
[00:00:00.000 --> 00:00:07.520]  我金志成還有機會給我在大紀元節目中分享神的說話
[00:17:42.000 --> 00:17:48.000]  就好像我們早前或者最近流行的戲叫喪屍那些戲
[00:17:48.000 --> 00:17:51.000]  它不是活人來的
[00:17:51.000 --> 00:17:53.000]  需要神的靈在這裡才行
[00:17:53.000 --> 00:17:56.000]  我講過今天不夠時間和你們看
[00:17:56.000 --> 00:17:57.000]  我讀了很多聖經
[00:17:57.000 --> 00:17:58.000]  我請你揭去36章
[00:17:58.000 --> 00:18:01.000]  我只是讀25至27節給你們聽
[00:18:01.000 --> 00:18:04.000]  這樣就明白為什麼靈這麼重要
[00:18:04.000 --> 00:18:08.000]  25節我必用清水灑在你們身上
[00:18:08.000 --> 00:18:10.000]  你們就潔淨了
[00:18:10.000 --> 00:18:14.000]  我要潔淨你們使你們脫離一切的污穢
[00:18:14.000 --> 00:18:16.000]  棄掉一切的偶像
[00:18:16.000 --> 00:18:19.000]  26節我要賜給你們一個新心
[00:18:19.000 --> 00:18:22.000]  將新靈放在你們裡面
[00:18:22.000 --> 00:18:25.000]  又從你們的肉體中除掉石心
[00:18:25.000 --> 00:18:27.000]  賜給你們肉心
[00:18:27.000 --> 00:18:30.000]  我必將我的靈放在你們裡面
[00:18:30.000 --> 00:18:31.000]  那又怎麼樣?
[00:18:31.000 --> 00:18:34.000]  使你們順從我的律例
[00:18:34.000 --> 00:18:37.000]  謹守遵循我的典章
[00:18:37.000 --> 00:18:40.000]  你們就是因為當初不順從耶和華神的律例
[00:18:40.000 --> 00:18:41.000]  不聽祂的話
[00:18:41.000 --> 00:18:43.000]  和周圍的人完全一樣
[00:18:43.000 --> 00:18:46.000]  拜偶像地就將它套出來
[00:18:46.000 --> 00:18:47.000]  所以現在回到地裡
[00:18:47.000 --> 00:18:50.000]  如果不改過以前的東西是沒有用的
[00:18:50.000 --> 00:18:51.000]  如果不用神的靈
[00:18:51.000 --> 00:18:52.000]  順服神的話
[00:18:52.000 --> 00:18:56.000]  遲早又再走過去
[00:18:56.000 --> 00:18:59.000]  這裡不怪不得
[00:18:59.000 --> 00:19:00.000]  這幫人需要潔淨
[00:19:00.000 --> 00:19:01.000]  是用水潔淨的
[00:19:01.000 --> 00:19:04.000]  這幫人需要開心的手術
[00:19:04.000 --> 00:19:05.000]  活過心
[00:19:05.000 --> 00:19:07.000]  這幫人需要神的靈放在這裡
[00:19:07.000 --> 00:19:09.000]  那他就可能可以適當的
[00:19:09.000 --> 00:19:11.000]  跟從神的話做
[00:19:11.000 --> 00:19:13.000]  不再走錯了
[00:19:13.000 --> 00:19:15.000]  經歷了神幫他解決困難
[00:19:15.000 --> 00:19:17.000]  照舊的這麼吃雞肉肚
[00:19:17.000 --> 00:19:19.000]  為弟妾又是走錯了
[00:19:19.000 --> 00:19:22.000]  一定要重新走過
[00:19:22.000 --> 00:19:24.000]  難怪從這樣的角度想的時候
[00:19:24.000 --> 00:19:28.000]  耶穌和尼哥弟母在約翰福音三章第五節
[00:19:28.000 --> 00:19:30.000]  說的那句話就有意思了
[00:19:30.000 --> 00:19:31.000]  怎麼說呢?
[00:19:31.000 --> 00:19:35.000]  「人若不是從水和靈生的
[00:19:35.000 --> 00:19:38.000]  就不能盡神的覺
[00:19:38.000 --> 00:19:41.000]  水和靈就是以西別書」
[00:19:41.000 --> 00:19:43.000]  不是這麼巧吧?
[00:19:43.000 --> 00:19:44.000]  是這麼巧
[00:19:44.000 --> 00:19:45.000]  看下去吧
[00:19:45.000 --> 00:19:50.000]  他再跟尼哥弟母在三章第七節說
[00:19:50.000 --> 00:19:55.000]  他叫尼哥弟母是以色列人的先生
[00:19:55.000 --> 00:19:57.000]  他說你是以色列人的先生
[00:19:57.000 --> 00:19:59.000]  都不明白這件事
[00:19:59.000 --> 00:20:01.000]  你都不明白
[00:20:01.000 --> 00:20:03.000]  神的靈說的話你怎麼明白?
[00:20:03.000 --> 00:20:04.000]  是不是?
[00:20:04.000 --> 00:20:06.000]  為什麼他叫以色列人的先生?
[00:20:06.000 --> 00:20:08.000]  你記不記得
[00:20:08.000 --> 00:20:11.000]  三十七章十一至二世傑書
[00:20:11.000 --> 00:20:14.000]  解釋這個意象是關乎什麼?
[00:20:14.000 --> 00:20:20.000]  「這些骸骨就是以色列全家」
[00:20:20.000 --> 00:20:22.000]  所以耶穌和尼哥弟母說
[00:20:22.000 --> 00:20:24.000]  你是以色列人的先生
[00:20:24.000 --> 00:20:26.000]  你熟讀以色列人
[00:20:26.000 --> 00:20:27.000]  你教以色列人
[00:20:27.000 --> 00:20:30.000]  這個關乎你以色列全家的命運
[00:20:30.000 --> 00:20:32.000]  這個事情你不知道嗎?
[00:20:32.000 --> 00:20:35.000]  你知不知道這個事情需要風和氣息
[00:20:35.000 --> 00:20:37.000]  即是靈呢?
[00:20:37.000 --> 00:20:39.000]  原來風和氣息和靈
[00:20:39.000 --> 00:20:41.000]  希伯來文或者新約希臘文
[00:20:41.000 --> 00:20:43.000]  都是同一個字
[00:20:43.000 --> 00:20:45.000]  所以耶穌說你不懂風
[00:20:45.000 --> 00:20:47.000]  其實你不會懂靈
[00:20:47.000 --> 00:20:49.000]  你不明白的
[00:20:49.000 --> 00:20:51.000]  風、氣息、靈
[00:20:51.000 --> 00:20:54.000]  這樣就有生命了
[00:20:54.000 --> 00:20:55.000]  再看下去
[00:20:55.000 --> 00:20:57.000]  在《約翰福音》
[00:20:57.000 --> 00:21:00.000]  當耶穌復活了之後
[00:21:00.000 --> 00:21:01.000]  第二十章
[00:21:01.000 --> 00:21:03.000]  見到他去門徒顯現
[00:21:03.000 --> 00:21:05.000]  然後
[00:21:05.000 --> 00:21:08.000]  「是嗎?吹口氣啊」
[00:21:08.000 --> 00:21:10.000]  然後他這樣說
[00:21:10.000 --> 00:21:15.000]  「你們受聖靈」
[00:21:15.000 --> 00:21:16.000]  吹口氣這個動作
[00:21:16.000 --> 00:21:17.000]  在哪裡做過?
[00:21:17.000 --> 00:21:21.000]  記不記得?
[00:21:21.000 --> 00:21:23.000]  神做第一個人的時候
[00:21:23.000 --> 00:21:25.000]  做了阿多
[00:21:25.000 --> 00:21:27.000]  吹口氣
[00:21:27.000 --> 00:21:28.000]  不過後來這個阿多
[00:21:28.000 --> 00:21:30.000]  不能夠遵行神的命令
[00:21:30.000 --> 00:21:32.000]  元上所有的果子都要吃
[00:21:32.000 --> 00:21:34.000]  就是那棵不可以吃
[00:21:34.000 --> 00:21:36.000]  他都聽他老婆說吃了
[00:21:36.000 --> 00:21:38.000]  吃完之後還賴他老婆
[00:21:38.000 --> 00:21:40.000]  是嗎?
[00:21:40.000 --> 00:21:42.000]  不過耶穌吹口氣就不同了
[00:21:42.000 --> 00:21:46.000]  「新靈」
[00:21:46.000 --> 00:21:47.000]  他的門徒
[00:21:47.000 --> 00:21:49.000]  即是你和我
[00:21:49.000 --> 00:21:51.000]  就是神的聖靈帶我們
[00:21:51.000 --> 00:21:54.000]  可以遵行祂的說話
[00:21:54.000 --> 00:21:56.000]  將新的靈
[00:21:56.000 --> 00:21:57.000]  將石心除去
[00:21:57.000 --> 00:21:58.000]  放在肉心
[00:21:58.000 --> 00:22:03.000]  這樣我們可以適得遵行祂的說話
[00:22:03.000 --> 00:22:05.000]  這樣我們更加明白
[00:22:05.000 --> 00:22:07.000]  耶穌在《約翰福音》第六章六十三節說
[00:22:07.000 --> 00:22:10.000]  祂叫人活著的就是靈
[00:22:10.000 --> 00:22:12.000]  見到這個「活」字嗎?
[00:22:12.000 --> 00:22:14.000]  見到這個「靈」字嗎?
[00:22:14.000 --> 00:22:16.000]  肉體是無益的
[00:22:16.000 --> 00:22:18.000]  我對你們所說的話
[00:22:18.000 --> 00:22:20.000]  就是靈
[00:22:20.000 --> 00:22:22.000]  就是生命
[00:22:22.000 --> 00:22:24.000]  你再回去看看
[00:22:24.000 --> 00:22:27.000]  《以西傑書》這個二章最後那兩句
[00:22:27.000 --> 00:22:30.000]  即是三十七章第十節
[00:22:30.000 --> 00:22:33.000]  「於是我遵命說預言
[00:22:33.000 --> 00:22:36.000]  氣息就進入骸骨
[00:22:36.000 --> 00:22:38.000]  骸骨便活了
[00:22:38.000 --> 00:22:42.000]  而且站起來成為極大的軍隊」
[00:22:42.000 --> 00:22:45.000]  氣息活
[00:22:45.000 --> 00:22:48.000]  後來解釋這個預言
[00:22:48.000 --> 00:22:51.000]  解釋這個二章的經文
[00:22:51.000 --> 00:22:54.000]  它說這個氣息就是我的靈
[00:22:54.000 --> 00:22:55.000]  我擺的靈在這裡
[00:22:55.000 --> 00:22:58.000]  你就活了
[00:22:58.000 --> 00:23:00.000]  何時有個氣息出來呢?
[00:23:00.000 --> 00:23:05.000]  於是我遵命說預言
[00:23:05.000 --> 00:23:08.000]  當我先知說話的時候
[00:23:08.000 --> 00:23:11.000]  神的靈就來了
[00:23:11.000 --> 00:23:14.000]  所以好好讀《聖經》
[00:23:14.000 --> 00:23:16.000]  好好花時間
[00:23:16.000 --> 00:23:18.000]  恆久地看《聖經》
[00:23:18.000 --> 00:23:20.000]  或者去學習《財經》
[00:23:20.000 --> 00:23:23.000]  因為只有先知的說話到的時候
[00:23:23.000 --> 00:23:24.000]  氣息就來了
[00:23:24.000 --> 00:23:26.000]  氣息來到人的時候
[00:23:26.000 --> 00:23:28.000]  死人便翻生
[00:23:28.000 --> 00:23:30.000]  便會活了
[00:23:30.000 --> 00:23:32.000]  就是這樣
[00:23:32.000 --> 00:23:35.000]  所以我很怕聽見
[00:23:35.000 --> 00:23:37.000]  我很怕有些人只是說
[00:23:37.000 --> 00:23:39.000]  我只是順從聖靈
[00:23:39.000 --> 00:23:40.000]  我不需要看《聖經》
[00:23:40.000 --> 00:23:42.000]  沒有可能
[00:23:42.000 --> 00:23:46.000]  我很怕一些教會只是彰顯聖靈的工作
[00:23:46.000 --> 00:23:49.000]  從來不勸一些門徒和信徒
[00:23:49.000 --> 00:23:53.000]  多些自己讀《聖經》、自己查經
[00:23:53.000 --> 00:23:55.000]  一個群體、一個教會
[00:23:55.000 --> 00:23:58.000]  有服從大母神的說話
[00:23:58.000 --> 00:24:01.000]  很多人害怕
[00:24:01.000 --> 00:24:02.000]  你不相信
[00:24:02.000 --> 00:24:04.000]  上個星期我在維園等了一個多小時
[00:24:04.000 --> 00:24:06.000]  才可以出發
[00:24:06.000 --> 00:24:09.000]  很多人很服從的
[00:24:09.000 --> 00:24:12.000]  群眾的時候很容易服從的
[00:24:12.000 --> 00:24:14.000]  但是什麼什麼
[00:24:14.000 --> 00:24:15.000]  下台
[00:24:15.000 --> 00:24:17.000]  什麼什麼就下台
[00:24:17.000 --> 00:24:19.000]  想都不需要經過大腦去想
[00:24:19.000 --> 00:24:22.000]  我們先知神的說話不是這樣說的
[00:24:22.000 --> 00:24:24.000]  先知說完的時候靈就來了
[00:24:24.000 --> 00:24:26.000]  這樣你就服從了
[00:24:26.000 --> 00:24:30.000]  我只是單單服從母神的說話
[00:24:30.000 --> 00:24:31.000]  所以我做醜人也好
[00:24:31.000 --> 00:24:33.000]  再次勸你
[00:24:33.000 --> 00:24:35.000]  神給了你這麼好的地方
[00:24:35.000 --> 00:24:37.000]  不是一個畫個句號就完了
[00:24:37.000 --> 00:24:39.000]  神給了你人生的挑戰
[00:24:39.000 --> 00:24:40.000]  人生的困難
[00:24:40.000 --> 00:24:41.000]  不是畫個句號就完了
[00:24:41.000 --> 00:24:42.000]  繼續吃虧
[00:24:42.000 --> 00:24:45.000]  不理神的說話
[00:24:45.000 --> 00:24:48.000]  花點時間去看祂的說話
[00:24:48.000 --> 00:24:50.000]  你說我們陳先生
[00:24:50.000 --> 00:24:52.000]  你真不知道在哪個地球生活的
[00:24:52.000 --> 00:24:56.000]  你都不知道人間的辛苦
[00:24:56.000 --> 00:25:00.000]  我們下班很晚的
[00:25:00.000 --> 00:25:02.000]  回來都很殘舊了
[00:25:02.000 --> 00:25:04.000]  就算那天沒有被老闆揍
[00:25:04.000 --> 00:25:05.000]  已經很辛苦了
[00:25:05.000 --> 00:25:07.000]  那天被他揍得黑黑的
[00:25:07.000 --> 00:25:09.000]  回來根本就不想做人
[00:25:09.000 --> 00:25:11.000]  看什麼聖經
[00:25:11.000 --> 00:25:12.000]  有些人可能跟我說
[00:25:12.000 --> 00:25:13.000]  陳先生
[00:25:13.000 --> 00:25:17.000]  我們兩夫妻回來家裡很晚
[00:25:17.000 --> 00:25:21.000]  有時間都沒有心情煮飯
[00:25:21.000 --> 00:25:24.000]  所以我們叫什麼夫妻?
[00:25:24.000 --> 00:25:26.000]  狼犯夫妻
[00:25:26.000 --> 00:25:29.000]  很多都是這樣
[00:25:29.000 --> 00:25:32.000]  你還叫我們花時間看聖經
[00:25:32.000 --> 00:25:35.000]  你殘不殘忍一點?
[00:25:35.000 --> 00:25:37.000]  按理就是殘忍的
[00:25:37.000 --> 00:25:39.000]  如果我不是見過有事人可以做到
[00:25:39.000 --> 00:25:41.000]  我就說是殘忍
[00:25:41.000 --> 00:25:42.000]  因為我過往這三年
[00:25:42.000 --> 00:25:43.000]  明道社服事
[00:25:43.000 --> 00:25:45.000]  明道社有一個叫經讀團體
[00:25:45.000 --> 00:25:47.000]  就是查經班
[00:25:47.000 --> 00:25:50.000]  經讀團體就是事先給你功課做
[00:25:50.000 --> 00:25:52.000]  你功課那個星期就查經
[00:25:52.000 --> 00:25:53.000]  自己在家裡做
[00:25:53.000 --> 00:25:54.000]  做完功課之後
[00:25:54.000 --> 00:25:55.000]  將你的結果
[00:25:55.000 --> 00:25:57.000]  當晚出席的時候
[00:25:57.000 --> 00:25:59.000]  和你的小組分享
[00:25:59.000 --> 00:26:00.000]  分享完之後
[00:26:00.000 --> 00:26:02.000]  我就或者我的同工
[00:26:02.000 --> 00:26:04.000]  就會來講一個小時解釋一段經文
[00:26:04.000 --> 00:26:07.000]  如是者每季有八堂、九堂
[00:26:07.000 --> 00:26:09.000]  這個叫做經讀團體
[00:26:09.000 --> 00:26:10.000]  這個經讀團體
[00:26:10.000 --> 00:26:13.000]  在港九幾個地方舉辦
[00:26:13.000 --> 00:26:14.000]  我給你看看哪裡
[00:26:14.000 --> 00:26:16.000]  上水
[00:26:16.000 --> 00:26:18.000]  馬鞍山
[00:26:18.000 --> 00:26:20.000]  馬鞍山都是中華基督教會的合不堂
[00:26:20.000 --> 00:26:22.000]  李牧師那裡
[00:26:22.000 --> 00:26:25.000]  大埔大園村
[00:26:25.000 --> 00:26:27.000]  近一點的尖沙咀
[00:26:27.000 --> 00:26:29.000]  再近一點的
[00:26:29.000 --> 00:26:32.000]  北角村都會來
[00:26:32.000 --> 00:26:38.000]  每一次都有百多個弟兄姐妹來
[00:26:38.000 --> 00:26:41.000]  有些來到的時候
[00:26:41.000 --> 00:26:43.000]  拿著個麵包來
[00:26:43.000 --> 00:26:46.000]  麵包在膠袋裡面可能還沒吃
[00:26:46.000 --> 00:26:48.000]  有機會咬
[00:26:48.000 --> 00:26:50.000]  他們和你都一樣
[00:26:50.000 --> 00:26:52.000]  都要謀生
[00:26:52.000 --> 00:26:54.000]  都要放工
[00:26:54.000 --> 00:26:56.000]  都要供樓
[00:26:56.000 --> 00:26:57.000]  你不要告訴我
[00:26:57.000 --> 00:26:59.000]  我們柴灣的人特別蠢
[00:26:59.000 --> 00:27:03.000]  所以我們賺錢的工資特別差
[00:27:03.000 --> 00:27:06.000]  我不知道你們蠢還是上水人蠢
[00:27:06.000 --> 00:27:08.000]  還是大埔的人蠢
[00:27:08.000 --> 00:27:10.000]  我也不知道你們窮
[00:27:10.000 --> 00:27:12.000]  這是專家講的東西
[00:27:12.000 --> 00:27:15.000]  不過我只知道上水有百多人去
[00:27:15.000 --> 00:27:16.000]  馬鞍山有百多人去
[00:27:16.000 --> 00:27:17.000]  大埔大園村有
[00:27:17.000 --> 00:27:18.000]  尖沙咀有
[00:27:18.000 --> 00:27:20.000]  北角有
[00:27:20.000 --> 00:27:25.000]  為什麼中華基督教會柴灣堂的弟兄姐妹不可以去
[00:27:25.000 --> 00:27:29.000]  為什麼我這樣和你們說是殘忍
[00:27:29.000 --> 00:27:32.000]  就算我是殘忍
[00:27:32.000 --> 00:27:34.000]  都是基於一個信念
[00:27:34.000 --> 00:27:36.000]  這個信念是聖經給我們的
[00:27:36.000 --> 00:27:41.000]  聖經
[00:27:42.000 --> 00:27:47.000]  但我在以色列人中為自己留下七千人
[00:27:47.000 --> 00:27:49.000]  未曾向巴力屈膝
[00:27:49.000 --> 00:27:53.000]  未曾向巴力親嘴的
[00:27:53.000 --> 00:27:58.000]  我相信在香港裏面神為他留了不知道多少人
[00:27:58.000 --> 00:28:02.000]  拒絕給香港的文化箍住我們
[00:28:02.000 --> 00:28:05.000]  拒絕給香港的壓力壓住我們
[00:28:05.000 --> 00:28:07.000]  這班人不受屈
[00:28:07.000 --> 00:28:10.000]  不受屈會說我們可以去和他講
[00:28:10.000 --> 00:28:12.000]  我們可以去看聖經
[00:28:12.000 --> 00:28:15.000]  我們不是人在江湖身不由己
[00:28:15.000 --> 00:28:19.000]  我們不向這個世界的文化這個壓力親嘴
[00:28:19.000 --> 00:28:21.000]  我不知道他是誰
[00:28:21.000 --> 00:28:23.000]  神給我們這樣的負擔
[00:28:23.000 --> 00:28:26.000]  我們在平順路當中救了這些人
[00:28:26.000 --> 00:28:31.000]  這樣的人有神的話
[00:28:31.000 --> 00:28:33.000]  有信從神的心
[00:28:33.000 --> 00:28:36.000]  神的靈教他怎樣跟從神的話
[00:28:36.000 --> 00:28:38.000]  這樣的人就試鏡
[00:28:38.000 --> 00:28:42.000]  越多這樣的人在教會就越試鏡
[00:28:42.000 --> 00:28:46.000]  我有機會在教外國
[00:28:46.000 --> 00:28:48.000]  做了六年的幕會
[00:28:48.000 --> 00:28:52.000]  六年的幕會是我們的播道會
[00:28:52.000 --> 00:28:54.000]  播道會我們那班人有些怪
[00:28:54.000 --> 00:28:56.000]  不是怪 是特別的
[00:28:56.000 --> 00:28:59.000]  我們講完道之後你就會寫回應紙
[00:28:59.000 --> 00:29:02.000]  回應紙包括祈禱事項
[00:29:02.000 --> 00:29:05.000]  回應紙可以說牧師你今天講得很差
[00:29:05.000 --> 00:29:06.000]  可以說我不同意你
[00:29:06.000 --> 00:29:08.000]  或者不如你講多一點 什麼都可以
[00:29:08.000 --> 00:29:10.000]  祈禱事項都是
[00:29:10.000 --> 00:29:12.000]  六年每個星期天
[00:29:12.000 --> 00:29:15.000]  守完之後 星期一我們同工就為這些事情祈禱
[00:29:15.000 --> 00:29:18.000]  六年不正式的統計
[00:29:18.000 --> 00:29:21.000]  祈禱事項大致上是什麼呢?
[00:29:21.000 --> 00:29:24.000]  大致上是有病的時候
[00:29:24.000 --> 00:29:27.000]  請牧師為我們祈禱
[00:29:27.000 --> 00:29:29.000]  下個星期收報告
[00:29:29.000 --> 00:29:31.000]  化驗不知道結果怎樣
[00:29:32.000 --> 00:29:35.000]  又或者媳婦和兒子吵架
[00:29:35.000 --> 00:29:38.000]  關係不好 為他祈禱
[00:29:38.000 --> 00:29:41.000]  又或者申請外國來的人
[00:29:41.000 --> 00:29:43.000]  不知道過不過關
[00:29:43.000 --> 00:29:45.000]  下個星期見移民局 為他祈禱
[00:29:45.000 --> 00:29:47.000]  種種都是這樣的
[00:29:47.000 --> 00:29:49.000]  我覺得很正常 很應該
[00:29:49.000 --> 00:29:51.000]  我不同意
[00:29:51.000 --> 00:29:53.000]  人沒有人求災
[00:29:53.000 --> 00:29:55.000]  順祖基督徒都不是求災的
[00:29:55.000 --> 00:29:58.000]  總是求神賜福解決問題的
[00:29:58.000 --> 00:30:00.000]  不過這樣
[00:30:00.000 --> 00:30:03.000]  如果求神解決我們的問題
[00:30:03.000 --> 00:30:06.000]  求神給我們一個好的堂紙
[00:30:06.000 --> 00:30:08.000]  神幫我們解決問題
[00:30:08.000 --> 00:30:12.000]  解決了我們經濟 婚姻 家庭 種種問題
[00:30:12.000 --> 00:30:14.000]  解決了我們堂紙的問題
[00:30:14.000 --> 00:30:16.000]  解決了之後就停在那裡
[00:30:16.000 --> 00:30:19.000]  這樣就不是神的心意
[00:30:19.000 --> 00:30:23.000]  這樣就不是以西傑書這樣講的意思
[00:30:23.000 --> 00:30:25.000]  以西傑書這條講話
[00:30:25.000 --> 00:30:26.000]  解決了問題之後
[00:30:26.000 --> 00:30:28.000]  在經歷裏面你知道
[00:30:28.000 --> 00:30:30.000]  我是耶和華
[00:30:30.000 --> 00:30:32.000]  也都要讓四位的外國人知道
[00:30:32.000 --> 00:30:34.000]  我是耶和華
[00:30:34.000 --> 00:30:36.000]  解決了問題之後
[00:30:36.000 --> 00:30:39.000]  你都心裏面有我的新靈
[00:30:39.000 --> 00:30:43.000]  順從我的六禮典章
[00:30:43.000 --> 00:30:46.000]  做一個新的人 新的教會
[00:30:46.000 --> 00:30:49.000]  不要再重走舊路
[00:30:49.000 --> 00:30:51.000]  如果是這樣的時候
[00:30:51.000 --> 00:30:53.000]  如果大家肯這樣做
[00:30:53.000 --> 00:30:55.000]  敢聽神的話挑戰的時候
[00:30:55.000 --> 00:30:57.000]  以西傑書最後
[00:30:57.000 --> 00:31:01.000]  48章35節最後的那一句就必了
[00:31:01.000 --> 00:31:03.000]  那一句是這樣講的
[00:31:03.000 --> 00:31:09.000]  從此以後 者成的名必稱為耶和華的所在
[00:31:09.000 --> 00:31:12.000]  這句話就是The law is there
[00:31:12.000 --> 00:31:14.000]  就是那些人在外面指著說
[00:31:14.000 --> 00:31:18.000]  從此以後 你的耶和華神就在那裡了
[00:31:18.000 --> 00:31:23.000]  我想改一改 貼切一點
[00:31:23.000 --> 00:31:28.000]  從此以後 東茂廣場12樓
[00:31:28.000 --> 00:31:31.000]  B住D座 B住D室
[00:31:31.000 --> 00:31:34.000]  必稱為耶和華的所在
[00:31:34.000 --> 00:31:36.000]  這樣就對了
[00:31:36.000 --> 00:31:40.000]  這樣就不枉你們籌錢 借錢
[00:31:40.000 --> 00:31:46.000]  各樣艱辛開會 吵架 討論 白癱
[00:31:46.000 --> 00:31:49.000]  做完所有事情 來到這裏了
[00:31:49.000 --> 00:31:52.000]  這樣外面的人就指著這裏說
[00:31:52.000 --> 00:31:54.000]  耶和華神在這裏
[00:31:54.000 --> 00:31:58.000]  這樣這裏就不會變成旅遊景點了
[00:31:58.000 --> 00:32:01.000]  遲些人會問 這間教會去了哪裏
[00:32:01.000 --> 00:32:03.000]  我一切都會祈禱
[00:32:03.000 --> 00:32:06.000]  真的要感謝你的恩典
[00:32:06.000 --> 00:32:08.000]  讓這間教會有這麼好的地方
[00:32:08.000 --> 00:32:10.000]  有這麼多有恩賜的弟兄姊妹
[00:32:10.000 --> 00:32:13.000]  可以識唱詩歌 讚美你
[00:32:13.000 --> 00:32:17.000]  懇求你藉著他們的經歷
[00:32:17.000 --> 00:32:19.000]  彰顯你們的存在
[00:32:19.000 --> 00:32:21.000]  讓他們真認識你
[00:32:21.000 --> 00:32:23.000]  讓他們也遵行你的說話
[00:32:23.000 --> 00:32:28.000]  讓你的靈感到學校多人努力讀你的說話
[00:32:28.000 --> 00:32:29.000]  祈福他們
[00:32:29.000 --> 00:32:32.000]  讓周圍台灣的人指著這裏的時候
[00:32:32.000 --> 00:32:34.000]  知道有一個真神在這裏
[00:32:34.000 --> 00:32:37.000]  奉耶穌的一文字 阿們
[00:32:37.000 --> 00:32:39.000]  阿們
[00:32:39.000 --> 00:32:41.000]  阿們
[00:32:41.000 --> 00:32:43.000]  阿們
[00:32:43.000 --> 00:32:46.000]  (字幕由 Amara.org 社群提供)

