
[00:00:00.000 --> 00:00:06.000]  各位頂尖的朋友,早安
[00:26:44.000 --> 00:26:46.000]  大家都同意
[00:26:46.000 --> 00:26:48.000]  但是有什麼聖經根據呢?
[00:26:48.000 --> 00:26:52.000]  他就將兩個聖經根據列出來
[00:26:52.000 --> 00:26:59.000]  第一個就是神的心意是要勒外邦人在選民的中間
[00:26:59.000 --> 00:27:05.000]  第二,現在這群外邦人要做什麼呢?
[00:27:05.000 --> 00:27:10.000]  外邦人,你們進來,我們很歡迎你們
[00:27:10.000 --> 00:27:17.000]  但是你們不要一定要猶太人不做的事情
[00:27:17.000 --> 00:27:21.000]  你們一定要在他們面前舞陽威
[00:27:21.000 --> 00:27:23.000]  神接納了我們
[00:27:23.000 --> 00:27:26.000]  我們照吃血
[00:27:26.000 --> 00:27:28.000]  照勒死生畜
[00:27:28.000 --> 00:27:32.000]  然後照吃拜偶像的東西
[00:27:32.000 --> 00:27:35.000]  你又奈何不了我
[00:27:35.000 --> 00:27:37.000]  神已經接納我了
[00:27:37.000 --> 00:27:39.000]  他的意思是
[00:27:39.000 --> 00:27:43.000]  你現在進來猶太人的群體裡
[00:27:43.000 --> 00:27:46.000]  猶太人的群體裡他們習慣了這樣
[00:27:46.000 --> 00:27:51.000]  你進來,麻煩你,拜託你
[00:27:51.000 --> 00:27:58.000]  不要做一些事情來搞亂他們的良心
[00:27:58.000 --> 00:28:00.000]  這和道德沒有關係
[00:28:00.000 --> 00:28:04.000]  只不過我勸你盡量不要
[00:28:04.000 --> 00:28:07.000]  就好像中國人
[00:28:07.000 --> 00:28:10.000]  我們中秋吃月餅
[00:28:10.000 --> 00:28:12.000]  或者過年燒炮仗
[00:28:12.000 --> 00:28:16.000]  那些外國人不一定有這些習俗
[00:28:16.000 --> 00:28:19.000]  這些習俗和我們信仰有沒有關係呢?
[00:28:19.000 --> 00:28:21.000]  有沒有關係?
[00:28:21.000 --> 00:28:22.000]  沒有關係的
[00:28:22.000 --> 00:28:25.000]  那麼中國人可不可以燒炮仗呢?
[00:28:25.000 --> 00:28:29.000]  當然如果地方政府不讓你燒炮仗
[00:28:29.000 --> 00:28:30.000]  不可以燒炮仗
[00:28:30.000 --> 00:28:31.000]  放煙花呢?
[00:28:31.000 --> 00:28:33.000]  放煙花可以嗎?
[00:28:33.000 --> 00:28:36.000]  這些其實就是習俗的問題
[00:28:36.000 --> 00:28:40.000]  和禮儀上的問題
[00:28:40.000 --> 00:28:46.000]  馬丁路德他形容一個人需要在真道裡剛強
[00:28:46.000 --> 00:28:51.000]  但是需要在愛心上溫柔
[00:28:51.000 --> 00:28:55.000]  essentials就要unity
[00:28:55.000 --> 00:28:59.000]  non-essentials就可以diversity
[00:28:59.000 --> 00:29:03.000]  in all things是什麼?
[00:29:03.000 --> 00:29:05.000]  charity
[00:29:05.000 --> 00:29:09.000]  這是非常出名的三句話
[00:29:09.000 --> 00:29:14.000]  在核心的事情我們要合一
[00:29:14.000 --> 00:29:19.000]  在一些非核心的事情我們可以有自由
[00:29:19.000 --> 00:29:26.000]  但是在所有事情上都要有愛心
[00:29:26.000 --> 00:29:29.000]  求寧靜的祈禱
[00:29:29.000 --> 00:29:31.000]  prayer of serenity
[00:29:31.000 --> 00:29:35.000]  主也求你賜我寧靜
[00:29:35.000 --> 00:29:39.000]  接受那些我不能改變的東西
[00:29:39.000 --> 00:29:44.000]  又賜我勇氣去改變那些我能改變
[00:29:44.000 --> 00:29:46.000]  最重要是賜我智慧
[00:29:46.000 --> 00:29:49.000]  知道哪樣是哪樣
[00:29:49.000 --> 00:29:52.000]  有時我們抓錯用神
[00:29:52.000 --> 00:29:54.000]  搞錯
[00:29:54.000 --> 00:29:58.000]  是那些我們不能改變的我們去改變
[00:29:58.000 --> 00:30:02.000]  那些能改變的我們又不去改變
[00:30:02.000 --> 00:30:05.000]  這就是智慧的問題
[00:30:05.000 --> 00:30:11.000]  我覺得教會需要在神學和真道上建立自己
[00:30:11.000 --> 00:30:14.000]  所以也是我們聖賢資源中心
[00:30:14.000 --> 00:30:18.000]  聖賢學院的一個很重要的使命
[00:30:18.000 --> 00:30:22.000]  就是回歸到神的話語上
[00:30:22.000 --> 00:30:28.000]  不只是聽見證、看熱鬧的場合
[00:30:28.000 --> 00:30:32.000]  不只是看到大家應該彼此接納
[00:30:32.000 --> 00:30:36.000]  因為真理上沒有根據
[00:30:36.000 --> 00:30:39.000]  我們要持守真道
[00:30:39.000 --> 00:30:45.000]  然後在真道上我們才可以繼續前行
[00:30:45.000 --> 00:30:49.000]  第三件事我們看見處理教會的衝突
[00:30:49.000 --> 00:30:51.000]  我們看神在我們身上的作為
[00:30:51.000 --> 00:30:56.000]  然後再看聖經的教導
[00:30:56.000 --> 00:31:03.000]  最後我覺得有一個非常寶貴的教訓在這段經文裏
[00:31:03.000 --> 00:31:07.000]  就是同心同為、聖靈同步
[00:31:07.000 --> 00:31:15.000]  在二十二節領袖他們定義
[00:31:15.000 --> 00:31:19.000]  使徒和長老和全教會定義
[00:31:19.000 --> 00:31:22.000]  即是他們開會決定了
[00:31:22.000 --> 00:31:36.000]  然後由中間的選舉人派他們去和各個教會講他們的決定
[00:31:36.000 --> 00:31:41.000]  然後在二十五節他們說我們同心定義
[00:31:41.000 --> 00:31:43.000]  做了一件事
[00:31:43.000 --> 00:31:47.000]  這個開會決定其實也很好
[00:31:47.000 --> 00:31:49.000]  大家同心
[00:31:49.000 --> 00:31:53.000]  最重要的不只是大家同心
[00:31:53.000 --> 00:31:59.000]  大家同心其實是要跟聖靈同心
[00:31:59.000 --> 00:32:07.000]  不過我們先講領袖他們同心定義
[00:32:07.000 --> 00:32:09.000]  昨天我們談過一個問題
[00:32:09.000 --> 00:32:13.000]  有人問到底教會是不是開會決定的時候
[00:32:13.000 --> 00:32:16.000]  全部要全票通過呢?
[00:32:16.000 --> 00:32:19.000]  還是說最好沒有意義
[00:32:19.000 --> 00:32:22.000]  大家都贊成才去做呢?
[00:32:22.000 --> 00:32:25.000]  我們昨天談過這個問題
[00:32:25.000 --> 00:32:29.000]  昨天我們說過如果全票通過的話
[00:32:29.000 --> 00:32:32.000]  每個人都贊成才去做
[00:32:32.000 --> 00:32:35.000]  那就是給人有一個機會
[00:32:35.000 --> 00:32:40.000]  有全程投否決權的票
[00:32:40.000 --> 00:32:43.000]  這個不是很能夠實行
[00:32:43.000 --> 00:32:47.000]  所以我就鼓勵一些教會
[00:32:47.000 --> 00:32:53.000]  如果有些事情是可以無意義通過
[00:32:53.000 --> 00:32:56.000]  即是他不贊成但又不反對
[00:32:56.000 --> 00:32:58.000]  無意義通過
[00:32:58.000 --> 00:33:00.000]  這是其中的一種
[00:33:00.000 --> 00:33:03.000]  或者有些事情是很重要的
[00:33:03.000 --> 00:33:06.000]  是四分三票來通過
[00:33:06.000 --> 00:33:10.000]  有些是三分二票通過
[00:33:10.000 --> 00:33:12.000]  有些是多數票通過
[00:33:12.000 --> 00:33:15.000]  你自己可以定一些規矩
[00:33:15.000 --> 00:33:21.000]  但是如果全票通過有困難的地方
[00:33:21.000 --> 00:33:27.000]  神是給我們有思考的能力
[00:33:27.000 --> 00:33:30.000]  所以大家運用自己的思考
[00:33:30.000 --> 00:33:32.000]  而做出一個決策
[00:33:32.000 --> 00:33:35.000]  約翰維斯里說過
[00:33:35.000 --> 00:33:39.000]  神經常是透過理性跟我們說話
[00:33:39.000 --> 00:33:43.000]  我們要看放在我們面前的資料
[00:33:43.000 --> 00:33:45.000]  衡量輕重回應急
[00:33:45.000 --> 00:33:48.000]  然後做出最好的決定
[00:33:48.000 --> 00:33:54.000]  當然有時也要聽聽別人的意見
[00:33:54.000 --> 00:34:00.000]  第二個我覺得非常美的
[00:34:00.000 --> 00:34:03.000]  就是第28節這裡說什麼呢
[00:34:03.000 --> 00:34:07.000]  因聖靈和我們定義
[00:34:07.000 --> 00:34:09.000]  剛才我們看到我們定義
[00:34:09.000 --> 00:34:15.000]  然後第28節是聖靈和我們一起定義
[00:34:15.000 --> 00:34:19.000]  什麼叫聖靈和我們一起定義呢
[00:34:19.000 --> 00:34:22.000]  這個是不是說得很玄妙呢
[00:34:22.000 --> 00:34:27.000]  聖靈和我們一起定義到底是怎樣呢
[00:34:27.000 --> 00:34:29.000]  這裡要注意
[00:34:29.000 --> 00:34:32.000]  不是我們和聖靈一起定義
[00:34:32.000 --> 00:34:35.000]  是聖靈和我們一起定義
[00:34:35.000 --> 00:34:38.000]  可見聖靈做主導
[00:34:38.000 --> 00:34:40.000]  這叫做主從的關係
[00:34:40.000 --> 00:34:44.000]  上次我和大家說慧眼識天機的時候
[00:34:44.000 --> 00:34:47.000]  不是神站在我們這邊
[00:34:47.000 --> 00:34:49.000]  是我們站在神那邊
[00:34:49.000 --> 00:34:53.000]  聖靈和我們一起定義
[00:34:56.000 --> 00:35:06.000]  我覺得有時電腦的發明非常特別
[00:35:06.000 --> 00:35:08.000]  例如改下令時間
[00:35:08.000 --> 00:35:11.000]  你也不需要自己去調
[00:35:11.000 --> 00:35:13.000]  它自己在裡面改
[00:35:13.000 --> 00:35:16.000]  它有一種叫做內置
[00:35:16.000 --> 00:35:21.000]  內置就是裡面已經計劃好
[00:35:21.000 --> 00:35:26.000]  到時候它自己改的時間
[00:35:26.000 --> 00:35:30.000]  有時你去到東岸
[00:35:30.000 --> 00:35:34.000]  它就會照你的時差去改
[00:35:34.000 --> 00:35:38.000]  這些是手機的內置
[00:35:38.000 --> 00:35:42.000]  頂智慧我們信徒其實也有一個內置
[00:35:42.000 --> 00:35:44.000]  大家聽得懂我說什麼嗎
[00:35:44.000 --> 00:35:47.000]  就是裡面預先設定了一些東西
[00:35:47.000 --> 00:35:50.000]  在我們教徒的裡面
[00:35:50.000 --> 00:35:52.000]  如果你是有聖靈的
[00:35:52.000 --> 00:35:53.000]  我是有聖靈的
[00:35:53.000 --> 00:35:56.000]  我們也有一個內置在裡面
[00:35:56.000 --> 00:35:58.000]  一個屬靈的人
[00:35:58.000 --> 00:36:01.000]  他們不單單有外顯
[00:36:01.000 --> 00:36:03.000]  也有內置
[00:36:03.000 --> 00:36:05.000]  內置就是聖靈
[00:36:05.000 --> 00:36:08.000]  所以我們怎樣去尋求聖靈的引導呢
[00:36:08.000 --> 00:36:10.000]  當然聖靈所帶領的
[00:36:10.000 --> 00:36:13.000]  不會和聖經所說的有出入
[00:36:13.000 --> 00:36:16.000]  但當聖經要帶領我們
[00:36:16.000 --> 00:36:18.000]  聖經沒有明顯說的話
[00:36:18.000 --> 00:36:22.000]  聖靈會在我們弟兄姊妹裡面
[00:36:22.000 --> 00:36:24.000]  放出一件事
[00:36:24.000 --> 00:36:28.000]  就是那個意念大同小異
[00:36:28.000 --> 00:36:31.000]  就算有人跟不上
[00:36:31.000 --> 00:36:33.000]  但如果是一個屬靈人
[00:36:33.000 --> 00:36:38.000]  他應該是以大局為主
[00:36:38.000 --> 00:36:43.000]  所以當聖靈帶領我們的時候
[00:36:43.000 --> 00:36:47.000]  我覺得加上兩件事
[00:36:47.000 --> 00:36:49.000]  就全面發揮了
[00:36:49.000 --> 00:36:52.000]  聖賢就是那些屬靈人
[00:36:52.000 --> 00:36:56.000]  剛才我們看到亞各
[00:36:56.000 --> 00:36:58.000]  看到保羅
[00:36:58.000 --> 00:36:59.000]  看到巴拿巴
[00:36:59.000 --> 00:37:00.000]  看到彼得
[00:37:00.000 --> 00:37:02.000]  這幾個屬靈人
[00:37:02.000 --> 00:37:05.000]  他們是當時教會的重量級的人
[00:37:05.000 --> 00:37:07.000]  這叫聖賢
[00:37:07.000 --> 00:37:10.000]  第二個就是聖賢
[00:37:10.000 --> 00:37:12.000]  就是神的話語
[00:37:12.000 --> 00:37:14.000]  而聖靈的配合
[00:37:14.000 --> 00:37:17.000]  就和神的話語
[00:37:17.000 --> 00:37:21.000]  和眾人屬靈人的體會
[00:37:21.000 --> 00:37:24.000]  聖靈加在一起
[00:37:24.000 --> 00:37:32.000]  而很多的東西就比較容易就應因而解
[00:37:32.000 --> 00:37:36.000]  今天我們從早期教會
[00:37:36.000 --> 00:37:39.000]  這個艱辛的經歷裡面
[00:37:39.000 --> 00:37:40.000]  我們看到什麼呢?
[00:37:40.000 --> 00:37:42.000]  我們看到分歧
[00:37:42.000 --> 00:37:44.000]  或者一些爭論
[00:37:44.000 --> 00:37:47.000]  或者一些危機
[00:37:47.000 --> 00:37:49.000]  potential的危機
[00:37:49.000 --> 00:37:53.000]  是很多時候帶領我們成長的機會
[00:37:53.000 --> 00:37:56.000]  教會應該共同努力
[00:37:56.000 --> 00:37:58.000]  花時間去聆聽
[00:37:58.000 --> 00:38:02.000]  大家如果看到彼得不是第一個說話
[00:38:02.000 --> 00:38:06.000]  彼得是很多辯論和討論之後
[00:38:06.000 --> 00:38:08.000]  他才會站起來說話
[00:38:08.000 --> 00:38:10.000]  所以他看清楚
[00:38:10.000 --> 00:38:13.000]  他讓其他人有機會說話
[00:38:13.000 --> 00:38:16.000]  我們做領袖花時間去聆聽
[00:38:16.000 --> 00:38:20.000]  用愛去接納、去學習
[00:38:20.000 --> 00:38:23.000]  謙卑去信服聖靈的帶領
[00:38:23.000 --> 00:38:30.000]  而多少的爭吵、多少的紛爭
[00:38:30.000 --> 00:38:34.000]  甚至多少的傷害性的辯論
[00:38:34.000 --> 00:38:39.000]  神都會透過聖靈將它扭轉
[00:38:39.000 --> 00:38:44.000]  甚至有時可以被滅
[00:38:44.000 --> 00:38:48.000]  求神幫助我們建立團隊的時候
[00:38:48.000 --> 00:38:52.000]  我們體會到我們需要追求合一
[00:38:52.000 --> 00:38:54.000]  我們需要突破危機
[00:38:54.000 --> 00:38:57.000]  危機來大家不用怕
[00:38:57.000 --> 00:39:03.000]  危機來其實是轉機的一個機會
[00:39:03.000 --> 00:39:08.000]  我等下午會和頂展講
[00:39:08.000 --> 00:39:11.000]  到底教會遇到問題的時候
[00:39:11.000 --> 00:39:13.000]  你是fight呢?
[00:39:13.000 --> 00:39:16.000]  還是flight?
[00:39:16.000 --> 00:39:18.000]  即是飛走
[00:39:18.000 --> 00:39:21.000]  即是你是留在那裡
[00:39:21.000 --> 00:39:24.000]  普通話就講得很清楚
[00:39:24.000 --> 00:39:28.000]  你是留呢?還是溜呢?
[00:39:28.000 --> 00:39:33.000]  國語講不清楚
[00:39:33.000 --> 00:39:34.000]  兩個都是留
[00:39:34.000 --> 00:39:37.000]  你是留呢?還是溜呢?聽不清楚
[00:39:37.000 --> 00:39:40.000]  普通話一個是留一個是溜
[00:39:40.000 --> 00:39:43.000]  即是你走人
[00:39:43.000 --> 00:39:46.000]  你就逃避
[00:39:46.000 --> 00:39:48.000]  今日教會需要團隊
[00:39:48.000 --> 00:39:50.000]  需要溝通
[00:39:50.000 --> 00:39:52.000]  需要開會
[00:39:52.000 --> 00:39:54.000]  需要聖靈的合一
[00:39:54.000 --> 00:39:59.000]  需要在廣傳福音向外拓展的時候
[00:39:59.000 --> 00:40:04.000]  我們都會鞏固我們裡面弟兄姊妹的童心
[00:40:04.000 --> 00:40:06.000]  我們需要提攜下一代
[00:40:06.000 --> 00:40:08.000]  讓他們上來
[00:40:08.000 --> 00:40:13.000]  讓神的國度可以生生不息
[00:40:13.000 --> 00:40:16.000]  當教會發生信仰的爭辯的時候
[00:40:16.000 --> 00:40:19.000]  我們要留意神的作為
[00:40:19.000 --> 00:40:22.000]  我們要堅守聖靈的教導
[00:40:22.000 --> 00:40:26.000]  和童心和聖靈同步
[00:40:26.000 --> 00:40:28.000]  阿們
[00:40:28.000 --> 00:40:30.000]  這麼少人的
[00:40:30.000 --> 00:40:32.000]  阿們
[00:40:32.000 --> 00:40:37.000]  求主幫助我們CIBC
[00:40:37.000 --> 00:40:41.000]  我相信這是一個拐點
[00:40:41.000 --> 00:40:44.000]  大家聽得明白嗎?拐點
[00:40:44.000 --> 00:40:46.000]  轉彎、轉折點
[00:40:46.000 --> 00:40:48.000]  在COVID過了之後
[00:40:48.000 --> 00:40:50.000]  我們要重新再來
[00:40:50.000 --> 00:40:52.000]  我們要起來
[00:40:52.000 --> 00:40:54.000]  不要再躲在家裡
[00:40:54.000 --> 00:40:56.000]  對不起Zoom的弟兄姊妹
[00:40:56.000 --> 00:41:00.000]  你們要出來
[00:41:00.000 --> 00:41:02.000]  冬眠的時間過了
[00:41:02.000 --> 00:41:04.000]  現在春天
[00:41:04.000 --> 00:41:08.000]  明媚的天氣
[00:41:08.000 --> 00:41:10.000]  花開
[00:41:10.000 --> 00:41:12.000]  各方面都成長
[00:41:12.000 --> 00:41:14.000]  生命力已經開始了
[00:41:14.000 --> 00:41:18.000]  我們都要好好走在神的心意裡
[00:41:18.000 --> 00:41:20.000]  我們低頭一起見
[00:41:20.000 --> 00:41:22.000]  天父我們感謝你
[00:41:22.000 --> 00:41:26.000]  感謝你今天讓我們在你的計劃裡
[00:41:26.000 --> 00:41:28.000]  也在一個很重大的會議裡
[00:41:28.000 --> 00:41:30.000]  讓我們看見你的心意
[00:41:30.000 --> 00:41:33.000]  我們需要看見你的作為
[00:41:33.000 --> 00:41:35.000]  我們需要注意聖經的教導
[00:41:35.000 --> 00:41:39.000]  都體會到聖靈在我們中間的運行
[00:41:39.000 --> 00:41:41.000]  主啊,與我們同在
[00:41:41.000 --> 00:41:43.000]  帶領我們每一位
[00:41:43.000 --> 00:41:46.000]  讓我們的心意能夠相通
[00:41:46.000 --> 00:41:49.000]  我們的心也能夠向準
[00:41:49.000 --> 00:41:51.000]  讓教會繼續成長
[00:41:51.000 --> 00:41:53.000]  努力向前
[00:41:53.000 --> 00:41:55.000]  來承擔主你的託付
[00:41:55.000 --> 00:42:00.000]  也能夠將教會帶到更高的一層樓
[00:42:00.000 --> 00:42:03.000]  奉耶穌基督的聖名祈禱
[00:42:03.000 --> 00:42:05.000]  阿們
[00:42:06.000 --> 00:42:09.000]  字幕由 Amara.org 社群提供
[00:42:09.000 --> 00:42:11.000]  感謝您的收看
[00:42:11.000 --> 00:42:13.000]  感謝您的收看
[00:42:13.000 --> 00:42:15.000]  感謝您的收看
[00:42:15.000 --> 00:42:18.000]  (字幕由 Amara.org 社群提供)

