
[00:00:00.000 --> 00:00:08.960]  咁呢就眨下眼呢原來呢我呢就呢廿幾年啦咁呢香港真係改變咗好多呀
[00:24:50.920 --> 00:24:53.600]  我們可以回到那裡
[00:24:53.600 --> 00:24:55.760]  這個固定點
[00:24:55.760 --> 00:24:57.640]  這個屬靈的地標
[00:24:57.640 --> 00:24:59.640]  就是神
[00:24:59.640 --> 00:25:01.680]  記住很多東西變
[00:25:01.680 --> 00:25:03.040]  但是神沒有變
[00:25:03.040 --> 00:25:04.400]  既然是這樣的
[00:25:04.400 --> 00:25:06.960]  那我們就不用驚慌了
[00:25:06.960 --> 00:25:11.600]  我們低頭用一分鐘去默想
[00:25:11.600 --> 00:25:14.600]  不出聲的時候一分鐘好像很久
[00:25:14.600 --> 00:25:15.760]  所以我們謝謝你
[00:25:15.760 --> 00:25:16.560]  因為我們知道
[00:25:16.560 --> 00:25:20.560]  就算我們的生命是改變得快或者慢
[00:25:20.560 --> 00:25:22.720]  但是你是沒有改變的
[00:25:22.720 --> 00:25:25.120]  靠你讓我們在你裡面
[00:25:25.120 --> 00:25:28.200]  尋找到我們的固定點
[00:25:28.200 --> 00:25:30.000]  我們的地標
[00:25:30.000 --> 00:25:31.920]  讓我們可以在一個
[00:25:31.920 --> 00:25:36.800]  甚至覺得是變得陌生的情況下
[00:25:36.800 --> 00:25:38.320]  不會覺得憂慮
[00:25:38.320 --> 00:25:41.200]  不會迷失了路向
[00:25:41.200 --> 00:25:42.240]  我們這樣祈禱
[00:25:42.240 --> 00:25:44.000]  奉著耶穌基督的名求
[00:25:44.000 --> 00:25:46.000]  阿們
[00:25:46.000 --> 00:25:48.000]  阿們
[00:25:48.000 --> 00:25:50.000]  阿們
[00:25:50.000 --> 00:25:52.000]  阿們
[00:25:52.000 --> 00:25:54.000]  阿們
[00:25:54.000 --> 00:25:56.000]  阿們
[00:25:56.000 --> 00:25:58.000]  阿們
[00:25:58.000 --> 00:26:01.000]  (字幕由 Amara.org 社群提供)

