
[00:00:00.000 --> 00:00:09.580]  有一次有兩個基督徒坐在一起
[00:18:09.840 --> 00:18:11.840]  為什麼要聚會?
[00:18:11.840 --> 00:18:13.520]  是不是嫌電油錢便宜?
[00:18:13.520 --> 00:18:15.720]  是不是我們覺得汽油錢便宜?
[00:18:15.720 --> 00:18:18.360]  是不是要等一會出去吃一頓飯呢?
[00:18:18.360 --> 00:18:20.160]  是不是要等一會出去吃一頓飯呢?
[00:18:20.160 --> 00:18:22.000]  那我知道這裡有很多好吃的
[00:18:22.000 --> 00:18:23.520]  我知道這裡常常有好吃的
[00:18:23.520 --> 00:18:25.440]  如果是為這些東西來的呢?
[00:18:25.440 --> 00:18:26.920]  如果我們是為這些東西來的
[00:18:26.920 --> 00:18:30.360]  教會是信徒聚在一起
[00:18:30.360 --> 00:18:31.400]  是信徒聚在一起的
[00:18:31.400 --> 00:18:35.240]  學習實踐上帝的道理
[00:18:35.240 --> 00:18:36.320]  實踐上帝的道理
[00:18:36.320 --> 00:18:37.520]  我再重新說一次
[00:18:37.520 --> 00:18:38.240]  我再重新說一次
[00:18:38.240 --> 00:18:39.520]  是學習
[00:18:39.520 --> 00:18:40.440]  是學習
[00:18:40.440 --> 00:18:42.880]  不是真正育博的場地
[00:18:42.880 --> 00:18:44.360]  不是真正育博的場地
[00:18:44.360 --> 00:18:46.240]  育博的場地是出去的
[00:18:46.240 --> 00:18:47.480]  育博的場地是出去的
[00:18:47.480 --> 00:18:49.920]  教會的裏面是學習的
[00:18:49.920 --> 00:18:51.640]  教會是學習的
[00:18:51.640 --> 00:18:53.560]  所以有時我們有些學得好一點
[00:18:53.560 --> 00:18:54.560]  所以我們有些學得好一點
[00:18:54.560 --> 00:18:55.560]  有些學得不好
[00:18:55.560 --> 00:18:56.640]  有些學得不好
[00:18:56.640 --> 00:18:57.200]  不要緊
[00:18:57.200 --> 00:19:00.200]  所以教會之間弟兄姊妹要包容就是這個原因
[00:19:00.200 --> 00:19:01.600]  你明白嗎?
[00:19:01.600 --> 00:19:02.280]  不要緊
[00:19:02.280 --> 00:19:04.480]  我們中間要包容就是這個原因
[00:19:04.480 --> 00:19:05.880]  有人學得好一點
[00:19:05.880 --> 00:19:06.760]  有人學得好一點
[00:19:06.760 --> 00:19:07.880]  有人學得不好
[00:19:07.880 --> 00:19:08.960]  有人學得不好
[00:19:08.960 --> 00:19:10.040]  當學得不好的那些
[00:19:10.040 --> 00:19:11.880]  我們不要說是假的
[00:19:11.880 --> 00:19:13.200]  我們不要說學得不好
[00:19:13.200 --> 00:19:17.440]  你是水皮
[00:19:17.440 --> 00:19:18.560]  水準低
[00:19:18.560 --> 00:19:19.360]  水準低
[00:19:19.360 --> 00:19:21.200]  不是
[00:19:21.200 --> 00:19:22.200]  有些學得好
[00:19:22.200 --> 00:19:25.920]  我們要接納一些沒有學得那麼好的弟兄姊妹
[00:19:25.920 --> 00:19:26.760]  有些學得好
[00:19:26.760 --> 00:19:29.680]  我們要接納那些沒有學得那麼好的弟兄姊妹
[00:19:29.680 --> 00:19:31.120]  所以我們在裏面
[00:19:31.120 --> 00:19:32.080]  所以我們在裏面
[00:19:32.080 --> 00:19:33.680]  在弟兄的群體裏面
[00:19:33.680 --> 00:19:35.560]  在弟兄的群體當中
[00:19:35.560 --> 00:19:36.600]  19節裏面說
[00:19:36.600 --> 00:19:39.720]  我們要在裏面慢慢地說
[00:19:39.720 --> 00:19:41.320]  我們要在裏面慢慢地說
[00:19:41.320 --> 00:19:42.600]  慢慢地動錄
[00:19:42.600 --> 00:19:43.480]  慢慢地動錄
[00:19:43.480 --> 00:19:44.440]  為什麼要慢呢?
[00:19:44.440 --> 00:19:45.120]  為什麼要慢呢?
[00:19:45.120 --> 00:19:46.560]  慢不是速度的問題
[00:19:46.560 --> 00:19:47.880]  慢不是速度的問題
[00:19:47.880 --> 00:19:52.080]  慢是帶出一種人的謙卑柔和的心
[00:19:52.080 --> 00:19:55.800]  慢是帶出一種人的謙卑柔和的心
[00:19:55.800 --> 00:19:58.680]  當我們不會急躁地去回應的時候
[00:19:58.680 --> 00:20:00.240]  當我們不會急躁地去回應的時候
[00:20:00.240 --> 00:20:02.120]  你就會準確指出
[00:20:02.120 --> 00:20:06.320]  以及想過怎樣去鼓勵那些比較弱的弟兄姊妹
[00:20:06.320 --> 00:20:11.120]  你就可以準確地知道怎樣去鼓勵那些比較弱的弟兄姊妹
[00:20:11.120 --> 00:20:15.600]  以溫柔的心去栽培對方
[00:20:15.600 --> 00:20:17.720]  鼓勵對方
[00:20:17.720 --> 00:20:20.560]  看出他的弱點在哪裏
[00:20:20.560 --> 00:20:24.440]  慢慢地說給他聽
[00:20:24.440 --> 00:20:25.920]  大家都吵架過的
[00:20:25.920 --> 00:20:28.560]  吵架有一個特色
[00:20:28.560 --> 00:20:29.520]  吵架有一個特點
[00:20:29.520 --> 00:20:31.520]  吵架通常是越吵越大聲
[00:20:31.520 --> 00:20:33.360]  吵架通常是越吵越大聲
[00:20:33.360 --> 00:20:33.400]  吵架通常是越吵越大聲
[00:20:33.400 --> 00:20:33.400]  吵架通常是越吵越大聲
[00:20:33.400 --> 00:20:33.400]  吵架通常是越吵越大聲
[00:20:33.400 --> 00:20:33.400]  吵架通常是越吵越大聲
[00:20:33.400 --> 00:20:33.440]  吵架通常是越吵越大聲
[00:20:33.440 --> 00:20:33.480]  吵架通常是越吵越大聲
[00:20:33.480 --> 00:20:33.520]  吵架通常是越吵越大聲
[00:20:33.520 --> 00:20:43.520]  吵架通常是越吵越大聲
[00:20:43.520 --> 00:20:53.520]  吵架通常是越吵越大聲
[00:20:53.520 --> 00:21:03.520]  吵架通常是越吵越大聲
[00:21:03.520 --> 00:21:13.520]  吵架通常是越吵越大聲
[00:21:13.520 --> 00:21:23.520]  吵架通常是越吵越大聲
[00:21:23.520 --> 00:21:43.520]  吵架通常是越吵越大聲
[00:21:43.520 --> 00:21:53.520]  吵架通常是越吵越大聲
[00:21:53.520 --> 00:22:13.520]  動怒的時候很容易我們去做的是傷害人不是造就人的事
[00:22:13.520 --> 00:22:25.520]  造就我們讓我們回到上帝的樣式不是讓人看到我們犯罪的樣式
[00:22:25.520 --> 00:22:32.520]  當我們有一個心智要幫助人去脫去自己不好的東西
[00:22:32.520 --> 00:22:38.520]  如果我們有這樣的心智讓一個人去脫去他不好的東西的時候慢慢說
[00:22:38.520 --> 00:22:45.520]  如果他真的說來說去不明白的話
[00:22:45.520 --> 00:22:50.520]  就算你要發怒也要慢慢發怒
[00:22:50.520 --> 00:22:58.520]  因為即或發怒你都是為他的益處去做
[00:22:58.520 --> 00:23:08.520]  教會是一個造就人的地方不是傷害人的地方
[00:23:08.520 --> 00:23:14.520]  因為約翰福音說我們是一個彼此相愛的團體
[00:23:14.520 --> 00:23:20.520]  很可惜很多基督徒來到教會就變成一個獨美了一點的彼此傷害的團體
[00:23:20.520 --> 00:23:38.520]  我們要學會怎樣在真理之下也有節制的控制
[00:23:38.520 --> 00:23:41.520]  這個就是忍耐
[00:23:41.520 --> 00:23:46.520]  我很喜歡看粵語長片
[00:23:46.520 --> 00:23:52.520]  今年五月我回過香港一次想買一堆粵語長片回來看
[00:23:52.520 --> 00:24:04.520]  我最喜歡看黃飛鴻 關德興的那些片
[00:24:04.520 --> 00:24:13.520]  然後是女劇 我覺得他們傻傻的我非常喜歡看
[00:24:13.520 --> 00:24:17.520]  為什麼我喜歡看黃飛鴻的片呢
[00:24:17.520 --> 00:24:23.520]  每次當關德興扮演黃飛鴻的時候
[00:24:23.520 --> 00:24:28.520]  他的對頭是誰 奸人堅 石堅
[00:24:28.520 --> 00:24:34.520]  每次當兩批人準備打架的時候
[00:24:34.520 --> 00:24:38.520]  其實黃飛鴻和石堅都是黑社會的 我覺得
[00:24:38.520 --> 00:24:44.520]  每次打架準備動手的時候
[00:24:44.520 --> 00:24:49.520]  關德興一定出這句口頭禪
[00:24:49.520 --> 00:24:55.520]  不要動 不要動 慢點 慢點
[00:24:55.520 --> 00:25:01.520]  每次都是出這句話 為什麼他每次動手都說不要動呢
[00:25:01.520 --> 00:25:06.520]  是不是想被人動手呢
[00:25:06.520 --> 00:25:11.520]  不是啊 你仔細看這套電影的時候
[00:25:11.520 --> 00:25:15.520]  這句話很有深意
[00:25:15.520 --> 00:25:20.520]  他不要動 慢點 不要動的時候
[00:25:20.520 --> 00:25:24.520]  他就是這樣說 然後這樣說
[00:25:24.520 --> 00:25:29.520]  你為什麼要打 每次都說這句話
[00:25:29.520 --> 00:25:35.520]  為什麼要打 可不可以談一下
[00:25:35.520 --> 00:25:47.520]  我們做基督徒不是說聖經講的我們按照去做就OK
[00:25:47.520 --> 00:25:51.520]  聖經說的當然要照做
[00:25:51.520 --> 00:25:55.520]  怎麼做 原來有時候世上有很多人拿了精髓
[00:25:55.520 --> 00:25:58.520]  做了出來在電影裡講給我們知道
[00:25:58.520 --> 00:26:02.520]  事實上有些人拿了裡面的精髓做了出來
[00:26:02.520 --> 00:26:07.520]  有時候講得很近 慢點 不要動的時候
[00:26:07.520 --> 00:26:11.520]  有時候說不要動的時候 原來是一個誤會
[00:26:11.520 --> 00:26:16.520]  有時候不要動的時候 關德興就拿著一把傘
[00:26:16.520 --> 00:26:19.520]  就這樣戳著他戳著他戳著他的時候
[00:26:19.520 --> 00:26:25.520]  我以為他會打的了 在這一刻你會哼的了
[00:26:25.520 --> 00:26:29.520]  指著指著指著 叫那些兄弟走 哇 全都走了
[00:26:29.520 --> 00:26:33.520]  那麼散 指著他叫他停下 一下子就跑掉了
[00:26:33.520 --> 00:26:36.520]  為什麼要這樣子呢
[00:26:36.520 --> 00:26:43.520]  給你一個機會在最危急的時候還想清楚
[00:26:43.520 --> 00:26:51.520]  我稱這個為屬靈的剎車制
[00:26:51.520 --> 00:26:54.520]  等一下 師妹 我自己本身是一個很急躁的人
[00:26:54.520 --> 00:26:59.520]  如果你認識我 我做事很快的
[00:26:59.520 --> 00:27:04.520]  所以我在做事的時候你不要妨礙我
[00:27:04.520 --> 00:27:09.520]  妨礙我的時候我真的會變樣
[00:27:09.520 --> 00:27:16.520]  師母曾經說過一句話 跟我的兒女說
[00:27:16.520 --> 00:27:22.520]  當你看到父親坐在桌子前工作的時候
[00:27:22.520 --> 00:27:25.520]  你們不要走過去
[00:27:25.520 --> 00:27:31.520]  跟著就說我遲一點要拉一條警戒線
[00:27:31.520 --> 00:27:36.520]  不要接近 我都是一個急躁的人
[00:27:36.520 --> 00:27:40.520]  其實這個世界裡面有誰不急躁呢
[00:27:40.520 --> 00:27:45.520]  原本很好的脾氣都變成急躁
[00:27:45.520 --> 00:27:50.520]  現在這個世界的節奏不在你和我控制之內
[00:27:50.520 --> 00:27:54.520]  在這裡聖經教導我們
[00:27:54.520 --> 00:27:57.520]  在這個時候我們就煞停制
[00:27:57.520 --> 00:28:03.520]  然後想一想 細心的想清楚
[00:28:03.520 --> 00:28:07.520]  想什麼 我的目標是做什麼
[00:28:07.520 --> 00:28:10.520]  為什麼我要跟別人說話呢
[00:28:10.520 --> 00:28:13.520]  我為什麼要每個禮拜都要跟你講道呢
[00:28:13.520 --> 00:28:17.520]  因為我想幫你
[00:28:17.520 --> 00:28:22.520]  就算到一個地方我要指出你的問題
[00:28:22.520 --> 00:28:27.520]  我仍然是想你好
[00:28:27.520 --> 00:28:32.520]  比如我在教會有一個執事
[00:28:32.520 --> 00:28:35.520]  常常都帶一些大英姐妹去崇拜那天
[00:28:35.520 --> 00:28:38.520]  他就走了 去賺錢
[00:28:38.520 --> 00:28:45.520]  他說每個禮拜天那段時間搞一些活動就賺錢
[00:28:45.520 --> 00:28:49.520]  我跟他說過幾次 很多次私下都說過
[00:28:49.520 --> 00:28:53.520]  我真的忍不住了
[00:28:53.520 --> 00:28:57.520]  你知道做牧師都有條底線的
[00:28:57.520 --> 00:29:01.520]  我就跟他說 大兄
[00:29:01.520 --> 00:29:05.520]  我今天很不高興
[00:29:05.520 --> 00:29:08.520]  你還回來教會叫大家一起走
[00:29:08.520 --> 00:29:13.520]  還專門找一些年輕人
[00:29:13.520 --> 00:29:17.520]  就是想30歲他都不找
[00:29:17.520 --> 00:29:19.520]  30歲以上他都不找
[00:29:19.520 --> 00:29:21.520]  因為那些搬得抬得
[00:29:21.520 --> 00:29:24.520]  因為那些有這幫班太太
[00:29:24.520 --> 00:29:28.520]  這幫正正就是教會最需要去牧養的人
[00:29:28.520 --> 00:29:31.520]  我說這些就是教會最需要去牧養的人
[00:29:31.520 --> 00:29:33.520]  你是一個執事 你做一個什麼見證
[00:29:33.520 --> 00:29:35.520]  你是一個執事 你做什麼見證
[00:29:35.520 --> 00:29:37.520]  你太離譜了 如果這樣做的話
[00:29:37.520 --> 00:29:39.520]  你這樣做太離譜了
[00:29:39.520 --> 00:29:42.520]  我其實心仍然是想他明白
[00:29:42.520 --> 00:29:44.520]  我是怎樣的目標
[00:29:44.520 --> 00:29:48.520]  其實我的心是想讓他明白我的目標
[00:29:48.520 --> 00:29:50.520]  因為在第25節這裡說
[00:29:50.520 --> 00:29:53.520]  我們去做任何的事情
[00:29:53.520 --> 00:29:57.520]  最終我們都是希望大家能夠
[00:29:57.520 --> 00:30:00.520]  可以被上帝的道栽種之後
[00:30:00.520 --> 00:30:02.520]  得著一個有福氣的身份
[00:30:02.520 --> 00:30:05.520]  最終都是被上帝的道栽種之後
[00:30:05.520 --> 00:30:07.520]  得到一個有福氣的身份
[00:30:07.520 --> 00:30:09.520]  如果是這樣的目標的話
[00:30:09.520 --> 00:30:11.520]  我不會說這番話給你聽
[00:30:11.520 --> 00:30:13.520]  我不會說這番話
[00:30:13.520 --> 00:30:17.520]  說完之後他生我的氣
[00:30:17.520 --> 00:30:20.520]  他離開教會
[00:30:20.520 --> 00:30:22.520]  視我為仇敵
[00:30:22.520 --> 00:30:24.520]  就把我當成仇敵
[00:30:24.520 --> 00:30:27.520]  不過我告訴你 他就是因為這樣
[00:30:27.520 --> 00:30:30.520]  做到中了風
[00:30:30.520 --> 00:30:32.520]  做到他自己中了風
[00:30:32.520 --> 00:30:34.520]  之後每個禮拜天都不可以去做
[00:30:34.520 --> 00:30:37.520]  從此以後每個禮拜天都不可以去賺錢
[00:30:37.520 --> 00:30:40.520]  當我們做一些上帝不起的事
[00:30:40.520 --> 00:30:42.520]  當我們做一些上帝不喜歡的事
[00:30:42.520 --> 00:30:44.520]  有人肯虧欠你的時候
[00:30:44.520 --> 00:30:47.520]  中國人都可以把錢放在你的口袋裡
[00:30:47.520 --> 00:30:49.520]  中國人說是把錢放在你的口袋裡
[00:30:49.520 --> 00:30:52.520]  我放的不是一般的錢 是永恆的錢
[00:30:52.520 --> 00:30:54.520]  不是永通銀行的
[00:30:54.520 --> 00:30:56.520]  我給你的錢是永恆的
[00:30:56.520 --> 00:30:58.520]  天上的錢 不是永通銀行的錢
[00:30:58.520 --> 00:31:00.520]  為什麼你不學會將這些
[00:31:00.520 --> 00:31:05.520]  這麼寶貴的財富藏在天國裡
[00:31:05.520 --> 00:31:07.520]  你為什麼不學會將這麼寶貴的財富
[00:31:07.520 --> 00:31:09.520]  藏在天國裡呢?
[00:31:09.520 --> 00:31:12.520]  因為只有你在神的道裡
[00:31:12.520 --> 00:31:17.520]  你才能再次在一個得救的身份上
[00:31:17.520 --> 00:31:19.520]  不斷地去孕育起來
[00:31:19.520 --> 00:31:22.520]  你才能在一個得救的身份當中
[00:31:22.520 --> 00:31:24.520]  不斷地孕育起來
[00:31:24.520 --> 00:31:26.520]  不孕的話 你只是自欺欺人
[00:31:26.520 --> 00:31:28.520]  不然你是自欺欺人
[00:31:28.520 --> 00:31:31.520]  22節和25節這段聖經就告訴我們
[00:31:31.520 --> 00:31:33.520]  如果我們聽道不行道
[00:31:33.520 --> 00:31:35.520]  其實是自己欺騙自己
[00:31:35.520 --> 00:31:37.520]  22節到25節就是告訴我們
[00:31:37.520 --> 00:31:39.520]  如果我們聽道不行道
[00:31:39.520 --> 00:31:41.520]  就是自己欺騙自己
[00:31:41.520 --> 00:31:43.520]  怎麼欺騙呢?我們一起看吧
[00:31:43.520 --> 00:31:47.520]  22節到25節我們一起讀
[00:31:47.520 --> 00:31:50.520]  只是你們要行道
[00:31:50.520 --> 00:31:52.520]  不要單單聽道
[00:31:52.520 --> 00:31:54.520]  自己欺控自己
[00:31:54.520 --> 00:31:57.520]  因為聽道而不行道的
[00:31:57.520 --> 00:32:01.520]  人對著鏡子看自己本來的面目
[00:32:01.520 --> 00:32:07.520]  看見走後隨即忘了他的相貌和如何
[00:32:07.520 --> 00:32:13.520]  唯有詳細察看那全被使人自由之律法的
[00:32:13.520 --> 00:32:16.520]  並且事實上如此
[00:32:16.520 --> 00:32:19.520]  這人既不是聽了就忘
[00:32:19.520 --> 00:32:22.520]  乃是實在行出來
[00:32:22.520 --> 00:32:26.520]  就在他所行的事上必然得福
[00:32:26.520 --> 00:32:30.520]  作者再次以一個屬靈的長者身份
[00:32:30.520 --> 00:32:32.520]  來勸當時的信徒
[00:32:32.520 --> 00:32:34.520]  作者以一個屬靈的身份
[00:32:34.520 --> 00:32:36.520]  勸當時的信徒
[00:32:36.520 --> 00:32:38.520]  你們要學去聽道
[00:32:38.520 --> 00:32:40.520]  你們要學去聽道
[00:32:40.520 --> 00:32:42.520]  但更重要要學會去行
[00:32:42.520 --> 00:32:44.520]  但更重要要學會去行
[00:32:44.520 --> 00:32:49.520]  其實聽道又不行的人是怎樣的呢?
[00:32:49.520 --> 00:32:51.520]  其實聽道不行的人是怎樣的呢?
[00:32:51.520 --> 00:32:54.520]  亞歌書的作者很擔心我們不知道
[00:32:54.520 --> 00:32:56.520]  於是他做了一個比喻
[00:32:56.520 --> 00:32:58.520]  就是23和24節
[00:32:58.520 --> 00:33:00.520]  亞歌書的作者擔心我們不懂
[00:33:00.520 --> 00:33:03.520]  所以他做了一個比喻是23和24節
[00:33:03.520 --> 00:33:05.520]  23和24節上面說
[00:33:05.520 --> 00:33:07.520]  23和24節說
[00:33:07.520 --> 00:33:09.520]  一個人聽道
[00:33:09.520 --> 00:33:11.520]  表面上他去看
[00:33:11.520 --> 00:33:14.520]  表面上他去看
[00:33:14.520 --> 00:33:16.520]  他好像是很好學的
[00:33:16.520 --> 00:33:18.520]  他好像很好學
[00:33:18.520 --> 00:33:21.520]  你知道我去很多地方講學的時候
[00:33:21.520 --> 00:33:23.520]  我去很多地方講學的時候
[00:33:23.520 --> 00:33:26.520]  有些人都好像日本人
[00:33:26.520 --> 00:33:28.520]  常常有些人都好像日本人
[00:33:28.520 --> 00:33:30.520]  我每次講他們
[00:33:30.520 --> 00:33:32.520]  我每次講他們
[00:33:32.520 --> 00:33:34.520]  講到哪裡
[00:33:34.520 --> 00:33:36.520]  講到哪裡
[00:33:36.520 --> 00:33:38.520]  每樣都是
[00:33:38.520 --> 00:33:40.520]  我其實有時問他
[00:33:40.520 --> 00:33:42.520]  想知道他究竟是不是
[00:33:42.520 --> 00:33:44.520]  我完了會去問他
[00:33:44.520 --> 00:33:46.520]  我有時要看他
[00:33:46.520 --> 00:33:48.520]  看他真的是懂不懂
[00:33:48.520 --> 00:33:50.520]  完了我會問他
[00:33:50.520 --> 00:33:52.520]  大兄啊
[00:33:52.520 --> 00:33:54.520]  你很積極地留心聽我說
[00:33:54.520 --> 00:33:56.520]  是
[00:33:56.520 --> 00:33:58.520]  我問弟兄你真的非常積極地去聽
[00:33:58.520 --> 00:34:00.520]  劉興聽我講
[00:34:00.520 --> 00:34:02.520]  有些什麼是最深刻的呢?
[00:34:02.520 --> 00:34:04.520]  有一些什麼是最
[00:34:04.520 --> 00:34:06.520]  深刻的今天你聽到的
[00:34:06.520 --> 00:34:08.520]  是
[00:34:08.520 --> 00:34:10.520]  你說的每樣都很好
[00:34:10.520 --> 00:34:12.520]  你說的每樣都好
[00:34:12.520 --> 00:34:14.520]  我只能回報一句
[00:34:14.520 --> 00:34:16.520]  在心裏面
[00:34:16.520 --> 00:34:18.520]  我沒有說出口
[00:34:18.520 --> 00:34:20.520]  你有沒有聽啊
[00:34:20.520 --> 00:34:22.520]  你到底有沒有聽
[00:34:22.520 --> 00:34:24.520]  所以有一段時間我去講學
[00:34:24.520 --> 00:34:26.520]  我從來不派筆記
[00:34:26.520 --> 00:34:28.520]  有一次我去講學我從來不派筆記
[00:34:28.520 --> 00:34:30.520]  因為派筆記
[00:34:30.520 --> 00:34:32.520]  他們更加低頭默想
[00:34:32.520 --> 00:34:34.520]  你派筆記給他們
[00:34:34.520 --> 00:34:36.520]  他們就低頭默想
[00:34:36.520 --> 00:34:38.520]  很多人表面上
[00:34:38.520 --> 00:34:40.520]  聽到很虔誠
[00:34:40.520 --> 00:34:42.520]  很多人聽到很虔誠
[00:34:42.520 --> 00:34:44.520]  但是其實實質上
[00:34:44.520 --> 00:34:46.520]  他們是否真的知道裏面
[00:34:46.520 --> 00:34:48.520]  所講的東西是什麼呢
[00:34:48.520 --> 00:34:50.520]  但是他們真的明白裏面說的是什麼嗎
[00:34:50.520 --> 00:34:52.520]  因為他們欠缺了一件事
[00:34:52.520 --> 00:34:54.520]  因為他們欠缺了一件事
[00:34:54.520 --> 00:34:56.520]  不去實踐
[00:34:56.520 --> 00:34:58.520]  留在腦海或者思想層面
[00:34:58.520 --> 00:35:00.520]  只是留在腦袋裏面
[00:35:00.520 --> 00:35:02.520]  或者是在思想的層面上
[00:35:02.520 --> 00:35:04.520]  有沒有買
[00:35:04.520 --> 00:35:06.520]  屬靈書籍的習慣啊
[00:35:06.520 --> 00:35:08.520]  有沒有買屬靈書籍的習慣
[00:35:08.520 --> 00:35:10.520]  有沒有買聖經的習慣
[00:35:10.520 --> 00:35:12.520]  有沒有買聖經的習慣
[00:35:12.520 --> 00:35:14.520]  以前我們教會
[00:35:14.520 --> 00:35:16.520]  很鼓勵弟兄姊妹去
[00:35:16.520 --> 00:35:18.520]  讀屬靈書籍
[00:35:18.520 --> 00:35:20.520]  以前我們教會
[00:35:20.520 --> 00:35:22.520]  我常常鼓勵弟兄姊妹去讀屬靈的書籍
[00:35:22.520 --> 00:35:24.520]  每一次我看了一些好的書
[00:35:24.520 --> 00:35:26.520]  或者聽見弟兄姊妹
[00:35:26.520 --> 00:35:28.520]  看了一些好的書的話
[00:35:28.520 --> 00:35:30.520]  我看了一些好書
[00:35:30.520 --> 00:35:32.520]  或者是聽到弟兄姊妹說看了一些好書的時候
[00:35:32.520 --> 00:35:34.520]  我就會介紹給他們買
[00:35:34.520 --> 00:35:36.520]  我就會介紹給他們買
[00:35:36.520 --> 00:35:38.520]  我介紹而已 我不是賣那個
[00:35:38.520 --> 00:35:40.520]  我介紹而已 我不是賣那個
[00:35:40.520 --> 00:35:42.520]  當然他們說哪裡有賣
[00:35:42.520 --> 00:35:44.520]  我當然告訴他們
[00:35:44.520 --> 00:35:46.520]  當然是在什麼地方有賣
[00:35:46.520 --> 00:35:48.520]  我當然會告訴他們
[00:35:48.520 --> 00:35:50.520]  於是我就去探訪
[00:35:50.520 --> 00:35:52.520]  探訪弟兄姊妹
[00:35:52.520 --> 00:35:54.520]  一進去
[00:35:54.520 --> 00:35:56.520]  做牧師就應該很開心
[00:35:56.520 --> 00:35:58.520]  做牧師就應該很開心
[00:35:58.520 --> 00:36:00.520]  整個屬靈的書籍
[00:36:00.520 --> 00:36:02.520]  書櫃
[00:36:02.520 --> 00:36:04.520]  一個全部屬靈書籍的書櫃
[00:36:04.520 --> 00:36:06.520]  還有聖經也有很多本
[00:36:06.520 --> 00:36:08.520]  英文的聖經也有
[00:36:08.520 --> 00:36:10.520]  中文的聖經也有
[00:36:10.520 --> 00:36:12.520]  中文的聖經也有
[00:36:12.520 --> 00:36:14.520]  有一個我曾經去過
[00:36:14.520 --> 00:36:16.520]  有拉丁文的聖經
[00:36:16.520 --> 00:36:18.520]  有一個我曾經去過有拉丁文的聖經
[00:36:18.520 --> 00:36:20.520]  還有一個我見過是有一本德文的聖經
[00:36:20.520 --> 00:36:22.520]  還有一個我曾經去過有德文的聖經
[00:36:22.520 --> 00:36:24.520]  還有一個我曾經去過有德文的聖經
[00:36:24.520 --> 00:36:26.520]  通常我都會用這些屬靈書籍打開話題
[00:36:26.520 --> 00:36:28.520]  通常我都會用這些屬靈書籍打開話題
[00:36:28.520 --> 00:36:30.520]  我通常會用這些屬靈的書籍打開話題
[00:36:30.520 --> 00:36:32.520]  我通常會用這些屬靈的書籍打開話題
[00:36:32.520 --> 00:36:34.520]  弟兄啊 你有買拉丁文聖經
[00:36:34.520 --> 00:36:36.520]  弟兄啊 你有買拉丁文聖經
[00:36:36.520 --> 00:36:38.520]  弟兄啊 你有買拉丁文聖經
[00:36:38.520 --> 00:36:40.520]  弟兄啊 你有買拉丁文聖經
[00:36:40.520 --> 00:36:42.520]  弟兄啊 你有買拉丁文聖經
[00:36:42.520 --> 00:36:44.520]  弟兄啊 你有買拉丁文聖經
[00:36:44.520 --> 00:36:46.520]  弟兄啊 你有買拉丁文聖經
[00:36:46.520 --> 00:36:48.520]  弟兄啊 你有買拉丁文聖經
[00:36:48.520 --> 00:36:50.520]  弟兄啊 你有買拉丁文聖經
[00:36:50.520 --> 00:36:52.520]  弟兄啊 你有買拉丁文聖經
[00:36:52.520 --> 00:36:54.520]  弟兄啊 你有買拉丁文聖經
[00:36:54.520 --> 00:36:56.520]  弟兄啊 你有買拉丁文聖經
[00:36:56.520 --> 00:36:58.520]  弟兄啊 你有買拉丁文聖經
[00:36:58.520 --> 00:37:00.520]  弟兄啊 你有買拉丁文聖經
[00:37:00.520 --> 00:37:02.520]  弟兄啊 你有買拉丁文聖經
[00:37:02.520 --> 00:37:04.520]  弟兄啊 你有買拉丁文聖經
[00:37:04.520 --> 00:37:06.520]  弟兄啊 你有買拉丁文聖經
[00:37:06.520 --> 00:37:08.520]  弟兄啊 你有買拉丁文聖經
[00:37:08.520 --> 00:37:10.520]  弟兄啊 你有買拉丁文聖經
[00:37:10.520 --> 00:37:12.520]  弟兄啊 你有買拉丁文聖經
[00:37:12.520 --> 00:37:14.520]  弟兄啊 你有買拉丁文聖經
[00:37:14.520 --> 00:37:16.520]  弟兄啊 你有買拉丁文聖經
[00:37:16.520 --> 00:37:18.520]  弟兄啊 你有買拉丁文聖經
[00:37:18.520 --> 00:37:20.520]  弟兄啊 你有買拉丁文聖經
[00:37:20.520 --> 00:37:22.520]  弟兄啊 你有買拉丁文聖經
[00:37:22.520 --> 00:37:24.520]  弟兄啊 你有買拉丁文聖經
[00:37:24.520 --> 00:37:26.520]  弟兄啊 你有買拉丁文聖經
[00:37:26.520 --> 00:37:28.520]  弟兄啊 你有買拉丁文聖經
[00:37:28.520 --> 00:37:30.520]  弟兄啊 你有買拉丁文聖經
[00:37:30.520 --> 00:37:32.520]  弟兄啊 你有買拉丁文聖經
[00:37:32.520 --> 00:37:34.520]  弟兄啊 你有買拉丁文聖經
[00:37:34.520 --> 00:37:36.520]  弟兄啊 你有買拉丁文聖經
[00:37:36.520 --> 00:37:38.520]  弟兄啊 你有買拉丁文聖經
[00:37:38.520 --> 00:37:40.520]  弟兄啊 你有買拉丁文聖經
[00:37:40.520 --> 00:37:42.520]  弟兄啊 你有買拉丁文聖經
[00:37:42.520 --> 00:37:44.520]  弟兄啊 你有買拉丁文聖經
[00:37:44.520 --> 00:37:46.520]  弟兄啊 你有買拉丁文聖經
[00:37:46.520 --> 00:37:48.520]  弟兄啊 你有買拉丁文聖經
[00:37:48.520 --> 00:37:50.520]  弟兄啊 你有買拉丁文聖經
[00:37:50.520 --> 00:37:52.520]  弟兄啊 你有買拉丁文聖經
[00:37:52.520 --> 00:37:54.520]  弟兄啊 你有買拉丁文聖經
