
[00:00:00.000 --> 00:00:06.560]  列王記合一王朝系列的第十講
[00:19:42.400 --> 00:19:44.080]  全身的器官
[00:19:44.080 --> 00:19:46.720]  來供給氧氣、營養
[00:19:46.720 --> 00:19:48.320]  所以心是很重要
[00:19:48.320 --> 00:19:49.760]  這是實體
[00:19:49.760 --> 00:19:53.360]  但是在靈裡面心也是很重要
[00:19:53.360 --> 00:19:54.800]  神叫我們要怎樣?
[00:19:54.800 --> 00:19:56.480]  在《新命記》的6章5節
[00:19:56.480 --> 00:19:59.200]  要盡心、盡性、盡力
[00:19:59.200 --> 00:20:01.920]  來愛耶和華我們的神
[00:20:01.920 --> 00:20:06.800]  神甚至將祂的話語刻在我們的心板上
[00:20:06.800 --> 00:20:09.920]  《針研》的7章1至3節
[00:20:09.920 --> 00:20:14.240]  神一早就要以色列人行心的國禮
[00:20:14.240 --> 00:20:16.400]  不單只是身體上的國禮
[00:20:16.400 --> 00:20:18.800]  身體上只不過是外在
[00:20:18.800 --> 00:20:20.640]  但神是看內心
[00:20:20.640 --> 00:20:23.280]  所以是心的國禮
[00:20:23.280 --> 00:20:26.000]  當我們的心出現問題的時候
[00:20:26.000 --> 00:20:30.720]  我們整個生命都會出現問題
[00:20:30.720 --> 00:20:35.840]  我們不知道神何時向鎖羅門發出這些警告
[00:20:35.840 --> 00:20:38.720]  我相信可能是透過一個先知
[00:20:38.720 --> 00:20:40.640]  神警告鎖羅門
[00:20:40.640 --> 00:20:45.440]  因為你不遵守我的約和我的律例
[00:20:45.440 --> 00:20:49.600]  我一定會將這個國從你奪回
[00:20:49.600 --> 00:20:51.840]  給你的其中一個臣子
[00:20:51.840 --> 00:20:53.360]  其中一個僕人
[00:20:53.360 --> 00:20:55.600]  這個遲些我們就知道
[00:20:55.600 --> 00:20:57.360]  就是耶羅伯安
[00:20:57.360 --> 00:21:00.640]  他就是鎖羅門的一個臣僕
[00:21:00.640 --> 00:21:03.840]  但是因為神和大衛所納的約
[00:21:03.840 --> 00:21:09.280]  神說我仍然會留一個支派給大衛的後人
[00:21:09.280 --> 00:21:11.360]  問題就來了
[00:21:11.360 --> 00:21:15.840]  有人說南國起碼有兩個支派
[00:21:15.840 --> 00:21:18.160]  有猶大和汴瓦敏
[00:21:18.160 --> 00:21:20.560]  為甚麼一個支派?
[00:21:20.560 --> 00:21:22.560]  如果你認識約書亞
[00:21:22.560 --> 00:21:25.040]  在約書亞記裏面分地的話
[00:21:25.040 --> 00:21:30.800]  你也知道最初西緬支派在猶大支派境內
[00:21:30.800 --> 00:21:34.560]  你說加上西緬、猶大、汴瓦敏
[00:21:34.560 --> 00:21:37.840]  三個支派怎會是一個支派?
[00:21:37.840 --> 00:21:40.640]  但是你要知道在南國
[00:21:40.640 --> 00:21:42.960]  所有喜歡敬拜偶像
[00:21:42.960 --> 00:21:44.800]  不歸向神的人
[00:21:44.800 --> 00:21:48.320]  已經不遷去了以色列北國
[00:21:48.320 --> 00:21:50.160]  他們在那裏拜偶像
[00:21:50.160 --> 00:21:52.960]  南國是去耶和華的聖殿
[00:21:52.960 --> 00:21:55.440]  在耶路撒冷來敬拜
[00:21:55.440 --> 00:21:58.160]  剩下來的真的歸向神的人
[00:21:58.160 --> 00:22:01.120]  他們同化了猶大支派
[00:22:01.120 --> 00:22:05.440]  所以經文說剩下一個支派給大衛的後人
[00:22:05.440 --> 00:22:07.040]  絕對是正確
[00:22:07.040 --> 00:22:11.840]  而的確在南國最大的支派是誰呢?
[00:22:11.840 --> 00:22:14.080]  就是猶大支派
[00:22:14.080 --> 00:22:17.280]  在聖經上的十一章
[00:22:17.280 --> 00:22:20.320]  十一節、十二節和十三節
[00:22:20.320 --> 00:22:22.960]  神說我會奪回你的王國
[00:22:22.960 --> 00:22:26.080]  奪回這個字在原文的希伯來文
[00:22:26.080 --> 00:22:27.840]  就是撕裂的意思
[00:22:27.840 --> 00:22:29.600]  將它撕裂了
[00:22:29.600 --> 00:22:33.120]  的確在聖經上的十一章二十九節
[00:22:33.120 --> 00:22:36.800]  神差派一個先知叫做阿希雅
[00:22:36.800 --> 00:22:39.840]  用行動表現出這個寓言
[00:22:39.840 --> 00:22:44.320]  這個阿希雅在耶羅伯安面前做什麼?
[00:22:44.320 --> 00:22:48.000]  將自己的新衣服撕裂成十二塊
[00:22:48.000 --> 00:22:52.400]  你能不能想像穿一件很漂亮的衣服出街
[00:22:52.400 --> 00:22:54.640]  突然神給你一個啟示
[00:22:54.640 --> 00:22:58.240]  將新衣服撕裂成十二塊
[00:22:58.240 --> 00:22:59.680]  所以在聖經裏面
[00:22:59.680 --> 00:23:02.240]  很多先知他們做出來的行為
[00:23:02.240 --> 00:23:03.520]  都是很特別
[00:23:03.520 --> 00:23:05.360]  你不要以為他們瘋了
[00:23:05.360 --> 00:23:06.480]  他們不是
[00:23:06.480 --> 00:23:08.720]  他們是得到神的啟示
[00:23:08.720 --> 00:23:12.960]  然後就將十二塊撕裂的衣服
[00:23:12.960 --> 00:23:16.480]  其中十塊給了耶羅伯安
[00:23:16.480 --> 00:23:19.760]  所以我們見到這個王國的分裂
[00:23:19.760 --> 00:23:21.520]  是不是人的行為?
[00:23:21.520 --> 00:23:22.720]  絕對不是
[00:23:22.720 --> 00:23:24.160]  是神的作為
[00:23:24.160 --> 00:23:28.000]  將以色列國分開南北國
[00:23:28.000 --> 00:23:30.400]  其實在歷史裏面
[00:23:30.400 --> 00:23:32.880]  以前也出現過這些事
[00:23:32.880 --> 00:23:34.880]  將衣服撕裂了
[00:23:34.880 --> 00:23:39.520]  記不記得蘇羅在說撒姆爾上的十五章
[00:23:39.520 --> 00:23:43.040]  他拉著撒姆爾的衣服不肯放
[00:23:43.040 --> 00:23:44.880]  撒姆爾就不理他了
[00:23:44.880 --> 00:23:46.080]  就走了
[00:23:46.080 --> 00:23:48.160]  他一拉撒姆爾的衣服
[00:23:48.160 --> 00:23:50.880]  就將撒姆爾的外袍撕裂了
[00:23:50.880 --> 00:23:53.440]  其實那裏也有一個預表
[00:23:53.440 --> 00:23:58.080]  就是神將會從蘇羅手上拿走王國
[00:23:58.080 --> 00:24:01.600]  然後給了大衛
[00:24:01.600 --> 00:24:03.200]  我們也說過
[00:24:03.200 --> 00:24:05.200]  在所羅門的時候
[00:24:05.200 --> 00:24:08.640]  我們沒有見到先知來勸索羅門
[00:24:08.640 --> 00:24:09.760]  大衛的時候
[00:24:09.760 --> 00:24:13.200]  頻頻你會見到先知來勸大衛
[00:24:13.200 --> 00:24:16.480]  似乎先知好像無用武之地
[00:24:16.480 --> 00:24:18.160]  但是這個時間
[00:24:18.160 --> 00:24:22.000]  就快去到猶大國的末期
[00:24:22.000 --> 00:24:26.400]  先知的職位會再一次地成為重要
[00:24:26.400 --> 00:24:28.240]  先知時代就會透過
[00:24:28.240 --> 00:24:32.400]  以利亞和以利沙來到這個世上
[00:24:32.400 --> 00:24:35.200]  而神就會再次透過先知
[00:24:35.200 --> 00:24:38.560]  來跟君王和祭司說話
[00:24:38.560 --> 00:24:42.640]  當這些君王和祭司背叛神的話語的時候
[00:24:42.640 --> 00:24:45.120]  這些先知就會來勸他們
[00:24:45.120 --> 00:24:46.640]  如果他們不聽的話
[00:24:46.640 --> 00:24:50.000]  甚至先知會說出神的審判
[00:24:50.000 --> 00:24:52.400]  神的懲罰
[00:24:52.400 --> 00:24:55.840]  神給所羅門的懲罰
[00:24:55.840 --> 00:24:58.080]  神給所羅門的審判
[00:24:58.080 --> 00:25:00.240]  其實是延遲了
[00:25:00.240 --> 00:25:03.440]  神沒有在所羅門在世的時候
[00:25:03.440 --> 00:25:05.360]  將他的國拿走
[00:25:05.360 --> 00:25:07.920]  將他的國分為南北兩個國
[00:25:07.920 --> 00:25:09.840]  而是先等他死了
[00:25:09.840 --> 00:25:11.520]  那你說為什麼?
[00:25:11.520 --> 00:25:13.920]  當然這是神的恩典
[00:25:13.920 --> 00:25:15.360]  是神的憐憫
[00:25:15.360 --> 00:25:17.280]  但還有一個原因
[00:25:17.280 --> 00:25:22.320]  就是祂是等待所羅門來回轉歸回
[00:25:22.320 --> 00:25:26.080]  我曾經說過回轉歸回
[00:25:26.080 --> 00:25:29.040]  或者悔改希伯來文是哪個字?
[00:25:29.040 --> 00:25:30.720]  是suf這個字
[00:25:30.720 --> 00:25:33.280]  就是180度的轉回
[00:25:33.280 --> 00:25:36.400]  神是希望所羅門會改過
[00:25:36.400 --> 00:25:39.040]  所以祂沒有立刻執行這個審判
[00:25:39.040 --> 00:25:42.960]  在聶王紀上的十三章三十三節
[00:25:42.960 --> 00:25:44.400]  我們也都見得到
[00:25:44.400 --> 00:25:47.600]  也都發生在耶羅波安的身上
[00:25:47.600 --> 00:25:50.720]  就是那個拿走了十個支派的
[00:25:50.720 --> 00:25:53.040]  那個所羅門的僕人
[00:25:53.040 --> 00:25:54.800]  經文說什麼呢?
[00:25:54.800 --> 00:25:57.440]  聶王紀上的十三章三十三節
[00:25:57.440 --> 00:26:03.520]  這是以後耶羅波安仍不離開他的惡道
[00:26:03.520 --> 00:26:06.560]  離開這個字就是轉來悔改
[00:26:06.560 --> 00:26:07.840]  就是suf這個字
[00:26:07.840 --> 00:26:10.400]  所以你看到無論耶羅波安
[00:26:10.400 --> 00:26:12.160]  所羅門都是
[00:26:12.160 --> 00:26:16.320]  神是不斷給他們機會來改過
[00:26:16.320 --> 00:26:19.680]  這一點我們在耶利米書的
[00:26:19.680 --> 00:26:22.640]  十八章七至八節我們都見到
[00:26:22.640 --> 00:26:24.720]  神和耶利米說
[00:26:24.720 --> 00:26:27.120]  喂!你去告訴我的國民聽
[00:26:27.120 --> 00:26:30.720]  如果我宣佈有一個民族或者王國
[00:26:30.720 --> 00:26:33.440]  我將會使得他連根拔起
[00:26:33.440 --> 00:26:34.800]  我會拆毀他
[00:26:34.800 --> 00:26:35.920]  我會毀滅他
[00:26:35.920 --> 00:26:38.400]  但是如果這一幫這一國
[00:26:38.400 --> 00:26:42.000]  願意轉移離開他們的惡
[00:26:42.000 --> 00:26:45.040]  我就必後悔不將我想要
[00:26:45.040 --> 00:26:48.080]  私行的災禍淋於他們
[00:26:48.080 --> 00:26:50.000]  有沒有見到我們這位的神
[00:26:50.000 --> 00:26:52.400]  是一位憐憫有恩典的神
[00:26:52.400 --> 00:26:55.920]  祂是不斷地在等人來悔改
[00:26:55.920 --> 00:26:58.080]  今時今日都是一樣
[00:26:58.080 --> 00:27:00.320]  喂!你說為什麼耶穌基督還沒有回來
[00:27:00.320 --> 00:27:01.920]  神有祂的時候
[00:27:01.920 --> 00:27:04.320]  但是神就願萬人得救
[00:27:04.320 --> 00:27:05.760]  不願一人沉淪
[00:27:05.760 --> 00:27:08.240]  所以我們是等了這麼久
[00:27:08.240 --> 00:27:11.760]  我們說這個系列的時候
[00:27:11.760 --> 00:27:13.200]  我們都說過
[00:27:13.200 --> 00:27:16.880]  神其實和大衛勒的約是無條件
[00:27:16.880 --> 00:27:20.400]  雖然神會從所羅門的兒子
[00:27:20.400 --> 00:27:23.520]  羅波安的手裏拿回這個王國
[00:27:23.520 --> 00:27:25.440]  是會給了耶羅波安
[00:27:25.440 --> 00:27:29.920]  但是神仍然會留一個支派給大衛的後人
[00:27:29.920 --> 00:27:32.640]  因為神和大衛立約
[00:27:32.640 --> 00:27:34.400]  這個是無條件的約
[00:27:34.400 --> 00:27:37.520]  神會保存大衛的王朝
[00:27:37.520 --> 00:27:39.200]  這個是神的恩典
[00:27:39.200 --> 00:27:44.640]  而的確耶穌基督會透過猶大支派來到世上
[00:27:44.640 --> 00:27:46.720]  你有沒有見到神的作為
[00:27:46.720 --> 00:27:48.720]  真的非常巧妙
[00:27:48.720 --> 00:27:52.960]  雖然神和大衛立的約是無條件
[00:27:52.960 --> 00:27:57.600]  但是神和大衛後人所立的約是有條件
[00:27:57.600 --> 00:27:59.600]  包括所羅門
[00:27:59.600 --> 00:28:02.960]  你看看聶皇紀上的三章十四子
[00:28:02.960 --> 00:28:04.640]  他和所羅門說
[00:28:04.640 --> 00:28:06.640]  如果你服從我的話
[00:28:06.640 --> 00:28:09.600]  我必賜給你長壽
[00:28:09.600 --> 00:28:12.240]  等一會我們會回來看這一點
[00:28:12.240 --> 00:28:17.120]  看所羅門究竟他的壽命是長還是短
[00:28:17.120 --> 00:28:20.960]  神的確賜給所羅門有智慧
[00:28:20.960 --> 00:28:24.480]  有辨別的能力能夠辨別是非
[00:28:24.480 --> 00:28:29.440]  這一點在所羅門審判兩個妓女的案件
[00:28:29.440 --> 00:28:32.560]  我們都見到的確是很有智慧
[00:28:32.560 --> 00:28:36.160]  但是這個智慧用在別人身上
[00:28:36.160 --> 00:28:38.560]  他就能夠分別是非
[00:28:38.560 --> 00:28:40.560]  用在自己的身上
[00:28:40.560 --> 00:28:43.040]  烏卒卒完全盲目
[00:28:43.040 --> 00:28:45.040]  這個就是所羅門
[00:28:45.040 --> 00:28:47.760]  其實神的管教
[00:28:47.760 --> 00:28:50.400]  所羅門絕對不會陌生
[00:28:50.400 --> 00:28:53.520]  在他自己爸爸大衛的身上
[00:28:53.520 --> 00:28:56.240]  所羅門就見到神的管教
[00:28:56.240 --> 00:29:00.960]  而且當神在基片第一次和所羅門見面
[00:29:00.960 --> 00:29:04.160]  在聶皇紀上第三章的時候
[00:29:04.160 --> 00:29:07.200]  神已經提醒了所羅門
[00:29:07.200 --> 00:29:09.600]  如果你不服從我的話
[00:29:09.600 --> 00:29:12.560]  我的管教會臨到你的身上
[00:29:12.560 --> 00:29:15.600]  而當所羅門奉獻聖殿
[00:29:15.600 --> 00:29:18.320]  神又再一次重覆這一句話
[00:29:18.320 --> 00:29:20.880]  而在說詩篇八十九篇
[00:29:20.880 --> 00:29:23.200]  也有同樣的話
[00:29:23.200 --> 00:29:24.560]  但是很可惜
[00:29:24.560 --> 00:29:26.960]  所羅門沒有回轉
[00:29:26.960 --> 00:29:29.920]  沒有歸回、沒有悔改、沒有失
[00:29:29.920 --> 00:29:31.200]  那麼你說
[00:29:31.200 --> 00:29:33.440]  所羅門最後有沒有接受神?
[00:29:33.440 --> 00:29:34.960]  有沒有歸向神?
[00:29:34.960 --> 00:29:38.560]  這一點我們遲些會回來提
[00:29:38.560 --> 00:29:43.280]  所羅門以為他自己用自己的手段
[00:29:43.280 --> 00:29:46.000]  和鄰國和外邦來通婚
[00:29:46.000 --> 00:29:49.840]  就可以和這些國家和平相處
[00:29:49.840 --> 00:29:52.800]  他自己還口出狂言
[00:29:52.800 --> 00:29:54.080]  誇口說
[00:29:54.080 --> 00:29:58.160]  他現在耶和華我的神使我四周平安
[00:29:58.160 --> 00:30:01.520]  沒有仇敵、沒有災禍
[00:30:01.520 --> 00:30:04.800]  在聶皇紀上的五章四節
[00:30:04.800 --> 00:30:07.280]  他遲些很快就會見到
[00:30:07.280 --> 00:30:10.640]  神會差遣他的敵人來攻擊他
[00:30:10.640 --> 00:30:15.280]  他這個四周平安只不過是暫時
[00:30:15.280 --> 00:30:18.000]  神就會興起三個敵人
[00:30:18.000 --> 00:30:21.440]  來管教所羅門、來攻擊所羅門
[00:30:21.440 --> 00:30:25.520]  其中第一個就是以東人哈達
[00:30:25.520 --> 00:30:28.080]  這個人是以東人
[00:30:28.080 --> 00:30:30.800]  我們知道剛才讀經文的時候
[00:30:30.800 --> 00:30:34.800]  所羅門所娶的外邦妻子是有以東人
[00:30:34.800 --> 00:30:38.160]  他當然希望和以東來納約
[00:30:38.160 --> 00:30:40.240]  大家和平相處
[00:30:40.240 --> 00:30:42.480]  但是他不能夠阻止
[00:30:42.480 --> 00:30:45.760]  以東王哈達來攻擊自己
[00:30:45.760 --> 00:30:46.640]  有沒有看到?
[00:30:46.640 --> 00:30:49.840]  他這些手段完全是白費心機
[00:30:49.840 --> 00:30:52.560]  看著他父親的朝代
[00:30:52.560 --> 00:30:56.480]  大衛和約翰曾經戰勝以東人
[00:30:56.480 --> 00:30:59.040]  滅絕了所有的南丁
[00:30:59.040 --> 00:31:02.080]  但是這個哈達就逃脫了
[00:31:02.080 --> 00:31:04.560]  有一群領袖帶領他
[00:31:04.560 --> 00:31:09.680]  去到埃及法老王尋求庇護
[00:31:09.680 --> 00:31:13.120]  法老王不僅收留了他
[00:31:13.120 --> 00:31:14.960]  給他食物、給他居住
[00:31:14.960 --> 00:31:18.160]  還將皇后的妹妹嫁給他
[00:31:18.160 --> 00:31:19.920]  和他生了一個兒子
[00:31:19.920 --> 00:31:23.920]  嘩!你說這個埃及王有沒有搞錯?
[00:31:23.920 --> 00:31:26.640]  不是吃了所羅門茶禮的嗎?
[00:31:26.640 --> 00:31:29.520]  他不是嫁了女兒給所羅門的嗎?
[00:31:29.520 --> 00:31:32.720]  現在又和以東王來交涉
[00:31:32.720 --> 00:31:35.040]  這裡就讓我們看到什麼?
[00:31:35.040 --> 00:31:36.960]  所羅門白費心機
[00:31:36.960 --> 00:31:38.480]  靠自己的方法
[00:31:38.480 --> 00:31:42.080]  埃及王的確將女兒嫁給了所羅門
[00:31:42.080 --> 00:31:46.160]  但是這個收留哈達的埃及王
[00:31:46.160 --> 00:31:47.840]  是一個新王
[00:31:47.840 --> 00:31:49.520]  他不念舊情
[00:31:49.520 --> 00:31:51.440]  可能他根本都不知道
[00:31:51.440 --> 00:31:54.160]  忘記了原來前面的埃及王
[00:31:54.160 --> 00:31:57.360]  曾經將女兒嫁給了所羅門
[00:31:57.360 --> 00:31:58.720]  所以有沒有看到
[00:31:58.720 --> 00:32:01.920]  其實所羅門應該倚靠的是耶和華
[00:32:01.920 --> 00:32:02.960]  是可靠的
[00:32:02.960 --> 00:32:05.520]  但是他就靠了自己的手段
[00:32:05.520 --> 00:32:08.560]  希望和這些國家來納約
[00:32:08.560 --> 00:32:09.760]  結果如何?
[00:32:09.760 --> 00:32:11.600]  得不償失
[00:32:11.600 --> 00:32:14.000]  這個新的法老王
[00:32:14.000 --> 00:32:15.920]  遲些我們就會見到
[00:32:15.920 --> 00:32:17.520]  他是廝殺
[00:32:17.520 --> 00:32:21.200]  不是前面我們所說的埃及王
[00:32:21.200 --> 00:32:23.280]  西亞蒙
[00:32:23.280 --> 00:32:27.200]  現在大衛和約納都已經死了
[00:32:27.200 --> 00:32:30.320]  哈達能夠回到以東
[00:32:30.320 --> 00:32:32.960]  不再害怕大衛
[00:32:32.960 --> 00:32:34.960]  他回到以東又如何?
[00:32:34.960 --> 00:32:37.200]  增強了自己的國家
[00:32:37.200 --> 00:32:41.760]  開始向以色列進行一連串的攻擊
[00:32:41.760 --> 00:32:45.200]  以東是不夠勢力擊敗所羅門
[00:32:45.200 --> 00:32:48.000]  因為所羅門的王國比以東大
[00:32:48.000 --> 00:32:53.280]  但是神就用哈達來教訓所羅門
[00:32:53.280 --> 00:32:54.800]  管教所羅門
[00:32:54.800 --> 00:32:58.720]  希望所羅門會得回心轉意
[00:32:58.720 --> 00:33:01.440]  除了這個以東王哈達
[00:33:01.440 --> 00:33:03.280]  還有第二個敵人
[00:33:03.280 --> 00:33:06.160]  是大馬士革的尼遜
[00:33:06.160 --> 00:33:08.960]  在《述撒姆》以下第八章
[00:33:08.960 --> 00:33:14.560]  大衛曾經在索巴這個地方擊敗敘利亞人
[00:33:14.560 --> 00:33:18.480]  其中有一個士兵叫尼遜
[00:33:18.480 --> 00:33:22.320]  他帶著士兵逃往大馬士革
[00:33:22.320 --> 00:33:24.080]  自立為王
[00:33:24.080 --> 00:33:27.760]  似乎大衛承認了這個國王
[00:33:27.760 --> 00:33:30.720]  尼遜也是一個非常有能力的人
[00:33:30.720 --> 00:33:34.880]  敘利亞在他的領導下不斷增強
[00:33:34.880 --> 00:33:39.040]  而且尼遜還和以東納文約
[00:33:39.040 --> 00:33:41.520]  一起來攻打以色列國
[00:33:41.520 --> 00:33:46.080]  敘利亞在尼遜的帶領下越來越強
[00:33:46.080 --> 00:33:49.360]  記不記得在以塞亞先知的時代
[00:33:49.360 --> 00:33:51.040]  有阿蘭國
[00:33:51.040 --> 00:33:53.760]  阿蘭國就是敘利亞
[00:33:53.760 --> 00:33:56.880]  記不記得在《以塞亞書》第七章
[00:33:56.880 --> 00:34:02.960]  曾經尼遜和以色列王一起聯手攻打猶大國
[00:34:02.960 --> 00:34:03.920]  記不記得?
[00:34:03.920 --> 00:34:06.080]  猶大王當時很害怕
[00:34:06.080 --> 00:34:09.360]  以塞亞先知就和猶大王說
[00:34:09.360 --> 00:34:10.560]  你不用害怕
[00:34:10.560 --> 00:34:12.880]  你信靠耶和華就可以了
[00:34:12.880 --> 00:34:16.320]  這兩個只不過是無煙的火把
[00:34:16.320 --> 00:34:19.440]  所以我們看到你真的信靠耶和華
[00:34:19.440 --> 00:34:21.440]  而不是靠自己的手段
[00:34:21.440 --> 00:34:24.720]  來希望鞏固你自己的王國
[00:34:24.720 --> 00:34:27.360]  還有第三個敵人
[00:34:27.360 --> 00:34:31.360]  就是神興起以法連任耶羅波安
[00:34:31.360 --> 00:34:33.680]  哈達是以東
[00:34:33.680 --> 00:34:36.400]  所以在南面攻擊以色列
[00:34:36.400 --> 00:34:39.120]  敘利亞在北面
[00:34:39.120 --> 00:34:41.680]  所以在北面攻打以色列
[00:34:41.680 --> 00:34:42.640]  你說多慘啊
[00:34:42.640 --> 00:34:44.240]  南不夾攻
[00:34:44.240 --> 00:34:46.000]  神還怎樣?
[00:34:46.000 --> 00:34:48.080]  比以色列還內亂
[00:34:48.080 --> 00:34:51.520]  耶羅波安是以色列人
[00:34:51.520 --> 00:34:54.160]  是所羅門自己的手下
[00:34:54.160 --> 00:34:55.760]  也是造反
[00:34:55.760 --> 00:34:58.960]  你想想所羅門有多大的災難
[00:34:58.960 --> 00:35:03.760]  我們說耶羅波安是所羅門的神子之一
[00:35:03.760 --> 00:35:07.600]  他是一個非常有管理才能的人
[00:35:07.600 --> 00:35:10.800]  所羅門一早就很賞識這個人
[00:35:10.800 --> 00:35:14.400]  而因為這個人是以法連支派的人
[00:35:14.400 --> 00:35:18.800]  所羅門就差派他來管理約瑟加
[00:35:18.800 --> 00:35:20.800]  約瑟加是什麼?
[00:35:20.800 --> 00:35:24.800]  就是以法連支派和馬拿西支派
[00:35:24.800 --> 00:35:28.480]  記不記得這兩個就是約瑟的兩個兒子
[00:35:28.480 --> 00:35:32.880]  其實當時整個以色列國已經很厭倦
[00:35:32.880 --> 00:35:36.240]  所羅門不斷建築的工程
[00:35:36.240 --> 00:35:41.520]  也很厭倦所羅門時時徵召猶太人來做苦工
[00:35:41.520 --> 00:35:46.160]  所以當耶羅波安發起叛亂的時候
[00:35:46.160 --> 00:35:51.040]  北國十個支派就給他來帶領
[00:35:51.040 --> 00:35:54.160]  感謝神和大衛立了約
[00:35:54.160 --> 00:35:57.040]  仍然保留猶太支派
[00:35:57.040 --> 00:36:02.160]  而耶穌基督就是透過猶太支派來世上
[00:36:02.160 --> 00:36:06.400]  我們說神和大衛立的約是無條件
[00:36:06.400 --> 00:36:09.440]  在聶皇紀上的十一章二十六節
[00:36:09.440 --> 00:36:13.040]  說還留一個支派給他的兒子
[00:36:13.040 --> 00:36:17.120]  使我僕人大衛在我所選擇
[00:36:17.120 --> 00:36:19.680]  立我名的耶路撒冷城旅
[00:36:19.680 --> 00:36:23.040]  在我面前長有燈光
[00:36:23.040 --> 00:36:25.040]  這是無條件的約
[00:36:25.040 --> 00:36:27.840]  大衛的後人會直到永遠
[00:36:27.840 --> 00:36:30.640]  直至耶穌基督來到世上
[00:36:30.640 --> 00:36:34.800]  所以這個燈會繼續來炎點
[00:36:34.800 --> 00:36:39.440]  但是雖然神和大衛立的約是無條件
[00:36:39.440 --> 00:36:43.760]  神和耶羅安納的約是有條件
[00:36:43.760 --> 00:36:47.440]  就算耶羅安能夠拿到十個支派
[00:36:47.440 --> 00:36:48.720]  都是神給他的
[00:36:48.720 --> 00:36:52.640]  神和耶羅安納的約是有條件的
[00:36:52.640 --> 00:36:56.560]  你若聽從神一切所吩咐的
[00:36:56.560 --> 00:36:58.160]  遵行他的道
[00:36:58.160 --> 00:37:00.720]  行他眼中看為正的事
[00:37:00.720 --> 00:37:03.280]  謹守他的律例誡命
[00:37:03.280 --> 00:37:05.920]  神說我就與你同在
[00:37:05.920 --> 00:37:08.080]  堅固你的家
[00:37:08.080 --> 00:37:11.920]  你是要守我的律例誡命
[00:37:11.920 --> 00:37:14.160]  這就是有條件的約
[00:37:14.160 --> 00:37:15.920]  感謝神
[00:37:15.920 --> 00:37:20.880]  耶羅安的王朝不能代替大衛的王朝
[00:37:20.880 --> 00:37:23.440]  因為神和大衛納了約
[00:37:23.440 --> 00:37:27.040]  還有一則經文我覺得很有意義
[00:37:27.040 --> 00:37:30.400]  就是列王紀上的十一章三十九節
[00:37:30.400 --> 00:37:33.920]  神使大衛的後裔受苦難
[00:37:33.920 --> 00:37:36.560]  但不至於永遠
[00:37:36.560 --> 00:37:40.400]  有人問不是永遠的話
[00:37:40.400 --> 00:37:43.920]  什麼時候大衛的後裔會沒有苦難呢?
[00:37:43.920 --> 00:37:46.160]  有很多學者說
[00:37:46.160 --> 00:37:48.000]  將來去到天堂
[00:37:48.000 --> 00:37:50.000]  就沒有苦難了
[00:37:50.000 --> 00:37:53.840]  喂!大衛的後裔是不是每個人都信主的?
[00:37:53.840 --> 00:37:55.760]  不是的
[00:37:55.760 --> 00:37:57.680]  不是每個人都信主的
[00:37:57.680 --> 00:38:01.040]  如果這個應許只是給信主的人
[00:38:01.040 --> 00:38:04.720]  那麼所有不信主大衛的後裔
[00:38:04.720 --> 00:38:07.760]  這個應許在他們身上就落空了
[00:38:07.760 --> 00:38:09.840]  神的應許就落空了
[00:38:09.840 --> 00:38:12.640]  這個不是去到將來天上
[00:38:12.640 --> 00:38:16.720]  這個是地上有一個千年的國度
[00:38:16.720 --> 00:38:21.360]  以致大衛的王朝會再一次在這個世上
[00:38:21.360 --> 00:38:24.720]  大衛的後裔不會再有患難
[00:38:24.720 --> 00:38:29.040]  而這個王朝也會一直到永遠
[00:38:29.040 --> 00:38:31.200]  當尼塞亞回來的時候
[00:38:31.200 --> 00:38:35.680]  以色列分裂的國就會得到醫治
[00:38:35.680 --> 00:38:39.520]  由尼塞亞、由耶穌基督親自來帶領
[00:38:39.520 --> 00:38:45.040]  他會親自統治整個以色列國
[00:38:45.040 --> 00:38:48.400]  神最後被所羅門亂告
[00:38:48.400 --> 00:38:51.440]  這個就是說如果你不聽話的話
[00:38:51.440 --> 00:38:53.600]  你的王國將會分裂
[00:38:53.600 --> 00:38:57.280]  我會將你大部分的王國拿走
[00:38:57.280 --> 00:38:59.440]  是賜給你的神僕
[00:38:59.440 --> 00:39:02.640]  這個真的是最後一個勸告
[00:39:02.640 --> 00:39:04.720]  還有什麼是大於這個呢?
[00:39:04.720 --> 00:39:07.040]  除了拿走所羅門的命
[00:39:07.040 --> 00:39:09.760]  他自己的王國將會被分裂
[00:39:09.760 --> 00:39:13.040]  如果這個也不能勸醒所羅門的話
[00:39:13.040 --> 00:39:15.760]  我相信沒有什麼是能夠勸醒他
[00:39:15.760 --> 00:39:19.280]  但是最後所羅門還是沒有醒過來
[00:39:19.280 --> 00:39:22.000]  他應該俯伏在神的面前
[00:39:22.000 --> 00:39:24.640]  來認罪悔改
[00:39:24.640 --> 00:39:26.240]  但是他沒有這麼做
[00:39:26.240 --> 00:39:31.440]  與其是這樣他反而走去攻擊耶羅波安
[00:39:31.440 --> 00:39:32.640]  是想殺死他
[00:39:32.640 --> 00:39:35.520]  而他也應該要知道
[00:39:35.520 --> 00:39:39.280]  耶羅波安是得到神的允許
[00:39:39.280 --> 00:39:43.520]  才能夠拿走他國裡面十個支派
[00:39:43.520 --> 00:39:46.480]  但是他就想殺死耶羅波安
