
[00:00:00.000 --> 00:00:04.000]  我們開始吧
[00:17:40.000 --> 00:17:42.000]  整個人的聖潔
[00:17:42.000 --> 00:17:44.000]  教會的聖潔
[00:17:44.000 --> 00:17:46.000]  絕對的聖潔
[00:17:46.000 --> 00:17:48.000]  他就不是一個Donatist
[00:17:48.000 --> 00:17:50.000]  不算是一個Donatist
[00:17:50.000 --> 00:17:52.000]  不過對Donatist是非常同情的
[00:17:52.000 --> 00:17:54.000]  Tychonias 就說
[00:17:54.000 --> 00:17:58.000]  這個世界在上帝的底下
[00:17:58.000 --> 00:18:02.000]  真的有兩個城市
[00:18:02.000 --> 00:18:04.000]  一個是
[00:18:04.000 --> 00:18:06.000]  The City of God
[00:18:06.000 --> 00:18:08.000]  一個是City of the Devil
[00:18:08.000 --> 00:18:10.000]  一個就是
[00:18:10.000 --> 00:18:12.000]  就是撒旦之城
[00:18:12.000 --> 00:18:14.000]  魔鬼之城
[00:18:14.000 --> 00:18:16.000]  這是一個絕言的界分
[00:18:16.000 --> 00:18:18.000]  一個黑白的界分
[00:18:18.000 --> 00:18:20.000]  奧古斯丁就不是這樣說
[00:18:20.000 --> 00:18:22.000]  奧古斯丁就說 City of God
[00:18:22.000 --> 00:18:24.000]  和一個Earthly City
[00:18:24.000 --> 00:18:26.000]  和一個地上的城市
[00:18:26.000 --> 00:18:28.000]  地上的城邦
[00:18:28.000 --> 00:18:30.000]  這個地上的城邦
[00:18:30.000 --> 00:18:32.000]  沒錯是滿有罪惡
[00:18:32.000 --> 00:18:36.000]  但是這個城邦依然是上帝看顧的世界
[00:18:36.000 --> 00:18:38.000]  不僅是上帝看顧
[00:18:38.000 --> 00:18:42.000]  上帝還在照管著他
[00:18:42.000 --> 00:18:46.000]  運用他自己的能力
[00:18:46.000 --> 00:18:48.000]  一方面托著這個世界
[00:18:48.000 --> 00:18:52.000]  另一方面是導引著這個世界裡面的人
[00:18:52.000 --> 00:18:55.000]  去成就他要的地上的城市
[00:18:55.000 --> 00:18:57.000]  為他成就的旨意
[00:18:57.000 --> 00:19:02.000]  就等於在舊約聖經裡面
[00:19:02.000 --> 00:19:05.000]  那些迦勒底人
[00:19:05.000 --> 00:19:09.000]  都可以是上帝手中的器皿
[00:19:09.000 --> 00:19:14.000]  奧古斯丁還說得更加積極
[00:19:14.000 --> 00:19:17.000]  就是當這些地上城市的人
[00:19:17.000 --> 00:19:19.000]  他在上帝的照管下
[00:19:19.000 --> 00:19:22.000]  雖然他們是無知
[00:19:22.000 --> 00:19:24.000]  甚至是步向滅亡
[00:19:24.000 --> 00:19:29.000]  但是上帝還祝福他們
[00:19:29.000 --> 00:19:35.000]  要他們過一些和平富足的生活
[00:19:35.000 --> 00:19:37.000]  上帝沒有因為他們的罪惡
[00:19:37.000 --> 00:19:39.000]  就讓他們死
[00:19:39.000 --> 00:19:43.000]  上帝還繼續祝福這些人
[00:19:43.000 --> 00:19:45.000]  因為這些是上帝所愛
[00:19:45.000 --> 00:19:49.000]  上帝創造的這些人
[00:19:49.000 --> 00:19:52.000]  有時候和我們基督徒
[00:19:52.000 --> 00:19:55.000]  或者說和非基督徒劃清界線
[00:19:55.000 --> 00:19:57.000]  那種氣度很不同
[00:19:57.000 --> 00:20:01.000]  所以奧古斯丁
[00:20:01.000 --> 00:20:05.000]  如何來看待羅馬文化
[00:20:05.000 --> 00:20:07.000]  羅馬帝國呢
[00:20:07.000 --> 00:20:09.000]  他說羅馬帝國
[00:20:09.000 --> 00:20:12.000]  基本上是上帝祝福他
[00:20:12.000 --> 00:20:16.000]  才會那麼強大
[00:20:16.000 --> 00:20:18.000]  為什麼上帝會祝福他呢
[00:20:18.000 --> 00:20:25.000]  因為他追求上帝確定的那些價值
[00:20:25.000 --> 00:20:28.000]  原來上帝在人類里
[00:20:28.000 --> 00:20:30.000]  他確定了一些價值
[00:20:30.000 --> 00:20:35.000]  為了讓人類生活得和平和快樂
[00:20:35.000 --> 00:20:39.000]  保存他所創造的這個世界
[00:20:39.000 --> 00:20:45.000]  或者用馬丁路德以後的神學家
[00:20:45.000 --> 00:20:48.000]  所用的一個詞彙
[00:20:48.000 --> 00:20:50.000]  所謂的Preservation Order
[00:20:50.000 --> 00:20:53.000]  就是上帝要保存他所創造的這個世界
[00:20:53.000 --> 00:20:59.000]  因此建立了一個秩序來作為維繫和保存
[00:20:59.000 --> 00:21:01.000]  為了他要保存這個世界
[00:21:01.000 --> 00:21:03.000]  為了不需要罪惡
[00:21:03.000 --> 00:21:04.000]  囂張到一個地步
[00:21:04.000 --> 00:21:09.000]  兩下就令這個世界掉入黑洞里
[00:21:09.000 --> 00:21:11.000]  一去不返
[00:21:11.000 --> 00:21:15.000]  他放了一些生命的原則
[00:21:15.000 --> 00:21:18.000]  就算是無知和敵人當中
[00:21:18.000 --> 00:21:21.000]  讓他們可以有所依循
[00:21:21.000 --> 00:21:22.000]  這樣來生活
[00:21:22.000 --> 00:21:24.000]  他們這些人還追尋什麼呢
[00:21:24.000 --> 00:21:26.000]  追尋美善
[00:21:26.000 --> 00:21:30.000]  而羅馬帝國這些人根本上是追尋美善
[00:21:30.000 --> 00:21:32.000]  他們首先追尋什麼美善呢
[00:21:32.000 --> 00:21:36.000]  他們追尋自由
[00:21:36.000 --> 00:21:37.000]  為什麼要追尋自由呢
[00:21:37.000 --> 00:21:39.000]  因為過往一段時間
[00:21:39.000 --> 00:21:43.000]  他們在一個獨裁的統治下
[00:21:43.000 --> 00:21:47.000]  受盡獨裁的痛苦
[00:21:47.000 --> 00:21:50.000]  於是他就趕走了獨裁者
[00:21:50.000 --> 00:21:52.000]  重拾他自己的自由
[00:21:52.000 --> 00:21:54.000]  而他重拾自由的厲害地方
[00:21:54.000 --> 00:21:56.000]  和羅馬帝國厲害的地方是什麼呢
[00:21:56.000 --> 00:21:59.000]  他們要建立一個政制
[00:21:59.000 --> 00:22:02.000]  這個政制是基於所謂的Councils
[00:22:02.000 --> 00:22:05.000]  Councils就是Advisors
[00:22:05.000 --> 00:22:07.000]  他們用了Council這個字
[00:22:07.000 --> 00:22:09.000]  你就能看到他們的智慧
[00:22:09.000 --> 00:22:13.000]  他們不是和Council相對的
[00:22:13.000 --> 00:22:17.000]  和剛剛的很不同的
[00:22:17.000 --> 00:22:19.000]  就是Kings
[00:22:19.000 --> 00:22:23.000]  Kings就是Ragnaron
[00:22:23.000 --> 00:22:26.000]  統治這個字
[00:22:26.000 --> 00:22:30.000]  或者Kings就是Dominion
[00:22:30.000 --> 00:22:34.000]  Dominion提醒我們什麼呢
[00:22:34.000 --> 00:22:38.000]  就是Domination
[00:22:38.000 --> 00:22:42.000]  控制、管軋
[00:22:42.000 --> 00:22:44.000]  我們看到
[00:22:44.000 --> 00:22:46.000]  羅馬帝國的基礎
[00:22:46.000 --> 00:22:50.000]  他們是沒有一個人
[00:22:50.000 --> 00:22:54.000]  會控制另外的人
[00:22:54.000 --> 00:22:57.000]  你和我在這個國家裡面
[00:22:57.000 --> 00:22:59.000]  你是我的Advisor
[00:22:59.000 --> 00:23:01.000]  我是你的Advisor
[00:23:01.000 --> 00:23:03.000]  就是這樣的
[00:23:03.000 --> 00:23:07.000]  所以所謂的共和就是這樣建立起來
[00:23:07.000 --> 00:23:08.000]  不單止這樣
[00:23:08.000 --> 00:23:12.000]  當時羅馬帝國還追尋什麼呢
[00:23:12.000 --> 00:23:16.000]  還追尋幾種美德
[00:23:16.000 --> 00:23:19.000]  第一就是Glory
[00:23:19.000 --> 00:23:23.000]  榮耀
[00:23:23.000 --> 00:23:25.000]  榮耀當然不好
[00:23:25.000 --> 00:23:28.000]  但是那種Glory是一種什麼榮耀呢
[00:23:28.000 --> 00:23:30.000]  是一種表揚人性
[00:23:30.000 --> 00:23:32.000]  最尊貴的勇氣
[00:23:32.000 --> 00:23:34.000]  各種各樣的榮耀
[00:23:34.000 --> 00:23:39.000]  不是說是極盡奢華
[00:23:39.000 --> 00:23:41.000]  建一個大宮殿
[00:23:41.000 --> 00:23:43.000]  看我多厲害多厲害
[00:23:43.000 --> 00:23:45.000]  晚去徵戰
[00:23:45.000 --> 00:23:46.000]  不是這種榮耀
[00:23:46.000 --> 00:23:48.000]  而是打仗一個人的英勇
[00:23:48.000 --> 00:23:51.000]  或者當一個人盡忠職守
[00:23:51.000 --> 00:23:54.000]  這種Glory
[00:23:54.000 --> 00:23:56.000]  換句話來說
[00:23:56.000 --> 00:24:01.000]  基本上他們追尋很多所謂的Virtues
[00:24:01.000 --> 00:24:06.000]  善或者美善
[00:24:06.000 --> 00:24:11.000]  上帝原來看到人類這些價值
[00:24:11.000 --> 00:24:14.000]  而上帝會祝福的
[00:24:14.000 --> 00:24:21.000]  所以上帝就給羅馬帝國興盛
[00:24:21.000 --> 00:24:27.000]  羅馬帝國興盛完全是因為他們的道德的質素
[00:24:27.000 --> 00:24:30.000]  不是因為他們拜哪個神
[00:24:30.000 --> 00:24:32.000]  是因為他們道德的質素
[00:24:32.000 --> 00:24:34.000]  OK
[00:24:34.000 --> 00:24:37.000]  但是最大祭的是什麼呢
[00:24:37.000 --> 00:24:38.000]  你看歷史
[00:24:38.000 --> 00:24:41.000]  歷史就好像一個循環
[00:24:41.000 --> 00:24:43.000]  沒有上帝的歷史就是一個循環
[00:24:43.000 --> 00:24:45.000]  這個循環是什麼呢
[00:24:45.000 --> 00:24:47.000]  這個循環就是
[00:24:47.000 --> 00:24:50.000]  羅馬人追求自由
[00:24:50.000 --> 00:24:54.000]  但是他們國家一路興盛一路強大的時候
[00:24:54.000 --> 00:24:56.000]  他變成了什麼呢
[00:24:56.000 --> 00:24:59.000]  他變成了Domination
[00:24:59.000 --> 00:25:02.000]  他去Dominate 去控制別人
[00:25:02.000 --> 00:25:05.000]  他追求這些Virtues
[00:25:05.000 --> 00:25:09.000]  他追求人性的光輝
[00:25:09.000 --> 00:25:12.000]  但是結果慢慢的
[00:25:12.000 --> 00:25:14.000]  他得來的是什麼呢
[00:25:14.000 --> 00:25:17.000]  就是驕傲
[00:25:17.000 --> 00:25:18.000]  很奇怪的
[00:25:18.000 --> 00:25:23.000]  他追求的多數都是那些很美善的東西
[00:25:23.000 --> 00:25:27.000]  但是得出來的是那些變質的東西
[00:25:27.000 --> 00:25:29.000]  為什麼會是這樣呢
[00:25:29.000 --> 00:25:32.000]  這個就進入了奧古斯丁的神學裡面
[00:25:32.000 --> 00:25:36.000]  由歷史的循環來解釋
[00:25:36.000 --> 00:25:38.000]  歷史的循環的解釋就是
[00:25:38.000 --> 00:25:40.000]  奧古斯丁說
[00:25:40.000 --> 00:25:42.000]  上帝創造人
[00:25:42.000 --> 00:25:46.000]  他給了人最核心的東西
[00:25:46.000 --> 00:25:50.000]  就是他的意志
[00:25:50.000 --> 00:25:54.000]  千萬不要相信你的理性是最重要的
[00:25:54.000 --> 00:25:58.000]  這個他和阿里士多德也好
[00:25:58.000 --> 00:26:00.000]  佛拉多也好
[00:26:00.000 --> 00:26:02.000]  畫清界線的
[00:26:02.000 --> 00:26:05.000]  阿里士多德說什麼呢
[00:26:05.000 --> 00:26:08.000]  他定義一個人是什麼呢
[00:26:08.000 --> 00:26:10.000]  理性的動物
[00:26:10.000 --> 00:26:11.000]  馬上就能夠答出
[00:26:11.000 --> 00:26:13.000]  是一個理性的動物
[00:26:13.000 --> 00:26:17.000]  理性是一個defining quality
[00:26:17.000 --> 00:26:20.000]  大古斯丁說不是
[00:26:20.000 --> 00:26:23.000]  真真正正能夠推動一個人
[00:26:23.000 --> 00:26:26.000]  真真正正支配一個人
[00:26:26.000 --> 00:26:28.000]  不是理性
[00:26:28.000 --> 00:26:30.000]  是他的will 是他的意志
[00:26:30.000 --> 00:26:32.000]  但是他說
[00:26:33.000 --> 00:26:35.000]  在罪人當中
[00:26:35.000 --> 00:26:38.000]  保羅寫得非常清楚
[00:26:38.000 --> 00:26:40.000]  就是我願意做的事
[00:26:40.000 --> 00:26:42.000]  我想去做的事
[00:26:42.000 --> 00:26:44.000]  I think I will
[00:26:44.000 --> 00:26:46.000]  我立志的
[00:26:46.000 --> 00:26:47.000]  我想的
[00:26:47.000 --> 00:26:49.000]  想做的那件事
[00:26:49.000 --> 00:26:53.000]  結果走出來完全不由得我
[00:26:53.000 --> 00:26:57.000]  我想追求liberty的
[00:26:57.000 --> 00:26:59.000]  我很看重liberty的
[00:26:59.000 --> 00:27:01.000]  我看重我的liberty
[00:27:01.000 --> 00:27:03.000]  我看重人的liberty
[00:27:03.000 --> 00:27:07.000]  結果我做了dominion
[00:27:07.000 --> 00:27:11.000]  我做了控制別人的人
[00:27:11.000 --> 00:27:14.000]  我追尋virtue
[00:27:14.000 --> 00:27:18.000]  結果我以為這些virtue
[00:27:18.000 --> 00:27:19.000]  很了不起
[00:27:19.000 --> 00:27:20.000]  屬於我的
[00:27:20.000 --> 00:27:22.000]  我驕傲
[00:27:22.000 --> 00:27:23.000]  就是這樣
[00:27:23.000 --> 00:27:26.000]  人類的歷史就是這樣
[00:27:26.000 --> 00:27:28.000]  開始的時候是好的
[00:27:28.000 --> 00:27:33.000]  但是慢慢就陷落
[00:27:33.000 --> 00:27:35.000]  用一個很簡單的坐標來看
[00:27:35.000 --> 00:27:37.000]  用一個坐標來看
[00:27:37.000 --> 00:27:39.000]  這個是時間
[00:27:39.000 --> 00:27:42.000]  人類向著這個時間來進發
[00:27:42.000 --> 00:27:46.000]  個人和人類的文化很慘
[00:27:46.000 --> 00:27:48.000]  就算他的意志向上
[00:27:48.000 --> 00:27:50.000]  他始終會向下
[00:27:50.000 --> 00:27:52.000]  所以總的來計
[00:27:52.000 --> 00:27:54.000]  整個人類的歷史
[00:27:54.000 --> 00:27:56.000]  是每方如下的
[00:27:56.000 --> 00:27:58.000]  是向下的
[00:27:58.000 --> 00:28:03.000]  你回去看他從這個book
[00:28:03.000 --> 00:28:10.000]  應該是第十到十五
[00:28:10.000 --> 00:28:14.000]  我知道你沒出
[00:28:14.000 --> 00:28:17.000]  第十到十五
[00:28:17.000 --> 00:28:19.000]  不是不是不是
[00:28:19.000 --> 00:28:21.000]  應該是更後的
[00:28:22.000 --> 00:28:27.000]  第十五到十八
[00:28:27.000 --> 00:28:31.000]  他讓我們看到什麼呢
[00:28:31.000 --> 00:28:32.000]  這個循環
[00:28:32.000 --> 00:28:37.000]  那些kingdom的角度來來回回
[00:28:37.000 --> 00:28:39.000]  但是有個規律不變
[00:28:39.000 --> 00:28:42.000]  規律不變的規律是什麼呢
[00:28:42.000 --> 00:28:45.000]  人們追求美好的東西
[00:28:45.000 --> 00:28:46.000]  很簡單
[00:28:46.000 --> 00:28:48.000]  你看看
[00:28:48.000 --> 00:28:50.000]  每一個人
[00:28:50.000 --> 00:28:52.000]  這些kingdom裡面
[00:28:52.000 --> 00:28:53.000]  每一個人都會為了什麼呢
[00:28:53.000 --> 00:28:55.000]  為了快樂
[00:28:55.000 --> 00:28:58.000]  每一個人都想追求快樂
[00:28:58.000 --> 00:29:00.000]  是追求快樂
[00:29:00.000 --> 00:29:03.000]  但是快樂結果就會變成什麼呢
[00:29:03.000 --> 00:29:08.000]  就會變成只是pleasure
[00:29:08.000 --> 00:29:10.000]  快樂和pleasure是不同的
[00:29:10.000 --> 00:29:15.000]  這個你可以說是日落
[00:29:15.000 --> 00:29:19.000]  快感
[00:29:19.000 --> 00:29:21.000]  快樂變成快感
[00:29:21.000 --> 00:29:23.000]  快感就變成墮落
[00:29:23.000 --> 00:29:26.000]  好像差很少
[00:29:26.000 --> 00:29:30.000]  但是有一個很實質的分別
[00:29:30.000 --> 00:29:32.000]  從這裡
[00:29:32.000 --> 00:29:40.000]  奧古斯丁開展他的歷史的神學
[00:29:40.000 --> 00:29:48.000]  就是上帝給人兩樣最大的禮物
[00:29:48.000 --> 00:29:51.000]  兩樣最大的禮物是什麼呢
[00:29:51.000 --> 00:29:56.000]  第一就是他給人有自由意志
[00:29:56.000 --> 00:29:57.000]  自由
[00:29:57.000 --> 00:29:59.000]  他給人有自由
[00:29:59.000 --> 00:30:04.000]  第二就是他給人有一種愛的能力
[00:30:04.000 --> 00:30:08.000]  有了這兩樣東西之後
[00:30:08.000 --> 00:30:15.000]  人就有自由去選擇去愛
[00:30:15.000 --> 00:30:18.000]  去實踐他的愛
[00:30:18.000 --> 00:30:20.000]  如果他真的有自由
[00:30:20.000 --> 00:30:27.000]  這個愛情或者愛的行使
[00:30:27.000 --> 00:30:30.000]  完全是出於他自己的
[00:30:30.000 --> 00:30:32.000]  如果不是出於他
[00:30:32.000 --> 00:30:34.000]  這個愛就不是自由的愛
[00:30:34.000 --> 00:30:38.000]  自由戀愛就不用父母指點
[00:30:38.000 --> 00:30:43.000]  你當然是自己去找你最愛的對象
[00:30:43.000 --> 00:30:45.000]  問他為什麼愛這個女孩
[00:30:45.000 --> 00:30:48.000]  想想我也不知道為什麼愛她
[00:30:48.000 --> 00:30:50.000]  我就是愛她
[00:30:50.000 --> 00:30:51.000]  為什麼
[00:30:51.000 --> 00:30:53.000]  Just because I love her
[00:30:53.000 --> 00:30:55.000]  這個就是自由
[00:30:55.000 --> 00:31:01.000]  人可以怎麼選擇去愛上帝
[00:31:01.000 --> 00:31:06.000]  人也可以選擇去愛他自己
[00:31:06.000 --> 00:31:08.000]  這個就是分界
[00:31:08.000 --> 00:31:10.000]  整個歷史的分界在哪裡呢
[00:31:10.000 --> 00:31:13.000]  兩個城邦的分界在哪裡呢
[00:31:13.000 --> 00:31:16.000]  兩個城邦的分界就是兩種不同的愛
[00:31:16.000 --> 00:31:18.000]  兩種不同的愛情
[00:31:18.000 --> 00:31:21.000]  一種就是人選擇去愛上帝
[00:31:21.000 --> 00:31:26.000]  一種就是人選擇去愛自己
[00:31:26.000 --> 00:31:28.000]  那為什麼要愛上帝呢
[00:31:28.000 --> 00:31:29.000]  不可能的
[00:31:29.000 --> 00:31:30.000]  你非要愛上帝
[00:31:30.000 --> 00:31:31.000]  上帝創造我
[00:31:31.000 --> 00:31:33.000]  你創造我給我生命就算了
[00:31:33.000 --> 00:31:35.000]  你讓我去愛自己就好了
[00:31:35.000 --> 00:31:37.000]  為什麼非要愛上帝呢
[00:31:37.000 --> 00:31:39.000]  沒辦法的
[00:31:39.000 --> 00:31:42.000]  其實你真正愛自己的那個人
[00:31:42.000 --> 00:31:45.000]  如果你真真正正愛自己的話
[00:31:45.000 --> 00:31:46.000]  你沒辦法
[00:31:46.000 --> 00:31:48.000]  你一定要愛上帝
[00:31:48.000 --> 00:31:50.000]  因為如果你不愛上帝
[00:31:50.000 --> 00:31:52.000]  你就不愛自己
[00:31:52.000 --> 00:31:53.000]  為什麼呢
[00:31:53.000 --> 00:31:55.000]  很簡單的
[00:31:55.000 --> 00:31:57.000]  上帝是誰呢
[00:31:57.000 --> 00:32:02.000]  上帝是誰呢
[00:32:02.000 --> 00:32:07.000]  上帝如果用西方哲學的說法
[00:32:07.000 --> 00:32:09.000]  就是那個ultimate being
[00:32:09.000 --> 00:32:15.000]  就是最後最終極的真相真實
[00:32:15.000 --> 00:32:17.000]  而我們呢
[00:32:17.000 --> 00:32:19.000]  這些所謂的
[00:32:19.000 --> 00:32:22.000]  這個世界裡面的所謂的beings
[00:32:22.000 --> 00:32:25.000]  我們這個beings
[00:32:25.000 --> 00:32:26.000]  就是繼續下去
[00:32:26.000 --> 00:32:27.000]  我們繼續存在
[00:32:27.000 --> 00:32:29.000]  這樣繼續
[00:32:29.000 --> 00:32:32.000]  由現在去到不知道去到什麼時候
[00:32:32.000 --> 00:32:34.000]  這些beings
[00:32:34.000 --> 00:32:36.000]  這個beings的內涵是什麼呢
[00:32:36.000 --> 00:32:37.000]  內涵是什麼呢
[00:32:37.000 --> 00:32:40.000]  內涵是上帝將他的豐富
[00:32:40.000 --> 00:32:45.000]  充滿我們
[00:32:45.000 --> 00:32:46.000]  上帝將他的豐富
[00:32:46.000 --> 00:32:48.000]  傾倒在我們的生命裡面
[00:32:48.000 --> 00:32:49.000]  充滿了我們
[00:32:49.000 --> 00:32:50.000]  因此我的存在
[00:32:50.000 --> 00:32:52.000]  我裡面的內涵
[00:32:52.000 --> 00:32:54.000]  就是什麼呢
[00:32:54.000 --> 00:32:56.000]  就是上帝的being
[00:32:56.000 --> 00:32:58.000]  所以如果我頭腦清醒的話
[00:32:58.000 --> 00:33:00.000]  我愛我自己的話
[00:33:00.000 --> 00:33:02.000]  我真的愛我自己的話
[00:33:02.000 --> 00:33:04.000]  我愛的是什麼呢
[00:33:04.000 --> 00:33:07.000]  我愛的是上帝充滿我的豐富
[00:33:07.000 --> 00:33:09.000]  是不是
[00:33:09.000 --> 00:33:13.000]  而我如果要繼續被上帝傾注
[00:33:13.000 --> 00:33:16.000]  將他的豐富傾倒在我生命裡面的時候
[00:33:16.000 --> 00:33:19.000]  我是絕對不可以脫離上帝
[00:33:19.000 --> 00:33:21.000]  獨立而存在的
[00:33:21.000 --> 00:33:24.000]  我一定要在上帝的承載的底下
[00:33:24.000 --> 00:33:26.000]  承托的底下
[00:33:26.000 --> 00:33:29.000]  這樣來存在的
[00:33:29.000 --> 00:33:33.000]  當我脫離上帝宣佈獨立的時候
[00:33:33.000 --> 00:33:37.000]  奧古斯丁說這是一個罪
[00:33:37.000 --> 00:33:38.000]  罪是什麼呢
[00:33:38.000 --> 00:33:39.000]  罪是什麼呢
[00:33:39.000 --> 00:33:41.000]  奧古斯丁很精彩的罪
[00:33:41.000 --> 00:33:42.000]  他定義這個罪很精彩
[00:33:42.000 --> 00:33:44.000]  罪就等於privation
[00:33:44.000 --> 00:33:46.000]  privation
[00:33:46.000 --> 00:33:48.000]  deprive
[00:33:48.000 --> 00:33:50.000]  就是剝奪
[00:33:50.000 --> 00:33:52.000]  我將你原本應有的東西
[00:33:52.000 --> 00:33:54.000]  我將你deprive
[00:33:54.000 --> 00:33:55.000]  剝奪了它
[00:33:55.000 --> 00:33:58.000]  privation也是剝奪的意思
[00:33:58.000 --> 00:34:00.000]  當我和上帝隔離
[00:34:00.000 --> 00:34:02.000]  宣佈獨立的時候
[00:34:02.000 --> 00:34:09.000]  我其實是將我生命原本有的那種豐富
[00:34:09.000 --> 00:34:11.000]  將它剝奪了
[00:34:11.000 --> 00:34:13.000]  剝奪了這個豐富之後
[00:34:13.000 --> 00:34:15.000]  我是誰來的
[00:34:15.000 --> 00:34:17.000]  我這個being基本上就是nothing
[00:34:17.000 --> 00:34:19.000]  就是無
[00:34:19.000 --> 00:34:20.000]  為什麼呢
[00:34:20.000 --> 00:34:22.000]  從一開始創造的時候
[00:34:22.000 --> 00:34:28.000]  我基本上是由無加上上帝的話語
[00:34:28.000 --> 00:34:32.000]  然後才有
[00:34:32.000 --> 00:34:34.000]  你拿走了這個
[00:34:34.000 --> 00:34:36.000]  拿走了上帝的道
[00:34:36.000 --> 00:34:38.000]  剩下的是什麼呢
[00:34:38.000 --> 00:34:40.000]  剩下的就是無
[00:34:40.000 --> 00:34:43.000]  他說一個脫離上帝而存在的人
[00:34:43.000 --> 00:34:45.000]  他活在什麼呢
[00:34:45.000 --> 00:34:48.000]  他活在自己的虛妄當中
[00:34:48.000 --> 00:34:52.000]  甚至他活在自己的謊言當中
[00:34:52.000 --> 00:34:54.000]  他在說謊
[00:34:54.000 --> 00:34:56.000]  謊言是怎麼寫的呢
[00:34:56.000 --> 00:34:58.000]  是不是這個
[00:34:58.000 --> 00:34:59.000]  lie
[00:34:59.000 --> 00:35:02.000]  he is living in lie
[00:35:02.000 --> 00:35:06.000]  這個基本上是人類的悲劇
[00:35:06.000 --> 00:35:08.000]  我好心地看到
[00:35:08.000 --> 00:35:13.000]  他對罪的定義不是很審判性
[00:35:13.000 --> 00:35:20.000]  不是一個上帝是一個重財者
[00:35:20.000 --> 00:35:22.000]  定下了規律
[00:35:22.000 --> 00:35:24.000]  然後就說你觸犯了哪條規律
[00:35:24.000 --> 00:35:26.000]  然後你又有罪了
[00:35:26.000 --> 00:35:27.000]  不是
[00:35:27.000 --> 00:35:32.000]  罪基本上是一種生命狀態的描寫
[00:35:32.000 --> 00:35:35.000]  就是你活在規矩當中
[00:35:35.000 --> 00:35:37.000]  而當你活在規矩當中
[00:35:37.000 --> 00:35:39.000]  而繼續這樣進行的時候
[00:35:39.000 --> 00:35:49.000]  你會慢慢進入一個越來越趨向虛無的狀態
[00:35:49.000 --> 00:35:53.000]  換句話說你的being就會掉到黑洞里
[00:35:53.000 --> 00:35:56.000]  從個人的角度來看
[00:35:56.000 --> 00:35:59.000]  你基本上是步向死亡
[00:35:59.000 --> 00:36:01.000]  所以mortality
[00:36:01.000 --> 00:36:02.000]  mortality就是死亡
[00:36:02.000 --> 00:36:04.000]  人會死
[00:36:04.000 --> 00:36:11.000]  基本上這是人和上帝隔絕的一個後果
[00:36:11.000 --> 00:36:14.000]  雖然不是最主要的一個後果
[00:36:14.000 --> 00:36:18.000]  是其中一個後果
[00:36:18.000 --> 00:36:21.000]  但從整個社會文化來看
[00:36:21.000 --> 00:36:27.000]  一個遠離上帝之道的文化
[00:36:27.000 --> 00:36:31.000]  他就會越來越崩潰
[00:36:31.000 --> 00:36:34.000]  越來越趨向混亂
[00:36:34.000 --> 00:36:40.000]  一個文化如果每一個人都自戀
[00:36:40.000 --> 00:36:42.000]  每一個人都戀愛他自己的話
[00:36:42.000 --> 00:36:50.000]  這個文化一方面每一個個人都步向崩潰
[00:36:50.000 --> 00:36:52.000]  個人自己崩潰
[00:36:52.000 --> 00:36:58.000]  另外整個社會的整體就是趨向崩潰
[00:36:58.000 --> 00:37:01.000]  所以我說來到這裡
[00:37:01.000 --> 00:37:03.000]  再提這本書
[00:37:03.000 --> 00:37:05.000]  The Culture of Narcissism
[00:37:05.000 --> 00:37:06.000]  講美國文化的
[00:37:06.000 --> 00:37:10.000]  他正正就是一個社會學家
[00:37:10.000 --> 00:37:14.000]  他講整個社會文化
[00:37:14.000 --> 00:37:17.000]  趨向崩潰的狀態
[00:37:17.000 --> 00:37:20.000]  首先從個人精神的狀態
[00:37:20.000 --> 00:37:23.000]  為什麼人們需要經常去見counselor
[00:37:23.000 --> 00:37:24.000]  這麼有錢
[00:37:24.000 --> 00:37:25.000]  這麼舒服
[00:37:25.000 --> 00:37:28.000]  美國車又大,屋又大
[00:37:28.000 --> 00:37:32.000]  社會又這麼穩定安定又繁榮
[00:37:32.000 --> 00:37:34.000]  就是越安定越繁榮
[00:37:34.000 --> 00:37:37.000]  這些人就要去見counselor
[00:37:37.000 --> 00:37:40.000]  為什麼會這樣呢
[00:37:40.000 --> 00:37:43.000]  他越是關注他的psychological well-being
[00:37:43.000 --> 00:37:45.000]  他就越不行
[00:37:45.000 --> 00:37:47.000]  那些窮人家
[00:37:47.000 --> 00:37:52.000]  沒時間去關注他的心理狀態
[00:37:52.000 --> 00:37:55.000]  那些人就不會有事的
[00:37:55.000 --> 00:37:57.000]  那些吃飽飯的
[00:37:57.000 --> 00:37:59.000]  不知道在等什麼
[00:37:59.000 --> 00:38:01.000]  那些就會有事
[00:38:01.000 --> 00:38:03.000]  很精彩的
[00:38:03.000 --> 00:38:04.000]  你回來不相信
[00:38:04.000 --> 00:38:07.000]  你買本來看看
[00:38:07.000 --> 00:38:11.000]  看看誰能逆他
[00:38:11.000 --> 00:38:13.000]  行不行
[00:38:13.000 --> 00:38:16.000]  有沒有意思
[00:38:16.000 --> 00:38:20.000]  這個不是基督教文化
[00:38:20.000 --> 00:38:24.000]  我講到哪裡了
[00:38:24.000 --> 00:38:26.000]  哦,已經是時間了
[00:38:26.000 --> 00:38:28.000]  九點半了
[00:38:28.000 --> 00:38:30.000]  九點半
[00:38:30.000 --> 00:38:32.000]  OK
[00:38:32.000 --> 00:38:41.000]  奧古斯丁在展述他的神學的時候
