
[00:00:00.000 --> 00:00:08.440]  我們查考《雅歌書》進入了第七和第八章
[00:23:22.600 --> 00:23:27.240]  而且我們如果在這個感情裡面
[00:23:27.240 --> 00:23:29.240]  變成一種循例式的
[00:23:29.240 --> 00:23:30.840]  沒有了一種激情
[00:23:30.840 --> 00:23:35.720]  這個也是不可以彼此在神面前得到滿足的
[00:23:35.720 --> 00:23:39.240]  更加有時會影響到我們的靈明
[00:23:39.240 --> 00:23:42.680]  如果只是為了滿足肉體方面
[00:23:42.680 --> 00:23:48.600]  而沒有盡心的彼此之間的靈明相交的話
[00:23:48.600 --> 00:23:50.440]  就變得很膚淺
[00:23:50.440 --> 00:23:53.640]  變得我們只是一種循例式
[00:23:53.640 --> 00:23:58.760]  所以我們說我們的身心靈
[00:23:58.760 --> 00:24:02.120]  是和我們性的生活很有關係的
[00:24:02.120 --> 00:24:05.560]  但是我們中間大部份人都已經結婚了
[00:24:05.560 --> 00:24:09.400]  要看我們身體的狀況
[00:24:09.400 --> 00:24:11.560]  當一個人患病的時候
[00:24:11.560 --> 00:24:15.960]  各方面的食肉、性肉都會受到影響的
[00:24:15.960 --> 00:24:17.960]  所以一個人的精神狀況好
[00:24:17.960 --> 00:24:22.680]  精神狀況良好的時候
[00:24:22.680 --> 00:24:26.200]  就會有這種慾望在
[00:24:26.200 --> 00:24:29.160]  而且情緒同樣會影響我們
[00:24:29.160 --> 00:24:32.200]  譬如一個人的情緒低落、沮喪的時候
[00:24:32.200 --> 00:24:35.880]  同樣會影響他婚姻的關係
[00:24:35.880 --> 00:24:40.200]  當然在宋人的情況更加如是
[00:24:40.200 --> 00:24:41.800]  所以求主幫助我們
[00:24:41.800 --> 00:24:50.120]  開始來看一看正是在夫妻婚姻的關係裡面
[00:24:50.120 --> 00:24:53.560]  如何能夠得到彼此的滿足
[00:24:53.560 --> 00:24:54.760]  如果不是的話
[00:24:54.760 --> 00:24:56.520]  你在外面找的話
[00:24:56.520 --> 00:25:02.040]  就會出現這種婚姻上的感情破裂
[00:25:02.040 --> 00:25:07.800]  我們如何能夠去處理我們自己
[00:25:07.800 --> 00:25:12.280]  無論是身體上、精神上、情緒方面的問題
[00:25:12.280 --> 00:25:16.520]  以致我們能夠彼此成全呢?
[00:25:16.520 --> 00:25:20.920]  我們要明白男女是很不同的
[00:25:20.920 --> 00:25:25.320]  男人和女人各有不同的需求
[00:25:25.320 --> 00:25:28.920]  現在我們在生理學裡面來說的話
[00:25:28.920 --> 00:25:30.920]  你犯人的腦子
[00:25:30.920 --> 00:25:39.160]  女性的腦子有不同的部分管理不同的
[00:25:39.160 --> 00:25:41.400]  無論情緒、聽覺
[00:25:41.400 --> 00:25:44.120]  女性的大腦
[00:25:44.120 --> 00:25:45.720]  就是這個腦下垂線
[00:25:45.720 --> 00:25:50.760]  那裡有一部分所謂的sex particle
[00:25:50.760 --> 00:25:56.920]  就是影響女性的性滿足
[00:25:56.920 --> 00:25:59.800]  而那一點並不大
[00:25:59.800 --> 00:26:02.280]  如果你對比一個男性的話
[00:26:02.280 --> 00:26:10.040]  你會發現男性的性在大腦裡面
[00:26:10.040 --> 00:26:12.040]  是佔了一個很大的位置
[00:26:12.040 --> 00:26:15.640]  所以男女之間在這方面的需求
[00:26:15.640 --> 00:26:19.640]  就產生了兩個不同的反應
[00:26:19.640 --> 00:26:25.080]  如果我們用圖表來表達的話
[00:26:25.080 --> 00:26:31.720]  男性來說很重視身體各方面的需求
[00:26:31.720 --> 00:26:35.640]  他可以將他的感情和理智分開
[00:26:35.640 --> 00:26:42.280]  他可以處理肉體的需求
[00:26:42.280 --> 00:26:43.960]  分開了
[00:26:43.960 --> 00:26:47.480]  但女性來說是一個全人的整體
[00:26:47.480 --> 00:26:49.480]  就是說她很重視關係
[00:26:49.480 --> 00:26:51.240]  如果關係不好的話
[00:26:51.240 --> 00:26:53.720]  她在肉體方面是得不到滿足的
[00:26:53.720 --> 00:26:56.760]  她不會得到真正的滿足
[00:26:56.760 --> 00:26:58.680]  而男性來說
[00:26:58.680 --> 00:27:00.840]  他就在視覺上
[00:27:00.840 --> 00:27:06.360]  現在有些男性上網看色情的幻象
[00:27:06.360 --> 00:27:08.760]  其實是影響他的夫妻的關係
[00:27:08.760 --> 00:27:10.680]  錯過一樣東西
[00:27:10.680 --> 00:27:14.520]  影響女性的古龍香水等等
[00:27:14.520 --> 00:27:17.160]  就會刺激一個人的性慾
[00:27:17.160 --> 00:27:21.480]  行動以身體為重點
[00:27:21.480 --> 00:27:25.800]  但女性來說是觸摸
[00:27:25.800 --> 00:27:33.160]  對方的態度、聊天之間的聲調
[00:27:33.160 --> 00:27:37.720]  不單是用身體來作為中心
[00:27:37.720 --> 00:27:41.400]  而是整個人、對方的關係
[00:27:41.400 --> 00:27:44.360]  作為重點來看
[00:27:44.360 --> 00:27:47.720]  而且男性來說
[00:27:47.720 --> 00:27:51.080]  只是肉體上的接觸
[00:27:51.080 --> 00:27:56.840]  而帶給他一種感官上的感覺
[00:27:56.840 --> 00:27:58.440]  但女性來說
[00:27:58.440 --> 00:28:00.440]  她如果缺乏安全感
[00:28:00.440 --> 00:28:04.200]  肉體就像一種工具
[00:28:04.200 --> 00:28:06.440]  她需要有一個安全感
[00:28:06.440 --> 00:28:08.760]  在安全的環境裡面
[00:28:08.760 --> 00:28:11.640]  才能享受到那種性的滿足
[00:28:11.640 --> 00:28:16.920]  而這種感情方面的那種遺系
[00:28:16.920 --> 00:28:19.400]  或者叫圓交
[00:28:19.400 --> 00:28:21.000]  如何能夠復活
[00:28:21.000 --> 00:28:26.360]  男士就很快可以再次地有一個亢奮
[00:28:26.360 --> 00:28:27.880]  女士來說就不是了
[00:28:27.880 --> 00:28:29.720]  那個時間就會很長
[00:28:29.720 --> 00:28:32.680]  所以這種建立一個親密的關係
[00:28:32.680 --> 00:28:34.920]  對女士來說是很重要的
[00:28:34.920 --> 00:28:37.400]  於是一個男士來說
[00:28:37.400 --> 00:28:39.720]  他沒有週期性
[00:28:39.720 --> 00:28:42.760]  女士就有一些週期性的
[00:28:42.760 --> 00:28:47.720]  她在不同的人生里的反應裡面
[00:28:47.720 --> 00:28:49.400]  有不同的需求
[00:28:49.400 --> 00:28:51.880]  男士很快就可以亢奮
[00:28:51.880 --> 00:28:55.480]  女士需要很慢的經歷
[00:28:55.480 --> 00:28:58.920]  男士不會被什麼外界影響
[00:28:58.920 --> 00:29:00.360]  但是女士會的
[00:29:00.360 --> 00:29:03.320]  外面有聲音或者是受害者在哭
[00:29:03.320 --> 00:29:06.280]  都會影響她那方面的需求
[00:29:06.280 --> 00:29:08.680]  所以我們今天來說這些的題目
[00:29:08.680 --> 00:29:10.440]  雖然我不是一個專家
[00:29:10.440 --> 00:29:13.240]  但是很少在教會裡面
[00:29:13.240 --> 00:29:15.480]  特別是很少的傳道人來說
[00:29:15.480 --> 00:29:17.320]  我就拿出來說
[00:29:17.320 --> 00:29:19.880]  在男士來說
[00:29:19.880 --> 00:29:23.400]  很短的時間就可以得到很強烈的滿足
[00:29:23.400 --> 00:29:26.040]  但是女士來說需要很長的
[00:29:26.040 --> 00:29:29.320]  那個深度比男士深很多
[00:29:29.320 --> 00:29:33.000]  很注重那種安全感、感情
[00:29:33.000 --> 00:29:36.760]  能夠進入一種真正的
[00:29:36.760 --> 00:29:39.720]  二人成為一體的那種關係裡面
[00:29:39.720 --> 00:29:41.880]  而不是男士那樣的發洩
[00:29:41.880 --> 00:29:43.960]  那就完結了
[00:29:43.960 --> 00:29:47.480]  所以我們今天透過這兩章的聖經
[00:29:47.480 --> 00:29:53.560]  我們來去因應男女之間那種結構上
[00:29:53.560 --> 00:29:56.520]  生理上的不同所產生出來的
[00:29:56.520 --> 00:30:00.680]  我們對性的需求和性的滿足是不同的
[00:30:00.680 --> 00:30:02.520]  所以我們要知己知彼
[00:30:02.520 --> 00:30:05.400]  我經常說的知己知彼的時候
[00:30:05.400 --> 00:30:07.400]  就是真的我們要瞭解
[00:30:07.400 --> 00:30:11.000]  究竟我們自己在哪一方面的缺陷
[00:30:11.000 --> 00:30:14.280]  在哪一方面可以滿足到對方
[00:30:14.280 --> 00:30:17.800]  所以這種友伴的關係
[00:30:17.800 --> 00:30:23.800]  就是我們要建立一種很親密的、很友伴的關係
[00:30:23.800 --> 00:30:32.200]  就要重視一些不只是在床上性滿足的那種接觸
[00:30:32.200 --> 00:30:38.360]  平時就要 比如丈夫和太太按摩一下肩膊
[00:30:38.360 --> 00:30:42.920]  來舒緩一下他的壓力等等
[00:30:42.920 --> 00:30:50.440]  如何來學習用對方可以接受到的愛的表達方式
[00:30:50.440 --> 00:30:53.400]  而且就是那種溫柔
[00:30:53.400 --> 00:30:57.160]  用不同的表達溫柔的方式
[00:30:57.160 --> 00:31:02.600]  來有一些的活動、有一些共同的嗜好
[00:31:02.600 --> 00:31:07.800]  或者是有一些談話、分享一下一些喜樂的事情
[00:31:07.800 --> 00:31:11.640]  就讓這個友伴的關係
[00:31:11.640 --> 00:31:16.760]  和對方成為一個好朋友這樣一種相處的關係
[00:31:16.760 --> 00:31:20.280]  性的方面就可以得到滿足
[00:31:20.280 --> 00:31:24.760]  而且這種的毀身、這種的承諾
[00:31:24.760 --> 00:31:29.400]  意思就是說我是對對方是專一的
[00:31:29.400 --> 00:31:33.240]  而不是只是為了滿足我自己的
[00:31:33.240 --> 00:31:38.920]  而是這個承諾、這個在神面前所立的約
[00:31:38.920 --> 00:31:45.800]  那個的婚約、那個的承諾
[00:31:45.800 --> 00:31:48.840]  我們要好好地去持守
[00:31:48.840 --> 00:31:51.960]  而且就是增加信任感
[00:31:51.960 --> 00:31:53.560]  讓對方能夠信任我
[00:31:53.560 --> 00:31:58.120]  因為特別是男士或女士出差的時候
[00:31:58.120 --> 00:32:01.560]  有時候你如果不信任對方的話
[00:32:01.560 --> 00:32:04.440]  你就會有很多的想法
[00:32:04.440 --> 00:32:06.760]  究竟他在酒店裡怎麼樣?
[00:32:06.760 --> 00:32:11.480]  究竟他接觸到外面的異性朋友怎麼樣?
[00:32:11.480 --> 00:32:14.040]  所以那個信任感是要增強的
[00:32:14.040 --> 00:32:17.400]  而且在那個時間的安排方面
[00:32:17.400 --> 00:32:20.040]  我們就是盡量把時間投空出來
[00:32:20.040 --> 00:32:25.640]  不要就是男士來說很隨意的、很應急性的
[00:32:25.640 --> 00:32:29.000]  女士就需要很多的時間
[00:32:29.000 --> 00:32:32.360]  其實在那個精神、那個情緒方面
[00:32:32.360 --> 00:32:34.520]  能夠是穩定的
[00:32:34.520 --> 00:32:38.360]  能夠產生一種忠誠感
[00:32:38.360 --> 00:32:42.200]  讓對方知道我們對他是專一的
[00:32:42.200 --> 00:32:50.040]  亦即這種專一就可以增加我們彼此之間的那種滿足
[00:32:50.040 --> 00:32:53.000]  我們繼續說下去的時候
[00:32:53.000 --> 00:32:57.000]  你發現這個激情、浪漫
[00:32:57.000 --> 00:32:59.000]  我們用另一種說法的話
[00:32:59.000 --> 00:33:03.240]  是需要我們來去製造、營造的
[00:33:03.240 --> 00:33:08.760]  使對方的心境能夠是很歡欣
[00:33:08.760 --> 00:33:12.360]  而且不是強迫性的
[00:33:12.360 --> 00:33:18.600]  真的就是有一個很自由的、很自然的表達
[00:33:18.600 --> 00:33:22.920]  其實那個次數來說 每個家庭是不同的
[00:33:22.920 --> 00:33:25.960]  特別是年紀慢慢成長之後
[00:33:25.960 --> 00:33:30.600]  大家要互相的適應
[00:33:30.600 --> 00:33:35.560]  所以臥房的擺設或者平時的
[00:33:35.560 --> 00:33:38.120]  你如何去營造那個環境
[00:33:38.120 --> 00:33:40.920]  如何能夠有好的溝通
[00:33:40.920 --> 00:33:43.640]  有九分之一的和解
[00:33:43.640 --> 00:33:46.280]  還有一種親密的關係
[00:33:46.280 --> 00:33:48.280]  甚至有時要去學的
[00:33:48.280 --> 00:33:55.080]  我們中國人來說這方面是比較少來談的
[00:33:55.080 --> 00:33:59.560]  於是有些人就只是去看色情的刊物
[00:33:59.560 --> 00:34:02.280]  在那邊來學一些不好的東西
[00:34:02.280 --> 00:34:06.280]  我們需要學一些正確的方面
[00:34:06.280 --> 00:34:08.280]  求主來幫助我們
[00:34:08.280 --> 00:34:10.520]  能夠在大多數的靈裡面
[00:34:10.520 --> 00:34:13.160]  靈性的這種親密
[00:34:13.160 --> 00:34:16.280]  能夠互相不斷的在靈裡面
[00:34:16.280 --> 00:34:19.480]  在屬靈的生命裡面成長的
[00:34:19.480 --> 00:34:21.800]  能夠是弘要神的
[00:34:21.800 --> 00:34:27.800]  能夠真正是彼此的透過禱告
[00:34:27.800 --> 00:34:31.480]  互相來到聖經裡面成長
[00:34:31.480 --> 00:34:35.240]  甚至來到一起讀一些屬靈的書籍
[00:34:35.240 --> 00:34:38.040]  討論一些問題等等
[00:34:38.040 --> 00:34:44.040]  都是我們需要平時下功夫的
[00:34:44.040 --> 00:34:46.440]  所以總結來說的話
[00:34:46.440 --> 00:34:50.760]  就是說性是神所創造、所設立的
[00:34:50.760 --> 00:34:55.320]  是可以使互相能夠滿足
[00:34:55.320 --> 00:34:57.160]  二人成為一體的
[00:34:57.160 --> 00:35:01.480]  其實成為一體是在靈魂體三方面
[00:35:01.480 --> 00:35:05.160]  不是單單在肉體方面接觸的
[00:35:05.160 --> 00:35:10.200]  其實目的一方面彼此可以滿足
[00:35:10.200 --> 00:35:12.920]  同時可以繁衍後代
[00:35:12.920 --> 00:35:17.880]  而且美滿的家庭婚姻的生活
[00:35:17.880 --> 00:35:23.640]  也需要美滿的彼此之間的信任
[00:35:23.640 --> 00:35:28.920]  在一個毀心承諾的關係裡面進行
[00:35:28.920 --> 00:35:33.480]  所以我們今天思想到這個題目的時候
[00:35:33.480 --> 00:35:39.560]  我們不能不講第七章裡面所提到的重點
[00:35:39.560 --> 00:35:42.920]  當我們總結第八章的時候
[00:35:42.920 --> 00:35:47.880]  你會發現第八章就是
[00:35:47.880 --> 00:35:50.280]  再次回來講他的親兄弟
[00:35:50.280 --> 00:35:52.040]  你記得第一章的時候
[00:35:52.040 --> 00:35:57.480]  就講到他的親兄弟要強迫斯拉米女子
[00:35:57.480 --> 00:36:00.440]  來看守他兄弟的葡萄園
[00:36:00.440 --> 00:36:05.400]  以為斯拉米女子有些不甘心
[00:36:05.400 --> 00:36:08.760]  為什麼我自己的葡萄園不能看守呢?
[00:36:08.760 --> 00:36:12.840]  我們已經對他的兄弟有一種錯覺
[00:36:12.840 --> 00:36:18.120]  認為這幾個兄弟很苛刻來對待妹妹
[00:36:18.120 --> 00:36:21.320]  第八章就講到這些兄弟
[00:36:21.320 --> 00:36:26.760]  其實有個好意就是要保護他的妹妹
[00:36:26.760 --> 00:36:31.960]  不想他的妹妹受到一些陌生人所傷害
[00:36:31.960 --> 00:36:36.840]  所以在這一段第八章里所記載的經文裡面
[00:36:36.840 --> 00:36:43.160]  最後他就說到對愛的一個定義
[00:36:43.160 --> 00:36:47.400]  很典型的一個定義
[00:36:47.400 --> 00:36:49.880]  就是這個第六到第七節裡面
[00:36:49.880 --> 00:36:54.120]  當他講完上面
[00:36:54.120 --> 00:36:57.080]  無論是愛的初戀
[00:36:57.080 --> 00:37:00.840]  無論是婚禮裡面
[00:37:00.840 --> 00:37:03.640]  無論是遇到麻煩、創傷
[00:37:03.640 --> 00:37:06.200]  無論是遇到糾紛等等
[00:37:06.200 --> 00:37:08.120]  如何和解等等
[00:37:08.120 --> 00:37:10.520]  最後他就說到
[00:37:10.520 --> 00:37:15.560]  他說愛是很精嚴、很堅正的
[00:37:15.560 --> 00:37:19.960]  他說要把這個愛放在心裡面
[00:37:19.960 --> 00:37:21.960]  銘記在心裡面
[00:37:21.960 --> 00:37:26.760]  戴在手臂上作為一個灼忌
[00:37:26.760 --> 00:37:30.520]  經常我們要把這個愛
[00:37:30.520 --> 00:37:33.000]  無論是在我們內心
[00:37:33.000 --> 00:37:36.520]  或者是在我們生活裡面表揚出來
[00:37:36.520 --> 00:37:41.880]  而且這個愛他用幾個方面來形容
[00:37:41.880 --> 00:37:47.480]  他用死亡來形容那種堅強
[00:37:47.480 --> 00:37:51.640]  只有死亡才可以把這個夫妻解開
[00:37:51.640 --> 00:37:54.440]  他這種觀念
[00:37:54.440 --> 00:37:55.960]  新舊約習近平一樣
[00:37:55.960 --> 00:37:57.880]  很久在《羅馬書》裡面
[00:37:57.880 --> 00:38:00.440]  第六章同樣提到
[00:38:00.440 --> 00:38:04.520]  只有死亡才可以把婚約解散
[00:38:04.520 --> 00:38:05.800]  或者是解開
[00:38:05.800 --> 00:38:08.840]  這個不是像我們梁山伯、周英台那樣
[00:38:08.840 --> 00:38:11.880]  死了之後雙雙化成蝴蝶那樣的
[00:38:11.880 --> 00:38:13.800]  一種解釋而是說
[00:38:13.800 --> 00:38:15.800]  將來我們在新天、新地
[00:38:15.800 --> 00:38:17.640]  在一個新的環境裡面
[00:38:17.640 --> 00:38:19.960]  我們有一個新的關係
[00:38:19.960 --> 00:38:22.680]  我們不再像舊的在這個世上的關係
[00:38:22.680 --> 00:38:24.040]  我們認得對方
[00:38:24.040 --> 00:38:27.080]  但是不再是這個舊的關係裡面
[00:38:27.080 --> 00:38:29.080]  在新天、新地裡面
[00:38:29.080 --> 00:38:32.840]  就不再有這種婚娶的關係
[00:38:32.840 --> 00:38:36.280]  而我們直接和神建立這個關係
[00:38:36.280 --> 00:38:37.720]  他這裡提到
[00:38:37.720 --> 00:38:41.480]  只有死亡那麼堅強
[00:38:41.480 --> 00:38:50.920]  而且他說得好像陰間的殘忍
[00:38:50.920 --> 00:38:55.720]  為什麼用這個詞說得那麼激烈呢?
[00:38:55.720 --> 00:39:02.040]  他說得好像陰間的殘忍
[00:39:02.040 --> 00:39:03.560]  你想一下
[00:39:03.560 --> 00:39:05.080]  夫妻成為一體
[00:39:05.080 --> 00:39:08.520]  如果成為一體之外有第三者
[00:39:08.520 --> 00:39:12.920]  難道那個配偶他一點都沒有反應嗎?
[00:39:12.920 --> 00:39:15.240]  一點都沒有嫉妒嗎?
[00:39:15.240 --> 00:39:16.840]  一點都沒有怨恨嗎?
[00:39:16.840 --> 00:39:20.600]  難道他說我開車送你去會你的成人嗎?
[00:39:20.600 --> 00:39:21.960]  不會這樣的
[00:39:21.960 --> 00:39:26.440]  當我們某一方面知道對方不忠的時候
[00:39:26.440 --> 00:39:28.440]  他就會擺盤
[00:39:28.440 --> 00:39:30.680]  各方面都會出來
[00:39:30.680 --> 00:39:35.800]  這種責恨就是用這方面來描述
[00:39:35.800 --> 00:39:38.360]  二人成為一體
[00:39:38.360 --> 00:39:41.480]  正如耶和華是一個妓邪的神
[00:39:41.480 --> 00:39:43.960]  才說的妓邪這個字
[00:39:43.960 --> 00:39:46.040]  妓邪是什麼意思呢?
[00:39:46.040 --> 00:39:49.240]  就是在耶和華神以外
[00:39:49.240 --> 00:39:51.320]  不能夠有其他的偶像
[00:39:51.320 --> 00:39:52.440]  其他的神明
[00:39:52.440 --> 00:39:53.880]  其他的神子
[00:39:53.880 --> 00:39:56.680]  這些都不是真實的
[00:39:56.680 --> 00:39:58.920]  你想去拜祭祂
[00:39:58.920 --> 00:40:04.360]  於是耶和華神就會有這種妓邪
[00:40:04.360 --> 00:40:07.240]  這種責恨來顯露出來
[00:40:07.240 --> 00:40:10.520]  這是一個很正確的態度
[00:40:10.520 --> 00:40:17.560]  不會說耶和華神又容許祂的子民去拜偶像
[00:40:17.560 --> 00:40:22.680]  他繼續說好像電光的火焰的電光
[00:40:22.680 --> 00:40:27.800]  好像充滿著光明的聖潔的光明
[00:40:27.800 --> 00:40:33.560]  而且裡面是帶給人希望的
[00:40:33.560 --> 00:40:39.960]  裡面帶給人有一種前路的光明
[00:40:39.960 --> 00:40:42.600]  好像一個火炬一樣
[00:40:42.600 --> 00:40:45.480]  而且形容這個煙
[00:40:45.480 --> 00:40:48.120]  就是說是一個火
[00:40:48.120 --> 00:40:50.680]  就是以色列人在抗壓的時候
[00:40:50.680 --> 00:40:53.640]  用火柱來帶領他們
[00:40:53.640 --> 00:40:55.720]  用運柱來帶領他們
[00:40:55.720 --> 00:40:57.720]  使他們在抗壓的時候
[00:40:57.720 --> 00:41:01.560]  同樣的得到神的指引
[00:41:01.560 --> 00:41:04.520]  在婚姻裡面
[00:41:04.520 --> 00:41:07.080]  《雅各書》提到愛情
[00:41:07.080 --> 00:41:12.280]  我們不可以被其他的關係所掩蓋
[00:41:12.280 --> 00:41:15.400]  無論是中水不可以熄滅
[00:41:15.400 --> 00:41:20.120]  這種火焰、愛火不會被熄滅的
[00:41:20.120 --> 00:41:22.280]  大水也不會掩沒的
[00:41:22.280 --> 00:41:24.600]  你用錢來交換的話
[00:41:24.600 --> 00:41:25.880]  會被人藐視的
[00:41:25.880 --> 00:41:30.280]  不能用一種買賣的觀念來形容
[00:41:30.280 --> 00:41:36.920]  這是新娘的兄弟所說出來的
[00:41:36.920 --> 00:41:39.080]  就是說新娘的哥哥
[00:41:39.080 --> 00:41:41.480]  為了要保護他的妹妹
[00:41:41.480 --> 00:41:47.880]  於是使她在未到可以結婚的年齡的時候
[00:41:47.880 --> 00:41:49.720]  就要保護她
[00:41:49.720 --> 00:41:53.640]  使她來看守哥哥的葡萄園
[00:41:53.640 --> 00:41:56.360]  哥哥來做她的保護
[00:41:56.360 --> 00:42:00.360]  於是她在接下來的第六戰裡面說
[00:42:00.360 --> 00:42:02.600]  我們的小妹
[00:42:02.600 --> 00:42:06.280]  她的兩魚尚未長成等等
[00:42:06.280 --> 00:42:08.360]  她就像一道牆一樣
[00:42:08.360 --> 00:42:12.680]  我們就捉一個塔來圍繞著她
[00:42:12.680 --> 00:42:13.800]  來保護她
[00:42:13.800 --> 00:42:16.200]  有這種意思在裡面
[00:42:16.200 --> 00:42:17.560]  所以這句話
[00:42:17.560 --> 00:42:20.840]  由新娘的兄弟來說出來
[00:42:20.840 --> 00:42:23.480]  更加有意思
[00:42:23.480 --> 00:42:25.080]  求主幫助我們
[00:42:25.080 --> 00:42:27.240]  讓我們能夠體會到
[00:42:27.240 --> 00:42:29.960]  人倫的愛
[00:42:29.960 --> 00:42:32.840]  我們透過地上夫妻的愛
[00:42:32.840 --> 00:42:35.560]  來體驗神的愛
[00:42:35.560 --> 00:42:37.240]  二人成為一體
[00:42:37.240 --> 00:42:43.640]  體驗到神的那種聖潔的、機邪的愛
[00:42:43.640 --> 00:42:47.720]  在神以外不能有任何的偶像
[00:42:47.720 --> 00:42:50.200]  而且是一生之久的
[00:42:50.200 --> 00:42:51.320]  那麼堅強
[00:42:51.320 --> 00:42:55.560]  就死亡來將她分解
[00:42:55.560 --> 00:42:58.200]  而且好像火一樣烈
[00:42:58.200 --> 00:43:00.600]  裡面有一種聖潔的火
[00:43:00.600 --> 00:43:05.000]  我們對愛情需要有一個專一的
[00:43:05.000 --> 00:43:09.640]  而且像水一樣綿綿不絕的流動
[00:43:09.640 --> 00:43:11.400]  綿綿不絕的
[00:43:11.400 --> 00:43:14.760]  愛情就像生命活水一樣
[00:43:14.760 --> 00:43:16.200]  永流不息的
[00:43:16.200 --> 00:43:21.640]  而且就像珠寶、金銀
[00:43:21.640 --> 00:43:23.640]  那麼寶貴的
[00:43:23.640 --> 00:43:24.760]  我們要珍惜的
[00:43:24.760 --> 00:43:29.560]  你不能用地上的金錢來換取
[00:43:29.560 --> 00:43:32.520]  因為這是神為我們預備的
[00:43:32.520 --> 00:43:38.680]  我們只能用神的愛來成全人與人之間的愛
[00:43:38.680 --> 00:43:40.200]  否則的話
[00:43:40.200 --> 00:43:44.680]  我們只能滿足個人的肉體上的慾望
[00:43:44.680 --> 00:43:47.800]  或者只有人倫的愛
[00:43:47.800 --> 00:43:51.960]  被一種倫尚所規劃出來
[00:43:51.960 --> 00:43:56.600]  而沒有一種真正永久的基礎
[00:43:56.600 --> 00:44:01.000]  於是我們思想到這些經文的時候
[00:44:01.000 --> 00:44:04.040]  你如果將它們應用在一個屬靈的層面的話
[00:44:04.040 --> 00:44:07.560]  講到神的愛來成全的話
[00:44:07.560 --> 00:44:10.520]  所以第八章有不同的牧者
[00:44:10.520 --> 00:44:12.760]  他形容兄弟
[00:44:12.760 --> 00:44:17.320]  就說到在主裡面教會的弟兄姐妹
[00:44:17.320 --> 00:44:21.000]  提到回去母親的良家
[00:44:21.000 --> 00:44:22.440]  這種被提
[00:44:22.440 --> 00:44:25.000]  又說到進入神的國度
[00:44:25.000 --> 00:44:28.440]  母親的家庭就說到被提
[00:44:28.440 --> 00:44:30.680]  講到基督的國度
[00:44:30.680 --> 00:44:35.720]  講到我們要進入屬靈的深處裡面
[00:44:35.720 --> 00:44:37.240]  來體會
[00:44:37.240 --> 00:44:42.280]  或者他又形容不同的果子、石榴汁
[00:44:42.280 --> 00:44:44.520]  各方面的皆美的果子
[00:44:44.520 --> 00:44:49.080]  來提到和神之間的關係
[00:44:49.080 --> 00:44:55.720]  提到提親就好像一個羔羊的筵席
[00:44:55.720 --> 00:44:58.520]  在基督羔羊的筵席裡面
[00:44:58.520 --> 00:45:01.480]  講到我們被提的時候
[00:45:01.480 --> 00:45:08.120]  和基督一起在他的台前享受他的羔羊筵席
[00:45:08.120 --> 00:45:11.720]  講到這個牆是保護的
[00:45:11.720 --> 00:45:13.160]  分別為聖的
[00:45:13.160 --> 00:45:15.240]  又講到這個銀塔
[00:45:15.240 --> 00:45:17.320]  就說建立一個屬靈的靈宮
[00:45:17.320 --> 00:45:19.560]  這些都是不同的領袖
[00:45:19.560 --> 00:45:23.720]  講述到經文裡面的含義
[00:45:23.720 --> 00:45:27.960]  這個香帕木就說到神的家
[00:45:27.960 --> 00:45:31.640]  或者說到一個屬天的關係
[00:45:31.640 --> 00:45:35.720]  又說到在這個源子裡面
[00:45:35.720 --> 00:45:38.520]  所羅門的源子在巴黎哈門
[00:45:38.520 --> 00:45:41.080]  在室內有一個葡萄園
[00:45:41.080 --> 00:45:43.800]  交付給看守的人
[00:45:43.800 --> 00:45:48.280]  然後就說好由一千赦赦
[00:45:48.280 --> 00:45:52.200]  歸入看守的工人等等
[00:45:52.200 --> 00:45:58.120]  形容做工人的代價所得的賞賜
[00:45:58.120 --> 00:46:01.560]  我們回到一個總結
[00:46:01.560 --> 00:46:03.640]  在大祿第七節裡面
[00:46:03.640 --> 00:46:07.320]  講到這個愛是一生之久的
[00:46:07.320 --> 00:46:10.520]  這個愛是有生結的火
[00:46:10.520 --> 00:46:15.320]  這個愛是綿延不絕的
[00:46:15.320 --> 00:46:20.520]  這個愛、愛情是比金更加的寶貴
[00:46:20.520 --> 00:46:22.680]  主要是幫助我們
[00:46:22.680 --> 00:46:25.720]  今天我們思想到有關
[00:46:25.720 --> 00:46:28.120]  《雅各書》裡面的信息的時候
[00:46:28.120 --> 00:46:31.720]  我們可以將它應用在夫妻的關係裡面
[00:46:31.720 --> 00:46:35.400]  也可以應用在神人之間的關係
[00:46:35.400 --> 00:46:38.760]  甚至裡面的原則可以應用在
[00:46:38.760 --> 00:46:40.760]  童宮之間的關係
[00:46:40.760 --> 00:46:43.240]  主要是幫助我們
[00:46:43.240 --> 00:46:45.560]  當我們查考這個《雅各書》
[00:46:45.560 --> 00:46:49.240]  你要明白它是有一個思的文體
[00:46:49.240 --> 00:46:53.080]  所謂智慧文學裡面有很多的比喻
[00:46:53.080 --> 00:46:56.520]  很多的比喻中間都有一個
[00:46:56.520 --> 00:46:59.080]  基本的一個智異的基礎
[00:46:59.080 --> 00:47:01.960]  所以我們先從一個智異的基礎裡面
[00:47:01.960 --> 00:47:04.600]  引申出男女、所羅門
[00:47:04.600 --> 00:47:07.880]  和一個舒拉密女子之間的關係
[00:47:07.880 --> 00:47:10.680]  它裡面有這個情節的發展
