
[00:00:00.000 --> 00:00:15.000]  能夠一起高歌頌讚,能夠聆聽聖經的宣講和宣讀,不是一件必然的事。
[00:31:34.000 --> 00:31:38.000]  千年修行喪於一天,
[00:31:38.000 --> 00:31:40.000]  為什麼?
[00:31:40.000 --> 00:31:43.000]  彼得就要提出這些話,
[00:31:43.000 --> 00:31:48.000]  他說你們千萬不要去做這些事情,
[00:31:48.000 --> 00:31:53.000]  但是如果你是真的為了做基督徒受苦就不用怕,
[00:31:53.000 --> 00:31:56.000]  你反而為了這個名字來到歸榮要給神,
[00:31:56.000 --> 00:32:00.000]  我初初不明白為什麼第四章第十七節說,
[00:32:00.000 --> 00:32:03.000]  時候到了審判要從神的家起手,
[00:32:03.000 --> 00:32:05.000]  若果先從我們起手,
[00:32:05.000 --> 00:32:08.000]  那些不信從神福音的人將有何等的結局呢?
[00:32:08.000 --> 00:32:10.000]  如果二人緊緊得救,
[00:32:10.000 --> 00:32:15.000]  那些不乾淨和犯罪的人將有怎樣的地方可以站呢?
[00:32:15.000 --> 00:32:16.000]  他們沒有地方站,
[00:32:16.000 --> 00:32:19.000]  我不明白為什麼要駁在這裡,
[00:32:19.000 --> 00:32:26.000]  原來彼得一提到要警惕罪惡的時候,
[00:32:26.000 --> 00:32:30.000]  他也按捺不住提醒所有弟兄姊妹說,
[00:32:30.000 --> 00:32:32.000]  我們會受審判,
[00:32:32.000 --> 00:32:36.000]  如果我們都這麼弊的話,
[00:32:36.000 --> 00:32:40.000]  你想想外面的世界還可怕多少,
[00:32:40.000 --> 00:32:43.000]  那是怎樣呢?
[00:32:43.000 --> 00:32:46.000]  就是叫我們要警醒,
[00:32:46.000 --> 00:32:49.000]  就是但願人看到我們的群體,
[00:32:49.000 --> 00:32:51.000]  看到我們的教睦和公,
[00:32:51.000 --> 00:32:52.000]  看到我們的執事,
[00:32:52.000 --> 00:32:54.000]  看到我們資深的弟兄姊妹,
[00:32:54.000 --> 00:32:56.000]  人家也可以說,
[00:32:56.000 --> 00:32:58.000]  這群人是跟從耶穌的,
[00:32:58.000 --> 00:33:02.000]  我們可以沒有威風和豪華,
[00:33:02.000 --> 00:33:08.000]  但願我們有那種屬神的榮光的生命,
[00:33:08.000 --> 00:33:10.000]  所以我們要悔改,
[00:33:10.000 --> 00:33:16.000]  我昨晚在星期六晚上,
[00:33:16.000 --> 00:33:20.000]  跟大家說了幾個拉丁文,
[00:33:20.000 --> 00:33:22.000]  提醒我們,
[00:33:22.000 --> 00:33:25.000]  其實我們做基督徒,
[00:33:25.000 --> 00:33:30.000]  我們不是已經不可能犯罪,
[00:33:30.000 --> 00:33:35.000]  我們只是已經有可能不需要去犯罪,
[00:33:35.000 --> 00:33:38.000]  你聽不聽得明白那個分別?
[00:33:38.000 --> 00:33:42.000]  我們不是不可能再犯罪,
[00:33:42.000 --> 00:33:46.000]  我們是有可能不用去犯罪,
[00:33:46.000 --> 00:33:48.000]  是不是覺得很複雜?
[00:33:48.000 --> 00:33:51.000]  我再說那兩個拉丁文,
[00:33:51.000 --> 00:33:53.000]  你覺得更加複雜,
[00:33:53.000 --> 00:33:56.000]  一個就是non,
[00:33:56.000 --> 00:33:58.000]  就是not able,
[00:33:58.000 --> 00:34:00.000]  possé,possible,
[00:34:00.000 --> 00:34:03.000]  picarie,就是sin,
[00:34:03.000 --> 00:34:05.000]  non possé picarie,
[00:34:05.000 --> 00:34:07.000]  not possible to sin,
[00:34:07.000 --> 00:34:09.000]  另外一個就是,
[00:34:09.000 --> 00:34:12.000]  其實把頭兩個字調一調就可以了,
[00:34:12.000 --> 00:34:15.000]  最後那個字是罪,picarie,
[00:34:15.000 --> 00:34:16.000]  頭那個字,
[00:34:16.000 --> 00:34:17.000]  剛才說什麼?
[00:34:17.000 --> 00:34:18.000]  記不記得?
[00:34:18.000 --> 00:34:19.000]  不記得了,
[00:34:19.000 --> 00:34:21.000]  non possé picarie,
[00:34:21.000 --> 00:34:24.000]  接著我們真的要認識的就是,
[00:34:24.000 --> 00:34:28.000]  我們是possé non picarie,
[00:34:28.000 --> 00:34:31.000]  當我們信服聖靈的時候,
[00:34:31.000 --> 00:34:33.000]  當我們警醒逃避罪惡的時候,
[00:34:33.000 --> 00:34:36.000]  我們就是possible not to sin,
[00:34:36.000 --> 00:34:38.000]  靠著神的恩典,
[00:34:38.000 --> 00:34:42.000]  所以我們必須踏實的認識自己的群體,
[00:34:42.000 --> 00:34:44.000]  自己的構成是怎樣,
[00:34:44.000 --> 00:34:46.000]  落實的事實上提醒自己,
[00:34:46.000 --> 00:34:47.000]  神啊救我,
[00:34:47.000 --> 00:34:49.000]  恩著你的憐憫,
[00:34:49.000 --> 00:34:51.000]  我願意信服你,
[00:34:51.000 --> 00:34:55.000]  所以我一直可以不斷悔改更新,
[00:34:55.000 --> 00:34:57.000]  直到回到天家見你面,
[00:34:57.000 --> 00:34:58.000]  好不好啊,
[00:34:58.000 --> 00:35:00.000]  各位兄姐們,
[00:35:00.000 --> 00:35:02.000]  恩者明,
[00:35:02.000 --> 00:35:03.000]  貴榮耀,
[00:35:03.000 --> 00:35:05.000]  給神,
[00:35:05.000 --> 00:35:07.000]  信仰是什麼?
[00:35:07.000 --> 00:35:10.000]  第十九節一個結論,
[00:35:10.000 --> 00:35:13.000]  所以那照神旨意受苦的人,
[00:35:13.000 --> 00:35:16.000]  要一心為善,
[00:35:16.000 --> 00:35:20.000]  一心專注的,
[00:35:20.000 --> 00:35:22.000]  是過一種沒有報復,
[00:35:22.000 --> 00:35:23.000]  沒有就在,
[00:35:23.000 --> 00:35:25.000]  沒有苦獨的生命,
[00:35:25.000 --> 00:35:28.000]  而是將自己的靈魂,
[00:35:28.000 --> 00:35:34.000]  交給那信實的造化之主,
[00:35:34.000 --> 00:35:39.000]  信仰其實是將整個人完全的,
[00:35:39.000 --> 00:35:41.000]  憐於基督,
[00:35:41.000 --> 00:35:44.000]  信仰是將整個人生,
[00:35:44.000 --> 00:35:49.000]  完全交託給創造宇宙萬物的主,
[00:35:49.000 --> 00:35:52.000]  他是信實的,
[00:35:52.000 --> 00:35:53.000]  剛才我們唱,
[00:35:53.000 --> 00:35:55.000]  你信實何廣大,
[00:35:55.000 --> 00:35:59.000]  他是創造萬有的一位,
[00:35:59.000 --> 00:36:02.000]  既然他是創造萬有,
[00:36:02.000 --> 00:36:04.000]  那我這個生命,
[00:36:04.000 --> 00:36:07.000]  沒有什麼太複雜,
[00:36:07.000 --> 00:36:09.000]  太艱難,
[00:36:09.000 --> 00:36:11.000]  或者太過細微,
[00:36:11.000 --> 00:36:13.000]  他是顧不到的,
[00:36:13.000 --> 00:36:14.000]  我未出沒福,
[00:36:14.000 --> 00:36:15.000]  他監算我,
[00:36:15.000 --> 00:36:16.000]  我離開人世,
[00:36:16.000 --> 00:36:18.000]  他修存我,
[00:36:18.000 --> 00:36:22.000]  在我這個有限的人生之中,
[00:36:22.000 --> 00:36:25.000]  願他掌管,
[00:36:25.000 --> 00:36:32.000]  有什麼是能夠從主的手裡面,
[00:36:32.000 --> 00:36:34.000]  將主要給過我的,
[00:36:34.000 --> 00:36:36.000]  來奪去的,
[00:36:36.000 --> 00:36:39.000]  無論是健康,
[00:36:39.000 --> 00:36:41.000]  無論是幸福,
[00:36:41.000 --> 00:36:43.000]  無論是聲譽,
[00:36:43.000 --> 00:36:45.000]  無論是什麼,
[00:36:45.000 --> 00:36:47.000]  如果我忠於他,
[00:36:47.000 --> 00:36:50.000]  我無憂,
[00:36:50.000 --> 00:36:53.000]  因為我主耶穌基督,
[00:36:53.000 --> 00:36:55.000]  去到人生的盡頭,
[00:36:55.000 --> 00:36:57.000]  他都無憂,
[00:36:57.000 --> 00:36:59.000]  他在十字架上,
[00:36:59.000 --> 00:37:00.000]  被罵不還口,
[00:37:00.000 --> 00:37:03.000]  被害不說威嚇的話,
[00:37:03.000 --> 00:37:07.000]  我們又如何呢?
[00:37:07.000 --> 00:37:10.000]  向我們祈禱,
[00:37:10.000 --> 00:37:11.000]  慈愛天父,
[00:37:11.000 --> 00:37:14.000]  我們對你的信心太少,
[00:37:14.000 --> 00:37:17.000]  我們對自己人生的期望,
[00:37:17.000 --> 00:37:19.000]  太過虛浮,
[00:37:19.000 --> 00:37:22.000]  我們在自己生命裡面,
[00:37:22.000 --> 00:37:24.000]  對不如意的事的反應,
[00:37:24.000 --> 00:37:26.000]  太過激烈,
[00:37:26.000 --> 00:37:28.000]  太過自我,
[00:37:28.000 --> 00:37:32.000]  願主你今天更新我們,
[00:37:32.000 --> 00:37:35.000]  讓我們真的能夠成為一個,
[00:37:35.000 --> 00:37:39.000]  有神榮耀的靈在身上的人,
[00:37:39.000 --> 00:37:41.000]  讓我們成為一個,
[00:37:41.000 --> 00:37:43.000]  能夠與基督一同受苦,
[00:37:43.000 --> 00:37:46.000]  也必定與基督同享榮耀的人,
[00:37:46.000 --> 00:37:48.000]  願主你建立你的教會,
[00:37:48.000 --> 00:37:50.000]  這個教會完全屬於你,
[00:37:50.000 --> 00:37:52.000]  願主你施恩將冠,
[00:37:52.000 --> 00:37:54.000]  聽我們的禱告,
[00:37:54.000 --> 00:37:55.000]  奉耶穌基督的名,
[00:37:55.000 --> 00:37:56.000]  阿們。
[00:37:56.000 --> 00:37:57.000]  阿們。
[00:37:58.000 --> 00:37:59.000]  阿們。
[00:38:00.000 --> 00:38:01.000]  阿們。
[00:38:02.000 --> 00:38:03.000]  阿們。
[00:38:03.000 --> 00:38:04.000]  阿們。
[00:38:04.000 --> 00:38:05.000]  阿們。
[00:38:05.000 --> 00:38:06.000]  阿們。

