
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 主佬平安
[00:28:20.000 --> 00:28:28.000]  教會、社會、政治還是國際
[00:28:28.000 --> 00:28:32.000]  我們都不需要舉任何的實例
[00:28:32.000 --> 00:28:36.000]  大家心裏都明白
[00:28:36.000 --> 00:28:42.000]  面對衝突 我們會害怕的
[00:28:42.000 --> 00:28:47.000]  有沒有機會可以坐下來
[00:28:47.000 --> 00:28:52.000]  彼此和睦共處
[00:28:52.000 --> 00:28:58.000]  衝突的代價又是能不能算清楚
[00:28:58.000 --> 00:29:02.000]  所以如果這樣來看這一章的經文
[00:29:02.000 --> 00:29:08.000]  《新民記》20章關於戰爭的教導
[00:29:08.000 --> 00:29:11.000]  就不是教我們怎樣得勝
[00:29:11.000 --> 00:29:14.000]  又是我們不要靈異解經
[00:29:14.000 --> 00:29:18.000]  每一次打仗都要得勝
[00:29:18.000 --> 00:29:20.000]  並且得勝有餘
[00:29:20.000 --> 00:29:22.000]  那個是講對罪惡
[00:29:22.000 --> 00:29:24.000]  那個不是講衝突
[00:29:24.000 --> 00:29:32.000]  聖經原來教衝突的出路是共存
[00:29:32.000 --> 00:29:34.000]  不是勝利
[00:29:34.000 --> 00:29:44.000]  是和睦 不是勝敗、得失、生死
[00:29:44.000 --> 00:29:48.000]  不是 衝突一定發生
[00:29:48.000 --> 00:29:55.000]  但衝突的結果往往不是勝利
[00:29:55.000 --> 00:29:59.000]  大部分的結果都不是勝利
[00:29:59.000 --> 00:30:01.000]  而是拖延
[00:30:01.000 --> 00:30:07.000]  這個衝突到最後繼續重複出現
[00:30:07.000 --> 00:30:12.000]  上帝的吩咐 上帝的教導
[00:30:12.000 --> 00:30:14.000]  你說祂好戰?
[00:30:14.000 --> 00:30:17.000]  你說祂嗜血?
[00:30:17.000 --> 00:30:25.000]  你說祂鼓勵殘酷血腥的暴力?
[00:30:25.000 --> 00:30:31.000]  如果我們真的打開聖經
[00:30:31.000 --> 00:30:36.000]  好好認真地明白
[00:30:36.000 --> 00:30:38.000]  就是一章
[00:30:38.000 --> 00:30:41.000]  或者說唯一的一章
[00:30:41.000 --> 00:30:44.000]  《新民記》20章
[00:30:44.000 --> 00:30:49.000]  上帝教導祂的百姓
[00:30:49.000 --> 00:30:54.000]  上主吩咐以色列人
[00:30:54.000 --> 00:30:59.000]  在他們現實的環境當中
[00:30:59.000 --> 00:31:05.000]  面對衝突、面對戰爭
[00:31:05.000 --> 00:31:07.000]  你看看
[00:31:07.000 --> 00:31:15.000]  上帝不斷提醒的不是如何得勝
[00:31:15.000 --> 00:31:20.000]  我們何時才聽得清楚呢?
[00:31:20.000 --> 00:31:22.000]  甚至我們問
[00:31:22.000 --> 00:31:28.000]  我們何時才願意進行呢?
[00:31:28.000 --> 00:31:33.000]  下次在家中衝突的時候
[00:31:33.000 --> 00:31:36.000]  你不是要贏
[00:31:36.000 --> 00:31:39.000]  你是要和好
[00:31:39.000 --> 00:31:44.000]  下次和朋友同時衝突的時候
[00:31:44.000 --> 00:31:46.000]  你不是要贏
[00:31:46.000 --> 00:31:51.000]  你是要和睦共處
[00:31:51.000 --> 00:31:53.000]  下次在教會裏面
[00:31:53.000 --> 00:31:57.000]  好像是勢不兩立
[00:31:57.000 --> 00:32:01.000]  其實代價很深
[00:32:01.000 --> 00:32:03.000]  一位廉長的牧者
[00:32:03.000 --> 00:32:05.000]  我很清楚記得
[00:32:05.000 --> 00:32:08.000]  他在愛丁堡的教會
[00:32:08.000 --> 00:32:12.000]  來到我們華人基督徒團契
[00:32:12.000 --> 00:32:16.000]  和我們的領袖分享
[00:32:16.000 --> 00:32:20.000]  他說教會發生衝突
[00:32:20.000 --> 00:32:23.000]  衝突的兩方面
[00:32:23.000 --> 00:32:25.000]  不會離開上帝的
[00:32:25.000 --> 00:32:27.000]  大家都很愛主的
[00:32:27.000 --> 00:32:30.000]  大家都一定堅守崗位
[00:32:30.000 --> 00:32:32.000]  但是認為對方不對
[00:32:32.000 --> 00:32:36.000]  於是說了很多難聽的話
[00:32:36.000 --> 00:32:43.000]  這些話留在下一代的心靈裏面
[00:32:43.000 --> 00:32:50.000]  影響的是很長遠的結果
[00:32:50.000 --> 00:32:52.000]  我到今天都記得
[00:32:52.000 --> 00:32:57.000]  這位牧師說這句話的時候
[00:32:57.000 --> 00:33:02.000]  他怎樣看著我們和提醒我們
[00:33:02.000 --> 00:33:04.000]  「雞酸代價」
[00:33:04.000 --> 00:33:07.000]  「以和為貴」
[00:33:07.000 --> 00:33:10.000]  是的,會害怕的
[00:33:10.000 --> 00:33:12.000]  不要衝突,行不行?
[00:33:12.000 --> 00:33:13.000]  這是正常的
[00:33:13.000 --> 00:33:16.000]  所以求主幫助我們吧
[00:33:16.000 --> 00:33:18.000]  打開聖經
[00:33:18.000 --> 00:33:20.000]  我們要看的
[00:33:20.000 --> 00:33:21.000]  我們要聽的
[00:33:21.000 --> 00:33:23.000]  我們要明白的
[00:33:23.000 --> 00:33:28.000]  還有我們需要進行的
[00:33:28.000 --> 00:33:34.000]  是,今天我們不會負責烏克蘭的局勢
[00:33:34.000 --> 00:33:40.000]  但是我們又負責甚麼範圍裏面
[00:33:40.000 --> 00:33:44.000]  發生衝突的時候
[00:33:44.000 --> 00:33:46.000]  我們的心態
[00:33:46.000 --> 00:33:49.000]  我們的目標
[00:33:49.000 --> 00:33:55.000]  我們怎樣在上帝的吩咐面前
[00:33:55.000 --> 00:34:01.000]  願意放下我們的好勝
[00:34:01.000 --> 00:34:05.000]  放下我們的好戰
[00:34:05.000 --> 00:34:13.000]  放下我們一定要贏的衝動
[00:34:13.000 --> 00:34:18.000]  願意學習、聆聽、明白
[00:34:18.000 --> 00:34:23.000]  進行上帝的教導
[00:34:23.000 --> 00:34:29.000]  無論這個衝突或大或小
[00:34:29.000 --> 00:34:35.000]  我們的角色責任或輕或重
[00:34:35.000 --> 00:34:37.000]  求主幫助我們
[00:34:37.000 --> 00:34:41.000]  聖經的說話需要藏在我們的心中
[00:34:41.000 --> 00:34:45.000]  免得我們得罪主
[00:34:45.000 --> 00:34:48.000]  求聖靈光照
[00:34:48.000 --> 00:34:52.000]  我們有一段安靜
[00:34:52.000 --> 00:34:58.000]  我願意大家有祈禱、默禱的時間
[00:34:58.000 --> 00:35:01.000]  你跟天父來說
[00:35:01.000 --> 00:35:05.000]  你今天聽到聖經的吩咐
[00:35:05.000 --> 00:35:10.000]  你願意怎樣去進行
[00:35:10.000 --> 00:35:13.000]  我們安靜、默禱
[00:35:13.000 --> 00:35:18.000]  然後我將聚會交回給主席
[00:35:18.000 --> 00:35:20.000]  (音樂停止)
[00:35:21.000 --> 00:35:23.000]  (音樂開始)
[00:35:24.000 --> 00:35:26.000]  (音樂停止)
[00:35:27.000 --> 00:35:29.000]  (音樂開始)
[00:35:30.000 --> 00:35:32.000]  (音樂停止)
[00:35:32.000 --> 00:35:35.000]  (字幕由 Amara.org 社群提供)

