
[00:00:00.000 --> 00:00:07.220]  各位大兄姐妹 平安 新年蒙恩
[00:17:35.720 --> 00:17:38.080]  包括人和生畜、爬行動物
[00:17:38.080 --> 00:17:39.600]  以及天空的飛鳥
[00:17:39.600 --> 00:17:43.040]  它們就都從地上除滅了
[00:17:43.040 --> 00:17:47.000]  只剩下羅亞和那些與它同在方舟裡的
[00:17:47.000 --> 00:17:51.400]  水勢洶湧在地上共一百五十天」
[00:17:51.400 --> 00:17:52.320]  還沒完
[00:17:52.320 --> 00:17:54.880]  這裡是描述當時飄的情況
[00:17:54.880 --> 00:17:57.840]  已經一百五十天
[00:17:57.840 --> 00:17:59.120]  繼續看下去
[00:17:59.120 --> 00:18:00.960]  他說「但是很感恩」
[00:18:00.960 --> 00:18:02.080]  這裡可以放大給大家看
[00:18:02.080 --> 00:18:05.640]  「神紀念羅亞和羅亞方舟裡的一切
[00:18:05.640 --> 00:18:07.120]  走獸生畜
[00:18:07.120 --> 00:18:10.120]  神使風吹地水勢漸落
[00:18:10.120 --> 00:18:13.920]  深淵的泉源和天上的窗戶都關閉了
[00:18:13.920 --> 00:18:16.480]  雨不再從天降下
[00:18:16.480 --> 00:18:20.520]  水從地上逐漸消退
[00:18:20.520 --> 00:18:22.080]  過了一百五十天
[00:18:22.080 --> 00:18:23.960]  水就退了
[00:18:23.960 --> 00:18:25.720]  七月十七日
[00:18:25.720 --> 00:18:28.480]  方舟停在阿拉納山上
[00:18:28.480 --> 00:18:29.880]  水繼續退去
[00:18:29.880 --> 00:18:32.200]  直到十月初一
[00:18:32.200 --> 00:18:35.400]  山頂都露出來了」
[00:18:35.400 --> 00:18:36.360]  這裡第一句
[00:18:36.360 --> 00:18:39.520]  我不知道你覺不覺得非常之寶貴
[00:18:39.520 --> 00:18:45.440]  就是神紀念羅亞和羅亞方舟裡的一切
[00:18:45.440 --> 00:18:48.200]  走獸生畜
[00:18:48.200 --> 00:18:51.760]  神原本是會顧念我們人類的
[00:18:51.760 --> 00:18:53.760]  去到八章十三節
[00:18:53.760 --> 00:18:54.560]  那裡說
[00:18:54.560 --> 00:18:58.800]  「當羅亞六百零一歲」
[00:18:58.800 --> 00:19:00.920]  剛才多少歲開始水來?
[00:19:00.920 --> 00:19:02.440]  六百歲
[00:19:02.440 --> 00:19:04.560]  「正月初一的時候
[00:19:04.560 --> 00:19:06.240]  地上的水乾了
[00:19:06.240 --> 00:19:09.640]  羅亞打開方舟的蓋觀看
[00:19:09.640 --> 00:19:12.360]  地面乾了
[00:19:12.360 --> 00:19:14.240]  乾了之後再等多一會兒」
[00:19:14.240 --> 00:19:16.280]  這裡說得很清楚
[00:19:16.280 --> 00:19:19.280]  就是當去到
[00:19:19.280 --> 00:19:21.480]  你可以說是一年零多少日?
[00:19:21.480 --> 00:19:23.200]  零十日
[00:19:23.200 --> 00:19:26.000]  原來整個洪水事件
[00:19:26.000 --> 00:19:28.000]  他們在海裡漂流
[00:19:28.000 --> 00:19:29.920]  是一年零十日
[00:19:29.920 --> 00:19:33.440]  然後去到二月二十七日
[00:19:33.440 --> 00:19:34.360]  地都乾了
[00:19:34.360 --> 00:19:35.280]  在這裡的時候
[00:19:35.280 --> 00:19:36.560]  你又可以想像一下
[00:19:36.560 --> 00:19:40.920]  如果你在方舟裡已經等了這麼久的時候
[00:19:40.920 --> 00:19:42.960]  這一刻你會做什麼?
[00:19:42.960 --> 00:19:43.680]  你會做什麼?
[00:19:43.680 --> 00:19:45.160]  會馬上推開門
[00:19:45.160 --> 00:19:46.520]  然後出去
[00:19:46.520 --> 00:19:47.840]  羅亞是不是這樣?
[00:19:47.840 --> 00:19:48.760]  羅亞是不是這樣?
[00:19:48.760 --> 00:19:51.720]  你看看
[00:19:51.720 --> 00:19:53.120]  神對羅亞說
[00:19:53.120 --> 00:19:56.640]  「你和你的妻子、兒子、媳婦都要出方舟
[00:19:56.640 --> 00:19:59.440]  凡與你一起有血肉的生物
[00:19:59.440 --> 00:20:03.040]  就是飛鳥生畜和地上爬的一切爬行動物
[00:20:03.040 --> 00:20:04.520]  都要帶出來
[00:20:04.520 --> 00:20:06.600]  他們要在地上滋生
[00:20:06.600 --> 00:20:08.440]  繁殖增多」
[00:20:08.440 --> 00:20:11.160]  他沒有馬上行動
[00:20:11.160 --> 00:20:15.320]  他等待上帝跟他說的話
[00:20:15.320 --> 00:20:17.160]  接著那次經文頭兩個字
[00:20:17.160 --> 00:20:20.960]  我覺得非常有意思
[00:20:20.960 --> 00:20:23.160]  「於是」
[00:20:23.160 --> 00:20:25.960]  相信羅亞與神同行
[00:20:25.960 --> 00:20:28.320]  剛才我們看到一些特徵
[00:20:28.320 --> 00:20:29.720]  就是上帝所吩咐
[00:20:29.720 --> 00:20:32.360]  無論那件事情多大多難
[00:20:32.360 --> 00:20:34.800]  首先他不是質疑上帝的決定
[00:20:34.800 --> 00:20:38.920]  也不是想自己的能力能否做到
[00:20:38.920 --> 00:20:41.960]  也不是去跟上帝討價還價
[00:20:41.960 --> 00:20:43.720]  他去行動
[00:20:43.720 --> 00:20:45.080]  而另一樣就是
[00:20:45.080 --> 00:20:46.920]  他也會等待上帝
[00:20:46.920 --> 00:20:51.080]  而不是靠人的想法去行動
[00:20:51.080 --> 00:20:53.080]  他等待上帝的吩咐
[00:20:53.080 --> 00:20:55.960]  然後到「於是」
[00:20:55.960 --> 00:20:59.480]  羅亞與他的兒子、妻子、媳婦
[00:20:59.480 --> 00:21:01.800]  接著就出去
[00:21:01.800 --> 00:21:02.600]  他出去做什麼?
[00:21:02.600 --> 00:21:05.120]  如果你出去又做什麼呢?
[00:21:05.120 --> 00:21:06.040]  你出去做什麼呢?
[00:21:06.040 --> 00:21:07.000]  如果你困了這麼久
[00:21:07.000 --> 00:21:08.560]  接著你一出去
[00:21:08.560 --> 00:21:09.760]  地是乾的
[00:21:09.760 --> 00:21:11.640]  那你出去做什麼?
[00:21:11.640 --> 00:21:13.680]  可能有些人說建屋
[00:21:13.680 --> 00:21:15.080]  或者找地方
[00:21:15.080 --> 00:21:17.880]  或者說不知道在想什麼
[00:21:17.880 --> 00:21:20.480]  但是羅亞做什麼呢?
[00:21:20.480 --> 00:21:22.520]  這裡羅亞獻祭
[00:21:22.520 --> 00:21:25.160]  羅亞為上帝耶和華
[00:21:25.160 --> 00:21:26.560]  捉了一座壇
[00:21:26.560 --> 00:21:28.120]  哇 真的很感恩
[00:21:28.120 --> 00:21:29.440]  當他一出去的時候
[00:21:29.440 --> 00:21:33.640]  他第一件事也是想著上帝的事情
[00:21:33.640 --> 00:21:34.840]  捉了一座壇
[00:21:34.840 --> 00:21:36.400]  拿各種潔淨的生畜
[00:21:36.400 --> 00:21:38.040]  和各種潔淨的飛鳥
[00:21:38.040 --> 00:21:40.440]  獻在壇上為繁祭
[00:21:40.440 --> 00:21:42.000]  這是一個獻祭
[00:21:42.000 --> 00:21:43.520]  是一份禮物
[00:21:43.520 --> 00:21:47.480]  去回應上帝對他的愛和請求
[00:21:47.480 --> 00:21:49.640]  耶和華聞了那輕香之氣
[00:21:49.640 --> 00:21:51.000]  耶和華心裡說
[00:21:51.000 --> 00:21:52.960]  我不再因人的緣故
[00:21:52.960 --> 00:21:54.080]  詛咒土地
[00:21:54.080 --> 00:21:57.840]  因為人從幼年就心裡懷著惡念
[00:21:57.840 --> 00:22:00.240]  我也不再照我曾做的
[00:22:00.240 --> 00:22:02.800]  毀滅一切生物了
[00:22:02.800 --> 00:22:04.280]  地還存在的時候
[00:22:04.280 --> 00:22:08.680]  殺種、收割、寒暑、冬夏、晝夜
[00:22:08.680 --> 00:22:10.600]  都永不止息
[00:22:10.600 --> 00:22:12.440]  這裡有兩件很感動的事情
[00:22:12.440 --> 00:22:16.680]  除了羅亞主動第一件事去獻祭的時候
[00:22:16.680 --> 00:22:25.240]  另一樣就是上帝聞到那輕香之氣
[00:22:25.240 --> 00:22:27.920]  我們繼續看下去
[00:22:27.920 --> 00:22:30.720]  在第九章有一樣很重要的事情出現
[00:22:30.720 --> 00:22:33.200]  神說:這是我與你們
[00:22:33.200 --> 00:22:36.440]  以及和你們一起的一切生物
[00:22:36.440 --> 00:22:39.120]  所納之永約的記號
[00:22:39.120 --> 00:22:40.240]  直到萬代
[00:22:40.240 --> 00:22:44.800]  究竟有什麼永約的記號是直到萬代呢?
[00:22:44.800 --> 00:22:49.320]  我把彩虹放在雲中
[00:22:49.320 --> 00:22:52.000]  這就是我與地納約的記號了
[00:22:52.000 --> 00:22:54.080]  我洗雲遮地的時候
[00:22:54.080 --> 00:22:56.120]  會有彩虹出現在雲中
[00:22:56.120 --> 00:22:58.200]  我就紀念我與你們
[00:22:58.200 --> 00:23:01.920]  以及各樣有血肉的生物所納的約
[00:23:01.920 --> 00:23:06.480]  不再有洪水氾濫去毀滅一切有血肉的了
[00:23:06.480 --> 00:23:08.480]  彩虹出現在雲中
[00:23:08.480 --> 00:23:09.920]  我看見了
[00:23:09.920 --> 00:23:15.320]  我就要紀念神與地上一切有血肉的生物所納的永約
[00:23:15.320 --> 00:23:17.320]  神對羅亞說
[00:23:17.320 --> 00:23:22.960]  這就是我與地上一切有血肉的納約的記號
[00:23:22.960 --> 00:23:24.960]  想給大家再看一次
[00:23:24.960 --> 00:23:29.280]  會有彩虹出現在雲中
[00:23:29.280 --> 00:23:32.960]  大家相信都見過彩虹
[00:23:32.960 --> 00:23:37.120]  你看看這個會有出現在雲中
[00:23:38.120 --> 00:23:41.520]  彩虹真的很美
[00:23:41.520 --> 00:23:46.720]  大家見過最美的彩虹是什麼時候?
[00:23:46.720 --> 00:23:49.520]  很多住在溫哥華的人
[00:23:49.520 --> 00:23:54.840]  我相信早一段時間都見過不是一條
[00:23:54.840 --> 00:23:57.920]  是兩條極美的彩虹
[00:23:57.920 --> 00:24:01.640]  在2021年11月4日
[00:24:01.640 --> 00:24:03.240]  在溫哥華裏面
[00:24:03.560 --> 00:24:07.760]  我相信是全個溫哥華都幾乎見到
[00:24:07.760 --> 00:24:10.160]  無論在Richmond、Vancouver、Burnaby
[00:24:10.160 --> 00:24:10.960]  都見到
[00:24:10.960 --> 00:24:13.960]  那些人馬上拍到雙彩虹
[00:24:13.960 --> 00:24:16.760]  我不知道當大家見到彩虹的時候
[00:24:16.760 --> 00:24:18.160]  你馬上想起什麼?
[00:24:18.160 --> 00:24:22.960]  我馬上想起上帝與人的納約
[00:24:22.960 --> 00:24:27.760]  你看看這個朋友拍到這條彩虹多美
[00:24:27.760 --> 00:24:30.160]  在Vancouver另一個地方
[00:24:30.160 --> 00:24:34.560]  你看看多美的彩虹
[00:24:34.560 --> 00:24:39.960]  我給大家放大看完這條彩虹
[00:24:39.960 --> 00:24:41.360]  我再和大家分享
[00:24:41.360 --> 00:24:49.160]  這條是我人生第一次拍到很大的一條彩虹
[00:24:49.160 --> 00:24:50.160]  整條的
[00:24:50.160 --> 00:24:53.760]  在2015年2月8日
[00:24:53.760 --> 00:24:55.360]  大家看清楚了
[00:24:55.360 --> 00:24:56.960]  可以縮小一點
[00:24:56.960 --> 00:25:02.960]  我想大家當你人生有低谷的時候
[00:25:02.960 --> 00:25:07.760]  特別當你一直覺得自己在飄緊的時候
[00:25:07.760 --> 00:25:09.360]  什麼叫飄緊?
[00:25:09.360 --> 00:25:11.560]  就是你覺得面對著很多困境
[00:25:11.560 --> 00:25:13.560]  你覺得你什麼都做不到
[00:25:13.560 --> 00:25:15.160]  你可能患病
[00:25:15.160 --> 00:25:17.360]  可能是失業
[00:25:17.360 --> 00:25:19.560]  我這一刻那一朝
[00:25:19.560 --> 00:25:21.360]  其實那段時候
[00:25:21.360 --> 00:25:22.560]  我是在失業
[00:25:22.560 --> 00:25:23.760]  在溫哥華
[00:25:23.760 --> 00:25:30.160]  我記得那天和太太開車去某間教會講道
[00:25:30.160 --> 00:25:32.560]  那時候其實早一陣子
[00:25:32.560 --> 00:25:33.360]  我是失業的
[00:25:33.360 --> 00:25:34.560]  在12月尾左右
[00:25:34.560 --> 00:25:35.760]  2014年
[00:25:35.760 --> 00:25:36.960]  我是失業的
[00:25:36.960 --> 00:25:38.160]  在很徬徨的時候
[00:25:38.160 --> 00:25:40.760]  在那時候還沒有找到工作的時候
[00:25:40.760 --> 00:25:43.960]  因為之前已經有教會約了我去講道
[00:25:43.960 --> 00:25:48.560]  其實那一刻的心情都是很沉的
[00:25:48.560 --> 00:25:49.760]  但是當我開車
[00:25:49.760 --> 00:25:51.960]  我們一轉彎
[00:25:51.960 --> 00:25:55.360]  因為那時候我們住在Burnaby Down Street那邊
[00:25:55.360 --> 00:25:56.560]  一轉彎
[00:25:56.560 --> 00:25:58.560]  嘩!看到這條彩虹
[00:25:58.560 --> 00:26:00.760]  我們立刻下車拍照
[00:26:00.760 --> 00:26:05.160]  很看得到上帝給我的那個安慰
[00:26:05.160 --> 00:26:06.360]  那一天之後
[00:26:06.360 --> 00:26:08.960]  真的充滿著力量
[00:26:08.960 --> 00:26:10.160]  這個是靈力
[00:26:10.160 --> 00:26:11.760]  因為上帝和我說
[00:26:11.760 --> 00:26:13.160]  「我在這裡」
[00:26:13.160 --> 00:26:14.360]  上帝和我說
[00:26:14.360 --> 00:26:18.360]  我對人一早講了那個納若
[00:26:18.360 --> 00:26:19.960]  你仍然會看到彩虹
[00:26:19.960 --> 00:26:22.360]  你仍然要想起我
[00:26:22.360 --> 00:26:25.760]  然後人生有另一個低谷
[00:26:25.760 --> 00:26:29.360]  那時候是2019年7月10日
[00:26:29.360 --> 00:26:32.360]  那一天我在Facebook那裡登了出來
[00:26:32.360 --> 00:26:33.960]  是什麼事情呢?
[00:26:33.960 --> 00:26:36.160]  就是我說在溫哥華一下機
[00:26:36.160 --> 00:26:37.960]  我就看到一條彩虹
[00:26:37.960 --> 00:26:39.760]  是一整條彩虹
[00:26:39.760 --> 00:26:41.360]  去到一路開車
[00:26:41.360 --> 00:26:42.560]  那天太太來接我
[00:26:42.560 --> 00:26:43.960]  還有我的小狗狗
[00:26:43.960 --> 00:26:45.560]  來接我的時候一路開車
[00:26:45.560 --> 00:26:47.760]  在機場一路回到家
[00:26:47.760 --> 00:26:49.360]  都還看到這條彩虹
[00:26:49.360 --> 00:26:50.960]  我說究竟
[00:26:50.960 --> 00:26:54.560]  難道有什麼啟示?
[00:26:54.560 --> 00:26:56.360]  因為那時候的確是遇到人生
[00:26:56.360 --> 00:26:57.560]  另一個很大的決定
[00:26:57.560 --> 00:26:58.760]  就是回到香港
[00:26:58.760 --> 00:27:01.560]  究竟我是否應該繼續留在溫哥華
[00:27:01.560 --> 00:27:02.760]  來生活
[00:27:02.760 --> 00:27:04.760]  一路和上帝祈禱
[00:27:04.760 --> 00:27:08.160]  一路好像沒有特別回應
[00:27:08.160 --> 00:27:10.160]  一路在機上仍然祈禱
[00:27:10.160 --> 00:27:11.760]  但當我回到家的時候
[00:27:11.760 --> 00:27:13.560]  我知道上帝回應了我
[00:27:13.560 --> 00:27:14.760]  就是有一條彩虹
[00:27:14.760 --> 00:27:16.160]  上帝好像和我說
[00:27:16.160 --> 00:27:18.560]  其實你無論去到哪裡
[00:27:18.560 --> 00:27:20.360]  我都會和你一起
[00:27:20.360 --> 00:27:21.160]  好像讓我知道
[00:27:21.160 --> 00:27:24.760]  無論天氣有多差
[00:27:24.760 --> 00:27:26.160]  黑雲上
[00:27:26.160 --> 00:27:29.960]  太陽仍然在
[00:27:29.960 --> 00:27:30.760]  來到最後
[00:27:30.760 --> 00:27:33.160]  我們應用的部分
[00:27:33.160 --> 00:27:33.760]  很感恩
[00:27:33.760 --> 00:27:38.560]  今天是我成為木恩堂的目者
[00:27:38.560 --> 00:27:40.360]  我會和一群弟兄姊妹
[00:27:40.360 --> 00:27:44.360]  一起去走未來的路
[00:27:44.360 --> 00:27:45.960]  當大家看到木恩堂的時候
[00:27:45.960 --> 00:27:47.560]  我不知道你有什麼感覺
[00:27:47.560 --> 00:27:50.160]  當我一直在預備方舟這個故事
[00:27:50.160 --> 00:27:52.760]  這個事蹟的時候
[00:27:52.760 --> 00:27:54.760]  我突然間覺得
[00:27:54.760 --> 00:27:57.560]  木恩堂好像一隻方舟
[00:27:57.560 --> 00:28:01.160]  都是正正方方
[00:28:01.160 --> 00:28:03.360]  亦有弟兄姊妹
[00:28:03.360 --> 00:28:04.960]  他們和我說
[00:28:04.960 --> 00:28:06.960]  他們說女傳道
[00:28:06.960 --> 00:28:09.560]  我們真的覺得自己之前
[00:28:09.560 --> 00:28:12.760]  好像在漂流
[00:28:12.760 --> 00:28:15.560]  如果當好像在漂流的時候
[00:28:15.560 --> 00:28:19.360]  我真的想起剛才那段經文
[00:28:19.360 --> 00:28:21.160]  就是自己在漂流
[00:28:21.160 --> 00:28:22.360]  在漂流的時候
[00:28:22.360 --> 00:28:24.960]  其實沒有什麼可以做
[00:28:24.960 --> 00:28:26.760]  而一群弟兄姊妹都說
[00:28:26.760 --> 00:28:27.760]  他們有一段時候
[00:28:27.760 --> 00:28:29.960]  特別是沒有了目者的時候
[00:28:29.960 --> 00:28:31.560]  特別當沒有了目者
[00:28:31.560 --> 00:28:34.560]  然後疫情來到的時候
[00:28:34.560 --> 00:28:37.960]  更加好像束手無策
[00:28:37.960 --> 00:28:40.360]  好像沒有什麼可以做
[00:28:40.360 --> 00:28:44.960]  而另一位姊妹她和我說
[00:28:44.960 --> 00:28:46.760]  她說我們木恩
[00:28:46.760 --> 00:28:47.760]  我們一群弟兄姊妹
[00:28:47.760 --> 00:28:52.360]  都好像曾經在一個曠野裏面
[00:28:52.360 --> 00:28:56.560]  我記得那時候她在隔壁
[00:28:56.560 --> 00:28:59.960]  他們享用外賢的那個地方
[00:28:59.960 --> 00:29:03.360]  我第一次坐下來和他們聊天的時候
[00:29:03.360 --> 00:29:05.360]  我真的想起她說
[00:29:05.360 --> 00:29:06.360]  我感動到現在
[00:29:06.360 --> 00:29:08.160]  每一次想起她說
[00:29:08.160 --> 00:29:09.360]  她說我們一群弟兄姊妹
[00:29:09.360 --> 00:29:11.960]  好像在曠野裏面
[00:29:11.960 --> 00:29:16.160]  特別是今年是40週年
[00:29:16.160 --> 00:29:17.960]  她真的說到流眼淚
[00:29:17.960 --> 00:29:18.960]  在那一刻
[00:29:18.960 --> 00:29:22.760]  我都好像現在這樣眼泛淚光
[00:29:22.760 --> 00:29:24.160]  就是那一次
[00:29:24.160 --> 00:29:26.960]  我和一群弟兄姊妹聊天的時候
[00:29:26.960 --> 00:29:31.560]  我說我願意來這裏和你們同行
[00:29:31.560 --> 00:29:35.560]  我看到你們對教會是有情
[00:29:35.560 --> 00:29:38.760]  因為當教會面對著不同的困難的時候
[00:29:38.760 --> 00:29:42.760]  無論你覺得好像方舟在海上飄
[00:29:42.760 --> 00:29:44.760]  無論你覺得自己在曠野
[00:29:44.760 --> 00:29:47.360]  這個真是我去到聖地的曠野
[00:29:47.360 --> 00:29:49.160]  原來真是這樣的
[00:29:49.160 --> 00:29:53.160]  所以有時候你難怪為何那群上帝的選民
[00:29:53.160 --> 00:29:56.160]  在曠野裏面會有怨言
[00:29:56.160 --> 00:29:57.160]  你想想
[00:29:57.160 --> 00:29:59.160]  如果你在這裏
[00:29:59.160 --> 00:30:02.160]  不要說叫你露營三天
[00:30:02.160 --> 00:30:03.760]  你在那裏那麼久
[00:30:03.760 --> 00:30:06.160]  你有沒有怨言?
[00:30:06.160 --> 00:30:09.160]  但是就是穆因堂有一群弟兄姊妹
[00:30:09.160 --> 00:30:11.160]  很忠心
[00:30:11.160 --> 00:30:15.160]  你可以說是真的去支撐著
[00:30:15.160 --> 00:30:19.160]  和神一起去支撐著神的家
[00:30:19.160 --> 00:30:23.160]  剛才我不知道你有沒有留意那些日子
[00:30:23.160 --> 00:30:26.160]  其實當她說羅亞六百歲
[00:30:26.160 --> 00:30:29.160]  2月17日那些水來了
[00:30:29.160 --> 00:30:34.160]  或者說當那些水在那裏150天
[00:30:34.160 --> 00:30:35.160]  或者說7月17日
[00:30:35.160 --> 00:30:38.160]  或者說去到10月10月1日
[00:30:38.160 --> 00:30:42.160]  她會很記得不同的日子
[00:30:42.160 --> 00:30:45.160]  然後你會看到7月17日
[00:30:45.160 --> 00:30:52.160]  然後你會看到她去到601歲正月初一
[00:30:52.160 --> 00:30:58.160]  其實為何聖經的作者那麼記得那些日子?
[00:30:58.160 --> 00:31:01.160]  就是因為沒有其他事情可以做
[00:31:01.160 --> 00:31:02.160]  在方舟裏面
[00:31:02.160 --> 00:31:05.160]  就看著日出日落
[00:31:05.160 --> 00:31:07.160]  記著那些日子
[00:31:07.160 --> 00:31:09.160]  或者有時你看不同的電影
[00:31:09.160 --> 00:31:10.160]  那些人流落方島的時候
[00:31:10.160 --> 00:31:13.160]  可能都是在樹上畫不同的符號
[00:31:13.160 --> 00:31:16.160]  我們中國人可能就畫個「正」字
[00:31:16.160 --> 00:31:19.160]  其實他們也有姐妹跟我說過
[00:31:19.160 --> 00:31:23.160]  我們沒有了牧者一年零九個月了
[00:31:23.160 --> 00:31:28.160]  其實他們記得住了所有的日子
[00:31:28.160 --> 00:31:31.160]  因為他們真的在那裏漂流
[00:31:31.160 --> 00:31:35.160]  大家如果想像到羅亞的時候
[00:31:35.160 --> 00:31:37.160]  我們現在看聖經就知道
[00:31:37.160 --> 00:31:42.160]  羅亞一年零十日就沒事了
[00:31:42.160 --> 00:31:44.160]  但我想問羅亞進了方舟
[00:31:44.160 --> 00:31:45.160]  甚至關了門之後
[00:31:45.160 --> 00:31:47.160]  她知不知道何時?
[00:31:47.160 --> 00:31:49.160]  她不知道
[00:31:49.160 --> 00:31:51.160]  各位弟兄姐妹
[00:31:51.160 --> 00:31:54.160]  等於今天的我們
[00:31:54.160 --> 00:31:58.160]  牧恩堂之前有一班弟兄姐妹撐著
[00:31:58.160 --> 00:32:01.160]  其實他們不知道撐到何時
[00:32:01.160 --> 00:32:04.160]  但他們繼續撐
[00:32:04.160 --> 00:32:08.160]  如果今天你在不同的困境
[00:32:08.160 --> 00:32:11.160]  你撐得很辛苦
[00:32:11.160 --> 00:32:13.160]  可能你根本不知道撐到何時
[00:32:13.160 --> 00:32:17.160]  或者為何我們今天要網上崇拜
[00:32:17.160 --> 00:32:20.160]  就因為我們知道疫情
[00:32:20.160 --> 00:32:23.160]  你可以說另一輪的疫情來勢洶洶
[00:32:23.160 --> 00:32:25.160]  我們真的不想弟兄姐妹
[00:32:25.160 --> 00:32:28.160]  因為出席崇拜而有甚麼事情
[00:32:28.160 --> 00:32:31.160]  亦感謝上帝
[00:32:31.160 --> 00:32:33.160]  有很多硬件都配合到的時候
[00:32:33.160 --> 00:32:35.160]  我們不會有東西阻隔到
[00:32:35.160 --> 00:32:40.160]  我們一起同步定時去敬拜上帝
[00:32:40.160 --> 00:32:44.160]  所以我們這班長輩做了一個決定
[00:32:44.160 --> 00:32:47.160]  就是暫時我們沒有實體崇拜
[00:32:47.160 --> 00:32:51.160]  但沒有東西可以阻隔到我們敬拜上帝
[00:32:51.160 --> 00:32:56.160]  今天我們不知道這個疫情要撐到何時
[00:32:56.160 --> 00:32:59.160]  但我們知道上帝仍然在
[00:32:59.160 --> 00:33:04.160]  我們知道上帝仍然掌管著歷史
[00:33:04.160 --> 00:33:07.160]  差不多最後的時候
[00:33:07.160 --> 00:33:08.160]  很想和大家說
[00:33:08.160 --> 00:33:14.160]  究竟我們怎樣一起與神同行
[00:33:14.160 --> 00:33:17.160]  共建神的家
[00:33:17.160 --> 00:33:21.160]  第一個很想和所有弟兄姐妹
[00:33:21.160 --> 00:33:25.160]  這是不限於穆因堂的弟兄姐妹
[00:33:25.160 --> 00:33:29.160]  很想透過一個讀經計劃
[00:33:29.160 --> 00:33:31.160]  你會說這麼小的東西是甚麼來的
[00:33:31.160 --> 00:33:33.160]  其實這個如果你看最頂
[00:33:33.160 --> 00:33:37.160]  是一個2022年的全年讀經計劃表
[00:33:37.160 --> 00:33:40.160]  我們如果要與神同行
[00:33:40.160 --> 00:33:42.160]  其中一個最直接的方法
[00:33:42.160 --> 00:33:48.160]  就是與神一起去看神給我們的話語
[00:33:48.160 --> 00:33:52.160]  有兩張
[00:33:52.160 --> 00:33:54.160]  由1月到12月
[00:33:54.160 --> 00:33:59.160]  其實這個計劃歷時三年
[00:33:59.160 --> 00:34:01.160]  可以縮小
[00:34:01.160 --> 00:34:04.160]  我想大家清楚一點
[00:34:04.160 --> 00:34:06.160]  一起去想這個計劃
[00:34:06.160 --> 00:34:07.160]  可能你說讀經計劃
[00:34:07.160 --> 00:34:08.160]  我試過很多次
[00:34:08.160 --> 00:34:10.160]  我做了這麼多年基督徒
[00:34:10.160 --> 00:34:12.160]  很多時候都說讀經計劃
[00:34:12.160 --> 00:34:14.160]  不過怎樣
[00:34:14.160 --> 00:34:17.160]  你有沒有讀完一年全本聖經
[00:34:17.160 --> 00:34:21.160]  可能頭十天八天
[00:34:21.160 --> 00:34:23.160]  廣東話叫做是威是勢
[00:34:23.160 --> 00:34:25.160]  或者說雷聲大
[00:34:25.160 --> 00:34:26.160]  不過雨點少
[00:34:26.160 --> 00:34:28.160]  因為如果要一年讀完全本聖經
[00:34:28.160 --> 00:34:30.160]  其實每天要讀很多章
[00:34:30.160 --> 00:34:33.160]  可能很多時候開始就容易
[00:34:33.160 --> 00:34:35.160]  但持續就很難
[00:34:35.160 --> 00:34:37.160]  或者有些人說笑地說
[00:34:37.160 --> 00:34:40.160]  我們很多時候都出不到埃及
[00:34:40.160 --> 00:34:43.160]  因為看創世記都覺得很容易
[00:34:43.160 --> 00:34:47.160]  但一到出埃及就出不到
[00:34:47.160 --> 00:34:50.160]  所以很想和大家說
[00:34:50.160 --> 00:34:52.160]  我們不要一年看全本聖經
[00:34:52.160 --> 00:34:54.160]  我們分開三年
[00:34:54.160 --> 00:34:56.160]  所以每天看的時候
[00:34:56.160 --> 00:35:01.160]  我可以說不超過18分鐘
[00:35:01.160 --> 00:35:05.160]  每天最多給上帝18分鐘
[00:35:05.160 --> 00:35:07.160]  可以嗎?
[00:35:07.160 --> 00:35:09.160]  每天嘗試
[00:35:09.160 --> 00:35:13.160]  你可以將一段時間分別為聖
[00:35:13.160 --> 00:35:14.160]  但我想和你說
[00:35:14.160 --> 00:35:17.160]  有時候不一定要坐著看聖經
[00:35:17.160 --> 00:35:20.160]  才叫做敬畏上帝
[00:35:20.160 --> 00:35:23.160]  你可以真正用你的心
[00:35:23.160 --> 00:35:24.160]  就算你開車
[00:35:24.160 --> 00:35:26.160]  有些弟兄姐妹說開車一路聽
[00:35:26.160 --> 00:35:28.160]  有一次我回香港
[00:35:28.160 --> 00:35:29.160]  有個傳道人來接待我
[00:35:29.160 --> 00:35:30.160]  一路開車的時候
[00:35:30.160 --> 00:35:34.160]  他原來一路開著聖經去默想
[00:35:34.160 --> 00:35:37.160]  希望在未來三年
[00:35:37.160 --> 00:35:40.160]  每天在我們教會的YouTube頻道
[00:35:40.160 --> 00:35:44.160]  都會有弟兄姐妹上載那天的聖經
[00:35:44.160 --> 00:35:46.160]  你也可以在我們教會的網頁
[00:35:46.160 --> 00:35:48.160]  或者YouTube下載下來
[00:35:48.160 --> 00:35:50.160]  你可以每天去看
[00:35:50.160 --> 00:35:51.160]  去提醒自己
[00:35:51.160 --> 00:35:52.160]  來完成
[00:35:52.160 --> 00:35:54.160]  讓我們一起
[00:35:54.160 --> 00:35:56.160]  從今天開始
[00:35:56.160 --> 00:35:57.160]  如果你今天才知道
[00:35:57.160 --> 00:35:58.160]  你辛苦一點
[00:35:58.160 --> 00:36:00.160]  可以看兩天的
[00:36:00.160 --> 00:36:01.160]  讓我們今天開始
[00:36:01.160 --> 00:36:03.160]  我們一起與神同行
[00:36:04.160 --> 00:36:07.160]  當要共建神的家的時候
