
[00:00:00.000 --> 00:00:05.000]  各位朋友 各位弟兄姊妹 大家早安
[00:16:24.000 --> 00:16:26.000]  說的一樣做的
[00:16:26.000 --> 00:16:27.000]  不是一定做到
[00:16:27.000 --> 00:16:28.000]  放下自在
[00:16:28.000 --> 00:16:29.000]  誰不懂得說
[00:16:29.000 --> 00:16:30.000]  誰做得到
[00:16:30.000 --> 00:16:32.000]  不過理論上就說
[00:16:32.000 --> 00:16:34.000]  放下自在就可以除卻煩惱
[00:16:34.000 --> 00:16:36.000]  問題就是
[00:16:36.000 --> 00:16:39.000]  現實是否真的可以逃避呢
[00:16:39.000 --> 00:16:43.000]  我們的心是否真的可以逃避
[00:16:43.000 --> 00:16:45.000]  現實就安樂呢
[00:16:45.000 --> 00:16:47.000]  你看看佛教一向
[00:16:47.000 --> 00:16:50.000]  那些高僧就隱於深山
[00:16:50.000 --> 00:16:53.000]  在民間那些和道士混雜一起
[00:16:53.000 --> 00:16:55.000]  打齋超道那些
[00:16:55.000 --> 00:16:58.000]  就被視為低級迷信
[00:16:58.000 --> 00:17:00.000]  但是清末民初以來
[00:17:00.000 --> 00:17:02.000]  自然就有太虛法師
[00:17:02.000 --> 00:17:05.000]  現在就有星魂大師
[00:17:05.000 --> 00:17:08.000]  都號稱是人間的佛教
[00:17:08.000 --> 00:17:09.000]  即是佛教的摘真
[00:17:09.000 --> 00:17:11.000]  不是避世禮
[00:17:11.000 --> 00:17:12.000]  要面向人間
[00:17:12.000 --> 00:17:14.000]  又例如時祭會
[00:17:14.000 --> 00:17:16.000]  又證嚴法師等等
[00:17:16.000 --> 00:17:18.000]  又開醫院
[00:17:18.000 --> 00:17:20.000]  又辦大學
[00:17:20.000 --> 00:17:23.000]  很高程度地學基督教
[00:17:23.000 --> 00:17:25.000]  又有祈禱又有唱詩
[00:17:25.000 --> 00:17:27.000]  又有查經班又有團契小組
[00:17:27.000 --> 00:17:29.000]  又有外展事工
[00:17:29.000 --> 00:17:32.000]  應有盡有
[00:17:32.000 --> 00:17:34.000]  是否證明
[00:17:34.000 --> 00:17:36.000]  除了人
[00:17:36.000 --> 00:17:40.000]  除了他們所利用的人的計算心
[00:17:40.000 --> 00:17:42.000]  甚麼叫計算心呢
[00:17:42.000 --> 00:17:44.000]  想過度過按過電腦
[00:17:44.000 --> 00:17:46.000]  今世做好事來計積欽德
[00:17:46.000 --> 00:17:48.000]  我們時常說
[00:17:48.000 --> 00:17:50.000]  像我們拼命搭飛機
[00:17:50.000 --> 00:17:52.000]  做那些frequent flyer
[00:17:52.000 --> 00:17:54.000]  將來的point多了可以upgrade
[00:17:54.000 --> 00:17:56.000]  或者做一張皮兒機票
[00:17:56.000 --> 00:17:58.000]  之類
[00:17:58.000 --> 00:18:00.000]  這就是計算心
[00:18:00.000 --> 00:18:02.000]  又或者今世做好事
[00:18:02.000 --> 00:18:04.000]  就好像投資藍籌股
[00:18:04.000 --> 00:18:06.000]  第世的實法之類
[00:18:06.000 --> 00:18:08.000]  除了人有計算心之外
[00:18:08.000 --> 00:18:10.000]  其實亦都證明我們人
[00:18:10.000 --> 00:18:12.000]  是有一種公共利益
[00:18:12.000 --> 00:18:15.000]  想服務社群的心之安樂
[00:18:15.000 --> 00:18:17.000]  人固然有自私的天性
[00:18:17.000 --> 00:18:21.000]  但亦有助人為快樂之本的天性
[00:18:21.000 --> 00:18:23.000]  無可否認
[00:18:23.000 --> 00:18:25.000]  你舊時消極出世的佛教
[00:18:25.000 --> 00:18:27.000]  現在都要走向現實
[00:18:27.000 --> 00:18:29.000]  當然是為了他們
[00:18:29.000 --> 00:18:31.000]  擴展自己佛教的生命力
[00:18:31.000 --> 00:18:33.000]  但亦證明我們人的心
[00:18:33.000 --> 00:18:35.000]  是有一種這樣的能力
[00:18:35.000 --> 00:18:37.000]  我們就好想問
[00:18:37.000 --> 00:18:39.000]  這種能力何從而來
[00:18:39.000 --> 00:18:41.000]  為何人有這種過悟
[00:18:41.000 --> 00:18:43.000]  知道除了自己之外
[00:18:43.000 --> 00:18:45.000]  還有他人還有社會
[00:18:45.000 --> 00:18:47.000]  做好事我們的心才安樂
[00:18:47.000 --> 00:18:49.000]  正如儒家思想說
[00:18:49.000 --> 00:18:51.000]  利而行之是第二層
[00:18:51.000 --> 00:18:53.000]  即是計算過有好事
[00:18:53.000 --> 00:18:55.000]  即是做好事那種叫利而行之
[00:18:55.000 --> 00:18:57.000]  最好就是安而行之
[00:18:57.000 --> 00:18:59.000]  不為甚麼是為做好事而做好事
[00:18:59.000 --> 00:19:01.000]  有好事一句
[00:19:01.000 --> 00:19:03.000]  不知哪裏的俗語又是很好的
[00:19:03.000 --> 00:19:05.000]  但雖然行好事
[00:19:05.000 --> 00:19:07.000]  莫要問前程
[00:19:07.000 --> 00:19:09.000]  是嗎?
[00:19:09.000 --> 00:19:11.000]  這就是儒家思想
[00:19:11.000 --> 00:19:13.000]  最高階段就是這樣
[00:19:13.000 --> 00:19:15.000]  不是為了得好報才做好事
[00:19:15.000 --> 00:19:17.000]  不是為了取悅未來女朋友
[00:19:17.000 --> 00:19:19.000]  才讓座給伯爺婆
[00:19:19.000 --> 00:19:21.000]  而是為了這樣做我的心安樂
[00:19:21.000 --> 00:19:25.000]  你發覺可能未來
[00:19:25.000 --> 00:19:27.000]  我對她好一點之類
[00:19:27.000 --> 00:19:29.000]  那種是利而行之
[00:19:29.000 --> 00:19:31.000]  被人欺負才去做那些叫
[00:19:31.000 --> 00:19:33.000]  勉強而行之
[00:19:33.000 --> 00:19:35.000]  最好根本不為甚麼都做好事
[00:19:35.000 --> 00:19:37.000]  問題是有誰做得到
[00:19:37.000 --> 00:19:39.000]  但無可否認人確是有
[00:19:39.000 --> 00:19:41.000]  這種可愛的天性
[00:19:41.000 --> 00:19:43.000]  我們現在想問儒家
[00:19:43.000 --> 00:19:45.000]  又問佛家
[00:19:45.000 --> 00:19:47.000]  這種天性從何而來
[00:19:47.000 --> 00:19:49.000]  是嗎?
[00:19:49.000 --> 00:19:51.000]  我們知道
[00:19:51.000 --> 00:19:53.000]  東方的三大哲學
[00:19:53.000 --> 00:19:55.000]  都是講內心
[00:19:55.000 --> 00:19:57.000]  儒家講人的良知
[00:19:57.000 --> 00:19:59.000]  佛家講人的覺悟心
[00:19:59.000 --> 00:20:01.000]  道家講人的
[00:20:01.000 --> 00:20:03.000]  招搖解那種心
[00:20:03.000 --> 00:20:05.000]  道家不同道教
[00:20:05.000 --> 00:20:07.000]  但我們都要問一個問題
[00:20:07.000 --> 00:20:09.000]  真言問題
[00:20:09.000 --> 00:20:11.000]  這些心是否自己自有永有
[00:20:11.000 --> 00:20:13.000]  是否另外有
[00:20:13.000 --> 00:20:15.000]  高一層次的能言語載
[00:20:15.000 --> 00:20:21.000]  我們都知道如果人是靠自己
[00:20:21.000 --> 00:20:23.000]  人可以靠自己的力量
[00:20:23.000 --> 00:20:25.000]  找尋平安快樂
[00:20:25.000 --> 00:20:27.000]  幸福
[00:20:27.000 --> 00:20:29.000]  有人都用過這個比喻
[00:20:29.000 --> 00:20:31.000]  不是我發明的
[00:20:31.000 --> 00:20:33.000]  自問哪一個大力士可以
[00:20:33.000 --> 00:20:35.000]  秤著自己的頭髮
[00:20:35.000 --> 00:20:37.000]  只有一個可以
[00:20:37.000 --> 00:20:39.000]  自己沒有辦法超越自己
[00:20:39.000 --> 00:20:41.000]  平地跳一跳
[00:20:41.000 --> 00:20:43.000]  其實利用地面的反彈力
[00:20:43.000 --> 00:20:45.000]  你試試站在沙灘踩水就跳不高
[00:20:45.000 --> 00:20:47.000]  即是說
[00:20:47.000 --> 00:20:49.000]  外在的力量其實非常重要
[00:20:49.000 --> 00:20:51.000]  我們不要相信
[00:20:51.000 --> 00:20:53.000]  有些電就靠插頭
[00:20:53.000 --> 00:20:55.000]  有些電就用電芯
[00:20:55.000 --> 00:20:57.000]  自己會動
[00:20:57.000 --> 00:20:59.000]  電芯都是外在交去的
[00:20:59.000 --> 00:21:01.000]  沒有電芯就動不了
[00:21:01.000 --> 00:21:03.000]  什麼力量是自己內在的
[00:21:03.000 --> 00:21:05.000]  我們沒有電
[00:21:05.000 --> 00:21:07.000]  我不是說話嗎
[00:21:07.000 --> 00:21:09.000]  我沒有電芯的
[00:21:09.000 --> 00:21:11.000]  我今早全靠黎博士
[00:21:11.000 --> 00:21:13.000]  請我吃了一個法國麵包
[00:21:13.000 --> 00:21:15.000]  黎博士不知道鎖在哪裡
[00:21:15.000 --> 00:21:17.000]  若不是到現在我都已經倒下
[00:21:17.000 --> 00:21:19.000]  黎博士已經招待我
[00:21:19.000 --> 00:21:21.000]  今早我打開雪櫃
[00:21:21.000 --> 00:21:23.000]  弄了一個法國麵包
[00:21:23.000 --> 00:21:25.000]  然後喝了一盒牛奶
[00:21:25.000 --> 00:21:27.000]  到現在多生猛
[00:21:27.000 --> 00:21:29.000]  你說這些是自力還是他力
[00:21:29.000 --> 00:21:31.000]  我的能源都是來自外面
[00:21:31.000 --> 00:21:33.000]  你可以用這個比喻
[00:21:33.000 --> 00:21:35.000]  知道人是自力更生
[00:21:35.000 --> 00:21:37.000]  是在有限度範圍之內的免利
[00:21:37.000 --> 00:21:39.000]  佛教就常常嘲笑
[00:21:39.000 --> 00:21:41.000]  基督教是要靠外力
[00:21:41.000 --> 00:21:43.000]  我們如果再問下去
[00:21:43.000 --> 00:21:45.000]  為什麼佛教又要拜阿彌陀佛
[00:21:45.000 --> 00:21:47.000]  為什麼佛教發展了這麼久
[00:21:47.000 --> 00:21:49.000]  淨土宗淨土宗就是講外力
[00:21:49.000 --> 00:21:51.000]  禪宗就講自力
[00:21:51.000 --> 00:21:53.000]  禪定合一
[00:21:53.000 --> 00:21:55.000]  宋代以後
[00:21:55.000 --> 00:21:57.000]  這是很有興趣的問題
[00:21:57.000 --> 00:21:59.000]  好了
[00:21:59.000 --> 00:22:01.000]  所以
[00:22:01.000 --> 00:22:03.000]  我們東方三大哲學
[00:22:03.000 --> 00:22:05.000]  中國文化三大核心
[00:22:05.000 --> 00:22:07.000]  都是叫人
[00:22:07.000 --> 00:22:09.000]  要麼看實他 要麼看開一點 要麼看化了
[00:22:09.000 --> 00:22:11.000]  但都是這麼難
[00:22:11.000 --> 00:22:13.000]  所謂袈裟未著就嫌多事
[00:22:13.000 --> 00:22:15.000]  下一句有沒有人知道
[00:22:15.000 --> 00:22:17.000]  趁這機會喝下水
[00:22:17.000 --> 00:22:19.000]  下一句甚麼
[00:22:19.000 --> 00:22:21.000]  不要這麼快回答
[00:22:21.000 --> 00:22:23.000]  你一回答我又不知道喝好不喝好
[00:22:23.000 --> 00:22:27.000]  著起袈裟就事更多
[00:22:27.000 --> 00:22:29.000]  空門之內
[00:22:29.000 --> 00:22:31.000]  一樣是明爭暗鬥
[00:22:31.000 --> 00:22:33.000]  一樣是七情六慾
[00:22:33.000 --> 00:22:37.000]  解決不了問題
[00:22:37.000 --> 00:22:39.000]  他們的動機本來都是想解決問題
[00:22:39.000 --> 00:22:41.000]  不是怎樣做世界三大宗教
[00:22:41.000 --> 00:22:43.000]  所以
[00:22:43.000 --> 00:22:45.000]  如何是好
[00:22:45.000 --> 00:22:47.000]  真是掃手問天
[00:22:47.000 --> 00:22:49.000]  沒錯了
[00:22:49.000 --> 00:22:51.000]  掃手問天
[00:22:51.000 --> 00:22:53.000]  向上望
[00:22:53.000 --> 00:22:55.000]  前景不明朗 左看右看不是路
[00:22:55.000 --> 00:22:57.000]  為何不向上看
[00:22:57.000 --> 00:22:59.000]  所以就看上頭
[00:22:59.000 --> 00:23:03.000]  看實他
[00:23:03.000 --> 00:23:05.000]  入際不樂
[00:23:05.000 --> 00:23:07.000]  看開一點就緩際不恭
[00:23:07.000 --> 00:23:09.000]  看化了
[00:23:09.000 --> 00:23:11.000]  出際不安
[00:23:11.000 --> 00:23:13.000]  唯獨是看上頭
[00:23:13.000 --> 00:23:15.000]  就可以在世
[00:23:15.000 --> 00:23:17.000]  而無懼
[00:23:17.000 --> 00:23:19.000]  無所懼怕
[00:23:19.000 --> 00:23:21.000]  其實我們細心考察
[00:23:21.000 --> 00:23:23.000]  聖經
[00:23:23.000 --> 00:23:25.000]  各種看法都存備
[00:23:25.000 --> 00:23:27.000]  我看看那個
[00:23:27.000 --> 00:23:31.000]  關於看化寨
[00:23:31.000 --> 00:23:33.000]  你時時覺得
[00:23:33.000 --> 00:23:35.000]  全道書
[00:23:35.000 --> 00:23:37.000]  所謂佛家道家
[00:23:37.000 --> 00:23:39.000]  那種最高智慧
[00:23:39.000 --> 00:23:41.000]  真是有的
[00:23:41.000 --> 00:23:43.000]  不信自己看
[00:23:43.000 --> 00:23:45.000]  不過全道書又不只有這些
[00:23:45.000 --> 00:23:47.000]  下面我們都是
[00:23:47.000 --> 00:23:49.000]  一起讀經
[00:23:49.000 --> 00:23:51.000]  所以不如大家
[00:23:51.000 --> 00:23:53.000]  一起讀
[00:23:53.000 --> 00:23:55.000]  姐妹弟兄
[00:23:55.000 --> 00:23:57.000]  先第一句
[00:23:57.000 --> 00:23:59.000]  到這時
[00:23:59.000 --> 00:24:01.000]  虛空的虛空
[00:24:01.000 --> 00:24:03.000]  虛空的虛空
[00:24:03.000 --> 00:24:05.000]  凡事都是虛空
[00:24:05.000 --> 00:24:07.000]  我們昨晚說這件事
[00:24:07.000 --> 00:24:09.000]  整個全道書三十多句都是說虛空
[00:24:09.000 --> 00:24:13.000]  弟兄第二句
[00:24:13.000 --> 00:24:15.000]  多有智慧
[00:24:15.000 --> 00:24:17.000]  就多有受法
[00:24:17.000 --> 00:24:19.000]  加增知識
[00:24:19.000 --> 00:24:21.000]  就加增幽雀
[00:24:21.000 --> 00:24:23.000]  你看古代以色列那些
[00:24:23.000 --> 00:24:25.000]  智慧的人
[00:24:25.000 --> 00:24:27.000]  受了啟示一樣有這個感召
[00:24:27.000 --> 00:24:31.000]  知識並不能夠令人安身立命
[00:24:31.000 --> 00:24:33.000]  科學家信神
[00:24:33.000 --> 00:24:35.000]  一點都不奇怪
[00:24:35.000 --> 00:24:37.000]  不信才奇怪
[00:24:37.000 --> 00:24:39.000]  為何以他那麼聰明都以自己為驕傲
[00:24:39.000 --> 00:24:41.000]  以他那麼聰明都以為
[00:24:41.000 --> 00:24:43.000]  科學可以解答一切
[00:24:43.000 --> 00:24:45.000]  科學可以解答現實的問題
[00:24:45.000 --> 00:24:47.000]  科學背後
[00:24:47.000 --> 00:24:49.000]  科學上面的問題
[00:24:49.000 --> 00:24:51.000]  就需要仰望
[00:24:51.000 --> 00:24:53.000]  下一句
[00:24:53.000 --> 00:24:55.000]  姐妹讀婦人
[00:24:55.000 --> 00:24:57.000]  人為婦人所生
[00:24:57.000 --> 00:24:59.000]  日子短少
[00:24:59.000 --> 00:25:01.000]  多有患難
[00:25:01.000 --> 00:25:03.000]  出來如花
[00:25:03.000 --> 00:25:05.000]  又被割下
[00:25:05.000 --> 00:25:07.000]  飛去如影
[00:25:07.000 --> 00:25:09.000]  都不能存留
[00:25:09.000 --> 00:25:11.000]  我又是鏡花水月
[00:25:11.000 --> 00:25:13.000]  當然基督徒不是出世的
[00:25:13.000 --> 00:25:15.000]  基督徒是入世
[00:25:15.000 --> 00:25:17.000]  我們不留戀這個世界
[00:25:17.000 --> 00:25:19.000]  知道這個世界不是永恆
[00:25:19.000 --> 00:25:21.000]  但我們又不是說朝極頹廢
[00:25:21.000 --> 00:25:23.000]  覺得一些東西都不能化謗
[00:25:23.000 --> 00:25:25.000]  在世這段日子
[00:25:25.000 --> 00:25:27.000]  是我們寄居
[00:25:27.000 --> 00:25:29.000]  是上帝叫我們來這裡
[00:25:29.000 --> 00:25:31.000]  完成一個試驗
[00:25:31.000 --> 00:25:33.000]  但如果我們留戀這個世界
[00:25:33.000 --> 00:25:35.000]  以為世界的東西永恆
[00:25:35.000 --> 00:25:37.000]  這些就是無古神蹤
[00:25:37.000 --> 00:25:39.000]  日子短少
[00:25:39.000 --> 00:25:41.000]  多有患難
[00:25:41.000 --> 00:25:43.000]  出來如花又被割下
[00:25:43.000 --> 00:25:45.000]  他們如睡一覺
[00:25:45.000 --> 00:25:47.000]  早晨他們如生長的草
[00:25:47.000 --> 00:25:49.000]  早晨發芽生長
[00:25:49.000 --> 00:25:51.000]  晚上割下枯乾
[00:25:51.000 --> 00:25:53.000]  下一句
[00:25:53.000 --> 00:25:55.000]  又是姐妹讀
[00:25:55.000 --> 00:25:57.000]  怎樣從母胎赤身而來
[00:25:57.000 --> 00:25:59.000]  也必要讓赤身而去
[00:25:59.000 --> 00:26:01.000]  他所勞碌得來的
[00:26:01.000 --> 00:26:03.000]  手中分毫不能帶去
[00:26:03.000 --> 00:26:05.000]  正經
[00:26:05.000 --> 00:26:07.000]  在世
[00:26:07.000 --> 00:26:09.000]  人為婦人所生
[00:26:09.000 --> 00:26:11.000]  日子短少
[00:26:11.000 --> 00:26:13.000]  正經
[00:26:13.000 --> 00:26:15.000]  要我們招搖解脫
[00:26:15.000 --> 00:26:17.000]  要我們看破的東西
[00:26:17.000 --> 00:26:19.000]  正經一樣有這樣的智慧
[00:26:19.000 --> 00:26:21.000]  不要留戀世上的東西
[00:26:21.000 --> 00:26:23.000]  不要做守財奴
[00:26:23.000 --> 00:26:25.000]  不要把世界上
[00:26:25.000 --> 00:26:27.000]  任何一樣東西當作偶像
[00:26:27.000 --> 00:26:29.000]  去崇拜
[00:26:29.000 --> 00:26:31.000]  不要把世上任何一樣值得留戀的東西
[00:26:31.000 --> 00:26:33.000]  代替了上帝
[00:26:33.000 --> 00:26:35.000]  好了
[00:26:35.000 --> 00:26:37.000]  有些一樣教我們要看開一點
[00:26:37.000 --> 00:26:39.000]  不要執著於目前
[00:26:39.000 --> 00:26:41.000]  看看第二組
[00:26:41.000 --> 00:26:43.000]  弟兄讀
[00:26:43.000 --> 00:26:45.000]  不要為明天憂慮
[00:26:45.000 --> 00:26:47.000]  因為明天
[00:26:47.000 --> 00:26:49.000]  自有明天的憂慮
[00:26:49.000 --> 00:26:51.000]  一天的難處
[00:26:51.000 --> 00:26:53.000]  一天當就夠了
[00:26:53.000 --> 00:26:55.000]  當然這個又不是頹廢到
[00:26:55.000 --> 00:26:57.000]  好像李伯他們
[00:26:57.000 --> 00:26:59.000]  今朝有酒今朝醉
[00:26:59.000 --> 00:27:01.000]  古來正言皆跌沒
[00:27:01.000 --> 00:27:03.000]  唯有飲者留其名
[00:27:03.000 --> 00:27:05.000]  人這樣就會頹廢了
[00:27:05.000 --> 00:27:07.000]  但是不要為明天憂慮
[00:27:07.000 --> 00:27:09.000]  這件事正正就是這樣教我們
[00:27:09.000 --> 00:27:11.000]  然後接著一句很出名
[00:27:11.000 --> 00:27:13.000]  姐妹玉
[00:27:13.000 --> 00:27:15.000]  若不是耶和華建造房屋
[00:27:15.000 --> 00:27:17.000]  建造的人
[00:27:17.000 --> 00:27:19.000]  就枉然勞力
[00:27:19.000 --> 00:27:21.000]  若不是耶和華
[00:27:21.000 --> 00:27:23.000]  看守城池
[00:27:23.000 --> 00:27:25.000]  看守的人就枉然警醒
[00:27:25.000 --> 00:27:27.000]  兩個枉然幾好
[00:27:27.000 --> 00:27:29.000]  人靠自己
[00:27:29.000 --> 00:27:31.000]  就會枉然
[00:27:31.000 --> 00:27:33.000]  接著弟兄讀
[00:27:33.000 --> 00:27:35.000]  要將一切憂慮
[00:27:35.000 --> 00:27:37.000]  謝給神
[00:27:37.000 --> 00:27:39.000]  他顧念你們
[00:27:39.000 --> 00:27:41.000]  你不要誤會
[00:27:41.000 --> 00:27:43.000]  未信主的朋友
[00:27:43.000 --> 00:27:45.000]  原來聖經教人謝博
[00:27:45.000 --> 00:27:49.000]  人謝給人就不應該
[00:27:49.000 --> 00:27:51.000]  神第一有應許
[00:27:51.000 --> 00:27:53.000]  第二神是大能
[00:27:53.000 --> 00:27:55.000]  你不是疑惑我也不知道
[00:27:55.000 --> 00:27:57.000]  好像一個小孩子搞不定
[00:27:57.000 --> 00:27:59.000]  跑去靠爸爸
[00:27:59.000 --> 00:28:01.000]  這樣就叫謝給神
[00:28:01.000 --> 00:28:03.000]  希望神再給我們的力量
[00:28:03.000 --> 00:28:05.000]  好了
[00:28:05.000 --> 00:28:07.000]  看守他
[00:28:07.000 --> 00:28:09.000]  剛才我抄不下
[00:28:09.000 --> 00:28:11.000]  大家開頭領詩之時
[00:28:11.000 --> 00:28:13.000]  李曾應許等等
[00:28:13.000 --> 00:28:15.000]  中間有這樣的訊息
[00:28:15.000 --> 00:28:17.000]  就是說神是應許過
[00:28:17.000 --> 00:28:19.000]  看守我們
[00:28:19.000 --> 00:28:21.000]  可惜我過紅得很早
[00:28:21.000 --> 00:28:23.000]  那些經濟師抄得很好
[00:28:23.000 --> 00:28:25.000]  抄完你已經抄不下
[00:28:25.000 --> 00:28:27.000]  但是訊息真的很好
[00:28:27.000 --> 00:28:29.000]  就是大家看看
[00:28:29.000 --> 00:28:31.000]  姐妹讀
[00:28:31.000 --> 00:28:33.000]  人算甚麼
[00:28:33.000 --> 00:28:35.000]  你竟顧念他
[00:28:35.000 --> 00:28:37.000]  世人算甚麼
[00:28:37.000 --> 00:28:39.000]  你竟眷顧他們
[00:28:39.000 --> 00:28:41.000]  這一點道家思想
[00:28:41.000 --> 00:28:43.000]  有些地方很相似
[00:28:43.000 --> 00:28:45.000]  大家知道道家和儒家最不同
[00:28:45.000 --> 00:28:47.000]  儒家高舉人的地位
[00:28:47.000 --> 00:28:49.000]  道家認為
[00:28:49.000 --> 00:28:51.000]  人只不過是萬物之一
[00:28:51.000 --> 00:28:53.000]  算不了甚麼
[00:28:53.000 --> 00:28:55.000]  所以大家也會知道
[00:28:55.000 --> 00:28:57.000]  同是講道德這兩個字
[00:28:57.000 --> 00:28:59.000]  千萬不要將老子道德
[00:28:59.000 --> 00:29:01.000]  經過道德
[00:29:01.000 --> 00:29:03.000]  混同儒家孔子孟子所講的道德
[00:29:03.000 --> 00:29:05.000]  內涵完全不同
[00:29:05.000 --> 00:29:07.000]  儒家所講的道
[00:29:07.000 --> 00:29:09.000]  是人所特有之道
[00:29:09.000 --> 00:29:11.000]  儒家所講的德
[00:29:11.000 --> 00:29:13.000]  是人倫道德
[00:29:13.000 --> 00:29:15.000]  道家所講的道
[00:29:15.000 --> 00:29:17.000]  萬有共同道理
[00:29:17.000 --> 00:29:19.000]  像老子第二十五章
[00:29:19.000 --> 00:29:21.000]  就像約翰福音所講的道
[00:29:21.000 --> 00:29:23.000]  不過太初有道
[00:29:23.000 --> 00:29:25.000]  道與神同在的道
[00:29:25.000 --> 00:29:27.000]  神的話語
[00:29:27.000 --> 00:29:29.000]  在這裏有一個抽象的原理
[00:29:29.000 --> 00:29:31.000]  一個形象的道理
[00:29:31.000 --> 00:29:33.000]  所以以前阮志明弟兄
[00:29:33.000 --> 00:29:35.000]  那本《老子vs聖經》
[00:29:35.000 --> 00:29:37.000]  給另外一位
[00:29:37.000 --> 00:29:39.000]  真是普通老子
[00:29:39.000 --> 00:29:41.000]  同時是極前程的好基督徒
[00:29:41.000 --> 00:29:43.000]  七立平弟兄
[00:29:43.000 --> 00:29:45.000]  他在那本書上
[00:29:45.000 --> 00:29:47.000]  叫他不要將老子的地位
[00:29:47.000 --> 00:29:49.000]  無故地提升到和聖經平等
[00:29:49.000 --> 00:29:51.000]  很好
[00:29:51.000 --> 00:29:53.000]  你不要只看阮志明那本
[00:29:53.000 --> 00:29:55.000]  不看七立平那本
[00:29:55.000 --> 00:29:57.000]  幸好我兩本都沒有看
[00:29:57.000 --> 00:30:03.000]  不要緊,你只看聖經
[00:30:03.000 --> 00:30:05.000]  沒有什麼損失
[00:30:05.000 --> 00:30:07.000]  你說加增知識
[00:30:07.000 --> 00:30:09.000]  加增勞煩
[00:30:09.000 --> 00:30:11.000]  我多忙,還要看那兩本
[00:30:11.000 --> 00:30:15.000]  不過道家思想有一點
[00:30:15.000 --> 00:30:17.000]  我們千萬不要穿鑿附會
[00:30:17.000 --> 00:30:19.000]  不要說那些
[00:30:19.000 --> 00:30:21.000]  是神的啟示
[00:30:21.000 --> 00:30:23.000]  我不敢說
[00:30:23.000 --> 00:30:25.000]  正如孔子說
[00:30:25.000 --> 00:30:27.000]  己所不用物,思於人
[00:30:27.000 --> 00:30:29.000]  和馬太福音的相近
[00:30:29.000 --> 00:30:31.000]  只不過一個積極一個消極
[00:30:31.000 --> 00:30:33.000]  老子以召莊子
[00:30:33.000 --> 00:30:35.000]  叫我們降低人的驕傲
[00:30:35.000 --> 00:30:37.000]  你又不會用人的標準去衡量萬物
[00:30:37.000 --> 00:30:39.000]  又不會用自己的標準
[00:30:39.000 --> 00:30:41.000]  去要求他人
[00:30:41.000 --> 00:30:43.000]  你就少很多煩惱
[00:30:43.000 --> 00:30:45.000]  道家思想就是說這句
[00:30:45.000 --> 00:30:47.000]  只是這一點有一點遲
[00:30:47.000 --> 00:30:49.000]  在福音未到中國之時
[00:30:49.000 --> 00:30:51.000]  能夠減少人的煩惱
[00:30:51.000 --> 00:30:53.000]  人的驕傲
[00:30:53.000 --> 00:30:55.000]  有一定的貢獻
[00:30:55.000 --> 00:30:57.000]  像麻醉劑、安撫劑
[00:30:57.000 --> 00:30:59.000]  不過用得過量的有副作用
[00:30:59.000 --> 00:31:01.000]  人算什麼
[00:31:01.000 --> 00:31:03.000]  但是我們聖經多了一句
[00:31:03.000 --> 00:31:05.000]  理景父憐他
[00:31:05.000 --> 00:31:07.000]  這五個字就是道家母
[00:31:07.000 --> 00:31:09.000]  你就是一個最高無上
[00:31:09.000 --> 00:31:11.000]  又真又活有慈愛
[00:31:11.000 --> 00:31:13.000]  有公義的神
[00:31:13.000 --> 00:31:15.000]  道家母承認這件事
[00:31:15.000 --> 00:31:17.000]  顧念更加沒有
[00:31:17.000 --> 00:31:19.000]  所以我們基督徒
[00:31:19.000 --> 00:31:21.000]  我們都知道看緊祂
[00:31:21.000 --> 00:31:23.000]  是神看緊我們
[00:31:23.000 --> 00:31:25.000]  好了
[00:31:25.000 --> 00:31:27.000]  下一句
[00:31:27.000 --> 00:31:29.000]  弟兄讀
[00:31:29.000 --> 00:31:31.000]  神是信實的
[00:31:31.000 --> 00:31:33.000]  你們原是被他教
[00:31:33.000 --> 00:31:35.000]  好與他言之
[00:31:35.000 --> 00:31:37.000]  我們的主耶穌基督一同得分
[00:31:37.000 --> 00:31:41.000]  其他地方很多都講信實
[00:31:41.000 --> 00:31:43.000]  比如說
[00:31:43.000 --> 00:31:45.000]  姐妹
[00:31:47.000 --> 00:31:51.000]  堅固你們保護你們脫離那惡者
[00:31:51.000 --> 00:31:53.000]  看緊他們
[00:31:53.000 --> 00:31:55.000]  這一句
[00:31:55.000 --> 00:31:59.000]  弟兄信直
[00:31:59.000 --> 00:32:01.000]  你的誠實極其廣大
[00:32:01.000 --> 00:32:03.000]  沒錯了
[00:32:03.000 --> 00:32:05.000]  耶和華本為善
[00:32:05.000 --> 00:32:07.000]  他的慈愛直到萬代
[00:32:07.000 --> 00:32:09.000]  對了
[00:32:09.000 --> 00:32:11.000]  沒錯
[00:32:11.000 --> 00:32:13.000]  詩篇一百篇
[00:32:13.000 --> 00:32:15.000]  這個和道家思想完全不同
[00:32:15.000 --> 00:32:17.000]  先不要混為一談
[00:32:17.000 --> 00:32:19.000]  最後一組
[00:32:19.000 --> 00:32:21.000]  又是叫我們向上看
[00:32:21.000 --> 00:32:23.000]  第一句
[00:32:23.000 --> 00:32:25.000]  為何憂悶
[00:32:25.000 --> 00:32:29.000]  為何罪我裏面煩躁
[00:32:29.000 --> 00:32:31.000]  應當仰望神
[00:32:31.000 --> 00:32:33.000]  因他少年幫助我
[00:32:33.000 --> 00:32:35.000]  我還要稱讚他
