
[00:00:00.000 --> 00:00:12.000]  各位鼎姊妹平安,我們剛才看到一段短片,也看到很多鼎姊妹參與藉堂的生命體驗
[00:20:43.000 --> 00:20:45.000]  但我當時在戰經當中
[00:20:45.000 --> 00:20:48.000]  把兩篇講章調轉了
[00:20:48.000 --> 00:20:51.000]  我把團契講道的講章拿了上來
[00:20:51.000 --> 00:20:55.000]  在崇拜心裡面
[00:20:55.000 --> 00:20:56.000]  突然間不知怎辦
[00:20:56.000 --> 00:20:59.000]  因為我手上的講章不是我要講的那篇
[00:20:59.000 --> 00:21:02.000]  我當時就想不要講了
[00:21:02.000 --> 00:21:04.000]  可能大家都未必察覺
[00:21:04.000 --> 00:21:05.000]  但知道應該講出來
[00:21:05.000 --> 00:21:08.000]  我讓大家知道我今天
[00:21:08.000 --> 00:21:12.000]  這篇錯的講章上來
[00:21:12.000 --> 00:21:13.000]  我記得當時的導演姐妹們
[00:21:13.000 --> 00:21:15.000]  立刻很多人看著我
[00:21:15.000 --> 00:21:18.000]  有些可能立刻低頭
[00:21:18.000 --> 00:21:23.000]  我知道他們在為我祈禱
[00:21:23.000 --> 00:21:27.000]  那時候我突然體會一件事情
[00:21:27.000 --> 00:21:31.000]  心裡面不知道從何而來的一種勇敢
[00:21:31.000 --> 00:21:33.000]  一種平安
[00:21:33.000 --> 00:21:36.000]  我就說不如我試試憑著記憶
[00:21:36.000 --> 00:21:39.000]  把我所預備的今天崇拜講的訊息
[00:21:39.000 --> 00:21:41.000]  跟大家分享
[00:21:41.000 --> 00:21:46.000]  然後我就一點一點一點地講出來
[00:21:46.000 --> 00:21:48.000]  我自己也很驚訝我記得了
[00:21:48.000 --> 00:21:51.000]  也可以這樣清楚把訊息
[00:21:51.000 --> 00:21:53.000]  說給導演姐妹們聽
[00:21:53.000 --> 00:21:54.000]  然後完了之後
[00:21:54.000 --> 00:21:56.000]  有很多導演姐妹們跟我說
[00:21:56.000 --> 00:21:59.000]  多謝你今天帶給我們訊息
[00:21:59.000 --> 00:22:02.000]  我心裡就想你們不用安慰我
[00:22:02.000 --> 00:22:06.000]  但是當他們一直這樣說的時候
[00:22:06.000 --> 00:22:09.000]  我知道他們在神面前蒙恩
[00:22:09.000 --> 00:22:12.000]  我就很清楚知道那個不是我
[00:22:12.000 --> 00:22:16.000]  是神自己聖靈的恩惠
[00:22:16.000 --> 00:22:19.000]  給我力量在當中服侍
[00:22:19.000 --> 00:22:22.000]  在後來的很多參與試憑裡面
[00:22:22.000 --> 00:22:24.000]  體會的事情上
[00:22:24.000 --> 00:22:27.000]  不是我們自己服侍上帝
[00:22:27.000 --> 00:22:29.000]  是聖靈在我們生命當中
[00:22:29.000 --> 00:22:31.000]  給我們的力量去服侍
[00:22:31.000 --> 00:22:33.000]  服侍的時候特別留意一件事情
[00:22:33.000 --> 00:22:37.000]  你會有很多的掛淚
[00:22:37.000 --> 00:22:41.000]  你甚至會感覺到有憂愁
[00:22:41.000 --> 00:22:44.000]  但是心裡面知道
[00:22:44.000 --> 00:22:47.000]  在聖靈裡面有能力
[00:22:47.000 --> 00:22:49.000]  正如剛才讀的聖經裡面
[00:22:49.000 --> 00:22:52.000]  帶著聖靈的喜樂接受了真道
[00:22:52.000 --> 00:22:57.000]  因此你心裡面學習去拒絕憂愁
[00:22:57.000 --> 00:23:01.000]  去帶著喜樂的心來去服侍
[00:23:01.000 --> 00:23:04.000]  你會察覺自己生命出現一份的剛強
[00:23:04.000 --> 00:23:06.000]  不是你自己原有的
[00:23:06.000 --> 00:23:08.000]  而是神所賜給你
[00:23:08.000 --> 00:23:10.000]  以至你可以來去
[00:23:10.000 --> 00:23:12.000]  仍然在一切的困難當中
[00:23:12.000 --> 00:23:14.000]  作主的見證
[00:23:14.000 --> 00:23:16.000]  一位弟兄早前跟我說
[00:23:16.000 --> 00:23:19.000]  他說他很歡喜派單章
[00:23:19.000 --> 00:23:22.000]  跟人能夠去分享信息、信仰
[00:23:22.000 --> 00:23:23.000]  就算陌生人
[00:23:23.000 --> 00:23:25.000]  也有時候可以跟他們分享
[00:23:25.000 --> 00:23:28.000]  他說有一次坐的士
[00:23:28.000 --> 00:23:29.000]  上去的士的時候
[00:23:29.000 --> 00:23:31.000]  其實自己有很多事情在想
[00:23:31.000 --> 00:23:33.000]  有些事情在困擾心
[00:23:33.000 --> 00:23:35.000]  他突然心裡面感覺到
[00:23:35.000 --> 00:23:38.000]  不要緊,把心轉向神
[00:23:38.000 --> 00:23:40.000]  內心有一種釋放
[00:23:40.000 --> 00:23:43.000]  他就覺得我可以再次
[00:23:43.000 --> 00:23:47.000]  跟我現在見到的基斯基司機聊天
[00:23:47.000 --> 00:23:48.000]  在聊天的時候
[00:23:48.000 --> 00:23:51.000]  他就開始有機會來講述一些福音的事情
[00:23:51.000 --> 00:23:53.000]  講自己信耶穌的經過
[00:23:53.000 --> 00:23:55.000]  然後把單章給司機
[00:23:55.000 --> 00:23:57.000]  他說我突然察覺
[00:23:57.000 --> 00:24:00.000]  在那個時候本來自己有很多困擾
[00:24:00.000 --> 00:24:03.000]  但是聖靈幫助我領受一份喜樂的心
[00:24:03.000 --> 00:24:05.000]  將自己的事情交託給主
[00:24:05.000 --> 00:24:07.000]  然後反而在過程當中
[00:24:07.000 --> 00:24:09.000]  可以見證上帝
[00:24:09.000 --> 00:24:12.000]  靈姐妹在你的釋放裡面
[00:24:12.000 --> 00:24:15.000]  你知道神喜悅神的道
[00:24:15.000 --> 00:24:17.000]  從你的生命傳開
[00:24:17.000 --> 00:24:19.000]  但是你放心
[00:24:19.000 --> 00:24:20.000]  在過程當中
[00:24:20.000 --> 00:24:22.000]  去依靠聖靈
[00:24:22.000 --> 00:24:24.000]  你能夠作成這件事情
[00:24:24.000 --> 00:24:27.000]  你能夠在你自己的身旁
[00:24:27.000 --> 00:24:29.000]  或者是很多不同的新的環境
[00:24:29.000 --> 00:24:31.000]  包括了新的社區裡面
[00:24:31.000 --> 00:24:33.000]  來作神的見證
[00:24:33.000 --> 00:24:35.000]  我們再看
[00:24:35.000 --> 00:24:36.000]  聖經裡面再講到
[00:24:36.000 --> 00:24:38.000]  他們不單止依靠聖靈的恩惠
[00:24:38.000 --> 00:24:40.000]  讓福音傳開
[00:24:40.000 --> 00:24:42.000]  他們更加是專一的
[00:24:42.000 --> 00:24:46.000]  決心專一的來去服侍真神
[00:24:46.000 --> 00:24:49.000]  所以大家再看回下面的聖經
[00:24:49.000 --> 00:24:50.000]  在第八節裡面
[00:24:50.000 --> 00:24:52.000]  剛才提及的
[00:24:52.000 --> 00:24:55.000]  就是福音傳遍了
[00:24:55.000 --> 00:24:56.000]  這個傳遍
[00:24:56.000 --> 00:24:59.000]  從聖經的文法來說
[00:24:59.000 --> 00:25:02.000]  是從以前開始
[00:25:02.000 --> 00:25:04.000]  但到今天仍然清晰
[00:25:04.000 --> 00:25:08.000]  可以聽聞的狀況
[00:25:08.000 --> 00:25:11.000]  就是他們將福音響遍了
[00:25:11.000 --> 00:25:14.000]  周圍的社區
[00:25:14.000 --> 00:25:16.000]  而且不是一時之間
[00:25:16.000 --> 00:25:18.000]  長久地承傳了
[00:25:18.000 --> 00:25:20.000]  一個美好的見證
[00:25:20.000 --> 00:25:22.000]  而你再讀到
[00:25:22.000 --> 00:25:24.000]  下面第九節的時候
[00:25:24.000 --> 00:25:26.000]  聖經就講
[00:25:26.000 --> 00:25:29.000]  他們術說你們是怎樣接待我們
[00:25:29.000 --> 00:25:32.000]  而且怎樣離棄偶像歸向神
[00:25:32.000 --> 00:25:35.000]  要服侍這位有真有活的神
[00:25:35.000 --> 00:25:39.000]  講到他們怎樣離棄偶像歸向神
[00:25:39.000 --> 00:25:41.000]  聖經原來的文法也很特別
[00:25:41.000 --> 00:25:45.000]  其實是將歸向神擺在首位
[00:25:45.000 --> 00:25:50.000]  是他們一次過很堅定地轉向上帝
[00:25:50.000 --> 00:25:52.000]  然後後來的結果就是
[00:25:52.000 --> 00:25:55.000]  他們離棄偶像
[00:25:55.000 --> 00:25:59.000]  離棄一切是取代神位置的東西
[00:25:59.000 --> 00:26:01.000]  然後去服侍
[00:26:01.000 --> 00:26:05.000]  是全心服侍那位有真有活的神
[00:26:05.000 --> 00:26:08.000]  這種服侍是講他們堅定的
[00:26:08.000 --> 00:26:11.000]  持久地去服侍
[00:26:11.000 --> 00:26:12.000]  不是短期間
[00:26:12.000 --> 00:26:13.000]  不是一次過
[00:26:13.000 --> 00:26:16.000]  而是長久地去服侍
[00:26:16.000 --> 00:26:18.000]  更加因為下帝所講的
[00:26:18.000 --> 00:26:20.000]  他們是傳了一個警覺的
[00:26:20.000 --> 00:26:23.000]  心等候主的再回來
[00:26:23.000 --> 00:26:25.000]  以至他們在今天
[00:26:25.000 --> 00:26:30.000]  仍然是堅定地去服侍那位獨一的真神
[00:26:30.000 --> 00:26:33.000]  在頂截位當我們讀到這段聖經的時候
[00:26:33.000 --> 00:26:36.000]  你就會體會到有很多不同的教徒
[00:26:36.000 --> 00:26:39.000]  他們為什麼可以一生很堅定地
[00:26:39.000 --> 00:26:42.000]  持續地去侍奉
[00:26:42.000 --> 00:26:45.000]  那種動力未曾消減
[00:26:45.000 --> 00:26:49.000]  因為他們很清楚這件事情
[00:26:49.000 --> 00:26:54.000]  就是這位是獨一的真神
[00:26:54.000 --> 00:26:56.000]  又真又活的上帝
[00:26:56.000 --> 00:27:00.000]  而且上帝有一天主要需要再回來
[00:27:00.000 --> 00:27:05.000]  要教我脫離憤怒的審判
[00:27:05.000 --> 00:27:07.000]  神憤怒的審判
[00:27:07.000 --> 00:27:10.000]  而且他要允許將他的賞賜
[00:27:10.000 --> 00:27:13.000]  賜給一切聽從他的人
[00:27:13.000 --> 00:27:16.000]  因為有清楚的這種盼望
[00:27:16.000 --> 00:27:18.000]  因此今天繼續堅定地去
[00:27:18.000 --> 00:27:21.000]  釋放去見正神
[00:27:21.000 --> 00:27:23.000]  當我想到這裡的時候
[00:27:23.000 --> 00:27:25.000]  我就很快就會想起
[00:27:25.000 --> 00:27:28.000]  我們很多以前在我們中間的牧者
[00:27:28.000 --> 00:27:31.000]  大家一定記得我們的騰頓輝牧師
[00:27:31.000 --> 00:27:36.000]  我很記得當他70歲的時候
[00:27:36.000 --> 00:27:39.000]  很多人都覺得年紀很大
[00:27:39.000 --> 00:27:41.000]  最近也有很多頂姊妹跟我談
[00:27:41.000 --> 00:27:44.000]  關於我退休的事情
[00:27:44.000 --> 00:27:47.000]  但是我想回頭牧師當時
[00:27:47.000 --> 00:27:51.000]  當他70歲其實他差不多到第二度退休
[00:27:51.000 --> 00:27:55.000]  大家知道退休很多年很多度
[00:27:55.000 --> 00:27:58.000]  他當時有一個很清楚的祈禱
[00:27:58.000 --> 00:28:00.000]  我們跟他分享
[00:28:00.000 --> 00:28:04.000]  祈禱我求神給我多十年健康的生命
[00:28:04.000 --> 00:28:09.000]  我可以繼續地去推動頂姊妹
[00:28:09.000 --> 00:28:12.000]  傳揚福音參與差傳
[00:28:12.000 --> 00:28:16.000]  因為他的心很看重宣教
[00:28:16.000 --> 00:28:19.000]  所以他很盼望更多的教會
[00:28:19.000 --> 00:28:21.000]  頂姊妹投入在宣教復事裡面
[00:28:21.000 --> 00:28:24.000]  我記得他當時這樣的分享
[00:28:24.000 --> 00:28:27.000]  後來我一路觀察他的時候
[00:28:27.000 --> 00:28:31.000]  70多歲他講到語氣軒硬
[00:28:31.000 --> 00:28:35.000]  很有力量地繼續去釋放上帝
[00:28:35.000 --> 00:28:37.000]  神聽到祂的祈禱
[00:28:37.000 --> 00:28:41.000]  把那種特別的恩典賜給他
[00:28:41.000 --> 00:28:44.000]  一直地繼續地來作神的工作
[00:28:44.000 --> 00:28:45.000]  去服侍上帝
[00:28:45.000 --> 00:28:48.000]  很多人都說你大概可以休息一下
[00:28:48.000 --> 00:28:52.000]  但是神給牧師他一副
[00:28:52.000 --> 00:28:56.000]  很願意去長久釋放的心
[00:28:56.000 --> 00:28:58.000]  因為他知道他服侍的位置
[00:28:58.000 --> 00:29:01.000]  是有真有活的上帝
[00:29:01.000 --> 00:29:04.000]  他放下其他的事情
[00:29:04.000 --> 00:29:08.000]  而他很願意專心地去釋放
[00:29:08.000 --> 00:29:10.000]  他在頂姊妹
[00:29:10.000 --> 00:29:15.000]  讓神一道從你的生命傳開
[00:29:15.000 --> 00:29:19.000]  可以成為了你人生的目標
[00:29:19.000 --> 00:29:21.000]  而對北宣整體來說
[00:29:21.000 --> 00:29:24.000]  我們剛才說到已經65年了
[00:29:24.000 --> 00:29:27.000]  我們很多頂姊妹都信得主很多年
[00:29:27.000 --> 00:29:33.000]  但是我們要勉勵自己不要退後
[00:29:33.000 --> 00:29:35.000]  不要退後
[00:29:35.000 --> 00:29:37.000]  不要放棄
[00:29:37.000 --> 00:29:39.000]  要繼續靠著神的恩典
[00:29:39.000 --> 00:29:41.000]  專一地去服侍他
[00:29:41.000 --> 00:29:45.000]  讓你可以成為主長久的見證
[00:29:45.000 --> 00:29:47.000]  仍然可以讓神的道
[00:29:47.000 --> 00:29:49.000]  在你的生命當中傳出去
[00:29:49.000 --> 00:29:53.000]  在你的生命裡面見證出去
[00:29:53.000 --> 00:29:54.000]  各位頂姊妹
[00:29:54.000 --> 00:29:57.000]  貼手下來加教會的見證
[00:29:57.000 --> 00:29:59.000]  今天勉勵我們
[00:29:59.000 --> 00:30:01.000]  我們都是留心
[00:30:01.000 --> 00:30:04.000]  一直仰望上帝聖靈的工作
[00:30:04.000 --> 00:30:09.000]  留心去真實的行神的道
[00:30:09.000 --> 00:30:15.000]  也專一地去釋放一位有真有活的神
[00:30:15.000 --> 00:30:18.000]  以讓你的生命在神的手中
[00:30:18.000 --> 00:30:22.000]  繼續可以成為多人的祝福
[00:30:22.000 --> 00:30:23.000]  我們一起祈禱
[00:30:23.000 --> 00:30:25.000]  我請你為自己祈禱
[00:30:25.000 --> 00:30:29.000]  你求神來使用你
[00:30:29.000 --> 00:30:31.000]  求神讓你的生命
[00:30:31.000 --> 00:30:33.000]  可以將祝福帶給別人
[00:30:33.000 --> 00:30:35.000]  你自己祈禱
[00:30:35.000 --> 00:30:38.000]  主要是想你允許
[00:30:38.000 --> 00:30:41.000]  施比壽更為有福
[00:30:41.000 --> 00:30:45.000]  主要我們祈求你將一份福氣賜給我們
[00:30:45.000 --> 00:30:50.000]  讓我們靠著你能夠活出信仰
[00:30:50.000 --> 00:30:54.000]  我們真的知道你所賜給我們的聖靈
[00:30:54.000 --> 00:30:56.000]  在我們生命中
[00:30:56.000 --> 00:30:57.000]  我們就在一切的處境
[00:30:57.000 --> 00:31:00.000]  靠著你自己的聖靈放開膽量
[00:31:00.000 --> 00:31:03.000]  把握著每一個你給我們的機會
[00:31:03.000 --> 00:31:05.000]  來見證你
[00:31:05.000 --> 00:31:11.000]  也知道怎樣來到香港這個社會不同的社區
[00:31:11.000 --> 00:31:14.000]  來建立你的教會
[00:31:14.000 --> 00:31:17.000]  讓福音可以傳遍
[00:31:17.000 --> 00:31:19.000]  祝願你這樣私恩
[00:31:19.000 --> 00:31:23.000]  將這一份的心智賜給我們
[00:31:23.000 --> 00:31:25.000]  奉耶穌聖名祈禱
[00:31:25.000 --> 00:31:27.000]  阿門
[00:31:28.000 --> 00:31:29.000]  阿門
[00:31:29.000 --> 00:31:30.000]  阿門
[00:31:31.000 --> 00:31:32.000]  阿門
[00:31:33.000 --> 00:31:34.000]  阿門
[00:31:35.000 --> 00:31:36.000]  阿門
[00:31:36.000 --> 00:31:37.000]  阿門
[00:31:38.000 --> 00:31:39.000]  阿門
[00:31:39.000 --> 00:31:40.240]  你不想去吗?
[00:31:40.240 --> 00:31:42.240]  你不想要我做你的女朋友吗?

