
[00:00:00.000 --> 00:00:06.760]  上兩堂我們查第四和第五章
[00:23:15.400 --> 00:23:18.600]  他便出來勝了又要勝
[00:23:18.600 --> 00:23:21.400]  首先我們要問
[00:23:21.400 --> 00:23:26.040]  這個四活物當中的天使
[00:23:26.040 --> 00:23:31.160]  聲音如雷叫你來
[00:23:31.160 --> 00:23:34.760]  這個你來是對誰說的呢?
[00:23:34.760 --> 00:23:38.280]  有一個可能性就是對約翰說你來看
[00:23:38.280 --> 00:23:42.440]  現在開始讓你看到一個個災出來
[00:23:42.440 --> 00:23:44.760]  你留意看 是不是呢?
[00:23:44.760 --> 00:23:47.560]  我覺得這個不正確
[00:23:47.560 --> 00:23:50.680]  我覺得他是向著那匹馬
[00:23:50.680 --> 00:23:54.840]  和騎在馬上的叫他出來
[00:23:54.840 --> 00:23:57.640]  然後第二節就說
[00:23:57.640 --> 00:24:01.240]  我就觀看見到白馬出來
[00:24:01.240 --> 00:24:02.920]  白馬是何時出來呢?
[00:24:02.920 --> 00:24:07.640]  就是聽到這個活物叫他才出來
[00:24:07.640 --> 00:24:09.480]  這裡是代表甚麼呢?
[00:24:09.480 --> 00:24:14.840]  天使是代表神對這四匹馬發出號令
[00:24:14.840 --> 00:24:16.040]  然後他才出來
[00:24:16.040 --> 00:24:17.720]  即是神不叫他出來的時候
[00:24:17.720 --> 00:24:18.840]  他就不動的
[00:24:18.840 --> 00:24:20.040]  神叫他出來的時候
[00:24:20.040 --> 00:24:21.480]  他一定要出來的
[00:24:21.560 --> 00:24:25.000]  所以這是在神的掌管當中
[00:24:25.000 --> 00:24:27.960]  每一個災都是神容許
[00:24:27.960 --> 00:24:29.320]  神給他
[00:24:29.320 --> 00:24:32.120]  神定的時間他就出來的
[00:24:32.120 --> 00:24:35.640]  所以這些災不是隨機的
[00:24:35.640 --> 00:24:37.400]  不是魔鬼帶出來的
[00:24:37.400 --> 00:24:39.880]  這些災是神容許
[00:24:39.880 --> 00:24:42.680]  因為在他整個永恆的計劃裡面
[00:24:42.680 --> 00:24:46.600]  這七個災是有很大很大的作用的
[00:24:46.600 --> 00:24:50.120]  第二當然要看這匹白馬
[00:24:50.120 --> 00:24:53.640]  騎在馬上的是誰呢?
[00:24:53.640 --> 00:24:55.880]  只有兩個猜測
[00:24:55.880 --> 00:25:00.360]  第一個猜測是白馬
[00:25:00.360 --> 00:25:04.280]  白色代表純潔
[00:25:04.280 --> 00:25:07.320]  白袍又是聖潔
[00:25:07.320 --> 00:25:10.760]  他們會在啟示錄十九章的時候
[00:25:10.760 --> 00:25:12.680]  說到有一匹白馬
[00:25:12.680 --> 00:25:14.200]  我印在第二頁
[00:25:14.200 --> 00:25:16.840]  大家在Note上可以看的
[00:25:16.840 --> 00:25:19.560]  啟示錄十九章說有一匹白馬
[00:25:19.560 --> 00:25:25.320]  騎在馬上的是稱為誠信真實
[00:25:25.320 --> 00:25:28.120]  他審判真賤是按著公義
[00:25:28.120 --> 00:25:29.800]  他的眼睛如火焰
[00:25:29.800 --> 00:25:31.880]  頭上戴著很多的冠冕
[00:25:31.880 --> 00:25:35.560]  又寫著名字除了他自己沒有人知道
[00:25:35.560 --> 00:25:37.960]  他又穿著濺了血的衣服
[00:25:37.960 --> 00:25:40.040]  他的名稱為神之道
[00:25:40.040 --> 00:25:43.240]  這個毫無疑問就是耶穌基督
[00:25:43.240 --> 00:25:45.560]  耶穌基督在啟示錄十九章
[00:25:45.560 --> 00:25:47.400]  騎著白馬回來
[00:25:47.400 --> 00:25:51.640]  這裡會不會是耶穌基督騎在馬上呢?
[00:25:51.640 --> 00:25:53.960]  而且聖了又聖
[00:25:53.960 --> 00:25:57.240]  耶穌基督是德聖的君王
[00:25:57.240 --> 00:25:58.280]  很威猛
[00:25:58.280 --> 00:26:01.000]  所以這個會不會形容耶穌基督呢?
[00:26:01.000 --> 00:26:04.600]  我自己估計是不可能的
[00:26:04.600 --> 00:26:11.560]  這個白馬這個人帶來的是甚麼呢?
[00:26:11.560 --> 00:26:14.840]  這個是帶來和平的
[00:26:14.840 --> 00:26:18.680]  首先我覺得這個騎士我們一定不用問
[00:26:18.680 --> 00:26:19.960]  他是誰
[00:26:19.960 --> 00:26:21.640]  或者他是否迪基督
[00:26:21.640 --> 00:26:23.080]  如果不是耶穌
[00:26:23.080 --> 00:26:27.320]  人們就說這個騎在馬上的一定是迪基督
[00:26:27.320 --> 00:26:29.400]  他四匹馬
[00:26:29.400 --> 00:26:32.280]  四匹馬上都有一個人騎著
[00:26:32.280 --> 00:26:36.120]  那四匹馬是不是我們都要說得出他的名字呢?
[00:26:36.120 --> 00:26:37.480]  騎的人的名字呢?
[00:26:37.480 --> 00:26:39.880]  我覺得不需要
[00:26:39.960 --> 00:26:48.120]  騎著這匹馬帶出來的災禍才是最重要
[00:26:48.120 --> 00:26:52.280]  所以我覺得這個著眼點是在災禍
[00:26:52.280 --> 00:26:57.480]  或者在力量的威力
[00:26:57.480 --> 00:27:00.120]  他帶了出來他想帶甚麼
[00:27:00.120 --> 00:27:02.520]  神想將甚麼的威力
[00:27:02.520 --> 00:27:04.680]  甚麼的災難帶出來
[00:27:04.680 --> 00:27:06.280]  這個才是重要
[00:27:06.280 --> 00:27:11.720]  所以我們不一定要說是哪一匹馬上的
[00:27:11.720 --> 00:27:16.920]  這個騎在馬上的只有弓沒有箭
[00:27:16.920 --> 00:27:20.120]  你要打仗你要弓要箭才行
[00:27:20.120 --> 00:27:21.480]  你要射箭
[00:27:21.480 --> 00:27:25.480]  有弓沒有箭就代表世界和平
[00:27:25.480 --> 00:27:29.960]  這個是我們從有弓沒有箭那裡意會出來的
[00:27:29.960 --> 00:27:32.840]  但是我知道一定是大平
[00:27:32.840 --> 00:27:34.600]  為甚麼呢?
[00:27:34.600 --> 00:27:36.440]  因為到了第四節
[00:27:36.440 --> 00:27:38.920]  待會我們看第二個災的時候
[00:27:38.920 --> 00:27:44.360]  他有說第二匹馬是將地上的大平拿走的
[00:27:44.360 --> 00:27:46.920]  你要拿走才要在這裡
[00:27:46.920 --> 00:27:51.960]  即是說第一匹馬所帶來的就是世界的太平
[00:27:51.960 --> 00:27:53.640]  世界的和平
[00:27:53.640 --> 00:27:57.480]  第二匹馬出來就將這個和平走了
[00:27:57.480 --> 00:28:01.800]  即是第一匹馬帶來的和平是很短暫的
[00:28:01.800 --> 00:28:04.680]  甚至我可以告訴大家
[00:28:04.680 --> 00:28:07.800]  第一匹馬帶來的和平不是真的和平
[00:28:07.800 --> 00:28:09.480]  是虛假的和平
[00:28:09.480 --> 00:28:12.280]  是瞞騙人心的和平
[00:28:12.280 --> 00:28:16.040]  是讓人覺得和平來到了
[00:28:16.040 --> 00:28:19.720]  這個世界進入非常美好的境地了
[00:28:19.720 --> 00:28:24.200]  這個是敵基督用來騙地上的人
[00:28:24.200 --> 00:28:26.840]  這個裡面是充滿了欺詐的
[00:28:26.840 --> 00:28:30.520]  我相信到時會有很多假先知
[00:28:30.520 --> 00:28:33.080]  假敵基督是世草的
[00:28:33.080 --> 00:28:34.600]  這些人會出現
[00:28:34.600 --> 00:28:37.320]  這些人到處跟地上的人說
[00:28:37.320 --> 00:28:40.680]  我們進入和平了
[00:28:40.680 --> 00:28:42.680]  進入世界的太平了
[00:28:42.680 --> 00:28:46.200]  這個如果是災前被提
[00:28:46.200 --> 00:28:49.560]  即是說第一個災
[00:28:49.560 --> 00:28:52.440]  這個白馬未出現之前
[00:28:52.440 --> 00:28:54.680]  地上的基督徒都已經全部被提
[00:28:54.680 --> 00:28:57.160]  因為地上突然不見了很多人
[00:28:57.160 --> 00:29:02.280]  這些人當中包括商業的
[00:29:02.280 --> 00:29:06.360]  各行各業的精英都有基督徒
[00:29:06.360 --> 00:29:08.680]  全部沒有了的時候
[00:29:08.680 --> 00:29:11.240]  地上進入一片震驚
[00:29:11.240 --> 00:29:15.080]  這個敵基督在那時站出來說
[00:29:15.080 --> 00:29:18.920]  現在我們世界進入一個太平
[00:29:18.920 --> 00:29:21.240]  我們進入一個新時代了
[00:29:21.240 --> 00:29:26.120]  這個時代我們不會見到有不同的國家
[00:29:26.120 --> 00:29:28.120]  不同的政治理念
[00:29:28.120 --> 00:29:30.120]  而大家打仗
[00:29:30.120 --> 00:29:35.080]  我們也不會因為有錢有人沒錢
[00:29:35.080 --> 00:29:37.640]  每個人都會生活得非常好
[00:29:37.640 --> 00:29:41.240]  我們進入一個世界大同
[00:29:41.240 --> 00:29:45.080]  我們不會因為大家宗教信仰不同
[00:29:45.080 --> 00:29:46.600]  而互相攻擊
[00:29:46.600 --> 00:29:51.080]  所以地上開始進入一個宗教上的大合一
[00:29:51.080 --> 00:29:53.240]  大家不理你信什麼宗教都好
[00:29:53.240 --> 00:29:56.280]  大家都和和合相處
[00:29:56.280 --> 00:30:00.040]  國與國之間再沒有爭執
[00:30:00.040 --> 00:30:02.040]  因為大家都和平
[00:30:02.040 --> 00:30:05.400]  連最麻煩的中東也進入和平
[00:30:05.400 --> 00:30:09.480]  連以色列也放下了武器
[00:30:09.480 --> 00:30:14.760]  因為他們和敵基督簽了七年的和約
[00:30:14.760 --> 00:30:19.080]  所以一定是七年大災難開始的時候
[00:30:19.080 --> 00:30:27.080]  騎在白馬上代表了敵基督的威勢力量
[00:30:27.080 --> 00:30:29.720]  而達里里書第九章第27節
[00:30:29.720 --> 00:30:31.720]  也老早已經說
[00:30:31.720 --> 00:30:37.640]  一七戰內他必與許多人堅定盟約
[00:30:37.640 --> 00:30:42.120]  這是看到敵基督的詭詐手段
[00:30:42.120 --> 00:30:44.120]  很短的時間內
[00:30:44.120 --> 00:30:46.600]  因為他能夠為世界帶來和平
[00:30:46.600 --> 00:30:48.600]  他就成為世界的王
[00:30:48.600 --> 00:30:50.600]  這是他建立威信
[00:30:50.600 --> 00:30:54.280]  讓全世界的人都相信他
[00:30:54.280 --> 00:30:58.600]  所以如果是災前被提的話
[00:30:58.600 --> 00:31:02.760]  這就是敵基督用來穩定人心
[00:31:02.760 --> 00:31:05.320]  用來瞞騙人們
[00:31:05.320 --> 00:31:07.960]  讓他們覺得世界非常美好
[00:31:07.960 --> 00:31:10.360]  所以不用理會有些人不見了
[00:31:10.360 --> 00:31:14.440]  也不用理會到底現在發生什麼事
[00:31:14.440 --> 00:31:16.440]  總之現在這麼好的時候
[00:31:16.440 --> 00:31:18.440]  就讓也好
[00:31:18.440 --> 00:31:22.520]  耶穌基督在橄欖山的講話中
[00:31:22.520 --> 00:31:24.520]  如何提醒人們呢?
[00:31:24.520 --> 00:31:26.520]  《寶達福音》第24章第4至5節
[00:31:26.520 --> 00:31:28.520]  祂說:你們要謹慎
[00:31:28.520 --> 00:31:30.520]  免得有人迷惑你
[00:31:30.520 --> 00:31:32.520]  就是我剛才說的
[00:31:32.520 --> 00:31:34.520]  那些世草的敵基督
[00:31:34.520 --> 00:31:36.520]  假先知
[00:31:36.520 --> 00:31:38.520]  個個出來吹捧真正的敵基督
[00:31:38.520 --> 00:31:42.520]  說是因為他帶來世界的和平
[00:31:42.520 --> 00:31:44.520]  有人會冒耶穌的名來
[00:31:44.520 --> 00:31:46.520]  說我就是基督
[00:31:46.520 --> 00:31:48.520]  我是基督
[00:31:48.520 --> 00:31:50.520]  其實是假基督
[00:31:50.520 --> 00:31:52.520]  是敵基督
[00:31:52.520 --> 00:31:54.520]  並且要迷惑許多人
[00:31:54.520 --> 00:31:56.520]  這是耶穌一坐下一說的時候
[00:31:56.520 --> 00:31:58.520]  先是警告人
[00:31:58.520 --> 00:32:00.520]  不要被這些東西迷惑
[00:32:00.520 --> 00:32:02.520]  所以在這裡
[00:32:02.520 --> 00:32:04.520]  我覺得是指向第一個印
[00:32:04.520 --> 00:32:06.520]  因為第一個印
[00:32:06.520 --> 00:32:08.520]  完全是一種迷惑的手段
[00:32:08.520 --> 00:32:10.520]  完全是欺詐的
[00:32:10.520 --> 00:32:12.520]  因為這個
[00:32:12.520 --> 00:32:14.520]  和平是假和平
[00:32:14.520 --> 00:32:16.520]  是很短暫的和平
[00:32:16.520 --> 00:32:18.520]  我們聖了又聖
[00:32:18.520 --> 00:32:20.520]  就是祂頭上戴著冠冕
[00:32:20.520 --> 00:32:22.520]  聖了又聖
[00:32:22.520 --> 00:32:24.520]  一時之間
[00:32:24.520 --> 00:32:26.520]  祂的威勢
[00:32:26.520 --> 00:32:28.520]  是沒有辦法阻擋的
[00:32:28.520 --> 00:32:30.520]  我們現在要去到第二個印
[00:32:30.520 --> 00:32:32.520]  第二個印就是全球的戰爭
[00:32:32.520 --> 00:32:34.520]  不是局部地區的戰爭
[00:32:34.520 --> 00:32:36.520]  全球捲入戰爭
[00:32:36.520 --> 00:32:38.520]  第3、第4節
[00:32:38.520 --> 00:32:40.520]  揭開第二個印的時候
[00:32:40.520 --> 00:32:42.520]  我就聽見第二個活物說
[00:32:42.520 --> 00:32:44.520]  里來
[00:32:44.520 --> 00:32:46.520]  就另外有一匹馬出來
[00:32:46.520 --> 00:32:48.520]  你看看里來是讓那匹馬出來
[00:32:48.520 --> 00:32:50.520]  不是和約翰說的
[00:32:50.520 --> 00:32:52.520]  它是紅色的
[00:32:52.520 --> 00:32:54.520]  這匹馬是紅色的
[00:32:54.520 --> 00:32:56.520]  有權兵是給了騎馬的
[00:32:56.520 --> 00:32:58.520]  我們不用理騎馬那個是誰
[00:32:58.520 --> 00:33:00.520]  沒有名字的
[00:33:00.520 --> 00:33:02.520]  總之是一匹紅馬出來
[00:33:02.520 --> 00:33:04.520]  這匹紅馬出來做什麼呢
[00:33:04.520 --> 00:33:06.520]  奪去地上的太平洋
[00:33:06.520 --> 00:33:08.520]  奪去地上的太平
[00:33:08.520 --> 00:33:10.520]  第一個印的太平
[00:33:10.520 --> 00:33:12.520]  就被第二個印
[00:33:12.520 --> 00:33:14.520]  那匹紅馬拿走了
[00:33:14.520 --> 00:33:16.520]  祂使人彼此相殺
[00:33:16.520 --> 00:33:18.520]  又有一把大刀賜給祂
[00:33:18.520 --> 00:33:20.520]  大刀
[00:33:20.520 --> 00:33:22.520]  即是地上就開始打仗了
[00:33:22.520 --> 00:33:24.520]  這裏和平
[00:33:24.520 --> 00:33:26.520]  那裏打仗
[00:33:26.520 --> 00:33:28.520]  全世界彼此相殺
[00:33:28.520 --> 00:33:30.520]  還出動大刀
[00:33:30.520 --> 00:33:32.520]  世界就變得很狂暴了
[00:33:32.520 --> 00:33:34.520]  耶穌基督是怎樣的呢
[00:33:34.520 --> 00:33:36.520]  在第六和第七節
[00:33:36.520 --> 00:33:38.520]  接著剛才
[00:33:38.520 --> 00:33:40.520]  我讀耶穌基督的講話
[00:33:40.520 --> 00:33:42.520]  會迷惑很多人的那個
[00:33:42.520 --> 00:33:44.520]  跟著他就講了
[00:33:44.520 --> 00:33:46.520]  跟著他就說
[00:33:46.520 --> 00:33:48.520]  你們會聽到打仗
[00:33:48.520 --> 00:33:50.520]  和打仗的風聲
[00:33:50.520 --> 00:33:52.520]  但是你不需要驚慌
[00:33:52.520 --> 00:33:54.520]  這裏講完很迷惑人的那一頭
[00:33:54.520 --> 00:33:56.520]  就提到要打仗了
[00:33:56.520 --> 00:33:58.520]  他說你不需要驚慌
[00:33:58.520 --> 00:34:00.520]  因為這些事是必須有的
[00:34:00.520 --> 00:34:02.520]  但是沒有人會聽到
[00:34:02.520 --> 00:34:04.520]  這些事是必須有的
[00:34:04.520 --> 00:34:06.520]  但是末期還沒有到
[00:34:06.520 --> 00:34:08.520]  即是這個只是災難的開頭
[00:34:08.520 --> 00:34:10.520]  是第二個因
[00:34:10.520 --> 00:34:12.520]  民要攻打民
[00:34:12.520 --> 00:34:14.520]  國要攻打國
[00:34:14.520 --> 00:34:16.520]  保羅在
[00:34:16.520 --> 00:34:18.520]  貼紗羅人前書第五章第三節
[00:34:18.520 --> 00:34:20.520]  亦都這樣警告
[00:34:20.520 --> 00:34:22.520]  這節的經文我讀給大家聽
[00:34:22.520 --> 00:34:24.520]  他說
[00:34:24.520 --> 00:34:26.520]  人勝說平安穩妥的時候
[00:34:26.520 --> 00:34:28.520]  世界大平安
[00:34:28.520 --> 00:34:30.520]  個個都放下武器了
[00:34:30.520 --> 00:34:32.520]  災禍忽悼他們
[00:34:32.520 --> 00:34:34.520]  這個災禍就好像
[00:34:34.520 --> 00:34:36.520]  慘難臨到
[00:34:36.520 --> 00:34:38.520]  懷胎的婦人一樣
[00:34:38.520 --> 00:34:40.520]  他們是不能夠逃脫的
[00:34:40.520 --> 00:34:42.520]  這就是全世界的戰爭
[00:34:42.520 --> 00:34:44.520]  第二個因就展開了
[00:34:44.520 --> 00:34:46.520]  全世界充滿戰爭
[00:34:46.520 --> 00:34:48.520]  那麼基督在這個戰爭裏面
[00:34:48.520 --> 00:34:50.520]  他是做什麼的呢
[00:34:50.520 --> 00:34:52.520]  這個戰爭
[00:34:52.520 --> 00:34:54.520]  和他有沒有關係呢?可能都有關係的
[00:34:54.520 --> 00:34:56.520]  但以利恕
[00:34:56.520 --> 00:34:58.520]  我們又要回到但以利恕
[00:34:58.520 --> 00:35:00.520]  經常會回到但以利恕
[00:35:00.520 --> 00:35:02.520]  又會去馬太福音
[00:35:02.520 --> 00:35:04.520]  耶穌的格林山的講話
[00:35:04.520 --> 00:35:06.520]  但以利恕第八章
[00:35:06.520 --> 00:35:08.520]  二十三至二十五節
[00:35:08.520 --> 00:35:10.520]  他說
[00:35:10.520 --> 00:35:12.520]  這四個國末時
[00:35:12.520 --> 00:35:14.520]  犯法的人罪惡滿盈
[00:35:14.520 --> 00:35:16.520]  必有一王興起
[00:35:16.520 --> 00:35:18.520]  面貌兇惡能用相關的詐語
[00:35:18.520 --> 00:35:20.520]  面貌兇惡能用相關的詐語
[00:35:20.520 --> 00:35:22.520]  這裡是說迪基督的
[00:35:22.520 --> 00:35:24.520]  他權柄必大
[00:35:24.520 --> 00:35:26.520]  他不因自己的能力
[00:35:26.520 --> 00:35:28.520]  他必行非常毀滅
[00:35:28.520 --> 00:35:30.520]  事情順利
[00:35:30.520 --> 00:35:32.520]  任意而行
[00:35:32.520 --> 00:35:34.520]  又必毀滅有能力的
[00:35:34.520 --> 00:35:36.520]  和聖物
[00:35:36.520 --> 00:35:38.520]  他要用權術成就手中的詭計
[00:35:38.520 --> 00:35:40.520]  心裡自高自大
[00:35:40.520 --> 00:35:42.520]  在人坦然無避的時候
[00:35:42.520 --> 00:35:44.520]  就毀滅多人
[00:35:44.520 --> 00:35:46.520]  又要站起來
[00:35:46.520 --> 00:35:48.520]  攻擊萬軍之軍
[00:35:48.520 --> 00:35:50.520]  始終卻非因人首滅亡
[00:35:50.520 --> 00:35:52.520]  始終卻非因人首滅亡
[00:35:52.520 --> 00:35:54.520]  這裡已經隱約
[00:35:54.520 --> 00:35:56.520]  覺得迪基督雖然聖了由聖
[00:35:56.520 --> 00:35:58.520]  雖然聖了由聖
[00:35:58.520 --> 00:36:00.520]  又帶著冠冕
[00:36:00.520 --> 00:36:02.520]  但是到差不多的時候
[00:36:02.520 --> 00:36:04.520]  他已經不是世界上的和平使者
[00:36:04.520 --> 00:36:06.520]  他已經不是世界上的和平使者
[00:36:06.520 --> 00:36:08.520]  他會鼓動戰爭
[00:36:08.520 --> 00:36:10.520]  來操控這個世界
[00:36:10.520 --> 00:36:12.520]  在這個過程當中
[00:36:12.520 --> 00:36:14.520]  有沒有和他對立呢?有
[00:36:14.520 --> 00:36:16.520]  我們去到第十一章的時候
[00:36:16.520 --> 00:36:18.520]  我們看到
[00:36:18.520 --> 00:36:20.520]  有南方的王要來攻擊
[00:36:20.520 --> 00:36:22.520]  有南方的王要來攻擊
[00:36:22.520 --> 00:36:24.520]  北方的王要來攻擊
[00:36:24.520 --> 00:36:26.520]  這是第十一章
[00:36:26.520 --> 00:36:28.520]  他就在聖地
[00:36:28.520 --> 00:36:30.520]  做他的大本營
[00:36:30.520 --> 00:36:32.520]  迪基督
[00:36:32.520 --> 00:36:34.520]  南方的王應該是
[00:36:34.520 --> 00:36:36.520]  埃及和非洲的聯軍
[00:36:36.520 --> 00:36:38.520]  而北方
[00:36:38.520 --> 00:36:40.520]  應該是回教
[00:36:40.520 --> 00:36:42.520]  或者是蘇俄
[00:36:42.520 --> 00:36:44.520]  這些是一般解經家相信
[00:36:44.520 --> 00:36:46.520]  會有兩股勢力
[00:36:46.520 --> 00:36:48.520]  和迪基督
[00:36:48.520 --> 00:36:50.520]  進行戰爭
[00:36:50.520 --> 00:36:52.520]  這個就會
[00:36:52.520 --> 00:36:54.520]  演變成為
[00:36:54.520 --> 00:36:56.520]  全球性的戰爭
[00:36:56.520 --> 00:36:58.520]  全球性的戰爭
[00:36:58.520 --> 00:37:00.520]  而但以理書十一章那裡
[00:37:00.520 --> 00:37:02.520]  我讀給大家聽
[00:37:02.520 --> 00:37:04.520]  他必靠外邦的神幫助
[00:37:04.520 --> 00:37:06.520]  攻破最堅固的寶藏
[00:37:06.520 --> 00:37:08.520]  凡承認他的
[00:37:08.520 --> 00:37:10.520]  他就將榮耀交給他
[00:37:10.520 --> 00:37:12.520]  並且讓他們管轄多人
[00:37:12.520 --> 00:37:14.520]  又用賄賂
[00:37:14.520 --> 00:37:16.520]  來給他們
[00:37:16.520 --> 00:37:18.520]  到了末了南方的王要和
[00:37:18.520 --> 00:37:20.520]  他們交戰
[00:37:20.520 --> 00:37:22.520]  北方的王又用戰車兵馬和
[00:37:22.520 --> 00:37:24.520]  很多戰船
[00:37:24.520 --> 00:37:26.520]  勢如暴風來攻擊他
[00:37:26.520 --> 00:37:28.520]  這個他就是迪基督
[00:37:28.520 --> 00:37:30.520]  到後來
[00:37:30.520 --> 00:37:32.520]  攻擊他
[00:37:32.520 --> 00:37:34.520]  南北一起夾攻他
[00:37:34.520 --> 00:37:36.520]  他也必進入列國
[00:37:36.520 --> 00:37:38.520]  如洪水氾濫
[00:37:38.520 --> 00:37:40.520]  全世界捲入戰爭
[00:37:40.520 --> 00:37:42.520]  又必進入那榮美之地
[00:37:42.520 --> 00:37:44.520]  怎樣進入榮美之地呢?
[00:37:44.520 --> 00:37:46.520]  迪基督的大本營
[00:37:46.520 --> 00:37:48.520]  南北攻他
[00:37:48.520 --> 00:37:50.520]  就要攻入榮美之地
[00:37:50.520 --> 00:37:52.520]  有許多國被傾覆
[00:37:52.520 --> 00:37:54.520]  以東摩亞
[00:37:54.520 --> 00:37:56.520]  一半亞門
[00:37:56.520 --> 00:37:58.520]  脫離他的手
[00:37:58.520 --> 00:38:00.520]  有些人不受他管制
[00:38:00.520 --> 00:38:02.520]  他必伸手
[00:38:02.520 --> 00:38:04.520]  攻擊列國
[00:38:04.520 --> 00:38:06.520]  埃及地也不得脫離
[00:38:06.520 --> 00:38:08.520]  這裡我們相信
[00:38:08.520 --> 00:38:10.520]  是指向將來的戰爭
[00:38:10.520 --> 00:38:12.520]  好了
[00:38:12.520 --> 00:38:14.520]  第三個人
[00:38:14.520 --> 00:38:16.520]  全球的大饑荒
[00:38:16.520 --> 00:38:18.520]  全球不是局部地區
[00:38:18.520 --> 00:38:20.520]  第五節
[00:38:20.520 --> 00:38:26.520]  揭開第三印的時候
[00:38:26.520 --> 00:38:28.520]  我聽見三個活物說
[00:38:28.520 --> 00:38:30.520]  你來
[00:38:30.520 --> 00:38:32.520]  我就觀看
[00:38:32.520 --> 00:38:34.520]  見有一匹黑馬騎在馬上
[00:38:34.520 --> 00:38:36.520]  手裡拿著堅壁
[00:38:36.520 --> 00:38:38.520]  我聽見在四活物當中
[00:38:38.520 --> 00:38:40.520]  似乎有聲音說
[00:38:40.520 --> 00:38:42.520]  一錢銀紙買一升物紙
[00:38:42.520 --> 00:38:44.520]  一錢銀紙買三升大麥酒
[00:38:44.520 --> 00:38:46.520]  不可糟蹋
[00:38:46.520 --> 00:38:48.520]  前面是大型戰爭
[00:38:48.520 --> 00:38:50.520]  全世界的戰爭
[00:38:50.520 --> 00:38:52.520]  耕種
[00:38:52.520 --> 00:38:54.520]  飼養動物
[00:38:54.520 --> 00:38:56.520]  全部都脫節
[00:38:56.520 --> 00:38:58.520]  自然帶來饑荒
[00:38:58.520 --> 00:39:00.520]  大饑荒
[00:39:00.520 --> 00:39:02.520]  這裡形容的
[00:39:02.520 --> 00:39:04.520]  就是大饑荒的情況
[00:39:04.520 --> 00:39:06.520]  饑荒
[00:39:06.520 --> 00:39:08.520]  一錢銀紙
[00:39:08.520 --> 00:39:10.520]  就是多餘的
[00:39:10.520 --> 00:39:12.520]  一錢銀紙
[00:39:12.520 --> 00:39:14.520]  就是當時一天的工資
[00:39:14.520 --> 00:39:16.520]  他做一天
[00:39:16.520 --> 00:39:18.520]  得到一錢銀紙
[00:39:18.520 --> 00:39:20.520]  只夠他買一升物紙
[00:39:20.520 --> 00:39:22.520]  一升物紙
[00:39:22.520 --> 00:39:24.520]  就是當時的人一天的糧食
[00:39:24.520 --> 00:39:26.520]  即是
[00:39:26.520 --> 00:39:28.520]  賺就賺
[00:39:28.520 --> 00:39:30.520]  今天你做工
[00:39:30.520 --> 00:39:32.520]  賺到的錢只夠你今天吃
[00:39:32.520 --> 00:39:34.520]  沒錢做
[00:39:34.520 --> 00:39:36.520]  那天不做工就沒得吃
[00:39:36.520 --> 00:39:38.520]  只是你吃
[00:39:38.520 --> 00:39:40.520]  如果一錢銀紙
[00:39:40.520 --> 00:39:42.520]  全家都吃到
[00:39:42.520 --> 00:39:44.520]  就不可以吃物紙
[00:39:44.520 --> 00:39:46.520]  一錢銀紙就買三升大麥
[00:39:46.520 --> 00:39:48.520]  大麥
[00:39:48.520 --> 00:39:50.520]  就是動物吃的
[00:39:50.520 --> 00:39:52.520]  大麥粗很多
[00:39:52.520 --> 00:39:54.520]  或者做奴隸吃
[00:39:54.520 --> 00:39:56.520]  這些是最粗的食物
[00:39:56.520 --> 00:39:58.520]  那沒辦法
[00:39:58.520 --> 00:40:00.520]  因為你只有一錢銀紙
[00:40:00.520 --> 00:40:02.520]  只能買這麼多食物
[00:40:02.520 --> 00:40:04.520]  所以你想全家都飽
[00:40:04.520 --> 00:40:06.520]  就要吃一些
[00:40:06.520 --> 00:40:08.520]  糧食
[00:40:08.520 --> 00:40:10.520]  這就是饑荒的情況
[00:40:10.520 --> 00:40:12.520]  這個我想到
[00:40:12.520 --> 00:40:14.520]  啟示錄第十三章
[00:40:14.520 --> 00:40:16.520]  會有
[00:40:16.520 --> 00:40:18.520]  每個人有一個印記
[00:40:18.520 --> 00:40:20.520]  這個666的印記
[00:40:20.520 --> 00:40:22.520]  要麼打在手上
[00:40:22.520 --> 00:40:24.520]  要麼打在額頭上
[00:40:24.520 --> 00:40:26.520]  你沒有666
[00:40:26.520 --> 00:40:28.520]  你不能買食物
[00:40:28.520 --> 00:40:30.520]  你沒辦法做買賣
[00:40:30.520 --> 00:40:32.520]  你很難生活
[00:40:32.520 --> 00:40:34.520]  到時
[00:40:34.520 --> 00:40:36.520]  基督徒拒絕
[00:40:36.520 --> 00:40:38.520]  666在右手上
[00:40:38.520 --> 00:40:40.520]  或者在額頭上
[00:40:40.520 --> 00:40:42.520]  可能買不到食物
[00:40:42.520 --> 00:40:44.520]  到時
[00:40:44.520 --> 00:40:46.520]  基督徒要自己幫忙
[00:40:46.520 --> 00:40:48.520]  可能要回到
[00:40:48.520 --> 00:40:50.520]  Barter system
[00:40:50.520 --> 00:40:52.520]  自己在家養雞、豬、牛
[00:40:52.520 --> 00:40:54.520]  這個
[00:40:54.520 --> 00:40:56.520]  全球的大饑荒
[00:40:56.520 --> 00:40:58.520]  我相信
[00:40:58.520 --> 00:41:00.520]  過了太平之後
[00:41:00.520 --> 00:41:02.520]  有戰爭來
[00:41:02.520 --> 00:41:04.520]  有饑荒來
