
[00:00:00.000 --> 00:00:04.800]  大家等一下叫他平安
[00:21:23.760 --> 00:21:27.280]  第十樣東西就是控告口吻
[00:21:27.280 --> 00:21:30.200]  經常都見到他就要告狀
[00:21:30.200 --> 00:21:33.800]  很懶 你悶死人了
[00:21:33.800 --> 00:21:35.640]  經常都說這些話
[00:21:35.640 --> 00:21:37.840]  那些都是投訴
[00:21:37.840 --> 00:21:40.920]  那個人簡直覺得回家
[00:21:40.920 --> 00:21:42.760]  不知道今天要入幾條罪
[00:21:42.760 --> 00:21:45.000]  馬上就要審了
[00:21:45.000 --> 00:21:47.520]  這個感覺很難受
[00:21:47.520 --> 00:21:50.520]  第十一樣東西 最後一樣
[00:21:50.520 --> 00:21:53.640]  就是一方面心情痛苦的時候
[00:21:53.640 --> 00:21:56.640]  你一個人不理他
[00:21:56.640 --> 00:21:59.280]  因為兩個人為什麼不理對方呢?
[00:21:59.280 --> 00:22:02.040]  因為經常都有權力在爭持
[00:22:02.040 --> 00:22:05.400]  權力爭持 家裡有很多權力
[00:22:05.400 --> 00:22:09.080]  比如大到 較大的錢怎麼用
[00:22:09.080 --> 00:22:12.200]  小到那些買麵包的錢怎麼用
[00:22:12.200 --> 00:22:15.560]  搬去哪一區住好呢?
[00:22:15.560 --> 00:22:18.040]  近你媽媽還是近我爸爸好呢?
[00:22:18.040 --> 00:22:21.080]  兒子讀書 搬近一點好
[00:22:21.080 --> 00:22:24.880]  但不好 我想上班 近我上班
[00:22:24.880 --> 00:22:28.320]  這些決定 誰最後拿主意呢?
[00:22:28.320 --> 00:22:30.760]  很多時候都有很多爭執在裡面
[00:22:30.760 --> 00:22:33.440]  有些沒有爭執 因為大家都不重視
[00:22:33.440 --> 00:22:35.720]  一重視 大家都重視一件事
[00:22:35.720 --> 00:22:37.880]  權力的鬥爭就很厲害了
[00:22:37.880 --> 00:22:41.960]  很難將來做回安慰者
[00:22:41.960 --> 00:22:46.120]  因為兩個人吵架 突然間他出事
[00:22:46.120 --> 00:22:48.280]  你不落井下石都算很好的了
[00:22:48.280 --> 00:22:50.560]  你還想安慰他就不可能做得到
[00:22:50.560 --> 00:22:52.520]  所以就覺得很孤單
[00:22:52.520 --> 00:22:56.760]  特別出了病痛 或者家裡有喪事
[00:22:56.760 --> 00:23:00.120]  你一個很冷淡的 這個很痛苦
[00:23:00.120 --> 00:23:02.840]  慢慢覺得結婚來做什麼呢?
[00:23:02.840 --> 00:23:05.400]  剛才我說的十一樣都是我
[00:23:05.400 --> 00:23:09.400]  看很多人都是親身很多很多重覆的
[00:23:09.400 --> 00:23:13.360]  差不多可以說 如果將來你有興趣上這些課
[00:23:13.360 --> 00:23:18.240]  你發現 哇 好像名牌汽水那樣
[00:23:18.240 --> 00:23:20.440]  喝多了都是那一瓶
[00:23:20.440 --> 00:23:22.480]  很多人都是重覆重覆
[00:23:22.480 --> 00:23:25.240]  很多人都是重覆重覆同一個人的事
[00:23:25.240 --> 00:23:27.680]  很多年都是重覆重覆重覆
[00:23:27.680 --> 00:23:29.480]  為什麼做這麼多事呢?
[00:23:29.480 --> 00:23:34.360]  大家明白就是 其實人看輕了神給你的
[00:23:34.360 --> 00:23:37.200]  這個婚姻的意思 看輕了
[00:23:37.200 --> 00:23:41.080]  你只是覺得人有我有 或者我有權結婚
[00:23:41.080 --> 00:23:47.640]  你沒有想到這個馴服是比你去有一個事業
[00:23:47.640 --> 00:23:51.240]  或者你自己某些人生的目的
[00:23:51.240 --> 00:23:54.000]  所以今天我講到這裡是上半場
[00:23:54.000 --> 00:23:57.360]  我希望大家想一想 最後想一下
[00:23:57.360 --> 00:24:01.680]  你剛才那十一樣東西 你多不多呢?
[00:24:01.680 --> 00:24:04.480]  或者久不久呢? 要小心了
[00:24:04.480 --> 00:24:08.840]  久不久一嫁下去 那個痕很大
[00:24:08.840 --> 00:24:11.640]  所以婚姻很多時候都是一種苦毒在那裡
[00:24:11.640 --> 00:24:14.560]  那個苦毒就是你不想它好
[00:24:14.560 --> 00:24:17.160]  因為你覺得自己是受害者
[00:24:17.160 --> 00:24:19.560]  你覺得嫁錯了 或者娶錯了老婆
[00:24:19.560 --> 00:24:21.280]  受害者的感覺
[00:24:21.280 --> 00:24:24.400]  等一下我時間 休息一下之後
[00:24:24.400 --> 00:24:27.440]  我就回來講這個下半場 謝謝
[00:24:27.440 --> 00:24:30.560]  好 多謝大家 繼續聽下去
[00:24:30.560 --> 00:24:33.040]  這次就講到嚴重一點了
[00:24:33.040 --> 00:24:35.040]  那個治療是怎麼樣呢?
[00:24:35.040 --> 00:24:37.520]  或者那個挽救是怎麼樣呢?
[00:24:37.520 --> 00:24:43.040]  我就組織了 希望每一個重點都有長一點的時間
[00:24:43.040 --> 00:24:46.800]  可能三、四分鐘分析一下怎麼做
[00:24:46.800 --> 00:24:49.680]  首先如果要救一個婚姻
[00:24:49.680 --> 00:24:55.840]  一定要解決一個字眼叫做我們 W
[00:24:55.840 --> 00:25:00.240]  結婚是兩個人名的 婚姻證書是
[00:25:00.240 --> 00:25:04.720]  其實結婚是三個單位的
[00:25:04.720 --> 00:25:12.320]  就是男方、女方和我們 就是這兩個人
[00:25:12.320 --> 00:25:15.120]  每一樣東西都要搞清楚
[00:25:15.120 --> 00:25:19.920]  你是最終的終身對象
[00:25:19.920 --> 00:25:22.080]  不一定是你的老公、老婆
[00:25:22.080 --> 00:25:27.920]  而是你和他那個叫我們
[00:25:27.920 --> 00:25:33.600]  比如說大家都不開心
[00:25:33.600 --> 00:25:39.280]  於是大家聊天 不止說你不開心
[00:25:39.280 --> 00:25:44.160]  我不開心 而是說我們不開心
[00:25:44.160 --> 00:25:50.880]  而我很想找到一個令我們都開心的出路
[00:25:50.880 --> 00:25:54.000]  而不是找到你開心的出路
[00:25:54.000 --> 00:25:56.880]  你有好處的 你找到了 我找不到
[00:25:56.880 --> 00:26:00.160]  你幫我找到了 不是 是我們找到了
[00:26:00.160 --> 00:26:01.680]  每一個決定都要問一下
[00:26:01.680 --> 00:26:04.080]  是不是我們兩個都很喜歡呢?
[00:26:04.080 --> 00:26:07.760]  是不是我們兩個都很喜歡呢?要問這個問題
[00:26:07.760 --> 00:26:14.080]  不要只是說我認為 說完了 句號
[00:26:14.080 --> 00:26:18.880]  一個很厲害的我們是用逗號的 不用句號的
[00:26:18.880 --> 00:26:24.400]  說完了就說 其實還沒談完的 因為你還沒說
[00:26:24.400 --> 00:26:29.360]  然後我們總結一下 我們說了什麼呢?
[00:26:29.360 --> 00:26:32.480]  這個很重要 我們總結一下說了什麼呢?
[00:26:32.480 --> 00:26:35.600]  千萬不要說 你說得多了 我不著數
[00:26:35.600 --> 00:26:38.880]  或者說你最後的決定是我們的決定
[00:26:38.880 --> 00:26:42.400]  如果稍微有一些東西 有一方覺得
[00:26:42.400 --> 00:26:46.320]  我都覺得不是很好 那我們再談過
[00:26:46.320 --> 00:26:48.720]  就是我們再談過
[00:26:48.720 --> 00:26:52.560]  結婚和做生意很不同
[00:26:52.560 --> 00:26:54.880]  做生意有時候要速戰速決
[00:26:54.880 --> 00:26:58.560]  因為怕行家搶了這件生意
[00:26:58.560 --> 00:27:04.080]  結婚不是 結婚是沒什麼要趕著談的
[00:27:04.080 --> 00:27:06.800]  寧願最後是兩個人都談好
[00:27:06.800 --> 00:27:09.680]  好過要急到這麼快決定
[00:27:09.680 --> 00:27:12.000]  甚至半戶都是這麼說的
[00:27:12.000 --> 00:27:13.520]  就是一定要兩個人
[00:27:13.520 --> 00:27:16.560]  大家都覺得兩個人都是喜歡的
[00:27:16.560 --> 00:27:19.040]  而不是我們趕著決定
[00:27:19.040 --> 00:27:23.600]  如果不是明天 明天沒有九折
[00:27:23.600 --> 00:27:26.000]  就算給了錢又怎麼樣呢?
[00:27:26.000 --> 00:27:28.080]  都要兩個人想給錢
[00:27:28.080 --> 00:27:30.800]  不要為了便宜了10元或者便宜了1萬元
[00:27:30.800 --> 00:27:34.800]  千萬不要為了這樣 因為後患無窮
[00:27:34.800 --> 00:27:38.400]  因為你省了一折 以後就成為兩個人
[00:27:38.400 --> 00:27:41.360]  大家之間一個裂口
[00:27:41.360 --> 00:27:45.920]  就是那次是你搞這個決定出來的
[00:27:45.920 --> 00:27:48.560]  我沒有同意過的 慘了
[00:27:48.560 --> 00:27:51.440]  沒錯你省了1萬元或者很多錢
[00:27:51.440 --> 00:27:54.640]  但是都不及你就是這樣一個缺口
[00:27:54.640 --> 00:27:56.640]  是填補不回來的
[00:27:56.640 --> 00:27:59.280]  你不可以再搬回舊時的房子
[00:27:59.280 --> 00:28:01.200]  就是說你要多想一下這個問題
[00:28:01.200 --> 00:28:04.160]  所以不要急 真的不要急
[00:28:04.160 --> 00:28:08.400]  所以兩個性格很心急的人結婚
[00:28:08.400 --> 00:28:10.960]  已經埋下了一個炸彈
[00:28:10.960 --> 00:28:13.360]  一定要大家互相勸對方
[00:28:13.360 --> 00:28:16.960]  我們兩個在一起 大家學習
[00:28:16.960 --> 00:28:20.160]  談久一點會好一點 談久一點會好一點
[00:28:20.160 --> 00:28:23.120]  好了 這是第一件事 講就是一樣
[00:28:23.120 --> 00:28:26.720]  但是記住 是我們的意見認為
[00:28:26.720 --> 00:28:28.400]  而不是你的意見認為
[00:28:28.400 --> 00:28:31.360]  或者我的意見認為 是我們的意見認為
[00:28:31.360 --> 00:28:32.480]  經常問的問題就是
[00:28:32.480 --> 00:28:34.640]  我們的討論夠不夠足夠呢?
[00:28:34.640 --> 00:28:36.640]  我們考慮時間夠不夠足夠呢?
[00:28:36.640 --> 00:28:39.200]  多一點這樣想 你一定有很多的
[00:28:39.200 --> 00:28:41.280]  雖然你說這樣就糟糕了
[00:28:41.280 --> 00:28:44.720]  那就沒有了九折了 甚至八折了
[00:28:44.720 --> 00:28:49.840]  但是不會的 兩個很開心的 為什麼呢?
[00:28:49.840 --> 00:28:54.480]  就算給多了一些錢 大家都樂意捱下去
[00:28:54.480 --> 00:28:56.240]  因為是大家都喜歡的
[00:28:56.240 --> 00:28:58.720]  一起捱是快樂的
[00:28:58.720 --> 00:29:00.960]  一個人捱很不快樂
[00:29:00.960 --> 00:29:04.240]  特別一個人為對方捱更不快樂
[00:29:04.240 --> 00:29:07.920]  如果兩個人今生命一起捱是沒事的
[00:29:07.920 --> 00:29:09.760]  反而互相很欣賞的
[00:29:09.760 --> 00:29:13.760]  你奠定了基礎 將來更加好
[00:29:13.760 --> 00:29:16.720]  所以記住不要急 不要急
[00:29:16.720 --> 00:29:19.680]  一定要我們決定 不是一個人決定
[00:29:19.680 --> 00:29:24.640]  第二就是要調整一下生活的優先次序
[00:29:24.640 --> 00:29:27.600]  如果你們今天很多夫妻坐在這裡
[00:29:27.600 --> 00:29:30.560]  我隨時數一數十二樣東西
[00:29:30.560 --> 00:29:37.200]  你猜你和你的配偶 大家的次序是多少呢?
[00:29:37.200 --> 00:29:41.920]  比如事業成就 如果他排第幾呢?
[00:29:41.920 --> 00:29:45.120]  事業成就 你就排第幾呢?
[00:29:45.120 --> 00:29:48.800]  第二就是家人 一大家血緣的家人
[00:29:48.800 --> 00:29:51.200]  就是他的外家的家人
[00:29:51.200 --> 00:29:53.920]  第三就是對方
[00:29:53.920 --> 00:29:57.600]  你看他在你這麼多重要的東西裡面排第幾呢?
[00:29:57.600 --> 00:30:00.800]  我希望起碼都沒有二有一
[00:30:00.800 --> 00:30:05.280]  第四就是信仰的教會 你去那間教會
[00:30:05.280 --> 00:30:08.960]  你排第幾優先次序很重要呢?
[00:30:08.960 --> 00:30:12.480]  車排第幾呢?
[00:30:12.480 --> 00:30:14.480]  沒有車就省下來了
[00:30:14.480 --> 00:30:18.480]  房子排第幾呢?沒有房子又省下來了
[00:30:18.480 --> 00:30:22.400]  有就大件事了 他排第一 你排第九就大件事了
[00:30:22.400 --> 00:30:26.560]  親戚你排第幾 他排第幾呢?
[00:30:26.560 --> 00:30:30.160]  好朋友包括舊同事、舊同學、舊團友
[00:30:30.160 --> 00:30:32.800]  你排第幾 他排第幾呢?
[00:30:32.800 --> 00:30:38.720]  旅行運動你排第幾 他排第幾最重要呢?
[00:30:38.720 --> 00:30:43.200]  學習 包括各種的進修
[00:30:43.200 --> 00:30:46.000]  接著電影、電視、音樂、嗜好
[00:30:46.000 --> 00:30:47.600]  他排第幾 你排第幾呢?
[00:30:47.600 --> 00:30:50.720]  最後就是寵物 貓貓狗狗那些
[00:30:50.720 --> 00:30:55.680]  這12樣東西 如果大家的次序很懸殊
[00:30:55.680 --> 00:30:59.120]  吵架吵得非常精彩就會了
[00:30:59.120 --> 00:31:02.240]  因為誰搞了我的貓
[00:31:02.240 --> 00:31:05.200]  當然是你啦 家裡還有別人嗎?
[00:31:05.200 --> 00:31:08.800]  那就大件事了 那隻貓因為他排第一
[00:31:08.800 --> 00:31:13.840]  老公排第二 所以貓不快樂就大件事了
[00:31:13.840 --> 00:31:17.040]  一定要小心一下排第幾
[00:31:17.040 --> 00:31:21.040]  當然有些嗜好是有的 他很喜歡踢球
[00:31:21.040 --> 00:31:24.480]  運動排第一的 結婚之前排第一的
[00:31:24.480 --> 00:31:29.040]  然後你要問清楚了
[00:31:29.040 --> 00:31:32.560]  如果你真的娶他
[00:31:32.560 --> 00:31:35.760]  你一定要踢球 起碼要排第二以後
[00:31:35.760 --> 00:31:38.400]  不然你娶個球就好了
[00:31:38.400 --> 00:31:42.160]  你要搞清楚 你一定要放下一些東西
[00:31:42.160 --> 00:31:44.640]  就等於愛一個人
[00:31:44.640 --> 00:31:47.600]  愛是不可以沒有東西的
[00:31:47.600 --> 00:31:50.560]  一樣都不放下的 那個不是愛
[00:31:50.560 --> 00:31:53.680]  所以一定要擔心 其實這12樣東西
[00:31:53.680 --> 00:31:58.960]  很多夫妻在幾十年裡面都調整過很多很多次
[00:31:58.960 --> 00:32:02.160]  最後大家都樂意看到的
[00:32:02.160 --> 00:32:05.680]  當然了 你說那調整完怎麼樣?
[00:32:05.680 --> 00:32:08.400]  他真的喜歡 比如他喜歡親戚
[00:32:08.400 --> 00:32:10.720]  第二就是寵物 第三是教會
[00:32:10.720 --> 00:32:13.120]  我排第三是排最後的
[00:32:13.120 --> 00:32:18.160]  那是不是我跟他這三樣東西一定吵架?不是
[00:32:18.160 --> 00:32:20.720]  如果你是愛他呢
[00:32:20.720 --> 00:32:25.680]  你會以他的快樂為你的快樂的
[00:32:25.680 --> 00:32:28.480]  你不會碰一隻貓 你怕貓
[00:32:28.480 --> 00:32:30.880]  不過你看到他抱一隻貓呢
[00:32:30.880 --> 00:32:33.440]  你自己會開心 你替他開心
[00:32:33.440 --> 00:32:35.680]  這個境界很厲害
[00:32:35.680 --> 00:32:38.640]  你看到他跟朋友煲電話粥
[00:32:38.640 --> 00:32:41.440]  他很喜歡那個舊同學
[00:32:41.440 --> 00:32:44.720]  你替他開心 你還多倒兩杯茶給他
[00:32:44.720 --> 00:32:47.440]  沒有戲的 喝一口吧
[00:32:47.440 --> 00:32:50.400]  你替他開心 愛一個人
[00:32:50.400 --> 00:32:53.600]  是會替那個人快樂的 而不是說
[00:32:53.600 --> 00:32:56.480]  他有他快樂 我少休兩天了
[00:32:56.480 --> 00:32:58.880]  他煲電話粥 今晚看球賽
[00:32:58.880 --> 00:33:01.440]  我放假了 不是這樣的
[00:33:01.440 --> 00:33:05.280]  我真的看到很多女士
[00:33:05.280 --> 00:33:09.920]  陪著老公去看球賽的
[00:33:09.920 --> 00:33:15.040]  其實那個女士連踢排球還是足球都不知道
[00:33:15.040 --> 00:33:18.720]  但是她竟然陪著老公去看球賽
[00:33:18.720 --> 00:33:22.560]  她以為老公開心 她自己也開心
[00:33:22.560 --> 00:33:24.960]  當然你知道夏文
[00:33:24.960 --> 00:33:30.720]  就是因為老公知道她很喜歡外加的親戚
[00:33:30.720 --> 00:33:36.000]  所以老公一定抽時間陪她回外加吃飯
[00:33:36.000 --> 00:33:39.680]  互相都覺得其所
[00:33:39.680 --> 00:33:41.440]  但是另一個人支持的
[00:33:41.440 --> 00:33:43.840]  這些就是成功的夫妻
[00:33:43.840 --> 00:33:46.960]  而不是說你為了我犧牲了11樣
[00:33:46.960 --> 00:33:47.920]  我又犧牲了11樣
[00:33:47.920 --> 00:33:50.960]  好了 大家沒有了 同歸於盡
[00:33:50.960 --> 00:33:54.160]  不是同歸於盡 不要搞得這麼轟轟烈烈
[00:33:54.160 --> 00:33:56.400]  不是這樣的 婚姻是幸福的
[00:33:56.400 --> 00:33:58.240]  不是叫你同歸於盡的
[00:33:58.240 --> 00:34:01.760]  但是去到這樣 你說多難的事
[00:34:01.760 --> 00:34:05.360]  裡面又很有胸襟 很有逆地而處
[00:34:05.360 --> 00:34:07.520]  很有感覺的感覺
[00:34:07.520 --> 00:34:10.400]  但是這種造詣不是一兩年能練的
[00:34:10.400 --> 00:34:13.760]  是很長時間 很長時間能練的
[00:34:13.760 --> 00:34:17.200]  第三件事就是剛才說的誘惑
[00:34:17.200 --> 00:34:19.360]  誘惑很多方面 有些是不正當的
[00:34:19.360 --> 00:34:22.400]  也有些是真的嗜好
[00:34:22.400 --> 00:34:25.520]  假設她很喜歡喝咖啡
[00:34:25.520 --> 00:34:27.520]  她各種類型的牌子都有的
[00:34:27.520 --> 00:34:29.360]  這是她很大的誘惑
[00:34:29.360 --> 00:34:32.800]  但問題是她用了很多時間去研究這些東西
[00:34:32.800 --> 00:34:34.240]  搞到她沒有時間理會
[00:34:34.240 --> 00:34:35.280]  她的東西都帶了
[00:34:35.280 --> 00:34:36.560]  還有她擺的東西
[00:34:36.560 --> 00:34:40.640]  是擺在櫃子裡的東西都放在桌面上
[00:34:40.640 --> 00:34:42.000]  但是要小心
[00:34:42.000 --> 00:34:43.920]  每逢有這些東西出現
[00:34:43.920 --> 00:34:46.880]  大家要面對的就是傾談
[00:34:46.880 --> 00:34:48.880]  這個誘惑 傾談
[00:34:48.880 --> 00:34:50.160]  比如大家說一下
[00:34:50.160 --> 00:34:54.080]  你昨晚晚晚看《英超聯》看得這麼晚
[00:34:54.080 --> 00:34:57.120]  我等你早上起來這麼辛苦
[00:34:57.120 --> 00:34:58.480]  我都等你心癢癢的
[00:34:58.480 --> 00:35:00.960]  上班你必須有精神的
[00:35:00.960 --> 00:35:02.560]  你有沒有困難呢?
[00:35:02.560 --> 00:35:04.800]  不如錄起來看回頭行不行呢?
[00:35:04.800 --> 00:35:06.720]  要看現場是怎麼樣呢?
[00:35:06.720 --> 00:35:09.760]  她說不行的 沒有刺激的
[00:35:09.760 --> 00:35:11.760]  於是你就告訴她
[00:35:11.760 --> 00:35:14.000]  那你怎麼解決這個問題呢?
[00:35:14.000 --> 00:35:17.120]  問題經常都解決不了的
[00:35:17.120 --> 00:35:19.120]  不過問題是可以談的
[00:35:19.120 --> 00:35:20.960]  因為當你談的時候
[00:35:20.960 --> 00:35:26.960]  你越談越覺得你的配偶是在緊張你
[00:35:26.960 --> 00:35:29.920]  你不談 你的配偶覺得什麼呢?
[00:35:29.920 --> 00:35:33.200]  她不理我的 她沒有興趣
[00:35:33.200 --> 00:35:34.400]  她隨我去
[00:35:34.400 --> 00:35:37.040]  不過我知道她放棄我的 我沒得救了
[00:35:37.040 --> 00:35:40.400]  如果是這樣的話 不是成功夫妻來的
[00:35:40.400 --> 00:35:42.400]  這些是迴避的夫妻
[00:35:42.400 --> 00:35:45.200]  就是大家避開不說某些東西
[00:35:45.200 --> 00:35:48.560]  免得吵架 不過大家沒有興趣
[00:35:48.560 --> 00:35:50.960]  對對方的事情以成定局
[00:35:50.960 --> 00:35:53.920]  所以她說三分之一是我的
[00:35:53.920 --> 00:35:56.160]  三分之二是她的嗜好
[00:35:56.160 --> 00:36:00.240]  所以有些人說我是她兼職的老婆
[00:36:00.240 --> 00:36:03.120]  她有波體 她有朋友找她
[00:36:03.120 --> 00:36:04.720]  我借她的
[00:36:04.720 --> 00:36:08.720]  這些夫妻就是她不敢面對談這些事情
[00:36:08.720 --> 00:36:11.280]  記住 談話的威力很大
[00:36:11.280 --> 00:36:13.920]  你談著談著不知不覺
[00:36:13.920 --> 00:36:16.800]  感覺到她的感覺
[00:36:16.800 --> 00:36:18.800]  她為什麼這麼喜歡貓
[00:36:18.800 --> 00:36:21.600]  這麼喜歡看球賽 這麼喜歡咖啡什麼的
[00:36:21.600 --> 00:36:23.600]  你完全不喜歡 但是你聽得多
[00:36:23.600 --> 00:36:25.600]  你感覺到她的感覺
[00:36:25.600 --> 00:36:27.120]  簡直告訴你
[00:36:27.120 --> 00:36:29.760]  我老公沒有了那些東西是不得了的
[00:36:29.760 --> 00:36:32.080]  她很緊張那些東西
[00:36:32.080 --> 00:36:33.760]  是這樣的 她是這樣的
[00:36:33.760 --> 00:36:37.120]  接著還怎麼樣呢?笑得咔咔聲
[00:36:37.120 --> 00:36:39.920]  以前這個老婆 恨那些東西
[00:36:39.920 --> 00:36:43.200]  恨得想捏死那壺咖啡 當人一樣
[00:36:43.200 --> 00:36:46.080]  現在不是的 現在她
[00:36:46.080 --> 00:36:48.080]  我陪她去看一個展覽
[00:36:48.080 --> 00:36:50.640]  她喜歡得不得了 我還提醒她
[00:36:50.640 --> 00:36:53.040]  早點到 有一段時間 排隊排很久
[00:36:53.040 --> 00:36:55.040]  我幫她爆了
[00:36:55.040 --> 00:36:58.560]  你看到 原來這樣感動了她老公
[00:36:58.560 --> 00:37:00.400]  她老公自動的嗎?
[00:37:00.400 --> 00:37:03.680]  他說 我現在都減了一點點 適可而止
[00:37:03.680 --> 00:37:06.640]  我知道她緊張我 喝多了沒好處
[00:37:06.640 --> 00:37:08.880]  我現在都開始發現醫生說
[00:37:08.880 --> 00:37:11.520]  她心臟不是太好 不可以喝太多
[00:37:11.520 --> 00:37:14.560]  是她第一個提醒我 我老婆很好
[00:37:14.560 --> 00:37:17.600]  幾年間幾年後 改了口風
[00:37:17.600 --> 00:37:20.720]  本來那個咖啡是他們的情敵
[00:37:20.720 --> 00:37:24.240]  今天不是 這個就是當大家肯談
[00:37:24.240 --> 00:37:27.200]  肯關心肯談 就不同了
[00:37:27.200 --> 00:37:30.080]  還有一件事 就是
[00:37:30.080 --> 00:37:33.360]  其實為什麼這麼多夫妻吵那麼多架
[00:37:33.360 --> 00:37:34.960]  鬧離婚那麼多次
[00:37:34.960 --> 00:37:37.760]  又說六舖又一舖壞了那些呢?
[00:37:37.760 --> 00:37:39.760]  為什麼還行呢?
[00:37:39.760 --> 00:37:44.560]  那個研究說92%的夫妻
[00:37:44.560 --> 00:37:48.480]  沒有離婚 是因為那個堅持力
[00:37:48.480 --> 00:37:51.120]  Perseverance 堅持力
[00:37:51.120 --> 00:37:53.120]  就是他仍然覺得就是
[00:37:53.120 --> 00:37:55.120]  什麼不妥都好
[00:37:55.120 --> 00:37:59.280]  多大這個婚要繼續 這個堅持力
[00:37:59.280 --> 00:38:04.080]  當然很多社會上的人就會批評
[00:38:04.080 --> 00:38:06.560]  長痛不如短痛
[00:38:06.560 --> 00:38:09.360]  這麼辛苦 天天都堅持這樣
[00:38:09.360 --> 00:38:10.960]  但這夫妻真的不是這樣
[00:38:10.960 --> 00:38:12.960]  這夫妻我仍然信有轉機
[00:38:12.960 --> 00:38:16.080]  是我們不懂得怎麼相處得好
[00:38:16.080 --> 00:38:18.560]  我不懂得愛得好
[00:38:18.560 --> 00:38:21.360]  我慢慢要學會 我會學到的
[00:38:21.360 --> 00:38:22.880]  所以他們堅持
[00:38:22.880 --> 00:38:25.120]  堅持不代表看著不好
[00:38:25.120 --> 00:38:27.680]  而是堅持信會越來越好
[00:38:27.680 --> 00:38:30.720]  他信這件事 他信有上帝
[00:38:30.720 --> 00:38:32.240]  他信大家看聖經
[00:38:32.240 --> 00:38:34.800]  我信會關心他的 駐京祈禱
[00:38:34.800 --> 00:38:37.520]  上帝會改變他的心態
[00:38:37.520 --> 00:38:39.520]  沒那麼容易搞的
[00:38:39.520 --> 00:38:41.520]  變成容易談很多的
[00:38:41.520 --> 00:38:43.520]  容易妥協很多的
[00:38:43.520 --> 00:38:45.520]  甚至有一天他說
[00:38:45.520 --> 00:38:47.520]  我都覺得那些事情都不太介意了
[00:38:47.520 --> 00:38:50.160]  以前很重要 現在都不是了
[00:38:50.160 --> 00:38:52.160]  竟然間這個堅持力
[00:38:52.160 --> 00:38:54.160]  見到新機會出現
[00:38:54.160 --> 00:38:55.680]  因為堅持力
[00:38:55.680 --> 00:38:58.800]  這些是挺好的研究報告講出來的
[00:38:58.800 --> 00:39:01.280]  不過當然最穩定的夫妻
[00:39:01.280 --> 00:39:03.760]  是怎麼樣呢 有四個條件
[00:39:03.760 --> 00:39:07.440]  第一條件就是你相信你和他結了婚
[00:39:07.440 --> 00:39:10.320]  你們兩個都完整了
[00:39:10.320 --> 00:39:12.320]  這個完整很有趣
[00:39:12.320 --> 00:39:16.000]  完整就是你沒有他
[00:39:16.000 --> 00:39:19.760]  你一定覺得還是欠了一些不知道什麼
[00:39:19.760 --> 00:39:21.760]  是不齊的
[00:39:21.760 --> 00:39:24.400]  有些東西是不齊的
[00:39:24.400 --> 00:39:26.400]  像什麼呢 像你去旅行
[00:39:26.400 --> 00:39:29.840]  你收拾東西 出門去機場
[00:39:29.840 --> 00:39:32.880]  你就是留了一些東西 不知道是什麼
[00:39:32.880 --> 00:39:35.600]  覺得是未帶的 但是又想不到是什麼
[00:39:35.600 --> 00:39:38.960]  那些叫做欠完整的感覺
[00:39:38.960 --> 00:39:41.680]  這個結婚的夫妻
[00:39:41.680 --> 00:39:44.560]  他們慢慢去找這個完整出來的
[00:39:44.560 --> 00:39:48.080]  很明顯如果你問我 我猜到最大的完整
[00:39:48.080 --> 00:39:51.760]  就是性格的配搭的完整
[00:39:51.760 --> 00:39:53.760]  舉個例子
[00:39:53.760 --> 00:39:55.760]  我用我的心理學看
[00:39:55.760 --> 00:39:57.760]  兩個人相處
[00:39:57.760 --> 00:40:02.560]  最容易不一樣
[00:40:02.560 --> 00:40:04.560]  就是兩種反應
[00:40:04.560 --> 00:40:08.560]  一種就是批評人
[00:40:08.560 --> 00:40:10.560]  有些人什麼都批評的
[00:40:10.560 --> 00:40:12.560]  比如說 這裡很冷
[00:40:12.560 --> 00:40:14.560]  這裡椅子很擠
[00:40:14.560 --> 00:40:16.560]  什麼都找得到
[00:40:16.560 --> 00:40:19.360]  你看地上 這裡有些塵
[00:40:19.360 --> 00:40:21.360]  很快就看到
[00:40:21.360 --> 00:40:23.360]  當然他做影評是挺好的
[00:40:23.360 --> 00:40:26.160]  賺很多錢的 幾十歲就可以
[00:40:26.160 --> 00:40:28.160]  批評是一種習慣
[00:40:28.160 --> 00:40:30.160]  是活該的
[00:40:30.160 --> 00:40:32.160]  因為他的眼睛特別利
[00:40:32.160 --> 00:40:34.160]  又沒有近視 又沒有遠視 什麼都沒有
[00:40:34.160 --> 00:40:36.160]  他不知為什麼想一些形容詞
[00:40:36.160 --> 00:40:39.160]  一天想到一刻都很尖銳的
[00:40:39.160 --> 00:40:41.160]  沒有哪個字是新的 再用過
[00:40:41.160 --> 00:40:43.160]  又換新的 又可以的
[00:40:43.160 --> 00:40:47.160]  另一種夫婦呢 有些人是很體諒的
[00:40:47.160 --> 00:40:50.160]  體諒怎麼樣呢?這個世上沒有什麼是錯的
[00:40:50.160 --> 00:40:52.160]  他說他眼睛來
[00:40:52.160 --> 00:40:55.160]  你看這麼遠的住 你知道多難坐車
[00:40:55.160 --> 00:40:58.160]  放工啊 離位 愧欺啊
[00:40:58.160 --> 00:41:00.160]  還要走一段路 回去走道堂
[00:41:00.160 --> 00:41:03.160]  唉 算是好的了 遲到兩個字就好
[00:41:03.160 --> 00:41:05.160]  這些叫做很體諒的
[00:41:05.160 --> 00:41:08.160]  接著就說他賺錢不多的了
