
[00:00:00.000 --> 00:00:06.820]  我曾經在北美講過一個退休會
[00:23:06.840 --> 00:23:12.840]  然後滴到你整個人崩潰
[00:23:12.840 --> 00:23:14.840]  開始的時候就一滴、一滴
[00:23:14.840 --> 00:23:16.840]  你現在想一下
[00:23:16.840 --> 00:23:17.840]  你就睡在那裡
[00:23:17.840 --> 00:23:19.840]  一滴、一滴就滴下來
[00:23:19.840 --> 00:23:21.840]  滴到差不多的時候
[00:23:21.840 --> 00:23:23.840]  你身體虛弱了
[00:23:23.840 --> 00:23:24.840]  又沒得吃了
[00:23:24.840 --> 00:23:26.840]  然後又沒得睡了
[00:23:26.840 --> 00:23:28.840]  你一直滴你睡不睡得著呢?
[00:23:28.840 --> 00:23:30.840]  沒得睡了
[00:23:30.840 --> 00:23:32.840]  到你一個星期之後
[00:23:32.840 --> 00:23:35.840]  我想你熬得到一個星期已經很厲害了
[00:23:35.840 --> 00:23:37.840]  到最後整個人崩潰了
[00:23:37.840 --> 00:23:42.840]  那些一滴、一滴的水就變成一槌、一槌地打下來
[00:23:42.840 --> 00:23:47.840]  你最後投降了
[00:23:47.840 --> 00:23:49.840]  我講了
[00:23:49.840 --> 00:23:56.840]  這些戰俘就要他就範就用這個方法
[00:23:56.840 --> 00:24:01.840]  頂尖會你不要以為一些負面的思想進來
[00:24:01.840 --> 00:24:03.840]  我可以勝過他
[00:24:03.840 --> 00:24:07.840]  一件、一件、又一件
[00:24:07.840 --> 00:24:10.840]  到最後長期在你的生命裡面
[00:24:10.840 --> 00:24:16.840]  我想你就不想繼續活下去
[00:24:16.840 --> 00:24:22.840]  頂尖會有沒有試過你做事做到你覺得壓力很大
[00:24:22.840 --> 00:24:24.840]  然後想逃避
[00:24:24.840 --> 00:24:26.840]  想換工作
[00:24:26.840 --> 00:24:29.840]  就從此劈炮縮骨
[00:24:29.840 --> 00:24:31.840]  就不上班
[00:24:31.840 --> 00:24:33.840]  有沒有想過?
[00:24:33.840 --> 00:24:35.840]  可能你們沒有
[00:24:35.840 --> 00:24:37.840]  你們都是堅強一族
[00:24:37.840 --> 00:24:43.840]  但是我相信有時這些思想會進到你的腦海裡
[00:24:43.840 --> 00:24:47.840]  頂尖會不是換一個工作就解決你的問題
[00:24:47.840 --> 00:24:49.840]  不是
[00:24:49.840 --> 00:24:53.840]  很可能你換一個工作就將自己的問題帶到那個工作裡
[00:24:53.840 --> 00:24:57.840]  你不解決你裡面自己的困惑
[00:24:57.840 --> 00:25:01.840]  你不將你裡面的力量開源
[00:25:01.840 --> 00:25:05.840]  你到一個新工場又會遇到新的問題
[00:25:05.840 --> 00:25:10.840]  或者將舊的問題再帶出來
[00:25:10.840 --> 00:25:13.840]  第三,如果你注意
[00:25:13.840 --> 00:25:16.840]  他第一個是忽視另類的戰場
[00:25:16.840 --> 00:25:18.840]  這個戰場是什麼?
[00:25:18.840 --> 00:25:19.840]  心理戰
[00:25:19.840 --> 00:25:22.840]  第二,他精力耗盡枯竭
[00:25:22.840 --> 00:25:24.840]  他走了這麼遠
[00:25:24.840 --> 00:25:28.840]  所以他去到羅藤樹下求死然後在那裡睡覺
[00:25:28.840 --> 00:25:32.840]  第三,他感到一無是處
[00:25:32.840 --> 00:25:36.840]  如果大家看他第四節
[00:25:36.840 --> 00:25:43.840]  罷了,耶和華求你取我的姓名,因為我不姓於我的列祖
[00:25:43.840 --> 00:25:46.840]  我的列祖是指什麼人呢?
[00:25:46.840 --> 00:25:49.840]  可能真的是他的列祖
[00:25:49.840 --> 00:25:56.840]  可能他也聽到他的列祖的神用他的故事事跡
[00:25:56.840 --> 00:25:59.840]  然後他自己覺得自己現在這麼軟弱
[00:25:59.840 --> 00:26:01.840]  這麼無能無奈
[00:26:01.840 --> 00:26:04.840]  他比起他的列祖差得遠
[00:26:04.840 --> 00:26:09.840]  但是列祖也可以是別人的統稱
[00:26:09.840 --> 00:26:12.840]  就是說我不夠別人這麼厲害
[00:26:12.840 --> 00:26:14.840]  我不夠別人這麼好
[00:26:14.840 --> 00:26:16.840]  我不夠別人這麼厲害
[00:26:16.840 --> 00:26:21.840]  這個就是心理包袱加上體力耗盡
[00:26:21.840 --> 00:26:24.840]  然後又在這裡和別人比較
[00:26:24.840 --> 00:26:31.840]  你覺不覺得有時候我們一個人在地上是好好的
[00:26:31.840 --> 00:26:35.840]  有時候多了一個人出現就好像多了一些問題
[00:26:35.840 --> 00:26:37.840]  是不是?
[00:26:37.840 --> 00:26:40.840]  譬如你自己一個人教主一學
[00:26:40.840 --> 00:26:43.840]  就算人少少
[00:26:43.840 --> 00:26:46.840]  只有你一個人教主一學
[00:26:46.840 --> 00:26:48.840]  人少少就人少少
[00:26:48.840 --> 00:26:53.840]  但是不是的,現在忽然間來了一個新澤師兄
[00:26:53.840 --> 00:26:57.840]  他其實沒有你這麼有經驗
[00:26:57.840 --> 00:27:00.840]  但是他教主一學的時候
[00:27:00.840 --> 00:27:04.840]  他的班房坐無虛席
[00:27:04.840 --> 00:27:06.840]  人山人海
[00:27:06.840 --> 00:27:09.840]  你那裡本來已經人丁單薄
[00:27:09.840 --> 00:27:14.840]  他一開了你那班人就全部都走過去
[00:27:14.840 --> 00:27:17.840]  你覺不覺得本來你好好的
[00:27:17.840 --> 00:27:19.840]  現在出現了旁邊多了一個人
[00:27:19.840 --> 00:27:22.840]  你就會覺得
[00:27:22.840 --> 00:27:25.840]  是不是覺得自己一無是處
[00:27:25.840 --> 00:27:27.840]  覺得自己很瘀
[00:27:27.840 --> 00:27:29.840]  和別人一比就比下去
[00:27:29.840 --> 00:27:32.840]  所以中國人說人比人就怎樣?
[00:27:32.840 --> 00:27:34.840]  比死人
[00:27:34.840 --> 00:27:39.840]  在比較的事上我們很多時候花了很多精神
[00:27:39.840 --> 00:27:41.840]  很多力量
[00:27:41.840 --> 00:27:47.840]  而有很多的無形壓力在我們身上
[00:27:47.840 --> 00:27:51.840]  頂尖的朋友你千萬不要花這麼多時間和別人比較
[00:27:51.840 --> 00:27:53.840]  你和別人比較
[00:27:53.840 --> 00:27:57.840]  你一定有些東西不夠別人厲害
[00:27:57.840 --> 00:28:00.840]  你一定有些東西不夠別人好的
[00:28:00.840 --> 00:28:03.840]  你一定有些東西不夠別人漂亮
[00:28:03.840 --> 00:28:05.840]  你如果一比
[00:28:05.840 --> 00:28:07.840]  全世界的人和你一個比
[00:28:07.840 --> 00:28:09.840]  你全部都去比
[00:28:09.840 --> 00:28:11.840]  你一定比下去
[00:28:11.840 --> 00:28:15.840]  所以千萬不要和別人比
[00:28:15.840 --> 00:28:20.840]  為什麼以利亞會和別人比呢?
[00:28:20.840 --> 00:28:22.840]  他自己都沒有辦法控制
[00:28:22.840 --> 00:28:24.840]  控制不到
[00:28:24.840 --> 00:28:26.840]  因為他心靈壓力大
[00:28:26.840 --> 00:28:28.840]  因為他現在體力耗盡
[00:28:28.840 --> 00:28:31.840]  所以到一個地步的時候
[00:28:31.840 --> 00:28:34.840]  他和別人一比就覺得自己更加沒用
[00:28:34.840 --> 00:28:36.840]  更加沒用
[00:28:36.840 --> 00:28:41.840]  所以他起了一個自殺的念頭
[00:28:41.840 --> 00:28:46.840]  神啊!你不如將我的命拿走
[00:28:46.840 --> 00:28:50.840]  頂尖的朋友你如果發現
[00:28:50.840 --> 00:28:58.840]  以利亞的問題和今天一些的心理壓力
[00:28:58.840 --> 00:29:08.840]  情緒病、精神崩潰或抑鬱是很相似的
[00:29:08.840 --> 00:29:16.840]  我不可以說以利亞現在一定是在抑鬱當中
[00:29:16.840 --> 00:29:19.840]  但是從種種跡象可以看到
[00:29:19.840 --> 00:29:22.840]  他是有現代人的抑鬱病
[00:29:22.840 --> 00:29:25.840]  如果要處理這些抑鬱病
[00:29:25.840 --> 00:29:29.840]  其實現在世上有很多的菜單
[00:29:29.840 --> 00:29:32.840]  有很多治療的方法
[00:29:32.840 --> 00:29:36.840]  五花八門、淋浪滿玉滿目
[00:29:36.840 --> 00:29:41.840]  而這些菜單或藥單到底有沒有效呢?
[00:29:41.840 --> 00:29:44.840]  有些人就告訴你很有效
[00:29:44.840 --> 00:29:46.840]  每個人都有不同的看法
[00:29:46.840 --> 00:29:48.840]  而你看完之後
[00:29:48.840 --> 00:29:51.840]  那麼多的專家在你旁邊給意見
[00:29:51.840 --> 00:29:54.840]  有時候你都不知道到底要跟哪一個
[00:29:54.840 --> 00:29:57.840]  今天我要和大家說
[00:29:57.840 --> 00:30:03.840]  就是從神的角度來看這個情緒抑鬱
[00:30:03.840 --> 00:30:10.840]  神怎樣解決以利亞的問題呢?
[00:30:10.840 --> 00:30:13.840]  神有一個基本的解決方法
[00:30:13.840 --> 00:30:21.840]  就是回復以利亞的屬靈的sense
[00:30:21.840 --> 00:30:26.840]  生命根根生的四部曲
[00:30:26.840 --> 00:30:29.840]  就是用四句說話
[00:30:29.840 --> 00:30:33.840]  或者神的天使對他說的四句說話
[00:30:33.840 --> 00:30:37.840]  第一句 起來吃飽
[00:30:37.840 --> 00:30:40.840]  因為你當走的路甚遠
[00:30:40.840 --> 00:30:43.840]  起來吃飽
[00:30:43.840 --> 00:30:48.840]  以利亞其實是現在走到以色列的南邊
[00:30:48.840 --> 00:30:51.840]  他獨自一個人走到曠野那裡
[00:30:51.840 --> 00:30:53.840]  他要隱藏
[00:30:53.840 --> 00:30:55.840]  不單單隱藏
[00:30:55.840 --> 00:30:57.840]  他要封閉自己
[00:30:57.840 --> 00:31:00.840]  他要單獨一個人孤身躲起來
[00:31:00.840 --> 00:31:02.840]  他打算什麼?
[00:31:02.840 --> 00:31:04.840]  他打算放棄
[00:31:04.840 --> 00:31:07.840]  剛才我們說他求死
[00:31:07.840 --> 00:31:09.840]  他求死
[00:31:09.840 --> 00:31:12.840]  那我們可不可以求死呢?
[00:31:12.840 --> 00:31:14.840]  可不可以?
[00:31:14.840 --> 00:31:20.840]  你可以到人生走到絕路的時候
[00:31:20.840 --> 00:31:22.840]  你有一個求死的傾向
[00:31:22.840 --> 00:31:25.840]  但是我告訴大家
[00:31:25.840 --> 00:31:27.840]  你在地上神給你的生命
[00:31:27.840 --> 00:31:29.840]  你只有一個選擇
[00:31:29.840 --> 00:31:31.840]  你就是求生
[00:31:31.840 --> 00:31:34.840]  你不可以求死
[00:31:34.840 --> 00:31:36.840]  你可以求生
[00:31:36.840 --> 00:31:37.840]  但是不可以求死
[00:31:37.840 --> 00:31:39.840]  因為神從來
[00:31:39.840 --> 00:31:44.840]  人們在神面前求死都不蒙神英雲
[00:31:44.840 --> 00:31:47.840]  若拿求死神就不聽他
[00:31:47.840 --> 00:31:50.840]  以利亞求死神就不聽他
[00:31:50.840 --> 00:31:55.840]  因為人沒有求死的權利
[00:31:55.840 --> 00:31:57.840]  神聽到以利亞的祈禱
[00:31:57.840 --> 00:31:59.840]  他用什麼回應呢?
[00:31:59.840 --> 00:32:02.840]  他差點用天使來幫他
[00:32:02.840 --> 00:32:04.840]  天使沒有說話
[00:32:04.840 --> 00:32:06.840]  天使也沒有責備他
[00:32:06.840 --> 00:32:13.840]  天使只是在那裡放他一瓶水
[00:32:13.840 --> 00:32:17.840]  然後有炭火燒的餅
[00:32:17.840 --> 00:32:20.840]  然後叫他起來吃吧
[00:32:20.840 --> 00:32:22.840]  他就吃了
[00:32:22.840 --> 00:32:24.840]  就喝了
[00:32:24.840 --> 00:32:28.840]  然後耶和華的使者第二次來拍他
[00:32:28.840 --> 00:32:30.840]  他後來就睡了
[00:32:30.840 --> 00:32:32.840]  然後就說起來吃吧
[00:32:32.840 --> 00:32:35.840]  因為你當走的路岑遠
[00:32:35.840 --> 00:32:37.840]  他就起來吃了
[00:32:37.840 --> 00:32:38.840]  喝了
[00:32:38.840 --> 00:32:42.840]  象著這飲食的力量走了四十週夜
[00:32:42.840 --> 00:32:46.840]  到了神的山就是和列山
[00:32:46.840 --> 00:32:49.840]  天使讓他好好睡覺
[00:32:49.840 --> 00:32:51.840]  然後給他吃東西
[00:32:51.840 --> 00:32:55.840]  然後當他吃完之後又再睡
[00:32:55.840 --> 00:32:57.840]  天使又給他再睡
[00:32:57.840 --> 00:32:59.840]  然後又給他吃東西
[00:32:59.840 --> 00:33:03.840]  吃完之後就說起來走吧
[00:33:03.840 --> 00:33:06.840]  因為你要走的路岑遠
[00:33:06.840 --> 00:33:08.840]  到最後伊利亞有力量
[00:33:08.840 --> 00:33:10.840]  他就起來了
[00:33:10.840 --> 00:33:12.840]  他就走了
[00:33:12.840 --> 00:33:19.840]  丙子會如果第一個的方式
[00:33:19.840 --> 00:33:21.840]  來處理我們的抑鬱
[00:33:21.840 --> 00:33:23.840]  或者說我們的情緒病
[00:33:23.840 --> 00:33:25.840]  最好是什麼呢?
[00:33:25.840 --> 00:33:27.840]  好好睡覺
[00:33:27.840 --> 00:33:31.840]  我們現在聽很多的上班一族
[00:33:31.840 --> 00:33:38.840]  其實有一種叫睡眠缺乏症
[00:33:38.840 --> 00:33:40.840]  就是睡眠不足
[00:33:40.840 --> 00:33:42.840]  整天都睡不足
[00:33:42.840 --> 00:33:43.840]  整天都睡不足
[00:33:43.840 --> 00:33:45.840]  你的情緒一定會受影響
[00:33:45.840 --> 00:33:47.840]  因為你睡覺的時候
[00:33:47.840 --> 00:33:51.840]  是你裡面的機能在休息的時候
[00:33:51.840 --> 00:33:54.840]  你不休息一直在做
[00:33:54.840 --> 00:33:57.840]  人是需要休息的
[00:33:57.840 --> 00:33:59.840]  機器是需要休息的
[00:33:59.840 --> 00:34:02.840]  所以當你沒有休息的時候
[00:34:02.840 --> 00:34:05.840]  你沒有辦法長期抵受下去
[00:34:05.840 --> 00:34:10.840]  很多年前在加州的伯克利大學
[00:34:10.840 --> 00:34:12.840]  做了這樣的研究
[00:34:12.840 --> 00:34:14.840]  這個研究就是
[00:34:14.840 --> 00:34:21.840]  他用一批從挪威帶回來的田鼠
[00:34:21.840 --> 00:34:26.840]  然後給他在一個池裡游
[00:34:26.840 --> 00:34:28.840]  放他們下去游
[00:34:28.840 --> 00:34:30.840]  一直游游游
[00:34:30.840 --> 00:34:32.840]  游到他累了
[00:34:32.840 --> 00:34:34.840]  然後沒力氣游了
[00:34:34.840 --> 00:34:36.840]  然後淹死了
[00:34:36.840 --> 00:34:38.840]  他就發現
[00:34:38.840 --> 00:34:42.840]  這批田鼠平均大概可以游七個小時
[00:34:42.840 --> 00:34:44.840]  七個小時
[00:34:44.840 --> 00:34:46.840]  到力量衰竭
[00:34:46.840 --> 00:34:48.840]  沒力氣了
[00:34:48.840 --> 00:34:50.840]  他就放棄
[00:34:50.840 --> 00:34:52.840]  然後就死了
[00:34:52.840 --> 00:34:56.840]  第二次的實驗就有一點點不同
[00:34:56.840 --> 00:34:59.840]  又是這批田鼠放進去
[00:34:59.840 --> 00:35:04.840]  然後到他們差不多要淹死了
[00:35:04.840 --> 00:35:06.840]  就是累得很
[00:35:06.840 --> 00:35:08.840]  差不多要淹死了
[00:35:08.840 --> 00:35:10.840]  靠近七個小時的時候
[00:35:10.840 --> 00:35:12.840]  就將他們撈起
[00:35:12.840 --> 00:35:14.840]  幾秒鐘
[00:35:14.840 --> 00:35:16.840]  然後再放回去
[00:35:16.840 --> 00:35:18.840]  就撈一次
[00:35:18.840 --> 00:35:23.840]  你猜這批田鼠平均可以游多久呢?
[00:35:23.840 --> 00:35:25.840]  從開始到結束
[00:35:25.840 --> 00:35:27.840]  不是雙倍
[00:35:27.840 --> 00:35:29.840]  是三倍
[00:35:29.840 --> 00:35:31.840]  他可以游二十個小時
[00:35:31.840 --> 00:35:33.840]  那你說
[00:35:33.840 --> 00:35:35.840]  他這樣撈起
[00:35:35.840 --> 00:35:37.840]  然後放回去
[00:35:37.840 --> 00:35:39.840]  他最多就多游七個小時
[00:35:39.840 --> 00:35:41.840]  不是喔
[00:35:41.840 --> 00:35:43.840]  他游多了十三個小時
[00:35:43.840 --> 00:35:47.840]  什麼力量使他多游那六個小時呢?
[00:35:47.840 --> 00:35:49.840]  什麼力量呢?
[00:35:49.840 --> 00:35:53.840]  第一
[00:35:53.840 --> 00:35:55.840]  就是有盼望
[00:35:55.840 --> 00:35:57.840]  有盼望
[00:35:57.840 --> 00:35:59.840]  他盼望
[00:35:59.840 --> 00:36:01.840]  他游到差不多
[00:36:01.840 --> 00:36:03.840]  因為上一次他游到差不多
[00:36:03.840 --> 00:36:05.840]  累到要死的時候
[00:36:05.840 --> 00:36:09.840]  有一隻從天而來的手將他撈起
[00:36:09.840 --> 00:36:11.840]  他也盼望
[00:36:11.840 --> 00:36:13.840]  他現在游啊游啊
[00:36:13.840 --> 00:36:15.840]  游到快沒力氣的時候
[00:36:15.840 --> 00:36:17.840]  又有另外一次的援救
[00:36:17.840 --> 00:36:19.840]  沒有
[00:36:19.840 --> 00:36:21.840]  但他仍然繼續等候
[00:36:21.840 --> 00:36:23.840]  盼望等候
[00:36:23.840 --> 00:36:25.840]  他等候
[00:36:25.840 --> 00:36:29.840]  這個被拯救的機會
[00:36:29.840 --> 00:36:31.840]  等他休息
[00:36:31.840 --> 00:36:33.840]  撈他上來休息了一會兒
[00:36:33.840 --> 00:36:35.840]  然後
[00:36:35.840 --> 00:36:37.840]  拯救
[00:36:37.840 --> 00:36:39.840]  然後拯救
[00:36:39.840 --> 00:36:41.840]  休息然後盼望
[00:36:41.840 --> 00:36:45.840]  就是使我們可以繼續的向前
[00:36:45.840 --> 00:36:47.840]  這個實驗呢
[00:36:47.840 --> 00:36:49.840]  告訴我們什麼呢?
[00:36:49.840 --> 00:36:51.840]  普通就是
[00:36:51.840 --> 00:36:54.840]  一隻田鼠他都需要被拯救
[00:36:54.840 --> 00:36:56.840]  然後有休息的時間
[00:36:56.840 --> 00:37:00.840]  而甚至有盼望下一次繼續被拯救
[00:37:00.840 --> 00:37:02.840]  當然這個實驗
[00:37:02.840 --> 00:37:05.840]  他因為設計只是救他一次
[00:37:05.840 --> 00:37:07.840]  但如果我們的神
[00:37:07.840 --> 00:37:09.840]  他不只是救我們一次
[00:37:09.840 --> 00:37:12.840]  他是不斷的會來拯救我們
[00:37:12.840 --> 00:37:14.840]  所以當我們
[00:37:14.840 --> 00:37:17.840]  在神的眷顧的底下
[00:37:17.840 --> 00:37:21.840]  就不需要有特別的擔心
[00:37:21.840 --> 00:37:24.840]  休息其實是很重要的
[00:37:24.840 --> 00:37:27.840]  休息然後盼望都是很重要的
[00:37:27.840 --> 00:37:29.840]  不要灰心到一個地步
[00:37:29.840 --> 00:37:33.840]  我們連基本的盼望都沒有了
[00:37:33.840 --> 00:37:36.840]  所以神他對付
[00:37:36.840 --> 00:37:42.840]  或者說讓以利亞重新更新的第一步曲是什麼呢?
[00:37:42.840 --> 00:37:44.840]  就是讓他重新得力
[00:37:44.840 --> 00:37:47.840]  這個叫sense of renewal
[00:37:47.840 --> 00:37:49.840]  重新得力
[00:37:49.840 --> 00:37:51.840]  是體力的更新
[00:37:51.840 --> 00:37:55.840]  體力的更新其實帶來靈力的更新
[00:37:55.840 --> 00:38:01.840]  然後他就仗著這個飲食的力量
[00:38:01.840 --> 00:38:04.840]  就走了多久?
[00:38:04.840 --> 00:38:06.840]  40週夜
[00:38:06.840 --> 00:38:12.840]  哇我說這是不是天使的super food
[00:38:12.840 --> 00:38:15.840]  哇這麼厲害
[00:38:15.840 --> 00:38:19.840]  靠著他的力量就走了40週夜
[00:38:19.840 --> 00:38:22.840]  這個相信是一個神蹟
[00:38:22.840 --> 00:38:26.840]  也不排除他中間可能有其他的食物
[00:38:26.840 --> 00:38:27.840]  我不知道
[00:38:27.840 --> 00:38:31.840]  但是以利亞他重新得力
[00:38:31.840 --> 00:38:34.840]  他馬拉松賽事的終點站
[00:38:34.840 --> 00:38:36.840]  他走到哪裡呢?
[00:38:36.840 --> 00:38:38.840]  走到荷列山
[00:38:38.840 --> 00:38:40.840]  大家知道荷列山在哪裡嗎?
[00:38:41.840 --> 00:38:43.840]  我們現在看一下
[00:38:43.840 --> 00:38:46.840]  之前你記不記得他走了20公里
[00:38:46.840 --> 00:38:48.840]  從加密山走到耶穌
[00:38:48.840 --> 00:38:52.840]  然後從耶穌走到別氏巴向南
[00:38:52.840 --> 00:38:54.840]  由150公里
[00:38:54.840 --> 00:38:58.840]  然後別氏巴到荷列山有400公里
[00:38:58.840 --> 00:39:00.840]  所以他全部走了多少?
[00:39:00.840 --> 00:39:03.840]  570公里
[00:39:03.840 --> 00:39:09.840]  荷列山這裡就是別氏巴
[00:39:09.840 --> 00:39:11.840]  這些箭咀不用理會
[00:39:11.840 --> 00:39:14.840]  我找不到一個更清晰的圖
[00:39:14.840 --> 00:39:19.840]  就是從這個地方走到西乃抗耶
[00:39:19.840 --> 00:39:21.840]  就是這裡
[00:39:21.840 --> 00:39:23.840]  荷列山在這裡
[00:39:23.840 --> 00:39:26.840]  400公里走到這裡
[00:39:26.840 --> 00:39:32.840]  以利亞為什麼走到那裡呢?
[00:39:32.840 --> 00:39:37.840]  大家知不知道以利亞為什麼走到荷列山呢?
[00:39:38.840 --> 00:39:42.840]  很多的解經家
[00:39:42.840 --> 00:39:44.840]  他體會到
[00:39:44.840 --> 00:39:48.840]  以利亞在荷列山上和神的會晤
[00:39:48.840 --> 00:39:52.840]  和摩西在神的山
[00:39:52.840 --> 00:39:55.840]  其實就是荷列山
[00:39:55.840 --> 00:39:59.840]  在那裡和神的會晤很相似
[00:39:59.840 --> 00:40:01.840]  有沒有可能
[00:40:01.840 --> 00:40:04.840]  以利亞想起摩西
[00:40:04.840 --> 00:40:10.840]  然後他走啊走啊走到摩西和神會晤的地方
[00:40:10.840 --> 00:40:12.840]  非常有可能
[00:40:12.840 --> 00:40:18.840]  而他走400公里就是為了要去到神的山
[00:40:18.840 --> 00:40:22.840]  和神有一次會晤
[00:40:22.840 --> 00:40:24.840]  如果大家看
[00:40:24.840 --> 00:40:26.840]  他第二個步驟
[00:40:26.840 --> 00:40:28.840]  神對他說的話
[00:40:28.840 --> 00:40:33.840]  就是以利亞你在這裡做什麼?
[00:40:34.840 --> 00:40:37.840]  以利亞你在這裡做什麼?
[00:40:37.840 --> 00:40:40.840]  要他檢視一下他的人生
[00:40:40.840 --> 00:40:42.840]  他在哪裡?
[00:40:42.840 --> 00:40:44.840]  就是荷列山進了一個洞
[00:40:44.840 --> 00:40:46.840]  就住在洞中
[00:40:46.840 --> 00:40:48.840]  注意這個住字
[00:40:48.840 --> 00:40:50.840]  他不是打算一下就走
[00:40:50.840 --> 00:40:52.840]  他住在那個洞中
[00:40:52.840 --> 00:40:54.840]  又或者說臨到他
[00:40:54.840 --> 00:40:57.840]  以利亞你在這裡做什麼?
[00:40:57.840 --> 00:40:59.840]  以利亞怎麼回答呢?
[00:40:59.840 --> 00:41:04.840]  他說我為了萬軍之神大發熱心
[00:41:04.840 --> 00:41:06.840]  因為以色列人背棄了你的約
[00:41:06.840 --> 00:41:08.840]  毀壞了你的壇
[00:41:08.840 --> 00:41:11.840]  用刀殺了你的先知
[00:41:11.840 --> 00:41:13.840]  只剩下我一個人
[00:41:13.840 --> 00:41:17.840]  他們還要尋索我的命
[00:41:17.840 --> 00:41:20.840]  如果你看下去
[00:41:20.840 --> 00:41:24.840]  你就會發現他下一次又是說同樣的東西
[00:41:24.840 --> 00:41:28.840]  好像一個叫做Broken Record
[00:41:28.840 --> 00:41:31.840]  你知道唱碟走到一個地方
[00:41:31.840 --> 00:41:34.840]  又回頭再播一次
[00:41:34.840 --> 00:41:38.840]  走到一個地方又回頭再播一次
[00:41:38.840 --> 00:41:44.840]  以利亞腦袋裡只有這個標準答案
[00:41:44.840 --> 00:41:46.840]  神問他你在這裡做什麼呢?
[00:41:46.840 --> 00:41:49.840]  你猜以利亞說這番話
[00:41:49.840 --> 00:41:53.840]  他心裡是平靜還是氣憤呢?
[00:41:53.840 --> 00:41:55.840]  氣憤
[00:41:55.840 --> 00:42:00.840]  我為了萬軍之神大發熱心
[00:42:00.840 --> 00:42:03.840]  因為以色列人背棄了你的約
[00:42:03.840 --> 00:42:05.840]  你看我為主你
[00:42:05.840 --> 00:42:08.840]  我做屬靈的大使
[00:42:08.840 --> 00:42:13.840]  我為主你背黑鍋
[00:42:13.840 --> 00:42:17.840]  背黑鍋
[00:42:17.840 --> 00:42:22.840]  有時用國語說話說得多
[00:42:22.840 --> 00:42:25.840]  背了黑鍋
[00:42:25.840 --> 00:42:29.840]  他們毀壞你的壇用刀殺了你的先知
[00:42:29.840 --> 00:42:33.840]  而剩下我一個人他們還要追尋我的命
[00:42:33.840 --> 00:42:35.840]  你說我多慘呢
[00:42:35.840 --> 00:42:38.840]  而他在這段講話裡
[00:42:38.840 --> 00:42:42.840]  他有些少埋怨著誰呢?
[00:42:42.840 --> 00:42:44.840]  埋怨著神
[00:42:44.840 --> 00:42:47.840]  我為神做了這麼多事
[00:42:47.840 --> 00:42:52.840]  其實神應該拯救我應該保護我
[00:42:52.840 --> 00:42:56.840]  為什麼我現在仍然要逃跑呢?
[00:42:56.840 --> 00:42:59.840]  其實他根本還沒去面對夜
[00:42:59.840 --> 00:43:00.840]  夜洗別
[00:43:00.840 --> 00:43:03.840]  他自己還沒打仗就先走了
[00:43:03.840 --> 00:43:06.840]  他現在要怪神
[00:43:06.840 --> 00:43:10.840]  等於你看到神要以利亞在這個時候
[00:43:10.840 --> 00:43:14.840]  他要檢視一下他的人生
[00:43:14.840 --> 00:43:18.840]  Sense of purpose
[00:43:18.840 --> 00:43:22.840]  Sense of purpose
[00:43:22.840 --> 00:43:24.840]  蘇格拉底曾經說
[00:43:24.840 --> 00:43:30.840]  一個沒有受檢視的人生是不值得活下去的
[00:43:30.840 --> 00:43:34.840]  一個經常去檢視的人生
[00:43:34.840 --> 00:43:40.840]  是沒辦法而不值得活下去的
[00:43:40.840 --> 00:43:45.840]  突然之間以利亞嫌棄心呢?
[00:43:45.840 --> 00:43:48.840]  他有沒有為神做了一些大事呢?
[00:43:48.840 --> 00:43:49.840]  有沒有?
[00:43:49.840 --> 00:43:51.840]  有
[00:43:51.840 --> 00:43:54.840]  他講的話有沒有錯呢?
[00:43:54.840 --> 00:43:56.840]  沒有錯
[00:43:56.840 --> 00:43:59.840]  但是他的心態錯了
[00:43:59.840 --> 00:44:02.840]  他心態是什麼心態呢?
[00:44:02.840 --> 00:44:04.840]  你看我多厲害
[00:44:04.840 --> 00:44:06.840]  你看我多熟悉
[00:44:06.840 --> 00:44:08.840]  你看我多為你
[00:44:08.840 --> 00:44:10.840]  神啊
[00:44:10.840 --> 00:44:13.840]  為什麼你都不保佑我呢?
[00:44:13.840 --> 00:44:17.840]  以利亞他是熱心
[00:44:17.840 --> 00:44:20.840]  以利亞他是為主付上很多
[00:44:20.840 --> 00:44:25.840]  但是他這種自義的心態
[00:44:25.840 --> 00:44:30.840]  其實就是他落在今天的光景的基本原因
[00:44:30.840 --> 00:44:36.840]  記不記得我昨晚說成是象 敗也是象
[00:44:36.840 --> 00:44:41.840]  其實很多時候讓我們成功的
[00:44:41.840 --> 00:44:44.840]  讓我們蒙恩的恩賜
[00:44:44.840 --> 00:44:47.840]  那些財幹的條件其實是好的
[00:44:47.840 --> 00:44:53.840]  但是當那些東西一成為取代了神在我們身上的地位的時候
[00:44:53.840 --> 00:44:55.840]  那些東西就不好
[00:44:55.840 --> 00:44:59.840]  就好像摩西的那根象一樣
[00:44:59.840 --> 00:45:05.840]  以利亞當時他講話的口氣是自義和自我中心
[00:45:05.840 --> 00:45:07.840]  你如果注意他講話
[00:45:07.840 --> 00:45:09.840]  只剩下我一個人
[00:45:09.840 --> 00:45:11.840]  就是剩下我一個
[00:45:11.840 --> 00:45:13.840]  剩下我一個
[00:45:13.840 --> 00:45:15.840]  很多時候這些自義心態
