
[00:00:00.000 --> 00:00:05.320]  很高興這個週末在San Diego
[00:19:38.120 --> 00:19:40.120]  動物雖然是很聰明
[00:19:40.120 --> 00:19:42.120]  但是動物是沒有靈魂的
[00:19:42.120 --> 00:19:44.120]  動物離開了之後
[00:19:44.120 --> 00:19:46.120]  我們不會見到他
[00:19:46.120 --> 00:19:48.120]  我們很疼愛小狗
[00:19:48.120 --> 00:19:50.120]  我們家裏有隻小狗
[00:19:50.120 --> 00:19:52.120]  養了牠十年
[00:19:52.120 --> 00:19:54.120]  養了牠十年
[00:19:54.120 --> 00:19:56.120]  牠就病了
[00:19:56.120 --> 00:19:58.120]  病了有一天就離開了我們
[00:19:58.120 --> 00:20:00.120]  我們當然很傷心
[00:20:00.120 --> 00:20:02.120]  很傷心
[00:20:02.120 --> 00:20:04.120]  我太太就說
[00:20:04.120 --> 00:20:06.120]  我們去到天堂
[00:20:06.120 --> 00:20:08.120]  我們會不會見到我們的Nicky仔
[00:20:08.120 --> 00:20:10.120]  我很想說
[00:20:10.120 --> 00:20:12.120]  一定會見到的
[00:20:12.120 --> 00:20:14.120]  一定會見到的
[00:20:14.120 --> 00:20:16.120]  安慰一下太太
[00:20:16.120 --> 00:20:18.120]  因為我們很傷心
[00:20:18.120 --> 00:20:20.120]  但聖經從來沒有說過
[00:20:20.120 --> 00:20:22.120]  我們那隻寵物
[00:20:22.120 --> 00:20:24.120]  有任何的動物
[00:20:24.120 --> 00:20:26.120]  在天堂會有動物
[00:20:26.120 --> 00:20:28.120]  但不是我們那隻
[00:20:28.120 --> 00:20:30.120]  那就是說我們那隻動物是沒有永恆的
[00:20:30.120 --> 00:20:32.120]  那我就只能安慰牠
[00:20:32.120 --> 00:20:34.120]  雖然我們在天堂不會見到Nicky
[00:20:34.120 --> 00:20:36.120]  但是Nicky是神賜給我們的禮物
[00:20:36.120 --> 00:20:38.120]  有十年的時間
[00:20:38.120 --> 00:20:40.120]  在我們身邊
[00:20:40.120 --> 00:20:42.120]  給我們很多的快樂
[00:20:42.120 --> 00:20:44.120]  這是神賜給我們的恩典
[00:20:44.120 --> 00:20:46.120]  我們享受神賜給我們的恩典
[00:20:46.120 --> 00:20:48.120]  但是
[00:20:48.120 --> 00:20:50.120]  這個安慰似乎
[00:20:50.120 --> 00:20:52.120]  不是很有功效
[00:20:52.120 --> 00:20:54.120]  那我唯有怎樣呢
[00:20:54.120 --> 00:20:56.120]  唯有現在我兩隻小狗
[00:20:56.120 --> 00:21:00.120]  兩隻才能填滿我們的心
[00:21:00.120 --> 00:21:02.120]  而且那兩隻小狗
[00:21:02.120 --> 00:21:04.120]  和我們以前那隻是一樣的
[00:21:04.120 --> 00:21:06.120]  同一個種的
[00:21:06.120 --> 00:21:08.120]  兩隻裡面有一隻
[00:21:08.120 --> 00:21:10.120]  連性格
[00:21:10.120 --> 00:21:12.120]  都好像我們以前那隻一樣
[00:21:12.120 --> 00:21:14.120]  那我就特別疼愛牠
[00:21:14.120 --> 00:21:16.120]  有時看著牠
[00:21:16.120 --> 00:21:18.120]  我說你是不是Nicky
[00:21:18.120 --> 00:21:20.120]  Nicky叫你回來安慰爸爸
[00:21:20.120 --> 00:21:22.120]  但是我們無論那隻動物
[00:21:22.120 --> 00:21:24.120]  我們多麼疼愛
[00:21:24.120 --> 00:21:26.120]  牠沒有靈魂神做牠的時候
[00:21:26.120 --> 00:21:28.120]  沒有將永恆給過牠
[00:21:28.120 --> 00:21:30.120]  在所有神的創造裡面
[00:21:30.120 --> 00:21:32.120]  只有
[00:21:32.120 --> 00:21:34.120]  人是似神
[00:21:34.120 --> 00:21:36.120]  有神的性情
[00:21:36.120 --> 00:21:38.120]  神是做人的時候
[00:21:38.120 --> 00:21:40.120]  是俯仰下來在人的鼻孔裡
[00:21:40.120 --> 00:21:42.120]  將一口氣吹進
[00:21:42.120 --> 00:21:44.120]  人的鼻孔裡
[00:21:44.120 --> 00:21:46.120]  聖經說人就成為有靈的
[00:21:46.120 --> 00:21:48.120]  活人
[00:21:48.120 --> 00:21:50.120]  靈是永遠存在
[00:21:50.120 --> 00:21:52.120]  神所做的萬物裡面
[00:21:52.120 --> 00:21:54.120]  起碼有兩樣東西是永遠存在
[00:21:54.120 --> 00:21:56.120]  第一就是天使
[00:21:56.120 --> 00:21:58.120]  天使是靈
[00:21:58.120 --> 00:22:00.120]  靈體是永遠存在
[00:22:00.120 --> 00:22:02.120]  天使沒有身體
[00:22:02.120 --> 00:22:04.120]  他來到世界上
[00:22:04.120 --> 00:22:06.120]  來執行神的使命的時候
[00:22:06.120 --> 00:22:08.120]  他有人的身體
[00:22:08.120 --> 00:22:10.120]  人才會見到他
[00:22:10.120 --> 00:22:12.120]  但是天使本身是靈體
[00:22:12.120 --> 00:22:14.120]  沒有身體
[00:22:14.120 --> 00:22:16.120]  神做你和我的時候
[00:22:16.120 --> 00:22:18.120]  是給我們一個身體
[00:22:18.120 --> 00:22:20.120]  也給我們靈魂
[00:22:20.120 --> 00:22:22.120]  靈魂體神做我們開始的時候
[00:22:22.120 --> 00:22:24.120]  都應該是永遠存在
[00:22:24.120 --> 00:22:26.120]  所以我們是特別的尊貴
[00:22:26.120 --> 00:22:28.120]  雖然聖經說我們暫時
[00:22:28.120 --> 00:22:30.120]  比天使微小一點
[00:22:30.120 --> 00:22:32.120]  但是神是用尊貴
[00:22:32.120 --> 00:22:34.120]  做我們的冠冕
[00:22:34.120 --> 00:22:36.120]  我們永遠和他在一起
[00:22:36.120 --> 00:22:38.120]  可惜人犯罪
[00:22:38.120 --> 00:22:40.120]  死亡就進入這個世界
[00:22:40.120 --> 00:22:42.120]  但是這個沒有改變到
[00:22:42.120 --> 00:22:44.120]  神要和人
[00:22:44.120 --> 00:22:48.120]  共享永恆的目的
[00:22:48.120 --> 00:22:50.120]  所以這裡耶穌特別提到
[00:22:50.120 --> 00:22:54.120]  有一個永存的帳幕
[00:22:54.120 --> 00:22:56.120]  這個永存的帳幕
[00:22:56.120 --> 00:22:58.120]  在世界上暫時
[00:22:58.120 --> 00:23:00.120]  這些財寶是沒有用的
[00:23:00.120 --> 00:23:02.120]  你不需要坐在地上
[00:23:02.120 --> 00:23:04.120]  拿著這些財寶
[00:23:04.120 --> 00:23:06.120]  因為有一天
[00:23:06.120 --> 00:23:08.120]  我們在這個永存的帳幕裡
[00:23:08.120 --> 00:23:12.120]  這些錢財再沒有意義
[00:23:12.120 --> 00:23:14.120]  萬最豐富的東西
[00:23:14.120 --> 00:23:16.120]  主耶穌和我們在一起
[00:23:16.120 --> 00:23:18.120]  我們不需要在地上
[00:23:18.120 --> 00:23:20.120]  這些沒有用的錢財
[00:23:20.120 --> 00:23:24.120]  什麼是永存的帳幕呢?
[00:23:24.120 --> 00:23:28.120]  基督教我們說永生
[00:23:28.120 --> 00:23:30.120]  永生
[00:23:30.120 --> 00:23:32.120]  信耶穌得永生
[00:23:32.120 --> 00:23:34.120]  這個永生大家要注意
[00:23:34.120 --> 00:23:36.120]  這個永生不等於
[00:23:36.120 --> 00:23:38.120]  永遠活著的意思
[00:23:38.120 --> 00:23:40.120]  信耶穌的人是永遠活著
[00:23:40.120 --> 00:23:42.120]  請問大家不信耶穌的人
[00:23:42.120 --> 00:23:44.120]  是不是永遠活著呢?
[00:23:44.120 --> 00:23:46.120]  一樣都永遠活著
[00:23:46.120 --> 00:23:48.120]  因為神做人是要人永遠活著的
[00:23:48.120 --> 00:23:50.120]  只不過
[00:23:50.120 --> 00:23:52.120]  祂是永遠和我們的神
[00:23:52.120 --> 00:23:54.120]  是分開的
[00:23:54.120 --> 00:23:56.120]  在聖經裡看到不信的人
[00:23:56.120 --> 00:23:58.120]  都會復活的
[00:23:58.120 --> 00:24:00.120]  在聖經裡他們是最後一批復活
[00:24:00.120 --> 00:24:02.120]  然後他們要受白色大寶座的審判
[00:24:02.120 --> 00:24:04.120]  不信的人
[00:24:04.120 --> 00:24:06.120]  他們日後都會復活的
[00:24:06.120 --> 00:24:08.120]  不信的人復活了
[00:24:08.120 --> 00:24:10.120]  都是有個永存的身體的
[00:24:10.120 --> 00:24:12.120]  只不過
[00:24:12.120 --> 00:24:14.120]  祂是永遠和神隔絕
[00:24:14.120 --> 00:24:16.120]  這個我們叫做永死
[00:24:16.120 --> 00:24:18.120]  永死不是他去世
[00:24:18.120 --> 00:24:20.120]  就沒有了知覺
[00:24:20.120 --> 00:24:22.120]  就像蠟燭吹熄了一樣
[00:24:22.120 --> 00:24:24.120]  不是的
[00:24:24.120 --> 00:24:26.120]  所有的人我們日後都會復活
[00:24:26.120 --> 00:24:28.120]  只不過
[00:24:28.120 --> 00:24:30.120]  你是不是和主耶穌共享永恆
[00:24:30.120 --> 00:24:32.120]  信耶穌的人
[00:24:32.120 --> 00:24:34.120]  得永生
[00:24:34.120 --> 00:24:36.120]  永生就是我們永遠和主耶穌在一起
[00:24:36.120 --> 00:24:38.120]  永死就是我們永遠和這位造物主
[00:24:38.120 --> 00:24:40.120]  是分開的
[00:24:40.120 --> 00:24:42.120]  請問大家
[00:24:42.120 --> 00:24:44.120]  你將來會去那裡?
[00:24:44.120 --> 00:24:46.120]  你將來會去那裡?
[00:24:46.120 --> 00:24:48.120]  你不能夠說
[00:24:48.120 --> 00:24:50.120]  我今天都沒想好
[00:24:50.120 --> 00:24:52.120]  下個星期我都沒想好
[00:24:52.120 --> 00:24:54.120]  好像我今天
[00:24:54.120 --> 00:24:56.120]  下個星期我都沒想好
[00:24:56.120 --> 00:24:58.120]  好像孔子說
[00:24:58.120 --> 00:25:00.120]  未知生就焉知死
[00:25:00.120 --> 00:25:02.120]  我現在天天在掙扎
[00:25:02.120 --> 00:25:04.120]  在過每一天的生活
[00:25:04.120 --> 00:25:06.120]  柴米油鹽醬醋茶
[00:25:06.120 --> 00:25:08.120]  我都搞不定
[00:25:08.120 --> 00:25:10.120]  我怎麼會想到這麼遠呢
[00:25:10.120 --> 00:25:12.120]  那你就是一個很愚昧的人
[00:25:12.120 --> 00:25:14.120]  這個管家聰明在哪裡呢?
[00:25:14.120 --> 00:25:16.120]  聰明是
[00:25:16.120 --> 00:25:18.120]  他分析前面的環境的時候
[00:25:18.120 --> 00:25:20.120]  他想到
[00:25:20.120 --> 00:25:22.120]  他要為將來打算
[00:25:22.120 --> 00:25:24.120]  這是一個
[00:25:24.120 --> 00:25:26.120]  人才能做到的事
[00:25:26.120 --> 00:25:28.120]  我這兩晚說
[00:25:28.120 --> 00:25:30.120]  只有人會想到
[00:25:30.120 --> 00:25:32.120]  將來有一天我們要面對死亡
[00:25:32.120 --> 00:25:34.120]  我們會為
[00:25:34.120 --> 00:25:36.120]  這些做一些準備
[00:25:36.120 --> 00:25:38.120]  你如果不是為將來做準備
[00:25:38.120 --> 00:25:40.120]  你不會想知道
[00:25:40.120 --> 00:25:42.120]  你的遺產將來怎樣可以交給你的後人
[00:25:42.120 --> 00:25:44.120]  我們會為將來
[00:25:44.120 --> 00:25:46.120]  做一些準備
[00:25:46.120 --> 00:25:48.120]  只不過這些準備
[00:25:48.120 --> 00:25:50.120]  是要為永恆做準備
[00:25:50.120 --> 00:25:52.120]  這裡說到將來我們去哪裡呢?
[00:25:52.120 --> 00:25:54.120]  永存的帳幕
[00:25:54.120 --> 00:25:56.120]  主耶穌說
[00:25:56.120 --> 00:25:58.120]  這個管家聰明的
[00:25:58.120 --> 00:26:00.120]  是為他將來準備
[00:26:00.120 --> 00:26:02.120]  將來準備的時候
[00:26:02.120 --> 00:26:04.120]  我們是要為將來
[00:26:04.120 --> 00:26:06.120]  能夠去到一個永存的帳幕
[00:26:06.120 --> 00:26:08.120]  這個永存的帳幕
[00:26:08.120 --> 00:26:10.120]  不單止只有你自己在
[00:26:10.120 --> 00:26:12.120]  這個永存的帳幕
[00:26:12.120 --> 00:26:14.120]  如果能夠和主耶穌在一起
[00:26:14.120 --> 00:26:16.120]  永遠在一起
[00:26:16.120 --> 00:26:18.120]  也和所有信主的人
[00:26:18.120 --> 00:26:20.120]  在一起在永恆裡面
[00:26:20.120 --> 00:26:22.120]  這個我們很難明白
[00:26:22.120 --> 00:26:24.120]  因為人今天
[00:26:24.120 --> 00:26:26.120]  我們面對的是暫時的
[00:26:26.120 --> 00:26:28.120]  每樣東西都是暫時的
[00:26:28.120 --> 00:26:30.120]  每樣東西都會毀壞都會過去的
[00:26:30.120 --> 00:26:32.120]  因為死亡臨到的時候
[00:26:32.120 --> 00:26:34.120]  一切的事情都結束了
[00:26:34.120 --> 00:26:36.120]  我們人是很難想像到
[00:26:36.120 --> 00:26:38.120]  永恆到底是一回事
[00:26:38.120 --> 00:26:40.120]  但聖經裡面一直都在告訴我們
[00:26:40.120 --> 00:26:42.120]  有永恆這件事
[00:26:42.120 --> 00:26:44.120]  你和我都可以明白到永恆
[00:26:44.120 --> 00:26:46.120]  你和我都可以為永恆做準備
[00:26:46.120 --> 00:26:48.120]  原因是什麼呢?
[00:26:48.120 --> 00:26:50.120]  神做人的時候是將永恆
[00:26:50.120 --> 00:26:52.120]  或者永生放在我們裡面
[00:26:52.120 --> 00:26:56.120]  只有人能夠明白有永恆
[00:26:56.120 --> 00:27:00.120]  雖然我和你都是面對著暫時
[00:27:00.120 --> 00:27:04.120]  但是我們的心底都會明白到
[00:27:04.120 --> 00:27:06.120]  有永恆這回事
[00:27:06.120 --> 00:27:08.120]  死亡可不可怕呢?
[00:27:08.120 --> 00:27:10.120]  每個人都怕死亡
[00:27:10.120 --> 00:27:12.120]  我們來思想一下
[00:27:12.120 --> 00:27:14.120]  死亡的確很可怕
[00:27:14.120 --> 00:27:16.120]  我服侍這二十年裡面
[00:27:16.120 --> 00:27:18.120]  我特別服侍一些人
[00:27:18.120 --> 00:27:20.120]  我會去探訪他們
[00:27:20.120 --> 00:27:22.120]  我都做探訪
[00:27:22.120 --> 00:27:24.120]  但我去探訪的人是他們不能走出來的
[00:27:24.120 --> 00:27:26.120]  有些是我要幫他們在床邊
[00:27:26.120 --> 00:27:30.120]  做他們遺產的策劃
[00:27:30.120 --> 00:27:32.120]  有一個女士
[00:27:32.120 --> 00:27:34.120]  我服侍的是
[00:27:34.120 --> 00:27:38.120]  早上十一點半
[00:27:38.120 --> 00:27:42.120]  去到那個療養院跟她聊天
[00:27:42.120 --> 00:27:44.120]  她已經放棄了
[00:27:44.120 --> 00:27:48.120]  兩個星期沒有吃東西
[00:27:48.120 --> 00:27:52.120]  但是她還是精力充沛
[00:27:52.120 --> 00:27:54.120]  在那個療養院一直罵人
[00:27:54.120 --> 00:28:00.120]  不讓人家叫她睡覺
[00:28:00.120 --> 00:28:04.120]  到最後她是一個很憤怒的人
[00:28:04.120 --> 00:28:06.120]  也精力充沛的一個人
[00:28:06.120 --> 00:28:08.120]  我去到見到她的時候
[00:28:08.120 --> 00:28:10.120]  她完全不聽我說話
[00:28:10.120 --> 00:28:12.120]  罵我
[00:28:12.120 --> 00:28:14.120]  我用手摸著她的頭
[00:28:14.120 --> 00:28:16.120]  慢慢摸著她
[00:28:16.120 --> 00:28:18.120]  慢慢跟她說
[00:28:18.120 --> 00:28:20.120]  主耶穌愛你
[00:28:20.120 --> 00:28:22.120]  慢慢慢慢我解釋福音給她聽
[00:28:22.120 --> 00:28:24.120]  看著她慢慢慢慢
[00:28:24.120 --> 00:28:26.120]  她變得溫柔一點
[00:28:26.120 --> 00:28:28.120]  變得安詳一點
[00:28:28.120 --> 00:28:30.120]  我將福音解釋給她聽
[00:28:30.120 --> 00:28:32.120]  問她信不信
[00:28:32.120 --> 00:28:34.120]  一開始她是不肯信
[00:28:34.120 --> 00:28:36.120]  再跟她說一會兒
[00:28:36.120 --> 00:28:38.120]  她願意接受
[00:28:38.120 --> 00:28:40.120]  整天看見她變得很不同
[00:28:40.120 --> 00:28:44.120]  我大概十二點多離開那裡
[00:28:44.120 --> 00:28:46.120]  下午四點鐘我接到她家人的電話
[00:28:46.120 --> 00:28:48.120]  回到天家
[00:28:48.120 --> 00:28:50.120]  那個可以說是我服侍的臨終病人
[00:28:50.120 --> 00:28:52.120]  是活得最短的時間
[00:28:52.120 --> 00:28:54.120]  通常我服侍的那些
[00:28:54.120 --> 00:28:56.120]  都會起碼有
[00:28:56.120 --> 00:28:58.120]  一個星期兩個星期
[00:28:58.120 --> 00:29:00.120]  幾個月
[00:29:00.120 --> 00:29:02.120]  但是我見到很多這些
[00:29:02.120 --> 00:29:04.120]  臨終面對死亡的時候
[00:29:04.120 --> 00:29:06.120]  無論她平時是多麼勇敢
[00:29:06.120 --> 00:29:08.120]  很多人現在會說
[00:29:08.120 --> 00:29:10.120]  死亡怕什麼
[00:29:10.120 --> 00:29:12.120]  有些男人說
[00:29:12.120 --> 00:29:14.120]  十八年後有一條好漢
[00:29:14.120 --> 00:29:16.120]  很多人在你活著的時候
[00:29:16.120 --> 00:29:18.120]  活得好好的時候
[00:29:18.120 --> 00:29:20.120]  你不會想到死亡
[00:29:20.120 --> 00:29:22.120]  你不會為死亡做準備
[00:29:22.120 --> 00:29:24.120]  但是我可以告訴你
[00:29:24.120 --> 00:29:26.120]  我服侍這麼多垂死的病人
[00:29:26.120 --> 00:29:28.120]  每個人面對死亡的時候
[00:29:28.120 --> 00:29:30.120]  都有驚恐
[00:29:30.120 --> 00:29:32.120]  尤其是她不認識死亡
[00:29:32.120 --> 00:29:34.120]  她不認識死亡
[00:29:34.120 --> 00:29:36.120]  尤其是她不認識主耶穌的時候
[00:29:36.120 --> 00:29:38.120]  她的心很害怕
[00:29:38.120 --> 00:29:40.120]  你會說有什麼好害怕呢
[00:29:40.120 --> 00:29:42.120]  就好像一個小孩進入一個黑房一樣
[00:29:42.120 --> 00:29:44.120]  小孩當然害怕
[00:29:44.120 --> 00:29:46.120]  你說黑房裡面什麼都沒有
[00:29:46.120 --> 00:29:48.120]  你為什麼要害怕呢
[00:29:48.120 --> 00:29:50.120]  因為不知道裡面有什麼
[00:29:50.120 --> 00:29:52.120]  不知道將來發生什麼的時候
[00:29:52.120 --> 00:29:54.120]  心裡自然是很害怕
[00:29:54.120 --> 00:29:56.120]  死亡的確是很可怕
[00:29:56.120 --> 00:29:58.120]  聖經形容
[00:29:58.120 --> 00:30:00.120]  死亡是一個毒鉤
[00:30:00.120 --> 00:30:02.120]  不只是一個鉤
[00:30:02.120 --> 00:30:04.120]  不只是一個鉤
[00:30:04.120 --> 00:30:06.120]  我們不放
[00:30:06.120 --> 00:30:08.120]  世界上有兩樣東西
[00:30:08.120 --> 00:30:10.120]  一定會發生的
[00:30:10.120 --> 00:30:12.120]  交稅一樣是死亡
[00:30:12.120 --> 00:30:14.120]  稅很多人都不用交的
[00:30:14.120 --> 00:30:16.120]  美國是部分人交稅的
[00:30:16.120 --> 00:30:18.120]  美國是部分人交稅的
[00:30:18.120 --> 00:30:20.120]  我在各星方的低收入家庭
[00:30:20.120 --> 00:30:22.120]  報稅每個都笑著走
[00:30:22.120 --> 00:30:24.120]  因為每個都不用給稅
[00:30:24.120 --> 00:30:26.120]  還拿幾千元的
[00:30:26.120 --> 00:30:28.120]  所以稅未必一定
[00:30:28.120 --> 00:30:30.120]  未必一定
[00:30:30.120 --> 00:30:32.120]  鉤鉤著你
[00:30:32.120 --> 00:30:34.120]  這個鉤聖經形容是毒鉤
[00:30:34.120 --> 00:30:36.120]  這個鉤是有毒的
[00:30:36.120 --> 00:30:40.120]  這個鉤會令到你很驚恐
[00:30:40.120 --> 00:30:42.120]  這是人類最後的一個敵人
[00:30:42.120 --> 00:30:44.120]  是你逃不走
[00:30:44.120 --> 00:30:46.120]  逃不走
[00:30:46.120 --> 00:30:48.120]  除非你這麼幸運
[00:30:48.120 --> 00:30:50.120]  你是在地上最後一批主耶穌回來的時候
[00:30:50.120 --> 00:30:52.120]  你在地上
[00:30:52.120 --> 00:30:54.120]  我們不知道主耶穌什麼時候回來
[00:30:54.120 --> 00:30:56.120]  聖經說人人都有一死
[00:30:56.120 --> 00:30:58.120]  死後者有審判都有例外
[00:30:58.120 --> 00:31:00.120]  因為當主耶穌回來的時候
[00:31:00.120 --> 00:31:02.120]  地上有些人是直接被提
[00:31:02.120 --> 00:31:04.120]  那些人不用經過死亡
[00:31:04.120 --> 00:31:06.120]  歷史上只有兩個人
[00:31:06.120 --> 00:31:08.120]  只有兩個
[00:31:08.120 --> 00:31:10.120]  以諾 以利亞
[00:31:10.120 --> 00:31:12.120]  只有兩個人是被神直接接上天的
[00:31:12.120 --> 00:31:14.120]  但不止那兩個
[00:31:14.120 --> 00:31:16.120]  如果到時
[00:31:16.120 --> 00:31:18.120]  你還在地上的時候
[00:31:18.120 --> 00:31:20.120]  你就直接被提了
[00:31:20.120 --> 00:31:22.120]  主耶穌回來的時候
[00:31:22.120 --> 00:31:24.120]  那些人是直接被提不用寫
[00:31:24.120 --> 00:31:26.120]  不過那些是很特別的
[00:31:26.120 --> 00:31:28.120]  可能我們當中有些年輕的
[00:31:28.120 --> 00:31:30.120]  可以等到主耶穌回來
[00:31:30.120 --> 00:31:32.120]  但我相信我們大部分的人
[00:31:32.120 --> 00:31:34.120]  都是要先經過墳墓
[00:31:34.120 --> 00:31:36.120]  在墳墓裏等主耶穌再回來
[00:31:36.120 --> 00:31:38.120]  但經過死亡
[00:31:38.120 --> 00:31:40.120]  是令人的心很驚恐
[00:31:40.120 --> 00:31:42.120]  是令人的心很驚恐
[00:31:42.120 --> 00:31:44.120]  死亡是為什麼呢
[00:31:44.120 --> 00:31:46.120]  例如剛才你說
[00:31:46.120 --> 00:31:48.120]  神做人的時候
[00:31:48.120 --> 00:31:50.120]  是要我們和神共享永恆的
[00:31:50.120 --> 00:31:52.120]  為什麼我們會死呢
[00:31:52.120 --> 00:31:54.120]  死亡是由罪而來的
[00:31:54.120 --> 00:31:56.120]  在《聖經》一開始的時候
[00:31:56.120 --> 00:31:58.120]  說到始祖犯罪
[00:31:58.120 --> 00:32:00.120]  神叫他
[00:32:00.120 --> 00:32:02.120]  伊甸園裏面
[00:32:02.120 --> 00:32:04.120]  所有的東西他都可以享用
[00:32:04.120 --> 00:32:06.120]  只是那棵樹上的果子
[00:32:06.120 --> 00:32:08.120]  他不能夠吃
[00:32:08.120 --> 00:32:10.120]  因為吃的日子怕必定死
[00:32:10.120 --> 00:32:12.120]  人就吃了
[00:32:12.120 --> 00:32:14.120]  女的吃了
[00:32:14.120 --> 00:32:16.120]  大的先生的先生就吃了
[00:32:16.120 --> 00:32:18.120]  罪進入了
[00:32:18.120 --> 00:32:20.120]  人的心罪進入了世界
[00:32:20.120 --> 00:32:22.120]  他們兩個有沒有死呢
[00:32:22.120 --> 00:32:24.120]  他們還活了幾百年
[00:32:24.120 --> 00:32:26.120]  沒有死
[00:32:26.120 --> 00:32:28.120]  是不是神說
[00:32:28.120 --> 00:32:30.120]  吃的日子必定死
[00:32:30.120 --> 00:32:32.120]  這個死是假的
[00:32:32.120 --> 00:32:34.120]  不是
[00:32:34.120 --> 00:32:36.120]  我們看到他真的死了
[00:32:36.120 --> 00:32:38.120]  首先他的靈魂
[00:32:38.120 --> 00:32:40.120]  馬上就死了
[00:32:40.120 --> 00:32:42.120]  這個靈魂是我們和神的關係
[00:32:42.120 --> 00:32:44.120]  他們本來
[00:32:44.120 --> 00:32:46.120]  可以和神一起在伊甸園裏面
[00:32:46.120 --> 00:32:48.120]  行走聊天
[00:32:48.120 --> 00:32:50.120]  人和神的關係很密切
[00:32:50.120 --> 00:32:52.120]  但是當罪進入了
[00:32:52.120 --> 00:32:54.120]  這個世界
[00:32:54.120 --> 00:32:56.120]  罪進入了人的心的時候
[00:32:56.120 --> 00:32:58.120]  人就躲避神
[00:32:58.120 --> 00:33:00.120]  人和神的關係斷絕了
[00:33:00.120 --> 00:33:02.120]  這個是我們靈魂的死
[00:33:02.120 --> 00:33:04.120]  本來我們靈魂是活著的
[00:33:04.120 --> 00:33:06.120]  靈魂是我們認識神
[00:33:06.120 --> 00:33:08.120]  和神建立這個關係
[00:33:08.120 --> 00:33:10.120]  在那一刻
[00:33:10.120 --> 00:33:12.120]  他和神的關係就斷絕了
[00:33:12.120 --> 00:33:14.120]  靈就死了
[00:33:14.120 --> 00:33:16.120]  然後之後肉身也都死了
[00:33:16.120 --> 00:33:18.120]  靈魂的死
[00:33:18.120 --> 00:33:20.120]  這個是我們每一個人
[00:33:20.120 --> 00:33:22.120]  出生的時候
[00:33:22.120 --> 00:33:24.120]  那個情況就是
[00:33:24.120 --> 00:33:26.120]  每一個人出生的時候
[00:33:26.120 --> 00:33:28.120]  你的靈魂都是死
[00:33:28.120 --> 00:33:30.120]  你都是不認識神的
[00:33:30.120 --> 00:33:32.120]  所以神是有恩典在我們這班人
[00:33:32.120 --> 00:33:34.120]  信主的人
[00:33:34.120 --> 00:33:36.120]  在某個時候
[00:33:36.120 --> 00:33:38.120]  福音到我們
[00:33:38.120 --> 00:33:40.120]  神在我們心裏施行了一個神蹟
[00:33:40.120 --> 00:33:42.120]  叫我們的靈
[00:33:42.120 --> 00:33:44.120]  活過來
[00:33:44.120 --> 00:33:46.120]  能夠聽到神的聲音
[00:33:46.120 --> 00:33:48.120]  能夠願意接受
[00:33:48.120 --> 00:33:50.120]  主耶穌做我們的救主
[00:33:50.120 --> 00:33:52.120]  解決了罪的問題
[00:33:52.120 --> 00:33:54.120]  我們就和神的關係再一次接上
[00:33:54.120 --> 00:33:56.120]  所以人本身
[00:33:56.120 --> 00:33:58.120]  那個靈魂是死的
[00:33:58.120 --> 00:34:00.120]  我們當中有些
[00:34:00.120 --> 00:34:02.120]  我知道未信的朋友
[00:34:02.120 --> 00:34:04.120]  你很難
[00:34:04.120 --> 00:34:06.120]  福音進入你的心
[00:34:06.120 --> 00:34:08.120]  傳福音頂之
[00:34:08.120 --> 00:34:10.120]  會很困難的
[00:34:10.120 --> 00:34:12.120]  除了福音的信息本身
[00:34:12.120 --> 00:34:14.120]  是一個令人很困難接受的
[00:34:14.120 --> 00:34:16.120]  聖經說
[00:34:16.120 --> 00:34:18.120]  是猶太人的絆腳石
[00:34:18.120 --> 00:34:20.120]  對外邦人我們這些人來說
[00:34:20.120 --> 00:34:22.120]  是愚蠢的
[00:34:22.120 --> 00:34:24.120]  福音本身是很難接受的
[00:34:24.120 --> 00:34:26.120]  為什麼呢?因為人的心
[00:34:26.120 --> 00:34:28.120]  本身是死的
[00:34:28.120 --> 00:34:30.120]  在芝加哥那裏有一位
[00:34:30.120 --> 00:34:32.120]  很出名的牧師
[00:34:32.120 --> 00:34:34.120]  他也在神學院裏面做教授
[00:34:34.120 --> 00:34:36.120]  他每一年都帶一班學生
[00:34:36.120 --> 00:34:38.120]  教他們怎樣傳福音
[00:34:38.120 --> 00:34:40.120]  他帶他們去一個墳場
[00:34:40.120 --> 00:34:42.120]  然後
[00:34:42.120 --> 00:34:44.120]  圍圈周圍都是墳墓
[00:34:44.120 --> 00:34:46.120]  叫那班學生
[00:34:46.120 --> 00:34:48.120]  在那裏大聲的
[00:34:48.120 --> 00:34:50.120]  傳福音
[00:34:50.120 --> 00:34:52.120]  來港渡
[00:34:52.120 --> 00:34:54.120]  然後叫他們講完要呼召
[00:34:54.120 --> 00:34:56.120]  這位牧師
[00:34:56.120 --> 00:34:58.120]  很幽默
[00:34:58.120 --> 00:35:00.120]  每一次那班學生在那裏大聲講的時候
[00:35:00.120 --> 00:35:02.120]  然後叫他們呼召的時候
[00:35:02.120 --> 00:35:04.120]  他們的心都怕有人接受
[00:35:04.120 --> 00:35:08.120]  但沒有的
[00:35:08.120 --> 00:35:10.120]  每次都沒有人接受的
[00:35:10.120 --> 00:35:12.120]  為什麼呢?
[00:35:12.120 --> 00:35:14.120]  為什麼這位牧師要帶
[00:35:14.120 --> 00:35:16.120]  這些學生去到墳場
