
[00:00:00.000 --> 00:00:08.440]  今日題目是馬可畢夏的耶穌裡面有提及禁食
[00:16:15.160 --> 00:16:16.160]  要梳頭
[00:16:16.160 --> 00:16:19.160]  要梳好頭
[00:16:19.160 --> 00:16:21.160]  洗乾淨臉
[00:16:21.160 --> 00:16:23.160]  不要讓人看見你好像很淒涼
[00:16:23.160 --> 00:16:26.160]  就不要讓人看出
[00:16:26.160 --> 00:16:28.160]  你是禁食
[00:16:28.160 --> 00:16:30.160]  就是說你還要特意
[00:16:30.160 --> 00:16:32.160]  就算很餓打鼓也好
[00:16:32.160 --> 00:16:33.160]  你打鼓啊?
[00:16:33.160 --> 00:16:35.160]  是嗎?聽不到啊
[00:16:35.160 --> 00:16:37.160]  還要不承認
[00:16:37.160 --> 00:16:40.160]  可能我特意打得最好
[00:16:40.160 --> 00:16:42.160]  就是那天我很餓
[00:16:42.160 --> 00:16:46.160]  耶穌說這樣的時候
[00:16:46.160 --> 00:16:50.160]  只叫你暗中的父親看見
[00:16:50.160 --> 00:16:53.160]  你父親暗中會看到
[00:16:53.160 --> 00:16:57.160]  然後報答你
[00:16:57.160 --> 00:17:00.160]  這也是我們侍奉的態度
[00:17:00.160 --> 00:17:02.160]  是嗎?
[00:17:02.160 --> 00:17:05.160]  例如昨天早上
[00:17:05.160 --> 00:17:07.160]  我正在工作
[00:17:07.160 --> 00:17:09.160]  突然有位弟兄回來
[00:17:09.160 --> 00:17:11.160]  因為我聽到開門聲
[00:17:11.160 --> 00:17:13.160]  我立即大聲祈禱
[00:17:13.160 --> 00:17:15.160]  上帝啊
[00:17:15.160 --> 00:17:17.160]  求你為教會復興討過
[00:17:17.160 --> 00:17:20.160]  當然我可以大聲祈禱
[00:17:20.160 --> 00:17:22.160]  因為教會沒有人
[00:17:22.160 --> 00:17:24.160]  但我的目的是為了什麼呢?
[00:17:24.160 --> 00:17:26.160]  為了讓開門進來的弟兄
[00:17:26.160 --> 00:17:27.160]  不好意思
[00:17:27.160 --> 00:17:29.160]  我大聲地吵了你嗎?
[00:17:29.160 --> 00:17:31.160]  如果這樣的話
[00:17:31.160 --> 00:17:32.160]  我也可以的
[00:17:32.160 --> 00:17:34.160]  如果弟兄心想
[00:17:34.160 --> 00:17:35.160]  這個傳統真好啊
[00:17:35.160 --> 00:17:37.160]  一個人在教會大聲祈禱
[00:17:37.160 --> 00:17:39.160]  那我又可以的
[00:17:39.160 --> 00:17:43.160]  如果我的動機是為了人的讚賞
[00:17:43.160 --> 00:17:46.160]  這是容易一點的
[00:17:46.160 --> 00:17:48.160]  你需要一點演技就可以了
[00:17:48.160 --> 00:17:51.160]  但難的地方是
[00:17:51.160 --> 00:17:54.160]  沒有人知道你也做
[00:17:54.160 --> 00:17:56.160]  耶穌說明了
[00:17:56.160 --> 00:17:58.160]  暗中的父其實知道
[00:17:58.160 --> 00:18:00.160]  所以上帝根本知道
[00:18:00.160 --> 00:18:02.160]  你和我在做什麼
[00:18:02.160 --> 00:18:04.160]  是嗎?
[00:18:04.160 --> 00:18:06.160]  關鍵是你要什麼
[00:18:06.160 --> 00:18:07.160]  你要人讚賞
[00:18:07.160 --> 00:18:08.160]  恭喜你 你也可以
[00:18:08.160 --> 00:18:10.160]  但如果你要上帝讚賞
[00:18:10.160 --> 00:18:13.160]  上帝要暗中讓人看到
[00:18:13.160 --> 00:18:15.160]  必然的
[00:18:15.160 --> 00:18:17.160]  耶穌說得很斬釘截鐵
[00:18:17.160 --> 00:18:19.160]  所以要記住這段經文
[00:18:19.160 --> 00:18:21.160]  必然的
[00:18:21.160 --> 00:18:22.160]  如果有一天回到天家
[00:18:22.160 --> 00:18:24.160]  吃那餐筵席的時候
[00:18:24.160 --> 00:18:26.160]  耶穌可能正在來敬酒
[00:18:26.160 --> 00:18:28.160]  因為一定有酒的
[00:18:28.160 --> 00:18:30.160]  你就可以和耶穌說
[00:18:30.160 --> 00:18:32.160]  耶穌 你說的不算數
[00:18:32.160 --> 00:18:35.160]  我受了這麼多委屈
[00:18:35.160 --> 00:18:37.160]  在使命這麼多年
[00:18:37.160 --> 00:18:39.160]  沒有人看到
[00:18:39.160 --> 00:18:41.160]  還被人說
[00:18:41.160 --> 00:18:43.160]  為什麼你沒有去
[00:18:43.160 --> 00:18:45.160]  說什麼啊 耶穌啊
[00:18:45.160 --> 00:18:47.160]  報答我
[00:18:47.160 --> 00:18:50.160]  我想我們沒有人證明到
[00:18:50.160 --> 00:18:51.160]  耶穌錯了
[00:18:51.160 --> 00:18:53.160]  所以我們都要記住
[00:18:53.160 --> 00:18:55.160]  耶穌這個英許
[00:18:55.160 --> 00:18:57.160]  禁食其實有三類
[00:18:57.160 --> 00:19:00.160]  至少禁食有三類
[00:19:00.160 --> 00:19:02.160]  第一種
[00:19:02.160 --> 00:19:05.160]  叫做Absolute Fast
[00:19:05.160 --> 00:19:07.160]  禁食的英文是Fast
[00:19:07.160 --> 00:19:09.160]  什麼是Absolute Fast呢
[00:19:09.160 --> 00:19:11.160]  很簡單
[00:19:11.160 --> 00:19:13.160]  什麼都不吃
[00:19:13.160 --> 00:19:15.160]  什麼都不吃和什麼都不
[00:19:15.160 --> 00:19:17.160]  什麼都不
[00:19:17.160 --> 00:19:19.160]  飲
[00:19:19.160 --> 00:19:21.160]  什麼都不吃和什麼都不飲
[00:19:21.160 --> 00:19:23.160]  叫做Absolute Fast
[00:19:23.160 --> 00:19:25.160]  聖經也有
[00:19:25.160 --> 00:19:27.160]  我們一會兒會看
[00:19:27.160 --> 00:19:29.160]  以斯帖記
[00:19:29.160 --> 00:19:31.160]  四章十六節
[00:19:31.160 --> 00:19:33.160]  當以斯帖記有很重大的事
[00:19:33.160 --> 00:19:35.160]  他就叫了書山城所有的猶大人
[00:19:35.160 --> 00:19:39.160]  為他禁食三日三夜
[00:19:39.160 --> 00:19:41.160]  禁食呢
[00:19:41.160 --> 00:19:43.160]  聖經沒有說到
[00:19:43.160 --> 00:19:45.160]  禁食的手冊
[00:19:45.160 --> 00:19:47.160]  我們怎麼進行
[00:19:47.160 --> 00:19:49.160]  禁食的時間
[00:19:49.160 --> 00:19:51.160]  聖經有說
[00:19:51.160 --> 00:19:53.160]  由日落之後到第二天
[00:19:53.160 --> 00:19:55.160]  有說到日落之後
[00:19:55.160 --> 00:19:57.160]  到第二天日落之後
[00:19:57.160 --> 00:19:59.160]  有說到三天
[00:19:59.160 --> 00:20:01.160]  有說到七天
[00:20:01.160 --> 00:20:03.160]  有說到十四天
[00:20:03.160 --> 00:20:05.160]  有不同的
[00:20:05.160 --> 00:20:07.160]  這裡就說三晝三夜
[00:20:07.160 --> 00:20:09.160]  這個就是Absolute Fast
[00:20:09.160 --> 00:20:11.160]  不吃不喝
[00:20:11.160 --> 00:20:13.160]  飲又不飲
[00:20:13.160 --> 00:20:15.160]  吃又不吃
[00:20:15.160 --> 00:20:17.160]  為什麼呢?
[00:20:17.160 --> 00:20:19.160]  因為很重要
[00:20:19.160 --> 00:20:21.160]  他要進去見皇帝
[00:20:21.160 --> 00:20:23.160]  向皇帝提出一個不合理的請求
[00:20:23.160 --> 00:20:25.160]  所以他才說了一句經典的對白
[00:20:25.160 --> 00:20:27.160]  所以我們有以斯帖的團友
[00:20:27.160 --> 00:20:29.160]  他們很多人都願意
[00:20:29.160 --> 00:20:31.160]  死就死吧
[00:20:31.160 --> 00:20:33.160]  他就說了這一句
[00:20:33.160 --> 00:20:35.160]  死就死吧
[00:20:35.160 --> 00:20:37.160]  他為了他的
[00:20:37.160 --> 00:20:39.160]  可以說是同鄉
[00:20:39.160 --> 00:20:41.160]  為了他的
[00:20:41.160 --> 00:20:43.160]  一起去所有
[00:20:43.160 --> 00:20:45.160]  面對困境的猶大人
[00:20:45.160 --> 00:20:47.160]  他說我們要三晝三夜
[00:20:47.160 --> 00:20:49.160]  去做這個Absolute Fast
[00:20:49.160 --> 00:20:51.160]  什麼都不吃
[00:20:51.160 --> 00:20:53.160]  什麼都不喝
[00:20:53.160 --> 00:20:55.160]  然後另一種禁食
[00:20:55.160 --> 00:20:57.160]  叫水禁食
[00:20:57.160 --> 00:20:59.160]  叫水禁食
[00:20:59.160 --> 00:21:01.160]  什麼呢?
[00:21:01.160 --> 00:21:03.160]  不可以吃但可以喝水
[00:21:03.160 --> 00:21:05.160]  這是最常見的
[00:21:05.160 --> 00:21:07.160]  最多的
[00:21:07.160 --> 00:21:09.160]  現在他們一直在做
[00:21:09.160 --> 00:21:11.160]  很多時候都是水禁食
[00:21:11.160 --> 00:21:13.160]  水禁食後期
[00:21:13.160 --> 00:21:15.160]  可能很多人都擔心健康
[00:21:15.160 --> 00:21:17.160]  怕只喝水不行
[00:21:17.160 --> 00:21:19.160]  所以他們會喝果汁
[00:21:19.160 --> 00:21:21.160]  會喝奶
[00:21:21.160 --> 00:21:23.160]  還有一些
[00:21:23.160 --> 00:21:25.160]  更高級的
[00:21:25.160 --> 00:21:27.160]  就是在植物裏面提煉了很多
[00:21:27.160 --> 00:21:29.160]  Protein出來
[00:21:29.160 --> 00:21:31.160]  所以喝了有足夠的Protein
[00:21:31.160 --> 00:21:33.160]  有足夠的營養
[00:21:33.160 --> 00:21:35.160]  所以如果你只是擔心營養問題
[00:21:35.160 --> 00:21:37.160]  是不用擔心的
[00:21:37.160 --> 00:21:39.160]  而另一種禁食
[00:21:39.160 --> 00:21:41.160]  少聽一點
[00:21:41.160 --> 00:21:43.160]  叫禁戒
[00:21:43.160 --> 00:21:45.160]  這個禁戒
[00:21:45.160 --> 00:21:47.160]  有些人叫做
[00:21:47.160 --> 00:21:49.160]  但義理禁食
[00:21:49.160 --> 00:21:51.160]  但義理禁食是怎樣的?
[00:21:51.160 --> 00:21:53.160]  吃素
[00:21:53.160 --> 00:21:55.160]  吃素
[00:21:55.160 --> 00:21:57.160]  吃菜
[00:21:57.160 --> 00:21:59.160]  原來當但義理
[00:21:59.160 --> 00:22:01.160]  去到異地的時候
[00:22:01.160 --> 00:22:03.160]  被人擄去異地
[00:22:03.160 --> 00:22:05.160]  但被人選中了他和幾個朋友
[00:22:05.160 --> 00:22:07.160]  入皇宮準備
[00:22:07.160 --> 00:22:09.160]  侍候皇上
[00:22:09.160 --> 00:22:11.160]  但入皇宮侍候皇上之前
[00:22:11.160 --> 00:22:13.160]  他要有三年接受訓練
[00:22:13.160 --> 00:22:15.160]  培訓
[00:22:15.160 --> 00:22:17.160]  其中一樣就是
[00:22:17.160 --> 00:22:19.160]  有人會給他們最好的食物和酒
[00:22:19.160 --> 00:22:21.160]  養他們三年
[00:22:21.160 --> 00:22:23.160]  肥肥白白
[00:22:23.160 --> 00:22:25.160]  結果有一天太監長就來到
[00:22:25.160 --> 00:22:27.160]  就說你現在要吃這些
[00:22:27.160 --> 00:22:29.160]  但義理不肯
[00:22:29.160 --> 00:22:31.160]  因為那些是拜過假神的食物
[00:22:31.160 --> 00:22:33.160]  但義理不肯去接觸
[00:22:33.160 --> 00:22:35.160]  這些食物
[00:22:35.160 --> 00:22:37.160]  他就跟別人說
[00:22:37.160 --> 00:22:39.160]  你只要給我蔬菜和水就夠了
[00:22:39.160 --> 00:22:41.160]  你只要給我蔬菜和水就夠了
[00:22:41.160 --> 00:22:43.160]  但太監長就說
[00:22:43.160 --> 00:22:45.160]  我懼怕我煮我皇
[00:22:45.160 --> 00:22:47.160]  皇帝給了
[00:22:47.160 --> 00:22:49.160]  要你們派定
[00:22:49.160 --> 00:22:51.160]  你們飲食這些
[00:22:51.160 --> 00:22:53.160]  如果皇帝有一天見你們的面貌
[00:22:53.160 --> 00:22:55.160]  好像我這樣
[00:22:55.160 --> 00:22:57.160]  你們經常說我面青
[00:22:57.160 --> 00:22:59.160]  好像我這樣青了
[00:22:59.160 --> 00:23:01.160]  然後就給你同年紀的人又收買
[00:23:01.160 --> 00:23:03.160]  如果有兩個傳道人
[00:23:03.160 --> 00:23:05.160]  一個像呂尉駿
[00:23:05.160 --> 00:23:07.160]  面青口唇白
[00:23:07.160 --> 00:23:09.160]  快要暈倒
[00:23:09.160 --> 00:23:11.160]  可能那個人說不行
[00:23:11.160 --> 00:23:13.160]  羈瘦
[00:23:13.160 --> 00:23:15.160]  那怎麼辦
[00:23:15.160 --> 00:23:17.160]  他就說這樣我頭都不保
[00:23:17.160 --> 00:23:19.160]  太監委板
[00:23:19.160 --> 00:23:21.160]  這樣說
[00:23:21.160 --> 00:23:23.160]  但義理跟他說
[00:23:23.160 --> 00:23:25.160]  但義理開出條件
[00:23:25.160 --> 00:23:27.160]  拜託你給我時十天
[00:23:27.160 --> 00:23:29.160]  剛才弟兄說得對
[00:23:29.160 --> 00:23:31.160]  只給我蔬菜和水
[00:23:31.160 --> 00:23:33.160]  然後看看我的面貌
[00:23:33.160 --> 00:23:35.160]  和用黃線
[00:23:35.160 --> 00:23:37.160]  那班年青人
[00:23:37.160 --> 00:23:39.160]  去試下
[00:23:39.160 --> 00:23:41.160]  照你所看的僕人
[00:23:41.160 --> 00:23:43.160]  是怎樣
[00:23:43.160 --> 00:23:45.160]  跟著委板說
[00:23:45.160 --> 00:23:47.160]  試下吧
[00:23:47.160 --> 00:23:49.160]  因為聖經說他有上帝的感動
[00:23:49.160 --> 00:23:51.160]  給他這樣做
[00:23:51.160 --> 00:23:53.160]  十天之後
[00:23:53.160 --> 00:23:55.160]  過了十天
[00:23:55.160 --> 00:23:57.160]  見他們
[00:23:57.160 --> 00:23:59.160]  面貌比用黃線的食物更好
[00:23:59.160 --> 00:24:01.160]  少年人更加進美
[00:24:01.160 --> 00:24:03.160]  更加肥肥白白
[00:24:03.160 --> 00:24:05.160]  又肥又靚
[00:24:05.160 --> 00:24:07.160]  原來健康最終的掌管
[00:24:07.160 --> 00:24:09.160]  都在上帝那裏
[00:24:09.160 --> 00:24:11.160]  只是吃菜
[00:24:11.160 --> 00:24:13.160]  可不可以呢
[00:24:13.160 --> 00:24:15.160]  我們最近研究
[00:24:15.160 --> 00:24:17.160]  創世紀
[00:24:17.160 --> 00:24:19.160]  原來上帝最開始創造人的時候
[00:24:19.160 --> 00:24:21.160]  是吃什麼的
[00:24:21.160 --> 00:24:23.160]  吃菜
[00:24:23.160 --> 00:24:25.160]  沒有人叫你去BBQ
[00:24:25.160 --> 00:24:27.160]  燒了隻雞來吃
[00:24:27.160 --> 00:24:29.160]  不過不知為何改了個名
[00:24:29.160 --> 00:24:31.160]  我們吃了人家
[00:24:31.160 --> 00:24:33.160]  上帝原本創造我們的結構
[00:24:33.160 --> 00:24:35.160]  其實都是吃蔬菜
[00:24:35.160 --> 00:24:37.160]  都是喝水
[00:24:37.160 --> 00:24:39.160]  當日應該沒有
[00:24:39.160 --> 00:24:41.160]  可以有蘋果汁
[00:24:41.160 --> 00:24:43.160]  不知道阿當有沒有做
[00:24:43.160 --> 00:24:45.160]  在水果裏面
[00:24:45.160 --> 00:24:47.160]  已經吸收到我們應有的營養
[00:24:47.160 --> 00:24:49.160]  剛才如果你還記得
[00:24:49.160 --> 00:24:51.160]  定義就是
[00:24:51.160 --> 00:24:53.160]  當禁食的時候
[00:24:53.160 --> 00:24:55.160]  有些高度的屬靈事務
[00:24:55.160 --> 00:24:57.160]  或者神聖的時刻
[00:24:57.160 --> 00:24:59.160]  究竟什麼是神聖的時刻呢
[00:24:59.160 --> 00:25:01.160]  我們看幾個聖經的例子
[00:25:01.160 --> 00:25:03.160]  第一個
[00:25:03.160 --> 00:25:05.160]  是極需要神的同行
[00:25:05.160 --> 00:25:07.160]  當然你說
[00:25:07.160 --> 00:25:09.160]  我們什麼時候都需要神的同行
[00:25:09.160 --> 00:25:11.160]  但又不是
[00:25:11.160 --> 00:25:13.160]  因為有時將心比己
[00:25:13.160 --> 00:25:15.160]  你自己有時都覺得
[00:25:15.160 --> 00:25:17.160]  都不是很著緊去慰藥
[00:25:17.160 --> 00:25:19.160]  要神同行來禱告
[00:25:19.160 --> 00:25:21.160]  有時你可能想
[00:25:21.160 --> 00:25:23.160]  神不在都不錯
[00:25:23.160 --> 00:25:25.160]  不在都一會
[00:25:25.160 --> 00:25:27.160]  沒有看到我做些壞事
[00:25:27.160 --> 00:25:29.160]  有時有些時候
[00:25:29.160 --> 00:25:31.160]  是極需要神的同行
[00:25:31.160 --> 00:25:33.160]  在以色列他要帶領住
[00:25:33.160 --> 00:25:35.160]  留在異鄉的一班人
[00:25:35.160 --> 00:25:37.160]  回到耶路撒冷的時候
[00:25:37.160 --> 00:25:39.160]  他懇求上帝讓他們路上有平安
[00:25:39.160 --> 00:25:41.160]  在以色列記八章二十一節
[00:25:41.160 --> 00:25:43.160]  這樣說
[00:25:43.160 --> 00:25:45.160]  那時我在
[00:25:45.160 --> 00:25:47.160]  阿河邊宣告
[00:25:47.160 --> 00:25:49.160]  禁食
[00:25:49.160 --> 00:25:51.160]  因為我們要在神面前
[00:25:51.160 --> 00:25:53.160]  克苦己心
[00:25:53.160 --> 00:25:55.160]  其實禁食的意思是什麼呢?
[00:25:55.160 --> 00:25:57.160]  是讓你更加
[00:25:57.160 --> 00:25:59.160]  願意克苦
[00:25:59.160 --> 00:26:01.160]  願意更加
[00:26:01.160 --> 00:26:03.160]  專心在上帝面前
[00:26:03.160 --> 00:26:05.160]  所以你禁食的時候
[00:26:05.160 --> 00:26:07.160]  不要繼續在看電視
[00:26:07.160 --> 00:26:09.160]  你說
[00:26:09.160 --> 00:26:11.160]  我現在禁一餐 接著開電視來看
[00:26:11.160 --> 00:26:13.160]  或者繼續在看劇
[00:26:13.160 --> 00:26:15.160]  或者繼續在買餸
[00:26:15.160 --> 00:26:17.160]  不是這個意思
[00:26:17.160 --> 00:26:19.160]  當你禁食的時候
[00:26:19.160 --> 00:26:21.160]  你應該能夠在上帝面前
[00:26:21.160 --> 00:26:23.160]  求上帝
[00:26:23.160 --> 00:26:25.160]  使我們的婦人和孩子
[00:26:25.160 --> 00:26:27.160]  能夠路上
[00:26:27.160 --> 00:26:29.160]  平安
[00:26:29.160 --> 00:26:31.160]  這是其中一種
[00:26:31.160 --> 00:26:33.160]  當你很想上帝
[00:26:33.160 --> 00:26:35.160]  和你一起的時候
[00:26:35.160 --> 00:26:37.160]  你要更加讓自己
[00:26:37.160 --> 00:26:39.160]  清心去到上帝面前
[00:26:39.160 --> 00:26:41.160]  第二個
[00:26:41.160 --> 00:26:43.160]  是尋求神的旨意
[00:26:43.160 --> 00:26:45.160]  在《士斯記》裡說到
[00:26:45.160 --> 00:26:47.160]  當以色列人和
[00:26:47.160 --> 00:26:49.160]  汴吾爾人打仗的時候
[00:26:49.160 --> 00:26:51.160]  原本以色列人比汴吾爾人多
[00:26:51.160 --> 00:26:53.160]  15倍
[00:26:53.160 --> 00:26:55.160]  他們應該覺得自己一定贏
[00:26:55.160 --> 00:26:57.160]  但結果
[00:26:57.160 --> 00:26:59.160]  輸了
[00:26:59.160 --> 00:27:01.160]  22000人被人殺了
[00:27:01.160 --> 00:27:03.160]  到了第二天
[00:27:03.160 --> 00:27:05.160]  他們都開始那一晚
[00:27:05.160 --> 00:27:07.160]  流淚祈禱
[00:27:07.160 --> 00:27:09.160]  繼續尋求上帝
[00:27:09.160 --> 00:27:11.160]  但再次戰敗
[00:27:11.160 --> 00:27:13.160]  又有一萬陣亡
[00:27:13.160 --> 00:27:15.160]  結果到了第二晚
[00:27:15.160 --> 00:27:17.160]  《士斯記》20章26節說
[00:27:17.160 --> 00:27:19.160]  以色列眾人
[00:27:19.160 --> 00:27:21.160]  上到巴特利
[00:27:21.160 --> 00:27:23.160]  坐在耶和華面前
[00:27:23.160 --> 00:27:25.160]  哭了
[00:27:25.160 --> 00:27:27.160]  當日他們都禁食
[00:27:27.160 --> 00:27:29.160]  原本打仗
[00:27:29.160 --> 00:27:31.160]  是需要體力的
[00:27:31.160 --> 00:27:33.160]  我們常以為
[00:27:33.160 --> 00:27:35.160]  體力是吃完東西才有體力
[00:27:35.160 --> 00:27:37.160]  我們只是這樣以為
[00:27:37.160 --> 00:27:39.160]  為何這樣以為呢?
[00:27:39.160 --> 00:27:41.160]  原來很多人
[00:27:41.160 --> 00:27:43.160]  特別早上去健身
[00:27:43.160 --> 00:27:45.160]  是先吃東西
[00:27:45.160 --> 00:27:47.160]  還是先健身?
[00:27:47.160 --> 00:27:49.160]  是健身才吃東西
[00:27:49.160 --> 00:27:51.160]  吃東西
[00:27:51.160 --> 00:27:53.160]  是之後要半小時
[00:27:53.160 --> 00:27:55.160]  補充蛋白質
[00:27:55.160 --> 00:27:57.160]  令肌肉
[00:27:57.160 --> 00:27:59.160]  收復得更好
[00:27:59.160 --> 00:28:01.160]  原來之前吃東西
[00:28:01.160 --> 00:28:03.160]  也不太健康
[00:28:03.160 --> 00:28:05.160]  這樣又沒有力氣
[00:28:05.160 --> 00:28:07.160]  看你的習慣
[00:28:07.160 --> 00:28:09.160]  但他們願意
[00:28:09.160 --> 00:28:11.160]  相信上帝
[00:28:11.160 --> 00:28:13.160]  為這件事
[00:28:13.160 --> 00:28:15.160]  求問上帝的心意
[00:28:15.160 --> 00:28:17.160]  他們求問甚麼?
[00:28:17.160 --> 00:28:19.160]  以色列人問耶和華
[00:28:19.160 --> 00:28:21.160]  當我們再出去
[00:28:21.160 --> 00:28:23.160]  跟弟兄打仗
[00:28:23.160 --> 00:28:25.160]  還是停戰呢?
[00:28:25.160 --> 00:28:27.160]  因為他們不知道第三天會怎樣
[00:28:27.160 --> 00:28:29.160]  第一天我們人多過15倍
[00:28:29.160 --> 00:28:31.160]  第二天又輸
[00:28:31.160 --> 00:28:33.160]  現在應該怎樣?
[00:28:33.160 --> 00:28:35.160]  有可能他們覺得
[00:28:35.160 --> 00:28:37.160]  自己一定贏的時候
[00:28:37.160 --> 00:28:39.160]  他們覺得不用上帝
[00:28:39.160 --> 00:28:41.160]  我們有時也是這樣
[00:28:41.160 --> 00:28:43.160]  我們覺得一定能做到
[00:28:43.160 --> 00:28:45.160]  結果做不到
[00:28:45.160 --> 00:28:47.160]  第一次做不到
[00:28:47.160 --> 00:28:49.160]  第二次又不甘心
[00:28:49.160 --> 00:28:51.160]  又做
[00:28:51.160 --> 00:28:53.160]  我們有時才死死地
[00:28:53.160 --> 00:28:55.160]  祈禱
[00:28:55.160 --> 00:28:57.160]  我不知道他們是不是這樣
[00:28:57.160 --> 00:28:59.160]  他們去到那一刻
[00:28:59.160 --> 00:29:01.160]  死了那麼多人
[00:29:01.160 --> 00:29:03.160]  輸了兩天
[00:29:03.160 --> 00:29:05.160]  他們不想再有人陣亡
[00:29:05.160 --> 00:29:07.160]  想停止
[00:29:07.160 --> 00:29:09.160]  但很清晰地告訴他們
[00:29:09.160 --> 00:29:11.160]  你們當上去
[00:29:11.160 --> 00:29:13.160]  因為明天我必將他們
[00:29:13.160 --> 00:29:15.160]  交在你們的手中
[00:29:15.160 --> 00:29:17.160]  或許禁食
[00:29:17.160 --> 00:29:19.160]  令他們更齊心
[00:29:19.160 --> 00:29:21.160]  或許禁食
[00:29:21.160 --> 00:29:23.160]  令他們更清楚
[00:29:23.160 --> 00:29:25.160]  看到上帝的旨意
[00:29:25.160 --> 00:29:27.160]  這也很合理
[00:29:27.160 --> 00:29:29.160]  因為我們很少
[00:29:29.160 --> 00:29:31.160]  有一段時間
[00:29:31.160 --> 00:29:33.160]  我們稱為神聖的時刻
[00:29:33.160 --> 00:29:35.160]  可能你禱告
[00:29:35.160 --> 00:29:37.160]  早上起床
[00:29:37.160 --> 00:29:39.160]  就祈禱
[00:29:39.160 --> 00:29:41.160]  可能還未睡醒
[00:29:41.160 --> 00:29:43.160]  好像習慣了
[00:29:43.160 --> 00:29:45.160]  或許你講的
[00:29:45.160 --> 00:29:47.160]  都說上帝保守我今天
[00:29:47.160 --> 00:29:49.160]  不要犯罪
[00:29:49.160 --> 00:29:51.160]  就起床
[00:29:51.160 --> 00:29:53.160]  然後睡覺
[00:29:53.160 --> 00:29:55.160]  睡覺又祈禱
[00:29:55.160 --> 00:29:57.160]  但祈禱期間
[00:29:57.160 --> 00:29:59.160]  都睡了
[00:29:59.160 --> 00:30:01.160]  第二天早上才說阿門
[00:30:01.160 --> 00:30:03.160]  第二天晚上就說
[00:30:03.160 --> 00:30:05.160]  不要犯我今天的罪
[00:30:05.160 --> 00:30:07.160]  可能上帝在上面聽
[00:30:07.160 --> 00:30:09.160]  我們很少有一段時間
[00:30:09.160 --> 00:30:11.160]  真的
[00:30:11.160 --> 00:30:13.160]  撇出來
[00:30:13.160 --> 00:30:15.160]  那段時間就是祈禱
[00:30:15.160 --> 00:30:17.160]  就是接近上帝
[00:30:17.160 --> 00:30:19.160]  而禁食比你更容易
[00:30:19.160 --> 00:30:21.160]  去專注
[00:30:21.160 --> 00:30:25.160]  這個可能我們更少做
[00:30:25.160 --> 00:30:27.160]  就是為了別人
[00:30:27.160 --> 00:30:29.160]  去禁食
[00:30:29.160 --> 00:30:31.160]  大衛有一次試過
[00:30:31.160 --> 00:30:33.160]  詩篇第35篇
[00:30:33.160 --> 00:30:35.160]  他曾經為那些人去祈禱
[00:30:35.160 --> 00:30:37.160]  還要禁食祈禱
[00:30:37.160 --> 00:30:39.160]  詩篇35篇
[00:30:39.160 --> 00:30:41.160]  12節
[00:30:41.160 --> 00:30:43.160]  他們向我以惡報善
[00:30:43.160 --> 00:30:45.160]  大衛說有一班人
[00:30:45.160 --> 00:30:47.160]  用惡來報我的善
[00:30:47.160 --> 00:30:49.160]  用
[00:30:49.160 --> 00:30:51.160]  以德報怨還是以怨報德
[00:30:51.160 --> 00:30:53.160]  我經常聽錯
[00:30:53.160 --> 00:30:55.160]  以怨報德
[00:30:55.160 --> 00:30:57.160]  以怨報德
[00:30:57.160 --> 00:30:59.160]  那班人
[00:30:59.160 --> 00:31:01.160]  以怨報德
[00:31:01.160 --> 00:31:03.160]  所謂的靈魂孤苦
[00:31:03.160 --> 00:31:05.160]  至於我
[00:31:05.160 --> 00:31:07.160]  當他們有病的時候
[00:31:07.160 --> 00:31:09.160]  我就穿麻衣禁食
[00:31:09.160 --> 00:31:11.160]  刻苦己心
[00:31:11.160 --> 00:31:13.160]  我所求的
[00:31:13.160 --> 00:31:15.160]  都歸到自己的懷中
[00:31:15.160 --> 00:31:17.160]  他為了那班敵人
[00:31:17.160 --> 00:31:19.160]  他願意穿麻衣
[00:31:19.160 --> 00:31:21.160]  願意禁食
[00:31:21.160 --> 00:31:23.160]  又是要刻苦己心
[00:31:23.160 --> 00:31:27.160]  他說我這樣做
[00:31:27.160 --> 00:31:29.160]  是為了我的朋友
[00:31:29.160 --> 00:31:31.160]  我的弟兄
[00:31:31.160 --> 00:31:33.160]  我鬱身悲哀
[00:31:33.160 --> 00:31:35.160]  好像人為母親
[00:31:35.160 --> 00:31:37.160]  愛童一樣
[00:31:37.160 --> 00:31:39.160]  他願意這樣做
[00:31:39.160 --> 00:31:41.160]  第四樣
[00:31:41.160 --> 00:31:43.160]  我們禁食
[00:31:43.160 --> 00:31:45.160]  可以表達關心上帝都愛的人
[00:31:45.160 --> 00:31:49.160]  去表達關心上帝都愛的人
[00:31:49.160 --> 00:31:55.160]  當尼西米聽到
[00:31:55.160 --> 00:31:57.160]  他的同鄉
[00:31:57.160 --> 00:31:59.160]  來找他的時候
[00:31:59.160 --> 00:32:01.160]  去講述當時
[00:32:01.160 --> 00:32:03.160]  猶大省遇到的患難
[00:32:03.160 --> 00:32:05.160]  如何受人凌辱
[00:32:05.160 --> 00:32:07.160]  城牆如何被毀
[00:32:07.160 --> 00:32:09.160]  城被火燒
[00:32:09.160 --> 00:32:11.160]  當尼西米聽到的時候
[00:32:11.160 --> 00:32:13.160]  他怎樣?
[00:32:13.160 --> 00:32:15.160]  我聽見者說
[00:32:15.160 --> 00:32:17.160]  坐下哭泣
