
[00:00:00.000 --> 00:00:10.240]  我們再次一起低頭禱告 祈求上主的靈幫助我們明白祂的提示
[00:20:25.680 --> 00:20:27.680]  或者一些資料
[00:20:27.680 --> 00:20:29.680]  去確認一些事情
[00:20:29.680 --> 00:20:31.680]  或者一些資料
[00:20:31.680 --> 00:20:33.680]  比如
[00:20:33.680 --> 00:20:35.680]  我們曾經談及的信徒
[00:20:35.680 --> 00:20:37.680]  會受苦難
[00:20:37.680 --> 00:20:39.680]  信徒可以藉著苦練
[00:20:39.680 --> 00:20:41.680]  自己的苦難經歷
[00:20:41.680 --> 00:20:43.680]  去更加明白
[00:20:43.680 --> 00:20:45.680]  如何學懂
[00:20:45.680 --> 00:20:47.680]  順從
[00:20:47.680 --> 00:20:49.680]  或者選擇
[00:20:49.680 --> 00:20:51.680]  跟著指導者的指示
[00:20:51.680 --> 00:20:53.680]  而不是按照自己那一刻
[00:20:53.680 --> 00:20:55.680]  即時的反應
[00:20:55.680 --> 00:20:57.680]  而不是按照自己那一刻
[00:20:57.680 --> 00:20:59.680]  即時的反應
[00:20:59.680 --> 00:21:01.680]  最後
[00:21:01.680 --> 00:21:03.680]  學習這個字
[00:21:03.680 --> 00:21:05.680]  可以解釋為「聽」
[00:21:05.680 --> 00:21:07.680]  不過不是一般的「聽」
[00:21:07.680 --> 00:21:09.680]  是仔細地去「明」
[00:21:09.680 --> 00:21:11.680]  是仔細地去「明」
[00:21:11.680 --> 00:21:13.680]  所以弟兄姊妹
[00:21:13.680 --> 00:21:15.680]  有時我作目者
[00:21:15.680 --> 00:21:17.680]  很喜悅的一件事
[00:21:17.680 --> 00:21:19.680]  就是信徒會走來問我
[00:21:19.680 --> 00:21:21.680]  一些我說過的東西
[00:21:21.680 --> 00:21:23.680]  他不明白
[00:21:23.680 --> 00:21:25.680]  他會走來去問
[00:21:25.680 --> 00:21:27.680]  因為他不想水過鴨背
[00:21:27.680 --> 00:21:29.680]  因為他不想水過鴨背
[00:21:29.680 --> 00:21:31.680]  不過今天有多少信徒
[00:21:31.680 --> 00:21:33.680]  是這樣的呢?
[00:21:33.680 --> 00:21:35.680]  你會不會是其中一個
[00:21:35.680 --> 00:21:37.680]  水過鴨背的信徒
[00:21:37.680 --> 00:21:39.680]  或者是認真地去考察
[00:21:39.680 --> 00:21:41.680]  仔細聆聽的信徒呢?
[00:21:41.680 --> 00:21:43.680]  耶穌在這裡
[00:21:43.680 --> 00:21:45.680]  轉一班門徒
[00:21:45.680 --> 00:21:47.680]  祂說你們可以從
[00:21:47.680 --> 00:21:49.680]  無花果樹那裡
[00:21:49.680 --> 00:21:51.680]  學一個比方
[00:21:51.680 --> 00:21:53.680]  什麼比方?
[00:21:53.680 --> 00:21:55.680]  當時
[00:21:55.680 --> 00:21:57.680]  知法亂掌葉的時候
[00:21:57.680 --> 00:21:59.680]  你們就知道夏天
[00:21:59.680 --> 00:22:01.680]  近了
[00:22:01.680 --> 00:22:05.680]  而且
[00:22:05.680 --> 00:22:07.680]  你們看見
[00:22:07.680 --> 00:22:09.680]  這一切的事也該知道
[00:22:09.680 --> 00:22:11.680]  人子都近了
[00:22:11.680 --> 00:22:13.680]  正在門口了
[00:22:13.680 --> 00:22:17.680]  連續兩件事
[00:22:17.680 --> 00:22:19.680]  你會去認識
[00:22:19.680 --> 00:22:23.680]  當你看到無花果樹開始
[00:22:23.680 --> 00:22:25.680]  發芽掌葉的時候
[00:22:25.680 --> 00:22:27.680]  你就知道夏天到了
[00:22:27.680 --> 00:22:29.680]  我很清楚
[00:22:29.680 --> 00:22:31.680]  我家裡就感謝主
[00:22:31.680 --> 00:22:33.680]  湯泉
[00:22:33.680 --> 00:22:35.680]  去年送了一棵無花果樹給我
[00:22:35.680 --> 00:22:37.680]  已經玩死了他三棵
[00:22:37.680 --> 00:22:41.680]  他都說
[00:22:41.680 --> 00:22:43.680]  可以送一棵給我
[00:22:43.680 --> 00:22:45.680]  我真的很開心
[00:22:45.680 --> 00:22:47.680]  我就很悉心照料
[00:22:47.680 --> 00:22:49.680]  放在家裡正門口
[00:22:49.680 --> 00:22:51.680]  冬天的時候
[00:22:51.680 --> 00:22:53.680]  我都不是
[00:22:53.680 --> 00:22:55.680]  就這樣放在車房
[00:22:55.680 --> 00:22:57.680]  我會照顧他
[00:22:57.680 --> 00:22:59.680]  定期撿一塊雪
[00:22:59.680 --> 00:23:01.680]  放在泥土上
[00:23:01.680 --> 00:23:03.680]  讓他慢慢融化
[00:23:03.680 --> 00:23:05.680]  保持濕潤
[00:23:05.680 --> 00:23:07.680]  根部不會死
[00:23:07.680 --> 00:23:09.680]  但樣子就很死
[00:23:09.680 --> 00:23:11.680]  在冬天過後拿出來
[00:23:11.680 --> 00:23:13.680]  應該有很多棵了
[00:23:13.680 --> 00:23:17.680]  無花果樹放在正門
[00:23:17.680 --> 00:23:19.680]  最初拿出來
[00:23:19.680 --> 00:23:21.680]  就有幾根樹枝
[00:23:21.680 --> 00:23:23.680]  樣子就像垂死掙扎
[00:23:23.680 --> 00:23:27.680]  但一進入初夏
[00:23:27.680 --> 00:23:31.680]  你看到那根標芽
[00:23:31.680 --> 00:23:35.680]  你就知道他還沒死
[00:23:35.680 --> 00:23:41.680]  昨天我和師母說
[00:23:41.680 --> 00:23:43.680]  經過我們每天悉心栽培
[00:23:43.680 --> 00:23:45.680]  水費比買無花果的費用貴
[00:23:47.680 --> 00:23:49.680]  有一個心願
[00:23:49.680 --> 00:23:51.680]  希望無花果
[00:23:51.680 --> 00:23:53.680]  一個個都不算大
[00:23:53.680 --> 00:23:57.680]  但我覺得都可以
[00:23:57.680 --> 00:23:59.680]  我享受它的大小
[00:23:59.680 --> 00:24:01.680]  我又加肥料給他
[00:24:01.680 --> 00:24:03.680]  希望今年他能吃出
[00:24:03.680 --> 00:24:05.680]  最近這麼熱
[00:24:05.680 --> 00:24:07.680]  我又想起湯泉島
[00:24:07.680 --> 00:24:11.680]  他應該熟得早
[00:24:11.680 --> 00:24:13.680]  他比較藍
[00:24:15.680 --> 00:24:17.680]  每一樣東西出現
[00:24:17.680 --> 00:24:19.680]  就有一個訊息
[00:24:19.680 --> 00:24:23.680]  告訴我們
[00:24:23.680 --> 00:24:25.680]  耶穌帶領這群門徒
[00:24:25.680 --> 00:24:29.680]  現在思想一件事
[00:24:29.680 --> 00:24:33.680]  無花果樹都有一個
[00:24:33.680 --> 00:24:35.680]  時間表
[00:24:35.680 --> 00:24:39.680]  出葉就不能吃
[00:24:39.680 --> 00:24:41.680]  出葉就吃葉
[00:24:41.680 --> 00:24:43.680]  你以為吃葉青嗎
[00:24:43.680 --> 00:24:45.680]  不是
[00:24:45.680 --> 00:24:49.680]  要等
[00:24:49.680 --> 00:24:51.680]  我估計
[00:24:51.680 --> 00:24:53.680]  上主如何決定
[00:24:53.680 --> 00:24:55.680]  可能沒得吃
[00:24:55.680 --> 00:24:59.680]  湯泉島告訴我
[00:24:59.680 --> 00:25:01.680]  他家的無花果
[00:25:01.680 --> 00:25:03.680]  都要到九月中才能吃
[00:25:03.680 --> 00:25:07.680]  我現在才八月中
[00:25:07.680 --> 00:25:09.680]  至少
[00:25:09.680 --> 00:25:11.680]  等到湯泉島
[00:25:11.680 --> 00:25:13.680]  叫我去
[00:25:13.680 --> 00:25:15.680]  拿幾粒無花果樹
[00:25:15.680 --> 00:25:17.680]  果實吃
[00:25:17.680 --> 00:25:21.680]  都要等到九月中
[00:25:21.680 --> 00:25:23.680]  我北點就應該
[00:25:23.680 --> 00:25:25.680]  九月尾
[00:25:25.680 --> 00:25:27.680]  不知道能不能在十月初
[00:25:27.680 --> 00:25:29.680]  可以吃
[00:25:29.680 --> 00:25:31.680]  但要等
[00:25:31.680 --> 00:25:35.680]  等的時候又怕他不出現
[00:25:35.680 --> 00:25:39.680]  會不會等一等
[00:25:39.680 --> 00:25:41.680]  乾了水不能吃
[00:25:41.680 --> 00:25:43.680]  會不會打長風
[00:25:43.680 --> 00:25:45.680]  沒有葉
[00:25:45.680 --> 00:25:47.680]  打死他
[00:25:47.680 --> 00:25:49.680]  斷了
[00:25:49.680 --> 00:25:51.680]  我全年由
[00:25:51.680 --> 00:25:53.680]  三月尾開始放他出門
[00:25:53.680 --> 00:25:55.680]  到現在化為烏有
[00:25:55.680 --> 00:25:57.680]  靜姐妹
[00:25:57.680 --> 00:26:01.680]  留意這段聖經
[00:26:01.680 --> 00:26:05.680]  第33節
[00:26:05.680 --> 00:26:07.680]  這樣
[00:26:07.680 --> 00:26:09.680]  等候
[00:26:09.680 --> 00:26:11.680]  這樣
[00:26:11.680 --> 00:26:13.680]  你們會看見
[00:26:13.680 --> 00:26:15.680]  這一切的事
[00:26:15.680 --> 00:26:17.680]  也該知道人子近了
[00:26:17.680 --> 00:26:19.680]  正在門口了
[00:26:19.680 --> 00:26:21.680]  這裡所說的
[00:26:21.680 --> 00:26:23.680]  你們看見這一切的事
[00:26:23.680 --> 00:26:25.680]  是什麼
[00:26:25.680 --> 00:26:27.680]  不懂得解聖經的人
[00:26:27.680 --> 00:26:31.680]  在這裡說
[00:26:31.680 --> 00:26:33.680]  耶穌回歸這個世界
[00:26:33.680 --> 00:26:35.680]  應該在無花果樹
[00:26:35.680 --> 00:26:37.680]  生長出來
[00:26:37.680 --> 00:26:39.680]  就會出現
[00:26:39.680 --> 00:26:41.680]  上星期我說
[00:26:41.680 --> 00:26:43.680]  有個童童走上去買了地
[00:26:43.680 --> 00:26:45.680]  去過山
[00:26:45.680 --> 00:26:47.680]  說河有樹
[00:26:47.680 --> 00:26:49.680]  世界每日都還有水
[00:26:49.680 --> 00:26:51.680]  有能量
[00:26:51.680 --> 00:26:53.680]  可以燒柴
[00:26:53.680 --> 00:26:55.680]  是不是這個意思
[00:26:55.680 --> 00:26:57.680]  不懂得解聖經的人
[00:26:57.680 --> 00:26:59.680]  在這裡用這些
[00:26:59.680 --> 00:27:01.680]  來猜度上帝的時間表
[00:27:01.680 --> 00:27:03.680]  上帝連耶穌都不知道的時間表
[00:27:03.680 --> 00:27:05.680]  怎麼告訴你
[00:27:05.680 --> 00:27:07.680]  我們猜得中
[00:27:07.680 --> 00:27:09.680]  不是叫你猜時間
[00:27:09.680 --> 00:27:11.680]  是在這個時段裡
[00:27:11.680 --> 00:27:13.680]  你會看見很多東西
[00:27:13.680 --> 00:27:15.680]  在原文聖經裡
[00:27:15.680 --> 00:27:17.680]  你會看見這一切事
[00:27:17.680 --> 00:27:19.680]  叫做
[00:27:19.680 --> 00:27:21.680]  是什麼意思
[00:27:21.680 --> 00:27:23.680]  看見一大堆東西
[00:27:23.680 --> 00:27:25.680]  相信這一大堆東西
[00:27:25.680 --> 00:27:27.680]  就是在前文所說的
[00:27:27.680 --> 00:27:29.680]  在第24章
[00:27:29.680 --> 00:27:31.680]  從第4節
[00:27:31.680 --> 00:27:33.680]  到第28節
[00:27:33.680 --> 00:27:35.680]  所陳述的信徒
[00:27:35.680 --> 00:27:37.680]  會面對很多人欺詐你
[00:27:37.680 --> 00:27:39.680]  或者有天災
[00:27:39.680 --> 00:27:41.680]  橫禍
[00:27:41.680 --> 00:27:43.680]  不斷地出現
[00:27:43.680 --> 00:27:45.680]  並且在上星期
[00:27:45.680 --> 00:27:47.680]  看到耶穌會降臨
[00:27:47.680 --> 00:27:49.680]  那幅圖像
[00:27:49.680 --> 00:27:51.680]  在這個
[00:27:51.680 --> 00:27:53.680]  整個時段裡
[00:27:53.680 --> 00:27:55.680]  你會看見這一堆東西
[00:27:55.680 --> 00:27:57.680]  會出現的
[00:27:57.680 --> 00:27:59.680]  就是彭他淘汰
[00:27:59.680 --> 00:28:01.680]  這一切的事
[00:28:01.680 --> 00:28:03.680]  當你看見這一切的事的時候
[00:28:03.680 --> 00:28:05.680]  耶穌已經
[00:28:05.680 --> 00:28:07.680]  回到近在
[00:28:07.680 --> 00:28:09.680]  紫赤門口了
[00:28:09.680 --> 00:28:11.680]  那這件事發生什麼事
[00:28:11.680 --> 00:28:13.680]  又回到
[00:28:13.680 --> 00:28:15.680]  前文24章
[00:28:15.680 --> 00:28:17.680]  為了方便大家理解
[00:28:17.680 --> 00:28:19.680]  我就簡單地濃縮
[00:28:19.680 --> 00:28:21.680]  說了一個時間表
[00:28:21.680 --> 00:28:23.680]  給大家知道
[00:28:23.680 --> 00:28:25.680]  就是在這個時段裡
[00:28:25.680 --> 00:28:27.680]  信徒會受苦
[00:28:27.680 --> 00:28:29.680]  天象的現象
[00:28:29.680 --> 00:28:31.680]  最近大家知道嗎
[00:28:31.680 --> 00:28:33.680]  昨晚又睡不著
[00:28:33.680 --> 00:28:35.680]  昨晚我三點半
[00:28:35.680 --> 00:28:37.680]  起床來看Aurora
[00:28:37.680 --> 00:28:39.680]  看看有沒有北極光
[00:28:39.680 --> 00:28:41.680]  飛到我家
[00:28:41.680 --> 00:28:43.680]  聽說
[00:28:43.680 --> 00:28:45.680]  昨晚應該是最厲害
[00:28:45.680 --> 00:28:47.680]  月亮出了
[00:28:47.680 --> 00:28:49.680]  那不用看了
[00:28:49.680 --> 00:28:51.680]  天象
[00:28:51.680 --> 00:28:53.680]  為什麼這麼多
[00:28:53.680 --> 00:28:55.680]  北極光
[00:28:55.680 --> 00:28:57.680]  今年你們有沒有留意
[00:28:57.680 --> 00:28:59.680]  太陽的運作
[00:28:59.680 --> 00:29:01.680]  活動
[00:29:01.680 --> 00:29:03.680]  比這麼多年來
[00:29:03.680 --> 00:29:05.680]  從來沒有資料顯示
[00:29:05.680 --> 00:29:07.680]  地球的太陽
[00:29:07.680 --> 00:29:09.680]  都沒有這麼活躍
[00:29:09.680 --> 00:29:11.680]  上個星期三
[00:29:11.680 --> 00:29:13.680]  甚至太陽活躍到
[00:29:13.680 --> 00:29:15.680]  打出來的電粒子
[00:29:15.680 --> 00:29:17.680]  影響到當時
[00:29:17.680 --> 00:29:19.680]  日頭照著的印度
[00:29:19.680 --> 00:29:21.680]  很多的聯繫訊號
[00:29:21.680 --> 00:29:23.680]  網絡全部斷了
[00:29:23.680 --> 00:29:25.680]  天象告訴我們
[00:29:25.680 --> 00:29:27.680]  是不是每天都會來
[00:29:27.680 --> 00:29:29.680]  到
[00:29:29.680 --> 00:29:31.680]  不過還沒到
[00:29:31.680 --> 00:29:33.680]  不用急急撤回
[00:29:33.680 --> 00:29:35.680]  因為還有很多東西還沒看
[00:29:35.680 --> 00:29:37.680]  罪在不斷彰顯
[00:29:37.680 --> 00:29:39.680]  大災難的證明我們之前看過
[00:29:39.680 --> 00:29:41.680]  這些罪
[00:29:41.680 --> 00:29:43.680]  上帝容許不斷在顯生
[00:29:43.680 --> 00:29:45.680]  任意而行
[00:29:45.680 --> 00:29:47.680]  讓人的罪
[00:29:47.680 --> 00:29:49.680]  人與人之間會產生很多
[00:29:49.680 --> 00:29:51.680]  哀悼哀痛
[00:29:51.680 --> 00:29:53.680]  一起看看
[00:29:53.680 --> 00:29:55.680]  阿姨還好嗎
[00:29:55.680 --> 00:29:57.680]  給她一杯水
[00:29:57.680 --> 00:29:59.680]  如果有水
[00:29:59.680 --> 00:30:01.680]  開始就會看到
[00:30:01.680 --> 00:30:03.680]  人子降臨的
[00:30:03.680 --> 00:30:05.680]  出現
[00:30:05.680 --> 00:30:07.680]  這樣才到
[00:30:07.680 --> 00:30:09.680]  大結局的日子
[00:30:09.680 --> 00:30:11.680]  大結局的時候
[00:30:11.680 --> 00:30:13.680]  是有天使吹起響召
[00:30:13.680 --> 00:30:15.680]  召集所有
[00:30:15.680 --> 00:30:17.680]  屬神的選民
[00:30:17.680 --> 00:30:19.680]  大家好
[00:30:19.680 --> 00:30:21.680]  我們作為神的子民
[00:30:21.680 --> 00:30:23.680]  我們在守望
[00:30:23.680 --> 00:30:25.680]  主耶穌再回來
[00:30:25.680 --> 00:30:27.680]  這件事實的實現
[00:30:27.680 --> 00:30:29.680]  我也是在等待
[00:30:29.680 --> 00:30:31.680]  其中一分子
[00:30:31.680 --> 00:30:33.680]  但我們在等待的過程當中
[00:30:33.680 --> 00:30:35.680]  不是一種
[00:30:35.680 --> 00:30:37.680]  被動的等候
[00:30:37.680 --> 00:30:39.680]  不是說
[00:30:39.680 --> 00:30:41.680]  碰碰吧
[00:30:41.680 --> 00:30:43.680]  看看耶穌何時回來
[00:30:43.680 --> 00:30:45.680]  於是我們就
[00:30:45.680 --> 00:30:47.680]  在等待
[00:30:47.680 --> 00:30:49.680]  祂何時回來
[00:30:49.680 --> 00:30:51.680]  於是在這個時候
[00:30:51.680 --> 00:30:53.680]  過日子
[00:30:53.680 --> 00:30:55.680]  反正這個世界都毀滅了
[00:30:55.680 --> 00:30:57.680]  牧師你說的
[00:30:57.680 --> 00:30:59.680]  不是我說的
[00:30:59.680 --> 00:31:01.680]  是耶穌說的
[00:31:01.680 --> 00:31:03.680]  既然如此
[00:31:03.680 --> 00:31:05.680]  就不用搞了
[00:31:05.680 --> 00:31:07.680]  就算了
[00:31:07.680 --> 00:31:09.680]  人們得救了
[00:31:09.680 --> 00:31:11.680]  是不是這樣的表現
[00:31:11.680 --> 00:31:13.680]  耶穌在這裡
[00:31:13.680 --> 00:31:15.680]  說到無花果的比喻
[00:31:15.680 --> 00:31:17.680]  其實就是
[00:31:17.680 --> 00:31:19.680]  我們種無花果的人
[00:31:19.680 --> 00:31:21.680]  就會明白
[00:31:21.680 --> 00:31:23.680]  我們對於無花果
[00:31:23.680 --> 00:31:25.680]  修成是一種期望
[00:31:25.680 --> 00:31:27.680]  當它出了果的時候
[00:31:27.680 --> 00:31:29.680]  你就期望它會熟
[00:31:29.680 --> 00:31:31.680]  什麼時候熟
[00:31:31.680 --> 00:31:33.680]  我們不知道
[00:31:33.680 --> 00:31:35.680]  就算我現在
[00:31:35.680 --> 00:31:37.680]  在等無花果
[00:31:37.680 --> 00:31:39.680]  是不是要什麼時候熟呢
[00:31:39.680 --> 00:31:41.680]  又要給它水又要給它肥料
[00:31:41.680 --> 00:31:43.680]  希望能夠洗到更好
[00:31:43.680 --> 00:31:45.680]  長得更大
[00:31:45.680 --> 00:31:47.680]  不過我先說一句
[00:31:47.680 --> 00:31:49.680]  不要種太多
[00:31:49.680 --> 00:31:51.680]  怕它不生
[00:31:51.680 --> 00:31:53.680]  就放肥料
[00:31:53.680 --> 00:31:55.680]  肥料會燙傷根
[00:31:55.680 --> 00:31:57.680]  反而死得更快
[00:31:57.680 --> 00:31:59.680]  可能什麼都沒得吃
[00:31:59.680 --> 00:32:01.680]  所以要很小心
[00:32:01.680 --> 00:32:03.680]  在這個等候的過程當中
[00:32:03.680 --> 00:32:05.680]  來去預期
[00:32:05.680 --> 00:32:07.680]  作為信徒
[00:32:07.680 --> 00:32:09.680]  我們在這個末世的時間
[00:32:09.680 --> 00:32:11.680]  沒錯
[00:32:11.680 --> 00:32:13.680]  我們祈求
[00:32:13.680 --> 00:32:15.680]  期望等候
[00:32:15.680 --> 00:32:17.680]  能夠與主在相會
[00:32:17.680 --> 00:32:19.680]  進入到新天新地的時候
[00:32:19.680 --> 00:32:21.680]  和上帝團聚
[00:32:21.680 --> 00:32:23.680]  沒錯
[00:32:23.680 --> 00:32:25.680]  這是我們很期望的事情
[00:32:25.680 --> 00:32:27.680]  之後有個比喻
[00:32:27.680 --> 00:32:29.680]  說到十個童女
[00:32:29.680 --> 00:32:31.680]  怎樣迎接新郎歸來
[00:32:31.680 --> 00:32:33.680]  就是這個意思
[00:32:33.680 --> 00:32:35.680]  之後會說的
[00:32:35.680 --> 00:32:37.680]  但是
[00:32:37.680 --> 00:32:39.680]  當我們看到在這個等候的時期
[00:32:39.680 --> 00:32:41.680]  不是隨便的過日子
[00:32:41.680 --> 00:32:43.680]  十個童女的比喻裏
[00:32:43.680 --> 00:32:45.680]  有五個童女就是隨便的
[00:32:45.680 --> 00:32:47.680]  做了就算了
[00:32:47.680 --> 00:32:49.680]  做了就算了
[00:32:49.680 --> 00:32:55.680]  如果做了就算了
[00:32:55.680 --> 00:32:57.680]  這是什麼服務態度
[00:32:57.680 --> 00:32:59.680]  不要說出去給錢的那些
[00:32:59.680 --> 00:33:01.680]  你在家裏倒垃圾
[00:33:01.680 --> 00:33:03.680]  你有沒有倒綠色的垃圾
[00:33:03.680 --> 00:33:05.680]  你有沒有倒綠色的垃圾
[00:33:05.680 --> 00:33:07.680]  你有沒有倒綠色的垃圾
[00:33:07.680 --> 00:33:09.680]  你有沒有倒綠色的垃圾
[00:33:09.680 --> 00:33:11.680]  你有沒有倒綠色的垃圾
[00:33:11.680 --> 00:33:13.680]  當然有
[00:33:13.680 --> 00:33:15.680]  綠色的垃圾袋
[00:33:15.680 --> 00:33:17.680]  綠色的垃圾袋
[00:33:17.680 --> 00:33:19.680]  是有名的薄的
[00:33:19.680 --> 00:33:21.680]  我不知道為什麼
[00:33:21.680 --> 00:33:23.680]  現在的售賣商
[00:33:23.680 --> 00:33:25.680]  越來越肥皂
[00:33:25.680 --> 00:33:27.680]  袋子都像絲一樣薄
[00:33:27.680 --> 00:33:29.680]  袋子都像絲一樣薄
[00:33:29.680 --> 00:33:31.680]  整天都穿的
[00:33:35.680 --> 00:33:37.680]  如果這個綠色的綠色的清理的時候
[00:33:37.680 --> 00:33:39.680]  穿了一個洞
[00:33:39.680 --> 00:33:41.680]  有些汁在底下
[00:33:41.680 --> 00:33:43.680]  算了
[00:33:43.680 --> 00:33:45.680]  爸爸媽媽
[00:33:45.680 --> 00:33:47.680]  老公老婆
[00:33:47.680 --> 00:33:49.680]  不知誰叫誰
[00:33:49.680 --> 00:33:51.680]  不要引起家庭糾紛
[00:33:51.680 --> 00:33:53.680]  笑他們在家經常糾紛
[00:33:53.680 --> 00:33:57.680]  穿了就算了
[00:33:57.680 --> 00:33:59.680]  倒了就算了
[00:33:59.680 --> 00:34:01.680]  不是垃圾又臭
[00:34:01.680 --> 00:34:03.680]  在家又說垃圾桶臭
[00:34:03.680 --> 00:34:05.680]  吵得很厲害
[00:34:05.680 --> 00:34:07.680]  一清理
[00:34:07.680 --> 00:34:09.680]  嘩 留了桶水在底下
[00:34:09.680 --> 00:34:11.680]  做了就算了
[00:34:11.680 --> 00:34:13.680]  做了嘛
[00:34:13.680 --> 00:34:15.680]  倒了就算了
[00:34:15.680 --> 00:34:17.680]  回收就算了
[00:34:17.680 --> 00:34:21.680]  塞個膠袋蓋住
[00:34:21.680 --> 00:34:23.680]  當沒事發生
[00:34:23.680 --> 00:34:25.680]  是不是這樣
[00:34:25.680 --> 00:34:27.680]  Eric 你有沒有倒垃圾
[00:34:27.680 --> 00:34:29.680]  沒有
[00:34:29.680 --> 00:34:31.680]  如果你是這樣做
[00:34:31.680 --> 00:34:33.680]  做了就算了
[00:34:33.680 --> 00:34:35.680]  那個垃圾桶
[00:34:35.680 --> 00:34:37.680]  你倒多少次都很臭
[00:34:37.680 --> 00:34:39.680]  有些菜水
[00:34:39.680 --> 00:34:41.680]  在廚餘底下
[00:34:41.680 --> 00:34:43.680]  臭得很厲害
[00:34:43.680 --> 00:34:45.680]  你用紙巾擦乾淨
[00:34:45.680 --> 00:34:47.680]  然後放回膠袋
[00:34:47.680 --> 00:34:49.680]  然後再放廁紙在垃圾袋底下
[00:34:49.680 --> 00:34:51.680]  讓它將來如果再有水流下去的時候
[00:34:51.680 --> 00:34:53.680]  吸緊一點
[00:34:53.680 --> 00:34:55.680]  這個就是整個信徒
[00:34:55.680 --> 00:34:57.680]  應該面對這個末時
[00:34:57.680 --> 00:34:59.680]  這個時候
[00:34:59.680 --> 00:35:01.680]  應該如何預備
[00:35:01.680 --> 00:35:03.680]  建築的生命生活
[00:35:03.680 --> 00:35:05.680]  不是做了就算了
[00:35:05.680 --> 00:35:07.680]  不是做了就算了
[00:35:07.680 --> 00:35:09.680]  經語世界有一個字眼
[00:35:09.680 --> 00:35:11.680]  乾經
[00:35:11.680 --> 00:35:13.680]  它用了另外一個字眼去形容
[00:35:13.680 --> 00:35:15.680]  就是
[00:35:15.680 --> 00:35:17.680]  Observation
[00:35:17.680 --> 00:35:19.680]  守望
[00:35:19.680 --> 00:35:21.680]  所以你有沒有聽過
[00:35:21.680 --> 00:35:23.680]  那些天主教徒去教會敬拜
[00:35:23.680 --> 00:35:25.680]  是叫做什麼
[00:35:25.680 --> 00:35:27.680]  守禮拜
[00:35:27.680 --> 00:35:29.680]  守什麼禮拜
[00:35:29.680 --> 00:35:31.680]  英文轉回來的
[00:35:31.680 --> 00:35:33.680]  拉丁文轉回來的
[00:35:33.680 --> 00:35:35.680]  Observe
[00:35:35.680 --> 00:35:37.680]  去望下
[00:35:37.680 --> 00:35:39.680]  所以他們去教堂做什麼
[00:35:39.680 --> 00:35:41.680]  望來殺
[00:35:41.680 --> 00:35:43.680]  你就在那裡殺
[00:35:43.680 --> 00:35:45.680]  他就在那裡望
[00:35:45.680 --> 00:35:47.680]  就是這樣
[00:35:47.680 --> 00:35:49.680]  不是殺人殺
[00:35:49.680 --> 00:35:51.680]  殺煙霧
[00:35:51.680 --> 00:35:53.680]  教堂很多時候
[00:35:53.680 --> 00:35:55.680]  有些人在那裡
[00:35:55.680 --> 00:35:57.680]  燒燒香等等
[00:35:57.680 --> 00:35:59.680]  搞到烏煙瘴氣
[00:35:59.680 --> 00:36:01.680]  教堂上帝的靈魂
[00:36:01.680 --> 00:36:03.680]  全都在那裡
[00:36:03.680 --> 00:36:05.680]  Observe
[00:36:05.680 --> 00:36:07.680]  觀望者
[00:36:07.680 --> 00:36:09.680]  作為信徒
[00:36:09.680 --> 00:36:11.680]  不是一個觀望者
[00:36:11.680 --> 00:36:13.680]  你買一份保險
[00:36:13.680 --> 00:36:15.680]  你都要給保金
[00:36:15.680 --> 00:36:17.680]  你可以不給保金
[00:36:17.680 --> 00:36:19.680]  保單成立嗎
[00:36:19.680 --> 00:36:21.680]  我聽聞有一個可能
[00:36:21.680 --> 00:36:23.680]  你買一份保險
[00:36:23.680 --> 00:36:25.680]  有一個可能
[00:36:25.680 --> 00:36:27.680]  你想知道
[00:36:27.680 --> 00:36:29.680]  不給保金可以有保單成立
[00:36:29.680 --> 00:36:31.680]  就是你續約
[00:36:31.680 --> 00:36:33.680]  續保單
[00:36:33.680 --> 00:36:35.680]  之間的30天
[00:36:35.680 --> 00:36:37.680]  如果你要到這麼盡
[00:36:37.680 --> 00:36:39.680]  可以這樣
[00:36:39.680 --> 00:36:41.680]  介紹給你聽
[00:36:41.680 --> 00:36:43.680]  你譬如買了汽車保險
[00:36:43.680 --> 00:36:45.680]  續約下年的時候
[00:36:45.680 --> 00:36:47.680]  中間的30天
[00:36:47.680 --> 00:36:49.680]  你沒有交保金
[00:36:49.680 --> 00:36:51.680]  你跟著撞車
[00:36:51.680 --> 00:36:53.680]  保險仍然沒有
[00:36:53.680 --> 00:36:55.680]  不過撞車保險後
[00:36:55.680 --> 00:36:57.680]  以後沒有人會再跟你買保單
[00:36:57.680 --> 00:36:59.680]  因為你沒有信用
[00:36:59.680 --> 00:37:01.680]  因為你沒有信用
[00:37:01.680 --> 00:37:03.680]  這個30天
[00:37:03.680 --> 00:37:05.680]  是為了什麼
[00:37:05.680 --> 00:37:07.680]  是你續約
[00:37:07.680 --> 00:37:09.680]  有時未收到單
[00:37:09.680 --> 00:37:11.680]  過期了
[00:37:11.680 --> 00:37:13.680]  交不錢而設立
[00:37:13.680 --> 00:37:15.680]  在這個恩典時間
[00:37:15.680 --> 00:37:17.680]  你去abuse恩典
[00:37:17.680 --> 00:37:19.680]  其實就等同於
[00:37:19.680 --> 00:37:21.680]  你一定要讓我入天國
[00:37:21.680 --> 00:37:23.680]  但之後怎樣
[00:37:23.680 --> 00:37:25.680]  日日就媽媽呼呼
[00:37:25.680 --> 00:37:27.680]  隨隨便便生活
