
[00:00:00.000 --> 00:00:08.000]  在未講到之前有兩件事值得跟大家分享
[00:21:27.000 --> 00:21:30.000]  這個過程不是每個人都可以的
[00:21:30.000 --> 00:21:33.000]  是要有上帝的靈在人生命上
[00:21:33.000 --> 00:21:36.000]  要反思才能做到
[00:21:36.000 --> 00:21:38.000]  在這個時候
[00:21:38.000 --> 00:21:42.000]  這班人蜂擁跟隨著耶穌
[00:21:42.000 --> 00:21:44.000]  第三十節告訴我們
[00:21:44.000 --> 00:21:48.000]  在這個時候有兩個黑子坐在路旁
[00:21:48.000 --> 00:21:51.000]  聽說耶穌經過
[00:21:51.000 --> 00:21:53.000]  就哭著說
[00:21:53.000 --> 00:21:59.000]  主啊 大位的子孫可憐我們吧
[00:21:59.000 --> 00:22:02.000]  在聖經裡
[00:22:02.000 --> 00:22:08.000]  記載了這兩個黑眼的男人
[00:22:08.000 --> 00:22:12.000]  這兩個男人有什麼特色呢
[00:22:12.000 --> 00:22:15.000]  這是我們首先要了解的東西
[00:22:15.000 --> 00:22:17.000]  在馬太福音裡
[00:22:17.000 --> 00:22:22.000]  記載黑子的經文不是只有這一段
[00:22:22.000 --> 00:22:24.000]  如果大家仔細去看
[00:22:24.000 --> 00:22:26.000]  只是顯一下
[00:22:26.000 --> 00:22:31.000]  在馬太福音第九章第27至28節裡
[00:22:31.000 --> 00:22:36.000]  同樣記載了有兩個黑眼的男人
[00:22:36.000 --> 00:22:38.000]  我們來看一看
[00:22:38.000 --> 00:22:40.000]  雖然用多一點時間
[00:22:40.000 --> 00:22:43.000]  但是值得看一看
[00:22:43.000 --> 00:22:47.000]  第九章第27至28節
[00:22:47.000 --> 00:22:51.000]  找到一起讀嗎
[00:22:51.000 --> 00:22:53.000]  找到一起讀了
[00:22:53.000 --> 00:22:57.000]  耶穌從那裡往前走
[00:22:57.000 --> 00:23:00.000]  有兩個黑子跟著他
[00:23:00.000 --> 00:23:02.000]  哭著說
[00:23:02.000 --> 00:23:05.000]  大位的子孫可憐我們吧
[00:23:05.000 --> 00:23:07.000]  耶穌進了房子
[00:23:07.000 --> 00:23:10.000]  黑子就來到他跟前
[00:23:10.000 --> 00:23:12.000]  耶穌說
[00:23:12.000 --> 00:23:14.000]  你們信我能做這事嗎
[00:23:14.000 --> 00:23:16.000]  他們說
[00:23:16.000 --> 00:23:18.000]  主啊 我信
[00:23:18.000 --> 00:23:21.000]  這段經文熟嗎
[00:23:21.000 --> 00:23:26.000]  跟我們今天指的這兩個黑子的陳述很類似
[00:23:26.000 --> 00:23:29.000]  就是耶穌走到那裡的時候
[00:23:29.000 --> 00:23:34.000]  又有這兩個黑子來迎見耶穌
[00:23:34.000 --> 00:23:38.000]  不過似乎行動有一點點不同
[00:23:38.000 --> 00:23:44.000]  第九章裡那兩個黑子是跟著一群人群一起走
[00:23:44.000 --> 00:23:47.000]  跟著跟著
[00:23:47.000 --> 00:23:50.000]  但是今天我們看的這兩個黑子
[00:23:50.000 --> 00:23:52.000]  是有一點點不同
[00:23:52.000 --> 00:23:57.000]  這兩個黑子預早知道耶穌在那裡會經過
[00:23:57.000 --> 00:24:00.000]  在路邊等著耶穌
[00:24:00.000 --> 00:24:03.000]  我們除此之外
[00:24:03.000 --> 00:24:07.000]  在第九章裡同樣這群人也說了
[00:24:07.000 --> 00:24:11.000]  認識耶穌是大位的子孫
[00:24:11.000 --> 00:24:14.000]  同樣你也知道那是耶穌
[00:24:14.000 --> 00:24:16.000]  是大位的子孫
[00:24:16.000 --> 00:24:18.000]  就像今天說的
[00:24:18.000 --> 00:24:20.000]  你同樣知道那是耶穌
[00:24:20.000 --> 00:24:21.000]  他是上帝的兒子
[00:24:21.000 --> 00:24:23.000]  但是你的信是怎樣呢
[00:24:23.000 --> 00:24:26.000]  不只是單純你說的
[00:24:26.000 --> 00:24:30.000]  是看你跟他的關係怎樣建立
[00:24:30.000 --> 00:24:35.000]  除了這兩個黑子在馬太福音裡記載
[00:24:35.000 --> 00:24:37.000]  在十二章二十二節裡
[00:24:37.000 --> 00:24:41.000]  又記載了一個三了殘疾的人
[00:24:41.000 --> 00:24:48.000]  這個人是幼盲幼啞並且被鬼附
[00:24:48.000 --> 00:24:49.000]  你寫下他吧
[00:24:49.000 --> 00:24:51.000]  十二章第二十二節
[00:24:51.000 --> 00:24:55.000]  我不跟大家讀了
[00:24:55.000 --> 00:24:59.000]  當我們觀察這兩批人的時候
[00:24:59.000 --> 00:25:04.000]  與今天我們所看的這兩個黑子
[00:25:04.000 --> 00:25:09.000]  無端端他們都認識耶穌是大位的子孫
[00:25:09.000 --> 00:25:15.000]  但是第九章裡的兩個黑子
[00:25:15.000 --> 00:25:18.000]  當得到神跡醫治之後
[00:25:18.000 --> 00:25:25.000]  有上帝神跡在他們身上顯靈
[00:25:25.000 --> 00:25:32.000]  耶穌叫他們不要告訴任何人
[00:25:32.000 --> 00:25:34.000]  使得他們睜開眼
[00:25:34.000 --> 00:25:36.000]  他們卻不聽話
[00:25:36.000 --> 00:25:39.000]  你看看第九章
[00:25:39.000 --> 00:25:43.000]  這兩個黑子不聽耶穌基督的話
[00:25:43.000 --> 00:25:45.000]  他們只是從中得到利益
[00:25:45.000 --> 00:25:48.000]  然後得到利益之後
[00:25:48.000 --> 00:25:51.000]  他們就想開眼
[00:25:51.000 --> 00:25:57.000]  人生得到光明是有限的
[00:25:57.000 --> 00:25:59.000]  他死了就沒有了
[00:25:59.000 --> 00:26:01.000]  他能夠再看東西
[00:26:01.000 --> 00:26:03.000]  沒錯那一刻他能夠再看東西
[00:26:03.000 --> 00:26:05.000]  但是他死了就完結了
[00:26:05.000 --> 00:26:09.000]  與今天我們所看的這兩個男子很不同
[00:26:09.000 --> 00:26:12.000]  連同我剛才所說的十二章第二十二節裡
[00:26:12.000 --> 00:26:17.000]  你看看每個人的靈性都不同
[00:26:17.000 --> 00:26:21.000]  神跡在同一類人的身上發生了
[00:26:21.000 --> 00:26:25.000]  但是不代表那個人的靈性是好了
[00:26:25.000 --> 00:26:31.000]  所以神跡不能夠成為一個人信主的確距
[00:26:31.000 --> 00:26:32.000]  就是這個原因
[00:26:32.000 --> 00:26:35.000]  所以在弟兄節目裡
[00:26:35.000 --> 00:26:39.000]  我們應該追求神跡來使我信主
[00:26:39.000 --> 00:26:42.000]  我應該回想起上帝的說話
[00:26:42.000 --> 00:26:44.000]  為什麼我會不肯相信
[00:26:44.000 --> 00:26:50.000]  這兩個人有計劃地
[00:26:50.000 --> 00:26:56.000]  知道耶穌從耶利哥城上耶路撒冷
[00:26:56.000 --> 00:26:58.000]  我不怕跟大家說
[00:26:58.000 --> 00:27:01.000]  耶路撒冷和耶利哥城要走的路
[00:27:01.000 --> 00:27:05.000]  大路只有一條
[00:27:05.000 --> 00:27:08.000]  現在有沒有多了我不知道
[00:27:08.000 --> 00:27:11.000]  為什麼你說牧師
[00:27:11.000 --> 00:27:13.000]  因為這是一條山路
[00:27:13.000 --> 00:27:16.000]  開一條山路是不容易的
[00:27:16.000 --> 00:27:18.000]  有沒有走過山
[00:27:18.000 --> 00:27:21.000]  最近我走過一次山
[00:27:21.000 --> 00:27:25.000]  那條山路真的很峭壁
[00:27:25.000 --> 00:27:31.000]  它在懸崖邊Z型上
[00:27:31.000 --> 00:27:35.000]  走到不夠三十呎再轉
[00:27:35.000 --> 00:27:41.000]  山路是不容易開的
[00:27:41.000 --> 00:27:43.000]  也不容易走
[00:27:43.000 --> 00:27:45.000]  既然開了一條路
[00:27:45.000 --> 00:27:47.000]  這條是大路
[00:27:47.000 --> 00:27:51.000]  你要聽過耶利哥城是一條通路
[00:27:51.000 --> 00:27:53.000]  耶利哥城是一個綠洲
[00:27:53.000 --> 00:27:55.000]  很多人會經過
[00:27:55.000 --> 00:27:57.000]  很多商古一定經過
[00:27:57.000 --> 00:28:01.000]  於是除了他們要去耶利哥城
[00:28:01.000 --> 00:28:04.000]  要去休息之外
[00:28:04.000 --> 00:28:06.000]  要充足的體力
[00:28:06.000 --> 00:28:08.000]  要預備上耶路撒冷
[00:28:08.000 --> 00:28:11.000]  上耶路撒冷山是不容易的
[00:28:11.000 --> 00:28:18.000]  我記得當年從耶利哥城坐車上耶路撒冷
[00:28:18.000 --> 00:28:19.000]  坐車
[00:28:19.000 --> 00:28:26.000]  那個司機
[00:28:26.000 --> 00:28:29.000]  真的踩油踩得很辛苦
[00:28:29.000 --> 00:28:32.000]  他的車子很吃油
[00:28:32.000 --> 00:28:40.000]  這兩個人知道耶路撒冷
[00:28:40.000 --> 00:28:42.000]  由耶利哥城上
[00:28:42.000 --> 00:28:45.000]  必經一條路
[00:28:45.000 --> 00:28:54.000]  所以他們要在必經路上等耶路撒冷
[00:28:54.000 --> 00:28:57.000]  他們不是碰碰運氣
[00:28:57.000 --> 00:29:00.000]  看看耶利哥城哪裡可以碰碰運氣
[00:29:00.000 --> 00:29:02.000]  看見耶路撒冷就得救
[00:29:02.000 --> 00:29:04.000]  不見就不得救
[00:29:04.000 --> 00:29:06.000]  不是這樣的
[00:29:06.000 --> 00:29:11.000]  他們要在耶路撒冷必經的地方
[00:29:11.000 --> 00:29:14.000]  坐著等
[00:29:14.000 --> 00:29:16.000]  他們有計劃
[00:29:16.000 --> 00:29:20.000]  並且要留意中文聖經寫什麼
[00:29:20.000 --> 00:29:24.000]  聽說耶路撒冷經過
[00:29:24.000 --> 00:29:28.000]  中華人還有什麼技能
[00:29:28.000 --> 00:29:31.000]  只能夠聽覺
[00:29:31.000 --> 00:29:34.000]  他用盡自己最後的能力
[00:29:34.000 --> 00:29:36.000]  能夠部署到的
[00:29:36.000 --> 00:29:38.000]  在那條唯一的路
[00:29:38.000 --> 00:29:40.000]  聽到他有這樣的做法
[00:29:40.000 --> 00:29:42.000]  他就留心聽著
[00:29:42.000 --> 00:29:46.000]  聽著耶路撒冷什麼時候經過
[00:29:46.000 --> 00:29:48.000]  於是乎在這個時候
[00:29:48.000 --> 00:29:51.000]  聽到耶路撒冷經過的時候
[00:29:51.000 --> 00:29:56.000]  華人有什麼做法
[00:29:56.000 --> 00:30:02.000]  是否立即向耶路撒冷的方向湧過去
[00:30:02.000 --> 00:30:04.000]  看不到
[00:30:04.000 --> 00:30:07.000]  聽到有人聲來了
[00:30:07.000 --> 00:30:09.000]  耶路撒冷來了
[00:30:09.000 --> 00:30:12.000]  於是乎他只能夠用他的能力
[00:30:12.000 --> 00:30:14.000]  用聲音大叫
[00:30:14.000 --> 00:30:16.000]  我們看看他叫什麼
[00:30:16.000 --> 00:30:18.000]  這句說話很熟悉
[00:30:18.000 --> 00:30:20.000]  在聖經不單出現一次
[00:30:20.000 --> 00:30:22.000]  還出現兩次
[00:30:22.000 --> 00:30:24.000]  主啊大衛的子孫
[00:30:24.000 --> 00:30:26.000]  可憐我們吧
[00:30:26.000 --> 00:30:29.000]  聽姐妹
[00:30:29.000 --> 00:30:31.000]  大衛的子孫
[00:30:31.000 --> 00:30:35.000]  這句說話我們應該不需要再詳細解釋
[00:30:35.000 --> 00:30:37.000]  你應該已經明白
[00:30:37.000 --> 00:30:40.000]  在馬大夫一開始
[00:30:40.000 --> 00:30:43.000]  第一章第一節已經說了給我們聽
[00:30:43.000 --> 00:30:47.000]  耶穌基督是什麼
[00:30:47.000 --> 00:30:50.000]  大衛的子孫
[00:30:50.000 --> 00:30:55.000]  所以從這段聖經裡告訴我們
[00:30:55.000 --> 00:30:59.000]  原來迪拜這兩個核子
[00:30:59.000 --> 00:31:04.000]  其實是等候著大衛的子孫來到他面前
[00:31:04.000 --> 00:31:08.000]  希望大衛的子孫來到可憐我吧
[00:31:08.000 --> 00:31:13.000]  我們尋求憐憫
[00:31:13.000 --> 00:31:18.000]  而且他們很謙卑地尋求
[00:31:18.000 --> 00:31:20.000]  我剛才說過這句說話
[00:31:20.000 --> 00:31:22.000]  主啊大衛的子孫
[00:31:22.000 --> 00:31:24.000]  可憐我吧
[00:31:24.000 --> 00:31:26.000]  其中說主啊這句說話
[00:31:26.000 --> 00:31:28.000]  在這段聖經
[00:31:28.000 --> 00:31:30.000]  多少節了
[00:31:30.000 --> 00:31:32.000]  大家看看
[00:31:32.000 --> 00:31:34.000]  29 30 31 32 33 34
[00:31:34.000 --> 00:31:35.000]  34
[00:31:35.000 --> 00:31:37.000]  六節經文他們三次出現
[00:31:37.000 --> 00:31:41.000]  主啊大衛的子孫可憐我吧
[00:31:41.000 --> 00:31:42.000]  不用太遠了
[00:31:42.000 --> 00:31:46.000]  31節就說主啊大衛的子孫可憐我吧
[00:31:46.000 --> 00:31:48.000]  不用太遠了
[00:31:48.000 --> 00:31:52.000]  33節主啊我們要我們的眼睛看見
[00:31:52.000 --> 00:31:55.000]  他聲稱耶穌是主
[00:31:55.000 --> 00:31:58.000]  不是一次半次
[00:31:58.000 --> 00:32:00.000]  不是拿到好處就走
[00:32:00.000 --> 00:32:03.000]  三次認住
[00:32:03.000 --> 00:32:09.000]  相對在馬太福音後面的彼得
[00:32:09.000 --> 00:32:11.000]  三次不認住
[00:32:11.000 --> 00:32:15.000]  誰信耶穌基督
[00:32:15.000 --> 00:32:20.000]  兩個都信
[00:32:20.000 --> 00:32:22.000]  全部都信
[00:32:22.000 --> 00:32:24.000]  不過表現不同
[00:32:24.000 --> 00:32:28.000]  馬太福音作者
[00:32:28.000 --> 00:32:30.000]  用這樣的手法
[00:32:30.000 --> 00:32:32.000]  讓我們有回響
[00:32:32.000 --> 00:32:38.000]  遲些讀到彼得三次不認住的時候
[00:32:38.000 --> 00:32:42.000]  回響這段聖經的核子
[00:32:42.000 --> 00:32:48.000]  大衛的子孫有什麼特色
[00:32:48.000 --> 00:32:50.000]  大衛的子孫
[00:32:50.000 --> 00:32:52.000]  其中有一個
[00:32:52.000 --> 00:32:58.000]  就是所羅門
[00:32:58.000 --> 00:33:03.000]  所羅門是由誰所生的呢
[00:33:03.000 --> 00:33:12.000]  所羅門是由大衛與烏尼亞的妻子拔士巴所生
[00:33:12.000 --> 00:33:19.000]  所羅門是大衛給他的名字
[00:33:19.000 --> 00:33:27.000]  但先知拿丹為所羅門給了一個很特別的名字
[00:33:27.000 --> 00:33:34.000]  名字叫耶底底亞
[00:33:34.000 --> 00:33:36.000]  牧師在哪裡說的呢
[00:33:36.000 --> 00:33:38.000]  我又不告訴你了
[00:33:38.000 --> 00:33:40.000]  你回去領收一下
[00:33:40.000 --> 00:33:41.000]  這個禮拜又有領收資料了
[00:33:41.000 --> 00:33:44.000]  牧師每個禮拜都有領收資料
[00:33:44.000 --> 00:33:48.000]  所羅門的名字叫耶底底亞
[00:33:48.000 --> 00:33:56.000]  意思是因為耶和華愛他
[00:33:56.000 --> 00:34:00.000]  所羅門不是出名於智慧這麼簡單
[00:34:00.000 --> 00:34:08.000]  所羅門最大的特色是因為耶和華愛他
[00:34:08.000 --> 00:34:14.000]  大衛的子孫
[00:34:14.000 --> 00:34:16.000]  大衛的後裔
[00:34:16.000 --> 00:34:25.000]  最重要的特色是點出了耶和華神愛他
[00:34:25.000 --> 00:34:29.000]  在馬達福音裡邊
[00:34:29.000 --> 00:34:34.000]  哪一個被稱為我所愛的兒子呢
[00:34:34.000 --> 00:34:39.000]  耶穌基督
[00:34:39.000 --> 00:34:42.000]  耶穌基督受浸的時候
[00:34:42.000 --> 00:34:44.000]  從水上來
[00:34:44.000 --> 00:34:46.000]  天上有聲音說
[00:34:46.000 --> 00:34:49.000]  這是我愛的兒子
[00:34:49.000 --> 00:34:55.000]  當耶穌上山和門徒登山變相的時候
[00:34:55.000 --> 00:34:58.000]  天上又有聲音說
[00:34:58.000 --> 00:35:01.000]  這是我的愛子
[00:35:01.000 --> 00:35:06.000]  其實馬達福音說
[00:35:06.000 --> 00:35:08.000]  從第一章第一節
[00:35:08.000 --> 00:35:11.000]  到今天第二十章
[00:35:11.000 --> 00:35:14.000]  竟然說上帝是愛他的兒子
[00:35:14.000 --> 00:35:17.000]  而你和我可以透過相信他
[00:35:17.000 --> 00:35:20.000]  成為愛的兒子的一份子
[00:35:20.000 --> 00:35:25.000]  因為這個愛的兒子的身份
[00:35:25.000 --> 00:35:30.000]  可以藉著認罪悔改回到上帝的名下
[00:35:30.000 --> 00:35:31.000]  這樣的人
[00:35:31.000 --> 00:35:35.000]  怎麼會上帝不容許我們在他的國裡住呢
[00:35:35.000 --> 00:35:37.000]  所以等於什麼呢
[00:35:37.000 --> 00:35:40.000]  耶穌成全了大衛子孫的行列
[00:35:40.000 --> 00:35:43.000]  因為他是神的兒子
[00:35:43.000 --> 00:35:47.000]  從舊約聖經所羅門
[00:35:47.000 --> 00:35:49.000]  以至於從這段聖經裡
[00:35:49.000 --> 00:35:53.000]  我們所看到的這兩個黑眼的人
[00:35:53.000 --> 00:35:57.000]  仍然很期望成為大衛的子孫
[00:35:57.000 --> 00:36:00.000]  成為神所愛的兒子的一份子
[00:36:00.000 --> 00:36:02.000]  所以大家有沒有留意
[00:36:02.000 --> 00:36:06.000]  以色列人稱自己為什麼
[00:36:06.000 --> 00:36:10.000]  神的子民
[00:36:10.000 --> 00:36:15.000]  為什麼要稱自己為神的子民呢
[00:36:15.000 --> 00:36:17.000]  因為是他所愛的
[00:36:17.000 --> 00:36:21.000]  不過成為神的子民不是單純的
[00:36:21.000 --> 00:36:23.000]  我再重申一次
[00:36:23.000 --> 00:36:24.000]  成為神的子民
[00:36:24.000 --> 00:36:26.000]  成為大衛的後裔的一份子
[00:36:26.000 --> 00:36:28.000]  不是單純的
[00:36:28.000 --> 00:36:32.000]  而是靠著你真真正正去努力
[00:36:32.000 --> 00:36:34.000]  竭盡你自己的所能
[00:36:34.000 --> 00:36:37.000]  去在上帝裡面依靠上帝
[00:36:37.000 --> 00:36:39.000]  想親近上帝
[00:36:39.000 --> 00:36:41.000]  接近上帝
[00:36:41.000 --> 00:36:43.000]  耶穌基督在這時候
[00:36:43.000 --> 00:36:46.000]  遇見這兩個人就是這個原因
[00:36:46.000 --> 00:36:48.000]  他們出盡了自己的能力
[00:36:48.000 --> 00:36:50.000]  雖然我是盲
[00:36:50.000 --> 00:36:52.000]  但我還有嘴巴
[00:36:52.000 --> 00:36:55.000]  雖然我看不到耶穌什麼時候會來
[00:36:55.000 --> 00:36:57.000]  但我仍然有耳朵
[00:36:57.000 --> 00:37:00.000]  我的雙耳可以幫助我聽到耶穌基督
[00:37:00.000 --> 00:37:01.000]  快要來的時候
[00:37:01.000 --> 00:37:03.000]  我在他必經之地
[00:37:03.000 --> 00:37:05.000]  我必然要遇見他
[00:37:05.000 --> 00:37:07.000]  你有沒有這個信心
[00:37:07.000 --> 00:37:09.000]  在上帝面前住在耶穌基督
[00:37:09.000 --> 00:37:11.000]  與上帝必然去遇見
[00:37:11.000 --> 00:37:13.000]  這種心態
[00:37:13.000 --> 00:37:14.000]  是否我們往後信主之後
[00:37:14.000 --> 00:37:16.000]  仍然有這樣的態度
[00:37:16.000 --> 00:37:18.000]  還是信了主
[00:37:18.000 --> 00:37:19.000]  我很開心了
[00:37:19.000 --> 00:37:20.000]  我得救了
[00:37:20.000 --> 00:37:22.000]  然後不用回教會了
[00:37:22.000 --> 00:37:23.000]  或者回教會做一下形式
[00:37:23.000 --> 00:37:25.000]  做一下樣子
[00:37:25.000 --> 00:37:29.000]  今天有很多這樣的信徒
[00:37:29.000 --> 00:37:33.000]  叫做大衛的兒子
[00:37:33.000 --> 00:37:35.000]  大衛的後裔
[00:37:35.000 --> 00:37:39.000]  甚至叫做基督徒
[00:37:39.000 --> 00:37:45.000]  但從來沒有想和耶穌走在一起
[00:37:45.000 --> 00:37:49.000]  這點很值得我們反思
[00:37:49.000 --> 00:37:52.000]  這兩個盲的孩子
[00:37:52.000 --> 00:37:54.000]  是一個很好的見證
[00:37:54.000 --> 00:37:55.000]  告訴他們
[00:37:55.000 --> 00:37:59.000]  他們如何全程預備投入去認見耶穌基督
[00:37:59.000 --> 00:38:02.000]  因為他們想親近和和他一起
[00:38:02.000 --> 00:38:06.000]  第二部分
[00:38:06.000 --> 00:38:08.000]  第31節
[00:38:08.000 --> 00:38:09.000]  在這裡我給一個副題
[00:38:09.000 --> 00:38:12.000]  叫做竭力掙扎為見主的一面
[00:38:12.000 --> 00:38:14.000]  我們看看第31節說什麼
[00:38:14.000 --> 00:38:16.000]  我們一起讀
[00:38:16.000 --> 00:38:20.000]  中人責備他們
[00:38:20.000 --> 00:38:22.000]  不許他們作聲
[00:38:22.000 --> 00:38:25.000]  他們卻如發喊著說
[00:38:25.000 --> 00:38:29.000]  主啊!大衛的子孫
[00:38:29.000 --> 00:38:31.000]  可憐我們吧!
[00:38:32.000 --> 00:38:34.000]  上星期我們才說到
[00:38:34.000 --> 00:38:37.000]  我們要在這位人君之前
[00:38:37.000 --> 00:38:38.000]  即是上帝面前
[00:38:38.000 --> 00:38:41.000]  作出最卓越的侍奉
[00:38:41.000 --> 00:38:43.000]  信耶穌本身
[00:38:43.000 --> 00:38:46.000]  本身其實已經是一件
[00:38:46.000 --> 00:38:49.000]  從開始到末都是一件掙扎的事情
[00:38:49.000 --> 00:38:51.000]  如何掙扎呢?
[00:38:51.000 --> 00:38:54.000]  最起碼要掙扎的要脫離罪
[00:38:54.000 --> 00:38:57.000]  信耶穌如果你不知道自己有罪
[00:38:57.000 --> 00:38:59.000]  你不是真的信耶穌
[00:38:59.000 --> 00:39:02.000]  我今天見了太多基督徒
[00:39:02.000 --> 00:39:04.000]  自己甚至回教會受過針
[00:39:04.000 --> 00:39:07.000]  你問他們信了主沒有?
[00:39:07.000 --> 00:39:08.000]  信了!
[00:39:08.000 --> 00:39:10.000]  那你的罪是怎樣?
[00:39:10.000 --> 00:39:12.000]  搞定了!
[00:39:12.000 --> 00:39:14.000]  但待會你見到他們犯罪的時候
[00:39:14.000 --> 00:39:16.000]  你告訴他們
[00:39:16.000 --> 00:39:17.000]  作為弟兄姐妹
[00:39:17.000 --> 00:39:18.000]  為什麼信了主之後
[00:39:18.000 --> 00:39:20.000]  弟兄姐妹要一起努力?
[00:39:20.000 --> 00:39:23.000]  你見到弟兄或姐妹犯錯的時候
[00:39:23.000 --> 00:39:24.000]  犯罪
[00:39:24.000 --> 00:39:26.000]  或者還沒犯罪就犯罪
[00:39:26.000 --> 00:39:27.000]  你提醒他們
[00:39:27.000 --> 00:39:29.000]  為什麼要這樣做?
[00:39:29.000 --> 00:39:31.000]  因為這就是我們靈性上
[00:39:31.000 --> 00:39:36.000]  追求貼近上帝的心意的追求過程
[00:39:36.000 --> 00:39:39.000]  但你跟他們說的時候
[00:39:39.000 --> 00:39:40.000]  我沒有罪
[00:39:40.000 --> 00:39:42.000]  錯是你而已
[00:39:42.000 --> 00:39:44.000]  一說錯是你不是我
[00:39:44.000 --> 00:39:45.000]  那你不用說了
[00:39:45.000 --> 00:39:47.000]  因為只有魔鬼撒旦才這樣想
[00:39:47.000 --> 00:39:48.000]  錯永不是自己
[00:39:48.000 --> 00:39:50.000]  永遠是別人的
[00:39:50.000 --> 00:39:52.000]  魔鬼就是這樣想的
[00:39:52.000 --> 00:39:55.000]  如果一個基督徒說錯的事
[00:39:55.000 --> 00:39:57.000]  被人看見他錯
[00:39:57.000 --> 00:39:59.000]  而別人又能夠規勸他
[00:39:59.000 --> 00:40:00.000]  不是我錯
[00:40:00.000 --> 00:40:01.000]  錯是你而已
[00:40:01.000 --> 00:40:02.000]  你看錯我
[00:40:02.000 --> 00:40:03.000]  你歧視我
[00:40:03.000 --> 00:40:05.000]  這樣的時候
[00:40:05.000 --> 00:40:08.000]  這不是真正信主的人
[00:40:08.000 --> 00:40:11.000]  所以信耶穌的人
[00:40:11.000 --> 00:40:13.000]  是一生在掙扎的
[00:40:13.000 --> 00:40:15.000]  掙扎和罪去掙扎
[00:40:15.000 --> 00:40:17.000]  而掙扎的過程
[00:40:17.000 --> 00:40:20.000]  是依靠上帝的律例點去掙扎
[00:40:20.000 --> 00:40:21.000]  不用說什麼
[00:40:21.000 --> 00:40:22.000]  就這樣說馬太福音裡
[00:40:22.000 --> 00:40:25.000]  有什麼人在掙扎信仰呢
[00:40:25.000 --> 00:40:27.000]  九章十八至二十六節裡
[00:40:27.000 --> 00:40:29.000]  記載了一個血流的女子
[00:40:29.000 --> 00:40:31.000]  這個血流的女子
[00:40:31.000 --> 00:40:33.000]  一生在血流的病裡
[00:40:33.000 --> 00:40:35.000]  不住掙扎
[00:40:35.000 --> 00:40:37.000]  她為了得到拯救
[00:40:37.000 --> 00:40:39.000]  她不惜從耶穌基督後面
[00:40:39.000 --> 00:40:43.000]  去摸一下耶穌基督的衣裳睡紙
[00:40:43.000 --> 00:40:45.000]  人們罵得她飛起來
[00:40:45.000 --> 00:40:47.000]  記不記得
[00:40:47.000 --> 00:40:50.000]  另外在泰爾西頓裡
[00:40:50.000 --> 00:40:52.000]  又有另一個女人
[00:40:52.000 --> 00:40:54.000]  十五章第二十一至二十八節裡
[00:40:54.000 --> 00:40:57.000]  這個女士是一個加拿大的女子
[00:40:57.000 --> 00:40:59.000]  她為了救她的女兒
[00:40:59.000 --> 00:41:03.000]  於是在耶穌出現的地區裡
[00:41:03.000 --> 00:41:05.000]  大聲呼喊
[00:41:05.000 --> 00:41:10.000]  甚至當她和耶穌對話的時候
[00:41:10.000 --> 00:41:14.000]  耶穌點出了一個情況
[00:41:14.000 --> 00:41:16.000]  你是加拿大女人
[00:41:16.000 --> 00:41:18.000]  為什麼找我來拯救你的女兒呢
[00:41:18.000 --> 00:41:21.000]  我和你無關無關的
[00:41:21.000 --> 00:41:23.000]  救拯救的救恩
[00:41:23.000 --> 00:41:26.000]  留給我們以色列子民吧
[00:41:26.000 --> 00:41:28.000]  怎麼會留給你呢
[00:41:28.000 --> 00:41:30.000]  但是她說
[00:41:30.000 --> 00:41:32.000]  就算你不是留給我
[00:41:32.000 --> 00:41:34.000]  我好像狗一樣
[00:41:34.000 --> 00:41:36.000]  都在等候
[00:41:36.000 --> 00:41:38.000]  在跌下來
[00:41:38.000 --> 00:41:40.000]  當你拯救以色列人的時候
[00:41:40.000 --> 00:41:41.000]  在跌下來
[00:41:41.000 --> 00:41:43.000]  睡渣兒從桌上掉下來
[00:41:43.000 --> 00:41:44.000]  我也很珍惜
[00:41:44.000 --> 00:41:46.000]  我立刻拿來吃
[00:41:46.000 --> 00:41:48.000]  希望得到這個祝福
[00:41:48.000 --> 00:41:50.000]  大家看看
[00:41:50.000 --> 00:41:54.000]  耶穌在整個私拯救的過程當中
[00:41:54.000 --> 00:41:57.000]  不是叫人很舒服地信主
[00:41:57.000 --> 00:42:00.000]  是要面對你自己的背景
[00:42:00.000 --> 00:42:01.000]  面對你的困難
[00:42:01.000 --> 00:42:03.000]  甚至面對你的身份
[00:42:03.000 --> 00:42:07.000]  當然耶穌指的拯救
[00:42:07.000 --> 00:42:09.000]  只是給以色列家
[00:42:09.000 --> 00:42:11.000]  是真以色列人
[00:42:11.000 --> 00:42:13.000]  屬實的子民
[00:42:13.000 --> 00:42:16.000]  但是這個女士的決心
[00:42:16.000 --> 00:42:20.000]  去追求耶穌基督的拯救
[00:42:20.000 --> 00:42:23.000]  特別是為了女兒的拯救
[00:42:23.000 --> 00:42:26.000]  她不惜一切
[00:42:26.000 --> 00:42:28.000]  竭力地掙扎
[00:42:28.000 --> 00:42:30.000]  竭力地爭取
[00:42:30.000 --> 00:42:32.000]  看看這兩個人
[00:42:32.000 --> 00:42:36.000]  這兩個人在這個時候
[00:42:36.000 --> 00:42:42.000]  竟然被眾人責備貪媒
[00:42:42.000 --> 00:42:48.000]  為什麼要讀英文聖經給大家聽
[00:42:48.000 --> 00:42:53.000]  英文聖經用了一個很強烈的字眼
[00:42:53.000 --> 00:42:56.000]  來指責備
[00:42:56.000 --> 00:42:59.000]  英文聖經用了Scold
