
[00:00:00.000 --> 00:00:05.300]  今天是按照教會的主題 我們說說這麼多前書
[00:20:07.980 --> 00:20:10.340]  真的好像一個奴僕的身份
[00:20:10.340 --> 00:20:11.780]  什麼叫做謙卑呢?
[00:20:11.780 --> 00:20:18.020]  謙卑不是否定我的權益 我的權利
[00:20:18.020 --> 00:20:21.940]  或者我自己的身份 好像地氈被人踩
[00:20:21.940 --> 00:20:25.180]  我都無所謂 不是
[00:20:25.180 --> 00:20:28.980]  保羅很清楚的講 在菲律賓書第二章裡面
[00:20:28.980 --> 00:20:31.580]  我們當以基督耶穌的心為心
[00:20:31.580 --> 00:20:34.500]  我們要效法基督 然後怎麼說?
[00:20:34.500 --> 00:20:37.260]  他本有神的形象
[00:20:37.260 --> 00:20:41.260]  但是不與自己與神同等為強奪的
[00:20:41.260 --> 00:20:43.340]  反倒虛偽
[00:20:43.340 --> 00:20:46.700]  所以謙卑不是說我看不起我自己的身份
[00:20:46.700 --> 00:20:49.020]  我看不起我自己的權益 我的權利
[00:20:49.020 --> 00:20:51.260]  你踩我吧 你踩我吧
[00:20:51.260 --> 00:20:55.260]  不是 我知道我有這樣的權益
[00:20:55.260 --> 00:20:57.260]  我知道我有這樣的身份
[00:20:57.260 --> 00:20:59.380]  但是為了一個更大的緣故
[00:20:59.380 --> 00:21:02.500]  我願意將自己放下
[00:21:02.500 --> 00:21:06.940]  這個才是謙卑
[00:21:06.940 --> 00:21:11.500]  通常在衝突裡面 人很自然就是
[00:21:11.500 --> 00:21:18.300]  當他的利益 當他的名譽受損的時候
[00:21:18.300 --> 00:21:20.300]  他就要出聲
[00:21:21.100 --> 00:21:26.940]  所以處理衝突 通常都是用自我中心
[00:21:26.940 --> 00:21:31.660]  裡面有幾個階段的
[00:21:31.660 --> 00:21:33.660]  通常第一個階段
[00:21:33.660 --> 00:21:39.580]  就是張力奇開始有一種tension
[00:21:39.580 --> 00:21:45.740]  好像說跟他走在一起就有一種tension在裡面
[00:21:45.740 --> 00:21:48.020]  比如我說了什麼話得罪了他
[00:21:48.020 --> 00:21:50.820]  或者他有什麼事不喜歡我
[00:21:50.820 --> 00:21:53.780]  然後後來混亂期了
[00:21:53.780 --> 00:21:56.540]  開始說我是不是做錯了什麼事
[00:21:56.540 --> 00:21:58.100]  是不是說他的話
[00:21:58.100 --> 00:22:01.700]  或者有什麼傳出去 別人傳給他 解釋錯了
[00:22:01.700 --> 00:22:05.220]  為什麼我會參與這樣的事 裡面都沒有可能
[00:22:05.220 --> 00:22:08.900]  然後開始到怪責期 怪責期就好像什麼呢
[00:22:08.900 --> 00:22:13.300]  他錯了 他做了什麼
[00:22:13.300 --> 00:22:14.900]  有什麼不對的地方
[00:22:14.900 --> 00:22:18.620]  想證明自己是無辜的 自己是對的
[00:22:18.620 --> 00:22:23.900]  然後再不行了 兩個就來買瓦了 對峙
[00:22:23.900 --> 00:22:27.180]  然後最後才真的要去settle (解決)
[00:22:27.180 --> 00:22:32.380]  你發覺整個過程裡面 都是從自己去想的
[00:22:32.380 --> 00:22:36.380]  我的利益 我的名譽受傷了
[00:22:36.380 --> 00:22:40.300]  我怎麼保護我自己
[00:22:40.300 --> 00:22:43.780]  我怎麼證明我自己是對的 對方是錯的
[00:22:43.780 --> 00:22:46.980]  所以這件事與我無關 是他的問題
[00:22:48.460 --> 00:22:50.980]  第一次我在北京做一個培訓
[00:22:50.980 --> 00:22:53.540]  就是講conflict resolution的時候
[00:22:53.540 --> 00:22:56.660]  特別我看一本書 那本書叫做《我們和好罷》
[00:22:56.660 --> 00:22:59.780]  英文叫做The Peacemaker
[00:22:59.780 --> 00:23:04.460]  是令我對衝突重新有一個全新的看法
[00:23:04.460 --> 00:23:08.660]  原來我們的主就是Peacemaker
[00:23:08.660 --> 00:23:11.500]  他是最終的Peacemaker
[00:23:11.500 --> 00:23:16.260]  是將人和神中間那個牆
[00:23:16.260 --> 00:23:21.460]  那個決裂重新rector (重新審查)
[00:23:21.460 --> 00:23:25.700]  我的主也是將人和人之間那個決裂
[00:23:25.700 --> 00:23:30.540]  彼此的福和 彼此的禍
[00:23:30.540 --> 00:23:33.100]  他提出四個原則 四個G
[00:23:33.100 --> 00:23:35.340]  第一個就是令我震撼
[00:23:35.340 --> 00:23:37.660]  在衝突裡面的時候
[00:23:37.660 --> 00:23:40.180]  他認為其實是一個可以效法
[00:23:40.180 --> 00:23:42.180]  給予一個很好的機會
[00:23:42.180 --> 00:23:46.380]  更加重要的就是一個能夠榮耀神的機會
[00:23:46.380 --> 00:23:49.180]  我從來沒有想過會這樣
[00:23:49.180 --> 00:23:50.980]  在衝突裡面很多時候我都在想
[00:23:50.980 --> 00:23:53.780]  哎呀 我受什麼虧損 我受什麼傷害
[00:23:53.780 --> 00:23:56.660]  我被人誤會 我被人糟蹋
[00:23:56.660 --> 00:24:00.660]  我被人在後面亂槍掃射
[00:24:00.660 --> 00:24:03.180]  而他問第一個就是
[00:24:03.180 --> 00:24:07.900]  在這裡面是否榮耀神
[00:24:07.900 --> 00:24:14.580]  我說 哇 我從來沒有想過
[00:24:14.580 --> 00:24:17.300]  原來我亂槍掃射可以榮耀神
[00:24:17.300 --> 00:24:23.180]  他就說 射吧 射吧 射吧
[00:24:23.180 --> 00:24:25.100]  所以一個謙卑的人
[00:24:25.100 --> 00:24:28.020]  他是從神的角度去看的
[00:24:28.020 --> 00:24:31.700]  他不是從自己自身的利益去看的
[00:24:31.700 --> 00:24:33.620]  如果有一樣東西真的能夠榮耀神
[00:24:33.620 --> 00:24:35.980]  成就神的心意
[00:24:35.980 --> 00:24:41.700]  OK 我不是說很容易 是很傷
[00:24:41.700 --> 00:24:45.460]  OK 我接受
[00:24:45.460 --> 00:24:47.820]  耶穌基督就是這樣
[00:24:47.820 --> 00:24:52.220]  祂避罵不話口
[00:24:52.220 --> 00:24:56.300]  受傷害不說威嚇的話
[00:24:56.300 --> 00:25:00.500]  祂默然的忍受
[00:25:00.500 --> 00:25:04.300]  其實我們就要效法基督
[00:25:04.300 --> 00:25:08.620]  所以我不是說一個謙卑的人
[00:25:08.620 --> 00:25:12.300]  我們是被人糟蹋沒所謂的 不是
[00:25:12.300 --> 00:25:15.180]  我是為一個更大的原因
[00:25:15.180 --> 00:25:19.740]  我願意放下自己
[00:25:19.740 --> 00:25:23.740]  裡面有些確信的 確信是什麼呢?
[00:25:23.740 --> 00:25:28.580]  神仍然坐著為王
[00:25:28.580 --> 00:25:31.020]  沒有一件事神不知道
[00:25:31.020 --> 00:25:34.980]  不會這麼巧 剛好那時神睡覺 睡著了
[00:25:34.980 --> 00:25:37.300]  然後你受傷害 被人糟蹋
[00:25:37.300 --> 00:25:39.860]  神又不知道 又不管
[00:25:39.860 --> 00:25:43.740]  神仍然掌管
[00:25:43.740 --> 00:25:47.820]  第二 我們相信的 聖經教導
[00:25:47.820 --> 00:25:53.500]  沒有一件隱藏的東西是不會顯露的
[00:25:53.500 --> 00:25:57.500]  你的對 你的錯
[00:25:57.500 --> 00:26:02.220]  你吃的虧 你為主名所受的苦
[00:26:02.220 --> 00:26:05.660]  總有一天 人家會知道
[00:26:05.660 --> 00:26:09.780]  神一定知道
[00:26:09.780 --> 00:26:13.300]  所以我們因為這個確信
[00:26:13.300 --> 00:26:16.980]  我願意默然不言
[00:26:16.980 --> 00:26:18.940]  然後在那個情況裡面
[00:26:18.940 --> 00:26:21.940]  可能就將一個很緊張
[00:26:21.940 --> 00:26:26.100]  你死我亡的環節 成為一個轉機
[00:26:26.100 --> 00:26:28.020]  因為很多時候在衝突
[00:26:28.020 --> 00:26:30.860]  我都說我們的敵人永遠不是我們的弟兄
[00:26:30.860 --> 00:26:32.980]  不是我們的姐妹
[00:26:32.980 --> 00:26:35.460]  我們的敵人永遠是惡者
[00:26:35.460 --> 00:26:39.860]  但是有時候在衝突裡面 一去到個人的
[00:26:39.860 --> 00:26:43.100]  真是很難受 個人的
[00:26:43.100 --> 00:26:45.460]  夫婦吵架都是這樣 是吧?
[00:26:45.460 --> 00:26:48.740]  平心靜氣就吵不著架
[00:26:48.740 --> 00:26:50.100]  就一去到個人的時候
[00:26:50.100 --> 00:26:56.020]  哇 你又數我那件事 就來了
[00:26:56.020 --> 00:26:58.020]  所以一個謙卑的人
[00:26:58.020 --> 00:27:00.500]  他能從另一個角度去看的時候
[00:27:00.500 --> 00:27:06.980]  他就在裡面能夠退一步海闊天空
[00:27:06.980 --> 00:27:11.260]  或者靜下來 不出聲
[00:27:11.260 --> 00:27:16.660]  可能就成為那個危機的一個轉機
[00:27:16.660 --> 00:27:20.220]  就不會在裡面 你死我亡
[00:27:20.220 --> 00:27:22.100]  那個撒旦看到不知道多開心
[00:27:22.100 --> 00:27:25.300]  我都不用動手 他們自相殘殺了
[00:27:25.300 --> 00:27:30.500]  教會這樣就真是慘 真的慘
[00:27:30.500 --> 00:27:32.260]  然後另一件事 我們要留意
[00:27:32.260 --> 00:27:35.940]  我們的位置在前面 沒辦法
[00:27:35.940 --> 00:27:38.220]  領袖在面對衝突的時候
[00:27:38.220 --> 00:27:41.260]  我們是一個很critical的position
[00:27:41.260 --> 00:27:45.340]  我們是會將他僵化 還是淡化 還是處理好
[00:27:45.340 --> 00:27:47.220]  這個是我們的責任
[00:27:47.220 --> 00:27:49.020]  但是我們怎麼去做呢?
[00:27:49.020 --> 00:27:52.380]  另一個原則 本來在這裡講了很多的
[00:27:52.380 --> 00:27:55.060]  我們好像在抬棄給人看的時候
[00:27:55.060 --> 00:27:58.500]  他講了很多用詞上的對比
[00:27:58.500 --> 00:28:00.740]  他說 我是愚蠢的 你們是聰明的
[00:28:00.740 --> 00:28:04.820]  又是用聰明 因為希利文很著重講智慧
[00:28:04.820 --> 00:28:10.340]  你們聰明 我是軟弱的 你們是強壯的
[00:28:10.340 --> 00:28:12.820]  我被藐視 你們有榮耀
[00:28:12.820 --> 00:28:18.860]  我又機又學赤身路體 沒一定的住處
[00:28:18.860 --> 00:28:23.380]  我被人咒罵就祝福 被人逼迫我就忍受
[00:28:23.380 --> 00:28:26.580]  被人毀謗我就善血
[00:28:26.580 --> 00:28:30.820]  直到如今 我好像在世人裡面看它是渣滓
[00:28:30.820 --> 00:28:32.980]  其實本來用的字眼
[00:28:32.980 --> 00:28:37.260]  它講出一個什麼原因 什麼真理
[00:28:37.260 --> 00:28:43.500]  原來屬靈的侍奉不是你抬高你自己的
[00:28:43.500 --> 00:28:50.100]  希臘人就希望做和 希望富足
[00:28:50.100 --> 00:28:52.980]  希望不需要受苦 不受磨折
[00:28:52.980 --> 00:28:56.780]  我就能夠成熟了
[00:28:56.780 --> 00:29:00.700]  但這個不是屬靈的路
[00:29:00.700 --> 00:29:04.100]  屬靈的路往往是怎麼樣?
[00:29:04.100 --> 00:29:11.620]  你是被拆毀 然後神仙使用重建
[00:29:11.620 --> 00:29:15.060]  你要除去你過去的老我
[00:29:15.060 --> 00:29:17.780]  很多時候很多痛
[00:29:17.780 --> 00:29:24.620]  然後才能建立真正新的你
[00:29:24.620 --> 00:29:28.060]  屬靈的路沒有捷徑
[00:29:28.060 --> 00:29:31.460]  你看耶穌基督同樣
[00:29:31.460 --> 00:29:34.340]  祂為什麼能夠成為萬主之主呢?
[00:29:34.340 --> 00:29:37.980]  因為祂願意去到最低
[00:29:37.980 --> 00:29:41.940]  做勞碌的樣式 死在十格上面
[00:29:41.940 --> 00:29:49.180]  神就將它提升 坐在祂的右邊
[00:29:49.180 --> 00:29:51.500]  處理衝突的時候
[00:29:51.500 --> 00:29:54.660]  很多時候可能就是需要這樣 先受罰
[00:29:54.660 --> 00:29:58.780]  有一首歌跟剛才普羅索哥的經文很像
[00:29:58.780 --> 00:30:00.620]  我不知道你想不想聽這首歌
[00:30:00.620 --> 00:30:04.740]  這首歌叫《和平之子》
[00:30:04.740 --> 00:30:07.220]  使我作你和平之子
[00:30:07.220 --> 00:30:11.540]  在憎恨之處 過下你的愛
[00:30:11.540 --> 00:30:15.500]  在傷痕之處 過下寬恕
[00:30:15.500 --> 00:30:20.780]  在懷疑之處 過下信心
[00:30:20.780 --> 00:30:23.500]  就是在那些處境裡面
[00:30:23.500 --> 00:30:27.060]  You make a difference
[00:30:27.060 --> 00:30:31.260]  我開始的時候說
[00:30:31.260 --> 00:30:34.980]  普世的教會 如果縮小一點說 應該是這樣
[00:30:34.980 --> 00:30:39.100]  但是今天地方的教會往往好像割了教
[00:30:39.100 --> 00:30:42.060]  但不是叫我們灰心
[00:30:42.060 --> 00:30:46.020]  而是叫我們成為一個目標去追求
[00:30:46.020 --> 00:30:49.020]  怎麼能夠從這裡去到這裡
[00:30:49.020 --> 00:30:53.700]  很在乎領袖
[00:30:53.700 --> 00:30:56.740]  領袖是否能夠在那些處境裡面
[00:30:56.740 --> 00:31:00.940]  去活出十格的生命
[00:31:00.940 --> 00:31:03.420]  弟兄姊妹就在當中裡面
[00:31:03.420 --> 00:31:08.900]  來去學習 去去成長
[00:31:08.900 --> 00:31:12.500]  我們這樣才能夠有健康的教會
[00:31:12.500 --> 00:31:17.140]  合一的大靈 去神幫助他們
[00:31:17.140 --> 00:31:18.660]  今天在猜遣禮裡面的時候
[00:31:18.660 --> 00:31:23.860]  我很高興猜遣劉牧師 劉師母
[00:31:23.860 --> 00:31:28.180]  代表聯會 也就是譚牧師
[00:31:28.180 --> 00:31:33.140]  代表北宣 也都是加上總會
[00:31:33.140 --> 00:31:35.940]  我們一起猜遣劉牧師師母
[00:31:35.940 --> 00:31:38.140]  我認識劉牧師師母很多年
[00:31:38.140 --> 00:31:41.660]  從迪拜他們中心的服侍
[00:31:41.660 --> 00:31:45.660]  受了不少的苦
[00:31:45.660 --> 00:31:50.460]  在越南有好幾年默默耕耘
[00:31:50.460 --> 00:31:54.620]  得到一幫年輕人的欣賞
[00:31:54.620 --> 00:31:58.540]  年輕人 你做得很麻
[00:31:58.540 --> 00:32:01.100]  年輕人一樣可以和他們在一起
[00:32:01.100 --> 00:32:02.900]  生命很受影響
[00:32:02.900 --> 00:32:05.820]  但我從來沒有聽過劉牧師
[00:32:05.820 --> 00:32:12.340]  劉師母在我面前吹噓什麼表現
[00:32:12.340 --> 00:32:14.700]  做過些什麼
[00:32:14.700 --> 00:32:16.180]  她受了很多的苦
[00:32:16.180 --> 00:32:19.700]  也都沒有在我面前埋怨過
[00:32:19.700 --> 00:32:22.660]  什麼是你的事 什麼是你的人
[00:32:22.660 --> 00:32:25.340]  我覺得今天我們講的這篇信息
[00:32:25.340 --> 00:32:29.180]  其實都是很適合劉牧師師母
[00:32:29.180 --> 00:32:32.460]  他們生命的謙卑
[00:32:32.460 --> 00:32:35.860]  我們願意猜遣去到
[00:32:35.860 --> 00:32:39.580]  麥特尼 葛特魯 聖馬丁
[00:32:39.580 --> 00:32:42.660]  成為和平之子
[00:32:42.660 --> 00:32:46.500]  在當中裡面 透過他們的生命
[00:32:46.500 --> 00:32:50.420]  將福音帶給當中未認識神的人
[00:32:50.420 --> 00:32:52.580]  與神和好
[00:32:52.580 --> 00:32:54.380]  也都將他們的生命
[00:32:54.380 --> 00:32:56.860]  去建立當中的領袖們
[00:32:56.860 --> 00:33:01.180]  當中裡面都有領袖的合一問題
[00:33:01.180 --> 00:33:05.020]  菲律賓教會 舊福教會都有
[00:33:05.020 --> 00:33:08.180]  有什麼有 爹 秦都拉
[00:33:08.180 --> 00:33:13.660]  不要改那些名字
[00:33:13.660 --> 00:33:16.940]  希望透過師母牧師在當中的服侍
[00:33:16.940 --> 00:33:19.500]  讓領袖都能夠合一
[00:33:19.500 --> 00:33:21.500]  帶來一個興旺的教會
[00:33:21.500 --> 00:33:31.500]  我們今天講到這裡 非常感謝各位的收看 再見!

