
[00:00:00.000 --> 00:00:08.000]  好 今年的主題 記不記得 成為宣教的群體
[00:20:36.000 --> 00:20:38.000]  對來對去都是你們
[00:20:38.000 --> 00:20:40.000]  你們那麼純情
[00:20:40.000 --> 00:20:42.000]  所以我對著你們很開心
[00:20:42.000 --> 00:20:44.000]  在世俗社會的人
[00:20:44.000 --> 00:20:46.000]  對著那些洪水猛獸
[00:20:46.000 --> 00:20:48.000]  很佩服你們的
[00:20:48.000 --> 00:20:50.000]  五體投地 敬佩你們的勇氣
[00:20:50.000 --> 00:20:52.000]  經文強調
[00:20:52.000 --> 00:20:54.000]  如果你的侍奉
[00:20:54.000 --> 00:20:58.000]  是一個很複雜
[00:20:58.000 --> 00:21:00.000]  很多所謂的古惑事
[00:21:00.000 --> 00:21:04.000]  甚至弱肉強食的處境裏面
[00:21:04.000 --> 00:21:06.000]  去工作生活
[00:21:06.000 --> 00:21:08.000]  你都見證神的慈愛
[00:21:08.000 --> 00:21:11.000]  這就是你正在做的事
[00:21:11.000 --> 00:21:14.000]  所以神父召你做另一個但爾利
[00:21:14.000 --> 00:21:16.000]  不過如果你站在這個崗位
[00:21:16.000 --> 00:21:18.000]  要做得好又如何呢?
[00:21:18.000 --> 00:21:20.000]  其實都提到一樣東西
[00:21:20.000 --> 00:21:27.000]  但爾利在你做的事情上要做得好
[00:21:27.000 --> 00:21:32.000]  所以這裏說但爾利是教他們迦勒底語言
[00:21:32.000 --> 00:21:34.000]  後面提到
[00:21:34.000 --> 00:21:38.000]  王與他們談論少了兩天
[00:21:38.000 --> 00:21:43.000]  沒有人能與但爾利 哈拿尼亞等人相比
[00:21:43.000 --> 00:21:45.000]  所以就派了他做高官
[00:21:45.000 --> 00:21:54.000]  例如你是一個基督徒會計師
[00:21:54.000 --> 00:21:58.000]  基督徒教師 基督徒護士 基督徒什麼都好
[00:21:58.000 --> 00:22:00.000]  基督徒會計師就這樣
[00:22:00.000 --> 00:22:04.000]  會計行業有很多狡猾的東西
[00:22:04.000 --> 00:22:07.000]  人們常說會計是數字
[00:22:07.000 --> 00:22:10.000]  你想怎樣砌都砌到數字
[00:22:10.000 --> 00:22:16.000]  特別最近 以前美國ENRON爆的時候
[00:22:16.000 --> 00:22:18.000]  美國曾經修改法例
[00:22:18.000 --> 00:22:22.000]  以後公司騙人的董事長都要負責任
[00:22:22.000 --> 00:22:24.000]  以前的董事很輕鬆
[00:22:24.000 --> 00:22:26.000]  ENRON之後就不輕鬆了
[00:22:26.000 --> 00:22:29.000]  現在我是明光社董事會主席
[00:22:29.000 --> 00:22:31.000]  我都預備隨時
[00:22:31.000 --> 00:22:32.000]  不知道明光社做錯什麼
[00:22:32.000 --> 00:22:34.000]  我都預備坐牢
[00:22:34.000 --> 00:22:42.000]  最近中國恆大追討他 起訴他
[00:22:42.000 --> 00:22:44.000]  說他前幾年做假帳
[00:22:44.000 --> 00:22:48.000]  做會計行業的人都知道
[00:22:48.000 --> 00:22:51.000]  誰知恆大一個做假帳
[00:22:51.000 --> 00:22:55.000]  會計很多東西都是玩遊戲
[00:22:55.000 --> 00:22:59.000]  如果你是做會計師
[00:22:59.000 --> 00:23:03.000]  第一 我不是說會計行業有很多狡猾的東西
[00:23:03.000 --> 00:23:05.000]  所以你不能做會計師
[00:23:05.000 --> 00:23:09.000]  你有這樣的勇氣 神給你這樣的智慧
[00:23:09.000 --> 00:23:14.000]  非常之好 在這行業很複雜的行業見證神的恩典
[00:23:14.000 --> 00:23:16.000]  不過如果你做得這行業
[00:23:16.000 --> 00:23:20.000]  但你的建議是學足所有東西
[00:23:20.000 --> 00:23:24.000]  法例你都知道
[00:23:24.000 --> 00:23:26.000]  壞事你都學了
[00:23:26.000 --> 00:23:28.000]  不是叫你去做
[00:23:28.000 --> 00:23:32.000]  不過你知道這個世界上有人做什麼狡猾的東西
[00:23:32.000 --> 00:23:34.000]  所以你看別人的帳簿
[00:23:34.000 --> 00:23:36.000]  你就知道這些地方可能有些問題
[00:23:36.000 --> 00:23:38.000]  有些狡猾的東西
[00:23:38.000 --> 00:23:40.000]  聖經叫你不要那麼純情
[00:23:40.000 --> 00:23:42.000]  你在這個行業
[00:23:42.000 --> 00:23:44.000]  You better know your business
[00:23:44.000 --> 00:23:46.000]  你知道你的行業有什麼陷阱
[00:23:46.000 --> 00:23:49.000]  有什麼不太理想的東西
[00:23:49.000 --> 00:23:53.000]  你才能夠在這個行業生存得到
[00:23:53.000 --> 00:23:55.000]  再說一次
[00:23:55.000 --> 00:23:57.000]  如果你想在世俗的社會
[00:23:57.000 --> 00:24:01.000]  以你的職業 工作見證神
[00:24:01.000 --> 00:24:03.000]  非常之好
[00:24:03.000 --> 00:24:07.000]  絕不比牧師的所謂的calling低級
[00:24:07.000 --> 00:24:09.000]  一樣那麼純粹
[00:24:09.000 --> 00:24:11.000]  不過如果你相信神的帶領
[00:24:11.000 --> 00:24:15.000]  請你做你行業需要的技巧
[00:24:15.000 --> 00:24:17.000]  請你好好學習
[00:24:17.000 --> 00:24:20.000]  以致你那個行業裏的人會佩服你的
[00:24:20.000 --> 00:24:23.000]  這個陳先生
[00:24:23.000 --> 00:24:26.000]  他不是傻瓜一個
[00:24:26.000 --> 00:24:28.000]  為什麼他做accounting
[00:24:28.000 --> 00:24:30.000]  他不會出一些鬼馬招數
[00:24:30.000 --> 00:24:32.000]  不是因為他笨
[00:24:32.000 --> 00:24:34.000]  其實他什麼都懂的
[00:24:34.000 --> 00:24:36.000]  不過因為他的信仰
[00:24:36.000 --> 00:24:39.000]  他選擇不用鬼馬招數
[00:24:39.000 --> 00:24:42.000]  他說的話都是很有integrity
[00:24:42.000 --> 00:24:46.000]  很有真
[00:24:46.000 --> 00:24:48.000]  他說的話是真的
[00:24:48.000 --> 00:24:49.000]  不是亂來的
[00:24:49.000 --> 00:24:52.000]  而你的行業的人會看得起你的
[00:24:52.000 --> 00:24:56.000]  覺得他有學識去說真話
[00:24:56.000 --> 00:24:59.000]  他不是因為無知笨蛋
[00:24:59.000 --> 00:25:02.000]  所以不懂得兜圈子亂說
[00:25:02.000 --> 00:25:07.000]  這種在你自己的事業裏的見證
[00:25:07.000 --> 00:25:09.000]  這個見證不一定要accounting
[00:25:09.000 --> 00:25:11.000]  這麼複雜的東西
[00:25:11.000 --> 00:25:14.000]  就算簡單如你是做清潔工人
[00:25:14.000 --> 00:25:20.000]  你是不是很盡責地去做好你清潔的工作
[00:25:20.000 --> 00:25:22.000]  你能夠做得好那份工作
[00:25:22.000 --> 00:25:24.000]  你再和你的同事說
[00:25:24.000 --> 00:25:27.000]  為什麼我做清潔工人都這麼開心
[00:25:27.000 --> 00:25:29.000]  因為上主的愛在我心中
[00:25:29.000 --> 00:25:31.000]  這樣才有說服力
[00:25:31.000 --> 00:25:33.000]  你做清潔工人經常投訴
[00:25:33.000 --> 00:25:34.000]  真慘啊
[00:25:34.000 --> 00:25:37.000]  你做清潔工人都不知道為什麼上天這麼壞
[00:25:37.000 --> 00:25:40.000]  叫我只給我清潔工做
[00:25:40.000 --> 00:25:43.000]  然後你再和人說耶穌愛我
[00:25:43.000 --> 00:25:44.000]  那人說你神經病
[00:25:44.000 --> 00:25:47.000]  你經常和人投訴上天這樣那樣
[00:25:47.000 --> 00:25:49.000]  現在又忽然間說耶穌愛你
[00:25:49.000 --> 00:25:52.000]  神族愛你 騙人的
[00:25:52.000 --> 00:25:54.000]  但你第一件事讓他們看到
[00:25:54.000 --> 00:25:56.000]  在你的行業裏面
[00:25:56.000 --> 00:25:58.000]  做好你的行業 盡你的職份
[00:25:58.000 --> 00:26:01.000]  以至在你的工作裏面
[00:26:01.000 --> 00:26:03.000]  你能夠成為一個別人
[00:26:03.000 --> 00:26:05.000]  即是 佩服
[00:26:05.000 --> 00:26:07.000]  未必你是做得最叻那個
[00:26:07.000 --> 00:26:08.000]  不是說你一定accounting
[00:26:08.000 --> 00:26:10.000]  或者做insurance agent
[00:26:10.000 --> 00:26:13.000]  你一定要那些million dollar
[00:26:13.000 --> 00:26:14.000]  不知道什麼級別都忘記了
[00:26:14.000 --> 00:26:16.000]  做insurance有沒有那個
[00:26:16.000 --> 00:26:18.000]  million dollar something級別
[00:26:18.000 --> 00:26:22.000]  不是叫你一定要做commission
[00:26:22.000 --> 00:26:24.000]  一定最高那個
[00:26:24.000 --> 00:26:26.000]  但是讓人看到你
[00:26:26.000 --> 00:26:28.000]  你知道這個行業的規矩
[00:26:28.000 --> 00:26:30.000]  懂得它的運作
[00:26:30.000 --> 00:26:32.000]  然後是忠心去做事
[00:26:32.000 --> 00:26:34.000]  那人家就會佩服你
[00:26:34.000 --> 00:26:36.000]  第二件事呢
[00:26:36.000 --> 00:26:38.000]  不單止你入世
[00:26:38.000 --> 00:26:40.000]  你也要知道這個世界的知識
[00:26:40.000 --> 00:26:42.000]  我們看一個對白
[00:26:42.000 --> 00:26:44.000]  這裏就說了
[00:26:44.000 --> 00:26:49.000]  那幾個年青人
[00:26:49.000 --> 00:26:51.000]  包括但以你在來
[00:26:51.000 --> 00:26:53.000]  被選擇去服侍王
[00:26:53.000 --> 00:26:56.000]  所以就要用王的膳和
[00:26:56.000 --> 00:27:00.000]  王喝的酒去餵這些人
[00:27:00.000 --> 00:27:02.000]  一方面可能是表示
[00:27:02.000 --> 00:27:04.000]  因待這些人
[00:27:04.000 --> 00:27:07.000]  王吃白切雞 你也吃白切雞
[00:27:07.000 --> 00:27:09.000]  有時候在想
[00:27:09.000 --> 00:27:11.000]  不知道是不是
[00:27:11.000 --> 00:27:13.000]  王的口氣也不一定
[00:27:13.000 --> 00:27:15.000]  你明白那些印度人
[00:27:15.000 --> 00:27:17.000]  吃的香料多
[00:27:17.000 --> 00:27:19.000]  不知道是不是吃的黃薑
[00:27:19.000 --> 00:27:21.000]  有時候走近印度人
[00:27:21.000 --> 00:27:23.000]  也聞到一陣香料的味
[00:27:23.000 --> 00:27:25.000]  不過對中國人就未必那麼香
[00:27:25.000 --> 00:27:27.000]  可能對他們很香
[00:27:27.000 --> 00:27:29.000]  你吃什麼都會影響你身體味道
[00:27:29.000 --> 00:27:31.000]  不知道是不是
[00:27:31.000 --> 00:27:33.000]  王不喜歡聞到
[00:27:33.000 --> 00:27:35.000]  印度咖哩的味道
[00:27:35.000 --> 00:27:37.000]  你吃什麼 他們吃什麼
[00:27:37.000 --> 00:27:39.000]  讓他們整個人
[00:27:39.000 --> 00:27:43.000]  總之都像一個巴比倫人
[00:27:43.000 --> 00:27:47.000]  但以你就知道故事
[00:27:47.000 --> 00:27:49.000]  就說我不想吃
[00:27:49.000 --> 00:27:51.000]  因為王的食物可能是
[00:27:51.000 --> 00:27:53.000]  比偶像都要大
[00:27:53.000 --> 00:27:55.000]  不是因為但以你不喜歡吃白切雞
[00:27:55.000 --> 00:27:57.000]  是那隻雞可能比偶像大
[00:27:57.000 --> 00:27:59.000]  所以他就不吃
[00:27:59.000 --> 00:28:01.000]  我不吃王的白切雞
[00:28:01.000 --> 00:28:03.000]  但我們留意一件事
[00:28:03.000 --> 00:28:05.000]  太監怎麼跟但以說
[00:28:05.000 --> 00:28:07.000]  我怕王委派一些飲食給我
[00:28:07.000 --> 00:28:09.000]  管你們的飲食
[00:28:09.000 --> 00:28:11.000]  如果你們不吃王的食物
[00:28:11.000 --> 00:28:13.000]  搞到十天之後
[00:28:13.000 --> 00:28:15.000]  或者三個星期之後
[00:28:15.000 --> 00:28:17.000]  搞到皮黃骨瘦
[00:28:17.000 --> 00:28:19.000]  那王會罵我的
[00:28:19.000 --> 00:28:21.000]  這個故事其實提醒
[00:28:21.000 --> 00:28:23.000]  雖然我們基督徒說
[00:28:23.000 --> 00:28:25.000]  這個世界上
[00:28:25.000 --> 00:28:27.000]  是有很多人
[00:28:27.000 --> 00:28:29.000]  有很多人
[00:28:29.000 --> 00:28:31.000]  有很多人
[00:28:31.000 --> 00:28:33.000]  我們基督徒說這個世界上
[00:28:33.000 --> 00:28:35.000]  是罪人
[00:28:35.000 --> 00:28:37.000]  你也是罪人 我也是罪人
[00:28:37.000 --> 00:28:39.000]  你的同事也是罪人 你老闆也是罪人
[00:28:39.000 --> 00:28:41.000]  你下屬也是罪人 每個人都是罪人
[00:28:41.000 --> 00:28:43.000]  但不代表每個人都是壞人
[00:28:43.000 --> 00:28:45.000]  即是說
[00:28:45.000 --> 00:28:47.000]  我們都會犯錯
[00:28:47.000 --> 00:28:49.000]  我們都會犯罪 都有軟弱
[00:28:49.000 --> 00:28:51.000]  但不代表周圍的人
[00:28:51.000 --> 00:28:53.000]  都是立心不良
[00:28:53.000 --> 00:28:55.000]  心懷叵測
[00:28:55.000 --> 00:28:57.000]  經常都想害人
[00:28:57.000 --> 00:28:59.000]  我們有時基督徒有種
[00:28:59.000 --> 00:29:01.000]  不明白神的眼光
[00:29:01.000 --> 00:29:03.000]  偶然會覺得他不是基督徒
[00:29:03.000 --> 00:29:05.000]  他當然是做壞事
[00:29:05.000 --> 00:29:07.000]  這個世人就是亂來的
[00:29:07.000 --> 00:29:09.000]  我明白神的道理
[00:29:09.000 --> 00:29:11.000]  我就聖潔一點
[00:29:11.000 --> 00:29:13.000]  故事強調
[00:29:13.000 --> 00:29:15.000]  太監長不是壞人
[00:29:15.000 --> 00:29:17.000]  所以他要
[00:29:17.000 --> 00:29:19.000]  但以你食王的食物
[00:29:19.000 --> 00:29:21.000]  其實動機是很合理
[00:29:21.000 --> 00:29:23.000]  你是太監長 我是太監長
[00:29:23.000 --> 00:29:25.000]  我都會擔心
[00:29:25.000 --> 00:29:27.000]  但以你不吃東西
[00:29:27.000 --> 00:29:29.000]  我頭都被人砍下來
[00:29:29.000 --> 00:29:31.000]  你知道
[00:29:31.000 --> 00:29:33.000]  他不是說笑
[00:29:33.000 --> 00:29:35.000]  你們使我的頭
[00:29:35.000 --> 00:29:37.000]  在黃衙裡難保
[00:29:37.000 --> 00:29:39.000]  你知道後來
[00:29:39.000 --> 00:29:41.000]  講故事
[00:29:41.000 --> 00:29:43.000]  第二章都講過
[00:29:43.000 --> 00:29:45.000]  王發完夢
[00:29:45.000 --> 00:29:47.000]  但以你解完夢
[00:29:47.000 --> 00:29:49.000]  王頒布命令
[00:29:49.000 --> 00:29:51.000]  誰不拜 但以你拜神
[00:29:51.000 --> 00:29:53.000]  要靈持至死
[00:29:53.000 --> 00:29:55.000]  中文講
[00:29:55.000 --> 00:29:57.000]  你不拜黃大仙
[00:29:57.000 --> 00:29:59.000]  我燒死你
[00:29:59.000 --> 00:30:01.000]  你看到尼泊爾教尼撒
[00:30:01.000 --> 00:30:03.000]  真的很殘酷
[00:30:03.000 --> 00:30:05.000]  他信了耶和華
[00:30:05.000 --> 00:30:07.000]  不知是否真的信耶和華
[00:30:07.000 --> 00:30:09.000]  他經歷了但以你解夢
[00:30:09.000 --> 00:30:11.000]  他依然是這麼殘酷
[00:30:11.000 --> 00:30:13.000]  所以
[00:30:13.000 --> 00:30:15.000]  為了保住我的頭
[00:30:15.000 --> 00:30:17.000]  沒辦法
[00:30:17.000 --> 00:30:19.000]  希望大家覺得
[00:30:19.000 --> 00:30:21.000]  周圍的人
[00:30:21.000 --> 00:30:23.000]  做事很自私
[00:30:23.000 --> 00:30:25.000]  說話很大聲
[00:30:25.000 --> 00:30:27.000]  為何在地鐵裡碰到一個人
[00:30:27.000 --> 00:30:29.000]  然後破口粗口大罵
[00:30:29.000 --> 00:30:31.000]  不用敵視
[00:30:31.000 --> 00:30:33.000]  也不用鄙視
[00:30:33.000 --> 00:30:35.000]  可能那個人的處境
[00:30:35.000 --> 00:30:37.000]  令他沒甚麼選擇
[00:30:37.000 --> 00:30:39.000]  說真的
[00:30:39.000 --> 00:30:41.000]  很事實
[00:30:41.000 --> 00:30:43.000]  不需要說一些
[00:30:43.000 --> 00:30:45.000]  帶政治含義的東西
[00:30:45.000 --> 00:30:47.000]  幾年前
[00:30:47.000 --> 00:30:49.000]  宣道小學
[00:30:49.000 --> 00:30:51.000]  有個老師
[00:30:51.000 --> 00:30:53.000]  在通識課堂裡
[00:30:53.000 --> 00:30:55.000]  講了一些社運的東西
[00:30:55.000 --> 00:30:57.000]  於是
[00:30:57.000 --> 00:30:59.000]  教署的常務秘書
[00:30:59.000 --> 00:31:01.000]  出來說
[00:31:01.000 --> 00:31:03.000]  不但解僱了這個老師
[00:31:03.000 --> 00:31:05.000]  還吊銷了
[00:31:05.000 --> 00:31:07.000]  他的老師牌照
[00:31:07.000 --> 00:31:09.000]  大家還記不記得這個故事
[00:31:09.000 --> 00:31:11.000]  當這個故事發生之後
[00:31:11.000 --> 00:31:13.000]  第一
[00:31:13.000 --> 00:31:15.000]  很多人包括我在內
[00:31:15.000 --> 00:31:17.000]  都覺得教署做事很離譜
[00:31:17.000 --> 00:31:19.000]  這個老師教錯東西
[00:31:19.000 --> 00:31:21.000]  警告一下他
[00:31:21.000 --> 00:31:23.000]  一來就吊銷了
[00:31:23.000 --> 00:31:25.000]  他的牌照
[00:31:25.000 --> 00:31:27.000]  讓他沒飯吃
[00:31:27.000 --> 00:31:29.000]  老師的技巧是不可轉換的
[00:31:29.000 --> 00:31:31.000]  做了30年老師之後
[00:31:31.000 --> 00:31:33.000]  還可以做甚麼
[00:31:33.000 --> 00:31:35.000]  都是做老師
[00:31:35.000 --> 00:31:37.000]  誰想做老師
[00:31:37.000 --> 00:31:39.000]  想清楚
[00:31:39.000 --> 00:31:41.000]  很多東西是不可轉換的
[00:31:41.000 --> 00:31:43.000]  不過
[00:31:43.000 --> 00:31:45.000]  你警告就算了
[00:31:45.000 --> 00:31:47.000]  為何一出來就吊銷了別人的牌照
[00:31:47.000 --> 00:31:49.000]  但有另一些人
[00:31:49.000 --> 00:31:51.000]  於是就想破口大罵
[00:31:51.000 --> 00:31:53.000]  這個常務秘書
[00:31:53.000 --> 00:31:55.000]  這個常務秘書
[00:31:55.000 --> 00:31:57.000]  是一個基督徒
[00:31:57.000 --> 00:31:59.000]  當年是一個忠臣的董事
[00:31:59.000 --> 00:32:01.000]  這件事發生的時候
[00:32:01.000 --> 00:32:03.000]  他是忠臣的董事
[00:32:03.000 --> 00:32:05.000]  有些人就大罵這個秘書
[00:32:05.000 --> 00:32:07.000]  卑鄙無恥
[00:32:07.000 --> 00:32:09.000]  做了忠臣的董事
[00:32:09.000 --> 00:32:11.000]  忠臣是甚麼學校來的
[00:32:11.000 --> 00:32:13.000]  有個這樣的董事
[00:32:13.000 --> 00:32:15.000]  於是有一個網上節目訪問
[00:32:15.000 --> 00:32:17.000]  我這個人又很
[00:32:17.000 --> 00:32:19.000]  膽生牛的
[00:32:19.000 --> 00:32:21.000]  無論如何
[00:32:21.000 --> 00:32:23.000]  有個電視台
[00:32:23.000 --> 00:32:25.000]  網上電台
[00:32:25.000 --> 00:32:27.000]  請我去訪問
[00:32:27.000 --> 00:32:29.000]  我就去了
[00:32:29.000 --> 00:32:31.000]  我在那裏都強調一件事
[00:32:31.000 --> 00:32:33.000]  我不認同
[00:32:33.000 --> 00:32:35.000]  這個常務秘書的決定
[00:32:35.000 --> 00:32:37.000]  但在我眼中
[00:32:37.000 --> 00:32:39.000]  我不覺得常務秘書是一個很邪惡的人
[00:32:39.000 --> 00:32:41.000]  我相信忠臣
[00:32:41.000 --> 00:32:43.000]  邀請他做忠人的董事
[00:32:43.000 --> 00:32:45.000]  他應該是一個
[00:32:45.000 --> 00:32:47.000]  平常都很見證的基督徒
[00:32:47.000 --> 00:32:49.000]  但他要吊銷
[00:32:49.000 --> 00:32:51.000]  這位老師的牌照
[00:32:51.000 --> 00:32:53.000]  可能他面對很多壓力
[00:32:53.000 --> 00:32:55.000]  我不知道他面對甚麼壓力
[00:32:55.000 --> 00:32:57.000]  我不是他的位置
[00:32:57.000 --> 00:32:59.000]  所以可能有很多事
[00:32:59.000 --> 00:33:01.000]  他人在江湖身不由己
[00:33:01.000 --> 00:33:03.000]  我只能夠做的一件事
[00:33:03.000 --> 00:33:05.000]  就是我覺得
[00:33:05.000 --> 00:33:07.000]  我不能認同他這樣對待老師
[00:33:07.000 --> 00:33:09.000]  但我不會因為他做了這件事
[00:33:09.000 --> 00:33:11.000]  就將這個人
[00:33:11.000 --> 00:33:13.000]  釘為一個邪惡
[00:33:13.000 --> 00:33:15.000]  十惡不赦的人
[00:33:15.000 --> 00:33:17.000]  我想我們在這個世俗社會裏面
[00:33:17.000 --> 00:33:19.000]  我們見到周圍的人
[00:33:19.000 --> 00:33:21.000]  做了一些事我們覺得不公義
[00:33:21.000 --> 00:33:23.000]  可能他們真的做了一些不公義的事
[00:33:23.000 --> 00:33:25.000]  但我們不知道他們在甚麼處境
[00:33:25.000 --> 00:33:27.000]  我們不需要用一種
[00:33:27.000 --> 00:33:29.000]  很藐視別人的態度
[00:33:29.000 --> 00:33:31.000]  或者說
[00:33:31.000 --> 00:33:33.000]  那個人做了一些不公義的事
[00:33:33.000 --> 00:33:35.000]  那我就比他更加公義
[00:33:35.000 --> 00:33:37.000]  因為去到上主的面前
[00:33:37.000 --> 00:33:39.000]  我和常務秘書
[00:33:39.000 --> 00:33:41.000]  是否更加公義
[00:33:41.000 --> 00:33:43.000]  我也不知道
[00:33:43.000 --> 00:33:45.000]  我怎知道他平時做了甚麼好事
[00:33:45.000 --> 00:33:47.000]  我怎知道我做了些壞事
[00:33:47.000 --> 00:33:49.000]  我自己也不留意
[00:33:49.000 --> 00:33:51.000]  也不一定
[00:33:51.000 --> 00:33:53.000]  我絕不比常務秘書更加公義
[00:33:53.000 --> 00:33:55.000]  我們明白每個人
[00:33:55.000 --> 00:33:57.000]  做的事很多時候
[00:33:57.000 --> 00:33:59.000]  都在困難的環境中要做決定
[00:33:59.000 --> 00:34:01.000]  最後很快
[00:34:01.000 --> 00:34:03.000]  時間差不多了
[00:34:03.000 --> 00:34:05.000]  但你看到但義是很有智慧的
[00:34:05.000 --> 00:34:07.000]  他和那個
[00:34:07.000 --> 00:34:09.000]  那個
[00:34:09.000 --> 00:34:11.000]  類似太監的角色
[00:34:11.000 --> 00:34:13.000]  就說你給我們試十天
[00:34:13.000 --> 00:34:15.000]  只吃素菜吃白水喝
[00:34:15.000 --> 00:34:17.000]  不吃那些拜過
[00:34:17.000 --> 00:34:19.000]  舊帳的東西
[00:34:19.000 --> 00:34:21.000]  你看看我們的面貌和王善
[00:34:21.000 --> 00:34:23.000]  對少年人的面貌是否比其他人怎樣
[00:34:23.000 --> 00:34:25.000]  你看到但義
[00:34:25.000 --> 00:34:27.000]  面對世界一些
[00:34:27.000 --> 00:34:29.000]  不理想的
[00:34:29.000 --> 00:34:31.000]  批舉做法的時候
[00:34:31.000 --> 00:34:33.000]  他又不是破口大罵
[00:34:33.000 --> 00:34:35.000]  不是接受大事報或者世界很邪惡
[00:34:35.000 --> 00:34:37.000]  他用一種很智慧的方法
[00:34:37.000 --> 00:34:39.000]  和人說
[00:34:39.000 --> 00:34:41.000]  其實這間公司
[00:34:41.000 --> 00:34:43.000]  譬如你是一個帳戶公司
[00:34:43.000 --> 00:34:45.000]  其實你都是希望賺錢
[00:34:45.000 --> 00:34:47.000]  有些人就用一些
[00:34:47.000 --> 00:34:49.000]  古惑招數令公司賺錢
[00:34:49.000 --> 00:34:51.000]  你是基督徒
[00:34:51.000 --> 00:34:53.000]  你不做古惑者
[00:34:53.000 --> 00:34:55.000]  不過你可不可以不做古惑的事
[00:34:55.000 --> 00:34:57.000]  也令公司賺錢呢
[00:34:57.000 --> 00:34:59.000]  如果你做到這件事
[00:34:59.000 --> 00:35:01.000]  公司就容許你繼續
[00:35:01.000 --> 00:35:03.000]  坐你的位
[00:35:03.000 --> 00:35:05.000]  做你的見證
[00:35:05.000 --> 00:35:07.000]  你不需要破口大罵
[00:35:07.000 --> 00:35:09.000]  但你需要有智慧的跟人說
[00:35:09.000 --> 00:35:11.000]  你想要什麼
[00:35:11.000 --> 00:35:13.000]  這個案子太監不想死
[00:35:13.000 --> 00:35:15.000]  他想年輕人
[00:35:15.000 --> 00:35:17.000]  看上去容光煥發
[00:35:17.000 --> 00:35:19.000]  但義
[00:35:19.000 --> 00:35:21.000]  你試試看
[00:35:21.000 --> 00:35:23.000]  我不用你的招數
[00:35:23.000 --> 00:35:25.000]  不過我都可以做到你想我做的事
[00:35:25.000 --> 00:35:27.000]  如果做到的話就讓我做
[00:35:27.000 --> 00:35:29.000]  你目的都是要我半半百百
[00:35:29.000 --> 00:35:31.000]  不過這裡就是要他肥胖
[00:35:31.000 --> 00:35:33.000]  現在就不是肥胖
[00:35:33.000 --> 00:35:35.000]  現在要吃瘦
[00:35:35.000 --> 00:35:37.000]  現在的人通常問題是太肥
[00:35:37.000 --> 00:35:39.000]  總之重點是這樣的
[00:35:39.000 --> 00:35:41.000]  所以面對世界
[00:35:41.000 --> 00:35:43.000]  很多的壓力
[00:35:43.000 --> 00:35:45.000]  但以利斯比奧的智慧
[00:35:45.000 --> 00:35:47.000]  既不是破口大罵別人
[00:35:47.000 --> 00:35:49.000]  又不是粉飾疾俗
[00:35:49.000 --> 00:35:51.000]  而是去明白這個世界
[00:35:51.000 --> 00:35:53.000]  知道這個世界的人的要求
[00:35:53.000 --> 00:35:55.000]  只要那些要求不是邪惡的東西
[00:35:55.000 --> 00:35:57.000]  這個後來獅子坑的故事
[00:35:57.000 --> 00:35:59.000]  大家很熟悉
[00:35:59.000 --> 00:36:01.000]  我想告訴你
[00:36:01.000 --> 00:36:03.000]  譬如你在一間公司工作
[00:36:03.000 --> 00:36:05.000]  在公司裡每個人都很自私自利
[00:36:05.000 --> 00:36:07.000]  每個人都說髒話
[00:36:07.000 --> 00:36:09.000]  什麼都好
[00:36:09.000 --> 00:36:11.000]  居心不良
[00:36:11.000 --> 00:36:13.000]  辭職不用
[00:36:13.000 --> 00:36:15.000]  如果你想就另一回事
[00:36:15.000 --> 00:36:17.000]  但如果繼續在這裡做
[00:36:17.000 --> 00:36:19.000]  其實OK的
[00:36:19.000 --> 00:36:21.000]  只要你頂得住
[00:36:21.000 --> 00:36:23.000]  你就好好做員工
[00:36:23.000 --> 00:36:25.000]  你的業績可以和居心不良的人
[00:36:25.000 --> 00:36:27.000]  比較甚至比得上
[00:36:27.000 --> 00:36:29.000]  你的見證
[00:36:29.000 --> 00:36:31.000]  讓你的同事開始明白
[00:36:31.000 --> 00:36:33.000]  原來做人不需要居心不良
[00:36:33.000 --> 00:36:35.000]  做會計不需要做假數
[00:36:35.000 --> 00:36:37.000]  都可以賺錢
[00:36:37.000 --> 00:36:39.000]  這是美好的見證
[00:36:39.000 --> 00:36:41.000]  但如果你的公司
[00:36:41.000 --> 00:36:43.000]  用拜王的例子
[00:36:43.000 --> 00:36:45.000]  你知道被獅子坑逼他們拜王
[00:36:45.000 --> 00:36:47.000]  不知道是否收聲太長
[00:36:47.000 --> 00:36:49.000]  說完這句
[00:36:49.000 --> 00:36:51.000]  如果做一個比喻
[00:36:51.000 --> 00:36:53.000]  如果你的公司發覺
[00:36:53.000 --> 00:36:55.000]  做人不需要居心不良
[00:36:55.000 --> 00:36:57.000]  如果你的公司發覺
[00:36:57.000 --> 00:36:59.000]  做假奶粉
[00:36:59.000 --> 00:37:01.000]  你公司出大粉
[00:37:01.000 --> 00:37:03.000]  但原來出的
[00:37:03.000 --> 00:37:05.000]  大陸前幾年的假奶粉
[00:37:05.000 --> 00:37:07.000]  會喝死嬰兒
[00:37:07.000 --> 00:37:09.000]  我建議你
[00:37:09.000 --> 00:37:11.000]  請你馬上辭職
[00:37:11.000 --> 00:37:13.000]  如果你的公司做的
[00:37:13.000 --> 00:37:15.000]  是害人的東西
[00:37:15.000 --> 00:37:17.000]  就好像
[00:37:17.000 --> 00:37:19.000]  要拜王的偶像
