
[00:00:00.000 --> 00:00:05.340]  各位大紀元的觀眾朋友 大家好
[00:19:09.640 --> 00:19:11.640]  叫人欣賞
[00:19:11.640 --> 00:19:13.640]  叫人看得起自己
[00:19:13.640 --> 00:19:17.640]  我們做牧師很多時候都是
[00:19:17.640 --> 00:19:21.640]  講到是去分享上帝的話語
[00:19:21.640 --> 00:19:23.640]  叫我們謙卑
[00:19:23.640 --> 00:19:25.640]  很多時候講到是令我們榮耀自己
[00:19:25.640 --> 00:19:27.640]  維護自己的榮譽
[00:19:27.640 --> 00:19:29.640]  維護自己的形象
[00:19:29.640 --> 00:19:31.640]  甚至不惜說謊、說空話
[00:19:31.640 --> 00:19:35.640]  滿口謊言來掩飾自己的軟弱
[00:19:35.640 --> 00:19:37.640]  自己的盲點、自己的錯誤
[00:19:37.640 --> 00:19:39.640]  所以耶穌說若再疏多說
[00:19:39.640 --> 00:19:43.640]  就是出於那惡者
[00:19:43.640 --> 00:19:49.640]  我記得有一次有個小學同學打電話給我
[00:19:49.640 --> 00:19:51.640]  出來喝茶
[00:19:51.640 --> 00:19:53.640]  我們約了十幾個同學出來喝茶
[00:19:53.640 --> 00:19:55.640]  我很久沒見過小學同學了
[00:19:55.640 --> 00:19:57.640]  當然好
[00:19:57.640 --> 00:19:59.640]  一坐下的時候
[00:19:59.640 --> 00:20:01.640]  第一件事
[00:20:01.640 --> 00:20:03.640]  同學就拍卡片
[00:20:03.640 --> 00:20:05.640]  我看一看
[00:20:05.640 --> 00:20:07.640]  這個同學做校長
[00:20:07.640 --> 00:20:09.640]  這個同學做教授
[00:20:09.640 --> 00:20:11.640]  每個人都很有成就
[00:20:11.640 --> 00:20:13.640]  我沒有啊
[00:20:13.640 --> 00:20:15.640]  那些人就問你做甚麼?
[00:20:15.640 --> 00:20:17.640]  我說我做牧師
[00:20:17.640 --> 00:20:19.640]  那些人就很有興趣了
[00:20:19.640 --> 00:20:21.640]  話題就落在做牧師的時候
[00:20:21.640 --> 00:20:23.640]  做牧師是怎樣的?
[00:20:23.640 --> 00:20:25.640]  要不要上班?
[00:20:25.640 --> 00:20:27.640]  做牧師能不能結婚?
[00:20:27.640 --> 00:20:29.640]  做牧師有沒有薪水?
[00:20:29.640 --> 00:20:33.640]  一連串的問題就蹦下來了
[00:20:33.640 --> 00:20:35.640]  我就開始說了
[00:20:35.640 --> 00:20:37.640]  做牧師也不簡單的
[00:20:37.640 --> 00:20:41.640]  我小學畢業
[00:20:41.640 --> 00:20:43.640]  去了黃忍中學讀書
[00:20:43.640 --> 00:20:45.640]  後來在香港大學拿到一級榮譽
[00:20:45.640 --> 00:20:47.640]  又拿到博士學位
[00:20:47.640 --> 00:20:49.640]  我說甚麼?
[00:20:49.640 --> 00:20:51.640]  我的意思是
[00:20:51.640 --> 00:20:53.640]  你不要小看我
[00:20:53.640 --> 00:20:55.640]  雖然我沒有拍卡片
[00:20:55.640 --> 00:20:59.640]  雖然我是一個不是有錢的人
[00:20:59.640 --> 00:21:01.640]  我不是像你們這樣有成就
[00:21:01.640 --> 00:21:03.640]  你不要小看我
[00:21:03.640 --> 00:21:05.640]  你看我給你威風的
[00:21:05.640 --> 00:21:07.640]  其實是甚麼?
[00:21:07.640 --> 00:21:09.640]  自卑
[00:21:09.640 --> 00:21:11.640]  叫人不要小看自己
[00:21:11.640 --> 00:21:15.640]  這些是出於那些惡者的話
[00:21:15.640 --> 00:21:17.640]  在韓戰的時候
[00:21:17.640 --> 00:21:21.640]  北韓用迅雷不及掩耳的方法
[00:21:21.640 --> 00:21:23.640]  派軍直逼南韓
[00:21:23.640 --> 00:21:25.640]  當時共產黨對基督教非常的殘害
[00:21:25.640 --> 00:21:29.640]  當信徒牧師領袖困在教堂裏面
[00:21:29.640 --> 00:21:31.640]  用槍指向他們
[00:21:31.640 --> 00:21:33.640]  要祝福耶穌
[00:21:33.640 --> 00:21:37.640]  用口水吐到聖經裏面
[00:21:37.640 --> 00:21:39.640]  說些髒話
[00:21:39.640 --> 00:21:41.640]  更加叫人否認他們的信仰
[00:21:41.640 --> 00:21:45.640]  當時那些基督教的領袖
[00:21:45.640 --> 00:21:49.640]  一個一個在信徒面前否認他們的信仰
[00:21:49.640 --> 00:21:51.640]  還怕死不夠
[00:21:51.640 --> 00:21:53.640]  還慢說多些
[00:21:53.640 --> 00:21:57.640]  到了一個小女孩的時候
[00:21:57.640 --> 00:21:59.640]  她說我是基督徒
[00:21:59.640 --> 00:22:01.640]  然後唱起詩來
[00:22:01.640 --> 00:22:05.640]  眾人都隨著這個小孩子
[00:22:05.640 --> 00:22:07.640]  受到感動牽手唱起聖詩
[00:22:07.640 --> 00:22:09.640]  整個局勢就扭轉過來
[00:22:09.640 --> 00:22:11.640]  結果那些共產黨徒
[00:22:11.640 --> 00:22:17.640]  就將那些否認主的假信徒一一殺掉
[00:22:17.640 --> 00:22:19.640]  又有一個故事
[00:22:19.640 --> 00:22:21.640]  是講及Federate the Great
[00:22:21.640 --> 00:22:23.640]  這個是德國
[00:22:23.640 --> 00:22:25.640]  德國的Federate the Great有一次探監
[00:22:25.640 --> 00:22:29.640]  那些監犯一看到國王來到的時候
[00:22:29.640 --> 00:22:31.640]  就大聲說冤枉啊冤枉啊
[00:22:31.640 --> 00:22:33.640]  我被冤枉啊
[00:22:33.640 --> 00:22:35.640]  坐冤獄啊
[00:22:35.640 --> 00:22:37.640]  個個都是這樣
[00:22:37.640 --> 00:22:39.640]  只有一個犯人一聲不響
[00:22:39.640 --> 00:22:41.640]  皇帝走到他面前就問他
[00:22:41.640 --> 00:22:43.640]  你所犯的是何罪?
[00:22:43.640 --> 00:22:45.640]  他說偷東西
[00:22:45.640 --> 00:22:47.640]  你有沒有罪啊?皇上
[00:22:47.640 --> 00:22:49.640]  我是有罪的
[00:22:49.640 --> 00:22:51.640]  於是皇帝下令釋放這個囚犯
[00:22:51.640 --> 00:22:53.640]  對眾人說我要釋放這個罪犯
[00:22:53.640 --> 00:22:55.640]  其實今天我們的口
[00:22:55.640 --> 00:23:01.640]  都一樣是好像老布希總統一樣
[00:23:01.640 --> 00:23:03.640]  Read my lips
[00:23:03.640 --> 00:23:05.640]  但曾幾何時
[00:23:05.640 --> 00:23:07.640]  是空話的一篇
[00:23:07.640 --> 00:23:11.640]  那口怎麼做呢?
[00:23:11.640 --> 00:23:13.640]  我就有些提議
[00:23:13.640 --> 00:23:15.640]  讓我們一起去學習
[00:23:15.640 --> 00:23:17.640]  你想一想
[00:23:17.640 --> 00:23:19.640]  你曾經許下多少諾言
[00:23:19.640 --> 00:23:21.640]  沒有實現過呢?
[00:23:21.640 --> 00:23:23.640]  你對神許下多少諾言
[00:23:23.640 --> 00:23:25.640]  到今天還沒有實踐呢?
[00:23:25.640 --> 00:23:27.640]  你對你的太太
[00:23:27.640 --> 00:23:29.640]  你的丈夫
[00:23:29.640 --> 00:23:31.640]  你的子女
[00:23:31.640 --> 00:23:33.640]  許下了什麼諾言
[00:23:33.640 --> 00:23:35.640]  現在仍然沒有實現呢?
[00:23:35.640 --> 00:23:37.640]  你對你的朋友
[00:23:37.640 --> 00:23:39.640]  對其他人許下諾言
[00:23:39.640 --> 00:23:41.640]  今天仍然沒有實現呢?
[00:23:41.640 --> 00:23:43.640]  自己想一想
[00:23:43.640 --> 00:23:45.640]  被實現的時候
[00:23:45.640 --> 00:23:47.640]  是不是應該馬上去做呢?
[00:23:47.640 --> 00:23:49.640]  第二
[00:23:49.640 --> 00:23:53.640]  我們都立過不少的盟誓
[00:23:53.640 --> 00:23:57.640]  譬如你結婚的盟誓
[00:23:57.640 --> 00:24:01.640]  當你立了這個盟誓的時候
[00:24:01.640 --> 00:24:03.640]  你有沒有去
[00:24:03.640 --> 00:24:07.640]  跟著你的盟誓去走呢?
[00:24:07.640 --> 00:24:09.640]  我做牧師
[00:24:09.640 --> 00:24:13.640]  主持過不少的婚禮
[00:24:13.640 --> 00:24:15.640]  以前我還記得
[00:24:15.640 --> 00:24:19.640]  我將以前他們在婚禮裏的盟誓
[00:24:19.640 --> 00:24:21.640]  每逢到週年
[00:24:21.640 --> 00:24:23.640]  結婚紀念的時候
[00:24:23.640 --> 00:24:25.640]  寄回這些盟誓來
[00:24:25.640 --> 00:24:27.640]  叫他們再次提醒自己
[00:24:27.640 --> 00:24:29.640]  讀回給丈夫
[00:24:29.640 --> 00:24:31.640]  讀回給太太聽
[00:24:31.640 --> 00:24:33.640]  你立下的盟誓
[00:24:33.640 --> 00:24:35.640]  你有沒有遵守呢?
[00:24:35.640 --> 00:24:39.640]  我想也都值得我們嘗試一下
[00:24:39.640 --> 00:24:41.640]  自己想一想
[00:24:41.640 --> 00:24:43.640]  我有些甚麼多元的說話
[00:24:43.640 --> 00:24:45.640]  不需要說我就說了呢?
[00:24:45.640 --> 00:24:47.640]  我今天有沒有說謊話
[00:24:47.640 --> 00:24:49.640]  有沒有說空話
[00:24:49.640 --> 00:24:51.640]  有沒有說埋怨的說話
[00:24:51.640 --> 00:24:53.640]  有沒有說自誇的說話
[00:24:53.640 --> 00:24:55.640]  令到上帝的名字受到羞愧呢?
[00:24:55.640 --> 00:24:57.640]  我們是不是真的
[00:24:57.640 --> 00:24:59.640]  那把口
[00:24:59.640 --> 00:25:01.640]  一方面感謝神讚美神
[00:25:01.640 --> 00:25:03.640]  另一方面就咒咒人
[00:25:03.640 --> 00:25:05.640]  是完全不對的呢?
[00:25:05.640 --> 00:25:07.640]  我們是不是真的
[00:25:07.640 --> 00:25:09.640]  咒咒人是完全不對的呢?
[00:25:09.640 --> 00:25:11.640]  更加值得我們注意的
[00:25:11.640 --> 00:25:13.640]  如果有可能呢
[00:25:13.640 --> 00:25:15.640]  試一下將你一天
[00:25:15.640 --> 00:25:17.640]  所說的話錄出來
[00:25:17.640 --> 00:25:19.640]  錄了音
[00:25:19.640 --> 00:25:21.640]  到晚上的時候播出來
[00:25:21.640 --> 00:25:23.640]  你都會說
[00:25:23.640 --> 00:25:25.640]  哎呀
[00:25:25.640 --> 00:25:27.640]  這些說話可以省下
[00:25:27.640 --> 00:25:29.640]  不用說的 省下一口氣
[00:25:29.640 --> 00:25:31.640]  我們的說話
[00:25:31.640 --> 00:25:33.640]  我們的言語
[00:25:33.640 --> 00:25:35.640]  是不是用來咒咒人
[00:25:35.640 --> 00:25:37.640]  是不是榮耀神
[00:25:37.640 --> 00:25:39.640]  又或者是維護自己的名字
[00:25:39.640 --> 00:25:41.640]  維護自己的聲譽
[00:25:41.640 --> 00:25:43.640]  維護自己
[00:25:43.640 --> 00:25:45.640]  不見得光的東西呢?
[00:25:45.640 --> 00:25:47.640]  耶穌說
[00:25:47.640 --> 00:25:49.640]  是就說是
[00:25:49.640 --> 00:25:51.640]  不是就說不是
[00:25:51.640 --> 00:25:53.640]  若再多說
[00:25:53.640 --> 00:25:55.640]  就是出於冷漠
[00:25:55.640 --> 00:25:57.640]  我們是不是一個坦蕩蕩
[00:25:57.640 --> 00:25:59.640]  誠實的人
[00:25:59.640 --> 00:26:01.640]  我們的言語
[00:26:01.640 --> 00:26:03.640]  是不是去誦讚神
[00:26:03.640 --> 00:26:05.640]  我們的言語
[00:26:05.640 --> 00:26:07.640]  是不是去榮耀神
[00:26:07.640 --> 00:26:09.640]  就要說
[00:26:09.640 --> 00:26:11.640]  我們只不過是
[00:26:11.640 --> 00:26:13.640]  虛假
[00:26:13.640 --> 00:26:15.640]  奸詐
[00:26:15.640 --> 00:26:17.640]  去掩飾自己
[00:26:17.640 --> 00:26:19.640]  心裏面的罪行
[00:26:19.640 --> 00:26:21.640]  請你同心低頭
[00:26:21.640 --> 00:26:23.640]  我們都同禱告
[00:26:23.640 --> 00:26:25.640]  慈悲讓天父求你赦免我們
[00:26:25.640 --> 00:26:27.640]  因為我們很多時候
[00:26:27.640 --> 00:26:29.640]  我們的口都是犯罪
[00:26:29.640 --> 00:26:31.640]  來掩飾我們自己的軟弱
[00:26:31.640 --> 00:26:33.640]  求你
[00:26:33.640 --> 00:26:35.640]  用這句話提醒
[00:26:35.640 --> 00:26:37.640]  幫助我們
[00:26:37.640 --> 00:26:39.640]  也赦免我們的罪過
[00:26:39.640 --> 00:26:41.640]  繼續
[00:26:41.640 --> 00:26:43.640]  聖靈在我們心裏面獨供
[00:26:43.640 --> 00:26:45.640]  我們這樣禱告
[00:26:45.640 --> 00:26:47.640]  是奉耶穌基督名求
[00:26:47.640 --> 00:26:49.640]  阿們
[00:26:49.640 --> 00:26:51.640]  阿們
[00:26:51.640 --> 00:26:53.640]  阿們
[00:26:53.640 --> 00:26:55.640]  阿們
[00:26:55.640 --> 00:26:57.640]  阿們
[00:26:57.640 --> 00:26:59.640]  阿們
[00:26:59.640 --> 00:27:02.640]  (字幕由 Amara.org 社群提供)
[00:27:02.640 --> 00:27:05.640]  (字幕由 Amara.org 社群提供)

