
[00:00:00.000 --> 00:00:05.620]  各位親愛的姐妹 讓我們在聆聽主的說話之前
[00:21:44.780 --> 00:21:46.780]  好像你和我這樣的人
[00:21:46.780 --> 00:21:48.780]  他打電話進來
[00:21:48.780 --> 00:21:53.780]  他說你為什麼打我稅?
[00:21:53.780 --> 00:21:55.780]  我就跟他說
[00:21:55.780 --> 00:21:59.780]  我說在你說我們要打你稅之前
[00:21:59.780 --> 00:22:04.780]  你有沒有看看你報的稅對不對?
[00:22:04.780 --> 00:22:07.780]  曾經有個女孩打來
[00:22:07.780 --> 00:22:10.780]  中學老師
[00:22:10.780 --> 00:22:13.780]  她說收到一張單
[00:22:13.780 --> 00:22:16.780]  不是罰 要她還一些退稅錢
[00:22:16.780 --> 00:22:18.780]  七千多塊加幣
[00:22:18.780 --> 00:22:21.780]  她哭在電話裏
[00:22:21.780 --> 00:22:23.780]  她說怎麼搞?
[00:22:23.780 --> 00:22:25.780]  我說你報錯了稅
[00:22:25.780 --> 00:22:28.780]  她說我的朋友和我報稅
[00:22:28.780 --> 00:22:31.780]  我說那你的朋友幫你報錯了
[00:22:31.780 --> 00:22:33.780]  她說我現在沒錢了
[00:22:33.780 --> 00:22:34.780]  我說為什麼你沒錢?
[00:22:34.780 --> 00:22:36.780]  退了給你 剛剛退了一個月左右
[00:22:36.780 --> 00:22:38.780]  你就把錢還出來
[00:22:38.780 --> 00:22:42.780]  我說我拿了這七千塊去玩了
[00:22:42.780 --> 00:22:44.780]  剛剛去了歐洲旅行
[00:22:44.780 --> 00:22:46.780]  七千塊都很富有
[00:22:46.780 --> 00:22:48.780]  我說你就還那七千塊吧
[00:22:48.780 --> 00:22:51.780]  我沒錢了
[00:22:51.780 --> 00:22:54.780]  在電話裏她哭了很久
[00:22:54.780 --> 00:22:56.780]  我跟她說
[00:22:56.780 --> 00:22:59.780]  所有的方法當然正途
[00:22:59.780 --> 00:23:03.780]  是稅務局可以幫她慢慢還
[00:23:03.780 --> 00:23:06.780]  稅務局是一個講人情的地方
[00:23:06.780 --> 00:23:08.780]  很多人說是嗎?
[00:23:08.780 --> 00:23:10.780]  不是轉稅的嗎?
[00:23:10.780 --> 00:23:13.780]  不是 講人情的地方
[00:23:13.780 --> 00:23:15.780]  為什麼我知道?
[00:23:15.780 --> 00:23:17.780]  因為你牧師在裏面做
[00:23:17.780 --> 00:23:20.780]  我也和你講人情
[00:23:20.780 --> 00:23:22.780]  你不是故意錯
[00:23:22.780 --> 00:23:27.780]  我不是故意罰你錢的
[00:23:27.780 --> 00:23:29.780]  在對話裏面
[00:23:29.780 --> 00:23:31.780]  我的老闆坐在我旁邊
[00:23:31.780 --> 00:23:33.780]  聽了我說了
[00:23:33.780 --> 00:23:35.780]  我的老闆跟我說
[00:23:35.780 --> 00:23:38.780]  你是不是一個基督徒?
[00:23:38.780 --> 00:23:41.780]  你可以不用說那麼多給他聽
[00:23:41.780 --> 00:23:43.780]  我說但是
[00:23:43.780 --> 00:23:46.780]  無論是作為一個基督徒也好
[00:23:46.780 --> 00:23:51.780]  作為一個稅務局的公務員也好
[00:23:51.780 --> 00:23:55.780]  是責任將最好的知識告訴他
[00:23:55.780 --> 00:24:01.780]  因為我們是要講真相給人知道
[00:24:01.780 --> 00:24:04.780]  你問我是不是一個基督徒
[00:24:04.780 --> 00:24:06.780]  是 我是一個基督徒
[00:24:06.780 --> 00:24:09.780]  作為一個講真理的人
[00:24:09.780 --> 00:24:11.780]  講道理的人
[00:24:11.780 --> 00:24:13.780]  我不會和你爭辯的
[00:24:13.780 --> 00:24:17.780]  我從來沒有和你爭辯去信主
[00:24:17.780 --> 00:24:18.780]  你會不會留意?
[00:24:18.780 --> 00:24:20.780]  我不爭辯的
[00:24:20.780 --> 00:24:22.780]  上帝的話說給你聽
[00:24:22.780 --> 00:24:23.780]  你有靈性就會聽得到
[00:24:23.780 --> 00:24:24.780]  沒有靈性的人
[00:24:24.780 --> 00:24:27.780]  你和他爭辯是沒有意思的
[00:24:27.780 --> 00:24:30.780]  回來看這段聖經
[00:24:30.780 --> 00:24:33.780]  上帝要求的就是將每一個基督徒
[00:24:33.780 --> 00:24:38.780]  都有一個上帝的原原本本的生命本性
[00:24:38.780 --> 00:24:39.780]  顯露出來
[00:24:39.780 --> 00:24:41.780]  就是基督顯露出來
[00:24:41.780 --> 00:24:43.780]  所以第十節說什麼?
[00:24:43.780 --> 00:24:46.780]  你們在他裏也得了豐盛
[00:24:46.780 --> 00:24:51.780]  他是各樣執政掌權者的元首
[00:24:51.780 --> 00:24:52.780]  這句話就告訴你
[00:24:52.780 --> 00:24:56.780]  當我們同樣在上帝裏面的時候
[00:24:56.780 --> 00:24:58.780]  你和我的生命反映出來
[00:24:58.780 --> 00:25:03.780]  就好像基督耶穌反映出來的神的屬性
[00:25:03.780 --> 00:25:05.780]  什麼屬性?
[00:25:05.780 --> 00:25:08.780]  我們是想人回到上帝裏面
[00:25:08.780 --> 00:25:11.780]  而不是想人入教
[00:25:11.780 --> 00:25:15.780]  今天的教會最錯的地方是什麼?
[00:25:15.780 --> 00:25:20.780]  就是想拉人入教
[00:25:20.780 --> 00:25:21.780]  為什麼要拉人入教?
[00:25:21.780 --> 00:25:25.780]  因為我的工作要靠你們教徒去奉獻才能生存
[00:25:25.780 --> 00:25:26.780]  就像廟祝一樣
[00:25:26.780 --> 00:25:31.780]  這些想法就是世上的小學
[00:25:31.780 --> 00:25:35.780]  世上的傳統宗教觀
[00:25:35.780 --> 00:25:36.780]  他扮宗教的
[00:25:36.780 --> 00:25:38.780]  所以他要靠吃教法
[00:25:38.780 --> 00:25:43.780]  我不否定在這個世界有很多教會是這樣做
[00:25:43.780 --> 00:25:48.780]  不過你來到以馬利尼環浸信會
[00:25:48.780 --> 00:25:51.780]  我就不是這樣的做法
[00:25:51.780 --> 00:25:53.780]  也不是這樣的想法
[00:25:53.780 --> 00:25:59.780]  我想你回到上帝得到永恆的生命
[00:25:59.780 --> 00:26:07.780]  因為我們的上帝就想有這樣的生命
[00:26:07.780 --> 00:26:14.780]  當我們能夠像我們的上帝活在這個地上的時候
[00:26:14.780 --> 00:26:17.780]  這個就是上帝的心思
[00:26:17.780 --> 00:26:20.780]  也就是為什麼他要把我們放在這個世界上
[00:26:20.780 --> 00:26:21.780]  擔當不同的職位
[00:26:21.780 --> 00:26:26.780]  甚至在這裡說是各樣掌權者的元首
[00:26:26.780 --> 00:26:29.780]  因為每一個在這個世界上的基督徒
[00:26:29.780 --> 00:26:35.780]  應該反映出來是上帝怎樣管治這個世界
[00:26:35.780 --> 00:26:40.780]  而不是和這個世界同流合污
[00:26:40.780 --> 00:26:45.780]  你說黃牧師很難在這個世界不同流合污
[00:26:45.780 --> 00:26:46.780]  不懂得操作
[00:26:46.780 --> 00:26:49.780]  這句話也是這個世界的人說
[00:26:49.780 --> 00:26:51.780]  你懂得操作一點吧
[00:26:51.780 --> 00:26:55.780]  曾經有個信徒跟我說
[00:26:55.780 --> 00:26:59.780]  他說黃牧師你整天都在這麼小的教會裡侍奉
[00:26:59.780 --> 00:27:00.780]  你說得這麼好
[00:27:00.780 --> 00:27:04.780]  你不如去大教會做就多些人吧
[00:27:04.780 --> 00:27:08.780]  我說我不需要去大教會也可以做就很多人
[00:27:08.780 --> 00:27:11.780]  問題是你是否一個上帝想做就的人
[00:27:11.780 --> 00:27:14.780]  而你是否一個可被上帝做就的人
[00:27:14.780 --> 00:27:19.780]  只要你能夠明白上帝的心
[00:27:19.780 --> 00:27:25.780]  你作出所有的決定和在這個世界的運作
[00:27:25.780 --> 00:27:28.780]  就上帝喜悅你在其中
[00:27:28.780 --> 00:27:32.780]  這個也是保羅告訴哥羅西教會的信徒知道
[00:27:32.780 --> 00:27:36.780]  怎樣可以做到這件事
[00:27:36.780 --> 00:27:38.780]  是否靠我們幾力
[00:27:38.780 --> 00:27:40.780]  我們要出力的
[00:27:40.780 --> 00:27:42.780]  信主是要出力的
[00:27:42.780 --> 00:27:44.780]  要有投入的
[00:27:44.780 --> 00:27:49.780]  不是說一句我相信就算了
[00:27:49.780 --> 00:27:50.780]  很多宗教都是這樣
[00:27:50.780 --> 00:27:52.780]  你信不信就信
[00:27:52.780 --> 00:27:53.780]  信就行
[00:27:53.780 --> 00:27:56.780]  然後就進入一種交易信的信仰方式
[00:27:56.780 --> 00:27:58.780]  交易大家明白嗎
[00:27:58.780 --> 00:28:00.780]  你來求神我就給你一些好處
[00:28:00.780 --> 00:28:02.780]  基督教不是這樣想的
[00:28:02.780 --> 00:28:05.780]  我們上帝不需要這些東西的
[00:28:05.780 --> 00:28:07.780]  如果你看回舊約聖經
[00:28:07.780 --> 00:28:11.780]  上帝根本不稀罕那些祭物
[00:28:11.780 --> 00:28:13.780]  所以聖經舊約說
[00:28:13.780 --> 00:28:15.780]  上帝說喜愛祭祀
[00:28:15.780 --> 00:28:16.780]  不是的
[00:28:16.780 --> 00:28:19.780]  他要的是你能夠和他同心
[00:28:19.780 --> 00:28:22.780]  怎樣同心
[00:28:22.780 --> 00:28:25.780]  要進行一個手術
[00:28:25.780 --> 00:28:28.780]  因為你現在不同心
[00:28:28.780 --> 00:28:30.780]  上帝提供一個手術給你
[00:28:30.780 --> 00:28:31.780]  十一節
[00:28:31.780 --> 00:28:37.780]  你們在他裡面也受了不是人手所行的國禮
[00:28:37.780 --> 00:28:46.780]  乃是基督使你們脫去肉體情慾的國禮
[00:28:46.780 --> 00:28:49.780]  你們既受洗與他一同埋葬
[00:28:49.780 --> 00:28:52.780]  也就在此與他一同復活
[00:28:52.780 --> 00:28:57.780]  都因信那叫他從死裡復活的神的功用
[00:28:57.780 --> 00:29:02.780]  你們從前在過範和未受國禮的肉體中死了
[00:29:02.780 --> 00:29:06.780]  神赦免你們一切的過範
[00:29:06.780 --> 00:29:10.780]  便叫你們與基督一同活過來
[00:29:10.780 --> 00:29:14.780]  在這裡連續幾節經文有一個字眼
[00:29:14.780 --> 00:29:16.780]  你全部字你都知道他在說什麼
[00:29:16.780 --> 00:29:19.780]  不過你完全可能不知道他想說什麼
[00:29:19.780 --> 00:29:22.780]  一個字眼你一定要解釋清楚
[00:29:22.780 --> 00:29:24.780]  你就會明白是什麼意思
[00:29:24.780 --> 00:29:27.780]  這段聖經就是國禮
[00:29:27.780 --> 00:29:29.780]  Circumcision
[00:29:29.780 --> 00:29:35.780]  首先他提出這個國禮不是人手的國禮
[00:29:35.780 --> 00:29:38.780]  因為猶太人有一個傳統
[00:29:38.780 --> 00:29:43.780]  只要你身為猶太人的第七天
[00:29:43.780 --> 00:29:46.780]  你就會進行國禮這個儀式
[00:29:46.780 --> 00:29:48.780]  國禮在哪裡記載過
[00:29:48.780 --> 00:29:51.780]  在創世紀第十七章
[00:29:51.780 --> 00:29:54.780]  從第九至十四節
[00:29:54.780 --> 00:29:57.780]  我們一起打開看看這段聖經說什麼
[00:29:57.780 --> 00:30:02.780]  創世紀第十七章九至十四節
[00:30:02.780 --> 00:30:06.780]  創世紀是整本聖經最開頭的第一卷書
[00:30:06.780 --> 00:30:11.780]  也是整個基督教信仰上的基礎
[00:30:11.780 --> 00:30:16.780]  第十七章第九至十四節
[00:30:16.780 --> 00:30:18.780]  找到之後我們一起讀
[00:30:18.780 --> 00:30:23.780]  神又對亞伯拉罕說
[00:30:23.780 --> 00:30:28.780]  你和你的後裔必世世代代遵守我的約
[00:30:28.780 --> 00:30:32.780]  你們所有的男子都要受國禮
[00:30:32.780 --> 00:30:37.780]  這就是我與你並你的後裔所納的約
[00:30:37.780 --> 00:30:40.780]  是你們所當遵守的
[00:30:40.780 --> 00:30:43.780]  你們都要受國禮
[00:30:43.780 --> 00:30:46.780]  這是我與你們納約的憑據
[00:30:46.780 --> 00:30:49.780]  你們世世代代的男子
[00:30:49.780 --> 00:30:52.780]  無論是家裡生的
[00:30:52.780 --> 00:30:57.780]  是在你後裔意之外用銀紙從外人買的
[00:30:57.780 --> 00:31:02.780]  生下來第八天都要受國禮
[00:31:02.780 --> 00:31:09.780]  你家裡生的和你用銀紙買的都必須受國禮
[00:31:09.780 --> 00:31:15.780]  這樣我的約就納在你們肉體上作永遠的約
[00:31:15.780 --> 00:31:20.780]  但不受國禮的男子必從民中剪除
[00:31:20.780 --> 00:31:23.780]  因他背了我的約
[00:31:23.780 --> 00:31:27.780]  國禮根據在這段聖經裡
[00:31:27.780 --> 00:31:33.780]  是一個上帝與人納約的標記
[00:31:33.780 --> 00:31:36.780]  這個標記是很特別的
[00:31:36.780 --> 00:31:40.780]  它納約在男性的身上
[00:31:40.780 --> 00:31:47.780]  是將男性陽具的外層那層皮切除
[00:31:47.780 --> 00:31:54.780]  在這個行為上很多人覺得
[00:31:54.780 --> 00:31:57.780]  尤其是猶太人覺得做了
[00:31:57.780 --> 00:32:01.780]  就有一個真正屬神的身份
[00:32:01.780 --> 00:32:06.780]  不過當我們去看整段聖經
[00:32:06.780 --> 00:32:15.780]  其實他強調的不是在上帝裡面的約的身份這麼簡單
[00:32:15.780 --> 00:32:20.780]  他強調了一個字眼重複出現過很多次
[00:32:20.780 --> 00:32:23.780]  就是世世代代
[00:32:23.780 --> 00:32:25.780]  你們有沒有留意
[00:32:25.780 --> 00:32:28.780]  很多弟兄姊妹讀到這段聖經
[00:32:28.780 --> 00:32:31.780]  只專注在這個所謂遵守神的約
[00:32:31.780 --> 00:32:33.780]  沒錯遵守神的約是事實
[00:32:33.780 --> 00:32:35.780]  但不是一次的事情
[00:32:35.780 --> 00:32:40.780]  而是長期恆常的一件事
[00:32:40.780 --> 00:32:48.780]  而且是傳代地去到繼續代代相傳
[00:32:48.780 --> 00:32:52.780]  換句話來說
[00:32:52.780 --> 00:32:58.780]  這是一個要有教導和執責或者督責的工作
[00:33:01.780 --> 00:33:09.780]  為什麼上帝要和以色列人納約納得這麼奇怪呢
[00:33:09.780 --> 00:33:16.780]  要割了羊皮還要走在男性身上嗎
[00:33:16.780 --> 00:33:21.780]  因為有幾個重要原因
[00:33:21.780 --> 00:33:24.780]  其中一個最重要的原因
[00:33:24.780 --> 00:33:27.780]  如果你要保持世世代代的話
[00:33:27.780 --> 00:33:32.780]  你就要長期被提醒
[00:33:32.780 --> 00:33:40.780]  男性在當時在一個家庭裡面是作主的角色
[00:33:40.780 --> 00:33:43.780]  我再重複說多次
[00:33:43.780 --> 00:33:46.780]  作主不是最大
[00:33:46.780 --> 00:33:49.780]  不是專權的世界
[00:33:49.780 --> 00:33:54.780]  有些弟兄姊妹特別今天這個世界主張男女平等
[00:33:54.780 --> 00:33:57.780]  其實男女平等這個觀念根本是邪惡的
[00:33:57.780 --> 00:34:00.780]  要完全平等是不可能的
[00:34:00.780 --> 00:34:03.780]  你試試看男士去女廁
[00:34:03.780 --> 00:34:05.780]  看看裡面的女人叫不叫
[00:34:05.780 --> 00:34:07.780]  叫你非禮強姦
[00:34:07.780 --> 00:34:13.780]  為什麼女士衝進男廁又不見有人這樣告她呢
[00:34:13.780 --> 00:34:15.780]  歧視
[00:34:15.780 --> 00:34:21.780]  男女有分別不是歧視
[00:34:21.780 --> 00:34:26.780]  一個家庭男為最終決策者
[00:34:26.780 --> 00:34:30.780]  我經常說我家最高決策人是誰呢
[00:34:30.780 --> 00:34:33.780]  你看他現在坐在這裡
[00:34:33.780 --> 00:34:36.780]  遠遠遙控著家裡的生意
[00:34:36.780 --> 00:34:40.780]  為什麼呢
[00:34:40.780 --> 00:34:41.780]  我媽媽不行嗎
[00:34:41.780 --> 00:34:44.780]  我媽媽做生意很厲害
[00:34:44.780 --> 00:34:46.780]  你問問她厲害嗎
[00:34:46.780 --> 00:34:48.780]  不敢回答你
[00:34:48.780 --> 00:34:51.780]  因為她怕說錯話
[00:34:51.780 --> 00:34:53.780]  當然厲害了
[00:34:53.780 --> 00:34:56.780]  但是她也曾經請示我爸爸
[00:34:56.780 --> 00:34:58.780]  為什麼
[00:34:58.780 --> 00:34:59.780]  歧視嗎
[00:34:59.780 --> 00:35:01.780]  不是
[00:35:01.780 --> 00:35:05.780]  納若為什麼要將國禮行在男士身上
[00:35:05.780 --> 00:35:08.780]  因為男士經常去洗手間也好
[00:35:08.780 --> 00:35:10.780]  他又見到
[00:35:10.780 --> 00:35:15.780]  他行房的時候和妻子行房又見到
[00:35:15.780 --> 00:35:17.780]  這些是正途
[00:35:17.780 --> 00:35:19.780]  那些不正途的時候是做什麼
[00:35:19.780 --> 00:35:21.780]  照記的話
[00:35:21.780 --> 00:35:23.780]  哎呀死了
[00:35:23.780 --> 00:35:25.780]  和我老婆有婚姻關係
[00:35:25.780 --> 00:35:27.780]  記記先
[00:35:27.780 --> 00:35:28.780]  提醒
[00:35:28.780 --> 00:35:31.780]  有些人提醒也不照做
[00:35:31.780 --> 00:35:33.780]  因為他根本生命沒有改變
[00:35:33.780 --> 00:35:36.780]  但是弟子姐妹
[00:35:36.780 --> 00:35:40.780]  聖經用一種特別的做法
[00:35:40.780 --> 00:35:45.780]  是要這麼私隱地不斷提醒男性
[00:35:45.780 --> 00:35:49.780]  你在這個家庭擔當的角色
[00:35:49.780 --> 00:35:53.780]  你要常常幫助你的家庭
[00:35:53.780 --> 00:35:56.780]  提醒他們他們是在上帝的約裏面
[00:35:56.780 --> 00:36:01.780]  你要照著行
[00:36:01.780 --> 00:36:03.780]  今天教會不需要行國禮
[00:36:03.780 --> 00:36:05.780]  為什麼
[00:36:05.780 --> 00:36:08.780]  因為今天這段聖經說了一個事實給我知道
[00:36:08.780 --> 00:36:12.780]  這個提醒我們要常常守約
[00:36:12.780 --> 00:36:14.780]  這個做法
[00:36:14.780 --> 00:36:16.780]  就不是用人手
[00:36:16.780 --> 00:36:19.780]  去刻在人的身體上
[00:36:19.780 --> 00:36:23.780]  而是透過主耶穌基督
[00:36:23.780 --> 00:36:25.780]  所以在第十一節說
[00:36:25.780 --> 00:36:28.780]  你們現在所受的國禮
[00:36:28.780 --> 00:36:31.780]  和你們在身上因為這些是基督徒
[00:36:31.780 --> 00:36:34.780]  不過其實很多都是非基督徒非猶太人
[00:36:34.780 --> 00:36:37.780]  他們可能沒有行過國禮
[00:36:37.780 --> 00:36:41.780]  但是你們同樣有國禮在身上
[00:36:41.780 --> 00:36:45.780]  這個國禮不是人手刻的國禮
[00:36:45.780 --> 00:36:51.780]  就是不需要男士常常去廁所提醒
[00:36:51.780 --> 00:36:53.780]  你要守約
[00:36:53.780 --> 00:36:56.780]  你去行房又要提醒
[00:36:56.780 --> 00:36:59.780]  做壞事的時候你去召妓也要提醒
[00:36:59.780 --> 00:37:01.780]  不需要了
[00:37:01.780 --> 00:37:06.780]  因為這個國禮不是用實體來刻在人的身體上
[00:37:06.780 --> 00:37:10.780]  乃是基督使你們脫去肉體情慾的國禮
[00:37:10.780 --> 00:37:14.780]  這個是由基督耶穌所施行的
[00:37:14.780 --> 00:37:18.780]  在屬靈生命層面的上面
[00:37:18.780 --> 00:37:22.780]  將你的情慾割了出來
[00:37:22.780 --> 00:37:28.780]  所以基督徒現在行上帝的說話
[00:37:28.780 --> 00:37:33.780]  再不是因為你身上有沒有行過人手的國禮
[00:37:33.780 --> 00:37:37.780]  而是上帝主耶穌基督的說話
[00:37:37.780 --> 00:37:40.780]  來去管束著我們每一個
[00:37:40.780 --> 00:37:42.780]  管束很嚴重的牧師
[00:37:42.780 --> 00:37:43.780]  你好像說很嚴重
[00:37:43.780 --> 00:37:45.780]  不如說提醒好不好一點
[00:37:45.780 --> 00:37:46.780]  都可以
[00:37:46.780 --> 00:37:49.780]  不過提醒是有權柄在後面
[00:37:49.780 --> 00:37:53.780]  在這樣的過程之下
[00:37:53.780 --> 00:37:56.780]  人的生命就截然不同了
[00:37:56.780 --> 00:37:58.780]  怎樣不同呢
[00:37:58.780 --> 00:38:00.780]  復活節的訊息來了
[00:38:00.780 --> 00:38:02.780]  我們看看十二節
[00:38:02.780 --> 00:38:07.780]  你既受洗 用古近東的文化
[00:38:07.780 --> 00:38:13.780]  受洗其實是一種投入去得到潔淨的形容
[00:38:13.780 --> 00:38:16.780]  與他一同埋葬
[00:38:16.780 --> 00:38:18.780]  與耶穌一起死
[00:38:18.780 --> 00:38:20.780]  死這個經驗
[00:38:20.780 --> 00:38:24.780]  是將你的情慾埋葬出去
[00:38:24.780 --> 00:38:27.780]  然後與他一同復活
[00:38:27.780 --> 00:38:31.780]  這個復活就是我們上個星期所說的復活的訊息
[00:38:31.780 --> 00:38:35.780]  上帝無論你信主好不信主好都將你復活
[00:38:35.780 --> 00:38:36.780]  不過復活的時候
[00:38:36.780 --> 00:38:37.780]  信了耶穌的人
[00:38:37.780 --> 00:38:41.780]  給你一個改變了上帝的生命的身體
[00:38:41.780 --> 00:38:44.780]  可以存留在永恆的裏面
[00:38:44.780 --> 00:38:46.780]  如果你說我不信
[00:38:46.780 --> 00:38:47.780]  我就是不信
[00:38:47.780 --> 00:38:49.780]  人人說我都不信
[00:38:49.780 --> 00:38:50.780]  我全對
[00:38:50.780 --> 00:38:52.780]  OK 你既然這樣說
[00:38:52.780 --> 00:38:54.780]  沒有所謂的
[00:38:54.780 --> 00:38:56.780]  他不會強迫你的
[00:38:56.780 --> 00:38:58.780]  我給你那個舊的身體
[00:38:58.780 --> 00:39:03.780]  放你進去罪的火焰裏面去受
[00:39:03.780 --> 00:39:10.780]  但如果與上帝的耶穌基督有同樣生命的人
[00:39:10.780 --> 00:39:14.780]  他就可以同樣得到一個復活的身體
[00:39:14.780 --> 00:39:18.780]  我們因此是恩著信
[00:39:18.780 --> 00:39:21.780]  叫到怎麼樣
[00:39:21.780 --> 00:39:26.780]  叫他從死裡復活的神的光榮
[00:39:26.780 --> 00:39:29.780]  同樣活在我們身上
[00:39:29.780 --> 00:39:34.780]  所以從這段聖經的記載裏面
[00:39:34.780 --> 00:39:36.780]  強調給我們看的
[00:39:36.780 --> 00:39:39.780]  那個人的生命的改變
[00:39:39.780 --> 00:39:42.780]  不是純粹是一個肉體的行為
[00:39:42.780 --> 00:39:46.780]  不是只是一時三刻的一種感覺
[00:39:46.780 --> 00:39:48.780]  或者衝動
[00:39:48.780 --> 00:39:50.780]  信主全部不衝動
[00:39:50.780 --> 00:39:53.780]  衝動的信仰叫迷信
[00:39:53.780 --> 00:39:57.780]  真正的信仰是恆常地提醒
[00:39:57.780 --> 00:40:00.780]  自己走在上帝的道理裏面
[00:40:00.780 --> 00:40:02.780]  所以為什麼我們做傳道人
[00:40:02.780 --> 00:40:04.780]  是不斷傳道
[00:40:04.780 --> 00:40:07.780]  不斷提醒大家聖經在說什麼
[00:40:07.780 --> 00:40:10.780]  我沒有獎金沒有獎品
[00:40:10.780 --> 00:40:14.780]  但是有一個很好的身份去到上帝裏
[00:40:14.780 --> 00:40:19.780]  如果有這個身份
[00:40:19.780 --> 00:40:21.780]  有這樣的生命之後
[00:40:21.780 --> 00:40:23.780]  會怎麼樣呢
[00:40:23.780 --> 00:40:28.780]  13節開始有一個很特別的改變
[00:40:28.780 --> 00:40:34.780]  你們從前在過犯和未受割禮的肉體中死了
[00:40:34.780 --> 00:40:37.780]  神赦免你們一切的過犯
[00:40:37.780 --> 00:40:41.780]  便叫你們與基督一同活過來
[00:40:41.780 --> 00:40:44.780]  又同活了在律例上所寫
[00:40:44.780 --> 00:40:48.780]  攻擊我們有礙於我們的子居
[00:40:48.780 --> 00:40:52.780]  把他刪去釘在十字架上
[00:40:52.780 --> 00:40:56.780]  這一連串的說話是在說什麼
[00:40:56.780 --> 00:41:00.780]  這一連串的說話是告訴我們
[00:41:00.780 --> 00:41:04.780]  當一個人從未信主之前
[00:41:04.780 --> 00:41:07.780]  進入到信主之後的改變
[00:41:07.780 --> 00:41:09.780]  有什麼是拆解了
[00:41:09.780 --> 00:41:12.780]  當我們去看第十三節裏面說
[00:41:12.780 --> 00:41:15.780]  你過去的現象是怎麼樣的
[00:41:15.780 --> 00:41:17.780]  你在犯罪裏面
[00:41:17.780 --> 00:41:19.780]  受割禮的時候
[00:41:19.780 --> 00:41:21.780]  你是死在這個罪當中
[00:41:21.780 --> 00:41:26.780]  但是在這樣的狀態之下
[00:41:26.780 --> 00:41:30.780]  上帝不是要你否定這個事實
[00:41:30.780 --> 00:41:34.780]  但是我們的確是曾幾何時
[00:41:34.780 --> 00:41:37.780]  在一個罪的狀態之下
[00:41:37.780 --> 00:41:40.780]  我們要承認的
[00:41:40.780 --> 00:41:42.780]  不要去遮著眼睛
[00:41:42.780 --> 00:41:47.780]  去掩耳盜鈴
[00:41:47.780 --> 00:41:50.780]  沒有人聽到我聽不到我看不到
[00:41:50.780 --> 00:41:53.780]  就等同於世界上什麼人都看不到
[00:41:53.780 --> 00:41:55.780]  你知不知道現在很多基督徒都是這樣
[00:41:55.780 --> 00:41:57.780]  很多人都是這樣
[00:41:57.780 --> 00:41:59.780]  我認為不是就不是
[00:41:59.780 --> 00:42:01.780]  全世界都不是
[00:42:01.780 --> 00:42:03.780]  這個世界的對與錯真實
[00:42:03.780 --> 00:42:05.780]  不是到你去否定
[00:42:05.780 --> 00:42:08.780]  我看不到就沒有事實發生過
[00:42:08.780 --> 00:42:09.780]  不是
[00:42:10.780 --> 00:42:12.780]  你認為是什麼事
[00:42:12.780 --> 00:42:15.780]  你認為也不一定是這個世界的事實
[00:42:15.780 --> 00:42:21.780]  在這樣的種種的狀態之下
[00:42:21.780 --> 00:42:24.780]  你要承認自己的昔日的狀態
[00:42:24.780 --> 00:42:27.780]  所以得救見證一定要寫你過去
[00:42:27.780 --> 00:42:30.780]  你其實怎樣知道你自己的罪是什麼
[00:42:30.780 --> 00:42:34.780]  但是當你知罪之後
[00:42:34.780 --> 00:42:36.780]  你能夠悔改的話
[00:42:36.780 --> 00:42:39.780]  上帝就赦免你的罪
[00:42:40.780 --> 00:42:42.780]  怎樣赦免
[00:42:42.780 --> 00:42:44.780]  基督耶穌就入手
[00:42:44.780 --> 00:42:49.780]  用了一幅很適合哥羅西這個城市的描述
[00:42:49.780 --> 00:42:52.780]  變叫你們與基督徒活過來
[00:42:52.780 --> 00:42:54.780]  又用圖沒了在律例上所寫
[00:42:54.780 --> 00:42:57.780]  攻擊我們有礙於我們的自居
[00:42:57.780 --> 00:43:00.780]  把他刪去釘在十字架上
[00:43:00.780 --> 00:43:03.780]  我說為什麼很適合
[00:43:03.780 --> 00:43:06.780]  哥羅西教會聽這句話
[00:43:06.780 --> 00:43:08.780]  哥羅西是一個什麼地方
[00:43:08.780 --> 00:43:10.780]  記不記得
[00:43:10.780 --> 00:43:13.780]  一個重要商業交會點
[00:43:13.780 --> 00:43:15.780]  在今天的土耳其
[00:43:15.780 --> 00:43:17.780]  仍然是一個重要的交通
[00:43:17.780 --> 00:43:20.780]  陸路交通的要塞
[00:43:20.780 --> 00:43:23.780]  是一個商業城市
[00:43:23.780 --> 00:43:27.780]  在一個商業的城市裏
[00:43:27.780 --> 00:43:30.780]  做商業就有很多票據
[00:43:30.780 --> 00:43:34.780]  我家裏做生意
[00:43:34.780 --> 00:43:36.780]  所以我們很明白
[00:43:36.780 --> 00:43:39.780]  你知不知道那張單是什麼意思
[00:43:39.780 --> 00:43:41.780]  加拿大都一樣
[00:43:41.780 --> 00:43:44.780]  你買賣一定開單
[00:43:44.780 --> 00:43:48.780]  譬如你去餐館買東西不開單
[00:43:48.780 --> 00:43:51.780]  你知道他肯定有些狡猾的東西
[00:43:51.780 --> 00:43:56.780]  每逢開單或憑據的意思
[00:43:56.780 --> 00:43:59.780]  就是說你和他有個交易
[00:43:59.780 --> 00:44:02.780]  你欠了他的貨銀
[00:44:02.780 --> 00:44:06.780]  簡單來說就是債
[00:44:06.780 --> 00:44:08.780]  你欠了別人的債
[00:44:08.780 --> 00:44:11.780]  當你欠了別人的債
