
[00:00:00.000 --> 00:00:08.320]  弟兄姊妹平安 網上的弟兄姊妹平安
[00:22:34.880 --> 00:22:36.880]  就失去生命
[00:22:36.880 --> 00:22:39.880]  為我喪失生命的
[00:22:39.880 --> 00:22:41.880]  得著生命
[00:22:41.880 --> 00:22:44.880]  人賺得全世界
[00:22:44.880 --> 00:22:46.880]  得到甚麼呢
[00:22:46.880 --> 00:22:48.880]  得到一個吉
[00:22:48.880 --> 00:22:51.880]  人能拿甚麼換生命呢
[00:22:51.880 --> 00:22:53.880]  人只要在他富榮搖擂
[00:22:53.880 --> 00:22:55.880]  同著眾事者降臨
[00:22:55.880 --> 00:22:58.880]  那時候他要照個人的行為
[00:22:58.880 --> 00:23:00.880]  報應各人
[00:23:00.880 --> 00:23:03.880]  其實主耶穌是教我們計數
[00:23:03.880 --> 00:23:06.880]  一生一世都要計數
[00:23:06.880 --> 00:23:08.880]  到底得益的是甚麼
[00:23:08.880 --> 00:23:11.880]  到底真正的利益是甚麼
[00:23:11.880 --> 00:23:14.880]  到底得失應該怎樣看
[00:23:14.880 --> 00:23:17.880]  有一位叫做Blaise Pascal的
[00:23:17.880 --> 00:23:21.880]  法國哲學數學家
[00:23:21.880 --> 00:23:23.880]  很聰明
[00:23:23.880 --> 00:23:26.880]  有一天他明白了
[00:23:26.880 --> 00:23:31.880]  他說若果以短暫的今生
[00:23:31.880 --> 00:23:33.880]  來面對永恆
[00:23:33.880 --> 00:23:37.880]  那我這個短暫的今生的投資
[00:23:37.880 --> 00:23:41.880]  無論是多大都不會太大
[00:23:41.880 --> 00:23:45.880]  如果我能夠用今生來換取
[00:23:45.880 --> 00:23:48.880]  這個永恆的榮耀
[00:23:48.880 --> 00:23:50.880]  那是完全值得的
[00:23:50.880 --> 00:23:52.880]  但他的意思是這樣
[00:23:52.880 --> 00:23:55.880]  他有那個永恆的眼光
[00:23:55.880 --> 00:23:57.880]  親愛的兄姊妹
[00:23:57.880 --> 00:23:59.880]  我們今天面對著
[00:23:59.880 --> 00:24:01.880]  無論社會如何變遷
[00:24:01.880 --> 00:24:03.880]  我們人生如何風浪
[00:24:03.880 --> 00:24:06.880]  我們都不可以失去永恆的價值
[00:24:06.880 --> 00:24:07.880]  OK
[00:24:07.880 --> 00:24:09.880]  永恆的眼光
[00:24:09.880 --> 00:24:11.880]  真的
[00:24:11.880 --> 00:24:13.880]  沒有了這人生
[00:24:13.880 --> 00:24:15.880]  真是很悲的
[00:24:15.880 --> 00:24:17.880]  親愛的
[00:24:17.880 --> 00:24:20.880]  你以為你做得好就能夠興奮
[00:24:20.880 --> 00:24:23.880]  你做對了就能夠興奮
[00:24:23.880 --> 00:24:25.880]  你以為你可以用自己的力量
[00:24:25.880 --> 00:24:27.880]  來保住自己所有東西
[00:24:27.880 --> 00:24:32.880]  但是主耶穌說的那個就真的沒得彈
[00:24:32.880 --> 00:24:34.880]  因為你一定會輸
[00:24:34.880 --> 00:24:36.880]  一直損失損失損失
[00:24:36.880 --> 00:24:38.880]  為了他損失損失損失
[00:24:38.880 --> 00:24:40.880]  結果都是甚麼都沒有
[00:24:40.880 --> 00:24:41.880]  但當你甚麼都沒有的時候
[00:24:41.880 --> 00:24:43.880]  其實你甚麼都有
[00:24:43.880 --> 00:24:46.880]  很奧秘很奧妙
[00:24:46.880 --> 00:24:48.880]  那你有沒有經歷呢
[00:24:48.880 --> 00:24:50.880]  沒有經歷就沒甚麼可說了
[00:24:50.880 --> 00:24:52.880]  我希望你開始有經歷
[00:24:52.880 --> 00:24:54.880]  三天之後就說
[00:24:54.880 --> 00:24:56.880]  去損失多一點
[00:24:56.880 --> 00:24:58.880]  為主而損失
[00:24:58.880 --> 00:25:00.880]  為主而付出
[00:25:00.880 --> 00:25:02.880]  去死多一點
[00:25:02.880 --> 00:25:04.880]  不是霸佔自己的東西
[00:25:04.880 --> 00:25:06.880]  不是鞏固自己的東西
[00:25:06.880 --> 00:25:08.880]  而是放下自我
[00:25:08.880 --> 00:25:10.880]  看你的生命會不會改變
[00:25:10.880 --> 00:25:12.880]  其實人的生命不改變
[00:25:12.880 --> 00:25:14.880]  就是因為死都不肯死
[00:25:14.880 --> 00:25:17.880]  死都不肯認低位
[00:25:17.880 --> 00:25:20.880]  你試一下得罪我
[00:25:20.880 --> 00:25:22.880]  你罵我一句
[00:25:22.880 --> 00:25:28.880]  你千萬不要惹我
[00:25:28.880 --> 00:25:32.880]  你不理我我就不理你
[00:25:32.880 --> 00:25:34.880]  你知不知道
[00:25:34.880 --> 00:25:36.880]  我做牧師做了這麼久
[00:25:36.880 --> 00:25:38.880]  我真是害怕
[00:25:38.880 --> 00:25:40.880]  而且當你在一個堂會
[00:25:40.880 --> 00:25:42.880]  做牧師做得久
[00:25:42.880 --> 00:25:44.880]  是幾代人你都看到的
[00:25:44.880 --> 00:25:48.880]  有時你看到覺得真是傷心頭
[00:25:48.880 --> 00:25:51.880]  為甚麼幾代人都說是基督徒
[00:25:51.880 --> 00:25:57.880]  為甚麼原來家裏是老死不相往來
[00:25:57.880 --> 00:26:00.880]  大家斤斤計較到死
[00:26:00.880 --> 00:26:02.880]  是不是恐怖
[00:26:02.880 --> 00:26:04.880]  如有雷同實屬巧合
[00:26:04.880 --> 00:26:07.880]  我想工理堂沒有
[00:26:07.880 --> 00:26:10.880]  銅鑼灣好很多
[00:26:10.880 --> 00:26:12.880]  沒有這些事
[00:26:12.880 --> 00:26:15.880]  但怎樣死呢
[00:26:15.880 --> 00:26:17.880]  其實真的很實際
[00:26:17.880 --> 00:26:19.880]  有個神學院院長
[00:26:19.880 --> 00:26:22.880]  兩夫妻很恩愛
[00:26:22.880 --> 00:26:25.880]  太太很有美術感
[00:26:25.880 --> 00:26:27.880]  很優雅
[00:26:27.880 --> 00:26:32.880]  可惜到四十多歲
[00:26:32.880 --> 00:26:34.880]  開始腦出事
[00:26:34.880 --> 00:26:36.880]  認不出人
[00:26:36.880 --> 00:26:40.880]  到後來完全不知道老公是誰
[00:26:40.880 --> 00:26:43.880]  但老公在她身邊的時候
[00:26:43.880 --> 00:26:45.880]  又會有安全感
[00:26:45.880 --> 00:26:49.880]  但完全不知道老公是誰
[00:26:49.880 --> 00:26:53.880]  你作為一間出色的神學院院長
[00:26:53.880 --> 00:26:56.880]  又要培育天國的公民
[00:26:56.880 --> 00:26:59.880]  天國的工人
[00:26:59.880 --> 00:27:01.880]  教育家
[00:27:01.880 --> 00:27:03.880]  你會怎樣選擇
[00:27:03.880 --> 00:27:08.880]  你選擇繼續做偉大出色的教育家
[00:27:08.880 --> 00:27:12.880]  還是選擇做一個好像退休了的工作
[00:27:12.880 --> 00:27:16.880]  只對著一個認都不認得你的老婆
[00:27:16.880 --> 00:27:18.880]  你怎樣選擇
[00:27:18.880 --> 00:27:21.880]  四十多歲的人怎樣做人
[00:27:21.880 --> 00:27:23.880]  人生長耐耐
[00:27:23.880 --> 00:27:27.880]  我想他學會耶穌基督所說的
[00:27:27.880 --> 00:27:31.880]  就是自己捨下
[00:27:31.880 --> 00:27:33.880]  自己為妻子放下
[00:27:33.880 --> 00:27:38.880]  結果又造就了他美妙的生命的故事
[00:27:38.880 --> 00:27:42.880]  連一個悲慘的太太
[00:27:42.880 --> 00:27:44.880]  有一個這麼美好的生命
[00:27:44.880 --> 00:27:46.880]  直到她回天家
[00:27:46.880 --> 00:27:50.880]  但感謝天父的故事
[00:27:50.880 --> 00:27:54.880]  就是這位神學院院長有救長命
[00:27:54.880 --> 00:27:59.880]  所以後來又享受主為她預備
[00:27:59.880 --> 00:28:02.880]  再一個另一半
[00:28:02.880 --> 00:28:05.880]  生命多麼美好
[00:28:05.880 --> 00:28:09.880]  他的名字叫做Robertson McQuilkin
[00:28:09.880 --> 00:28:14.880]  是Columbia Seminary的院長
[00:28:14.880 --> 00:28:16.880]  這些人寫的書
[00:28:16.880 --> 00:28:18.880]  這些人的教導
[00:28:18.880 --> 00:28:20.880]  有生命的故事
[00:28:20.880 --> 00:28:22.880]  有生命的本質
[00:28:22.880 --> 00:28:26.880]  主耶穌說若有人要服侍我就當跟從我
[00:28:26.880 --> 00:28:28.880]  我在那裡服侍我的人也在那裡
[00:28:28.880 --> 00:28:32.880]  若有人服侍我我負別尊重他
[00:28:32.880 --> 00:28:35.880]  生命、生死教育
[00:28:35.880 --> 00:28:40.880]  其實存在於人神之間的關係
[00:28:40.880 --> 00:28:42.880]  存在於我們的生命
[00:28:42.880 --> 00:28:46.880]  到底是不是從神的眼光那裡來看
[00:28:46.880 --> 00:28:48.880]  從神的評價那裡來看
[00:28:48.880 --> 00:28:51.880]  從神的要求那裡來看
[00:28:51.880 --> 00:28:55.880]  生命是在乎一個侍奉誰
[00:28:55.880 --> 00:28:58.880]  英女皇九十歲生日的時候
[00:28:58.880 --> 00:29:01.880]  英國聖經公會和兩個福音機構
[00:29:01.880 --> 00:29:04.880]  他們出了一本紀念集
[00:29:04.880 --> 00:29:08.880]  那本書我知道有
[00:29:08.880 --> 00:29:11.880]  後來我去追蹤它
[00:29:11.880 --> 00:29:14.880]  我用了一百塊買了回來
[00:29:14.880 --> 00:29:23.880]  叫做The Servant Queen and the King She Serves
[00:29:23.880 --> 00:29:26.880]  主人是誰
[00:29:26.880 --> 00:29:28.880]  她二十五歲登基的時候
[00:29:28.880 --> 00:29:31.880]  那個權杖上面有兩個十字架
[00:29:31.880 --> 00:29:36.880]  她手裡拿著的地球上面有一個十字架
[00:29:36.880 --> 00:29:38.880]  她說明白
[00:29:38.880 --> 00:29:42.880]  自己之所以能夠有這麼長壽
[00:29:42.880 --> 00:29:45.880]  有這麼好的經歷
[00:29:45.880 --> 00:29:48.880]  是完全她自己口中說的
[00:29:48.880 --> 00:29:52.880]  I have seen the faithfulness of God
[00:29:52.880 --> 00:29:56.880]  我知道我的主是誰
[00:29:56.880 --> 00:29:59.880]  到九十六歲離世
[00:29:59.880 --> 00:30:01.880]  離世之前兩天
[00:30:01.880 --> 00:30:04.880]  我在人家第十五任的首相
[00:30:04.880 --> 00:30:08.880]  可不可以說是做到死
[00:30:08.880 --> 00:30:13.880]  真是很奇妙
[00:30:13.880 --> 00:30:18.880]  今天我們有主耶穌給我們的教導
[00:30:18.880 --> 00:30:20.880]  我總結一下
[00:30:20.880 --> 00:30:22.880]  其實真正的教育
[00:30:22.880 --> 00:30:27.880]  並不是教人有更高的知識
[00:30:27.880 --> 00:30:29.880]  有更多的知識
[00:30:29.880 --> 00:30:31.880]  真正的教育
[00:30:31.880 --> 00:30:36.880]  並不是教人怎樣有自保的能力
[00:30:36.880 --> 00:30:38.880]  真正的教育
[00:30:38.880 --> 00:30:44.880]  更加不是教人怎樣贏在終點起跑線那類的東西
[00:30:44.880 --> 00:30:48.880]  更加不是教人怎樣爭取更大的權
[00:30:48.880 --> 00:30:51.880]  更高的位
[00:30:51.880 --> 00:30:54.880]  耶穌基督的教育是什麼
[00:30:54.880 --> 00:30:57.880]  作眾人的僕人
[00:30:57.880 --> 00:31:01.880]  為羊捨命
[00:31:01.880 --> 00:31:05.880]  尊重上帝的上帝尊重他
[00:31:05.880 --> 00:31:07.880]  你當我說錯話也好
[00:31:07.880 --> 00:31:10.880]  我覺得今天最受尊重的
[00:31:10.880 --> 00:31:13.880]  是剛剛駕崩的這一位
[00:31:13.880 --> 00:31:17.880]  你想想全世界有多少道一直不斷的
[00:31:17.880 --> 00:31:20.880]  出於真誠的不是勉強的
[00:31:20.880 --> 00:31:23.880]  來追悼來思念
[00:31:23.880 --> 00:31:29.880]  那一位同樣是96歲的媽媽
[00:31:29.880 --> 00:31:32.880]  生了10個小孩
[00:31:32.880 --> 00:31:34.880]  她為著家人
[00:31:34.880 --> 00:31:36.880]  她很早喪偶
[00:31:36.880 --> 00:31:41.880]  她獨力單親撫養10個兒女
[00:31:41.880 --> 00:31:43.880]  其中一個孫子有8天咳嗽
[00:31:43.880 --> 00:31:45.880]  女兒也不知道怎麼辦的時候
[00:31:45.880 --> 00:31:49.880]  這個媽媽雖然是家境清貧
[00:31:49.880 --> 00:31:52.880]  但是毅然辭去她的工作
[00:31:52.880 --> 00:31:56.880]  專心來照顧這個孫子
[00:31:56.880 --> 00:31:58.880]  這些的生命
[00:31:58.880 --> 00:32:01.880]  這些這麼簡單的母愛
[00:32:01.880 --> 00:32:07.880]  其實都是在展現耶穌基督那一種的教導
[00:32:07.880 --> 00:32:10.880]  後來她兩個兒子做了牧師
[00:32:10.880 --> 00:32:13.880]  她的女兒嫁給了一個牧師
[00:32:13.880 --> 00:32:16.880]  其實是她安息禮拜那天
[00:32:16.880 --> 00:32:19.880]  知道她的故事
[00:32:19.880 --> 00:32:22.880]  我很偶然跟她兒子聊天
[00:32:22.880 --> 00:32:23.880]  她兒子跟我說
[00:32:23.880 --> 00:32:27.880]  我明天要負責媽媽的安息禮拜
[00:32:27.880 --> 00:32:30.880]  我媽媽有10個小孩
[00:32:30.880 --> 00:32:32.880]  她這樣這樣這樣
[00:32:32.880 --> 00:32:34.880]  96歲
[00:32:34.880 --> 00:32:39.880]  最後我們做教育的
[00:32:39.880 --> 00:32:44.880]  其實要幫助人展示一張什麼樣的成績表呢?
[00:32:44.880 --> 00:32:48.880]  當然我們是可以豁出去
[00:32:48.880 --> 00:32:51.880]  是說為主而教
[00:32:51.880 --> 00:32:53.880]  而且教人是認識真神
[00:32:53.880 --> 00:32:54.880]  認識真理
[00:32:54.880 --> 00:32:56.880]  跟隨主
[00:32:56.880 --> 00:33:00.880]  當然我們要幫助他發展讀書的能力
[00:33:00.880 --> 00:33:01.880]  智力
[00:33:01.880 --> 00:33:03.880]  提升社會謀生的力量
[00:33:03.880 --> 00:33:06.880]  但是那些從來都不是終極的目標
[00:33:06.880 --> 00:33:09.880]  對不對? 親愛的兄弟姐妹
[00:33:09.880 --> 00:33:11.880]  你可以住很漂亮的房子
[00:33:11.880 --> 00:33:14.880]  但是你家裡是沒有溫暖的
[00:33:14.880 --> 00:33:16.880]  你可以有很高的權柄
[00:33:16.880 --> 00:33:20.880]  但是你的權柄裡面是沒有正義的
[00:33:20.880 --> 00:33:22.880]  沒有憐憫的
[00:33:22.880 --> 00:33:24.880]  沒有仁愛的
[00:33:24.880 --> 00:33:27.880]  然後你自己始終是
[00:33:27.880 --> 00:33:28.880]  捨命
[00:33:28.880 --> 00:33:30.880]  捨自己
[00:33:30.880 --> 00:33:32.880]  不肯犧牲
[00:33:32.880 --> 00:33:34.880]  不肯認錯
[00:33:34.880 --> 00:33:36.880]  不肯悔改
[00:33:36.880 --> 00:33:38.880]  不肯憐憫
[00:33:39.880 --> 00:33:41.880]  我感恩
[00:33:41.880 --> 00:33:43.880]  是可以今天跟大家
[00:33:43.880 --> 00:33:45.880]  一起來反省
[00:33:45.880 --> 00:33:48.880]  來聆聽那一位說
[00:33:48.880 --> 00:33:50.880]  我的日子或長或短
[00:33:50.880 --> 00:33:53.880]  我都願意靠著恩典
[00:33:53.880 --> 00:33:54.880]  順手承諾
[00:33:54.880 --> 00:33:56.880]  服侍眾人
[00:33:56.880 --> 00:33:58.880]  但願我們的生命
[00:33:58.880 --> 00:34:00.880]  都成為一個
[00:34:00.880 --> 00:34:03.880]  是能夠有教導者的禱告
[00:34:03.880 --> 00:34:05.880]  有教導者的照明
[00:34:05.880 --> 00:34:08.880]  有教導的那個真諦
[00:34:08.880 --> 00:34:10.880]  主阿憐憫我們
[00:34:10.880 --> 00:34:14.880]  我們可以學富五車
[00:34:14.880 --> 00:34:17.880]  但是我們在你面前
[00:34:17.880 --> 00:34:19.880]  是一貧如洗
[00:34:19.880 --> 00:34:21.880]  主阿我們可以是
[00:34:21.880 --> 00:34:23.880]  很有才世
[00:34:23.880 --> 00:34:27.880]  很有權勢
[00:34:27.880 --> 00:34:30.880]  但是我們連自己的配偶
[00:34:30.880 --> 00:34:34.880]  都不能夠有溫和的言語
[00:34:34.880 --> 00:34:36.880]  有親愛的
[00:34:36.880 --> 00:34:39.880]  手牽手的同行
[00:34:39.880 --> 00:34:41.880]  主阿憐憫我們
[00:34:41.880 --> 00:34:43.880]  幫助我們
[00:34:43.880 --> 00:34:47.880]  能夠成為一個願意放下自我
[00:34:47.880 --> 00:34:49.880]  為主而活
[00:34:49.880 --> 00:34:52.880]  最後由你來評估
[00:34:52.880 --> 00:34:54.880]  我們的成績表
[00:34:54.880 --> 00:34:56.880]  我們一起祈禱
[00:34:56.880 --> 00:34:59.880]  為在我們當中勞苦
[00:34:59.880 --> 00:35:01.880]  在教育的事業裏面
[00:35:01.880 --> 00:35:03.880]  勞苦多年的
[00:35:03.880 --> 00:35:05.880]  感謝你
[00:35:05.880 --> 00:35:07.880]  為在當中
[00:35:07.880 --> 00:35:10.880]  哀愁、擔憂、恐懼
[00:35:10.880 --> 00:35:12.880]  求你醫治
[00:35:12.880 --> 00:35:14.880]  求你釋放
[00:35:14.880 --> 00:35:15.880]  多謝主耶穌
[00:35:15.880 --> 00:35:19.880]  你自己活出你所教導的生命
[00:35:19.880 --> 00:35:22.880]  憑著聖靈在你兒女身上的工作
[00:35:22.880 --> 00:35:26.880]  我們夠膽求你憐憫我們
[00:35:26.880 --> 00:35:28.880]  我們不肯死
[00:35:28.880 --> 00:35:31.880]  求你幫助我們能夠願意死
[00:35:31.880 --> 00:35:33.880]  敢去死
[00:35:33.880 --> 00:35:34.880]  為你而死
[00:35:34.880 --> 00:35:36.880]  向罪死
[00:35:36.880 --> 00:35:38.880]  向私慾死
[00:35:38.880 --> 00:35:39.880]  向狂妄死
[00:35:39.880 --> 00:35:41.880]  向驕傲死
[00:35:41.880 --> 00:35:44.880]  向一切的迷惑
[00:35:44.880 --> 00:35:47.880]  成為一個已死的人
[00:35:47.880 --> 00:35:54.880]  唯獨向聖善、良知、憐憫、仁愛、公義
[00:35:54.880 --> 00:35:56.880]  我們無畏無懼的
[00:35:56.880 --> 00:35:59.880]  繼續傳聖下去
[00:35:59.880 --> 00:36:01.880]  求主聽我們祈禱
[00:36:01.880 --> 00:36:03.880]  奉耶穌基督聖名
[00:36:03.880 --> 00:36:05.880]  阿們
[00:36:06.880 --> 00:36:07.880]  字幕:J Chong
[00:36:08.880 --> 00:36:09.880]  字幕:J Chong
[00:36:10.880 --> 00:36:11.880]  字幕:J Chong
[00:36:12.880 --> 00:36:13.880]  字幕:J Chong
[00:36:14.880 --> 00:36:15.880]  字幕:J Chong
[00:36:15.880 --> 00:36:16.880]  字幕:J Chong
[00:36:16.880 --> 00:36:19.880]  (字幕由 Amara.org 社群提供)
[00:36:19.880 --> 00:36:22.880]  (字幕由 Amara.org 社群提供)

