
[00:00:00.000 --> 00:00:03.000]  字幕由Amara.org社區提供
[00:19:01.000 --> 00:19:04.000]  第一節天下人的口音是一樣
[00:19:04.000 --> 00:19:06.000]  我們叫做A
[00:19:06.000 --> 00:19:08.000]  第二節往天下遷移
[00:19:08.000 --> 00:19:10.000]  住在一塊平原
[00:19:10.000 --> 00:19:11.000]  我們叫做B
[00:19:11.000 --> 00:19:13.000]  第三節到第四節
[00:19:13.000 --> 00:19:15.000]  計劃築一座城和一座塔
[00:19:15.000 --> 00:19:16.000]  我們叫做C
[00:19:16.000 --> 00:19:18.000]  等至神降臨視察
[00:19:18.000 --> 00:19:19.000]  我們叫做D
[00:19:19.000 --> 00:19:21.000]  第六節到第七節
[00:19:21.000 --> 00:19:23.000]  計劃組織建城和塔
[00:19:23.000 --> 00:19:25.000]  應該是C1
[00:19:25.000 --> 00:19:27.000]  剛剛是和第三節到第四節
[00:19:27.000 --> 00:19:30.000]  計劃建城和塔
[00:19:30.000 --> 00:19:33.000]  這裏就是阻止建城和塔
[00:19:33.000 --> 00:19:34.000]  所以C1
[00:19:34.000 --> 00:19:37.000]  第八節是人分散在全地
[00:19:37.000 --> 00:19:39.000]  這個和第二節剛剛相反
[00:19:39.000 --> 00:19:40.000]  我們叫做B1
[00:19:40.000 --> 00:19:44.000]  第三節就是往東遷移
[00:19:44.000 --> 00:19:46.000]  住在一塊平原
[00:19:46.000 --> 00:19:49.000]  第八節就是人分散在全地
[00:19:49.000 --> 00:19:51.000]  最後第九節
[00:19:51.000 --> 00:19:54.000]  天下人的言語和A第一節
[00:19:54.000 --> 00:19:57.000]  天下人的口音一樣
[00:19:57.000 --> 00:19:59.000]  一個是一
[00:19:59.000 --> 00:20:01.000]  一個是散
[00:20:01.000 --> 00:20:05.000]  這個就是創世紀巴比塔的故事
[00:20:05.000 --> 00:20:07.000]  從這個排列看來
[00:20:07.000 --> 00:20:10.000]  這是一個非常工整的排列
[00:20:10.000 --> 00:20:12.000]  前一部分講到人的作爲
[00:20:12.000 --> 00:20:14.000]  後一部分講到神的作爲
[00:20:14.000 --> 00:20:17.000]  前一部分講到中心是字
[00:20:17.000 --> 00:20:19.000]  前一部分的中心是亂
[00:20:19.000 --> 00:20:23.000]  神光臨時辰是成亂的中心
[00:20:23.000 --> 00:20:25.000]  也是關鍵性的逆轉
[00:20:25.000 --> 00:20:26.000]  從文體來說
[00:20:26.000 --> 00:20:28.000]  這是一個詩歌的看法
[00:20:28.000 --> 00:20:30.000]  不是歷史的技術文
[00:20:30.000 --> 00:20:31.000]  我們再來看看
[00:20:31.000 --> 00:20:34.000]  這條聖經的用字
[00:20:34.000 --> 00:20:35.000]  第一節和第九節
[00:20:35.000 --> 00:20:38.000]  都是講到天下人的言語
[00:20:38.000 --> 00:20:39.000]  第二節和第八節
[00:20:39.000 --> 00:20:41.000]  就是講到哪裏
[00:20:41.000 --> 00:20:43.000]  第三節A和七節B
[00:20:43.000 --> 00:20:45.000]  是講到彼此
[00:20:45.000 --> 00:20:48.000]  我們做磚瓦
[00:20:48.000 --> 00:20:49.000]  第三節B
[00:20:49.000 --> 00:20:53.000]  起碼來文和變亂的亂語
[00:20:53.000 --> 00:20:54.000]  是相反的
[00:20:54.000 --> 00:20:56.000]  字母剛剛調轉了
[00:20:56.000 --> 00:20:58.000]  建造第四節和第五節
[00:20:58.000 --> 00:21:00.000]  聖和塔第四節和第五節
[00:21:00.000 --> 00:21:02.000]  耶和華臨要漢漢
[00:21:02.000 --> 00:21:04.000]  就是第五節
[00:21:04.000 --> 00:21:06.000]  這個排列
[00:21:06.000 --> 00:21:08.000]  我們很清楚看到
[00:21:08.000 --> 00:21:10.000]  經文的特點
[00:21:10.000 --> 00:21:12.000]  有很多字類是重複的使用
[00:21:12.000 --> 00:21:14.000]  有強烈的對比
[00:21:14.000 --> 00:21:16.000]  耶和華臨要漢漢
[00:21:16.000 --> 00:21:18.000]  這一句的用字
[00:21:18.000 --> 00:21:22.000]  是整段唯一沒有重複的使用
[00:21:22.000 --> 00:21:23.000]  很明顯
[00:21:23.000 --> 00:21:24.000]  這又是一個典型的
[00:21:24.000 --> 00:21:26.000]  希伯來文詩歌的題材
[00:21:26.000 --> 00:21:29.000]  而不是技術人類歷史的過程
[00:21:29.000 --> 00:21:30.000]  它的重點是
[00:21:30.000 --> 00:21:33.000]  體重人企圖同神角力
[00:21:33.000 --> 00:21:36.000]  昔日他們的科技是磚和灰泥
[00:21:36.000 --> 00:21:39.000]  目的就是塔頂通天
[00:21:39.000 --> 00:21:41.000]  要傳揚他們的名
[00:21:41.000 --> 00:21:43.000]  如今他們企圖用高科技
[00:21:43.000 --> 00:21:45.000]  企圖用高科技
[00:21:45.000 --> 00:21:48.000]  用AI用電腦用大數據
[00:21:48.000 --> 00:21:51.000]  用太空站去征服這個世界
[00:21:51.000 --> 00:21:53.000]  征服這個宇宙
[00:21:53.000 --> 00:21:55.000]  征服這個大自然
[00:21:55.000 --> 00:21:57.000]  甚至神自己
[00:21:57.000 --> 00:21:59.000]  這個是巴比塔的2比0
[00:21:59.000 --> 00:22:01.000]  比巴比塔的1比0
[00:22:01.000 --> 00:22:03.000]  更高更強更快更大
[00:22:03.000 --> 00:22:05.000]  同樣地球一體化
[00:22:05.000 --> 00:22:07.000]  重視我們今天的世界
[00:22:07.000 --> 00:22:09.000]  一樣的意願
[00:22:09.000 --> 00:22:11.000]  好像Google Translate一樣
[00:22:11.000 --> 00:22:13.000]  同樣的科技
[00:22:13.000 --> 00:22:15.000]  不用什麼專家
[00:22:15.000 --> 00:22:17.000]  我們可以一早看得出
[00:22:17.000 --> 00:22:19.000]  今天整個世界的發展
[00:22:19.000 --> 00:22:21.000]  是重複了巴比塔
[00:22:21.000 --> 00:22:25.000]  所有這些都是巴比塔的2.0
[00:22:25.000 --> 00:22:27.000]  聖經就告訴你
[00:22:27.000 --> 00:22:29.000]  人的計劃是徹底失敗
[00:22:29.000 --> 00:22:31.000]  因爲神阻止他們的計劃
[00:22:31.000 --> 00:22:33.000]  變煉了他們的口音
[00:22:33.000 --> 00:22:35.000]  以至於他們不能夠彼此溝通
[00:22:35.000 --> 00:22:38.000]  如此盛度的貪圖計劃就告吹了
[00:22:38.000 --> 00:22:41.000]  因爲他們在士拿之地
[00:22:41.000 --> 00:22:44.000]  希伯來文士拿就是亂的意思
[00:22:44.000 --> 00:22:46.000]  我們看到一個很弔詭性的真理
[00:22:46.000 --> 00:22:48.000]  他們稱這個塔是巴比
[00:22:48.000 --> 00:22:50.000]  巴比就是神的門天的門
[00:22:50.000 --> 00:22:52.000]  他們以爲自己就是神
[00:22:52.000 --> 00:22:54.000]  但是第九節就告訴你
[00:22:54.000 --> 00:22:56.000]  巴比不再是神的門
[00:22:56.000 --> 00:22:58.000]  而是混亂和愚昧
[00:22:58.000 --> 00:23:01.000]  人似乎看不到這個效果
[00:23:01.000 --> 00:23:04.000]  還繼續尋求巴比塔的2比0
[00:23:04.000 --> 00:23:07.000]  2.0 3.0 4.0
[00:23:07.000 --> 00:23:10.000]  這個世界就越來越亂
[00:23:10.000 --> 00:23:12.000]  我們再看第二個故事
[00:23:12.000 --> 00:23:15.000]  繼續在但爾裏書第四章十至十七節
[00:23:15.000 --> 00:23:18.000]  巴比倫大帝國的尼布格尼撒王
[00:23:18.000 --> 00:23:19.000]  做了一個夢
[00:23:19.000 --> 00:23:21.000]  他夢見當地有一火柱
[00:23:21.000 --> 00:23:26.000]  極其高大又堅固高到頂天
[00:23:26.000 --> 00:23:28.000]  從地極都能夠看到
[00:23:28.000 --> 00:23:30.000]  葉子華美果子甚多
[00:23:30.000 --> 00:23:32.000]  可作衆人的食物
[00:23:32.000 --> 00:23:34.000]  前夜的酒壽
[00:23:34.000 --> 00:23:37.000]  全部列在他們的陰下
[00:23:37.000 --> 00:23:40.000]  天空的飛鳥宿在樹上
[00:23:40.000 --> 00:23:43.000]  有血氣的都拿這個樹來喫
[00:23:43.000 --> 00:23:45.000]  他見到這個異象
[00:23:45.000 --> 00:23:48.000]  有一位守望的聖者從天而降
[00:23:48.000 --> 00:23:50.000]  大聲的呼叫
[00:23:50.000 --> 00:23:52.000]  斬掉這棵樹去
[00:23:52.000 --> 00:23:55.000]  搖掉所有的葉子
[00:23:55.000 --> 00:23:57.000]  拋散所有的果子
[00:23:57.000 --> 00:24:00.000]  使那些酒壽不能夠再在樹下
[00:24:00.000 --> 00:24:03.000]  飛鳥不可以再躲在樹枝
[00:24:03.000 --> 00:24:05.000]  樹不要留在地內
[00:24:05.000 --> 00:24:09.000]  用鐵圈和銅圈誇着它
[00:24:09.000 --> 00:24:11.000]  在田野的青草中
[00:24:11.000 --> 00:24:14.000]  讓天路滴溼
[00:24:14.000 --> 00:24:18.000]  這就是和地上一同喫草
[00:24:18.000 --> 00:24:21.000]  是他的心改變
[00:24:21.000 --> 00:24:23.000]  他的心不再是人心
[00:24:23.000 --> 00:24:25.000]  而是一個獸心
[00:24:25.000 --> 00:24:27.000]  是要經歷七年
[00:24:27.000 --> 00:24:29.000]  這個故事是講到
[00:24:29.000 --> 00:24:31.000]  巴比倫王尼布格尼撒
[00:24:31.000 --> 00:24:33.000]  當自己是上帝
[00:24:33.000 --> 00:24:36.000]  但是守望者所發出的令令
[00:24:36.000 --> 00:24:38.000]  要使人知道
[00:24:38.000 --> 00:24:41.000]  最高者人的國的掌權
[00:24:41.000 --> 00:24:43.000]  不是在人
[00:24:43.000 --> 00:24:45.000]  是在神
[00:24:45.000 --> 00:24:47.000]  神要把這個國賜給你
[00:24:47.000 --> 00:24:48.000]  你就有
[00:24:48.000 --> 00:24:50.000]  神把這個國拿走
[00:24:50.000 --> 00:24:52.000]  你就拿走
[00:24:52.000 --> 00:24:54.000]  這個故事和第一個故事
[00:24:54.000 --> 00:24:57.000]  巴比倫王尼布格尼布格尼是有很多類似的地方
[00:24:57.000 --> 00:24:59.000]  第一個故事是講那個塔
[00:24:59.000 --> 00:25:01.000]  第二個故事是講那棵大樹
[00:25:01.000 --> 00:25:02.000]  兩個都是高大
[00:25:02.000 --> 00:25:03.000]  人人可以看見
[00:25:03.000 --> 00:25:04.000]  不單止高大
[00:25:04.000 --> 00:25:06.000]  而且有很多人在它任下
[00:25:06.000 --> 00:25:08.000]  前者是一座城
[00:25:08.000 --> 00:25:10.000]  工人生活所需
[00:25:10.000 --> 00:25:11.000]  有得保障
[00:25:11.000 --> 00:25:12.000]  後者是一棵大樹
[00:25:12.000 --> 00:25:14.000]  供給走狩和飛鳥的妻身
[00:25:14.000 --> 00:25:16.000]  有好作食物
[00:25:16.000 --> 00:25:18.000]  前者所用的是科技
[00:25:18.000 --> 00:25:19.000]  語言文化
[00:25:19.000 --> 00:25:20.000]  極其先進
[00:25:20.000 --> 00:25:22.000]  後者所用的是農業
[00:25:22.000 --> 00:25:24.000]  生產經濟和茂盛
[00:25:24.000 --> 00:25:25.000]  極其興旺
[00:25:25.000 --> 00:25:26.000]  前者
[00:25:26.000 --> 00:25:27.000]  神是擾亂他們
[00:25:27.000 --> 00:25:28.000]  割散東西
[00:25:28.000 --> 00:25:29.000]  後者
[00:25:29.000 --> 00:25:30.000]  一位守望者的聖者
[00:25:30.000 --> 00:25:31.000]  從天而降
[00:25:31.000 --> 00:25:33.000]  將他砍伐
[00:25:33.000 --> 00:25:34.000]  葉子搖掉
[00:25:34.000 --> 00:25:35.000]  果子拋散
[00:25:35.000 --> 00:25:37.000]  飛鳥和走狩都離去
[00:25:37.000 --> 00:25:39.000]  完全崩潰
[00:25:39.000 --> 00:25:40.000]  前者是講述
[00:25:40.000 --> 00:25:42.000]  靈祿所建的帝國
[00:25:42.000 --> 00:25:43.000]  後者是講述
[00:25:43.000 --> 00:25:45.000]  尼布格尼撒所建立的
[00:25:45.000 --> 00:25:47.000]  巴比倫帝國
[00:25:47.000 --> 00:25:48.000]  這些都是什麼?
[00:25:48.000 --> 00:25:50.000]  散和亂
[00:25:50.000 --> 00:25:52.000]  這是神的作爲
[00:25:52.000 --> 00:25:54.000]  是人類由而取
[00:25:54.000 --> 00:25:57.000]  自高自大的結果
[00:25:57.000 --> 00:25:59.000]  我們看完這兩段聖經
[00:25:59.000 --> 00:26:01.000]  我們有什麼結論
[00:26:01.000 --> 00:26:02.000]  或者我用以下的故事
[00:26:02.000 --> 00:26:04.000]  作爲一個結論
[00:26:04.000 --> 00:26:06.000]  蘋果的創辦人
[00:26:06.000 --> 00:26:07.000]  Steve Jobs
[00:26:07.000 --> 00:26:08.000]  在2005年
[00:26:08.000 --> 00:26:10.000]  Stanford大學的畢業裏面
[00:26:10.000 --> 00:26:12.000]  講了一個非常精彩的演講
[00:26:12.000 --> 00:26:13.000]  他叫做
[00:26:13.000 --> 00:26:15.000]  Stay Hungry, Stay Foodish
[00:26:15.000 --> 00:26:17.000]  求知若機
[00:26:17.000 --> 00:26:18.000]  虛心若愚
[00:26:18.000 --> 00:26:19.000]  他提到一年前
[00:26:19.000 --> 00:26:21.000]  醫生髮現他患上了
[00:26:21.000 --> 00:26:22.000]  胰臟癌
[00:26:22.000 --> 00:26:23.000]  以爲他只有
[00:26:23.000 --> 00:26:25.000]  三個月至六個月命
[00:26:25.000 --> 00:26:28.000]  勸他預備下身後患
[00:26:28.000 --> 00:26:29.000]  後來經過
[00:26:29.000 --> 00:26:31.000]  醫生詳細切片檢查
[00:26:31.000 --> 00:26:32.000]  發現原來
[00:26:32.000 --> 00:26:33.000]  他患了一種
[00:26:33.000 --> 00:26:35.000]  很罕見的癌病
[00:26:35.000 --> 00:26:36.000]  而這個癌病
[00:26:36.000 --> 00:26:38.000]  是可以得到醫治的
[00:26:38.000 --> 00:26:39.000]  所以
[00:26:39.000 --> 00:26:41.000]  他在演講的時候
[00:26:41.000 --> 00:26:42.000]  他就說
[00:26:42.000 --> 00:26:43.000]  我自己經過手術
[00:26:43.000 --> 00:26:44.000]  已經復原
[00:26:44.000 --> 00:26:46.000]  希望可以活多數十年
[00:26:46.000 --> 00:26:47.000]  他的豪言
[00:26:47.000 --> 00:26:49.000]  對Stanford大學說
[00:26:49.000 --> 00:26:51.000]  沒有人想死
[00:26:51.000 --> 00:26:52.000]  就是那些
[00:26:52.000 --> 00:26:53.000]  很相信天堂的人
[00:26:53.000 --> 00:26:55.000]  都不想死
[00:26:55.000 --> 00:26:57.000]  但是人不免有得死
[00:26:57.000 --> 00:26:59.000]  沒有人可以逃避
[00:26:59.000 --> 00:27:00.000]  既然如此
[00:27:00.000 --> 00:27:01.000]  我們就可以
[00:27:01.000 --> 00:27:03.000]  從另一個角度去看死亡
[00:27:03.000 --> 00:27:05.000]  死亡是人生最美的事
[00:27:05.000 --> 00:27:07.000]  唯有經過死亡
[00:27:07.000 --> 00:27:09.000]  舊的先過去
[00:27:09.000 --> 00:27:10.000]  新的先回來
[00:27:10.000 --> 00:27:11.000]  再來
[00:27:11.000 --> 00:27:13.000]  我們一生既短暫亦有限
[00:27:13.000 --> 00:27:15.000]  不要浪費你的青春
[00:27:15.000 --> 00:27:17.000]  不要只顧着活在
[00:27:17.000 --> 00:27:19.000]  人對你的期望
[00:27:19.000 --> 00:27:22.000]  你聆聽心裏面的聲音和指引
[00:27:22.000 --> 00:27:24.000]  其它一切都是示要
[00:27:24.000 --> 00:27:26.000]  但想都想不到
[00:27:26.000 --> 00:27:28.000]  2011年的癌病復發
[00:27:28.000 --> 00:27:30.000]  到10月5日
[00:27:30.000 --> 00:27:32.000]  他就離世
[00:27:32.000 --> 00:27:34.000]  死的時候只有57歲
[00:27:34.000 --> 00:27:38.000]  無論你有多少的才華
[00:27:38.000 --> 00:27:40.000]  有多少的財富
[00:27:40.000 --> 00:27:42.000]  有多少的功名
[00:27:42.000 --> 00:27:45.000]  面對着死亡的時候
[00:27:45.000 --> 00:27:52.000]  施主最後的遺言只是「哦哇噢哇噢哇噢」
[00:27:52.000 --> 00:27:55.000]  但聖經卻是宣稱
[00:27:55.000 --> 00:27:58.000]  「死呀!你得勝的權勢在哪裏?」
[00:27:58.000 --> 00:28:01.000]  「死呀!你的權勢在哪裏?」
[00:28:01.000 --> 00:28:05.000]  「感謝神使我們直覺耶穌基督」
[00:28:05.000 --> 00:28:07.000]  已經是得勝有餘了
[00:28:07.000 --> 00:28:11.000]  哥林多前書15章55-57
[00:28:11.000 --> 00:28:13.000]  面對我們是有兩條路
[00:28:13.000 --> 00:28:16.000]  耶穌說一條是寬的路
[00:28:16.000 --> 00:28:19.000]  這條路卻是引導滅亡
[00:28:19.000 --> 00:28:21.000]  一條是窄的路
[00:28:21.000 --> 00:28:24.000]  這條路卻是引導永生
[00:28:24.000 --> 00:28:27.000]  我們選擇什麼呢?
[00:28:27.000 --> 00:28:30.000]  是選擇很多人都走那條寬路
[00:28:30.000 --> 00:28:32.000]  但卻是走到滅亡
[00:28:32.000 --> 00:28:37.000]  還是選擇上帝爲我們預備那條窄的路
[00:28:37.000 --> 00:28:40.000]  但卻引導永生呢?
[00:28:40.000 --> 00:28:42.000]  這是一個抉擇
[00:28:42.000 --> 00:28:44.000]  我們的抉擇是什麼呢?
[00:28:44.000 --> 00:28:46.000]  好!請我們同心諦堂
[00:28:46.000 --> 00:28:47.000]  我們同禱告
[00:28:47.000 --> 00:28:50.000]  慈悲人啊!天父再一次多謝你
[00:28:50.000 --> 00:28:53.000]  要離開你只是一片混亂
[00:28:53.000 --> 00:28:55.000]  無論我們的家庭
[00:28:55.000 --> 00:28:56.000]  我們的內心
[00:28:56.000 --> 00:28:59.000]  這個世界都是如此的
[00:28:59.000 --> 00:29:02.000]  教導我們有聰明的抉擇
[00:29:02.000 --> 00:29:04.000]  真的跟隨你
[00:29:04.000 --> 00:29:06.000]  因爲在你裏面
[00:29:06.000 --> 00:29:08.000]  我們有永生的盼望
[00:29:08.000 --> 00:29:10.000]  我們還驚怕些什麼呢?
[00:29:10.000 --> 00:29:12.000]  我們今天禱告
[00:29:12.000 --> 00:29:14.000]  是奉耶穌基督的命求
[00:29:14.000 --> 00:29:16.000]  阿們
