
[00:00:00.000 --> 00:00:05.920]  我們今天主恩典多謝敬拜小祖
[00:18:16.960 --> 00:18:19.200]  然後不斷產生有領袖
[00:18:19.200 --> 00:18:21.440]  不斷有弟兄姊妹願意出來
[00:18:21.440 --> 00:18:23.200]  來帶領
[00:18:23.200 --> 00:18:24.880]  來做執事
[00:18:24.880 --> 00:18:26.800]  甚至做長老
[00:18:26.800 --> 00:18:29.360]  甚至來奉獻出來做傳道人
[00:18:29.360 --> 00:18:33.120]  不斷的產生有神國的新力軍
[00:18:33.120 --> 00:18:34.400]  滿途分裂
[00:18:34.400 --> 00:18:36.480]  幫助我們不斷的在
[00:18:36.480 --> 00:18:39.360]  滿途的事工裏面來成長
[00:18:39.360 --> 00:18:41.920]  有些如果在文字方面、文宣方面
[00:18:41.920 --> 00:18:43.200]  來有恩賜的
[00:18:43.200 --> 00:18:44.560]  鼓勵他多寫作
[00:18:44.560 --> 00:18:46.640]  多發表他的Twitter
[00:18:46.640 --> 00:18:48.320]  發表他的Blog
[00:18:48.320 --> 00:18:50.320]  在小組的事工裏面
[00:18:50.320 --> 00:18:51.920]  我們同樣要去建立
[00:18:51.920 --> 00:18:54.240]  建立在小組的牧養
[00:18:54.240 --> 00:18:56.160]  大家發揮互相牧養
[00:18:56.160 --> 00:18:59.200]  不單只是牧師牧養我們
[00:18:59.200 --> 00:19:01.280]  我們大家互相牧養
[00:19:01.280 --> 00:19:02.880]  小組長牧養組員
[00:19:02.880 --> 00:19:04.880]  組員牧養小組長
[00:19:04.880 --> 00:19:06.560]  互相的服侍
[00:19:06.560 --> 00:19:08.880]  在關懷裏面
[00:19:08.880 --> 00:19:10.560]  主內關懷裏面
[00:19:10.560 --> 00:19:12.560]  來建立一個教會
[00:19:12.560 --> 00:19:13.680]  如果這樣的時候
[00:19:13.680 --> 00:19:15.440]  整個教會很緊密的
[00:19:15.440 --> 00:19:17.440]  好像一個軍隊
[00:19:17.440 --> 00:19:18.960]  各盡其職的
[00:19:18.960 --> 00:19:21.040]  在那邊來侍奉
[00:19:21.040 --> 00:19:22.320]  多好啊
[00:19:22.320 --> 00:19:24.720]  如果教會能夠這樣發揮起來的話
[00:19:24.720 --> 00:19:26.960]  這股動力是很厲害的
[00:19:26.960 --> 00:19:28.400]  然後就去外
[00:19:28.400 --> 00:19:29.440]  來外展
[00:19:29.440 --> 00:19:30.960]  去傳福音
[00:19:30.960 --> 00:19:32.400]  對社會的服務
[00:19:32.400 --> 00:19:33.600]  社會的關懷
[00:19:33.600 --> 00:19:34.800]  去個人報道
[00:19:34.800 --> 00:19:36.080]  去群體報道
[00:19:36.080 --> 00:19:39.040]  又參與一些海外的宣教
[00:19:39.040 --> 00:19:40.400]  猜拳的事工
[00:19:40.400 --> 00:19:43.840]  有這種的生命的見證力量
[00:19:43.840 --> 00:19:44.720]  多好啊
[00:19:44.720 --> 00:19:46.240]  所以我們說教會
[00:19:46.240 --> 00:19:47.520]  今天我跟大家說
[00:19:47.520 --> 00:19:49.200]  是一個整體方面的
[00:19:49.200 --> 00:19:51.040]  一個教會的成長
[00:19:51.040 --> 00:19:53.040]  我們要去了解的
[00:19:53.040 --> 00:19:56.080]  我們說有這四個導向
[00:19:56.080 --> 00:19:58.560]  可以從四個方向來看的
[00:19:58.560 --> 00:20:00.000]  一個是向上的
[00:20:00.000 --> 00:20:02.720]  向上就說到我們和神
[00:20:02.720 --> 00:20:04.720]  我們敬拜神
[00:20:04.720 --> 00:20:06.240]  有神的同在
[00:20:06.240 --> 00:20:07.760]  這個所謂celebration
[00:20:07.760 --> 00:20:09.040]  或者叫做worship
[00:20:09.040 --> 00:20:11.600]  我們怎樣來都是抬頭仰望
[00:20:11.600 --> 00:20:13.920]  憑信心來都是走下去
[00:20:13.920 --> 00:20:15.440]  這是一個靈明方面
[00:20:15.440 --> 00:20:17.760]  聖靈接觸的事工方面
[00:20:17.760 --> 00:20:18.800]  向下呢
[00:20:18.800 --> 00:20:19.840]  下向呢
[00:20:19.840 --> 00:20:22.480]  就是說到神向我們來說話
[00:20:22.480 --> 00:20:24.960]  上帝的話語進入我們的裏面
[00:20:24.960 --> 00:20:26.800]  向我們宣講
[00:20:26.800 --> 00:20:29.120]  我們用信心去
[00:20:29.120 --> 00:20:30.880]  用信服去聆聽
[00:20:30.880 --> 00:20:32.960]  去接受這個cultivation
[00:20:32.960 --> 00:20:35.280]  幫助我們靈明的成長
[00:20:35.280 --> 00:20:36.560]  就用神的道
[00:20:36.560 --> 00:20:38.080]  The word of God
[00:20:38.080 --> 00:20:38.880]  然後呢
[00:20:38.880 --> 00:20:40.240]  向內呢
[00:20:40.240 --> 00:20:42.080]  就是我們本身個人向內
[00:20:42.080 --> 00:20:45.120]  或者弟兄姊妹彼此之間的那種關係
[00:20:45.120 --> 00:20:47.280]  我們怎樣彼此相愛
[00:20:47.280 --> 00:20:49.760]  馴服主的誡命
[00:20:49.760 --> 00:20:51.680]  我們之間connection
[00:20:51.680 --> 00:20:54.000]  我們怎樣能夠維繫起
[00:20:54.000 --> 00:20:56.320]  建立一個網絡的關係
[00:20:56.320 --> 00:20:58.000]  然後呢
[00:20:58.000 --> 00:20:59.040]  向外呢
[00:20:59.040 --> 00:21:01.280]  當然我們是向這個世界
[00:21:01.280 --> 00:21:02.560]  向這個社區
[00:21:02.560 --> 00:21:03.840]  向這個群體
[00:21:03.840 --> 00:21:05.440]  榮神益人的
[00:21:05.440 --> 00:21:06.720]  這種commission
[00:21:06.720 --> 00:21:09.200]  這種見證
[00:21:09.200 --> 00:21:10.880]  主要是來幫助我們
[00:21:10.880 --> 00:21:12.800]  當我們要這樣做的時候
[00:21:12.800 --> 00:21:14.560]  我們的基礎
[00:21:14.560 --> 00:21:17.040]  即是說教會的基礎
[00:21:17.040 --> 00:21:18.080]  很重要的
[00:21:18.080 --> 00:21:19.520]  而這個基礎呢
[00:21:19.520 --> 00:21:21.760]  我們可以提出一個所謂的
[00:21:21.760 --> 00:21:23.280]  家的觀念
[00:21:23.280 --> 00:21:26.400]  這個在新約裏面有個字叫做ichos
[00:21:26.400 --> 00:21:29.440]  ichos這個字就是一個家庭的觀念
[00:21:29.440 --> 00:21:31.040]  就是一個屋簷裏面
[00:21:31.040 --> 00:21:33.200]  我們有父母有子女
[00:21:33.200 --> 00:21:34.640]  教會呢
[00:21:34.640 --> 00:21:36.160]  有一個屬靈的家
[00:21:36.160 --> 00:21:38.560]  教會在屬靈的家的時候
[00:21:38.560 --> 00:21:41.120]  怎樣能夠發揮這種的
[00:21:41.120 --> 00:21:42.800]  家庭的觀念
[00:21:42.800 --> 00:21:45.360]  這種ichos的原理
[00:21:45.360 --> 00:21:46.480]  就是說
[00:21:46.480 --> 00:21:48.560]  這個是我的家
[00:21:48.560 --> 00:21:50.560]  我是一份子
[00:21:50.560 --> 00:21:52.320]  這個家的興衰
[00:21:52.320 --> 00:21:53.600]  我有責任的
[00:21:53.600 --> 00:21:55.200]  匹夫都有責任
[00:21:55.200 --> 00:21:56.800]  每個人都是有一份的
[00:21:56.800 --> 00:21:58.240]  力量有錢出力
[00:21:58.240 --> 00:21:59.440]  錢有力出力
[00:21:59.440 --> 00:22:00.960]  能夠祈禱的祈禱
[00:22:00.960 --> 00:22:02.640]  能夠報道的報道
[00:22:02.640 --> 00:22:04.080]  能夠參與的參與
[00:22:04.080 --> 00:22:05.120]  這樣的時候呢
[00:22:05.120 --> 00:22:06.800]  這個家的觀念呢
[00:22:06.800 --> 00:22:09.600]  教會能夠成為一個家庭化
[00:22:09.600 --> 00:22:11.440]  能夠很親密的
[00:22:11.440 --> 00:22:14.240]  大家的關係很緊密的
[00:22:14.240 --> 00:22:18.720]  互相的好像手足情深的關係
[00:22:18.720 --> 00:22:21.200]  在這種的關係裏面
[00:22:21.200 --> 00:22:24.720]  我們來建立起一個小組裏面
[00:22:24.720 --> 00:22:26.800]  我們來成長
[00:22:26.800 --> 00:22:28.480]  求主要來幫助
[00:22:28.480 --> 00:22:30.400]  當我們有這種的
[00:22:30.400 --> 00:22:33.200]  堅固的緊密的家庭觀念的時候
[00:22:33.200 --> 00:22:37.840]  我們才有外展去發展這個福音的工作
[00:22:37.840 --> 00:22:39.760]  所以我們講到說
[00:22:39.760 --> 00:22:41.440]  報道的時候
[00:22:41.440 --> 00:22:44.640]  我們需要不單只是一種的
[00:22:44.640 --> 00:22:49.200]  只是向人傳福音那麼簡單
[00:22:49.200 --> 00:22:53.200]  而是真正的和人建立一種友誼的關係
[00:22:53.200 --> 00:22:56.640]  建立起這種的關係方面
[00:22:56.640 --> 00:23:01.360]  我們來到互相的一起走人生的道路
[00:23:01.360 --> 00:23:03.200]  你對一個陌生人呢
[00:23:03.200 --> 00:23:06.000]  你去傳福音有時候覺得很難開口的
[00:23:06.000 --> 00:23:07.200]  很困難的
[00:23:07.200 --> 00:23:08.960]  但是你和他做個朋友呢
[00:23:08.960 --> 00:23:09.920]  就不同了
[00:23:09.920 --> 00:23:13.200]  在這個後現代的這個時代裏面的話
[00:23:13.200 --> 00:23:17.040]  人們要見到基督徒那種真誠的愛
[00:23:17.040 --> 00:23:19.360]  他真真正正關心一個人
[00:23:19.360 --> 00:23:22.960]  而不是我只是要塞個福音給你
[00:23:22.960 --> 00:23:25.440]  要你填個表決志
[00:23:25.440 --> 00:23:26.720]  那我就完工了
[00:23:26.720 --> 00:23:28.240]  不是單純的這麼簡單的東西
[00:23:28.240 --> 00:23:32.320]  是很真誠的流露出來的那種關愛別人
[00:23:32.320 --> 00:23:35.920]  所謂的這種關係的報道法
[00:23:35.920 --> 00:23:38.640]  Relationship Evangelism
[00:23:38.640 --> 00:23:41.680]  這種關係的報道法
[00:23:41.680 --> 00:23:44.080]  有時候是需要很長時間的
[00:23:44.080 --> 00:23:45.520]  大家都知道
[00:23:45.520 --> 00:23:48.560]  對不起 我拿Peter出來做一個見證
[00:23:48.560 --> 00:23:50.800]  他在星期三的時候受洗
[00:23:50.800 --> 00:23:52.800]  非常好的見證
[00:23:52.800 --> 00:23:53.920]  他受洗完之後
[00:23:53.920 --> 00:23:56.240]  講了一個美好的見證
[00:23:56.240 --> 00:23:58.800]  經過了這麼長的時間
[00:23:58.800 --> 00:24:00.320]  不知道多長了
[00:24:00.320 --> 00:24:02.960]  但是這麼長一段的時間
[00:24:02.960 --> 00:24:05.360]  19年這麼長的時間
[00:24:05.360 --> 00:24:10.240]  他就不斷的來等姐妹的愛心禱告
[00:24:10.240 --> 00:24:13.520]  然後他也都在神的感動之下
[00:24:13.520 --> 00:24:15.120]  神的時間一到的時候
[00:24:15.120 --> 00:24:16.960]  就心靈改變過來
[00:24:16.960 --> 00:24:18.960]  就願意決志受洗
[00:24:18.960 --> 00:24:20.880]  我們有時候和朋友
[00:24:20.880 --> 00:24:22.080]  傳福音一樣
[00:24:22.080 --> 00:24:23.280]  我們的鄰居
[00:24:23.280 --> 00:24:26.000]  我女兒
[00:24:26.000 --> 00:24:28.320]  最小的小女兒出生的時候
[00:24:28.320 --> 00:24:30.720]  就需要有人照顧
[00:24:30.720 --> 00:24:33.120]  剛剛的時候師母去推車子
[00:24:33.120 --> 00:24:34.560]  就遇到一個鄰居
[00:24:34.560 --> 00:24:36.560]  他們是香港教書的
[00:24:36.560 --> 00:24:38.240]  太太是做護士的
[00:24:38.240 --> 00:24:39.680]  過到來的時候
[00:24:39.680 --> 00:24:41.200]  提早退休了
[00:24:41.200 --> 00:24:43.200]  60多歲退休了
[00:24:43.200 --> 00:24:44.560]  還很精壯的
[00:24:44.560 --> 00:24:45.440]  又沒有事情做
[00:24:45.440 --> 00:24:48.080]  不知道為什麼他很喜歡我們的小女兒
[00:24:48.080 --> 00:24:50.320]  他平時不是很喜歡Baby
[00:24:50.320 --> 00:24:51.840]  但是特別喜歡小女兒
[00:24:51.840 --> 00:24:54.400]  就這樣和我們建立了關係
[00:24:54.400 --> 00:24:55.840]  他就照顧我們的女兒
[00:24:55.840 --> 00:24:57.840]  現在差不多是被他打了
[00:24:57.840 --> 00:24:59.680]  他和這個鄰居
[00:24:59.680 --> 00:25:01.680]  還比我們親近的
[00:25:01.680 --> 00:25:03.440]  就是這樣的建立關係
[00:25:03.440 --> 00:25:05.840]  時不時我們來到有機會
[00:25:05.840 --> 00:25:08.160]  我們請他來我們家吃飯
[00:25:08.160 --> 00:25:09.440]  我們去他家吃飯
[00:25:09.440 --> 00:25:11.040]  很親密的關係
[00:25:11.040 --> 00:25:12.240]  就是這樣的時候
[00:25:12.240 --> 00:25:15.200]  在神的時候到
[00:25:15.200 --> 00:25:18.240]  他的女兒又決志來到信主
[00:25:18.240 --> 00:25:19.680]  然後他的爸爸
[00:25:19.680 --> 00:25:21.520]  又和他決志
[00:25:21.520 --> 00:25:22.560]  來到信主
[00:25:22.560 --> 00:25:24.320]  我們現在希望他的太太
[00:25:24.320 --> 00:25:26.320]  都能夠決志信主
[00:25:26.320 --> 00:25:28.560]  這個需要一段很長的時間
[00:25:28.560 --> 00:25:31.600]  我們已經經過了20多年的時間
[00:25:31.600 --> 00:25:33.600]  才到這個地步
[00:25:33.600 --> 00:25:35.840]  所以有時候我們不需要
[00:25:35.840 --> 00:25:37.200]  過分的急進
[00:25:37.200 --> 00:25:39.200]  當然我們是有一個迫切感
[00:25:39.200 --> 00:25:41.520]  希望一個人盡快決志
[00:25:41.520 --> 00:25:43.520]  但是我們需要有時候
[00:25:43.520 --> 00:25:47.120]  求主來到他的時間成就
[00:25:47.120 --> 00:25:48.480]  他有他的時間
[00:25:48.480 --> 00:25:49.840]  而不是我的時間
[00:25:49.840 --> 00:25:51.840]  所以要放長一點的
[00:25:51.840 --> 00:25:55.280]  彼得繼續說下去的時候
[00:25:55.280 --> 00:25:59.120]  在第四章十二節就說到
[00:25:59.120 --> 00:26:01.520]  我們作為一個跟隨耶穌的
[00:26:01.520 --> 00:26:03.520]  一個跟隨者
[00:26:03.520 --> 00:26:05.520]  我們需要付出一個代價
[00:26:05.520 --> 00:26:08.480]  這個恩典是一個
[00:26:08.480 --> 00:26:10.480]  八百次給我們的救恩
[00:26:10.480 --> 00:26:12.880]  但不是廉價的救恩
[00:26:12.880 --> 00:26:14.880]  不是廉價的恩典
[00:26:14.880 --> 00:26:17.920]  而是耶穌基督用重價
[00:26:17.920 --> 00:26:19.600]  將我們買贖回來的
[00:26:19.600 --> 00:26:22.800]  你想想這一位創造宇宙萬物的主
[00:26:22.800 --> 00:26:24.800]  竟然造成了肉身
[00:26:24.800 --> 00:26:27.600]  跟你跟我一樣生活在這個地球裏面
[00:26:27.600 --> 00:26:29.040]  有一段時間
[00:26:29.040 --> 00:26:30.640]  呼吸同樣的空氣
[00:26:30.640 --> 00:26:32.640]  然後將他的生命
[00:26:32.640 --> 00:26:36.000]  釘在這個十字架上受苦
[00:26:36.000 --> 00:26:39.920]  將我們從罪的權勢裏面買贖回來
[00:26:39.920 --> 00:26:43.360]  這個是主耶穌基督已經付出了的代價
[00:26:43.360 --> 00:26:46.160]  所以在第三章結尾就說到
[00:26:46.160 --> 00:26:48.560]  說到耶穌基督的時候
[00:26:48.560 --> 00:26:51.760]  他怎樣為我們受苦
[00:26:51.760 --> 00:26:54.480]  怎樣為我們擺上
[00:26:54.480 --> 00:27:00.080]  說到我們也要為義來受苦
[00:27:00.080 --> 00:27:04.080]  來有一種受苦的心志
[00:27:04.080 --> 00:27:06.240]  我們不是說求苦難
[00:27:06.240 --> 00:27:07.360]  不需要求的
[00:27:07.360 --> 00:27:08.800]  沒有人會這樣求的
[00:27:08.800 --> 00:27:11.200]  但是人生在世
[00:27:11.200 --> 00:27:13.360]  必然會有苦難的
[00:27:13.360 --> 00:27:14.560]  要白記說
[00:27:14.560 --> 00:27:16.000]  這種苦
[00:27:16.000 --> 00:27:18.000]  好像火星飛騰那樣
[00:27:18.000 --> 00:27:20.000]  「插插插插插」飛過來
[00:27:20.000 --> 00:27:22.320]  一波接一波的擊打過來
[00:27:22.320 --> 00:27:23.440]  也會有的
[00:27:23.440 --> 00:27:28.720]  如果是為惡行惡來受苦
[00:27:28.720 --> 00:27:30.400]  那就罪有應得了
[00:27:30.400 --> 00:27:32.720]  但是我們行善而受苦
[00:27:32.720 --> 00:27:34.800]  這是一個榮耀
[00:27:34.800 --> 00:27:36.320]  你不要看輕
[00:27:36.320 --> 00:27:39.360]  我們在主裏面所忍受的一切
[00:27:39.360 --> 00:27:41.040]  每一滴眼淚
[00:27:41.040 --> 00:27:44.640]  主都用他的布袋來裝著
[00:27:44.640 --> 00:27:45.600]  都是紀念的
[00:27:45.600 --> 00:27:49.760]  每一個心裏面的苦痛
[00:27:49.760 --> 00:27:50.880]  主都知道的
[00:27:50.880 --> 00:27:52.880]  所以在第四章十二字
[00:27:52.880 --> 00:27:54.400]  彼得說
[00:27:54.400 --> 00:27:56.000]  「親愛的弟兄啊
[00:27:56.000 --> 00:28:01.360]  有火煉的試驗臨到你們
[00:28:01.360 --> 00:28:04.560]  不要以為奇怪
[00:28:04.560 --> 00:28:08.000]  似乎是遭遇悲傷的事
[00:28:08.000 --> 00:28:11.520]  火煉的試驗
[00:28:11.520 --> 00:28:14.320]  無論是身體上的患病
[00:28:14.320 --> 00:28:18.000]  無論是家庭上的壓力
[00:28:18.000 --> 00:28:19.440]  子女的叛逆
[00:28:19.440 --> 00:28:22.000]  工作上被人冤枉
[00:28:22.000 --> 00:28:24.800]  教會上人事的問題
[00:28:24.800 --> 00:28:28.320]  各種各種的試煉
[00:28:28.320 --> 00:28:30.080]  都會臨到我們
[00:28:30.080 --> 00:28:32.080]  人生在世
[00:28:32.080 --> 00:28:35.600]  不如意的事情十常八九的」
[00:28:35.600 --> 00:28:37.040]  他說
[00:28:37.040 --> 00:28:39.360]  「都要歡喜
[00:28:39.360 --> 00:28:41.680]  你不要以為稀奇
[00:28:41.680 --> 00:28:44.240]  我們以為大喜樂
[00:28:44.240 --> 00:28:47.440]  耶穌在登山補訓裏面
[00:28:47.440 --> 00:28:48.240]  都說到
[00:28:48.240 --> 00:28:50.640]  為意受逼迫的人有福了
[00:28:50.640 --> 00:28:54.000]  所以我們不要輕看
[00:28:54.000 --> 00:28:55.680]  當我們遇到一些困難
[00:28:55.680 --> 00:28:58.000]  好像你跑一個障礙賽
[00:28:58.000 --> 00:28:59.520]  田徑的障礙賽
[00:28:59.520 --> 00:29:01.520]  你遇到一些障礙的時候
[00:29:01.520 --> 00:29:03.680]  我們怎樣繼續
[00:29:03.680 --> 00:29:07.280]  靠主恩點走下去」
[00:29:07.280 --> 00:29:08.800]  他說
[00:29:08.800 --> 00:29:13.440]  「我們和基督一同受苦
[00:29:13.440 --> 00:29:16.240]  在他的榮耀顯現的時候
[00:29:16.240 --> 00:29:19.600]  也和他一同的快樂」
[00:29:19.600 --> 00:29:23.680]  不如我們讀讀第十四節
[00:29:23.680 --> 00:29:25.840]  你和我讀讀
[00:29:25.840 --> 00:29:28.880]  「你們若為基督的名受辱罵
[00:29:28.880 --> 00:29:30.480]  便是有福的
[00:29:30.480 --> 00:29:34.720]  因為神榮耀的靈相住在你們身上」
[00:29:34.720 --> 00:29:40.080]  他說我們行善而受苦
[00:29:40.080 --> 00:29:42.560]  為基督的名
[00:29:42.560 --> 00:29:47.680]  甚至被人取笑、辱罵
[00:29:47.680 --> 00:29:50.640]  為意受逼迫
[00:29:50.640 --> 00:29:53.760]  這是有福的
[00:29:53.760 --> 00:29:55.680]  耶穌基督說
[00:29:55.680 --> 00:29:59.200]  凡是來跟從我的
[00:29:59.200 --> 00:30:01.040]  都要寫記
[00:30:01.040 --> 00:30:03.680]  背起他的十字架
[00:30:03.680 --> 00:30:05.600]  來跟從我
[00:30:05.600 --> 00:30:07.760]  你看一看
[00:30:07.760 --> 00:30:11.680]  耶穌基督所選造出來的十二個使徒
[00:30:11.680 --> 00:30:14.960]  他們都是生命擺上
[00:30:14.960 --> 00:30:20.240]  馬太在埃塞俄比亞被刀殺死
[00:30:20.240 --> 00:30:22.160]  為信仰的緣故
[00:30:22.160 --> 00:30:24.800]  馬可寫馬可福音的
[00:30:24.800 --> 00:30:28.240]  是亞歷山大被馬拖死
[00:30:28.240 --> 00:30:33.760]  路加在希臘掛在木頭上死
[00:30:33.760 --> 00:30:37.280]  約翰在耶福所做主教的
[00:30:37.280 --> 00:30:41.120]  曾經在羅馬城被當時羅馬人
[00:30:41.120 --> 00:30:43.920]  掩蓋在一個大的火爐裏
[00:30:43.920 --> 00:30:46.400]  以為這樣就會把它煮熟
[00:30:46.400 --> 00:30:47.520]  但它沒事
[00:30:47.520 --> 00:30:49.760]  後來放逐到那裏被磨
[00:30:49.760 --> 00:30:52.160]  回來後它是中老
[00:30:52.160 --> 00:30:56.720]  九十多歲的時候離世
[00:30:56.720 --> 00:31:00.480]  彼得在羅馬城大逼迫的時候
[00:31:00.480 --> 00:31:02.640]  他被抓了
[00:31:02.640 --> 00:31:04.960]  他說刀掉在十字架上
[00:31:04.960 --> 00:31:06.160]  刀釘
[00:31:06.160 --> 00:31:10.320]  亞國被馬拖死
[00:31:10.320 --> 00:31:11.600]  另外一個亞國
[00:31:11.600 --> 00:31:13.280]  耶穌的兄弟
[00:31:13.280 --> 00:31:15.280]  耶路撒冷的領袖
[00:31:15.280 --> 00:31:18.000]  被推到聖殿的頂上
[00:31:18.000 --> 00:31:20.080]  推下來而摔死
[00:31:20.080 --> 00:31:21.600]  有人說你呀
[00:31:21.600 --> 00:31:24.160]  神的使者托著你的腳推他下來
[00:31:24.160 --> 00:31:25.440]  就是這樣
[00:31:25.440 --> 00:31:28.400]  安德烈在希臘
[00:31:28.400 --> 00:31:31.680]  在Petras被釘在一個X形的十字架
[00:31:31.680 --> 00:31:34.400]  為主來做見證
[00:31:34.400 --> 00:31:36.560]  多瑪曾經說到
[00:31:36.560 --> 00:31:40.000]  去到印度亂槍的長槍所刺
[00:31:40.000 --> 00:31:41.600]  為福音的緣故
[00:31:41.600 --> 00:31:42.560]  猶太
[00:31:42.560 --> 00:31:44.080]  這不是出賣耶穌的那個
[00:31:44.080 --> 00:31:46.080]  是寫猶太書的那個
[00:31:46.080 --> 00:31:49.280]  在全都的時候被亂箭射死
[00:31:49.280 --> 00:31:55.680]  馬提亞在耶路撒冷被石頭打死
[00:31:55.680 --> 00:31:56.720]  然後被斬首
[00:31:56.720 --> 00:31:58.720]  保羅在羅馬的時候
[00:31:58.720 --> 00:32:02.720]  被尼祿王大逼迫的時候斬首
[00:32:02.720 --> 00:32:05.360]  你看看這一切的試圖
[00:32:05.360 --> 00:32:09.120]  當然我們都還沒有到這麼終極的考驗
[00:32:09.120 --> 00:32:12.640]  我們一生很少有到這個終極的考驗
[00:32:12.640 --> 00:32:18.720]  但是這一切的試圖和早期的信徒
[00:32:18.720 --> 00:32:21.120]  他們所流出來的鮮血
[00:32:21.120 --> 00:32:23.520]  所擺出的生命的見證
[00:32:23.520 --> 00:32:26.240]  就奠定了教會的基礎
[00:32:26.240 --> 00:32:28.720]  沒有這個基礎的話
[00:32:28.720 --> 00:32:32.160]  我們今天福音沒有傳遍天下
[00:32:32.160 --> 00:32:33.280]  求主幫助我們
[00:32:33.280 --> 00:32:36.720]  每個時代都有不少的信徒
[00:32:36.720 --> 00:32:39.760]  他們為了信仰 他們持守
[00:32:39.760 --> 00:32:42.320]  外面的十字架可以拆毀
[00:32:42.320 --> 00:32:45.920]  裡面的十字架拆不毀的
[00:32:45.920 --> 00:32:51.120]  我舉幾個例子來繼續看下去
[00:32:51.120 --> 00:32:58.480]  比如在90年代當時有五個年輕人
[00:32:58.480 --> 00:33:00.880]  在美國大概二十多歲
[00:33:00.880 --> 00:33:02.880]  他們有一個負擔
[00:33:02.880 --> 00:33:05.520]  將福音傳到未得之民那裡
[00:33:05.520 --> 00:33:07.360]  當時他們有一個負擔
[00:33:07.360 --> 00:33:10.640]  就是去阿瓜多爾在中南美洲那裡
[00:33:10.640 --> 00:33:13.280]  阿瓜多爾有些土著
[00:33:13.280 --> 00:33:15.600]  他們沒有聽過福音
[00:33:15.600 --> 00:33:20.480]  這一幫土著他們不認識耶穌
[00:33:20.480 --> 00:33:22.800]  於是他們就安排了
[00:33:22.800 --> 00:33:26.400]  將他們的家人首先在阿瓜多爾一個
[00:33:26.400 --> 00:33:28.720]  安全的地方安置
[00:33:28.720 --> 00:33:33.040]  然後他們五個中間有一個開小型飛機的
[00:33:33.040 --> 00:33:35.520]  他們就坐小型飛機
[00:33:35.520 --> 00:33:40.880]  就去到雨林的地方來搜索
[00:33:40.880 --> 00:33:44.000]  搜索這一幫所謂未開化的
[00:33:44.000 --> 00:33:46.960]  福音未傳到的那些土著
[00:33:46.960 --> 00:33:51.040]  這個土著叫做Aqua
[00:33:51.040 --> 00:33:54.160]  這五個年輕人當時去到
[00:33:54.160 --> 00:33:57.600]  在上空裡面找到這些土著
[00:33:57.600 --> 00:34:02.080]  然後就調一些工具下來給他們
[00:34:02.080 --> 00:34:04.480]  這些禮物表示善意
[00:34:04.480 --> 00:34:05.920]  對他們沒有惡意的
[00:34:05.920 --> 00:34:08.640]  他們土人接收了這些禮物
[00:34:08.640 --> 00:34:10.400]  他們認為可以安全了
[00:34:10.400 --> 00:34:11.920]  於是找到一些河道
[00:34:11.920 --> 00:34:14.800]  這個小型飛機是水上飛機來的
[00:34:14.800 --> 00:34:16.720]  就降落在這個河道那裡
[00:34:16.720 --> 00:34:19.200]  展開在沙灘那裡
[00:34:19.200 --> 00:34:22.160]  開始來搭他們的帳篷
[00:34:22.160 --> 00:34:26.240]  然後那些土著有些小孩 有些婦女就來
[00:34:26.240 --> 00:34:28.560]  他們就送一些禮物 大家交往
[00:34:28.560 --> 00:34:30.640]  好像很友善
[00:34:30.640 --> 00:34:32.960]  但是突然之間有一天
[00:34:32.960 --> 00:34:38.320]  有一幫戰士就用長槍飛過來
[00:34:38.320 --> 00:34:41.520]  然後就追殺了他們
[00:34:41.520 --> 00:34:44.240]  他們本來是帶著手槍和步槍的
[00:34:44.240 --> 00:34:46.880]  但是他們立定了一個心智
[00:34:46.880 --> 00:34:49.280]  他說假定我們真是遇襲的
[00:34:49.280 --> 00:34:51.360]  真是要面對這個死亡的
[00:34:51.360 --> 00:34:55.120]  我不用這些步槍來自衛
[00:34:55.120 --> 00:34:56.640]  就是這樣的緣故
[00:34:56.640 --> 00:35:00.080]  他們五個都是被刺殺而死
[00:35:00.080 --> 00:35:02.320]  那你想一下 哎呀 這個是失敗了
[00:35:02.320 --> 00:35:04.160]  你想一下 這樣的時候
[00:35:04.160 --> 00:35:06.480]  福音沒有傳到那裡
[00:35:06.480 --> 00:35:10.160]  而這五個青年人就是這樣來的殉道
[00:35:10.160 --> 00:35:11.920]  如果你繼續看下去的話
[00:35:11.920 --> 00:35:16.400]  你會發現其中有一個叫做James Elliott
[00:35:16.400 --> 00:35:20.160]  他講過很多好的說話 這些金句的
[00:35:20.160 --> 00:35:21.040]  他說
[00:35:21.040 --> 00:35:25.360]  He is no fool who gives what he cannot keep
[00:35:25.360 --> 00:35:28.000]  to gain what he cannot lose
[00:35:28.000 --> 00:35:31.280]  為了得著所不能失去的
[00:35:31.280 --> 00:35:34.640]  而思慾不能保存的
[00:35:34.640 --> 00:35:37.280]  這個人不是愚蠢的
[00:35:37.280 --> 00:35:41.120]  這些是很經典的金句來的
[00:35:41.120 --> 00:35:41.840]  他說
[00:35:41.840 --> 00:35:44.480]  Wherever you are, be all there
[00:35:44.480 --> 00:35:46.320]  你去的地方所在的
[00:35:46.320 --> 00:35:48.800]  你全力以赴在那邊
[00:35:48.800 --> 00:35:52.000]  God always gives his best to those
[00:35:52.000 --> 00:35:54.880]  who leave the choice with him
[00:35:54.880 --> 00:35:58.640]  你將你的選擇交給上帝的
