
[00:00:00.000 --> 00:00:08.000]  (主持人:請節目讓我們在聆聽主的說話之前我們一起同心低頭祈禱)
[00:21:47.000 --> 00:21:48.000]  還有
[00:21:48.000 --> 00:21:50.000]  他們都在火裡自行走的
[00:21:50.000 --> 00:21:52.000]  為什麼?
[00:21:52.000 --> 00:21:56.000]  你知不知道自己走是什麼意思?
[00:21:56.000 --> 00:21:58.000]  一方面
[00:21:58.000 --> 00:22:00.000]  你沒綁他自己走
[00:22:00.000 --> 00:22:02.000]  是不是他很痛苦
[00:22:02.000 --> 00:22:04.000]  很掙扎呢?
[00:22:04.000 --> 00:22:07.000]  在這樣的情況下
[00:22:07.000 --> 00:22:10.000]  多過我叫你做的事
[00:22:10.000 --> 00:22:12.000]  王就在想
[00:22:12.000 --> 00:22:17.000]  你這幫謀士是不是根本沒聽我的指示
[00:22:17.000 --> 00:22:19.000]  照我所說的去做
[00:22:19.000 --> 00:22:22.000]  還有王還留意到一樣東西
[00:22:22.000 --> 00:22:25.000]  好像他們沒受過傷
[00:22:25.000 --> 00:22:30.000]  一會兒我們會再仔細說
[00:22:30.000 --> 00:22:32.000]  保障臣子這句話
[00:22:32.000 --> 00:22:34.000]  不過
[00:22:34.000 --> 00:22:38.000]  當王說了這番話的時候
[00:22:38.000 --> 00:22:43.000]  就觸動到這幫謀士很緊張
[00:22:43.000 --> 00:22:45.000]  馬上回答
[00:22:45.000 --> 00:22:47.000]  所以你看看聖經第24節
[00:22:47.000 --> 00:22:49.000]  當王一問這條問題
[00:22:49.000 --> 00:22:51.000]  他們就回答王說
[00:22:51.000 --> 00:22:53.000]  馬上回答
[00:22:53.000 --> 00:22:54.000]  不用說
[00:22:54.000 --> 00:22:56.000]  腦子自然反射性回答
[00:22:56.000 --> 00:22:58.000]  王說是呀
[00:22:58.000 --> 00:23:00.000]  應該語氣是這樣的
[00:23:00.000 --> 00:23:02.000]  王說
[00:23:02.000 --> 00:23:06.000]  我明明綁起了三個人
[00:23:06.000 --> 00:23:08.000]  放他進火裡
[00:23:08.000 --> 00:23:10.000]  是不是?
[00:23:10.000 --> 00:23:12.000]  是呀王
[00:23:15.000 --> 00:23:18.000]  當王有問題的時候
[00:23:18.000 --> 00:23:24.000]  就誘發到對這幫人的信任問題
[00:23:24.000 --> 00:23:28.000]  而且現在這個場合不是一個簡單的場合
[00:23:28.000 --> 00:23:30.000]  這是一個刑罰的場合
[00:23:30.000 --> 00:23:32.000]  不過
[00:23:32.000 --> 00:23:35.000]  當我們看回這個描述的時候
[00:23:35.000 --> 00:23:38.000]  但以理書的作者其實就告訴我們
[00:23:38.000 --> 00:23:40.000]  知道一樣東西
[00:23:40.000 --> 00:23:44.000]  侍奉見證
[00:23:44.000 --> 00:23:46.000]  是由
[00:23:46.000 --> 00:23:48.000]  誘發那人
[00:23:48.000 --> 00:23:53.000]  對上帝有追求認識的時間開始
[00:23:53.000 --> 00:23:57.000]  問題就是
[00:23:57.000 --> 00:24:02.000]  誰引發這個好奇
[00:24:02.000 --> 00:24:05.000]  利布加尼沙王不明白
[00:24:05.000 --> 00:24:07.000]  謀士都不明白
[00:24:07.000 --> 00:24:09.000]  全部人都不明白
[00:24:09.000 --> 00:24:12.000]  為什麼有這樣的現象
[00:24:12.000 --> 00:24:15.000]  在這樣的狀況下
[00:24:15.000 --> 00:24:20.000]  於是他們才進一步去考察
[00:24:20.000 --> 00:24:22.000]  問一下為什麼有這樣的情況
[00:24:22.000 --> 00:24:29.000]  而這個情況不是這三個朋友自己造成的
[00:24:29.000 --> 00:24:36.000]  而是容許他們進入到這個窯裡的神
[00:24:36.000 --> 00:24:39.000]  為什麼我會知道
[00:24:39.000 --> 00:24:46.000]  因為在前文這三個同伴已經清楚告訴利布加尼沙王
[00:24:46.000 --> 00:24:51.000]  我們就算進入到這個窯裡
[00:24:51.000 --> 00:24:53.000]  神都可以救我們
[00:24:53.000 --> 00:24:56.000]  即或不然
[00:24:56.000 --> 00:24:58.000]  縱使他不救也好
[00:24:58.000 --> 00:25:01.000]  我們仍然會侍奉他
[00:25:01.000 --> 00:25:02.000]  換句話來說
[00:25:02.000 --> 00:25:07.000]  這三個同伴看到他的決定權完全在上帝的手上
[00:25:07.000 --> 00:25:11.000]  回到今天我們教會侍奉主的傳福音
[00:25:11.000 --> 00:25:14.000]  我們需要那個人去明白
[00:25:14.000 --> 00:25:17.000]  認識他的罪
[00:25:17.000 --> 00:25:19.000]  對於上帝有興趣
[00:25:19.000 --> 00:25:21.000]  他才會去追求
[00:25:21.000 --> 00:25:24.000]  但觸動那個人去有興趣
[00:25:24.000 --> 00:25:27.000]  不是我們做什麼
[00:25:27.000 --> 00:25:31.000]  而是上帝在我們身上做什麼
[00:25:31.000 --> 00:25:34.000]  而引發他們有這樣的看法
[00:25:34.000 --> 00:25:37.000]  聖經有句說話
[00:25:37.000 --> 00:25:41.000]  我們要常作預備
[00:25:41.000 --> 00:25:45.000]  去回答人的盼望的緣由
[00:25:45.000 --> 00:25:48.000]  大兄姐妹
[00:25:48.000 --> 00:25:51.000]  為什麼我們要作預備
[00:25:51.000 --> 00:25:55.000]  然後去回答人的盼望的緣由呢
[00:25:55.000 --> 00:25:57.000]  不是說我們不如出去
[00:25:57.000 --> 00:26:00.000]  然後我們將那些人
[00:26:00.000 --> 00:26:03.000]  誘發他們有什麼特別的需要
[00:26:03.000 --> 00:26:06.000]  為什麼不是這樣說
[00:26:06.000 --> 00:26:09.000]  因為整個要人得救的基礎
[00:26:09.000 --> 00:26:12.000]  不是在你和我做到什麼
[00:26:12.000 --> 00:26:14.000]  而是上帝在我們身上
[00:26:14.000 --> 00:26:17.000]  然後做了什麼誘發人的興趣
[00:26:17.000 --> 00:26:20.000]  今天教會在做什麼呢
[00:26:20.000 --> 00:26:25.000]  今天教會不要上帝做的事去引發人興趣
[00:26:25.000 --> 00:26:29.000]  今天的教會是用人為的方式
[00:26:29.000 --> 00:26:32.000]  引發人對教會有興趣
[00:26:32.000 --> 00:26:35.000]  對上帝有沒有興趣是不重要的
[00:26:35.000 --> 00:26:38.000]  最重要是人回教會
[00:26:38.000 --> 00:26:42.000]  來到教會多人來捧場
[00:26:42.000 --> 00:26:45.000]  這樣我們就成功了
[00:26:45.000 --> 00:26:47.000]  所以你看看今天的教會
[00:26:47.000 --> 00:26:49.000]  很喜歡搞社區中心
[00:26:49.000 --> 00:26:51.000]  很喜歡搞社區活動
[00:26:51.000 --> 00:26:54.000]  很喜歡搞很多興趣班
[00:26:54.000 --> 00:26:58.000]  不是上帝在我們身上做了什麼
[00:26:58.000 --> 00:27:00.000]  我們做了什麼吸引人來
[00:27:00.000 --> 00:27:03.000]  我們做的事吸引人來
[00:27:03.000 --> 00:27:06.000]  再差一步是什麼呢
[00:27:06.000 --> 00:27:11.000]  就是做一些人家不需要的需要
[00:27:11.000 --> 00:27:15.000]  我們經常說人家有罪
[00:27:15.000 --> 00:27:19.000]  那人是否知道自己有什麼罪
[00:27:19.000 --> 00:27:21.000]  你不想說人家有什麼罪
[00:27:21.000 --> 00:27:24.000]  於是做什麼呢
[00:27:24.000 --> 00:27:27.000]  報道會的見證
[00:27:27.000 --> 00:27:33.000]  用見證來製造一些不是你的需要
[00:27:33.000 --> 00:27:35.000]  是人家的經歷
[00:27:35.000 --> 00:27:39.000]  從而挑起你的需要
[00:27:39.000 --> 00:27:42.000]  最近我看見一篇文章
[00:27:42.000 --> 00:27:46.000]  關於一個牧者去參加一個
[00:27:46.000 --> 00:27:49.000]  所謂世界宣教大會落喪會議
[00:27:49.000 --> 00:27:53.000]  在裡面其中有一晚
[00:27:53.000 --> 00:27:58.000]  全晚邀請了四個基督徒
[00:27:58.000 --> 00:28:00.000]  根據他說的我沒有去
[00:28:00.000 --> 00:28:04.000]  有四個所謂的基督徒
[00:28:04.000 --> 00:28:07.000]  在一些不自由的國家裡面
[00:28:07.000 --> 00:28:10.000]  繼續在裡面去祈禱
[00:28:10.000 --> 00:28:13.000]  怎樣的困難去克服去祈禱
[00:28:13.000 --> 00:28:15.000]  鄧小慕
[00:28:15.000 --> 00:28:17.000]  他用這些做法
[00:28:17.000 --> 00:28:20.000]  說什麼給一群基督徒聽呢
[00:28:20.000 --> 00:28:22.000]  未信主又另一種伎倆
[00:28:22.000 --> 00:28:24.000]  信了主就用這種伎倆
[00:28:24.000 --> 00:28:26.000]  所以你要侍奉
[00:28:26.000 --> 00:28:28.000]  面對這些困難
[00:28:28.000 --> 00:28:30.000]  仍然相信主
[00:28:30.000 --> 00:28:32.000]  當他講了見證的時候
[00:28:32.000 --> 00:28:34.000]  那些見證是那四個人
[00:28:34.000 --> 00:28:36.000]  不是你的
[00:28:36.000 --> 00:28:38.000]  你的見證是不同的
[00:28:38.000 --> 00:28:40.000]  你的經歷是不同的
[00:28:40.000 --> 00:28:43.000]  他說我用那些見證來激勵你
[00:28:43.000 --> 00:28:45.000]  你和他的情況不同
[00:28:45.000 --> 00:28:48.000]  上帝不會用他的情況在你身上發生
[00:28:48.000 --> 00:28:52.000]  這些不必要的需要
[00:28:52.000 --> 00:28:55.000]  被你強制
[00:28:55.000 --> 00:28:58.000]  不知道為什麼我突然講英文
[00:28:58.000 --> 00:29:01.000]  將一些不是你的經驗
[00:29:01.000 --> 00:29:03.000]  不是你的真正需要
[00:29:03.000 --> 00:29:06.000]  壓下去變成你
[00:29:06.000 --> 00:29:09.000]  報道會裡面的見證就是這樣
[00:29:09.000 --> 00:29:11.000]  很多時候講那些
[00:29:11.000 --> 00:29:13.000]  怎樣患了癌症
[00:29:13.000 --> 00:29:15.000]  之後怎樣經歷怎樣掙扎
[00:29:15.000 --> 00:29:17.000]  然後可以信了主
[00:29:17.000 --> 00:29:20.000]  突然間醫生驗出癌症沒有了
[00:29:20.000 --> 00:29:23.000]  這個就是你的經歷
[00:29:23.000 --> 00:29:25.000]  如果你有癌症又是這樣
[00:29:25.000 --> 00:29:27.000]  我會不會是這樣呢
[00:29:27.000 --> 00:29:29.000]  如果你病了
[00:29:29.000 --> 00:29:31.000]  我會不會病了突然間又好一點
[00:29:31.000 --> 00:29:33.000]  信了耶穌會好一點
[00:29:33.000 --> 00:29:35.000]  弟兄姊妹
[00:29:35.000 --> 00:29:39.000]  上帝要用的見證在我們身上
[00:29:39.000 --> 00:29:41.000]  有時候是你不喜歡的見證
[00:29:41.000 --> 00:29:44.000]  可能你的病一直沒有治好
[00:29:44.000 --> 00:29:47.000]  可能你最喜歡的東西失去
[00:29:47.000 --> 00:29:51.000]  你最親密的家人離去
[00:29:51.000 --> 00:29:54.000]  用這些方法
[00:29:54.000 --> 00:29:57.000]  去引發你身邊的人
[00:29:57.000 --> 00:29:59.000]  認識你的人
[00:29:59.000 --> 00:30:02.000]  去看你是怎樣相信上帝
[00:30:02.000 --> 00:30:05.000]  這個就是這樣的例子
[00:30:05.000 --> 00:30:11.000]  尼泊爾吉尼沙王對這三個猶大青年人
[00:30:11.000 --> 00:30:13.000]  所作的這件事件
[00:30:13.000 --> 00:30:19.000]  多不少是為了平衡政治上的需要
[00:30:19.000 --> 00:30:23.000]  一方面不想得罪這些迦勒底人
[00:30:23.000 --> 00:30:29.000]  因為巴比倫國的核心民族就是迦勒底人
[00:30:29.000 --> 00:30:33.000]  如果我得罪迦勒底人
[00:30:33.000 --> 00:30:35.000]  我就沒有了班子
[00:30:35.000 --> 00:30:36.000]  同樣道理
[00:30:36.000 --> 00:30:38.000]  為什麼美國有些政黨
[00:30:38.000 --> 00:30:41.000]  要支持非法入境者留在美國
[00:30:41.000 --> 00:30:43.000]  因為那些人可以投票
[00:30:43.000 --> 00:30:44.000]  他們做到
[00:30:44.000 --> 00:30:46.000]  在那裡票源
[00:30:46.000 --> 00:30:49.000]  所以他們不會得罪他
[00:30:49.000 --> 00:30:52.000]  在加拿大一樣
[00:30:52.000 --> 00:30:55.000]  一到選舉的時候
[00:30:55.000 --> 00:30:56.000]  就派錢
[00:30:56.000 --> 00:30:57.000]  你有沒有留意
[00:30:57.000 --> 00:30:58.000]  很喜歡派錢
[00:30:58.000 --> 00:31:00.000]  派到一個地步
[00:31:00.000 --> 00:31:02.000]  我們自己都要問一個問題
[00:31:02.000 --> 00:31:04.000]  錢從何處來
[00:31:04.000 --> 00:31:07.000]  我們很開心
[00:31:07.000 --> 00:31:10.000]  你又來派GST了
[00:31:10.000 --> 00:31:12.000]  又加了
[00:31:12.000 --> 00:31:13.000]  GST又加了
[00:31:13.000 --> 00:31:16.000]  不加很多
[00:31:16.000 --> 00:31:17.000]  幾十元
[00:31:17.000 --> 00:31:21.000]  你不需要開心這麼多
[00:31:21.000 --> 00:31:24.000]  不籠絡你的心
[00:31:24.000 --> 00:31:30.000]  籠絡你的身
[00:31:30.000 --> 00:31:34.000]  我們不加碳稅了
[00:31:34.000 --> 00:31:36.000]  汽油價馬上跌了
[00:31:36.000 --> 00:31:39.000]  是不是跌了
[00:31:39.000 --> 00:31:43.000]  好像昨天才問139.9仙
[00:31:43.000 --> 00:31:46.000]  139.9仙一公升
[00:31:46.000 --> 00:31:47.000]  我打死都不入
[00:31:47.000 --> 00:31:51.000]  沒有油我都不入
[00:31:51.000 --> 00:31:54.000]  很多手段來收買人心
[00:31:54.000 --> 00:31:56.000]  尼泊爾加利沙皇也是這樣的人
[00:31:56.000 --> 00:31:59.000]  他利用了這三個年青人
[00:31:59.000 --> 00:32:00.000]  你猜尼泊爾加利沙皇
[00:32:00.000 --> 00:32:04.000]  知不知道這三個人有上帝拯救
[00:32:04.000 --> 00:32:05.000]  我相信他會知道
[00:32:05.000 --> 00:32:11.000]  因為他前文已經見識解夢的過程
[00:32:11.000 --> 00:32:15.000]  不過這個例子比解夢更嚴厲
[00:32:15.000 --> 00:32:20.000]  那個就是說尼泊爾加利沙皇的皇朝沒落
[00:32:20.000 --> 00:32:22.000]  現在這個我就馬上給這三個人
[00:32:22.000 --> 00:32:28.000]  切身地現場直播
[00:32:28.000 --> 00:32:31.000]  遠遠看到窯的門口都看到
[00:32:31.000 --> 00:32:36.000]  為什麼有四個人頂著門
[00:32:36.000 --> 00:32:37.000]  我們作為信徒
[00:32:37.000 --> 00:32:40.000]  我們就要在適當的時間
[00:32:40.000 --> 00:32:43.000]  去接受上帝的安排
[00:32:43.000 --> 00:32:47.000]  縱使那件事的發展
[00:32:47.000 --> 00:32:48.000]  未必是我們很想的
[00:32:48.000 --> 00:32:50.000]  甚至我們不想的
[00:32:50.000 --> 00:32:53.000]  但如果我們細心想想
[00:32:53.000 --> 00:32:55.000]  若這是上帝的心意
[00:32:55.000 --> 00:32:58.000]  來誘發我和我身邊的人
[00:32:58.000 --> 00:33:00.000]  去更認識真理的話
[00:33:00.000 --> 00:33:02.000]  上帝就用了我
[00:33:02.000 --> 00:33:05.000]  這些就叫做全幅陰霧
[00:33:05.000 --> 00:33:10.000]  不是我們塑造了假的屬靈需要給其他人
[00:33:10.000 --> 00:33:14.000]  是塑造不了的
[00:33:14.000 --> 00:33:17.000]  唯有那個人真正的屬靈需要
[00:33:17.000 --> 00:33:19.000]  展現在他面前
[00:33:19.000 --> 00:33:22.000]  他才會去更追求
[00:33:22.000 --> 00:33:25.000]  為什麼尼泊爾加利沙皇會這麼仔細去問
[00:33:25.000 --> 00:33:27.000]  和去看這件事呢
[00:33:27.000 --> 00:33:29.000]  最主要的一個原因
[00:33:29.000 --> 00:33:31.000]  就是尼泊爾加利沙皇
[00:33:31.000 --> 00:33:36.000]  是上帝一步一步帶領他認識的君王
[00:33:36.000 --> 00:33:41.000]  上帝為什麼要帶領尼泊爾加利沙皇
[00:33:41.000 --> 00:33:42.000]  我們之後再看
[00:33:42.000 --> 00:33:45.000]  但有一樣東西在這裡已經透露出來
[00:33:45.000 --> 00:33:50.000]  尼泊爾加利沙皇是一個很仔細觀察事情的人
[00:33:50.000 --> 00:33:54.000]  難怪新巴比倫國在他的手段之下
[00:33:54.000 --> 00:33:57.000]  可以形成一個新的勢力
[00:33:57.000 --> 00:34:00.000]  去打擊古近東的世界
[00:34:00.000 --> 00:34:03.000]  上帝就用了這個人
[00:34:03.000 --> 00:34:04.000]  而他的見證
[00:34:04.000 --> 00:34:05.000]  他的信主
[00:34:05.000 --> 00:34:08.000]  就反映了往後的人多糟糕
[00:34:08.000 --> 00:34:09.000]  我們之後再看
[00:34:09.000 --> 00:34:10.000]  這是第五章的問題
[00:34:10.000 --> 00:34:12.000]  不過我們之後再看
[00:34:12.000 --> 00:34:14.000]  來到這裡
[00:34:14.000 --> 00:34:16.000]  所以我們作為信徒
[00:34:16.000 --> 00:34:18.000]  我們要讓上帝用得著我們
[00:34:18.000 --> 00:34:21.000]  栽種我們在一個情況
[00:34:21.000 --> 00:34:23.000]  甚至可能我們會死的
[00:34:23.000 --> 00:34:24.000]  會損失的
[00:34:24.000 --> 00:34:26.000]  你都可以成就上帝的心思
[00:34:26.000 --> 00:34:28.000]  你有沒有這樣的預備呢?
[00:34:28.000 --> 00:34:29.000]  大兄姐們
[00:34:29.000 --> 00:34:34.000]  好了
[00:34:34.000 --> 00:34:35.000]  第二部分
[00:34:35.000 --> 00:34:37.000]  26至27節
[00:34:37.000 --> 00:34:39.000]  在這裡我們發現
[00:34:39.000 --> 00:34:43.000]  見證不需要搞什麼大龍鳳
[00:34:43.000 --> 00:34:48.000]  你存在在那些要見證的人裡面就已經夠了
[00:34:48.000 --> 00:34:49.000]  我們一會兒再看看
[00:34:49.000 --> 00:34:51.000]  第26、27節
[00:34:51.000 --> 00:34:56.000]  (國語)
[00:34:57.000 --> 00:35:02.000]  (國語)
[00:35:03.000 --> 00:35:10.000]  (國語)
[00:35:10.000 --> 00:35:31.000]  (國語)
[00:35:32.000 --> 00:35:33.000]  我們看到這裡為止
[00:35:33.000 --> 00:35:43.000]  利布加尼撒王在一連串的尋求裡面
[00:35:43.000 --> 00:35:48.000]  他不只是聽第二手資料
[00:35:48.000 --> 00:35:50.000]  他直接去看
[00:35:50.000 --> 00:35:53.000]  拼命去看
[00:35:53.000 --> 00:35:57.000]  搖銷的多厲害
[00:35:57.000 --> 00:35:58.000]  七倍
[00:35:58.000 --> 00:35:59.000]  記不記得
[00:35:59.000 --> 00:36:01.000]  扔他進去
[00:36:01.000 --> 00:36:06.000]  扔那三個捆綁住的年青人
[00:36:06.000 --> 00:36:10.000]  那些精銳部隊都燒死了
[00:36:10.000 --> 00:36:12.000]  熱到這個地步
[00:36:12.000 --> 00:36:17.000]  王就近這個火搖的門口
[00:36:17.000 --> 00:36:18.000]  當然了
[00:36:18.000 --> 00:36:22.000]  他是不是真的走到和之前扔那麼近呢?
[00:36:22.000 --> 00:36:24.000]  我相信當然有段距離了
[00:36:24.000 --> 00:36:25.000]  是不是?
[00:36:25.000 --> 00:36:26.000]  他走到那裡
[00:36:26.000 --> 00:36:29.000]  向著那個門口說話
[00:36:29.000 --> 00:36:31.000]  說話就不需要太近了
[00:36:31.000 --> 00:36:32.000]  是不是?
[00:36:32.000 --> 00:36:35.000]  音速就夠了
[00:36:35.000 --> 00:36:37.000]  音速的距離
[00:36:37.000 --> 00:36:40.000]  音速一秒鐘多少公里?
[00:36:40.000 --> 00:36:41.000]  不知道了
[00:36:41.000 --> 00:36:46.000]  總之不用去到Mark1
[00:36:46.000 --> 00:36:48.000]  音速的距離
[00:36:48.000 --> 00:36:49.000]  說話就行了
[00:36:49.000 --> 00:36:54.000]  向著那個門口說
[00:36:54.000 --> 00:36:56.000]  說什麼呢?
[00:36:56.000 --> 00:36:58.000]  一開始我們看一下
[00:36:58.000 --> 00:37:01.000]  他大聲的呼叫
[00:37:01.000 --> 00:37:03.000]  呼叫
[00:37:03.000 --> 00:37:06.000]  至高神的僕人
[00:37:06.000 --> 00:37:12.000]  撒達拉米薩阿伯尼哥出來
[00:37:12.000 --> 00:37:15.000]  首先我們去留心這個陳述
[00:37:15.000 --> 00:37:18.000]  至高的神
[00:37:18.000 --> 00:37:19.000]  或者至高神
[00:37:19.000 --> 00:37:21.000]  或者至高上帝
[00:37:21.000 --> 00:37:24.000]  這個記載
[00:37:24.000 --> 00:37:28.000]  在希伯來文裏面
[00:37:28.000 --> 00:37:30.000]  就叫做
[00:37:30.000 --> 00:37:31.000]  或者阿蘭文
[00:37:31.000 --> 00:37:36.000]  因為希伯來文和阿蘭文是近親的語言
[00:37:36.000 --> 00:37:39.000]  他就說阿路卿
[00:37:39.000 --> 00:37:40.000]  阿路卿我們會知道
[00:37:40.000 --> 00:37:42.000]  阿路卿就是眾神的意思
[00:37:42.000 --> 00:37:43.000]  希伯來文
[00:37:43.000 --> 00:37:46.000]  但是再加一個字在後面
[00:37:46.000 --> 00:37:48.000]  阿拉
[00:37:48.000 --> 00:37:50.000]  你就熟了
[00:37:50.000 --> 00:37:52.000]  阿拉是什麼呢?
[00:37:52.000 --> 00:37:56.000]  阿拉是什麼呢?
[00:37:56.000 --> 00:38:04.000]  回教的人稱他們的神叫阿拉
[00:38:04.000 --> 00:38:07.000]  正式這個字是主
[00:38:07.000 --> 00:38:12.000]  阿路卿呢?
[00:38:12.000 --> 00:38:15.000]  阿路卿是什麼意思呢?
[00:38:15.000 --> 00:38:17.000]  神
[00:38:17.000 --> 00:38:21.000]  眾數
[00:38:21.000 --> 00:38:24.000]  所以研究聖經
[00:38:24.000 --> 00:38:26.000]  這個叫
[00:38:26.000 --> 00:38:29.000]  阿路卿的書寫
[00:38:29.000 --> 00:38:32.000]  我不說那麼多技術性的東西了
[00:38:32.000 --> 00:38:34.000]  在研究舊約聖經分開
[00:38:34.000 --> 00:38:37.000]  底本論裏面其中一個底本
[00:38:37.000 --> 00:38:43.000]  我再說一些話就說到耳端了
[00:38:43.000 --> 00:38:44.000]  他說
[00:38:44.000 --> 00:38:46.000]  眾神之神
[00:38:46.000 --> 00:38:49.000]  眾神之主
[00:38:49.000 --> 00:38:55.000]  所以中文就翻譯成至高神
[00:38:55.000 --> 00:39:00.000]  而如果我們去看英語聖經的時候
[00:39:00.000 --> 00:39:02.000]  這句聖經就指到
[00:39:02.000 --> 00:39:08.000]  我再看一看
[00:39:08.000 --> 00:39:11.000]  The Most High God
[00:39:11.000 --> 00:39:13.000]  在NET翻譯
[00:39:13.000 --> 00:39:18.000]  至高神的神
[00:39:18.000 --> 00:39:21.000]  換言之這個陳述
[00:39:21.000 --> 00:39:25.000]  亦都是尼波加尼沙王對於
[00:39:25.000 --> 00:39:29.000]  但爾利與其他三個神的標誌
[00:39:29.000 --> 00:39:30.000]  為什麼呢?
[00:39:30.000 --> 00:39:36.000]  這個陳述是第一次在但爾利書裏面出現
[00:39:36.000 --> 00:39:38.000]  如果我們仔細去看
[00:39:38.000 --> 00:39:40.000]  其實不只是在這裏出現
[00:39:40.000 --> 00:39:42.000]  往後也會繼續出現
[00:39:42.000 --> 00:39:46.000]  譬如在但爾利書的第三章
[00:39:46.000 --> 00:39:49.000]  現在我們所看的第26節
[00:39:49.000 --> 00:39:53.000]  跟著看的第32節
[00:39:53.000 --> 00:39:56.000]  第四章14節
[00:39:56.000 --> 00:39:59.000]  第四章的21-22節
[00:39:59.000 --> 00:40:02.000]  第四章的第29節
[00:40:02.000 --> 00:40:05.000]  第五章18-21節
[00:40:05.000 --> 00:40:07.000]  第七章的第25節
[00:40:07.000 --> 00:40:11.000]  我為什麼要說一些經文給大家知道呢?
[00:40:11.000 --> 00:40:14.000]  就象徵著給我們看到
[00:40:14.000 --> 00:40:17.000]  這位作者但爾利
[00:40:17.000 --> 00:40:23.000]  開始越來越頻密地去點出尼波加尼沙王
[00:40:23.000 --> 00:40:28.000]  對於這位神的詮釋
[00:40:28.000 --> 00:40:34.000]  有些越來越親密認識的情況
[00:40:34.000 --> 00:40:37.000]  但爾利書裏面所發展的每一樣東西
[00:40:37.000 --> 00:40:41.000]  記載給尼波加尼沙王身上所發生的事
[00:40:41.000 --> 00:40:46.000]  其實都是一步一步將尼波加尼沙王拉得越來越近
[00:40:46.000 --> 00:40:49.000]  而這個記載也讓我們看到
[00:40:49.000 --> 00:40:53.000]  尼波加尼沙王為什麼去到最後
[00:40:53.000 --> 00:40:57.000]  願意將自己的主權交給這位神
[00:40:57.000 --> 00:41:00.000]  這幅圖畫的發展也讓我們看到
[00:41:00.000 --> 00:41:04.000]  真正要帶領一個人傳福音
[00:41:04.000 --> 00:41:07.000]  其實不是我講多少東西給他
[00:41:07.000 --> 00:41:10.000]  而是我做多少事在他身上
[00:41:10.000 --> 00:41:15.000]  我請他吃多少餐教會的飯
[00:41:15.000 --> 00:41:17.000]  或者是Alpha Course
[00:41:17.000 --> 00:41:19.000]  你知道Alpha Course有很多東西可以吃
[00:41:19.000 --> 00:41:22.000]  有一次我去某間教會露經
[00:41:22.000 --> 00:41:24.000]  我露經而已
[00:41:24.000 --> 00:41:25.000]  去照顧兒子
[00:41:25.000 --> 00:41:28.000]  那間育兒中心租教會
[00:41:28.000 --> 00:41:30.000]  嘩!我什麼都不香
[00:41:30.000 --> 00:41:35.000]  他說每星期五我們都會有聚餐的Alpha Course
[00:41:35.000 --> 00:41:37.000]  嘩!原來Alpha Course這麼好吃
[00:41:37.000 --> 00:41:41.000]  那些人不信主也要吃一頓飯
[00:41:41.000 --> 00:41:45.000]  教會有時覺得我做了一份的
[00:41:45.000 --> 00:41:48.000]  也有機會買了它回來教會
[00:41:48.000 --> 00:41:49.000]  主喜悅
[00:41:49.000 --> 00:41:52.000]  我不敢說主喜不喜悅
[00:41:52.000 --> 00:41:54.000]  但我覺得在這些情況下
[00:41:54.000 --> 00:41:57.000]  你造就了另一個貪婪的出現
[00:41:57.000 --> 00:41:59.000]  不過我另外一個題目
[00:41:59.000 --> 00:42:01.000]  在這段聖經裏面
[00:42:01.000 --> 00:42:03.000]  不是他做了什麼
[00:42:03.000 --> 00:42:06.000]  是尼泊爾和尼沙王在門口叫
[00:42:06.000 --> 00:42:08.000]  至高神的一部人
[00:42:08.000 --> 00:42:10.000]  這三個有名有姓
[00:42:10.000 --> 00:42:13.000]  撒德拉、米薩、阿伯尼哥
[00:42:13.000 --> 00:42:19.000]  全部用了他們迦勒底的名字
[00:42:19.000 --> 00:42:22.000]  所有人都知道這三個是誰
[00:42:22.000 --> 00:42:24.000]  哪些人所有人都知道
[00:42:24.000 --> 00:42:30.000]  下面27節所說的總督、欽差、秦府、王的謀士
[00:42:30.000 --> 00:42:34.000]  以及獨誕以利書的所有人
[00:42:34.000 --> 00:42:44.000]  都會知道這三個人是至高神的僕人
[00:42:44.000 --> 00:42:47.000]  你們出來吧
[00:42:47.000 --> 00:42:50.000]  和合本的翻譯翻譯到好像命令一樣
[00:42:50.000 --> 00:42:52.000]  其實是一個澄清
[00:42:52.000 --> 00:42:55.000]  澄清的意思是邀請他們出來
[00:42:55.000 --> 00:42:57.000]  你們出來吧
[00:42:57.000 --> 00:42:59.000]  上來我們這裏吧
[00:42:59.000 --> 00:43:01.000]  返回走出來
[00:43:01.000 --> 00:43:05.000]  於是這三個人真的從火中走出來
[00:43:05.000 --> 00:43:08.000]  他們做了什麼
[00:43:08.000 --> 00:43:10.000]  什麼都沒有做
[00:43:10.000 --> 00:43:15.000]  只是站在這班人的面前
[00:43:15.000 --> 00:43:18.000]  給這班人去看
[00:43:18.000 --> 00:43:23.000]  來到這裏我想引用保羅一句說話
[00:43:23.000 --> 00:43:27.000]  保羅說我們基督徒的人生是什麼
[00:43:27.000 --> 00:43:33.000]  如同一齣戲
[00:43:33.000 --> 00:43:39.000]  這些場面就是不是假戲
[00:43:39.000 --> 00:43:45.000]  上帝給了你扮演的角色是什麼
[00:43:45.000 --> 00:43:47.000]  你就在那時候扮演出來
[00:43:47.000 --> 00:43:50.000]  扮演的扮演不是扮
[00:43:50.000 --> 00:43:52.000]  是演繹出來
