
[00:00:00.000 --> 00:00:06.000]  今天很簡單和大家分享的經文就是《詩篇》第一篇
[00:17:09.000 --> 00:17:11.000]  當時很短的時間裡
[00:17:11.000 --> 00:17:13.000]  很多人不同的反應
[00:17:13.000 --> 00:17:15.000]  有些人拍攝
[00:17:15.000 --> 00:17:17.000]  YouTube 什麼都看了
[00:17:17.000 --> 00:17:19.000]  有一個女人
[00:17:19.000 --> 00:17:21.000]  穿得很乾淨的
[00:17:21.000 --> 00:17:23.000]  四五十歲左右
[00:17:23.000 --> 00:17:25.000]  看起來很有文化
[00:17:25.000 --> 00:17:27.000]  很有修養
[00:17:27.000 --> 00:17:29.000]  她拿著一筆錢
[00:17:29.000 --> 00:17:31.000]  包著
[00:17:31.000 --> 00:17:33.000]  她整個人呆在那裡
[00:17:33.000 --> 00:17:35.000]  呆在那裡
[00:17:35.000 --> 00:17:37.000]  你知不知道為什麼
[00:17:37.000 --> 00:17:39.000]  你想想
[00:17:39.000 --> 00:17:41.000]  為什麼呆在那裡
[00:17:41.000 --> 00:17:43.000]  掙扎
[00:17:43.000 --> 00:17:45.000]  拿還是不拿呢
[00:17:45.000 --> 00:17:47.000]  她不知道別人在拍她
[00:17:47.000 --> 00:17:49.000]  當然不拿
[00:17:49.000 --> 00:17:53.000]  因為在我們的教育
[00:17:53.000 --> 00:17:55.000]  文化道德水準
[00:17:55.000 --> 00:17:57.000]  你告訴她
[00:17:57.000 --> 00:17:59.000]  不應該拿
[00:17:59.000 --> 00:18:01.000]  路不拾遺
[00:18:01.000 --> 00:18:03.000]  天降橫財
[00:18:03.000 --> 00:18:05.000]  沒有的
[00:18:05.000 --> 00:18:07.000]  不會錢掉下來
[00:18:07.000 --> 00:18:09.000]  突然間
[00:18:09.000 --> 00:18:11.000]  一百萬
[00:18:11.000 --> 00:18:13.000]  退休打跛腳都不休
[00:18:13.000 --> 00:18:15.000]  那時她整個人在掙扎
[00:18:15.000 --> 00:18:19.000]  如果不是
[00:18:19.000 --> 00:18:21.000]  這樣的處境出現
[00:18:21.000 --> 00:18:23.000]  我們未必會了解
[00:18:23.000 --> 00:18:25.000]  她裡面的情況
[00:18:25.000 --> 00:18:27.000]  但處境出現的時候
[00:18:27.000 --> 00:18:29.000]  人性就出來了
[00:18:29.000 --> 00:18:31.000]  後來新聞過了幾個月
[00:18:31.000 --> 00:18:33.000]  我看新聞就發現
[00:18:33.000 --> 00:18:35.000]  真的抓了一個人
[00:18:35.000 --> 00:18:37.000]  控告了他
[00:18:37.000 --> 00:18:39.000]  有學問
[00:18:39.000 --> 00:18:41.000]  有前途
[00:18:41.000 --> 00:18:43.000]  有工作
[00:18:43.000 --> 00:18:45.000]  他拿了50萬
[00:18:45.000 --> 00:18:47.000]  他把那50萬存在深圳
[00:18:47.000 --> 00:18:49.000]  想著沒有人知道
[00:18:49.000 --> 00:18:51.000]  一樣抓到
[00:18:51.000 --> 00:18:53.000]  然後他要
[00:18:53.000 --> 00:18:55.000]  面對罪行的時候
[00:18:55.000 --> 00:18:57.000]  他很後悔
[00:18:57.000 --> 00:18:59.000]  為什麼為了那50萬
[00:18:59.000 --> 00:19:01.000]  做了這樣的事
[00:19:01.000 --> 00:19:03.000]  人性就是那一刻出現
[00:19:03.000 --> 00:19:05.000]  所以我們不要誇吼
[00:19:05.000 --> 00:19:07.000]  今天你坐在這
[00:19:07.000 --> 00:19:09.000]  看起來當然很斯文
[00:19:09.000 --> 00:19:11.000]  因為大家都知道我是基督徒
[00:19:11.000 --> 00:19:13.000]  我坐在這敬拜神
[00:19:13.000 --> 00:19:15.000]  但真正的你
[00:19:15.000 --> 00:19:17.000]  不只是這個時刻
[00:19:17.000 --> 00:19:21.000]  你裡面的生命是怎樣
[00:19:21.000 --> 00:19:23.000]  是我們的
[00:19:23.000 --> 00:19:25.000]  我們的
[00:19:25.000 --> 00:19:27.000]  我們的
[00:19:27.000 --> 00:19:29.000]  我們的
[00:19:29.000 --> 00:19:31.000]  人性是怎樣
[00:19:31.000 --> 00:19:33.000]  是我們真的需要不斷的
[00:19:33.000 --> 00:19:35.000]  更新建造
[00:19:35.000 --> 00:19:37.000]  處境
[00:19:37.000 --> 00:19:39.000]  不等於你一直都是這樣
[00:19:39.000 --> 00:19:41.000]  你做媳婦的
[00:19:41.000 --> 00:19:43.000]  每個人都埋怨你奶奶
[00:19:43.000 --> 00:19:45.000]  整個白燕
[00:19:45.000 --> 00:19:47.000]  被人欺負
[00:19:47.000 --> 00:19:49.000]  是不是白燕
[00:19:49.000 --> 00:19:55.000]  你做媳婦的時候
[00:19:55.000 --> 00:19:57.000]  他奶奶欺負你
[00:19:57.000 --> 00:19:59.000]  你做奶奶
[00:19:59.000 --> 00:20:01.000]  媳婦又埋怨你
[00:20:01.000 --> 00:20:03.000]  奶奶又欺負你
[00:20:03.000 --> 00:20:05.000]  究竟你是被欺負的那個
[00:20:05.000 --> 00:20:07.000]  還是被欺負的那個
[00:20:07.000 --> 00:20:11.000]  你是白燕還是黃萬利
[00:20:11.000 --> 00:20:17.000]  其實我們生命裡面
[00:20:17.000 --> 00:20:19.000]  有很多東西不斷需要更新
[00:20:19.000 --> 00:20:21.000]  不斷去反省
[00:20:21.000 --> 00:20:23.000]  我們不是做一個外表的基督徒
[00:20:23.000 --> 00:20:25.000]  我們是做一個真正的基督徒
[00:20:25.000 --> 00:20:27.000]  是真正被救
[00:20:27.000 --> 00:20:29.000]  更新
[00:20:29.000 --> 00:20:31.000]  一個新的生命
[00:20:31.000 --> 00:20:33.000]  跟從神的人
[00:20:33.000 --> 00:20:35.000]  這個就是一個義人
[00:20:35.000 --> 00:20:37.000]  所以《詩篇》第一篇提醒我們
[00:20:37.000 --> 00:20:39.000]  世人只有兩類
[00:20:39.000 --> 00:20:41.000]  一是義
[00:20:41.000 --> 00:20:43.000]  一是惡
[00:20:43.000 --> 00:20:45.000]  沒有中間的
[00:20:45.000 --> 00:20:47.000]  你又不可以白天我做惡人
[00:20:47.000 --> 00:20:49.000]  晚上我做義人
[00:20:49.000 --> 00:20:51.000]  或者白天我做義人
[00:20:51.000 --> 00:20:53.000]  晚上我做惡人
[00:20:53.000 --> 00:20:55.000]  你一是惡人
[00:20:55.000 --> 00:20:57.000]  你一是義人
[00:20:57.000 --> 00:20:59.000]  你今天選擇的路
[00:20:59.000 --> 00:21:01.000]  你今天走的路
[00:21:01.000 --> 00:21:03.000]  就是影響你一生
[00:21:03.000 --> 00:21:05.000]  我們不是做一個
[00:21:05.000 --> 00:21:07.000]  表面的基督徒
[00:21:07.000 --> 00:21:09.000]  我們做一個裡面到外面
[00:21:09.000 --> 00:21:11.000]  更新的基督徒
[00:21:11.000 --> 00:21:13.000]  所以《詩篇》第一篇的作者就提醒我們
[00:21:13.000 --> 00:21:15.000]  我們要做一個義人
[00:21:15.000 --> 00:21:17.000]  我們怎樣做一個義人呢
[00:21:17.000 --> 00:21:19.000]  他第一節裡面就提醒一個
[00:21:19.000 --> 00:21:21.000]  很重要的東西
[00:21:21.000 --> 00:21:23.000]  他說不從惡人的計謀
[00:21:23.000 --> 00:21:25.000]  不站罪人的道路
[00:21:25.000 --> 00:21:27.000]  不坐傲慢人的座位
[00:21:27.000 --> 00:21:29.000]  這裡不從
[00:21:29.000 --> 00:21:31.000]  不站不坐
[00:21:31.000 --> 00:21:33.000]  不從這個字在英文翻譯就是
[00:21:33.000 --> 00:21:35.000]  走路 原文的意思也是這樣
[00:21:35.000 --> 00:21:37.000]  我們的走路
[00:21:37.000 --> 00:21:39.000]  我們的坐低 我們的起立
[00:21:39.000 --> 00:21:41.000]  其實就是講我們生活的
[00:21:41.000 --> 00:21:43.000]  我們要小心我們做一個義人
[00:21:43.000 --> 00:21:45.000]  我怎樣知道我是一個義人
[00:21:45.000 --> 00:21:47.000]  我怎樣能夠成為一個義人
[00:21:47.000 --> 00:21:49.000]  他就說小心在我們日常的生活裡面
[00:21:49.000 --> 00:21:51.000]  我們的走路
[00:21:51.000 --> 00:21:53.000]  我們的站立
[00:21:53.000 --> 00:21:55.000]  我們的坐下
[00:21:55.000 --> 00:21:57.000]  都要小心
[00:21:57.000 --> 00:21:59.000]  我們不要從這些惡人
[00:21:59.000 --> 00:22:01.000]  罪人或者是
[00:22:01.000 --> 00:22:03.000]  奢萬人或者傲萬人
[00:22:03.000 --> 00:22:05.000]  來去為義
[00:22:05.000 --> 00:22:07.000]  因為我們基督徒很清楚
[00:22:07.000 --> 00:22:09.000]  如果他有很明顯的罪
[00:22:09.000 --> 00:22:11.000]  我們都會小心 哎呀 小心不要這樣做
[00:22:11.000 --> 00:22:13.000]  但問題就是
[00:22:13.000 --> 00:22:15.000]  很多東西不是那麼明顯的
[00:22:15.000 --> 00:22:17.000]  但是它是在我們周圍發生的
[00:22:17.000 --> 00:22:19.000]  我們周圍的世界觀
[00:22:19.000 --> 00:22:21.000]  我們周圍發生的事物
[00:22:21.000 --> 00:22:23.000]  那個情況
[00:22:23.000 --> 00:22:25.000]  我們要留意究竟這個東西
[00:22:25.000 --> 00:22:27.000]  是以神為神
[00:22:27.000 --> 00:22:29.000]  還是叫我們遠離神
[00:22:29.000 --> 00:22:35.000]  這個是一個很重要的
[00:22:35.000 --> 00:22:37.000]  生活上的處境
[00:22:37.000 --> 00:22:39.000]  我2011年的時候離開了屋頭
[00:22:39.000 --> 00:22:41.000]  去了多倫多
[00:22:41.000 --> 00:22:43.000]  就是在恩福服侍
[00:22:43.000 --> 00:22:45.000]  因為之前神說
[00:22:45.000 --> 00:22:47.000]  我們是水深之處
[00:22:47.000 --> 00:22:49.000]  當時就說 好了
[00:22:49.000 --> 00:22:51.000]  離開我在屋頭十五六年的教會
[00:22:51.000 --> 00:22:53.000]  最後
[00:22:53.000 --> 00:22:55.000]  你按著神的心意走
[00:22:55.000 --> 00:22:57.000]  以為去中國做宣教
[00:22:57.000 --> 00:22:59.000]  神沒有讓我們去
[00:22:59.000 --> 00:23:01.000]  去到最後我就去了恩福
[00:23:01.000 --> 00:23:03.000]  在下來的時候
[00:23:03.000 --> 00:23:05.000]  因為太太
[00:23:05.000 --> 00:23:07.000]  和家人
[00:23:07.000 --> 00:23:09.000]  還在屋頭房
[00:23:09.000 --> 00:23:11.000]  我們的屋還沒有賣
[00:23:11.000 --> 00:23:13.000]  所以下來的時候只有我一個人
[00:23:13.000 --> 00:23:15.000]  我在市街坡租了一個
[00:23:15.000 --> 00:23:17.000]  Basement
[00:23:17.000 --> 00:23:19.000]  很小的地方
[00:23:19.000 --> 00:23:21.000]  等屋賣了
[00:23:21.000 --> 00:23:23.000]  屋賣了才一起搬下來
[00:23:23.000 --> 00:23:25.000]  回到家的時候
[00:23:25.000 --> 00:23:27.000]  下班只有我一個人
[00:23:27.000 --> 00:23:31.000]  家裡很簡單 什麼都沒有
[00:23:31.000 --> 00:23:33.000]  電視也沒有 什麼都沒有
[00:23:33.000 --> 00:23:35.000]  怎麼花時間呢
[00:23:35.000 --> 00:23:37.000]  當時我唯一一個就是手機
[00:23:37.000 --> 00:23:39.000]  而手機是Unlimited data
[00:23:39.000 --> 00:23:41.000]  看YouTube
[00:23:41.000 --> 00:23:43.000]  在YouTube看的時候
[00:23:43.000 --> 00:23:45.000]  突然發現台灣有一個歌星
[00:23:45.000 --> 00:23:47.000]  很特別的唱歌
[00:23:47.000 --> 00:23:49.000]  唱得非常快
[00:23:49.000 --> 00:23:51.000]  又唱得非常不清楚
[00:23:51.000 --> 00:23:53.000]  不知道他在唱什麼
[00:23:53.000 --> 00:23:55.000]  就留意一下
[00:23:55.000 --> 00:23:57.000]  他在唱什麼
[00:23:57.000 --> 00:23:59.000]  然後發現他唱的歌詞很有意思
[00:23:59.000 --> 00:24:01.000]  填得很漂亮
[00:24:01.000 --> 00:24:03.000]  才知道原來不是他填的
[00:24:03.000 --> 00:24:05.000]  有些是別人填的
[00:24:05.000 --> 00:24:07.000]  然後發現他唱歌
[00:24:07.000 --> 00:24:09.000]  不單有歐美的調
[00:24:09.000 --> 00:24:11.000]  歐西歐美的調
[00:24:11.000 --> 00:24:13.000]  流行歌調
[00:24:13.000 --> 00:24:15.000]  很有創意
[00:24:15.000 --> 00:24:17.000]  將中國風帶進來
[00:24:17.000 --> 00:24:19.000]  將中國調化為歐西調
[00:24:19.000 --> 00:24:21.000]  歐美的流行歌調
[00:24:21.000 --> 00:24:23.000]  然後發現不單他唱歌很厲害
[00:24:23.000 --> 00:24:25.000]  原來他拍電影也有一首
[00:24:25.000 --> 00:24:27.000]  他第一齣電影
[00:24:27.000 --> 00:24:29.000]  高手 看到最後才知道說什麼
[00:24:29.000 --> 00:24:35.000]  我就開始留意這個人
[00:24:35.000 --> 00:24:37.000]  又唱他的歌 聽他的歌
[00:24:37.000 --> 00:24:39.000]  留意他的背景
[00:24:39.000 --> 00:24:41.000]  他的戀愛史
[00:24:41.000 --> 00:24:45.000]  你知道我在說誰嗎
[00:24:45.000 --> 00:24:47.000]  都不知道
[00:24:47.000 --> 00:24:49.000]  台灣的周杰倫
[00:24:49.000 --> 00:24:53.000]  他第一齣電影叫《不能說的秘密》
[00:24:53.000 --> 00:24:55.000]  如果你沒看過不妨看看
[00:24:55.000 --> 00:24:57.000]  到最後才知道發生什麼事
[00:24:57.000 --> 00:25:01.000]  當時一直追他的歌
[00:25:01.000 --> 00:25:03.000]  大概半年之後
[00:25:03.000 --> 00:25:05.000]  師母搬下來
[00:25:05.000 --> 00:25:07.000]  買了房子
[00:25:07.000 --> 00:25:09.000]  我們在市街坊租了一個apartment
[00:25:09.000 --> 00:25:13.000]  師母很奇怪
[00:25:13.000 --> 00:25:15.000]  為什麼早上又唱周杰倫的歌
[00:25:15.000 --> 00:25:17.000]  晚上又唱周杰倫的歌
[00:25:17.000 --> 00:25:21.000]  因為周杰倫慢慢就成為了
[00:25:21.000 --> 00:25:23.000]  我的偶像
[00:25:23.000 --> 00:25:27.000]  什麼叫偶像
[00:25:27.000 --> 00:25:31.000]  就是在你的生命裡
[00:25:31.000 --> 00:25:33.000]  佔一個位置
[00:25:33.000 --> 00:25:35.000]  神已經不是最高的那個
[00:25:35.000 --> 00:25:37.000]  可能其他東西拿了你
[00:25:37.000 --> 00:25:43.000]  我們到處都有很多東西拿我們心思
[00:25:43.000 --> 00:25:45.000]  未必是周杰倫
[00:25:45.000 --> 00:25:47.000]  周杰倫本身都不是壞的
[00:25:47.000 --> 00:25:49.000]  聽說好像是信了主的
[00:25:49.000 --> 00:25:53.000]  我們遲些有個張百笠
[00:25:53.000 --> 00:25:55.000]  在美國有個張百笠的報道會
[00:25:55.000 --> 00:25:57.000]  他之前是唱歌的
[00:25:57.000 --> 00:25:59.000]  但是任何的東西
[00:25:59.000 --> 00:26:01.000]  就算他忠誠也好
[00:26:01.000 --> 00:26:03.000]  只要他拿了我們神
[00:26:03.000 --> 00:26:05.000]  在我們生命中的位置
[00:26:05.000 --> 00:26:07.000]  我們都要留意
[00:26:07.000 --> 00:26:09.000]  因為我們慢慢就會遠離了神
[00:26:09.000 --> 00:26:13.000]  今天我們的偶像可能不是周杰倫
[00:26:13.000 --> 00:26:15.000]  可能是韓劇
[00:26:15.000 --> 00:26:17.000]  來自什麼的你
[00:26:17.000 --> 00:26:21.000]  又可能是你的工作
[00:26:21.000 --> 00:26:25.000]  可能是你的事業
[00:26:25.000 --> 00:26:27.000]  甚至可能是你的子女
[00:26:27.000 --> 00:26:29.000]  你的老婆
[00:26:29.000 --> 00:26:31.000]  你的老公
[00:26:31.000 --> 00:26:35.000]  任何東西只要將你從神裡面拿走
[00:26:35.000 --> 00:26:39.000]  我們都有一個危險
[00:26:39.000 --> 00:26:41.000]  我們不再以神為神
[00:26:41.000 --> 00:26:45.000]  剛才我說過
[00:26:45.000 --> 00:26:47.000]  義人就是言語態度
[00:26:47.000 --> 00:26:49.000]  行為上面
[00:26:49.000 --> 00:26:51.000]  真的以神為神
[00:26:51.000 --> 00:26:53.000]  不只是掛名
[00:26:53.000 --> 00:26:57.000]  所以這是其中一個很重要
[00:26:57.000 --> 00:26:59.000]  然後詩人不是停在這裡
[00:26:59.000 --> 00:27:01.000]  在第二節
[00:27:01.000 --> 00:27:05.000]  為喜愛而華的律法
[00:27:05.000 --> 00:27:07.000]  就也思想他的律法
[00:27:07.000 --> 00:27:09.000]  這人便為有福
[00:27:09.000 --> 00:27:13.000]  所以一個屬靈的增長
[00:27:13.000 --> 00:27:15.000]  一個成長就好像一個
[00:27:15.000 --> 00:27:17.000]  屬靈的呼吸一樣
[00:27:17.000 --> 00:27:19.000]  我們將不好的東西
[00:27:19.000 --> 00:27:21.000]  呼出去的時候
[00:27:21.000 --> 00:27:23.000]  不只是這樣
[00:27:23.000 --> 00:27:25.000]  我們將好東西帶進來
[00:27:25.000 --> 00:27:27.000]  這樣才可以循環
[00:27:27.000 --> 00:27:31.000]  所以有一個小組叫
[00:27:31.000 --> 00:27:33.000]  Life Transformation Group
[00:27:33.000 --> 00:27:35.000]  生命更新小組
[00:27:35.000 --> 00:27:37.000]  他的操練方法很簡單
[00:27:37.000 --> 00:27:39.000]  走在一起彼此認罪
[00:27:39.000 --> 00:27:41.000]  我們將我們裡面不好的東西
[00:27:41.000 --> 00:27:43.000]  去承認面對
[00:27:43.000 --> 00:27:45.000]  第二就是多看神的話語
[00:27:45.000 --> 00:27:47.000]  用神的話語進去
[00:27:47.000 --> 00:27:49.000]  成為一個操練
[00:27:49.000 --> 00:27:51.000]  很簡單
[00:27:51.000 --> 00:27:53.000]  誠信都是這樣
[00:27:53.000 --> 00:27:55.000]  我們不犯罪
[00:27:55.000 --> 00:27:57.000]  我們是聖潔的
[00:27:57.000 --> 00:27:59.000]  聖性是怎樣?
[00:27:59.000 --> 00:28:01.000]  你更加要分別為聖
[00:28:01.000 --> 00:28:03.000]  你離開不好的罪惡
[00:28:03.000 --> 00:28:05.000]  你要向一個好的
[00:28:05.000 --> 00:28:07.000]  神在你身上的呼召
[00:28:07.000 --> 00:28:09.000]  你去走這條路
[00:28:09.000 --> 00:28:11.000]  同樣詩篇第一篇就很簡單
[00:28:11.000 --> 00:28:13.000]  我們要遠離
[00:28:13.000 --> 00:28:15.000]  這些影響我們離開神的事情
[00:28:15.000 --> 00:28:17.000]  我們更加要
[00:28:17.000 --> 00:28:19.000]  集中向神走
[00:28:19.000 --> 00:28:21.000]  這是晝夜思想
[00:28:21.000 --> 00:28:23.000]  神的律法
[00:28:23.000 --> 00:28:25.000]  這是我們需要去做
[00:28:25.000 --> 00:28:27.000]  當我離開恩福
[00:28:27.000 --> 00:28:29.000]  我離開這個聯會
[00:28:29.000 --> 00:28:31.000]  做總幹事的時候
[00:28:31.000 --> 00:28:33.000]  我就知道
[00:28:33.000 --> 00:28:35.000]  我
[00:28:35.000 --> 00:28:37.000]  不再一樣了
[00:28:37.000 --> 00:28:39.000]  為什麼呢?
[00:28:39.000 --> 00:28:41.000]  變成非人生活
[00:28:41.000 --> 00:28:43.000]  非那個非不是是非的非
[00:28:43.000 --> 00:28:45.000]  是非來非的非
[00:28:45.000 --> 00:28:47.000]  我剛剛星期六回來香港
[00:28:47.000 --> 00:28:49.000]  現在我是睡覺的時間
[00:28:49.000 --> 00:28:51.000]  我跟你們說
[00:28:51.000 --> 00:28:53.000]  我是在做夢話
[00:28:53.000 --> 00:28:55.000]  我這個月
[00:28:55.000 --> 00:28:57.000]  我要飛四次
[00:28:57.000 --> 00:28:59.000]  飛來飛去
[00:28:59.000 --> 00:29:01.000]  其實我是沒有辦公室的
[00:29:01.000 --> 00:29:03.000]  我們的辦公室是多謝Jeffrey
[00:29:03.000 --> 00:29:05.000]  教會借給我們
[00:29:05.000 --> 00:29:07.000]  辦公室是給我的助理
[00:29:07.000 --> 00:29:09.000]  讓他沒有地方走
[00:29:09.000 --> 00:29:11.000]  我的辦公室
[00:29:11.000 --> 00:29:13.000]  在我家
[00:29:13.000 --> 00:29:15.000]  然後
[00:29:15.000 --> 00:29:17.000]  我平時
[00:29:17.000 --> 00:29:19.000]  不是在辦公室就是出去見人
[00:29:19.000 --> 00:29:21.000]  所以變成這樣
[00:29:21.000 --> 00:29:23.000]  不是早餐就是午餐就是晚上
[00:29:23.000 --> 00:29:25.000]  見親人就是吃東西
[00:29:25.000 --> 00:29:27.000]  所以又重了
[00:29:27.000 --> 00:29:29.000]  但是很重要
[00:29:29.000 --> 00:29:31.000]  就是經常飛來飛去
[00:29:31.000 --> 00:29:33.000]  所以不像以前
[00:29:33.000 --> 00:29:35.000]  以前我在教會我在恩福
[00:29:35.000 --> 00:29:37.000]  我都有辦事處
[00:29:37.000 --> 00:29:39.000]  我就坐在這裡
[00:29:39.000 --> 00:29:41.000]  我可以靈修我可以讀經
[00:29:41.000 --> 00:29:43.000]  但現在不能夠這樣生活
[00:29:43.000 --> 00:29:45.000]  但我感謝神
[00:29:45.000 --> 00:29:47.000]  因為為什麼呢
[00:29:47.000 --> 00:29:49.000]  年紀越來越大記性越來越不好
[00:29:49.000 --> 00:29:51.000]  所以我要
[00:29:51.000 --> 00:29:53.000]  立詞
[00:29:53.000 --> 00:29:55.000]  那時候我就用一個計劃
[00:29:55.000 --> 00:29:57.000]  現在都在用
[00:29:57.000 --> 00:29:59.000]  大家可能都有
[00:29:59.000 --> 00:30:01.000]  這個U version
[00:30:01.000 --> 00:30:03.000]  一個讀經的計劃
[00:30:03.000 --> 00:30:05.000]  那時候我安裝一個計劃
[00:30:05.000 --> 00:30:07.000]  一年讀聖經一次
[00:30:07.000 --> 00:30:09.000]  現在我已經跟了兩年多了
[00:30:09.000 --> 00:30:11.000]  一年讀一次有不同的方法
[00:30:11.000 --> 00:30:13.000]  好處是什麼呢
[00:30:13.000 --> 00:30:15.000]  Desktop 座桌
[00:30:15.000 --> 00:30:17.000]  手機和平板
[00:30:17.000 --> 00:30:19.000]  都是同步的
[00:30:19.000 --> 00:30:21.000]  所以如果我不需要出埠
[00:30:21.000 --> 00:30:23.000]  我在家辦事的時候
[00:30:23.000 --> 00:30:25.000]  開座桌
[00:30:25.000 --> 00:30:27.000]  如果那天我看不到
[00:30:27.000 --> 00:30:29.000]  晚上追回的時候就看平板
[00:30:29.000 --> 00:30:31.000]  然後出埠就看手機
[00:30:31.000 --> 00:30:33.000]  就令我自己
[00:30:33.000 --> 00:30:35.000]  可以跟到
[00:30:35.000 --> 00:30:37.000]  讀經
[00:30:37.000 --> 00:30:41.000]  有時候遲了就追
[00:30:41.000 --> 00:30:43.000]  總之是令我自己追回
[00:30:43.000 --> 00:30:45.000]  大約每天看四五篇
[00:30:45.000 --> 00:30:47.000]  其實不是很難
[00:30:47.000 --> 00:30:49.000]  你肯做就做到
[00:30:49.000 --> 00:30:51.000]  感謝主是幫到我
[00:30:51.000 --> 00:30:53.000]  所以我不斷的來看
[00:30:53.000 --> 00:30:55.000]  神的話語很有用處
[00:30:55.000 --> 00:30:57.000]  在C篇第189篇裏
[00:30:57.000 --> 00:30:59.000]  很多經文講到
[00:30:59.000 --> 00:31:01.000]  我將你的話藏在心裏
[00:31:01.000 --> 00:31:03.000]  免得我得罪你
[00:31:03.000 --> 00:31:05.000]  其實人就好像一個器皿一樣
[00:31:05.000 --> 00:31:07.000]  你裏面是這樣的器皿
[00:31:07.000 --> 00:31:09.000]  你裝什麼在裏面
[00:31:09.000 --> 00:31:11.000]  如果你越多神的話語
[00:31:11.000 --> 00:31:13.000]  你就越少空間
[00:31:13.000 --> 00:31:15.000]  有不好的東西
[00:31:15.000 --> 00:31:17.000]  如果你沒有神的話語
[00:31:17.000 --> 00:31:19.000]  你就有很多空間裝不好的東西
[00:31:19.000 --> 00:31:21.000]  其實是一個很消極
[00:31:21.000 --> 00:31:23.000]  但也很實際的問題
[00:31:23.000 --> 00:31:25.000]  你越多神的話語的時候
[00:31:25.000 --> 00:31:27.000]  神的話語就成為你的提醒
[00:31:27.000 --> 00:31:29.000]  如果你沒有的時候
[00:31:29.000 --> 00:31:31.000]  你很容易就被其他東西佔據了
[00:31:31.000 --> 00:31:33.000]  舉個例子
[00:31:33.000 --> 00:31:35.000]  我現在在C篇第189篇裏
[00:31:35.000 --> 00:31:37.000]  我講到
[00:31:37.000 --> 00:31:39.000]  舉個例子
[00:31:39.000 --> 00:31:41.000]  我今天開車下來
[00:31:41.000 --> 00:31:43.000]  由Markup開車下來
[00:31:43.000 --> 00:31:45.000]  很快的20分鐘左右
[00:31:45.000 --> 00:31:47.000]  不用20分鐘
[00:31:47.000 --> 00:31:49.000]  因為是高速公路
[00:31:49.000 --> 00:31:51.000]  多人都開高速公路
[00:31:51.000 --> 00:31:53.000]  大家都開得很快
[00:31:53.000 --> 00:31:55.000]  我們常常都以為100就是120
[00:31:55.000 --> 00:31:57.000]  開得很狠
[00:31:57.000 --> 00:31:59.000]  所以很多時候會有意外
[00:31:59.000 --> 00:32:01.000]  我想你可能也有這樣的經歷
[00:32:01.000 --> 00:32:03.000]  當你開高速公路的時候
[00:32:03.000 --> 00:32:05.000]  突然有人在旁邊
[00:32:05.000 --> 00:32:07.000]  很粗魯
[00:32:07.000 --> 00:32:09.000]  很危險的
[00:32:09.000 --> 00:32:11.000]  一下子就掉進去
[00:32:11.000 --> 00:32:13.000]  那你第一個反應是什麼呢
[00:32:13.000 --> 00:32:15.000]  在心裏面
[00:32:15.000 --> 00:32:17.000]  祝福他
[00:32:17.000 --> 00:32:19.000]  還是問候他呢
[00:32:19.000 --> 00:32:27.000]  其實那個就是你自己
[00:32:27.000 --> 00:32:33.000]  我越來越發覺我好像彼得
[00:32:33.000 --> 00:32:35.000]  好像彼得不是好東西
[00:32:35.000 --> 00:32:37.000]  是不好的東西
[00:32:37.000 --> 00:32:39.000]  就是沒有耐性
[00:32:39.000 --> 00:32:43.000]  但我們不可以
[00:32:43.000 --> 00:32:45.000]  常常這樣
[00:32:45.000 --> 00:32:47.000]  我發覺
[00:32:47.000 --> 00:32:49.000]  生命的成長有knowing, being, doing
[00:32:49.000 --> 00:32:51.000]  我們要認識神
[00:32:51.000 --> 00:32:53.000]  我們要性情將主
[00:32:53.000 --> 00:32:55.000]  我們要侍奉主
[00:32:55.000 --> 00:32:57.000]  我發覺最難的就是being
[00:32:57.000 --> 00:33:01.000]  我們是一個什麼樣的人
[00:33:01.000 --> 00:33:03.000]  是最難的
[00:33:03.000 --> 00:33:05.000]  但那個就是真正的我們
[00:33:05.000 --> 00:33:11.000]  我不想自己再這樣
[00:33:11.000 --> 00:33:13.000]  只是一種外表的行為
[00:33:13.000 --> 00:33:15.000]  而裏面
[00:33:15.000 --> 00:33:17.000]  卻是和以前差不多
[00:33:17.000 --> 00:33:23.000]  我怎樣裏面能夠根深
[00:33:23.000 --> 00:33:25.000]  怎樣能夠長住
[00:33:25.000 --> 00:33:29.000]  所以我們很多時候對付心裏面
[00:33:29.000 --> 00:33:31.000]  所以我們很多時候對付生命裏面的問題
[00:33:31.000 --> 00:33:35.000]  神的話語是一個幫助
[00:33:35.000 --> 00:33:37.000]  多有神的話語
[00:33:37.000 --> 00:33:39.000]  就少給自己
[00:33:39.000 --> 00:33:41.000]  給自己機會
[00:33:41.000 --> 00:33:43.000]  去縱容
[00:33:43.000 --> 00:33:45.000]  去放肆
[00:33:45.000 --> 00:33:47.000]  在一些不好的地方裏面
[00:33:47.000 --> 00:33:49.000]  神的話語
[00:33:49.000 --> 00:33:51.000]  不單止是一種知識
[00:33:51.000 --> 00:33:53.000]  幫助我們
[00:33:53.000 --> 00:33:55.000]  去更多認識神
[00:33:55.000 --> 00:33:57.000]  了解究竟是怎樣
[00:33:57.000 --> 00:33:59.000]  在CPT189篇裏面
[00:33:59.000 --> 00:34:01.000]  第二十字說
[00:34:01.000 --> 00:34:03.000]  我時常切勿你的典章
