
[00:00:00.000 --> 00:00:10.000]  今天我們來看一個題目叫做「人的智慧,神的大能」
[00:19:09.000 --> 00:19:10.000]  第六章
[00:19:10.000 --> 00:19:12.000]  弟兄顧弟兄那些紛爭
[00:19:12.000 --> 00:19:13.000]  第七章
[00:19:13.000 --> 00:19:15.000]  講到一些婚姻的問題
[00:19:15.000 --> 00:19:16.000]  第八章
[00:19:16.000 --> 00:19:17.000]  制衡的問題
[00:19:17.000 --> 00:19:20.000]  如果我們建基在上帝的基礎是穩陣
[00:19:20.000 --> 00:19:22.000]  在一至四章裡面的時間
[00:19:22.000 --> 00:19:24.000]  其實往後的問題呢
[00:19:24.000 --> 00:19:26.000]  哥倫多教會這麼多的問題
[00:19:26.000 --> 00:19:27.000]  其實是不應該有的
[00:19:27.000 --> 00:19:29.000]  這些問題
[00:19:29.000 --> 00:19:31.000]  這個給我們看的一本很特別的圖畫
[00:19:31.000 --> 00:19:33.000]  就是保羅花了很長的時間
[00:19:33.000 --> 00:19:35.000]  在頭三章裡面
[00:19:35.000 --> 00:19:36.000]  或者四章
[00:19:36.000 --> 00:19:38.000]  其實就是處理的一個問題
[00:19:38.000 --> 00:19:39.000]  就是我們的信仰
[00:19:39.000 --> 00:19:41.000]  究竟是立足在哪裡
[00:19:41.000 --> 00:19:42.000]  所以保羅說
[00:19:42.000 --> 00:19:44.000]  然而我趕不趕智慧
[00:19:44.000 --> 00:19:46.000]  我都趕智慧的
[00:19:46.000 --> 00:19:48.000]  不過在完全人的當中
[00:19:48.000 --> 00:19:49.000]  我才趕智慧
[00:19:49.000 --> 00:19:50.000]  那完全人是什麼
[00:19:50.000 --> 00:19:51.000]  第三章他看的時候
[00:19:51.000 --> 00:19:52.000]  他說弟兄們
[00:19:52.000 --> 00:19:54.000]  我從前對你們說話
[00:19:54.000 --> 00:19:56.000]  不能把你當作熟人的
[00:19:56.000 --> 00:19:58.000]  只能把你當作熟肉
[00:19:58.000 --> 00:20:00.000]  看作基督女為應得
[00:20:00.000 --> 00:20:02.000]  三章二節也提到
[00:20:02.000 --> 00:20:04.000]  我是用奶餵你們
[00:20:04.000 --> 00:20:05.000]  沒有用飯餵你們
[00:20:05.000 --> 00:20:07.000]  但是你們不能吃
[00:20:07.000 --> 00:20:09.000]  就是如今還是不能
[00:20:09.000 --> 00:20:11.000]  所以保羅趕不趕智慧
[00:20:11.000 --> 00:20:13.000]  保羅是趕智慧的
[00:20:13.000 --> 00:20:15.000]  但是他說我對著完全人
[00:20:15.000 --> 00:20:17.000]  才趕智慧
[00:20:17.000 --> 00:20:18.000]  完全人是什麼意思
[00:20:18.000 --> 00:20:19.000]  簡單的說
[00:20:19.000 --> 00:20:21.000]  完全人就是一個成熟的基督徒
[00:20:21.000 --> 00:20:23.000]  用我們今天的字眼
[00:20:23.000 --> 00:20:24.000]  成熟的基督徒
[00:20:24.000 --> 00:20:26.000]  所以三章一節二節的時候
[00:20:26.000 --> 00:20:30.000]  他說其實你們都還沒有成熟
[00:20:30.000 --> 00:20:32.000]  那些教會的弟兄姊妹
[00:20:32.000 --> 00:20:35.000]  我只能把你們當成熟肉看
[00:20:35.000 --> 00:20:37.000]  還在喝奶
[00:20:37.000 --> 00:20:39.000]  是不成熟的
[00:20:39.000 --> 00:20:41.000]  所以保羅趕不趕智慧
[00:20:41.000 --> 00:20:43.000]  保羅說其實我也可以趕智慧
[00:20:43.000 --> 00:20:46.000]  說的是高賢大智的智慧
[00:20:46.000 --> 00:20:49.000]  但是我是對著全人說
[00:20:49.000 --> 00:20:50.000]  保羅說我也趕智慧
[00:20:50.000 --> 00:20:52.000]  但是保羅所說的智慧
[00:20:52.000 --> 00:20:54.000]  後面提到二章六節
[00:20:54.000 --> 00:20:56.000]  七節的時間
[00:20:56.000 --> 00:20:58.000]  有三種智慧
[00:20:58.000 --> 00:21:01.000]  第一種智慧就是世上的智慧
[00:21:01.000 --> 00:21:04.000]  世上的智慧就是保羅剛才說的
[00:21:04.000 --> 00:21:06.000]  那些高賢大智
[00:21:06.000 --> 00:21:09.000]  希羅哲學思想的智慧
[00:21:09.000 --> 00:21:11.000]  第二種智慧就是世上有權有位
[00:21:11.000 --> 00:21:13.000]  將要敗亡之人的智慧
[00:21:13.000 --> 00:21:15.000]  這是說什麼
[00:21:15.000 --> 00:21:17.000]  就是這幫有權有位的人
[00:21:17.000 --> 00:21:23.000]  他有他自己的一套智慧的遊戲規則
[00:21:23.000 --> 00:21:25.000]  就好像那幫祭司
[00:21:25.000 --> 00:21:28.000]  就好像比拉多
[00:21:28.000 --> 00:21:30.000]  他審判耶穌的時候
[00:21:30.000 --> 00:21:33.000]  問他什麼是真理
[00:21:33.000 --> 00:21:36.000]  所以為什麼會帶出二章八節的時候
[00:21:36.000 --> 00:21:38.000]  他說世上有權有位的人
[00:21:38.000 --> 00:21:41.000]  其實沒有一個知道真真正正的智慧
[00:21:41.000 --> 00:21:43.000]  如果他知道的時候
[00:21:43.000 --> 00:21:47.000]  他會將榮耀的主釘在十字架上
[00:21:47.000 --> 00:21:50.000]  保羅說第三種智慧
[00:21:50.000 --> 00:21:54.000]  世上的智慧不是有權有位的智慧
[00:21:54.000 --> 00:21:57.000]  我所說的是什麼智慧呢
[00:21:57.000 --> 00:21:59.000]  保羅說第三種智慧就是
[00:21:59.000 --> 00:22:01.000]  所隱藏神奧秘的智慧
[00:22:01.000 --> 00:22:04.000]  就是神在萬世以前
[00:22:04.000 --> 00:22:08.000]  預定使我們得榮耀的那種智慧
[00:22:08.000 --> 00:22:10.000]  那是什麼智慧
[00:22:10.000 --> 00:22:12.000]  隱藏神奧秘的智慧
[00:22:12.000 --> 00:22:15.000]  在萬世以前已經預定我們
[00:22:15.000 --> 00:22:17.000]  要有的智慧
[00:22:17.000 --> 00:22:19.000]  而且是應該有的
[00:22:19.000 --> 00:22:21.000]  但是這個智慧是什麼智慧呢
[00:22:21.000 --> 00:22:22.000]  保羅還沒說
[00:22:22.000 --> 00:22:24.000]  二章九節保羅再說的時候
[00:22:24.000 --> 00:22:26.000]  這個智慧是什麼智慧
[00:22:26.000 --> 00:22:28.000]  神所為所愛與美的人
[00:22:28.000 --> 00:22:31.000]  就是眼睛未曾看見
[00:22:31.000 --> 00:22:32.000]  耳朵未曾聽見
[00:22:32.000 --> 00:22:36.000]  人心未曾想過的那個智慧
[00:22:36.000 --> 00:22:39.000]  那就是說是什麼智慧
[00:22:39.000 --> 00:22:41.000]  剛才說到友提
[00:22:41.000 --> 00:22:43.000]  中國有三種思想
[00:22:43.000 --> 00:22:45.000]  影響著中國文化
[00:22:45.000 --> 00:22:47.000]  思考就是儒釋道
[00:22:47.000 --> 00:22:50.000]  道家裡面有本書叫莊子
[00:22:50.000 --> 00:22:53.000]  莊子裡面有個很有趣的故事
[00:22:53.000 --> 00:22:56.000]  就是夏蟲不可以語冰
[00:22:56.000 --> 00:22:58.000]  語文的語
[00:22:58.000 --> 00:23:01.000]  就是不可以說
[00:23:01.000 --> 00:23:03.000]  夏蟲是什麼呢
[00:23:03.000 --> 00:23:05.000]  夏蟲就是春天出世
[00:23:05.000 --> 00:23:07.000]  夏天就死
[00:23:07.000 --> 00:23:09.000]  這裡不會說什麼冬天
[00:23:09.000 --> 00:23:11.000]  根本完全不知道你說什麼
[00:23:11.000 --> 00:23:13.000]  剛才說有冬天嗎
[00:23:13.000 --> 00:23:14.000]  有冷的嗎這個世界
[00:23:14.000 --> 00:23:15.000]  完全不知道在說什麼
[00:23:15.000 --> 00:23:18.000]  所以夏蟲不可以語冰
[00:23:18.000 --> 00:23:20.000]  就是說不出的
[00:23:20.000 --> 00:23:22.000]  你做一個夏蟲說什麼冬天
[00:23:22.000 --> 00:23:23.000]  是不知道的
[00:23:23.000 --> 00:23:25.000]  所以聶劍文很有趣
[00:23:25.000 --> 00:23:27.000]  保羅說那個智慧是說什麼
[00:23:27.000 --> 00:23:29.000]  眼睛從來沒見過
[00:23:29.000 --> 00:23:30.000]  耳朵未曾聽過
[00:23:30.000 --> 00:23:32.000]  人心未曾想過
[00:23:32.000 --> 00:23:33.000]  那麼久都沒見過
[00:23:33.000 --> 00:23:34.000]  從來沒聽過
[00:23:34.000 --> 00:23:35.000]  想都沒想過
[00:23:35.000 --> 00:23:37.000]  那是什麼呢
[00:23:37.000 --> 00:23:38.000]  如果這樣的話
[00:23:38.000 --> 00:23:40.000]  怎麼可以拿到那樣東西呢
[00:23:40.000 --> 00:23:42.000]  保羅有解釋
[00:23:42.000 --> 00:23:44.000]  第十節那裡
[00:23:44.000 --> 00:23:45.000]  二章十節說
[00:23:45.000 --> 00:23:46.000]  怎麼拿呢
[00:23:46.000 --> 00:23:50.000]  原來是藉著識靈
[00:23:50.000 --> 00:23:53.000]  向我們將這件事顯明出來
[00:23:53.000 --> 00:23:54.000]  我們就知道了
[00:23:54.000 --> 00:23:56.000]  所以參透
[00:23:56.000 --> 00:23:58.000]  他說這件事在你裡面的時候
[00:23:58.000 --> 00:24:00.000]  你就能夠參透
[00:24:00.000 --> 00:24:01.000]  就像屈尊耿爵所說的基督的字眼
[00:24:01.000 --> 00:24:03.000]  你就能夠察覺到
[00:24:03.000 --> 00:24:05.000]  所以二章十一節說
[00:24:05.000 --> 00:24:07.000]  除了神的靈
[00:24:07.000 --> 00:24:08.000]  沒有人知道神的事
[00:24:08.000 --> 00:24:09.000]  二章十二節
[00:24:09.000 --> 00:24:13.000]  要我們能夠知道神開恩賜給我們的事
[00:24:13.000 --> 00:24:14.000]  屬靈的話
[00:24:14.000 --> 00:24:16.000]  解釋屬靈的事
[00:24:16.000 --> 00:24:18.000]  參透到屬靈的話
[00:24:18.000 --> 00:24:20.000]  屬靈的事
[00:24:20.000 --> 00:24:22.000]  在這裡就知道神的事
[00:24:22.000 --> 00:24:25.000]  也知道神開恩賜給我們的事
[00:24:25.000 --> 00:24:29.000]  聖靈內在我們心靈當中的時間
[00:24:29.000 --> 00:24:32.000]  我們就能夠參透到這些事
[00:24:32.000 --> 00:24:36.000]  第二章十四節說
[00:24:36.000 --> 00:24:39.000]  為什麼我會不知道呢
[00:24:39.000 --> 00:24:42.000]  我好像也不是百分之百知道
[00:24:42.000 --> 00:24:44.000]  保羅也有幫我們解釋
[00:24:44.000 --> 00:24:47.000]  二章十四節說
[00:24:47.000 --> 00:24:50.000]  屬血氣的人
[00:24:50.000 --> 00:24:53.000]  是不會領受神聖靈的事
[00:24:53.000 --> 00:24:55.000]  人怎麼看這件事
[00:24:55.000 --> 00:24:57.000]  人看為魚住腳
[00:24:57.000 --> 00:24:59.000]  但是因為這些事
[00:24:59.000 --> 00:25:03.000]  只有屬靈的人才能夠參透
[00:25:03.000 --> 00:25:05.000]  那邊的人看的時候
[00:25:05.000 --> 00:25:07.000]  可能看成為魚住
[00:25:07.000 --> 00:25:10.000]  但是屬靈的人參透的時候
[00:25:10.000 --> 00:25:14.000]  他就看見的不是那種世人看見的魚住
[00:25:14.000 --> 00:25:20.000]  是看見背後的神要成就的大能
[00:25:20.000 --> 00:25:23.000]  我們打開前書去看的時候
[00:25:23.000 --> 00:25:25.000]  很多的教會的問題
[00:25:25.000 --> 00:25:27.000]  打開看的時候
[00:25:27.000 --> 00:25:30.000]  看得很開心很過癮
[00:25:30.000 --> 00:25:32.000]  結黨紛爭淫亂的那些
[00:25:32.000 --> 00:25:34.000]  很多教會這樣的
[00:25:34.000 --> 00:25:36.000]  我們警惕一下
[00:25:36.000 --> 00:25:37.000]  我們不會的
[00:25:37.000 --> 00:25:39.000]  我們不會像他那樣的
[00:25:39.000 --> 00:25:40.000]  其實不是的
[00:25:40.000 --> 00:25:42.000]  所以我們可以回頭打開
[00:25:42.000 --> 00:25:45.000]  整個哥林多教前書去看的時候
[00:25:45.000 --> 00:25:47.000]  哥林多前書成為一個checklist
[00:25:47.000 --> 00:25:49.000]  去檢視我們自己的心靈
[00:25:49.000 --> 00:25:50.000]  我們看見
[00:25:50.000 --> 00:25:52.000]  究竟我們有沒有結黨
[00:25:52.000 --> 00:25:54.000]  我們有沒有紛爭
[00:25:54.000 --> 00:25:56.000]  我們有沒有淫亂
[00:25:56.000 --> 00:25:59.000]  我們有沒有看見我們的生命是屬血器
[00:25:59.000 --> 00:26:01.000]  或者仍然是屬血器
[00:26:01.000 --> 00:26:05.000]  還是看見我們的生命是屬靈的生命
[00:26:05.000 --> 00:26:06.000]  你問自己的時候
[00:26:06.000 --> 00:26:10.000]  用哥林多前書成為我們生命的checklist的時候
[00:26:10.000 --> 00:26:11.000]  去問自己
[00:26:11.000 --> 00:26:15.000]  我們有沒有像昔日的哥林多教弟兄姊妹那樣
[00:26:15.000 --> 00:26:18.000]  落在結黨紛爭淫亂的當中
[00:26:18.000 --> 00:26:22.000]  我們就看見我們自己的生命
[00:26:22.000 --> 00:26:25.000]  究竟是不是一個完全人的生命
[00:26:25.000 --> 00:26:27.000]  一個屬血器的人的生命
[00:26:27.000 --> 00:26:30.000]  還是一個屬靈的人的生命呢
[00:26:30.000 --> 00:26:34.000]  屬血器的人是預著的
[00:26:34.000 --> 00:26:36.000]  就像剛才那樣說的
[00:26:36.000 --> 00:26:42.000]  但是屬靈的人是可以看見背後上帝的大能的手在當中
[00:26:42.000 --> 00:26:44.000]  所成就的事
[00:26:44.000 --> 00:26:45.000]  我和弟姐妹有分享過
[00:26:45.000 --> 00:26:46.000]  我再分享
[00:26:46.000 --> 00:26:48.000]  應該如果沒有記錯的話
[00:26:48.000 --> 00:26:50.000]  是2013年到2016年
[00:26:50.000 --> 00:26:52.000]  有大概三年的時間
[00:26:52.000 --> 00:26:57.000]  我有機會去到一個機構叫生命樹服侍
[00:26:57.000 --> 00:27:05.000]  生命樹這個機構其實是由一個姐妹開始的
[00:27:05.000 --> 00:27:12.000]  因為姐妹曾幾何時在外企公司工作
[00:27:12.000 --> 00:27:15.000]  其實是高薪厚職的
[00:27:15.000 --> 00:27:22.000]  有一天她在街上看見一個被遺棄的老攤子的小朋友
[00:27:22.000 --> 00:27:25.000]  她有很大的感動
[00:27:25.000 --> 00:27:30.000]  然後就把小朋友帶回家去撫養
[00:27:30.000 --> 00:27:34.000]  然後就慢慢接其他的
[00:27:34.000 --> 00:27:37.000]  你知道在中國這些地方
[00:27:37.000 --> 00:27:42.000]  老攤子的小朋友有些被遺棄了
[00:27:42.000 --> 00:27:47.000]  有些在醫院中被遺棄了等等
[00:27:47.000 --> 00:27:50.000]  她就把這些小朋友接回來
[00:27:50.000 --> 00:27:53.000]  創辦了一個機構叫生命樹
[00:27:53.000 --> 00:27:55.000]  是不容易的
[00:27:55.000 --> 00:27:58.000]  很多人看這個故事的時候
[00:27:58.000 --> 00:28:04.000]  你會覺得很愚蠢
[00:28:04.000 --> 00:28:06.000]  你服侍就服侍
[00:28:06.000 --> 00:28:08.000]  你做一個基督徒就做基督徒
[00:28:08.000 --> 00:28:11.000]  她因為要創辦這個機構
[00:28:11.000 --> 00:28:14.000]  她甚至沒有時間上班
[00:28:14.000 --> 00:28:16.000]  她要24小時去照顧小朋友
[00:28:16.000 --> 00:28:19.000]  雖然後來請了很多人幫忙
[00:28:19.000 --> 00:28:21.000]  也有很多義工幫忙
[00:28:21.000 --> 00:28:25.000]  但是從世人的眼中是覺得很愚蠢的
[00:28:25.000 --> 00:28:27.000]  你可以去服侍上帝
[00:28:27.000 --> 00:28:29.000]  有很多方法去服侍上帝
[00:28:29.000 --> 00:28:33.000]  甚至用你自己的才能去服侍上帝都可以的
[00:28:33.000 --> 00:28:36.000]  為什麼要成立一個生命樹這樣的機構
[00:28:36.000 --> 00:28:39.000]  你知道這些老丹的小朋友是很不容易的
[00:28:39.000 --> 00:28:42.000]  你不想見到的那些
[00:28:42.000 --> 00:28:48.000]  他已經可以自己在你面前控制得到
[00:28:48.000 --> 00:28:52.000]  很多是完全睡在床上
[00:28:52.000 --> 00:28:55.000]  你要和他換尿片
[00:28:55.000 --> 00:29:00.000]  把床像擔架床一樣推出去曬太陽
[00:29:00.000 --> 00:29:03.000]  每天要用很多時間餵他吃飯
[00:29:03.000 --> 00:29:07.000]  因為餵他吃飯的時候有80%的飯會流出來
[00:29:07.000 --> 00:29:10.000]  那些流質的飯那些食物
[00:29:10.000 --> 00:29:13.000]  要很耐性去餵他
[00:29:13.000 --> 00:29:15.000]  從人的角度看來
[00:29:15.000 --> 00:29:17.000]  你做這件事是很愚蠢的
[00:29:17.000 --> 00:29:20.000]  但是這個機構背後
[00:29:20.000 --> 00:29:22.000]  他是看見神的大能
[00:29:22.000 --> 00:29:24.000]  人從愚蠢的角度出發
[00:29:24.000 --> 00:29:26.000]  看這件事是無能的
[00:29:26.000 --> 00:29:27.000]  但是無能者的背後
[00:29:27.000 --> 00:29:29.000]  他看見上帝的大能
[00:29:29.000 --> 00:29:32.000]  怎樣在生命樹的機構去成就
[00:29:32.000 --> 00:29:34.000]  你沒想過這個機構
[00:29:34.000 --> 00:29:39.000]  原來北書律
[00:29:39.000 --> 00:29:43.000]  都有同工上去支持這個機構
[00:29:43.000 --> 00:29:47.000]  外面也有很多弟兄姊妹
[00:29:47.000 --> 00:29:51.000]  在很遠的地方去支持這個機構
[00:29:51.000 --> 00:29:53.000]  有一次我們去服侍的時間
[00:29:53.000 --> 00:29:57.000]  撞到沙孫的一班弟兄姊妹上去
[00:29:57.000 --> 00:29:59.000]  又是支持這個機構
[00:29:59.000 --> 00:30:02.000]  我才相認我根本不知道原來
[00:30:02.000 --> 00:30:05.000]  原來我們沙孫有支持的嗎
[00:30:05.000 --> 00:30:08.000]  你就看見上帝背後的手
[00:30:08.000 --> 00:30:10.000]  怎樣去祝福這班小朋友
[00:30:10.000 --> 00:30:12.000]  我們去的時間都是
[00:30:12.000 --> 00:30:14.000]  每天每次去每個月去一次
[00:30:14.000 --> 00:30:17.000]  三兩個多小時去都挺遠的
[00:30:17.000 --> 00:30:19.000]  宴教那裡再遊
[00:30:19.000 --> 00:30:22.000]  其實都很愚蠢
[00:30:22.000 --> 00:30:25.000]  在世人的眼中看來
[00:30:25.000 --> 00:30:27.000]  你可以花一些時間
[00:30:27.000 --> 00:30:30.000]  可能去做其他事情的時候
[00:30:30.000 --> 00:30:33.000]  搞一個報道的會
[00:30:33.000 --> 00:30:35.000]  帶一些人去查經
[00:30:35.000 --> 00:30:38.000]  可能成就或幫到的人更多
[00:30:38.000 --> 00:30:39.000]  但不是的
[00:30:39.000 --> 00:30:40.000]  弟兄姊妹
[00:30:40.000 --> 00:30:41.000]  你就看見
[00:30:41.000 --> 00:30:44.000]  其實我相信看見的故事
[00:30:44.000 --> 00:30:46.000]  就是這班小朋友
[00:30:46.000 --> 00:30:49.000]  有些可能三幾年後就離開了
[00:30:49.000 --> 00:30:51.000]  我們都看見有幾個小朋友
[00:30:51.000 --> 00:30:53.000]  離開了這個世界回到天府
[00:30:53.000 --> 00:30:56.000]  當有一天我們和他們傳福音的時間
[00:30:56.000 --> 00:30:58.000]  如果他舉手決志
[00:30:58.000 --> 00:31:00.000]  我相信是很美麗的
[00:31:00.000 --> 00:31:01.000]  他在天家的時間
[00:31:01.000 --> 00:31:02.000]  他回到去的時候
[00:31:02.000 --> 00:31:04.000]  身體改變的時間是很美麗的
[00:31:04.000 --> 00:31:06.000]  你知道很多弟兄姊妹
[00:31:06.000 --> 00:31:08.000]  很遠的進去幫他
[00:31:08.000 --> 00:31:09.000]  手去做很多事情
[00:31:09.000 --> 00:31:10.000]  有些教他們畫畫
[00:31:10.000 --> 00:31:13.000]  畫畫是沒用的
[00:31:13.000 --> 00:31:14.000]  他的手動不了
[00:31:14.000 --> 00:31:17.000]  他用嘴巴含著筆去畫
[00:31:17.000 --> 00:31:18.000]  畫到歪歪的
[00:31:18.000 --> 00:31:19.000]  古靈精怪
[00:31:19.000 --> 00:31:21.000]  有些弟兄姊妹很遠進去
[00:31:21.000 --> 00:31:22.000]  教他們舒緩情緒
[00:31:22.000 --> 00:31:23.000]  你說有用嗎
[00:31:23.000 --> 00:31:24.000]  舒緩到嗎
[00:31:24.000 --> 00:31:27.000]  弟兄姊妹覺得有用
[00:31:27.000 --> 00:31:29.000]  我們看見他的生命
[00:31:29.000 --> 00:31:31.000]  雖然是很回慢
[00:31:31.000 --> 00:31:32.000]  很少
[00:31:32.000 --> 00:31:34.000]  但有改變
[00:31:34.000 --> 00:31:38.000]  我們看見他舉手決志
[00:31:38.000 --> 00:31:40.000]  認識上帝的時間
[00:31:40.000 --> 00:31:42.000]  是很肯定的
[00:31:42.000 --> 00:31:44.000]  有一天回到天家的時間
[00:31:44.000 --> 00:31:45.000]  他身體改變
[00:31:45.000 --> 00:31:49.000]  變回一個完全康復的身體的時間
[00:31:49.000 --> 00:31:52.000]  我相信是不一樣的
[00:31:52.000 --> 00:31:55.000]  在愚蠢的背後
[00:31:55.000 --> 00:31:57.000]  我們看見上帝的大能
[00:31:57.000 --> 00:32:00.000]  這是其中一幅圖畫
[00:32:00.000 --> 00:32:03.000]  這幅圖畫我和大家分享
[00:32:03.000 --> 00:32:04.000]  是關於我自己的
[00:32:04.000 --> 00:32:07.000]  如果有小朋友
[00:32:07.000 --> 00:32:09.000]  大肚子的媽媽
[00:32:09.000 --> 00:32:12.000]  很多時候會去做一個Oscar
[00:32:12.000 --> 00:32:14.000]  我們回到香港
[00:32:14.000 --> 00:32:15.000]  做一個Oscar
[00:32:15.000 --> 00:32:17.000]  Oscar做什麼呢
[00:32:17.000 --> 00:32:19.000]  Oscar看三對的Colmuson
[00:32:19.000 --> 00:32:20.000]  那些染色體
[00:32:20.000 --> 00:32:22.000]  13 18和21
[00:32:22.000 --> 00:32:25.000]  你現在看見21有三粒
[00:32:25.000 --> 00:32:26.000]  其實是不正常的
[00:32:26.000 --> 00:32:28.000]  因為應該是一對一
[00:32:28.000 --> 00:32:30.000]  一對一
[00:32:30.000 --> 00:32:32.000]  所以21那個是不正常的
[00:32:32.000 --> 00:32:34.000]  很多家長去驗的時間
[00:32:34.000 --> 00:32:37.000]  很多父母去驗的時間
[00:32:37.000 --> 00:32:40.000]  他最主要是看第21對
[00:32:40.000 --> 00:32:42.000]  看第21對是看他有沒有
[00:32:42.000 --> 00:32:44.000]  唐氏綜合症
[00:32:44.000 --> 00:32:46.000]  唐氏綜合症
[00:32:46.000 --> 00:32:47.000]  我們又去驗
[00:32:47.000 --> 00:32:49.000]  回到香港驗
[00:32:49.000 --> 00:32:50.000]  很有趣
[00:32:50.000 --> 00:32:52.000]  我們不是21對有問題
[00:32:52.000 --> 00:32:54.000]  我們是18對有問題
[00:32:54.000 --> 00:32:55.000]  我都分享過了
[00:32:55.000 --> 00:32:56.000]  大家都知道的
[00:32:56.000 --> 00:32:58.000]  在CMC陪我們一起走過
[00:32:58.000 --> 00:33:01.000]  這個歲月旅程的時間
[00:33:01.000 --> 00:33:03.000]  我們18對有些問題
[00:33:03.000 --> 00:33:04.000]  18對有問題
[00:33:04.000 --> 00:33:07.000]  即是出來的那個BB
[00:33:07.000 --> 00:33:09.000]  是畸形怪胎
[00:33:09.000 --> 00:33:11.000]  不知怎樣畸形
[00:33:11.000 --> 00:33:14.000]  可能多了個頭
[00:33:14.000 --> 00:33:15.000]  頭很小
[00:33:15.000 --> 00:33:17.000]  沒有腦的
[00:33:17.000 --> 00:33:19.000]  多了個心臟
[00:33:19.000 --> 00:33:21.000]  還是六隻手指
[00:33:21.000 --> 00:33:23.000]  六隻手指當然是最好的
[00:33:23.000 --> 00:33:25.000]  是畸形精怪的
[00:33:25.000 --> 00:33:27.000]  醫生看報告的時間
[00:33:27.000 --> 00:33:29.000]  報告出來不是百分之一百的
[00:33:29.000 --> 00:33:31.000]  但是差不多200
[00:33:31.000 --> 00:33:33.000]  90幾 300%
[00:33:33.000 --> 00:33:35.000]  基本上都是有些問題
[00:33:35.000 --> 00:33:37.000]  我們帶回這個
[00:33:37.000 --> 00:33:39.000]  回到北京
[00:33:39.000 --> 00:33:42.000]  跟我們那個醫生去看的時間
[00:33:42.000 --> 00:33:44.000]  我和大家分享一個
[00:33:44.000 --> 00:33:46.000]  一看我是矮的時間
[00:33:46.000 --> 00:33:48.000]  你馬上打了他
[00:33:48.000 --> 00:33:51.000]  即是放一支針去弄走那個BB
[00:33:51.000 --> 00:33:53.000]  國家怎樣
[00:33:53.000 --> 00:33:55.000]  你將來怎樣
[00:33:55.000 --> 00:33:57.000]  那時他突然覺得
[00:33:57.000 --> 00:33:59.000]  我和國家的關係真的很密切
[00:33:59.000 --> 00:34:01.000]  你國家怎樣
[00:34:01.000 --> 00:34:03.000]  你自己怎樣
[00:34:03.000 --> 00:34:05.000]  我們很傷心
[00:34:05.000 --> 00:34:09.000]  我帶大家走出那個醫院
[00:34:09.000 --> 00:34:11.000]  其實很真實的
[00:34:11.000 --> 00:34:13.000]  他講的東西
[00:34:13.000 --> 00:34:15.000]  一個這樣老癱的小朋友的時間
[00:34:15.000 --> 00:34:17.000]  國家怎樣
[00:34:17.000 --> 00:34:19.000]  我們怎樣
[00:34:19.000 --> 00:34:21.000]  我們就呼望了一眼
[00:34:21.000 --> 00:34:23.000]  很快就祈禱了
[00:34:23.000 --> 00:34:25.000]  在醫院門口
[00:34:25.000 --> 00:34:27.000]  腦裏閃過一幅畫
[00:34:27.000 --> 00:34:29.000]  不是閃過耶穌的經文
[00:34:29.000 --> 00:34:31.000]  聖經的經文
[00:34:31.000 --> 00:34:33.000]  耶穌的說話
[00:34:33.000 --> 00:34:35.000]  不是閃過這些東西
[00:34:35.000 --> 00:34:37.000]  我閃過一個我看過的
[00:34:37.000 --> 00:34:39.000]  見證就是司徒永富
[00:34:39.000 --> 00:34:41.000]  即是彭福堂的執行董事
[00:34:41.000 --> 00:34:43.000]  亦都是以前的教書
[00:34:43.000 --> 00:34:45.000]  現在是在Poly教書的
[00:34:45.000 --> 00:34:47.000]  有幫手
[00:34:47.000 --> 00:34:49.000]  做實習教授
[00:34:49.000 --> 00:34:51.000]  他又去驗奧斯卡
[00:34:51.000 --> 00:34:53.000]  但他在
[00:34:53.000 --> 00:34:55.000]  康貝爾神明21有問題
[00:34:55.000 --> 00:34:57.000]  即是說小朋友出來的時間
[00:34:57.000 --> 00:34:59.000]  是唐氏綜合症
[00:34:59.000 --> 00:35:01.000]  但我們不一樣
[00:35:01.000 --> 00:35:03.000]  十八
[00:35:03.000 --> 00:35:05.000]  當時司徒永富分享的時間
[00:35:05.000 --> 00:35:07.000]  他說生命是上帝所指
[00:35:07.000 --> 00:35:09.000]  不是我們隨便
[00:35:09.000 --> 00:35:11.000]  將他拿走就拿走
[00:35:11.000 --> 00:35:13.000]  結果司徒永富
[00:35:13.000 --> 00:35:15.000]  保留了這個小朋友
[00:35:15.000 --> 00:35:17.000]  我閃過了
[00:35:17.000 --> 00:35:19.000]  他見證的時間
[00:35:19.000 --> 00:35:21.000]  我和太太說我們不行
[00:35:21.000 --> 00:35:23.000]  我們要保留這個小朋友
[00:35:23.000 --> 00:35:25.000]  結果當然
[00:35:25.000 --> 00:35:27.000]  兩三個月過去了
[00:35:27.000 --> 00:35:29.000]  不容易
[00:35:29.000 --> 00:35:31.000]  那段時間是非常困難
[00:35:31.000 --> 00:35:33.000]  即是大英姐妹
[00:35:33.000 --> 00:35:35.000]  都知道陪我們一起走的時間
[00:35:35.000 --> 00:35:37.000]  知道並不容易
[00:35:37.000 --> 00:35:39.000]  最後那個小朋友出來
[00:35:39.000 --> 00:35:41.000]  是沒事的
[00:35:41.000 --> 00:35:43.000]  大英姐妹是真的
[00:35:43.000 --> 00:35:45.000]  從人的角度去看
[00:35:45.000 --> 00:35:47.000]  時間是很愚蠢的
[00:35:47.000 --> 00:35:49.000]  你打針就ok
[00:35:49.000 --> 00:35:51.000]  沒有了
