
[00:00:00.000 --> 00:00:07.040]  今天我們繼續說門徒的訓練
[00:20:55.040 --> 00:20:59.440]  但聖經裡面就提了這個古里內人西門
[00:20:59.440 --> 00:21:02.560]  不僅告訴我們他的名字是什麼
[00:21:02.560 --> 00:21:05.200]  還告訴我們他是什麼人
[00:21:05.200 --> 00:21:09.280]  能夠背起十字架來跟隨耶穌基督
[00:21:09.280 --> 00:21:12.560]  是每個基督徒的一個榮耀
[00:21:12.560 --> 00:21:15.120]  我之前都和大家說過
[00:21:15.120 --> 00:21:19.120]  什麼叫背起十字架來跟隨耶穌基督
[00:21:19.120 --> 00:21:23.680]  就是為了耶穌基督來受苦
[00:21:23.680 --> 00:21:28.080]  我們就能夠背起十字架來跟隨他
[00:21:28.080 --> 00:21:32.240]  背起十字架不是為自己來受苦
[00:21:32.240 --> 00:21:34.240]  也不是像我上次和大家說
[00:21:34.240 --> 00:21:37.600]  有很多人說他的十字架就是他的外母
[00:21:37.600 --> 00:21:41.600]  他的十字架就是他的奶奶
[00:21:41.600 --> 00:21:44.320]  不是的 你為了自己的罪來受苦
[00:21:44.320 --> 00:21:46.000]  你就是活該
[00:21:46.000 --> 00:21:49.600]  但是是為了耶穌基督來受苦
[00:21:49.600 --> 00:21:53.680]  這是一個莫大的榮耀
[00:21:53.680 --> 00:21:55.760]  經文告訴我們
[00:21:55.760 --> 00:21:59.120]  耶穌說在《馬太福音》十章二十五節
[00:21:59.120 --> 00:22:04.320]  「人記馬家主事別西北 何放他的家人?」
[00:22:04.320 --> 00:22:10.240]  這章經文其實是出於《馬太福音》九章二十三節
[00:22:10.240 --> 00:22:15.200]  當耶穌基督醫好了一個被鬼附的啞巴之後
[00:22:15.200 --> 00:22:18.240]  被人叫他做「別西北」
[00:22:18.240 --> 00:22:21.120]  靠「別西北」的能力來乾鬼
[00:22:21.120 --> 00:22:28.720]  我們也說過被鬼附的啞巴是非常難醫治的病
[00:22:28.720 --> 00:22:35.120]  拉比說只有尼賽亞來世才能夠醫好這種病
[00:22:35.120 --> 00:22:39.600]  當耶穌基督醫好了這個被鬼附的啞巴
[00:22:39.600 --> 00:22:43.520]  他們不肯認耶穌基督是尼賽亞是神的兒子
[00:22:43.520 --> 00:22:46.720]  但又不能解釋這個神跡其事
[00:22:46.720 --> 00:22:52.640]  於是他們說耶穌基督是靠鬼王的力量來乾鬼
[00:22:52.640 --> 00:22:56.400]  接著他們去到《馬太福音》十二章二十四節
[00:22:56.400 --> 00:23:01.760]  他們還說耶穌基督是靠鬼王「別西北」的力量來乾鬼
[00:23:01.760 --> 00:23:05.280]  所以耶穌基督在《馬太福音》十三章開始
[00:23:05.280 --> 00:23:09.120]  就開始用預言來教訓他們
[00:23:09.120 --> 00:23:13.280]  我們也說過《馬太福音》第十三章是一個轉捩點
[00:23:13.280 --> 00:23:19.520]  因為猶太人是徹徹底底地已經拒絕接受耶穌基督
[00:23:19.520 --> 00:23:21.760]  在《約翰福音》八章四十八節
[00:23:21.760 --> 00:23:26.080]  他們也有罵耶穌基督是鬼上身
[00:23:26.080 --> 00:23:33.040]  這個「別西北」這個名字究竟的出發點是在哪裡?
[00:23:33.040 --> 00:23:38.720]  原來「別西北」的來源是在聶王陛下的一章一節
[00:23:38.720 --> 00:23:40.640]  阿哈王死了之後
[00:23:40.640 --> 00:23:43.040]  大家如果記得聖經所說
[00:23:43.040 --> 00:23:45.520]  阿哈不是一個好的皇帝
[00:23:45.520 --> 00:23:47.440]  這個阿哈王死了之後
[00:23:47.440 --> 00:23:51.120]  摩鴉就背叛以色列
[00:23:51.120 --> 00:23:53.600]  然後阿哈誡登基
[00:23:53.600 --> 00:23:56.480]  阿哈誡也不是一個好的皇帝
[00:23:56.480 --> 00:24:01.840]  有一天經文說他在樓上的欄桿掉下來了
[00:24:01.840 --> 00:24:04.320]  聖經沒有說他為什麼掉下來了
[00:24:04.320 --> 00:24:06.560]  可能是喝醉了
[00:24:06.560 --> 00:24:08.240]  於是他就病了
[00:24:08.240 --> 00:24:13.440]  他就差遣他的侍者去問以格倫的巴力西卜
[00:24:13.440 --> 00:24:15.680]  以格倫的神巴力西卜
[00:24:15.680 --> 00:24:18.560]  究竟我這個病會不會好回來
[00:24:18.560 --> 00:24:24.640]  耶和華就差派爾利亞先知去問阿哈誡的侍者
[00:24:24.640 --> 00:24:27.200]  他說難道我們以色列沒有神嗎?
[00:24:27.200 --> 00:24:34.480]  你要去問以格倫的巴力西卜這個神
[00:24:34.480 --> 00:24:36.880]  我們難道以色列沒有神嗎?
[00:24:36.880 --> 00:24:38.640]  耶和華在哪裡?
[00:24:38.640 --> 00:24:40.800]  巴力西卜這個字
[00:24:40.800 --> 00:24:43.360]  就是希伯來原文的意思
[00:24:43.360 --> 00:24:45.440]  就是烏鶯之主
[00:24:45.440 --> 00:24:47.040]  是蒼蠅之主
[00:24:47.040 --> 00:24:49.920]  巴力這個字就是主的意思
[00:24:49.920 --> 00:24:53.440]  我們知道在舊約以色列人都拜巴力
[00:24:53.440 --> 00:24:56.400]  其實巴力這個字的意思就是主的意思
[00:24:56.400 --> 00:25:00.480]  和現在回教徒所拜的阿拉神
[00:25:00.480 --> 00:25:04.160]  這個阿拉這個字也是主的意思
[00:25:04.160 --> 00:25:09.680]  為什麼巴力西卜又會變成別西卜
[00:25:09.680 --> 00:25:15.040]  這個原因是由舊約轉到新約有少少串字的演變
[00:25:15.040 --> 00:25:21.680]  以至巴力西卜B-A-L變成B-E-L的別西卜
[00:25:21.680 --> 00:25:24.560]  而這個卜字也有兩個串法
[00:25:24.560 --> 00:25:27.760]  一個是B-U-B 一個是B-U-L
[00:25:27.760 --> 00:25:32.400]  B-U-B的串法就是剛才所說的烏鶯之主
[00:25:32.400 --> 00:25:34.400]  是蒼蠅之主
[00:25:34.400 --> 00:25:38.160]  B-U-L的串法就是一家之主
[00:25:38.160 --> 00:25:43.120]  意識是魔鬼的家主的意思
[00:25:43.120 --> 00:25:45.600]  而也有另外一個串法
[00:25:45.600 --> 00:25:47.760]  第三個串法是B-E-L
[00:25:47.760 --> 00:25:50.080]  就是糞便之主
[00:25:50.080 --> 00:25:53.840]  無論是烏鶯之主、糞便之主
[00:25:53.840 --> 00:25:56.480]  或者是魔鬼家之主
[00:25:56.480 --> 00:26:00.400]  這一切都是撒旦的名字
[00:26:00.400 --> 00:26:05.200]  但耶穌基督在這一節的經文很有趣
[00:26:05.200 --> 00:26:10.320]  祂說:你們的家主被人罵是魔鬼的家主
[00:26:10.320 --> 00:26:13.680]  何況你是祂的家人
[00:26:13.680 --> 00:26:16.640]  這一節的經文很有意思
[00:26:16.640 --> 00:26:21.200]  你看到為什麼耶穌基督用B-U-L的串法
[00:26:21.200 --> 00:26:23.120]  就是家主的意思
[00:26:23.120 --> 00:26:27.760]  原因就是你們的家主都被人罵成是魔鬼的家主
[00:26:27.760 --> 00:26:30.080]  何況你們的家人
[00:26:30.080 --> 00:26:31.440]  你說什麼家人啊
[00:26:31.440 --> 00:26:34.000]  你看以弗所書2:19
[00:26:34.000 --> 00:26:37.760]  這樣你們不再作外人和客里
[00:26:37.760 --> 00:26:42.320]  是與聖徒同國是神家裡的人
[00:26:42.320 --> 00:26:46.240]  我們每一個基督徒都是神家裡的人
[00:26:46.240 --> 00:26:48.640]  這個家人的原文
[00:26:48.640 --> 00:26:52.320]  希臘原文Ikea Church這個字
[00:26:52.320 --> 00:26:54.400]  就是家庭的成員
[00:26:54.400 --> 00:26:58.240]  就是政府機構裡面的成員的意思
[00:26:58.240 --> 00:27:01.520]  耶穌基督的經文告訴我們
[00:27:01.520 --> 00:27:04.880]  如果一個家庭裡面的主人
[00:27:04.880 --> 00:27:06.720]  或者是政府的領袖
[00:27:06.720 --> 00:27:09.120]  都被人來侮辱
[00:27:09.120 --> 00:27:11.120]  何況家庭的成員
[00:27:11.120 --> 00:27:13.760]  或者政府機構的成員
[00:27:13.760 --> 00:27:15.760]  一樣會受到侮辱
[00:27:15.760 --> 00:27:19.200]  耶穌基督說:我做主人、做老師的
[00:27:19.200 --> 00:27:20.960]  都被人逼迫
[00:27:20.960 --> 00:27:24.400]  何況你們是做僕人、做學生
[00:27:24.400 --> 00:27:28.320]  學生不能夠高過先生
[00:27:28.320 --> 00:27:32.000]  僕人也不能夠高過主人
[00:27:32.000 --> 00:27:36.240]  有人可能說太平盛世
[00:27:36.240 --> 00:27:39.200]  悉尼 哪裡有逼迫
[00:27:39.200 --> 00:27:41.440]  我上次都和大家說過
[00:27:41.440 --> 00:27:43.440]  在Washington Times最近
[00:27:43.440 --> 00:27:48.080]  登了有200個敵對基督教的機構
[00:27:48.080 --> 00:27:52.800]  他們不單止是用話語來恐嚇基督徒
[00:27:52.800 --> 00:27:56.000]  甚至是希望做到身體的傷害
[00:27:56.000 --> 00:27:57.520]  現在是200個
[00:27:57.520 --> 00:28:00.480]  這個數字可能是會日益上漲
[00:28:00.480 --> 00:28:02.000]  我也都說過
[00:28:02.000 --> 00:28:07.440]  20世紀為主殉道的基督徒
[00:28:07.440 --> 00:28:11.920]  是前面19世紀加起來的更多
[00:28:11.920 --> 00:28:15.280]  所以這個逼迫是越來越嚴重
[00:28:15.280 --> 00:28:19.920]  耶穌基督在10章23節《馬太福音》也都說
[00:28:19.920 --> 00:28:23.920]  這個逼迫會直至耶穌基督再次回來
[00:28:23.920 --> 00:28:25.840]  所以這個逼迫會越來越大
[00:28:25.840 --> 00:28:28.800]  如果有人是逼迫耶穌基督
[00:28:28.800 --> 00:28:30.400]  我們做耶穌基督的家人
[00:28:30.400 --> 00:28:35.040]  一樣是會受到逼迫
[00:28:35.040 --> 00:28:38.400]  僕人是不能夠大過主人
[00:28:38.400 --> 00:28:41.280]  這個是耶穌基督給我們的教導
[00:28:41.280 --> 00:28:43.360]  我最初是信主的時候
[00:28:43.360 --> 00:28:45.040]  我都讀這一節的經文
[00:28:45.040 --> 00:28:47.200]  我覺得這一節的經文很簡單
[00:28:47.200 --> 00:28:49.760]  就是說僕人不能夠大於主人
[00:28:49.760 --> 00:28:51.760]  當然我們做僕人
[00:28:51.760 --> 00:28:52.800]  我們做基督徒
[00:28:52.800 --> 00:28:54.880]  當然不能夠大於我們的主人
[00:28:54.880 --> 00:28:56.320]  大於耶穌基督
[00:28:56.320 --> 00:28:58.640]  我就停留在那裡
[00:28:58.640 --> 00:29:01.520]  以為是一節很簡單的經文
[00:29:01.520 --> 00:29:05.280]  但是原來這一節的經文非常有豐富的教導
[00:29:05.280 --> 00:29:09.280]  剛才說到有正面和有負面的教導
[00:29:09.280 --> 00:29:13.120]  同樣的經文出現在《約翰福音》13章
[00:29:13.120 --> 00:29:15.520]  也出現在《約翰福音》12章
[00:29:15.520 --> 00:29:17.840]  我們先看看《約翰福音》13章
[00:29:17.840 --> 00:29:19.040]  如果你們記得的話
[00:29:19.040 --> 00:29:22.720]  是耶穌基督和門徒洗完腳之後說的
[00:29:22.720 --> 00:29:24.880]  祂說:我實實在在告訴你們
[00:29:24.880 --> 00:29:27.120]  僕人不能大於主人
[00:29:27.120 --> 00:29:30.240]  差人也不能大於差他的人
[00:29:30.240 --> 00:29:32.080]  你們既知道這事
[00:29:32.080 --> 00:29:34.880]  若是去行就有福了
[00:29:34.880 --> 00:29:37.920]  這裡我們怎樣知道是正面的教導
[00:29:37.920 --> 00:29:39.680]  耶穌基督自己說的
[00:29:39.680 --> 00:29:42.320]  照著行你們就有福了
[00:29:42.320 --> 00:29:44.320]  如果你看15節的話
[00:29:44.320 --> 00:29:45.760]  我這裡沒有刊登出來
[00:29:45.760 --> 00:29:51.040]  是說做僕人的要照著主人叫他所做的來做
[00:29:51.040 --> 00:29:53.120]  要更加像主人
[00:29:53.120 --> 00:29:54.960]  如果我們是這樣做的
[00:29:54.960 --> 00:29:57.680]  我們就有福了
[00:29:57.680 --> 00:30:00.080]  這個是正面的教導
[00:30:00.080 --> 00:30:01.760]  但是負面的教導呢
[00:30:01.760 --> 00:30:05.040]  也在《約翰福音》15章
[00:30:05.040 --> 00:30:09.840]  耶穌基督說到門徒和俗世的關係
[00:30:09.840 --> 00:30:12.640]  在15章18至20節
[00:30:12.640 --> 00:30:15.440]  耶穌基督說:世人若恨你們
[00:30:15.440 --> 00:30:20.000]  你們知道恨你們已先已經恨我了
[00:30:20.000 --> 00:30:21.520]  你們若屬世界
[00:30:21.520 --> 00:30:23.840]  世界必愛屬自己的
[00:30:23.840 --> 00:30:26.000]  只因你們不屬世界
[00:30:26.000 --> 00:30:29.040]  乃是我從世界中揀選了你們
[00:30:29.040 --> 00:30:31.440]  所以世界就恨你們
[00:30:31.440 --> 00:30:34.640]  你們要紀念我從前對你們所說的話
[00:30:34.640 --> 00:30:36.160]  這些經文又出現了
[00:30:36.160 --> 00:30:38.400]  僕人不能大於主人
[00:30:38.400 --> 00:30:40.160]  他們若逼迫了我
[00:30:40.160 --> 00:30:42.400]  也要逼迫你們
[00:30:42.400 --> 00:30:43.920]  這是負面的教導
[00:30:43.920 --> 00:30:46.000]  當我們越來越像基督的時候
[00:30:46.000 --> 00:30:48.080]  是我們有神的祝福
[00:30:48.080 --> 00:30:49.760]  但是另一方面
[00:30:49.760 --> 00:30:54.080]  世上對我們的逼迫也越來越大
[00:30:54.080 --> 00:30:56.720]  經文說如果我們像世人的話
[00:30:56.720 --> 00:30:57.520]  就怎樣呢?
[00:30:57.520 --> 00:30:59.120]  世人會接納我們
[00:30:59.120 --> 00:31:00.640]  會喜歡我們
[00:31:00.640 --> 00:31:02.400]  不會逼迫我們
[00:31:02.400 --> 00:31:04.960]  但是如果我們越來越像耶穌基督
[00:31:04.960 --> 00:31:06.800]  世人就會憎恨我們
[00:31:06.800 --> 00:31:08.560]  會逼迫我們
[00:31:08.560 --> 00:31:11.520]  甚至去到《約翰福音》16章2節
[00:31:11.520 --> 00:31:14.080]  就是跟著下一章的經文
[00:31:14.080 --> 00:31:15.120]  耶穌基督說
[00:31:15.120 --> 00:31:17.760]  甚至有一天時間將到
[00:31:17.760 --> 00:31:20.000]  人會將你們殺死
[00:31:20.000 --> 00:31:22.560]  然後還以為自己是替天行道
[00:31:22.560 --> 00:31:25.200]  以為自己是在侍奉神
[00:31:25.200 --> 00:31:30.320]  這個逼迫將會是越來越大的
[00:31:30.320 --> 00:31:31.760]  所以我們見到
[00:31:31.760 --> 00:31:34.960]  原來越像耶穌基督
[00:31:34.960 --> 00:31:40.880]  就有兩個反應
[00:31:40.880 --> 00:31:44.320]  一方面是越來越像耶穌基督
[00:31:44.320 --> 00:31:45.680]  越來越得榮耀
[00:31:45.680 --> 00:31:46.800]  另外一方面
[00:31:46.800 --> 00:31:49.520]  對我們的壓力也會逼迫
[00:31:49.520 --> 00:31:51.040]  也會越來越大
[00:31:51.040 --> 00:31:52.880]  相信我們每一個人
[00:31:52.880 --> 00:31:54.880]  接受耶穌基督的時候
[00:31:54.880 --> 00:31:58.640]  都是因為見到有某些另外的基督徒
[00:31:58.640 --> 00:32:01.520]  在他們的身上有些東西我們想要
[00:32:01.520 --> 00:32:05.600]  見到他們身上有些質素很吸引我們
[00:32:05.600 --> 00:32:06.720]  例如是什麼?
[00:32:06.720 --> 00:32:08.480]  例如他們的平安
[00:32:08.480 --> 00:32:10.000]  他們的喜樂
[00:32:10.000 --> 00:32:12.560]  他們的罪被赦免感
[00:32:12.560 --> 00:32:14.800]  這一切都很吸引我們
[00:32:14.800 --> 00:32:16.960]  以至我們最初是成為基督徒
[00:32:16.960 --> 00:32:19.120]  就是被這些吸引著
[00:32:19.120 --> 00:32:22.400]  當我們自己越來越像耶穌基督的時候
[00:32:22.400 --> 00:32:26.160]  我們的身上也有這些質素能夠被人見到
[00:32:26.160 --> 00:32:29.520]  人家都會被我們吸引著
[00:32:29.520 --> 00:32:32.880]  都會希望成為基督徒
[00:32:32.880 --> 00:32:35.280]  但是另一方面
[00:32:35.280 --> 00:32:37.680]  不肯接受耶穌基督的
[00:32:37.680 --> 00:32:39.200]  或者世上的人
[00:32:39.200 --> 00:32:41.760]  就會更加憎恨我們
[00:32:41.760 --> 00:32:45.280]  這就好像一個銀幣的兩面
[00:32:45.280 --> 00:32:46.640]  有公仔有字
[00:32:46.640 --> 00:32:49.200]  有正面有負面
[00:32:49.200 --> 00:32:52.160]  我覺得也就好像一塊攝石
[00:32:52.160 --> 00:32:56.800]  一塊攝石的一邊是攝著另外一塊攝石
[00:32:56.800 --> 00:32:59.440]  但是反過來
[00:32:59.440 --> 00:33:01.600]  就會有抗拒力
[00:33:01.600 --> 00:33:03.680]  一方面我們是越來越吸引人
[00:33:03.680 --> 00:33:05.840]  當我們越來越像耶穌基督
[00:33:05.840 --> 00:33:07.600]  我們是越來越吸引
[00:33:07.600 --> 00:33:11.440]  那些是被神呼召將會成為基督徒的人
[00:33:11.440 --> 00:33:12.720]  但是另一方面
[00:33:12.720 --> 00:33:15.760]  我們也會令到不接受耶穌基督的人
[00:33:15.760 --> 00:33:20.720]  對我們越來越產生抗拒和反感
[00:33:20.720 --> 00:33:26.160]  我們說我們要學習更加像耶穌基督
[00:33:26.160 --> 00:33:28.080]  要學習像耶穌基督
[00:33:28.080 --> 00:33:32.960]  在這方面也有兩個層面
[00:33:32.960 --> 00:33:36.400]  第一個層面是對我們自己對內
[00:33:36.400 --> 00:33:39.760]  第二個層面是對人或者對外
[00:33:39.760 --> 00:33:43.840]  我們先看看對自己對內的層面
[00:33:43.840 --> 00:33:48.800]  經文記載在彼得前書二章二十一節
[00:33:48.800 --> 00:33:52.160]  彼得說:你們蒙召原是為此
[00:33:52.160 --> 00:33:55.200]  因基督也為你們受過苦
[00:33:55.200 --> 00:33:56.960]  給你們留下榜樣
[00:33:56.960 --> 00:34:00.880]  叫你們跟隨他的腳蹤行
[00:34:00.880 --> 00:34:04.560]  我們蒙召是為了什麼?
[00:34:04.560 --> 00:34:09.680]  為了跟隨耶穌基督的腳蹤
[00:34:09.680 --> 00:34:12.800]  但是不要忘記中間有些很重要的東西
[00:34:12.800 --> 00:34:14.640]  有兩件事是什麼?
[00:34:14.640 --> 00:34:18.080]  第一件事是像耶穌基督一樣受苦
[00:34:18.080 --> 00:34:21.120]  祂給我們有祂的榜樣
[00:34:21.120 --> 00:34:25.040]  學習耶穌基督 學祂的榜樣是一件事
[00:34:25.040 --> 00:34:28.320]  和耶穌基督一樣受苦是另外一件事
[00:34:28.320 --> 00:34:31.120]  有兩件事在當中
[00:34:31.120 --> 00:34:33.920]  當我們看《馬太福音》十章二十九節
[00:34:33.920 --> 00:34:36.480]  也是看到這兩件事在當中
[00:34:36.480 --> 00:34:37.600]  耶穌基督說什麼?
[00:34:37.600 --> 00:34:39.360]  「我心裡柔和謙卑
[00:34:39.360 --> 00:34:41.440]  你們當負我的壓
[00:34:41.440 --> 00:34:43.520]  學我的樣式
[00:34:43.520 --> 00:34:48.080]  這樣你們心裡就必得享安息」
[00:34:48.080 --> 00:34:52.880]  其實這裡有一個很細的首尾結構
[00:34:52.880 --> 00:34:55.520]  一頭一尾都說心裡的東西
[00:34:55.520 --> 00:34:58.960]  耶穌基督說「我心裡柔和謙卑」
[00:34:58.960 --> 00:35:01.120]  你們的心裡是怎樣?
[00:35:01.120 --> 00:35:04.400]  「就必得享安息」
[00:35:04.400 --> 00:35:06.880]  但中間最重要的首尾結構
[00:35:06.880 --> 00:35:08.560]  中間是最重要的部分
[00:35:08.560 --> 00:35:09.200]  說什麼?
[00:35:09.200 --> 00:35:11.520]  又是那兩件事
[00:35:11.520 --> 00:35:13.760]  「負起學我的樣式
[00:35:13.760 --> 00:35:15.760]  和負我更壓」
[00:35:15.760 --> 00:35:16.480]  是吧?
[00:35:16.480 --> 00:35:18.880]  和耶穌基督一樣受苦
[00:35:18.880 --> 00:35:21.280]  學耶穌基督的樣式
[00:35:21.280 --> 00:35:24.800]  那對人又怎樣?
[00:35:24.800 --> 00:35:27.600]  對人來說我們剛才說過大使命
[00:35:27.600 --> 00:35:30.560]  不是說只是帶了人信主就怎樣?
[00:35:30.560 --> 00:35:31.760]  完成任務
[00:35:31.760 --> 00:35:34.640]  是我們任務的剛剛開始
[00:35:34.640 --> 00:35:37.600]  因為不僅是人家信了之後
[00:35:37.600 --> 00:35:41.920]  我們還要教訓他們
[00:35:41.920 --> 00:35:44.800]  「凡我所吩咐你們的
[00:35:44.800 --> 00:35:47.040]  都要教他們遵守」
[00:35:47.040 --> 00:35:50.800]  我們要教其他信了主的人
[00:35:50.800 --> 00:35:53.360]  遵守神的話語
[00:35:53.360 --> 00:35:55.680]  以至他們能夠更加成熟
[00:35:55.680 --> 00:35:58.160]  更加像耶穌基督
[00:35:58.160 --> 00:36:00.560]  在這裡《爾弗所書》4章12節
[00:36:00.560 --> 00:36:01.520]  保羅說
[00:36:01.520 --> 00:36:03.760]  「為要成全聖徒
[00:36:03.760 --> 00:36:04.880]  各尋其跡
[00:36:04.880 --> 00:36:06.720]  建立基督的身體」
[00:36:06.720 --> 00:36:09.040]  基督的身體就是我們基督徒
[00:36:09.040 --> 00:36:11.680]  基督的身體就是教會的肢體
[00:36:11.680 --> 00:36:13.840]  保羅說他最大的願望
[00:36:13.840 --> 00:36:17.840]  就是要使到聖徒成熟
[00:36:17.840 --> 00:36:20.160]  這個都是我們每個基督徒
[00:36:20.160 --> 00:36:21.360]  所應該要做的
[00:36:21.360 --> 00:36:23.440]  不僅是自己有一個
[00:36:23.440 --> 00:36:25.840]  與耶穌基督一同受苦
[00:36:25.840 --> 00:36:27.440]  效法他榜樣的心
[00:36:27.440 --> 00:36:31.120]  但也要幫助其他的基督徒
[00:36:31.120 --> 00:36:35.120]  來到成熟
[00:36:35.120 --> 00:36:37.040]  今天結束的時候
[00:36:37.040 --> 00:36:38.720]  想和大家看看
[00:36:38.720 --> 00:36:40.720]  我說過越來越像耶穌基督
[00:36:40.720 --> 00:36:42.800]  是有兩個層面
[00:36:42.800 --> 00:36:44.880]  兩個是不同的層面
[00:36:44.880 --> 00:36:47.040]  一個是我們越來越像耶穌基督
[00:36:47.040 --> 00:36:49.200]  越來越得到榮耀
[00:36:49.200 --> 00:36:51.280]  得到神的掌上
[00:36:51.280 --> 00:36:53.440]  但是另一方面是怎麼樣的?
[00:36:53.440 --> 00:36:56.240]  也都會是越來越使到
[00:36:56.240 --> 00:36:58.080]  世上的人對我們有反感
[00:36:58.080 --> 00:36:59.200]  是有逼迫
[00:36:59.200 --> 00:37:03.200]  我們會吸引那些被神呼召的人
[00:37:03.200 --> 00:37:05.200]  但我們會抗拒
[00:37:05.200 --> 00:37:09.840]  有抗拒那些不會接受神的人
[00:37:09.840 --> 00:37:13.440]  但是就算有逼迫淋到我們的身上
[00:37:13.440 --> 00:37:15.200]  我們不要失望
[00:37:15.200 --> 00:37:16.800]  因為就算有這些逼迫
[00:37:16.800 --> 00:37:18.240]  有這些苦難
[00:37:18.240 --> 00:37:20.080]  都是為了我們好的
[00:37:20.080 --> 00:37:22.480]  但我們今天結束的時候就來看看
[00:37:22.480 --> 00:37:25.760]  為什麼這些苦難會對我們好
[00:37:25.760 --> 00:37:31.200]  第一個就是幫助我們能夠輕看自己的苦難
[00:37:31.200 --> 00:37:32.880]  我們今天的經文
[00:37:32.880 --> 00:37:35.120]  是《馬太福音》10章25節
[00:37:35.120 --> 00:37:37.200]  「學生和先生一樣
[00:37:37.200 --> 00:37:40.000]  徒人和主人一樣也就罷了」
[00:37:40.000 --> 00:37:44.320]  這個其實是猶太人的一個真言
[00:37:44.320 --> 00:37:47.760]  猶太人很明白這個教導
[00:37:47.760 --> 00:37:50.560]  我們就要好像我們的老師一樣
[00:37:50.560 --> 00:37:52.560]  在這裡公完七十年
[00:37:52.560 --> 00:37:57.040]  我們知道耶路撒冷的聖殿被毀滅了
[00:37:57.040 --> 00:37:59.040]  全部是二維平地
[00:37:59.040 --> 00:38:03.200]  這個應驗了耶穌基督在《路加福音》9章44節說
[00:38:03.200 --> 00:38:07.520]  一塊石頭不會搭在另外一塊石頭上
[00:38:07.520 --> 00:38:09.520]  全部是二維平地
[00:38:09.520 --> 00:38:14.320]  每當猶太人埋怨自己的苦楚
[00:38:14.320 --> 00:38:15.840]  自己的苦難的時候
[00:38:15.840 --> 00:38:17.840]  拉比就會怎麼提醒他們
[00:38:17.840 --> 00:38:19.840]  會用這一節的經文
[00:38:19.840 --> 00:38:24.320]  接著就說「你看看 神的電仍然光亮
[00:38:24.320 --> 00:38:28.400]  你們怎麼可以埋怨自己的苦難?」
[00:38:28.400 --> 00:38:29.920]  我們都是一樣
[00:38:29.920 --> 00:38:32.480]  耶穌基督為我們付出了這麼多
[00:38:32.480 --> 00:38:33.920]  為我們釘十字架
[00:38:33.920 --> 00:38:37.360]  我們小小的苦楚算得了什麼?
[00:38:37.360 --> 00:38:41.760]  幫助我們輕看我們自己的苦難
[00:38:41.760 --> 00:38:45.600]  第二點是能夠認識我們的救主
[00:38:45.600 --> 00:38:48.560]  保羅在這裡《肥勒給書》3章10節
[00:38:48.560 --> 00:38:50.560]  說「使我認識基督
[00:38:50.560 --> 00:38:52.560]  曉得祂復活的大能
[00:38:52.560 --> 00:38:55.360]  並且曉得和祂一同受苦
[00:38:55.360 --> 00:38:57.360]  效法祂的死」
[00:38:57.360 --> 00:39:00.000]  保羅在這一節的經文
[00:39:00.000 --> 00:39:01.040]  他禱告的時候
[00:39:01.040 --> 00:39:04.480]  他沒有求神給他有名有利
[00:39:04.480 --> 00:39:08.400]  他甚至沒有求神使他脫離他的苦難
[00:39:08.400 --> 00:39:09.520]  他反而說
[00:39:09.520 --> 00:39:12.800]  他說「我願意和耶穌基督一同受苦
[00:39:12.800 --> 00:39:14.080]  效法祂的死」
[00:39:14.080 --> 00:39:15.680]  原因是什麼?
[00:39:15.840 --> 00:39:16.800]  看回前面
[00:39:16.800 --> 00:39:20.560]  「使我認識基督」
[00:39:20.560 --> 00:39:23.280]  要認識一個人最好的辦法
[00:39:23.280 --> 00:39:26.240]  就是去經歷他所經歷的
[00:39:26.240 --> 00:39:30.000]  這也是耶穌基督為什麼道成肉身來到世上
[00:39:30.000 --> 00:39:34.160]  就是經歷我們人類所經歷的一切
[00:39:34.160 --> 00:39:36.400]  我們要認識耶穌基督
[00:39:36.400 --> 00:39:39.360]  我們是需要經歷耶穌基督所經歷
[00:39:39.360 --> 00:39:41.920]  背起十字架來跟隨祂
[00:39:41.920 --> 00:39:45.040]  就是一個最好的辦法
[00:39:45.040 --> 00:39:48.800]  不僅僅我們能夠輕看自己的罪
[00:39:48.800 --> 00:39:51.440]  能夠更加認識耶穌基督
[00:39:51.440 --> 00:39:55.760]  也會幫助我們鍛鍊我們的心智
[00:39:55.760 --> 00:40:01.040]  其實教會受到逼迫不是一件不好的事
[00:40:01.040 --> 00:40:02.960]  受到逼迫的時候
[00:40:02.960 --> 00:40:05.760]  我以前也說過
[00:40:05.760 --> 00:40:09.440]  就會真真正正將願意偽身的基督徒
[00:40:09.440 --> 00:40:12.640]  和不願意偽身的基督徒分開
[00:40:12.640 --> 00:40:14.720]  當我們太舒服的時候
[00:40:14.720 --> 00:40:17.840]  我們就不會重視神給我們的使命
[00:40:17.840 --> 00:40:20.480]  不會重視神給我們的旨意
[00:40:20.480 --> 00:40:22.400]  但當有逼迫來臨的時候
[00:40:22.400 --> 00:40:24.240]  就逼著我們仰望神
[00:40:24.240 --> 00:40:26.960]  以至我們是願意行出神的使命
[00:40:26.960 --> 00:40:28.640]  神的旨意
[00:40:28.640 --> 00:40:31.040]  在彼得前書四章一節
[00:40:31.040 --> 00:40:33.680]  經文說:基督既在肉身受苦
[00:40:33.680 --> 00:40:37.600]  你們也當將這樣的心智作為兵器
[00:40:37.600 --> 00:40:39.920]  因為在肉體受過苦的
