
[00:00:00.000 --> 00:00:05.760]  各位大英姐妹各位朋友你們好
[00:17:42.720 --> 00:17:46.720]  這位父的主就是一個真實的耶穌
[00:17:46.720 --> 00:17:48.720]  真實的主
[00:17:48.720 --> 00:17:51.720]  最後我們第三個稱號
[00:17:51.720 --> 00:17:53.720]  那著大衛的約時
[00:17:53.720 --> 00:17:54.720]  開了就沒有人能關
[00:17:54.720 --> 00:17:55.720]  關了就沒有人能開
[00:17:55.720 --> 00:17:59.720]  究竟這個大衛的約時是什麼呢
[00:17:59.720 --> 00:18:01.720]  原來這封聖經引用了這個
[00:18:01.720 --> 00:18:03.720]  《以賽亞先知書》第22章22字
[00:18:03.720 --> 00:18:07.720]  那裡希西加有個管家叫做以利亞勁
[00:18:07.720 --> 00:18:09.720]  是他所信任的管家
[00:18:09.720 --> 00:18:12.720]  在《以賽亞先知書》第22章第22字說
[00:18:12.720 --> 00:18:15.720]  我必將大衛的家的約時放在他的殿堂上
[00:18:15.720 --> 00:18:17.720]  但是開了就沒有人能關
[00:18:17.720 --> 00:18:19.720]  但是關了就沒有人能開
[00:18:19.720 --> 00:18:23.720]  這個大衛的家就是耶路撒冷新的城
[00:18:23.720 --> 00:18:27.720]  是那個新的尼塞亞江林
[00:18:27.720 --> 00:18:28.720]  在末日的時候
[00:18:28.720 --> 00:18:30.720]  是一個新的聖城
[00:18:30.720 --> 00:18:31.720]  新的耶路撒冷
[00:18:31.720 --> 00:18:33.720]  就是我們所說的天國
[00:18:33.720 --> 00:18:35.720]  耶穌就是那個尼塞亞
[00:18:35.720 --> 00:18:39.720]  他開了這個福音的門
[00:18:39.720 --> 00:18:41.720]  就沒有人能夠關
[00:18:41.720 --> 00:18:44.720]  他關了這個福音門就沒有人能夠開
[00:18:44.720 --> 00:18:46.720]  這個就是權柄
[00:18:46.720 --> 00:18:47.720]  所以第一個看法
[00:18:47.720 --> 00:18:50.720]  這個門是指到Missionary Activity
[00:18:50.720 --> 00:18:52.720]  就是傳福音的門
[00:18:52.720 --> 00:18:55.720]  傳福音的門就可以大開
[00:18:55.720 --> 00:18:58.720]  沒有人能夠關
[00:18:58.720 --> 00:19:00.720]  或者我們詳細再來看看
[00:19:00.720 --> 00:19:03.720]  這個第八節到第十節
[00:19:03.720 --> 00:19:06.720]  大門敞開的阿非拉非天
[00:19:06.720 --> 00:19:09.720]  第八節到第十節說
[00:19:09.720 --> 00:19:10.720]  我知道你的行為
[00:19:10.720 --> 00:19:11.720]  你略有一點力量
[00:19:11.720 --> 00:19:13.720]  也曾遵守我的道
[00:19:13.720 --> 00:19:15.720]  沒有棄絕我的明確
[00:19:15.720 --> 00:19:18.720]  我在你面前給你一個敞開的門
[00:19:18.720 --> 00:19:19.720]  沒有人能開
[00:19:19.720 --> 00:19:23.720]  但撒旦一會的人自稱為猶太人
[00:19:23.720 --> 00:19:25.720]  其實不是猶太人
[00:19:25.720 --> 00:19:26.720]  乃是說方話的
[00:19:26.720 --> 00:19:29.720]  我要使他們來到你腳前下拜
[00:19:29.720 --> 00:19:32.720]  也使他們知道我已經愛你
[00:19:32.720 --> 00:19:35.720]  你既然遵守我忍耐的道
[00:19:35.720 --> 00:19:39.720]  我必在保天下人受試煉的時候
[00:19:39.720 --> 00:19:41.720]  保守你免去你的試煉
[00:19:41.720 --> 00:19:42.720]  我必快來
[00:19:42.720 --> 00:19:45.720]  你要持守你所有的
[00:19:45.720 --> 00:19:47.720]  免得有人奪去你的冠冕
[00:19:47.720 --> 00:19:48.720]  首先我們看看
[00:19:48.720 --> 00:19:50.720]  阿非拉非天是一個什麼教會
[00:19:50.720 --> 00:19:51.720]  第八節就告訴你
[00:19:51.720 --> 00:19:52.720]  我知道你的行為
[00:19:52.720 --> 00:19:54.720]  你略有一點力量
[00:19:54.720 --> 00:19:56.720]  什麼叫略有一點力量
[00:19:56.720 --> 00:19:59.720]  中文的翻譯可能給人一個印象
[00:19:59.720 --> 00:20:03.720]  你略有力量
[00:20:03.720 --> 00:20:04.720]  你略有才幹
[00:20:04.720 --> 00:20:05.720]  好像是一些積極的東西
[00:20:05.720 --> 00:20:07.720]  其實不是這麼積極
[00:20:07.720 --> 00:20:08.720]  這個字直譯是說
[00:20:08.720 --> 00:20:10.720]  你只有一點點的力量
[00:20:10.720 --> 00:20:13.720]  你有一點點的力量
[00:20:13.720 --> 00:20:17.720]  你一點點的力量
[00:20:17.720 --> 00:20:26.720]  不是指負面
[00:20:26.720 --> 00:20:28.720]  而是說了一個事實
[00:20:28.720 --> 00:20:30.720]  也不是說正面去說事實
[00:20:30.720 --> 00:20:33.720]  事實就是你一個很小的教會
[00:20:33.720 --> 00:20:35.720]  論資源你不是很多
[00:20:35.720 --> 00:20:37.720]  論人才也不是很多
[00:20:37.720 --> 00:20:39.720]  從人的角度去看
[00:20:39.720 --> 00:20:41.720]  好像是沒什麼作為的
[00:20:41.720 --> 00:20:42.720]  是灰暗的
[00:20:42.720 --> 00:20:44.720]  這是第一點
[00:20:44.720 --> 00:20:47.720]  阿非拉非天的教會不是一個很強大
[00:20:47.720 --> 00:20:49.720]  不是一個很有錢的教會
[00:20:49.720 --> 00:20:51.720]  第二點就是
[00:20:51.720 --> 00:20:54.720]  那撒旦一會的自稱是猶太人
[00:20:54.720 --> 00:20:55.720]  其實不是猶太人
[00:20:55.720 --> 00:20:56.720]  那是說方話的
[00:20:56.720 --> 00:20:57.720]  撒旦一會是什麼
[00:20:57.720 --> 00:20:59.720]  是指撒旦所控制的會堂
[00:20:59.720 --> 00:21:02.720]  是指當時猶太人去敬拜神的會堂
[00:21:02.720 --> 00:21:04.720]  希伯來書第十章二十五節說
[00:21:04.720 --> 00:21:06.720]  你們不可停止聚會
[00:21:06.720 --> 00:21:08.720]  聚會這個字希臘文是
[00:21:08.720 --> 00:21:10.720]  epi sunakogi
[00:21:10.720 --> 00:21:12.720]  epi就是增加的
[00:21:12.720 --> 00:21:14.720]  sunakogi就是會堂
[00:21:14.720 --> 00:21:19.720]  原來早期那些屬於基督教的猶太人
[00:21:19.720 --> 00:21:22.720]  他們又參加猶太人會堂的聚會
[00:21:22.720 --> 00:21:25.720]  又參加基督教的家庭聚會
[00:21:25.720 --> 00:21:26.720]  這兩種都來的
[00:21:26.720 --> 00:21:30.720]  但是被那些猶太人知道背景就把他們踢出來了
[00:21:30.720 --> 00:21:32.720]  所以就被他們趕走了
[00:21:32.720 --> 00:21:35.720]  被撒旦一會
[00:21:35.720 --> 00:21:36.720]  他叫撒旦一會
[00:21:36.720 --> 00:21:38.720]  表面上他們說自己是猶太人
[00:21:38.720 --> 00:21:42.720]  其實約翰就說他不是猶太人
[00:21:42.720 --> 00:21:44.720]  他是假的猶太人
[00:21:44.720 --> 00:21:46.720]  不是神的子民
[00:21:46.720 --> 00:21:48.720]  是假的神的子民
[00:21:48.720 --> 00:21:50.720]  撒旦的子民
[00:21:50.720 --> 00:21:51.720]  是謊話的
[00:21:51.720 --> 00:21:55.720]  所以約翰就說我要使他們來到你腳前下拜
[00:21:55.720 --> 00:21:58.720]  也使他們知道我是愛你的
[00:21:58.720 --> 00:22:01.720]  這個引著以賽亞書第二章第三章十四章二章
[00:22:01.720 --> 00:22:03.720]  在末日的時候
[00:22:03.720 --> 00:22:06.720]  那些不信的人就在信徒面前去下拜
[00:22:06.720 --> 00:22:09.720]  因為信徒和耶穌是基督徒
[00:22:09.720 --> 00:22:11.720]  去審問不信的人
[00:22:11.720 --> 00:22:13.720]  所以我們看到一幅圖畫
[00:22:13.720 --> 00:22:15.720]  從人的角度去看
[00:22:15.720 --> 00:22:16.720]  有地震
[00:22:16.720 --> 00:22:17.720]  有貧窮
[00:22:17.720 --> 00:22:18.720]  力量又少
[00:22:18.720 --> 00:22:20.720]  資源又少
[00:22:20.720 --> 00:22:21.720]  又被人壓迫
[00:22:21.720 --> 00:22:23.720]  看來無心作為
[00:22:23.720 --> 00:22:25.720]  但是耶穌偏偏就說
[00:22:25.720 --> 00:22:29.720]  我大開這個飛拉飛鐵的門
[00:22:29.720 --> 00:22:33.720]  究竟大門敞開是什麼意思呢?
[00:22:33.720 --> 00:22:34.720]  有兩個意思
[00:22:34.720 --> 00:22:37.720]  第一個意思就是福音
[00:22:37.720 --> 00:22:39.720]  傳福音的機會
[00:22:39.720 --> 00:22:40.720]  Missionary Activities
[00:22:40.720 --> 00:22:43.720]  保羅在哥倫多學書第二章十二節
[00:22:43.720 --> 00:22:46.720]  用了同一個字去形容福音大門敞開
[00:22:46.720 --> 00:22:48.720]  當保羅來到特羅亞的時候
[00:22:48.720 --> 00:22:51.720]  很多人信徒就說主也給我開了門
[00:22:51.720 --> 00:22:53.720]  所以是指福音的機會
[00:22:53.720 --> 00:22:55.720]  有趣的地方
[00:22:55.720 --> 00:22:57.720]  從人的角度去看
[00:22:57.720 --> 00:22:58.720]  應該做到倒閉
[00:22:58.720 --> 00:22:59.720]  做多少人都不多
[00:22:59.720 --> 00:23:02.720]  但主就說這是大好的機會
[00:23:02.720 --> 00:23:03.720]  不要錯過
[00:23:03.720 --> 00:23:06.720]  雖然有人以為香港不在一樣
[00:23:06.720 --> 00:23:08.720]  教會面臨很大的壓迫
[00:23:08.720 --> 00:23:11.720]  可能從此就會沒落
[00:23:11.720 --> 00:23:13.720]  但不是的
[00:23:13.720 --> 00:23:15.720]  很奇怪的
[00:23:15.720 --> 00:23:17.720]  上帝開了門
[00:23:17.720 --> 00:23:18.720]  沒有人能關的
[00:23:18.720 --> 00:23:20.720]  上帝必保守
[00:23:20.720 --> 00:23:21.720]  你看看第十節
[00:23:21.720 --> 00:23:22.720]  我們就會知道
[00:23:22.720 --> 00:23:24.720]  或者還沒看第十節之前
[00:23:24.720 --> 00:23:25.720]  有另外一個看法
[00:23:25.720 --> 00:23:30.720]  這個大門是指往天國之門
[00:23:30.720 --> 00:23:34.720]  今天往天國之門仍然大開
[00:23:34.720 --> 00:23:36.720]  仍然有機會
[00:23:36.720 --> 00:23:37.720]  但你遲了
[00:23:37.720 --> 00:23:39.720]  主耶穌再來的時候
[00:23:39.720 --> 00:23:41.720]  我們就沒了機會
[00:23:41.720 --> 00:23:43.720]  所以我們再看看第十節
[00:23:43.720 --> 00:23:46.720]  第十節說你既遵守我忍耐的道
[00:23:46.720 --> 00:23:50.720]  我必在普天下人受試煉的時候
[00:23:50.720 --> 00:23:53.720]  保守你免去你的試煉
[00:23:53.720 --> 00:23:55.720]  但是大門敞開
[00:23:55.720 --> 00:23:59.720]  不等於福音自動傳開
[00:23:59.720 --> 00:24:02.720]  我們是見證人
[00:24:02.720 --> 00:24:04.720]  如果我們不把握機會
[00:24:04.720 --> 00:24:06.720]  中原的門會大開
[00:24:06.720 --> 00:24:07.720]  也沒問題
[00:24:07.720 --> 00:24:09.720]  所以我們首先要遵守
[00:24:09.720 --> 00:24:11.720]  耶穌忍耐之道
[00:24:11.720 --> 00:24:13.720]  什麼叫忍耐?
[00:24:13.720 --> 00:24:14.720]  什麼叫道?
[00:24:14.720 --> 00:24:15.720]  道是Logos
[00:24:15.720 --> 00:24:16.720]  道成肉身的道
[00:24:16.720 --> 00:24:18.720]  和這個字一樣
[00:24:18.720 --> 00:24:22.720]  耶穌基督就是忍耐的好榜樣
[00:24:22.720 --> 00:24:23.720]  我們要遵守
[00:24:23.720 --> 00:24:25.720]  遵守這個字很有趣
[00:24:25.720 --> 00:24:27.720]  Keep守住
[00:24:27.720 --> 00:24:29.720]  守住
[00:24:29.720 --> 00:24:32.720]  第二個字和第十節保守的字是同一個字
[00:24:32.720 --> 00:24:35.720]  耶穌忍耐是什麼意思?
[00:24:35.720 --> 00:24:38.720]  原來Hopomole這個字在一幅圖畫
[00:24:38.720 --> 00:24:40.720]  是指一個代產的婦人
[00:24:40.720 --> 00:24:42.720]  懷胎十月陣痛來了
[00:24:42.720 --> 00:24:44.720]  但是很奇怪的
[00:24:44.720 --> 00:24:46.720]  她不會逃避的
[00:24:46.720 --> 00:24:48.720]  痛啊不忍了
[00:24:48.720 --> 00:24:49.720]  她歡迎
[00:24:49.720 --> 00:24:52.720]  因為她對痛的看法會不同
[00:24:52.720 --> 00:24:54.720]  她對痛的看法
[00:24:54.720 --> 00:24:55.720]  她不會覺得痛
[00:24:55.720 --> 00:24:58.720]  她會覺得生生命有來誕生
[00:24:58.720 --> 00:25:00.720]  滿有盼望
[00:25:00.720 --> 00:25:02.720]  所以Hopomole這個字
[00:25:02.720 --> 00:25:05.720]  是指一個孕婦
[00:25:05.720 --> 00:25:07.720]  一個代產的婦人
[00:25:07.720 --> 00:25:10.720]  面對好像很痛楚的時刻
[00:25:10.720 --> 00:25:12.720]  但是她有能力
[00:25:12.720 --> 00:25:17.720]  將她轉化成一個很不同的機會
[00:25:17.720 --> 00:25:19.720]  是生生命誕生的機會
[00:25:19.720 --> 00:25:20.720]  所以她不是逃避
[00:25:20.720 --> 00:25:21.720]  她不是逃跑
[00:25:21.720 --> 00:25:23.720]  她是歡迎
[00:25:23.720 --> 00:25:24.720]  是歡迎
[00:25:24.720 --> 00:25:26.720]  因為她對這個完全看法不同
[00:25:26.720 --> 00:25:29.720]  所以我們要持守住這個心態
[00:25:29.720 --> 00:25:32.720]  持守住這個Hopomole的心態
[00:25:32.720 --> 00:25:34.720]  在人看來有很多的壓迫
[00:25:34.720 --> 00:25:37.720]  在人看來有很多的際遇
[00:25:37.720 --> 00:25:40.720]  好像很沒有前途
[00:25:40.720 --> 00:25:42.720]  好像很沒有望
[00:25:42.720 --> 00:25:45.720]  但是我們要保持著忍耐
[00:25:45.720 --> 00:25:48.720]  上帝在試煉的時候
[00:25:48.720 --> 00:25:50.720]  也會保持著我們
[00:25:50.720 --> 00:25:52.720]  第二個字
[00:25:52.720 --> 00:25:55.720]  我們要保守你免去你的試煉
[00:25:55.720 --> 00:25:57.720]  免去不是逃避的意思
[00:25:57.720 --> 00:26:00.720]  不是keep away
[00:26:00.720 --> 00:26:02.720]  是keep protect
[00:26:02.720 --> 00:26:03.720]  是你保守著
[00:26:03.720 --> 00:26:07.720]  上帝仍然在你的患難裏面保守著你
[00:26:07.720 --> 00:26:12.720]  不同的一些時代論解經的時候
[00:26:12.720 --> 00:26:16.720]  就說世界大災難之前
[00:26:16.720 --> 00:26:17.720]  教會就被提了
[00:26:17.720 --> 00:26:19.720]  所以免去試煉
[00:26:19.720 --> 00:26:21.720]  我相信不是這個意思
[00:26:21.720 --> 00:26:27.720]  而是說你守著上帝給你的Hopomole的心態
[00:26:27.720 --> 00:26:30.720]  上帝也會保守著你
[00:26:30.720 --> 00:26:33.720]  我們再來看看第十一至十三節
[00:26:33.720 --> 00:26:35.720]  基督的應許和祝福
[00:26:35.720 --> 00:26:37.720]  聖經說我必犯內
[00:26:37.720 --> 00:26:39.720]  你要持守你所有的
[00:26:39.720 --> 00:26:41.720]  免得有人奪去你的冠冕
[00:26:41.720 --> 00:26:46.720]  得勝的我要叫他在我神殿中作處置
[00:26:46.720 --> 00:26:48.720]  他也必不再從那裏出來
[00:26:48.720 --> 00:26:52.720]  我又要將我神的名和我聖的名
[00:26:52.720 --> 00:26:54.720]  這成就是從天上
[00:26:54.720 --> 00:26:57.720]  從神那裏降下來的新耶路撒冷
[00:26:57.720 --> 00:27:00.720]  並我的生命都寫在他上面
[00:27:00.720 --> 00:27:02.720]  聖靈向宗教會所說的
[00:27:02.720 --> 00:27:04.720]  凡有意的就應當聽
[00:27:04.720 --> 00:27:08.720]  首先我們看到一個非常重要的真理
[00:27:08.720 --> 00:27:10.720]  耶穌必犯內
[00:27:10.720 --> 00:27:13.720]  之前約翰有四支提到耶穌的快遞
[00:27:13.720 --> 00:27:15.720]  第二章第五節
[00:27:15.720 --> 00:27:17.720]  對著已不守的教會說
[00:27:17.720 --> 00:27:19.720]  我就要臨到你那裏了
[00:27:19.720 --> 00:27:22.720]  我要將你的燈臺從遠處挪走
[00:27:22.720 --> 00:27:25.720]  第二章第十六節對別加摩的教會說
[00:27:25.720 --> 00:27:27.720]  我又必臨到你那裏了
[00:27:27.720 --> 00:27:30.720]  我要用口中的劍攻擊你們
[00:27:30.720 --> 00:27:32.720]  第三章第三節對撒地的教會
[00:27:32.720 --> 00:27:33.720]  我必臨到那裏
[00:27:33.720 --> 00:27:35.720]  如同賊一樣
[00:27:35.720 --> 00:27:38.720]  三次聖經都說到上帝的審判
[00:27:38.720 --> 00:27:40.720]  就坐責備
[00:27:40.720 --> 00:27:42.720]  主坐內的時候就是審判
[00:27:42.720 --> 00:27:44.720]  但在這裏不是審判
[00:27:44.720 --> 00:27:46.720]  是我必犯內
[00:27:46.720 --> 00:27:48.720]  你要持守我這裏
[00:27:48.720 --> 00:27:50.720]  免得有人奪取你的冠冕
[00:27:50.720 --> 00:27:52.720]  冠冕就是賽跑結束了
[00:27:52.720 --> 00:27:54.720]  拿到冠軍的時候的金牌
[00:27:54.720 --> 00:27:57.720]  但你一定要操實
[00:27:57.720 --> 00:27:59.720]  一定要保守住
[00:27:59.720 --> 00:28:00.720]  堅守住
[00:28:00.720 --> 00:28:02.720]  持守住這個福音
[00:28:02.720 --> 00:28:03.720]  引來之心
[00:28:03.720 --> 00:28:05.720]  有基督在你裏面
[00:28:05.720 --> 00:28:07.720]  換言之主禮不單止是審判
[00:28:07.720 --> 00:28:09.720]  也是頒獎
[00:28:09.720 --> 00:28:11.720]  有公義的冠冕為你傳頭
[00:28:11.720 --> 00:28:13.720]  所以保羅就說
[00:28:13.720 --> 00:28:15.720]  臨終的時候他就說
[00:28:15.720 --> 00:28:17.720]  當跑路我已經跑盡了
[00:28:17.720 --> 00:28:19.720]  美好的仗我已經打過了
[00:28:19.720 --> 00:28:21.720]  所信的道我已經守住了
[00:28:21.720 --> 00:28:23.720]  就是守住這個字
[00:28:23.720 --> 00:28:26.720]  從此之後有公義的冠冕為我傳了
[00:28:26.720 --> 00:28:28.720]  這是我們的盼望
[00:28:28.720 --> 00:28:31.720]  也是我們的安慰
[00:28:31.720 --> 00:28:33.720]  除了公義的冠冕之外
[00:28:33.720 --> 00:28:35.720]  為我們傳頭還有甚麼呢?
[00:28:35.720 --> 00:28:36.720]  第十二節
[00:28:36.720 --> 00:28:37.720]  德勝的
[00:28:37.720 --> 00:28:39.720]  我要叫他在神殿中作處子
[00:28:39.720 --> 00:28:41.720]  他也必不再從那裏出來
[00:28:41.720 --> 00:28:44.720]  聖殿的處子就是安全感
[00:28:44.720 --> 00:28:46.720]  所以之後他就說
[00:28:46.720 --> 00:28:49.720]  他也不必從那裏出來
[00:28:49.720 --> 00:28:51.720]  這裏主要地震
[00:28:51.720 --> 00:28:53.720]  地震的時候人們就離開了
[00:28:53.720 --> 00:28:54.720]  離開了城
[00:28:54.720 --> 00:28:57.720]  因為鎖住的房屋不安全
[00:28:57.720 --> 00:29:00.720]  天上的電就不同了
[00:29:00.720 --> 00:29:02.720]  德勝的人在那裏
[00:29:02.720 --> 00:29:03.720]  在殿中的處子
[00:29:03.720 --> 00:29:05.720]  Pillars of the Temple
[00:29:05.720 --> 00:29:08.720]  是堅固、是穩陣、是安全的
[00:29:08.720 --> 00:29:09.720]  在天堂裏面
[00:29:09.720 --> 00:29:10.720]  是不怕地震
[00:29:10.720 --> 00:29:14.720]  不怕災害
[00:29:14.720 --> 00:29:15.720]  不怕瘟疫
[00:29:15.720 --> 00:29:17.720]  不怕賊人
[00:29:17.720 --> 00:29:19.720]  完全不怕
[00:29:19.720 --> 00:29:20.720]  第十二節
[00:29:20.720 --> 00:29:24.720]  我又要將神的名和我神聖的名
[00:29:24.720 --> 00:29:28.720]  並我的生命都寫在他上面
[00:29:28.720 --> 00:29:31.720]  這個擁有濃厚的舊約色彩
[00:29:31.720 --> 00:29:33.720]  文素記第六章二十二節就說到
[00:29:33.720 --> 00:29:37.720]  他們要將我的名字寫在以色列人身上
[00:29:37.720 --> 00:29:39.720]  我又要賜福他們
[00:29:39.720 --> 00:29:43.720]  寫名字在身上表示永恆的象徵
[00:29:43.720 --> 00:29:47.720]  有個名字寫在身上表示永遠屬於那裏
[00:29:47.720 --> 00:29:50.720]  當羅馬人買了奴隸的時候
[00:29:50.720 --> 00:29:53.720]  在奴隸身上印有主人的名字
[00:29:53.720 --> 00:29:55.720]  刻在他身上表示
[00:29:55.720 --> 00:29:57.720]  他一輩子都屬於主人
[00:29:57.720 --> 00:29:58.720]  永遠分不開
[00:29:58.720 --> 00:30:01.720]  現在我們刻有神的名字
[00:30:01.720 --> 00:30:03.720]  我們是屬神的
[00:30:03.720 --> 00:30:08.720]  不單止有神的名字
[00:30:08.720 --> 00:30:14.720]  而且還有耶路撒冷的名字也寫在其中
[00:30:14.720 --> 00:30:16.720]  這個就是羅馬人的習慣
[00:30:16.720 --> 00:30:21.720]  表示他是耶路撒冷城的公民
[00:30:21.720 --> 00:30:22.720]  citizenship
[00:30:22.720 --> 00:30:26.720]  我們就是新耶路撒冷城的公民
[00:30:26.720 --> 00:30:28.720]  更有趣的是
[00:30:28.720 --> 00:30:32.720]  在這些信徒身上不單止有父神的名字
[00:30:32.720 --> 00:30:34.720]  不單止有耶路撒冷的名字
[00:30:34.720 --> 00:30:37.720]  還有這位復活的主的名字
[00:30:37.720 --> 00:30:40.720]  有新城的名字作為公民
[00:30:40.720 --> 00:30:42.720]  有神的名字是屬神
[00:30:42.720 --> 00:30:44.720]  更有耶穌基督的名字
[00:30:44.720 --> 00:30:46.720]  耶穌基督的名字是甚麼?
[00:30:46.720 --> 00:30:48.720]  菲勒比書第二章第九節
[00:30:48.720 --> 00:30:49.720]  基督復活的神
[00:30:49.720 --> 00:30:52.720]  他賜下超乎萬名之上的名
[00:30:52.720 --> 00:30:55.720]  就是那復活之主
[00:30:55.720 --> 00:30:58.720]  我們和耶穌基督一同復活的那一輪
[00:30:58.720 --> 00:30:59.720]  就好像保羅說
[00:30:59.720 --> 00:31:02.720]  有誰可以叫我們和基督的愛相隔絕呢?
[00:31:02.720 --> 00:31:03.720]  難道是患難嗎?
[00:31:03.720 --> 00:31:04.720]  是痛苦嗎?
[00:31:04.720 --> 00:31:05.720]  是死亡嗎?
[00:31:05.720 --> 00:31:07.720]  沒有
[00:31:07.720 --> 00:31:10.720]  沒有一個人可以叫我們和基督的愛隔絕
[00:31:10.720 --> 00:31:12.720]  我們要留意一件事
[00:31:12.720 --> 00:31:15.720]  誰掌管這個世界?
[00:31:15.720 --> 00:31:19.720]  誰掌管我們的命運?
[00:31:19.720 --> 00:31:21.720]  不是統治者
[00:31:21.720 --> 00:31:23.720]  不是那些立法機構
[00:31:23.720 --> 00:31:25.720]  不是經濟
[00:31:25.720 --> 00:31:28.720]  不是選舉出來的結果
[00:31:28.720 --> 00:31:32.720]  而是那個擁有大衛約時的耶穌
[00:31:32.720 --> 00:31:35.720]  他開了門,沒有人能夠關
[00:31:35.720 --> 00:31:38.720]  他關了門,沒有人能夠開
[00:31:38.720 --> 00:31:40.720]  為甚麼我們在這個時候
[00:31:40.720 --> 00:31:42.720]  趁著門還沒有開
[00:31:42.720 --> 00:31:44.720]  還是仍然開的時候
[00:31:44.720 --> 00:31:46.720]  不趕緊去傳福音
[00:31:46.720 --> 00:31:52.720]  還未信的為甚麼不趕緊進入天國之門
[00:31:52.720 --> 00:31:56.720]  在那裏是有永恆的生命
[00:31:56.720 --> 00:31:59.720]  凡有意的就應當停
[00:31:59.720 --> 00:32:00.720]  請我們同心同意
[00:32:00.720 --> 00:32:02.720]  天父再次感謝您
[00:32:02.720 --> 00:32:04.720]  繼續祝福保守我們
[00:32:04.720 --> 00:32:06.720]  感謝您給寶貴的話語
[00:32:06.720 --> 00:32:08.720]  作為我們的安慰之日
[00:32:08.720 --> 00:32:11.720]  祈禱奉耶穌名下,阿門
[00:32:12.720 --> 00:32:15.720]  字幕由 Amara.org 社群提供
[00:32:15.720 --> 00:32:17.720]  多謝您的觀看
[00:32:17.720 --> 00:32:19.720]  多謝您的觀看
[00:32:19.720 --> 00:32:21.720]  多謝您的觀看
[00:32:21.720 --> 00:32:23.720]  多謝您的觀看
[00:32:23.720 --> 00:32:25.720]  多謝您的觀看
[00:32:25.720 --> 00:32:28.720]  (字幕由 Amara.org 社群提供)
[00:32:28.720 --> 00:32:30.720]  (音樂)

