
[00:00:00.000 --> 00:00:05.000]  早晨 各位報會主席快樂
[00:17:21.020 --> 00:17:23.020]  真的
[00:17:23.020 --> 00:17:25.020]  很多時候我們做牧師
[00:17:25.020 --> 00:17:27.020]  去面對一些家破人亡
[00:17:27.020 --> 00:17:29.020]  面對一些戰爭
[00:17:29.020 --> 00:17:31.020]  或者面對一些災難
[00:17:31.020 --> 00:17:33.020]  天災人禍
[00:17:33.020 --> 00:17:35.020]  有時候我們會問
[00:17:35.020 --> 00:17:37.020]  究竟我可以用什麼話去安慰他們
[00:17:37.020 --> 00:17:39.020]  在日光之下
[00:17:39.020 --> 00:17:41.020]  在人世間的角度看似乎是沒有意思的
[00:17:41.020 --> 00:17:43.020]  但Milch album
[00:17:43.020 --> 00:17:45.020]  他不是一個信徒
[00:17:45.020 --> 00:17:47.020]  但他從另外一個角度去看
[00:17:47.020 --> 00:17:49.020]  所有的事情發生
[00:17:49.020 --> 00:17:51.020]  原來那個男醫人
[00:17:51.020 --> 00:17:53.020]  他從一個不同的角度去看
[00:17:53.020 --> 00:17:55.020]  Eddie是可以活著
[00:17:55.020 --> 00:17:57.020]  他captain從一個不同的角度去看
[00:17:57.020 --> 00:17:59.020]  他太太早死他從另外一個角度去看
[00:17:59.020 --> 00:18:01.020]  從一個從日光之上的角度去看的時候
[00:18:01.020 --> 00:18:03.020]  看到人生
[00:18:03.020 --> 00:18:05.020]  我們明白死亡是什麼的時候
[00:18:05.020 --> 00:18:07.020]  人生是可以活得更加精彩
[00:18:07.020 --> 00:18:09.020]  但Milch album
[00:18:09.020 --> 00:18:11.020]  他所說的這個故事
[00:18:11.020 --> 00:18:13.020]  是從天堂來的訊息
[00:18:13.020 --> 00:18:15.020]  今天我們剛才所讀的這段聖經
[00:18:15.020 --> 00:18:17.020]  是從陰間來的訊息
[00:18:17.020 --> 00:18:19.020]  是比我們更加的震撼
[00:18:19.020 --> 00:18:21.020]  我們看看這段聖經裏面
[00:18:21.020 --> 00:18:23.020]  究竟Milch album
[00:18:23.020 --> 00:18:25.020]  說到從天堂來的訊息
[00:18:25.020 --> 00:18:27.020]  這五個天堂來的訊息
[00:18:27.020 --> 00:18:29.020]  比我們一些人生裏面
[00:18:29.020 --> 00:18:31.020]  好像很荒謬但看到一些曙光
[00:18:31.020 --> 00:18:33.020]  但今天我們錯從另外一個角度去看
[00:18:33.020 --> 00:18:35.020]  從陰間來的訊息
[00:18:35.020 --> 00:18:37.020]  耶穌基督所說的這個故事
[00:18:37.020 --> 00:18:39.020]  究竟給我們一個什麼的啟迪
[00:18:39.020 --> 00:18:41.020]  一個什麼
[00:18:41.020 --> 00:18:43.020]  以致我們人生可以過得精彩的
[00:18:43.020 --> 00:18:45.020]  其實想一想
[00:18:45.020 --> 00:18:47.020]  人生幾十年就過去了
[00:18:47.020 --> 00:18:49.020]  有多少個十年呢
[00:18:49.020 --> 00:18:51.020]  我想一想我今年70歲
[00:18:51.020 --> 00:18:55.020]  我都不知道還有多少個年
[00:18:55.020 --> 00:18:59.020]  但是我一點都不覺得我自己70歲
[00:18:59.020 --> 00:19:01.020]  就當是讀書
[00:19:01.020 --> 00:19:03.020]  那問題是什麼呢
[00:19:03.020 --> 00:19:07.020]  那問題就是你明白死亡的時候
[00:19:07.020 --> 00:19:09.020]  你就可以更加的在你的生命裏面珍惜
[00:19:09.020 --> 00:19:11.020]  就好像詩篇裏面
[00:19:11.020 --> 00:19:13.020]  求主教導我們
[00:19:13.020 --> 00:19:15.020]  怎樣數數我們自己的日子
[00:19:15.020 --> 00:19:17.020]  好讓我們得著智慧的心
[00:19:17.020 --> 00:19:21.020]  我們試一下從耶穌基督所說的這個故事來看看
[00:19:21.020 --> 00:19:23.020]  從陰間來給我們的訊息是什麼訊息
[00:19:23.020 --> 00:19:25.020]  首先我們看看第19節至23節
[00:19:25.020 --> 00:19:27.020]  兩個人
[00:19:27.020 --> 00:19:29.020]  兩個際遇兩個結局
[00:19:29.020 --> 00:19:31.020]  聖經很有趣
[00:19:31.020 --> 00:19:33.020]  聖經很多時候都很喜歡將東西比較
[00:19:33.020 --> 00:19:35.020]  兩個人兩個人
[00:19:35.020 --> 00:19:37.020]  兩個人兩個人去比較
[00:19:37.020 --> 00:19:39.020]  一開始舊的聖經
[00:19:39.020 --> 00:19:41.020]  那個人和阿伯比較
[00:19:41.020 --> 00:19:43.020]  以素和雅各比較
[00:19:43.020 --> 00:19:45.020]  摩西和阿倫比較
[00:19:45.020 --> 00:19:47.020]  路加夫人裏面的浪子的故事
[00:19:47.020 --> 00:19:49.020]  大耳和小耳的比較
[00:19:49.020 --> 00:19:51.020]  同樣在這個故事裏面耶穌比較
[00:19:51.020 --> 00:19:53.020]  比對兩個人
[00:19:53.020 --> 00:19:55.020]  有兩個不同的際遇
[00:19:55.020 --> 00:19:57.020]  有兩個不同的結局
[00:19:57.020 --> 00:19:59.020]  這個訊息是非常清晰的
[00:19:59.020 --> 00:20:01.020]  在未講這個故事之前
[00:20:01.020 --> 00:20:03.020]  首先我們問一問
[00:20:03.020 --> 00:20:05.020]  究竟耶穌所講的這個
[00:20:05.020 --> 00:20:07.020]  是比喻一個虛構故事
[00:20:07.020 --> 00:20:09.020]  因為是真實因為是一個預言
[00:20:09.020 --> 00:20:11.020]  現在或者我們
[00:20:11.020 --> 00:20:13.020]  有很多人不同的看法
[00:20:13.020 --> 00:20:15.020]  首先我們看看這段聖經究竟這段聖經是不是一個比喻
[00:20:15.020 --> 00:20:19.020]  因為這段聖經是耶穌講預言將來會是怎樣的呢
[00:20:19.020 --> 00:20:21.020]  有很多人就認為這段聖經是真的
[00:20:21.020 --> 00:20:23.020]  不是比喻來的
[00:20:23.020 --> 00:20:25.020]  有下列的條件有下列的原因
[00:20:25.020 --> 00:20:27.020]  聖經沒有講明
[00:20:27.020 --> 00:20:29.020]  這是一個比喻
[00:20:29.020 --> 00:20:31.020]  聖經通常耶穌就用比喻對他們說
[00:20:31.020 --> 00:20:33.020]  但這段聖經沒有講耶穌就用比喻對他們說
[00:20:33.020 --> 00:20:35.020]  他說有一個財主
[00:20:35.020 --> 00:20:37.020]  就是耶穌不是說
[00:20:37.020 --> 00:20:39.020]  我現在講一個比喻了有一個財主
[00:20:39.020 --> 00:20:41.020]  不是耶穌一開始就說有一個財主
[00:20:41.020 --> 00:20:43.020]  還有這個故事
[00:20:43.020 --> 00:20:45.020]  是有真實的聖明的
[00:20:45.020 --> 00:20:47.020]  所有比喻都沒有真實的聖明
[00:20:47.020 --> 00:20:49.020]  就是我現在講一個比喻給你聽
[00:20:49.020 --> 00:20:51.020]  沒有真實的聖明
[00:20:51.020 --> 00:20:53.020]  但是這個比喻就有真實的聖明
[00:20:53.020 --> 00:20:55.020]  講明這個名字叫拉撒路
[00:20:55.020 --> 00:20:57.020]  比喻是日常所見的事情
[00:20:57.020 --> 00:20:59.020]  故事
[00:20:59.020 --> 00:21:01.020]  什麼叫比喻呢
[00:21:01.020 --> 00:21:03.020]  希臘文的比喻是paraboli
[00:21:03.020 --> 00:21:05.020]  是用現在時常見到的事情
[00:21:05.020 --> 00:21:07.020]  去講給將來
[00:21:07.020 --> 00:21:09.020]  或者是你看不見的事情
[00:21:09.020 --> 00:21:11.020]  就是用見得見的東西
[00:21:11.020 --> 00:21:13.020]  來去描繪
[00:21:13.020 --> 00:21:15.020]  看不見的東西
[00:21:15.020 --> 00:21:17.020]  這個就叫比喻
[00:21:17.020 --> 00:21:19.020]  所以有很多人就告訴你
[00:21:19.020 --> 00:21:21.020]  這個不是比喻來的
[00:21:21.020 --> 00:21:23.020]  耶穌不是講故事的
[00:21:23.020 --> 00:21:25.020]  耶穌是講真實的故事
[00:21:25.020 --> 00:21:27.020]  真是有這樣的事情發生
[00:21:27.020 --> 00:21:29.020]  但是有不少的聖經家
[00:21:29.020 --> 00:21:31.020]  包括我自己看聖經
[00:21:31.020 --> 00:21:33.020]  我有不同的意見
[00:21:33.020 --> 00:21:35.020]  我覺得很明顯這段聖經是一個比喻
[00:21:35.020 --> 00:21:37.020]  為什麼呢 十九節說有一個財主
[00:21:37.020 --> 00:21:39.020]  你再看回路加福音
[00:21:39.020 --> 00:21:41.020]  耶穌很多時候講的比喻
[00:21:41.020 --> 00:21:43.020]  都沒有講明我要講一個比喻
[00:21:43.020 --> 00:21:45.020]  他就說
[00:21:45.020 --> 00:21:47.020]  有一個人 比如說路加福音第十六章第一節
[00:21:47.020 --> 00:21:49.020]  有一個財主的管家
[00:21:49.020 --> 00:21:51.020]  第十五章第十一節
[00:21:51.020 --> 00:21:53.020]  一個人有兩個兒子
[00:21:53.020 --> 00:21:55.020]  他沒有說明這是一個比喻
[00:21:55.020 --> 00:21:57.020]  他一開始就已經開始說
[00:21:57.020 --> 00:21:59.020]  有一個人 有一個人 有一個人
[00:21:59.020 --> 00:22:01.020]  不需要一定要講明比喻
[00:22:01.020 --> 00:22:03.020]  還有 有名就不等於真的不是事實
[00:22:03.020 --> 00:22:05.020]  有名
[00:22:05.020 --> 00:22:07.020]  比喻都可以有名的
[00:22:07.020 --> 00:22:09.020]  雷鋒叔叔
[00:22:09.020 --> 00:22:11.020]  都有名
[00:22:11.020 --> 00:22:13.020]  任何人讀中國歷史
[00:22:13.020 --> 00:22:15.020]  都知道雷鋒叔叔是什麼
[00:22:15.020 --> 00:22:17.020]  是去求的人物
[00:22:17.020 --> 00:22:21.020]  你知不知道雷鋒叔叔是去求的
[00:22:21.020 --> 00:22:23.020]  沒有這個人的
[00:22:23.020 --> 00:22:25.020]  是作出來的
[00:22:25.020 --> 00:22:27.020]  你知道誰是雷鋒叔叔嗎
[00:22:27.020 --> 00:22:29.020]  沒有人知道雷鋒叔叔是誰嗎
[00:22:29.020 --> 00:22:31.020]  我怎麼解釋呢
[00:22:31.020 --> 00:22:35.020]  如果你不知道雷鋒叔叔是什麼的時候
[00:22:35.020 --> 00:22:39.020]  我相信我們在中國長大的人
[00:22:39.020 --> 00:22:41.020]  受過這些教訓
[00:22:41.020 --> 00:22:43.020]  我們都知道雷鋒叔叔是誰
[00:22:43.020 --> 00:22:45.020]  雷鋒叔叔是去求的人物
[00:22:45.020 --> 00:22:47.020]  不是真實的
[00:22:47.020 --> 00:22:49.020]  還有就算是一個比喻
[00:22:49.020 --> 00:22:51.020]  不等於所講的東西是假的
[00:22:51.020 --> 00:22:55.020]  他描繪地獄的情況
[00:22:55.020 --> 00:22:57.020]  或者描繪天堂的情況
[00:22:57.020 --> 00:22:59.020]  可以是一個真實的
[00:22:59.020 --> 00:23:01.020]  可以是一個有這樣的事情
[00:23:01.020 --> 00:23:03.020]  但未必一定是要
[00:23:03.020 --> 00:23:05.020]  所有的詳細的都是一樣
[00:23:05.020 --> 00:23:07.020]  未必一定
[00:23:07.020 --> 00:23:09.020]  所以我覺得
[00:23:09.020 --> 00:23:11.020]  這是一個故事
[00:23:11.020 --> 00:23:13.020]  事實上
[00:23:13.020 --> 00:23:15.020]  我們看猶太人的典籍
[00:23:15.020 --> 00:23:17.020]  這個故事也很通常
[00:23:17.020 --> 00:23:19.020]  是透過這個故事去教訓我們
[00:23:19.020 --> 00:23:21.020]  一個人死後有審判
[00:23:21.020 --> 00:23:23.020]  是有永生 是有永刑
[00:23:23.020 --> 00:23:25.020]  聰明人死後就好好預備
[00:23:25.020 --> 00:23:27.020]  能夠好好精彩活著這一生
[00:23:27.020 --> 00:23:29.020]  預計的人即是逃避
[00:23:29.020 --> 00:23:33.020]  就算是一個很出名的英國的歷史學家
[00:23:33.020 --> 00:23:35.020]  安奴湯比也說過一句話
[00:23:35.020 --> 00:23:37.020]  他說人生
[00:23:37.020 --> 00:23:39.020]  有很多事情你沒辦法預料
[00:23:39.020 --> 00:23:41.020]  明天會不會發達呢
[00:23:41.020 --> 00:23:43.020]  後天你的股票會不會升呢
[00:23:43.020 --> 00:23:45.020]  沒有人知道
[00:23:45.020 --> 00:23:47.020]  如果知道就世界沒有窮人
[00:23:47.020 --> 00:23:49.020]  有很多事情不到你預備
[00:23:49.020 --> 00:23:51.020]  但有一樣東西個個都知道
[00:23:51.020 --> 00:23:53.020]  每個人有一天都會失去明天
[00:23:53.020 --> 00:23:55.020]  聰明人就懂得預備
[00:23:55.020 --> 00:23:57.020]  愚蠢人就懂得逃避
[00:23:57.020 --> 00:23:59.020]  《聖經》就是想告訴我們
[00:23:59.020 --> 00:24:01.020]  如果我們明白死後是什麼時候
[00:24:01.020 --> 00:24:03.020]  我們人生是活得更加精彩
[00:24:03.020 --> 00:24:05.020]  更加有意義
[00:24:05.020 --> 00:24:07.020]  如果我們明白死後是什麼時候
[00:24:07.020 --> 00:24:09.020]  我們人生是活得更加精彩
[00:24:09.020 --> 00:24:11.020]  如果我們明白
[00:24:11.020 --> 00:24:15.020]  人生命不是好像死如當年
[00:24:15.020 --> 00:24:17.020]  人生命之後
[00:24:17.020 --> 00:24:21.020]  是有一些很重要的情況
[00:24:21.020 --> 00:24:23.020]  我們需要去明白
[00:24:23.020 --> 00:24:25.020]  耶穌就是想在這裡告訴我們
[00:24:25.020 --> 00:24:27.020]  你不要逃避
[00:24:27.020 --> 00:24:29.020]  我們中國人最喜歡逃避
[00:24:29.020 --> 00:24:31.020]  一講起死我們就不想講
[00:24:31.020 --> 00:24:33.020]  我記得過年的時候
[00:24:33.020 --> 00:24:35.020]  一提到死字爸爸就哭哭啞巴
[00:24:35.020 --> 00:24:37.020]  死什麼呀 這樣就把他蓋下去
[00:24:37.020 --> 00:24:39.020]  我們很多時候就用很多說話
[00:24:39.020 --> 00:24:41.020]  我們不用死字
[00:24:41.020 --> 00:24:43.020]  我們用什麼
[00:24:43.020 --> 00:24:45.020]  我們用回到舊時代
[00:24:45.020 --> 00:24:47.020]  賣鹹鴨蛋 我不知道賣鹹鴨蛋和死是什麼有關
[00:24:47.020 --> 00:24:49.020]  或者拉柴
[00:24:49.020 --> 00:24:51.020]  我也不知道是什麼
[00:24:51.020 --> 00:24:53.020]  無論你用什麼都好
[00:24:53.020 --> 00:24:55.020]  你香了也好
[00:24:55.020 --> 00:24:57.020]  賣鹹鴨蛋也好
[00:24:57.020 --> 00:24:59.020]  都是一樣東西 那樣東西就是什麼呢
[00:24:59.020 --> 00:25:01.020]  每個人有一天就失去明天
[00:25:01.020 --> 00:25:03.020]  聰明人就懂得去預備
[00:25:03.020 --> 00:25:05.020]  愚蠢人就只懂得逃避
[00:25:05.020 --> 00:25:07.020]  傅子的意思是想告訴我們
[00:25:07.020 --> 00:25:09.020]  不是這麼簡單
[00:25:09.020 --> 00:25:11.020]  人活著幾十年
[00:25:11.020 --> 00:25:13.020]  蘇東坡都會告訴我們
[00:25:13.020 --> 00:25:15.020]  人有悲歡離合
[00:25:15.020 --> 00:25:17.020]  月有陰晴圓缺
[00:25:17.020 --> 00:25:19.020]  此事古難存
[00:25:19.020 --> 00:25:21.020]  但願人長久
[00:25:21.020 --> 00:25:23.020]  千里共善端
[00:25:23.020 --> 00:25:25.020]  他都很想找到一個永恆的東西
[00:25:25.020 --> 00:25:27.020]  世界上有沒有一個永恆的東西
[00:25:27.020 --> 00:25:29.020]  這段聖經就要告訴我們
[00:25:29.020 --> 00:25:31.020]  是有的
[00:25:31.020 --> 00:25:33.020]  很重要
[00:25:33.020 --> 00:25:35.020]  很重要
[00:25:35.020 --> 00:25:37.020]  是透過這個故事去告訴我們
[00:25:37.020 --> 00:25:39.020]  他不只是說死
[00:25:39.020 --> 00:25:41.020]  他說生
[00:25:41.020 --> 00:25:43.020]  未知死就焉知生
[00:25:43.020 --> 00:25:45.020]  他教導我們如何在生命裏面活得更精彩更有意義
[00:25:45.020 --> 00:25:47.020]  我們看看這個故事
[00:25:47.020 --> 00:25:49.020]  這個很有趣
[00:25:49.020 --> 00:25:51.020]  首先我們看看這個才主
[00:25:51.020 --> 00:25:53.020]  盧家輝怎樣描述這個才主呢
[00:25:53.020 --> 00:25:55.020]  他穿著紫色袍
[00:25:55.020 --> 00:25:57.020]  紫色
[00:25:57.020 --> 00:25:59.020]  我是色盲的 今天我們那些師班長
[00:25:59.020 --> 00:26:01.020]  他們是什麼色
[00:26:01.020 --> 00:26:03.020]  是紫色還是藍色
[00:26:03.020 --> 00:26:05.020]  紫色
[00:26:05.020 --> 00:26:07.020]  紫色
[00:26:07.020 --> 00:26:09.020]  全部都是才主
[00:26:09.020 --> 00:26:11.020]  這個
[00:26:11.020 --> 00:26:13.020]  這個聖經就說明
[00:26:13.020 --> 00:26:15.020]  這個才主穿著紫色袍
[00:26:15.020 --> 00:26:17.020]  原來在昔日的時代
[00:26:17.020 --> 00:26:19.020]  紫色是一些非常名貴的染料
[00:26:19.020 --> 00:26:21.020]  是一個尊貴的地位
[00:26:21.020 --> 00:26:23.020]  所以我們師班為什麼要穿紫色
[00:26:23.020 --> 00:26:25.020]  就是因為尊貴的地方
[00:26:25.020 --> 00:26:27.020]  我家的房間都要塗上紫色
[00:26:27.020 --> 00:26:29.020]  尊貴
[00:26:29.020 --> 00:26:31.020]  尊貴
[00:26:31.020 --> 00:26:33.020]  就是說這個是一些非常
[00:26:33.020 --> 00:26:35.020]  非常尊貴的
[00:26:35.020 --> 00:26:37.020]  一些最漂亮的衣服
[00:26:37.020 --> 00:26:39.020]  還有
[00:26:39.020 --> 00:26:41.020]  西麻布衣服
[00:26:41.020 --> 00:26:43.020]  中文翻譯
[00:26:43.020 --> 00:26:45.020]  就沒有了意味
[00:26:45.020 --> 00:26:47.020]  在裏面
[00:26:47.020 --> 00:26:49.020]  原來西麻布呢
[00:26:49.020 --> 00:26:51.020]  是很漂亮很漂亮的絹
[00:26:51.020 --> 00:26:53.020]  很漂亮很漂亮的衣服
[00:26:53.020 --> 00:26:55.020]  然後衣服這個字是什麼字
[00:26:55.020 --> 00:26:57.020]  原文是
[00:26:57.020 --> 00:26:59.020]  底衫底褲
[00:26:59.020 --> 00:27:01.020]  連底衫底褲
[00:27:01.020 --> 00:27:03.020]  人家看不見都是用最漂亮的材料做的
[00:27:03.020 --> 00:27:05.020]  這個人真是服了
[00:27:05.020 --> 00:27:07.020]  這個才主真是
[00:27:07.020 --> 00:27:09.020]  真是認真奢侈
[00:27:09.020 --> 00:27:11.020]  連底褲都要賣幾萬銀
[00:27:11.020 --> 00:27:13.020]  連底衣服都要賣幾萬銀
[00:27:13.020 --> 00:27:15.020]  我不知道
[00:27:15.020 --> 00:27:17.020]  究竟是給自己看又怎麼樣
[00:27:17.020 --> 00:27:19.020]  這個穿西麻布衣服
[00:27:19.020 --> 00:27:21.020]  非常講究
[00:27:21.020 --> 00:27:23.020]  天天奢華燕樂
[00:27:23.020 --> 00:27:25.020]  吃得好
[00:27:25.020 --> 00:27:27.020]  天天吃大餐
[00:27:27.020 --> 00:27:29.020]  窮奢極侈
[00:27:29.020 --> 00:27:31.020]  我們要留意路加怎麼描繪
[00:27:31.020 --> 00:27:33.020]  他只是
[00:27:33.020 --> 00:27:35.020]  他只是描繪這個才主
[00:27:35.020 --> 00:27:37.020]  說他奢華燕樂
[00:27:37.020 --> 00:27:39.020]  講究衣食
[00:27:39.020 --> 00:27:41.020]  講究生活的享受
[00:27:41.020 --> 00:27:43.020]  講究生活的享受
[00:27:43.020 --> 00:27:45.020]  但從沒講過
[00:27:45.020 --> 00:27:47.020]  他的錢是怎麼來的
[00:27:47.020 --> 00:27:49.020]  從沒說
[00:27:49.020 --> 00:27:51.020]  他的那些是賄賂回來的
[00:27:51.020 --> 00:27:53.020]  敲詐回來的錢
[00:27:53.020 --> 00:27:55.020]  完全沒提
[00:27:55.020 --> 00:27:57.020]  沒列舉他的罪行
[00:27:57.020 --> 00:27:59.020]  沒描繪他的錢是污穢的錢
[00:27:59.020 --> 00:28:01.020]  ICAC沒告過他
[00:28:01.020 --> 00:28:03.020]  ICAC沒告過他
[00:28:03.020 --> 00:28:05.020]  完全沒講這件事
[00:28:05.020 --> 00:28:07.020]  似乎他的行為
[00:28:07.020 --> 00:28:09.020]  和他所得的結局
[00:28:09.020 --> 00:28:11.020]  是全無關係的
[00:28:11.020 --> 00:28:13.020]  這個才主的問題在哪裡
[00:28:13.020 --> 00:28:15.020]  這個才主的問題不是因為他賺那些
[00:28:15.020 --> 00:28:17.020]  是骯髒的錢
[00:28:17.020 --> 00:28:19.020]  不是因為他
[00:28:19.020 --> 00:28:21.020]  用不當的手段
[00:28:21.020 --> 00:28:23.020]  拿走賺很多錢
[00:28:23.020 --> 00:28:25.020]  這個不是問題 盛京完全沒提這件事
[00:28:25.020 --> 00:28:27.020]  盛京只是提一件事
[00:28:27.020 --> 00:28:29.020]  盛京提說
[00:28:29.020 --> 00:28:31.020]  他是奢華燕樂
[00:28:31.020 --> 00:28:33.020]  內衣褲都是名貴的
[00:28:33.020 --> 00:28:35.020]  穿紫色的袍
[00:28:35.020 --> 00:28:37.020]  手袋都不知道是
[00:28:37.020 --> 00:28:39.020]  什麼
[00:28:39.020 --> 00:28:41.020]  L什麼
[00:28:41.020 --> 00:28:43.020]  香水就SK什麼
[00:28:43.020 --> 00:28:45.020]  總之是說
[00:28:45.020 --> 00:28:47.020]  他窮奢極侈
[00:28:47.020 --> 00:28:49.020]  但沒說他是偷回來的
[00:28:49.020 --> 00:28:51.020]  搶回來的 完全沒講
[00:28:51.020 --> 00:28:53.020]  問題
[00:28:53.020 --> 00:28:55.020]  於是我們就問
[00:28:55.020 --> 00:28:57.020]  究竟這個才主的問題在哪裡
[00:28:57.020 --> 00:28:59.020]  盛京似乎
[00:28:59.020 --> 00:29:01.020]  不是說因為他的行為不檢
[00:29:01.020 --> 00:29:03.020]  不是因為他
[00:29:03.020 --> 00:29:05.020]  用不當的手段搶走那些錢
[00:29:05.020 --> 00:29:07.020]  這個似乎不是問題
[00:29:07.020 --> 00:29:09.020]  問題在哪裡呢
[00:29:09.020 --> 00:29:11.020]  如果你再看看路加福音第十二章
[00:29:11.020 --> 00:29:13.020]  十九至二十節 另外一個才主的故事
[00:29:13.020 --> 00:29:15.020]  我們就會明白
[00:29:15.020 --> 00:29:17.020]  耶穌說 在你這個故事
[00:29:17.020 --> 00:29:19.020]  才主啊 才子說
[00:29:19.020 --> 00:29:21.020]  靈魂啊
[00:29:21.020 --> 00:29:23.020]  你有這許多財物
[00:29:23.020 --> 00:29:25.020]  積存 可作多年的費用
[00:29:25.020 --> 00:29:27.020]  只管安安日日地吃喝快樂吧
[00:29:27.020 --> 00:29:29.020]  神對他說
[00:29:29.020 --> 00:29:31.020]  蠢才
[00:29:31.020 --> 00:29:33.020]  今晚要你的靈魂
[00:29:33.020 --> 00:29:35.020]  你所預備的要歸給誰呢
[00:29:35.020 --> 00:29:37.020]  凡為自己
[00:29:37.020 --> 00:29:39.020]  在上帝面前
[00:29:39.020 --> 00:29:41.020]  是積蓄
[00:29:41.020 --> 00:29:43.020]  而不自己享受
[00:29:43.020 --> 00:29:45.020]  在上帝面前
[00:29:45.020 --> 00:29:47.020]  他是完全不貧窮
[00:29:47.020 --> 00:29:51.020]  路加是想告訴你一個很重要的東西
[00:29:51.020 --> 00:29:55.020]  這個才主的問題
[00:29:55.020 --> 00:29:57.020]  不是因為他用不當的手段
[00:29:57.020 --> 00:29:59.020]  來賺取金錢
[00:29:59.020 --> 00:30:01.020]  而是因為
[00:30:01.020 --> 00:30:03.020]  他當神舞刀
[00:30:03.020 --> 00:30:07.020]  他完全不想
[00:30:07.020 --> 00:30:09.020]  人生是什麼
[00:30:09.020 --> 00:30:11.020]  他是胡胡混混
[00:30:11.020 --> 00:30:13.020]  混混樂樂的過了一生
[00:30:13.020 --> 00:30:15.020]  這個才主的問題
[00:30:15.020 --> 00:30:17.020]  就好像
[00:30:17.020 --> 00:30:19.020]  路加講述
[00:30:19.020 --> 00:30:21.020]  這個才主天天嘩嘩
[00:30:21.020 --> 00:30:23.020]  又吃又喝又娶又嫁
[00:30:23.020 --> 00:30:25.020]  到羅亞進入方舟的時候
[00:30:25.020 --> 00:30:27.020]  洪水來到他們就完全沒有了
[00:30:27.020 --> 00:30:29.020]  就是說這些人
[00:30:29.020 --> 00:30:31.020]  典型的人就是未知生
[00:30:31.020 --> 00:30:33.020]  未知生
[00:30:33.020 --> 00:30:35.020]  完全不理會死後
[00:30:35.020 --> 00:30:37.020]  人生裡是覺得
[00:30:37.020 --> 00:30:39.020]  糊糊塗塗
[00:30:39.020 --> 00:30:41.020]  才主
[00:30:41.020 --> 00:30:43.020]  這個人當上帝舞刀
[00:30:43.020 --> 00:30:45.020]  就好像上帝自己說
[00:30:45.020 --> 00:30:47.020]  我有這麼多錢
[00:30:47.020 --> 00:30:49.020]  我打跛腳都不怕
[00:30:49.020 --> 00:30:51.020]  我享受幾世
[00:30:51.020 --> 00:30:53.020]  問題是你有多少世
[00:30:53.020 --> 00:30:55.020]  你只有一世
[00:30:55.020 --> 00:30:57.020]  你死了之後這些是怎樣
[00:30:57.020 --> 00:30:59.020]  我有個朋友
[00:30:59.020 --> 00:31:01.020]  他在香港做醫生
[00:31:01.020 --> 00:31:03.020]  很多錢
[00:31:03.020 --> 00:31:05.020]  不幸患上了肝癌
[00:31:05.020 --> 00:31:07.020]  他太太對他說
[00:31:07.020 --> 00:31:09.020]  你還有多少物業
[00:31:09.020 --> 00:31:11.020]  有什麼用
[00:31:11.020 --> 00:31:13.020]  不夠幾個月這些都不是我的
[00:31:13.020 --> 00:31:15.020]  這些都不是我的
[00:31:15.020 --> 00:31:17.020]  不如你叫穆斯來跟我一起
[00:31:17.020 --> 00:31:19.020]  查聖經更好
[00:31:19.020 --> 00:31:21.020]  我們以為那些東西是我們拿著的
[00:31:21.020 --> 00:31:25.020]  你知不知道今天
[00:31:25.020 --> 00:31:27.020]  你和我比李嘉誠更有錢
[00:31:27.020 --> 00:31:29.020]  他已經八十多歲了
[00:31:29.020 --> 00:31:31.020]  那些錢還能撐多久
[00:31:31.020 --> 00:31:33.020]  我們還有很多年
[00:31:33.020 --> 00:31:35.020]  希望
[00:31:37.020 --> 00:31:39.020]  問題是你以為
[00:31:39.020 --> 00:31:41.020]  你擁有的東西是永遠擁有
[00:31:41.020 --> 00:31:45.020]  耶穌說蠢材
[00:31:45.020 --> 00:31:47.020]  今晚要你的靈魂
[00:31:47.020 --> 00:31:49.020]  你所擁有
[00:31:49.020 --> 00:31:51.020]  歸給誰
[00:31:51.020 --> 00:31:53.020]  今天的問題
[00:31:53.020 --> 00:31:55.020]  這個才主的問題
[00:31:55.020 --> 00:31:57.020]  就是眼光太短暫
[00:31:57.020 --> 00:32:01.020]  他只看目前的東西
[00:32:01.020 --> 00:32:03.020]  不是看更加重要永恆的東西
[00:32:05.020 --> 00:32:07.020]  所以路加強調一件事
[00:32:07.020 --> 00:32:09.020]  22節
[00:32:09.020 --> 00:32:11.020]  才主也死了並且埋葬了
[00:32:11.020 --> 00:32:13.020]  他就陰間受苦
[00:32:13.020 --> 00:32:15.020]  就算你的
[00:32:15.020 --> 00:32:17.020]  喪禮是搞得
[00:32:17.020 --> 00:32:19.020]  多麼威風
[00:32:19.020 --> 00:32:21.020]  千萬人走去送你
[00:32:21.020 --> 00:32:23.020]  那又怎樣
[00:32:23.020 --> 00:32:27.020]  你帶什麼去
[00:32:27.020 --> 00:32:29.020]  我沒什麼機會
[00:32:29.020 --> 00:32:31.020]  在美國坐Lincoln車
[00:32:31.020 --> 00:32:33.020]  但是我也有很多機會
[00:32:33.020 --> 00:32:35.020]  坐Lincoln車
[00:32:35.020 --> 00:32:37.020]  每次主傳柯式禮拜的時候
[00:32:37.020 --> 00:32:39.020]  在唐人街
[00:32:39.020 --> 00:32:41.020]  那輛車
[00:32:41.020 --> 00:32:43.020]  是牧師
[00:32:43.020 --> 00:32:45.020]  司機
