
[00:00:00.000 --> 00:00:07.000]  各位靈姐妹 早安 我是楊慶球牧師
[00:21:32.000 --> 00:21:34.000]  我為你做很多事
[00:21:34.000 --> 00:21:35.000]  我做什麼?
[00:21:35.000 --> 00:21:36.000]  不是的
[00:21:36.000 --> 00:21:38.000]  她只要細心煮好一頓飯
[00:21:38.000 --> 00:21:40.000]  弄好家裡
[00:21:40.000 --> 00:21:41.000]  讓你舒舒服服
[00:21:41.000 --> 00:21:43.000]  但你不覺得的
[00:21:43.000 --> 00:21:46.000]  很多時候母親做事你不覺得的
[00:21:46.000 --> 00:21:48.000]  掃乾淨地你不覺得的
[00:21:48.000 --> 00:21:50.000]  但有一天不掃地
[00:21:50.000 --> 00:21:51.000]  有一張紙地上你會說
[00:21:51.000 --> 00:21:52.000]  媽媽你忘了掃地了
[00:21:52.000 --> 00:21:54.000]  這麼骯髒的
[00:21:54.000 --> 00:21:57.000]  一次做得不好
[00:21:57.000 --> 00:21:59.000]  或者有些疏忽
[00:21:59.000 --> 00:22:01.000]  每個人都看到
[00:22:01.000 --> 00:22:03.000]  但做得好不會鼓掌的
[00:22:03.000 --> 00:22:05.000]  你試試
[00:22:05.000 --> 00:22:07.000]  吃完飯
[00:22:07.000 --> 00:22:08.000]  你鼓掌
[00:22:08.000 --> 00:22:09.000]  媽媽好吃
[00:22:09.000 --> 00:22:10.000]  謝謝你
[00:22:10.000 --> 00:22:11.000]  他們很乾淨
[00:22:11.000 --> 00:22:12.000]  謝謝你
[00:22:12.000 --> 00:22:13.000]  衣服洗得很好
[00:22:13.000 --> 00:22:14.000]  謝謝你
[00:22:14.000 --> 00:22:16.000]  沒有掌聲的
[00:22:16.000 --> 00:22:18.000]  我們今天在上帝
[00:22:18.000 --> 00:22:20.000]  給我們每天的恩典裡
[00:22:20.000 --> 00:22:21.000]  都一樣
[00:22:21.000 --> 00:22:24.000]  很多時候我們不覺得的
[00:22:24.000 --> 00:22:27.000]  上帝很多東西保守我們不覺得的
[00:22:27.000 --> 00:22:31.000]  例如有時候我們有病有困難
[00:22:31.000 --> 00:22:33.000]  其實上帝幫了我們不覺得
[00:22:33.000 --> 00:22:36.000]  我太太最近肩膊經常痛
[00:22:36.000 --> 00:22:40.000]  晚上睡得不好
[00:22:40.000 --> 00:22:44.000]  偶然有個姐妹打電話來
[00:22:44.000 --> 00:22:46.000]  她不知道肖母有什麼事情
[00:22:46.000 --> 00:22:47.000]  說開
[00:22:47.000 --> 00:22:49.000]  她說這樣
[00:22:49.000 --> 00:22:51.000]  於是她就介紹一些東西給她
[00:22:51.000 --> 00:22:53.000]  教她怎麼熱敷冷敷等等
[00:22:53.000 --> 00:22:55.000]  就真的挺好的
[00:22:55.000 --> 00:22:57.000]  很奇怪的
[00:22:57.000 --> 00:22:59.000]  我們沒有到處打電話問
[00:22:59.000 --> 00:23:00.000]  怎樣做好
[00:23:00.000 --> 00:23:01.000]  沒有
[00:23:01.000 --> 00:23:02.000]  但在適當的時候
[00:23:02.000 --> 00:23:03.000]  突然有個人
[00:23:03.000 --> 00:23:04.000]  無端端打電話來
[00:23:04.000 --> 00:23:05.000]  談一些事情
[00:23:05.000 --> 00:23:07.000]  又幫到你
[00:23:07.000 --> 00:23:09.000]  我覺得上帝是這樣的
[00:23:09.000 --> 00:23:12.000]  在生活上是一點一點
[00:23:12.000 --> 00:23:15.000]  來給我們經歷
[00:23:15.000 --> 00:23:20.000]  在我們的成長裡
[00:23:20.000 --> 00:23:23.000]  我們要學習留意細微的東西
[00:23:23.000 --> 00:23:25.000]  留意細微的
[00:23:25.000 --> 00:23:27.000]  一些不起眼的東西
[00:23:27.000 --> 00:23:30.000]  例如我們的兒女
[00:23:30.000 --> 00:23:32.000]  我們一直為他們祈禱
[00:23:32.000 --> 00:23:35.000]  我們都很盼望兒女能夠成長
[00:23:35.000 --> 00:23:36.000]  聽話
[00:23:36.000 --> 00:23:38.000]  我們孫子希望他們平安
[00:23:38.000 --> 00:23:42.000]  但人世間總有些苦難
[00:23:42.000 --> 00:23:46.000]  因為這個世界是一個困局
[00:23:46.000 --> 00:23:48.000]  是一個罪的困局裡
[00:23:48.000 --> 00:23:51.000]  所以很多時候是有些意想不同
[00:23:51.000 --> 00:23:54.000]  但正正在這些意想不到的困局裡
[00:23:54.000 --> 00:23:58.000]  我們才經歷上帝的恩典
[00:23:58.000 --> 00:24:00.000]  有疾病
[00:24:00.000 --> 00:24:05.000]  我們才經歷被治好的喜樂
[00:24:05.000 --> 00:24:07.000]  有意外
[00:24:07.000 --> 00:24:11.000]  我們經歷被保守的平安
[00:24:11.000 --> 00:24:15.000]  在我們的人生裡
[00:24:15.000 --> 00:24:18.000]  我們都一樣
[00:24:18.000 --> 00:24:22.000]  學習留意一些很細微的事情
[00:24:22.000 --> 00:24:29.000]  我們很深信上帝在很多地方照顧我們
[00:24:29.000 --> 00:24:34.000]  所以我們說這是一個臨在的恩典
[00:24:34.000 --> 00:24:37.000]  是不起眼的地方
[00:24:37.000 --> 00:24:39.000]  第三
[00:24:39.000 --> 00:24:46.000]  我們說恩典帶著無條件的動力
[00:24:46.000 --> 00:24:48.000]  當我們得救了
[00:24:48.000 --> 00:24:50.000]  我們成為上帝的兒女
[00:24:50.000 --> 00:24:52.000]  我們又會成長
[00:24:52.000 --> 00:24:55.000]  在一些事情上
[00:24:55.000 --> 00:24:56.000]  我們學習
[00:24:56.000 --> 00:24:57.000]  例如我們回教會
[00:24:57.000 --> 00:24:59.000]  我們敬拜
[00:24:59.000 --> 00:25:00.000]  我們要明白
[00:25:00.000 --> 00:25:04.000]  其實上帝給我們做兒女的身份
[00:25:04.000 --> 00:25:08.000]  很多好處都給我們
[00:25:08.000 --> 00:25:13.000]  很多好處我們就要放膽去求
[00:25:13.000 --> 00:25:15.000]  有時候我們很害怕
[00:25:15.000 --> 00:25:17.000]  很害怕什麼呢?
[00:25:17.000 --> 00:25:19.000]  很害怕我求上帝不聽
[00:25:19.000 --> 00:25:21.000]  好像沒有信心
[00:25:21.000 --> 00:25:26.000]  好像前一陣子
[00:25:26.000 --> 00:25:28.000]  一個多月前
[00:25:28.000 --> 00:25:30.000]  有一晚我突然很痛
[00:25:30.000 --> 00:25:33.000]  那雙腳很痛
[00:25:33.000 --> 00:25:35.000]  很痛到睡不著
[00:25:35.000 --> 00:25:37.000]  我不知道什麼原因
[00:25:37.000 --> 00:25:41.000]  我說「糟了,是不是癌症呢?」
[00:25:41.000 --> 00:25:43.000]  又睡不著
[00:25:43.000 --> 00:25:45.000]  坐著在那裡祈禱
[00:25:45.000 --> 00:25:47.000]  但在祈禱的時候
[00:25:47.000 --> 00:25:51.000]  突然閃過了一個異念
[00:25:51.000 --> 00:25:54.000]  就是痛風
[00:25:54.000 --> 00:25:57.000]  不是癌症
[00:25:57.000 --> 00:25:58.000]  不是我想的
[00:25:58.000 --> 00:26:00.000]  因為我不知道
[00:26:00.000 --> 00:26:01.000]  第二天早上
[00:26:01.000 --> 00:26:03.000]  我馬上打電話給我家庭醫生
[00:26:03.000 --> 00:26:05.000]  我說「我昨晚很痛」
[00:26:05.000 --> 00:26:07.000]  現在又見不到醫生
[00:26:07.000 --> 00:26:08.000]  他又看不到我
[00:26:08.000 --> 00:26:10.000]  在電話裡
[00:26:10.000 --> 00:26:12.000]  我馬上打電話給急症
[00:26:12.000 --> 00:26:14.000]  醫生很好
[00:26:14.000 --> 00:26:16.000]  家庭醫生都會去看他們
[00:26:16.000 --> 00:26:18.000]  Kendy醫生
[00:26:18.000 --> 00:26:20.000]  一直都看著他們
[00:26:20.000 --> 00:26:22.000]  我突然在祈禱裡
[00:26:22.000 --> 00:26:24.000]  閃過了痛風
[00:26:24.000 --> 00:26:26.000]  我告訴他情況
[00:26:26.000 --> 00:26:28.000]  醫生說「很可能是」
[00:26:28.000 --> 00:26:30.000]  「可能是」
[00:26:30.000 --> 00:26:32.000]  突然尿酸很高
[00:26:32.000 --> 00:26:36.000]  他馬上在藥房開藥
[00:26:36.000 --> 00:26:38.000]  你馬上去拿
[00:26:38.000 --> 00:26:41.000]  要在24小時內馬上吃
[00:26:41.000 --> 00:26:46.000]  我早上起來就沒那麼痛了
[00:26:46.000 --> 00:26:48.000]  我走很近的藥房
[00:26:48.000 --> 00:26:50.000]  五分鐘左右
[00:26:50.000 --> 00:26:52.000]  拿了藥回來
[00:26:52.000 --> 00:26:55.000]  吃了之後就舒緩了
[00:26:55.000 --> 00:26:58.000]  一直到現在都沒痛過
[00:26:58.000 --> 00:27:00.000]  很奇妙的
[00:27:00.000 --> 00:27:02.000]  我的意思是
[00:27:02.000 --> 00:27:04.000]  我們真的要放膽去求
[00:27:04.000 --> 00:27:06.000]  你不要怕
[00:27:06.000 --> 00:27:08.000]  我要為一個人祈禱
[00:27:08.000 --> 00:27:09.000]  他有病
[00:27:09.000 --> 00:27:11.000]  不要啊
[00:27:11.000 --> 00:27:13.000]  我沒有面子
[00:27:13.000 --> 00:27:15.000]  神明是否聽我祈禱
[00:27:15.000 --> 00:27:17.000]  上帝給我們權柄
[00:27:17.000 --> 00:27:21.000]  我們可以去求最好的
[00:27:21.000 --> 00:27:25.000]  這個就是恩典的動力
[00:27:25.000 --> 00:27:27.000]  當我們可以求最好的時候
[00:27:27.000 --> 00:27:29.000]  我們就放膽
[00:27:29.000 --> 00:27:33.000]  因為上帝既然將最好的給我們
[00:27:33.000 --> 00:27:37.000]  豈不是其他的都賜給我們嗎
[00:27:37.000 --> 00:27:39.000]  有時候我們不知道
[00:27:39.000 --> 00:27:43.000]  我們失去了很多機會
[00:27:43.000 --> 00:27:47.000]  在60年代的時候
[00:27:47.000 --> 00:27:49.000]  我有一個同學
[00:27:49.000 --> 00:27:53.000]  他移民去美國
[00:27:53.000 --> 00:27:56.000]  他的爸爸先移民去美國
[00:27:56.000 --> 00:27:58.000]  然後申請了太太
[00:27:58.000 --> 00:28:01.000]  太太是鄉下人
[00:28:01.000 --> 00:28:05.000]  上一代的客家人很節儉
[00:28:05.000 --> 00:28:07.000]  鄉下人很節儉
[00:28:07.000 --> 00:28:09.000]  第一次坐飛機
[00:28:09.000 --> 00:28:11.000]  有一個人
[00:28:11.000 --> 00:28:15.000]  他同學還在香港讀書
[00:28:15.000 --> 00:28:17.000]  要讀多幾年
[00:28:17.000 --> 00:28:19.000]  他爸爸希望他多讀幾年
[00:28:19.000 --> 00:28:21.000]  多學幾年中文才過去
[00:28:21.000 --> 00:28:23.000]  所以他兒子就在香港
[00:28:23.000 --> 00:28:27.000]  他兒子就和他叔叔一起住
[00:28:27.000 --> 00:28:31.000]  他媽媽就一個人坐飛機去美國
[00:28:31.000 --> 00:28:35.000]  那時大概是1946年
[00:28:35.000 --> 00:28:39.000]  你猜他媽媽遇見什麼事情?
[00:28:39.000 --> 00:28:43.000]  由香港坐飛機去美國
[00:28:43.000 --> 00:28:45.000]  當時是轉機的
[00:28:45.000 --> 00:28:47.000]  又要在韓國轉機
[00:28:47.000 --> 00:28:49.000]  然後又從韓國飛去紐約
[00:28:49.000 --> 00:28:51.000]  很長的
[00:28:51.000 --> 00:28:55.000]  頭頭尾尾加起來有二十個小時
[00:28:55.000 --> 00:28:57.000]  他媽媽是一個很節儉的人
[00:28:57.000 --> 00:28:59.000]  她覺得那些東西很貴
[00:28:59.000 --> 00:29:01.000]  機場買東西很貴
[00:29:01.000 --> 00:29:03.000]  她不捨得吃
[00:29:03.000 --> 00:29:05.000]  她肚子餓
[00:29:05.000 --> 00:29:07.000]  她帶了兩個餅仔
[00:29:07.000 --> 00:29:09.000]  喝了一杯水
[00:29:09.000 --> 00:29:11.000]  不捨得吃
[00:29:11.000 --> 00:29:13.000]  當時有飛機餐
[00:29:13.000 --> 00:29:15.000]  現在沒有
[00:29:15.000 --> 00:29:17.000]  她以為飛機餐很貴
[00:29:17.000 --> 00:29:19.000]  她不懂英文
[00:29:19.000 --> 00:29:21.000]  那個人不停跟她說
[00:29:21.000 --> 00:29:23.000]  你吃什麼?
[00:29:23.000 --> 00:29:25.000]  空姐覺得很奇怪
[00:29:25.000 --> 00:29:27.000]  這個女人做什麼?
[00:29:27.000 --> 00:29:29.000]  她什麼都做
[00:29:29.000 --> 00:29:31.000]  轉機後她已經很餓
[00:29:31.000 --> 00:29:33.000]  由韓國飛去美國
[00:29:33.000 --> 00:29:35.000]  那時她餓得不得了
[00:29:35.000 --> 00:29:37.000]  但她堅持
[00:29:37.000 --> 00:29:39.000]  不知道丈夫在那裡生活怎樣
[00:29:39.000 --> 00:29:41.000]  又不知道有多困難
[00:29:41.000 --> 00:29:43.000]  鄉下人真的很節儉
[00:29:43.000 --> 00:29:45.000]  結果做到底
[00:29:45.000 --> 00:29:47.000]  一直由韓國去紐約
[00:29:47.000 --> 00:29:49.000]  都不吃東西
[00:29:49.000 --> 00:29:51.000]  因為她覺得很貴
[00:29:51.000 --> 00:29:53.000]  要給很多錢
[00:29:53.000 --> 00:29:55.000]  她下飛機
[00:29:55.000 --> 00:29:57.000]  丈夫接她機
[00:29:57.000 --> 00:29:59.000]  看到她臉色發青
[00:29:59.000 --> 00:30:01.000]  問她什麼事
[00:30:01.000 --> 00:30:03.000]  她說很餓
[00:30:03.000 --> 00:30:05.000]  二十個小時在香港
[00:30:05.000 --> 00:30:07.000]  都沒有吃東西
[00:30:07.000 --> 00:30:09.000]  丈夫說很餓
[00:30:09.000 --> 00:30:11.000]  飛機不是吃東西嗎?
[00:30:11.000 --> 00:30:13.000]  她說不是
[00:30:13.000 --> 00:30:15.000]  她說太貴了
[00:30:15.000 --> 00:30:17.000]  我不敢買來吃
[00:30:17.000 --> 00:30:19.000]  她丈夫說
[00:30:19.000 --> 00:30:21.000]  你真是傻
[00:30:21.000 --> 00:30:23.000]  買的機票
[00:30:23.000 --> 00:30:25.000]  已經包了所有飲料
[00:30:25.000 --> 00:30:27.000]  和飲品
[00:30:27.000 --> 00:30:29.000]  當時她聽了之後
[00:30:29.000 --> 00:30:31.000]  客家話
[00:30:31.000 --> 00:30:33.000]  什麼這麼多
[00:30:33.000 --> 00:30:35.000]  她說真的很多
[00:30:35.000 --> 00:30:37.000]  原來她不知道
[00:30:37.000 --> 00:30:39.000]  買機票
[00:30:39.000 --> 00:30:41.000]  已經包了所有飲料
[00:30:41.000 --> 00:30:43.000]  今天有時
[00:30:43.000 --> 00:30:45.000]  我都會去紐約
[00:30:45.000 --> 00:30:47.000]  我去紐約
[00:30:47.000 --> 00:30:49.000]  我去紐約
[00:30:49.000 --> 00:30:51.000]  今天有時
[00:30:51.000 --> 00:30:53.000]  我們領受上帝
[00:30:53.000 --> 00:30:55.000]  得贖的恩典
[00:30:55.000 --> 00:30:57.000]  我們很清楚
[00:30:57.000 --> 00:30:59.000]  神救贖我們
[00:30:59.000 --> 00:31:01.000]  有上帝兒女的身份
[00:31:01.000 --> 00:31:03.000]  但我們忘記得贖身份
[00:31:03.000 --> 00:31:05.000]  包括很多
[00:31:05.000 --> 00:31:07.000]  我們的得醫節
[00:31:07.000 --> 00:31:11.000]  我們屬靈的生命成長
[00:31:11.000 --> 00:31:13.000]  我們人生經歷很多事
[00:31:13.000 --> 00:31:15.000]  上帝都一一應許
[00:31:15.000 --> 00:31:17.000]  我們有時不敢求
[00:31:17.000 --> 00:31:19.000]  我們覺得不好意思麻煩上帝
[00:31:19.000 --> 00:31:21.000]  有時我們覺得
[00:31:21.000 --> 00:31:23.000]  有沒有這麼便宜
[00:31:23.000 --> 00:31:25.000]  原來
[00:31:25.000 --> 00:31:27.000]  神給我們土國權柄
[00:31:27.000 --> 00:31:29.000]  我們不單為自己祈禱
[00:31:29.000 --> 00:31:31.000]  我們為弟兄姊妹祈禱
[00:31:31.000 --> 00:31:33.000]  在疫情裏
[00:31:33.000 --> 00:31:35.000]  我們紀念那些
[00:31:35.000 --> 00:31:37.000]  我們探不到的人
[00:31:37.000 --> 00:31:39.000]  我們打電話給他們
[00:31:39.000 --> 00:31:41.000]  我們聯繫他們
[00:31:41.000 --> 00:31:43.000]  我們作為一個
[00:31:43.000 --> 00:31:45.000]  擁有上帝永恆生命的人
[00:31:45.000 --> 00:31:47.000]  我們充滿盼望
[00:31:47.000 --> 00:31:49.000]  這個盼望叫我們
[00:31:49.000 --> 00:31:51.000]  在世的時候
[00:31:51.000 --> 00:31:53.000]  我們不會因為
[00:31:53.000 --> 00:31:55.000]  一些困難
[00:31:55.000 --> 00:31:57.000]  而忘記上帝
[00:31:57.000 --> 00:31:59.000]  有時我們都會
[00:31:59.000 --> 00:32:01.000]  有時我們很容易
[00:32:01.000 --> 00:32:03.000]  覺得上帝不聽我們祈禱
[00:32:03.000 --> 00:32:05.000]  有時我們有病
[00:32:05.000 --> 00:32:07.000]  我們未得到醫治
[00:32:07.000 --> 00:32:09.000]  我們覺得上帝不聽
[00:32:09.000 --> 00:32:11.000]  其實不是
[00:32:11.000 --> 00:32:13.000]  上帝已經給了我們
[00:32:13.000 --> 00:32:15.000]  我們可以求
[00:32:15.000 --> 00:32:17.000]  但何時給呢?
[00:32:17.000 --> 00:32:19.000]  上帝按你的意思
[00:32:19.000 --> 00:32:21.000]  上帝不是不給
[00:32:21.000 --> 00:32:23.000]  上帝有一個心願
[00:32:23.000 --> 00:32:25.000]  有一個小女孩
[00:32:25.000 --> 00:32:27.000]  她媽媽很疼她
[00:32:27.000 --> 00:32:29.000]  就跟她說
[00:32:29.000 --> 00:32:31.000]  女兒啊女兒
[00:32:31.000 --> 00:32:33.000]  你今年十歲
[00:32:33.000 --> 00:32:35.000]  讀三年班
[00:32:35.000 --> 00:32:37.000]  只要你考試
[00:32:37.000 --> 00:32:39.000]  你的分數
[00:32:39.000 --> 00:32:41.000]  去到75分
[00:32:41.000 --> 00:32:43.000]  我給你吃朱古力
[00:32:43.000 --> 00:32:45.000]  女兒很開心
[00:32:45.000 --> 00:32:47.000]  媽媽很疼她
[00:32:47.000 --> 00:32:49.000]  於是她努力讀書
[00:32:49.000 --> 00:32:51.000]  果然的
[00:32:51.000 --> 00:32:53.000]  她的分數去到75分
[00:32:53.000 --> 00:32:55.000]  她媽媽給她牌子
[00:32:55.000 --> 00:32:57.000]  三個朱古力
[00:32:57.000 --> 00:32:59.000]  她媽媽很感謝她
[00:32:59.000 --> 00:33:01.000]  她媽媽說
[00:33:01.000 --> 00:33:03.000]  如果我考到75分
[00:33:03.000 --> 00:33:05.000]  我一樣給你最好的
[00:33:05.000 --> 00:33:07.000]  下次她很努力
[00:33:07.000 --> 00:33:09.000]  於是她考試
[00:33:09.000 --> 00:33:11.000]  又考到75分
[00:33:11.000 --> 00:33:13.000]  這次80分
[00:33:13.000 --> 00:33:15.000]  她跟媽媽說
[00:33:15.000 --> 00:33:17.000]  是不是有好吃的朱古力
[00:33:17.000 --> 00:33:19.000]  媽媽說
[00:33:19.000 --> 00:33:21.000]  沒有啊
[00:33:21.000 --> 00:33:23.000]  這次我不給你朱古力
[00:33:23.000 --> 00:33:25.000]  女兒不高興
[00:33:25.000 --> 00:33:27.000]  她說你上次那麼疼我
[00:33:27.000 --> 00:33:29.000]  我考試考到70分
[00:33:29.000 --> 00:33:31.000]  現在有80分
[00:33:31.000 --> 00:33:33.000]  她媽媽說
[00:33:33.000 --> 00:33:35.000]  不是
[00:33:35.000 --> 00:33:37.000]  我給你朱古力
[00:33:37.000 --> 00:33:39.000]  我不給你朱古力
[00:33:39.000 --> 00:33:41.000]  你吃也是疼你
[00:33:41.000 --> 00:33:43.000]  女兒說
[00:33:43.000 --> 00:33:45.000]  為什麼?
[00:33:45.000 --> 00:33:47.000]  我最喜歡吃朱古力
[00:33:47.000 --> 00:33:49.000]  你給就疼我
[00:33:49.000 --> 00:33:51.000]  媽媽說你錯
[00:33:51.000 --> 00:33:53.000]  她說你知不知道
[00:33:53.000 --> 00:33:55.000]  我最近發現
[00:33:55.000 --> 00:33:57.000]  你的牙齒柱了
[00:33:57.000 --> 00:33:59.000]  她說如果你再吃朱古力
[00:33:59.000 --> 00:34:01.000]  柱得很快
[00:34:01.000 --> 00:34:03.000]  你會牙痛
[00:34:03.000 --> 00:34:05.000]  我遲些還要幫你剝牙
[00:34:05.000 --> 00:34:07.000]  你另一隻牙也要剝
[00:34:07.000 --> 00:34:09.000]  你會很痛
[00:34:09.000 --> 00:34:11.000]  我不給你吃是疼你
[00:34:11.000 --> 00:34:13.000]  因為我知道不給你吃對你好處
[00:34:13.000 --> 00:34:15.000]  所以
[00:34:15.000 --> 00:34:17.000]  我現在
[00:34:17.000 --> 00:34:19.000]  買了24杯苦茶給你喝
[00:34:19.000 --> 00:34:21.000]  你不疼我
[00:34:21.000 --> 00:34:23.000]  喝苦茶
[00:34:23.000 --> 00:34:25.000]  我吃朱古力你變苦茶
[00:34:25.000 --> 00:34:27.000]  媽媽說
[00:34:27.000 --> 00:34:29.000]  吃朱古力我疼你
[00:34:29.000 --> 00:34:31.000]  喝苦茶我也疼你
[00:34:31.000 --> 00:34:33.000]  給你我疼你
[00:34:33.000 --> 00:34:35.000]  不給你我也疼你
[00:34:35.000 --> 00:34:37.000]  上帝有時在我們生活上
[00:34:37.000 --> 00:34:39.000]  就是應許所有東西
[00:34:39.000 --> 00:34:41.000]  給我們
[00:34:41.000 --> 00:34:43.000]  但是為我們好處
[00:34:43.000 --> 00:34:45.000]  有時這樣給
[00:34:45.000 --> 00:34:47.000]  有時這樣給
[00:34:47.000 --> 00:34:49.000]  是為我們好處
[00:34:49.000 --> 00:34:51.000]  所以我們要明白一件事
[00:34:51.000 --> 00:34:53.000]  我們今天去領受主的恩典
[00:34:53.000 --> 00:34:55.000]  是白白的
[00:34:55.000 --> 00:34:57.000]  但這樣不夠
[00:34:57.000 --> 00:34:59.000]  還要給我們
[00:34:59.000 --> 00:35:01.000]  我們要給我們
[00:35:01.000 --> 00:35:03.000]  但這樣不夠
[00:35:03.000 --> 00:35:05.000]  還要連續的
[00:35:05.000 --> 00:35:07.000]  有他人的領袖
[00:35:07.000 --> 00:35:09.000]  他以為有了
[00:35:09.000 --> 00:35:11.000]  這個白白的恩典
[00:35:11.000 --> 00:35:13.000]  就高高在上
[00:35:13.000 --> 00:35:15.000]  忘記了他要去
[00:35:15.000 --> 00:35:17.000]  連穩人
[00:35:17.000 --> 00:35:19.000]  忘記了他要去有上帝的心意
[00:35:19.000 --> 00:35:21.000]  然後將恩典
[00:35:21.000 --> 00:35:23.000]  流逸出去給別人也有
[00:35:23.000 --> 00:35:25.000]  他只是高高在上
[00:35:25.000 --> 00:35:27.000]  等候見上帝的面
[00:35:27.000 --> 00:35:29.000]  結果他們就
[00:35:29.000 --> 00:35:31.000]  在恩典裏面就失落了
[00:35:31.000 --> 00:35:35.000]  大現席
[00:35:35.000 --> 00:35:37.000]  他們去不到
[00:35:37.000 --> 00:35:39.000]  享受不到上帝給他們
[00:35:39.000 --> 00:35:41.000]  一個持續性的
[00:35:41.000 --> 00:35:43.000]  平安喜樂
[00:35:43.000 --> 00:35:47.000]  今天在這個恩典現席裏面
[00:35:47.000 --> 00:35:49.000]  雖然
[00:35:49.000 --> 00:35:51.000]  疫情還沒過
[00:35:51.000 --> 00:35:53.000]  但我們相信在任何環境
[00:35:53.000 --> 00:35:55.000]  靠著恩典
[00:35:55.000 --> 00:35:57.000]  我們都可以活得很好
[00:35:57.000 --> 00:35:59.000]  我們都可以忍耐
[00:35:59.000 --> 00:36:01.000]  很快我們就可以見面
[00:36:01.000 --> 00:36:03.000]  彼此擁抱 互相問安
[00:36:03.000 --> 00:36:05.000]  我們同心祈禱
[00:36:05.000 --> 00:36:07.000]  七一主我們感謝你
[00:36:07.000 --> 00:36:09.000]  因為主你的恩典實在豐富
[00:36:09.000 --> 00:36:11.000]  讓我們領受、學習
[00:36:11.000 --> 00:36:13.000]  從主而來的每一天的恩典
[00:36:13.000 --> 00:36:15.000]  去成長
[00:36:15.000 --> 00:36:17.000]  愛我們身邊的人
[00:36:17.000 --> 00:36:19.000]  愛教會、愛主
[00:36:19.000 --> 00:36:21.000]  求祢祝福我們眾弟兄姊妹
[00:36:21.000 --> 00:36:23.000]  彼此關懷
[00:36:23.000 --> 00:36:25.000]  在祢的道上我們一起成長
[00:36:25.000 --> 00:36:27.000]  共知民求 阿們
[00:36:27.000 --> 00:36:29.000]  (音樂停止)
[00:36:29.000 --> 00:36:31.000]  (音樂開始)
[00:36:31.000 --> 00:36:33.000]  (音樂停止)
[00:36:33.000 --> 00:36:35.000]  (音樂開始)
[00:36:35.000 --> 00:36:37.000]  (音樂停止)
[00:36:37.000 --> 00:36:39.000]  (音樂開始)
[00:36:39.000 --> 00:36:42.000]  (字幕由 Amara.org 社群提供)
[00:36:42.000 --> 00:36:45.000]  (字幕由 Amara.org 社群提供)

