
[00:00:00.000 --> 00:00:04.000]  各位弟妹,午安!
[00:20:26.000 --> 00:20:28.000]  就是那些小孩
[00:20:28.000 --> 00:20:31.000]  不是呀,我已經生了兩個了
[00:20:31.000 --> 00:20:35.000]  因為我妹妹也很想生
[00:20:35.000 --> 00:20:39.000]  她看到她的學生生得這麼快
[00:20:39.000 --> 00:20:41.000]  她有些唏噓的感覺
[00:20:41.000 --> 00:20:44.000]  但是她知道的
[00:20:44.000 --> 00:20:48.000]  這個學生剛剛畢業
[00:20:48.000 --> 00:20:51.000]  她在聊天的時候
[00:20:51.000 --> 00:20:54.000]  很明顯知道是未婚媽媽
[00:20:54.000 --> 00:20:57.000]  19歲生第一個
[00:20:57.000 --> 00:21:00.000]  21歲生第二個
[00:21:00.000 --> 00:21:06.000]  然後那個把她養大的男生就離開她
[00:21:06.000 --> 00:21:12.000]  然後就請她媽媽和她一起照顧那兩個小孩
[00:21:12.000 --> 00:21:14.000]  我和我妹妹聊天
[00:21:14.000 --> 00:21:16.000]  我問她這些情況是不是很多
[00:21:16.000 --> 00:21:18.000]  她說很普遍
[00:21:18.000 --> 00:21:20.000]  因為她跟我說了一句話
[00:21:20.000 --> 00:21:28.000]  她說現在的中學生對於有多少個性伴侶的數目是引以為傲的
[00:21:28.000 --> 00:21:30.000]  就是說你要比那個數目多
[00:21:30.000 --> 00:21:32.000]  比那個數目多
[00:21:32.000 --> 00:21:34.000]  例如我有10個,我有8個
[00:21:34.000 --> 00:21:36.000]  你只有7個嗎?
[00:21:36.000 --> 00:21:42.000]  類似這樣我們活在這樣的一個文化裡面
[00:21:42.000 --> 00:21:50.000]  六到八節講明男少年人的特徵和女少年人的特徵
[00:21:50.000 --> 00:21:53.000]  其中一樣就是謹守貞潔
[00:21:53.000 --> 00:21:55.000]  這個很重要
[00:21:55.000 --> 00:21:59.000]  謹守貞潔不容易在這個世代裡面
[00:21:59.000 --> 00:22:01.000]  你在大學裡面你都知道
[00:22:01.000 --> 00:22:06.000]  我還記得有一次我學完傳道會的同工的時候
[00:22:06.000 --> 00:22:10.000]  我就在中文大學的宿舍傳福音
[00:22:10.000 --> 00:22:13.000]  當時是晚上大概八點左右
[00:22:13.000 --> 00:22:15.000]  我們傳道十一點
[00:22:15.000 --> 00:22:27.000]  就派一個二年級的醫科生去生亞書院的宿舍傳福音
[00:22:27.000 --> 00:22:32.000]  我們很快就逐個門派進去
[00:22:32.000 --> 00:22:35.000]  派進去之後就進去聊天
[00:22:35.000 --> 00:22:37.000]  把門打開就算了
[00:22:37.000 --> 00:22:39.000]  下一間就是類似這樣
[00:22:39.000 --> 00:22:42.000]  有一次我就敲一個房門
[00:22:42.000 --> 00:22:44.000]  就各各這樣
[00:22:44.000 --> 00:22:46.000]  就沒有反應
[00:22:46.000 --> 00:22:49.000]  我各沒有反應,那你各吧
[00:22:49.000 --> 00:22:52.000]  你各各,沒有反應
[00:22:52.000 --> 00:22:55.000]  我就覺得是不是太小聲了
[00:22:55.000 --> 00:22:57.000]  再各各,大聲一點
[00:22:57.000 --> 00:22:59.000]  都沒有反應
[00:22:59.000 --> 00:23:02.000]  我們站了一會,我看著他,他看著我
[00:23:02.000 --> 00:23:04.000]  那就是沒有人了
[00:23:04.000 --> 00:23:07.000]  沒有人就走,走之際就有人開門了
[00:23:07.000 --> 00:23:12.000]  一開門我就說你好啊,我是一個基督徒
[00:23:12.000 --> 00:23:14.000]  很想和你分享一下耶穌
[00:23:14.000 --> 00:23:19.000]  說到這一點,我就看到裡面有個衣衫不整的女性
[00:23:19.000 --> 00:23:22.000]  然後我就說不好意思,我走了
[00:23:22.000 --> 00:23:26.000]  大概你明白整個的情況
[00:23:26.000 --> 00:23:30.000]  我們在這樣的一個世代去生活
[00:23:30.000 --> 00:23:35.000]  難怪保羅在這裡我們要活出一個精潔和謹守的生活
[00:23:35.000 --> 00:23:37.000]  絕對是不容易
[00:23:37.000 --> 00:23:39.000]  在一個文化裡面這樣是不容易
[00:23:39.000 --> 00:23:43.000]  但卻是不可不提的一個福音的元素
[00:23:43.000 --> 00:23:46.000]  如果你能夠活出一個這樣的元素
[00:23:46.000 --> 00:23:50.000]  你就能夠和福音整合起來
[00:23:50.000 --> 00:23:52.000]  不過當你看這段經文
[00:23:52.000 --> 00:23:54.000]  有一個字很重要
[00:23:54.000 --> 00:23:58.000]  因為那個是少年男性才有的一個特徵
[00:23:58.000 --> 00:24:02.000]  那個特徵就是屬於教訓上要正直
[00:24:02.000 --> 00:24:05.000]  端莊、言語純正、無可指責
[00:24:05.000 --> 00:24:09.000]  原來男的少年人是要負責教導的
[00:24:09.000 --> 00:24:13.000]  在教訓上要有這些事情
[00:24:13.000 --> 00:24:16.000]  當然我們學者進行很多研究
[00:24:16.000 --> 00:24:19.000]  究竟這些少年人有多少歲呢?
[00:24:19.000 --> 00:24:21.000]  其實範圍都很闊的
[00:24:21.000 --> 00:24:24.000]  去到四十歲的都是少年人
[00:24:24.000 --> 00:24:26.000]  所以我是少年人
[00:24:26.000 --> 00:24:28.000]  大家都是少年人
[00:24:28.000 --> 00:24:30.000]  在教導裡面是無可指責
[00:24:30.000 --> 00:24:34.000]  這個吩咐不是指教導的內容要求這麼簡單
[00:24:34.000 --> 00:24:38.000]  而是教導者本身的生命質素和言語質素
[00:24:38.000 --> 00:24:40.000]  都要配合他所教導的內容
[00:24:40.000 --> 00:24:45.000]  簡單來說教導的人和他所教的內容是要一致
[00:24:45.000 --> 00:24:51.000]  經文假設少年男人會面對反對他的聲音
[00:24:51.000 --> 00:24:53.000]  所以保羅在這一點裡面有所教導
[00:24:53.000 --> 00:24:59.000]  要他們不是以惡報惡的方式去對待反對的人
[00:24:59.000 --> 00:25:02.000]  否則就會和那些反對的人一般見識
[00:25:02.000 --> 00:25:05.000]  簡單來說你要打那個怪物
[00:25:05.000 --> 00:25:08.000]  首先你要確保自己不要成為那個怪物
[00:25:08.000 --> 00:25:11.000]  所以你才能夠打倒那個怪物
[00:25:11.000 --> 00:25:13.000]  你要照亮黑暗
[00:25:13.000 --> 00:25:16.000]  首先你要確保自己不會成為黑暗的一部分
[00:25:16.000 --> 00:25:19.000]  而是你要成為光明去照望黑暗
[00:25:19.000 --> 00:25:21.000]  別人可以用惡去對待你
[00:25:21.000 --> 00:25:25.000]  但是你一定要以善去回應
[00:25:25.000 --> 00:25:31.000]  福音裡面的內容從而讓人自覺慚愧
[00:25:31.000 --> 00:25:35.000]  才能夠帶來那個人的悔改和改變
[00:25:35.000 --> 00:25:39.000]  這個就是教導連結到面對反對的人
[00:25:39.000 --> 00:25:41.000]  我們發現有這樣的結論
[00:25:41.000 --> 00:25:42.000]  我們能夠看得到
[00:25:42.000 --> 00:25:45.000]  所以我們做了最後有兩點和大家分享
[00:25:45.000 --> 00:25:49.000]  第一點是和老人家說的
[00:25:49.000 --> 00:25:52.000]  第二點是和少年人說的
[00:25:52.000 --> 00:25:55.000]  也就是和大家說的
[00:25:55.000 --> 00:26:00.000]  眾人皆醉你獨醒
[00:26:00.000 --> 00:26:03.000]  你有喝酒的權利
[00:26:03.000 --> 00:26:06.000]  但是你沒有不清醒的權利
[00:26:06.000 --> 00:26:08.000]  你活出你的身份
[00:26:08.000 --> 00:26:11.000]  你是福音所轉化的生命
[00:26:11.000 --> 00:26:14.000]  你就知道用你的生命能夠見證
[00:26:14.000 --> 00:26:18.000]  成為那個螢火蟲去照亮黑暗
[00:26:18.000 --> 00:26:20.000]  你的生命不是離地
[00:26:20.000 --> 00:26:22.000]  因為這些東西絕對不離地
[00:26:22.000 --> 00:26:24.000]  因為你和你夫妻的關係
[00:26:24.000 --> 00:26:26.000]  你和你少年人的關係
[00:26:26.000 --> 00:26:27.000]  人類的關係裡面
[00:26:27.000 --> 00:26:28.000]  我們發現
[00:26:28.000 --> 00:26:31.000]  貞潔和謹守都是很重要
[00:26:31.000 --> 00:26:35.000]  是一個我們叫做性質問題的世代
[00:26:35.000 --> 00:26:40.000]  是一個很氾濫很多資訊的世代裡面
[00:26:40.000 --> 00:26:42.000]  我們怎樣去持守那個真道
[00:26:42.000 --> 00:26:44.000]  能夠活出一個神聖的光輝
[00:26:44.000 --> 00:26:46.000]  其實真的絕對不容易
[00:26:46.000 --> 00:26:49.000]  求主保守我們不要成為那個怪物
[00:26:49.000 --> 00:26:51.000]  我們打怪物的時候
[00:26:51.000 --> 00:26:53.000]  當我們能夠不再成為那個黑暗
[00:26:53.000 --> 00:26:55.000]  我們就照亮這個黑暗
[00:26:55.000 --> 00:26:57.000]  其實是這樣
[00:26:57.000 --> 00:26:59.000]  我們能夠看到
[00:26:59.000 --> 00:27:01.000]  其實保羅對提多
[00:27:01.000 --> 00:27:03.000]  特別是克里特島的場景裡面
[00:27:03.000 --> 00:27:05.000]  給我們有教訓和提醒
[00:27:05.000 --> 00:27:07.000]  我們一起祈禱
[00:27:07.000 --> 00:27:09.000]  親愛的天父
[00:27:09.000 --> 00:27:10.000]  多謝你
[00:27:10.000 --> 00:27:13.000]  給我們能夠有這麼寶貴的話語
[00:27:13.000 --> 00:27:15.000]  我們知道我們是軟弱
[00:27:15.000 --> 00:27:18.000]  很多時候我們都是罪人當中的罪人
[00:27:18.000 --> 00:27:20.000]  特別我們容易跌倒
[00:27:20.000 --> 00:27:22.000]  我們容易縮肉體
[00:27:22.000 --> 00:27:25.000]  求主用你的聖靈
[00:27:25.000 --> 00:27:27.000]  再次給我們力量
[00:27:27.000 --> 00:27:29.000]  更新我們的生命
[00:27:29.000 --> 00:27:31.000]  我們決意不讓黑暗
[00:27:31.000 --> 00:27:34.000]  罪惡吞噬我們的生命
[00:27:34.000 --> 00:27:37.000]  我們很想在這個世代裡面
[00:27:37.000 --> 00:27:39.000]  成為那個點點的螢火蟲
[00:27:39.000 --> 00:27:43.000]  去照亮那個最黑暗的角落
[00:27:43.000 --> 00:27:44.000]  主啊
[00:27:44.000 --> 00:27:45.000]  我們能力不足
[00:27:45.000 --> 00:27:47.000]  求你加能持力
[00:27:47.000 --> 00:27:49.000]  若然我們有懷疑
[00:27:49.000 --> 00:27:51.000]  求你給我們有堅定的信心
[00:27:51.000 --> 00:27:52.000]  主啊
[00:27:52.000 --> 00:27:54.000]  我們在實踐上有困難
[00:27:54.000 --> 00:27:56.000]  不同的場景有複雜
[00:27:56.000 --> 00:27:58.000]  在一個複雜紛亂的世代裡
[00:27:58.000 --> 00:27:59.000]  主啊
[00:27:59.000 --> 00:28:00.000]  你給我們有智慧
[00:28:00.000 --> 00:28:01.000]  求你帶領
[00:28:01.000 --> 00:28:03.000]  奉耶穌基督的名祈禱
[00:28:03.000 --> 00:28:04.000]  阿們
[00:28:05.000 --> 00:28:06.000]  阿們
[00:28:07.000 --> 00:28:08.000]  阿們
[00:28:09.000 --> 00:28:10.000]  阿們
[00:28:11.000 --> 00:28:12.000]  阿們
[00:28:13.000 --> 00:28:14.000]  阿們
[00:28:15.000 --> 00:28:16.000]  阿們
[00:28:17.000 --> 00:28:18.000]  阿們
[00:28:18.000 --> 00:28:21.000]  (字幕由 Amara.org 社群提供)
[00:28:21.000 --> 00:28:23.000]  (音樂)

