
[00:00:00.000 --> 00:00:05.000]  今日的題目是「勝過苦難的良方」
[00:26:21.000 --> 00:26:30.000]  有個花邊新聞說有輛車公司送了新車給他 作為獎勵
[00:26:30.000 --> 00:26:33.000]  他說你沒有車嗎?我送車給你 讓你以後再救人
[00:26:33.000 --> 00:26:36.000]  但你有沒有留意中間有一點很特別?
[00:26:36.000 --> 00:26:39.000]  為什麼這麼順利偷到車呢?
[00:26:39.000 --> 00:26:44.000]  有人訪問他 你的車怎麼來的?
[00:26:44.000 --> 00:26:51.000]  他說真的很奇妙 我衝到停車場 有二萬二千人在音樂會
[00:26:51.000 --> 00:26:54.000]  即是說卡泊克肯定有很多輛車
[00:26:54.000 --> 00:26:58.000]  誰知他一去到 第一輛就看到這個白色的車
[00:26:58.000 --> 00:27:04.000]  接著他一開門 鎖匙就在裡面
[00:27:04.000 --> 00:27:07.000]  如果沒有信仰的人就會覺得這麼巧
[00:27:07.000 --> 00:27:10.000]  但我的口頭禪是沒有這麼巧
[00:27:10.000 --> 00:27:15.000]  我相信有時很多事情 上帝都會在
[00:27:15.000 --> 00:27:18.000]  怎麼會突然間有這麼多 你試試開下邊的車
[00:27:18.000 --> 00:27:23.000]  你開到今晚都沒有車匙 不知道 試試
[00:27:23.000 --> 00:27:28.000]  還有現在很多車是沒有車匙的 鎖匙的 要那個人帶著
[00:27:28.000 --> 00:27:32.000]  但竟然他說這樣做 人們說你為什麼這麼英勇
[00:27:32.000 --> 00:27:36.000]  原來這個年輕人是當過海軍的
[00:27:36.000 --> 00:27:41.000]  他已經服役過兩次 真是去到戰區裡服役
[00:27:41.000 --> 00:27:47.000]  他說當日我衝進去那裡 就好像我在打仗的時候那些槍林彈雨
[00:27:47.000 --> 00:27:51.000]  但我們在軍隊受訓 是說無論什麼情景
[00:27:51.000 --> 00:27:55.000]  我都要將我的同袍帶來現場
[00:27:55.000 --> 00:27:58.000]  這個很重要 所以他這樣做
[00:27:58.000 --> 00:28:03.000]  他經歷過很多訓練 他有了那個個性
[00:28:03.000 --> 00:28:08.000]  但我想問他這個勇敢 勇氣這個特質
[00:28:08.000 --> 00:28:12.000]  勇氣這個特質 同情心這個特質
[00:28:12.000 --> 00:28:18.000]  沒有苦難是出不來的 你想想是不是
[00:28:18.000 --> 00:28:23.000]  如果沒有苦難 當槍手要開槍的時候
[00:28:23.000 --> 00:28:28.000]  一打爛槍 如果你知道這個人用重型機槍
[00:28:28.000 --> 00:28:32.000]  然後會殺人的 但如果你知道這個世界沒有苦難
[00:28:32.000 --> 00:28:37.000]  你會站起來說 沒事的朋友 你看著吧
[00:28:37.000 --> 00:28:42.000]  因為他一開槍 子彈一去到那個人那裡
[00:28:42.000 --> 00:28:45.000]  上帝就會將他變成棉花糖
[00:28:45.000 --> 00:28:50.000]  你會看到很多棉花糖 幾百粒 你可以張開口
[00:28:50.000 --> 00:28:57.000]  不需要勇氣 如果沒有困難 勇氣是出不來的
[00:28:57.000 --> 00:29:06.000]  以上我只是嘗試去解釋 解釋上帝和苦難的關係
[00:29:06.000 --> 00:29:10.000]  究竟什麼是勝過苦難的良方呢
[00:29:10.000 --> 00:29:15.000]  當面對苦難的時候 當面對苦難 最重要的是什麼
[00:29:15.000 --> 00:29:25.000]  或者說 當我們有一天 如果我撞車 撞到頭破血流
[00:29:25.000 --> 00:29:28.000]  你當然會送去急症室 急症室一去到
[00:29:28.000 --> 00:29:32.000]  你會說 醫生 醫生 醫生 我們全都流血了
[00:29:32.000 --> 00:29:40.000]  你快點救他吧 醫生說 其實在這樣的撞擊力下
[00:29:40.000 --> 00:29:45.000]  就會這樣傷法 血液對人體很有用
[00:29:45.000 --> 00:29:50.000]  為什麼要有血液呢 當醫生一直解釋的時候
[00:29:50.000 --> 00:29:54.000]  就算你不想打他一拳 你也說 醫生你不要說那麼多
[00:29:54.000 --> 00:29:58.000]  我不用知道有沒有血液 多少撞擊力 你救他吧
[00:29:58.000 --> 00:30:05.000]  最重要的是急救 所以我剛才所說的15分鐘
[00:30:05.000 --> 00:30:10.000]  是說給那些喜歡思考 是因為這個問題
[00:30:10.000 --> 00:30:16.000]  很想打破基督教理論的人 但當面對苦難的人
[00:30:16.000 --> 00:30:19.000]  你千萬不要跟他說以上的話
[00:30:19.000 --> 00:30:25.000]  你不要說 哎呀 你撞斷了腳 上帝要訓練你
[00:30:25.000 --> 00:30:30.000]  訓練你單腳行 我恭喜你 你要喜喜樂樂
[00:30:30.000 --> 00:30:35.000]  你千萬不要 因為當受傷的人不是跟他說以上的話
[00:30:35.000 --> 00:30:41.000]  是跟他解決他沒有了腳 很不開心的問題
[00:30:41.000 --> 00:30:50.000]  所以我們最重要的良方 我可以說是帶著耶穌去跟人同行
[00:30:50.000 --> 00:30:55.000]  這是良方 帶著耶穌同行 什麼叫同行呢
[00:30:55.000 --> 00:31:00.000]  我又說回槍擊事件 另一個實際的例子
[00:31:00.000 --> 00:31:03.000]  這個人叫Mike 剛才那個人你說
[00:31:03.000 --> 00:31:08.000]  哎呀 他受過那麼嚴格的軍訓 當然是夠膽救人
[00:31:08.000 --> 00:31:13.000]  但我什麼軍事訓練都沒有 這個平民叫Mike
[00:31:13.000 --> 00:31:19.000]  Mike那天剛好又是在音樂會 跟他的朋友Rob
[00:31:19.000 --> 00:31:26.000]  Mike和Rob來慶祝他自己的生日 去生日然後去音樂會
[00:31:26.000 --> 00:31:31.000]  但當槍林彈雨的時候 Rob即是他的朋友中了三槍
[00:31:31.000 --> 00:31:37.000]  朋友中了三槍 這一刻Mike沒有走
[00:31:37.000 --> 00:31:44.000]  他一心就是要陪伴這個朋友 然後他脫了衣服幫他包紮傷口
[00:31:44.000 --> 00:31:50.000]  Rob自己 即是中槍的那個 自己用手指塞住子彈孔
[00:31:50.000 --> 00:31:57.000]  希望可以減低流血 結果他的朋友Mike都塞住手指
[00:31:57.000 --> 00:32:05.000]  在他中彈的孔 大家的樣子都覺得很恐怖
[00:32:05.000 --> 00:32:11.000]  但他真的用手指塞進去 然後一起去醫院
[00:32:11.000 --> 00:32:16.000]  過了沒多久 Mike收到一個電話
[00:32:16.000 --> 00:32:20.000]  現在照片中有鬍鬚的那個 收到電話
[00:32:20.000 --> 00:32:26.000]  朋友平安無事 渡過了危險期
[00:32:26.000 --> 00:32:32.000]  他朋友在醫院裡養傷 大家看到嗎
[00:32:32.000 --> 00:32:37.000]  與人同行 是這樣的意思
[00:32:37.000 --> 00:32:42.000]  有時與人同行是會辛苦的 可能要冒險
[00:32:42.000 --> 00:32:47.000]  可能要用你一些時間 或者會弄髒自己
[00:32:47.000 --> 00:32:52.000]  甚至那些血會在你的身上 你願不願意
[00:32:52.000 --> 00:32:58.000]  這是同行 當我們知道我們弟兄姊妹受苦的時候
[00:32:58.000 --> 00:33:03.000]  千萬不要急於去幫他解釋 為什麼他受苦
[00:33:03.000 --> 00:33:10.000]  你也不用為上帝辯護 大家知不知道連上帝自己都沒有辯護
[00:33:10.000 --> 00:33:14.000]  如果你看《約伯記》 約伯那麼多苦難
[00:33:14.000 --> 00:33:21.000]  不知道為什麼的苦難 找朋友一起問上帝 上帝都沒有解釋
[00:33:21.000 --> 00:33:26.000]  我們不用為上帝辯護
[00:33:26.000 --> 00:33:29.000]  我們只是邀請人牽著耶穌的手
[00:33:29.000 --> 00:33:34.000]  其實面對生命的無常 面對這個痛苦的世界
[00:33:34.000 --> 00:33:38.000]  我們不能陪伴我們的朋友很多
[00:33:38.000 --> 00:33:43.000]  因為我們不是24小時On Call 不是24小時候命
[00:33:43.000 --> 00:33:47.000]  所以這個耶穌是真的走過死門關
[00:33:47.000 --> 00:33:53.000]  走過很多傷痛的耶穌 才有資格講我們今天這段經文
[00:33:53.000 --> 00:34:01.000]  我將這些事告訴你們 是要叫你們在我裏面有平安
[00:34:01.000 --> 00:34:06.000]  在世上你們有苦難 但你們可以放心
[00:34:06.000 --> 00:34:09.000]  我已經勝過世界
[00:34:09.000 --> 00:34:14.000]  這是多麼重要 多麼關鍵的良方
[00:34:14.000 --> 00:34:19.000]  來到總結的時候 我想用一個在香港的姊妹
[00:34:19.000 --> 00:34:23.000]  做一個見證 做一個結束和一首歌
[00:34:23.000 --> 00:34:27.000]  這首歌叫做《媒體》
[00:34:27.000 --> 00:34:35.000]  她做見證 她說五年前 我的丈夫因為腦癌過世
[00:34:35.000 --> 00:34:39.000]  我自己被迫踏上了單親之路
[00:34:39.000 --> 00:34:42.000]  我和唯一的女兒相依為命
[00:34:42.000 --> 00:34:50.000]  但一年前 我的女兒突然感染了腦炎和急性腎衰竭
[00:34:50.000 --> 00:34:55.000]  不足兩天 我的女兒都離開世界
[00:34:55.000 --> 00:35:01.000]  她說我的經歷很多人都認為是神對我很不公平和殘酷
[00:35:01.000 --> 00:35:05.000]  但我在想 不幸的事既然已經發生了
[00:35:05.000 --> 00:35:09.000]  苦難已經淋到我的身上
[00:35:09.000 --> 00:35:16.000]  我是否要在哀傷、自憐中埋怨到日呢?
[00:35:16.000 --> 00:35:20.000]  她繼續說 我是一個有信仰的人
[00:35:20.000 --> 00:35:23.000]  我知道自己的生命是主救贖過來的
[00:35:23.000 --> 00:35:28.000]  昔日若白受苦 昔日上帝的兒子受苦
[00:35:28.000 --> 00:35:33.000]  我受的苦只不過微不足道
[00:35:33.000 --> 00:35:36.000]  我相信神一定有祂的旨意
[00:35:36.000 --> 00:35:40.000]  因此我不是問神為何要我受苦
[00:35:40.000 --> 00:35:46.000]  反而是不斷問神究竟要我在苦難中學到甚麼功課
[00:35:46.000 --> 00:35:53.000]  我深信主會加力使我行過流淚的山谷
[00:35:53.000 --> 00:35:58.000]  因為梅太勇敢站起來長期在香港做義工
[00:35:58.000 --> 00:36:05.000]  她的故事拍成話劇 寫成書 鼓勵了很多很多人
[00:36:05.000 --> 00:36:09.000]  很多人因為她而得到感動
[00:36:09.000 --> 00:36:12.000]  所以弟兄姊妹 甚麼叫見證?
[00:36:12.000 --> 00:36:15.000]  有時我們安慰人的時候
[00:36:15.000 --> 00:36:20.000]  是要有見證的人安慰才有力
[00:36:20.000 --> 00:36:25.000]  剛剛恩典落罪的姊妹有癌症
[00:36:25.000 --> 00:36:30.000]  她說當她癌症時 她試過電療、化療、脫髮
[00:36:30.000 --> 00:36:32.000]  很苦惱
[00:36:32.000 --> 00:36:35.000]  當她每天梳頭 頭髮都脫落的時候
[00:36:35.000 --> 00:36:38.000]  她說很苦惱 最後她想到一個方法
[00:36:38.000 --> 00:36:40.000]  剃光她
[00:36:40.000 --> 00:36:45.000]  我還有少少頭髮想留住
[00:36:45.000 --> 00:36:48.000]  剃光她就不用再苦惱了
[00:36:48.000 --> 00:36:53.000]  結果隔了一段時間 有一個朋友回覆她
[00:36:53.000 --> 00:36:58.000]  她說我家人照你這樣做 她真的釋放了很多
[00:36:58.000 --> 00:37:00.000]  因為不用再擔心
[00:37:00.000 --> 00:37:02.000]  她真的要走過那條路
[00:37:02.000 --> 00:37:05.000]  所以走過那條路的人跟她說
[00:37:05.000 --> 00:37:08.000]  你試試信服神的旨意
[00:37:08.000 --> 00:37:13.000]  你試試求問神有甚麼可以學習的地方
[00:37:13.000 --> 00:37:16.000]  她就會試試
[00:37:16.000 --> 00:37:19.000]  但如果你是好人好者 你是沒有事的
[00:37:19.000 --> 00:37:23.000]  你試試剃光頭髮吧
[00:37:23.000 --> 00:37:24.000]  她不聽的
[00:37:24.000 --> 00:37:28.000]  同一樣東西 同一個建議
[00:37:28.000 --> 00:37:30.000]  所以我們走過那些路
[00:37:30.000 --> 00:37:32.000]  你願意跟人分享嗎
[00:37:32.000 --> 00:37:34.000]  這個對那些朋友來說
[00:37:34.000 --> 00:37:39.000]  已經是一個很大的安慰 同行
[00:37:39.000 --> 00:37:42.000]  最後在播那首歌之前
[00:37:42.000 --> 00:37:44.000]  很想用一節經文做結束
[00:37:44.000 --> 00:37:48.000]  可能我們面對苦難仍然有很多問題
[00:37:48.000 --> 00:37:50.000]  我們沒有答案的
[00:37:50.000 --> 00:37:53.000]  但我很想你記住在啟示錄22章13節
[00:37:53.000 --> 00:37:56.000]  啟示錄22章13節那裏說
[00:37:56.000 --> 00:38:00.000]  我是阿拉伯 我是阿梅亞
[00:38:00.000 --> 00:38:04.000]  我是首先的 我是末後的
[00:38:04.000 --> 00:38:07.000]  我是初 我是終
[00:38:07.000 --> 00:38:13.000]  這個上帝是最開頭在伊甸園裏創造了人類
[00:38:13.000 --> 00:38:15.000]  創造了世界
[00:38:15.000 --> 00:38:21.000]  而我們到最後都是上帝在這裏
[00:38:21.000 --> 00:38:25.000]  有很多東西我們不明白 一定會
[00:38:25.000 --> 00:38:29.000]  但去到最後 我們去到天家的時候
[00:38:29.000 --> 00:38:33.000]  一定會有最終最完美的答案
[00:38:33.000 --> 00:38:37.000]  上帝會跟每一個人親自交代
[00:38:37.000 --> 00:38:40.000]  我們一起有個結束的禱告
[00:38:40.000 --> 00:38:46.000]  親愛的天父 我們知道路是難走的
[00:38:46.000 --> 00:38:48.000]  我們現在的人生路
[00:38:48.000 --> 00:38:53.000]  可能很多人走到今天一點都不容易
[00:38:53.000 --> 00:38:55.000]  當我們回望的時候
[00:38:55.000 --> 00:38:57.000]  我們看到你的救恩
[00:38:57.000 --> 00:39:01.000]  看到我們人生可能不同的時候
[00:39:01.000 --> 00:39:07.000]  原來你差派了天使來安慰來扶持我們
[00:39:07.000 --> 00:39:10.000]  今天我們透過經文裏面
[00:39:10.000 --> 00:39:14.000]  你說這個世界是有苦難的
[00:39:14.000 --> 00:39:18.000]  但你有真正的平安給我們
[00:39:18.000 --> 00:39:22.000]  問題是我們願不願意打開我們的心門
[00:39:22.000 --> 00:39:25.000]  邀請你和我們一起同行
[00:39:25.000 --> 00:39:29.000]  拖著你和我們一起走這條難走的路
[00:39:29.000 --> 00:39:31.000]  當我們困難的時候
[00:39:31.000 --> 00:39:34.000]  我們可以仰望十字架
[00:39:34.000 --> 00:39:38.000]  因為十字架流出的血
[00:39:38.000 --> 00:39:41.000]  是告訴我們
[00:39:41.000 --> 00:39:46.000]  你真的為了我們每一個人流出了你的補血
[00:39:46.000 --> 00:39:49.000]  今天可能還有人未相信你
[00:39:49.000 --> 00:39:53.000]  我們很希望他願意打開他的心門
[00:39:53.000 --> 00:39:57.000]  邀請你做他個人的救主
[00:39:57.000 --> 00:40:01.000]  讓你可以一路與他同行
[00:40:01.000 --> 00:40:05.000]  去面對人生每一個難關
[00:40:05.000 --> 00:40:07.000]  每一個難行的地方
[00:40:07.000 --> 00:40:09.000]  我們這樣禱告
[00:40:09.000 --> 00:40:12.000]  是奉主耶穌基督得勝的名字而祈求
[00:40:12.000 --> 00:40:13.000]  阿門
[00:40:13.000 --> 00:40:14.360]  好 谢谢大家

