
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹好
[00:21:26.000 --> 00:21:28.000]  神就兇神惡煞
[00:21:28.000 --> 00:21:30.000]  有些人的父親很好的
[00:21:30.000 --> 00:21:33.000]  神就滿有慈愛
[00:21:33.000 --> 00:21:36.000]  為什麼會有這麼大差異
[00:21:36.000 --> 00:21:39.000]  因為我們對神的觀念
[00:21:39.000 --> 00:21:42.000]  不是基於神的話語
[00:21:42.000 --> 00:21:46.000]  最近我和阿哥拍了一條影片
[00:21:46.000 --> 00:21:48.000]  我的youtube頻道
[00:21:48.000 --> 00:21:51.000]  接下來萬聖節講鬼
[00:21:51.000 --> 00:21:53.000]  為什麼要拍這條影片呢
[00:21:53.000 --> 00:21:55.000]  我發現很多基督徒
[00:21:55.000 --> 00:21:59.000]  對鬼的觀念是完全錯誤的
[00:21:59.000 --> 00:22:01.000]  所以這條影片就叫
[00:22:01.000 --> 00:22:04.000]  人死了之後會變鬼嗎
[00:22:04.000 --> 00:22:06.000]  這裡不會說
[00:22:06.000 --> 00:22:08.000]  你可以看我的影片
[00:22:08.000 --> 00:22:10.000]  不是去說
[00:22:10.000 --> 00:22:13.000]  而是聖經裡怎樣說
[00:22:13.000 --> 00:22:15.000]  聖經裡怎樣說
[00:22:15.000 --> 00:22:17.000]  關於人死了之後
[00:22:17.000 --> 00:22:22.000]  其實我們的神學觀念
[00:22:22.000 --> 00:22:25.000]  是基於聖經而不是道聽途說
[00:22:25.000 --> 00:22:27.000]  而不是在我們的文化裡
[00:22:27.000 --> 00:22:30.000]  我們覺得是這樣就是這樣
[00:22:30.000 --> 00:22:33.000]  巴力的先知是怎樣呢
[00:22:33.000 --> 00:22:36.000]  以利亞正正嘲笑他們
[00:22:36.000 --> 00:22:37.000]  28節
[00:22:37.000 --> 00:22:40.000]  他們大聲呼求
[00:22:40.000 --> 00:22:45.000]  證明巴力的先知不是當以利亞嘲笑他們
[00:22:45.000 --> 00:22:47.000]  他是認真的
[00:22:47.000 --> 00:22:49.000]  知道我說什麼嗎
[00:22:49.000 --> 00:22:51.000]  他就大聲點叫
[00:22:51.000 --> 00:22:54.000]  他完全不是覺得他在取笑他們
[00:22:54.000 --> 00:22:58.000]  是真正這樣去做
[00:22:58.000 --> 00:23:07.000]  而他覺得巴力的提議是真的
[00:23:07.000 --> 00:23:11.000]  所以他們說用刀和槍刺自己
[00:23:11.000 --> 00:23:13.000]  直到身體流血
[00:23:13.000 --> 00:23:15.000]  神學是什麼呢
[00:23:15.000 --> 00:23:19.000]  原來神明最喜歡血
[00:23:19.000 --> 00:23:21.000]  血是祭物
[00:23:21.000 --> 00:23:25.000]  原來動物的血也不夠吸引
[00:23:25.000 --> 00:23:30.000]  人的血就必定能夠吸引到神明
[00:23:30.000 --> 00:23:37.000]  所以這裡反映了他們神學的理解
[00:23:37.000 --> 00:23:43.000]  我們在這裡想和大家處理一個非理性的問題
[00:23:43.000 --> 00:23:45.000]  為什麼呢
[00:23:45.000 --> 00:23:48.000]  以利亞嘲笑巴力的先知
[00:23:48.000 --> 00:23:51.000]  不但沒有發現自己被嘲笑
[00:23:51.000 --> 00:23:55.000]  還繼續信下去
[00:23:55.000 --> 00:23:57.000]  非理性地
[00:23:57.000 --> 00:24:00.000]  我的看法是
[00:24:00.000 --> 00:24:02.000]  黑眼是怎樣呢
[00:24:02.000 --> 00:24:04.000]  黑眼是對真理不認識
[00:24:04.000 --> 00:24:07.000]  其實根基是什麼呢
[00:24:07.000 --> 00:24:14.000]  根基就是信奉巴力的信仰的根基在哪裡
[00:24:14.000 --> 00:24:19.000]  決定他的信仰走的那一步
[00:24:19.000 --> 00:24:22.000]  他的根基是基於利益
[00:24:22.000 --> 00:24:26.000]  如果他不拜巴力就失去利益
[00:24:26.000 --> 00:24:28.000]  因為基於利益的緣故
[00:24:28.000 --> 00:24:31.000]  不能夠跳離明知是假的事
[00:24:31.000 --> 00:24:35.000]  因為假的事就失去利益
[00:24:35.000 --> 00:24:42.000]  或者不願面對事實
[00:24:42.000 --> 00:24:46.000]  給大家一個例子
[00:24:46.000 --> 00:24:48.000]  我認識一個姐妹
[00:24:48.000 --> 00:24:52.000]  從美國遠回香港
[00:24:52.000 --> 00:24:56.000]  她在網上認識了一個男人
[00:24:56.000 --> 00:24:58.000]  那個男人原本是未信主
[00:24:58.000 --> 00:25:02.000]  開始有溝通
[00:25:02.000 --> 00:25:05.000]  之後向她示愛
[00:25:05.000 --> 00:25:08.000]  她說不行我是基督徒
[00:25:08.000 --> 00:25:13.000]  她就決定信主
[00:25:13.000 --> 00:25:15.000]  在鏡頭裏哭了
[00:25:15.000 --> 00:25:20.000]  這個姐妹的背景是
[00:25:20.000 --> 00:25:25.000]  早年她是越南移民去美國的
[00:25:25.000 --> 00:25:28.000]  嫁給了一個白人
[00:25:28.000 --> 00:25:31.000]  之後那個白人癌症死了
[00:25:31.000 --> 00:25:33.000]  生了一個女兒
[00:25:33.000 --> 00:25:35.000]  其實是那個白人帶她信主
[00:25:35.000 --> 00:25:38.000]  接著她一手帶大女兒
[00:25:38.000 --> 00:25:40.000]  現在女兒讀大學
[00:25:40.000 --> 00:25:43.000]  已經供奉了房子
[00:25:43.000 --> 00:25:46.000]  結果信了這個騙子
[00:25:46.000 --> 00:25:48.000]  連房子都賣了
[00:25:48.000 --> 00:25:51.000]  所有東西都沒有了
[00:25:51.000 --> 00:25:53.000]  剩下的錢買了機票
[00:25:53.000 --> 00:25:56.000]  來找這個男人
[00:25:56.000 --> 00:25:58.000]  結果找到我
[00:25:58.000 --> 00:26:01.000]  我不是開玩笑的
[00:26:01.000 --> 00:26:03.000]  他來教會聽道
[00:26:03.000 --> 00:26:05.000]  剛好我講道
[00:26:05.000 --> 00:26:08.000]  之後他來找我在辦公室談的時候
[00:26:08.000 --> 00:26:10.000]  他還半信半疑
[00:26:10.000 --> 00:26:11.000]  他開始醒覺
[00:26:11.000 --> 00:26:12.000]  那些人告訴他
[00:26:12.000 --> 00:26:13.000]  一開始的時候
[00:26:13.000 --> 00:26:15.000]  所有朋友姐妹都告訴他
[00:26:15.000 --> 00:26:17.000]  這是一個假的騙子
[00:26:17.000 --> 00:26:19.000]  他一直都不信
[00:26:19.000 --> 00:26:21.000]  直至來到香港
[00:26:21.000 --> 00:26:23.000]  找了都沒有
[00:26:23.000 --> 00:26:25.000]  那些人叫他報警
[00:26:25.000 --> 00:26:27.000]  他才開始相信
[00:26:27.000 --> 00:26:28.000]  為什麼呢
[00:26:28.000 --> 00:26:31.000]  因為面對真理的代價太大
[00:26:31.000 --> 00:26:35.000]  因為他要承認他之前錯的位置
[00:26:35.000 --> 00:26:37.000]  那個代價是很大
[00:26:37.000 --> 00:26:39.000]  所以這讓我們反思
[00:26:39.000 --> 00:26:42.000]  為什麼這樣仍然可以繼續信呢
[00:26:42.000 --> 00:26:43.000]  29節
[00:26:43.000 --> 00:26:46.000]  中午過後他們繼續狂呼亂叫
[00:26:46.000 --> 00:26:48.000]  直到天晚
[00:26:48.000 --> 00:26:50.000]  又過了半天
[00:26:50.000 --> 00:26:52.000]  已經到黃昏的時候
[00:26:52.000 --> 00:26:54.000]  作者很清楚
[00:26:54.000 --> 00:26:56.000]  沒有聲音沒有回應
[00:26:56.000 --> 00:26:58.000]  也沒有理睬他們的
[00:26:58.000 --> 00:27:00.000]  三次是極度強調
[00:27:00.000 --> 00:27:03.000]  在舊約的表達裡面
[00:27:03.000 --> 00:27:05.000]  沒有理睬是什麼
[00:27:05.000 --> 00:27:07.000]  No attentiveness
[00:27:07.000 --> 00:27:09.000]  完全沒有反應
[00:27:09.000 --> 00:27:11.000]  那就是證明什麼呢
[00:27:11.000 --> 00:27:13.000]  這個是什麼呢
[00:27:13.000 --> 00:27:15.000]  沒有反應是什麼
[00:27:15.000 --> 00:27:17.000]  是那個人死了就沒有反應
[00:27:17.000 --> 00:27:20.000]  那就是巴力不是真實
[00:27:20.000 --> 00:27:26.000]  巴力證明了自己是一個假神
[00:27:26.000 --> 00:27:29.000]  在這裡做一個神學反思是很重要的
[00:27:29.000 --> 00:27:32.000]  我們說巴力證明他是假神
[00:27:32.000 --> 00:27:35.000]  因為巴力聽了才知道他祈禱
[00:27:35.000 --> 00:27:37.000]  神有沒有聽你的祈禱
[00:27:37.000 --> 00:27:39.000]  神是不是每次都聽你的祈禱
[00:27:39.000 --> 00:27:42.000]  我們就問我們信仰的根基是什麼
[00:27:42.000 --> 00:27:44.000]  是不是因為神聽你的祈禱
[00:27:44.000 --> 00:27:46.000]  因為神給你好處
[00:27:46.000 --> 00:27:48.000]  所以你相信
[00:27:48.000 --> 00:27:50.000]  知不知道我說什麼
[00:27:50.000 --> 00:27:53.000]  有沒有弟兄姊妹的根基是因為神聽他的祈禱
[00:27:53.000 --> 00:27:54.000]  有
[00:27:54.000 --> 00:27:56.000]  當神聽他的祈禱的時候
[00:27:56.000 --> 00:27:57.000]  他怎樣
[00:27:57.000 --> 00:27:59.000]  離開神
[00:27:59.000 --> 00:28:01.000]  離開神
[00:28:01.000 --> 00:28:03.000]  我們信仰的根基
[00:28:03.000 --> 00:28:06.000]  不是神給我們的好處
[00:28:06.000 --> 00:28:10.000]  也不是神聽我們的祈禱
[00:28:10.000 --> 00:28:14.000]  我們信仰的根基是神的話語
[00:28:14.000 --> 00:28:16.000]  神的話語是真實
[00:28:16.000 --> 00:28:18.000]  而耶和華是真神
[00:28:18.000 --> 00:28:20.000]  所以無論什麼情況
[00:28:20.000 --> 00:28:22.000]  約伯就是怎樣呢
[00:28:22.000 --> 00:28:26.000]  約伯就是上次修取是什麼
[00:28:26.000 --> 00:28:28.000]  是耶和華
[00:28:28.000 --> 00:28:31.000]  難道我們不能在神那裡得福
[00:28:31.000 --> 00:28:33.000]  也行
[00:28:33.000 --> 00:28:36.000]  這就是約伯認識的真神
[00:28:36.000 --> 00:28:41.000]  以至苦難是不能夠讓人離開神
[00:28:41.000 --> 00:28:43.000]  給大家一個例子
[00:28:43.000 --> 00:28:48.000]  為什麼巴力和以利亞的鬥法
[00:28:48.000 --> 00:28:53.000]  神聽祈禱就證明他是神
[00:28:53.000 --> 00:28:57.000]  因為以利亞的祈禱不是為了自己的好處
[00:28:57.000 --> 00:28:59.000]  不是為了自己的需要
[00:28:59.000 --> 00:29:02.000]  是為了證明耶和華是真神
[00:29:02.000 --> 00:29:05.000]  跟我們平時向神的祈禱
[00:29:05.000 --> 00:29:08.000]  神聽我們的祈禱是兩回事
[00:29:08.000 --> 00:29:11.000]  我給一個例子比較接近以利亞
[00:29:11.000 --> 00:29:14.000]  我聽過一個師母分享
[00:29:14.000 --> 00:29:17.000]  他以前在香港大學讀歷史
[00:29:17.000 --> 00:29:20.000]  他讀歷史的時候老師很差
[00:29:20.000 --> 00:29:23.000]  有幾十條問題
[00:29:23.000 --> 00:29:26.000]  這就是考試出的問題
[00:29:26.000 --> 00:29:28.000]  你知道我們香港人讀書是怎樣
[00:29:28.000 --> 00:29:29.000]  貼題目的
[00:29:29.000 --> 00:29:31.000]  沒有人讀完的
[00:29:31.000 --> 00:29:35.000]  有班同學貼到都中
[00:29:35.000 --> 00:29:37.000]  這樣就很不公平
[00:29:37.000 --> 00:29:39.000]  他們怎樣中呢
[00:29:39.000 --> 00:29:41.000]  碟仙
[00:29:41.000 --> 00:29:43.000]  用碟仙來貼題目
[00:29:43.000 --> 00:29:45.000]  貼到都中
[00:29:45.000 --> 00:29:51.000]  師母和那班教徒跪在神面前祈禱
[00:29:51.000 --> 00:29:53.000]  由開始就祈禱
[00:29:53.000 --> 00:29:55.000]  知道他們做這件事
[00:29:55.000 --> 00:29:59.000]  結果神以火回應
[00:29:59.000 --> 00:30:02.000]  他們祈禱完之後
[00:30:02.000 --> 00:30:05.000]  那次考試一條都不中
[00:30:05.000 --> 00:30:07.000]  神怎樣回應
[00:30:07.000 --> 00:30:10.000]  貼題目的人問老師
[00:30:10.000 --> 00:30:14.000]  你這次出題目跟平時有什麼不一樣
[00:30:14.000 --> 00:30:19.000]  老師說不知道有什麼不一樣
[00:30:19.000 --> 00:30:21.000]  重新再出題目
[00:30:21.000 --> 00:30:24.000]  偶然巧合
[00:30:24.000 --> 00:30:27.000]  神回應人的禱告
[00:30:27.000 --> 00:30:29.000]  證明神是真的
[00:30:29.000 --> 00:30:31.000]  知道我說什麼嗎
[00:30:31.000 --> 00:30:34.000]  證明這些鬼魔邪靈是假的
[00:30:34.000 --> 00:30:39.000]  所以這給我們一個很大的反思
[00:30:39.000 --> 00:30:41.000]  第二點
[00:30:41.000 --> 00:30:43.000]  重建拆毀的基石
[00:30:43.000 --> 00:30:45.000]  以利亞對眾人說
[00:30:45.000 --> 00:30:47.000]  你們走近我者類羅
[00:30:47.000 --> 00:30:49.000]  眾人就走到他面前
[00:30:49.000 --> 00:30:54.000]  他重修已經毀壞了的耶和華的祭壇
[00:30:54.000 --> 00:30:57.000]  原本耶和華的祭壇在加密山上
[00:30:57.000 --> 00:30:59.000]  已經毀壞了
[00:30:59.000 --> 00:31:01.000]  毀壞了之後
[00:31:01.000 --> 00:31:03.000]  怎樣重修呢
[00:31:03.000 --> 00:31:05.000]  這裡要解釋一個字
[00:31:05.000 --> 00:31:08.000]  原文不是重修
[00:31:08.000 --> 00:31:10.000]  是醫治
[00:31:10.000 --> 00:31:12.000]  很有意思
[00:31:12.000 --> 00:31:16.000]  用醫治代表重修
[00:31:16.000 --> 00:31:18.000]  只有兩節經文是這樣說
[00:31:18.000 --> 00:31:20.000]  什麼叫醫治
[00:31:20.000 --> 00:31:24.000]  其實祭壇的破裂代表了什麼
[00:31:24.000 --> 00:31:29.000]  代表了神和以色列人之間的關係破裂
[00:31:29.000 --> 00:31:32.000]  壇重建是沒有意義的
[00:31:32.000 --> 00:31:35.000]  但是醫治是有意義的
[00:31:35.000 --> 00:31:37.000]  重新建立關係
[00:31:37.000 --> 00:31:40.000]  以色列人是需要醫治
[00:31:40.000 --> 00:31:42.000]  在屬靈上醫治
[00:31:42.000 --> 00:31:44.000]  今天教會也是需要醫治
[00:31:44.000 --> 00:31:48.000]  很多時候我們和神的關係破裂
[00:31:48.000 --> 00:31:50.000]  31節
[00:31:50.000 --> 00:31:54.000]  我不明白為什麼要告訴我這麼多細節
[00:31:54.000 --> 00:31:59.000]  以利亞照著亞國子孫的數目
[00:31:59.000 --> 00:32:01.000]  12塊石頭
[00:32:01.000 --> 00:32:03.000]  還要引據耶和華說
[00:32:03.000 --> 00:32:05.000]  曾臨到亞國說
[00:32:05.000 --> 00:32:08.000]  你的名字叫以色列
[00:32:08.000 --> 00:32:11.000]  為什麼要給我們這麼多資料
[00:32:11.000 --> 00:32:14.000]  以利亞重建壇就重建壇
[00:32:14.000 --> 00:32:16.000]  有意思
[00:32:16.000 --> 00:32:17.000]  為什麼
[00:32:17.000 --> 00:32:20.000]  因為前面說要重修是醫治
[00:32:20.000 --> 00:32:23.000]  原來有兩個層面的醫治
[00:32:23.000 --> 00:32:26.000]  以利亞南北角分裂了沒有
[00:32:26.000 --> 00:32:28.000]  分裂了沒有
[00:32:28.000 --> 00:32:30.000]  分裂了
[00:32:30.000 --> 00:32:32.000]  12塊石頭是什麼
[00:32:32.000 --> 00:32:34.000]  十二支牌
[00:32:34.000 --> 00:32:36.000]  這裡意味著
[00:32:36.000 --> 00:32:39.000]  以色列之所以搞成這樣
[00:32:39.000 --> 00:32:47.000]  北角是因為耶羅伯安離開了南角那兩個支派
[00:32:47.000 --> 00:32:51.000]  除了重修和神之間的關係
[00:32:51.000 --> 00:32:55.000]  他們還要重修和十個支派
[00:32:55.000 --> 00:33:01.000]  十個支派和兩個支派之間的關係
[00:33:01.000 --> 00:33:05.000]  第二點是為什麼要提亞國
[00:33:05.000 --> 00:33:11.000]  亞國是將以色列帶回信心的根源
[00:33:11.000 --> 00:33:17.000]  以色列人信耶和華是因為亞伯拉罕以撒亞國
[00:33:17.000 --> 00:33:20.000]  將他們帶回根源
[00:33:20.000 --> 00:33:22.000]  所以我們的應用
[00:33:22.000 --> 00:33:26.000]  今天教會有很多東西已經拆毀了
[00:33:26.000 --> 00:33:28.000]  需要重建
[00:33:28.000 --> 00:33:32.000]  我覺得今天教會需要重建
[00:33:32.000 --> 00:33:35.000]  因為我們有對內和對外
[00:33:35.000 --> 00:33:37.000]  對內是什麼
[00:33:37.000 --> 00:33:41.000]  對內就是生命的轉化
[00:33:41.000 --> 00:33:45.000]  我們的信仰不是留於外在
[00:33:45.000 --> 00:33:47.000]  怎樣看到生命的轉化
[00:33:47.000 --> 00:33:49.000]  對神話語的追求
[00:33:49.000 --> 00:33:51.000]  這就是生命的轉化
[00:33:51.000 --> 00:33:54.000]  小孩不會吃奶
[00:33:54.000 --> 00:33:56.000]  不是小孩會吃奶
[00:33:56.000 --> 00:33:58.000]  洋娃娃不會吃奶
[00:33:58.000 --> 00:34:01.000]  擠奶進去會吐出來
[00:34:01.000 --> 00:34:04.000]  有生命的放一支奶進去
[00:34:04.000 --> 00:34:06.000]  會死拼命吸
[00:34:06.000 --> 00:34:11.000]  這就是對內對外的福音工作
[00:34:11.000 --> 00:34:13.000]  沒有內是不會有外的
[00:34:13.000 --> 00:34:17.000]  這就是教會重建根基
[00:34:17.000 --> 00:34:19.000]  這兩條鎖匙
[00:34:19.000 --> 00:34:21.000]  第32線
[00:34:21.000 --> 00:34:24.000]  以利亞奉耶和華的名用者
[00:34:24.000 --> 00:34:26.000]  射石頭捉鳥一座壇
[00:34:26.000 --> 00:34:29.000]  再彈四周刮溝
[00:34:29.000 --> 00:34:31.000]  可用十四公升的種子
[00:34:31.000 --> 00:34:35.000]  我不明白這裡為什麼要奉耶和華的名
[00:34:35.000 --> 00:34:37.000]  以利亞捉壇就捉壇
[00:34:37.000 --> 00:34:39.000]  我引一節經文去解釋
[00:34:39.000 --> 00:34:42.000]  新命紀十八章告訴你
[00:34:42.000 --> 00:34:45.000]  耶和華在理神體覺之派裡
[00:34:45.000 --> 00:34:48.000]  將亞倫揀選出來
[00:34:48.000 --> 00:34:50.000]  令他和他的子孫
[00:34:50.000 --> 00:34:53.000]  可以上上奉耶和華的名
[00:34:53.000 --> 00:34:55.000]  是立功濟斯的職
[00:34:55.000 --> 00:34:58.000]  以利亞是亞倫的子孫嗎
[00:34:58.000 --> 00:34:59.000]  不是
[00:34:59.000 --> 00:35:01.000]  以利亞是先知
[00:35:01.000 --> 00:35:03.000]  先知可不可以獻祭
[00:35:03.000 --> 00:35:04.000]  可不可以起壇
[00:35:04.000 --> 00:35:06.000]  理論上是不可以的
[00:35:06.000 --> 00:35:07.000]  所以為什麼這裡
[00:35:07.000 --> 00:35:10.000]  以利亞奉耶和華的名
[00:35:10.000 --> 00:35:13.000]  刻意是一時間的
[00:35:13.000 --> 00:35:15.000]  他要建立一個祭壇
[00:35:15.000 --> 00:35:16.000]  我們就問
[00:35:16.000 --> 00:35:18.000]  被拆毀的祭壇是什麼祭壇
[00:35:18.000 --> 00:35:20.000]  有沒有人知道
[00:35:20.000 --> 00:35:22.000]  是休壇
[00:35:22.000 --> 00:35:24.000]  大家記不記得
[00:35:24.000 --> 00:35:25.000]  讀聶王記的時候
[00:35:25.000 --> 00:35:27.000]  不覺拜那些
[00:35:27.000 --> 00:35:30.000]  在休壇是不合法的壇
[00:35:30.000 --> 00:35:34.000]  神要的敬拜不是休壇
[00:35:34.000 --> 00:35:37.000]  是耶路撒冷聖殿裡的壇
[00:35:37.000 --> 00:35:39.000]  整個以色列國
[00:35:39.000 --> 00:35:41.000]  每一個祭壇都不是神要的
[00:35:41.000 --> 00:35:43.000]  所以壇是應該拆的
[00:35:43.000 --> 00:35:46.000]  不過以利亞重建這個
[00:35:46.000 --> 00:35:47.000]  是合神心意
[00:35:47.000 --> 00:35:49.000]  是按著神要求
[00:35:49.000 --> 00:35:51.000]  為了要證明
[00:35:51.000 --> 00:35:54.000]  耶和華是真神的壇
[00:35:54.000 --> 00:35:56.000]  我最不明白整段經文
[00:35:56.000 --> 00:35:58.000]  為什麼要挖溝
[00:35:58.000 --> 00:36:01.000]  14公升的容量
[00:36:01.000 --> 00:36:05.000]  在壇旁挖一個坑
[00:36:05.000 --> 00:36:07.000]  我們知道目的是什麼
[00:36:07.000 --> 00:36:09.000]  目的是要倒水進去
[00:36:09.000 --> 00:36:11.000]  對不對
[00:36:11.000 --> 00:36:14.000]  第一件事我們知道
[00:36:14.000 --> 00:36:16.000]  這個不是神吩咐他
[00:36:16.000 --> 00:36:18.000]  神沒有吩咐他挖坑
[00:36:18.000 --> 00:36:20.000]  我們就問幾個問題
[00:36:20.000 --> 00:36:23.000]  淋濕祭肉容易燒嗎
[00:36:23.000 --> 00:36:26.000]  還是沒有淋濕祭肉容易燒
[00:36:26.000 --> 00:36:28.000]  沒有淋濕
[00:36:28.000 --> 00:36:30.000]  第二就是火是從哪裡來的
[00:36:30.000 --> 00:36:33.000]  一般祭壇燒祭物的時候
[00:36:33.000 --> 00:36:36.000]  是從祭壇底部來的
[00:36:36.000 --> 00:36:38.000]  如果淋濕了底部
[00:36:38.000 --> 00:36:42.000]  火一定不能從底部上來
[00:36:42.000 --> 00:36:44.000]  同意嗎
[00:36:44.000 --> 00:36:46.000]  第三就是
[00:36:46.000 --> 00:36:50.000]  可能是他故意挖坑
[00:36:50.000 --> 00:36:52.000]  令水都燒乾了
[00:36:52.000 --> 00:36:54.000]  這是有可能的
[00:36:54.000 --> 00:36:56.000]  但我想指出一點
[00:36:56.000 --> 00:36:59.000]  絕對沒有這個必要
[00:36:59.000 --> 00:37:02.000]  而且他做這件事很蠢
[00:37:02.000 --> 00:37:05.000]  如果耶和華要降火
[00:37:05.000 --> 00:37:08.000]  耶和華降火燒祭物已經是極大的神蹟
[00:37:08.000 --> 00:37:11.000]  已經足夠證明耶和華是真神
[00:37:11.000 --> 00:37:13.000]  同意嗎
[00:37:13.000 --> 00:37:15.000]  不過反過來
[00:37:15.000 --> 00:37:17.000]  如果淋濕了
[00:37:17.000 --> 00:37:19.000]  耶和華不降火
[00:37:19.000 --> 00:37:21.000]  你被人笑到臉都黃
[00:37:21.000 --> 00:37:24.000]  你剛才笑得人家那麼爽
[00:37:24.000 --> 00:37:26.000]  你淋濕了
[00:37:26.000 --> 00:37:28.000]  你這番話是不是很滑稽
[00:37:28.000 --> 00:37:30.000]  淋濕了之後不斷祈禱
[00:37:30.000 --> 00:37:32.000]  沒有火降
[00:37:32.000 --> 00:37:34.000]  我覺得沒有任何利益
[00:37:34.000 --> 00:37:36.000]  多此一舉
[00:37:36.000 --> 00:37:38.000]  還有神沒有叫他這樣做
[00:37:38.000 --> 00:37:40.000]  所以為什麼我說
[00:37:40.000 --> 00:37:42.000]  唯獨以利亞是唯一一個才能這樣做
[00:37:42.000 --> 00:37:44.000]  我的解讀是
[00:37:44.000 --> 00:37:47.000]  是對耶和華的反挑戰
[00:37:47.000 --> 00:37:49.000]  什麼意思呢
[00:37:49.000 --> 00:37:51.000]  神降火
[00:37:51.000 --> 00:37:53.000]  我的讀法是以利亞的想法
[00:37:53.000 --> 00:37:55.000]  神不單止要降火
[00:37:55.000 --> 00:38:00.000]  還要降火可以燒乾濕的祭肉
[00:38:00.000 --> 00:38:04.000]  還有要省水
[00:38:04.000 --> 00:38:06.000]  反挑戰神
[00:38:06.000 --> 00:38:08.000]  有沒有聽過
[00:38:08.000 --> 00:38:11.000]  是信心
[00:38:11.000 --> 00:38:14.000]  為了以利亞的信心
[00:38:14.000 --> 00:38:18.000]  能夠這樣反挑戰耶和華
[00:38:18.000 --> 00:38:20.000]  其實發生什麼事呢
[00:38:20.000 --> 00:38:25.000]  以利亞之前是挑戰巴力
[00:38:25.000 --> 00:38:27.000]  挑戰巴力的目的
[00:38:27.000 --> 00:38:31.000]  就是要百分之百證明巴力是假神
[00:38:31.000 --> 00:38:33.000]  知不知道我說什麼
[00:38:33.000 --> 00:38:36.000]  以利亞不是單挑戰巴力
[00:38:36.000 --> 00:38:38.000]  以利亞用挑戰巴力
[00:38:38.000 --> 00:38:40.000]  同一個模式來挑戰耶和華
[00:38:40.000 --> 00:38:42.000]  目的是什麼呢
[00:38:42.000 --> 00:38:46.000]  目的不是單單證明耶和華是真神
[00:38:46.000 --> 00:38:49.000]  而是證明耶和華是偉大的真神
[00:38:49.000 --> 00:38:53.000]  是為了以色列人的緣故
[00:38:53.000 --> 00:38:57.000]  越黑暗就需要越光
[00:38:57.000 --> 00:39:02.000]  以色列人越沉迷巴力的境敗
[00:39:02.000 --> 00:39:06.000]  就越需要一個更大的神蹟
[00:39:06.000 --> 00:39:10.000]  這個更大的神蹟就是對照巴力
[00:39:10.000 --> 00:39:12.000]  不能做出任何回應
[00:39:12.000 --> 00:39:15.000]  和耶和華能夠降火
[00:39:15.000 --> 00:39:18.000]  燒掉濕的祭肉
[00:39:18.000 --> 00:39:23.000]  連坑裡的水都能夠燒乾
[00:39:23.000 --> 00:39:26.000]  這就是醫治的信心
[00:39:26.000 --> 00:39:29.000]  唯有以利亞有這個醫治的信心
[00:39:29.000 --> 00:39:35.000]  就是向神求以至以色列人能夠回轉
[00:39:35.000 --> 00:39:37.000]  為了讓以色列人回轉
[00:39:37.000 --> 00:39:38.000]  33節
[00:39:38.000 --> 00:39:40.000]  然後把柴放好
[00:39:40.000 --> 00:39:42.000]  將公牛切成塊子
[00:39:42.000 --> 00:39:44.000]  放在柴上
[00:39:44.000 --> 00:39:47.000]  雪裡門盛滿四桶水
[00:39:47.000 --> 00:39:49.000]  倒在帆柵和柴上
[00:39:49.000 --> 00:39:50.000]  倒第二次
[00:39:50.000 --> 00:39:52.000]  倒第三次
[00:39:52.000 --> 00:39:55.000]  流到水溝也滿了水
[00:39:55.000 --> 00:39:58.000]  留意這裡是里門
[00:39:58.000 --> 00:40:02.000]  前面是誰刮溝
[00:40:02.000 --> 00:40:06.000]  是以利亞親手刮溝
[00:40:06.000 --> 00:40:08.000]  可能像羅亞一樣
[00:40:08.000 --> 00:40:10.000]  以利亞刮溝的時候
[00:40:10.000 --> 00:40:13.000]  巴力才知道可能會燒他
[00:40:13.000 --> 00:40:15.000]  傻子在刮溝
[00:40:15.000 --> 00:40:17.000]  不過刮完溝之後
[00:40:17.000 --> 00:40:19.000]  是誰淋水呢?
[00:40:19.000 --> 00:40:22.000]  是以色列人淋水
[00:40:22.000 --> 00:40:24.000]  以利亞做了什麼呢?
[00:40:24.000 --> 00:40:26.000]  以利亞是做了一個信心
[00:40:26.000 --> 00:40:29.000]  建立信心的根基
[00:40:29.000 --> 00:40:32.000]  這個溝代表了以利亞
[00:40:32.000 --> 00:40:34.000]  在神面前的信心
[00:40:34.000 --> 00:40:36.000]  以色列人只是參與
[00:40:36.000 --> 00:40:38.000]  放水下去和以利亞一起
[00:40:38.000 --> 00:40:41.000]  經歷神的大能
[00:40:41.000 --> 00:40:44.000]  所以一個重建是需要一個根基
[00:40:44.000 --> 00:40:45.000]  重建的根基
[00:40:45.000 --> 00:40:48.000]  以利亞已經給了以色列人
[00:40:48.000 --> 00:40:50.000]  這個重建的根基
[00:40:50.000 --> 00:40:54.000]  這裡我引用了雅各書五章十七節
[00:40:54.000 --> 00:40:58.000]  以利亞和我們性情相同的人
[00:40:58.000 --> 00:41:00.000]  以利亞做到的事
[00:41:00.000 --> 00:41:02.000]  我們是否一定做不到呢?
[00:41:02.000 --> 00:41:03.000]  其實不是的
[00:41:03.000 --> 00:41:07.000]  我們的根基就在神的話語裡面
[00:41:07.000 --> 00:41:11.000]  他說「懇切祈求不下雨」
[00:41:11.000 --> 00:41:14.000]  「祈禱下雨」
[00:41:14.000 --> 00:41:18.000]  還有「祈禱降火」
[00:41:18.000 --> 00:41:19.000]  「挖坑」
