
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹好 各位早晨
[00:24:55.000 --> 00:24:58.000]  你就發覺原來他不只是站在那裡
[00:24:58.000 --> 00:25:01.000]  原來他不只是觀察
[00:25:01.000 --> 00:25:06.000]  而是他好像一個圖像那樣去撫摸
[00:25:06.000 --> 00:25:12.000]  以及去挑剔去塑造我們的人生
[00:25:12.000 --> 00:25:16.000]  他說我的肺腑是你所做的
[00:25:16.000 --> 00:25:19.000]  我未出生的時候在無福之中
[00:25:19.000 --> 00:25:22.000]  這段說話我想我太太會最明白說什麼
[00:25:22.000 --> 00:25:25.000]  因為她是做產科的
[00:25:25.000 --> 00:25:29.000]  經常都是用超音波去看著孩子怎樣長大
[00:25:29.000 --> 00:25:31.000]  究竟有多少手指有多少腳趾那些
[00:25:31.000 --> 00:25:36.000]  他說我在無福之中未曾承認
[00:25:36.000 --> 00:25:39.000]  你已經浮避我你已經保護了我
[00:25:39.000 --> 00:25:41.000]  我要稱謝你
[00:25:41.000 --> 00:25:44.000]  因為我的塑造是奇妙可畏
[00:25:44.000 --> 00:25:48.000]  你的作為的奇妙是我深深知道
[00:25:48.000 --> 00:25:52.000]  其實我真的很想多些人去讀醫學
[00:25:52.000 --> 00:25:55.000]  不是因為我們需要醫生這麼簡單
[00:25:55.000 --> 00:25:57.000]  因為當你一直看的時候
[00:25:57.000 --> 00:25:59.000]  你才發覺人的構造
[00:25:59.000 --> 00:26:03.000]  我們的生命每一個部份都是一個奇蹟
[00:26:03.000 --> 00:26:05.000]  真的每一個部份都有奇蹟
[00:26:05.000 --> 00:26:08.000]  如果不是這樣和這樣的配合
[00:26:08.000 --> 00:26:11.000]  而是這樣的比例
[00:26:11.000 --> 00:26:13.000]  我們是不會出現的
[00:26:13.000 --> 00:26:15.000]  如果不是去到這樣的年紀
[00:26:15.000 --> 00:26:17.000]  你又會有這樣的變化的時候
[00:26:17.000 --> 00:26:19.000]  我們又不會變成這樣的人
[00:26:19.000 --> 00:26:23.000]  很多很多每一個部份都是一個奇蹟
[00:26:23.000 --> 00:26:29.000]  我們除了身體上帝是不停的構造
[00:26:29.000 --> 00:26:32.000]  和將你慢慢慢慢的長大
[00:26:32.000 --> 00:26:34.000]  慢慢慢慢的成長之後
[00:26:34.000 --> 00:26:36.000]  慢慢慢慢的老化之後
[00:26:36.000 --> 00:26:39.000]  並且在我們人生的閱歷
[00:26:39.000 --> 00:26:41.000]  在我們的心態
[00:26:41.000 --> 00:26:43.000]  在我們的思想裏面
[00:26:43.000 --> 00:26:45.000]  都是不斷的塗造
[00:26:45.000 --> 00:26:48.000]  所以他說我暗中受造
[00:26:48.000 --> 00:26:51.000]  在地的深處被聯絡
[00:26:51.000 --> 00:26:56.000]  那個時候我的形體並不會向你隱藏
[00:26:56.000 --> 00:27:00.000]  我未曾成型的體質你早就已經看到
[00:27:00.000 --> 00:27:04.000]  並且寫在你的書上面
[00:27:04.000 --> 00:27:07.000]  我們就好像一本書
[00:27:07.000 --> 00:27:10.000]  其實我們每一個人就像一本開放的書
[00:27:10.000 --> 00:27:13.000]  上帝就在上面寫了很多的東西
[00:27:13.000 --> 00:27:17.000]  你的一生就在他的日記裏面
[00:27:17.000 --> 00:27:19.000]  在他的記錄之中
[00:27:19.000 --> 00:27:22.000]  而每一個每一刻
[00:27:22.000 --> 00:27:25.000]  無論是大的事小的事
[00:27:25.000 --> 00:27:26.000]  他都記得
[00:27:26.000 --> 00:27:31.000]  而這些事加起來就成為了今天的你和我
[00:27:31.000 --> 00:27:33.000]  所以他說如果我數點的時候
[00:27:33.000 --> 00:27:38.000]  天上的星星地上的沙
[00:27:38.000 --> 00:27:43.000]  我才發覺你是何等的珍貴
[00:27:43.000 --> 00:27:45.000]  我其實是何等的渺小
[00:27:45.000 --> 00:27:49.000]  上帝不停的在塗造我們
[00:27:49.000 --> 00:27:51.000]  在改變我們
[00:27:51.000 --> 00:27:53.000]  我們就像一個圖像
[00:27:53.000 --> 00:27:55.000]  他就像一個圖像
[00:27:55.000 --> 00:28:01.000]  來挑剔我們成為一種不同的器皿
[00:28:01.000 --> 00:28:03.000]  我們就像一本書
[00:28:03.000 --> 00:28:05.000]  他寫成了一本書
[00:28:05.000 --> 00:28:09.000]  讓我們看到我們的一生
[00:28:09.000 --> 00:28:12.000]  你有沒有這樣想過呢
[00:28:12.000 --> 00:28:16.000]  究竟我今天走到這個地步
[00:28:16.000 --> 00:28:19.000]  是不是所有的事都是偶然的呢
[00:28:19.000 --> 00:28:22.000]  我從香港搬過來新加坡
[00:28:22.000 --> 00:28:24.000]  現在三年多了
[00:28:24.000 --> 00:28:25.000]  我們有時候都會想
[00:28:25.000 --> 00:28:27.000]  好像發了一場夢
[00:28:27.000 --> 00:28:29.000]  為什麼會來到這個地方
[00:28:29.000 --> 00:28:31.000]  為什麼會認識到這些人
[00:28:31.000 --> 00:28:33.000]  為什麼會去到這個教會
[00:28:33.000 --> 00:28:34.000]  做了這份工作
[00:28:34.000 --> 00:28:38.000]  其實很多事是我們都預料不及的
[00:28:38.000 --> 00:28:42.000]  很多事我們都沒有預先詳細計劃過
[00:28:42.000 --> 00:28:45.000]  詳細計劃過的事可能不會發生
[00:28:45.000 --> 00:28:48.000]  沒有計劃過的事無端端就發生了
[00:28:48.000 --> 00:28:50.000]  人生就是這樣
[00:28:50.000 --> 00:28:52.000]  但是每一個過程
[00:28:52.000 --> 00:28:58.000]  每一個步驟都不是偶然的
[00:28:58.000 --> 00:29:02.000]  各位你要安靜的下來想一想
[00:29:02.000 --> 00:29:04.000]  你才知道
[00:29:04.000 --> 00:29:10.000]  其實它是在你一生的每一個部份都存在
[00:29:10.000 --> 00:29:15.000]  並且積極地塑造著你的人生
[00:29:15.000 --> 00:29:17.000]  最後我們跳了幾節
[00:29:17.000 --> 00:29:19.000]  那幾節就是說我的敵人
[00:29:19.000 --> 00:29:20.000]  我們不要說了
[00:29:20.000 --> 00:29:23.000]  我們最後那兩節139篇
[00:29:23.000 --> 00:29:26.000]  他說 神在和你監察
[00:29:26.000 --> 00:29:28.000]  我知道我的心思思念
[00:29:28.000 --> 00:29:30.000]  我知道我的意念
[00:29:30.000 --> 00:29:33.000]  看看在我裏面有沒有什麼惡行沒有
[00:29:33.000 --> 00:29:36.000]  對於我來說這幾句說話是什麼意思呢
[00:29:36.000 --> 00:29:38.000]  這幾句說話就是說
[00:29:38.000 --> 00:29:41.000]  當他已經明白了自己是哪一個
[00:29:41.000 --> 00:29:47.000]  當他意識到上帝是一生裏面都在塑造著他
[00:29:47.000 --> 00:29:50.000]  帶領著他走每一個步
[00:29:50.000 --> 00:29:54.000]  每一步的人生的道路
[00:29:54.000 --> 00:29:56.000]  他就和上帝說
[00:29:56.000 --> 00:29:59.000]  我求你做個分析
[00:29:59.000 --> 00:30:02.000]  看看我裏面還有什麼
[00:30:02.000 --> 00:30:07.000]  是我未曾完全合乎你的心意
[00:30:07.000 --> 00:30:11.000]  引導我走我未來的道路
[00:30:11.000 --> 00:30:14.000]  各位 這些反思
[00:30:14.000 --> 00:30:19.000]  這些每一個人生的反思
[00:30:19.000 --> 00:30:23.000]  每一個看自己過去走過的路
[00:30:23.000 --> 00:30:27.000]  想想發生的事情等等
[00:30:27.000 --> 00:30:30.000]  其實是非常重要
[00:30:30.000 --> 00:30:33.000]  但是不是在你查樓
[00:30:33.000 --> 00:30:38.000]  或者是旅行當中是一定可以做得到
[00:30:38.000 --> 00:30:43.000]  往往就是在我們單獨面對上帝的時候
[00:30:43.000 --> 00:30:48.000]  這些東西就會慢慢慢慢走出來
[00:30:48.000 --> 00:30:54.000]  所以我覺得孤獨並不是一個很差的事情
[00:30:54.000 --> 00:30:56.000]  反而我們要享受一下
[00:30:56.000 --> 00:30:58.000]  我們要去學習一下
[00:30:58.000 --> 00:31:05.000]  怎樣去面對這個不能逃避的人生的孤獨的階段
[00:31:05.000 --> 00:31:09.000]  當你的朋友都走了
[00:31:09.000 --> 00:31:11.000]  你中學畢業入大學
[00:31:11.000 --> 00:31:13.000]  去了不知道哪裏讀書
[00:31:13.000 --> 00:31:17.000]  以前你的小學中學的朋友都走了
[00:31:17.000 --> 00:31:19.000]  你突然間覺得孤獨
[00:31:19.000 --> 00:31:22.000]  這個其實是一個反省的機會
[00:31:22.000 --> 00:31:27.000]  當你的子女開始長大了
[00:31:27.000 --> 00:31:29.000]  他們離開了家裡
[00:31:29.000 --> 00:31:32.000]  你有一個空巢在家裡的時候
[00:31:32.000 --> 00:31:34.000]  你突然間覺得為什麼這麼空閒呢
[00:31:34.000 --> 00:31:36.000]  又不用做早餐
[00:31:36.000 --> 00:31:38.000]  又不用做這個做那個
[00:31:38.000 --> 00:31:40.000]  你開始發覺孤獨
[00:31:40.000 --> 00:31:44.000]  這個是給你另外一個階段的人生
[00:31:44.000 --> 00:31:49.000]  去想想上帝在你的一家人裏面做過什麼事
[00:31:49.000 --> 00:31:51.000]  當你快要退休了
[00:31:51.000 --> 00:31:53.000]  或者在掙扎著應不應該退休
[00:31:53.000 --> 00:31:56.000]  你很怕在家裏不知道做什麼好的時候
[00:31:56.000 --> 00:31:58.000]  你有沒有想過
[00:31:58.000 --> 00:32:00.000]  其實這個又是另外一個階段
[00:32:00.000 --> 00:32:02.000]  是給你思想
[00:32:02.000 --> 00:32:06.000]  一生去到最後一個階段的時候
[00:32:06.000 --> 00:32:08.000]  上帝又有什麼事情要你做
[00:32:08.000 --> 00:32:10.000]  有什麼事情要你反省的呢
[00:32:10.000 --> 00:32:12.000]  你可能是99歲
[00:32:12.000 --> 00:32:14.000]  但是上帝還有一個很大的計劃
[00:32:14.000 --> 00:32:16.000]  是等著你要去做的
[00:32:16.000 --> 00:32:19.000]  但是他是單獨的面對
[00:32:19.000 --> 00:32:21.000]  跟你去說這些的事
[00:32:21.000 --> 00:32:24.000]  最後可能在我們的病床上面
[00:32:24.000 --> 00:32:26.000]  或者坐在一個輪椅上面
[00:32:26.000 --> 00:32:28.000]  我們都不能動
[00:32:28.000 --> 00:32:35.000]  但是這個是不是就是淒涼地渡過我們一生的終結呢
[00:32:35.000 --> 00:32:40.000]  還是這個是給我們另外一個最後的機會
[00:32:40.000 --> 00:32:42.000]  去反省
[00:32:42.000 --> 00:32:49.000]  看看在我裏面有什麼惡行沒有引導我走永生的道路呢
[00:32:49.000 --> 00:32:53.000]  我自己都在走這條路
[00:32:53.000 --> 00:32:56.000]  我都在去這個退休的階段
[00:32:56.000 --> 00:33:02.000]  我都在去這個身體一路一路的衰殘的道路上面
[00:33:02.000 --> 00:33:05.000]  所以我都在學習這些功課
[00:33:05.000 --> 00:33:08.000]  我給大家三個的挑戰
[00:33:08.000 --> 00:33:10.000]  三個的貼士
[00:33:10.000 --> 00:33:11.000]  第一
[00:33:11.000 --> 00:33:14.000]  這個weekend或者下個weekend
[00:33:14.000 --> 00:33:16.000]  我提議你
[00:33:16.000 --> 00:33:18.000]  除了去百貨公司買東西
[00:33:18.000 --> 00:33:22.000]  很忙的和這個吃飯和那個交際之外
[00:33:22.000 --> 00:33:24.000]  不如你試一下去走走
[00:33:24.000 --> 00:33:26.000]  East Coast Park
[00:33:26.000 --> 00:33:27.000]  一個人
[00:33:27.000 --> 00:33:28.000]  一個人
[00:33:28.000 --> 00:33:30.000]  你不如試一下去走走
[00:33:30.000 --> 00:33:31.000]  沒有什麼好看的
[00:33:31.000 --> 00:33:33.000]  但是你坐下來
[00:33:33.000 --> 00:33:34.000]  你去想一想
[00:33:34.000 --> 00:33:37.000]  究竟我這個禮拜做了什麼事
[00:33:37.000 --> 00:33:39.000]  我這個月做了什麼事呢
[00:33:39.000 --> 00:33:42.000]  到底我有沒有什麼是
[00:33:42.000 --> 00:33:46.000]  很明顯覺得是上帝在我的生活裏面
[00:33:46.000 --> 00:33:50.000]  做了一個手腳的呢
[00:33:50.000 --> 00:33:52.000]  今年的年底
[00:33:52.000 --> 00:33:53.000]  除了你很緊張
[00:33:53.000 --> 00:33:56.000]  很忙於封利是派利是之外
[00:33:56.000 --> 00:33:59.000]  做很多過年要做的事
[00:33:59.000 --> 00:34:01.000]  或者聖誕節等等
[00:34:01.000 --> 00:34:03.000]  在年底的時候
[00:34:03.000 --> 00:34:04.000]  不如你去一個trip
[00:34:04.000 --> 00:34:06.000]  但是不要去Osaka
[00:34:06.000 --> 00:34:07.000]  因為那裏太多人了
[00:34:07.000 --> 00:34:09.000]  不要只顧著去吃日本東西
[00:34:09.000 --> 00:34:12.000]  不要只顧著要去那些早機去晚機
[00:34:12.000 --> 00:34:13.000]  玩玩足七天
[00:34:13.000 --> 00:34:16.000]  累到趴在那裏那些
[00:34:16.000 --> 00:34:18.000]  去找一個trip
[00:34:18.000 --> 00:34:22.000]  去找一個地方是沒有什麼人的
[00:34:22.000 --> 00:34:24.000]  可能是面對一個海
[00:34:24.000 --> 00:34:27.000]  可能是面對一個山
[00:34:27.000 --> 00:34:30.000]  可能是看到一些花
[00:34:30.000 --> 00:34:32.000]  看到一草一木
[00:34:32.000 --> 00:34:33.000]  一個流水
[00:34:33.000 --> 00:34:36.000]  然後你給自己一些時間去想一想
[00:34:36.000 --> 00:34:38.000]  這一年裏面
[00:34:38.000 --> 00:34:40.000]  上帝做了什麼事呢
[00:34:40.000 --> 00:34:41.000]  在我身上
[00:34:41.000 --> 00:34:44.000]  讓他的獨處
[00:34:44.000 --> 00:34:46.000]  和你的獨處
[00:34:46.000 --> 00:34:50.000]  是成為了一個向你講說話的機會
[00:34:50.000 --> 00:34:52.000]  當你的人生去到
[00:34:52.000 --> 00:34:55.000]  剛才我講一個禮拜一年
[00:34:55.000 --> 00:34:59.000]  當你的一生去到最後的階段
[00:34:59.000 --> 00:35:04.000]  可能你已經年過七十八十之類
[00:35:04.000 --> 00:35:07.000]  可能你的身體已經不能夠給你
[00:35:07.000 --> 00:35:10.000]  再去走到很遠
[00:35:10.000 --> 00:35:13.000]  或者做一些很激烈的運動
[00:35:13.000 --> 00:35:16.000]  或者你根本的眼睛都不是看得很清楚
[00:35:16.000 --> 00:35:19.000]  聽東西又蒙嘈嘈
[00:35:19.000 --> 00:35:20.000]  這個時候
[00:35:20.000 --> 00:35:24.000]  其實你更加的能夠享受到上帝的孤獨
[00:35:24.000 --> 00:35:28.000]  因為根本就沒有什麼人聽得到你講什麼
[00:35:28.000 --> 00:35:31.000]  你又聽不到很多人講什麼
[00:35:31.000 --> 00:35:34.000]  但是你心裏面可不可以
[00:35:34.000 --> 00:35:38.000]  都還有一種的和上帝的溝通
[00:35:38.000 --> 00:35:41.000]  就用你一生裏面所讀的聖經
[00:35:41.000 --> 00:35:43.000]  記得在你心裏面的聖經
[00:35:43.000 --> 00:35:46.000]  就好像我的母親
[00:35:46.000 --> 00:35:49.000]  她一輩子其實不懂得多少個字
[00:35:49.000 --> 00:35:52.000]  但是她就讀了很多的聖經
[00:35:52.000 --> 00:35:54.000]  強行逐個字記下了
[00:35:54.000 --> 00:36:00.000]  然後在她人生最後幾年的裏面
[00:36:00.000 --> 00:36:02.000]  當她的眼睛都看不到
[00:36:02.000 --> 00:36:04.000]  她也是睡在床上
[00:36:04.000 --> 00:36:06.000]  或者坐在一個輪椅上
[00:36:06.000 --> 00:36:10.000]  她心裏面就只能夠將那些聖經
[00:36:10.000 --> 00:36:14.000]  重複又重複地在她的腦海裏面
[00:36:14.000 --> 00:36:17.000]  就用它來和上帝講說話
[00:36:17.000 --> 00:36:19.000]  這個是極度的孤獨
[00:36:19.000 --> 00:36:22.000]  她是最後的四年裏面
[00:36:22.000 --> 00:36:24.000]  是一個人住在一間屋裏面
[00:36:24.000 --> 00:36:28.000]  當然我們請了一個傭人去照顧她
[00:36:28.000 --> 00:36:30.000]  但是她是極度的孤獨
[00:36:30.000 --> 00:36:34.000]  但是就在這個孤獨的環境裏面
[00:36:34.000 --> 00:36:36.000]  上帝就和她講
[00:36:36.000 --> 00:36:39.000]  你的一生是怎樣的度過
[00:36:39.000 --> 00:36:41.000]  我是怎樣的祝福你
[00:36:41.000 --> 00:36:44.000]  願意我們不要害怕這個孤獨
[00:36:44.000 --> 00:36:49.000]  因為它是我們和上帝單獨接觸的最好的機會
[00:36:49.000 --> 00:36:51.000]  最後三分鐘
[00:36:51.000 --> 00:36:55.000]  我們想請兩位來唱一唱這首歌
[00:36:55.000 --> 00:36:56.000]  謝謝
[00:37:09.000 --> 00:37:10.000]  我愛你
[00:37:10.000 --> 00:37:11.000]  我愛你
[00:37:11.000 --> 00:37:12.000]  我愛你
[00:37:12.000 --> 00:37:13.000]  我愛你
[00:37:13.000 --> 00:37:14.000]  我愛你
[00:37:14.000 --> 00:37:15.000]  我愛你
