
[00:00:00.000 --> 00:00:06.600]  對我來說今天是一個很特別的經歷
[00:19:54.800 --> 00:19:57.800]  我們就很容易
[00:19:57.800 --> 00:19:59.800]  用一些古靈精怪的東西
[00:19:59.800 --> 00:20:00.800]  你有沒有奸
[00:20:00.800 --> 00:20:02.800]  你奸不奸
[00:20:02.800 --> 00:20:04.800]  你覺得你自己奸不奸
[00:20:04.800 --> 00:20:05.800]  你不用回答我
[00:20:05.800 --> 00:20:06.800]  問問你自己
[00:20:06.800 --> 00:20:09.800]  其實我很奸的
[00:20:09.800 --> 00:20:11.800]  那就要小心
[00:20:11.800 --> 00:20:13.800]  不要奸慣了
[00:20:13.800 --> 00:20:15.800]  不要貪小便宜
[00:20:15.800 --> 00:20:16.800]  另外是什麼?
[00:20:16.800 --> 00:20:17.800]  妒忌
[00:20:17.800 --> 00:20:18.800]  不用說了
[00:20:18.800 --> 00:20:20.800]  偽善
[00:20:20.800 --> 00:20:22.800]  裝模作樣
[00:20:22.800 --> 00:20:24.800]  是
[00:20:24.800 --> 00:20:26.800]  偽善就是
[00:20:26.800 --> 00:20:29.800]  總之你看不穿我
[00:20:29.800 --> 00:20:32.800]  我不會用真我來對待你
[00:20:32.800 --> 00:20:34.800]  其實那些
[00:20:34.800 --> 00:20:36.800]  是無益的
[00:20:36.800 --> 00:20:38.800]  最後一樣是什麼呢?
[00:20:38.800 --> 00:20:40.800]  毀謗的說話
[00:20:40.800 --> 00:20:42.800]  毀謗的說話
[00:20:42.800 --> 00:20:43.800]  英文的翻譯是
[00:20:43.800 --> 00:20:45.800]  Evil Speaking
[00:20:45.800 --> 00:20:49.800]  我想在今天香港的社會裏面
[00:20:49.800 --> 00:20:51.800]  我們都很容易
[00:20:51.800 --> 00:20:53.800]  一下就噴火
[00:20:53.800 --> 00:20:55.800]  噴毒
[00:20:55.800 --> 00:20:57.800]  未必是毀謗
[00:20:57.800 --> 00:20:59.800]  我昨晚說的時候
[00:20:59.800 --> 00:21:00.800]  背後說人
[00:21:00.800 --> 00:21:02.800]  在人面前就不敢說他
[00:21:02.800 --> 00:21:05.800]  在他背後就挖到他背脊花了
[00:21:05.800 --> 00:21:08.800]  這些是很醜陋的東西
[00:21:08.800 --> 00:21:10.800]  教會裏面有沒有?
[00:21:10.800 --> 00:21:11.800]  有啊
[00:21:11.800 --> 00:21:13.800]  所以我經常鼓勵人說
[00:21:13.800 --> 00:21:14.800]  喂
[00:21:14.800 --> 00:21:16.800]  如果你說我
[00:21:16.800 --> 00:21:18.800]  麻煩你當面說我
[00:21:18.800 --> 00:21:20.800]  不要在我背脊說我
[00:21:20.800 --> 00:21:22.800]  如果你想說我
[00:21:22.800 --> 00:21:25.800]  麻煩你不要在人面前說我
[00:21:25.800 --> 00:21:27.800]  在我面前
[00:21:27.800 --> 00:21:31.800]  所以我以前在同工對伍裏面的時候
[00:21:31.800 --> 00:21:34.800]  我都覺得自己活得很快樂
[00:21:34.800 --> 00:21:36.800]  因為我跟同工說
[00:21:36.800 --> 00:21:40.800]  你不要在我面前投訴另外一個人
[00:21:40.800 --> 00:21:42.800]  所以沒有人來我面前投訴
[00:21:42.800 --> 00:21:44.800]  這樣我就很清靜
[00:21:44.800 --> 00:21:45.800]  我就鼓勵說
[00:21:45.800 --> 00:21:48.800]  你有事你們兩個人自己解決
[00:21:48.800 --> 00:21:50.800]  不然就不要說
[00:21:50.800 --> 00:21:53.800]  我也慶幸我們這麼多同工在
[00:21:53.800 --> 00:21:55.800]  我也覺得
[00:21:55.800 --> 00:21:57.800]  我們學習
[00:21:57.800 --> 00:21:59.800]  不去背後說人
[00:21:59.800 --> 00:22:02.800]  都令到我們彼此的關係
[00:22:02.800 --> 00:22:04.800]  健康很多
[00:22:04.800 --> 00:22:06.800]  我們自己的世界
[00:22:06.800 --> 00:22:09.800]  我覺得我們都應該繼續學習
[00:22:09.800 --> 00:22:12.800]  不要在人家背後
[00:22:12.800 --> 00:22:15.800]  來說人家的不是
[00:22:15.800 --> 00:22:17.800]  即使那個不是是真實
[00:22:17.800 --> 00:22:20.800]  我們都不應該在人家背後
[00:22:20.800 --> 00:22:22.800]  來這樣宣揚開去
[00:22:22.800 --> 00:22:23.800]  對不對?
[00:22:23.800 --> 00:22:25.800]  同不同意?
[00:22:25.800 --> 00:22:27.800]  同不同意?
[00:22:27.800 --> 00:22:29.800]  不過我們都做
[00:22:29.800 --> 00:22:31.800]  因為我們其實都很怕
[00:22:31.800 --> 00:22:33.800]  在那個人面前說他
[00:22:33.800 --> 00:22:34.800]  在別人面前說他
[00:22:34.800 --> 00:22:37.800]  又覺得我們有少少正義感
[00:22:37.800 --> 00:22:41.800]  其實我們始終都是膽怯的人
[00:22:41.800 --> 00:22:43.800]  會毀謗人
[00:22:43.800 --> 00:22:46.800]  因為我們有邪惡的傾向
[00:22:46.800 --> 00:22:47.800]  會毀謗人
[00:22:47.800 --> 00:22:52.800]  因為我們有膽怯的那種情緒
[00:22:52.800 --> 00:22:54.800]  所以我們要剛強壯膽
[00:22:54.800 --> 00:22:58.800]  但這個剛才說的毀謗
[00:22:58.800 --> 00:23:00.800]  另一個翻譯就是
[00:23:00.800 --> 00:23:03.800]  一些不好的說話
[00:23:03.800 --> 00:23:05.800]  Evil的
[00:23:05.800 --> 00:23:07.800]  惡的說話
[00:23:07.800 --> 00:23:10.800]  這個涵蓋得非常之廣闊
[00:23:10.800 --> 00:23:12.800]  我都不用舉例
[00:23:12.800 --> 00:23:14.800]  我只需要提醒
[00:23:14.800 --> 00:23:16.800]  你有沒有發覺自己說話
[00:23:16.800 --> 00:23:18.800]  越來越辛辣
[00:23:18.800 --> 00:23:20.800]  越來越激烈
[00:23:20.800 --> 00:23:22.800]  有吧?
[00:23:22.800 --> 00:23:24.800]  這些詞語我們覺得
[00:23:24.800 --> 00:23:25.800]  我都已經很客氣
[00:23:25.800 --> 00:23:27.800]  因為我裡面很憤怒
[00:23:27.800 --> 00:23:29.800]  但我想勸導各位
[00:23:29.800 --> 00:23:31.800]  包括提醒自己
[00:23:31.800 --> 00:23:35.800]  不要用一些侮辱性的說話
[00:23:35.800 --> 00:23:38.800]  一些很惡毒的咒詛說話
[00:23:38.800 --> 00:23:40.800]  有些人甚至說
[00:23:40.800 --> 00:23:41.800]  我們可以說
[00:23:41.800 --> 00:23:43.800]  因為詩篇咒詛篇都是這樣說
[00:23:43.800 --> 00:23:45.800]  我不和那些朋友爭辯
[00:23:45.800 --> 00:23:47.800]  不過我覺得如果我鼓勵
[00:23:47.800 --> 00:23:48.800]  我所有弟兄姊妹
[00:23:48.800 --> 00:23:50.800]  都熟讀詩篇咒詛篇
[00:23:50.800 --> 00:23:52.800]  有事的話就善用它
[00:23:52.800 --> 00:23:54.800]  或者教導他們
[00:23:54.800 --> 00:23:55.800]  其實你這麼生氣
[00:23:55.800 --> 00:23:57.800]  因為現在有些事比粗口難聽
[00:23:57.800 --> 00:23:59.800]  所以大家一起粗口吧
[00:23:59.800 --> 00:24:01.800]  我覺得我不是盡了一個
[00:24:01.800 --> 00:24:03.800]  好的目者的教導
[00:24:03.800 --> 00:24:05.800]  我盡了一個好的目者教導
[00:24:05.800 --> 00:24:07.800]  就是彼得告訴我們
[00:24:07.800 --> 00:24:09.800]  有惡毒
[00:24:09.800 --> 00:24:10.800]  有詭詐
[00:24:10.800 --> 00:24:12.800]  有偽善
[00:24:12.800 --> 00:24:13.800]  有誹謗
[00:24:13.800 --> 00:24:15.800]  有質度
[00:24:15.800 --> 00:24:17.800]  我們全部都學習
[00:24:17.800 --> 00:24:18.800]  將它排走
[00:24:18.800 --> 00:24:19.800]  不要用它
[00:24:19.800 --> 00:24:22.800]  所以我會勸導自己
[00:24:22.800 --> 00:24:25.800]  我不用一些污穢的說話
[00:24:25.800 --> 00:24:27.800]  粗鄙的說話
[00:24:27.800 --> 00:24:29.800]  刻薄的說話
[00:24:29.800 --> 00:24:31.800]  咒罵的說話
[00:24:31.800 --> 00:24:33.800]  我不用這些詞語
[00:24:33.800 --> 00:24:36.800]  這樣都可以
[00:24:36.800 --> 00:24:38.800]  這樣你沒有正義感
[00:24:38.800 --> 00:24:42.800]  那怎麼辦
[00:24:42.800 --> 00:24:45.800]  有正義感就要這樣了
[00:24:45.800 --> 00:24:47.800]  還是有正義感
[00:24:47.800 --> 00:24:49.800]  都可以像聖經裡面說
[00:24:49.800 --> 00:24:51.800]  天使長米加勒
[00:24:51.800 --> 00:24:53.800]  和他去
[00:24:53.800 --> 00:24:56.800]  爭取摩西的
[00:24:56.800 --> 00:24:58.800]  屍首的時候
[00:24:58.800 --> 00:25:00.800]  口裡都沒有出這個
[00:25:00.800 --> 00:25:02.800]  惡言
[00:25:02.800 --> 00:25:04.800]  來對他的
[00:25:04.800 --> 00:25:06.800]  敵人說這些話
[00:25:06.800 --> 00:25:07.800]  米加勒
[00:25:07.800 --> 00:25:09.800]  天使長
[00:25:09.800 --> 00:25:11.800]  最厲害的
[00:25:11.800 --> 00:25:13.800]  而且對著邪惡的勢力
[00:25:13.800 --> 00:25:15.800]  他都不用
[00:25:15.800 --> 00:25:17.800]  惡毒的言語
[00:25:17.800 --> 00:25:19.800]  只說
[00:25:19.800 --> 00:25:21.800]  主責備你吧
[00:25:21.800 --> 00:25:23.800]  那不如留住主來處理吧
[00:25:23.800 --> 00:25:25.800]  好不好
[00:25:25.800 --> 00:25:27.800]  我不用咒你
[00:25:27.800 --> 00:25:29.800]  不用罵你
[00:25:29.800 --> 00:25:31.800]  我只說主會處理你
[00:25:31.800 --> 00:25:33.800]  嘩 多帥啊
[00:25:33.800 --> 00:25:35.800]  省下很多東西
[00:25:35.800 --> 00:25:39.800]  讓我們真的學習
[00:25:39.800 --> 00:25:41.800]  來除掉這些東西
[00:25:41.800 --> 00:25:44.800]  除了消極的除去
[00:25:44.800 --> 00:25:47.800]  我們這個生命要成長
[00:25:47.800 --> 00:25:49.800]  其實需要養分
[00:25:49.800 --> 00:25:53.800]  今早我孫子
[00:25:53.800 --> 00:25:55.800]  三歲了
[00:25:55.800 --> 00:25:57.800]  今早他來
[00:25:57.800 --> 00:25:59.800]  我在這裡都沒有聽到他吵
[00:25:59.800 --> 00:26:01.800]  我稱讚他乖
[00:26:01.800 --> 00:26:03.800]  我想起
[00:26:03.800 --> 00:26:05.800]  當我們說
[00:26:05.800 --> 00:26:07.800]  要像財生的嬰孩
[00:26:07.800 --> 00:26:09.800]  愛慕寧乃一樣
[00:26:09.800 --> 00:26:11.800]  使你們因此
[00:26:11.800 --> 00:26:13.800]  漸長 以至得救
[00:26:13.800 --> 00:26:15.800]  你們若嘗過主因的滋味
[00:26:15.800 --> 00:26:17.800]  就必如此
[00:26:17.800 --> 00:26:19.800]  我想起這個嬰孩出生的時候
[00:26:19.800 --> 00:26:21.800]  到他四歲大 四個月大的時候
[00:26:21.800 --> 00:26:23.800]  那四個月的時間
[00:26:23.800 --> 00:26:25.800]  他一滴水都沒有喝過
[00:26:25.800 --> 00:26:27.800]  那怎樣生存呢
[00:26:27.800 --> 00:26:29.800]  那你當然知道了
[00:26:29.800 --> 00:26:31.800]  因為媽媽餵奶
[00:26:31.800 --> 00:26:33.800]  這個奶是多麼神奇
[00:26:33.800 --> 00:26:35.800]  一樣的因典 一樣的創造
[00:26:35.800 --> 00:26:37.800]  而這個嬰孩
[00:26:37.800 --> 00:26:39.800]  所有正常的嬰孩
[00:26:39.800 --> 00:26:41.800]  他餵口正常的時候
[00:26:41.800 --> 00:26:43.800]  你一碰他的面之燈
[00:26:43.800 --> 00:26:45.800]  他的嘴巴就轉過來了
[00:26:45.800 --> 00:26:47.800]  因為他就想啜奶
[00:26:47.800 --> 00:26:49.800]  我們屬靈方面
[00:26:49.800 --> 00:26:51.800]  求主都醫治我們
[00:26:51.800 --> 00:26:53.800]  使我們每個人都有
[00:26:53.800 --> 00:26:55.800]  這種初生嬰孩
[00:26:55.800 --> 00:26:57.800]  愛慕乃的能力
[00:26:57.800 --> 00:26:59.800]  因為你吸收
[00:26:59.800 --> 00:27:01.800]  這個從神而來的
[00:27:01.800 --> 00:27:03.800]  懷羽
[00:27:03.800 --> 00:27:05.800]  就能夠令我們裡面
[00:27:05.800 --> 00:27:07.800]  被填滿
[00:27:07.800 --> 00:27:09.800]  原來生命的成長
[00:27:09.800 --> 00:27:11.800]  不只是剝走不好的東西
[00:27:11.800 --> 00:27:13.800]  生命的成長更重要的是
[00:27:13.800 --> 00:27:15.800]  基督的生命
[00:27:15.800 --> 00:27:17.800]  有聖靈的奶
[00:27:17.800 --> 00:27:19.800]  有上主的恩慈
[00:27:19.800 --> 00:27:21.800]  你們要上上主的恩
[00:27:21.800 --> 00:27:23.800]  其實可以直接說
[00:27:23.800 --> 00:27:25.800]  你們要踏真一下
[00:27:25.800 --> 00:27:27.800]  這個主是怎樣的一位主
[00:27:27.800 --> 00:27:29.800]  你踏真一下主的味道
[00:27:29.800 --> 00:27:31.800]  你要愛主
[00:27:31.800 --> 00:27:33.800]  有些人說你要吃主喝主
[00:27:33.800 --> 00:27:35.800]  當然我們不是那種
[00:27:35.800 --> 00:27:37.800]  背景的群體
[00:27:37.800 --> 00:27:39.800]  說起來就覺得好像很突兀
[00:27:39.800 --> 00:27:41.800]  但是他裡面的那種精神
[00:27:41.800 --> 00:27:43.800]  你要去踏真一下
[00:27:43.800 --> 00:27:45.800]  你要去經歷這位主
[00:27:45.800 --> 00:27:47.800]  試一下你認識他真一點
[00:27:47.800 --> 00:27:49.800]  你去經歷他
[00:27:49.800 --> 00:27:51.800]  你去看真一點
[00:27:51.800 --> 00:27:53.800]  你去品嘗他多一點
[00:27:53.800 --> 00:27:55.800]  你便知道
[00:27:55.800 --> 00:27:57.800]  唯一的結論
[00:27:57.800 --> 00:27:59.800]  你真經歷主的時候
[00:27:59.800 --> 00:28:01.800]  唯一的結論就是
[00:28:01.800 --> 00:28:03.800]  他是美善
[00:28:03.800 --> 00:28:05.800]  今天我們唱美善力量
[00:28:05.800 --> 00:28:07.800]  他翻譯成
[00:28:07.800 --> 00:28:09.800]  他是滿有恩慈
[00:28:09.800 --> 00:28:11.800]  滿有憐憫
[00:28:11.800 --> 00:28:13.800]  滿有恩典
[00:28:13.800 --> 00:28:17.800]  滿有一切的美善在這裡
[00:28:17.800 --> 00:28:19.800]  親愛的
[00:28:19.800 --> 00:28:23.800]  你最近喝了奶嗎
[00:28:23.800 --> 00:28:25.800]  你最近喝奶
[00:28:25.800 --> 00:28:27.800]  喝得怎樣
[00:28:27.800 --> 00:28:29.800]  你本聖經
[00:28:29.800 --> 00:28:31.800]  最近怎樣
[00:28:31.800 --> 00:28:33.800]  你消化神的話語
[00:28:33.800 --> 00:28:35.800]  消化得怎樣
[00:28:35.800 --> 00:28:37.800]  你有沒有晝夜默想
[00:28:37.800 --> 00:28:39.800]  其實現在
[00:28:39.800 --> 00:28:41.800]  大家都知道
[00:28:41.800 --> 00:28:43.800]  很難得我們共聚在這裡
[00:28:43.800 --> 00:28:45.800]  又這麼清醒這麼乖的
[00:28:45.800 --> 00:28:47.800]  聽牧師講道
[00:28:47.800 --> 00:28:49.800]  但其實我們平時多數不聽牧師的
[00:28:49.800 --> 00:28:53.800]  我們自己有很多KOL
[00:28:53.800 --> 00:28:55.800]  我們日日夜夜都
[00:28:55.800 --> 00:28:57.800]  駁著KOL在這裡聽
[00:28:57.800 --> 00:28:59.800]  有Podcast
[00:28:59.800 --> 00:29:01.800]  有YouTube
[00:29:01.800 --> 00:29:03.800]  很多東西都在聽
[00:29:03.800 --> 00:29:05.800]  我覺得我們要聽
[00:29:05.800 --> 00:29:07.800]  但我們不要只聽
[00:29:07.800 --> 00:29:09.800]  我們並且要分辨
[00:29:09.800 --> 00:29:11.800]  還有一些
[00:29:11.800 --> 00:29:13.800]  要戒掉
[00:29:13.800 --> 00:29:15.800]  有些你都知道是有毒的
[00:29:15.800 --> 00:29:17.800]  有些是很合我心意
[00:29:17.800 --> 00:29:19.800]  很合我的立場
[00:29:19.800 --> 00:29:21.800]  但越強化你的立場
[00:29:21.800 --> 00:29:23.800]  有時候變成
[00:29:23.800 --> 00:29:25.800]  你越蒙塞
[00:29:25.800 --> 00:29:27.800]  我們是屬於誰
[00:29:27.800 --> 00:29:29.800]  我們真的不屬於任何一部分
[00:29:29.800 --> 00:29:31.800]  我們真的不屬於任何一派別的人
[00:29:31.800 --> 00:29:33.800]  我們最重要是學習
[00:29:33.800 --> 00:29:35.800]  來做這個世界上
[00:29:35.800 --> 00:29:37.800]  做客人
[00:29:37.800 --> 00:29:39.800]  做寄居的
[00:29:39.800 --> 00:29:41.800]  活出我們的身份
[00:29:41.800 --> 00:29:43.800]  好
[00:29:43.800 --> 00:29:45.800]  行不行
[00:29:45.800 --> 00:29:47.800]  我剛才說了什麼
[00:29:47.800 --> 00:29:49.800]  說你最近吃東西
[00:29:49.800 --> 00:29:51.800]  吃得怎樣
[00:29:51.800 --> 00:29:53.800]  你喝奶喝得怎樣
[00:29:53.800 --> 00:29:55.800]  其實現在要
[00:29:55.800 --> 00:29:57.800]  獨處的話
[00:29:57.800 --> 00:29:59.800]  要聽主的話
[00:29:59.800 --> 00:30:01.800]  比任何的世代
[00:30:01.800 --> 00:30:03.800]  都更加方便
[00:30:03.800 --> 00:30:05.800]  你手機已經有
[00:30:05.800 --> 00:30:07.800]  N多本解經書
[00:30:07.800 --> 00:30:09.800]  你手機已經有
[00:30:09.800 --> 00:30:11.800]  N多本聖經版本
[00:30:11.800 --> 00:30:13.800]  如果你喜歡研究語文
[00:30:13.800 --> 00:30:15.800]  你已經有N多本
[00:30:15.800 --> 00:30:17.800]  不同語文的聖經
[00:30:17.800 --> 00:30:19.800]  但我們享受了多少
[00:30:19.800 --> 00:30:21.800]  我們吸收了多少
[00:30:21.800 --> 00:30:23.800]  其實我們不用多
[00:30:23.800 --> 00:30:25.800]  如果只是一本
[00:30:25.800 --> 00:30:27.800]  專心長期
[00:30:27.800 --> 00:30:29.800]  去吸收、去讀
[00:30:29.800 --> 00:30:31.800]  是重要的
[00:30:31.800 --> 00:30:33.800]  第二就是到底你經歷主有多少
[00:30:33.800 --> 00:30:35.800]  牧師你怎樣經歷主
[00:30:35.800 --> 00:30:37.800]  我告訴你怎樣經歷主
[00:30:37.800 --> 00:30:39.800]  多點
[00:30:39.800 --> 00:30:41.800]  睜大眼睛
[00:30:41.800 --> 00:30:43.800]  去看
[00:30:43.800 --> 00:30:45.800]  主創造的
[00:30:45.800 --> 00:30:47.800]  美善
[00:30:47.800 --> 00:30:49.800]  多點用感恩的心
[00:30:49.800 --> 00:30:51.800]  看你的生活裏面
[00:30:51.800 --> 00:30:53.800]  的一切一切
[00:30:53.800 --> 00:30:55.800]  無論是酸甜苦辣
[00:30:55.800 --> 00:30:57.800]  都在當中去到
[00:30:57.800 --> 00:30:59.800]  我要看到
[00:30:59.800 --> 00:31:01.800]  這位主怎樣
[00:31:01.800 --> 00:31:03.800]  恩待我
[00:31:03.800 --> 00:31:05.800]  多點釋放、多點感恩
[00:31:05.800 --> 00:31:07.800]  多點讚美
[00:31:07.800 --> 00:31:09.800]  知道祂是美善
[00:31:09.800 --> 00:31:11.800]  投靠祂的人
[00:31:11.800 --> 00:31:13.800]  有福了
[00:31:13.800 --> 00:31:15.800]  使你們因此漸長
[00:31:15.800 --> 00:31:17.800]  繼續的那個見地
[00:31:17.800 --> 00:31:19.800]  那個思維、那個處世
[00:31:19.800 --> 00:31:21.800]  是一路會改變
[00:31:21.800 --> 00:31:23.800]  以致得救
[00:31:23.800 --> 00:31:25.800]  有些人問
[00:31:25.800 --> 00:31:27.800]  不是已經得救了嗎?還要以致得救嗎?
[00:31:27.800 --> 00:31:29.800]  我的答案你都知道
[00:31:29.800 --> 00:31:31.800]  就是得救之後繼續得救
[00:31:31.800 --> 00:31:33.800]  得救之後就已經
[00:31:33.800 --> 00:31:35.800]  出世了,不成長
[00:31:35.800 --> 00:31:37.800]  是很危險的
[00:31:37.800 --> 00:31:39.800]  傻的根本就是荒謬的
[00:31:39.800 --> 00:31:41.800]  所以不要只是說
[00:31:41.800 --> 00:31:43.800]  因為我們都有教導
[00:31:43.800 --> 00:31:45.800]  弟兄姊妹你要搞定你自己
[00:31:45.800 --> 00:31:47.800]  這件事是make sure
[00:31:47.800 --> 00:31:49.800]  你是有assurance
[00:31:49.800 --> 00:31:51.800]  observation
[00:31:51.800 --> 00:31:53.800]  你有得救的確據
[00:31:53.800 --> 00:31:55.800]  得了的確據又如何?
[00:31:55.800 --> 00:31:57.800]  好啊
[00:31:57.800 --> 00:31:59.800]  好過啊
[00:31:59.800 --> 00:32:01.800]  不是不好啊
[00:32:01.800 --> 00:32:03.800]  好過你經常怕怕不知得不得救
[00:32:03.800 --> 00:32:05.800]  但如果你
[00:32:05.800 --> 00:32:07.800]  得救之後就睡覺
[00:32:07.800 --> 00:32:09.800]  那就大件事了
[00:32:09.800 --> 00:32:11.800]  我得了救了
[00:32:11.800 --> 00:32:13.800]  我OK了,當然不OK了
[00:32:13.800 --> 00:32:15.800]  你OK之後就
[00:32:15.800 --> 00:32:17.800]  告訴我繼續OK
[00:32:17.800 --> 00:32:19.800]  你得救之後就繼續成長
[00:32:19.800 --> 00:32:21.800]  繼續更新改變
[00:32:21.800 --> 00:32:23.800]  以致得救,行不行啊?
[00:32:23.800 --> 00:32:25.800]  親愛的弟兄姊妹,行不行啊?
[00:32:25.800 --> 00:32:27.800]  不要停在這裡
[00:32:27.800 --> 00:32:29.800]  不要只是拿著
[00:32:29.800 --> 00:32:31.800]  我有張入場券
[00:32:31.800 --> 00:32:33.800]  我已經批了passport給你
[00:32:33.800 --> 00:32:35.800]  我告訴你
[00:32:35.800 --> 00:32:37.800]  如果你這麼LOTR
[00:32:37.800 --> 00:32:39.800]  還是BNO
[00:32:39.800 --> 00:32:41.800]  已經有了passport給你
[00:32:41.800 --> 00:32:43.800]  你一直沒有動身
[00:32:43.800 --> 00:32:45.800]  我不是慫恿任何事,我只是舉例
[00:32:45.800 --> 00:32:47.800]  一直沒有去到那裡
[00:32:47.800 --> 00:32:49.800]  其實那個passport
[00:32:49.800 --> 00:32:51.800]  有等於沒有
[00:32:51.800 --> 00:32:53.800]  如果你的得救的確據
[00:32:53.800 --> 00:32:55.800]  令你得救之後就得了
[00:32:55.800 --> 00:32:57.800]  那就是有等於沒有
[00:32:57.800 --> 00:32:59.800]  真正得救的就好像彼得
[00:32:59.800 --> 00:33:01.800]  就是要排毒
[00:33:01.800 --> 00:33:03.800]  並且要繼續成長
[00:33:03.800 --> 00:33:05.800]  來到最後
[00:33:05.800 --> 00:33:07.800]  亦都是我們今天訊息裡
[00:33:07.800 --> 00:33:09.800]  最重要的
[00:33:09.800 --> 00:33:11.800]  那一點
[00:33:11.800 --> 00:33:13.800]  就是我們
[00:33:13.800 --> 00:33:15.800]  是屬於基督的人
[00:33:15.800 --> 00:33:17.800]  基督是活石
[00:33:17.800 --> 00:33:19.800]  所以我們也是活石
[00:33:19.800 --> 00:33:21.800]  因為我們是
[00:33:21.800 --> 00:33:23.800]  連於基督的
[00:33:23.800 --> 00:33:25.800]  連於基督就一塊塊的
[00:33:25.800 --> 00:33:27.800]  活石,不會是
[00:33:27.800 --> 00:33:29.800]  單獨存在的活石
[00:33:29.800 --> 00:33:31.800]  所以Sentorum Communio
[00:33:31.800 --> 00:33:33.800]  這個潘博華
[00:33:33.800 --> 00:33:35.800]  他所注重的
[00:33:35.800 --> 00:33:37.800]  和他的
[00:33:37.800 --> 00:33:39.800]  The cost of discipleship,即是跟隨基督等等
[00:33:39.800 --> 00:33:41.800]  他很注重教會
[00:33:41.800 --> 00:33:43.800]  乃是一個
[00:33:43.800 --> 00:33:45.800]  有生命的
[00:33:45.800 --> 00:33:47.800]  有機體
[00:33:47.800 --> 00:33:49.800]  這種關聯的
[00:33:49.800 --> 00:33:51.800]  一種生命,而不是一種
[00:33:51.800 --> 00:33:53.800]  枯乾的東西,不是一種制度上的東西
[00:33:53.800 --> 00:33:55.800]  是一種在聖靈裡
[00:33:55.800 --> 00:33:57.800]  的生命
[00:33:57.800 --> 00:33:59.800]  緊緊的結連的
[00:33:59.800 --> 00:34:01.800]  我們是結連於基督的
[00:34:01.800 --> 00:34:03.800]  這個是超越一切的
[00:34:03.800 --> 00:34:05.800]  而結連於基督的
[00:34:05.800 --> 00:34:07.800]  就是成為新以色列的國度
[00:34:07.800 --> 00:34:09.800]  新以色列國度
[00:34:09.800 --> 00:34:11.800]  就是坐大位的寶座
[00:34:11.800 --> 00:34:13.800]  直到永遠遠遠的那一位
[00:34:13.800 --> 00:34:15.800]  管治的,而這個新的國度
[00:34:15.800 --> 00:34:17.800]  就是超越了舊的
[00:34:17.800 --> 00:34:19.800]  以色列的國度,舊的以色列國度
[00:34:19.800 --> 00:34:21.800]  就是阿伯拉罕
[00:34:21.800 --> 00:34:23.800]  育身的子女
[00:34:23.800 --> 00:34:25.800]  的人才是
[00:34:25.800 --> 00:34:27.800]  那個國度裡的成員
[00:34:27.800 --> 00:34:29.800]  但是這個超越了
[00:34:29.800 --> 00:34:31.800]  阿伯拉罕育身的限制
[00:34:31.800 --> 00:34:33.800]  是一個在末後的
[00:34:33.800 --> 00:34:35.800]  亞當,新的亞當
[00:34:35.800 --> 00:34:37.800]  帶來新的這個
[00:34:37.800 --> 00:34:39.800]  以色列是包含了
[00:34:39.800 --> 00:34:41.800]  萬國萬族萬民的
[00:34:41.800 --> 00:34:43.800]  就是粉碎了
[00:34:43.800 --> 00:34:45.800]  這一種以色列
[00:34:45.800 --> 00:34:47.800]  民族那一種的民粹
[00:34:47.800 --> 00:34:49.800]  那一種以色列
[00:34:49.800 --> 00:34:51.800]  為以色列為尊
[00:34:51.800 --> 00:34:53.800]  為以色列為大的
[00:34:53.800 --> 00:34:55.800]  那一種思想已經被耶穌基督
[00:34:55.800 --> 00:34:57.800]  這個寶貴的
[00:34:57.800 --> 00:34:59.800]  防國石來打破了
[00:34:59.800 --> 00:35:01.800]  而我們成為
[00:35:01.800 --> 00:35:03.800]  這個活奠靈宮
[00:35:03.800 --> 00:35:05.800]  也成為這個新的
[00:35:05.800 --> 00:35:07.800]  以色列國度裡面的一份子
[00:35:07.800 --> 00:35:09.800]  耶穌基督
[00:35:09.800 --> 00:35:11.800]  Rock of Ages
[00:35:11.800 --> 00:35:13.800]  萬古盆石,拯救的盆石
[00:35:13.800 --> 00:35:15.800]  人被的盆石
[00:35:15.800 --> 00:35:17.800]  耿古常傳的
[00:35:17.800 --> 00:35:19.800]  直到永遠的,Hallelujah
[00:35:19.800 --> 00:35:21.800]  Amen
[00:35:21.800 --> 00:35:23.800]  我們的信仰
[00:35:23.800 --> 00:35:25.800]  真是精彩,真是偉大
[00:35:25.800 --> 00:35:29.800]  你聽不聽得懂我剛才
[00:35:29.800 --> 00:35:31.800]  一卵嘴說的那件事
[00:35:31.800 --> 00:35:33.800]  就是我們的身份
[00:35:33.800 --> 00:35:35.800]  我們進入了
[00:35:35.800 --> 00:35:37.800]  一個新的群體
[00:35:37.800 --> 00:35:39.800]  這個群體
[00:35:39.800 --> 00:35:41.800]  是永屬於基督的
[00:35:41.800 --> 00:35:43.800]  所以我們再不夠膽說
[00:35:43.800 --> 00:35:45.800]  我信耶穌就行了
[00:35:45.800 --> 00:35:47.800]  我不用理會其他人
[00:35:47.800 --> 00:35:49.800]  我說我屬於基督的
[00:35:49.800 --> 00:35:51.800]  就讓基督將我和
[00:35:51.800 --> 00:35:53.800]  他所愛的人
[00:35:53.800 --> 00:35:55.800]  按他的時空
[00:35:55.800 --> 00:35:57.800]  來將我們放在一起
[00:35:57.800 --> 00:35:59.800]  連結在一起,好不好
