
[00:00:00.000 --> 00:00:05.380]  各位觀眾各位朋友你們好
[00:16:21.640 --> 00:16:23.640]  是耶穌再來的
[00:16:23.640 --> 00:16:25.640]  以前書第五十五章第六節
[00:16:25.640 --> 00:16:27.640]  是一個現在式
[00:16:27.640 --> 00:16:29.640]  是一個現在式
[00:16:29.640 --> 00:16:31.640]  現在就是時候
[00:16:31.640 --> 00:16:33.640]  不可退遲
[00:16:33.640 --> 00:16:35.640]  耶穌說了一個
[00:16:35.640 --> 00:16:37.640]  非常有趣的比喻
[00:16:37.640 --> 00:16:39.640]  他說天國就好比一個家主請客
[00:16:39.640 --> 00:16:41.640]  但是那些人
[00:16:41.640 --> 00:16:43.640]  請他
[00:16:43.640 --> 00:16:45.640]  他們都不來
[00:16:45.640 --> 00:16:47.640]  他們的理由是什麼
[00:16:47.640 --> 00:16:49.640]  有的說我剛剛買了一隻牛
[00:16:49.640 --> 00:16:51.640]  我要試試
[00:16:51.640 --> 00:16:53.640]  有的說我買了一塊地
[00:16:53.640 --> 00:16:55.640]  我要看看
[00:16:55.640 --> 00:16:57.640]  有的說我娶了太太沒空來
[00:16:57.640 --> 00:16:59.640]  你想一想
[00:16:59.640 --> 00:17:01.640]  你買了一隻牛
[00:17:01.640 --> 00:17:03.640]  我要試試
[00:17:03.640 --> 00:17:05.640]  牛是用來
[00:17:05.640 --> 00:17:07.640]  用來交通工具
[00:17:07.640 --> 00:17:09.640]  或者是耕田
[00:17:09.640 --> 00:17:11.640]  今天有沒有人說
[00:17:11.640 --> 00:17:13.640]  我請你吃飯
[00:17:13.640 --> 00:17:15.640]  對不起
[00:17:15.640 --> 00:17:17.640]  我剛剛買了車
[00:17:17.640 --> 00:17:19.640]  我要試試車是怎樣
[00:17:19.640 --> 00:17:21.640]  你不是試了才買嗎
[00:17:21.640 --> 00:17:23.640]  還有一個人說
[00:17:23.640 --> 00:17:25.640]  今天我不敢來
[00:17:25.640 --> 00:17:27.640]  我買了塊田
[00:17:27.640 --> 00:17:29.640]  請客多數是晚上
[00:17:29.640 --> 00:17:31.640]  有沒有搞錯
[00:17:31.640 --> 00:17:33.640]  有的說娶了太太沒空來
[00:17:33.640 --> 00:17:35.640]  簡直混帳
[00:17:35.640 --> 00:17:37.640]  你可以和太太一起來
[00:17:37.640 --> 00:17:39.640]  所有這些都是藉口
[00:17:39.640 --> 00:17:41.640]  藉口
[00:17:41.640 --> 00:17:43.640]  今天
[00:17:43.640 --> 00:17:45.640]  我們很多時候
[00:17:45.640 --> 00:17:47.640]  請人去教會
[00:17:47.640 --> 00:17:49.640]  請人去報道會
[00:17:49.640 --> 00:17:51.640]  報道說
[00:17:51.640 --> 00:17:53.640]  我有時候就來
[00:17:53.640 --> 00:17:55.640]  有時候就不來了
[00:17:55.640 --> 00:17:57.640]  有時候就試過
[00:17:57.640 --> 00:17:59.640]  我經常和人說
[00:17:59.640 --> 00:18:01.640]  世界上只有一種人沒時間
[00:18:01.640 --> 00:18:03.640]  你死了就沒時間
[00:18:03.640 --> 00:18:05.640]  每個人都有時間
[00:18:05.640 --> 00:18:07.640]  只不過你覺得那些不重要
[00:18:07.640 --> 00:18:09.640]  所以不理他
[00:18:09.640 --> 00:18:11.640]  你覺得去賺錢比賺人生的真意重要
[00:18:11.640 --> 00:18:13.640]  那你就去賺錢
[00:18:13.640 --> 00:18:15.640]  不覺得人生真意
[00:18:15.640 --> 00:18:17.640]  太過離地
[00:18:17.640 --> 00:18:19.640]  太過抽象
[00:18:19.640 --> 00:18:21.640]  沒意思
[00:18:21.640 --> 00:18:23.640]  賺錢實際很多
[00:18:23.640 --> 00:18:25.640]  是你的價值觀
[00:18:25.640 --> 00:18:27.640]  今天我們邀請人去侍奉
[00:18:27.640 --> 00:18:29.640]  邀請人去信耶穌
[00:18:29.640 --> 00:18:31.640]  邀請人去靈修
[00:18:31.640 --> 00:18:33.640]  很多人都說沒時間
[00:18:33.640 --> 00:18:35.640]  其實不是
[00:18:35.640 --> 00:18:37.640]  你不看重這件事
[00:18:37.640 --> 00:18:39.640]  如果你是看重這件事
[00:18:39.640 --> 00:18:41.640]  就會很不同
[00:18:41.640 --> 00:18:43.640]  什麼叫看重
[00:18:43.640 --> 00:18:45.640]  你危急了
[00:18:45.640 --> 00:18:47.640]  就快沒戲了
[00:18:47.640 --> 00:18:49.640]  你真的很需要氧氣
[00:18:49.640 --> 00:18:51.640]  很喜歡看醫生
[00:18:51.640 --> 00:18:53.640]  那時候說我沒空
[00:18:53.640 --> 00:18:55.640]  我都在看他
[00:18:55.640 --> 00:18:57.640]  除非你看到你自己在什麼情況
[00:18:57.640 --> 00:18:59.640]  今天耶穌說
[00:18:59.640 --> 00:19:01.640]  人如果賺得全世界
[00:19:01.640 --> 00:19:03.640]  賠上了他的生命
[00:19:03.640 --> 00:19:05.640]  有什麼好處
[00:19:05.640 --> 00:19:07.640]  今天我們所追求的
[00:19:07.640 --> 00:19:09.640]  都是短暫的事
[00:19:09.640 --> 00:19:11.640]  一會兒就會過去
[00:19:11.640 --> 00:19:13.640]  回彈舖
[00:19:13.640 --> 00:19:15.640]  為什麼不想想
[00:19:15.640 --> 00:19:17.640]  有永恆價值的事
[00:19:17.640 --> 00:19:19.640]  頂梓梅
[00:19:19.640 --> 00:19:21.640]  趁著夜禍還可尋找的時候
[00:19:21.640 --> 00:19:23.640]  去尋找他
[00:19:23.640 --> 00:19:25.640]  否則他會跟我們說
[00:19:25.640 --> 00:19:27.640]  你們要找我
[00:19:27.640 --> 00:19:29.640]  他找不著
[00:19:29.640 --> 00:19:31.640]  現在就是時候
[00:19:31.640 --> 00:19:33.640]  不要拖延
[00:19:33.640 --> 00:19:35.640]  不要再說等一下
[00:19:35.640 --> 00:19:37.640]  遲一點
[00:19:37.640 --> 00:19:39.640]  今天我們需要當機立斷
[00:19:39.640 --> 00:19:41.640]  否則
[00:19:41.640 --> 00:19:43.640]  我們要找他
[00:19:43.640 --> 00:19:45.640]  就找不到
[00:19:45.640 --> 00:19:47.640]  求主幫助我們
[00:19:47.640 --> 00:19:49.640]  請他同心低頭
[00:19:49.640 --> 00:19:51.640]  天父我們再次感謝你
[00:19:51.640 --> 00:19:53.640]  給你寶貴的話語
[00:19:53.640 --> 00:19:55.640]  讓我們
[00:19:55.640 --> 00:19:57.640]  趁著還可以尋求的時候
[00:19:57.640 --> 00:19:59.640]  我們就去尋求你
[00:19:59.640 --> 00:20:01.640]  讓我們體重
[00:20:01.640 --> 00:20:03.640]  你自己
[00:20:03.640 --> 00:20:05.640]  賜給我們的生命
[00:20:05.640 --> 00:20:07.640]  賜給我們的福音
[00:20:07.640 --> 00:20:09.640]  賜給我們的挑戰
[00:20:09.640 --> 00:20:11.640]  賜給我們的話語
[00:20:11.640 --> 00:20:13.640]  求你幫助我們
[00:20:13.640 --> 00:20:15.640]  讓我們能夠因為跟隨你
[00:20:15.640 --> 00:20:17.640]  以致我們人生
[00:20:17.640 --> 00:20:19.640]  是沒有意義
[00:20:19.640 --> 00:20:21.640]  沒有排亡
[00:20:21.640 --> 00:20:23.640]  我們這樣祈禱
[00:20:23.640 --> 00:20:25.640]  是奉耶穌基督的名求
[00:20:25.640 --> 00:20:27.640]  阿們
[00:20:27.640 --> 00:20:29.640]  阿們
[00:20:29.640 --> 00:20:31.640]  阿們
[00:20:31.640 --> 00:20:33.640]  阿們
[00:20:33.640 --> 00:20:35.640]  阿們
[00:20:35.640 --> 00:20:37.640]  阿們
[00:20:37.640 --> 00:20:40.640]  (字幕由 Amara.org 社群提供)

