
[00:00:00.000 --> 00:00:06.000]  各位親愛的頂智妹平安
[00:23:05.000 --> 00:23:08.000]  還抑鬱的人非常多
[00:23:08.000 --> 00:23:11.000]  到底我們怎樣可以找到喜樂呢?
[00:23:11.000 --> 00:23:17.000]  菲拉比書有人說是一個充滿喜樂的一本書
[00:23:17.000 --> 00:23:20.000]  名詞起碼出現四次
[00:23:20.000 --> 00:23:22.000]  Cara C-H-A-R-A
[00:23:22.000 --> 00:23:24.000]  然後動詞
[00:23:24.000 --> 00:23:28.000]  Cairo C-H-A-I-R-O-M-E-G-A
[00:23:28.000 --> 00:23:31.000]  這個字起碼出現八次
[00:23:31.000 --> 00:23:34.000]  類似八次
[00:23:34.000 --> 00:23:37.000]  另外那些感謝主
[00:23:37.000 --> 00:23:40.000]  我就以此去誇口
[00:23:40.000 --> 00:23:42.000]  正呀
[00:23:42.000 --> 00:23:44.000]  這些字靠K-ma
[00:23:44.000 --> 00:23:47.000]  是出現了一樣有兩次
[00:23:47.000 --> 00:23:48.000]  換句話來說
[00:23:48.000 --> 00:23:51.000]  聖卷的書起碼有十四次以上
[00:23:51.000 --> 00:23:54.000]  間接的那些我不說了
[00:23:54.000 --> 00:23:57.000]  是直接說到喜樂喜樂喜樂
[00:23:57.000 --> 00:23:59.000]  都有十四次
[00:23:59.000 --> 00:24:02.000]  有很多人以為
[00:24:02.000 --> 00:24:05.000]  能夠這麼開心的一定是環境好
[00:24:05.000 --> 00:24:08.000]  一定是制慾好
[00:24:08.000 --> 00:24:11.000]  一定是樣樣的東西得心應手
[00:24:11.000 --> 00:24:14.000]  一心想事成
[00:24:14.000 --> 00:24:16.000]  但剛剛相反
[00:24:16.000 --> 00:24:22.000]  菲拉比書是保羅坐牢的時候寫的
[00:24:22.000 --> 00:24:24.000]  而坐牢的時候
[00:24:24.000 --> 00:24:27.000]  他甚至說他不知道能不能出
[00:24:27.000 --> 00:24:30.000]  第二他也不知道
[00:24:30.000 --> 00:24:33.000]  會不會什麼時候會被處死
[00:24:33.000 --> 00:24:35.000]  是完全不知道的
[00:24:35.000 --> 00:24:37.000]  換句話來說
[00:24:37.000 --> 00:24:42.000]  菲拉比書是在逆境裡寫成的一本書
[00:24:42.000 --> 00:24:44.000]  我們現在就要看一看
[00:24:44.000 --> 00:24:46.000]  是什麼令到保羅
[00:24:46.000 --> 00:24:50.000]  能夠在這樣的環境裡仍然有喜樂呢
[00:24:50.000 --> 00:24:53.000]  第一節菲拉比書一章一節
[00:24:53.000 --> 00:24:57.000]  基督耶穌僕人保羅和摩提
[00:24:57.000 --> 00:25:00.000]  寫信給凡住在菲拉比
[00:25:00.000 --> 00:25:06.000]  在基督耶穌裡的眾聖徒和諸位監督執事
[00:25:06.000 --> 00:25:08.000]  在這段聖經裡
[00:25:08.000 --> 00:25:11.000]  保羅帶出了其中一些
[00:25:11.000 --> 00:25:15.000]  我們叫他做很簡單的原因
[00:25:15.000 --> 00:25:19.000]  是什麼令到他在這麼惡劣的環境裡
[00:25:19.000 --> 00:25:21.000]  仍然有喜樂呢
[00:25:21.000 --> 00:25:27.000]  第一他很認識到自己的身份
[00:25:27.000 --> 00:25:29.000]  他說他是誰呢
[00:25:29.000 --> 00:25:34.000]  他是基督耶穌的僕人
[00:25:34.000 --> 00:25:38.000]  僕人這個字Dolores是奴隸的意思
[00:25:38.000 --> 00:25:42.000]  他說我是耶穌的奴隸
[00:25:42.000 --> 00:25:44.000]  以前的奴隸是什麼人呢
[00:25:44.000 --> 00:25:49.000]  就是在市場上被人拍賣
[00:25:49.000 --> 00:25:51.000]  你只要出錢買了他
[00:25:51.000 --> 00:25:54.000]  這個奴隸的命就是你的
[00:25:54.000 --> 00:25:56.000]  你喜歡怎樣洗他就怎樣洗他
[00:25:56.000 --> 00:25:58.000]  你喜歡打他就打他
[00:25:58.000 --> 00:26:00.000]  你喜歡殺他就殺他
[00:26:00.000 --> 00:26:01.000]  你喜歡怎樣都可以
[00:26:01.000 --> 00:26:04.000]  甚至這個奴隸生出來的子女
[00:26:04.000 --> 00:26:06.000]  全部都是你的奴隸
[00:26:06.000 --> 00:26:09.000]  他們沒有選擇的
[00:26:09.000 --> 00:26:10.000]  因為這樣的緣故
[00:26:10.000 --> 00:26:12.000]  奴隸幫你做事
[00:26:12.000 --> 00:26:15.000]  你不給薪水是正常的
[00:26:15.000 --> 00:26:17.000]  奴隸幫你做事
[00:26:17.000 --> 00:26:19.000]  你不給他飯吃
[00:26:19.000 --> 00:26:24.000]  在當時的社會都是正常的
[00:26:24.000 --> 00:26:27.000]  如果一個人知道自己是奴隸的時候
[00:26:27.000 --> 00:26:32.000]  主人稍微有一些好一點的東西
[00:26:32.000 --> 00:26:34.000]  有飯給他吃
[00:26:34.000 --> 00:26:36.000]  他已經是非常雀躍開心
[00:26:36.000 --> 00:26:39.000]  尊重他更加開心
[00:26:39.000 --> 00:26:41.000]  但是被人踩
[00:26:41.000 --> 00:26:43.000]  被人踐踏
[00:26:43.000 --> 00:26:44.000]  被人冤枉
[00:26:44.000 --> 00:26:45.000]  被人侮辱
[00:26:45.000 --> 00:26:47.000]  被人打
[00:26:47.000 --> 00:26:48.000]  甚至被人抓去坐牢
[00:26:48.000 --> 00:26:50.000]  被人殺
[00:26:50.000 --> 00:26:53.000]  這些都是當時一個奴隸
[00:26:53.000 --> 00:26:58.000]  非常正常普遍發生的一些事情
[00:26:58.000 --> 00:27:00.000]  弟兄姊妹
[00:27:00.000 --> 00:27:05.000]  當一個人認定自己是耶穌基督的奴隸
[00:27:05.000 --> 00:27:07.000]  而社會上這些奴隸
[00:27:07.000 --> 00:27:10.000]  是這樣被人對待的時候
[00:27:10.000 --> 00:27:14.000]  你想想保羅被人抓去坐牢
[00:27:14.000 --> 00:27:19.000]  他的感覺會不會比我們一般的人都容易接受過
[00:27:19.000 --> 00:27:21.000]  都接受一點呢
[00:27:21.000 --> 00:27:24.000]  我們的身份越高地位越高
[00:27:24.000 --> 00:27:27.000]  是被人稍微說一句批評一句
[00:27:27.000 --> 00:27:28.000]  我想我們都受不了
[00:27:28.000 --> 00:27:32.000]  但是當我們看到原來是基本上是奴隸來的時候
[00:27:32.000 --> 00:27:35.000]  你就容易去接受到
[00:27:35.000 --> 00:27:38.000]  你就容易接受到一些這樣的東西
[00:27:38.000 --> 00:27:40.000]  接著第二方面
[00:27:40.000 --> 00:27:43.000]  就是支持系統
[00:27:43.000 --> 00:27:47.000]  一個人怎樣可以有一種喜樂呢
[00:27:47.000 --> 00:27:50.000]  就是當你有各種不同的需要的時候
[00:27:50.000 --> 00:27:52.000]  你可以和人傾訴
[00:27:52.000 --> 00:27:54.000]  分享
[00:27:54.000 --> 00:27:57.000]  你的心突然之間就舒暢了
[00:27:57.000 --> 00:27:59.000]  很多的人患抑鬱
[00:27:59.000 --> 00:28:01.000]  就是因為他們有不開心的事情
[00:28:01.000 --> 00:28:03.000]  就抑鬱在心裏
[00:28:03.000 --> 00:28:07.000]  一直不肯和人分享
[00:28:07.000 --> 00:28:11.000]  抑鬱我覺得這兩個字是非常好的
[00:28:11.000 --> 00:28:13.000]  抑就是壓抑
[00:28:13.000 --> 00:28:15.000]  鬱就是鬱結
[00:28:15.000 --> 00:28:18.000]  你一直壓抑自己的感情的時候
[00:28:18.000 --> 00:28:23.000]  整整下就會變成有鬱結存在一個人的身上
[00:28:23.000 --> 00:28:27.000]  原來今天治療抑鬱症
[00:28:27.000 --> 00:28:31.000]  不開心最好的其中一個方法
[00:28:31.000 --> 00:28:33.000]  就是有些傾訴的對象
[00:28:33.000 --> 00:28:35.000]  是你的死黨
[00:28:35.000 --> 00:28:37.000]  他願意聽
[00:28:37.000 --> 00:28:40.000]  他又能夠了解你
[00:28:40.000 --> 00:28:44.000]  而且能夠在那個時候來安慰你
[00:28:44.000 --> 00:28:47.000]  我們看看保羅寫這封信的時候
[00:28:47.000 --> 00:28:50.000]  他寫給菲律賓教會的甚麼人呢
[00:28:50.000 --> 00:28:55.000]  他是寫給基督耶穌裏面的眾聖徒
[00:28:55.000 --> 00:28:57.000]  諸位監督
[00:28:57.000 --> 00:28:59.000]  諸位執事
[00:28:59.000 --> 00:29:01.000]  他不只是給牧師
[00:29:01.000 --> 00:29:03.000]  不只是給一個執事
[00:29:03.000 --> 00:29:07.000]  他是寫給全部的信徒
[00:29:07.000 --> 00:29:10.000]  只要他是重生得救的人
[00:29:10.000 --> 00:29:13.000]  他都會知道一切
[00:29:13.000 --> 00:29:15.000]  各位靈姐妹
[00:29:15.000 --> 00:29:20.000]  為甚麼保羅和這些人的關係這麼好呢
[00:29:20.000 --> 00:29:24.000]  原來《士大俠傳》第16章
[00:29:24.000 --> 00:29:26.000]  第16節
[00:29:26.000 --> 00:29:32.000]  就是講到菲律賓教會開始的時候
[00:29:32.000 --> 00:29:35.000]  除了第9節開始
[00:29:35.000 --> 00:29:37.000]  帶了女丁雅信主
[00:29:37.000 --> 00:29:39.000]  一家信之後
[00:29:39.000 --> 00:29:42.000]  保羅傳福音的時候
[00:29:42.000 --> 00:29:44.000]  就被人「囊禮」
[00:29:44.000 --> 00:29:47.000]  他在一個侍女身上
[00:29:47.000 --> 00:29:50.000]  被巫鬼附著的侍女身上
[00:29:50.000 --> 00:29:52.000]  趕走了這個鬼
[00:29:52.000 --> 00:29:56.000]  但是主人利用這個侍女被鬼附
[00:29:56.000 --> 00:29:58.000]  去發橫財
[00:29:58.000 --> 00:30:00.000]  保羅趕走這個鬼之後
[00:30:00.000 --> 00:30:03.000]  就破了他們發橫財的機會
[00:30:03.000 --> 00:30:05.000]  所以這個原因
[00:30:05.000 --> 00:30:08.000]  這班婦女就抓了保羅去見官
[00:30:08.000 --> 00:30:15.000]  然後就說這個人傳我們不可信的邪教異端
[00:30:15.000 --> 00:30:18.000]  還在搞亂我們的攤子
[00:30:18.000 --> 00:30:20.000]  然後就把他交給官府
[00:30:20.000 --> 00:30:22.000]  結果審都沒有審
[00:30:22.000 --> 00:30:26.000]  脫光衣服打了很多棍
[00:30:26.000 --> 00:30:30.000]  打完之後上了木狗坐在內監
[00:30:30.000 --> 00:30:33.000]  就是這樣就被冤屈
[00:30:33.000 --> 00:30:37.000]  但是神蹟就在監倉那裡發生
[00:30:37.000 --> 00:30:40.000]  這樣被人打這樣被人冤屈
[00:30:40.000 --> 00:30:42.000]  保羅和西拉在裡面
[00:30:42.000 --> 00:30:43.000]  做什麼呢?
[00:30:43.000 --> 00:30:45.000]  不是在怨天尤人
[00:30:45.000 --> 00:30:49.000]  他們在那裡唱詩、禱告、讚美神
[00:30:49.000 --> 00:30:54.000]  然後就是因為他們這種這麼奇特的所謂表現
[00:30:54.000 --> 00:31:00.000]  令到第一那些囚犯個個都質疑來聽他們說的話
[00:31:00.000 --> 00:31:02.000]  為什麼這班人這麼特別呢?
[00:31:02.000 --> 00:31:04.000]  我們個個進來都這麼不開心
[00:31:04.000 --> 00:31:06.000]  他們為什麼這麼開心呢?
[00:31:06.000 --> 00:31:08.000]  為什麼他們這麼喜樂呢?
[00:31:08.000 --> 00:31:11.000]  為什麼他們還在讚美神呢?
[00:31:11.000 --> 00:31:14.000]  更加重要的
[00:31:14.000 --> 00:31:16.000]  就是當他們這樣做的時候
[00:31:16.000 --> 00:31:18.000]  已經深夜了
[00:31:18.000 --> 00:31:21.000]  深夜那個禁卒就睡著了
[00:31:21.000 --> 00:31:24.000]  不知道發生什麼事的時候
[00:31:24.000 --> 00:31:28.000]  突然之間神蹟就在那個時候出現
[00:31:28.000 --> 00:31:29.000]  地帶震動
[00:31:29.000 --> 00:31:31.000]  震動了之後
[00:31:31.000 --> 00:31:38.000]  手鐐、腳鏈、枷鎖、監房的門全部都散了
[00:31:38.000 --> 00:31:40.000]  但是你想一想
[00:31:40.000 --> 00:31:42.000]  是不是地震呢?
[00:31:42.000 --> 00:31:44.000]  大家去想一想
[00:31:44.000 --> 00:31:49.000]  你們的手錶地震震到多少級
[00:31:49.000 --> 00:31:52.000]  它才會震到掉下來呢?
[00:31:52.000 --> 00:31:54.000]  我相信大家都明白
[00:31:54.000 --> 00:31:56.000]  十級的地震
[00:31:56.000 --> 00:31:58.000]  人死了
[00:31:58.000 --> 00:32:00.000]  手錶都不會掉下來
[00:32:00.000 --> 00:32:02.000]  不可能的
[00:32:02.000 --> 00:32:09.000]  為什麼那些腳鏈、手鏈、枷鎖、監房的門全部都散了
[00:32:09.000 --> 00:32:12.000]  但是人沒有死
[00:32:12.000 --> 00:32:14.000]  沒有傷
[00:32:14.000 --> 00:32:17.000]  但是我們看到保羅、西拉
[00:32:17.000 --> 00:32:19.000]  趁著這個機會
[00:32:19.000 --> 00:32:23.000]  就帶了監倉裡面的囚犯上去
[00:32:23.000 --> 00:32:25.000]  第二,肉質知道闖禍了
[00:32:25.000 --> 00:32:27.000]  因為自己睡著了
[00:32:27.000 --> 00:32:30.000]  第二,他還不知道
[00:32:30.000 --> 00:32:34.000]  到底那些囚犯是不是全都走了
[00:32:34.000 --> 00:32:36.000]  縱使沒有走
[00:32:36.000 --> 00:32:38.000]  監倉變成這樣
[00:32:38.000 --> 00:32:42.000]  這個爛攤子上頭來追究的時候
[00:32:42.000 --> 00:32:44.000]  我想他很難交代
[00:32:44.000 --> 00:32:46.000]  這條路是死路一條
[00:32:46.000 --> 00:32:49.000]  甚至有可能家裡人都受害
[00:32:49.000 --> 00:32:51.000]  全家抄斬
[00:32:51.000 --> 00:32:53.000]  問責
[00:32:53.000 --> 00:32:57.000]  所以禁足很害怕
[00:32:57.000 --> 00:32:58.000]  很害怕
[00:32:58.000 --> 00:33:01.000]  害怕起來就拿刀想自殺
[00:33:01.000 --> 00:33:04.000]  但是保羅竟然很奇特
[00:33:04.000 --> 00:33:07.000]  你看到一個看著你的禁足
[00:33:07.000 --> 00:33:09.000]  一個辱冠
[00:33:09.000 --> 00:33:11.000]  想自殺
[00:33:11.000 --> 00:33:13.000]  一個囚犯正常
[00:33:13.000 --> 00:33:15.000]  是不是靜悄悄看著他
[00:33:15.000 --> 00:33:18.000]  死到喘氣了
[00:33:18.000 --> 00:33:20.000]  死直了
[00:33:20.000 --> 00:33:23.000]  然後就大家拉隊走
[00:33:23.000 --> 00:33:25.000]  這個是一般人的想法
[00:33:25.000 --> 00:33:29.000]  但是保羅見到禁足想拔刀自殺的時候
[00:33:29.000 --> 00:33:31.000]  喝停他
[00:33:31.000 --> 00:33:34.000]  不要傷害自己
[00:33:34.000 --> 00:33:37.000]  我們都在
[00:33:37.000 --> 00:33:39.000]  那個禁足很感動
[00:33:39.000 --> 00:33:41.000]  為什麼感動
[00:33:41.000 --> 00:33:43.000]  因為很簡單
[00:33:43.000 --> 00:33:45.000]  因為保羅西拉
[00:33:45.000 --> 00:33:48.000]  在見到禁足想自殺
[00:33:48.000 --> 00:33:50.000]  竟然不喝停他
[00:33:50.000 --> 00:33:52.000]  竟然喝停他
[00:33:52.000 --> 00:33:54.000]  制止他
[00:33:54.000 --> 00:33:56.000]  其實他在說一件事
[00:33:56.000 --> 00:33:58.000]  禁足你不要死
[00:33:58.000 --> 00:34:00.000]  我寧願我死
[00:34:00.000 --> 00:34:02.000]  因為禁足不死的時候
[00:34:02.000 --> 00:34:05.000]  保羅西拉仍然要面對可能是死刑
[00:34:05.000 --> 00:34:09.000]  或者更重的刑罰
[00:34:09.000 --> 00:34:11.000]  現在保羅喝住他
[00:34:11.000 --> 00:34:12.000]  叫他不要死
[00:34:12.000 --> 00:34:17.000]  保羅西拉就要不斷面對監禁
[00:34:17.000 --> 00:34:19.000]  甚至更重的刑罰
[00:34:19.000 --> 00:34:22.000]  有可能是控告他
[00:34:22.000 --> 00:34:24.000]  監房暴動
[00:34:24.000 --> 00:34:26.000]  都不定
[00:34:26.000 --> 00:34:28.000]  所以禁足
[00:34:28.000 --> 00:34:31.000]  他覺得太不可思議
[00:34:31.000 --> 00:34:33.000]  他就跪下問
[00:34:33.000 --> 00:34:39.000]  我當怎樣才可以得救
[00:34:39.000 --> 00:34:41.000]  保羅就告訴他
[00:34:41.000 --> 00:34:42.000]  禁足耶穌
[00:34:42.000 --> 00:34:44.000]  你和你一家都必得救
[00:34:44.000 --> 00:34:51.000]  而教會就在這個神蹟下開始了
[00:34:51.000 --> 00:34:56.000]  禁足是最早期信主的一班人
[00:34:56.000 --> 00:34:58.000]  他一家
[00:34:58.000 --> 00:34:59.000]  因為禁足完了之後
[00:34:59.000 --> 00:35:01.000]  請保羅去他家幫他洗傷口
[00:35:01.000 --> 00:35:03.000]  請他吃飯
[00:35:03.000 --> 00:35:05.000]  然後全家都信主
[00:35:05.000 --> 00:35:07.000]  還受洗
[00:35:07.000 --> 00:35:08.000]  大家要想一想
[00:35:08.000 --> 00:35:10.000]  接待保羅西拉去他家
[00:35:10.000 --> 00:35:12.000]  這個人是死定的
[00:35:12.000 --> 00:35:14.000]  上頭知道保羅不死
[00:35:14.000 --> 00:35:16.000]  把囚犯撤出去
[00:35:16.000 --> 00:35:18.000]  這是一個很肯定的死刑
[00:35:18.000 --> 00:35:20.000]  但是禁足都不管
[00:35:20.000 --> 00:35:21.000]  照做
[00:35:21.000 --> 00:35:23.000]  這一班人的信心
[00:35:23.000 --> 00:35:26.000]  是這樣來相信
[00:35:26.000 --> 00:35:29.000]  第二就是囚犯
[00:35:29.000 --> 00:35:33.000]  整班囚犯目睹這些神蹟
[00:35:33.000 --> 00:35:35.000]  而這樣來信主
[00:35:35.000 --> 00:35:39.000]  他們還可能到處和人分享
[00:35:39.000 --> 00:35:41.000]  為什麼我會信耶穌
[00:35:41.000 --> 00:35:43.000]  是這樣發生的
[00:35:43.000 --> 00:35:47.000]  以至聽到他們見證的人都驚訝
[00:35:47.000 --> 00:35:49.000]  以致信
[00:35:49.000 --> 00:35:51.000]  所以這也是第二個原因
[00:35:51.000 --> 00:35:53.000]  關係
[00:35:53.000 --> 00:35:55.000]  所以患難見真情
[00:35:55.000 --> 00:35:57.000]  菲律賓的弟兄姊妹
[00:35:57.000 --> 00:35:59.000]  和保羅之間的關係
[00:35:59.000 --> 00:36:01.000]  是生命之交
[00:36:01.000 --> 00:36:03.000]  是生死之交
[00:36:03.000 --> 00:36:08.000]  而保羅離開了菲律賓
[00:36:08.000 --> 00:36:10.000]  他在那裏不是很長的時間
[00:36:10.000 --> 00:36:14.000]  他就安排了他自己最得意的弟子提摩泰
[00:36:14.000 --> 00:36:19.000]  去到那個地方來接續牧養這間教會
[00:36:19.000 --> 00:36:21.000]  是因為這樣的緣故
[00:36:21.000 --> 00:36:23.000]  提摩泰是他們的牧者
[00:36:23.000 --> 00:36:25.000]  而保羅很多的事情提摩泰都知道
[00:36:25.000 --> 00:36:29.000]  他們之間完全沒有隔閡
[00:36:29.000 --> 00:36:31.000]  第三
[00:36:31.000 --> 00:36:33.000]  我看看
[00:36:33.000 --> 00:36:36.000]  保羅第四節說
[00:36:36.000 --> 00:36:39.000]  每逢為你們眾人祈求的時候
[00:36:39.000 --> 00:36:42.000]  嘗試歡歡喜喜的祈求
[00:36:42.000 --> 00:36:46.000]  保羅是繼續不斷為菲律賓禱告
[00:36:46.000 --> 00:36:50.000]  又能夠從提摩泰收到菲律賓那方面的東西
[00:36:50.000 --> 00:36:52.000]  而且是他們的奉獻
[00:36:52.000 --> 00:36:53.000]  他們的代統
[00:36:53.000 --> 00:36:55.000]  他們的支持
[00:36:55.000 --> 00:36:57.000]  接著
[00:36:57.000 --> 00:36:59.000]  第四個原因
[00:36:59.000 --> 00:37:01.000]  第六節
[00:37:01.000 --> 00:37:02.000]  他跟我們說
[00:37:02.000 --> 00:37:04.000]  因為從頭一天
[00:37:04.000 --> 00:37:06.000]  為什麼他們歡歡喜喜
[00:37:06.000 --> 00:37:08.000]  是因為從頭一天直到如今
[00:37:08.000 --> 00:37:12.000]  你們是同心合意的興旺福音
[00:37:12.000 --> 00:37:14.000]  我想讓大家知道
[00:37:14.000 --> 00:37:16.000]  這一節的聖經
[00:37:16.000 --> 00:37:18.000]  原來的文字是這樣的
[00:37:18.000 --> 00:37:24.000]  因為你們從頭一天直到如今
[00:37:24.000 --> 00:37:30.000]  你們是我興旺福音的夥伴團契
[00:37:30.000 --> 00:37:32.000]  換句話來說
[00:37:32.000 --> 00:37:34.000]  他們是用了一個字
[00:37:34.000 --> 00:37:38.000]  或者叫做團契
[00:37:38.000 --> 00:37:43.000]  你是和我在一個同樣的團契團隊裡面
[00:37:43.000 --> 00:37:45.000]  去興旺福音的
[00:37:45.000 --> 00:37:50.000]  是從頭一天直到保羅坐牢那段時間
[00:37:50.000 --> 00:37:51.000]  沒有分離過
[00:37:51.000 --> 00:37:53.000]  所以保羅看他們
[00:37:53.000 --> 00:37:55.000]  是他福音的同工
[00:37:55.000 --> 00:37:58.000]  是全福音的夥伴
[00:37:58.000 --> 00:38:00.000]  沒有停過的
[00:38:00.000 --> 00:38:02.000]  各位弟兄姊妹
[00:38:02.000 --> 00:38:04.000]  在這段聖經當中
[00:38:04.000 --> 00:38:08.000]  我們看得很清楚
[00:38:08.000 --> 00:38:12.000]  保羅和這班弟兄姊妹的關係
[00:38:12.000 --> 00:38:14.000]  密切到一個地步
[00:38:14.000 --> 00:38:16.000]  不單止同行
[00:38:16.000 --> 00:38:19.000]  他們還是同工
[00:38:19.000 --> 00:38:21.000]  一起生活
[00:38:21.000 --> 00:38:22.000]  一起面對
[00:38:22.000 --> 00:38:24.000]  一起同工
[00:38:24.000 --> 00:38:26.000]  接著第五
[00:38:26.000 --> 00:38:28.000]  很清楚
[00:38:28.000 --> 00:38:30.000]  第六節
[00:38:30.000 --> 00:38:33.000]  我深信那在你們心裡動了善功的
[00:38:33.000 --> 00:38:35.000]  必成全者功
[00:38:35.000 --> 00:38:38.000]  直到耶穌基督的日子
[00:38:38.000 --> 00:38:40.000]  在這段聖經
[00:38:40.000 --> 00:38:42.000]  是說到
[00:38:42.000 --> 00:38:45.000]  為什麼保羅和菲拉比那班弟兄姊妹
[00:38:45.000 --> 00:38:47.000]  能夠在這樣的情況下
[00:38:47.000 --> 00:38:51.000]  仍然可以讓他們繼續開心快樂呢
[00:38:51.000 --> 00:38:54.000]  就是因為他們信
[00:38:54.000 --> 00:39:01.000]  他們有一個那在你們心裡動了善功的
[00:39:01.000 --> 00:39:03.000]  動了這個字
[00:39:03.000 --> 00:39:05.000]  其實就是說
[00:39:05.000 --> 00:39:08.000]  過去開始了這個善功
[00:39:08.000 --> 00:39:11.000]  過去是誰開始了這個善功呢
[00:39:11.000 --> 00:39:13.000]  是耶穌基督
[00:39:13.000 --> 00:39:15.000]  是聖靈
[00:39:15.000 --> 00:39:17.000]  就好像《聖經》十一章二十一節
[00:39:17.000 --> 00:39:22.000]  就是因為他們繼續不斷謹守大使命
[00:39:22.000 --> 00:39:24.000]  主就與他們同在
[00:39:24.000 --> 00:39:27.000]  或者聖靈與他們同在
[00:39:27.000 --> 00:39:29.000]  所以這樣的緣故
[00:39:29.000 --> 00:39:32.000]  這間教會是因為有主的同在
[00:39:32.000 --> 00:39:34.000]  有聖靈的同在
[00:39:34.000 --> 00:39:40.000]  所以他們是能夠繼續不斷地開心
[00:39:40.000 --> 00:39:42.000]  無論外面發生什麼事
[00:39:42.000 --> 00:39:44.000]  他們開心
[00:39:44.000 --> 00:39:48.000]  因為他們有經歷到主的同在
[00:39:48.000 --> 00:39:51.000]  接著最後一個
[00:39:51.000 --> 00:39:55.000]  就是保羅在患難困所當中
[00:39:55.000 --> 00:39:57.000]  他怎麼看這件事
[00:39:57.000 --> 00:40:01.000]  傳福音傳到一個地步被人抓
[00:40:01.000 --> 00:40:03.000]  坐牢
[00:40:03.000 --> 00:40:05.000]  他怎麼看
[00:40:05.000 --> 00:40:07.000]  我相信今天很多人說
[00:40:07.000 --> 00:40:08.000]  你不要搞我了
[00:40:08.000 --> 00:40:10.000]  以後我都不會去傳了
[00:40:10.000 --> 00:40:12.000]  你不要搞我了
[00:40:12.000 --> 00:40:14.000]  傳福音還要被人抓
[00:40:14.000 --> 00:40:15.000]  還要被人抓
[00:40:15.000 --> 00:40:17.000]  被人抓
[00:40:17.000 --> 00:40:18.000]  還要坐牢
[00:40:18.000 --> 00:40:19.000]  失去自由
[00:40:19.000 --> 00:40:20.000]  留案底
[00:40:20.000 --> 00:40:22.000]  以後你都不要搞我了
[00:40:22.000 --> 00:40:25.000]  但是保羅怎麼看
[00:40:25.000 --> 00:40:27.000]  他很清楚
[00:40:27.000 --> 00:40:31.000]  他被困所的目的是什麼
[00:40:31.000 --> 00:40:33.000]  第七節
[00:40:33.000 --> 00:40:35.000]  我為你們眾人有這樣的意念
[00:40:35.000 --> 00:40:36.000]  然是應當的
[00:40:36.000 --> 00:40:39.000]  因你們常在我心裡
[00:40:39.000 --> 00:40:42.000]  保羅很清楚這班頂姐妹
[00:40:42.000 --> 00:40:44.000]  想念這班頂姐妹
[00:40:44.000 --> 00:40:47.000]  但是同樣頂姐妹又非常想念保羅
[00:40:47.000 --> 00:40:49.000]  但是保羅就說
[00:40:49.000 --> 00:40:53.000]  無論我是在困所之中
[00:40:53.000 --> 00:40:55.000]  困所的目的是什麼
[00:40:55.000 --> 00:40:59.000]  是辨明證實福音的時候
[00:40:59.000 --> 00:41:00.000]  或者機會
[00:41:00.000 --> 00:41:03.000]  你們都與我一同得恩
[00:41:03.000 --> 00:41:08.000]  一同得恩就是一起舉杯慶祝
[00:41:08.000 --> 00:41:10.000]  頂姐妹
[00:41:10.000 --> 00:41:14.000]  保羅原來看他自己是坐牢
[00:41:14.000 --> 00:41:18.000]  就是因為他知道他是基督耶穌的大使
[00:41:18.000 --> 00:41:21.000]  他一方面是耶穌基督的僕人
[00:41:21.000 --> 00:41:24.000]  但另一方面他也是福音的使者
[00:41:24.000 --> 00:41:26.000]  是大使
[00:41:26.000 --> 00:41:28.000]  大使做的是什麼
[00:41:28.000 --> 00:41:30.000]  他到任何一個地方
[00:41:30.000 --> 00:41:34.000]  就將國家元首各方面的事情宣告出來
[00:41:34.000 --> 00:41:35.000]  保羅就是這樣
[00:41:35.000 --> 00:41:37.000]  他去到監獄
[00:41:37.000 --> 00:41:39.000]  他就很清楚知道
[00:41:39.000 --> 00:41:43.000]  是耶穌基督差他去監獄
[00:41:43.000 --> 00:41:47.000]  來做他做大使的工作
[00:41:47.000 --> 00:41:49.000]  因為這樣
[00:41:49.000 --> 00:41:51.000]  所以他就去到監獄
[00:41:51.000 --> 00:41:55.000]  放膽傳揚神的福音
[00:41:55.000 --> 00:41:57.000]  我認識好幾位
[00:41:57.000 --> 00:42:00.000]  在一些不准傳福音
[00:42:00.000 --> 00:42:07.000]  宗教信仰都受到限制的一個地方的遺址
[00:42:07.000 --> 00:42:11.000]  也都認識有幾個不同的目者
[00:42:11.000 --> 00:42:15.000]  我很感恩他們畢業兒童都有同一個習慣
[00:42:15.000 --> 00:42:18.000]  就是他們預備一個很小的布袋
[00:42:18.000 --> 00:42:22.000]  放入最起碼的牙膏牙刷、毛巾
[00:42:22.000 --> 00:42:24.000]  就是這麼簡單
[00:42:24.000 --> 00:42:27.000]  然後隨時有人抓
[00:42:27.000 --> 00:42:29.000]  他就拿著袋子就走了
[00:42:29.000 --> 00:42:35.000]  這位姐妹告訴我
[00:42:35.000 --> 00:42:39.000]  經過這麼多年侍奉
[00:42:39.000 --> 00:42:44.000]  她發覺最自由傳福音的地方是監獄
[00:42:44.000 --> 00:42:47.000]  她去到監獄的時間不是一次不是兩次
[00:42:47.000 --> 00:42:49.000]  而是差不多每一次
[00:42:49.000 --> 00:42:53.000]  是全部和她在一起的囚犯
[00:42:53.000 --> 00:42:55.000]  一個個全部都被決了
[00:42:55.000 --> 00:42:57.000]  最奇特的一次
