
[00:00:00.000 --> 00:00:06.000]  我們今年選讀《約伯記》六次的講道
[00:22:24.000 --> 00:22:26.000]  我會說塞車
[00:22:26.000 --> 00:22:30.000]  我眼中看為對的
[00:22:30.000 --> 00:22:32.000]  這些很平常
[00:22:32.000 --> 00:22:34.000]  我們不需要去辯論
[00:22:34.000 --> 00:22:39.000]  香港今天人人都在做自己眼中看為對的事
[00:22:39.000 --> 00:22:42.000]  我無論你甚麼立場都好
[00:22:42.000 --> 00:22:45.000]  我不是跟你說哪個立場對哪個立場錯
[00:22:45.000 --> 00:22:49.000]  我告訴你每一個在做事的人
[00:22:49.000 --> 00:22:53.000]  他都不會說我做的事是錯的
[00:22:53.000 --> 00:22:57.000]  最多都是認我不知道原來犯了限聚令
[00:22:57.000 --> 00:23:00.000]  或者說完之後出來鞠躬道歉
[00:23:00.000 --> 00:23:02.000]  撤回
[00:23:02.000 --> 00:23:04.000]  但他投票的時候
[00:23:04.000 --> 00:23:06.000]  個個都認為自己是對的
[00:23:06.000 --> 00:23:08.000]  他做那件事的時候
[00:23:08.000 --> 00:23:10.000]  個個都認為自己是對的
[00:23:10.000 --> 00:23:14.000]  在自己眼中看為對的
[00:23:14.000 --> 00:23:17.000]  其實是沒有錯的
[00:23:17.000 --> 00:23:18.000]  用英文說一句
[00:23:18.000 --> 00:23:22.000]  This is the best we may do
[00:23:22.000 --> 00:23:24.000]  是不是?
[00:23:24.000 --> 00:23:27.000]  你問一下法官
[00:23:27.000 --> 00:23:29.000]  判案
[00:23:29.000 --> 00:23:31.000]  他是對的判案
[00:23:31.000 --> 00:23:33.000]  儘管下面吵吵鬧鬧
[00:23:33.000 --> 00:23:35.000]  你藐視法庭
[00:23:35.000 --> 00:23:39.000]  儘管出來的教授又批評
[00:23:39.000 --> 00:23:41.000]  輿論又兩邊喊
[00:23:41.000 --> 00:23:44.000]  但你在我的法庭裏
[00:23:44.000 --> 00:23:46.000]  我所做的判決
[00:23:46.000 --> 00:23:50.000]  只有上級可以推翻
[00:23:50.000 --> 00:23:53.000]  是對的
[00:23:53.000 --> 00:23:55.000]  所以這句說話
[00:23:55.000 --> 00:23:59.000]  要加上下面那句來看
[00:23:59.000 --> 00:24:06.000]  約伯以自己為義過於神
[00:24:06.000 --> 00:24:10.000]  這樣就不對了
[00:24:10.000 --> 00:24:14.000]  如果我們要追問下去
[00:24:14.000 --> 00:24:18.000]  其實這個是
[00:24:18.000 --> 00:24:22.000]  以利戶的看法
[00:24:22.000 --> 00:24:28.000]  這個是作者的看法
[00:24:28.000 --> 00:24:30.000]  明不明白分別?
[00:24:30.000 --> 00:24:32.000]  你讀聖經的時候
[00:24:32.000 --> 00:24:35.000]  作者是說他認為是這樣
[00:24:35.000 --> 00:24:36.000]  不是
[00:24:36.000 --> 00:24:40.000]  作者是說他這樣看約伯是對的
[00:24:40.000 --> 00:24:42.000]  再嚴肅一點說
[00:24:42.000 --> 00:24:45.000]  朋友怎麼看?
[00:24:45.000 --> 00:24:46.000]  不是
[00:24:46.000 --> 00:24:48.000]  如果你要打爛沙培問到篤的
[00:24:48.000 --> 00:24:53.000]  既然他以自己比上帝更加對
[00:24:53.000 --> 00:24:56.000]  那上帝怎麼看?
[00:24:56.000 --> 00:24:58.000]  是不是?
[00:24:58.000 --> 00:25:02.000]  最後終審庭
[00:25:02.000 --> 00:25:05.000]  只有上帝坐在那裏
[00:25:05.000 --> 00:25:07.000]  上帝早就說了
[00:25:07.000 --> 00:25:10.000]  我們只是忘記了
[00:25:10.000 --> 00:25:12.000]  上帝在第一章
[00:25:12.000 --> 00:25:15.000]  作者介紹完約伯
[00:25:15.000 --> 00:25:16.000]  什麼?
[00:25:16.000 --> 00:25:23.000]  他完全正直敬畏神
[00:25:23.000 --> 00:25:25.000]  遠離惡事
[00:25:25.000 --> 00:25:30.000]  然後上帝對撒旦兩次重覆說
[00:25:30.000 --> 00:25:33.000]  你曾用心察看我僕人
[00:25:33.000 --> 00:25:34.000]  約伯沒有
[00:25:34.000 --> 00:25:36.000]  在地上沒有人像他
[00:25:36.000 --> 00:25:41.000]  完全正直敬畏神
[00:25:41.000 --> 00:25:44.000]  遠離惡事
[00:25:44.000 --> 00:25:46.000]  第二次上帝再加多一句
[00:25:46.000 --> 00:25:52.000]  你無端端慫恿我去攻擊他
[00:25:52.000 --> 00:25:56.000]  無端端去毀滅他
[00:25:56.000 --> 00:26:01.000]  他仍然持守他的純正
[00:26:01.000 --> 00:26:05.000]  我們沒理由不記得這些神的話
[00:26:05.000 --> 00:26:06.000]  約伯的確
[00:26:06.000 --> 00:26:09.000]  神會無端端去攻擊他
[00:26:09.000 --> 00:26:12.000]  但他沒有離開神
[00:26:12.000 --> 00:26:16.000]  誰比誰有義?
[00:26:16.000 --> 00:26:18.000]  我們不敢這樣看
[00:26:18.000 --> 00:26:21.000]  我們說
[00:26:21.000 --> 00:26:32.000]  你看看其實上帝怎樣來說約伯
[00:26:32.000 --> 00:26:36.000]  我們就明白
[00:26:36.000 --> 00:26:42.000]  耶爾利胡的結論
[00:26:42.000 --> 00:26:50.000]  其實是很值得我們再問下去
[00:26:50.000 --> 00:26:52.000]  問甚麼呢?
[00:26:52.000 --> 00:26:58.000]  問到底約伯和三個朋友
[00:26:58.000 --> 00:27:02.000]  三輪對話之後
[00:27:02.000 --> 00:27:05.000]  說清楚了一件甚麼事
[00:27:05.000 --> 00:27:07.000]  第一、第二章
[00:27:07.000 --> 00:27:11.000]  是作者說約伯敬畏神
[00:27:11.000 --> 00:27:16.000]  是神說約伯敬畏神
[00:27:16.000 --> 00:27:18.000]  中間的對話
[00:27:18.000 --> 00:27:24.000]  我們有機會聽到約伯自己怎樣說話
[00:27:24.000 --> 00:27:25.000]  而到最後
[00:27:25.000 --> 00:27:27.000]  剛才我說到最後
[00:27:27.000 --> 00:27:30.000]  他一章、兩章、三章越說越長氣
[00:27:30.000 --> 00:27:32.000]  第三個朋友不知道是放棄
[00:27:32.000 --> 00:27:33.000]  還是沒你那麼好氣
[00:27:33.000 --> 00:27:35.000]  還是好好跟你說
[00:27:35.000 --> 00:27:37.000]  心理學說甚麼
[00:27:37.000 --> 00:27:41.000]  你屈結在裏面積壓的那些情感
[00:27:41.000 --> 00:27:43.000]  終於能夠爆出來
[00:27:43.000 --> 00:27:46.000]  我是facilitator(協助者)
[00:27:46.000 --> 00:27:48.000]  我被很貴的
[00:27:48.000 --> 00:27:50.000]  找個facilitator(協助者)
[00:27:50.000 --> 00:27:52.000]  但約伯說到
[00:27:52.000 --> 00:27:55.000]  你看他最後的結束
[00:27:55.000 --> 00:27:58.000]  約伯去到三十一章
[00:27:58.000 --> 00:28:00.000]  我佩服他
[00:28:00.000 --> 00:28:01.000]  因為我明白他這句說話
[00:28:01.000 --> 00:28:04.000]  他說我和我的眼睛立約
[00:28:04.000 --> 00:28:09.000]  約伯說如果我有看到女性
[00:28:09.000 --> 00:28:12.000]  有不規矩的想法
[00:28:12.000 --> 00:28:16.000]  約伯被他朋友迫到牆
[00:28:16.000 --> 00:28:20.000]  然後約伯真是深切反省自己
[00:28:20.000 --> 00:28:22.000]  不單在朋友的面前
[00:28:22.000 --> 00:28:24.000]  在神的面前
[00:28:24.000 --> 00:28:27.000]  我們知道是在撒旦的面前
[00:28:27.000 --> 00:28:30.000]  約伯檢討自己
[00:28:30.000 --> 00:28:32.000]  他最後說
[00:28:32.000 --> 00:28:34.000]  我就是一個這樣的人
[00:28:34.000 --> 00:28:36.000]  如果你看到我有甚麼不妥
[00:28:36.000 --> 00:28:39.000]  我的眼睛愁開了
[00:28:39.000 --> 00:28:41.000]  你告訴我
[00:28:41.000 --> 00:28:44.000]  所以約伯的完全
[00:28:44.000 --> 00:28:46.000]  約伯的正直
[00:28:46.000 --> 00:28:49.000]  約伯的敬畏神
[00:28:49.000 --> 00:28:51.000]  約伯的遠離惡事
[00:28:51.000 --> 00:28:56.000]  我們說經過這一輪對話之後
[00:28:56.000 --> 00:29:01.000]  證明他真的不是自以為意
[00:29:01.000 --> 00:29:05.000]  他真是正直完全公義
[00:29:05.000 --> 00:29:07.000]  你說這樣的人很難找
[00:29:07.000 --> 00:29:09.000]  是很難找的
[00:29:09.000 --> 00:29:11.000]  上帝是這樣說他
[00:29:11.000 --> 00:29:14.000]  聖經的作者是這樣說他
[00:29:14.000 --> 00:29:17.000]  而記載中間的對話
[00:29:17.000 --> 00:29:20.000]  你用心去看
[00:29:20.000 --> 00:29:22.000]  約伯很誠實
[00:29:22.000 --> 00:29:25.000]  約伯說我攤開來說
[00:29:25.000 --> 00:29:27.000]  我的日記簿都給你看了
[00:29:27.000 --> 00:29:31.000]  我的思想都陳明在你的面前
[00:29:31.000 --> 00:29:32.000]  大家是老朋友
[00:29:32.000 --> 00:29:35.000]  你告訴我
[00:29:35.000 --> 00:29:37.000]  所以到最後
[00:29:37.000 --> 00:29:40.000]  其實第二段
[00:29:40.000 --> 00:29:43.000]  說到他三個朋友來安慰他
[00:29:43.000 --> 00:29:48.000]  但原來是達到了另一個目的
[00:29:48.000 --> 00:29:55.000]  就是見證上帝對他的評價
[00:29:55.000 --> 00:29:57.000]  完全正直
[00:29:57.000 --> 00:29:59.000]  敬畏神、遠離惡事
[00:29:59.000 --> 00:30:01.000]  是真的
[00:30:01.000 --> 00:30:06.000]  是約伯自己深切反省
[00:30:06.000 --> 00:30:10.000]  檢討、表達出來
[00:30:10.000 --> 00:30:13.000]  你們告訴我
[00:30:13.000 --> 00:30:16.000]  我的僕人可以告訴我
[00:30:16.000 --> 00:30:18.000]  太太在旁邊聽著
[00:30:18.000 --> 00:30:22.000]  公眾在聽著
[00:30:22.000 --> 00:30:26.000]  約伯的話說完了
[00:30:26.000 --> 00:30:29.000]  好像在法庭上
[00:30:29.000 --> 00:30:34.000]  大律師說rest my case
[00:30:34.000 --> 00:30:37.000]  我用這些字眼
[00:30:37.000 --> 00:30:39.000]  我要說的我寫下了
[00:30:39.000 --> 00:30:40.000]  上帝啊
[00:30:40.000 --> 00:30:42.000]  這是我的一生
[00:30:42.000 --> 00:30:45.000]  是我的生命
[00:30:45.000 --> 00:30:46.000]  不簡單的
[00:30:46.000 --> 00:30:50.000]  三個朋友做了這件事
[00:30:50.000 --> 00:30:54.000]  不是他們本來計劃想做的
[00:30:54.000 --> 00:30:57.000]  不是解釋苦難
[00:30:57.000 --> 00:30:59.000]  由頭到尾說了多少
[00:30:59.000 --> 00:31:00.000]  你為甚麼受苦
[00:31:00.000 --> 00:31:01.000]  去到結論的時候
[00:31:01.000 --> 00:31:04.000]  其實不是焦點
[00:31:04.000 --> 00:31:05.000]  原來焦點是
[00:31:05.000 --> 00:31:08.000]  約伯到底是一個怎樣的人
[00:31:08.000 --> 00:31:12.000]  其實他不只是自己眼中為意
[00:31:12.000 --> 00:31:16.000]  上帝都半開玩笑
[00:31:16.000 --> 00:31:19.000]  我無端端作弄他
[00:31:19.000 --> 00:31:25.000]  他沒有撇棄他心中的純正
[00:31:25.000 --> 00:31:30.000]  所以布西人蘭族巴拉加兒子
[00:31:30.000 --> 00:31:34.000]  所聽到的是正確的
[00:31:34.000 --> 00:31:36.000]  你的翻譯
[00:31:36.000 --> 00:31:39.000]  中文聖經的翻譯要很小心
[00:31:39.000 --> 00:31:43.000]  這不是一個指責
[00:31:43.000 --> 00:31:45.000]  這反而是一個irony
[00:31:45.000 --> 00:31:48.000]  回到開頭的時候
[00:31:48.000 --> 00:31:51.000]  經文是怎樣介紹約伯
[00:31:51.000 --> 00:31:56.000]  再一次肯定他的正直
[00:31:56.000 --> 00:31:58.000]  他的純全
[00:31:58.000 --> 00:32:00.000]  還有第三段
[00:32:00.000 --> 00:32:02.000]  剛才我已經按快了
[00:32:02.000 --> 00:32:08.000]  上帝說那三個朋友不對
[00:32:08.000 --> 00:32:10.000]  上帝生氣
[00:32:10.000 --> 00:32:16.000]  我要向你和你兩個朋友動腦
[00:32:16.000 --> 00:32:19.000]  這句話在四十二章出現
[00:32:19.000 --> 00:32:22.000]  其實就之前我們看
[00:32:22.000 --> 00:32:28.000]  以利戶出現了多少次
[00:32:28.000 --> 00:32:30.000]  起碼四次
[00:32:30.000 --> 00:32:34.000]  所以這個翻譯也是很繞頭
[00:32:34.000 --> 00:32:37.000]  有多氣憤呢
[00:32:37.000 --> 00:32:40.000]  氣憤之後以利戶說了很多話
[00:32:40.000 --> 00:32:42.000]  很平心靜氣
[00:32:42.000 --> 00:32:45.000]  所以這裡是否大發雷霆
[00:32:45.000 --> 00:32:47.000]  上帝行雷閃電
[00:32:47.000 --> 00:32:48.000]  不是
[00:32:48.000 --> 00:32:50.000]  上帝只是很溫柔地說
[00:32:50.000 --> 00:32:52.000]  你們三個朋友
[00:32:52.000 --> 00:32:56.000]  如果讓我翻譯
[00:32:56.000 --> 00:32:59.000]  可以像Eugene Peterson那樣翻譯
[00:32:59.000 --> 00:33:01.000]  我不要like你
[00:33:01.000 --> 00:33:03.000]  可以嗎
[00:33:03.000 --> 00:33:05.000]  可能是這樣
[00:33:05.000 --> 00:33:06.000]  可能是這樣
[00:33:06.000 --> 00:33:08.000]  為什麼我會這麼有把握地說呢
[00:33:08.000 --> 00:33:12.000]  因為上帝接著說這三個朋友
[00:33:12.000 --> 00:33:17.000]  是叫約伯幫他們獻上梵祭
[00:33:17.000 --> 00:33:20.000]  因為他們慾望
[00:33:20.000 --> 00:33:22.000]  這些翻譯我們需要很小心
[00:33:22.000 --> 00:33:24.000]  不能改
[00:33:24.000 --> 00:33:27.000]  因為約伯記第一章出現過獻梵祭
[00:33:27.000 --> 00:33:31.000]  約伯記第二章出現過慾望
[00:33:31.000 --> 00:33:34.000]  是說誰呢
[00:33:34.000 --> 00:33:37.000]  是說約伯的兒子和女兒
[00:33:37.000 --> 00:33:39.000]  約伯最疼愛的家人
[00:33:39.000 --> 00:33:42.000]  約伯為他們獻梵祭
[00:33:42.000 --> 00:33:45.000]  是說他太太
[00:33:45.000 --> 00:33:49.000]  不過翻譯中文你看不到
[00:33:49.000 --> 00:33:52.000]  你說話像一個愚頑的婦人
[00:33:52.000 --> 00:33:56.000]  我們只記得性別不是慾望
[00:33:56.000 --> 00:34:01.000]  即是說其實三個朋友和約伯是家人般親
[00:34:01.000 --> 00:34:03.000]  看到嗎
[00:34:03.000 --> 00:34:04.000]  我懂不懂這樣看
[00:34:04.000 --> 00:34:08.000]  所以這些字眼不是偶然出現的
[00:34:08.000 --> 00:34:11.000]  上帝看這三個朋友
[00:34:11.000 --> 00:34:14.000]  差不多說到約伯沒有家人
[00:34:14.000 --> 00:34:18.000]  我無端端沒有保護他們
[00:34:18.000 --> 00:34:20.000]  其實風吹過來
[00:34:20.000 --> 00:34:25.000]  好像美國那間大廈都在修理中
[00:34:25.000 --> 00:34:26.000]  倒塌了
[00:34:26.000 --> 00:34:28.000]  上帝為甚麼不可以保守
[00:34:28.000 --> 00:34:30.000]  上帝說我沒有保守
[00:34:30.000 --> 00:34:34.000]  因為撒旦說你圍著他就敬虔
[00:34:34.000 --> 00:34:36.000]  你給他一個普通人
[00:34:36.000 --> 00:34:38.000]  又會癌症又會破產
[00:34:38.000 --> 00:34:40.000]  看他怎樣對你
[00:34:41.000 --> 00:34:46.000]  你們現在好像成為了約伯的子女
[00:34:46.000 --> 00:34:51.000]  好像他身邊陪伴他的人
[00:34:51.000 --> 00:34:53.000]  關係是這樣的
[00:34:53.000 --> 00:34:57.000]  約伯那三個朋友沒有走不單止
[00:34:57.000 --> 00:35:00.000]  如果你要說
[00:35:00.000 --> 00:35:07.000]  其實上帝只是重覆說了兩次
[00:35:07.000 --> 00:35:09.000]  說甚麼
[00:35:09.000 --> 00:35:12.000]  其實我們應該覺得很出奇
[00:35:12.000 --> 00:35:17.000]  三個朋友的召命是來陪伴約伯
[00:35:17.000 --> 00:35:19.000]  上帝應該稱讚他們
[00:35:19.000 --> 00:35:21.000]  做得好
[00:35:21.000 --> 00:35:22.000]  你們陪約伯了
[00:35:22.000 --> 00:35:24.000]  你們實踐了召命
[00:35:24.000 --> 00:35:26.000]  你們來沙川找自己的召命
[00:35:26.000 --> 00:35:28.000]  找到沒有?找到了
[00:35:28.000 --> 00:35:29.000]  好
[00:35:29.000 --> 00:35:32.000]  上帝完全沒有提及這件事
[00:35:32.000 --> 00:35:37.000]  其實陪伴朋友是應該的
[00:35:37.000 --> 00:35:39.000]  是本份
[00:35:39.000 --> 00:35:41.000]  你不是他的朋友
[00:35:41.000 --> 00:35:42.000]  誰陪他呢?
[00:35:42.000 --> 00:35:44.000]  我都不是他的朋友
[00:35:44.000 --> 00:35:45.000]  那你承認吧
[00:35:45.000 --> 00:35:47.000]  你既然是他的朋友
[00:35:47.000 --> 00:35:48.000]  還要說是好朋友
[00:35:48.000 --> 00:35:50.000]  你就要陪他
[00:35:50.000 --> 00:35:52.000]  所以這件事不值得稱讚
[00:35:52.000 --> 00:35:54.000]  不需要稱讚
[00:35:54.000 --> 00:35:56.000]  不用為了稱讚而去做
[00:35:56.000 --> 00:35:59.000]  更加於是你懂得問下去
[00:35:59.000 --> 00:36:03.000]  原來約伯是否是異人
[00:36:03.000 --> 00:36:05.000]  其實都不值得討論
[00:36:05.000 --> 00:36:08.000]  雖然這是朋友來到
[00:36:08.000 --> 00:36:12.000]  無心插柳的結果
[00:36:12.000 --> 00:36:15.000]  約伯自己很緊張
[00:36:15.000 --> 00:36:17.000]  到最後他停在
[00:36:17.000 --> 00:36:19.000]  我是一個怎樣的人
[00:36:19.000 --> 00:36:20.000]  我擺在你們面前
[00:36:20.000 --> 00:36:22.000]  你們說吧
[00:36:22.000 --> 00:36:24.000]  但上帝完全
[00:36:24.000 --> 00:36:26.000]  如果容許我這樣說
[00:36:26.000 --> 00:36:28.000]  沒有評論這件事
[00:36:28.000 --> 00:36:32.000]  上帝反而聽到的是
[00:36:32.000 --> 00:36:34.000]  奇怪
[00:36:34.000 --> 00:36:37.000]  上帝原來如此自我中心
[00:36:37.000 --> 00:36:39.000]  你們談論我
[00:36:39.000 --> 00:36:43.000]  原來上帝只聽到他們說上帝
[00:36:43.000 --> 00:36:46.000]  這真是以凡人之心
[00:36:46.000 --> 00:36:48.000]  度上帝之福
[00:36:48.000 --> 00:36:51.000]  你可以這樣想
[00:36:51.000 --> 00:36:54.000]  但你很看不起上帝
[00:36:54.000 --> 00:36:57.000]  但你也可以從另一個角度看
[00:36:57.000 --> 00:37:02.000]  上帝其實可以不需要這樣說
[00:37:02.000 --> 00:37:03.000]  為何我會這樣說呢?
[00:37:03.000 --> 00:37:05.000]  因為我是一個老師
[00:37:05.000 --> 00:37:07.000]  我是院長
[00:37:07.000 --> 00:37:08.000]  我教同學
[00:37:08.000 --> 00:37:09.000]  我給了分數
[00:37:09.000 --> 00:37:13.000]  其實我可以寫一些客氣的話
[00:37:13.000 --> 00:37:16.000]  我女兒也經常提醒我
[00:37:16.000 --> 00:37:18.000]  鼓勵一下他們
[00:37:18.000 --> 00:37:19.000]  我太太也說
[00:37:19.000 --> 00:37:22.000]  不要扼殺他們讀舊約聖經的興趣
[00:37:22.000 --> 00:37:24.000]  但你知道我的出發點嗎?
[00:37:24.000 --> 00:37:26.000]  這麼好的一篇文
[00:37:26.000 --> 00:37:29.000]  我可否說出其中一件事
[00:37:29.000 --> 00:37:31.000]  是差一點點呢?
[00:37:31.000 --> 00:37:32.000]  可以嗎?
[00:37:32.000 --> 00:37:34.000]  很多同學接受不到
[00:37:34.000 --> 00:37:37.000]  但如果從這個出發點
[00:37:37.000 --> 00:37:39.000]  上帝說
[00:37:39.000 --> 00:37:42.000]  耶穌對著少年的官
[00:37:42.000 --> 00:37:44.000]  看著他就愛他
[00:37:44.000 --> 00:37:45.000]  然後說甚麼呢?
[00:37:45.000 --> 00:37:49.000]  你還缺少一件
[00:37:49.000 --> 00:37:52.000]  如果我來到上帝面前祈禱
[00:37:52.000 --> 00:37:53.000]  祂跟我說
[00:37:53.000 --> 00:37:56.000]  司徒李還缺少一件
[00:37:56.000 --> 00:37:58.000]  我想我跳上天了
[00:37:58.000 --> 00:38:00.000]  因為我打算的
[00:38:00.000 --> 00:38:02.000]  祂說九十九件事你慢慢去做
[00:38:02.000 --> 00:38:03.000]  世做不完的
[00:38:03.000 --> 00:38:04.000]  是嗎?
[00:38:04.000 --> 00:38:07.000]  你們剛才說的當中
[00:38:07.000 --> 00:38:09.000]  其實只缺少一件
[00:38:09.000 --> 00:38:11.000]  約伯說得比你好
[00:38:11.000 --> 00:38:14.000]  上帝的意思是這樣
[00:38:14.000 --> 00:38:16.000]  其實不是挑剔
[00:38:16.000 --> 00:38:18.000]  其實是甚麼呢?
[00:38:18.000 --> 00:38:20.000]  你回去再讀吧
[00:38:20.000 --> 00:38:22.000]  下一次我們就要這樣做
[00:38:22.000 --> 00:38:24.000]  你聽聽約伯說的甚麼
[00:38:24.000 --> 00:38:26.000]  是比你們說得好呢?
[00:38:26.000 --> 00:38:27.000]  我讀完了
[00:38:27.000 --> 00:38:28.000]  我看不到
[00:38:28.000 --> 00:38:30.000]  再看吧
[00:38:30.000 --> 00:38:32.000]  寫在這裏了
[00:38:32.000 --> 00:38:34.000]  整本約伯記最長的內容
[00:38:34.000 --> 00:38:39.000]  就是約伯跟三個朋友的對話
[00:38:39.000 --> 00:38:43.000]  最特別的是這一段結束
[00:38:43.000 --> 00:38:51.000]  上帝是在約伯為他的朋友祈禱的時候
[00:38:51.000 --> 00:38:58.000]  就回復約伯的境況
[00:38:58.000 --> 00:39:01.000]  其實不需要這樣說的
[00:39:01.000 --> 00:39:02.000]  你明白嗎?
[00:39:02.000 --> 00:39:04.000]  是故意這樣說的
[00:39:04.000 --> 00:39:12.000]  這三個朋友在上帝跟約伯的關係當中
[00:39:12.000 --> 00:39:17.000]  是在約伯為他們祈禱的時候
[00:39:17.000 --> 00:39:22.000]  約伯就恢復過來了
[00:39:22.000 --> 00:39:28.000]  約伯就不再看著自己的痛苦了
[00:39:28.000 --> 00:39:33.000]  他的醫治就是從那一刻開始
[00:39:33.000 --> 00:39:36.000]  所以不是外在雙倍
[00:39:36.000 --> 00:39:39.000]  打針去抽筋扭回來
[00:39:39.000 --> 00:39:41.000]  有甚麼關係呢?
[00:39:41.000 --> 00:39:42.000]  沒有關係的
[00:39:42.000 --> 00:39:46.000]  不會令到Delta病毒防疫
[00:39:46.000 --> 00:39:50.000]  會由65%提升到95%
[00:39:50.000 --> 00:39:52.000]  是不相關的
[00:39:52.000 --> 00:39:55.000]  但是你明白的
[00:39:55.000 --> 00:39:56.000]  看到了
[00:39:56.000 --> 00:39:58.000]  經文所用的字眼
[00:39:58.000 --> 00:40:00.000]  其實是很小心的
[00:40:00.000 --> 00:40:06.000]  約伯懂得為朋友祈禱的時候
[00:40:06.000 --> 00:40:13.000]  上帝使他的心靈扭轉過來
[00:40:13.000 --> 00:40:14.000]  好玩嗎?
[00:40:14.000 --> 00:40:15.000]  讀約伯基
[00:40:15.000 --> 00:40:17.000]  是這樣讀的
[00:40:17.000 --> 00:40:19.000]  是要真的很慢的
[00:40:19.000 --> 00:40:22.000]  而不是我想知道答案
[00:40:22.000 --> 00:40:24.000]  為甚麼我無端端受苦
[00:40:24.000 --> 00:40:26.000]  約伯基沒有興趣
[00:40:26.000 --> 00:40:27.000]  或者客氣一點說
[00:40:27.000 --> 00:40:28.000]  irrelevant
[00:40:28.000 --> 00:40:31.000]  他不是在回答我們這些問題
[00:40:32.000 --> 00:40:37.000]  所以三段約伯基說三個朋友
[00:40:37.000 --> 00:40:39.000]  我們做一個很簡單的總結
[00:40:39.000 --> 00:40:43.000]  他來是為了安慰、陪伴約伯的
[00:40:43.000 --> 00:40:47.000]  原來這是應該的
[00:40:47.000 --> 00:40:50.000]  他來跟約伯對話
[00:40:50.000 --> 00:40:55.000]  是迫了約伯做一個反省
[00:40:55.000 --> 00:41:00.000]  結果證實了上帝沒有看錯約伯
[00:41:00.000 --> 00:41:03.000]  猶太拉比時時提醒我們
[00:41:03.000 --> 00:41:05.000]  不要人人都當自己是約伯
[00:41:05.000 --> 00:41:08.000]  我們哪有這樣的資格
[00:41:08.000 --> 00:41:10.000]  神看得起約伯
[00:41:10.000 --> 00:41:13.000]  神才會這樣對他
[00:41:13.000 --> 00:41:14.000]  有信心
[00:41:14.000 --> 00:41:15.000]  從第一句開始
[00:41:15.000 --> 00:41:18.000]  你有沒有看過我服人約伯
[00:41:18.000 --> 00:41:19.000]  跟誰說呢?
[00:41:19.000 --> 00:41:21.000]  跟撒旦說
[00:41:21.000 --> 00:41:28.000]  但最後上帝的結論迫使我們
[00:41:28.000 --> 00:41:31.000]  好像三個朋友迫約伯自省
[00:41:31.000 --> 00:41:34.000]  上帝的結論迫我們再看
[00:41:34.000 --> 00:41:38.000]  到底我們問錯了甚麼問題
[00:41:38.000 --> 00:41:40.000]  到底我們說錯了甚麼
[00:41:40.000 --> 00:41:42.000]  約伯說對了甚麼
[00:41:42.000 --> 00:41:46.000]  這個其實都幫助我們
[00:41:46.000 --> 00:41:47.000]  讀約伯基
[00:41:47.000 --> 00:41:54.000]  第一原來關係不是最重要
[00:41:54.000 --> 00:41:55.000]  我在沙川的港台這樣說
[00:41:55.000 --> 00:41:59.000]  我會得罪所有的人
[00:41:59.000 --> 00:42:03.000]  我們說我們要建立家庭
[00:42:03.000 --> 00:42:06.000]  我們小組永遠客氣
[00:42:06.000 --> 00:42:08.000]  原來可以吵架
[00:42:08.000 --> 00:42:09.000]  我們吵過架
[00:42:09.000 --> 00:42:11.000]  二十年前
[00:42:11.000 --> 00:42:14.000]  原來這個是基本
[00:42:14.000 --> 00:42:17.000]  這個不是目的
[00:42:17.000 --> 00:42:18.000]  感謝神
[00:42:18.000 --> 00:42:20.000]  我們夫妻相敬如賓
[00:42:20.000 --> 00:42:23.000]  一世沒有吵過架
[00:42:23.000 --> 00:42:25.000]  我相信
[00:42:25.000 --> 00:42:28.000]  不過這是甚麼關係
[00:42:28.000 --> 00:42:31.000]  吵過架的弟兄姊妹可以做見證
[00:42:31.000 --> 00:42:34.000]  我們在教會不說這些
[00:42:34.000 --> 00:42:36.000]  三個朋友和約伯
[00:42:36.000 --> 00:42:38.000]  你旁邊第四個人聽
[00:42:38.000 --> 00:42:41.000]  以為他們在吵架
[00:42:41.000 --> 00:42:46.000]  其實這是一個趕都不走的關係
[00:42:46.000 --> 00:42:51.000]  但這只是開場的三分一
[00:42:51.000 --> 00:42:56.000]  原來我們都需要有朋友幫我們
[00:42:56.000 --> 00:42:59.000]  去問心一層
[00:42:59.000 --> 00:43:07.000]  很多事情我們自己假設了是這樣
[00:43:07.000 --> 00:43:09.000]  有這樣的朋友就好了
[00:43:09.000 --> 00:43:10.000]  幫我安靜下來
[00:43:10.000 --> 00:43:12.000]  退休四十天
[00:43:12.000 --> 00:43:14.000]  讓我深切反省自己
[00:43:14.000 --> 00:43:17.000]  原來都不是最重要的
[00:43:17.000 --> 00:43:19.000]  懂得這樣看約伯基嗎
[00:43:19.000 --> 00:43:21.000]  我找到聖經的根據了
[00:43:21.000 --> 00:43:24.000]  我每個星期靜修一個小時
[00:43:24.000 --> 00:43:26.000]  不是的
[00:43:26.000 --> 00:43:30.000]  原來上帝不是聽這些
[00:43:30.000 --> 00:43:32.000]  我讀到這裏的時候
[00:43:32.000 --> 00:43:33.000]  我都會想
[00:43:33.000 --> 00:43:34.000]  上帝到底在聽甚麼
[00:43:34.000 --> 00:43:37.000]  在聽我們殺孫甚麼
[00:43:37.000 --> 00:43:40.000]  你想我們做甚麼
[00:43:40.000 --> 00:43:42.000]  你覺得甚麼才是最重要
[00:43:42.000 --> 00:43:44.000]  如果我大膽說
[00:43:44.000 --> 00:43:47.000]  陪伴關係不是最重要
