
[00:00:00.000 --> 00:00:13.000]  (內容)平信圖系統神學系列之二,拯救之道,第三講,新生命的誕生與成長。
[00:19:45.320 --> 00:19:47.400]  在中間就是重生
[00:19:47.400 --> 00:19:48.440]  重生之後
[00:19:48.440 --> 00:19:49.600]  就成性了
[00:19:49.600 --> 00:19:51.280]  重生是一個恩順
[00:19:51.280 --> 00:19:52.120]  清義的過程
[00:19:52.120 --> 00:19:53.120]  我們會和大家講一講
[00:19:53.120 --> 00:19:54.040]  恩順
[00:19:54.040 --> 00:19:54.560]  清義的過程
[00:19:54.560 --> 00:19:56.200]  以後一個成性的途徑
[00:19:56.200 --> 00:19:57.040]  是一個
[00:19:57.040 --> 00:19:58.760]  延續的一個過程
[00:19:58.760 --> 00:20:00.600]  所以
[00:20:00.600 --> 00:20:01.320]  很簡單
[00:20:01.320 --> 00:20:02.280]  將這個表
[00:20:02.280 --> 00:20:03.440]  和大家講一次
[00:20:03.440 --> 00:20:06.960]  整個新生命就是這樣的
[00:20:06.960 --> 00:20:08.680]  我相信大家
[00:20:08.680 --> 00:20:10.000]  坐在這裡讀的人
[00:20:10.000 --> 00:20:12.000]  多數都是第五第六
[00:20:12.840 --> 00:20:16.000]  至少有第三
[00:20:16.000 --> 00:20:17.200]  我第四第五
[00:20:17.200 --> 00:20:17.880]  開玩笑的
[00:20:17.880 --> 00:20:18.960]  有第三
[00:20:18.960 --> 00:20:20.320]  不然都沒有興趣
[00:20:20.320 --> 00:20:22.120]  沒有興趣上這些課
[00:20:22.120 --> 00:20:23.600]  那麼
[00:20:23.600 --> 00:20:26.040]  剛才我說過
[00:20:26.040 --> 00:20:26.680]  這個過程
[00:20:26.680 --> 00:20:28.080]  不是每個人都經驗過
[00:20:28.080 --> 00:20:28.960]  有些人跳級的
[00:20:28.960 --> 00:20:30.800]  那麼
[00:20:30.800 --> 00:20:32.680]  究竟跳級可以跳多少
[00:20:32.680 --> 00:20:33.600]  這個我們就沒辦法
[00:20:33.600 --> 00:20:34.320]  有一個
[00:20:34.320 --> 00:20:37.320]  理論上的說法
[00:20:37.320 --> 00:20:38.200]  不過
[00:20:38.200 --> 00:20:39.840]  較為全面
[00:20:39.840 --> 00:20:41.040]  就可以一步一步
[00:20:41.040 --> 00:20:43.800]  由最初步的認識
[00:20:43.800 --> 00:20:44.880]  到最後
[00:20:44.880 --> 00:20:45.880]  成長
[00:20:45.880 --> 00:20:47.160]  將這個藍圖
[00:20:47.160 --> 00:20:47.880]  和大家講一講
[00:20:47.880 --> 00:20:50.360]  在這裡我們先偷偷問一問
[00:20:50.360 --> 00:20:53.160]  在新生命成長的過程當中
[00:20:53.160 --> 00:20:54.200]  這些神學問題
[00:20:54.200 --> 00:20:55.000]  第一個
[00:20:55.000 --> 00:20:55.920]  什麼叫做
[00:20:55.920 --> 00:20:57.560]  重生
[00:20:57.560 --> 00:20:59.200]  得救
[00:20:59.200 --> 00:20:59.960]  悔改
[00:20:59.960 --> 00:21:00.800]  信主
[00:21:00.800 --> 00:21:02.440]  決志
[00:21:02.440 --> 00:21:03.160]  這些東西
[00:21:03.160 --> 00:21:04.480]  都是指同一件事
[00:21:04.480 --> 00:21:07.040]  那件事是什麼事呢
[00:21:07.040 --> 00:21:09.200]  通常在傳統的神學裡面
[00:21:09.200 --> 00:21:10.640]  我給大家多看一點
[00:21:11.040 --> 00:21:11.960]  傳統神學裡面
[00:21:11.960 --> 00:21:14.680]  可以分為三個角度去了解
[00:21:14.680 --> 00:21:17.240]  神的角度
[00:21:17.240 --> 00:21:19.720]  人的角度
[00:21:19.720 --> 00:21:22.200]  人有兩個角度去了解
[00:21:22.200 --> 00:21:22.800]  人是
[00:21:22.800 --> 00:21:24.280]  意志上的角度
[00:21:24.280 --> 00:21:26.280]  和態度上的角度
[00:21:26.280 --> 00:21:27.360]  就是attitude
[00:21:27.360 --> 00:21:29.080]  和will
[00:21:29.080 --> 00:21:29.960]  decision
[00:21:29.960 --> 00:21:31.640]  和神的角度
[00:21:31.640 --> 00:21:33.520]  其實
[00:21:33.520 --> 00:21:35.240]  在這個過程當中
[00:21:35.240 --> 00:21:35.960]  就是這樣
[00:21:35.960 --> 00:21:38.720]  如果從神的角度來講
[00:21:39.000 --> 00:21:41.000]  這個就是一個重生的過程
[00:21:41.000 --> 00:21:43.280]  重生就是regeneration
[00:21:43.280 --> 00:21:44.560]  重生就是
[00:21:44.560 --> 00:21:46.960]  他強調從神的角度來看
[00:21:46.960 --> 00:21:50.040]  神怎樣在人的生命當中
[00:21:50.040 --> 00:21:52.600]  完成了這個拯救的工作
[00:21:52.600 --> 00:21:54.320]  可以將它分為三個階段
[00:21:54.320 --> 00:21:56.520]  每個地方都可以將它分為三個階段
[00:21:56.520 --> 00:21:58.480]  第一個階段可以說是
[00:21:58.480 --> 00:22:00.360]  是預備的階段
[00:22:00.360 --> 00:22:03.040]  preparatio
[00:22:03.040 --> 00:22:04.600]  是一個預備的階段
[00:22:04.600 --> 00:22:06.280]  這個預備階段就是說
[00:22:06.680 --> 00:22:10.320]  神在人的抉擇之前
[00:22:10.320 --> 00:22:12.560]  已經鋪了路
[00:22:12.560 --> 00:22:14.680]  這個鋪路我們會討論
[00:22:14.680 --> 00:22:16.360]  可以經驗得到
[00:22:16.360 --> 00:22:18.120]  也可以經驗不到
[00:22:18.120 --> 00:22:19.560]  可以說
[00:22:19.560 --> 00:22:20.800]  經驗得到的就是
[00:22:20.800 --> 00:22:22.680]  譬如說他對人生的一些際遇
[00:22:22.680 --> 00:22:24.280]  給你一些機緣
[00:22:24.280 --> 00:22:27.600]  給你一些機會接觸基督徒
[00:22:27.600 --> 00:22:29.480]  或者某一些場合當中
[00:22:29.480 --> 00:22:31.000]  引起你對基督教的興趣
[00:22:31.000 --> 00:22:33.880]  這些都是神自己的安排
[00:22:33.880 --> 00:22:35.720]  令你走向福音
[00:22:36.600 --> 00:22:38.160]  一些經驗不到的
[00:22:38.160 --> 00:22:40.560]  就表示可能在你缺志的過程當中
[00:22:40.560 --> 00:22:42.080]  你不一定知道神
[00:22:42.080 --> 00:22:45.040]  是預早安排了你內裡的力量
[00:22:45.040 --> 00:22:45.840]  一會兒我會和大家說
[00:22:45.840 --> 00:22:50.640]  是令你先有一個願意悔改的動力
[00:22:50.640 --> 00:22:51.840]  然後你才悔改的
[00:22:51.840 --> 00:22:52.640]  一會兒我會和大家說
[00:22:52.640 --> 00:22:54.520]  永遠是神先過人的
[00:22:54.520 --> 00:22:58.040]  然後就是神呼召
[00:22:58.040 --> 00:22:59.400]  在那個時候裡面
[00:22:59.400 --> 00:23:00.800]  聖靈的感動
[00:23:00.800 --> 00:23:02.440]  呼召代表vocatio
[00:23:02.440 --> 00:23:04.200]  是代表聖靈的感動在這裡
[00:23:04.960 --> 00:23:06.120]  感動你的心
[00:23:06.120 --> 00:23:08.840]  讓你對神有一個新的觀念
[00:23:08.840 --> 00:23:10.760]  有新的回應
[00:23:10.760 --> 00:23:12.520]  對自己有新的角度
[00:23:12.520 --> 00:23:14.400]  眼光去了解自己的狀態
[00:23:14.400 --> 00:23:15.640]  然後呢
[00:23:15.640 --> 00:23:18.000]  到你願意缺志之後
[00:23:18.000 --> 00:23:21.560]  聖靈再給你一個所謂的
[00:23:21.560 --> 00:23:22.960]  Certitude
[00:23:22.960 --> 00:23:25.360]  一個確信
[00:23:25.360 --> 00:23:26.280]  一個確據
[00:23:26.280 --> 00:23:26.800]  給你說
[00:23:26.800 --> 00:23:27.480]  是了
[00:23:27.480 --> 00:23:28.400]  Assurance
[00:23:28.400 --> 00:23:29.680]  你這樣
[00:23:29.680 --> 00:23:31.960]  你就得到神的生命了
[00:23:31.960 --> 00:23:34.120]  你的罪得到赦免了
[00:23:34.680 --> 00:23:35.680]  這個可以說是
[00:23:35.680 --> 00:23:37.400]  神的三部曲
[00:23:37.400 --> 00:23:39.400]  這個神的角度來說
[00:23:39.400 --> 00:23:41.360]  重生一個人的三部曲
[00:23:41.360 --> 00:23:42.240]  好了
[00:23:42.240 --> 00:23:44.920]  從信仰的信心來說
[00:23:44.920 --> 00:23:46.160]  從人的角度來說
[00:23:46.160 --> 00:23:49.880]  人對這個神的工作的回應
[00:23:49.880 --> 00:23:52.240]  可以說是一個意志上的更新
[00:23:52.240 --> 00:23:54.240]  意志的回轉可以說是什麼呢
[00:23:54.240 --> 00:23:55.600]  首先是一個
[00:23:55.600 --> 00:23:57.080]  開悟
[00:23:57.080 --> 00:23:58.360]  中文譯為開悟
[00:23:58.360 --> 00:23:59.160]  我自己譯的
[00:23:59.160 --> 00:24:02.720]  拉丁文就是Notitia
[00:24:02.720 --> 00:24:03.720]  意思就是說
[00:24:03.720 --> 00:24:04.280]  一種的
[00:24:05.280 --> 00:24:06.000]  認識
[00:24:06.000 --> 00:24:07.320]  認識什麼呢
[00:24:07.320 --> 00:24:08.520]  認識神
[00:24:08.520 --> 00:24:09.640]  認識自己
[00:24:09.640 --> 00:24:13.280]  這種認識不是一種理智上的認識那麼簡單
[00:24:13.280 --> 00:24:14.600]  在信心意思來說
[00:24:14.600 --> 00:24:16.360]  一種新的認識
[00:24:16.360 --> 00:24:18.440]  一種可以說是一種突然間
[00:24:18.440 --> 00:24:19.440]  新的角度
[00:24:19.440 --> 00:24:20.360]  眼光
[00:24:20.360 --> 00:24:21.840]  去了解神
[00:24:21.840 --> 00:24:23.000]  一個新的角度
[00:24:23.000 --> 00:24:24.120]  眼光去了解自己
[00:24:24.120 --> 00:24:26.920]  他以往可能覺得自己很威風
[00:24:26.920 --> 00:24:29.280]  但是突然間在那個時刻當中
[00:24:29.280 --> 00:24:30.400]  他開始
[00:24:30.400 --> 00:24:32.280]  採取了一個新的眼光去了解自己
[00:24:32.840 --> 00:24:35.200]  原來他自己並不是像他想像中那麼好的
[00:24:35.200 --> 00:24:37.520]  或者他會
[00:24:37.520 --> 00:24:40.920]  從一個新的角度去看他自己過往的人生
[00:24:40.920 --> 00:24:42.080]  覺得他走到這裡
[00:24:42.080 --> 00:24:43.400]  他不可以再這樣走下去
[00:24:43.400 --> 00:24:44.560]  以前覺得
[00:24:44.560 --> 00:24:46.120]  神很無謂的
[00:24:46.120 --> 00:24:46.920]  這些東西
[00:24:46.920 --> 00:24:47.720]  神啊
[00:24:47.720 --> 00:24:48.400]  什麼耶穌啊
[00:24:48.400 --> 00:24:48.840]  這些
[00:24:48.840 --> 00:24:50.040]  很虛妙的
[00:24:50.040 --> 00:24:51.880]  在那一剎那裡
[00:24:51.880 --> 00:24:52.960]  信心的扭轉
[00:24:52.960 --> 00:24:53.920]  第一個角度
[00:24:53.920 --> 00:24:54.560]  就是覺得
[00:24:54.560 --> 00:24:56.720]  神很重要的
[00:24:56.720 --> 00:24:58.000]  在生命裡面
[00:24:58.000 --> 00:24:59.200]  很真實的
[00:24:59.200 --> 00:25:01.120]  這些可以說是一種
[00:25:01.520 --> 00:25:03.520]  嶄新的眼光的認識
[00:25:03.520 --> 00:25:04.640]  對神的新認識
[00:25:04.640 --> 00:25:05.680]  對自己的新認識
[00:25:05.680 --> 00:25:06.360]  這是起始點
[00:25:06.360 --> 00:25:07.520]  然後呢
[00:25:07.520 --> 00:25:08.800]  認同了
[00:25:08.800 --> 00:25:09.760]  Sensus
[00:25:09.760 --> 00:25:11.840]  一個認同的心境
[00:25:11.840 --> 00:25:12.440]  就是說
[00:25:12.440 --> 00:25:14.240]  相信神
[00:25:14.240 --> 00:25:16.560]  信神所說的話是真的
[00:25:16.560 --> 00:25:17.800]  信耶穌
[00:25:17.800 --> 00:25:19.120]  真的做到
[00:25:19.120 --> 00:25:20.880]  代替他
[00:25:20.880 --> 00:25:21.880]  受罰
[00:25:21.880 --> 00:25:23.160]  信耶穌那個
[00:25:23.160 --> 00:25:24.800]  帶給他的新的生命
[00:25:24.800 --> 00:25:26.360]  是可以在他的生命裡面
[00:25:26.360 --> 00:25:29.440]  產生一個奇妙的扭轉的力量
[00:25:29.440 --> 00:25:31.040]  然後呢
[00:25:31.160 --> 00:25:31.760]  最後呢
[00:25:31.760 --> 00:25:32.720]  一種所謂的
[00:25:32.720 --> 00:25:34.240]  一種Certainty
[00:25:34.240 --> 00:25:35.520]  Fiduciary
[00:25:35.520 --> 00:25:37.040]  Fiduciary就是一種
[00:25:37.040 --> 00:25:37.600]  是
[00:25:37.600 --> 00:25:38.880]  肯定
[00:25:38.880 --> 00:25:40.160]  肯定就是說
[00:25:40.160 --> 00:25:41.120]  他這種的
[00:25:41.120 --> 00:25:42.080]  相信
[00:25:42.080 --> 00:25:43.960]  成為一種確信
[00:25:43.960 --> 00:25:46.400]  那種確信是更加深一個層次的
[00:25:46.400 --> 00:25:48.440]  心底裡面的接受
[00:25:48.440 --> 00:25:50.640]  堅信不移
[00:25:50.640 --> 00:25:51.680]  可以我們叫做
[00:25:51.680 --> 00:25:52.800]  堅信不移
[00:25:52.800 --> 00:25:53.360]  不單說
[00:25:53.360 --> 00:25:54.680]  好了我相信這回事
[00:25:54.680 --> 00:25:55.400]  而是一種
[00:25:55.400 --> 00:25:56.560]  很深的相信
[00:25:56.560 --> 00:25:57.760]  深信到一個地步
[00:25:57.760 --> 00:25:58.800]  有人問他的時候
[00:25:58.800 --> 00:26:00.920]  他會為這個信有辯護的
[00:26:01.400 --> 00:26:03.160]  有不相信的朋友問他的時候
[00:26:03.160 --> 00:26:04.120]  他會希望
[00:26:04.120 --> 00:26:05.520]  他將他所相信的東西
[00:26:05.520 --> 00:26:07.040]  去解明給他聽
[00:26:07.040 --> 00:26:08.840]  甚至希望另外的人也相信
[00:26:08.840 --> 00:26:09.320]  你知道嗎
[00:26:09.320 --> 00:26:10.480]  那種這樣的情況
[00:26:10.480 --> 00:26:11.560]  這個信心是一個
[00:26:11.560 --> 00:26:12.720]  三部曲
[00:26:12.720 --> 00:26:14.720]  如果我們從一個的
[00:26:14.720 --> 00:26:16.480]  態度上面來說
[00:26:16.480 --> 00:26:17.680]  可以說是
[00:26:17.680 --> 00:26:18.640]  Conversion
[00:26:18.640 --> 00:26:19.640]  一個悔改
[00:26:19.640 --> 00:26:20.840]  也有一個三部曲的
[00:26:20.840 --> 00:26:22.360]  悔改就是一個
[00:26:22.360 --> 00:26:23.760]  行動上面的
[00:26:23.760 --> 00:26:24.720]  迴轉
[00:26:24.720 --> 00:26:27.320]  Contriteo是一個迴轉
[00:26:27.320 --> 00:26:28.200]  剛才說過
[00:26:28.200 --> 00:26:29.920]  迴轉就是好像一個人
[00:26:30.200 --> 00:26:31.280]  一個十字架在那裡
[00:26:31.280 --> 00:26:32.960]  走離開十字架
[00:26:32.960 --> 00:26:34.120]  又停在那裡
[00:26:34.120 --> 00:26:35.360]  想來想去
[00:26:35.360 --> 00:26:37.680]  好像剛才說信心的抉擇的時候
[00:26:37.680 --> 00:26:39.320]  他本來向這裡的
[00:26:39.320 --> 00:26:40.320]  轉回頭
[00:26:40.320 --> 00:26:42.640]  這個可以說是一個的
[00:26:42.640 --> 00:26:43.640]  迴轉
[00:26:43.640 --> 00:26:44.920]  所以
[00:26:44.920 --> 00:26:47.240]  悔改一定有個迴轉的意義在這裡
[00:26:47.240 --> 00:26:48.840]  等一下我們會討論
[00:26:48.840 --> 00:26:50.280]  是不是180度的迴轉
[00:26:50.280 --> 00:26:51.960]  有沒有人是信
[00:26:51.960 --> 00:26:53.920]  悔改不是完全迴轉的呢
[00:26:53.920 --> 00:26:54.920]  都有的
[00:26:54.920 --> 00:26:57.360]  很多時候我們在傳統
[00:26:57.360 --> 00:26:58.280]  很強調
[00:26:58.360 --> 00:27:00.280]  悔改是180度迴轉的
[00:27:00.280 --> 00:27:01.640]  以往認為好的東西
[00:27:01.640 --> 00:27:02.520]  現在認為不好
[00:27:02.520 --> 00:27:04.440]  以往那些
[00:27:04.440 --> 00:27:05.760]  追隨的東西
[00:27:05.760 --> 00:27:06.680]  全部要扔掉
[00:27:06.680 --> 00:27:08.480]  重新開始新的追尋
[00:27:08.480 --> 00:27:10.280]  有很多人是這樣
[00:27:10.280 --> 00:27:11.760]  但有些人不是這樣的
[00:27:11.760 --> 00:27:12.960]  有些人
[00:27:12.960 --> 00:27:15.160]  就是他以往所信的東西
[00:27:15.160 --> 00:27:16.120]  他沒有扔掉
[00:27:16.120 --> 00:27:18.600]  但是他的信仰
[00:27:18.600 --> 00:27:20.240]  帶給他一個嶄新的了解
[00:27:20.240 --> 00:27:21.840]  原來是以往所信的東西
[00:27:21.840 --> 00:27:24.120]  並不能夠帶給他一個完全的生命
[00:27:24.120 --> 00:27:25.760]  現在他加在基督教裡面
[00:27:25.760 --> 00:27:26.520]  就完全了
[00:27:26.520 --> 00:27:27.480]  變成了
[00:27:27.840 --> 00:27:28.520]  不是一個
[00:27:28.520 --> 00:27:30.360]  單純是悔改
[00:27:30.360 --> 00:27:31.480]  凋棄
[00:27:31.480 --> 00:27:33.320]  重新的意義
[00:27:33.320 --> 00:27:33.920]  而是一個
[00:27:33.920 --> 00:27:34.720]  fulfillment
[00:27:34.720 --> 00:27:35.240]  一種
[00:27:35.240 --> 00:27:35.840]  是
[00:27:35.840 --> 00:27:36.640]  補足
[00:27:36.640 --> 00:27:38.080]  完成的意義
[00:27:38.080 --> 00:27:40.680]  譬如很多回教國家的人
[00:27:40.680 --> 00:27:41.800]  信回教的人
[00:27:41.800 --> 00:27:42.520]  他信耶穌
[00:27:42.520 --> 00:27:43.360]  做一個基督徒
[00:27:43.360 --> 00:27:44.840]  他並沒有扔掉
[00:27:44.840 --> 00:27:46.320]  以往那些信仰
[00:27:46.320 --> 00:27:48.200]  因為他所信的神
[00:27:48.200 --> 00:27:50.400]  都是基督教的神
[00:27:50.400 --> 00:27:51.920]  不過他信錯
[00:27:51.920 --> 00:27:53.160]  信得不準確
[00:27:53.160 --> 00:27:55.600]  阿拉和那個真神
[00:27:55.600 --> 00:27:57.520]  好像一個回教徒
[00:27:57.520 --> 00:27:58.880]  他所寫的見證裡面
[00:27:58.880 --> 00:28:01.320]  到他決意信耶穌
[00:28:01.320 --> 00:28:02.600]  成為基督徒的時候
[00:28:02.600 --> 00:28:04.920]  他有一個最強烈的感覺
[00:28:04.920 --> 00:28:05.360]  就是說
[00:28:05.360 --> 00:28:06.760]  他不是覺得他以前的東西
[00:28:06.760 --> 00:28:07.520]  全部錯了
[00:28:07.520 --> 00:28:09.360]  他只不過是從今之後
[00:28:09.360 --> 00:28:10.520]  我夠膽
[00:28:10.520 --> 00:28:11.640]  叫我的神做
[00:28:11.640 --> 00:28:12.440]  阿爸父了
[00:28:12.440 --> 00:28:14.320]  因為以往回教的神
[00:28:14.320 --> 00:28:15.080]  是離他很遠的
[00:28:15.080 --> 00:28:15.360]  一個
[00:28:15.360 --> 00:28:16.560]  很嚴厲
[00:28:16.560 --> 00:28:17.800]  很高高在上
[00:28:17.800 --> 00:28:19.000]  不可觸摸的一個
[00:28:19.000 --> 00:28:19.760]  夠弱的神
[00:28:19.760 --> 00:28:20.560]  現在
[00:28:20.560 --> 00:28:21.480]  有了耶穌基督
[00:28:21.480 --> 00:28:22.600]  我很親切的
[00:28:22.600 --> 00:28:24.000]  可以叫他做父親
[00:28:24.000 --> 00:28:25.680]  就是說這個回教徒
[00:28:25.840 --> 00:28:26.720]  並沒有將他以往的東西
[00:28:26.720 --> 00:28:27.560]  全部扔掉
[00:28:27.560 --> 00:28:28.560]  以往來說
[00:28:28.560 --> 00:28:29.440]  每一個人信耶穌
[00:28:29.440 --> 00:28:30.400]  都沒有將他以往的東西
[00:28:30.400 --> 00:28:31.240]  全部扔掉
[00:28:31.240 --> 00:28:32.600]  如果我們傳一個福音
[00:28:32.600 --> 00:28:34.000]  說要他扔掉以往的東西
[00:28:34.000 --> 00:28:35.360]  其實就不是很公平
[00:28:35.360 --> 00:28:38.120]  另外一個典型的梁燕城
[00:28:38.120 --> 00:28:40.200]  這麼老友才這樣說
[00:28:40.200 --> 00:28:41.760]  他沒有扔掉以前的東西
[00:28:41.760 --> 00:28:43.720]  不過他信耶穌
[00:28:43.720 --> 00:28:45.880]  他就覺得他以前信的
[00:28:45.880 --> 00:28:46.640]  儒家那套
[00:28:46.640 --> 00:28:47.440]  佛教那套
[00:28:47.440 --> 00:28:48.320]  不完全
[00:28:48.320 --> 00:28:49.120]  所以他經常說
[00:28:49.120 --> 00:28:49.840]  就是
[00:28:49.840 --> 00:28:51.000]  就是
[00:28:51.000 --> 00:28:52.720]  宗教比較裡面
[00:28:52.720 --> 00:28:53.200]  經常說
[00:28:53.200 --> 00:28:54.360]  更加
[00:28:54.360 --> 00:28:55.400]  境界更加高
[00:28:55.400 --> 00:28:56.560]  我們看他的那個
[00:28:56.560 --> 00:28:58.520]  慧景神就知道了
[00:28:58.520 --> 00:29:00.560]  基督教並沒有扔掉
[00:29:00.560 --> 00:29:02.120]  其他宗教
[00:29:02.120 --> 00:29:03.120]  不過基督教
[00:29:03.120 --> 00:29:04.520]  是完成了其他宗教
[00:29:04.520 --> 00:29:05.400]  完成不了的東西
[00:29:05.400 --> 00:29:06.720]  所以成為基督徒之後
[00:29:06.720 --> 00:29:07.320]  他呢
[00:29:07.320 --> 00:29:09.000]  他發覺他得到的東西
[00:29:09.000 --> 00:29:09.760]  更多
[00:29:09.760 --> 00:29:11.760]  在這個過程裡面
[00:29:11.760 --> 00:29:13.040]  就一個迴轉
[00:29:13.040 --> 00:29:14.360]  是有斟酌的餘地
[00:29:14.360 --> 00:29:15.640]  不過對於很多人來說
[00:29:15.640 --> 00:29:16.640]  這個迴轉
[00:29:16.640 --> 00:29:17.560]  是需要的
[00:29:17.560 --> 00:29:18.720]  扭轉
[00:29:18.720 --> 00:29:19.800]  如果沒有迴轉
[00:29:19.800 --> 00:29:20.520]  這個迴事
[00:29:20.520 --> 00:29:21.560]  就沒有那個
[00:29:21.560 --> 00:29:22.480]  所謂conversion
[00:29:22.480 --> 00:29:23.000]  好了
[00:29:23.000 --> 00:29:24.200]  然後
[00:29:24.200 --> 00:29:27.240]  這個迴轉了之後
[00:29:27.240 --> 00:29:29.040]  然後從罪當中
[00:29:29.040 --> 00:29:29.720]  是
[00:29:29.720 --> 00:29:30.960]  悔罪
[00:29:30.960 --> 00:29:32.800]  就是對自己
[00:29:32.800 --> 00:29:33.840]  以往
[00:29:33.840 --> 00:29:35.480]  和現今所做的事情
[00:29:35.480 --> 00:29:36.080]  覺得
[00:29:36.080 --> 00:29:36.720]  很
[00:29:36.720 --> 00:29:38.080]  後悔
[00:29:38.080 --> 00:29:39.040]  覺得很不對
[00:29:39.040 --> 00:29:41.240]  punitentia
[00:29:41.240 --> 00:29:42.040]  我覺得
[00:29:42.040 --> 00:29:42.720]  一種的
[00:29:42.720 --> 00:29:44.200]  感覺到自己
[00:29:44.200 --> 00:29:44.760]  是
[00:29:44.760 --> 00:29:46.080]  對不起神
[00:29:46.080 --> 00:29:48.040]  覺得自己做很多的事情
[00:29:48.040 --> 00:29:48.560]  以往
[00:29:48.560 --> 00:29:50.080]  和現在的
[00:29:50.080 --> 00:29:52.640]  都覺得很難過
[00:29:52.640 --> 00:29:53.520]  這個是
[00:29:53.840 --> 00:29:54.760]  行動上
[00:29:54.760 --> 00:29:55.640]  一個表現
[00:29:55.640 --> 00:29:57.200]  第三個表現
[00:29:57.200 --> 00:29:57.920]  就是捨己
[00:29:57.920 --> 00:29:59.560]  自我否定
[00:29:59.560 --> 00:30:00.040]  就是說
[00:30:00.040 --> 00:30:01.400]  不再是我
[00:30:01.400 --> 00:30:02.960]  不再是我
[00:30:02.960 --> 00:30:04.120]  或者是
[00:30:04.120 --> 00:30:07.120]  那個捨己的意義
[00:30:07.120 --> 00:30:08.320]  就不是說
[00:30:08.320 --> 00:30:09.280]  從今之後
[00:30:09.280 --> 00:30:10.480]  放棄自己
[00:30:10.480 --> 00:30:11.960]  放棄一切
[00:30:11.960 --> 00:30:12.520]  自己的努力
[00:30:12.520 --> 00:30:12.960]  不是
[00:30:12.960 --> 00:30:14.680]  在聖經裡面
[00:30:14.680 --> 00:30:16.120]  新約的捨己
[00:30:16.120 --> 00:30:17.440]  自我否定
[00:30:17.440 --> 00:30:18.600]  有兩場意思
[00:30:18.600 --> 00:30:19.280]  第一
[00:30:19.280 --> 00:30:21.320]  不是放棄自我努力
[00:30:21.320 --> 00:30:22.640]  那不如自殺更好
[00:30:22.640 --> 00:30:22.960]  是不是
[00:30:22.960 --> 00:30:23.400]  不是
[00:30:24.400 --> 00:30:25.840]  自我否定
[00:30:25.840 --> 00:30:30.160]  是否定舊我的價值觀念和人生觀
[00:30:30.160 --> 00:30:31.200]  然後
[00:30:31.200 --> 00:30:34.840]  開展一個新我的價值觀念和人生觀
[00:30:34.840 --> 00:30:37.800]  一個新舊的我的替換
[00:30:37.800 --> 00:30:38.600]  明白嗎
[00:30:38.600 --> 00:30:39.200]  所以
[00:30:39.200 --> 00:30:40.320]  自我否定
[00:30:40.320 --> 00:30:41.920]  是否定舊的自我
[00:30:41.920 --> 00:30:43.720]  是披上一個
[00:30:43.720 --> 00:30:45.880]  穿上一個新的自我
[00:30:45.880 --> 00:30:47.200]  所以那個自我仍然在
[00:30:47.200 --> 00:30:49.400]  如果你查解太書
[00:30:49.400 --> 00:30:49.880]  你查
[00:30:49.880 --> 00:30:52.120]  耶穌所說的話
[00:30:52.120 --> 00:30:52.680]  或者是
[00:30:53.040 --> 00:30:54.520]  菲律賓書所說的
[00:30:54.520 --> 00:30:55.040]  那種的
[00:30:55.040 --> 00:30:56.320]  不再是我
[00:30:56.320 --> 00:30:56.880]  或者是
[00:30:56.880 --> 00:30:57.840]  如今的
[00:30:57.840 --> 00:30:59.200]  基督在我裡面活著
[00:30:59.200 --> 00:31:00.960]  那個意思就是這樣
[00:31:00.960 --> 00:31:04.360]  或者自我的成就感消失
[00:31:04.360 --> 00:31:05.400]  就是
[00:31:05.400 --> 00:31:06.200]  那種的
[00:31:06.200 --> 00:31:08.040]  自我否定就是
[00:31:08.040 --> 00:31:09.400]  當我
[00:31:09.400 --> 00:31:10.320]  去
[00:31:10.320 --> 00:31:12.040]  做任何事情的時候
[00:31:12.040 --> 00:31:14.760]  當我去努力傳福音的時候
[00:31:14.760 --> 00:31:16.160]  當我去侍奉的時候
[00:31:16.160 --> 00:31:17.240]  當我去禱告的時候
[00:31:17.240 --> 00:31:18.280]  我那個的
[00:31:18.280 --> 00:31:19.480]  重點
[00:31:19.480 --> 00:31:21.680]  那個專注在
[00:31:21.680 --> 00:31:22.600]  神
[00:31:22.600 --> 00:31:23.760]  身上
[00:31:23.760 --> 00:31:24.560]  得到滿足
[00:31:24.560 --> 00:31:26.080]  而不是在
[00:31:26.080 --> 00:31:27.280]  自己
[00:31:27.280 --> 00:31:28.800]  的成就感裡面
[00:31:28.800 --> 00:31:30.320]  這個比較哲學性一點
[00:31:30.320 --> 00:31:32.640]  就是說不將自己的努力
[00:31:32.640 --> 00:31:34.760]  成為一個欣賞的對象
[00:31:34.760 --> 00:31:36.000]  而是一切
[00:31:36.000 --> 00:31:37.560]  神自己欣賞對象
[00:31:37.560 --> 00:31:39.640]  正如耶穌所說的
[00:31:39.640 --> 00:31:40.880]  你要施捨別人的時候
[00:31:40.880 --> 00:31:41.920]  不要讓你早就知道
[00:31:41.920 --> 00:31:42.960]  右手所做的事情
[00:31:42.960 --> 00:31:43.480]  這樣
[00:31:43.480 --> 00:31:46.920]  所以你另一次的聚會
[00:31:46.920 --> 00:31:47.760]  那麼
[00:31:47.760 --> 00:31:49.280]  將會有
[00:31:49.280 --> 00:31:51.280]  就像禱告會
[00:31:51.280 --> 00:31:53.960]  你祈禱得很狠切
[00:31:53.960 --> 00:31:54.800]  使得
[00:31:54.800 --> 00:31:56.880]  所有的弟兄姊妹都很受感動
