
[00:00:00.000 --> 00:00:08.000]  今天跟大家看的經文是在詩篇第十五篇
[00:19:41.000 --> 00:19:43.000]  說人壞話
[00:19:43.000 --> 00:19:45.000]  與事實不符是不行的
[00:19:45.000 --> 00:19:48.000]  不除火毀謗倫理
[00:19:48.000 --> 00:19:50.000]  這裏其實很特別
[00:19:50.000 --> 00:19:55.000]  現在可能更加這段說話
[00:19:55.000 --> 00:19:59.000]  這句說話相關性更加強
[00:19:59.000 --> 00:20:01.000]  更加relevant
[00:20:01.000 --> 00:20:03.000]  除火毀謗倫理
[00:20:03.000 --> 00:20:04.000]  在互聯網的世界
[00:20:04.000 --> 00:20:06.000]  其實大家都除火的
[00:20:06.000 --> 00:20:08.000]  一窩蜂
[00:20:08.000 --> 00:20:11.000]  我們剛剛馬拉松
[00:20:11.000 --> 00:20:12.000]  上個禮拜日
[00:20:12.000 --> 00:20:13.000]  剛剛跑完馬拉松
[00:20:13.000 --> 00:20:16.000]  禮拜日早上出去崇拜的時候
[00:20:16.000 --> 00:20:17.000]  一下落船
[00:20:17.000 --> 00:20:20.000]  路經經過中環碼頭
[00:20:20.000 --> 00:20:22.000]  全部都是人頭
[00:20:22.000 --> 00:20:24.000]  很多人在拍照
[00:20:24.000 --> 00:20:27.000]  人們一邊跑一邊揮手
[00:20:27.000 --> 00:20:29.000]  在行人天橋上的人揮手拍照
[00:20:29.000 --> 00:20:32.000]  這次也有人說
[00:20:32.000 --> 00:20:33.000]  沒有人跑
[00:20:33.000 --> 00:20:34.000]  我跑
[00:20:34.000 --> 00:20:36.000]  有些專家說
[00:20:36.000 --> 00:20:39.000]  香港就算是這類運動
[00:20:39.000 --> 00:20:41.000]  也有羊群的心理
[00:20:41.000 --> 00:20:42.000]  人做我做
[00:20:42.000 --> 00:20:43.000]  還沒預備好
[00:20:43.000 --> 00:20:44.000]  以為自己搞得定
[00:20:44.000 --> 00:20:46.000]  跑一跑算什麼
[00:20:46.000 --> 00:20:48.000]  大家一起去跑
[00:20:48.000 --> 00:20:52.000]  除火在互聯網的時代
[00:20:52.000 --> 00:20:55.000]  當有些事情出來
[00:20:55.000 --> 00:20:57.000]  大家都有意見
[00:20:57.000 --> 00:20:59.000]  在互聯網表達意見
[00:20:59.000 --> 00:21:01.000]  就已經是常事
[00:21:01.000 --> 00:21:03.000]  這太簡單了
[00:21:03.000 --> 00:21:07.000]  互聯網是一個太大的平台
[00:21:07.000 --> 00:21:09.000]  讓大家都可以表達任何意見
[00:21:09.000 --> 00:21:10.000]  而且不需要show up
[00:21:10.000 --> 00:21:13.000]  不需要告訴別人你是誰
[00:21:13.000 --> 00:21:15.000]  說了話
[00:21:15.000 --> 00:21:19.000]  很大程度上不需要負任
[00:21:19.000 --> 00:21:20.000]  以至洗板
[00:21:20.000 --> 00:21:22.000]  一來的時候不喜歡
[00:21:22.000 --> 00:21:24.000]  全部都可以洗板
[00:21:24.000 --> 00:21:26.000]  所謂洗板不是全港七百萬人
[00:21:26.000 --> 00:21:28.000]  都同一個意見一起去洗
[00:21:28.000 --> 00:21:29.000]  不需要的
[00:21:29.000 --> 00:21:31.000]  要知道任何一件事
[00:21:31.000 --> 00:21:34.000]  如果有一兩千人跟你洗板
[00:21:34.000 --> 00:21:36.000]  壓力都超大
[00:21:36.000 --> 00:21:38.000]  已經是很誇張
[00:21:38.000 --> 00:21:42.000]  在美國時不時都有新聞
[00:21:42.000 --> 00:21:46.000]  中學生被網上欺凌
[00:21:46.000 --> 00:21:49.000]  不堪欺凌就自殺
[00:21:49.000 --> 00:21:51.000]  很多時候欺凌
[00:21:51.000 --> 00:21:55.000]  因為身體肥胖
[00:21:55.000 --> 00:21:58.000]  或是這個位置覺得別人不喜歡
[00:21:58.000 --> 00:22:00.000]  甚至有些人
[00:22:00.000 --> 00:22:03.000]  我就是看你不順眼
[00:22:03.000 --> 00:22:09.000]  網上就整一班人群起公知
[00:22:09.000 --> 00:22:12.000]  傷害性超級大
[00:22:12.000 --> 00:22:16.000]  除火都不理會
[00:22:16.000 --> 00:22:20.000]  再加上互聯網上收到的資訊
[00:22:20.000 --> 00:22:24.000]  有時都不是三思
[00:22:24.000 --> 00:22:25.000]  不能思考
[00:22:25.000 --> 00:22:29.000]  而是大部份情況都discount互聯網
[00:22:29.000 --> 00:22:34.000]  尤其是網上的資訊
[00:22:34.000 --> 00:22:36.000]  在美國競選總統
[00:22:36.000 --> 00:22:38.000]  其中一個很大的issue
[00:22:38.000 --> 00:22:39.000]  新的名稱
[00:22:39.000 --> 00:22:40.000]  Fake News
[00:22:40.000 --> 00:22:42.000]  Fake News當然可以說得過份
[00:22:42.000 --> 00:22:43.000]  什麼都叫Fake News
[00:22:43.000 --> 00:22:45.000]  就我的就是真實新聞
[00:22:45.000 --> 00:22:47.000]  不就我的就是Fake News
[00:22:47.000 --> 00:22:49.000]  美國總統很明顯有這個傾向
[00:22:49.000 --> 00:22:52.000]  可以這樣做到過份
[00:22:52.000 --> 00:22:55.000]  但是無可否認
[00:22:55.000 --> 00:22:57.000]  亦都很難分辨
[00:22:57.000 --> 00:23:01.000]  因為充斥著各式各樣的消息
[00:23:01.000 --> 00:23:03.000]  你怎麼分辨呢
[00:23:03.000 --> 00:23:06.000]  而出現某些誘因的時候
[00:23:06.000 --> 00:23:11.000]  就可以一窩蜂地去打壓某些人
[00:23:11.000 --> 00:23:13.000]  批評某些人
[00:23:13.000 --> 00:23:15.000]  毀謗某些人
[00:23:15.000 --> 00:23:22.000]  這個用嘴唇來傷害對方
[00:23:22.000 --> 00:23:24.000]  大衛說
[00:23:24.000 --> 00:23:27.000]  行為正直 做事公義 心裡說實話的人
[00:23:27.000 --> 00:23:29.000]  他用心裡說實話
[00:23:29.000 --> 00:23:30.000]  其實是
[00:23:30.000 --> 00:23:33.000]  起碼心裡的態度是這樣
[00:23:33.000 --> 00:23:35.000]  直接的表現就是
[00:23:35.000 --> 00:23:39.000]  你的嘴巴是怎樣對人
[00:23:39.000 --> 00:23:41.000]  是不是每次都出言不遜
[00:23:41.000 --> 00:23:49.000]  每次都要在言語上針對對方
[00:23:49.000 --> 00:23:51.000]  傷害對方
[00:23:51.000 --> 00:23:55.000]  還有毀謗
[00:23:55.000 --> 00:23:59.000]  這裏可能還沒有明顯牽涉到作假
[00:23:59.000 --> 00:24:05.000]  其實毀謗應該有作假的味道在裏面
[00:24:05.000 --> 00:24:10.000]  沒有明顯牽涉到
[00:24:10.000 --> 00:24:12.000]  去到第五節
[00:24:12.000 --> 00:24:14.000]  不受賄賂以害無辜
[00:24:14.000 --> 00:24:17.000]  就已經明顯地牽涉到作假
[00:24:17.000 --> 00:24:19.000]  因為那個是無辜的
[00:24:19.000 --> 00:24:23.000]  所以這個和真假公義和正直
[00:24:23.000 --> 00:24:28.000]  往往會牽涉到真假的問題
[00:24:28.000 --> 00:24:35.000]  心裡說實話都牽涉到真假的事情
[00:24:35.000 --> 00:24:38.000]  第四節說他眼中是藐視匪類
[00:24:38.000 --> 00:24:40.000]  卻尊重敬畏耶華的人
[00:24:40.000 --> 00:24:43.000]  藐視匪類是很特別的一句話
[00:24:43.000 --> 00:24:49.000]  何秀版說藐視卑鄙人
[00:24:49.000 --> 00:24:51.000]  其實卑鄙人可能是
[00:24:51.000 --> 00:24:53.000]  匪類是接近原文的意思
[00:24:53.000 --> 00:24:55.000]  但什麼叫做匪類
[00:24:55.000 --> 00:24:57.000]  我又不是藐視
[00:24:57.000 --> 00:24:58.000]  我是怕
[00:24:58.000 --> 00:24:59.000]  怕那些匪類
[00:24:59.000 --> 00:25:04.000]  所以何秀版就將意思稍為引申一下
[00:25:04.000 --> 00:25:08.000]  引申我憎一個敬畏耶華
[00:25:08.000 --> 00:25:11.000]  一個能夠住起和接近
[00:25:11.000 --> 00:25:13.000]  而耶華親近上帝的人
[00:25:13.000 --> 00:25:15.000]  是有些人會憎恨的
[00:25:15.000 --> 00:25:17.000]  某個程度上
[00:25:17.000 --> 00:25:21.000]  在大衛的眼中已經說得很明白
[00:25:21.000 --> 00:25:26.000]  做基督肯定不是討所有人的目的
[00:25:26.000 --> 00:25:28.000]  或者我們生活的態度
[00:25:28.000 --> 00:25:31.000]  不是為了討所有人喜悅
[00:25:31.000 --> 00:25:35.000]  也不是需要喜歡所有人
[00:25:35.000 --> 00:25:38.000]  某些人是要藐視
[00:25:38.000 --> 00:25:41.000]  藐視是一個很強的字眼
[00:25:41.000 --> 00:25:44.000]  看不起藐視
[00:25:44.000 --> 00:25:45.000]  意思是藐視某人
[00:25:45.000 --> 00:25:47.000]  起碼你不做那些人
[00:25:47.000 --> 00:25:49.000]  否則你連自己都看不起
[00:25:49.000 --> 00:25:52.000]  你不喜歡一個人
[00:25:52.000 --> 00:25:54.000]  有很多原因
[00:25:54.000 --> 00:25:56.000]  但如果你藐視他
[00:25:56.000 --> 00:25:59.000]  在態度上起碼你不會複製
[00:25:59.000 --> 00:26:04.000]  那個人不是你複製參考模仿的對象
[00:26:04.000 --> 00:26:07.000]  相反卻是尊重敬畏耶華的人
[00:26:07.000 --> 00:26:11.000]  所以參照無論你理解是匪類也好
[00:26:11.000 --> 00:26:13.000]  卑鄙人也好
[00:26:13.000 --> 00:26:14.000]  不知為何
[00:26:14.000 --> 00:26:16.000]  你看看相反
[00:26:16.000 --> 00:26:19.000]  相反就是敬畏耶華的人
[00:26:19.000 --> 00:26:23.000]  敬畏耶華的人是一個怎樣的人呢
[00:26:23.000 --> 00:26:29.000]  都不是一句話能夠說得完的事情
[00:26:29.000 --> 00:26:31.000]  如果你看針研
[00:26:31.000 --> 00:26:33.000]  你看詩篇開頭的時候
[00:26:33.000 --> 00:26:37.000]  針研裡面所說的敬畏耶華
[00:26:37.000 --> 00:26:40.000]  基本上都是愛他的律法的人
[00:26:40.000 --> 00:26:42.000]  詩篇第一篇裡面都是這樣說
[00:26:42.000 --> 00:26:47.000]  和上面第二第三節都是吻合的
[00:26:47.000 --> 00:26:52.000]  即是那個人的態度是正直
[00:26:52.000 --> 00:26:56.000]  那個人的態度按照著上帝的律法
[00:26:56.000 --> 00:26:59.000]  對人不會害人
[00:26:59.000 --> 00:27:04.000]  和人的相處會有善意
[00:27:04.000 --> 00:27:07.000]  甚至這裡再進一步
[00:27:07.000 --> 00:27:08.000]  他發了誓
[00:27:08.000 --> 00:27:11.000]  雖然自己吃虧也不更改
[00:27:11.000 --> 00:27:13.000]  這件事就很難了
[00:27:13.000 --> 00:27:20.000]  誰發誓吃虧的話
[00:27:20.000 --> 00:27:22.000]  會退回的
[00:27:22.000 --> 00:27:24.000]  馬上退縮
[00:27:24.000 --> 00:27:26.000]  我不要你叫他走
[00:27:26.000 --> 00:27:27.000]  沒理由要你去走
[00:27:27.000 --> 00:27:29.000]  自己也很入座
[00:27:29.000 --> 00:27:35.000]  如果從現在這個世界的場合
[00:27:35.000 --> 00:27:38.000]  我們所謂發誓
[00:27:38.000 --> 00:27:39.000]  現在沒有什麼人發誓
[00:27:39.000 --> 00:27:41.000]  宣誓就職會有
[00:27:41.000 --> 00:27:44.000]  基本上我們說是明顯的宣誓
[00:27:44.000 --> 00:27:48.000]  但是很多時候我們現在做事
[00:27:48.000 --> 00:27:50.000]  就不是發誓說簽合約
[00:27:50.000 --> 00:27:52.000]  簽了合約其實就是發誓
[00:27:52.000 --> 00:27:55.000]  基本上等同以前的宣誓或者發誓
[00:27:55.000 --> 00:27:58.000]  簽了合約可以毀約嗎
[00:27:58.000 --> 00:28:00.000]  可以
[00:28:00.000 --> 00:28:02.000]  通常合約裡面已經有聲明
[00:28:02.000 --> 00:28:04.000]  如果毀約的話
[00:28:04.000 --> 00:28:06.000]  是要付代價的
[00:28:06.000 --> 00:28:07.000]  譬如買樓
[00:28:07.000 --> 00:28:09.000]  簽了臨時買賣合約
[00:28:09.000 --> 00:28:11.000]  下了訂
[00:28:11.000 --> 00:28:12.000]  你又毀約不要
[00:28:12.000 --> 00:28:14.000]  突然間你見到樓市
[00:28:14.000 --> 00:28:15.000]  這樣搞法
[00:28:15.000 --> 00:28:16.000]  真的搞不定
[00:28:16.000 --> 00:28:18.000]  寧可就撻了訂
[00:28:18.000 --> 00:28:20.000]  撻訂就是你的懲罰
[00:28:20.000 --> 00:28:22.000]  就是對方的補償
[00:28:22.000 --> 00:28:24.000]  可以這樣看
[00:28:24.000 --> 00:28:26.000]  你可以毀約
[00:28:26.000 --> 00:28:28.000]  但是你一定要
[00:28:28.000 --> 00:28:30.000]  毀約會吃虧
[00:28:30.000 --> 00:28:33.000]  這裡就倒過來說
[00:28:33.000 --> 00:28:35.000]  就算自己吃虧
[00:28:35.000 --> 00:28:36.000]  也不毀約
[00:28:36.000 --> 00:28:38.000]  毀約會吃虧
[00:28:38.000 --> 00:28:41.000]  即使吃虧也不毀約
[00:28:41.000 --> 00:28:43.000]  某程度上都類似
[00:28:43.000 --> 00:28:45.000]  我們不要將它看成
[00:28:45.000 --> 00:28:47.000]  這麼極端的一件事情
[00:28:47.000 --> 00:28:49.000]  即使吃虧也不可以毀約
[00:28:49.000 --> 00:28:51.000]  因為即使現在的時候
[00:28:51.000 --> 00:28:52.000]  你毀約也要吃虧
[00:28:52.000 --> 00:28:56.000]  也沒有這麼好的一件事
[00:28:56.000 --> 00:28:57.000]  任你說
[00:28:57.000 --> 00:29:00.000]  保障雙方的利益
[00:29:00.000 --> 00:29:01.000]  不過這裡有一樣東西
[00:29:01.000 --> 00:29:03.000]  更加需要注意
[00:29:03.000 --> 00:29:05.000]  就是以前因為不是
[00:29:05.000 --> 00:29:06.000]  去到耶穌時期
[00:29:06.000 --> 00:29:09.000]  已經很多東西是要簽約的
[00:29:09.000 --> 00:29:11.000]  耶穌時期遺留下來
[00:29:11.000 --> 00:29:13.000]  就是新約
[00:29:13.000 --> 00:29:15.000]  公元前公元後期間
[00:29:15.000 --> 00:29:16.000]  遺留下來的文獻當中
[00:29:16.000 --> 00:29:18.000]  有些是發現葡萄籽
[00:29:18.000 --> 00:29:20.000]  在沙漠裏面保存得比較好
[00:29:20.000 --> 00:29:22.000]  葡萄籽首抽本
[00:29:22.000 --> 00:29:24.000]  牽涉及一些買賣契約
[00:29:24.000 --> 00:29:26.000]  已經有了
[00:29:26.000 --> 00:29:28.000]  但以前說過
[00:29:28.000 --> 00:29:30.000]  更加多的是指天篤地
[00:29:30.000 --> 00:29:32.000]  起誓
[00:29:32.000 --> 00:29:35.000]  好像宣誓
[00:29:35.000 --> 00:29:37.000]  按著聖經宣誓
[00:29:37.000 --> 00:29:38.000]  一樣美國總統
[00:29:38.000 --> 00:29:40.000]  在這些位置
[00:29:40.000 --> 00:29:41.000]  你發誓了
[00:29:41.000 --> 00:29:43.000]  會將上帝拉扯進來
[00:29:43.000 --> 00:29:45.000]  上帝做我的見證人
[00:29:45.000 --> 00:29:47.000]  宣誓的意思
[00:29:47.000 --> 00:29:49.000]  其實是拿上帝來做見證人
[00:29:49.000 --> 00:29:51.000]  因為宣誓是需要見證人的
[00:29:51.000 --> 00:29:54.000]  尤其是身邊沒有第三個
[00:29:54.000 --> 00:29:56.000]  第四個的時候
[00:29:56.000 --> 00:29:58.000]  你拿上帝來做見證人
[00:29:58.000 --> 00:30:00.000]  將上帝拉扯了下來
[00:30:00.000 --> 00:30:02.000]  正因為這樣
[00:30:02.000 --> 00:30:05.000]  在這裏也牽涉及律法
[00:30:05.000 --> 00:30:08.000]  意思是不能夠網清上帝的名
[00:30:08.000 --> 00:30:10.000]  不能夠找上帝的殯
[00:30:10.000 --> 00:30:12.000]  將上帝拉扯下來
[00:30:12.000 --> 00:30:14.000]  然後到時候
[00:30:14.000 --> 00:30:16.000]  發覺是利益有關的時候
[00:30:16.000 --> 00:30:18.000]  就將上帝放在一邊
[00:30:18.000 --> 00:30:20.000]  即使自己吃虧
[00:30:20.000 --> 00:30:22.000]  也不更改
[00:30:22.000 --> 00:30:26.000]  是一種在社會交往上
[00:30:26.000 --> 00:30:27.000]  有種恆常性
[00:30:27.000 --> 00:30:29.000]  有種可靠性
[00:30:29.000 --> 00:30:33.000]  所以從第三第四節
[00:30:33.000 --> 00:30:34.000]  你這樣看來
[00:30:34.000 --> 00:30:39.000]  其實所謂能夠親近上帝的人
[00:30:39.000 --> 00:30:41.000]  他做事的作風
[00:30:41.000 --> 00:30:43.000]  也有種可靠性
[00:30:43.000 --> 00:30:45.000]  不會變的
[00:30:45.000 --> 00:30:46.000]  不會一下子就變
[00:30:46.000 --> 00:30:48.000]  恆是公義心裡說實話
[00:30:48.000 --> 00:30:49.000]  正正就是有可靠性
[00:30:49.000 --> 00:30:51.000]  因為如果是恆是不正直歪曲
[00:30:51.000 --> 00:30:53.000]  你是很難預期的
[00:30:53.000 --> 00:30:56.000]  因為如果按照自己的利益
[00:30:56.000 --> 00:30:59.000]  你猜不到他的利益是怎樣
[00:30:59.000 --> 00:31:00.000]  他一時會這樣
[00:31:00.000 --> 00:31:02.000]  一時會這樣
[00:31:02.000 --> 00:31:03.000]  恆是不公義
[00:31:03.000 --> 00:31:05.000]  你不知道他不公義成怎樣
[00:31:05.000 --> 00:31:07.000]  你都很難估計的
[00:31:07.000 --> 00:31:09.000]  如果嘴巴
[00:31:09.000 --> 00:31:11.000]  譬如說
[00:31:11.000 --> 00:31:13.000]  那個人又會偽謊
[00:31:13.000 --> 00:31:14.000]  傾向容易
[00:31:14.000 --> 00:31:15.000]  說人壞話
[00:31:15.000 --> 00:31:19.000]  你都估計不到他哪個時候會做些什麼
[00:31:19.000 --> 00:31:21.000]  但倒過來
[00:31:21.000 --> 00:31:26.000]  是強調那些正面的質素
[00:31:26.000 --> 00:31:28.000]  或者說你不要這樣做
[00:31:28.000 --> 00:31:29.000]  意思就是說
[00:31:29.000 --> 00:31:31.000]  你對對方有一定程度
[00:31:31.000 --> 00:31:34.000]  很大程度的信任的可能性
[00:31:34.000 --> 00:31:36.000]  對方是可靠的
[00:31:36.000 --> 00:31:37.000]  你會覺得是
[00:31:37.000 --> 00:31:39.000]  第五節
[00:31:39.000 --> 00:31:41.000]  他不放債取利
[00:31:41.000 --> 00:31:42.000]  不受賄賂與害無辜
[00:31:42.000 --> 00:31:43.000]  不受賄賂與害無辜
[00:31:43.000 --> 00:31:46.000]  我們應該是沒有什麼爭議
[00:31:46.000 --> 00:31:48.000]  這個都是和戒命有關係的
[00:31:48.000 --> 00:31:50.000]  第九節
[00:31:50.000 --> 00:31:51.000]  不放債取利
[00:31:51.000 --> 00:31:53.000]  在現在這個場合
[00:31:53.000 --> 00:31:55.000]  又可能覺得有些問題
[00:31:55.000 --> 00:31:58.000]  借錢不收息
[00:31:58.000 --> 00:31:59.000]  哪裏可以
[00:31:59.000 --> 00:32:00.000]  沒有什麼可能
[00:32:00.000 --> 00:32:02.000]  這個都是律法要求
[00:32:02.000 --> 00:32:03.000]  如果你看生命記
[00:32:03.000 --> 00:32:05.000]  上帝給以色列人
[00:32:05.000 --> 00:32:07.000]  要求他們借錢給弟兄
[00:32:07.000 --> 00:32:09.000]  是不能夠取利的
[00:32:09.000 --> 00:32:10.000]  當然
[00:32:10.000 --> 00:32:12.000]  在以色列的歷史裏面
[00:32:12.000 --> 00:32:14.000]  很多律法都沒有受到
[00:32:14.000 --> 00:32:16.000]  但是有件事
[00:32:16.000 --> 00:32:18.000]  是這樣發生的
[00:32:18.000 --> 00:32:20.000]  希米記第五章
[00:32:20.000 --> 00:32:23.000]  當以色列人被擄之後回歸
[00:32:23.000 --> 00:32:26.000]  回歸就要找一些祖地
[00:32:26.000 --> 00:32:27.000]  耕田
[00:32:27.000 --> 00:32:30.000]  又要重新再建立起家園
[00:32:30.000 --> 00:32:32.000]  但是為了很多原因
[00:32:32.000 --> 00:32:36.000]  早期騙回歸的人
[00:32:36.000 --> 00:32:39.000]  很多人其實處境都不是很好
[00:32:39.000 --> 00:32:41.000]  可能地又拿不回
[00:32:41.000 --> 00:32:42.000]  被人霸佔了
[00:32:42.000 --> 00:32:43.000]  還沒拿回
[00:32:43.000 --> 00:32:45.000]  或者地的人口多了
[00:32:45.000 --> 00:32:46.000]  去了七十年回來
[00:32:46.000 --> 00:32:49.000]  再分的時候就很小幅
[00:32:49.000 --> 00:32:50.000]  所以就不得戶口
[00:32:50.000 --> 00:32:52.000]  也要納稅
[00:32:52.000 --> 00:32:55.000]  所以他們要典當那塊地
[00:32:55.000 --> 00:32:57.000]  要我們說抵押
[00:32:57.000 --> 00:32:59.000]  拿塊地借錢抵押
[00:32:59.000 --> 00:33:00.000]  來買糧食
[00:33:00.000 --> 00:33:02.000]  又或者是交稅
[00:33:02.000 --> 00:33:05.000]  那塊地抵押了
[00:33:05.000 --> 00:33:07.000]  如果那塊地抵押了
[00:33:07.000 --> 00:33:09.000]  你仍然可以在上面耕田
[00:33:09.000 --> 00:33:10.000]  沒問題
[00:33:10.000 --> 00:33:13.000]  但是如果那一兩年的收穫不好的時候
[00:33:13.000 --> 00:33:15.000]  你又要再借錢
[00:33:15.000 --> 00:33:16.000]  那就麻煩了
[00:33:16.000 --> 00:33:18.000]  所以尼希米第五章說
[00:33:18.000 --> 00:33:21.000]  那些人甚至要抵押了
[00:33:21.000 --> 00:33:22.000]  但是也不能回歸
[00:33:22.000 --> 00:33:28.000]  要將他的子女賣給人做奴僕
[00:33:28.000 --> 00:33:30.000]  尼希米就發覺當中
[00:33:30.000 --> 00:33:35.000]  他們有一部分人是以色列人
[00:33:35.000 --> 00:33:40.000]  居然借錢給其他以色列人
[00:33:40.000 --> 00:33:41.000]  逼對方還
[00:33:41.000 --> 00:33:42.000]  對方沒得還的時候
[00:33:42.000 --> 00:33:47.000]  就令到對方將他的子女賣給他們做奴僕
[00:33:47.000 --> 00:33:48.000]  尼希米說
[00:33:48.000 --> 00:33:50.000]  這麼辛苦才被人回歸
[00:33:50.000 --> 00:33:54.000]  你現在又讓你的兄弟的兒女做奴隸
[00:33:54.000 --> 00:33:55.000]  你有沒有搞錯
[00:33:55.000 --> 00:33:59.000]  所以尼希米做省長
[00:33:59.000 --> 00:34:00.000]  做猶大省長
[00:34:00.000 --> 00:34:02.000]  召集那些貴族有錢人來
[00:34:02.000 --> 00:34:04.000]  就跟他們談判
[00:34:04.000 --> 00:34:06.000]  最起碼一件事情
[00:34:06.000 --> 00:34:08.000]  就是不能夠收息
[00:34:08.000 --> 00:34:10.000]  那個是百分之一
[00:34:10.000 --> 00:34:11.000]  百分之一
[00:34:11.000 --> 00:34:12.000]  一個百分之一
[00:34:12.000 --> 00:34:13.000]  好像現在的息口
[00:34:13.000 --> 00:34:14.000]  百分之一
[00:34:14.000 --> 00:34:17.000]  但是沒有說是百分之一一年還是一個月
[00:34:17.000 --> 00:34:20.000]  我懷疑就不會是百分之一一年
[00:34:20.000 --> 00:34:22.000]  應該是百分之一一個月
[00:34:22.000 --> 00:34:25.000]  百分之一一個月也不是很誇張
[00:34:25.000 --> 00:34:30.000]  信用卡一般收息是三分多
[00:34:30.000 --> 00:34:33.000]  三十多二三十厘
[00:34:33.000 --> 00:34:36.000]  所以所有息都不能夠收
[00:34:36.000 --> 00:34:45.000]  起碼幫助以色列人不能夠對那些有需要的以色列人百嘗加根
[00:34:45.000 --> 00:34:47.000]  我們說現在怎麼做
[00:34:47.000 --> 00:34:49.000]  可不可以不收息
[00:34:49.000 --> 00:34:51.000]  如果這樣做不到銀行卡
[00:34:51.000 --> 00:34:54.000]  你不要說高利貸財務公司那些
[00:34:54.000 --> 00:34:56.000]  連銀行卡都不用做
[00:34:56.000 --> 00:35:02.000]  我們要明白讀聖經的時候的確有場景上的差距
[00:35:02.000 --> 00:35:06.000]  現在這個世界的經濟結構和以前的經濟結構不一樣
[00:35:06.000 --> 00:35:10.000]  以前的經濟結構如果要借錢不是現金社會
[00:35:10.000 --> 00:35:12.000]  沒有什麼可借錢的
[00:35:12.000 --> 00:35:15.000]  借錢很多時候是你幫我幫你就已經是了
[00:35:15.000 --> 00:35:16.000]  或者以物易物
[00:35:16.000 --> 00:35:19.000]  借錢通常是因為有些要買穀種
[00:35:19.000 --> 00:35:22.000]  第一年收成不好穀種都吃了要買穀種
[00:35:22.000 --> 00:35:25.000]  又或者好像起米記要交稅
[00:35:25.000 --> 00:35:27.000]  在這些位置就要借錢
[00:35:27.000 --> 00:35:30.000]  通常是救命用的才會借錢
[00:35:30.000 --> 00:35:35.000]  而律法裡面說正因為借錢往往是救命
[00:35:35.000 --> 00:35:40.000]  你就不要收息讓對方多些喘息的機會
[00:35:40.000 --> 00:35:42.000]  是幫真的幫的
[00:35:42.000 --> 00:35:44.000]  借錢給人是為了幫人
[00:35:44.000 --> 00:35:47.000]  但是現在經濟結構不是這樣
[00:35:47.000 --> 00:35:51.000]  現在借錢我也不知道能不能說大部分人
[00:35:51.000 --> 00:35:54.000]  很多人借錢不是因為搞不定
[00:35:54.000 --> 00:35:57.000]  不是因為死人倒樓
[00:35:57.000 --> 00:35:59.000]  借錢來做什麼
[00:35:59.000 --> 00:36:02.000]  最近股市大升
[00:36:02.000 --> 00:36:03.000]  最近也是升了一點
[00:36:03.000 --> 00:36:07.000]  房子又供不下了又怎樣
[00:36:07.000 --> 00:36:11.000]  房子是地系生財工具
[00:36:11.000 --> 00:36:15.000]  供不下了不如再拿200萬來放在股市
[00:36:15.000 --> 00:36:18.000]  很多時候借錢是用來賺錢的
[00:36:18.000 --> 00:36:24.000]  我們看最近的廣告黃秋生
[00:36:24.000 --> 00:36:27.000]  其中一段廣告不知道有這麼多段
[00:36:27.000 --> 00:36:29.000]  以為看完了還有
[00:36:29.000 --> 00:36:31.000]  其中一段就是黃秋生
[00:36:31.000 --> 00:36:34.000]  有兩個傻子坐在辦公室的桌子上
[00:36:34.000 --> 00:36:37.000]  黃秋生問錢去了哪裡
[00:36:37.000 --> 00:36:40.000]  兩個人就出來買了車
[00:36:40.000 --> 00:36:43.000]  然後黃秋生就罵他們
[00:36:43.000 --> 00:36:45.000]  借錢來買東西嗎
[00:36:45.000 --> 00:36:48.000]  借錢當然是用來投資用來增值
[00:36:48.000 --> 00:36:50.000]  用來怎樣怎樣的
[00:36:50.000 --> 00:36:52.000]  錢是用來賺錢的
[00:36:52.000 --> 00:36:54.000]  借錢是用來賺錢的
[00:36:54.000 --> 00:36:57.000]  借錢去買玩具是不妥當的
[00:36:57.000 --> 00:37:04.000]  買東西不能讓那筆錢增值是不妥當的
[00:37:04.000 --> 00:37:06.000]  現在借錢是這樣的
[00:37:06.000 --> 00:37:08.000]  你回去想清楚一點
[00:37:08.000 --> 00:37:12.000]  所以現在世界經濟結構和以前是很不一樣
[00:37:12.000 --> 00:37:14.000]  正因為這樣
[00:37:14.000 --> 00:37:16.000]  借錢給你賺錢
[00:37:16.000 --> 00:37:18.000]  收息一定有它的合理之處
[00:37:18.000 --> 00:37:22.000]  你不要罵聖經不切實際
[00:37:22.000 --> 00:37:24.000]  千萬不要說聖經不切實際
[00:37:24.000 --> 00:37:28.000]  因為聖經是在自己的場景裡面所說的
[00:37:28.000 --> 00:37:32.000]  我們要明白聖經在自己的場景裡面為了什麼說這番話
[00:37:32.000 --> 00:37:35.000]  說這番話都是說幫
[00:37:35.000 --> 00:37:39.000]  你不單止反面地你不誣衊
[00:37:39.000 --> 00:37:43.000]  你不誣衊淪陷不惡待朋友
[00:37:43.000 --> 00:37:47.000]  你正面地是你會幫有需要的朋友
[00:37:47.000 --> 00:37:49.000]  然後最後那個不受賄賂
[00:37:49.000 --> 00:37:52.000]  以害無辜
[00:37:52.000 --> 00:37:54.000]  做這些事的人會怎樣
[00:37:54.000 --> 00:37:56.000]  一頭一尾
[00:37:56.000 --> 00:38:03.000]  第一節是說誰能夠和上帝一起住
[00:38:03.000 --> 00:38:05.000]  做上帝的鄰舍
