
[00:00:00.000 --> 00:00:07.000]  我們繼續神學思考的旅程
[00:22:28.000 --> 00:22:38.000]  上帝的話就是跟你說話,他有一部分記下了成為文字,但是那個絕對不是就事上帝的話
[00:22:38.000 --> 00:22:47.000]  上帝的話是跟你說話的,所以你今天能夠透過記載文字跟你說話,這個就是上帝的話
[00:22:47.000 --> 00:22:53.000]  但是你只是分析文字,說文字是錯的,拆到體無完膚的時候有什麼結果呢?沒有什麼意思的
[00:22:53.000 --> 00:23:02.000]  正如我們今天不需要去蘇州找到紅樓夢的大官員在哪個地方,可能今天沒有大官員的
[00:23:02.000 --> 00:23:10.000]  我們是不是要證明大官員真的在清朝存在過,在蘇州哪一個庭院裡面,那個就是當日曹雪芹的大官員呢?
[00:23:10.000 --> 00:23:20.000]  不需要的,你不需要證明曹雪芹有歷史的事實,那個大官員才能夠明白大官員在紅樓夢裡面那種人際關係
[00:23:20.000 --> 00:23:29.000]  那種恩恩怨怨,中國文化那種的淤淤乎乎的生命,所以說歷史是歷史,意義是意義
[00:23:29.000 --> 00:23:40.000]  就是說我們不需要去一定知道證明了歷史,譬如說魔戒,那個是故事來的,你不需要找到中土在哪裡,找到地球在哪裡
[00:23:40.000 --> 00:23:52.000]  沒有的,但是你可以欣賞魔戒裡面那種友情,勇氣,愛情,那種犧牲,信任,這些東西全部都不需要有魔戒真正客觀的存在
[00:23:52.000 --> 00:24:04.000]  真正的意義才重要過客觀的存在,在德文來講分別就是history,客觀的存在,和geschichte,歷史的意義
[00:24:04.000 --> 00:24:14.000]  geschichte永遠重要過history,那這種呢,巴特同樣接受這種,所以他不怕的,聖經批評就批評,最重要你有神的話
[00:24:14.000 --> 00:24:30.000]  那究竟巴特尊不尊敬寫在聖經的神的話,你說他不尊敬又對他不公平,整本這麼厚,講聖經都說他不尊重
[00:24:30.000 --> 00:24:46.000]  還有打開他以後十幾冊的教會教義學裡面,他引用的聖經解的聖經遠多過任何的我們所謂福音派的系統神學家所引用的聖經
[00:24:46.000 --> 00:25:00.000]  他絕對引用的多過他,所以在實踐上其實他很尊重聖經,不過他的神學立場理論裡面,他不想將神趕死,他不想將神釘死在字句那裡
[00:25:00.000 --> 00:25:16.000]  你明不明白我的意思,他一生人是上帝,上帝是一個object,不是,是一個subject,你怎可以說這就是上帝了,就是這本書,不是的,上帝並不能用一本書去規限他
[00:25:16.000 --> 00:25:25.000]  所以甚至聖經都規限不了上帝,所以他不可以叫privatism,他不是聖經主義,但上帝的話肯定是透過聖經去啟示出來
[00:25:25.000 --> 00:25:41.000]  不過他有一種比較靈活的方式去看聖經,從這個角度來說,都救了很多神學家,不需要將聖經扔掉,聖經不用扔掉,聖經不是完美,但聖經不需要扔掉,你明不明白我的意思
[00:25:41.000 --> 00:26:02.000]  我知道很多人心裡有些東西搞錯,說些新的東西,OK,等下你們再問,我不一定贊成他這樣說,不過老實說,是不是聖經一定要無誤inherent,聖經才可以有信仰上面的根據的作用呢?不是的,聖經可以有錯的,聖經可以有錯的,有瑕疵的
[00:26:02.000 --> 00:26:27.000]  不過最重要的就是上帝就是上帝,上帝是一個subject,上帝是一個主體,不可以給他一本書限制,甚至不可以給他一套書限制,好像巴特的教會教義學一樣,所以巴特老年的時候有人稱讚他,說你這個教會教義學是人類歷史裡面對上帝寫得最全面最深刻的書,巴特就大笑
[00:26:27.000 --> 00:26:56.000]  說我死的時候你不用指不通我抱著這套書上去,被天使笑死我,他很幽默的,他的意思是說,我這套書算得了什麼呢?我這套書可能比其他人寫更深刻的描述上帝,但是上帝絕不在這套書裡面,絕不能夠被規限於這套書,所以我死的時候絕對不會捧這套書上去見天使,笑死人,上帝就是上帝,就這麼簡單
[00:26:56.000 --> 00:27:16.000]  上帝永遠比我們所估計的多,上帝永遠比我們寫出來的偉大,上帝永遠比我們以為的更加奇妙多多,這個一聽的時候就開始感覺到這麼玄妙,就像講佛偈一樣,這個就叫dialectic,這個叫dialectical theology
[00:27:16.000 --> 00:27:40.000]  dialectic就是辯證,辯證也就是你不要馬上,如果你的哲學比較好,你的弟兄姊妹就馬上想到黑格爾,希格的辯證,不是,千萬不要搞錯,同一個字最慘就是這樣搞亂了,黑格爾的辯證法就是後來馬克思的正反合的辯證法,就不是巴特和這幫人想說的辯證的意思
[00:27:40.000 --> 00:28:03.000]  其實他所謂的dialectic,我們不詳細慢慢和大家咬文嚼字,就是我們英文現在的paradox,吊詭性或者叫做搏謬性,我特別查過羅馬書釋義裡面的中文翻譯,就是叫做搏謬性,搏謬性就是透過一些對反的說法,來將人類的理性打破
[00:28:03.000 --> 00:28:32.000]  這種做法其實全世界的哲學神學宗教都很多,佛教更多,你看佛教裡面的中論或者禪宗裡面,你以為是這樣其實不是這樣,又是又非,亦不一亦不多,亦不是是亦不是非,又不是真又不是假,又不是空又不是有,又不是中,空假中,全部都是,你說中的時候就不是,假又不是,有又不是,又是什麼,什麼都不是,
[00:28:32.000 --> 00:29:01.000]  又什麼都是,那你想怎樣,就想你不要用理性去推理,以為你得到答案,將你理性打破了,將你的思考浮上一個理性說不到的層面裡面,在那裡去體會,這個叫做一種所謂的paradox的做法,為什麼用矛盾句呢,就是讓我們知道我們的理性是不能夠完全推導出來的,
[00:29:01.000 --> 00:29:24.000]  這個就好像辯證神學就是講這個立場,就是回應到理性主義是不能推導神出來,唯有用這種辯證的paradox的那種謬性的方式來表達,最後當然就要爭論一個問題,自然神學還有沒有價值呢,
[00:29:24.000 --> 00:29:53.000]  在巴特來說就沒有,為什麼這麼大膽呢,他在1933年他和這個Emil Brunner辯論有沒有自然神學的可能性的時候,他那本書只有一個字,題目就是nine,講完了,當然他還寫了一大堆,為什麼要說no呢,他說人雖然不是烏龜,但是人裡面沒有辦法找到和上帝的接觸點,就是tangential,人是平行,是直線來的,
[00:29:53.000 --> 00:30:19.000]  他不彎都上不上去的,就是等什麼,等上帝這樣下來,是上帝下來的時候我們才碰到他的,你一直鏟來鏟去的時候,掃來掃去都是平面的,自然神學就是平面的,用人的方式,自然的界,推理什麼上帝的存在,這些全部都得不到,在這點上巴特是不反對康德的,康德其實說得對的,
[00:30:19.000 --> 00:30:41.000]  人類用他的智慧去推導,推導不到上帝,巴特說對到極,不過上帝下來的時候人就可以認識到上帝,康德就沒有說這件事,康德是一個收在他自己的系統裡面,人看不到上帝,於是上帝就不可知,巴特說上帝下來,那你就知道了,這個我相信就是一個神學的出路和解決了,
[00:30:41.000 --> 00:31:04.000]  說到這裡我想應該看幾篇文章,看幾版給大家,叫做說羅馬書釋義,說了這麼多背景,四處兜著說,聽聽他說什麼,我們看幾頁,我們欣賞一下他的內文,你說容易不容易,絕不容易,但是都是有他的精彩之處的,
[00:31:04.000 --> 00:31:31.000]  好了,大家一起看,看到嗎,看到了,要不要關燈,不用了,關一點點,是不是太光,關一點點,我給大家看幾頁,好一點吧,不會眼睛睏,你說難不難讀呢,字都很難讀的,
[00:31:31.000 --> 00:31:57.000]  因為他是用德語,我們也很佩服這個漢語基督教文化研究所,因為他們這些翻譯全部是用原典翻譯,原來是德語來翻譯,很可惜我這次回來香港,因為我有很多神學書,哲學書等在加拿大,我有兩個貨倉在等書,上一次回去沒辦法找回巴特德文的原著,
[00:31:57.000 --> 00:32:21.000]  但是沒辦法,我以為香港一定有,沒想到中文大學也沒有,所以沒辦法,所以沒得對照,我也對照過一下英文版,有些地方好像有些不同,不過不要緊,這個我們首先研究他有幾段,第一段我們試一下,這個我寫了在第四頁,
[00:32:21.000 --> 00:32:43.000]  搞錯,跳了三頁,第三頁沒了,沒時間不說了,巴特的整個神學,我本來想說完神學再說他,不過不要緊,不用說了,剛才說了大半了,反正今天我們不是要研究巴特的整個神學,現在我們羅馬式這本書裡面的其中一些篇章,
[00:32:43.000 --> 00:33:12.000]  首先看他的導言,為什麼是第二版,如果不是很熟悉歷史背景的聽眾就會留意,為什麼經常說第二版,第一版是怎樣的,我比較詳細對過第一版和第二版,真的很多不同,第一版從來沒翻譯過英文,更加沒翻譯過中文,所以也不重要,因為巴特後來說第一版扔掉就行了,
[00:33:12.000 --> 00:33:38.000]  因為第一版和第二版差了三年,這三年裡面思想有很大的改變,其實第一版也有那種氣勢在,不過第二版就清楚摸到路,通常人都是這樣,第一版可能是初稿,但是第一版是怎樣寫出來的呢,按照巴特自己的解釋,其實他根本就不是想寫一本注釋,這是真的,在神學裡面他也不是要自在一個很嚴謹的注釋,
[00:33:38.000 --> 00:33:58.000]  就是邊看聖經邊拿靈感,寫他自己的神學,透過聖經,當然他是高手,任何東西到他手上都可以講到一篇道,何況聖經可以講到更多東西,他在寫的時候可以說是注,他用他的字眼來說,巴特說我是在寫聖經的旁注,
[00:33:58.000 --> 00:34:27.000]  就好像一本書,一本拍子報在旁邊,看到那一節就寫感受,看到第二節就寫感受,集合那些感受就成為羅馬書的釋義,當時這個感受當然是一種很初步的書法思想,但是跟著那三年,1999-2012,1999-1912年之間,那三年當然有很多變化,
[00:34:27.000 --> 00:34:56.000]  因為那個時候開始變精神學就開始出現,很多人就跟了那條路,而他自己也是一個鄉村牧師,就被聘任做這個Göttingen大學的教授,當然地位各方面也高了很多,所以在這個過程當中巴特就努力將他的神學重新透過這本注釋,這本釋義改寫表達出來,
[00:34:56.000 --> 00:35:15.000]  所以我們說在巴特自己的評價裡面,這個第二版才是真正代表他的說法,所以第一版可以不理,這個可以說是一個很初步的草稿,所以大家也不會有損失,以後我們看第二版,第二版的序言,道言那裡就寫了一些很重要的,
[00:35:15.000 --> 00:35:39.000]  如果我有某種體系的話,這個體系就是承認奇異刻果,就是奇異刻果,奇異刻果提到的時間與永恆之間的無限的本質區別,你要懂得一些字眼,德國人很麻煩的,用很多特殊的術語,
[00:35:39.000 --> 00:36:00.000]  你不要說德國人,我們中國人也有很多術語,中國哲學裡面也有很多術語,中國人說的心,很多東西在裡面,說的情,如果不是感情這麼簡單,就很多東西在裡面,說的意,說的性,本性,良知,天道,說的理,每一個字都包含了一大堆東西,
[00:36:00.000 --> 00:36:19.000]  你沒有辦法的,這些全部都是學者寫的時候,時間也就是代表從人而來的領域,永恆就代表從上帝介入的領域,他說如果我本師有什麼體系的話,這個體系就是人和上帝有什麼呢?
[00:36:19.000 --> 00:36:46.000]  原文就是Infinite qualitative difference,明白嗎?無限的本質上的區別就是上帝在天上而你在地上,God is in heaven and on earth,就是這麼簡單,你在天上,所謂地上的像蟻一樣,跳都跳不上去,天上的鳥,但是鳥一跳下來就把你扔上去,你明白嗎?
[00:36:46.000 --> 00:37:14.000]  上帝在天,人在地,這個就是他最大的一個passion,激情,他要寫到這件事,上帝就是上帝,上帝之所以和人不同,因為他和人有一個本質上無限的差別,所以有些人說其實巴特很受奇克果的影響,這個絕對是事實,如此的上帝和如此的人的關係,如此的上帝,
[00:37:14.000 --> 00:37:37.000]  這種這樣的上帝,這種無窮的上帝,和這種這樣的人,如此上帝的關係之間就是接觸點,哲學家將這種人認識的危機,crisis稱為本源,聖經在十字架路旁發現了耶穌基督,
[00:37:37.000 --> 00:38:00.000]  crisis這個字就是上帝介入人和人的切線點,一刷那一下,那一點就產生了一個危機,危機中文也沒辦法翻譯到尾聲,危機就好像危險一樣,危機也就是一個很獨特的一個臨界點,你明白我的意思嗎?
[00:38:00.000 --> 00:38:23.000]  臨界點不一定是壞的,可以是好的,不過是壞的,不過一指錯就會全盤皆落索,那種的臨界點,這個就叫crisis,這個在德國傳統的哲學裡面那種特別的用法,和我們今天也沒辦法翻譯的,就在那一點裡面決定了生死,
[00:38:23.000 --> 00:38:41.000]  決定了生死的抉擇,可以說是,壓下去那一下,這個就說那個臨界點是什麼?在聖經裡面,這就是十字架路旁所發現的耶穌,耶穌基督,耶穌基督就是臨界點,你如何看耶穌,你如何透過耶穌接觸永恆,
[00:38:41.000 --> 00:39:06.000]  或者沒有透過耶穌在地上去尋索上帝,結果就是永恆地,只能夠停在平面,或者可以向上接觸到永恆,就是耶穌基督的接觸點,然後他就提到剛才說的聖經批評學,聖經批評學說羅馬書也有很多問題,
[00:39:06.000 --> 00:39:28.000]  本本書也有問題,羅馬書也算少,其他,保羅書更多,創世記,國勢五經更多,不需要說了,其實他之前的導演,之前幾頁,有人說他是與聖經批評學為敵,否認或者甚至是反對聖經批評學的成就,
[00:39:28.000 --> 00:39:54.000]  他說我不一定是,不過我想告訴你,保羅提出他的概念的時候,保羅寫羅馬書的時候,提出他這些羅馬書的寫法的時候,他雙手在眼前,刻意呈現上述關係的樸素無瑕,毫無涯濟的意義,就是剛才說的,人如此的上帝,與如此的人相遇,那一剎那的危機的時候,
[00:39:54.000 --> 00:40:20.000]  保羅肯定在他寫羅馬書的時候,他體驗到這件事,他接觸到這件事,他碰到這件事,當然在他羅馬書裡面,他一直在說這件事,由第一章第二章一直說下去,尤其第五章第六章第七章,第七章說的掙扎,第八章說的在聖靈,隨從聖靈而行,隨從肉體而行,靠肉體靠聖靈,在聖靈裡在肉體裡,那種對立性,對立面,
[00:40:20.000 --> 00:40:45.000]  在這個過程當中,他很相信,他自己個人相信,保羅當他寫羅馬書的時候,其實他就直接在他眼前,就是說,其實他在體驗裡面,出現這種意義的體會,而無獨有偶地,我現在全神貫注地對他這本書,反覆思考的時候,亦是如此,這個就很重要,他解經的方式,
[00:40:45.000 --> 00:41:14.000]  就是說這本書本身就是一個,用德文來說就是一個生命裡面的記錄,這個是一個全息學的問題,我簡單解釋給你聽,就是說每一本的作品,譬如論語,論語是文字,我們有一個文本,一個text,論語裡面記載的就是學生和老師孔子的對話,
[00:41:14.000 --> 00:41:39.000]  而這些對話的背後,這些文字的背後就是孔子的心靈的道德世界,你明不明白我的意思,所以今天我讀論語的時候,我不是單單分析那個文本,哪個字,那個句子,哪個comma,那些是基本功,但是很多人讀完論語,觸摸不到孔子的心靈世界的時候,他就枉讀論語,你明不明白我的意思,
[00:41:39.000 --> 00:42:05.000]  重點就是這樣,其實就是聖經那個history和geschichte的問題,客觀存在,其實論語這本書是指向孔子的心靈世界,你讀論語最重要就是越過論語,觸摸到孔子的心靈世界,體驗孔子對人的那種情,對人與人之間的溝通,那種自我的要求,
[00:42:05.000 --> 00:42:31.000]  你一眼一眼就能體驗孔子所經驗過的東西,那論語對於你就有真正的意義,所以每一個讀者透過文本,觸摸到文本背後的心靈世界,所以每一個文本都是一個心靈世界的產品,所以叫做aliveness austrica,意思就是說生命的出現,客觀地描述生命的一個文本,
[00:42:31.000 --> 00:42:57.000]  所以文本本身並不能帶來生命,文本本身不一定是完美的,但最重要是你透過文本觸摸到那個生命,那個生命就是最重要的目的,今天他說我寫這個羅馬書主釋義的時候就是這樣,我相信保羅就有橫切面的經驗,上帝介入生命裡面的那一刻,於是他就寫著寫著,
[00:42:57.000 --> 00:43:26.000]  今天我看這個羅馬書主釋義的時候就是要看保羅的那個東西,那你拆散保羅的逐字逐句,通過逐字逐句研究文本,研究原因就像我剛才說的,你研究他的手指,那你看不到月亮,現在我巴特就看月亮,我不是看手指,所以你說批評我,你解經不正確的,又打麻坡的,我不是完全要跟足,我是看月亮,
[00:43:26.000 --> 00:43:41.000]  我的月亮就是保羅的月亮,我看到保羅的月亮的時候,我就已經對這個羅馬書根本就已經有一種最忠誠的一種體會了,保羅寫羅馬書不外就是想人體會他的月亮,你明白嗎?
[00:43:41.000 --> 00:44:09.000]  但很多人就挫靶羅馬書這隻手指作為一個研究的終極目標,研究完羅馬書之後看不到月亮不言無用,這個就是他回應那些人批評他,就說一些注釋者提出的時候,說他那個文本沒意思的,說不夠,他說我暫時,所以請你原諒我,我暫時,你假設保羅只是寫一些文本,或者我是假設保羅在羅馬書裡面談到的是耶穌基督,
[00:44:09.000 --> 00:44:25.000]  和他那種時間與永恆之間的切割點的時候,那時候你是假設,我也是假設,你不如讓我用這個假設出發點來看羅馬書,於是就寫了他那本羅馬書釋義,所以你明白嗎?
[00:44:25.000 --> 00:44:43.000]  他羅馬書釋義,他就像劈頭說我不是嚴格的解經,我只不過是透過羅馬書去捉摸保羅的耶穌基督,正如我捉摸到的耶穌基督一樣,那我來到共鳴的時候,那一下就是了,所以這個羅馬書的精彩之處就是這樣,OK?
[00:44:43.000 --> 00:45:11.000]  那就是一個嚴肅的人難道不假設上帝就是上帝去研究羅馬書嗎?這個他很認我的,如果你當聖經是上帝的書,那你把他剷到看無完封,你的動機上都不想接觸上帝,你想切割上帝,那你沒有將上帝就是上帝,你不假設上帝就是上帝,去切割上帝的時候,你怎樣能夠碰見上帝呢?
[00:45:11.000 --> 00:45:33.000]  這個是他對聖經的批評,一個很嚴厲的批評,但他不是需要否定這些研究的結論,但對於他們來說,這些結論絕不夠,只不過是一個起始點,如果你停在那裡,更加是墮落,這個就是人類宗教的墮落,將有限成為終極的追求,那你見不到上帝,研究了聖經,沒有意思,
[00:45:33.000 --> 00:46:02.000]  所以巴特在晚年的時候,他說我一生人裡面,我要打倒的敵人就是自由主義,因為自由主義就是批評聖經那些東西,不過晚年的時候,他開始看見美國很多保守派,基要派,所謂fundamentalism,如果有機會的話,不過我住在歐洲,因為巴特很少去美國,一直住在歐洲,所以他對美國的基要主義也不是很熟習,
[00:46:02.000 --> 00:46:31.000]  如果讓我再說的話,可能我要打倒的第二個就是基要主義,其實基要主義和自由主義一樣,將聖經的完全真完全假,作為他最終極的信仰根據,巴特說兩個都錯,上帝才是最終極,聖經是一個過渡,你看到聖經,看到上帝,聖經無論是對還是錯都不要緊,或者錯一點對一點都不要緊,最重要的是你和上帝的建設,
[00:46:31.000 --> 00:47:00.000]  這個我們可以說從這一點裡面,我相信大家可以稍微感覺到那種激情,糟了我的激情太緊要了,我想過時了,看多一頁,44頁他就說到解釋第一章第一至第七節那裡,尤其是他就是解釋這個,我喜歡這幾句話給大家引申一下,
[00:47:00.000 --> 00:47:22.000]  耶穌在身上存在著未知的難以直觀的東西,承認耶穌是時光的終結,是背貌的paradox,是史前史,這個史前史也不正確,我不知道新版有沒有譯,Ur-Gesichter,我沒有記錯應該是德文,但我不知道英文,因為我沒有德文,我靠記,不知道有沒有記錯,
[00:47:22.000 --> 00:47:51.000]  這個應該譯做史前史,原始primal history,有了他才有一切,不是史前史,史前史就是原始人,尼撒布耶穌就是史前史,是勝利者,這個想說什麼呢,就是說耶穌是一切的起始點,雖然耶穌是2000年前的一個人物,但是耶穌從一個人神相遇的歷史來說,是一切的起始點,唯有一切透過耶穌你才能看見,
[00:47:51.000 --> 00:48:17.000]  看見和上帝的接觸,所以通過復活,聖靈的新世界,這個說的就是永恆,和肉體肉身的舊世界,接觸了,接觸了,原來說到encounter,不過這兩者的接觸是切線和圓形的關係,我已經說了很多次了,這個在這裡出來,既接觸又不接觸,這個是幾paradoxical,這個就叫做背貌性的說法,
[00:48:17.000 --> 00:48:45.000]  因為從上而下的,如果在數學裡面也說得對,這個直線從上而下有沒有接觸呢,永恆地接近,你明不明白,但是沒有接觸過,這個只是切線來說,只是理論上,如果你懂得微分學,這個calculus你就知道,其實是無窮地接近,所以有delta x delta y的,你知道了,不知道嗎?
[00:48:45.000 --> 00:49:14.000]  我讀理科出身的,所以我知道的,始終那條圓形線是圓形線,直線是直線,不過你看下去的時候是接觸,但是在理論上是沒有接觸的,主動性永遠在上帝那裡,所以上帝不會變成人,明白嗎,那條線不會變成直線,但是直線就是直線,圓線就是直線,但是圓線其實是進入直線的世界裡面和他相遇的,
[00:49:14.000 --> 00:49:40.000]  你想到這個角度是很有意思的,所以才成為邊界,新世界和後者的接觸,然後再看這個世界上面,他在我們生活當中,所以作為人,我們既遭陽氣,又基於上帝,仰望耶穌基督,我們既歸於寂靜又開始運動,既安然等待又行色匆匆,這個看不到那種味道,
[00:49:40.000 --> 00:50:00.000]  英文的翻譯可能好一點,我想給大家看看文字的手法,就是一個paradoxical,其實這句話是這樣說的,through his presence,在這個世界上面我們透過他的,
[00:50:00.000 --> 00:50:29.000]  OK,這幾句全部是對立的,既遭陽氣,又基於上帝,一方面我們在接觸點的時候,我們被上帝審判,我們dissolve,用英文來說,我們是dissolve,但是同時established,又建基,
[00:50:29.000 --> 00:50:54.000]  不是基於,就是說一碰見上帝的時候,我們就融化,為什麼呢?因為在上帝的審判下,我們無立足之地,但是就在這個時刻,我們就被建立了,因為重新在新的基礎裡面,我們被上帝在,就是死復活,這個其實有些人說,他和馬丁路德的十字架神學,很接近,他在paradox,十字架是什麼呢?
[00:50:54.000 --> 00:51:23.000]  十字架就是上帝最偉大的啟示,為什麼呢?因為十字架裡面我們看到最矛盾的東西,十字架是最羞辱的地方,但是最榮耀的地方,十字架是最失敗的地方,但是最勝利的地方,十字架是一個最脆弱的地方,但是最大能的地方,十字架是一個最殘酷的地方,但是也是一個最慈愛的地方,十字架是最大的審判,但是十字架是最大的拯救,哇,這句句都是相反的,精是精在這裡了,
[00:51:23.000 --> 00:51:52.000]  精是精在這裡了,精是精在這裡,十字架就打破了人一切理性裡面的推理,剛才說的就是一切相反的字眼就在十字架裡面出現了,這個就精彩了,神學之所以神學,就和人的哲學不同之處就在這裡,這個是巴特所說的話,同樣都是的,在這個接觸點裡面他用這個字眼,在你和耶穌基督的復活接觸的時候,你就發覺你是被陽氣,溶解,但又被建立,
[00:51:52.000 --> 00:52:14.000]  同時你是將我們的眼目仰望耶穌的時候,我們發覺我們的前進已經開始了,我們開始運動,這個我真的不知道怎麼翻譯,不好意思,雖然是你請我來講,我都要批評幾句,我希望新的那個翻譯好一點,
[00:52:14.000 --> 00:52:43.000]  意思就是說,我們仰望耶穌的時候,我們靜止了,因為我們不敢再動,沒有東西可以動,我們還可以理性上做些什麼,什麼都不可以做了,我們還可以尋索什麼呢,但是這個停止的時候,也是我們開始的,一個停止就是人的停止,上帝的開始,人的宗教上面追尋的停止,上帝啟示的開始,你明白嗎,很paradoxical,但就在這裡了,既安然等待,又行色匆匆,
[00:52:43.000 --> 00:53:08.000]  這個意思就是,we are set in motion, and tarry and hurry,可以說是在等待,等了這麼久,當上帝來到的時候,我們就發覺,哇,這個不得了,衝了過去,所以我們可以說是,這個我想給大家看見,中文看不到的味道,但是原文裡面,很明顯的一個對立對立的字眼,表達出那種特色,好,講多一個就講完了,
[00:53:08.000 --> 00:53:37.000]  解決本於信義的指數,本於信義的指數,十個解經書,十本,都會說本於人的信心,然後在上帝的經歷裡面,再加以信心,但是巴特的解法完全不同,本於什麼呢,他不是人的信心,因為人的信心不可以成為本的,所以他就說,the faithfulness of God,本於信是保於上帝的信實,是這樣的解法,這樣也可以,這樣也可以,
[00:53:37.000 --> 00:54:06.000]  因為他在神學裡面,本於上帝的信實,人就可以有信心,是這樣的講法,沉重的神聖之筆,divine no,我們就可以被偉大的divine yes托起,所以上帝的信實托起我們,不過上帝托起就是以我們以為,相信自己不能夠托起自己的時候,上帝就可以托起我們,真是明白上帝的no,我們就可以明白上帝的yes,又是一個paradoxical,
[00:54:06.000 --> 00:54:31.000]  最後一句,我們說過,為什麼自從做天地以來,神的永能和神聖是永遠可知的,雖然眼不能見,但直左做之物,見人曉得,見人無可推諉,他就說,明明可知,明明可知什麼呢,明明可知就是神上帝用這個廢人理解的所做之物,比如動物園,資源處女,不過是一種問題罷了,
[00:54:31.000 --> 00:54:58.000]  這些一切,我們傳統的解法就是,這些一切就幫我們指向上帝的了解,天地萬物,自然界,指向上帝的了解,他說不是,這些自然萬物指向給一個什麼呢,指出一個問題,這個問題沒有答案的,唯有上帝本身才是答案,所以自從做天地以來,上帝就能夠透過這些一切所做之物,曉得什麼呢,上帝之筆,上帝說no,
[00:54:58.000 --> 00:55:27.000]  透過一切萬物讓我們認識上帝,說你不認識我,他就這樣解釋,見人曉得,無可推諉,因為你沒辦法,不過他就跟著解釋得對,為什麼呢,如果你說一切是自然萬物,你可以推向上帝的時候,其實保羅都說推到什麼,結果是什麼呢,偶像嘛,你以為翻騰後面肯定有個偉大的力量,就有何伯,打雷,嘩,好厲害,有雷公,最後就變成雷公何伯,
[00:55:27.000 --> 00:55:56.000]  指不指到上帝呢,指不到,就好像平線,跳來跳去,青蛙跳而已,是上帝下來才告訴你什麼,所以藉著所做之物,他這樣解釋,就上不了了解神,藉著所做之物,讓你知道上帝是不能知道的,這個解法很絕,毛毛波,多毛,不過毛得來,多厲害,氣勢多強勁,這個就看羅馬書的樂趣之處,一邊罵他一邊佩服他,明白嗎,
[00:55:56.000 --> 00:56:19.000]  搞錯,這樣都可以說,又可以說,又好像可以,這個就是讀巴特神學的趣味和掙扎,我這麼多年讀了20年巴特神學,就是這種吸引著我,句句一看的時候就罵到趴在那裡,搞錯,這麼亂這麼急都可以,人沒有任何東西可以知道上帝,那人還可以知道上帝是什麼,什麼都不知道,嘩,真的很絕的說法,
[00:56:19.000 --> 00:56:47.000]  他說的說的好像是,這些就是神學家的厲害之處,所以我們不自我為難,不去阻擋,就沒有什麼能夠阻擋我們因為有上帝的認識,而進入有益的危機,是不是,我們進入這個crisis,就是說,其實一切所有的知識,帶我們進入那個預備的心境,去接受上帝剷下來的那個crisis,這個就是他,他選擇這一句,當然,我想十個還有九個解經家,你會覺得他亂解的,
[00:56:47.000 --> 00:57:05.000]  但是他們明白他的神學的激情,他們明白他的意思,其實也有他的意義在,今晚就只能夠給大家一點味道,引大家,賣個廣告,如果你真的覺得想繼續看下去,就買本來看,
[00:57:05.000 --> 00:57:06.000]  好,謝謝大家。
[00:57:06.000 --> 00:57:07.000]  字幕:J Chong
[00:57:07.000 --> 00:57:08.000]  字幕:J Chong
[00:57:09.000 --> 00:57:10.000]  字幕:J Chong
[00:57:11.000 --> 00:57:12.000]  字幕:J Chong
[00:57:13.000 --> 00:57:14.000]  字幕:J Chong
[00:57:15.000 --> 00:57:16.000]  字幕:J Chong
[00:57:16.000 --> 00:57:24.120]  你不是說要游戲是要被打成這樣嗎

