
[00:00:00.000 --> 00:00:04.000]  我希望大家幫幫忙 還有我有一個目的的
[00:17:45.000 --> 00:17:47.000]  他爸爸送了一部新的手機給他
[00:17:47.000 --> 00:17:49.000]  來參加我的課程
[00:17:49.000 --> 00:17:51.000]  有獎金
[00:17:51.000 --> 00:17:53.000]  這麼高的獎金
[00:17:53.000 --> 00:17:55.000]  貴學費很多倍
[00:17:55.000 --> 00:17:57.000]  原來水母
[00:17:57.000 --> 00:17:59.000]  不惜
[00:17:59.000 --> 00:18:01.000]  令他日日開心
[00:18:01.000 --> 00:18:03.000]  自由自在
[00:18:03.000 --> 00:18:05.000]  換取法律的生活
[00:18:05.000 --> 00:18:07.000]  丈母也會理會功課
[00:18:07.000 --> 00:18:09.000]  有時都會覺得
[00:18:09.000 --> 00:18:11.000]  盡量不要那麼多競爭
[00:18:11.000 --> 00:18:13.000]  不過做回合格
[00:18:13.000 --> 00:18:15.000]  他們都沒有興趣
[00:18:15.000 --> 00:18:17.000]  你們有沒有
[00:18:17.000 --> 00:18:19.000]  我知道香港有些
[00:18:19.000 --> 00:18:21.000]  大約是班2、班3那些
[00:18:21.000 --> 00:18:23.000]  有些老師說明
[00:18:23.000 --> 00:18:25.000]  這班叫做
[00:18:25.000 --> 00:18:27.000]  睡覺班
[00:18:27.000 --> 00:18:29.000]  回來就可以了
[00:18:29.000 --> 00:18:31.000]  休養
[00:18:31.000 --> 00:18:33.000]  隔壁那班叫半休養班
[00:18:33.000 --> 00:18:35.000]  只是辦半堂書
[00:18:35.000 --> 00:18:37.000]  有剩時間大家自由活動
[00:18:37.000 --> 00:18:39.000]  為什麼呢
[00:18:39.000 --> 00:18:41.000]  他說我保留他讀完中學
[00:18:41.000 --> 00:18:43.000]  好過在街上
[00:18:43.000 --> 00:18:45.000]  其實老師都很慘
[00:18:45.000 --> 00:18:47.000]  他們真的覺得大財小用
[00:18:47.000 --> 00:18:49.000]  他真的很想教他們
[00:18:49.000 --> 00:18:51.000]  但這班人
[00:18:51.000 --> 00:18:53.000]  沒有興趣讀書
[00:18:53.000 --> 00:18:55.000]  但香港真的滯留了很多
[00:18:55.000 --> 00:18:57.000]  等中六
[00:18:57.000 --> 00:18:59.000]  但其實中三都還不夠
[00:18:59.000 --> 00:19:01.000]  已經大家談好
[00:19:01.000 --> 00:19:03.000]  去一間漢堡包店
[00:19:03.000 --> 00:19:05.000]  做兼職
[00:19:05.000 --> 00:19:07.000]  已經談好了
[00:19:07.000 --> 00:19:09.000]  每個人賺了錢就去日本玩幾天
[00:19:09.000 --> 00:19:11.000]  已經談好了
[00:19:11.000 --> 00:19:13.000]  真是可憐
[00:19:13.000 --> 00:19:15.000]  所以我希望今天
[00:19:15.000 --> 00:19:17.000]  你跟我討論的東西
[00:19:17.000 --> 00:19:19.000]  我們要小心一點
[00:19:19.000 --> 00:19:21.000]  這60%很可憐
[00:19:21.000 --> 00:19:23.000]  如果教會接觸到這些
[00:19:23.000 --> 00:19:25.000]  真的有些賊來就行
[00:19:25.000 --> 00:19:27.000]  因為這班小朋友
[00:19:27.000 --> 00:19:29.000]  10年至20年後
[00:19:29.000 --> 00:19:31.000]  你猜到是什麼人
[00:19:31.000 --> 00:19:33.000]  如果他可能拿社會福利
[00:19:33.000 --> 00:19:35.000]  也可能家裡有錢
[00:19:35.000 --> 00:19:37.000]  就讓他安居在外國
[00:19:37.000 --> 00:19:39.000]  可能他人生裡不知道為了什麼
[00:19:39.000 --> 00:19:41.000]  好像父母
[00:19:41.000 --> 00:19:43.000]  沒有了方法
[00:19:43.000 --> 00:19:45.000]  很小就影響他
[00:19:45.000 --> 00:19:47.000]  最後成功的
[00:19:47.000 --> 00:19:49.000]  有5%
[00:19:49.000 --> 00:19:51.000]  可能你用心聽
[00:19:51.000 --> 00:19:53.000]  可能是你家裡
[00:19:53.000 --> 00:19:55.000]  海豚媽
[00:19:55.000 --> 00:19:57.000]  什麼叫海豚媽呢
[00:19:57.000 --> 00:19:59.000]  親子關係好
[00:19:59.000 --> 00:20:01.000]  相處很平靜
[00:20:01.000 --> 00:20:03.000]  大家聊天
[00:20:03.000 --> 00:20:05.000]  他們常說價值觀
[00:20:05.000 --> 00:20:07.000]  值不值得做
[00:20:07.000 --> 00:20:09.000]  有些人說
[00:20:09.000 --> 00:20:11.000]  有三個理由
[00:20:11.000 --> 00:20:13.000]  就去做一件事
[00:20:13.000 --> 00:20:15.000]  你儲夠三個理由
[00:20:15.000 --> 00:20:17.000]  他這樣教子女
[00:20:17.000 --> 00:20:19.000]  他有解決衝突的能力
[00:20:19.000 --> 00:20:21.000]  當別人搶了他的東西
[00:20:21.000 --> 00:20:23.000]  他懂得問別人
[00:20:23.000 --> 00:20:25.000]  什麼時候還給我
[00:20:25.000 --> 00:20:27.000]  對不起我現在在用
[00:20:27.000 --> 00:20:29.000]  不如你考慮找別人
[00:20:29.000 --> 00:20:31.000]  很樂意借給你
[00:20:31.000 --> 00:20:33.000]  但我用完
[00:20:33.000 --> 00:20:35.000]  他們不怕別人不喜歡
[00:20:35.000 --> 00:20:37.000]  因為他說的理由很溫文
[00:20:37.000 --> 00:20:39.000]  這些小朋友
[00:20:39.000 --> 00:20:41.000]  他很率直
[00:20:41.000 --> 00:20:43.000]  他不需要繞彎抹角
[00:20:43.000 --> 00:20:45.000]  但他很良善
[00:20:45.000 --> 00:20:47.000]  他從來都不拿別人便宜
[00:20:47.000 --> 00:20:49.000]  他又講求自己的快樂
[00:20:49.000 --> 00:20:51.000]  他想想
[00:20:51.000 --> 00:20:53.000]  這麼辛苦讀這麼多書
[00:20:53.000 --> 00:20:55.000]  什麼東西影響
[00:20:55.000 --> 00:20:57.000]  放鬆自己輕鬆一下
[00:20:57.000 --> 00:20:59.000]  他又追求這些
[00:20:59.000 --> 00:21:01.000]  5% 100個5個真是好笑
[00:21:01.000 --> 00:21:03.000]  20個只有一個
[00:21:03.000 --> 00:21:05.000]  有這些是有原因的
[00:21:05.000 --> 00:21:07.000]  所以今天我希望
[00:21:07.000 --> 00:21:09.000]  水落石出
[00:21:09.000 --> 00:21:11.000]  如果大家發的問題
[00:21:11.000 --> 00:21:13.000]  是針對海豚媽的形成
[00:21:13.000 --> 00:21:15.000]  甚至我都想變回海豚
[00:21:15.000 --> 00:21:17.000]  那你要想一下
[00:21:17.000 --> 00:21:19.000]  當然我懷疑
[00:21:19.000 --> 00:21:21.000]  這個海豚媽都不應該是對的
[00:21:21.000 --> 00:21:23.000]  應該是海豚父母
[00:21:23.000 --> 00:21:25.000]  應該是爸爸媽媽都是
[00:21:25.000 --> 00:21:27.000]  不過看聖經我補充一點
[00:21:27.000 --> 00:21:29.000]  虎媽
[00:21:29.000 --> 00:21:31.000]  應該用點心思想一下
[00:21:31.000 --> 00:21:33.000]  在《針研四章》23節
[00:21:33.000 --> 00:21:35.000]  很多人都會念
[00:21:35.000 --> 00:21:37.000]  保守你的心
[00:21:37.000 --> 00:21:39.000]  勝於保守一切
[00:21:39.000 --> 00:21:41.000]  因為你一生的果效
[00:21:41.000 --> 00:21:43.000]  是心發出的
[00:21:43.000 --> 00:21:45.000]  如果心只是看了一件事
[00:21:45.000 --> 00:21:47.000]  就是獎金地位
[00:21:47.000 --> 00:21:49.000]  然後個人的成就
[00:21:49.000 --> 00:21:51.000]  做了個英雄
[00:21:51.000 --> 00:21:53.000]  甚至做了一個
[00:21:53.000 --> 00:21:55.000]  我們叫做附庸
[00:21:55.000 --> 00:21:57.000]  這個心可能
[00:21:57.000 --> 00:21:59.000]  一天到晚都以那個標準
[00:21:59.000 --> 00:22:01.000]  其實一直都付出
[00:22:01.000 --> 00:22:03.000]  一些代價 就是他的精神
[00:22:03.000 --> 00:22:05.000]  他的健康
[00:22:05.000 --> 00:22:07.000]  他的心理裏面
[00:22:07.000 --> 00:22:09.000]  和人的競爭慾望很高
[00:22:09.000 --> 00:22:11.000]  樹敵
[00:22:11.000 --> 00:22:13.000]  到最後可能有一天他很孤獨
[00:22:13.000 --> 00:22:15.000]  很孤獨
[00:22:15.000 --> 00:22:17.000]  他一生的果效
[00:22:17.000 --> 00:22:19.000]  心發出的東西只是那個目標
[00:22:19.000 --> 00:22:21.000]  不知道大家覺得
[00:22:21.000 --> 00:22:23.000]  值不值 這個5%
[00:22:23.000 --> 00:22:25.000]  但是那10%的直昇機
[00:22:25.000 --> 00:22:27.000]  我覺得聖經說
[00:22:27.000 --> 00:22:29.000]  《真言四章》6節
[00:22:29.000 --> 00:22:31.000]  你不要離棄智慧
[00:22:31.000 --> 00:22:33.000]  智慧會保護你
[00:22:33.000 --> 00:22:35.000]  要愛他 因為他保守你
[00:22:35.000 --> 00:22:37.000]  為什麼不要離棄智慧呢
[00:22:37.000 --> 00:22:39.000]  當你的人
[00:22:39.000 --> 00:22:41.000]  太過什麼都討好人
[00:22:41.000 --> 00:22:43.000]  你沒有了你自己
[00:22:43.000 --> 00:22:45.000]  其實你都應該有個
[00:22:45.000 --> 00:22:47.000]  自己的立場看事物
[00:22:47.000 --> 00:22:49.000]  現在的小孩最痛苦的是什麼呢
[00:22:49.000 --> 00:22:51.000]  就是夾在兩種價值的中間
[00:22:51.000 --> 00:22:53.000]  夾在兩種價值的中間
[00:22:53.000 --> 00:22:55.000]  夾在兩種價值的中間
[00:22:55.000 --> 00:22:57.000]  有朋友生你的氣
[00:22:57.000 --> 00:22:59.000]  有朋友生你的氣
[00:22:59.000 --> 00:23:01.000]  不知如何是好
[00:23:01.000 --> 00:23:03.000]  最痛苦的是什麼呢
[00:23:03.000 --> 00:23:05.000]  就是今天你坐在這裏
[00:23:05.000 --> 00:23:07.000]  其實你和你的子女最大的衝突
[00:23:07.000 --> 00:23:09.000]  就是年歲的背景
[00:23:09.000 --> 00:23:11.000]  就是年歲的背景
[00:23:11.000 --> 00:23:13.000]  我經常強調一件事
[00:23:13.000 --> 00:23:15.000]  10歲至16歲
[00:23:15.000 --> 00:23:17.000]  禮拜日下午的選擇
[00:23:17.000 --> 00:23:19.000]  禮拜日下午的選擇
[00:23:19.000 --> 00:23:21.000]  超過10樣
[00:23:21.000 --> 00:23:23.000]  超過10樣
[00:23:23.000 --> 00:23:25.000]  他可以留在家裏睡覺
[00:23:25.000 --> 00:23:27.000]  可以留在家裏睡覺
[00:23:27.000 --> 00:23:29.000]  可以留在家裏玩
[00:23:29.000 --> 00:23:31.000]  可以學一些東西
[00:23:31.000 --> 00:23:33.000]  可以參加球隊
[00:23:33.000 --> 00:23:35.000]  還有很多書
[00:23:35.000 --> 00:23:37.000]  他覺得好看
[00:23:37.000 --> 00:23:39.000]  你覺得不好看
[00:23:39.000 --> 00:23:41.000]  他覺得好看
[00:23:41.000 --> 00:23:43.000]  電視
[00:23:43.000 --> 00:23:45.000]  還有他覺得欠了一些人情債
[00:23:45.000 --> 00:23:47.000]  有些同學的生日禮物還沒買
[00:23:47.000 --> 00:23:49.000]  他要走出去買
[00:23:49.000 --> 00:23:51.000]  最後才想起
[00:23:51.000 --> 00:23:53.000]  對呀 還沒做功課
[00:23:53.000 --> 00:23:55.000]  不過這是10項之後的事
[00:23:55.000 --> 00:23:57.000]  他有很多選擇
[00:23:57.000 --> 00:23:59.000]  你一模一樣
[00:23:59.000 --> 00:24:01.000]  在你10歲至16歲
[00:24:01.000 --> 00:24:03.000]  你很多選擇
[00:24:03.000 --> 00:24:05.000]  偏偏想想你自己
[00:24:05.000 --> 00:24:07.000]  我相信大家的樣子都像30多歲
[00:24:07.000 --> 00:24:09.000]  你呢
[00:24:09.000 --> 00:24:11.000]  我稱讚你30多歲
[00:24:11.000 --> 00:24:13.000]  其實我真的不是稱讚你
[00:24:13.000 --> 00:24:15.000]  你沒有什麼選擇
[00:24:15.000 --> 00:24:17.000]  你來這裏
[00:24:17.000 --> 00:24:19.000]  你來這裏都不錯
[00:24:19.000 --> 00:24:21.000]  因為你30多歲
[00:24:21.000 --> 00:24:23.000]  剛才那些不適合你
[00:24:23.000 --> 00:24:25.000]  你心想
[00:24:25.000 --> 00:24:27.000]  衣服還沒洗 還沒晾
[00:24:27.000 --> 00:24:29.000]  都不用了 先拿著吧
[00:24:29.000 --> 00:24:31.000]  今天一定要
[00:24:31.000 --> 00:24:33.000]  那頓飯想好
[00:24:33.000 --> 00:24:35.000]  不然就外賣了
[00:24:35.000 --> 00:24:37.000]  都很容易解決
[00:24:37.000 --> 00:24:39.000]  還有什麼好做呢
[00:24:39.000 --> 00:24:41.000]  和老公散步都可以
[00:24:41.000 --> 00:24:43.000]  整個星期都散步
[00:24:43.000 --> 00:24:45.000]  我們做大人
[00:24:45.000 --> 00:24:47.000]  沒有什麼選擇
[00:24:47.000 --> 00:24:49.000]  再老一點更加沒有選擇
[00:24:49.000 --> 00:24:51.000]  走路又腳痛
[00:24:51.000 --> 00:24:53.000]  什麼選擇呢 就坐在家裏
[00:24:53.000 --> 00:24:55.000]  你慢慢看到你的兒子和你
[00:24:55.000 --> 00:24:57.000]  很多選擇
[00:24:57.000 --> 00:24:59.000]  你越來越少選擇
[00:24:59.000 --> 00:25:01.000]  很懸殊
[00:25:01.000 --> 00:25:03.000]  所以你和他一聊天的時候
[00:25:03.000 --> 00:25:05.000]  很多觸痛
[00:25:05.000 --> 00:25:07.000]  這些有什麼好
[00:25:07.000 --> 00:25:09.000]  其實是因為你不選擇
[00:25:09.000 --> 00:25:11.000]  你就罵人家不好
[00:25:11.000 --> 00:25:13.000]  所以他一和你講 浪費力氣
[00:25:13.000 --> 00:25:15.000]  早點進老人院
[00:25:15.000 --> 00:25:17.000]  你想想 慘了
[00:25:17.000 --> 00:25:19.000]  所以我希望今天想想
[00:25:19.000 --> 00:25:21.000]  如果你
[00:25:21.000 --> 00:25:23.000]  找到智慧
[00:25:23.000 --> 00:25:25.000]  智慧就是你的方向
[00:25:25.000 --> 00:25:27.000]  你還有什麼目的
[00:25:27.000 --> 00:25:29.000]  仍然覺得要堅持下去
[00:25:29.000 --> 00:25:31.000]  那種影響你
[00:25:31.000 --> 00:25:33.000]  覺得那是真的快樂
[00:25:33.000 --> 00:25:35.000]  你應該追求下去
[00:25:35.000 --> 00:25:37.000]  人際關係
[00:25:37.000 --> 00:25:39.000]  追求和睦
[00:25:39.000 --> 00:25:41.000]  多些時間
[00:25:41.000 --> 00:25:43.000]  有些時間已經可能
[00:25:43.000 --> 00:25:45.000]  斷了 疏了的關係
[00:25:45.000 --> 00:25:47.000]  很值得維繫
[00:25:47.000 --> 00:25:49.000]  這些智慧會保護你
[00:25:49.000 --> 00:25:51.000]  良心無愧保護了你
[00:25:51.000 --> 00:25:53.000]  你看到很多人覺得
[00:25:53.000 --> 00:25:55.000]  我做了我應該做
[00:25:55.000 --> 00:25:57.000]  我對我父母 我有理他
[00:25:57.000 --> 00:25:59.000]  雖然我不可以理他 開心到不得了
[00:25:59.000 --> 00:26:01.000]  但是我要做
[00:26:01.000 --> 00:26:03.000]  我做了
[00:26:03.000 --> 00:26:05.000]  這種智慧會保護你
[00:26:05.000 --> 00:26:07.000]  好了 如果對於第三種
[00:26:07.000 --> 00:26:09.000]  講完這三個 就是那個丈媽
[00:26:09.000 --> 00:26:11.000]  那個丈媽
[00:26:11.000 --> 00:26:13.000]  小孩是逃避痛苦
[00:26:13.000 --> 00:26:15.000]  你看看《針研六章六字》
[00:26:15.000 --> 00:26:17.000]  懶惰的人 你看看螞蟻的動作
[00:26:17.000 --> 00:26:19.000]  就得智慧
[00:26:19.000 --> 00:26:21.000]  現在最近的智慧
[00:26:21.000 --> 00:26:23.000]  哲學上就叫做處造
[00:26:23.000 --> 00:26:25.000]  我很喜歡講這個字
[00:26:25.000 --> 00:26:27.000]  我們沒有能力
[00:26:27.000 --> 00:26:29.000]  我們不是上帝 我們創造不了任何東西
[00:26:29.000 --> 00:26:31.000]  但是我們要儲東西
[00:26:31.000 --> 00:26:33.000]  牧師講道
[00:26:33.000 --> 00:26:35.000]  如果你覺得
[00:26:35.000 --> 00:26:37.000]  有一段說話精彩
[00:26:37.000 --> 00:26:39.000]  你應該儲起來
[00:26:39.000 --> 00:26:41.000]  在你的手機儲起來
[00:26:41.000 --> 00:26:43.000]  如果你看一本書
[00:26:43.000 --> 00:26:45.000]  很啟發你 突然間好像當頭棒
[00:26:45.000 --> 00:26:47.000]  你一定要抄下來
[00:26:47.000 --> 00:26:49.000]  經常想起
[00:26:49.000 --> 00:26:51.000]  你每個星期儲一段
[00:26:51.000 --> 00:26:53.000]  不得了 你十年你估計儲了多少
[00:26:53.000 --> 00:26:55.000]  3650段
[00:26:55.000 --> 00:26:57.000]  每天都要一段的話
[00:26:57.000 --> 00:26:59.000]  你繼續覺得
[00:26:59.000 --> 00:27:01.000]  儲起來是人生好法律 你就像螞蟻的智慧
[00:27:01.000 --> 00:27:03.000]  看起來
[00:27:03.000 --> 00:27:05.000]  儲一個單位的東西不是很多
[00:27:05.000 --> 00:27:07.000]  人人都可以
[00:27:07.000 --> 00:27:09.000]  但你經常都這樣 你就超越了很多人
[00:27:09.000 --> 00:27:11.000]  很多 所以自問天才的人
[00:27:11.000 --> 00:27:13.000]  就會老了輸給你
[00:27:13.000 --> 00:27:15.000]  因為他老退化
[00:27:15.000 --> 00:27:17.000]  很多東西忘記了
[00:27:17.000 --> 00:27:19.000]  處造的可能你智商普通
[00:27:19.000 --> 00:27:21.000]  但是你儲了很多重要的東西
[00:27:21.000 --> 00:27:23.000]  你傳給你的子女
[00:27:23.000 --> 00:27:25.000]  很多全家之寶的智慧
[00:27:25.000 --> 00:27:27.000]  這些是螞蟻的動作
[00:27:27.000 --> 00:27:29.000]  所以這些丈母親
[00:27:29.000 --> 00:27:31.000]  都鼓勵小孩子
[00:27:31.000 --> 00:27:33.000]  千萬不要懶
[00:27:33.000 --> 00:27:35.000]  每天都儲一些東西
[00:27:35.000 --> 00:27:37.000]  新學習
[00:27:37.000 --> 00:27:39.000]  最後兩個 水母
[00:27:39.000 --> 00:27:41.000]  追求自由愉快自由不同
[00:27:41.000 --> 00:27:43.000]  總之不要辛苦 60%
[00:27:43.000 --> 00:27:47.000]  要考慮到心
[00:27:47.000 --> 00:27:49.000]  人如果不制服自己的心
[00:27:49.000 --> 00:27:51.000]  就好像壞了
[00:27:51.000 --> 00:27:53.000]  一整顆
[00:27:53.000 --> 00:27:55.000]  那些磚頭
[00:27:55.000 --> 00:27:57.000]  那些長的石頭 都塌了
[00:27:57.000 --> 00:27:59.000]  一攻就破
[00:27:59.000 --> 00:28:01.000]  一攻就破 所以為什麼這樣說呢
[00:28:01.000 --> 00:28:03.000]  你發現這些小孩子
[00:28:03.000 --> 00:28:05.000]  他靠媽媽保護
[00:28:05.000 --> 00:28:07.000]  也都很容易
[00:28:07.000 --> 00:28:09.000]  也都不喜歡媽媽再說話
[00:28:09.000 --> 00:28:11.000]  要自由
[00:28:11.000 --> 00:28:13.000]  其實外面的東西一侵入去
[00:28:13.000 --> 00:28:15.000]  就沒有了 其實最容易侵入什麼呢
[00:28:15.000 --> 00:28:17.000]  朋輩的說話
[00:28:17.000 --> 00:28:19.000]  其實很傷小孩子
[00:28:19.000 --> 00:28:21.000]  很傷
[00:28:21.000 --> 00:28:23.000]  我不知道你知不知道
[00:28:23.000 --> 00:28:25.000]  你的小孩子很多時候在家裡不開心
[00:28:25.000 --> 00:28:27.000]  不關你的事
[00:28:27.000 --> 00:28:29.000]  他在外面不開心
[00:28:29.000 --> 00:28:31.000]  有很多人說一些東西
[00:28:31.000 --> 00:28:33.000]  包括你家裡有沒有錢
[00:28:33.000 --> 00:28:35.000]  你爸爸做的那一行
[00:28:35.000 --> 00:28:37.000]  甚至會說
[00:28:37.000 --> 00:28:39.000]  這些衣服都穿得這麼好
[00:28:39.000 --> 00:28:41.000]  我看到你
[00:28:41.000 --> 00:28:43.000]  很多月都穿這件衣服
[00:28:43.000 --> 00:28:45.000]  很難過
[00:28:45.000 --> 00:28:47.000]  我真的見過幼稚園
[00:28:47.000 --> 00:28:49.000]  已經有小朋友叫媽媽
[00:28:49.000 --> 00:28:51.000]  你幫我揹個書包
[00:28:51.000 --> 00:28:53.000]  你扮我傭人
[00:28:53.000 --> 00:28:55.000]  要不然
[00:28:55.000 --> 00:28:57.000]  人人都有傭人拿書包
[00:28:57.000 --> 00:28:59.000]  我沒有我自己揹
[00:28:59.000 --> 00:29:01.000]  你想想多厲害
[00:29:01.000 --> 00:29:03.000]  連幼稚園學生都看不起
[00:29:03.000 --> 00:29:05.000]  其他幼稚園同學 是沒有傭人的
[00:29:05.000 --> 00:29:07.000]  這些是
[00:29:07.000 --> 00:29:09.000]  他已經沒有了牆
[00:29:09.000 --> 00:29:11.000]  建立了去維護自己
[00:29:11.000 --> 00:29:13.000]  一攻就破了
[00:29:13.000 --> 00:29:15.000]  所以平時家裡要教他
[00:29:15.000 --> 00:29:17.000]  是懶惰
[00:29:17.000 --> 00:29:19.000]  才是要慚愧
[00:29:19.000 --> 00:29:21.000]  如果你天天做功課學東西
[00:29:21.000 --> 00:29:23.000]  你不需要慚愧
[00:29:23.000 --> 00:29:25.000]  那件衣服不是貴衣服
[00:29:25.000 --> 00:29:27.000]  是不需要慚愧
[00:29:27.000 --> 00:29:29.000]  你對得起自己
[00:29:29.000 --> 00:29:31.000]  對得起人
[00:29:31.000 --> 00:29:33.000]  是他們的價值是錯誤
[00:29:33.000 --> 00:29:35.000]  最美的快樂就是海豚媽
[00:29:35.000 --> 00:29:37.000]  這些人有個目的
[00:29:37.000 --> 00:29:39.000]  就是以他每天生活
[00:29:39.000 --> 00:29:41.000]  能夠將快樂
[00:29:41.000 --> 00:29:43.000]  找到真正的快樂
[00:29:43.000 --> 00:29:45.000]  不一定要贏別人
[00:29:45.000 --> 00:29:47.000]  看到自己進步就很快樂
[00:29:47.000 --> 00:29:49.000]  想好一條
[00:29:49.000 --> 00:29:51.000]  很久都想不到怎麼算的數
[00:29:51.000 --> 00:29:53.000]  很快樂
[00:29:53.000 --> 00:29:55.000]  看到一個同學問
[00:29:55.000 --> 00:29:57.000]  答完別人
[00:29:57.000 --> 00:29:59.000]  多謝他 幸好你教我
[00:29:59.000 --> 00:30:01.000]  這句多謝一聲
[00:30:01.000 --> 00:30:03.000]  很快樂 自己很有用
[00:30:03.000 --> 00:30:05.000]  所以針研十一章廿四字
[00:30:05.000 --> 00:30:07.000]  有撕散的
[00:30:07.000 --> 00:30:09.000]  卻更增添
[00:30:09.000 --> 00:30:11.000]  你越分享越多
[00:30:11.000 --> 00:30:13.000]  我見過很多人肯教同學的人
[00:30:13.000 --> 00:30:15.000]  後來他自己因為想
[00:30:15.000 --> 00:30:17.000]  再多些東西教人
[00:30:17.000 --> 00:30:19.000]  他自己勤力做很多讀書
[00:30:19.000 --> 00:30:21.000]  更增添
[00:30:21.000 --> 00:30:23.000]  他幫人的本領越多
[00:30:23.000 --> 00:30:25.000]  所以很多時候我教
[00:30:25.000 --> 00:30:27.000]  輔導班
[00:30:27.000 --> 00:30:29.000]  其實很多人
[00:30:29.000 --> 00:30:31.000]  我覺得他不用讀
[00:30:31.000 --> 00:30:33.000]  但是他很多親戚的兒子
[00:30:33.000 --> 00:30:35.000]  都有問題
[00:30:35.000 --> 00:30:37.000]  他說我學來沒有子女
[00:30:37.000 --> 00:30:39.000]  我真的很感動
[00:30:39.000 --> 00:30:41.000]  我為了我兒子來讀這些
[00:30:41.000 --> 00:30:43.000]  我想去幫他
[00:30:43.000 --> 00:30:45.000]  反而這些同學
[00:30:45.000 --> 00:30:47.000]  更熱心
[00:30:47.000 --> 00:30:49.000]  因為他有目標
[00:30:49.000 --> 00:30:51.000]  他有一個人生
[00:30:51.000 --> 00:30:53.000]  說完我就夠時間
[00:30:53.000 --> 00:30:55.000]  刺激你
[00:30:55.000 --> 00:30:57.000]  不知道你是哪一種媽媽
[00:30:57.000 --> 00:30:59.000]  好像全部都底位多一些
[00:30:59.000 --> 00:31:01.000]  我勸大家想想
[00:31:01.000 --> 00:31:03.000]  其實你多一個動機是好的
[00:31:03.000 --> 00:31:05.000]  沒有一個媽媽
[00:31:05.000 --> 00:31:07.000]  是故意作弄子女
[00:31:07.000 --> 00:31:09.000]  但是他不懂
[00:31:09.000 --> 00:31:11.000]  他不知道這個後果
[00:31:11.000 --> 00:31:13.000]  原來會這樣
[00:31:13.000 --> 00:31:15.000]  很多人後來都知道
[00:31:15.000 --> 00:31:17.000]  早知道早知道
[00:31:17.000 --> 00:31:19.000]  教會就是一個好的地方
[00:31:19.000 --> 00:31:21.000]  教我們一早知道
[00:31:21.000 --> 00:31:23.000]  正經一早教我們一早知道
[00:31:23.000 --> 00:31:25.000]  外面的世界都沒有
[00:31:25.000 --> 00:31:27.000]  天天都變化樣
[00:31:27.000 --> 00:31:29.000]  現在流行什麼
[00:31:29.000 --> 00:31:31.000]  流行完之後
[00:31:31.000 --> 00:31:33.000]  發現原來是不對的
[00:31:33.000 --> 00:31:35.000]  太遲知道
[00:31:35.000 --> 00:31:37.000]  所以我鼓勵大家
[00:31:37.000 --> 00:31:39.000]  這個時間我們有一個小時
[00:31:39.000 --> 00:31:41.000]  你問我問題
[00:31:41.000 --> 00:31:43.000]  我用心回答你之餘
[00:31:43.000 --> 00:31:45.000]  我想多些回答問題
[00:31:45.000 --> 00:31:47.000]  我自己有一個時間表
[00:31:47.000 --> 00:31:49.000]  兩分鐘一條
[00:31:49.000 --> 00:31:53.000]  我會每一句都珍惜時間回答你
[00:31:53.000 --> 00:31:55.000]  不如看看有沒有人進來
[00:31:55.000 --> 00:31:57.000]  第一位行文正做
[00:31:57.000 --> 00:31:59.000]  哪一位呢
[00:31:59.000 --> 00:32:03.000]  現場就行
[00:32:03.000 --> 00:32:05.000]  OK
[00:32:05.000 --> 00:32:07.000]  多謝余博士的分享
[00:32:07.000 --> 00:32:09.000]  亦都是答問的時間
[00:32:09.000 --> 00:32:11.000]  首先都說一聲
[00:32:11.000 --> 00:32:13.000]  在Zoom裏面的朋友
[00:32:13.000 --> 00:32:15.000]  如果你想問問題的時候
[00:32:15.000 --> 00:32:17.000]  我會給大家時間
[00:32:17.000 --> 00:32:19.000]  你可以開咪去問
[00:32:19.000 --> 00:32:21.000]  當然次序要有自律
[00:32:21.000 --> 00:32:23.000]  不能說大家一起開咪講
[00:32:23.000 --> 00:32:25.000]  我們會留意住Zoom
[00:32:25.000 --> 00:32:27.000]  另外就是
[00:32:27.000 --> 00:32:29.000]  你見到在螢幕上
[00:32:29.000 --> 00:32:31.000]  包括Zoom的朋友
[00:32:31.000 --> 00:32:33.000]  你都見到螢幕上有QR Code
[00:32:33.000 --> 00:32:35.000]  其實這個Mainty.com
[00:32:35.000 --> 00:32:37.000]  可以幫助我們發問
[00:32:37.000 --> 00:32:39.000]  其實這個Mainty.com
[00:32:39.000 --> 00:32:41.000]  可以幫助我們發問
[00:32:41.000 --> 00:32:43.000]  你掃描這個QR Code
[00:32:43.000 --> 00:32:45.000]  或者去網址上打了
[00:32:45.000 --> 00:32:47.000]  1017313這個號碼
[00:32:47.000 --> 00:32:49.000]  你就能夠
[00:32:49.000 --> 00:32:51.000]  透過你的手機或電腦去發問
[00:32:51.000 --> 00:32:53.000]  你寫下你的問題的時候
[00:32:53.000 --> 00:32:55.000]  其他人都看到
[00:32:55.000 --> 00:32:57.000]  其他人看到的好處就是
[00:32:57.000 --> 00:32:59.000]  他還可以投票
[00:32:59.000 --> 00:33:01.000]  譬如原來我也想問這條問題
[00:33:01.000 --> 00:33:03.000]  於是就可以投票
[00:33:03.000 --> 00:33:05.000]  令到問題不斷升高
[00:33:05.000 --> 00:33:07.000]  所以最有效率
[00:33:07.000 --> 00:33:09.000]  令到大家都有興趣問的問題
[00:33:09.000 --> 00:33:11.000]  就讓我們都可以
