
[00:00:00.000 --> 00:00:05.000]  各位大天主佩戚各位朋友你們好
[00:19:10.000 --> 00:19:13.000]  但是幾年之間上訴得直
[00:19:13.000 --> 00:19:14.000]  何解呢
[00:19:14.000 --> 00:19:18.000]  因為主控官陳時的時候
[00:19:18.000 --> 00:19:20.000]  引用了一句聖經
[00:19:20.000 --> 00:19:22.000]  上訴法庭的法官
[00:19:22.000 --> 00:19:25.000]  覺得他不對
[00:19:25.000 --> 00:19:28.000]  因為美國是政教分離
[00:19:28.000 --> 00:19:30.000]  如果你在這個時候
[00:19:30.000 --> 00:19:34.000]  要引用聖經來控訴一個人的時候
[00:19:34.000 --> 00:19:38.000]  這個人對他來說就不公平了
[00:19:38.000 --> 00:19:40.000]  違背了憲法的權利
[00:19:40.000 --> 00:19:47.000]  於是幾年之間被判被告無罪釋放
[00:19:47.000 --> 00:19:49.000]  但是法利人反對耶穌
[00:19:49.000 --> 00:19:52.000]  主要是因為他們審判的態度
[00:19:52.000 --> 00:19:57.000]  第十五字是你們是憑外貌判斷人
[00:19:57.000 --> 00:19:59.000]  是憑外貌的
[00:19:59.000 --> 00:20:01.000]  是憑肉身的
[00:20:01.000 --> 00:20:02.000]  有兩個意思
[00:20:02.000 --> 00:20:04.000]  中文的翻譯
[00:20:04.000 --> 00:20:06.000]  他們是看外表的
[00:20:06.000 --> 00:20:08.000]  耶穌我知你出生在哪裏
[00:20:08.000 --> 00:20:10.000]  在加利利哪裏有好東西
[00:20:10.000 --> 00:20:11.000]  另一個意思就是
[00:20:11.000 --> 00:20:14.000]  他們憑肉體去論斷
[00:20:14.000 --> 00:20:17.000]  他們的論斷當然是錯的
[00:20:17.000 --> 00:20:20.000]  其實多少時候我們都是以貌去論斷一個人
[00:20:20.000 --> 00:20:22.000]  看他的膚色
[00:20:22.000 --> 00:20:23.000]  看他的背景
[00:20:23.000 --> 00:20:24.000]  看他的身形
[00:20:24.000 --> 00:20:25.000]  看他的口音
[00:20:25.000 --> 00:20:26.000]  看他的出處
[00:20:26.000 --> 00:20:27.000]  來判定他的罪
[00:20:27.000 --> 00:20:30.000]  當然是大錯特錯
[00:20:30.000 --> 00:20:32.000]  最後我們要看看
[00:20:32.000 --> 00:20:34.000]  要認識耶穌
[00:20:34.000 --> 00:20:36.000]  第十三節至十九節
[00:20:36.000 --> 00:20:38.000]  其實歸根究底
[00:20:38.000 --> 00:20:42.000]  問題在乎誰是權威這個問題
[00:20:42.000 --> 00:20:44.000]  我記得以前我教中學的時候
[00:20:44.000 --> 00:20:45.000]  有個學生就問我
[00:20:45.000 --> 00:20:48.000]  大家SIR 我不是不信教
[00:20:48.000 --> 00:20:52.000]  但我信的教和你所信的不一樣
[00:20:52.000 --> 00:20:54.000]  我信的一定比你的精
[00:20:54.000 --> 00:20:57.000]  一定比你的真
[00:20:57.000 --> 00:20:59.000]  我說為甚麼
[00:20:59.000 --> 00:21:04.000]  因為我的宗教是將所有各樣宗教的精髓
[00:21:04.000 --> 00:21:06.000]  取其長去其短
[00:21:06.000 --> 00:21:08.000]  拆為一碟
[00:21:08.000 --> 00:21:10.000]  這個就是我的宗教
[00:21:10.000 --> 00:21:11.000]  我除了基督教
[00:21:11.000 --> 00:21:12.000]  佛教
[00:21:12.000 --> 00:21:13.000]  回教
[00:21:13.000 --> 00:21:14.000]  天主教
[00:21:14.000 --> 00:21:16.000]  最精彩的地方
[00:21:16.000 --> 00:21:17.000]  拆為一碟
[00:21:17.000 --> 00:21:19.000]  就成為了我的宗教
[00:21:19.000 --> 00:21:21.000]  當時我就問我的學生
[00:21:21.000 --> 00:21:25.000]  誰決定甚麼叫做精
[00:21:25.000 --> 00:21:27.000]  甚麼叫不精
[00:21:27.000 --> 00:21:29.000]  他說當然是我去決定
[00:21:29.000 --> 00:21:30.000]  於是我問
[00:21:30.000 --> 00:21:33.000]  豈不是你信你自己
[00:21:33.000 --> 00:21:35.000]  你最高的權威
[00:21:35.000 --> 00:21:37.000]  你就是上帝
[00:21:37.000 --> 00:21:38.000]  沒錯
[00:21:38.000 --> 00:21:40.000]  誰是最高的權威
[00:21:40.000 --> 00:21:43.000]  大多人以為他們的解釋是最高的權威
[00:21:43.000 --> 00:21:46.000]  但他們都是錯的
[00:21:46.000 --> 00:21:48.000]  耶穌基督在第十四字說
[00:21:48.000 --> 00:21:50.000]  我雖然為自己作見證
[00:21:50.000 --> 00:21:52.000]  我的見證是真的
[00:21:52.000 --> 00:21:55.000]  因為我知道我從哪裡來往哪裡去
[00:21:55.000 --> 00:22:00.000]  你們卻不知道我從哪裡來往哪裡去
[00:22:00.000 --> 00:22:03.000]  耶穌說我的見證是真的
[00:22:03.000 --> 00:22:07.000]  因為我知道我的父神哪裡來
[00:22:07.000 --> 00:22:09.000]  也回到神哪裡
[00:22:09.000 --> 00:22:10.000]  總而言之
[00:22:10.000 --> 00:22:12.000]  我就是那個權威
[00:22:12.000 --> 00:22:15.000]  這個主權在神那裡
[00:22:15.000 --> 00:22:16.000]  我就是神
[00:22:16.000 --> 00:22:18.000]  所以不需要有其他人
[00:22:18.000 --> 00:22:20.000]  和我一起作見證
[00:22:20.000 --> 00:22:22.000]  接著耶穌又說
[00:22:22.000 --> 00:22:26.000]  你們的律法上所記的
[00:22:26.000 --> 00:22:29.000]  有兩位見證人是真的
[00:22:29.000 --> 00:22:32.000]  耶穌說我現在是有兩個見證人
[00:22:32.000 --> 00:22:34.000]  除了我之外
[00:22:34.000 --> 00:22:37.000]  還有天上的父位我作見證
[00:22:37.000 --> 00:22:40.000]  其實不只是耶穌自己作見證
[00:22:40.000 --> 00:22:41.000]  在聖經裡記載了
[00:22:41.000 --> 00:22:43.000]  神也說他作見證
[00:22:43.000 --> 00:22:45.000]  在水禮的時候
[00:22:45.000 --> 00:22:47.000]  父神作見證
[00:22:47.000 --> 00:22:49.000]  這是我的愛子我所喜悅
[00:22:49.000 --> 00:22:51.000]  上帝的話
[00:22:51.000 --> 00:22:53.000]  耶穌的話充滿了權柄
[00:22:53.000 --> 00:22:57.000]  他的神蹟正如耶哥弟母所說的一樣
[00:22:57.000 --> 00:22:59.000]  如果你不是神蹟
[00:22:59.000 --> 00:23:02.000]  不可能你不是在神那裡來的
[00:23:02.000 --> 00:23:05.000]  所以他的見證是真的
[00:23:05.000 --> 00:23:07.000]  但花里賽人不認識神
[00:23:07.000 --> 00:23:09.000]  也不認識耶穌
[00:23:09.000 --> 00:23:12.000]  他們的眼睛被世界的神弄壞了
[00:23:12.000 --> 00:23:15.000]  他們不肯客觀地去看一看
[00:23:15.000 --> 00:23:16.000]  去經歷
[00:23:16.000 --> 00:23:18.000]  而是非常可惜的
[00:23:18.000 --> 00:23:20.000]  就好像蘇聯的太空人上天空
[00:23:20.000 --> 00:23:21.000]  回來說不要上太空
[00:23:21.000 --> 00:23:23.000]  因為我看不到
[00:23:23.000 --> 00:23:26.000]  這多可憐多自大多自誇
[00:23:26.000 --> 00:23:28.000]  但美國的太空人
[00:23:28.000 --> 00:23:32.000]  變得這麼奇妙
[00:23:32.000 --> 00:23:34.000]  於是就唸了四遍
[00:23:34.000 --> 00:23:36.000]  專屬於神的詠
[00:23:36.000 --> 00:23:39.000]  窮滄全陽裡的信神
[00:23:39.000 --> 00:23:41.000]  聽子回
[00:23:41.000 --> 00:23:43.000]  你認識神有多少呢?
[00:23:43.000 --> 00:23:45.000]  經歷過有多少呢?
[00:23:45.000 --> 00:23:48.000]  你對神的話認識有多少呢?
[00:23:48.000 --> 00:23:51.000]  恐怕我們也成為了花里賽人
[00:23:51.000 --> 00:23:53.000]  只能用外貌去判斷人
[00:23:53.000 --> 00:23:58.000]  而沒有經歷過真真正正去認識神
[00:23:58.000 --> 00:24:01.000]  好 請我們再一次同心低頭禱告
[00:24:01.000 --> 00:24:02.000]  慈悲讓人添福
[00:24:02.000 --> 00:24:03.000]  我們再一次多謝你
[00:24:03.000 --> 00:24:06.000]  因為你是生命之光
[00:24:06.000 --> 00:24:08.000]  照亮在黑暗裡
[00:24:08.000 --> 00:24:10.000]  讓我們明白到
[00:24:10.000 --> 00:24:12.000]  什麼是我們人生的方向
[00:24:12.000 --> 00:24:14.000]  什麼是人生的意義
[00:24:14.000 --> 00:24:16.000]  又讓我們有盼望
[00:24:16.000 --> 00:24:17.000]  我們多謝你
[00:24:17.000 --> 00:24:19.000]  祈禱奉耶穌基督名求
[00:24:19.000 --> 00:24:20.000]  阿們
[00:24:21.000 --> 00:24:24.000]  字幕由 Amara.org 社群提供
[00:24:25.000 --> 00:24:27.000]  感謝您的觀看
[00:24:27.000 --> 00:24:29.000]  感謝您的觀看
[00:24:29.000 --> 00:24:30.000]  感謝您的觀看
[00:24:30.000 --> 00:24:31.000]  感謝您的觀看
[00:24:32.000 --> 00:24:33.000]  感謝您的觀看
[00:24:34.000 --> 00:24:35.000]  感謝您的觀看
[00:24:36.000 --> 00:24:37.000]  感謝您的觀看
[00:24:37.000 --> 00:24:40.000]  (字幕由 Amara.org 社群提供)

