
[00:00:00.000 --> 00:00:05.000]  感謝神可以在新年
[00:21:43.000 --> 00:21:46.000]  這是西方的浪漫主義
[00:21:46.000 --> 00:21:48.000]  因為在東方的社會
[00:21:48.000 --> 00:21:50.000]  在古代的社會
[00:21:50.000 --> 00:21:55.000]  瓦器不是藝術品
[00:21:55.000 --> 00:21:57.000]  前年我們有機會去聖地
[00:21:57.000 --> 00:21:59.000]  中學的同學
[00:21:59.000 --> 00:22:01.000]  四十週年團聚
[00:22:01.000 --> 00:22:02.000]  是的
[00:22:02.000 --> 00:22:04.000]  我年紀都很大了
[00:22:04.000 --> 00:22:06.000]  四十週年團聚
[00:22:06.000 --> 00:22:08.000]  我們去中東去聖地
[00:22:08.000 --> 00:22:16.000]  我們最後在約旦參觀一個展覽的場所
[00:22:16.000 --> 00:22:19.000]  裏面有一個工人
[00:22:19.000 --> 00:22:24.000]  他說他們是復康的事情
[00:22:24.000 --> 00:22:27.000]  就在那裏賣這些紀念品
[00:22:27.000 --> 00:22:30.000]  其中一個就是專門做這些瓦器
[00:22:30.000 --> 00:22:32.000]  我們站在那裏看他做
[00:22:32.000 --> 00:22:33.000]  做得很快的
[00:22:33.000 --> 00:22:35.000]  真的講清楚一點
[00:22:35.000 --> 00:22:37.000]  盲了都做得到
[00:22:37.000 --> 00:22:39.000]  很快的
[00:22:39.000 --> 00:22:41.000]  我很想問他
[00:22:41.000 --> 00:22:43.000]  你學了多久
[00:22:43.000 --> 00:22:44.000]  三十多年了
[00:22:44.000 --> 00:22:46.000]  原來不是 兩年半
[00:22:46.000 --> 00:22:47.000]  做得到的
[00:22:47.000 --> 00:22:48.000]  他說不難的
[00:22:48.000 --> 00:22:49.000]  開頭是
[00:22:49.000 --> 00:22:50.000]  開頭是歪歪扯扯
[00:22:50.000 --> 00:22:51.000]  他說很有藝術氣氛
[00:22:51.000 --> 00:22:52.000]  不是
[00:22:52.000 --> 00:22:53.000]  他說你要做出來的
[00:22:53.000 --> 00:22:55.000]  是個個一樣的
[00:22:55.000 --> 00:22:57.000]  這樣才能用得到
[00:22:57.000 --> 00:23:00.000]  真的全部好像是倒模出來
[00:23:00.000 --> 00:23:02.000]  但是是看著他雙手做出來的
[00:23:02.000 --> 00:23:07.000]  所以那個用手去塑造出來的過程
[00:23:07.000 --> 00:23:12.000]  其實在舊約原本的社會處境裏面去看
[00:23:12.000 --> 00:23:15.000]  就不是講心思的
[00:23:15.000 --> 00:23:20.000]  其實舊約聖經開宗明義告訴我們
[00:23:20.000 --> 00:23:25.000]  人就是塵土
[00:23:25.000 --> 00:23:27.000]  你用希伯來文去讀
[00:23:27.000 --> 00:23:34.000]  就更加清晰的當頭彭河
[00:23:34.000 --> 00:23:37.000]  人是Adam
[00:23:37.000 --> 00:23:43.000]  泥土地土是Adam
[00:23:43.000 --> 00:23:45.000]  嚴格來說是同一個字來的
[00:23:45.000 --> 00:23:49.000]  只不過是它的ending多了個a字
[00:23:49.000 --> 00:23:51.000]  你說不要講希伯來文
[00:23:51.000 --> 00:23:52.000]  用中文講吧
[00:23:52.000 --> 00:23:55.000]  Adam是由Adam媽做出來的
[00:23:55.000 --> 00:23:57.000]  那你記得了吧
[00:23:57.000 --> 00:24:00.000]  Adam媽就是泥土
[00:24:00.000 --> 00:24:02.000]  人是從哪裏來的呢?
[00:24:02.000 --> 00:24:04.000]  進化論還有些希望
[00:24:04.000 --> 00:24:07.000]  猴子也聰明的
[00:24:07.000 --> 00:24:10.000]  剛剛上個星期六年初二
[00:24:10.000 --> 00:24:14.000]  我們約了幾個小組的朋友去行城門水塘
[00:24:14.000 --> 00:24:18.000]  就遇到一些進化論說是我們祖宗的猴子
[00:24:18.000 --> 00:24:20.000]  很聰明的
[00:24:20.000 --> 00:24:23.000]  這隻伏在那隻上面捉塞
[00:24:23.000 --> 00:24:25.000]  然後反過來
[00:24:25.000 --> 00:24:27.000]  它會搶你手上的東西
[00:24:27.000 --> 00:24:29.000]  它有很多的動作
[00:24:29.000 --> 00:24:31.000]  如果你說
[00:24:31.000 --> 00:24:33.000]  這個比喻不是很好
[00:24:33.000 --> 00:24:35.000]  我試過有弟兄矯正我
[00:24:35.000 --> 00:24:38.000]  我嘗試我能夠明白的講法
[00:24:38.000 --> 00:24:40.000]  你給一個打字機
[00:24:40.000 --> 00:24:41.000]  放一隻猴子在那裏
[00:24:41.000 --> 00:24:44.000]  給無限的時間機會給它
[00:24:44.000 --> 00:24:46.000]  或者它有機會
[00:24:46.000 --> 00:24:51.000]  篤得出哈姆雷特王子復仇記的劇本
[00:24:51.000 --> 00:24:53.000]  但是你放一粒泥在那裏
[00:24:53.000 --> 00:24:55.000]  你放一個電動打字機
[00:24:55.000 --> 00:24:57.000]  不要說我給一個電腦給你了
[00:24:57.000 --> 00:25:02.000]  它是永遠不會篤出一個字出來的
[00:25:02.000 --> 00:25:05.000]  創世紀告訴我們
[00:25:05.000 --> 00:25:12.000]  神是用當時的世界的社會
[00:25:12.000 --> 00:25:18.000]  人人都每天用最不值錢的這些雅氣
[00:25:18.000 --> 00:25:23.000]  這些泥土來做人
[00:25:23.000 --> 00:25:27.000]  所以今天我們時時碰到的一句話
[00:25:27.000 --> 00:25:30.000]  幸好聽的時候是講別人的
[00:25:30.000 --> 00:25:32.000]  講你的時候你聽不到的了
[00:25:32.000 --> 00:25:33.000]  叫做甚麼呢
[00:25:33.000 --> 00:25:35.000]  你本是塵土
[00:25:35.000 --> 00:25:39.000]  仍要歸回塵土
[00:25:39.000 --> 00:25:41.000]  塵歸塵
[00:25:41.000 --> 00:25:42.000]  土歸土
[00:25:42.000 --> 00:25:45.000]  感謝主不是我
[00:25:45.000 --> 00:25:49.000]  「考馬地」那對對戀不要新年背了
[00:25:49.000 --> 00:25:52.000]  今天就是它
[00:25:52.000 --> 00:25:54.000]  明天呢
[00:25:54.000 --> 00:25:57.000]  後天呢
[00:25:57.000 --> 00:26:00.000]  泥土、雅氣
[00:26:00.000 --> 00:26:05.000]  其實是聖經告訴我們一個事實
[00:26:05.000 --> 00:26:08.000]  人的一生
[00:26:08.000 --> 00:26:12.000]  從塵土而出
[00:26:12.000 --> 00:26:16.000]  仍要歸回塵土
[00:26:16.000 --> 00:26:20.000]  這個是一定的事實
[00:26:20.000 --> 00:26:22.000]  這個是必然的事實
[00:26:22.000 --> 00:26:26.000]  這個是不能走的事實
[00:26:26.000 --> 00:26:29.000]  人人都有一死
[00:26:29.000 --> 00:26:31.000]  按著定命
[00:26:31.000 --> 00:26:35.000]  這個是聖經的教導
[00:26:35.000 --> 00:26:41.000]  泥土做出來的雅氣
[00:26:41.000 --> 00:26:44.000]  人的一生
[00:26:44.000 --> 00:26:48.000]  你說真的是泥土嗎
[00:26:48.000 --> 00:26:51.000]  那又很奇怪
[00:26:51.000 --> 00:26:55.000]  跟著舊約聖經就會講
[00:26:55.000 --> 00:26:57.000]  保羅都引用過的
[00:26:57.000 --> 00:27:00.000]  是以塞亞書45章
[00:27:00.000 --> 00:27:02.000]  如果我沒有記錯
[00:27:02.000 --> 00:27:04.000]  那些泥土
[00:27:04.000 --> 00:27:11.000]  怎麼會跟做它的搖杖搏嘴呢
[00:27:11.000 --> 00:27:15.000]  搖杖拿一堆泥出來做
[00:27:15.000 --> 00:27:17.000]  做錯了怎麼辦
[00:27:17.000 --> 00:27:19.000]  哭嗎
[00:27:19.000 --> 00:27:21.000]  扔掉它
[00:27:21.000 --> 00:27:24.000]  做錯了 扔在一邊
[00:27:24.000 --> 00:27:27.000]  不是 我們看到那些拉麵
[00:27:27.000 --> 00:27:29.000]  做麵包的那些 放回那些
[00:27:29.000 --> 00:27:31.000]  那些是可以吃的
[00:27:31.000 --> 00:27:33.000]  泥是不用的
[00:27:33.000 --> 00:27:38.000]  突然之間那堆泥抗議
[00:27:38.000 --> 00:27:40.000]  為什麼扔我一邊
[00:27:40.000 --> 00:27:44.000]  所以無論是以塞亞書還是保羅講
[00:27:44.000 --> 00:27:47.000]  講到你是一塊泥
[00:27:47.000 --> 00:27:50.000]  你怎麼有資格去出聲
[00:27:50.000 --> 00:27:54.000]  你沒得講的 因為你是泥
[00:27:54.000 --> 00:27:57.000]  用這個比喻去講的時候
[00:27:57.000 --> 00:28:00.000]  其實就是正正對著那些
[00:28:00.000 --> 00:28:02.000]  有話說的人說的
[00:28:02.000 --> 00:28:04.000]  明白嗎
[00:28:04.000 --> 00:28:06.000]  你沒得講 保羅不用這樣罵的
[00:28:06.000 --> 00:28:08.000]  沒得講 以塞亞書不用這樣講的
[00:28:08.000 --> 00:28:12.000]  人在上帝塑造之後
[00:28:12.000 --> 00:28:15.000]  他就不是泥土了
[00:28:15.000 --> 00:28:17.000]  他就懂得想事的
[00:28:17.000 --> 00:28:21.000]  約伯懂得來到神的面前說
[00:28:21.000 --> 00:28:24.000]  上帝啊 你給我一個機會
[00:28:24.000 --> 00:28:27.000]  你問我 我答你
[00:28:27.000 --> 00:28:28.000]  有沒有讀過
[00:28:28.000 --> 00:28:29.000]  通常我們讀約伯記
[00:28:29.000 --> 00:28:31.000]  停在第二章就完了
[00:28:31.000 --> 00:28:33.000]  沒心機讀第三章的了
[00:28:33.000 --> 00:28:34.000]  哎呀 很悶啊
[00:28:34.000 --> 00:28:36.000]  精彩的才是第三章開始
[00:28:36.000 --> 00:28:38.000]  不過今晚不是講約伯記
[00:28:38.000 --> 00:28:39.000]  約伯講啊
[00:28:39.000 --> 00:28:41.000]  上帝你給我一個機會
[00:28:41.000 --> 00:28:42.000]  我和你答辯
[00:28:42.000 --> 00:28:45.000]  你問我 我一定有東西答你
[00:28:45.000 --> 00:28:47.000]  然後約伯用英文講
[00:28:47.000 --> 00:28:50.000]  Mischievous地這樣講一句
[00:28:50.000 --> 00:28:52.000]  約伯很頑皮
[00:28:52.000 --> 00:28:55.000]  他說上帝啊 不如反過來吧
[00:28:55.000 --> 00:29:00.000]  你夠膽我問你 你答我啊
[00:29:00.000 --> 00:29:03.000]  哇 你說來到神的面前
[00:29:03.000 --> 00:29:06.000]  這麼放肆
[00:29:06.000 --> 00:29:09.000]  猶太的學者講得好
[00:29:09.000 --> 00:29:12.000]  他說約伯雖然自己
[00:29:12.000 --> 00:29:15.000]  笑自己是一條蟲
[00:29:15.000 --> 00:29:18.000]  約伯雖然說他這一生
[00:29:18.000 --> 00:29:24.000]  就是和死亡為親戚朋友
[00:29:24.000 --> 00:29:30.000]  但是上帝到最後是和他聊天的
[00:29:30.000 --> 00:29:38.000]  上帝是和約伯閒話家常的
[00:29:38.000 --> 00:29:43.000]  講創造 講這個宇宙
[00:29:43.000 --> 00:29:46.000]  上帝好像拿一本相簿出來
[00:29:46.000 --> 00:29:49.000]  不是 現在拿個iPhone出來
[00:29:49.000 --> 00:29:51.000]  我剛剛去完倫敦
[00:29:51.000 --> 00:29:53.000]  拍了些相片給你看看
[00:29:53.000 --> 00:29:55.000]  上帝是這樣和約伯聊天
[00:29:55.000 --> 00:29:57.000]  約伯懂得這樣和上帝說話
[00:29:57.000 --> 00:29:59.000]  是上帝做的
[00:29:59.000 --> 00:30:03.000]  上帝拿起最卑賤的泥土
[00:30:03.000 --> 00:30:08.000]  卻塑造出一個可以和上帝
[00:30:08.000 --> 00:30:13.000]  平起平坐的人
[00:30:13.000 --> 00:30:19.000]  不是 可以和上帝搏嘴搏舌的人
[00:30:19.000 --> 00:30:22.000]  這個是上帝的創造
[00:30:22.000 --> 00:30:24.000]  奇怪
[00:30:24.000 --> 00:30:26.000]  未完
[00:30:26.000 --> 00:30:31.000]  舊約聖經去到以塞雅書64章
[00:30:31.000 --> 00:30:37.000]  它提到以色列經過亡國被擄之後
[00:30:37.000 --> 00:30:40.000]  他們回到耶路撒冷
[00:30:40.000 --> 00:30:43.000]  他們來到神的面前祈禱
[00:30:43.000 --> 00:30:46.000]  他們說耶和華
[00:30:46.000 --> 00:30:52.000]  現在你仍然是我們的父親
[00:30:52.000 --> 00:30:54.000]  這句話你必須從
[00:30:54.000 --> 00:30:56.000]  以塞雅書第一章開始讀起
[00:30:56.000 --> 00:30:58.000]  你才明白的
[00:30:58.000 --> 00:31:01.000]  因為以塞雅書第一章第二節開始怎麼說
[00:31:01.000 --> 00:31:04.000]  天要聽 地則以耳聽
[00:31:04.000 --> 00:31:06.000]  因為耶和華要說話了
[00:31:06.000 --> 00:31:08.000]  上帝說什麼
[00:31:08.000 --> 00:31:11.000]  兒子我養大了
[00:31:11.000 --> 00:31:13.000]  我養育兒女
[00:31:13.000 --> 00:31:16.000]  他們竟然搏擊我
[00:31:16.000 --> 00:31:20.000]  牛認識主人 驢認識主人的嘈
[00:31:20.000 --> 00:31:23.000]  我的百姓不認識我
[00:31:23.000 --> 00:31:26.000]  他們轉身後退
[00:31:26.000 --> 00:31:29.000]  這四個字也很客氣
[00:31:29.000 --> 00:31:30.000]  這四個字的意思是
[00:31:30.000 --> 00:31:32.000]  你看到牧師在這裡走出來
[00:31:32.000 --> 00:31:34.000]  你在後面走了去
[00:31:34.000 --> 00:31:36.000]  你不想見他
[00:31:36.000 --> 00:31:38.000]  但這個是上帝說的話
[00:31:38.000 --> 00:31:40.000]  上帝是我的兒子
[00:31:40.000 --> 00:31:43.000]  竟然這樣
[00:31:43.000 --> 00:31:45.000]  現在以色列人回到這裡
[00:31:45.000 --> 00:31:47.000]  跟上帝說
[00:31:47.000 --> 00:31:52.000]  耶和華 你仍是我們的父
[00:31:52.000 --> 00:31:56.000]  浪子回頭
[00:31:56.000 --> 00:32:02.000]  上帝的子民懂得回頭
[00:32:02.000 --> 00:32:03.000]  所以我們說
[00:32:03.000 --> 00:32:06.000]  主禱文的第一句
[00:32:06.000 --> 00:32:14.000]  不是說全世界的人都是天父的兒女
[00:32:14.000 --> 00:32:16.000]  主禱文的第一句
[00:32:16.000 --> 00:32:19.000]  是引用以塞亞書
[00:32:19.000 --> 00:32:25.000]  一個迴轉對上帝的呼喊
[00:32:25.000 --> 00:32:28.000]  但更重要的是跟著那句
[00:32:28.000 --> 00:32:32.000]  耶和華 現在你仍是我們的父
[00:32:32.000 --> 00:32:36.000]  我們是泥 你是窯醬
[00:32:36.000 --> 00:32:43.000]  我們是你手的工作
[00:32:43.000 --> 00:32:45.000]  不是泥土的人
[00:32:45.000 --> 00:32:49.000]  懂得跟上帝說我們是泥土
[00:32:49.000 --> 00:32:53.000]  這個比喻又再深一層
[00:32:53.000 --> 00:32:56.000]  就是一個可以跟上帝駁嘴的人
[00:32:56.000 --> 00:32:59.000]  他現在甘心情願來到神的面前
[00:32:59.000 --> 00:33:03.000]  他說我擺自己在你的手中
[00:33:03.000 --> 00:33:06.000]  你是窯醬 我是泥
[00:33:06.000 --> 00:33:10.000]  任憑你怎樣塑造
[00:33:10.000 --> 00:33:14.000]  任憑你怎樣使用
[00:33:14.000 --> 00:33:17.000]  弟兄姊妹 這個叫聖結
[00:33:17.000 --> 00:33:20.000]  這個叫聖結
[00:33:20.000 --> 00:33:23.000]  你肯給上帝用你
[00:33:23.000 --> 00:33:25.000]  你不再跟他駁
[00:33:25.000 --> 00:33:29.000]  你不再有你自己的agenda
[00:33:29.000 --> 00:33:32.000]  你肯認 你肯接受
[00:33:32.000 --> 00:33:38.000]  你是上帝手中的泥土 瓦器
[00:33:38.000 --> 00:33:42.000]  整個《舊有聖經》是說這樣一個歷史
[00:33:42.000 --> 00:33:44.000]  所以來到保羅這裡說
[00:33:44.000 --> 00:33:46.000]  我們就是瓦器
[00:33:46.000 --> 00:33:49.000]  不過上帝用我們的時候
[00:33:49.000 --> 00:33:52.000]  顯明神的能力
[00:33:52.000 --> 00:33:54.000]  不是我們的功勞
[00:33:54.000 --> 00:33:56.000]  不是我們的努力
[00:33:56.000 --> 00:33:58.000]  不是我們厲害 不是我們有本領
[00:33:58.000 --> 00:34:01.000]  我們始終都是瓦器
[00:34:01.000 --> 00:34:04.000]  必死的身上
[00:34:04.000 --> 00:34:11.000]  卻顯明神莫大的能力
[00:34:11.000 --> 00:34:13.000]  這個是一個神蹟
[00:34:13.000 --> 00:34:19.000]  上帝可以用這麼卑微的人
[00:34:19.000 --> 00:34:24.000]  去成就他的旨意
[00:34:24.000 --> 00:34:30.000]  上帝可以用泥土造出來的人
[00:34:30.000 --> 00:34:34.000]  不止 是撥逆
[00:34:34.000 --> 00:34:38.000]  離開他的浪子
[00:34:38.000 --> 00:34:44.000]  上帝怎樣改變 塑造
[00:34:44.000 --> 00:34:50.000]  令到這個人甘心情願
[00:34:50.000 --> 00:34:54.000]  對上帝說 我是泥
[00:34:54.000 --> 00:34:56.000]  你是窯醬
[00:34:56.000 --> 00:35:02.000]  我是你手中的工作
[00:35:02.000 --> 00:35:05.000]  我一定要說這個校友的見證
[00:35:05.000 --> 00:35:08.000]  因為我剛剛又見到他了
[00:35:08.000 --> 00:35:11.000]  八月的時候在培靈研經會一個早上
[00:35:11.000 --> 00:35:14.000]  我碰到他 很開心
[00:35:14.000 --> 00:35:16.000]  因為我很記得
[00:35:16.000 --> 00:35:22.000]  剛才游牧師說我93年年尾回來香港
[00:35:22.000 --> 00:35:25.000]  我記得94年他來找我
[00:35:25.000 --> 00:35:28.000]  幾乎哭著來找我
[00:35:28.000 --> 00:35:32.000]  我當時莫名其妙坐下和他聊天
[00:35:32.000 --> 00:35:34.000]  這個弟兄說
[00:35:34.000 --> 00:35:37.000]  我讀不到希臘文 怎麼辦呀
[00:35:37.000 --> 00:35:39.000]  我讀不到就讀不到
[00:35:39.000 --> 00:35:41.000]  我當然不會這樣說
[00:35:41.000 --> 00:35:43.000]  這樣說就很傷害他了
[00:35:43.000 --> 00:35:46.000]  人人都讀到 我讀不到
[00:35:46.000 --> 00:35:48.000]  他說我60歲了
[00:35:48.000 --> 00:35:50.000]  我讀不到希臘文
[00:35:50.000 --> 00:35:52.000]  我有問題問了
[00:35:52.000 --> 00:35:54.000]  為什麼你60歲才來讀
[00:35:54.000 --> 00:35:57.000]  他說我48歲信耶穌
[00:35:57.000 --> 00:36:00.000]  我60歲退休
[00:36:00.000 --> 00:36:03.000]  我本來可以移民的
[00:36:03.000 --> 00:36:06.000]  我和太太說不要走
[00:36:06.000 --> 00:36:08.000]  我想讀兩年神學
[00:36:08.000 --> 00:36:11.000]  換20年服侍上帝
[00:36:11.000 --> 00:36:16.000]  太太肯 那我就進來讀了
[00:36:16.000 --> 00:36:20.000]  我當時都沒有立刻再問下去
[00:36:20.000 --> 00:36:23.000]  是以後我再聽他說他的見證
[00:36:23.000 --> 00:36:29.000]  我才聽到原來他的父親非常之出名
[00:36:29.000 --> 00:36:34.000]  是魏拓星先生的同工
[00:36:34.000 --> 00:36:36.000]  魏拓星從福州上上海
[00:36:36.000 --> 00:36:41.000]  他父親從福州下來廣東
[00:36:41.000 --> 00:36:47.000]  這個兒子看著父親服侍上帝
[00:36:47.000 --> 00:36:50.000]  拿著聖約翰大學還是哪一間
[00:36:50.000 --> 00:36:51.000]  我都忘記了
[00:36:51.000 --> 00:36:54.000]  的學位在當時天之驕子
[00:36:54.000 --> 00:36:58.000]  但每個星期日就要靠開奉獻箱
[00:36:58.000 --> 00:37:03.000]  裏面有多少錢就是那個禮拜養生
[00:37:03.000 --> 00:37:09.000]  這個兒子發了毒誓不信耶穌
[00:37:09.000 --> 00:37:12.000]  48歲上帝撿回他回來
[00:37:12.000 --> 00:37:15.000]  60歲上帝呼召他
[00:37:15.000 --> 00:37:22.000]  今年我遇到他94年14年80歲
[00:37:22.000 --> 00:37:27.000]  我問他你這20年在哪裏
[00:37:27.000 --> 00:37:31.000]  他說感謝主大江南北
[00:37:31.000 --> 00:37:37.000]  他一個人建立了超過100間教會
[00:37:37.000 --> 00:37:40.000]  訓練傳道人
[00:37:40.000 --> 00:37:46.000]  當然了魏拓星訓練出來的傳統
[00:37:46.000 --> 00:37:48.000]  比我們的公會好
[00:37:48.000 --> 00:37:52.000]  如果你認識中國教會近代一點
[00:37:52.000 --> 00:37:56.000]  上帝要用一個人
[00:37:56.000 --> 00:37:59.000]  你說中間都浪費了
[00:37:59.000 --> 00:38:01.000]  沒有浪費
[00:38:01.000 --> 00:38:05.000]  中間他在領事館那裏工作
[00:38:05.000 --> 00:38:11.000]  帶很多中國改革開放的時候
[00:38:11.000 --> 00:38:15.000]  進去的代表團做生意
[00:38:15.000 --> 00:38:20.000]  所以可以和當時商務部部長
[00:38:20.000 --> 00:38:22.000]  不說名字了
[00:38:22.000 --> 00:38:26.000]  你知道拍照吃飯做朋友
[00:38:26.000 --> 00:38:30.000]  商務部部長後來做了國務院副總理
[00:38:30.000 --> 00:38:32.000]  和他說我不信耶穌
[00:38:32.000 --> 00:38:34.000]  不過信耶穌都挺好
[00:38:34.000 --> 00:38:37.000]  多一個教徒少一個罪犯
[00:38:37.000 --> 00:38:40.000]  這個是他們的看法
[00:38:40.000 --> 00:38:41.000]  拍了一張照片
[00:38:41.000 --> 00:38:43.000]  他說我只是放在錢包裏
[00:38:43.000 --> 00:38:44.000]  都沒有拿出來
[00:38:44.000 --> 00:38:46.000]  不過每次去到公安
[00:38:46.000 --> 00:38:48.000]  當然要搜身
[00:38:48.000 --> 00:38:53.000]  一看見就放
[00:38:53.000 --> 00:38:59.000]  連中間搧翼的那段日子
[00:38:59.000 --> 00:39:02.000]  上帝都可以掃到的
[00:39:02.000 --> 00:39:05.000]  你看到那個瓦器
[00:39:05.000 --> 00:39:08.000]  有個寶貝在裏面的意思
[00:39:08.000 --> 00:39:10.000]  不是那個瓦器
[00:39:10.000 --> 00:39:13.000]  絕對不是那個瓦器
[00:39:13.000 --> 00:39:16.000]  是個寶貝
[00:39:16.000 --> 00:39:20.000]  不過新約聖經沒有停在這裏
[00:39:20.000 --> 00:39:24.000]  我還有少少時間
[00:39:24.000 --> 00:39:29.000]  我應該還有10分鐘 15分鐘
[00:39:29.000 --> 00:39:31.000]  我想和你看一下
[00:39:31.000 --> 00:39:39.000]  瓦器怎樣可以成為貴重
[00:39:39.000 --> 00:39:42.000]  這個也是保羅的教導
[00:39:42.000 --> 00:39:44.000]  提摩提後端
[00:39:44.000 --> 00:39:46.000]  你會背嗎?
[00:39:46.000 --> 00:39:55.000]  這是中學時候的團訓
[00:39:55.000 --> 00:40:00.000]  提摩提後書第二章
[00:40:00.000 --> 00:40:05.000]  第20節到22節
[00:40:05.000 --> 00:40:06.000]  找到我們一起讀
[00:40:06.000 --> 00:40:10.000]  提摩提後書第二章
[00:40:10.000 --> 00:40:14.000]  20節到22節
[00:40:14.000 --> 00:40:16.000]  我們一起讀
[00:40:16.000 --> 00:40:18.000]  在大戶人家
[00:40:18.000 --> 00:40:21.000]  不但有金器銀器
[00:40:21.000 --> 00:40:24.000]  也有木器瓦器
[00:40:24.000 --> 00:40:26.000]  有作為貴重的
[00:40:26.000 --> 00:40:28.000]  有作為卑賤的
[00:40:28.000 --> 00:40:30.000]  人若自結
[00:40:30.000 --> 00:40:33.000]  脫離卑賤的事
[00:40:33.000 --> 00:40:36.000]  就必作貴重的器皿
[00:40:36.000 --> 00:40:38.000]  成為聖結
[00:40:38.000 --> 00:40:40.000]  合乎主用
[00:40:40.000 --> 00:40:44.000]  預備行各樣的善事
[00:40:44.000 --> 00:40:47.000]  你要逃避少年的私慾
[00:40:47.000 --> 00:40:51.000]  同那清心普告主的人
[00:40:51.000 --> 00:40:53.000]  追求公義
[00:40:53.000 --> 00:40:54.000]  信德
[00:40:54.000 --> 00:40:57.000]  仁愛和平
[00:40:57.000 --> 00:41:00.000]  留意到這裏說瓦器沒有?
[00:41:00.000 --> 00:41:03.000]  有時我們讀得太快了
[00:41:03.000 --> 00:41:07.000]  大戶人家有什麼?
[00:41:07.000 --> 00:41:08.000]  有金器銀器
[00:41:08.000 --> 00:41:10.000]  我們已經停了
[00:41:10.000 --> 00:41:12.000]  只想著金器銀器
[00:41:12.000 --> 00:41:15.000]  是吧 祈福黨最喜歡問你拿些金器
[00:41:15.000 --> 00:41:21.000]  不是 也有木器瓦器
[00:41:21.000 --> 00:41:24.000]  這是大戶人家不同的器皿
[00:41:24.000 --> 00:41:27.000]  有作為貴重的
[00:41:27.000 --> 00:41:29.000]  有作為卑賤的
[00:41:29.000 --> 00:41:31.000]  哪些是貴重?
[00:41:31.000 --> 00:41:34.000]  當然是金器銀器
[00:41:34.000 --> 00:41:36.000]  哪些是卑賤?
[00:41:36.000 --> 00:41:40.000]  當然是木器瓦器
[00:41:40.000 --> 00:41:44.000]  我同意都是器皿
[00:41:44.000 --> 00:41:47.000]  有人說神用我們每一個
[00:41:47.000 --> 00:41:50.000]  都是給神用的器皿
[00:41:50.000 --> 00:41:53.000]  不過保羅這裏不是這樣說
[00:41:53.000 --> 00:41:56.000]  保羅這裏好像主耶穌說的比喻
[00:41:56.000 --> 00:41:59.000]  主耶穌說主人交銀紙給僕人
[00:41:59.000 --> 00:42:02.000]  都有兩個不同的比喻
[00:42:02.000 --> 00:42:04.000]  一個就是每人都是這麼多
[00:42:04.000 --> 00:42:09.000]  第一個是有五千 有二千 有一千
[00:42:09.000 --> 00:42:11.000]  有分別 這裏有分別的
[00:42:11.000 --> 00:42:13.000]  保羅說在大戶人家
[00:42:13.000 --> 00:42:17.000]  給主人用的器皿有兩種的
[00:42:17.000 --> 00:42:21.000]  一種叫貴重 一種叫卑賤
[00:42:21.000 --> 00:42:25.000]  瓦器是屬於卑賤的
[00:42:25.000 --> 00:42:28.000]  很明顯 剛才我們解釋了很久
[00:42:28.000 --> 00:42:31.000]  必死的生命
[00:42:31.000 --> 00:42:38.000]  瓦器 泥土是卑微 是下賤
[00:42:38.000 --> 00:42:43.000]  泥土不是你要很珍惜它
[00:42:43.000 --> 00:42:46.000]  但是保羅這裏說了很奇怪的一件事
[00:42:46.000 --> 00:42:52.000]  保羅說人若自結脫離卑賤
[00:42:52.000 --> 00:42:56.000]  就必作貴重的器皿
[00:42:56.000 --> 00:42:59.000]  我沒有讀的是兩個字
[00:42:59.000 --> 00:43:05.000]  我想你聽到保羅其實是重複上面說貴重卑賤
[00:43:05.000 --> 00:43:09.000]  你一卑賤的事 你就想到別處了
[00:43:09.000 --> 00:43:12.000]  不是 保羅剛剛才說完
[00:43:12.000 --> 00:43:15.000]  有兩種器皿 一種叫貴重 一種叫卑賤
[00:43:15.000 --> 00:43:18.000]  但是人可以選擇的
[00:43:18.000 --> 00:43:24.000]  你可以選擇離開卑賤 成為貴重
[00:43:24.000 --> 00:43:26.000]  懂得聽吧
[00:43:26.000 --> 00:43:29.000]  就不是一生都是卑賤
[00:43:29.000 --> 00:43:31.000]  就不是一生都是瓦器
[00:43:31.000 --> 00:43:36.000]  保羅自打嘴巴 前面說必死的生命
[00:43:36.000 --> 00:43:38.000]  那不就是人一生都是瓦器 是
[00:43:38.000 --> 00:43:40.000]  那個是哥林多後書
[00:43:40.000 --> 00:43:44.000]  和上帝的大能比較
[00:43:44.000 --> 00:43:47.000]  我們一定都是瓦器
[00:43:47.000 --> 00:43:50.000]  這個是事實 這個是真理
[00:43:50.000 --> 00:43:54.000]  你多出名華人教會
[00:43:54.000 --> 00:43:57.000]  人人都尊敬的牧師
[00:43:57.000 --> 00:44:01.000]  92歲都要離開世界
[00:44:01.000 --> 00:44:04.000]  你知道我說誰了
[00:44:04.000 --> 00:44:09.000]  這個是瓦器 這個是必死的生命
[00:44:09.000 --> 00:44:11.000]  今天我們去送他
[00:44:11.000 --> 00:44:15.000]  明天輪到人家和我說
[00:44:15.000 --> 00:44:19.000]  你本是塵土 仍要歸回塵土
[00:44:19.000 --> 00:44:21.000]  幸好有一次我已經聽過了
[00:44:21.000 --> 00:44:25.000]  就是我們學院在聖灰日
[00:44:25.000 --> 00:44:27.000]  舉行聖餐的時候
[00:44:27.000 --> 00:44:30.000]  按照教會的傳統
