
[00:00:00.000 --> 00:00:08.440]  在聖經可信媽系列中,我們已經說到"美耳"的一個訊息
[00:35:21.440 --> 00:35:33.440]  如果你留意的話,一早在創世紀的三章五至二十二節,神對阿當夏娃和撒旦的審判已經放了這個救贖在這裡
[00:35:33.440 --> 00:35:46.440]  全個經文三章五至二十二節都是一個首尾結構,我講過聖經有重要的事告訴我們,重要的經文很多時候都是用首尾結構
[00:35:46.440 --> 00:36:02.440]  有人叫它做三文字結構,就是兩邊是兩塊麵包夾著山菜,但是中間最重要的是什麼?最好吃的那塊餡,這個首尾結構最中心的地方是什麼?
[00:36:02.440 --> 00:36:13.440]  是女人的後裔必傷你的頭,你就是講到撒旦,而你要傷他的腳跟,撒旦是要傷他的腳跟
[00:36:13.440 --> 00:36:23.440]  女人的後裔是什麼?後裔這個字其實是seed這個字,是種子,是男性的,是陽性的這個字
[00:36:23.440 --> 00:36:35.440]  有他人說只有男人才有子,他們是男人主義,這個也是在聖經裡面被解作精子,我們就能夠明白了
[00:36:35.440 --> 00:36:43.440]  不靠精子能夠懷孕的女人是什麼?就是同女懷孕,不是男人的子是女人的子
[00:36:43.440 --> 00:37:01.440]  已經在三章十五節預言是耶穌基督透過同女懷孕來到這個世上,真是去到馬太福音第一章記載了耶穌基督怎樣是同女懷孕來到這個世上
[00:37:01.440 --> 00:37:18.440]  第二個預言其實就是在樹葉的創世紀,在樹創世紀的二十二章一至十四節又是一個首尾結構,如果我們記得的話是神叫阿伯拉罕來獻二煞
[00:37:18.440 --> 00:37:33.440]  叫他去到一個很特別的地方叫摩利亞山,很重要的一個山,叫他去獻二煞,但最後又沒有叫他獻道,為他預備了一隻公羊代替了二煞
[00:37:33.440 --> 00:37:58.440]  這個首尾結構最中心的經文是什麼?就是以撒去問阿伯拉罕,火與柴都有了,但凡際的羔羊在哪裡呢?然後阿伯拉罕回答,神必自己預備作凡際的羔羊,就是創世紀的二十二章七至八節
[00:37:58.440 --> 00:38:13.440]  在樹二千年後,神真的預備了這個代罪的羔羊,為我們贖罪,在樹上同一座山,摩利亞山原來就是各國他
[00:38:13.440 --> 00:38:29.440]  為什麼會是各國他?因為在摩利亞山的山坡是有一個好像呼嚨骨的形狀,所以叫做各國他,是同一座山二千年後,神真的預備了羔羊為我們贖罪
[00:38:29.440 --> 00:38:43.440]  阿伯拉罕叫這座山,叫他做耶和華爾納,耶和華爾納是什麼意思?就是神必預備的意思,神真的預備了耶穌基督為我們贖罪
[00:38:43.440 --> 00:39:03.440]  所以我們看到這些全部都是指在耶穌基督為我們贖罪的份上,在出哀及紀的十二章,神叫以色列人來慶祝如月節,就是要紀念出哀及第十災發生什麼事?擊殺長子
[00:39:03.440 --> 00:39:18.440]  任何人把羔羊的血流在門框上都能夠得到幸免,這個羔羊的血代表什麼?代表耶穌基督贖罪的血,我們怎麼知道?你去到新約你就知道了
[00:39:18.440 --> 00:39:31.440]  在著約翰封印的一章十九節,當屍體約翰看到耶穌基督的時候,他說看,神的羔羊除去世人的罪孽,屍體約翰知道
[00:39:31.440 --> 00:39:44.440]  然後去到利美記的第十六章,神叫以色列人用身畜來為自己贖罪,這個又代表什麼?又是代表耶穌基督贖罪的血
[00:39:44.440 --> 00:40:01.440]  去到新約的希伯來書第十章,希伯來書的作者說,以色列人獻了千千萬萬的羊羊都不能夠替自己贖罪,耶穌基督一次獻了永遠的祭,就在父的右手邊坐下來
[00:40:01.440 --> 00:40:05.440]  希伯來書的十章第十二節
[00:40:05.440 --> 00:40:19.440]  又說多一個在書的文素記的第二十一章,記不記得以色列人犯罪在曠野,神就差派火蛇來咬他們
[00:40:19.440 --> 00:40:32.440]  然後他們就向神來呼求,神就叫摩西在曠野建立一個銅蛇的像,任何人望望這條銅蛇就能夠得到醫治
[00:40:32.440 --> 00:40:41.440]  在聖經裡面,尤其是在舊約,百思不得其解,犯了罪,你看看這條銅蛇就能夠得到醫治
[00:40:41.440 --> 00:40:52.440]  聖經裡面的銅代表什麼?代表審判,祭壇就是用銅來做,銅代表審判,蛇代表罪
[00:40:52.440 --> 00:40:56.440]  為什麼望望罪,望望審判就能夠得救?
[00:40:56.440 --> 00:41:07.440]  去到新約,耶穌基督自己說在約翰福音的三章十四節,就是很出名三章十六節之前的兩節經文
[00:41:07.440 --> 00:41:14.440]  耶穌說,摩西在曠野怎讓舉蛇,人子也必照讓被舉起來
[00:41:14.440 --> 00:41:19.440]  原來這條銅蛇就是耶穌基督釘十字架的一個預像
[00:41:19.440 --> 00:41:26.440]  你說有沒有搞錯,耶穌基督怎可能是罪,還說審判
[00:41:26.440 --> 00:41:38.440]  如果你讀哥倫多後書的五章二十一節,保羅說,神使那無罪的成為罪,以至我們可以成為神的義
[00:41:38.440 --> 00:41:49.440]  你就明白,耶穌基督成為我們的罪,就好像那條銅蛇一樣被審判,以至我們能夠得到救贖
[00:41:49.440 --> 00:41:58.440]  還有一樣很有趣的就是,我講到在聖經裡面,很多重要的經文都會有守美結構
[00:41:58.440 --> 00:42:05.440]  銅蛇的故事剛剛在文素記最中心的地方,也是一個守美結構
[00:42:05.440 --> 00:42:12.440]  很對不起,我今天講了三個守美結構,我也沒有時間和大家詳細講這些結構
[00:42:12.440 --> 00:42:19.440]  但是我會留在powerpoint那裡,如果你是喜歡的,你可以自己download來欣賞一下
[00:42:19.440 --> 00:42:29.440]  毫無疑問,文素記最中心的經文就是銅蛇的故事,這就是給我們看到經文的重要性
[00:42:29.440 --> 00:42:38.440]  和你講最後一個,就是生命記的十一章和二十七章,摩西預言約書亞
[00:42:38.440 --> 00:42:44.440]  去到加南地,就會去到士劍這個地方,來宣讀神的律例殿章
[00:42:44.440 --> 00:42:52.440]  然後六個支派會在基里心三,當讀到祝福的時候,他們大聲叫阿門
[00:42:52.440 --> 00:42:59.440]  六個支派在樹以巴路山,讀到神的咒詛,他們又會大聲叫阿門
[00:42:59.440 --> 00:43:07.440]  很明顯基里心三就是神祝福的山,這個也是原因為什麼在樹約翰福音的第四章
[00:43:07.440 --> 00:43:13.440]  耶穌基督見到薩馬利亞婦人,薩馬利亞婦人說他們在哪裡敬拜?
[00:43:13.440 --> 00:43:18.440]  在基里心三,他們會不會揀選去以巴路山來敬拜神?
[00:43:18.440 --> 00:43:25.440]  當然不會,神祝福的山,他們揀選去基里心山神祝福
[00:43:25.440 --> 00:43:31.440]  為什麼要在樹以巴路山捉一個壇來獻祭神?
[00:43:31.440 --> 00:43:36.440]  照我們的想法,就是要捉一個壇在樹基里心三
[00:43:36.440 --> 00:43:41.440]  而的確甚至聖經是逆錯了
[00:43:41.440 --> 00:43:49.440]  如果你有和合本的2010年的神版,你看看,在樹以新明記的27章4節
[00:43:49.440 --> 00:43:57.440]  居然說約書雅去基里心山來祝壇,獻祭給神,搞錯了
[00:43:57.440 --> 00:44:05.440]  為什麼會這樣?照人正常的想法,當然是去基里心山,神祝福的山
[00:44:05.440 --> 00:44:12.440]  為什麼要在以巴路山來祈壇?我以前曾經說過,整部聖經都有關耶穌基督
[00:44:12.440 --> 00:44:17.440]  讀不明白的經文是怎樣?你把耶穌基督帶進去你就明白
[00:44:17.440 --> 00:44:24.440]  這個壇代表什麼?說是不假人手作出來的,就是耶穌基督
[00:44:24.440 --> 00:44:32.440]  好像《但爾利書》第二章也有不假人手的石頭從山上滾下來,打爛人像
[00:44:32.440 --> 00:44:38.440]  在聖經裡面所有不假人手作出來的石頭都是代表耶穌基督
[00:44:38.440 --> 00:44:45.440]  這樣我們就能夠明白了,耶穌基督就是我們的祭,所以是一個祭壇
[00:44:45.440 --> 00:44:50.440]  祂是攬了我們的罪上身,所以奏坐在祂的身上
[00:44:50.440 --> 00:44:56.440]  所以這個壇是在樹一座奏坐的山來獻祭給神
[00:44:56.440 --> 00:45:03.440]  所以我們看到這些預言完全是指著耶穌基督
[00:45:03.440 --> 00:45:11.440]  還有就是在樹詩篇的22篇,以塞亞書的53篇
[00:45:11.440 --> 00:45:17.440]  說到耶穌基督被釘十字架,完全好像新約的福音書一樣
[00:45:17.440 --> 00:45:24.440]  喂,詩篇和以塞亞書是舊約,但是說出來的好像新約的記載一模一樣
[00:45:24.440 --> 00:45:29.440]  另外,達爾里書的第九章,70.7的預言
[00:45:29.440 --> 00:45:36.440]  居然可以預測到耶穌基督來到世上釘十字架是哪一天
[00:45:36.440 --> 00:45:48.440]  是在樹公園的33年4月3日,也是猶太人的日子,尼山月的14日,1月14日
[00:45:48.440 --> 00:45:54.440]  1月14日是什麼日子?是逾月節,剛剛也是星期五
[00:45:54.440 --> 00:45:59.440]  你說,真是巧了,有沒有這麼巧的事?沒有這麼巧的事
[00:45:59.440 --> 00:46:02.440]  這些全部都是聖經的預言
[00:46:02.440 --> 00:46:06.440]  有人跟我說,牧師,你說這麼多的預言,我一句都聽不懂
[00:46:06.440 --> 00:46:08.440]  這麼抽象,我聽不懂
[00:46:08.440 --> 00:46:13.440]  你有沒有一些更具體的,關於耶穌基督的預言?
[00:46:13.440 --> 00:46:22.440]  當然有,在聖經裡面一共有355個關於耶穌基督第一次的來臨
[00:46:22.440 --> 00:46:26.440]  355個,我今天只是跟你們說8個
[00:46:26.440 --> 00:46:31.440]  第一個就是尼加書的五章二節,說他將會出身在伯利亨
[00:46:31.440 --> 00:46:40.440]  第二個是撒加利亞書的九章九節,說他以君王的身份,騎著盧驅子進入耶路撒冷城
[00:46:40.440 --> 00:46:47.440]  第三個是撒加利亞書的十一章十二節,說他被三十塊的銀紙出賣
[00:46:47.440 --> 00:47:00.440]  第四個是撒加利亞書的十一章十三節,那三十塊的銀紙又被扔回聖殿那裡,最後給了瑤戶,落了瑤戶的袋裡
[00:47:00.440 --> 00:47:13.440]  第五個是以塞亞書的五十三章七節,預言耶穌基督將會一聲不出被帶到宰殺的地方來釘十字架
[00:47:13.440 --> 00:47:19.440]  就好像高揚一聲不響被帶到宰國之地
[00:47:19.440 --> 00:47:25.440]  第六個是撒加利亞書的十三章六節,說他的手被刺穿
[00:47:25.440 --> 00:47:40.440]  第四個是以塞亞書的五十三章九節,說耶穌基督本來要和惡人同埋葬,同他同釘十字架的大道同葬
[00:47:40.440 --> 00:47:48.440]  怎料葬在了財主的墓穴裡,這是以塞亞書的五十三章九節的預言
[00:47:48.440 --> 00:47:59.440]  我不和你說三百五十五個,我只說八個,八個預言應驗在一個人身上,這個機會率有多大?
[00:47:59.440 --> 00:48:12.440]  是一超過十到十七次方,一超過十到兩次方就是一超過一百分之一,一超過十到十七次方就是十七個零
[00:48:12.440 --> 00:48:18.440]  這個機會率有多大?我只和你說八個,我還沒說完三百五十五個
[00:48:18.440 --> 00:48:27.440]  這個機會率有多大?有人說等於你去到德薩斯州,去到德州,是美國第二大的州
[00:48:27.440 --> 00:48:35.440]  你去到那裡,你一定是財主佬,你有很多的一元硬幣,你把一元硬幣全部扔在德州,整個州
[00:48:35.440 --> 00:48:44.440]  積起兩尺這麼高,你想想有多少的硬幣,然後你在其中一個硬幣做了一個記號
[00:48:44.440 --> 00:48:55.440]  然後你找一個弟兄蒙著他的眼睛,但是他去到德薩斯州,走遍德薩斯州,然後你和他說你選一個硬幣,蒙著眼
[00:48:55.440 --> 00:49:04.440]  他拿起來就是你做了記號的那個,你想想這個的可能性有多大?聖經的預言就是這麼準確
[00:49:04.440 --> 00:49:19.440]  結束的時候,我想和大家再看看,為什麼聖經的預言這麼準確?我首先要告訴你,聖經裡面四分之一的經文都是預言
[00:49:19.440 --> 00:49:26.440]  而在這四分之一的經文當中,三分之一是有關耶穌基督第二次的來臨
[00:49:26.440 --> 00:49:34.440]  也就是說,每二十四節的經文當中,有一節的經文是有關耶穌基督第二次的來臨
[00:49:34.440 --> 00:49:48.440]  我剛才說,第一次的來臨,耶穌基督有355個預言,第二次的來臨是8倍,有2500個預言是耶穌基督第二次的來臨
[00:49:48.440 --> 00:49:57.440]  為什麼耶穌基督第二次的來臨這麼重要?為什麼聖經裡面有這麼多這麼準確的預言?我可以告訴你
[00:49:57.440 --> 00:50:08.440]  神是想增加我們對聖經的信心,神是想給我們有個強心真,以致我們能夠活出基督徒的樣式
[00:50:08.440 --> 00:50:18.440]  很多時候我們都很沒力量,但是當我們看到聖經的預言是這麼準確,我們知道耶穌基督一定會回來,就算有苦難,我們都能夠經得起
[00:50:18.440 --> 00:50:24.440]  我們能夠跑那當跑的路,我們能夠打那美好的仗
[00:50:24.440 --> 00:50:34.440]  有很多自由派的神學家都說,聖經的神跡預言不重要,最重要就是看聖經的寫作是多麼美麗
[00:50:34.440 --> 00:50:45.440]  你看聖經所說的教導是多麼有智慧,他們都是貶低,他們都是想踢走神跡預言
[00:50:45.440 --> 00:50:52.440]  但是我告訴你,如果是沒有神跡預言,你根本是沒有力量能夠活出基督徒的樣式
[00:50:52.440 --> 00:51:02.440]  你說到智慧,你說到寫作的美麗,不同的宗教都有他們的書籍,都是很美麗,都有很多的教導
[00:51:02.440 --> 00:51:12.440]  會教是有他們的可能經,佛教是有他們的佛經,如果你拿了聖經裡面的神跡和預言,我告訴你,你根本和他們是沒有分別
[00:51:12.440 --> 00:51:22.440]  我們是要靠著知道聖經裡面有準確的預言,有不能夠給否定的神跡,以致我們能夠活出基督徒的樣式
[00:51:22.440 --> 00:51:30.440]  這一點是非常非常重要,願神祝福自己的懷孕,讓我們一起低頭禱告
[00:51:30.440 --> 00:51:40.440]  主人,我們感謝你,感謝你讓我們有你的話語,感謝你讓我們看到你話語當中預言的準確性
[00:51:40.440 --> 00:51:48.440]  為什麼有這麼多準確的預言?就是你要讓我們有強心心,你要讓我們有信心
[00:51:48.440 --> 00:51:58.440]  以致我們就算有危難,就算有逆境的時候,都能夠熬得過去,因為我們相信聖經就是你的話語
[00:51:58.440 --> 00:52:04.440]  有一天你會再次回來迎接所有真真正正的基督徒
[00:52:04.440 --> 00:52:15.440]  願意我們在地上都能夠抓住你的允許,抓住你聖經的準確性,抓住預言的準確性和聖經的神跡歧視
[00:52:15.440 --> 00:52:22.440]  能夠過著每一天打那美好的仗,能夠跑那當跑的路
[00:52:22.440 --> 00:52:30.440]  願意你回來的時候,我們都能夠讓你稱為中心良善的僕人,把一切的榮耀和重讚都歸給你
[00:52:30.440 --> 00:52:34.440]  我們這樣禱告,奉主耶穌基督的命意求,阿門
[00:52:34.440 --> 00:52:40.440]  謝謝大家,祝福你們,我們下一次見!
[00:52:40.440 --> 00:52:46.440]  謝謝大家,祝福你們,我們下一次見!

