
[00:00:00.000 --> 00:00:04.620]  各位網友 多謝各位支持我們這次的活動
[00:22:32.820 --> 00:22:34.820]  not working in his job
[00:22:34.820 --> 00:22:37.820]  或者說在家上班
[00:22:37.820 --> 00:22:40.820]  所以我不是很相信work from home
[00:22:40.820 --> 00:22:43.820]  我經常覺得在家上班的那些
[00:22:43.820 --> 00:22:45.820]  很多時候都是睡在床上
[00:22:45.820 --> 00:22:49.820]  然後可能這裏中間也有很多人是work from home
[00:22:49.820 --> 00:22:54.820]  但是我記得我在香港教書的時候
[00:22:54.820 --> 00:22:57.820]  因為COVID的緣故
[00:22:57.820 --> 00:23:02.820]  有一段時間我們不可以叫學生來醫院
[00:23:02.820 --> 00:23:04.820]  這樣就帶他們上病房
[00:23:04.820 --> 00:23:06.820]  全部都是zoom
[00:23:06.820 --> 00:23:09.820]  我有一次帶了30個學生一起zoom
[00:23:09.820 --> 00:23:13.820]  帶他們看病人的圖片
[00:23:13.820 --> 00:23:15.820]  然後解釋
[00:23:15.820 --> 00:23:19.820]  有一個女生回答我的問題非常出色
[00:23:19.820 --> 00:23:21.820]  回答得很厲害
[00:23:21.820 --> 00:23:25.820]  但是學生個個都是打個公仔出來
[00:23:25.820 --> 00:23:26.820]  或者弄個名字
[00:23:26.820 --> 00:23:28.820]  我看不到她的樣子
[00:23:28.820 --> 00:23:31.820]  我就很想很curious
[00:23:31.820 --> 00:23:33.820]  跟這個女生說
[00:23:33.820 --> 00:23:36.820]  Nancy你很厲害
[00:23:36.820 --> 00:23:39.820]  不如你打個相機給我看
[00:23:39.820 --> 00:23:41.820]  究竟你是甚麼樣子
[00:23:41.820 --> 00:23:43.820]  她就停了5秒鐘
[00:23:43.820 --> 00:23:45.820]  然後她就說
[00:23:45.820 --> 00:23:46.820]  I am sorry professor
[00:23:46.820 --> 00:23:48.820]  I am still in bed
[00:23:48.820 --> 00:23:52.820]  原來她還在床上
[00:23:52.820 --> 00:23:53.820]  她還沒有起床
[00:23:53.820 --> 00:23:55.820]  但是她又回答得很厲害
[00:23:55.820 --> 00:23:58.820]  所以我對於這個work from home是有少少保留
[00:23:58.820 --> 00:24:02.820]  但是大衛可能都是因為work from home
[00:24:02.820 --> 00:24:03.820]  他根本沒有做事
[00:24:03.820 --> 00:24:07.820]  因為他那時候打仗已經是大大的勝利
[00:24:07.820 --> 00:24:09.820]  所以他根本沒有任何的危機
[00:24:09.820 --> 00:24:12.820]  沒有任何的困難要他處理
[00:24:12.820 --> 00:24:17.820]  然後獨個自己一個人留在家裏
[00:24:17.820 --> 00:24:23.820]  心裏的私慾和情慾就流了出來
[00:24:23.820 --> 00:24:26.820]  於是就犯了這個錯
[00:24:26.820 --> 00:24:29.820]  各位所以剛才我在這裏和大家說
[00:24:29.820 --> 00:24:32.820]  我祝你今年凡事順利
[00:24:32.820 --> 00:24:35.820]  其實這未必是一件好事
[00:24:35.820 --> 00:24:38.820]  你想想如果你凡事順利
[00:24:38.820 --> 00:24:39.820]  那你甚麼都不用做
[00:24:39.820 --> 00:24:41.820]  你就在家裏
[00:24:41.820 --> 00:24:43.820]  那你就沒有任何的憂慮
[00:24:43.820 --> 00:24:45.820]  你就不需要努力
[00:24:45.820 --> 00:24:47.820]  在那個時候
[00:24:47.820 --> 00:24:53.820]  就是你的人生的滑路可能會出現的時候
[00:24:53.820 --> 00:24:55.820]  而發生了這些事之後
[00:24:55.820 --> 00:24:59.820]  他就不斷地掩飾他所犯的罪
[00:24:59.820 --> 00:25:00.820]  用謊言
[00:25:00.820 --> 00:25:01.820]  用陰謀
[00:25:01.820 --> 00:25:04.820]  甚至是借刀殺人
[00:25:04.820 --> 00:25:07.820]  並且在這裏聖經裏面提到
[00:25:07.820 --> 00:25:12.820]  他不知道自己所犯的原來是這麼大的事
[00:25:12.820 --> 00:25:16.820]  他心裏覺得沒甚麼
[00:25:16.820 --> 00:25:18.820]  其實我今天已經是王了
[00:25:18.820 --> 00:25:20.820]  究竟我做了甚麼事
[00:25:20.820 --> 00:25:21.820]  有這麼大的不了
[00:25:21.820 --> 00:25:23.820]  有誰夠膽來和我說
[00:25:23.820 --> 00:25:25.820]  你做錯了呢
[00:25:25.820 --> 00:25:30.820]  位高的人就有很大的危險
[00:25:30.820 --> 00:25:32.820]  你的位置越高
[00:25:32.820 --> 00:25:35.820]  是會越沒有人夠膽告訴你
[00:25:35.820 --> 00:25:37.820]  你所做的事是錯的
[00:25:37.820 --> 00:25:40.820]  所以我做校長的時候
[00:25:40.820 --> 00:25:42.820]  慢慢慢慢就發覺
[00:25:42.820 --> 00:25:44.820]  原來真的
[00:25:44.820 --> 00:25:46.820]  就不要說做皇帝
[00:25:46.820 --> 00:25:49.820]  只是做一間小小的大學的校長
[00:25:49.820 --> 00:25:51.820]  你已經發覺
[00:25:51.820 --> 00:25:53.820]  去到某個位置
[00:25:53.820 --> 00:25:56.820]  你身邊的人開始不夠膽跟你說
[00:25:56.820 --> 00:25:59.820]  一些你不喜歡聽的說話
[00:25:59.820 --> 00:26:02.820]  或者他們不夠膽提議一些
[00:26:02.820 --> 00:26:04.820]  他估計你不同意的東西
[00:26:04.820 --> 00:26:06.820]  所以你變成覺得
[00:26:06.820 --> 00:26:08.820]  一件事都是很自然
[00:26:08.820 --> 00:26:09.820]  你們都同意的
[00:26:09.820 --> 00:26:11.820]  你都沒有反對的
[00:26:11.820 --> 00:26:13.820]  在這個時候
[00:26:13.820 --> 00:26:16.820]  亦都是你很容易會犯錯的時候
[00:26:16.820 --> 00:26:19.820]  當你是一間很大的公司老闆的時候
[00:26:19.820 --> 00:26:23.820]  沒有人夠膽說你這次的政策
[00:26:23.820 --> 00:26:25.820]  你這次所做的事是失敗的
[00:26:25.820 --> 00:26:30.820]  你就會慢慢走向一個更加嚴重的失敗
[00:26:30.820 --> 00:26:33.820]  在這裡亦都告訴我們知道
[00:26:33.820 --> 00:26:36.820]  他除了忘記了之外
[00:26:36.820 --> 00:26:39.820]  他除了不太知道那件事有多嚴重之外
[00:26:39.820 --> 00:26:42.820]  他甚至是忘記了自己
[00:26:42.820 --> 00:26:45.820]  是設下了某些陰謀
[00:26:45.820 --> 00:26:46.820]  如果你看聖經裏面說
[00:26:46.820 --> 00:26:51.820]  其實他是叫約甲帶那些兵去到最
[00:26:51.820 --> 00:26:53.820]  戰時最危險的地方
[00:26:53.820 --> 00:26:55.820]  然後叫他撤退
[00:26:55.820 --> 00:26:56.820]  就放下了烏尼亞
[00:26:56.820 --> 00:26:58.820]  但是當他們報告給他聽
[00:26:58.820 --> 00:27:00.820]  烏尼亞死的時候
[00:27:00.820 --> 00:27:01.820]  起初他是忘記了
[00:27:01.820 --> 00:27:03.820]  他有這個陰謀
[00:27:03.820 --> 00:27:04.820]  直至到
[00:27:04.820 --> 00:27:08.820]  所以約甲要告訴那個傳達人
[00:27:08.820 --> 00:27:10.820]  你一定要跟大衛說
[00:27:10.820 --> 00:27:11.820]  烏尼亞死了
[00:27:11.820 --> 00:27:13.820]  那你就沒事了
[00:27:13.820 --> 00:27:16.820]  因為這個其實是他設定的陰謀
[00:27:16.820 --> 00:27:18.820]  所以
[00:27:18.820 --> 00:27:23.820]  這個就是大衛一生裏面最大的污點
[00:27:23.820 --> 00:27:28.820]  亦都是他在最成功的時候所產生出來的污點
[00:27:28.820 --> 00:27:30.820]  我們就在這裡學到
[00:27:30.820 --> 00:27:34.820]  上帝是絕對不會因為他是大衛
[00:27:34.820 --> 00:27:37.820]  就當這件事沒有發生
[00:27:37.820 --> 00:27:39.820]  上帝是非常之不高興
[00:27:39.820 --> 00:27:44.820]  上帝是照樣派先知告訴他
[00:27:44.820 --> 00:27:46.820]  你所犯的是錯
[00:27:46.820 --> 00:27:48.820]  然後懲罰他
[00:27:48.820 --> 00:27:50.820]  於是他第一個的兒子
[00:27:50.820 --> 00:27:53.820]  就突然間死亡
[00:27:53.820 --> 00:27:58.820]  然後大衛就知道自己所犯的是錯
[00:27:58.820 --> 00:28:00.820]  但是各位
[00:28:00.820 --> 00:28:02.820]  今天我們除了去學
[00:28:02.820 --> 00:28:06.820]  不要滑下去一個最滑的道路之外
[00:28:06.820 --> 00:28:09.820]  但是更加我覺得很重要要學的
[00:28:09.820 --> 00:28:12.820]  就是大衛在知道自己犯錯之後
[00:28:12.820 --> 00:28:14.820]  他的反應是怎麼樣
[00:28:14.820 --> 00:28:15.820]  他所做的是什麼事
[00:28:15.820 --> 00:28:18.820]  我就想和大家一起去讀
[00:28:18.820 --> 00:28:22.820]  這一段在聖經裏面很出名的詩篇
[00:28:22.820 --> 00:28:28.820]  就是大衛向上帝祈禱
[00:28:28.820 --> 00:28:33.820]  求上帝寬恕他罪的一段詩篇的討論
[00:28:33.820 --> 00:28:35.820]  是在詩篇的第51篇
[00:28:35.820 --> 00:28:37.820]  我們一起讀好不好
[00:28:37.820 --> 00:28:40.820]  大衛與拔士巴同室以後
[00:28:40.820 --> 00:28:42.820]  先知拿達來見他
[00:28:42.820 --> 00:28:43.820]  我們一起讀好不好
[00:28:43.820 --> 00:28:46.820]  他作這詩交予靈象
[00:28:46.820 --> 00:28:50.820]  神啊求祢按祢的慈愛憐恤我
[00:28:50.820 --> 00:28:54.820]  按祢的豐盛慈悲淘沒我的過犯
[00:28:54.820 --> 00:28:58.820]  求祢將我的罪孽洗除正盡
[00:28:58.820 --> 00:29:00.820]  並截除我的罪
[00:29:00.820 --> 00:29:02.820]  因為我知道我的過犯
[00:29:02.820 --> 00:29:05.820]  我的罪常在我面前
[00:29:05.820 --> 00:29:07.820]  我向祢犯罪
[00:29:07.820 --> 00:29:09.820]  唯獨得罪了祢
[00:29:09.820 --> 00:29:11.820]  在祢眼前行了這惡
[00:29:11.820 --> 00:29:15.820]  以致祢責備我的時候顯為公義
[00:29:15.820 --> 00:29:18.820]  判斷我的時候顯為清靜
[00:29:18.820 --> 00:29:20.820]  我是罪孽裏面生的
[00:29:20.820 --> 00:29:24.820]  我在母親懷胎的時候就有了罪
[00:29:24.820 --> 00:29:27.820]  祢所喜愛是內裡誠實
[00:29:27.820 --> 00:29:31.820]  祢在我隱密處必使我得智慧
[00:29:31.820 --> 00:29:33.820]  求祢用牛七草潔淨我
[00:29:33.820 --> 00:29:35.820]  我就乾淨
[00:29:35.820 --> 00:29:36.820]  求祢洗滌我
[00:29:36.820 --> 00:29:38.820]  我就比雪更白
[00:29:38.820 --> 00:29:41.820]  求祢使我聽歡喜快樂的聲音
[00:29:41.820 --> 00:29:46.820]  使祢所壓傷的骨頭可以聳容
[00:29:46.820 --> 00:29:48.820]  求祢掩面不看我的罪
[00:29:48.820 --> 00:29:51.820]  淘沒我一切的罪孽
[00:29:51.820 --> 00:29:54.820]  神啊求祢為我做清潔的心
[00:29:54.820 --> 00:29:57.820]  使我裏面有重新正直的靈
[00:29:57.820 --> 00:29:59.820]  不要凋棄我
[00:29:59.820 --> 00:30:01.820]  使我離開祢的面
[00:30:01.820 --> 00:30:04.820]  不要從我收回祢的聖靈
[00:30:04.820 --> 00:30:06.820]  求祢使我認得救恩之樂
[00:30:06.820 --> 00:30:09.820]  使我樂意的扶持我
[00:30:09.820 --> 00:30:13.820]  我就把祢的道路指教有過犯的人
[00:30:13.820 --> 00:30:15.820]  罪人必歸順祢
[00:30:15.820 --> 00:30:18.820]  神啊祢是拯救我的神
[00:30:18.820 --> 00:30:21.820]  求祢救我脫離流人血的罪
[00:30:21.820 --> 00:30:25.820]  我的舌頭就高聲歌唱祢的公義
[00:30:25.820 --> 00:30:28.820]  主啊求祢使我的嘴唇張開
[00:30:28.820 --> 00:30:31.820]  我的口便全揚讚美祢的話
[00:30:31.820 --> 00:30:33.820]  祢本不喜愛祭物
[00:30:33.820 --> 00:30:37.820]  若喜愛我就獻上凡祭祢也不喜悅
[00:30:37.820 --> 00:30:40.820]  神所要的祭就是憂傷的靈
[00:30:40.820 --> 00:30:43.820]  神啊憂傷的痛悔的心
[00:30:43.820 --> 00:30:45.820]  祢必不稀罕
[00:30:45.820 --> 00:30:47.820]  求祢除你的美意
[00:30:47.820 --> 00:30:51.820]  善待錫安建造耶路撒冷的城牆
[00:30:51.820 --> 00:30:54.820]  那個時候祢必定起公義的祭
[00:30:54.820 --> 00:30:57.820]  和凡祭並全生的凡祭
[00:30:57.820 --> 00:31:02.820]  那時人必將公牛獻在祢的壇上
[00:31:02.820 --> 00:31:09.820]  詩篇第51篇是大衛誠心的悔改
[00:31:09.820 --> 00:31:11.820]  一個禱告
[00:31:11.820 --> 00:31:14.820]  求上帝寬恕他們的罪
[00:31:14.820 --> 00:31:17.820]  我們當中有誰沒有犯錯呢?
[00:31:17.820 --> 00:31:20.820]  有誰是完美的人呢?沒有
[00:31:20.820 --> 00:31:23.820]  但是我們知道自己犯錯的時候
[00:31:23.820 --> 00:31:27.820]  就應該誠心的闖開自己
[00:31:27.820 --> 00:31:29.820]  向神祈求寬恕
[00:31:29.820 --> 00:31:34.820]  聖經說大衛的悔改
[00:31:34.820 --> 00:31:36.820]  得到耶和華的接納
[00:31:36.820 --> 00:31:39.820]  所以他並沒有廢除他的王位
[00:31:39.820 --> 00:31:41.820]  當第一個兒子死了之後
[00:31:41.820 --> 00:31:44.820]  拔士巴甚至為他再生一個兒子
[00:31:44.820 --> 00:31:51.820]  而這個兒子在馬太福音的第一章的續譜裏面
[00:31:51.820 --> 00:31:52.820]  是會出現
[00:31:52.820 --> 00:31:56.820]  因為這個就是耶穌的lineage
[00:31:56.820 --> 00:32:00.820]  在續譜裏面一直數下去
[00:32:00.820 --> 00:32:04.820]  在耶穌的續譜裏面只有四個女人出現
[00:32:04.820 --> 00:32:07.820]  其中一個就是這個拔士巴
[00:32:07.820 --> 00:32:11.820]  所以在我們犯罪的過程
[00:32:11.820 --> 00:32:14.820]  和悔改的過程裏面
[00:32:14.820 --> 00:32:18.820]  是充滿著上帝的憐憫
[00:32:18.820 --> 00:32:21.820]  靈姐妹今天時間有限
[00:32:21.820 --> 00:32:23.820]  但是我想在結束的時候
[00:32:23.820 --> 00:32:25.820]  和大家說來年的時候
[00:32:25.820 --> 00:32:30.820]  我希望我們不要只是祈求凡事順利
[00:32:30.820 --> 00:32:35.820]  我們希望我們雖然遇到困難挑戰
[00:32:35.820 --> 00:32:37.820]  但是上帝與我們同在
[00:32:37.820 --> 00:32:39.820]  我們不要等自己太過有空
[00:32:39.820 --> 00:32:46.820]  和千萬不要等自己是孤單的一個人在家裏
[00:32:46.820 --> 00:32:48.820]  所以我今天很開心
[00:32:48.820 --> 00:32:53.820]  我太太終於兩年之後在香港搬過來新加坡
[00:32:53.820 --> 00:32:54.820]  和我一起住
[00:32:54.820 --> 00:32:56.820]  避免我是犯罪
[00:32:56.820 --> 00:33:00.820]  我們給她掌聲歡迎
[00:33:00.820 --> 00:33:09.820]  希望大家不會走上那條人生的滑路
[00:33:09.820 --> 00:33:13.820]  在我們前面雖然可能會有困難有挑戰
[00:33:13.820 --> 00:33:16.820]  但是每一個的挑戰每一個的困難
[00:33:16.820 --> 00:33:18.820]  就帶來上帝的祝福
[00:33:18.820 --> 00:33:20.820]  我們低頭祈禱
[00:33:20.820 --> 00:33:24.820]  天父上帝我們感謝你給我們有新的一年的開始
[00:33:24.820 --> 00:33:26.820]  有新的盼望
[00:33:26.820 --> 00:33:31.820]  我們看到前面的道路可能有崎嶇
[00:33:31.820 --> 00:33:34.820]  但是也可能是平滑
[00:33:34.820 --> 00:33:39.820]  但是我們相信我們每一個的挑戰每一個的困難
[00:33:39.820 --> 00:33:41.820]  都有祝福在我們裏面
[00:33:41.820 --> 00:33:43.820]  求你教導我們不要懶惰
[00:33:43.820 --> 00:33:47.820]  求你教導我們不要放鬆自己
[00:33:47.820 --> 00:33:52.820]  因為人生實在有很多看不見的危險
[00:33:52.820 --> 00:33:56.820]  看不見的可以令我們羨慕的地方
[00:33:56.820 --> 00:34:01.820]  讓我們一生行正直走在你的路上
[00:34:01.820 --> 00:34:04.820]  聽我們這樣的祈禱奉耶穌基督的名
[00:34:04.820 --> 00:34:05.820]  阿們
[00:34:05.820 --> 00:34:06.820]  阿們
[00:34:06.820 --> 00:34:07.820]  阿們
[00:34:08.820 --> 00:34:09.820]  阿們
[00:34:10.820 --> 00:34:11.820]  阿們
[00:34:12.820 --> 00:34:13.820]  阿們
[00:34:13.820 --> 00:34:14.820]  阿們
[00:34:14.820 --> 00:34:15.820]  阿們
[00:34:15.820 --> 00:34:16.820]  阿們
[00:34:16.820 --> 00:34:17.820]  阿們
[00:34:17.820 --> 00:34:18.820]  阿們
[00:34:18.820 --> 00:34:19.820]  阿們

