
[00:00:00.000 --> 00:00:07.000]  多謝黃牧師能夠和大家一起在新年之後
[00:16:17.000 --> 00:16:19.000]  平日都很少這麼努力看聖經
[00:16:19.000 --> 00:16:21.000]  揭來揭去都揭不到一句對的
[00:16:21.000 --> 00:16:23.000]  心裏面覺得神在哪裏
[00:16:23.000 --> 00:16:25.000]  就算你不幫我
[00:16:25.000 --> 00:16:27.000]  給我兩句話,我頂住那個信心都好
[00:16:27.000 --> 00:16:29.000]  都沒有
[00:16:29.000 --> 00:16:31.000]  神簡直是
[00:16:31.000 --> 00:16:33.000]  silent
[00:16:33.000 --> 00:16:35.000]  disappear,沒有了
[00:16:35.000 --> 00:16:37.000]  不在,沒有出現
[00:16:37.000 --> 00:16:39.000]  這個才拿命,就好像阿伯拉罕
[00:16:39.000 --> 00:16:41.000]  一直去那個路上的時候
[00:16:41.000 --> 00:16:43.000]  神一直都不在
[00:16:43.000 --> 00:16:45.000]  我諗阿伯拉罕心裏面
[00:16:45.000 --> 00:16:47.000]  可能都還有點希望
[00:16:47.000 --> 00:16:49.000]  神真的會走走
[00:16:49.000 --> 00:16:51.000]  就說算了算了
[00:16:51.000 --> 00:16:53.000]  沒有,一直都沒有
[00:16:53.000 --> 00:16:55.000]  上到去的時候
[00:16:55.000 --> 00:16:57.000]  都沒有,躺在那裏,柴上面
[00:16:57.000 --> 00:16:59.000]  都沒有,明不明
[00:16:59.000 --> 00:17:01.000]  那就沒有了,玩完了
[00:17:01.000 --> 00:17:03.000]  如果我們逐一點來講,完蛋了這次
[00:17:03.000 --> 00:17:05.000]  舉把刀了
[00:17:05.000 --> 00:17:07.000]  舉把刀都沒有出聲,沒有東西
[00:17:07.000 --> 00:17:09.000]  那一下神就說
[00:17:09.000 --> 00:17:11.000]  停
[00:17:11.000 --> 00:17:13.000]  好險,真的好有戲劇性
[00:17:13.000 --> 00:17:15.000]  就是神有時在我們
[00:17:15.000 --> 00:17:17.000]  最需要祂的時候,祂失蹤了
[00:17:17.000 --> 00:17:19.000]  不過我想
[00:17:19.000 --> 00:17:21.000]  阿伯拉罕最拿命的
[00:17:21.000 --> 00:17:23.000]  還有第三樣
[00:17:23.000 --> 00:17:25.000]  就是神沒有失蹤
[00:17:25.000 --> 00:17:27.000]  神出現
[00:17:27.000 --> 00:17:29.000]  不過
[00:17:29.000 --> 00:17:31.000]  出現叫祂做一件事
[00:17:31.000 --> 00:17:33.000]  是傷祂最深的事
[00:17:33.000 --> 00:17:35.000]  這樣才拿命,你明白嗎
[00:17:35.000 --> 00:17:37.000]  情願祂失蹤,神說你不理
[00:17:37.000 --> 00:17:39.000]  有點失望
[00:17:39.000 --> 00:17:41.000]  神出現去幫助你
[00:17:41.000 --> 00:17:43.000]  就很好,很興奮
[00:17:43.000 --> 00:17:45.000]  有時在我們人生裏面
[00:17:45.000 --> 00:17:47.000]  好像阿伯拉罕這一下最拿命
[00:17:47.000 --> 00:17:49.000]  神真的出現了,跟祂說話
[00:17:49.000 --> 00:17:51.000]  不過
[00:17:51.000 --> 00:17:53.000]  你劏了個兒子,獻給我
[00:17:53.000 --> 00:17:55.000]  是神明明在這裏
[00:17:55.000 --> 00:17:57.000]  明明讓祂知道
[00:17:57.000 --> 00:17:59.000]  我在你身邊
[00:17:59.000 --> 00:18:01.000]  不過現在要來你受苦
[00:18:01.000 --> 00:18:03.000]  是由我給你的
[00:18:03.000 --> 00:18:05.000]  這個就真的
[00:18:05.000 --> 00:18:07.000]  很難接受
[00:18:07.000 --> 00:18:09.000]  神為什麼你可以這樣做
[00:18:09.000 --> 00:18:11.000]  這個
[00:18:11.000 --> 00:18:13.000]  就是一個信心最大的考驗
[00:18:13.000 --> 00:18:15.000]  就是神的出現
[00:18:15.000 --> 00:18:17.000]  但祂的出現不是祝福你
[00:18:17.000 --> 00:18:19.000]  是令你受苦的出現
[00:18:19.000 --> 00:18:21.000]  這個,究竟你還信不信它
[00:18:21.000 --> 00:18:23.000]  我相信如果阿伯拉罕
[00:18:23.000 --> 00:18:25.000]  稱為信心之父
[00:18:25.000 --> 00:18:27.000]  就是這下東西
[00:18:27.000 --> 00:18:29.000]  很多人都是第一第二樣
[00:18:29.000 --> 00:18:31.000]  未到第三樣,希望你和我都不用第三樣
[00:18:31.000 --> 00:18:33.000]  我有少少試過第三樣
[00:18:33.000 --> 00:18:35.000]  如果你有看
[00:18:35.000 --> 00:18:37.000]  我那本叫上帝人間苦難
[00:18:37.000 --> 00:18:39.000]  講到1994年
[00:18:39.000 --> 00:18:41.000]  去英國那件事
[00:18:41.000 --> 00:18:43.000]  那件事很明顯
[00:18:43.000 --> 00:18:45.000]  神安排了,帶路了
[00:18:45.000 --> 00:18:47.000]  然後就被人趕
[00:18:47.000 --> 00:18:49.000]  那時心情
[00:18:49.000 --> 00:18:51.000]  我都不記得,我沒有想過阿伯拉罕
[00:18:51.000 --> 00:18:53.000]  那時心情就好像
[00:18:53.000 --> 00:18:55.000]  我生氣
[00:18:55.000 --> 00:18:57.000]  不單是失望,我對神生氣
[00:18:57.000 --> 00:18:59.000]  你想怎樣?你玩我還不夠
[00:18:59.000 --> 00:19:01.000]  我記得我寫下去,那天我祈禱是這樣說
[00:19:01.000 --> 00:19:03.000]  神你還要玩我
[00:19:03.000 --> 00:19:05.000]  我已經夠慘
[00:19:05.000 --> 00:19:07.000]  你叫我不要來倫敦,我就不來
[00:19:07.000 --> 00:19:09.000]  我肯聽你話
[00:19:09.000 --> 00:19:11.000]  我不是堅持要來倫敦
[00:19:11.000 --> 00:19:13.000]  於是你就去
[00:19:13.000 --> 00:19:15.000]  挫敗我
[00:19:15.000 --> 00:19:17.000]  或者怎樣教訓我,我不是
[00:19:17.000 --> 00:19:19.000]  我沒有說要來倫敦
[00:19:19.000 --> 00:19:21.000]  是你的旨意帶我來倫敦
[00:19:21.000 --> 00:19:23.000]  幫我踏路,給我平安
[00:19:23.000 --> 00:19:25.000]  為我討好時候,讓我去
[00:19:25.000 --> 00:19:27.000]  我們祝福你
[00:19:27.000 --> 00:19:29.000]  為你祈禱,一起去
[00:19:29.000 --> 00:19:31.000]  你們兩個
[00:19:31.000 --> 00:19:33.000]  我們明明是神自己的大令
[00:19:33.000 --> 00:19:35.000]  怎知道來到倫敦的時候
[00:19:35.000 --> 00:19:37.000]  被人叫來趕我們
[00:19:37.000 --> 00:19:39.000]  而趕那個過程的原因
[00:19:39.000 --> 00:19:41.000]  就是因為九小時我們搭飛機的時候
[00:19:41.000 --> 00:19:43.000]  有一個這樣的
[00:19:43.000 --> 00:19:45.000]  一輩子都不會去這些機構
[00:19:45.000 --> 00:19:47.000]  一個
[00:19:47.000 --> 00:19:49.000]  社會福利處的,英國最高
[00:19:49.000 --> 00:19:51.000]  第二把交椅的那個人
[00:19:51.000 --> 00:19:53.000]  突然間來探望,不知為何深血來潮
[00:19:53.000 --> 00:19:55.000]  來探望那個宿舍
[00:19:55.000 --> 00:19:57.000]  就是我女兒要去住那個宿舍
[00:19:57.000 --> 00:19:59.000]  然後就走到辦公室那裡
[00:19:59.000 --> 00:20:01.000]  剛剛那本東西
[00:20:01.000 --> 00:20:03.000]  那本紀錄簿打開了
[00:20:03.000 --> 00:20:05.000]  揭開了我女兒的那一頁
[00:20:05.000 --> 00:20:07.000]  那裡,就是你問
[00:20:07.000 --> 00:20:09.000]  是不是神自己的工作
[00:20:09.000 --> 00:20:11.000]  不過好來整蛊我
[00:20:11.000 --> 00:20:13.000]  神的工作是用來整蛊我
[00:20:13.000 --> 00:20:15.000]  所以那時候我真的很生氣
[00:20:15.000 --> 00:20:17.000]  那時候我祈禱很生氣,我說你不用再整蛊我
[00:20:17.000 --> 00:20:19.000]  我已經夠慘了
[00:20:19.000 --> 00:20:21.000]  你知道我肯聽你說,你還要這樣來
[00:20:21.000 --> 00:20:23.000]  然後就被人趕走,那你想怎樣
[00:20:23.000 --> 00:20:25.000]  所以我想,這個是最難的
[00:20:25.000 --> 00:20:27.000]  我不知道在你人生裡面
[00:20:27.000 --> 00:20:29.000]  有沒有碰見這件事
[00:20:29.000 --> 00:20:31.000]  那你跟阿巴拉罕差不多
[00:20:31.000 --> 00:20:33.000]  所以你都不是第一個
[00:20:33.000 --> 00:20:35.000]  OK,好,那現在我們問
[00:20:35.000 --> 00:20:37.000]  就是
[00:20:37.000 --> 00:20:39.000]  聖經想講什麼
[00:20:39.000 --> 00:20:41.000]  聖經那個重點
[00:20:41.000 --> 00:20:43.000]  當然不是哲學
[00:20:43.000 --> 00:20:45.000]  不是倫理學,OK
[00:20:45.000 --> 00:20:47.000]  雖然我們說這件事
[00:20:47.000 --> 00:20:49.000]  在當時的中東來說都不能
[00:20:49.000 --> 00:20:51.000]  接受,因為
[00:20:51.000 --> 00:20:53.000]  你千萬不要聽到
[00:20:53.000 --> 00:20:55.000]  一些人說,那時候
[00:20:55.000 --> 00:20:57.000]  三千年前
[00:20:57.000 --> 00:20:59.000]  那些人很盲的
[00:20:59.000 --> 00:21:01.000]  你看南美洲那些
[00:21:01.000 --> 00:21:03.000]  找個人
[00:21:03.000 --> 00:21:05.000]  每個節期都會劏一個
[00:21:05.000 --> 00:21:07.000]  這些都是預料了
[00:21:07.000 --> 00:21:09.000]  所以阿巴拉罕都沒有什麼
[00:21:09.000 --> 00:21:11.000]  沒什麼可以說的
[00:21:11.000 --> 00:21:13.000]  選中他
[00:21:13.000 --> 00:21:15.000]  選中他的兒子,我想不是
[00:21:15.000 --> 00:21:17.000]  今天我們看到的文獻
[00:21:17.000 --> 00:21:19.000]  就算在當時阿巴拉罕
[00:21:19.000 --> 00:21:21.000]  同時期的中東地方
[00:21:21.000 --> 00:21:23.000]  都沒有了
[00:21:23.000 --> 00:21:25.000]  完全沒有這種所謂
[00:21:25.000 --> 00:21:27.000]  生人獻祭的事情
[00:21:27.000 --> 00:21:29.000]  沒有的,不要你想到
[00:21:29.000 --> 00:21:31.000]  南美洲那邊
[00:21:31.000 --> 00:21:33.000]  南美洲那邊的早期
[00:21:33.000 --> 00:21:35.000]  媽牙族
[00:21:35.000 --> 00:21:37.000]  有這樣的傳統
[00:21:37.000 --> 00:21:39.000]  但中東是沒有的
[00:21:39.000 --> 00:21:41.000]  最盲的人都沒有
[00:21:41.000 --> 00:21:43.000]  而且那時候都不盲的
[00:21:43.000 --> 00:21:45.000]  當時那個文化都挺高的
[00:21:45.000 --> 00:21:47.000]  你看那時候五義
[00:21:47.000 --> 00:21:49.000]  阿巴拉罕出五義,五義是什麼
[00:21:49.000 --> 00:21:51.000]  五義就是今天烏加烈
[00:21:51.000 --> 00:21:53.000]  和
[00:21:53.000 --> 00:21:55.000]  五義那個文化
[00:21:55.000 --> 00:21:57.000]  Sumerian
[00:21:57.000 --> 00:21:59.000]  如果你讀過考古就知道
[00:21:59.000 --> 00:22:01.000]  索馬利是人類
[00:22:01.000 --> 00:22:03.000]  可以說是最早的文明的地方
[00:22:03.000 --> 00:22:05.000]  有挑剋,有浮雕
[00:22:05.000 --> 00:22:07.000]  有文字
[00:22:07.000 --> 00:22:09.000]  阿巴拉罕不是那些
[00:22:09.000 --> 00:22:11.000]  生番來的
[00:22:11.000 --> 00:22:13.000]  所以他殺自己的兒子
[00:22:13.000 --> 00:22:15.000]  獻祭這件事,在道德上
[00:22:15.000 --> 00:22:17.000]  是不可思議的,不能夠接受的
[00:22:17.000 --> 00:22:19.000]  甚至當時的文化
[00:22:19.000 --> 00:22:21.000]  他自己的文明
[00:22:21.000 --> 00:22:23.000]  不能夠接受,這是題外話
[00:22:23.000 --> 00:22:25.000]  但我覺得在聖經裡面
[00:22:25.000 --> 00:22:27.000]  最重要想我們
[00:22:27.000 --> 00:22:29.000]  去問的問題
[00:22:29.000 --> 00:22:31.000]  就是
[00:22:31.000 --> 00:22:33.000]  神為什麼會這樣做
[00:22:33.000 --> 00:22:35.000]  神為什麼
[00:22:35.000 --> 00:22:39.000]  會好像
[00:22:39.000 --> 00:22:41.000]  自相矛盾
[00:22:41.000 --> 00:22:43.000]  和神最後
[00:22:43.000 --> 00:22:45.000]  怎樣去解決這個難題
[00:22:45.000 --> 00:22:47.000]  我相信這幾樣東西
[00:22:47.000 --> 00:22:49.000]  就很實際了,就不是我們現在
[00:22:49.000 --> 00:22:51.000]  好像朱一學那樣,難題解答
[00:22:51.000 --> 00:22:53.000]  因為這個
[00:22:53.000 --> 00:22:55.000]  和阿巴拉罕是息息相關
[00:22:55.000 --> 00:22:57.000]  鄧寺妹
[00:22:57.000 --> 00:22:59.000]  也和你息息相關
[00:22:59.000 --> 00:23:01.000]  有時我們不會走到
[00:23:01.000 --> 00:23:03.000]  阿巴拉罕那麼盡
[00:23:03.000 --> 00:23:05.000]  但在我們的人生裡面,有時
[00:23:05.000 --> 00:23:07.000]  我們也忍不住,為什麼
[00:23:07.000 --> 00:23:09.000]  事情會淋到我們身上
[00:23:09.000 --> 00:23:11.000]  會搞到這樣
[00:23:11.000 --> 00:23:13.000]  如果神是愛我的時候
[00:23:13.000 --> 00:23:15.000]  為什麼讓事情發展到這樣
[00:23:15.000 --> 00:23:17.000]  難道他不可以動一隻手指
[00:23:17.000 --> 00:23:19.000]  就搞定了
[00:23:19.000 --> 00:23:21.000]  為什麼他不會這樣做
[00:23:21.000 --> 00:23:23.000]  我相信阿巴拉罕也是在掙扎
[00:23:23.000 --> 00:23:25.000]  你說你怎知道
[00:23:25.000 --> 00:23:27.000]  你在猜
[00:23:27.000 --> 00:23:29.000]  後來在希伯來書第十一章
[00:23:29.000 --> 00:23:31.000]  十七十八十九節
[00:23:31.000 --> 00:23:33.000]  那裡就有
[00:23:33.000 --> 00:23:35.000]  一點回顧
[00:23:35.000 --> 00:23:37.000]  從新約的角度回顧
[00:23:37.000 --> 00:23:39.000]  我相信給了我們一些線索
[00:23:39.000 --> 00:23:41.000]  希伯來書第十一章
[00:23:41.000 --> 00:23:43.000]  那裡說
[00:23:43.000 --> 00:23:45.000]  恩卓遜,我都印出來了
[00:23:45.000 --> 00:23:47.000]  你有個大綱嗎
[00:23:47.000 --> 00:23:49.000]  有嗎,有的
[00:23:49.000 --> 00:23:51.000]  我的沒有
[00:23:51.000 --> 00:23:53.000]  不要緊,我自己有
[00:23:53.000 --> 00:23:55.000]  恩卓遜
[00:23:55.000 --> 00:23:57.000]  阿巴拉罕在受試煉
[00:23:57.000 --> 00:23:59.000]  試驗的時候
[00:23:59.000 --> 00:24:01.000]  就把以撒獻上
[00:24:01.000 --> 00:24:03.000]  這事那喜歡
[00:24:03.000 --> 00:24:05.000]  領受應許的人
[00:24:05.000 --> 00:24:07.000]  這句就是可與可點
[00:24:07.000 --> 00:24:09.000]  這句就是
[00:24:09.000 --> 00:24:11.000]  阿巴拉罕是很明顯得到神的
[00:24:11.000 --> 00:24:13.000]  應許,並且他是
[00:24:13.000 --> 00:24:15.000]  喜歡領受應許
[00:24:15.000 --> 00:24:17.000]  並且是喜歡領受應許
[00:24:17.000 --> 00:24:19.000]  這個阿巴拉罕是完全相信
[00:24:19.000 --> 00:24:21.000]  什麼叫喜歡領受應許
[00:24:21.000 --> 00:24:23.000]  意思是神講過的東西
[00:24:23.000 --> 00:24:25.000]  他相信一定可以
[00:24:25.000 --> 00:24:27.000]  神講過的東西,他沒有
[00:24:27.000 --> 00:24:29.000]  底,他沒有搞錯
[00:24:29.000 --> 00:24:31.000]  他答應後裔成為大國
[00:24:31.000 --> 00:24:33.000]  他答應過我有個兒子
[00:24:33.000 --> 00:24:35.000]  到一百歲
[00:24:35.000 --> 00:24:37.000]  竟然生一個出來
[00:24:37.000 --> 00:24:39.000]  因為他自己是很明顯
[00:24:39.000 --> 00:24:41.000]  是他抓得很緊
[00:24:41.000 --> 00:24:43.000]  這才慘,神答應過的東西
[00:24:43.000 --> 00:24:45.000]  現在這件事的發生
[00:24:45.000 --> 00:24:47.000]  就令到他不可以
[00:24:47.000 --> 00:24:49.000]  相信神的
[00:24:49.000 --> 00:24:51.000]  應許,死了
[00:24:51.000 --> 00:24:53.000]  哪有後裔
[00:24:53.000 --> 00:24:55.000]  這是一個理性上的問題
[00:24:55.000 --> 00:24:57.000]  剛才說
[00:24:57.000 --> 00:24:59.000]  殺自己的兒子
[00:24:59.000 --> 00:25:01.000]  是一個感情上的問題
[00:25:01.000 --> 00:25:03.000]  理性上
[00:25:03.000 --> 00:25:05.000]  理智上,感情上都折磨
[00:25:05.000 --> 00:25:07.000]  所以你可以想像
[00:25:07.000 --> 00:25:09.000]  阿巴拉罕那種的掙扎
[00:25:09.000 --> 00:25:11.000]  其實是很深的,不單單說
[00:25:11.000 --> 00:25:13.000]  感情上殺自己的兒子
[00:25:13.000 --> 00:25:15.000]  當然是不可思議的痛楚
[00:25:15.000 --> 00:25:17.000]  但理性上
[00:25:17.000 --> 00:25:19.000]  他都沒有辦法,因為他喜歡
[00:25:19.000 --> 00:25:21.000]  相信神自己的應許
[00:25:21.000 --> 00:25:23.000]  現在神明明做這件事
[00:25:23.000 --> 00:25:25.000]  就是令到他的應許失敗
[00:25:25.000 --> 00:25:27.000]  他要參與其中
[00:25:27.000 --> 00:25:29.000]  他沒有了後裔
[00:25:29.000 --> 00:25:31.000]  所以這件事
[00:25:31.000 --> 00:25:33.000]  他怎樣去理解
[00:25:33.000 --> 00:25:35.000]  聖經那裏說
[00:25:35.000 --> 00:25:37.000]  第十八節說
[00:25:37.000 --> 00:25:39.000]  論到這個兒子
[00:25:39.000 --> 00:25:41.000]  曾經有話說,以殺生的才可以
[00:25:41.000 --> 00:25:43.000]  稱為你的後裔
[00:25:43.000 --> 00:25:45.000]  所以其實
[00:25:45.000 --> 00:25:47.000]  後來他找了以實馬利
[00:25:47.000 --> 00:25:49.000]  其實那些不是,那個都不行的
[00:25:49.000 --> 00:25:51.000]  初初他找了以實馬利
[00:25:51.000 --> 00:25:53.000]  但那個神說不算數
[00:25:53.000 --> 00:25:55.000]  說明只是以實才行
[00:25:55.000 --> 00:25:57.000]  現在以實要你殺他
[00:25:57.000 --> 00:25:59.000]  所以這件事
[00:25:59.000 --> 00:26:01.000]  阿巴拉罕沒有辦法接受
[00:26:01.000 --> 00:26:03.000]  這個理性上都沒辦法
[00:26:03.000 --> 00:26:05.000]  解釋得到
[00:26:05.000 --> 00:26:07.000]  聖經說
[00:26:07.000 --> 00:26:11.000]  到一個地步是阿巴拉罕認定
[00:26:11.000 --> 00:26:13.000]  神能使人從死人中復活
[00:26:13.000 --> 00:26:17.000]  因此,寓意來說
[00:26:17.000 --> 00:26:19.000]  他真的從死裏得回他的意志
[00:26:19.000 --> 00:26:21.000]  阿巴拉想到沒法思考
[00:26:21.000 --> 00:26:23.000]  想到我殺了他
[00:26:23.000 --> 00:26:25.000]  他死了
[00:26:25.000 --> 00:26:27.000]  但可能神叫他復活
[00:26:27.000 --> 00:26:29.000]  因為
[00:26:29.000 --> 00:26:31.000]  他生不到第二個
[00:26:31.000 --> 00:26:33.000]  又另外和另一個
[00:26:33.000 --> 00:26:35.000]  女人生的不算數
[00:26:35.000 --> 00:26:37.000]  神說不算數
[00:26:37.000 --> 00:26:39.000]  只是以實才行
[00:26:39.000 --> 00:26:41.000]  現在以實死了,還哪有後裔
[00:26:41.000 --> 00:26:43.000]  想到頭爆,沒有一個理論
[00:26:43.000 --> 00:26:45.000]  可以爭取得贏
[00:26:45.000 --> 00:26:47.000]  於是他只能一個不可能
[00:26:47.000 --> 00:26:49.000]  的可能就是他生了
[00:26:49.000 --> 00:26:51.000]  他死了,他復活
[00:26:51.000 --> 00:26:53.000]  所以你看,阿巴拉罕整件事裏
[00:26:53.000 --> 00:26:55.000]  他真的相信他要
[00:26:55.000 --> 00:26:57.000]  殺以實,變成他真的決定要殺以實
[00:26:57.000 --> 00:26:59.000]  他真的相信以實會死
[00:26:59.000 --> 00:27:01.000]  否則他何必相信
[00:27:01.000 --> 00:27:03.000]  他死了之後復活
[00:27:03.000 --> 00:27:05.000]  所以我們說,在這件事上
[00:27:05.000 --> 00:27:07.000]  我們
[00:27:07.000 --> 00:27:09.000]  我們見到阿巴拉罕要面對
[00:27:09.000 --> 00:27:11.000]  一件事臨到
[00:27:11.000 --> 00:27:13.000]  是很明顯是神安排給他經驗的
[00:27:13.000 --> 00:27:15.000]  而那件事的經驗裏面
[00:27:15.000 --> 00:27:17.000]  要他對自己的理性
[00:27:17.000 --> 00:27:19.000]  對神自己的認識
[00:27:19.000 --> 00:27:21.000]  和對自己的感情
[00:27:21.000 --> 00:27:23.000]  受到最大的挑戰
[00:27:23.000 --> 00:27:25.000]  然後在這件事上
[00:27:25.000 --> 00:27:27.000]  他走過去
[00:27:27.000 --> 00:27:29.000]  我不知道說到這裏
[00:27:29.000 --> 00:27:31.000]  你有沒有心裏面
[00:27:31.000 --> 00:27:33.000]  有少少共鳴
[00:27:33.000 --> 00:27:35.000]  我不知道可能在你現在
[00:27:35.000 --> 00:27:37.000]  發生的事上
[00:27:37.000 --> 00:27:39.000]  我不知道可能你現在
[00:27:39.000 --> 00:27:41.000]  發生的事,或曾經發生的事
[00:27:41.000 --> 00:27:43.000]  令你都有類似
[00:27:43.000 --> 00:27:45.000]  少少這樣的感覺
[00:27:45.000 --> 00:27:47.000]  沒理由這樣,為甚麼會這樣
[00:27:47.000 --> 00:27:49.000]  神在搞甚麼
[00:27:49.000 --> 00:27:51.000]  究竟神是不是真的
[00:27:51.000 --> 00:27:53.000]  去愛我的呢
[00:27:53.000 --> 00:27:55.000]  這些問題我相信
[00:27:57.000 --> 00:27:59.000]  阿巴拉罕都想過
[00:27:59.000 --> 00:28:03.000]  好了,我們沿著這個
[00:28:03.000 --> 00:28:05.000]  的基礎,我們就再進入
[00:28:05.000 --> 00:28:07.000]  一個進入
[00:28:07.000 --> 00:28:09.000]  阿巴拉罕的深奴歷程
[00:28:09.000 --> 00:28:11.000]  我們講了這麼多
[00:28:11.000 --> 00:28:13.000]  這麼多的困難
[00:28:13.000 --> 00:28:15.000]  現在我們最大的
[00:28:15.000 --> 00:28:17.000]  一個問題就是
[00:28:17.000 --> 00:28:19.000]  阿巴拉罕都做
[00:28:19.000 --> 00:28:21.000]  明白嗎,這樣都做
[00:28:21.000 --> 00:28:23.000]  做
[00:28:23.000 --> 00:28:25.000]  這就令到你成為我們
[00:28:25.000 --> 00:28:27.000]  一個要研究的隊長
[00:28:27.000 --> 00:28:29.000]  為甚麼他還可以做
[00:28:29.000 --> 00:28:31.000]  我相信這就不是單單對阿巴拉罕的研究
[00:28:31.000 --> 00:28:33.000]  亦都是回應,剛才你講
[00:28:33.000 --> 00:28:35.000]  我和阿巴拉罕都有一個共鳴
[00:28:35.000 --> 00:28:37.000]  我都想問這些問題的時候
[00:28:37.000 --> 00:28:39.000]  你就聽清楚了,為甚麼阿巴拉罕都做
[00:28:39.000 --> 00:28:41.000]  那你可不可以
[00:28:41.000 --> 00:28:43.000]  像阿巴拉罕這樣去做
[00:28:43.000 --> 00:28:45.000]  明白嗎,這個就很埋身
[00:28:45.000 --> 00:28:47.000]  很埋身
[00:28:47.000 --> 00:28:49.000]  如果我沒有這些問題
[00:28:49.000 --> 00:28:51.000]  那就感謝主,祝福你
[00:28:51.000 --> 00:28:53.000]  希望以後都不用面對這些問題
[00:28:53.000 --> 00:28:55.000]  很難講的,不要說
[00:28:55.000 --> 00:28:57.000]  新年流流說這些東西
[00:28:57.000 --> 00:28:59.000]  怎知道人生沒有
[00:28:59.000 --> 00:29:01.000]  沒有好處,是估計的
[00:29:01.000 --> 00:29:03.000]  甚麼年紀,甚麼情況
[00:29:03.000 --> 00:29:05.000]  甚麼身份都會
[00:29:05.000 --> 00:29:07.000]  碰見人生這些苦難
[00:29:07.000 --> 00:29:09.000]  這些事情的時候,有一天
[00:29:09.000 --> 00:29:11.000]  阿巴拉罕你記得
[00:29:11.000 --> 00:29:13.000]  有一天,如果你像阿巴拉罕在
[00:29:13.000 --> 00:29:15.000]  掙扎這些心境的時候
[00:29:15.000 --> 00:29:17.000]  我希望今天我們一起研究
[00:29:17.000 --> 00:29:19.000]  為甚麼阿巴拉罕還會去做
[00:29:21.000 --> 00:29:23.000]  那樣東西
[00:29:23.000 --> 00:29:25.000]  能夠支持和鼓勵到你
[00:29:25.000 --> 00:29:27.000]  我自己想來想去
[00:29:27.000 --> 00:29:29.000]  這段事情真的很不容易
[00:29:29.000 --> 00:29:31.000]  我不是為阿巴拉罕解釋
[00:29:31.000 --> 00:29:33.000]  我只是想
[00:29:33.000 --> 00:29:35.000]  阿巴拉罕為甚麼會這樣做
[00:29:35.000 --> 00:29:37.000]  最簡單就是他很蠢
[00:29:37.000 --> 00:29:39.000]  很盲目
[00:29:39.000 --> 00:29:41.000]  神叫他做甚麼,他就做甚麼
[00:29:41.000 --> 00:29:43.000]  叫他殺他兒子,就殺他兒子
[00:29:43.000 --> 00:29:45.000]  不用面對理智的問題
[00:29:45.000 --> 00:29:47.000]  只是感情的問題
[00:29:47.000 --> 00:29:49.000]  但可能他都是
[00:29:49.000 --> 00:29:51.000]  英雄主義
[00:29:51.000 --> 00:29:53.000]  殺就殺
[00:29:53.000 --> 00:29:55.000]  這樣的理解,就解釋完了
[00:29:55.000 --> 00:29:57.000]  但我相信不是阿巴拉罕的理由
[00:29:57.000 --> 00:29:59.000]  阿巴拉罕不是這樣的人
[00:29:59.000 --> 00:30:01.000]  阿巴拉罕是一個
[00:30:01.000 --> 00:30:03.000]  他是一個英雄,但不是一個英雄主義者
[00:30:03.000 --> 00:30:05.000]  他很有情
[00:30:05.000 --> 00:30:07.000]  但不是情感衝動的人
[00:30:07.000 --> 00:30:09.000]  他甚至是一個領袖
[00:30:09.000 --> 00:30:11.000]  他可以說是
[00:30:11.000 --> 00:30:13.000]  他就是
[00:30:13.000 --> 00:30:15.000]  紅菜偉略的人
[00:30:15.000 --> 00:30:17.000]  這類人不可能
[00:30:17.000 --> 00:30:19.000]  是這麼盲目的
[00:30:19.000 --> 00:30:21.000]  不可能這麼盲目的
[00:30:21.000 --> 00:30:23.000]  想都不想,閉上眼睛,好,就殺吧
[00:30:23.000 --> 00:30:25.000]  不是的,他一定是想了很久
[00:30:25.000 --> 00:30:27.000]  而且最老命的,他走了三天
[00:30:27.000 --> 00:30:29.000]  那三天真的怎樣熬呢
[00:30:29.000 --> 00:30:31.000]  你想想
[00:30:31.000 --> 00:30:33.000]  那三天才去到山上
[00:30:33.000 --> 00:30:35.000]  那三天他腦裡
[00:30:35.000 --> 00:30:37.000]  在想甚麼
[00:30:37.000 --> 00:30:39.000]  甚麼支持著他繼續去
[00:30:39.000 --> 00:30:41.000]  我自己想著想著
[00:30:41.000 --> 00:30:43.000]  你贊不贊成,這個不必然
[00:30:43.000 --> 00:30:45.000]  你每個人都一樣的看法
[00:30:45.000 --> 00:30:47.000]  我想有三方面的原因
[00:30:47.000 --> 00:30:49.000]  一,二,三
[00:30:49.000 --> 00:30:51.000]  阿巴拉罕那個
[00:30:51.000 --> 00:30:53.000]  非常的信心
[00:30:53.000 --> 00:30:55.000]  為甚麼建立到這上面
[00:30:55.000 --> 00:30:57.000]  那個基礎在哪裏
[00:30:57.000 --> 00:30:59.000]  我想跟大家最重要就是
[00:30:59.000 --> 00:31:01.000]  分享這三方面
[00:31:01.000 --> 00:31:03.000]  阿巴拉罕那個能夠做出
[00:31:03.000 --> 00:31:05.000]  這麼非常的事情
[00:31:05.000 --> 00:31:07.000]  他的基礎
[00:31:07.000 --> 00:31:09.000]  有三樣東西,第一
[00:31:09.000 --> 00:31:11.000]  他認識神
[00:31:11.000 --> 00:31:13.000]  這個信心
[00:31:13.000 --> 00:31:15.000]  是有一個基礎的
[00:31:15.000 --> 00:31:17.000]  他認識他的神
[00:31:17.000 --> 00:31:19.000]  他不單止認識
