
[00:00:00.000 --> 00:00:05.960]  佛陀慈慕讓我們在聆聽主的說話
[00:25:11.520 --> 00:25:15.520]  由他的口上得知
[00:25:15.520 --> 00:25:17.520]  哥羅西教會的成熟
[00:25:17.520 --> 00:25:23.520]  保羅聽到
[00:25:23.520 --> 00:25:26.520]  他不僅在一張三字裏感恩
[00:25:26.520 --> 00:25:28.520]  而且他繼續爲他們
[00:25:28.520 --> 00:25:30.520]  做什麼
[00:25:30.520 --> 00:25:33.520]  普告祈求
[00:25:33.520 --> 00:25:35.520]  你們覺得奇怪了
[00:25:35.520 --> 00:25:37.520]  他們都很好
[00:25:37.520 --> 00:25:39.520]  哥羅西教會已經很棒了
[00:25:39.520 --> 00:25:41.520]  他們的靈性
[00:25:41.520 --> 00:25:43.520]  還祈什麼祈
[00:25:43.520 --> 00:25:45.520]  有什麼祈求
[00:25:45.520 --> 00:25:47.520]  祈什麼
[00:25:47.520 --> 00:25:49.520]  是不是祈禱他們
[00:25:49.520 --> 00:25:51.520]  教會建堂更加大
[00:25:51.520 --> 00:25:53.520]  或者使更多人
[00:25:53.520 --> 00:25:55.520]  透過教會可以得到興旺
[00:25:55.520 --> 00:25:57.520]  生意興隆
[00:25:57.520 --> 00:25:59.520]  尤其是哥羅西這個城市
[00:25:59.520 --> 00:26:01.520]  商業城市
[00:26:01.520 --> 00:26:03.520]  交通要塞
[00:26:03.520 --> 00:26:05.520]  掌握了小亞細亞
[00:26:05.520 --> 00:26:07.520]  亞洲的中心點
[00:26:07.520 --> 00:26:09.520]  所有交通要經過
[00:26:09.520 --> 00:26:13.520]  才從希臘世界
[00:26:13.520 --> 00:26:15.520]  進入亞洲這個世界
[00:26:15.520 --> 00:26:19.520]  保羅是不是這樣祈禱
[00:26:19.520 --> 00:26:21.520]  不是的
[00:26:21.520 --> 00:26:25.520]  他沒有讓他們更富貴
[00:26:27.520 --> 00:26:29.520]  保羅的祈禱是什麼
[00:26:29.520 --> 00:26:31.520]  願你們在
[00:26:31.520 --> 00:26:33.520]  一切屬靈的智慧
[00:26:33.520 --> 00:26:35.520]  悟性上滿心
[00:26:35.520 --> 00:26:37.520]  知道神的旨意
[00:26:37.520 --> 00:26:41.520]  祈禱
[00:26:41.520 --> 00:26:43.520]  第一樣東西
[00:26:43.520 --> 00:26:45.520]  尤其是無論你自己個人
[00:26:45.520 --> 00:26:47.520]  禱告或者你在代禱
[00:26:47.520 --> 00:26:49.520]  上面
[00:26:49.520 --> 00:26:51.520]  我們要祈求的是要
[00:26:51.520 --> 00:26:53.520]  幫助我們更加成爲
[00:26:53.520 --> 00:26:55.520]  一個有屬靈智慧
[00:26:55.520 --> 00:26:57.520]  的人
[00:26:57.520 --> 00:26:59.520]  而且能夠明白
[00:26:59.520 --> 00:27:01.520]  滿心瞭解
[00:27:01.520 --> 00:27:03.520]  上帝的旨意
[00:27:03.520 --> 00:27:05.520]  在希臘文
[00:27:05.520 --> 00:27:07.520]  上面這兩個
[00:27:07.520 --> 00:27:09.520]  的陳述
[00:27:09.520 --> 00:27:11.520]  是兩件
[00:27:11.520 --> 00:27:13.520]  很重要的事情
[00:27:13.520 --> 00:27:15.520]  第一樣東西
[00:27:15.520 --> 00:27:17.520]  爲你一切屬靈的智慧
[00:27:17.520 --> 00:27:19.520]  悟性上
[00:27:19.520 --> 00:27:21.520]  禱告祈求
[00:27:21.520 --> 00:27:23.520]  意思就是說
[00:27:23.520 --> 00:27:25.520]  得到屬靈的智慧
[00:27:25.520 --> 00:27:29.520]  談論到一個人的
[00:27:29.520 --> 00:27:31.520]  領受能力
[00:27:31.520 --> 00:27:35.520]  或者簡單來說
[00:27:35.520 --> 00:27:37.520]  他是一個能夠承載
[00:27:37.520 --> 00:27:39.520]  更多上帝的智慧
[00:27:39.520 --> 00:27:41.520]  上帝的教導
[00:27:41.520 --> 00:27:43.520]  上帝的
[00:27:43.520 --> 00:27:45.520]  心思意念的能力
[00:27:45.520 --> 00:27:49.520]  智慧是指什麼
[00:27:49.520 --> 00:27:51.520]  是指你能夠
[00:27:51.520 --> 00:27:53.520]  瞭解上帝的事
[00:27:53.520 --> 00:27:55.520]  看透事情
[00:27:55.520 --> 00:27:57.520]  的事
[00:27:57.520 --> 00:27:59.520]  我用一個簡單的說法
[00:27:59.520 --> 00:28:01.520]  保羅
[00:28:01.520 --> 00:28:03.520]  就是祈求上帝
[00:28:03.520 --> 00:28:05.520]  爲了哥羅西
[00:28:05.520 --> 00:28:07.520]  教會的衆信徒
[00:28:07.520 --> 00:28:09.520]  有一個更大的
[00:28:09.520 --> 00:28:11.520]  器皿可以承載
[00:28:11.520 --> 00:28:13.520]  上帝的
[00:28:13.520 --> 00:28:15.520]  教訓
[00:28:15.520 --> 00:28:19.520]  就是祈求給你一個大一點的桶
[00:28:19.520 --> 00:28:21.520]  這個桶可以幫助你
[00:28:21.520 --> 00:28:23.520]  去再更多上帝
[00:28:23.520 --> 00:28:25.520]  的教訓
[00:28:25.520 --> 00:28:29.520]  而在了之後你都可以
[00:28:29.520 --> 00:28:31.520]  明白上帝的教訓是什麼
[00:28:31.520 --> 00:28:33.520]  所以第二部分
[00:28:33.520 --> 00:28:35.520]  就說到滿心
[00:28:35.520 --> 00:28:37.520]  知道神的旨意
[00:28:37.520 --> 00:28:39.520]  這個說話呢
[00:28:39.520 --> 00:28:41.520]  談論到一個人實體
[00:28:41.520 --> 00:28:43.520]  上面官能上的層面
[00:28:43.520 --> 00:28:45.520]  他是可以
[00:28:45.520 --> 00:28:47.520]  承載不止
[00:28:47.520 --> 00:28:49.520]  而且能夠
[00:28:49.520 --> 00:28:51.520]  有領受能力
[00:28:51.520 --> 00:28:53.520]  這個就談論到一個人
[00:28:53.520 --> 00:28:55.520]  的faculty
[00:28:55.520 --> 00:28:57.520]  就是他
[00:28:57.520 --> 00:28:59.520]  的瞭解能力
[00:28:59.520 --> 00:29:05.520]  人的瞭解能力
[00:29:05.520 --> 00:29:07.520]  是透過多少種方法去得到
[00:29:07.520 --> 00:29:09.520]  聽
[00:29:09.520 --> 00:29:13.520]  看
[00:29:13.520 --> 00:29:15.520]  聞
[00:29:15.520 --> 00:29:17.520]  嘗
[00:29:17.520 --> 00:29:23.520]  這四方面
[00:29:23.520 --> 00:29:27.520]  保羅祈求
[00:29:27.520 --> 00:29:29.520]  哥羅西教會
[00:29:29.520 --> 00:29:31.520]  能夠在實體
[00:29:31.520 --> 00:29:33.520]  上面他們去
[00:29:33.520 --> 00:29:35.520]  領受到知道
[00:29:35.520 --> 00:29:37.520]  嚐到上帝
[00:29:37.520 --> 00:29:39.520]  給他們的教導
[00:29:39.520 --> 00:29:41.520]  是什麼
[00:29:41.520 --> 00:29:43.520]  所以換言之
[00:29:43.520 --> 00:29:45.520]  保羅
[00:29:45.520 --> 00:29:47.520]  不單止祈求
[00:29:47.520 --> 00:29:49.520]  哥羅西教會
[00:29:49.520 --> 00:29:51.520]  從上帝裏面給一個更大的
[00:29:51.520 --> 00:29:53.520]  盛載的氣韻
[00:29:53.520 --> 00:29:55.520]  去盛載上帝的教訓之外
[00:29:55.520 --> 00:29:57.520]  並且要給他們有能力
[00:29:57.520 --> 00:29:59.520]  在一些東西之後
[00:29:59.520 --> 00:30:01.520]  都能夠體會得到當中的
[00:30:01.520 --> 00:30:03.520]  教訓
[00:30:03.520 --> 00:30:05.520]  今天很多的基督徒
[00:30:05.520 --> 00:30:07.520]  是完全沒有這個盛載
[00:30:07.520 --> 00:30:09.520]  的氣韻
[00:30:09.520 --> 00:30:11.520]  根本不想知道上帝說什麼
[00:30:11.520 --> 00:30:13.520]  所以不讀聖經
[00:30:13.520 --> 00:30:15.520]  不上教會
[00:30:15.520 --> 00:30:17.520]  上教會是另一回事
[00:30:17.520 --> 00:30:19.520]  學習聖經
[00:30:19.520 --> 00:30:21.520]  這個氣韻
[00:30:21.520 --> 00:30:23.520]  根本是一個上帝的子民應有的態度
[00:30:23.520 --> 00:30:27.520]  是一個性情
[00:30:27.520 --> 00:30:31.520]  如果一個人想回去
[00:30:31.520 --> 00:30:33.520]  認識上帝的說話的人
[00:30:33.520 --> 00:30:35.520]  根本不想要一個大一點的桶
[00:30:35.520 --> 00:30:37.520]  或者氣韻來盛載上帝
[00:30:37.520 --> 00:30:39.520]  的教導的話
[00:30:39.520 --> 00:30:41.520]  這個人不是基督徒
[00:30:41.520 --> 00:30:43.520]  所以你不要說牧師
[00:30:43.520 --> 00:30:45.520]  我上了教會30年
[00:30:45.520 --> 00:30:47.520]  上了教會20年
[00:30:47.520 --> 00:30:49.520]  我就是一個好基督徒
[00:30:49.520 --> 00:30:51.520]  對不起
[00:30:51.520 --> 00:30:53.520]  如果你根本沒有興趣
[00:30:53.520 --> 00:30:55.520]  對上帝的說話的話
[00:30:55.520 --> 00:30:57.520]  你的桶根本不想要
[00:30:57.520 --> 00:30:59.520]  一個大一點的
[00:30:59.520 --> 00:31:01.520]  說實際一點
[00:31:01.520 --> 00:31:03.520]  我們York Region
[00:31:03.520 --> 00:31:05.520]  最近有個新的計劃
[00:31:05.520 --> 00:31:07.520]  1月1號起
[00:31:07.520 --> 00:31:09.520]  要建一個大的環保桶
[00:31:09.520 --> 00:31:11.520]  這個環保桶可以載你和我進去
[00:31:11.520 --> 00:31:15.520]  每個人都說不要
[00:31:15.520 --> 00:31:17.520]  他們說不要
[00:31:17.520 --> 00:31:19.520]  因爲說阻定
[00:31:19.520 --> 00:31:21.520]  我明白的
[00:31:21.520 --> 00:31:23.520]  有些人家的房子那麼小
[00:31:23.520 --> 00:31:25.520]  那個桶我都在掙扎放在哪
[00:31:25.520 --> 00:31:27.520]  我放在哪都被人說
[00:31:27.520 --> 00:31:29.520]  那個桶很噁心
[00:31:29.520 --> 00:31:31.520]  你叫我放在哪
[00:31:31.520 --> 00:31:33.520]  我放在哪都被人說
[00:31:33.520 --> 00:31:35.520]  但你沒有那麼大的桶
[00:31:35.520 --> 00:31:37.520]  每個禮拜
[00:31:37.520 --> 00:31:39.520]  那些recycle
[00:31:39.520 --> 00:31:41.520]  就好像打莊
[00:31:41.520 --> 00:31:43.520]  打到那個桶
[00:31:43.520 --> 00:31:45.520]  一個不夠就兩個
[00:31:45.520 --> 00:31:47.520]  最慘是打了之後
[00:31:47.520 --> 00:31:49.520]  轉頭有些人就像
[00:31:49.520 --> 00:31:51.520]  塔羅漢那樣
[00:31:51.520 --> 00:31:53.520]  放在上面風一吹
[00:31:53.520 --> 00:31:55.520]  吹到周到
[00:31:55.520 --> 00:31:57.520]  他不想要這個器皿
[00:31:57.520 --> 00:31:59.520]  想再多一點都不想
[00:31:59.520 --> 00:32:03.520]  載了下去之後
[00:32:03.520 --> 00:32:05.520]  上帝的說話
[00:32:05.520 --> 00:32:07.520]  載了之後
[00:32:07.520 --> 00:32:09.520]  這是第二類的信徒
[00:32:09.520 --> 00:32:11.520]  上教會上讀書
[00:32:11.520 --> 00:32:13.520]  讀好聖經
[00:32:13.520 --> 00:32:15.520]  寫好筆記
[00:32:15.520 --> 00:32:17.520]  沒問題我很欣賞這樣的信徒
[00:32:17.520 --> 00:32:21.520]  但不瞭解
[00:32:21.520 --> 00:32:23.520]  他們的屬靈
[00:32:23.520 --> 00:32:25.520]  只能夠存留在一本
[00:32:25.520 --> 00:32:27.520]  筆記本
[00:32:27.520 --> 00:32:29.520]  或者一個tablet
[00:32:29.520 --> 00:32:31.520]  或者手提電話裏面
[00:32:31.520 --> 00:32:33.520]  沒體會的
[00:32:33.520 --> 00:32:37.520]  保羅祈求的
[00:32:37.520 --> 00:32:39.520]  高羅西教會
[00:32:39.520 --> 00:32:41.520]  是你們已經好了
[00:32:41.520 --> 00:32:43.520]  但是你需要
[00:32:43.520 --> 00:32:45.520]  定時有個新的
[00:32:45.520 --> 00:32:47.520]  換個大一點的桶
[00:32:47.520 --> 00:32:49.520]  來去承載
[00:32:49.520 --> 00:32:51.520]  更多上帝的說話
[00:32:51.520 --> 00:32:53.520]  承載了之後要去了解
[00:32:53.520 --> 00:32:55.520]  這個就是上帝的功夫
[00:32:55.520 --> 00:32:57.520]  這個就是禱告的焦點
[00:32:57.520 --> 00:32:59.520]  而且焦點是
[00:32:59.520 --> 00:33:01.520]  滿心知道
[00:33:01.520 --> 00:33:03.520]  神的旨意
[00:33:03.520 --> 00:33:05.520]  不是你的旨意,不是我的旨意,不是牧師的旨意
[00:33:05.520 --> 00:33:07.520]  不是教會長執的旨意
[00:33:07.520 --> 00:33:11.520]  是上帝的旨意
[00:33:11.520 --> 00:33:15.520]  還有一個特點
[00:33:15.520 --> 00:33:17.520]  這兩個的陳述
[00:33:17.520 --> 00:33:19.520]  在希臘文
[00:33:19.520 --> 00:33:21.520]  裏面
[00:33:21.520 --> 00:33:23.520]  都用了一個叫
[00:33:23.520 --> 00:33:25.520]  現在進行式
[00:33:25.520 --> 00:33:27.520]  的陳述
[00:33:29.520 --> 00:33:31.520]  每逢在文法的上面
[00:33:31.520 --> 00:33:33.520]  用
[00:33:33.520 --> 00:33:35.520]  現在進行式
[00:33:35.520 --> 00:33:37.520]  就指到這件事
[00:33:37.520 --> 00:33:39.520]  是恆常的做
[00:33:39.520 --> 00:33:41.520]  原來保羅
[00:33:41.520 --> 00:33:43.520]  即使聽見高羅西教會
[00:33:43.520 --> 00:33:45.520]  是一間成熟的教會
[00:33:45.520 --> 00:33:47.520]  但是他
[00:33:47.520 --> 00:33:49.520]  爲他們禱告不是
[00:33:49.520 --> 00:33:51.520]  蜻蜓點水說說就算了
[00:33:51.520 --> 00:33:53.520]  而是恆常地爲他們禱告
[00:33:53.520 --> 00:33:57.520]  弟兄姊妹
[00:33:57.520 --> 00:33:59.520]  從這一點裏面
[00:33:59.520 --> 00:34:01.520]  我們去瞭解到
[00:34:01.520 --> 00:34:03.520]  禱告從來不是
[00:34:03.520 --> 00:34:05.520]  爲個人目的
[00:34:05.520 --> 00:34:07.520]  不要忘記保羅
[00:34:07.520 --> 00:34:09.520]  寫這本書信的時候
[00:34:09.520 --> 00:34:11.520]  保羅是什麼狀態
[00:34:11.520 --> 00:34:13.520]  保羅是被囚禁
[00:34:13.520 --> 00:34:15.520]  當中的狀態
[00:34:15.520 --> 00:34:17.520]  他在這個禱告裏面
[00:34:17.520 --> 00:34:19.520]  沒有爲了自己解脫
[00:34:19.520 --> 00:34:21.520]  這些他自身的困難
[00:34:21.520 --> 00:34:23.520]  而去禱告
[00:34:23.520 --> 00:34:25.520]  相反的我們看到他的禱告
[00:34:25.520 --> 00:34:27.520]  從來不是爲了解決問題
[00:34:27.520 --> 00:34:29.520]  而成爲焦點
[00:34:29.520 --> 00:34:31.520]  相反的
[00:34:31.520 --> 00:34:33.520]  他是來幫助
[00:34:33.520 --> 00:34:35.520]  一間已經成熟的教會
[00:34:35.520 --> 00:34:37.520]  能夠更進一步
[00:34:37.520 --> 00:34:39.520]  在屬靈的承載力
[00:34:39.520 --> 00:34:41.520]  和領袖力上
[00:34:41.520 --> 00:34:43.520]  更加增強
[00:34:43.520 --> 00:34:45.520]  弟兄姊妹
[00:34:45.520 --> 00:34:47.520]  我們在爲人代禱
[00:34:47.520 --> 00:34:49.520]  或者自己禱告的時候
[00:34:49.520 --> 00:34:51.520]  這是必須要的焦點
[00:34:51.520 --> 00:34:53.520]  或者可以說是一個定律
[00:34:53.520 --> 00:34:55.520]  如果你禱告
[00:34:55.520 --> 00:34:57.520]  只是爲個人的事情去禱告
[00:34:57.520 --> 00:34:59.520]  我可以很肯定的告訴你
[00:34:59.520 --> 00:35:03.520]  你的靈性
[00:35:03.520 --> 00:35:05.520]  仍然是
[00:35:05.520 --> 00:35:07.520]  存留在其他的宗教信仰當中
[00:35:07.520 --> 00:35:09.520]  你如果這樣
[00:35:09.520 --> 00:35:11.520]  繼續的禱告只是去得罪上帝
[00:35:11.520 --> 00:35:17.520]  真正的信徒的禱告
[00:35:17.520 --> 00:35:19.520]  是祈求上主
[00:35:19.520 --> 00:35:21.520]  在我
[00:35:21.520 --> 00:35:23.520]  看到或者遭遇到的
[00:35:23.520 --> 00:35:25.520]  各樣挑戰之下
[00:35:25.520 --> 00:35:29.520]  使得我能夠
[00:35:29.520 --> 00:35:31.520]  有一個準確的角度
[00:35:31.520 --> 00:35:33.520]  和悟性
[00:35:33.520 --> 00:35:35.520]  去詮釋上帝
[00:35:35.520 --> 00:35:37.520]  你在當中的意義
[00:35:37.520 --> 00:35:39.520]  而在
[00:35:39.520 --> 00:35:41.520]  禱告的過程當中
[00:35:41.520 --> 00:35:43.520]  祈求上帝
[00:35:43.520 --> 00:35:45.520]  與我們一起去經歷
[00:35:45.520 --> 00:35:47.520]  和同行
[00:35:47.520 --> 00:35:49.520]  這樣的信仰
[00:35:49.520 --> 00:35:51.520]  是有根有機的禱告
[00:35:51.520 --> 00:35:53.520]  你的代禱
[00:35:53.520 --> 00:35:55.520]  也是真真正正
[00:35:55.520 --> 00:35:57.520]  爲那個人的屬靈的需要
[00:35:57.520 --> 00:35:59.520]  讓他明白上帝的旨意
[00:35:59.520 --> 00:36:01.520]  作出的
[00:36:01.520 --> 00:36:03.520]  如果你只是要求
[00:36:03.520 --> 00:36:05.520]  事情得到解決的話
[00:36:05.520 --> 00:36:07.520]  我可以告訴你
[00:36:07.520 --> 00:36:09.520]  你信錯教
[00:36:09.520 --> 00:36:11.520]  你信其他的教
[00:36:11.520 --> 00:36:13.520]  你信天主教都可以
[00:36:13.520 --> 00:36:15.520]  天主教都是爲你去解決問題
[00:36:15.520 --> 00:36:17.520]  他說
[00:36:17.520 --> 00:36:19.520]  用錢
[00:36:19.520 --> 00:36:21.520]  教廷的力量
[00:36:21.520 --> 00:36:23.520]  爲什麼那麼多人喜歡去大教會
[00:36:23.520 --> 00:36:25.520]  什麼機密機
[00:36:25.520 --> 00:36:27.520]  什麼孫密孫
[00:36:27.520 --> 00:36:29.520]  爲什麼
[00:36:29.520 --> 00:36:31.520]  他用錢來收買解決問題
[00:36:31.520 --> 00:36:35.520]  而不是在你的靈性上
[00:36:35.520 --> 00:36:37.520]  栽培
[00:36:37.520 --> 00:36:41.520]  如果你的信仰
[00:36:41.520 --> 00:36:43.520]  仍然存留在這個層面
[00:36:43.520 --> 00:36:45.520]  我請你不需要在二馬惠環
[00:36:45.520 --> 00:36:47.520]  你只需要去這些教會
[00:36:47.520 --> 00:36:49.520]  他們滿足到你的
[00:36:49.520 --> 00:36:51.520]  但我告訴你
[00:36:51.520 --> 00:36:53.520]  他不會帶你去永恆
[00:36:53.520 --> 00:36:55.520]  他只會帶你去死地
[00:36:55.520 --> 00:36:57.520]  當然
[00:36:57.520 --> 00:36:59.520]  在那些教會里面仍然有真正的信徒
[00:36:59.520 --> 00:37:01.520]  我認識的
[00:37:01.520 --> 00:37:03.520]  我認識的
[00:37:03.520 --> 00:37:05.520]  但他在教會里面很大掙扎
[00:37:05.520 --> 00:37:09.520]  祈禱其實是什麼事呢
[00:37:09.520 --> 00:37:13.520]  我用一個比喻
[00:37:15.520 --> 00:37:17.520]  祈禱就好像一對情侶
[00:37:17.520 --> 00:37:21.520]  有一天拍拍下拖
[00:37:21.520 --> 00:37:23.520]  想想你和你老公
[00:37:23.520 --> 00:37:25.520]  你女朋友
[00:37:25.520 --> 00:37:27.520]  我們這裏不要有女朋友
[00:37:27.520 --> 00:37:29.520]  除了那些還沒結婚的
[00:37:29.520 --> 00:37:31.520]  你有一天
[00:37:31.520 --> 00:37:33.520]  和他一起拍拖
[00:37:33.520 --> 00:37:35.520]  行下山
[00:37:35.520 --> 00:37:37.520]  行下trail
[00:37:37.520 --> 00:37:39.520]  行行下的時候
[00:37:39.520 --> 00:37:41.520]  突然間下大雨
[00:37:43.520 --> 00:37:45.520]  又沒有帶雨傘
[00:37:45.520 --> 00:37:47.520]  在這個時候怎麼樣
[00:37:47.520 --> 00:37:51.520]  馬上男子就牽着女朋友的手
[00:37:51.520 --> 00:37:55.520]  又和她一起快步奔跑
[00:37:55.520 --> 00:37:57.520]  遠遠看到哪裏有個避雨亭
[00:37:57.520 --> 00:37:59.520]  馬上走進去
[00:37:59.520 --> 00:38:01.520]  避雨亭裏面
[00:38:01.520 --> 00:38:05.520]  當你去到避雨亭的時候
[00:38:05.520 --> 00:38:09.520]  兩個人淋得全身溼了
[00:38:11.520 --> 00:38:13.520]  一隻落湯雞
[00:38:13.520 --> 00:38:15.520]  兩隻落湯雞一樣
[00:38:15.520 --> 00:38:21.520]  當大家在落湯雞的時候
[00:38:21.520 --> 00:38:25.520]  在避雨亭當中
[00:38:25.520 --> 00:38:27.520]  互相對望
[00:38:27.520 --> 00:38:29.520]  甜在心頭
[00:38:29.520 --> 00:38:31.520]  爲什麼
[00:38:31.520 --> 00:38:35.520]  因爲你和你最愛的人
[00:38:35.520 --> 00:38:39.520]  最信任的人
[00:38:39.520 --> 00:38:41.520]  一起走過一條
[00:38:41.520 --> 00:38:45.520]  一起奔跑的路程
[00:38:45.520 --> 00:38:49.520]  落湯雞雖然可能會感冒
[00:38:49.520 --> 00:38:53.520]  淋溼過身可能很麻煩
[00:38:53.520 --> 00:38:57.520]  也不知道等多久才停雨
[00:38:57.520 --> 00:38:59.520]  但是那份彼此的交心
[00:38:59.520 --> 00:39:03.520]  當他牽着你的手
[00:39:03.520 --> 00:39:05.520]  走去避雨亭的時候
[00:39:05.520 --> 00:39:07.520]  那份甜蜜和親近
[00:39:09.520 --> 00:39:11.520]  是你們的關係
[00:39:11.520 --> 00:39:13.520]  更進一步建立的時刻
[00:39:13.520 --> 00:39:17.520]  祈禱或者代禱
[00:39:17.520 --> 00:39:21.520]  就是爲弟兄姊妹
[00:39:21.520 --> 00:39:23.520]  能夠和神的關係
[00:39:23.520 --> 00:39:25.520]  更加相交
[00:39:25.520 --> 00:39:27.520]  認識明白
[00:39:27.520 --> 00:39:29.520]  並且一起走
[00:39:29.520 --> 00:39:31.520]  這條道路
[00:39:31.520 --> 00:39:33.520]  所以我們要爲什麼
[00:39:33.520 --> 00:39:35.520]  去代禱或者爲什麼
[00:39:35.520 --> 00:39:37.520]  去祈求
[00:39:37.520 --> 00:39:39.520]  可能你遇見一些困難
[00:39:39.520 --> 00:39:41.520]  但是你
[00:39:41.520 --> 00:39:43.520]  縱使遇見這些困難的時候
[00:39:43.520 --> 00:39:47.520]  你祈禱的
[00:39:47.520 --> 00:39:49.520]  上帝在這件事的過程當中
[00:39:49.520 --> 00:39:53.520]  我有沒有更大的器皿
[00:39:53.520 --> 00:39:55.520]  明白你的教導
[00:39:55.520 --> 00:39:57.520]  聖災你的教導
[00:39:57.520 --> 00:39:59.520]  並且在當中
[00:39:59.520 --> 00:40:01.520]  明白主你的
[00:40:01.520 --> 00:40:03.520]  教導的意思
[00:40:03.520 --> 00:40:05.520]  看見你怎麼和我一起同行
[00:40:07.520 --> 00:40:09.520]  所以祈禱
[00:40:09.520 --> 00:40:11.520]  不是隻說當被吸
[00:40:11.520 --> 00:40:13.520]  不是說了算
[00:40:13.520 --> 00:40:15.520]  也不是期望
[00:40:15.520 --> 00:40:17.520]  阿彩有沒有得到成就
[00:40:17.520 --> 00:40:19.520]  而是一種和上帝
[00:40:19.520 --> 00:40:21.520]  建立關係
[00:40:21.520 --> 00:40:23.520]  明白主心意
[00:40:23.520 --> 00:40:25.520]  的一個很重要的
[00:40:25.520 --> 00:40:27.520]  熟練功課
[00:40:27.520 --> 00:40:31.520]  好了
[00:40:31.520 --> 00:40:33.520]  當我們明白這個重點之後
[00:40:33.520 --> 00:40:35.520]  從第十節
[00:40:35.520 --> 00:40:37.520]  到第十一節
[00:40:37.520 --> 00:40:39.520]  保羅在這裏
[00:40:39.520 --> 00:40:41.520]  更進一步告訴我們
[00:40:41.520 --> 00:40:43.520]  代禱的
[00:40:43.520 --> 00:40:45.520]  目的或者代禱的
[00:40:45.520 --> 00:40:47.520]  起始點
[00:40:47.520 --> 00:40:49.520]  是以
[00:40:49.520 --> 00:40:51.520]  匹配主所喜悅的事
[00:40:51.520 --> 00:40:53.520]  爲起點
[00:40:53.520 --> 00:40:55.520]  我們看看
[00:40:55.520 --> 00:40:57.520]  我們一起讀
[00:40:57.520 --> 00:40:59.520]  從第十節到第十一節
[00:40:59.520 --> 00:41:01.520]  好叫你們行事
[00:41:01.520 --> 00:41:03.520]  爲人對得起主
[00:41:03.520 --> 00:41:05.520]  凡事
[00:41:05.520 --> 00:41:07.520]  蒙他喜悅
[00:41:07.520 --> 00:41:09.520]  在一切善事上
[00:41:09.520 --> 00:41:11.520]  結果子
[00:41:11.520 --> 00:41:13.520]  漸漸地多知道神
[00:41:13.520 --> 00:41:15.520]  照他榮耀
[00:41:15.520 --> 00:41:17.520]  的權能
[00:41:17.520 --> 00:41:19.520]  得以在各樣的力上
[00:41:19.520 --> 00:41:21.520]  加力
[00:41:21.520 --> 00:41:23.520]  好叫你們凡事歡歡喜喜地
[00:41:23.520 --> 00:41:25.520]  忍耐歡容
[00:41:25.520 --> 00:41:29.520]  很多人讀到這段聖經
[00:41:29.520 --> 00:41:31.520]  只識四個字
[00:41:31.520 --> 00:41:33.520]  力上加力
[00:41:33.520 --> 00:41:35.520]  禱告就是要力上加力
[00:41:35.520 --> 00:41:37.520]  最好上帝多給我力
[00:41:37.520 --> 00:41:39.520]  我就天下無敵
[00:41:39.520 --> 00:41:45.520]  但是原來
[00:41:45.520 --> 00:41:47.520]  禱告的
[00:41:47.520 --> 00:41:49.520]  起始點
[00:41:49.520 --> 00:41:51.520]  剛纔我們說了原則
[00:41:51.520 --> 00:41:53.520]  現在我們說起始點
[00:41:53.520 --> 00:41:55.520]  就是以
[00:41:55.520 --> 00:41:57.520]  匹配主所喜悅的事
[00:41:57.520 --> 00:41:59.520]  爲起始點
[00:41:59.520 --> 00:42:01.520]  匹配主的喜悅的事
[00:42:01.520 --> 00:42:03.520]  爲起始點
[00:42:03.520 --> 00:42:05.520]  聖經當中
[00:42:05.520 --> 00:42:07.520]  我剛纔已經說過
[00:42:07.520 --> 00:42:09.520]  對一個未信主的人來說
[00:42:09.520 --> 00:42:11.520]  他的代討
[00:42:11.520 --> 00:42:13.520]  只有一種代討
[00:42:13.520 --> 00:42:15.520]  上帝會聽的
[00:42:15.520 --> 00:42:17.520]  就是他認罪悔改的禱告
[00:42:17.520 --> 00:42:19.520]  所以如果一個人說
[00:42:19.520 --> 00:42:21.520]  我信主是因爲我祈禱上帝
[00:42:21.520 --> 00:42:23.520]  應驗了我的心思意念
[00:42:23.520 --> 00:42:25.520]  然後我相信他
[00:42:25.520 --> 00:42:27.520]  我告訴他
[00:42:27.520 --> 00:42:29.520]  他根本沒有信主
[00:42:29.520 --> 00:42:33.520]  因爲上帝不會聽那些禱告
[00:42:33.520 --> 00:42:35.520]  有些人說
[00:42:35.520 --> 00:42:37.520]  我怎麼信耶穌
[00:42:37.520 --> 00:42:39.520]  有次我因爲遇見
[00:42:39.520 --> 00:42:41.520]  交通意外
[00:42:41.520 --> 00:42:43.520]  已經血流成河
[00:42:43.520 --> 00:42:45.520]  在我身上
[00:42:45.520 --> 00:42:47.520]  我跟着禱告
[00:42:47.520 --> 00:42:49.520]  上帝你快點拯救我
[00:42:49.520 --> 00:42:51.520]  讓我快點康復
[00:42:51.520 --> 00:42:53.520]  讓我脫離這個險境
[00:42:53.520 --> 00:42:55.520]  突然之間救護車出現了
[00:42:55.520 --> 00:42:57.520]  隔開車門
[00:42:57.520 --> 00:42:59.520]  拉我出來
[00:42:59.520 --> 00:43:01.520]  上帝應驗了我的禱告
[00:43:01.520 --> 00:43:03.520]  我相信主
[00:43:03.520 --> 00:43:11.520]  如果你是這樣信主
[00:43:11.520 --> 00:43:15.520]  我邀請你重新想清楚
[00:43:15.520 --> 00:43:21.520]  因爲拯救你
