
[00:00:00.000 --> 00:00:05.000]  華記的弟兄姊妹平安
[00:20:46.000 --> 00:20:48.000]  我告訴你怎樣
[00:20:48.000 --> 00:20:51.000]  我就收工
[00:20:51.000 --> 00:20:53.000]  我一天沒收工
[00:20:53.000 --> 00:20:55.000]  我一天都又好吃又好住
[00:20:55.000 --> 00:20:57.000]  感謝主
[00:20:57.000 --> 00:20:59.000]  我從不為明天憂慮
[00:20:59.000 --> 00:21:01.000]  因為我將我的憂慮
[00:21:01.000 --> 00:21:05.000]  傳授給我的愛人
[00:21:05.000 --> 00:21:07.000]  他說你就倚靠天賦
[00:21:07.000 --> 00:21:09.000]  我就在世上勞碌
[00:21:09.000 --> 00:21:13.000]  你不明白我說什麼
[00:21:13.000 --> 00:21:14.000]  親愛的
[00:21:14.000 --> 00:21:18.000]  讓我們真的卸下重擔好不好
[00:21:18.000 --> 00:21:21.000]  不要什麼不必要的憂慮
[00:21:21.000 --> 00:21:23.000]  那些真是害死你
[00:21:23.000 --> 00:21:26.000]  害死人的東西
[00:21:26.000 --> 00:21:27.000]  抵抗它
[00:21:27.000 --> 00:21:29.000]  讓主擁抱你
[00:21:29.000 --> 00:21:31.000]  讓主安慰你
[00:21:31.000 --> 00:21:33.000]  耶和華是我的墓者
[00:21:33.000 --> 00:21:38.000]  耶穌就是耶和華
[00:21:38.000 --> 00:21:41.000]  接著就說到基督
[00:21:41.000 --> 00:21:43.000]  基督我發覺華人教會
[00:21:43.000 --> 00:21:45.000]  其實在這個年代
[00:21:45.000 --> 00:21:48.000]  真的需要重新擁抱
[00:21:48.000 --> 00:21:51.000]  這個基督的含義
[00:21:51.000 --> 00:21:55.000]  Christos Messiah
[00:21:55.000 --> 00:21:57.000]  King of Kings
[00:21:57.000 --> 00:21:59.000]  Lord of Lords
[00:21:59.000 --> 00:22:05.000]  他是真正的掌權的君王
[00:22:05.000 --> 00:22:07.000]  英國有一個優秀的傳統
[00:22:07.000 --> 00:22:11.000]  你莫管他的國家是怎樣
[00:22:11.000 --> 00:22:14.000]  但是他的constitutional monarchy
[00:22:14.000 --> 00:22:19.000]  他真是尊重皇權
[00:22:19.000 --> 00:22:22.000]  不是可以隨便的
[00:22:22.000 --> 00:22:25.000]  是要向上交代的
[00:22:25.000 --> 00:22:29.000]  他知道皇權的冠冕
[00:22:29.000 --> 00:22:32.000]  是要由Canterbury的大主教
[00:22:32.000 --> 00:22:33.000]  幫他擺上去
[00:22:33.000 --> 00:22:35.000]  然後女王死了的時候
[00:22:35.000 --> 00:22:39.000]  就把十架的地球
[00:22:39.000 --> 00:22:41.000]  即是權柄的象徵
[00:22:41.000 --> 00:22:44.000]  放回祭壇上
[00:22:44.000 --> 00:22:47.000]  而祭壇後面有一節的金句
[00:22:47.000 --> 00:22:50.000]  地上的萬國
[00:22:50.000 --> 00:22:54.000]  都要成為主和基督的國
[00:22:54.000 --> 00:22:57.000]  他知道基督是什麼意思
[00:22:57.000 --> 00:22:59.000]  不管他做成怎樣
[00:22:59.000 --> 00:23:01.000]  但他態度上他信仰上
[00:23:01.000 --> 00:23:04.000]  他表達了基督就是基督
[00:23:04.000 --> 00:23:06.000]  基督是什麼
[00:23:06.000 --> 00:23:09.000]  基督是統管全球的君主
[00:23:09.000 --> 00:23:12.000]  基督是審判的主
[00:23:12.000 --> 00:23:14.000]  基督是王
[00:23:14.000 --> 00:23:19.000]  所以我們應該只有侍奉他
[00:23:19.000 --> 00:23:24.000]  而且基督他一定會將他的仇敵
[00:23:24.000 --> 00:23:27.000]  罪惡、死亡、魔鬼
[00:23:27.000 --> 00:23:30.000]  和魔鬼一切的爪牙
[00:23:30.000 --> 00:23:36.000]  和企圖行出魔鬼的邪惡的
[00:23:36.000 --> 00:23:38.000]  那一切的什麼東西
[00:23:38.000 --> 00:23:41.000]  基督都會將他毀滅
[00:23:41.000 --> 00:23:44.000]  無論在歷史裏面走的
[00:23:44.000 --> 00:23:46.000]  或者終極的歷史所走的
[00:23:46.000 --> 00:23:49.000]  基督永遠是基督
[00:23:49.000 --> 00:23:51.000]  他是受高者
[00:23:51.000 --> 00:23:54.000]  祭司、先知、君王
[00:23:54.000 --> 00:23:56.000]  存在基督裏面
[00:23:56.000 --> 00:23:59.000]  完美的來實現
[00:23:59.000 --> 00:24:03.000]  所以感謝主願祢的國降臨
[00:24:03.000 --> 00:24:06.000]  感謝主我們有冤無路訴
[00:24:06.000 --> 00:24:08.000]  我們可以向祢傾訴
[00:24:08.000 --> 00:24:12.000]  感謝主我們有事需要醫治
[00:24:12.000 --> 00:24:15.000]  我們需要祢的憐憫的時候
[00:24:15.000 --> 00:24:18.000]  祢會施恩賜給我們
[00:24:18.000 --> 00:24:20.000]  剛才那首歌
[00:24:20.000 --> 00:24:23.000]  Name above all names
[00:24:23.000 --> 00:24:26.000]  The Lamb, The Lion and The Lamb
[00:24:26.000 --> 00:24:29.000]  我們中文為了歌詞
[00:24:29.000 --> 00:24:31.000]  配合容易唱
[00:24:31.000 --> 00:24:33.000]  沒什麼說出來
[00:24:33.000 --> 00:24:35.000]  但那裏是說基督
[00:24:35.000 --> 00:24:37.000]  既是羔羊
[00:24:37.000 --> 00:24:40.000]  也是猶大的獅子
[00:24:40.000 --> 00:24:43.000]  華人教會太多
[00:24:43.000 --> 00:24:45.000]  或者對不起不是太多
[00:24:45.000 --> 00:24:48.000]  是未夠說到
[00:24:48.000 --> 00:24:52.000]  他是猶大的獅子的威榮
[00:24:52.000 --> 00:24:56.000]  我們有時或地自閒
[00:24:56.000 --> 00:24:59.000]  將上主應該在這個世上
[00:24:59.000 --> 00:25:02.000]  展現的榮耀、展現的公義
[00:25:02.000 --> 00:25:04.000]  展現的能力
[00:25:04.000 --> 00:25:07.000]  我們說有些範圍我們不能鬥
[00:25:07.000 --> 00:25:09.000]  我們不能碰
[00:25:09.000 --> 00:25:11.000]  我想告訴你
[00:25:11.000 --> 00:25:13.000]  你聽得明就明
[00:25:13.000 --> 00:25:16.000]  沒有範圍是不可以鬥
[00:25:16.000 --> 00:25:19.000]  而是應該怎樣鬥
[00:25:19.000 --> 00:25:21.000]  好不好
[00:25:21.000 --> 00:25:24.000]  神沒有範圍棄權
[00:25:24.000 --> 00:25:27.000]  神沒有什麼不說
[00:25:27.000 --> 00:25:30.000]  沒有一些我們華人教會應該學習的東西
[00:25:30.000 --> 00:25:32.000]  可以說我們的傳統
[00:25:32.000 --> 00:25:36.000]  是一向不鬥這些東西
[00:25:36.000 --> 00:25:38.000]  如果有不公不義
[00:25:38.000 --> 00:25:40.000]  是大行其道的時候
[00:25:40.000 --> 00:25:43.000]  為所欲為的時候
[00:25:43.000 --> 00:25:45.000]  你會怎樣
[00:25:45.000 --> 00:25:46.000]  基督會怎樣
[00:25:46.000 --> 00:25:49.000]  基督不理
[00:25:49.000 --> 00:25:52.000]  基督會理
[00:25:52.000 --> 00:25:54.000]  你可能覺得
[00:25:54.000 --> 00:25:58.000]  嘩!為什麼請了這樣的人來講道
[00:25:58.000 --> 00:26:00.000]  我講了什麼
[00:26:00.000 --> 00:26:02.000]  我只是說基督是基督
[00:26:02.000 --> 00:26:04.000]  你幹嘛
[00:26:04.000 --> 00:26:06.000]  基督是最高的權柄
[00:26:06.000 --> 00:26:10.000]  所有的權柄都應該服在他下面
[00:26:10.000 --> 00:26:12.000]  有什麼錯
[00:26:12.000 --> 00:26:15.000]  不過我要小心說
[00:26:15.000 --> 00:26:23.000]  我從沒有挾持基督去成就我以為我喜歡的東西
[00:26:23.000 --> 00:26:30.000]  我從沒有以為人有權來凌駕基督
[00:26:30.000 --> 00:26:36.000]  我只是說罪人包括我必須悔改
[00:26:36.000 --> 00:26:39.000]  不可以濫權
[00:26:39.000 --> 00:26:42.000]  不可以自以為是
[00:26:42.000 --> 00:26:45.000]  不可以目中無人
[00:26:45.000 --> 00:26:47.000]  目中無神
[00:26:47.000 --> 00:26:49.000]  不可以騎劫
[00:26:49.000 --> 00:26:52.000]  挾天子以令天下
[00:26:52.000 --> 00:26:55.000]  以為自己所做的一定是基督所做的
[00:26:55.000 --> 00:26:57.000]  明白嗎
[00:26:57.000 --> 00:26:58.000]  明白嗎
[00:26:58.000 --> 00:27:00.000]  明白
[00:27:00.000 --> 00:27:03.000]  求主幫助我們
[00:27:03.000 --> 00:27:05.000]  華人教會
[00:27:05.000 --> 00:27:07.000]  在這個世代
[00:27:07.000 --> 00:27:11.000]  能夠為真理發聲
[00:27:11.000 --> 00:27:18.000]  能夠為受傷的人來哀哭
[00:27:18.000 --> 00:27:21.000]  能夠有憐憫的心
[00:27:21.000 --> 00:27:24.000]  我不怕告訴你
[00:27:24.000 --> 00:27:27.000]  在香港
[00:27:27.000 --> 00:27:33.000]  當人們出來遊行抗議的時候
[00:27:33.000 --> 00:27:35.000]  我作為一個牧者
[00:27:35.000 --> 00:27:38.000]  我走在街上
[00:27:38.000 --> 00:27:42.000]  我擁抱一個青年人
[00:27:42.000 --> 00:27:46.000]  我心很酸
[00:27:46.000 --> 00:27:48.000]  我不認識他
[00:27:48.000 --> 00:27:51.000]  不過我見到青年人
[00:27:51.000 --> 00:27:53.000]  我擁抱他
[00:27:53.000 --> 00:27:56.000]  我安慰他
[00:27:56.000 --> 00:27:59.000]  我也勸導那些人
[00:27:59.000 --> 00:28:02.000]  你要按真理行事
[00:28:02.000 --> 00:28:05.000]  按良善來行事
[00:28:05.000 --> 00:28:06.000]  我抱著他
[00:28:06.000 --> 00:28:09.000]  悲從中來
[00:28:09.000 --> 00:28:11.000]  他告訴我
[00:28:11.000 --> 00:28:13.000]  牧師
[00:28:13.000 --> 00:28:17.000]  我剛剛去完禮拜堂
[00:28:17.000 --> 00:28:21.000]  那你怎樣對待這些小孩呢
[00:28:21.000 --> 00:28:26.000]  你上了禮拜堂就不應該出來
[00:28:26.000 --> 00:28:28.000]  還是說
[00:28:28.000 --> 00:28:30.000]  你上了禮拜堂
[00:28:30.000 --> 00:28:32.000]  你出來
[00:28:32.000 --> 00:28:34.000]  你應該怎樣做
[00:28:34.000 --> 00:28:35.000]  你知不知道
[00:28:35.000 --> 00:28:37.000]  你上了禮拜堂的人
[00:28:37.000 --> 00:28:39.000]  你為甚麼出來
[00:28:39.000 --> 00:28:40.000]  你知不知道
[00:28:40.000 --> 00:28:42.000]  我很想這些討論
[00:28:42.000 --> 00:28:47.000]  可以在我們華人教會的世界裏面
[00:28:47.000 --> 00:28:48.000]  有安全
[00:28:48.000 --> 00:28:49.000]  有空間
[00:28:49.000 --> 00:28:50.000]  來做
[00:28:50.000 --> 00:28:52.000]  不知華記又會怎樣
[00:28:52.000 --> 00:28:53.000]  對不起
[00:28:53.000 --> 00:28:55.000]  我沒意思想帶這些東西
[00:28:55.000 --> 00:28:57.000]  來影響大家
[00:28:57.000 --> 00:28:58.000]  一輪論盡
[00:28:58.000 --> 00:29:00.000]  我只是說開話
[00:29:00.000 --> 00:29:02.000]  當我們認識基督的時候
[00:29:02.000 --> 00:29:07.000]  我希望我們有智慧和勇氣
[00:29:07.000 --> 00:29:10.000]  去辨別在我們的生活裏面
[00:29:10.000 --> 00:29:13.000]  怎樣才能尊榮基督
[00:29:13.000 --> 00:29:14.000]  如果基督說
[00:29:14.000 --> 00:29:18.000]  是要為無聲者發聲
[00:29:18.000 --> 00:29:19.000]  如果基督說
[00:29:19.000 --> 00:29:22.000]  是要叫公義
[00:29:22.000 --> 00:29:25.000]  能夠在這個世界來彰顯
[00:29:25.000 --> 00:29:27.000]  那我們要怎樣
[00:29:27.000 --> 00:29:29.000]  我們可以退開一旁
[00:29:29.000 --> 00:29:31.000]  甚麼都不管嗎
[00:29:31.000 --> 00:29:33.000]  還是我們說
[00:29:33.000 --> 00:29:36.000]  但願基督的教會
[00:29:36.000 --> 00:29:39.000]  是在社會任何一個角落
[00:29:39.000 --> 00:29:47.000]  事實上都是能夠作為良善憐憫
[00:29:47.000 --> 00:29:51.000]  正義慈悲的一個代表
[00:29:51.000 --> 00:29:54.000]  有時候社會上發生的事
[00:29:54.000 --> 00:29:55.000]  讓我覺得很尷尬
[00:29:55.000 --> 00:29:58.000]  最能夠有勇氣發聲的人
[00:29:58.000 --> 00:30:00.000]  有良知的聲音的人
[00:30:00.000 --> 00:30:05.000]  又因為良知的聲音而付代價的人
[00:30:05.000 --> 00:30:08.000]  不是基督徒
[00:30:08.000 --> 00:30:11.000]  是社會上其他的人
[00:30:11.000 --> 00:30:13.000]  然後我們就說
[00:30:13.000 --> 00:30:14.000]  這些是俗世的事
[00:30:14.000 --> 00:30:16.000]  他們俗世的人做這些事
[00:30:16.000 --> 00:30:19.000]  但俗世的人做的事
[00:30:19.000 --> 00:30:20.000]  成就的時候
[00:30:20.000 --> 00:30:22.000]  我們又回來禮拜天說
[00:30:22.000 --> 00:30:23.000]  感謝主啊
[00:30:23.000 --> 00:30:24.000]  Hallelujah
[00:30:24.000 --> 00:30:25.000]  我覺得很醜怪
[00:30:25.000 --> 00:30:31.000]  我說得離開了一點點
[00:30:31.000 --> 00:30:33.000]  希望你都原諒我的
[00:30:33.000 --> 00:30:36.000]  不過你不原諒我也算了
[00:30:36.000 --> 00:30:39.000]  因為我說完就走了
[00:30:39.000 --> 00:30:41.000]  沒事的
[00:30:41.000 --> 00:30:43.000]  我只想說
[00:30:43.000 --> 00:30:45.000]  其實說回正經的
[00:30:45.000 --> 00:30:47.000]  最正經的聽著
[00:30:47.000 --> 00:30:52.000]  就是基督永遠是絕對的至高的權位
[00:30:52.000 --> 00:30:58.000]  世界上沒有第二個權位
[00:30:58.000 --> 00:31:01.000]  能夠凌駕於他
[00:31:01.000 --> 00:31:04.000]  我看過一本書
[00:31:04.000 --> 00:31:06.000]  那個作者說
[00:31:06.000 --> 00:31:11.000]  唯有上主有ultimate authority
[00:31:11.000 --> 00:31:13.000]  有ultimate power
[00:31:13.000 --> 00:31:15.000]  是終極的權位
[00:31:15.000 --> 00:31:19.000]  唯有上主有資格號令天下
[00:31:19.000 --> 00:31:22.000]  所謂的風霸天下
[00:31:22.000 --> 00:31:27.000]  如果任何其他非終極權位
[00:31:27.000 --> 00:31:31.000]  企圖扮演終極權位的話
[00:31:31.000 --> 00:31:35.000]  這個企圖扮演終極權位的
[00:31:35.000 --> 00:31:38.000]  就是一個不自量力的舉重者
[00:31:38.000 --> 00:31:41.000]  以為他可以舉起這個重量
[00:31:41.000 --> 00:31:43.000]  他最終舉起了
[00:31:43.000 --> 00:31:48.000]  以為說我是全宇宙最powerful的那個
[00:31:48.000 --> 00:31:50.000]  那個作者說
[00:31:50.000 --> 00:31:52.000]  他所舉起的
[00:31:52.000 --> 00:31:57.000]  最終會將他虐死
[00:31:57.000 --> 00:32:00.000]  我看完之後記憶
[00:32:00.000 --> 00:32:04.000]  任何以為自己可以風霸天下的
[00:32:04.000 --> 00:32:06.000]  無論在哪裏
[00:32:06.000 --> 00:32:08.000]  無論歷史哪一個
[00:32:08.000 --> 00:32:11.000]  最終你都知道
[00:32:11.000 --> 00:32:15.000]  希特勒不見了
[00:32:15.000 --> 00:32:18.000]  凱撒不見了
[00:32:18.000 --> 00:32:22.000]  全部的軍馬不見了
[00:32:22.000 --> 00:32:25.000]  他們去哪裏呢
[00:32:25.000 --> 00:32:31.000]  耶穌基督永遠是王
[00:32:31.000 --> 00:32:34.000]  所以五旬節帶來的結果
[00:32:34.000 --> 00:32:37.000]  見證他使主是基督
[00:32:37.000 --> 00:32:40.000]  而那些膽小的叛徒
[00:32:40.000 --> 00:32:43.000]  所有都被聖靈充滿
[00:32:43.000 --> 00:32:47.000]  成為充滿著勇氣
[00:32:47.000 --> 00:32:50.000]  致死忠心的人
[00:32:50.000 --> 00:32:53.000]  請你為你的目者
[00:32:53.000 --> 00:32:56.000]  為你的領袖來祈禱
[00:32:56.000 --> 00:33:02.000]  請你為所有的教會來祈禱
[00:33:02.000 --> 00:33:08.000]  使我們能夠尊主基督為榮
[00:33:08.000 --> 00:33:11.000]  願聖靈幫助我們
[00:33:11.000 --> 00:33:14.000]  跟隨他的靈光來親近基督
[00:33:14.000 --> 00:33:18.000]  憑著他的靈力生命不斷更新
[00:33:18.000 --> 00:33:23.000]  信服他弟兄姊妹永遠相親
[00:33:23.000 --> 00:33:25.000]  願你目光清楚
[00:33:25.000 --> 00:33:27.000]  看見基督
[00:33:27.000 --> 00:33:29.000]  願你耳朵清明
[00:33:29.000 --> 00:33:32.000]  聽見基督的聖音
[00:33:32.000 --> 00:33:39.000]  這釘在十指架上的那十百人耶穌
[00:33:39.000 --> 00:33:46.000]  上帝已經立他為主為基督了
[00:33:46.000 --> 00:33:49.000]  我們就來祈禱
[00:33:49.000 --> 00:33:53.000]  慈愛的天父
[00:33:53.000 --> 00:33:56.000]  願你繼續施恩給你的教會
[00:33:56.000 --> 00:33:59.000]  給你的兒女
[00:33:59.000 --> 00:34:03.000]  感謝你升基督到你的右邊
[00:34:03.000 --> 00:34:07.000]  並且一同賜下聖靈
[00:34:07.000 --> 00:34:09.000]  在這個世代裏
[00:34:09.000 --> 00:34:15.000]  求你繼續教我們如何與聖靈同步
[00:34:15.000 --> 00:34:17.000]  彼得昔日所見證的
[00:34:17.000 --> 00:34:21.000]  對我們今天有什麼含義
[00:34:21.000 --> 00:34:25.000]  你的人若說差了說多了
[00:34:25.000 --> 00:34:27.000]  求你寬恕
[00:34:27.000 --> 00:34:30.000]  說得中說得對的
[00:34:30.000 --> 00:34:33.000]  求你給他長存
[00:34:33.000 --> 00:34:35.000]  讓基督為主
[00:34:35.000 --> 00:34:37.000]  讓基督為王
[00:34:37.000 --> 00:34:39.000]  在個人
[00:34:39.000 --> 00:34:40.000]  在社會
[00:34:40.000 --> 00:34:41.000]  在國家
[00:34:41.000 --> 00:34:43.000]  在世界
[00:34:43.000 --> 00:34:45.000]  讓福音的真諦
[00:34:45.000 --> 00:34:49.000]  繼續彰顯在我們生命當中
[00:34:49.000 --> 00:34:52.000]  如此禱告奉耶穌基督聖名
[00:34:52.000 --> 00:34:54.000]  謝謝
[00:34:54.000 --> 00:34:56.000]  謝謝
[00:34:56.000 --> 00:34:58.000]  謝謝
[00:34:58.000 --> 00:35:00.000]  謝謝
[00:35:00.000 --> 00:35:02.000]  謝謝
[00:35:02.000 --> 00:35:04.000]  謝謝
[00:35:04.000 --> 00:35:06.000]  謝謝
[00:35:06.000 --> 00:35:08.000]  謝謝
[00:35:08.000 --> 00:35:10.000]  謝謝

