
[00:00:00.000 --> 00:00:03.660]  神是愛是我自己很喜歡的詩歌
[00:17:06.780 --> 00:17:09.340]  雲南都還沒說完
[00:17:09.340 --> 00:17:10.820]  又是日本
[00:17:10.820 --> 00:17:12.660]  哇 有多少啊
[00:17:12.660 --> 00:17:14.660]  剛剛才出糧 你明白嗎?
[00:17:14.660 --> 00:17:16.780]  是很真實的
[00:17:16.780 --> 00:17:19.340]  你拿出來那一刻是真的死的感覺
[00:17:19.340 --> 00:17:21.820]  因為你在生命裏割了一塊肉
[00:17:21.820 --> 00:17:24.540]  是不是呢?我們有很多人不是多
[00:17:24.540 --> 00:17:27.300]  我不是要你和你游泳做什麼
[00:17:27.300 --> 00:17:30.060]  明白嗎?我想講一個這樣的感覺給你聽
[00:17:30.060 --> 00:17:32.580]  但是當你拿了出來 放了下去的時候
[00:17:32.580 --> 00:17:34.820]  哎呀 你發覺你的生命就來了
[00:17:34.820 --> 00:17:38.140]  哇 生呀 出死入生
[00:17:38.140 --> 00:17:42.300]  或者由死亡帶到生命
[00:17:42.300 --> 00:17:44.700]  這個就是愛的感覺
[00:17:44.700 --> 00:17:47.260]  這個就是愛的真諦
[00:17:47.260 --> 00:17:48.220]  聖經裏面很有意思
[00:17:48.220 --> 00:17:50.660]  所以用了幾次的聖經
[00:17:50.660 --> 00:17:56.060]  約翰在那裏一直詳細的講到這個生死
[00:17:56.060 --> 00:17:57.780]  殺人 因為被人殺
[00:17:57.780 --> 00:17:59.180]  因為願意犧牲自己
[00:17:59.180 --> 00:18:01.980]  都是生死的那個抉擇
[00:18:01.980 --> 00:18:04.820]  愛並不輕鬆
[00:18:04.820 --> 00:18:07.460]  愛是一個生與死的抉擇
[00:18:07.460 --> 00:18:09.020]  這是第一方面
[00:18:09.020 --> 00:18:13.060]  第二就進入了我們剛才說的最難理解的那段聖經
[00:18:13.060 --> 00:18:15.860]  就是第19、20和21節
[00:18:15.860 --> 00:18:18.460]  這裏講到 再讀一次給你聽
[00:18:18.460 --> 00:18:21.420]  這樣我們就知道我們是屬於真理的
[00:18:21.420 --> 00:18:23.940]  即使我們的心責備我們
[00:18:23.940 --> 00:18:26.980]  在神的面前我們也可以心安理得
[00:18:26.980 --> 00:18:28.660]  因為祂比我們的心大
[00:18:28.660 --> 00:18:31.020]  祂知道一切 親愛的
[00:18:31.020 --> 00:18:33.100]  我們心若不責備我們
[00:18:33.100 --> 00:18:35.900]  在神面前我們就可以坦然無懼
[00:18:35.900 --> 00:18:37.380]  凡我們所求的
[00:18:37.380 --> 00:18:39.180]  就必可以從祂得著
[00:18:39.180 --> 00:18:40.780]  因為我們遵守祂的命令
[00:18:40.780 --> 00:18:42.380]  作他多喜而的事
[00:18:42.380 --> 00:18:49.100]  究竟這幾句話的結構和前因後果是甚麼呢?
[00:18:49.100 --> 00:18:52.820]  是非常令人困惑的
[00:18:52.820 --> 00:18:53.940]  為甚麼會這樣講呢?
[00:18:53.940 --> 00:18:55.980]  第一 心責備我們
[00:18:55.980 --> 00:18:58.580]  為甚麼無端端講到心責備我們呢?
[00:18:58.580 --> 00:19:01.660]  責備我們甚麼呢?
[00:19:01.660 --> 00:19:03.780]  好像找來找去找不到的原因
[00:19:03.780 --> 00:19:04.900]  責備我們甚麼呢?
[00:19:04.900 --> 00:19:06.580]  為甚麼說心責備我們
[00:19:06.580 --> 00:19:09.100]  那不要緊的 因為神比我們心大
[00:19:09.100 --> 00:19:11.860]  不過如果心責備我們而不責備我們
[00:19:11.860 --> 00:19:14.580]  那就好了 我們可以坦然無懼了
[00:19:14.580 --> 00:19:16.380]  究竟心責不責備我們呢?
[00:19:16.380 --> 00:19:17.980]  為甚麼說責備又說不責備
[00:19:17.980 --> 00:19:20.100]  那你想講甚麼呢?
[00:19:20.100 --> 00:19:22.140]  有些人說這個其實是講到
[00:19:22.140 --> 00:19:24.660]  來到神的面前的台前將來的審判
[00:19:24.660 --> 00:19:26.780]  但這裏明明都不是講將來
[00:19:26.780 --> 00:19:31.060]  因為他無端端在第22節講到祈禱
[00:19:31.060 --> 00:19:31.860]  有沒有留意?
[00:19:31.860 --> 00:19:34.980]  我們所求的必從他得著
[00:19:34.980 --> 00:19:40.620]  好像和19-21節沒甚麼關係
[00:19:40.620 --> 00:19:43.220]  究竟這幾節想講些甚麼呢?
[00:19:43.220 --> 00:19:46.580]  我們搞了很久 以下就是我的解釋
[00:19:46.580 --> 00:19:49.940]  我不詳細和你說哪個專家這樣講
[00:19:49.940 --> 00:19:52.020]  講得來的話 今晚就不行了
[00:19:52.020 --> 00:19:53.500]  太多人不和我說法
[00:19:53.500 --> 00:19:56.740]  我講我最後自己的理解 好不好?
[00:19:56.740 --> 00:20:00.980]  這裏很明顯的核心就是心的責備
[00:20:00.980 --> 00:20:04.300]  這裏很有趣的 其實又分兩個方向
[00:20:04.300 --> 00:20:05.380]  OK?
[00:20:05.380 --> 00:20:07.540]  我的人比較形象化一點 想事情
[00:20:07.540 --> 00:20:08.900]  兩個方向
[00:20:08.900 --> 00:20:13.900]  一個就是心不責備我們 是吧?
[00:20:13.900 --> 00:20:17.500]  一度是心責備我們 兩度都有講的
[00:20:17.500 --> 00:20:19.380]  但聖經裏很有趣的
[00:20:19.380 --> 00:20:22.180]  心如果責備我們
[00:20:22.180 --> 00:20:24.460]  不過呢 因為神給我們心大
[00:20:24.460 --> 00:20:26.660]  所以我們可以心安理得
[00:20:26.660 --> 00:20:28.940]  結果 心責備我們
[00:20:28.940 --> 00:20:32.020]  儘管心責備我們 也可以心安理得
[00:20:32.020 --> 00:20:34.100]  這裏呢 心如果不責備我們
[00:20:34.100 --> 00:20:36.100]  當然可以坦然無懼
[00:20:36.100 --> 00:20:39.020]  即是無論心責備我們 還是不責備我們
[00:20:39.020 --> 00:20:40.860]  我們結果都是一是心安理得
[00:20:40.860 --> 00:20:43.020]  一是坦然無懼 沒事的
[00:20:43.020 --> 00:20:44.620]  很行的
[00:20:44.620 --> 00:20:47.260]  你明白嗎? 奇怪的
[00:20:47.260 --> 00:20:49.860]  那你心責備我們幹甚麼?
[00:20:49.860 --> 00:20:51.060]  最簡單
[00:20:51.060 --> 00:20:54.460]  其實我是在問我自己在預備的時候的問題
[00:20:54.460 --> 00:20:55.740]  我想你也問過這個問題
[00:20:55.740 --> 00:20:57.900]  心責備是甚麼意思? 責備甚麼?
[00:20:57.900 --> 00:21:00.260]  有甚麼意思? 為甚麼要責備?
[00:21:00.260 --> 00:21:03.060]  在這裏呢 我就開始來看
[00:21:03.060 --> 00:21:05.380]  原文的研究的時候
[00:21:05.380 --> 00:21:07.740]  我自己有一些比較
[00:21:07.740 --> 00:21:12.060]  我自己覺得的發現和解釋
[00:21:12.060 --> 00:21:14.540]  我們一看心的責備
[00:21:14.540 --> 00:21:16.780]  馬上我們就很自然的
[00:21:16.780 --> 00:21:19.140]  包括很多專家 選這段聖經的時候
[00:21:19.140 --> 00:21:22.220]  就轉了去說良心的責備 是不是?
[00:21:22.220 --> 00:21:24.420]  我們通常習慣說良心責備
[00:21:24.420 --> 00:21:26.220]  那良心責備不責備
[00:21:26.220 --> 00:21:29.900]  就轉了去良心的功用上面
[00:21:29.900 --> 00:21:33.340]  但擺明這裏不一定是說良心
[00:21:33.340 --> 00:21:34.660]  因為這裏說呢
[00:21:34.660 --> 00:21:37.980]  心就算責備
[00:21:37.980 --> 00:21:39.340]  我們都可以心安理得
[00:21:39.340 --> 00:21:42.220]  那就是說良心不是最高的標準
[00:21:42.220 --> 00:21:44.100]  於是我看到一樣東西
[00:21:44.100 --> 00:21:47.820]  兩句話都有一個關鍵的字眼
[00:21:47.820 --> 00:21:50.180]  你知不知道? 也重複的
[00:21:50.180 --> 00:21:52.980]  在神的面前
[00:21:52.980 --> 00:21:55.460]  有沒有留意?
[00:21:55.460 --> 00:21:57.260]  在神的面前
[00:21:57.260 --> 00:21:59.140]  如果心責備我們
[00:21:59.140 --> 00:22:01.980]  我們在神的面前也可以心安理得
[00:22:01.980 --> 00:22:04.860]  記住 這是一個很重要的關鍵字
[00:22:04.860 --> 00:22:06.780]  如果心不責備我們
[00:22:06.780 --> 00:22:10.060]  在神的面前 我們可以坦然無懼
[00:22:10.060 --> 00:22:11.340]  所以神的面前
[00:22:11.340 --> 00:22:14.860]  這個肯定是一個解開的鎖匙
[00:22:14.860 --> 00:22:15.980]  這是第一樣
[00:22:15.980 --> 00:22:19.060]  第二 心的責備
[00:22:19.060 --> 00:22:20.900]  心的責備
[00:22:20.900 --> 00:22:22.820]  那個責備的字
[00:22:22.820 --> 00:22:26.700]  無論是生育本還是感應
[00:22:26.700 --> 00:22:31.620]  我自己有少少的意見和傷口
[00:22:31.620 --> 00:22:34.460]  心的責備 責備的字
[00:22:34.460 --> 00:22:37.300]  是 kata kinosko
[00:22:37.300 --> 00:22:40.340]  如果有稍微認識希臘文的影子妹
[00:22:40.340 --> 00:22:41.020]  你就知道
[00:22:41.020 --> 00:22:44.900]  kata 這個字加上kinosko
[00:22:44.900 --> 00:22:47.260]  兩個字加在一起
[00:22:47.260 --> 00:22:51.220]  kata 這個字是against
[00:22:51.220 --> 00:22:53.540]  就是對立 不贊成的意思
[00:22:53.540 --> 00:22:55.820]  kinosko 這個是一個很簡單的
[00:22:55.820 --> 00:22:59.180]  所有讀過希臘文 新約希臘文的人都懂的
[00:22:59.180 --> 00:23:01.660]  這個就是knowing 知道
[00:23:01.660 --> 00:23:07.180]  認為 意見 看法 認識
[00:23:07.180 --> 00:23:08.460]  kata kinosko 就是說
[00:23:08.460 --> 00:23:12.300]  和那個認識對立的
[00:23:12.300 --> 00:23:13.780]  意思就是這樣加在一起
[00:23:13.780 --> 00:23:16.140]  所以可以是責備
[00:23:16.140 --> 00:23:18.060]  心和所認識的對立
[00:23:18.060 --> 00:23:19.700]  但也可以很簡單的說
[00:23:19.700 --> 00:23:24.860]  那個心和所認識的是不同
[00:23:24.860 --> 00:23:28.100]  心和所認識的不同
[00:23:28.100 --> 00:23:30.620]  好了 搞了這麼多這樣的
[00:23:30.620 --> 00:23:31.780]  好像很學術的東西
[00:23:31.780 --> 00:23:34.460]  想說些什麼呢
[00:23:34.460 --> 00:23:36.380]  最重要就是說
[00:23:36.380 --> 00:23:40.140]  其實這段聖經我覺得說的就是說
[00:23:40.140 --> 00:23:42.260]  不是說我們良心的責備
[00:23:42.260 --> 00:23:44.620]  就是當我們的心 心就是我們的感覺
[00:23:44.620 --> 00:23:46.220]  當我們對自己認識
[00:23:46.220 --> 00:23:49.980]  就是說當我們以為自己
[00:23:49.980 --> 00:23:53.660]  認為自己應該這樣做的時候
[00:23:53.660 --> 00:23:56.860]  究竟我們是不是就順著我們認為這樣做去做呢
[00:23:56.860 --> 00:23:58.380]  那個感覺呢
[00:23:58.380 --> 00:24:03.380]  就是叫做有沒有按照心的認識去做
[00:24:03.380 --> 00:24:06.100]  在這裡這段聖經所說的就很重要了
[00:24:06.100 --> 00:24:09.820]  就是說無論我們認為自己應該怎麼做
[00:24:09.820 --> 00:24:12.860]  或者我們認為不應該這麼做
[00:24:12.860 --> 00:24:15.780]  OK 這個都不是最後的決定
[00:24:15.780 --> 00:24:18.740]  最重要的是我們站在神的面前
[00:24:18.740 --> 00:24:21.220]  問神想我們怎麼做
[00:24:21.220 --> 00:24:22.140]  你明白嗎
[00:24:22.140 --> 00:24:24.540]  這樣的時候我們就可以心安理得
[00:24:24.540 --> 00:24:25.740]  坦然無懼了
[00:24:25.740 --> 00:24:28.980]  結果都會是好的
[00:24:28.980 --> 00:24:30.740]  所以其實這裡呢
[00:24:30.740 --> 00:24:32.460]  聖經很有意思的
[00:24:32.460 --> 00:24:33.700]  就是告訴我們
[00:24:33.700 --> 00:24:36.540]  我們的那個感覺
[00:24:36.540 --> 00:24:39.060]  我們的那個感覺並不是
[00:24:39.060 --> 00:24:41.780]  我們最後決定的那個責罰
[00:24:41.780 --> 00:24:43.460]  和那個標準
[00:24:43.460 --> 00:24:44.940]  我們要站在神的面前
[00:24:44.940 --> 00:24:48.100]  讓神帶我們去看到
[00:24:48.100 --> 00:24:49.340]  祂想我們做什麼
[00:24:49.340 --> 00:24:50.780]  我們就做什麼
[00:24:50.780 --> 00:24:51.820]  那你說這句話
[00:24:51.820 --> 00:24:53.460]  那究竟怎麼連接在上面呢
[00:24:53.460 --> 00:24:54.460]  很清楚了
[00:24:54.460 --> 00:24:56.420]  剛才我舉那兩個例子的時候
[00:24:56.420 --> 00:24:57.940]  有時候我們
[00:24:57.940 --> 00:25:00.500]  行一個愛或者我們首先做不出一個愛
[00:25:00.500 --> 00:25:02.100]  想恨人的時候呢
[00:25:02.100 --> 00:25:05.740]  那個感覺是我們不想做的
[00:25:05.740 --> 00:25:07.900]  我們是反我們的那個感覺的
[00:25:07.900 --> 00:25:09.900]  剛才說那個人這麼得罪我
[00:25:09.900 --> 00:25:11.180]  為什麼我要赦免他
[00:25:11.180 --> 00:25:12.300]  我要饒恕他
[00:25:12.300 --> 00:25:13.860]  為什麼我要和他和好
[00:25:13.860 --> 00:25:15.700]  那些人是有需要
[00:25:15.700 --> 00:25:17.980]  不過我沒有需要
[00:25:17.980 --> 00:25:20.020]  我家裡沒有需要
[00:25:20.020 --> 00:25:20.940]  我做得這麼辛苦
[00:25:20.940 --> 00:25:22.300]  那些錢不是我的
[00:25:22.300 --> 00:25:24.420]  我的時間這麼矜貴
[00:25:24.420 --> 00:25:25.220]  你明白嗎
[00:25:25.220 --> 00:25:26.580]  付出多三個小時
[00:25:26.580 --> 00:25:28.140]  我晚上少睡三個小時
[00:25:28.140 --> 00:25:29.380]  那些不是我的
[00:25:29.380 --> 00:25:29.940]  是啊
[00:25:29.940 --> 00:25:32.300]  那個感覺上是你不會想做的
[00:25:32.300 --> 00:25:34.180]  原來真正的愛就是
[00:25:34.180 --> 00:25:38.060]  對我們自己的那個心裡面想做的事情
[00:25:38.060 --> 00:25:39.700]  做的抗拒
[00:25:39.700 --> 00:25:41.660]  是可以反我們的心的
[00:25:41.660 --> 00:25:42.420]  那這裡呢
[00:25:42.420 --> 00:25:43.460]  聖經很重要
[00:25:43.460 --> 00:25:44.660]  我們以為這麼做
[00:25:44.660 --> 00:25:45.700]  我們想這麼做
[00:25:45.700 --> 00:25:46.260]  我們的心
[00:25:46.260 --> 00:25:48.860]  但是我們的心並不是最後的決定
[00:25:48.860 --> 00:25:51.460]  最後決定就是要站在神的面前去做
[00:25:51.460 --> 00:25:54.180]  因為神要求的話
[00:25:54.180 --> 00:25:57.300]  我們就不憑感覺去做
[00:25:57.300 --> 00:25:58.220]  這個就是第一個
[00:25:58.220 --> 00:25:59.620]  我想給大家記住
[00:25:59.620 --> 00:26:01.500]  今天我們這段聖經裡面呢
[00:26:01.500 --> 00:26:03.140]  那個第一個結論
[00:26:03.140 --> 00:26:09.260]  就是愛並非感覺
[00:26:09.260 --> 00:26:10.460]  這個和我們今天呢
[00:26:10.460 --> 00:26:13.500]  那個世界所教我們很不同的
[00:26:13.500 --> 00:26:16.220]  很久以前
[00:26:16.220 --> 00:26:17.340]  不久之前
[00:26:17.340 --> 00:26:21.780]  我們有一部電影叫做《愛是百分百感覺》
[00:26:21.780 --> 00:26:22.180]  是啊
[00:26:22.180 --> 00:26:23.100]  我們這個世界告訴你
[00:26:23.100 --> 00:26:24.420]  愛是百分百感覺
[00:26:24.420 --> 00:26:25.140]  但是對不起
[00:26:25.140 --> 00:26:28.980]  聖經說愛並不是在於感覺
[00:26:28.980 --> 00:26:31.300]  愛是站在神的面前
[00:26:31.300 --> 00:26:34.020]  看他想我們怎麼做
[00:26:34.020 --> 00:26:36.220]  好了
[00:26:36.220 --> 00:26:37.860]  接著我想大家就會問了
[00:26:37.860 --> 00:26:38.620]  你懂得問的話
[00:26:38.620 --> 00:26:40.580]  就馬上看得下去
[00:26:40.580 --> 00:26:43.100]  那我怎麼知道神想我怎麼做
[00:26:43.100 --> 00:26:44.300]  我怎麼知道
[00:26:44.300 --> 00:26:46.460]  那你就要知道神想你怎麼做的時候
[00:26:46.460 --> 00:26:48.780]  你就要明白神
[00:26:48.780 --> 00:26:51.260]  那我怎麼才能明白神想我怎麼做呢
[00:26:51.260 --> 00:26:55.340]  你就要知道神的性格習慣
[00:26:55.340 --> 00:26:58.340]  就是如果你和神親近的話
[00:26:58.340 --> 00:26:59.580]  你明白神的時候
[00:26:59.580 --> 00:27:03.700]  你就會知道神想你去做什麼
[00:27:03.700 --> 00:27:06.300]  這個就跟著那幾節了
[00:27:06.300 --> 00:27:09.420]  就是要遵守神的命令
[00:27:09.420 --> 00:27:12.180]  做神所喜悅的事
[00:27:12.180 --> 00:27:14.540]  因為我們怎麼知道在神的面前
[00:27:14.540 --> 00:27:15.820]  我們應該怎麼做呢
[00:27:15.820 --> 00:27:18.700]  唯有我們知道神想我們怎麼樣
[00:27:18.700 --> 00:27:21.860]  我們怎麼可以測透神的心意呢
[00:27:21.860 --> 00:27:22.180]  哇
[00:27:22.180 --> 00:27:24.020]  這個就是一個很大的
[00:27:24.020 --> 00:27:26.580]  這個事實上我們問的一個大問題
[00:27:26.580 --> 00:27:28.140]  我們怎麼可以測透神的心意呢
[00:27:28.140 --> 00:27:30.900]  聖經說其實不難的
[00:27:30.900 --> 00:27:32.700]  你不要這麼容易說給我聽
[00:27:32.700 --> 00:27:33.060]  不難的
[00:27:33.060 --> 00:27:34.100]  很難的
[00:27:34.100 --> 00:27:34.500]  難嗎
[00:27:34.500 --> 00:27:35.740]  不難的
[00:27:35.740 --> 00:27:39.580]  當你和神的心意貼近的時候
[00:27:39.580 --> 00:27:43.140]  你就很容易測透神的心意
[00:27:43.140 --> 00:27:45.300]  我太太很容易測透我的心意
[00:27:45.300 --> 00:27:46.700]  你就很難
[00:27:46.700 --> 00:27:49.580]  因為你不熟悉我
[00:27:49.580 --> 00:27:51.180]  你明白嗎
[00:27:51.180 --> 00:27:53.780]  我太太很容易測透我的心意
[00:27:53.780 --> 00:27:54.220]  如果她說
[00:27:54.220 --> 00:27:54.580]  啊
[00:27:54.580 --> 00:28:00.340]  今天下午找溫博士去打高爾夫球
[00:28:00.340 --> 00:28:01.940]  不知道他去不去呢
[00:28:01.940 --> 00:28:02.900]  如果你問我太太的話
[00:28:02.900 --> 00:28:03.420]  你不用找他
[00:28:03.420 --> 00:28:04.460]  他不會去的
[00:28:04.460 --> 00:28:05.220]  你怎麼知道
[00:28:05.220 --> 00:28:06.140]  你還沒問
[00:28:06.140 --> 00:28:06.860]  你試試問吧
[00:28:06.860 --> 00:28:07.780]  作字
[00:28:07.780 --> 00:28:09.180]  果然是不去的
[00:28:09.180 --> 00:28:10.900]  因為他知道我是不會喜歡的
[00:28:10.900 --> 00:28:11.580]  你明白嗎
[00:28:11.580 --> 00:28:15.260]  他和我的生命很接近
[00:28:15.260 --> 00:28:16.780]  二十多年了
[00:28:16.780 --> 00:28:18.220]  大家不斷的溝通
[00:28:18.220 --> 00:28:19.460]  他的事我完全知道
[00:28:19.460 --> 00:28:20.700]  我的事他也完全知道
[00:28:20.700 --> 00:28:21.420]  我的興趣
[00:28:21.420 --> 00:28:24.460]  每個做決定的時候
[00:28:24.460 --> 00:28:28.420]  不斷的進入他很親切的狀態裏面
[00:28:28.420 --> 00:28:29.460]  如果你明白這件事
[00:28:29.460 --> 00:28:31.380]  你明白原來跟著聖經所說的
[00:28:31.380 --> 00:28:33.220]  就是神在我們裏面
[00:28:33.220 --> 00:28:34.300]  我們要在神裏面
[00:28:34.300 --> 00:28:35.460]  就是這樣的意思
[00:28:35.460 --> 00:28:36.540]  當我們在神裏面
[00:28:36.540 --> 00:28:37.860]  他在我們裏面的時候
[00:28:37.860 --> 00:28:40.900]  我們就能和他越來越接近
[00:28:40.900 --> 00:28:44.500]  所謂屬靈人的意思就是
[00:28:44.500 --> 00:28:46.060]  我們本來的想法
[00:28:46.060 --> 00:28:46.900]  我們的價值
[00:28:46.900 --> 00:28:49.820]  我們的決定和神的價值
[00:28:49.820 --> 00:28:50.860]  我們的決定想法
[00:28:50.860 --> 00:28:52.060]  喜好是差很遠的
[00:28:52.060 --> 00:28:54.180]  這個就是我們做罪人的時候
[00:28:54.180 --> 00:28:56.340]  我們上了主都還是差很遠的
[00:28:56.340 --> 00:28:59.580]  然後透過我們親近神的日子裏
[00:28:59.580 --> 00:29:01.060]  慢慢慢慢的時候
[00:29:01.060 --> 00:29:02.380]  我們越來越接近
[00:29:02.380 --> 00:29:03.940]  像他
[00:29:03.940 --> 00:29:05.540]  像他這樣想事
[00:29:05.540 --> 00:29:07.620]  像他這樣喜歡那些喜歡的事
[00:29:07.620 --> 00:29:09.500]  像他不喜歡那些他不喜歡的事
[00:29:09.500 --> 00:29:10.500]  你明白嗎
[00:29:10.500 --> 00:29:13.660]  用他的標準開始成為我們的人生標準
[00:29:13.660 --> 00:29:17.380]  用他的價值標準成為我們認為有價值和沒有價值的事
[00:29:17.380 --> 00:29:18.980]  慢慢慢慢的變化
[00:29:18.980 --> 00:29:22.380]  這個就是屬靈生命一個不斷的成長的過程
[00:29:22.380 --> 00:29:24.060]  這個就是我們親近神
[00:29:24.060 --> 00:29:24.780]  到一個地步
[00:29:24.780 --> 00:29:27.580]  如果我們能夠貼近他的時候
[00:29:27.580 --> 00:29:29.820]  我們的想法和他貼近他的時候
[00:29:29.820 --> 00:29:32.620]  就是這一節很多人都很熟悉
[00:29:32.620 --> 00:29:34.340]  很多地方新約聖經都有的
[00:29:34.340 --> 00:29:36.380]  但是你讀完就讀
[00:29:36.380 --> 00:29:37.660]  如果你認真問的時候
[00:29:37.660 --> 00:29:38.980]  是不會明白的
[00:29:38.980 --> 00:29:40.900]  就是第22節
[00:29:40.900 --> 00:29:42.100]  凡我們所求的
[00:29:42.100 --> 00:29:43.260]  就必從他得著
[00:29:43.260 --> 00:29:45.060]  因為我們遵守他的命令
[00:29:45.060 --> 00:29:46.660]  作他所喜悅的事
[00:29:46.660 --> 00:29:48.540]  凡我們所祈求的
[00:29:48.540 --> 00:29:50.020]  就必從他得著
[00:29:50.020 --> 00:29:52.100]  哇 很高興這句話
[00:29:52.100 --> 00:29:52.860]  拿著這句話
[00:29:52.860 --> 00:29:54.220]  我求什麼你就給什麼
[00:29:54.220 --> 00:29:55.100]  求什麼就給什麼
[00:29:55.100 --> 00:29:56.620]  是不是
[00:29:56.620 --> 00:29:58.500]  耶穌也說過這些話的
[00:29:58.500 --> 00:30:01.940]  你奉我命求什麼的時候你就必得著
[00:30:01.940 --> 00:30:04.980]  老實說你明不明白這句話說什麼
[00:30:04.980 --> 00:30:08.180]  你信不信這句話
[00:30:08.180 --> 00:30:10.620]  肯定在你人生裡有些相反的例子
[00:30:10.620 --> 00:30:12.540]  你求的那件事得不到那件事
[00:30:12.540 --> 00:30:13.860]  是不是
[00:30:13.860 --> 00:30:15.860]  有時不求你就得到那件事
[00:30:15.860 --> 00:30:17.300]  有時求的就得到
[00:30:17.300 --> 00:30:18.580]  有時不求的就得不到
[00:30:18.580 --> 00:30:20.140]  那求來幹嘛
[00:30:20.140 --> 00:30:22.500]  樣樣情況都有
[00:30:22.500 --> 00:30:24.700]  但起碼一個問題就是
[00:30:24.700 --> 00:30:27.260]  這裡說你求的就得到了
[00:30:27.260 --> 00:30:29.020]  這句話是不是很理想
[00:30:29.020 --> 00:30:33.380]  這句話是不是說太過理論
[00:30:33.380 --> 00:30:35.260]  求就得 誰是
[00:30:35.260 --> 00:30:39.660]  這句話唯一可以成就的秘訣
[00:30:39.660 --> 00:30:40.820]  你知道在哪裡嗎
[00:30:40.820 --> 00:30:42.340]  就是當你求的時候
[00:30:42.340 --> 00:30:46.020]  你和神所看法接近的時候
[00:30:46.020 --> 00:30:47.580]  一定得到
[00:30:47.580 --> 00:30:48.820]  你聽明白意思嗎
[00:30:48.820 --> 00:30:51.060]  因為你求的是神自己想做的事
[00:30:51.060 --> 00:30:53.940]  那就得到
[00:30:53.940 --> 00:30:55.620]  問題就是我們太多人
[00:30:55.620 --> 00:30:56.660]  我們的想法
[00:30:56.660 --> 00:30:57.740]  我們的思想
[00:30:57.740 --> 00:30:58.860]  我們的習慣
[00:30:58.860 --> 00:30:59.940]  我們的價值
[00:30:59.940 --> 00:31:02.980]  我們喜歡的東西和神差太遠
[00:31:02.980 --> 00:31:04.420]  那時候我們求的那些
[00:31:04.420 --> 00:31:05.660]  神說不行
[00:31:05.660 --> 00:31:07.340]  給了你就害你
[00:31:07.340 --> 00:31:08.540]  那沒辦法
[00:31:08.540 --> 00:31:10.220]  咬著牙根就不給你
[00:31:10.220 --> 00:31:11.540]  那你就還要罵他
[00:31:11.540 --> 00:31:14.660]  其實對你好而已
[00:31:14.660 --> 00:31:15.900]  但如果你的生命
[00:31:15.900 --> 00:31:17.020]  剛才我們說
[00:31:17.020 --> 00:31:18.620]  行他所喜悅的事
[00:31:18.620 --> 00:31:19.780]  遵守他的命令
[00:31:19.780 --> 00:31:20.740]  你在他裡面
[00:31:20.740 --> 00:31:21.420]  他在你裡面
[00:31:21.420 --> 00:31:22.780]  這是約翰的
[00:31:22.780 --> 00:31:25.220]  《神學》和《約翰書信》時常所說的幾句話
[00:31:25.220 --> 00:31:26.580]  這些話不是亂說的
[00:31:26.580 --> 00:31:27.500]  很重要的
[00:31:27.500 --> 00:31:28.780]  是很深的一個意思
[00:31:28.780 --> 00:31:30.460]  就是說當我們和聖靈
[00:31:30.460 --> 00:31:31.940]  透過聖靈我們在神裡面
[00:31:31.940 --> 00:31:33.060]  神在我們裡面
[00:31:33.060 --> 00:31:34.180]  和他越來越親近
[00:31:34.180 --> 00:31:34.860]  越來越親近的時候
[00:31:34.860 --> 00:31:37.820]  我們就會遵從他的命令
[00:31:37.820 --> 00:31:40.580]  開始行他所喜悅的事的時候
[00:31:40.580 --> 00:31:42.700]  當我行他所喜悅的事的時候
[00:31:42.700 --> 00:31:46.620]  我就會憑著他所喜悅的方向去求他的時候
[00:31:46.620 --> 00:31:49.420]  他當然是喜悅地將我所求的給我們
[00:31:49.420 --> 00:31:50.740]  你明不明白我說什麼
[00:31:50.740 --> 00:31:51.460]  就是這麼簡單
[00:31:51.460 --> 00:31:52.180]  這個不是理論
[00:31:52.180 --> 00:31:55.220]  這是一個很重要的真理
[00:31:55.220 --> 00:31:56.260]  就是這樣
[00:31:56.260 --> 00:31:58.140]  所以一個
[00:31:58.140 --> 00:31:59.700]  第三個就是說
[00:31:59.700 --> 00:32:02.220]  我們要在神的面前
[00:32:02.220 --> 00:32:03.340]  去認識他的時候
[00:32:03.340 --> 00:32:05.780]  我們就要貼近他的心意
[00:32:05.780 --> 00:32:07.380]  這是一個大的方向
[00:32:07.380 --> 00:32:09.260]  當我們能夠貼近他的時候
[00:32:09.260 --> 00:32:11.180]  我們就知道他想我們做什麼
[00:32:11.180 --> 00:32:13.380]  當我們知道他想我們做什麼的時候
[00:32:13.380 --> 00:32:15.780]  我們就會有這個勇氣和這個決定說
[00:32:15.780 --> 00:32:17.580]  不跟隨我心裡面的感覺
[00:32:17.580 --> 00:32:19.060]  愛並不是感覺
[00:32:19.060 --> 00:32:21.860]  愛是行在神的旨意當中
[00:32:21.860 --> 00:32:23.580]  這個就是愛
[00:32:23.580 --> 00:32:24.860]  愛並不是來自感覺
[00:32:24.860 --> 00:32:26.020]  有時候感覺想死
[00:32:26.020 --> 00:32:27.660]  但是我都會走出來
[00:32:27.660 --> 00:32:30.260]  就是這麼簡單
[00:32:30.260 --> 00:32:31.860]  結果當然可以生
[00:32:31.860 --> 00:32:33.980]  但是那個生是要死了之後
[00:32:33.980 --> 00:32:36.020]  才可以得生
[00:32:36.020 --> 00:32:38.940]  這個就是神自己的心意
[00:32:38.940 --> 00:32:40.740]  我們觸摸到神的心意
