
[00:00:00.000 --> 00:00:06.000]  各位頂姐妹早晨 主內平安
[00:21:08.500 --> 00:21:11.500]  這個是在說範圍在你能夠做得到
[00:21:11.500 --> 00:21:13.500]  做得到還是做得到
[00:21:13.500 --> 00:21:16.500]  我們仍然都要多問一個問題
[00:21:16.500 --> 00:21:20.500]  什麼叫做如同自己呢?
[00:21:20.500 --> 00:21:22.500]  譬如舉個例子
[00:21:22.500 --> 00:21:23.500]  告訴大家
[00:21:23.500 --> 00:21:25.500]  我有一個嗜好
[00:21:25.500 --> 00:21:27.500]  很喜歡做的
[00:21:27.500 --> 00:21:29.500]  就是吃自助餐
[00:21:29.500 --> 00:21:31.500]  我知道年紀大了
[00:21:31.500 --> 00:21:34.500]  我一年不可以做這麼多的事
[00:21:34.500 --> 00:21:37.500]  吃自助餐我也很喜歡
[00:21:37.500 --> 00:21:40.500]  是不是代表我喜歡吃自助餐
[00:21:40.500 --> 00:21:44.500]  愛我自己的方式就是請自己吃自助餐
[00:21:44.500 --> 00:21:46.500]  用我這樣的方式去愛你
[00:21:46.500 --> 00:21:48.500]  就是我請你吃自助餐
[00:21:48.500 --> 00:21:51.500]  就如同我請我自己吃自助餐
[00:21:51.500 --> 00:21:54.500]  就等於愛論社如同自己呢?
[00:21:54.500 --> 00:21:56.500]  大家明白我意思嗎?
[00:21:56.500 --> 00:21:58.500]  這樣未必是因為
[00:21:58.500 --> 00:22:00.500]  這樣能夠是真正的愛他
[00:22:00.500 --> 00:22:04.500]  因為你知道不是每個人都喜歡吃自助餐
[00:22:04.500 --> 00:22:06.500]  所以會不會是因為
[00:22:06.500 --> 00:22:07.500]  譬如舉個例子
[00:22:07.500 --> 00:22:08.500]  我自己有個興趣
[00:22:08.500 --> 00:22:10.500]  而這個興趣不是很多人有的
[00:22:10.500 --> 00:22:12.500]  我也知道我這個興趣很悶
[00:22:12.500 --> 00:22:14.500]  就是我很喜歡寫書
[00:22:14.500 --> 00:22:17.500]  會不會如果我愛他的話
[00:22:17.500 --> 00:22:20.500]  我和他一起寫書
[00:22:20.500 --> 00:22:24.500]  我就等於愛他如同愛我自己呢?
[00:22:24.500 --> 00:22:26.500]  也未定的
[00:22:26.500 --> 00:22:29.500]  所以我們一定要找一個參照點
[00:22:29.500 --> 00:22:34.500]  就是他和我都好像一樣的參照點
[00:22:34.500 --> 00:22:37.500]  我們才能找到什麼叫做如同自己
[00:22:37.500 --> 00:22:39.500]  你明白我意思嗎?
[00:22:39.500 --> 00:22:42.500]  其實經文有沒有提到一個參照點
[00:22:42.500 --> 00:22:46.500]  以致我們可以愛他如同自己呢?
[00:22:46.500 --> 00:22:48.500]  答案原來是有的
[00:22:48.500 --> 00:22:51.500]  那段經文就是要看下文
[00:22:51.500 --> 00:22:52.500]  很好啊
[00:22:52.500 --> 00:22:54.500]  同工加了那個章節
[00:22:54.500 --> 00:22:56.500]  就是記載了利未記的十九章
[00:22:56.500 --> 00:22:59.500]  三十三到三十四節那裡
[00:22:59.500 --> 00:23:02.500]  經文繼續說愛論社如同自己
[00:23:02.500 --> 00:23:07.500]  他就說如果愛人在你們國中和你同居
[00:23:07.500 --> 00:23:09.500]  就不可欺負他
[00:23:09.500 --> 00:23:11.500]  和你們同居的愛人
[00:23:11.500 --> 00:23:14.500]  你們要看他如本地人一樣
[00:23:14.500 --> 00:23:17.500]  並要愛他如己
[00:23:17.500 --> 00:23:18.500]  大家看到嗎?
[00:23:18.500 --> 00:23:21.500]  愛他如己就是愛論社如同自己
[00:23:21.500 --> 00:23:25.500]  因為你們在埃及地也作過幾居的
[00:23:25.500 --> 00:23:28.500]  我是耶和華你們的神
[00:23:28.500 --> 00:23:31.500]  這一段的經文就告訴我們
[00:23:31.500 --> 00:23:36.500]  愛論社如同自己的參照點到底在哪裡
[00:23:36.500 --> 00:23:42.500]  首先背景就是那幫以色列人進了迦南地
[00:23:42.500 --> 00:23:44.500]  當他們進了迦南地之後
[00:23:44.500 --> 00:23:48.500]  他們就成為迦南地的本地人
[00:23:48.500 --> 00:23:51.500]  但仍然有一些不是以色列人
[00:23:51.500 --> 00:23:54.500]  他們寄居在迦南地
[00:23:54.500 --> 00:23:58.500]  他們就屬於愛人
[00:23:58.500 --> 00:24:00.500]  所以愛人和本地人
[00:24:00.500 --> 00:24:02.500]  無論如何
[00:24:02.500 --> 00:24:05.500]  這幫愛人成為一個寄居者
[00:24:05.500 --> 00:24:10.500]  你就要視這幫愛人如同本地人一樣
[00:24:10.500 --> 00:24:15.500]  如果你這樣做就等於愛他如己
[00:24:15.500 --> 00:24:17.500]  然後再給你一個原因
[00:24:17.500 --> 00:24:20.500]  就是因為原來昔日以色列民
[00:24:20.500 --> 00:24:26.500]  都曾幾何時在埃及地也作過寄居的
[00:24:26.500 --> 00:24:29.500]  這一句我用紅色highlight了
[00:24:29.500 --> 00:24:32.500]  就是告訴我們昔日在埃及地
[00:24:32.500 --> 00:24:36.500]  大家記得法老欺壓那幫以色列民
[00:24:36.500 --> 00:24:38.500]  叫他們無草造磚
[00:24:38.500 --> 00:24:43.500]  叫他們的修心婆一定要殺掉男嬰
[00:24:43.500 --> 00:24:45.500]  大家記不記得這些故事
[00:24:45.500 --> 00:24:48.500]  這些欺壓令那幫以色列民很慘
[00:24:48.500 --> 00:24:50.500]  成為遺老之家
[00:24:50.500 --> 00:24:51.500]  然後呼求上帝
[00:24:51.500 --> 00:24:55.500]  上帝就差遣摩西、雲柱、火柱、十災
[00:24:55.500 --> 00:25:01.500]  離開埃及過了紅海進到曠野
[00:25:01.500 --> 00:25:03.500]  然後去到迦南地
[00:25:03.500 --> 00:25:05.500]  但去到迦南地他們搖身一變
[00:25:05.500 --> 00:25:08.500]  由本來奴隸的寄居者
[00:25:08.500 --> 00:25:13.500]  竟然成為迦南地的地主
[00:25:13.500 --> 00:25:18.500]  他作為那個曾幾何時寄居者的身份
[00:25:18.500 --> 00:25:24.500]  他就更加有條件明白寄居者的感受究竟是怎樣
[00:25:24.500 --> 00:25:28.500]  所以有些寄居者在迦南地的時候
[00:25:28.500 --> 00:25:32.500]  你不能像法老那樣去欺壓他
[00:25:32.500 --> 00:25:36.500]  你亦不能像分野一樣
[00:25:36.500 --> 00:25:38.500]  我是本地人你是外人
[00:25:38.500 --> 00:25:40.500]  所以我高級一點你低級一點
[00:25:40.500 --> 00:25:44.500]  然後我就這樣去對待你
[00:25:44.500 --> 00:25:45.500]  不可以這樣做
[00:25:45.500 --> 00:25:46.500]  為什麼
[00:25:46.500 --> 00:25:52.500]  因為他是寄居者而你本身也是寄居者
[00:25:52.500 --> 00:26:00.500]  本身寄居者的身份就成為愛倫社愚童自己的參照點
[00:26:00.500 --> 00:26:03.500]  這個參照點就告訴我們
[00:26:03.500 --> 00:26:07.500]  我愛你不是因為我地位高你地位低
[00:26:07.500 --> 00:26:09.500]  我是本地人你是外人
[00:26:09.500 --> 00:26:11.500]  這樣的愛是施捨
[00:26:11.500 --> 00:26:15.500]  是,原來我們是平等的身份
[00:26:15.500 --> 00:26:18.500]  平等的身份大家都是屬於愛
[00:26:18.500 --> 00:26:23.500]  這種平等的身份下我才能愛你如同自己
[00:26:23.500 --> 00:26:25.500]  如果你覺得他是地位低的人
[00:26:25.500 --> 00:26:27.500]  你不會愛他像自己
[00:26:27.500 --> 00:26:30.500]  因為你不覺得自己地位低
[00:26:30.500 --> 00:26:35.500]  如果是這樣的情況你就明白什麼叫寄居者
[00:26:35.500 --> 00:26:37.500]  在今時今日的香港
[00:26:37.500 --> 00:26:40.500]  我覺得是一個移民的世代
[00:26:40.500 --> 00:26:42.500]  大家覺得嗎
[00:26:42.500 --> 00:26:44.500]  每個人都在討論移民
[00:26:44.500 --> 00:26:48.500]  例如我教會很多人都在討論移民
[00:26:48.500 --> 00:26:51.500]  現在不是在討論移不移民
[00:26:51.500 --> 00:26:53.500]  而是在討論移去哪裡
[00:26:53.500 --> 00:26:55.500]  這樣的情況
[00:26:55.500 --> 00:27:00.500]  給我們的感覺好像無處是我家
[00:27:00.500 --> 00:27:04.500]  好像沒有一個地方是真正屬於我自己的地方的感覺
[00:27:04.500 --> 00:27:07.500]  我還記得看到一個報導
[00:27:07.500 --> 00:27:09.500]  是一個故事
[00:27:09.500 --> 00:27:12.500]  那個故事記載了一個香港人
[00:27:12.500 --> 00:27:14.500]  他的身家有2億美元
[00:27:14.500 --> 00:27:16.500]  多不多
[00:27:16.500 --> 00:27:18.500]  都挺多的 2億美元
[00:27:18.500 --> 00:27:20.500]  他就覺得
[00:27:20.500 --> 00:27:22.500]  因為香港現在的局面
[00:27:22.500 --> 00:27:25.500]  他就很想把這筆錢
[00:27:25.500 --> 00:27:27.500]  設立一個離岸的戶口
[00:27:27.500 --> 00:27:29.500]  然後發出去
[00:27:29.500 --> 00:27:32.500]  他就想起自己的身份認同
[00:27:32.500 --> 00:27:34.500]  我都覺得我是中國人
[00:27:34.500 --> 00:27:36.500]  他認為他都是華人
[00:27:36.500 --> 00:27:40.500]  所以找遍全球哪裏華人的身份是最多
[00:27:40.500 --> 00:27:42.500]  他又覺得安全
[00:27:42.500 --> 00:27:44.500]  他就想起新加坡
[00:27:44.500 --> 00:27:48.500]  所以他就在新加坡想開一個離岸的戶口
[00:27:48.500 --> 00:27:50.500]  新加坡見到一個這樣的大廈
[00:27:50.500 --> 00:27:54.500]  所以銀行就發了兩個職員來香港
[00:27:54.500 --> 00:27:56.500]  就和他談這單的生意
[00:27:56.500 --> 00:27:58.500]  談完之後
[00:27:58.500 --> 00:28:00.500]  搞好所有的手續
[00:28:00.500 --> 00:28:02.500]  然後問下這位仁兄
[00:28:02.500 --> 00:28:05.500]  為什麼你要過來新加坡那筆錢
[00:28:05.500 --> 00:28:07.500]  他就說了他的心聲
[00:28:07.500 --> 00:28:11.500]  原來他已經有英國公民的身份
[00:28:11.500 --> 00:28:14.500]  但總覺得自己是華人
[00:28:14.500 --> 00:28:16.500]  不是英國人
[00:28:16.500 --> 00:28:18.500]  似乎身份不是很能認同
[00:28:18.500 --> 00:28:25.500]  但還是四周覺得華人的地方比較安全的就是新加坡
[00:28:25.500 --> 00:28:27.500]  所以他就在新加坡開了一個戶口
[00:28:27.500 --> 00:28:29.500]  過了過去
[00:28:29.500 --> 00:28:31.500]  然後他說了一句話很特別
[00:28:31.500 --> 00:28:33.500]  那句話就說
[00:28:33.500 --> 00:28:36.500]  我覺得我好像一個難民
[00:28:36.500 --> 00:28:38.500]  這句話很有意思
[00:28:38.500 --> 00:28:45.500]  香港即將或者現在已經出現兩億美元身家的難民
[00:28:45.500 --> 00:28:47.500]  大家覺得是不是很諷刺
[00:28:47.500 --> 00:28:49.500]  真的很諷刺
[00:28:49.500 --> 00:28:56.500]  原來錢不是可以保障你有平安的
[00:28:56.500 --> 00:29:00.500]  錢你多錢不能夠有安全感
[00:29:00.500 --> 00:29:04.500]  甚至越多錢你覺得自己越不安全
[00:29:04.500 --> 00:29:07.500]  所以奉勸大家不要賺那麼多錢
[00:29:07.500 --> 00:29:11.500]  有的都是捐給教會
[00:29:11.500 --> 00:29:17.500]  我們就會發現寄居者的身份或者寄居者的心態
[00:29:17.500 --> 00:29:20.500]  我們經常都會在這裡發現
[00:29:20.500 --> 00:29:22.500]  我也做過寄居者
[00:29:22.500 --> 00:29:24.500]  我在英國那裡生活了三年
[00:29:24.500 --> 00:29:28.500]  為的目的就是讀我的博士學位
[00:29:28.500 --> 00:29:30.500]  讀舊約的博士學位
[00:29:30.500 --> 00:29:35.500]  當時我認定英國不是適合我居住的地方
[00:29:35.500 --> 00:29:37.500]  所以我沒有想過移民去英國
[00:29:37.500 --> 00:29:40.500]  因為這是最近最熱門的移民地方之一
[00:29:40.500 --> 00:29:41.500]  為什麼呢?
[00:29:41.500 --> 00:29:45.500]  第一是因為那裡沒有港式奶茶
[00:29:45.500 --> 00:29:48.500]  標榜港式奶茶的都不是港式的
[00:29:48.500 --> 00:29:50.500]  是苗苗嘴的
[00:29:50.500 --> 00:29:54.500]  你就會覺得喝完都好像不是那種感覺
[00:29:54.500 --> 00:29:57.500]  第二是歧視都很嚴重
[00:29:57.500 --> 00:29:59.500]  所以我就不想留在那裡
[00:29:59.500 --> 00:30:04.500]  加上我覺得香港比較適合我
[00:30:04.500 --> 00:30:06.500]  所以我就留在香港
[00:30:06.500 --> 00:30:09.500]  反正我都會回到天家
[00:30:09.500 --> 00:30:12.500]  留在哪裡都無所謂
[00:30:12.500 --> 00:30:15.500]  留在英國三年
[00:30:15.500 --> 00:30:18.500]  我就用寄居者的心態留在英國
[00:30:18.500 --> 00:30:21.500]  我告訴你寄居者的心態是怎麼樣
[00:30:21.500 --> 00:30:26.500]  就是我一落腳買一個熱水煲
[00:30:26.500 --> 00:30:30.500]  我就找遍整個Sainsbury的超級市場
[00:30:30.500 --> 00:30:32.500]  哪個最便宜
[00:30:32.500 --> 00:30:34.500]  我就買那一個
[00:30:34.500 --> 00:30:36.500]  最好是我生活了三年
[00:30:36.500 --> 00:30:37.500]  用了三年
[00:30:37.500 --> 00:30:39.500]  臨走那一刻它壞了
[00:30:39.500 --> 00:30:41.500]  我就覺得是最划算的
[00:30:41.500 --> 00:30:43.500]  是最划算的
[00:30:43.500 --> 00:30:47.500]  還有我們一群留學的學生
[00:30:47.500 --> 00:30:48.500]  有新加坡來
[00:30:48.500 --> 00:30:49.500]  有南韓來
[00:30:49.500 --> 00:30:51.500]  有大陸來
[00:30:51.500 --> 00:30:52.500]  有印尼來
[00:30:52.500 --> 00:30:56.500]  每個人都在神學系進修
[00:30:56.500 --> 00:30:59.500]  他們經常都分享異獸的東西
[00:30:59.500 --> 00:31:00.500]  你有沒有想過
[00:31:00.500 --> 00:31:02.500]  在香港不是很分享異獸的東西
[00:31:02.500 --> 00:31:04.500]  去到當地經常都分享異獸的東西
[00:31:04.500 --> 00:31:06.500]  你這個用了一年就讀完了
[00:31:06.500 --> 00:31:07.500]  不如你給我吧
[00:31:07.500 --> 00:31:10.500]  又或者那些東西經常都用異獸的東西
[00:31:10.500 --> 00:31:11.500]  為什麼呢
[00:31:11.500 --> 00:31:13.500]  就是因為省得就省嘛
[00:31:13.500 --> 00:31:15.500]  因為我就不想在這裡買樓
[00:31:15.500 --> 00:31:16.500]  又不想在這裡投資
[00:31:16.500 --> 00:31:17.500]  又不想在這裡什麼
[00:31:17.500 --> 00:31:19.500]  總之拿完學位就走
[00:31:19.500 --> 00:31:22.500]  所以這個是寄居者的心態
[00:31:22.500 --> 00:31:26.500]  你就明白什麼叫愛倫寫如同自己
[00:31:26.500 --> 00:31:28.500]  因為那個人剛剛到埗的時候
[00:31:28.500 --> 00:31:29.500]  就可以跟他說
[00:31:29.500 --> 00:31:31.500]  我知道你需要這個東西
[00:31:31.500 --> 00:31:33.500]  就給你吧
[00:31:33.500 --> 00:31:34.500]  這樣的情況
[00:31:34.500 --> 00:31:36.500]  而我在英國開的那部車
[00:31:36.500 --> 00:31:38.500]  都是異獸
[00:31:38.500 --> 00:31:41.500]  而是玩那個最便宜的
[00:31:41.500 --> 00:31:44.500]  開完之後又讓給另外一個
[00:31:44.500 --> 00:31:47.500]  所以轉了幾獸
[00:31:47.500 --> 00:31:49.500]  你不打算買好車的
[00:31:49.500 --> 00:31:50.500]  你打算什麼
[00:31:50.500 --> 00:31:52.500]  你打算賭就行了
[00:31:52.500 --> 00:31:54.500]  這樣的情況
[00:31:54.500 --> 00:31:55.500]  所以你會發現
[00:31:55.500 --> 00:31:57.500]  那個愛倫寫如同自己
[00:31:57.500 --> 00:31:58.500]  就是一個這樣的情況
[00:31:58.500 --> 00:32:00.500]  因為如果你買了一個好東西
[00:32:00.500 --> 00:32:02.500]  你就會頭癢
[00:32:02.500 --> 00:32:03.500]  為什麼頭癢呢
[00:32:03.500 --> 00:32:05.500]  就是因為你又不捨得丟掉
[00:32:05.500 --> 00:32:07.500]  你又要給運費運回香港
[00:32:07.500 --> 00:32:12.500]  可能運費本身比那件東西的價值還要貴
[00:32:12.500 --> 00:32:15.500]  所以我不會買貴的東西
[00:32:15.500 --> 00:32:17.500]  我會買便宜的東西
[00:32:17.500 --> 00:32:19.500]  這是寄居者的心態
[00:32:19.500 --> 00:32:23.500]  我們人生在世70,80年
[00:32:23.500 --> 00:32:26.500]  僥倖的就90年
[00:32:26.500 --> 00:32:29.500]  再僥倖的就100年
[00:32:29.500 --> 00:32:31.500]  我們發現
[00:32:31.500 --> 00:32:34.500]  我們總會離開的
[00:32:34.500 --> 00:32:36.500]  是沒有人這麼傻
[00:32:36.500 --> 00:32:38.500]  臨死之前
[00:32:38.500 --> 00:32:40.500]  叫老婆拿個紅包來
[00:32:40.500 --> 00:32:42.500]  數有多少個零才死得硬幣
[00:32:42.500 --> 00:32:45.500]  不會做一些看不開的事
[00:32:45.500 --> 00:32:49.500]  辛辛苦苦工作30年
[00:32:49.500 --> 00:32:51.500]  供完那層樓
[00:32:51.500 --> 00:32:54.500]  始終都要留給你兒子
[00:32:54.500 --> 00:32:56.500]  你覺不覺得很諷刺
[00:32:56.500 --> 00:32:58.500]  就是你這麼辛苦供完那層樓
[00:32:58.500 --> 00:33:00.500]  兒子不用供
[00:33:00.500 --> 00:33:03.500]  就帶不走
[00:33:03.500 --> 00:33:07.500]  一毫子都帶不走
[00:33:07.500 --> 00:33:10.500]  我們只有認定什麼呢
[00:33:10.500 --> 00:33:13.500]  只有認定我們是天國子民的身份
[00:33:13.500 --> 00:33:16.500]  而認定在世是寄居者
[00:33:16.500 --> 00:33:19.500]  成為我們最核心的身份認同
[00:33:19.500 --> 00:33:22.500]  我們當然是某個國家的公民
[00:33:22.500 --> 00:33:24.500]  無論你移民還是不移民
[00:33:24.500 --> 00:33:26.500]  總有個國家的公民是屬於你
[00:33:26.500 --> 00:33:29.500]  但是我們更加有一個更高的身份價值
[00:33:29.500 --> 00:33:31.500]  就是天國子民的身份
[00:33:31.500 --> 00:33:34.500]  只要你有一個這樣的身份認同
[00:33:34.500 --> 00:33:36.500]  你明白
[00:33:36.500 --> 00:33:38.500]  好像一個鏡子倒下來
[00:33:38.500 --> 00:33:40.500]  在世上
[00:33:40.500 --> 00:33:44.500]  反而寄居者就是你的核心身份
[00:33:44.500 --> 00:33:46.500]  但我們忘記了
[00:33:46.500 --> 00:33:48.500]  我們活得不像一個寄居者
[00:33:48.500 --> 00:33:50.500]  我們還是很留戀這個世界
[00:33:50.500 --> 00:33:52.500]  當然我們要在這個世界裏面
[00:33:52.500 --> 00:33:55.500]  保持基本過得去的生活
[00:33:55.500 --> 00:33:57.500]  這個也是很重要
[00:33:57.500 --> 00:34:00.500]  不過我們明白我們要更加努力的
[00:34:00.500 --> 00:34:04.500]  就是投資將來永恆的家鄉那裏
[00:34:04.500 --> 00:34:06.500]  在那裏在這個在世
[00:34:06.500 --> 00:34:08.500]  有些東西我帶不走
[00:34:08.500 --> 00:34:10.500]  我用完到臨死的那一刻
[00:34:10.500 --> 00:34:12.500]  用完我就很開心
[00:34:12.500 --> 00:34:14.500]  這樣我們就明白愛鄰舍
[00:34:14.500 --> 00:34:16.500]  如同自己的愛
[00:34:16.500 --> 00:34:19.500]  很有可能真的要熬醒隔壁那個
[00:34:19.500 --> 00:34:21.500]  喂 你是寄居者
[00:34:21.500 --> 00:34:23.500]  你是寄居者
[00:34:23.500 --> 00:34:25.500]  在世巴巴閉閉
[00:34:25.500 --> 00:34:28.500]  十層樓收租又如何
[00:34:28.500 --> 00:34:32.500]  你傳道書是說得對的
[00:34:32.500 --> 00:34:35.500]  你一生努力賺取回來的
[00:34:35.500 --> 00:34:37.500]  你自己不能享用
[00:34:37.500 --> 00:34:40.500]  反而有愛人去享用
[00:34:40.500 --> 00:34:44.500]  我們會發現我們一毫子一個斑都拿不走
[00:34:44.500 --> 00:34:47.500]  所以在這裏愛鄰舍如同自己的愛
[00:34:47.500 --> 00:34:50.500]  真的要竭力傳揚天國的價值
[00:34:50.500 --> 00:34:54.500]  要提醒我們人是會死的
[00:34:54.500 --> 00:34:56.500]  人是會死我們每個人都知道
[00:34:56.500 --> 00:35:01.500]  但他活得像人要死又是另外一回事
[00:35:01.500 --> 00:35:05.500]  所以最後我們會看到耶穌的大誡命兩點
[00:35:05.500 --> 00:35:09.500]  你要盡心盡性盡義愛主你的神
[00:35:09.500 --> 00:35:12.500]  這是誡命的第一
[00:35:12.500 --> 00:35:16.500]  就是生命記要遵守耶和華的誡命律例典章
[00:35:16.500 --> 00:35:19.500]  這樣就為之愛上帝活出外
[00:35:19.500 --> 00:35:21.500]  這是最大的
[00:35:21.500 --> 00:35:23.500]  其次也相仿
[00:35:23.500 --> 00:35:27.500]  就是要愛人如己
[00:35:27.500 --> 00:35:29.500]  兩個大誡命
[00:35:29.500 --> 00:35:36.500]  告訴我們兩個誡命是律法和先知一切道理的總綱
[00:35:36.500 --> 00:35:43.500]  若然你掌握得到活出外這個愛神和愛人的吩咐的話
[00:35:43.500 --> 00:35:44.500]  其實很簡單
[00:35:44.500 --> 00:35:45.500]  你掌握到這件事
[00:35:45.500 --> 00:35:48.500]  其實你就掌握到整個律法
[00:35:48.500 --> 00:35:51.500]  掌握到整個聖經
[00:35:51.500 --> 00:35:55.500]  原來這是總原則
[00:35:55.500 --> 00:36:00.500]  是耶穌基督宣傳一個最偉大的誡命
[00:36:00.500 --> 00:36:02.500]  所以我們今天思想活出外
[00:36:02.500 --> 00:36:04.500]  今天很想和大家一起去想
[00:36:04.500 --> 00:36:08.500]  愛神和愛人上帝對我們的吩咐
[00:36:08.500 --> 00:36:10.500]  請祈禱
[00:36:10.500 --> 00:36:13.500]  慈悲人愛的天父
[00:36:13.500 --> 00:36:15.500]  我們缺乏愛
[00:36:15.500 --> 00:36:17.500]  求主加添
[00:36:17.500 --> 00:36:18.500]  我們愛金錢
[00:36:18.500 --> 00:36:20.500]  愛名利
[00:36:20.500 --> 00:36:22.500]  愛Facebook的Like
[00:36:22.500 --> 00:36:24.500]  多過愛你
[00:36:24.500 --> 00:36:26.500]  求主赦免
[00:36:26.500 --> 00:36:31.500]  讓我們能夠活出你的誡命律例典章
[00:36:31.500 --> 00:36:34.500]  認定自己是寄居者的身份
[00:36:34.500 --> 00:36:36.500]  和天國子民的身份
[00:36:36.500 --> 00:36:38.500]  讓我們在世寄居的時候
[00:36:38.500 --> 00:36:40.500]  向我們身邊的鄰舍
[00:36:40.500 --> 00:36:42.500]  傳揚耶穌基督的愛
[00:36:42.500 --> 00:36:45.500]  多謝主 垂聽我們的禱告
[00:36:45.500 --> 00:36:47.500]  奉耶穌基督名求
[00:36:47.500 --> 00:36:49.500]  多謝
[00:36:49.500 --> 00:36:51.500]  (音樂播放)
[00:36:52.500 --> 00:36:54.500]  (音樂播放)
[00:36:55.500 --> 00:36:57.500]  (音樂播放)
[00:36:58.500 --> 00:37:00.500]  (音樂播放)
[00:37:01.500 --> 00:37:03.500]  (音樂播放)
[00:37:03.500 --> 00:37:05.500]  (音樂播放)
[00:37:05.500 --> 00:37:08.500]  (字幕由 Amara.org 社群提供)
[00:37:08.500 --> 00:37:10.500]  (音樂)

