
[00:00:00.000 --> 00:00:10.500]  我會很快退下我自己加拿大CCACA執行總幹事的崗位
[00:19:15.000 --> 00:19:16.000]  你是蒙得救
[00:19:16.000 --> 00:19:17.000]  他又蒙得救
[00:19:17.000 --> 00:19:19.000]  他將我們放在一起的時候
[00:19:19.000 --> 00:19:22.000]  我們就有這個關係
[00:19:22.000 --> 00:19:25.000]  我們要珍惜這個關係
[00:19:25.000 --> 00:19:26.000]  我們發覺很多時候
[00:19:26.000 --> 00:19:28.000]  我們不懂得珍惜
[00:19:28.000 --> 00:19:30.000]  不珍惜的時候
[00:19:30.000 --> 00:19:35.000]  很容易將關係越搞越惡
[00:19:35.000 --> 00:19:38.000]  如果我珍惜這個關係
[00:19:38.000 --> 00:19:40.000]  我回想四十年與太太同行
[00:19:40.000 --> 00:19:43.000]  我真的很感恩
[00:19:43.000 --> 00:19:45.000]  我要珍惜這個關係
[00:19:45.000 --> 00:19:48.000]  我如何建立這個關係
[00:19:48.000 --> 00:19:49.000]  在加辛裏經常說
[00:19:49.000 --> 00:19:53.000]  全款提款
[00:19:53.000 --> 00:19:55.000]  全款就是你做些好事
[00:19:55.000 --> 00:19:57.000]  你表達你的關心
[00:19:57.000 --> 00:19:59.000]  你愛做些事的時候
[00:19:59.000 --> 00:20:01.000]  你就是強化你的關係
[00:20:01.000 --> 00:20:03.000]  呼喚你的關係
[00:20:03.000 --> 00:20:04.000]  你有時鬧下計
[00:20:04.000 --> 00:20:05.000]  做些事不是太好的時候
[00:20:05.000 --> 00:20:08.000]  你就提款
[00:20:08.000 --> 00:20:11.000]  現在問題是你的帳號裏面
[00:20:11.000 --> 00:20:15.000]  有很多款還是虧空呢
[00:20:15.000 --> 00:20:19.000]  我發覺有時弟兄姊妹的關係就是這樣
[00:20:19.000 --> 00:20:21.000]  一樣
[00:20:21.000 --> 00:20:24.000]  我們要珍惜這個關係
[00:20:24.000 --> 00:20:28.000]  其實是不簡單的
[00:20:28.000 --> 00:20:31.000]  神竟然將弟兄姊妹放在一起
[00:20:31.000 --> 00:20:32.000]  在我們的教會
[00:20:32.000 --> 00:20:33.000]  在我們的團體
[00:20:33.000 --> 00:20:34.000]  在我們的小組
[00:20:34.000 --> 00:20:37.000]  我如何去珍惜這個關係
[00:20:37.000 --> 00:20:41.000]  在當中是多存款
[00:20:41.000 --> 00:20:42.000]  多付出
[00:20:42.000 --> 00:20:43.000]  多建立
[00:20:43.000 --> 00:20:47.000]  以至能夠彼此相助
[00:20:47.000 --> 00:20:49.000]  所以當我們認識團體的時候
[00:20:49.000 --> 00:20:54.000]  第一個就是因為耶穌基督而作成了
[00:20:54.000 --> 00:20:57.000]  我們在耶穌基督裏面有共有的生命
[00:20:57.000 --> 00:20:59.000]  神將我們放在一起
[00:20:59.000 --> 00:21:02.000]  我們要珍惜這個生命
[00:21:02.000 --> 00:21:05.000]  如何去強化它
[00:21:05.000 --> 00:21:09.000]  重點不是對錯
[00:21:09.000 --> 00:21:14.000]  重點是我們有沒有珍惜這個關係
[00:21:14.000 --> 00:21:17.000]  以至這個關係更加密切
[00:21:17.000 --> 00:21:18.000]  更加甜蜜
[00:21:18.000 --> 00:21:20.000]  更加好
[00:21:20.000 --> 00:21:23.000]  第二方面
[00:21:23.000 --> 00:21:25.000]  團契的意義
[00:21:25.000 --> 00:21:30.000]  不是只是大家裏面有一個很密切的關係
[00:21:30.000 --> 00:21:32.000]  你好我好
[00:21:32.000 --> 00:21:36.000]  團契本身的意思是有福音的夥伴
[00:21:36.000 --> 00:21:38.000]  神將我們放在一起的時候
[00:21:38.000 --> 00:21:40.000]  不是叫我們互相扶持
[00:21:40.000 --> 00:21:42.000]  剛才說過有兩個功能
[00:21:42.000 --> 00:21:43.000]  向內的
[00:21:43.000 --> 00:21:45.000]  亦都是向外的
[00:21:45.000 --> 00:21:46.000]  在向外的時候
[00:21:46.000 --> 00:21:51.000]  我們如何在福音大使命裏面成為一個夥伴
[00:21:51.000 --> 00:21:55.000]  這是很重要的認知
[00:21:55.000 --> 00:21:56.000]  因為說到
[00:21:56.000 --> 00:21:59.000]  菲律賓書第一章第五節
[00:21:59.000 --> 00:22:01.000]  因為從頭一天直到如今
[00:22:01.000 --> 00:22:05.000]  你們是同心合意的興旺福音
[00:22:05.000 --> 00:22:08.000]  在英文的King James Version的譯本裏面
[00:22:08.000 --> 00:22:11.000]  For your fellowship in the gospel
[00:22:11.000 --> 00:22:13.000]  From the first day until now
[00:22:13.000 --> 00:22:16.000]  他說到同心合意的興旺福音是甚麼呢
[00:22:16.000 --> 00:22:18.000]  Fellowship in the gospel
[00:22:18.000 --> 00:22:20.000]  原來團契的意思
[00:22:20.000 --> 00:22:23.000]  本身是一種向外
[00:22:23.000 --> 00:22:26.000]  我們在福音的事公裏面
[00:22:26.000 --> 00:22:27.000]  在大使命裏面
[00:22:27.000 --> 00:22:29.000]  原來你和我是夥伴
[00:22:29.000 --> 00:22:31.000]  你和我是夥伴
[00:22:31.000 --> 00:22:35.000]  我們一直為福音走在一起
[00:22:35.000 --> 00:22:40.000]  我特別引用加泰書第二章第九節
[00:22:40.000 --> 00:22:43.000]  又知道所賜給我的恩典
[00:22:43.000 --> 00:22:48.000]  那稱為教會柱石的亞國基法約翰
[00:22:48.000 --> 00:22:53.000]  就向我和巴拿巴用右手行相交之禮
[00:22:53.000 --> 00:22:56.000]  在和學本裏看不清楚是甚麼相交之禮
[00:22:56.000 --> 00:22:59.000]  同樣King James Version是怎樣說呢
[00:22:59.000 --> 00:23:02.000]  The right hand of fellowship
[00:23:02.000 --> 00:23:05.000]  其實他在說的也是一個團契
[00:23:05.000 --> 00:23:08.000]  右手相交之禮
[00:23:08.000 --> 00:23:11.000]  叫我們往外邦人那裏去
[00:23:11.000 --> 00:23:14.000]  他們往受國禮的人那裏去
[00:23:14.000 --> 00:23:16.000]  我特別引用英文
[00:23:16.000 --> 00:23:20.000]  因為你看看彼得亞國約翰
[00:23:20.000 --> 00:23:23.000]  他們的領袖是向甚麼人傳福音
[00:23:23.000 --> 00:23:26.000]  受國禮猶太人
[00:23:26.000 --> 00:23:28.000]  但保羅的負擔
[00:23:28.000 --> 00:23:31.000]  他蒙召的是外邦人
[00:23:31.000 --> 00:23:33.000]  所以其實他們兩個
[00:23:33.000 --> 00:23:36.000]  保羅或彼得或亞國
[00:23:36.000 --> 00:23:39.000]  其實他們是福音的夥伴
[00:23:39.000 --> 00:23:42.000]  有些是向猶太人
[00:23:42.000 --> 00:23:45.000]  有些是向外邦人
[00:23:45.000 --> 00:23:48.000]  如果我們說有些是做華人的
[00:23:48.000 --> 00:23:50.000]  有些是做跨文化的
[00:23:50.000 --> 00:23:52.000]  有些是做少數民族的
[00:23:52.000 --> 00:23:54.000]  有些是做未得之民
[00:23:54.000 --> 00:23:56.000]  其實我們都是在福音裏面
[00:23:56.000 --> 00:23:59.000]  互為之體是一個夥伴
[00:23:59.000 --> 00:24:02.000]  其實夥伴的意思是有種企業
[00:24:02.000 --> 00:24:04.000]  其實裏面是牽涉策略
[00:24:04.000 --> 00:24:06.000]  資源的分配
[00:24:06.000 --> 00:24:08.000]  人手分配人手調動
[00:24:08.000 --> 00:24:10.000]  就好像彼得和亞國一樣
[00:24:10.000 --> 00:24:12.000]  今天當我們說團契的時候
[00:24:12.000 --> 00:24:16.000]  如果我們只是針對向內
[00:24:16.000 --> 00:24:18.000]  就是我同聲同氣
[00:24:18.000 --> 00:24:20.000]  同年紀同背景
[00:24:20.000 --> 00:24:22.000]  我們彼此的支持
[00:24:22.000 --> 00:24:24.000]  彼此的行
[00:24:24.000 --> 00:24:28.000]  剛才我看到宋永林博士說過
[00:24:28.000 --> 00:24:30.000]  認知的障礙
[00:24:30.000 --> 00:24:32.000]  我快有了
[00:24:32.000 --> 00:24:35.000]  我們雙同背景的人
[00:24:35.000 --> 00:24:37.000]  我們走在一起彼此支持
[00:24:37.000 --> 00:24:39.000]  這是好的
[00:24:39.000 --> 00:24:42.000]  但是團契不只是這樣
[00:24:42.000 --> 00:24:44.000]  我特別發覺
[00:24:44.000 --> 00:24:47.000]  團契有時是一個危機
[00:24:47.000 --> 00:24:49.000]  我們開始的時候
[00:24:49.000 --> 00:24:51.000]  會比較清晰有一個福音對象
[00:24:51.000 --> 00:24:53.000]  福音的策略
[00:24:53.000 --> 00:24:56.000]  但是當團契小組慢慢來的時候
[00:24:56.000 --> 00:24:59.000]  他就有意無意會向外
[00:24:59.000 --> 00:25:01.000]  他失去了平衡
[00:25:01.000 --> 00:25:03.000]  他會看自己
[00:25:03.000 --> 00:25:05.000]  自己這班人自己的需要
[00:25:05.000 --> 00:25:07.000]  而忽略了一個向外的功能
[00:25:07.000 --> 00:25:09.000]  但我發覺當一間教會
[00:25:09.000 --> 00:25:11.000]  一個團契一個小組
[00:25:11.000 --> 00:25:13.000]  他慢慢失衡
[00:25:13.000 --> 00:25:15.000]  他沒有了一個向外
[00:25:15.000 --> 00:25:17.000]  那個重點的時候
[00:25:17.000 --> 00:25:19.000]  其實那間教會的團契
[00:25:19.000 --> 00:25:21.000]  那個小組已經死亡了
[00:25:21.000 --> 00:25:23.000]  已經是死亡當中
[00:25:23.000 --> 00:25:25.000]  神的設計是叫我們
[00:25:25.000 --> 00:25:27.000]  放在一起的時候
[00:25:27.000 --> 00:25:29.000]  是平衡
[00:25:29.000 --> 00:25:31.000]  有向內也有向外
[00:25:31.000 --> 00:25:33.000]  事實上很多時候當我們很清晰
[00:25:33.000 --> 00:25:35.000]  向外的心的時候
[00:25:35.000 --> 00:25:37.000]  我們向內的團契才會更加真實
[00:25:37.000 --> 00:25:39.000]  更加有方向
[00:25:39.000 --> 00:25:43.000]  更加能夠彼此扶持
[00:25:45.000 --> 00:25:49.000]  我去年和今年已經去了英國三次
[00:25:49.000 --> 00:25:51.000]  去年5月10月
[00:25:51.000 --> 00:25:53.000]  然後今年3月
[00:25:53.000 --> 00:25:56.000]  因為剛才說到大理石
[00:25:56.000 --> 00:25:59.000]  香港人很多去了英國
[00:25:59.000 --> 00:26:04.000]  聽說是十幾二十萬人
[00:26:04.000 --> 00:26:06.000]  我親眼看到
[00:26:06.000 --> 00:26:08.000]  曼徹斯特
[00:26:08.000 --> 00:26:10.000]  有200人的教會
[00:26:10.000 --> 00:26:12.000]  我去年10月的時候去1500人
[00:26:12.000 --> 00:26:14.000]  兩年
[00:26:14.000 --> 00:26:16.000]  我3月再去的時候
[00:26:16.000 --> 00:26:18.000]  有1800人
[00:26:18.000 --> 00:26:20.000]  又增長了
[00:26:20.000 --> 00:26:22.000]  英國教會增長得很快
[00:26:22.000 --> 00:26:24.000]  因為香港湧過去
[00:26:24.000 --> 00:26:26.000]  在當中其實是
[00:26:26.000 --> 00:26:30.000]  我們都盡力去幫這些
[00:26:30.000 --> 00:26:32.000]  新移民去到英國
[00:26:32.000 --> 00:26:34.000]  那種的適應
[00:26:34.000 --> 00:26:36.000]  那些資源
[00:26:36.000 --> 00:26:38.000]  我們自己華聯會最近出了一本書
[00:26:38.000 --> 00:26:40.000]  就是《現在要查經》
[00:26:40.000 --> 00:26:43.000]  李立權傳道出的
[00:26:43.000 --> 00:26:45.000]  我們英國分享的時候
[00:26:45.000 --> 00:26:47.000]  蔡少奇院長就說
[00:26:47.000 --> 00:26:49.000]  可不可以給我一個PDF
[00:26:49.000 --> 00:26:51.000]  我說沒問題
[00:26:51.000 --> 00:26:53.000]  幫到提前展會幫到一些新移民
[00:26:53.000 --> 00:26:55.000]  蔡院長拿了之後
[00:26:55.000 --> 00:26:57.000]  就發了所有見到的校友
[00:26:57.000 --> 00:26:59.000]  所以現在出去了
[00:26:59.000 --> 00:27:01.000]  其實就是怎樣幫這些
[00:27:01.000 --> 00:27:03.000]  考慮移民
[00:27:03.000 --> 00:27:05.000]  或者已經移民了
[00:27:05.000 --> 00:27:07.000]  基本上是從阿巴拉罕
[00:27:07.000 --> 00:27:09.000]  那個過程裏面
[00:27:09.000 --> 00:27:11.000]  去思想移民的問題
[00:27:11.000 --> 00:27:13.000]  如果你們需要
[00:27:13.000 --> 00:27:15.000]  我都可以給你的
[00:27:15.000 --> 00:27:17.000]  我有實體書
[00:27:17.000 --> 00:27:19.000]  其實就是幫這些新移民
[00:27:19.000 --> 00:27:21.000]  去settle down
[00:27:21.000 --> 00:27:23.000]  在一個環境
[00:27:23.000 --> 00:27:25.000]  但這次我去英國
[00:27:25.000 --> 00:27:27.000]  三月的時候
[00:27:27.000 --> 00:27:29.000]  我們跟蔡院長
[00:27:29.000 --> 00:27:31.000]  跟香港宣道會的同工
[00:27:31.000 --> 00:27:33.000]  還有英國同工的時候
[00:27:33.000 --> 00:27:35.000]  更加令我興奮
[00:27:35.000 --> 00:27:37.000]  不只是談這些新移民
[00:27:37.000 --> 00:27:39.000]  去到英國
[00:27:39.000 --> 00:27:41.000]  我們融入英國的教會
[00:27:41.000 --> 00:27:43.000]  英國社會
[00:27:43.000 --> 00:27:45.000]  也不只是想著
[00:27:45.000 --> 00:27:47.000]  這麼多人去我們怎樣去植堂
[00:27:47.000 --> 00:27:49.000]  建立更多的堂會
[00:27:49.000 --> 00:27:51.000]  其中一個很興奮的就是
[00:27:51.000 --> 00:27:53.000]  跟這些同工直談的時候
[00:27:53.000 --> 00:27:55.000]  我們去做夢
[00:27:55.000 --> 00:27:57.000]  英國曾經成為
[00:27:57.000 --> 00:27:59.000]  一個宣教的中心
[00:27:59.000 --> 00:28:01.000]  很多宣教士
[00:28:01.000 --> 00:28:03.000]  從英國出來
[00:28:03.000 --> 00:28:05.000]  去到世界不同的地方
[00:28:05.000 --> 00:28:07.000]  包括我們中國
[00:28:07.000 --> 00:28:09.000]  今天神將這麼多的香港人
[00:28:09.000 --> 00:28:11.000]  擺了去英國
[00:28:11.000 --> 00:28:13.000]  難道只是為了
[00:28:13.000 --> 00:28:15.000]  逃離現在香港的現況
[00:28:15.000 --> 00:28:17.000]  去新的地方
[00:28:17.000 --> 00:28:19.000]  重新建立家園嗎
[00:28:19.000 --> 00:28:21.000]  我們看回其實沒有一件事是偶然
[00:28:21.000 --> 00:28:23.000]  神竟然將這麼多的資源
[00:28:23.000 --> 00:28:25.000]  擺放在英國
[00:28:25.000 --> 00:28:27.000]  也有很多來到我們加拿大
[00:28:27.000 --> 00:28:29.000]  去了世界不同的地方的時候
[00:28:29.000 --> 00:28:31.000]  我們要問
[00:28:31.000 --> 00:28:33.000]  神的心意是什麼
[00:28:33.000 --> 00:28:35.000]  所以多次一起去開會
[00:28:35.000 --> 00:28:37.000]  發夢的時候
[00:28:37.000 --> 00:28:39.000]  其中一個建議就是怎樣去強化
[00:28:39.000 --> 00:28:41.000]  英國
[00:28:41.000 --> 00:28:43.000]  我們華人宣道會在英國的宣道會
[00:28:43.000 --> 00:28:45.000]  成為歐洲的宣教中心
[00:28:45.000 --> 00:28:49.000]  當我聽到的時候
[00:28:49.000 --> 00:28:51.000]  我心裏面就火熱了
[00:28:51.000 --> 00:28:53.000]  我覺得這個就是
[00:28:53.000 --> 00:28:55.000]  我們需要做的
[00:28:55.000 --> 00:28:57.000]  新移民
[00:28:57.000 --> 00:28:59.000]  面對那種的生活
[00:28:59.000 --> 00:29:01.000]  那種的挑戰
[00:29:01.000 --> 00:29:03.000]  語言文化的差異
[00:29:03.000 --> 00:29:05.000]  那種的情緒
[00:29:05.000 --> 00:29:07.000]  是真實的
[00:29:07.000 --> 00:29:09.000]  或者我遲些可以講
[00:29:09.000 --> 00:29:11.000]  但我們不只是停在
[00:29:11.000 --> 00:29:13.000]  彼此扶持
[00:29:13.000 --> 00:29:15.000]  幫助
[00:29:15.000 --> 00:29:17.000]  我們更加
[00:29:17.000 --> 00:29:19.000]  看到神將這麼多人
[00:29:19.000 --> 00:29:21.000]  擺放在英國原來有他的目的
[00:29:21.000 --> 00:29:23.000]  我們怎樣去
[00:29:23.000 --> 00:29:25.000]  回應神的旨意
[00:29:25.000 --> 00:29:27.000]  以致我們一起在這個
[00:29:27.000 --> 00:29:29.000]  大方向下彼此同行
[00:29:29.000 --> 00:29:31.000]  這個就真是不一樣
[00:29:31.000 --> 00:29:33.000]  不一樣
[00:29:33.000 --> 00:29:35.000]  所以團契
[00:29:35.000 --> 00:29:37.000]  不只是
[00:29:37.000 --> 00:29:39.000]  共有的生命
[00:29:39.000 --> 00:29:41.000]  彼此相愛彼此相助
[00:29:41.000 --> 00:29:43.000]  團契也是一個
[00:29:43.000 --> 00:29:45.000]  福音的使命
[00:29:45.000 --> 00:29:47.000]  我們走在一起是一個夥伴的關係
[00:29:47.000 --> 00:29:49.000]  我們怎樣能夠
[00:29:49.000 --> 00:29:51.000]  在這個時代在這個處境裏面
[00:29:51.000 --> 00:29:53.000]  去回應神的心意
[00:29:53.000 --> 00:29:55.000]  這個很重要
[00:29:55.000 --> 00:29:57.000]  第三方面就是在真理
[00:29:57.000 --> 00:29:59.000]  靈性情感上的一個契合
[00:29:59.000 --> 00:30:01.000]  或者交流
[00:30:01.000 --> 00:30:03.000]  真正的團契
[00:30:03.000 --> 00:30:05.000]  不只是表面的交往
[00:30:05.000 --> 00:30:07.000]  其實團契
[00:30:07.000 --> 00:30:09.000]  是一個深層的關係
[00:30:09.000 --> 00:30:11.000]  是一個深層的
[00:30:11.000 --> 00:30:13.000]  關係
[00:30:13.000 --> 00:30:15.000]  一種交流一種的契合
[00:30:15.000 --> 00:30:17.000]  我們用剛才的
[00:30:17.000 --> 00:30:19.000]  42節裏面
[00:30:19.000 --> 00:30:21.000]  恆生遵守使徒的教訓彼此交接
[00:30:21.000 --> 00:30:23.000]  抹餅祈禱
[00:30:23.000 --> 00:30:25.000]  這就是當時教會
[00:30:25.000 --> 00:30:27.000]  他們聚集的時候常做的事
[00:30:27.000 --> 00:30:29.000]  他們在當中裏面
[00:30:29.000 --> 00:30:31.000]  學習聖經的教導
[00:30:31.000 --> 00:30:33.000]  使徒的教訓耶穌基督的講論
[00:30:33.000 --> 00:30:35.000]  然後彼此有一個團契
[00:30:35.000 --> 00:30:37.000]  一個很深入的交流
[00:30:37.000 --> 00:30:39.000]  今天我發覺
[00:30:39.000 --> 00:30:41.000]  我們的團契
[00:30:41.000 --> 00:30:43.000]  很多時候有另一個危機
[00:30:43.000 --> 00:30:45.000]  剛才說的危機
[00:30:45.000 --> 00:30:47.000]  我們慢慢失去了平衡
[00:30:47.000 --> 00:30:49.000]  我們只看一種向內
[00:30:49.000 --> 00:30:51.000]  我們忽略了向外
[00:30:51.000 --> 00:30:53.000]  這個危機
[00:30:53.000 --> 00:30:55.000]  另一個危機我發覺
[00:30:55.000 --> 00:30:57.000]  很多時候團契不夠
[00:30:57.000 --> 00:30:59.000]  我們只是一個
[00:30:59.000 --> 00:31:01.000]  朋友
[00:31:01.000 --> 00:31:03.000]  我們不是一個真正的朋友
[00:31:03.000 --> 00:31:05.000]  朋友就是
[00:31:05.000 --> 00:31:07.000]  友情
[00:31:07.000 --> 00:31:09.000]  我不覺得友情壞
[00:31:09.000 --> 00:31:11.000]  友情是好的
[00:31:11.000 --> 00:31:13.000]  彼此互為朋友
[00:31:13.000 --> 00:31:15.000]  我幫你你幫我
[00:31:15.000 --> 00:31:17.000]  但一個團契是
[00:31:17.000 --> 00:31:19.000]  不只是朋友
[00:31:19.000 --> 00:31:21.000]  團契是超越
[00:31:21.000 --> 00:31:23.000]  只是一個表面的友誼
[00:31:23.000 --> 00:31:25.000]  是一個更深層次的
[00:31:25.000 --> 00:31:27.000]  剛才說英國的時候
[00:31:27.000 --> 00:31:29.000]  這次三月再去英國
[00:31:29.000 --> 00:31:31.000]  我同樣和郝牧師
[00:31:31.000 --> 00:31:33.000]  在劍橋
[00:31:33.000 --> 00:31:35.000]  然後在曼徹斯特開會
[00:31:35.000 --> 00:31:37.000]  然後我們一起去倫敦宣導會
[00:31:37.000 --> 00:31:39.000]  有講到
[00:31:39.000 --> 00:31:41.000]  在倫敦宣導會
[00:31:41.000 --> 00:31:43.000]  在劍橋講到的時候
[00:31:43.000 --> 00:31:45.000]  我講國語
[00:31:45.000 --> 00:31:47.000]  郝牧師講廣東話
[00:31:47.000 --> 00:31:49.000]  宣導完後我們特別開一個講座
[00:31:49.000 --> 00:31:51.000]  因為郝牧師本身是
[00:31:51.000 --> 00:31:53.000]  英國人
[00:31:53.000 --> 00:31:55.000]  為什麼有這個需要
[00:31:55.000 --> 00:31:57.000]  他就問原來很多香港人
[00:31:57.000 --> 00:31:59.000]  離開香港去到英國之後
[00:31:59.000 --> 00:32:01.000]  究竟他們過去一兩年
[00:32:01.000 --> 00:32:03.000]  那種情況是怎樣
[00:32:03.000 --> 00:32:05.000]  情緒各方面
[00:32:05.000 --> 00:32:07.000]  當時劍橋大學
[00:32:07.000 --> 00:32:09.000]  就有一個研究
[00:32:09.000 --> 00:32:11.000]  究竟這些香港人去到英國之後
[00:32:11.000 --> 00:32:13.000]  情況是怎樣
[00:32:13.000 --> 00:32:15.000]  結果剛剛出來
[00:32:15.000 --> 00:32:17.000]  就是四個有一個
[00:32:17.000 --> 00:32:19.000]  是anxiety disorder
[00:32:19.000 --> 00:32:21.000]  四個裡面有一個
[00:32:21.000 --> 00:32:23.000]  是有焦慮
[00:32:23.000 --> 00:32:25.000]  你可以想像我們做過移民
[00:32:25.000 --> 00:32:27.000]  人生路不熟
[00:32:27.000 --> 00:32:29.000]  去到一個新的環境
[00:32:29.000 --> 00:32:31.000]  前面很多的不定因素
[00:32:31.000 --> 00:32:33.000]  裡面有一種焦慮
[00:32:33.000 --> 00:32:35.000]  然後六個有一個
[00:32:35.000 --> 00:32:37.000]  是depressive disorder
[00:32:37.000 --> 00:32:39.000]  是憂鬱
[00:32:39.000 --> 00:32:41.000]  所以為什麼特別在那次
[00:32:41.000 --> 00:32:43.000]  講完之後有一個講座
[00:32:43.000 --> 00:32:45.000]  就是針對一些東西
[00:32:45.000 --> 00:32:47.000]  所以弟兄姊妹
[00:32:47.000 --> 00:32:49.000]  我們都是人
[00:32:49.000 --> 00:32:51.000]  我們不是超人
[00:32:51.000 --> 00:32:53.000]  雖然看過很多超人的電影
[00:32:53.000 --> 00:32:55.000]  那些全部都死了
[00:32:55.000 --> 00:32:57.000]  我們是有血有肉的
[00:32:57.000 --> 00:32:59.000]  我們的生活
[00:32:59.000 --> 00:33:01.000]  我們所面對的環境的轉變
[00:33:01.000 --> 00:33:03.000]  面對很多不定因素
[00:33:03.000 --> 00:33:05.000]  我們同樣都會有
[00:33:05.000 --> 00:33:07.000]  我們的情緒各方面的反應
[00:33:07.000 --> 00:33:11.000]  團契其實就是成為一個平台
[00:33:11.000 --> 00:33:13.000]  一個機制
[00:33:13.000 --> 00:33:15.000]  一個機制
[00:33:15.000 --> 00:33:17.000]  一個機制
[00:33:17.000 --> 00:33:19.000]  剛才說的兩個人比一個人好
[00:33:19.000 --> 00:33:23.000]  不是一個理論
[00:33:23.000 --> 00:33:25.000]  是一個實際
[00:33:25.000 --> 00:33:27.000]  在我們面對
[00:33:27.000 --> 00:33:29.000]  新心靈那種不同的處境
[00:33:29.000 --> 00:33:31.000]  帶來那種壓力
[00:33:31.000 --> 00:33:33.000]  那種焦慮
[00:33:33.000 --> 00:33:35.000]  那種難處的時候
[00:33:35.000 --> 00:33:37.000]  團契是叫我們能夠彼此
[00:33:37.000 --> 00:33:39.000]  實際的支持
[00:33:39.000 --> 00:33:41.000]  一起去走
[00:33:41.000 --> 00:33:43.000]  所以真正的團契
[00:33:43.000 --> 00:33:45.000]  是停留在一個表面的友誼
[00:33:45.000 --> 00:33:47.000]  而進入到一個更深層次
[00:33:47.000 --> 00:33:49.000]  裏面
[00:33:49.000 --> 00:33:51.000]  能夠真正在靈裏面
[00:33:51.000 --> 00:33:53.000]  在實際情感上
[00:33:53.000 --> 00:33:55.000]  能夠去
[00:33:55.000 --> 00:33:57.000]  交流
[00:33:57.000 --> 00:33:59.000]  去支持、去傾討
[00:33:59.000 --> 00:34:01.000]  所以這是一個
[00:34:01.000 --> 00:34:03.000]  很重要
[00:34:03.000 --> 00:34:05.000]  但今天我們都怕
[00:34:05.000 --> 00:34:07.000]  或未必預備好
[00:34:07.000 --> 00:34:11.000]  這是和我們個人
[00:34:11.000 --> 00:34:13.000]  和神的關係
[00:34:13.000 --> 00:34:15.000]  和弟兄姊妹的關係有關
[00:34:15.000 --> 00:34:17.000]  所以當面對一些
[00:34:17.000 --> 00:34:19.000]  實際的處境的時候
[00:34:19.000 --> 00:34:21.000]  其實我們怎樣去突破
[00:34:21.000 --> 00:34:23.000]  我們將我們自己的保護層
[00:34:23.000 --> 00:34:25.000]  願意拿走
[00:34:25.000 --> 00:34:27.000]  亦都彼此的來去分享
[00:34:27.000 --> 00:34:29.000]  這是很重要
[00:34:29.000 --> 00:34:31.000]  因為實際就是這樣
[00:34:31.000 --> 00:34:33.000]  四分一、六分一
[00:34:33.000 --> 00:34:35.000]  是一個很大的比例
[00:34:35.000 --> 00:34:37.000]  但很多時候我們
[00:34:37.000 --> 00:34:39.000]  在團體生活裏面
[00:34:39.000 --> 00:34:41.000]  都可以成為弟兄姊妹的支持
[00:34:41.000 --> 00:34:43.000]  這是很重要的
[00:34:43.000 --> 00:34:45.000]  第二方面
[00:34:45.000 --> 00:34:47.000]  在議題上
[00:34:47.000 --> 00:34:49.000]  今天是一個
[00:34:49.000 --> 00:34:51.000]  很
[00:34:51.000 --> 00:34:53.000]  polarized的時代
[00:34:53.000 --> 00:34:55.000]  很多的議題
[00:34:55.000 --> 00:34:57.000]  我們很容易會有兩個不同的極端
[00:34:57.000 --> 00:35:01.000]  你是這個position
[00:35:01.000 --> 00:35:03.000]  我是另一個position
[00:35:03.000 --> 00:35:05.000]  可以是一些政治的問題
[00:35:05.000 --> 00:35:07.000]  可以是一些
[00:35:07.000 --> 00:35:09.000]  教義的問題
[00:35:09.000 --> 00:35:15.000]  包括其中一個
[00:35:15.000 --> 00:35:17.000]  姐妹可不可以做帶領侍奉
[00:35:17.000 --> 00:35:19.000]  有些教會爭拗得很厲害
[00:35:19.000 --> 00:35:21.000]  甚至因為這個議題
[00:35:21.000 --> 00:35:23.000]  來去分裂
[00:35:23.000 --> 00:35:25.000]  都有
[00:35:25.000 --> 00:35:27.000]  有些社會的議題
[00:35:27.000 --> 00:35:31.000]  你這個LGBTQ
[00:35:31.000 --> 00:35:33.000]  處理得不好可以帶來很多的分裂
[00:35:35.000 --> 00:35:37.000]  這些議題我們怎樣去處理
[00:35:37.000 --> 00:35:41.000]  很多時候有兩個極端
[00:35:41.000 --> 00:35:43.000]  一個極端就是有利無和
[00:35:43.000 --> 00:35:47.000]  我是這個立場你不是這個立場
[00:35:47.000 --> 00:35:49.000]  我們decoupling
[00:35:49.000 --> 00:35:51.000]  現在很喜歡說decoupling
[00:35:51.000 --> 00:35:53.000]  美國和中國和你脫鉤
[00:35:53.000 --> 00:35:55.000]  沒有關係
[00:35:55.000 --> 00:35:57.000]  你有你我有我
[00:35:57.000 --> 00:36:01.000]  另一個極端就是
[00:36:01.000 --> 00:36:03.000]  這些議題那麼敏感
[00:36:03.000 --> 00:36:05.000]  總之什麼都可以
[00:36:05.000 --> 00:36:07.000]  這些就不要碰
[00:36:07.000 --> 00:36:09.000]  地雷
[00:36:09.000 --> 00:36:11.000]  有些時候
[00:36:11.000 --> 00:36:13.000]  那不是團契
[00:36:13.000 --> 00:36:15.000]  團契你講明是深層
[00:36:15.000 --> 00:36:17.000]  這樣去怎樣處理
[00:36:17.000 --> 00:36:21.000]  我覺得兩個極端都不是一個解決的方法
[00:36:21.000 --> 00:36:25.000]  兩個極端就是你不是和我一起
[00:36:25.000 --> 00:36:27.000]  或者我當這個不存在
[00:36:27.000 --> 00:36:29.000]  其實一直在影響彼此
