
[00:00:00.000 --> 00:00:04.500]  各位電視節目的平安
[00:19:31.740 --> 00:19:33.740]  我要去答應另外一些的公司
[00:19:33.740 --> 00:19:35.740]  嘗試尋找其他工作
[00:19:35.740 --> 00:19:38.740]  兩個月之後真的沒有消息
[00:19:38.740 --> 00:19:40.740]  他就答應了另外一間公司
[00:19:40.740 --> 00:19:43.740]  去到另外一間機構工作
[00:19:43.740 --> 00:19:44.740]  答應了之後
[00:19:44.740 --> 00:19:47.740]  政府這個部門打電話給他
[00:19:47.740 --> 00:19:50.740]  我們決定平庸你了
[00:19:50.740 --> 00:19:52.740]  一收到消息
[00:19:52.740 --> 00:19:54.740]  這位弟兄很錯愕
[00:19:54.740 --> 00:19:57.740]  然後他很大掙扎
[00:19:57.740 --> 00:19:58.740]  很大的掙扎
[00:19:58.740 --> 00:20:00.740]  他一路在祈禱等候
[00:20:00.740 --> 00:20:03.740]  但是心想過去能夠有機會受教育
[00:20:03.740 --> 00:20:05.740]  來到這個地方
[00:20:05.740 --> 00:20:08.740]  完全是神奇妙的恩惠
[00:20:08.740 --> 00:20:10.740]  他說我不可以再得罪神
[00:20:10.740 --> 00:20:13.740]  而且他知道自己已經答應了別人
[00:20:13.740 --> 00:20:15.740]  安排了一切的事情
[00:20:15.740 --> 00:20:17.740]  也不可以失去這個誠信
[00:20:17.740 --> 00:20:20.740]  失去了教徒的見證
[00:20:20.740 --> 00:20:24.740]  所以他知道他不可以推遲這份工作
[00:20:24.740 --> 00:20:26.740]  所以他就和政府說
[00:20:26.740 --> 00:20:30.740]  對不起 我已經答應了另一份工作
[00:20:30.740 --> 00:20:33.740]  政府部門的負責人就和他說
[00:20:33.740 --> 00:20:35.740]  你真的不做?
[00:20:35.740 --> 00:20:37.740]  你將來放棄機會之後
[00:20:37.740 --> 00:20:39.740]  你不再有機會了
[00:20:39.740 --> 00:20:42.740]  你會後悔的
[00:20:42.740 --> 00:20:45.740]  這位弟兄仍然很清楚表示
[00:20:45.740 --> 00:20:50.740]  我是放棄這份工作
[00:20:50.740 --> 00:20:54.740]  當他在新公司工作了大概十個月之後
[00:20:54.740 --> 00:20:56.740]  某些員工需要離開
[00:20:56.740 --> 00:20:59.740]  他再次問及政府這個部門
[00:20:59.740 --> 00:21:02.740]  是否還可以申請呢?
[00:21:02.740 --> 00:21:05.740]  這個部門就說我們還未能請到人
[00:21:05.740 --> 00:21:08.740]  你來吧
[00:21:08.740 --> 00:21:10.740]  是完全出乎他的意料
[00:21:10.740 --> 00:21:15.740]  他入了這個部門後來有很重要的工作發展
[00:21:15.740 --> 00:21:17.740]  但很多年之後他才知道
[00:21:17.740 --> 00:21:19.740]  原來當他推遲了之後
[00:21:19.740 --> 00:21:23.740]  政府很快找到第二個可能比他資歷更好的
[00:21:23.740 --> 00:21:26.740]  但這個人帶他家人一齊來到這個地區
[00:21:26.740 --> 00:21:28.740]  去應徵的時候
[00:21:28.740 --> 00:21:30.740]  他遇到暴風雪
[00:21:30.740 --> 00:21:32.740]  在暴風雪的時候
[00:21:32.740 --> 00:21:37.740]  他的家人全體都反對爸爸來這個地方工作
[00:21:37.740 --> 00:21:40.740]  這個地方太難適應了
[00:21:40.740 --> 00:21:44.740]  因此這位朋友也推遲了
[00:21:44.740 --> 00:21:47.740]  之後十個月沒有適合的人選
[00:21:47.740 --> 00:21:50.740]  直至這位弟兄再提出
[00:21:50.740 --> 00:21:54.740]  然後就照舊請了他
[00:21:54.740 --> 00:21:57.740]  這個政府人員曾經說
[00:21:57.740 --> 00:22:00.740]  你放棄了就不再有機會了
[00:22:00.740 --> 00:22:05.740]  想不到神再次將機會交給他
[00:22:05.740 --> 00:22:09.740]  今天這位弟兄在世界不同的地方來作見證
[00:22:09.740 --> 00:22:11.740]  因為他已經退休了
[00:22:11.740 --> 00:22:14.740]  而他在當中講述神在他身上的工作
[00:22:14.740 --> 00:22:18.740]  我想反映很多弟兄姊妹在人生不同的階段裏
[00:22:18.740 --> 00:22:22.740]  不斷去體會神自己在身上的作為
[00:22:22.740 --> 00:22:25.740]  但在他們感恩的表達當中
[00:22:25.740 --> 00:22:28.740]  不單在禱告上他們上上去感恩
[00:22:28.740 --> 00:22:31.740]  而在他們生活的過程裏面
[00:22:31.740 --> 00:22:33.740]  向神來聽從
[00:22:33.740 --> 00:22:36.740]  遵從他們的心意
[00:22:36.740 --> 00:22:41.740]  清晰地向神表達他們對神的感恩心
[00:22:41.740 --> 00:22:43.740]  我們再看下去
[00:22:43.740 --> 00:22:44.740]  當聖經裏面講到
[00:22:44.740 --> 00:22:47.740]  當人體會到神的恩惠
[00:22:47.740 --> 00:22:51.740]  而且他們開始不斷來講述感謝
[00:22:51.740 --> 00:22:54.740]  聖經第十一節
[00:22:54.740 --> 00:22:58.740]  有一個很清晰的信念表達出來
[00:22:58.740 --> 00:23:02.740]  耶和華求你的憐憫不要向我指釋
[00:23:02.740 --> 00:23:07.740]  或者另一種翻譯是一個正面的宣告
[00:23:07.740 --> 00:23:10.740]  你不會指釋你的憐憫
[00:23:10.740 --> 00:23:13.740]  耶和華你不會指釋你的憐憫
[00:23:13.740 --> 00:23:19.740]  耶和華你的慈愛和誠實必然常常會保護我
[00:23:19.740 --> 00:23:21.740]  在這個信念之下
[00:23:21.740 --> 00:23:25.740]  你會記得我們去到十二節
[00:23:25.740 --> 00:23:27.740]  亦都是當初一開始的時候
[00:23:27.740 --> 00:23:33.740]  私人這個時候坦誠地講出自己的困擾
[00:23:33.740 --> 00:23:36.740]  認識了神的恩惠
[00:23:36.740 --> 00:23:39.740]  知道祂是慈愛的
[00:23:39.740 --> 00:23:42.740]  祂的慈愛不會改變
[00:23:42.740 --> 00:23:45.740]  明白祂是一位怎樣的上帝
[00:23:45.740 --> 00:23:48.740]  因此可以放膽地來求神
[00:23:48.740 --> 00:23:50.740]  向祂施恩
[00:23:50.740 --> 00:23:53.740]  所以你看到下面第十三節開始
[00:23:53.740 --> 00:23:57.740]  祂就繼續很放膽地向神求
[00:23:57.740 --> 00:24:00.740]  耶和華求你開恩答救我
[00:24:00.740 --> 00:24:04.740]  耶和華求你快來幫助我
[00:24:04.740 --> 00:24:06.740]  接著下面的經文就講到
[00:24:06.740 --> 00:24:10.740]  祂求神保護他勝過很多敵人
[00:24:10.740 --> 00:24:13.740]  亦都為他主持公義
[00:24:13.740 --> 00:24:16.740]  一路講 一路講
[00:24:16.740 --> 00:24:20.740]  或者我們想一想
[00:24:20.740 --> 00:24:21.740]  有些時候我們覺得
[00:24:21.740 --> 00:24:23.740]  沒錯 神是慈愛的
[00:24:23.740 --> 00:24:25.740]  祂是信實的
[00:24:25.740 --> 00:24:27.740]  所以祂一定會保守著我
[00:24:27.740 --> 00:24:30.740]  那我大概都不用祈禱了
[00:24:30.740 --> 00:24:32.740]  因為神會這樣做的
[00:24:32.740 --> 00:24:36.740]  祂一定會按祂的應許來幫助我
[00:24:36.740 --> 00:24:40.740]  但你發覺聖經裏偏偏不是
[00:24:40.740 --> 00:24:42.740]  當人看到神的應許
[00:24:42.740 --> 00:24:45.740]  看到祂的信實的時候
[00:24:45.740 --> 00:24:48.740]  人們會更加切切地向神祈禱
[00:24:48.740 --> 00:24:50.740]  所以剛才讀的四十章第一節
[00:24:50.740 --> 00:24:54.740]  施恩就說我切切地向你尋求
[00:24:54.740 --> 00:24:56.740]  或者你又會想起
[00:24:56.740 --> 00:24:59.740]  聖經有一個人物叫做但以理
[00:24:59.740 --> 00:25:01.740]  但以理書第九章講到
[00:25:01.740 --> 00:25:04.740]  當他知道耶利米先知所講的
[00:25:04.740 --> 00:25:06.740]  七十年之後
[00:25:06.740 --> 00:25:09.740]  被擄的子民會回到耶路撒冷
[00:25:09.740 --> 00:25:13.740]  大家記得尼西米基所講的訊息
[00:25:13.740 --> 00:25:15.740]  會回到耶路撒冷
[00:25:15.740 --> 00:25:18.740]  他算一算差不多時候了
[00:25:18.740 --> 00:25:23.740]  他的子民 神的子民要回到他的故土了
[00:25:23.740 --> 00:25:24.740]  在那個時候
[00:25:24.740 --> 00:25:28.740]  他是不是就因此就不用祈禱了
[00:25:28.740 --> 00:25:31.740]  感恩就可以了
[00:25:31.740 --> 00:25:33.740]  但你發覺聖經第九章
[00:25:33.740 --> 00:25:35.740]  但以理書就繼續講到
[00:25:35.740 --> 00:25:38.740]  這位但以理當時知道這件事情之後
[00:25:38.740 --> 00:25:41.740]  他說他禁食祈禱
[00:25:41.740 --> 00:25:43.740]  披麻蒙灰
[00:25:43.740 --> 00:25:48.740]  為他的同胞認罪祈禱
[00:25:48.740 --> 00:25:50.740]  求神復興他們
[00:25:50.740 --> 00:25:52.740]  一路向神禱告
[00:25:52.740 --> 00:25:54.740]  他找著神的應許
[00:25:54.740 --> 00:25:56.740]  然後切切地祈求
[00:25:56.740 --> 00:25:59.740]  神就按照他的旨意
[00:25:59.740 --> 00:26:03.740]  承傳在他和他的同胞身上
[00:26:03.740 --> 00:26:10.740]  因此感恩和再求是不抵觸的事
[00:26:10.740 --> 00:26:13.740]  明白神的旨意如何
[00:26:13.740 --> 00:26:15.740]  但找著神的旨意
[00:26:15.740 --> 00:26:17.740]  繼續向神切切地尋求
[00:26:17.740 --> 00:26:19.740]  是完全不抵觸的事情
[00:26:19.740 --> 00:26:22.740]  而且是相配合著
[00:26:22.740 --> 00:26:24.740]  正因為知道神不會改變
[00:26:24.740 --> 00:26:27.740]  因此內心有一種很大的平安
[00:26:27.740 --> 00:26:30.740]  放膽地向神求
[00:26:30.740 --> 00:26:33.740]  大家剛才聽到斯班
[00:26:33.740 --> 00:26:36.740]  唱一首恩典之歌
[00:26:36.740 --> 00:26:38.740]  其恩典大家知道
[00:26:38.740 --> 00:26:40.740]  一首熟悉的詩歌
[00:26:40.740 --> 00:26:44.740]  知不知道是哪位作者
[00:26:44.740 --> 00:26:47.740]  John Newton 約翰紐頓
[00:26:47.740 --> 00:26:50.740]  這位曾經是做奴隸的一位朋友
[00:26:50.740 --> 00:26:53.740]  後來他自己經營奴隸的工作
[00:26:53.740 --> 00:26:55.740]  他販賣奴隸
[00:26:55.740 --> 00:26:59.740]  在他一次大風浪的船上
[00:26:59.740 --> 00:27:01.740]  差不多要死了
[00:27:01.740 --> 00:27:02.740]  他呼求神
[00:27:02.740 --> 00:27:04.740]  神拯救了他
[00:27:04.740 --> 00:27:06.740]  後來他的生命有很大的改變
[00:27:06.740 --> 00:27:08.740]  他曾經這樣說
[00:27:08.740 --> 00:27:11.740]  有一天我們大家去到天堂的時候
[00:27:11.740 --> 00:27:16.740]  我們有最少三個很大的驚訝
[00:27:16.740 --> 00:27:18.740]  第一驚訝
[00:27:18.740 --> 00:27:20.740]  就是突然間發覺
[00:27:20.740 --> 00:27:24.740]  咦? 什麼他都在那裡
[00:27:24.740 --> 00:27:27.740]  沒想到他可以上天堂
[00:27:27.740 --> 00:27:30.740]  這樣的人怎麼可以呢?
[00:27:30.740 --> 00:27:33.740]  但是主耶穌的救恩奇妙
[00:27:33.740 --> 00:27:35.740]  他上了天堂
[00:27:35.740 --> 00:27:37.740]  第二個驚訝
[00:27:37.740 --> 00:27:40.740]  就是發覺那個這麼好的人
[00:27:40.740 --> 00:27:45.740]  到處找他 找不到的
[00:27:45.740 --> 00:27:48.740]  沒有了主耶穌的救恩
[00:27:48.740 --> 00:27:50.740]  地上的良善
[00:27:50.740 --> 00:27:53.740]  不足以叫人得到神的圓滿
[00:27:53.740 --> 00:27:56.740]  但是他說第三個驚訝
[00:27:56.740 --> 00:27:58.740]  最令我驚訝
[00:27:58.740 --> 00:28:00.740]  就是在將來的天下
[00:28:00.740 --> 00:28:02.740]  我會最驚訝的
[00:28:02.740 --> 00:28:08.740]  就是發現我自己在那裡
[00:28:08.740 --> 00:28:13.740]  我這樣的人怎麼會在那裡
[00:28:13.740 --> 00:28:16.740]  這位約翰·紐頓
[00:28:16.740 --> 00:28:19.740]  他後來成為一位牧師
[00:28:19.740 --> 00:28:21.740]  他見到自己曾經有很多很多
[00:28:21.740 --> 00:28:23.740]  得罪神的事情
[00:28:23.740 --> 00:28:25.740]  好像剛才所讀的聖經
[00:28:25.740 --> 00:28:28.740]  他說我的罪好像我的頭髮那麼多
[00:28:28.740 --> 00:28:31.740]  但是他仍然在神面前尋求
[00:28:31.740 --> 00:28:33.740]  去求神的恩惠
[00:28:33.740 --> 00:28:36.740]  因此他經歷到
[00:28:36.740 --> 00:28:39.740]  神的恩惠淋到他身上
[00:28:39.740 --> 00:28:41.740]  當我們讀聖經的時候
[00:28:41.740 --> 00:28:44.740]  我們讀到耶利米書29章
[00:28:44.740 --> 00:28:46.740]  他說神向我們所懷的意念
[00:28:46.740 --> 00:28:49.740]  都是賜平安的意念
[00:28:49.740 --> 00:28:51.740]  在當時他們很知道
[00:28:51.740 --> 00:28:53.740]  神要讓很多的敵國
[00:28:53.740 --> 00:28:55.740]  來入侵耶路撒冷
[00:28:55.740 --> 00:28:57.740]  要擄掠猶太的子民
[00:28:57.740 --> 00:28:59.740]  去到另一個地方
[00:28:59.740 --> 00:29:02.740]  他們說神有沒有忘記我們
[00:29:02.740 --> 00:29:05.740]  為什麼神這樣待我們
[00:29:05.740 --> 00:29:07.740]  但是神告訴他們知道
[00:29:07.740 --> 00:29:09.740]  我向你們所懷的意念
[00:29:09.740 --> 00:29:12.740]  是賜平安的意念
[00:29:12.740 --> 00:29:15.740]  不是降災禍的意念
[00:29:15.740 --> 00:29:18.740]  是叫你們沒後有子亡
[00:29:18.740 --> 00:29:20.740]  有些時候神容許一些管教
[00:29:20.740 --> 00:29:23.740]  有些時候神容許一些責罰
[00:29:23.740 --> 00:29:26.740]  或者一些我們不明白的事情淋到
[00:29:26.740 --> 00:29:30.740]  但是你知道是賜平安的意念
[00:29:30.740 --> 00:29:33.740]  叫我們沒後有子亡
[00:29:33.740 --> 00:29:36.740]  然後那些敬民怎麼說
[00:29:36.740 --> 00:29:38.740]  他說你們要討過我
[00:29:38.740 --> 00:29:40.740]  你們要呼求我
[00:29:40.740 --> 00:29:41.740]  你們要尋求我
[00:29:41.740 --> 00:29:45.740]  要專心尋求就必尋見
[00:29:45.740 --> 00:29:46.740]  在那些軟弱的時候
[00:29:46.740 --> 00:29:48.740]  弟兄姊妹不要灰心
[00:29:48.740 --> 00:29:50.740]  不要自卑
[00:29:50.740 --> 00:29:52.740]  不要覺得神不理我
[00:29:52.740 --> 00:29:55.740]  他都不會再理會我這樣的人
[00:29:55.740 --> 00:29:57.740]  你只要知道
[00:29:57.740 --> 00:29:59.740]  回到過去
[00:29:59.740 --> 00:30:01.740]  神在你的身上
[00:30:01.740 --> 00:30:03.740]  在歷史當中的作為
[00:30:03.740 --> 00:30:05.740]  去感謝他
[00:30:05.740 --> 00:30:09.740]  然後繼續放膽向神求恩惠
[00:30:09.740 --> 00:30:11.740]  神的應許是
[00:30:11.740 --> 00:30:14.740]  祂必然要看顧你
[00:30:14.740 --> 00:30:16.740]  要復興你
[00:30:16.740 --> 00:30:20.740]  讓你的生命再無大恩
[00:30:20.740 --> 00:30:24.740]  今天你看到詩人一路講述這些事情的時候
[00:30:24.740 --> 00:30:26.740]  去到最後的時候
[00:30:26.740 --> 00:30:30.740]  你看看第十六節
[00:30:30.740 --> 00:30:34.740]  願所有尋求你的都因你歡喜快樂
[00:30:34.740 --> 00:30:35.740]  祂知道會的
[00:30:35.740 --> 00:30:37.740]  因為尋求的人
[00:30:37.740 --> 00:30:40.740]  神不會去拒絕的
[00:30:40.740 --> 00:30:43.740]  願那些喜愛你救恩的上說
[00:30:43.740 --> 00:30:45.740]  要專業和偉大
[00:30:45.740 --> 00:30:46.740]  經歷過神的恩惠
[00:30:46.740 --> 00:30:48.740]  更知道去敬畏
[00:30:48.740 --> 00:30:50.740]  去尊崇上帝
[00:30:50.740 --> 00:30:51.740]  而十七節說
[00:30:51.740 --> 00:30:52.740]  至於我
[00:30:52.740 --> 00:30:55.740]  我是困苦貧窮的
[00:30:55.740 --> 00:30:56.740]  沒錯
[00:30:56.740 --> 00:30:57.740]  有軟弱
[00:30:57.740 --> 00:30:58.740]  有和煩
[00:30:58.740 --> 00:31:00.740]  但祂不是停在那裡
[00:31:00.740 --> 00:31:04.740]  祂說主仍顧念我
[00:31:04.740 --> 00:31:05.740]  是祂的感恩之餘
[00:31:05.740 --> 00:31:07.740]  一個清楚的信念
[00:31:07.740 --> 00:31:09.740]  你是我的幫助
[00:31:09.740 --> 00:31:11.740]  我的請求
[00:31:11.740 --> 00:31:13.740]  然後放膽向神求神
[00:31:13.740 --> 00:31:14.740]  你幫助我
[00:31:14.740 --> 00:31:16.740]  你不要膽言
[00:31:16.740 --> 00:31:18.740]  你幫助我
[00:31:18.740 --> 00:31:21.740]  各位靈姐妹
[00:31:21.740 --> 00:31:24.740]  囂圖不祈禱
[00:31:24.740 --> 00:31:27.740]  不會有力量
[00:31:27.740 --> 00:31:30.740]  去過得勝的生活
[00:31:30.740 --> 00:31:33.740]  不去祈禱的人
[00:31:33.740 --> 00:31:36.740]  你都不會經歷神的恩典
[00:31:36.740 --> 00:31:39.740]  但是當你蒙恩的時候
[00:31:39.740 --> 00:31:41.740]  你要問自己
[00:31:41.740 --> 00:31:43.740]  我是否真正的感恩
[00:31:43.740 --> 00:31:45.740]  當你真正的感恩的時候
[00:31:45.740 --> 00:31:46.740]  你會發覺
[00:31:46.740 --> 00:31:48.740]  生命中有一種動力去聽從神
[00:31:48.740 --> 00:31:50.740]  而且你會有一種
[00:31:50.740 --> 00:31:52.740]  內心裡面神給你的信心
[00:31:52.740 --> 00:31:54.740]  你可以放膽繼續求
[00:31:54.740 --> 00:31:56.740]  而在一切的困難
[00:31:56.740 --> 00:31:58.740]  甚至在罪的當中
[00:31:58.740 --> 00:32:01.740]  你看到神怎樣伸手幫助你
[00:32:01.740 --> 00:32:05.740]  叫你真實的蒙恩
[00:32:05.740 --> 00:32:08.740]  求主感動我們
[00:32:08.740 --> 00:32:10.740]  知道上上感恩
[00:32:10.740 --> 00:32:12.740]  我們一起祈禱
[00:32:12.740 --> 00:32:15.740]  天父我們讚美你
[00:32:15.740 --> 00:32:17.740]  我們感謝你
[00:32:17.740 --> 00:32:19.740]  我們今天所得的
[00:32:19.740 --> 00:32:21.740]  不是我們所應得的
[00:32:21.740 --> 00:32:24.740]  是出於你自己珠背的慈愛
[00:32:24.740 --> 00:32:28.740]  主有些時候我們不懂得去愛你
[00:32:28.740 --> 00:32:30.740]  甚至犯罪得罪你
[00:32:30.740 --> 00:32:33.740]  但是主恩你的愛並未因此減少
[00:32:33.740 --> 00:32:38.740]  你仍然是以大愛來環繞著我們
[00:32:38.740 --> 00:32:41.740]  主求你自己鼓勵我們的心靈
[00:32:41.740 --> 00:32:44.740]  叫我們相信你的慈愛
[00:32:44.740 --> 00:32:47.740]  以致我們繼續向你尋求
[00:32:47.740 --> 00:32:50.740]  你就聽我們的禱告
[00:32:50.740 --> 00:32:53.740]  讓我們經歷你給我們生命的復興
[00:32:53.740 --> 00:32:55.740]  主求你帶領我們
[00:32:55.740 --> 00:32:57.740]  讓我們忘記你的恩
[00:32:57.740 --> 00:32:59.740]  上上知道向你感恩
[00:32:59.740 --> 00:33:01.740]  讓我們感恩當中
[00:33:01.740 --> 00:33:04.740]  你更大的蒙恩
[00:33:04.740 --> 00:33:05.740]  聽我們祈禱
[00:33:05.740 --> 00:33:07.740]  奉耶穌名字求
[00:33:07.740 --> 00:33:08.740]  阿門
[00:33:08.740 --> 00:33:09.740]  阿門
[00:33:10.740 --> 00:33:11.740]  阿門
[00:33:12.740 --> 00:33:13.740]  阿門
[00:33:13.740 --> 00:33:15.740]  阿門
[00:33:15.740 --> 00:33:18.740]  阿門
[00:33:18.740 --> 00:33:20.740]  阿門
[00:33:20.740 --> 00:33:22.740]  阿門
[00:33:22.740 --> 00:33:24.740]  阿門
[00:33:24.740 --> 00:33:26.740]  阿門

