
[00:00:00.000 --> 00:00:05.000]  各位網友 各位網友 大家好
[00:22:22.000 --> 00:22:24.000]  自己都開心
[00:22:24.000 --> 00:22:26.000]  經濟許可
[00:22:26.000 --> 00:22:28.000]  多點香港消費
[00:22:28.000 --> 00:22:30.000]  帶動香港經濟
[00:22:30.000 --> 00:22:32.000]  吃好一點
[00:22:32.000 --> 00:22:34.000]  我想
[00:22:34.000 --> 00:22:36.000]  又不是吃了餐就沒錢
[00:22:36.000 --> 00:22:38.000]  當然不會
[00:22:38.000 --> 00:22:40.000]  如果有的時候
[00:22:40.000 --> 00:22:42.000]  我們的心態是什麼呢?
[00:22:42.000 --> 00:22:44.000]  感恩
[00:22:44.000 --> 00:22:46.000]  上帝給我健康
[00:22:46.000 --> 00:22:48.000]  給我有能力
[00:22:48.000 --> 00:22:50.000]  給我工作
[00:22:50.000 --> 00:22:52.000]  吃好一點是好
[00:22:52.000 --> 00:22:54.000]  上帝有很多恩典給我們
[00:22:54.000 --> 00:22:56.000]  有時有些人
[00:22:56.000 --> 00:22:58.000]  就覺得
[00:22:58.000 --> 00:23:00.000]  你好他不開心
[00:23:00.000 --> 00:23:02.000]  我記得一次
[00:23:02.000 --> 00:23:04.000]  我和太太坐飛機回去
[00:23:04.000 --> 00:23:06.000]  不知什麼原因
[00:23:06.000 --> 00:23:08.000]  航空公司免費升級
[00:23:08.000 --> 00:23:10.000]  升級到商務客位
[00:23:10.000 --> 00:23:12.000]  很少的
[00:23:12.000 --> 00:23:14.000]  間中有兩次
[00:23:14.000 --> 00:23:16.000]  被會友見到
[00:23:16.000 --> 00:23:18.000]  會友又不出聲
[00:23:18.000 --> 00:23:20.000]  他就在那邊
[00:23:20.000 --> 00:23:22.000]  這個牧師
[00:23:22.000 --> 00:23:24.000]  真是
[00:23:24.000 --> 00:23:26.000]  好有錢
[00:23:26.000 --> 00:23:28.000]  這個牧師坐商務客位
[00:23:28.000 --> 00:23:30.000]  言下之意
[00:23:30.000 --> 00:23:32.000]  他憑什麼呢?
[00:23:32.000 --> 00:23:34.000]  是不是教會給他很多錢呢?
[00:23:34.000 --> 00:23:36.000]  我不知道
[00:23:36.000 --> 00:23:38.000]  就傳了一傳
[00:23:38.000 --> 00:23:40.000]  傳回給師母
[00:23:40.000 --> 00:23:42.000]  你那次是不是
[00:23:42.000 --> 00:23:44.000]  坐商務客位?
[00:23:44.000 --> 00:23:46.000]  師母說
[00:23:46.000 --> 00:23:48.000]  我們很少
[00:23:48.000 --> 00:23:50.000]  我們通常不是最便宜的機票
[00:23:50.000 --> 00:23:52.000]  不過有兩次
[00:23:52.000 --> 00:23:54.000]  是意外的
[00:23:54.000 --> 00:23:56.000]  因為滿了
[00:23:56.000 --> 00:23:58.000]  不知是否過期
[00:23:58.000 --> 00:24:00.000]  就送了上去
[00:24:00.000 --> 00:24:02.000]  就跟我說
[00:24:02.000 --> 00:24:04.000]  是免費的
[00:24:04.000 --> 00:24:06.000]  不用錢的
[00:24:06.000 --> 00:24:08.000]  那個姐姐就聽了
[00:24:08.000 --> 00:24:10.000]  不用錢的?
[00:24:10.000 --> 00:24:12.000]  我舒服了
[00:24:12.000 --> 00:24:14.000]  明不明白?
[00:24:14.000 --> 00:24:16.000]  後來就說
[00:24:16.000 --> 00:24:18.000]  不是的
[00:24:18.000 --> 00:24:20.000]  不是真的
[00:24:20.000 --> 00:24:22.000]  因為我們機票
[00:24:22.000 --> 00:24:24.000]  通常是港島
[00:24:24.000 --> 00:24:26.000]  教會出的
[00:24:26.000 --> 00:24:28.000]  不是教會出的
[00:24:28.000 --> 00:24:30.000]  搞定了
[00:24:30.000 --> 00:24:32.000]  你說
[00:24:32.000 --> 00:24:34.000]  如果我們見到一個人好的話
[00:24:34.000 --> 00:24:36.000]  會不會跟他講一聲感恩呢?
[00:24:36.000 --> 00:24:38.000]  不需要猜那麼多
[00:24:38.000 --> 00:24:42.000]  在我們的生活上
[00:24:42.000 --> 00:24:44.000]  有時我們真的
[00:24:44.000 --> 00:24:46.000]  跟人感恩
[00:24:46.000 --> 00:24:48.000]  學習一件事
[00:24:48.000 --> 00:24:50.000]  凡你當作的事要盡力去做
[00:24:50.000 --> 00:24:52.000]  因為在你所必需的陰間
[00:24:52.000 --> 00:24:54.000]  是沒有工作、沒有謀算、沒有知識
[00:24:54.000 --> 00:24:56.000]  沒有智慧
[00:24:56.000 --> 00:24:58.000]  工作要做
[00:24:58.000 --> 00:25:00.000]  但不是要耗盡我們的身心靈
[00:25:00.000 --> 00:25:02.000]  因為我們還有很多空間
[00:25:02.000 --> 00:25:04.000]  我們去侍奉
[00:25:04.000 --> 00:25:06.000]  我們去愛弟兄姊妹
[00:25:06.000 --> 00:25:08.000]  我們去愛家人
[00:25:08.000 --> 00:25:10.000]  我們還有很多空間
[00:25:10.000 --> 00:25:12.000]  工作是有價值的
[00:25:12.000 --> 00:25:14.000]  但它產生了永恆的意義
[00:25:14.000 --> 00:25:16.000]  我們要知道
[00:25:16.000 --> 00:25:18.000]  怎樣正確地面對工作
[00:25:18.000 --> 00:25:20.000]  做好自己
[00:25:20.000 --> 00:25:22.000]  好好享受神給我們
[00:25:22.000 --> 00:25:24.000]  所以勞碌工作
[00:25:24.000 --> 00:25:26.000]  到享受
[00:25:26.000 --> 00:25:28.000]  都不為過
[00:25:28.000 --> 00:25:30.000]  所以作為基督徒
[00:25:30.000 --> 00:25:32.000]  我們不是那些苦行僧
[00:25:32.000 --> 00:25:34.000]  不要緊的
[00:25:34.000 --> 00:25:36.000]  如果神給我們
[00:25:36.000 --> 00:25:38.000]  我們享受是應該的
[00:25:38.000 --> 00:25:40.000]  當然我們要
[00:25:40.000 --> 00:25:42.000]  懂得與人分享
[00:25:42.000 --> 00:25:48.000]  甚麼叫老公退休
[00:25:48.000 --> 00:25:50.000]  症候群呢?
[00:25:54.000 --> 00:25:56.000]  一生工作
[00:25:56.000 --> 00:25:58.000]  有工作我們就有時間
[00:25:58.000 --> 00:26:00.000]  給工作所
[00:26:00.000 --> 00:26:02.000]  安排
[00:26:02.000 --> 00:26:04.000]  最大問題就是
[00:26:04.000 --> 00:26:06.000]  當我們一生工作之後
[00:26:06.000 --> 00:26:08.000]  到退休的時候
[00:26:08.000 --> 00:26:10.000]  就出很多問題
[00:26:10.000 --> 00:26:14.000]  這個是日本的一個名詞
[00:26:14.000 --> 00:26:16.000]  後來就
[00:26:16.000 --> 00:26:18.000]  美國
[00:26:18.000 --> 00:26:20.000]  就確定了
[00:26:20.000 --> 00:26:22.000]  有一種病呢
[00:26:22.000 --> 00:26:24.000]  就是
[00:26:24.000 --> 00:26:26.000]  特別是在日本的婦女
[00:26:26.000 --> 00:26:28.000]  多數在家裡做家庭主婦
[00:26:28.000 --> 00:26:30.000]  先生在外面工作
[00:26:30.000 --> 00:26:32.000]  先生上班
[00:26:32.000 --> 00:26:34.000]  太太在家裡工作
[00:26:34.000 --> 00:26:36.000]  沒問題的
[00:26:36.000 --> 00:26:38.000]  但直到一天老公不用上班
[00:26:38.000 --> 00:26:40.000]  退休回來就有很多問題
[00:26:40.000 --> 00:26:42.000]  老公整天坐在家裡
[00:26:42.000 --> 00:26:44.000]  很大件事
[00:26:44.000 --> 00:26:46.000]  很冤監
[00:26:46.000 --> 00:26:48.000]  整天都說
[00:26:48.000 --> 00:26:50.000]  這樣不好那樣不好
[00:26:50.000 --> 00:26:52.000]  太太就開始
[00:26:52.000 --> 00:26:54.000]  很緊張
[00:26:54.000 --> 00:26:56.000]  頭痛
[00:26:56.000 --> 00:27:00.000]  不知怎樣對著他人
[00:27:00.000 --> 00:27:02.000]  整天坐在那裡
[00:27:02.000 --> 00:27:04.000]  後來醫生就說
[00:27:04.000 --> 00:27:06.000]  這種就叫老公退休症候群
[00:27:06.000 --> 00:27:10.000]  其實呢
[00:27:10.000 --> 00:27:12.000]  工作
[00:27:12.000 --> 00:27:14.000]  不只是上班
[00:27:14.000 --> 00:27:16.000]  安排我們的時間
[00:27:16.000 --> 00:27:18.000]  安排我們的生命
[00:27:18.000 --> 00:27:20.000]  安排
[00:27:20.000 --> 00:27:22.000]  有些人說一不上班就很容易死
[00:27:22.000 --> 00:27:26.000]  我經常說我退休
[00:27:26.000 --> 00:27:28.000]  你不用擔心我會死
[00:27:28.000 --> 00:27:32.000]  因為呢
[00:27:32.000 --> 00:27:34.000]  退休是做你喜歡做的事
[00:27:34.000 --> 00:27:36.000]  是很快樂的
[00:27:36.000 --> 00:27:38.000]  我都叫
[00:27:38.000 --> 00:27:40.000]  差不多退休一個月
[00:27:40.000 --> 00:27:42.000]  是做你想做的事
[00:27:42.000 --> 00:27:44.000]  有目標的
[00:27:44.000 --> 00:27:46.000]  特別呢
[00:27:46.000 --> 00:27:48.000]  有很多金陵人士
[00:27:48.000 --> 00:27:50.000]  即是說
[00:27:50.000 --> 00:27:52.000]  60歲到70歲
[00:27:52.000 --> 00:27:54.000]  我們和上一代不同
[00:27:54.000 --> 00:27:56.000]  上一代就是
[00:27:56.000 --> 00:27:58.000]  年紀大的人通常知識比較低
[00:27:58.000 --> 00:28:00.000]  因為那時沒什麼機會受教育
[00:28:00.000 --> 00:28:02.000]  我們這一代的人
[00:28:02.000 --> 00:28:04.000]  退休又有健康
[00:28:04.000 --> 00:28:06.000]  又有知識
[00:28:06.000 --> 00:28:08.000]  又有錢
[00:28:08.000 --> 00:28:10.000]  很精明的
[00:28:10.000 --> 00:28:12.000]  很有活力的
[00:28:12.000 --> 00:28:14.000]  但沒有工作
[00:28:14.000 --> 00:28:16.000]  我們真的要尋找意義
[00:28:16.000 --> 00:28:20.000]  教會有很多機會
[00:28:20.000 --> 00:28:22.000]  很多的
[00:28:22.000 --> 00:28:24.000]  我們要為自己尋找意義
[00:28:24.000 --> 00:28:26.000]  你不要等別人找你
[00:28:26.000 --> 00:28:28.000]  你自己尋找意義
[00:28:28.000 --> 00:28:30.000]  怎樣活得更好
[00:28:30.000 --> 00:28:32.000]  做你應該做的事
[00:28:32.000 --> 00:28:34.000]  不要整天在家裡
[00:28:34.000 --> 00:28:36.000]  老公退休
[00:28:36.000 --> 00:28:38.000]  老婆一樣有的
[00:28:38.000 --> 00:28:40.000]  如果太太工作
[00:28:40.000 --> 00:28:42.000]  突然不工作回來
[00:28:42.000 --> 00:28:44.000]  一樣是不滿意老公
[00:28:44.000 --> 00:28:46.000]  老公又很慘的
[00:28:46.000 --> 00:28:48.000]  不過我不知道
[00:28:48.000 --> 00:28:50.000]  總之
[00:28:50.000 --> 00:28:52.000]  我們要知道
[00:28:52.000 --> 00:28:54.000]  工作不是上班
[00:28:54.000 --> 00:28:56.000]  是你的生命、時間、安排
[00:28:56.000 --> 00:29:00.000]  怎樣使得更有意義
[00:29:00.000 --> 00:29:02.000]  就不會影響你旁邊的
[00:29:02.000 --> 00:29:08.000]  我知道世人
[00:29:08.000 --> 00:29:10.000]  莫強而終身喜樂
[00:29:10.000 --> 00:29:12.000]  行善
[00:29:12.000 --> 00:29:14.000]  並且人人吃喝
[00:29:14.000 --> 00:29:16.000]  在他一切勞碌中
[00:29:16.000 --> 00:29:18.000]  享福
[00:29:18.000 --> 00:29:20.000]  是神的恩賜
[00:29:20.000 --> 00:29:22.000]  昨天好像說得很灰
[00:29:22.000 --> 00:29:24.000]  今天會說正面一點
[00:29:24.000 --> 00:29:26.000]  因為傳道書是說生活的
[00:29:26.000 --> 00:29:28.000]  傳道書是說一個
[00:29:28.000 --> 00:29:30.000]  中庸的生活
[00:29:30.000 --> 00:29:32.000]  而中庸的生活
[00:29:32.000 --> 00:29:34.000]  是知道我們意義在上帝那裡
[00:29:34.000 --> 00:29:36.000]  年輕人也好
[00:29:36.000 --> 00:29:38.000]  年長的也好
[00:29:38.000 --> 00:29:40.000]  等於終身喜樂行善
[00:29:40.000 --> 00:29:42.000]  其實最好就是
[00:29:42.000 --> 00:29:44.000]  終身喜樂快樂
[00:29:44.000 --> 00:29:46.000]  當然是好
[00:29:46.000 --> 00:29:48.000]  行善當然是好
[00:29:48.000 --> 00:29:50.000]  做好事
[00:29:50.000 --> 00:29:52.000]  並且人人吃喝
[00:29:52.000 --> 00:29:54.000]  一定的
[00:29:54.000 --> 00:29:56.000]  吃喝很快樂
[00:29:56.000 --> 00:29:58.000]  在一切勞碌中享福
[00:29:58.000 --> 00:30:00.000]  勞碌當中
[00:30:00.000 --> 00:30:02.000]  而去享福
[00:30:02.000 --> 00:30:04.000]  勞碌而不去享福
[00:30:04.000 --> 00:30:06.000]  勞碌是沒有意義的
[00:30:06.000 --> 00:30:08.000]  很辛苦找回來
[00:30:08.000 --> 00:30:10.000]  我們就去做
[00:30:10.000 --> 00:30:12.000]  因為是神的恩賜
[00:30:12.000 --> 00:30:14.000]  上帝創造我們在這個世界上
[00:30:14.000 --> 00:30:16.000]  去見證他
[00:30:16.000 --> 00:30:18.000]  活出一個樣式
[00:30:18.000 --> 00:30:20.000]  就是要開開心心
[00:30:20.000 --> 00:30:22.000]  快樂的人生
[00:30:22.000 --> 00:30:24.000]  你是會感染其他人
[00:30:24.000 --> 00:30:26.000]  所以基督徒不是很鼓鼾
[00:30:26.000 --> 00:30:28.000]  不是很優秀
[00:30:28.000 --> 00:30:30.000]  我們是會關心很多事情
[00:30:30.000 --> 00:30:32.000]  但我們開朗
[00:30:32.000 --> 00:30:34.000]  什麼叫做「憤」呢?
[00:30:34.000 --> 00:30:36.000]  憤和勞碌
[00:30:36.000 --> 00:30:38.000]  其實是相輔相成
[00:30:38.000 --> 00:30:40.000]  憤就是部分
[00:30:40.000 --> 00:30:42.000]  有主動而事
[00:30:42.000 --> 00:30:44.000]  人要爭取自己的部分
[00:30:44.000 --> 00:30:46.000]  但問題是
[00:30:46.000 --> 00:30:48.000]  我怎麼知道哪一部分是我的呢?
[00:30:48.000 --> 00:30:50.000]  分身家才算
[00:30:50.000 --> 00:30:52.000]  一個有錢人要分身家
[00:30:52.000 --> 00:30:54.000]  有五個兒子
[00:30:54.000 --> 00:30:56.000]  他不知道父親給他哪一部分
[00:30:56.000 --> 00:30:58.000]  有大份、小份
[00:30:58.000 --> 00:31:00.000]  或者是不動產
[00:31:00.000 --> 00:31:02.000]  或者是現金
[00:31:02.000 --> 00:31:04.000]  現在上帝有很多恩賜
[00:31:04.000 --> 00:31:06.000]  上帝有很多東西給
[00:31:06.000 --> 00:31:08.000]  他們的子民
[00:31:08.000 --> 00:31:10.000]  我們還會問
[00:31:10.000 --> 00:31:12.000]  主啊 究竟你給我什麼?
[00:31:12.000 --> 00:31:14.000]  「十份」就是指的意思
[00:31:14.000 --> 00:31:16.000]  我們就不會像外面說的
[00:31:16.000 --> 00:31:18.000]  命中有時終須有
[00:31:18.000 --> 00:31:20.000]  命中無時莫強求
[00:31:20.000 --> 00:31:22.000]  我們是會問
[00:31:22.000 --> 00:31:24.000]  上帝已經為我們
[00:31:24.000 --> 00:31:26.000]  預備了我們應得的東西
[00:31:26.000 --> 00:31:28.000]  所以我們在
[00:31:28.000 --> 00:31:30.000]  我們生命上最重要的就是
[00:31:30.000 --> 00:31:32.000]  我們聆聽神的話
[00:31:32.000 --> 00:31:34.000]  活在神的道裡
[00:31:34.000 --> 00:31:36.000]  去思考
[00:31:36.000 --> 00:31:38.000]  或者滲透
[00:31:38.000 --> 00:31:40.000]  去明白
[00:31:40.000 --> 00:31:42.000]  究竟什麼是我們的「份」
[00:31:42.000 --> 00:31:44.000]  「份」還有
[00:31:44.000 --> 00:31:46.000]  被動的
[00:31:46.000 --> 00:31:48.000]  上帝按他的旨意
[00:31:48.000 --> 00:31:50.000]  將屬於我們的「份」
[00:31:50.000 --> 00:31:52.000]  給我們
[00:31:52.000 --> 00:31:54.000]  如果繼續被動
[00:31:54.000 --> 00:31:56.000]  那上帝所給的
[00:31:56.000 --> 00:31:58.000]  就有限制了
[00:31:58.000 --> 00:32:00.000]  上帝不會給我們
[00:32:00.000 --> 00:32:02.000]  上帝給我們應得的「份」
[00:32:02.000 --> 00:32:04.000]  那我們就不要過份了
[00:32:04.000 --> 00:32:06.000]  我們領受上帝
[00:32:06.000 --> 00:32:08.000]  有些人恩賜多些 有些人恩賜少些
[00:32:08.000 --> 00:32:10.000]  有些人在生裡
[00:32:10.000 --> 00:32:12.000]  很豐富 有些人
[00:32:12.000 --> 00:32:14.000]  是比較少的
[00:32:14.000 --> 00:32:16.000]  沒那麼豐富的
[00:32:16.000 --> 00:32:18.000]  因為如果被動的話
[00:32:18.000 --> 00:32:20.000]  我們知道
[00:32:20.000 --> 00:32:22.000]  上帝給我們這麼多的時候
[00:32:22.000 --> 00:32:24.000]  我們就不要強求
[00:32:24.000 --> 00:32:26.000]  因為上帝給多的
[00:32:26.000 --> 00:32:28.000]  我們就收多
[00:32:28.000 --> 00:32:30.000]  給少的 他們就會收少
[00:32:30.000 --> 00:32:32.000]  在我們的信心和恩賜上
[00:32:32.000 --> 00:32:34.000]  我們就不要妄想
[00:32:34.000 --> 00:32:36.000]  但這個我們不知道的
[00:32:36.000 --> 00:32:38.000]  是吧?
[00:32:38.000 --> 00:32:40.000]  我們就真的要學習去聆聽
[00:32:40.000 --> 00:32:42.000]  忍耐
[00:32:42.000 --> 00:32:44.000]  然後在人生裡體驗
[00:32:44.000 --> 00:32:46.000]  很藝術性的
[00:32:46.000 --> 00:32:48.000]  不是一或二的
[00:32:48.000 --> 00:32:50.000]  因為上帝又沒有讓我們知道我們有多少
[00:32:50.000 --> 00:32:52.000]  很多時候我們會將
[00:32:52.000 --> 00:32:54.000]  進取和「份」混淆了
[00:32:54.000 --> 00:32:56.000]  拼命去做
[00:32:56.000 --> 00:32:58.000]  拿我的「份」
[00:32:58.000 --> 00:33:04.000]  進取的意思是消極的
[00:33:04.000 --> 00:33:08.000]  進取就是用我自己的方法去拿不屬於自己的「份」
[00:33:08.000 --> 00:33:10.000]  誰知道
[00:33:10.000 --> 00:33:12.000]  原來不是上帝給我們的
[00:33:12.000 --> 00:33:16.000]  上帝有時候給這些我
[00:33:16.000 --> 00:33:18.000]  不給那些我
[00:33:18.000 --> 00:33:20.000]  有時候我們拿不是屬於我的「份」
[00:33:20.000 --> 00:33:22.000]  就免力了
[00:33:22.000 --> 00:33:24.000]  有些人因為他的貪念慾望
[00:33:24.000 --> 00:33:26.000]  甚至狂妄自大
[00:33:26.000 --> 00:33:28.000]  縱然他拿了
[00:33:28.000 --> 00:33:30.000]  到最後
[00:33:30.000 --> 00:33:32.000]  其實在他的生命上
[00:33:32.000 --> 00:33:34.000]  是不好的
[00:33:34.000 --> 00:33:36.000]  勉強回來
[00:33:36.000 --> 00:33:38.000]  未必好的
[00:33:38.000 --> 00:33:40.000]  所以你要平衡
[00:33:40.000 --> 00:33:42.000]  「閒懶」就不進取
[00:33:42.000 --> 00:33:44.000]  什麼都不要
[00:33:44.000 --> 00:33:46.000]  這個也不好
[00:33:46.000 --> 00:33:48.000]  所以「過份」和「進取」
[00:33:48.000 --> 00:33:50.000]  我們要很平衡
[00:33:50.000 --> 00:33:52.000]  在我們生命的計劃
[00:33:52.000 --> 00:33:54.000]  我們應該拿多少
[00:33:54.000 --> 00:33:56.000]  我們應該做多少
[00:33:56.000 --> 00:33:58.000]  傳道書說了很多
[00:33:58.000 --> 00:34:00.000]  說這個「份」
[00:34:00.000 --> 00:34:02.000]  第二章十節說
[00:34:02.000 --> 00:34:04.000]  凡我眼所求的
[00:34:04.000 --> 00:34:06.000]  我沒有留下不給他
[00:34:06.000 --> 00:34:08.000]  我心所樂的
[00:34:08.000 --> 00:34:10.000]  我沒有禁止不享受
[00:34:10.000 --> 00:34:12.000]  因為我心為我一切所勞碌的快樂
[00:34:12.000 --> 00:34:14.000]  這是我勞碌中所得的「份」
[00:34:14.000 --> 00:34:16.000]  二章十節這裡
[00:34:16.000 --> 00:34:18.000]  是說所羅門
[00:34:18.000 --> 00:34:20.000]  所羅門有權有勢
[00:34:20.000 --> 00:34:22.000]  要風得風
[00:34:22.000 --> 00:34:24.000]  要雨得雨
[00:34:24.000 --> 00:34:26.000]  凡我所求的
[00:34:26.000 --> 00:34:28.000]  我沒有留下不給他
[00:34:28.000 --> 00:34:30.000]  因為他什麼都有
[00:34:30.000 --> 00:34:32.000]  凡我心所樂的
[00:34:32.000 --> 00:34:34.000]  我沒有禁止不享受
[00:34:34.000 --> 00:34:36.000]  所羅門自己和自己說
[00:34:36.000 --> 00:34:38.000]  我要的我不會不給他
[00:34:38.000 --> 00:34:40.000]  就是不給自己
[00:34:40.000 --> 00:34:42.000]  我要的我不會禁止不享受
[00:34:42.000 --> 00:34:44.000]  他說我的心為我一切所勞碌的快樂
[00:34:44.000 --> 00:34:46.000]  這是我勞碌中所得的「份」
[00:34:46.000 --> 00:34:48.000]  所羅門
[00:34:48.000 --> 00:34:50.000]  他會看
[00:34:50.000 --> 00:34:52.000]  他的勞碌
[00:34:52.000 --> 00:34:54.000]  是可以得所有的東西
[00:34:54.000 --> 00:34:56.000]  所以其實這裡
[00:34:56.000 --> 00:34:58.000]  有一個很
[00:34:58.000 --> 00:35:00.000]  有些狂妄
[00:35:00.000 --> 00:35:02.000]  有些很貪心的意思
[00:35:02.000 --> 00:35:04.000]  到三到九節
[00:35:04.000 --> 00:35:06.000]  繼續說
[00:35:06.000 --> 00:35:08.000]  他用心理察究
[00:35:08.000 --> 00:35:10.000]  怎樣用酒洗我的肉體
[00:35:10.000 --> 00:35:12.000]  怎樣用酒洗我的肉體
[00:35:12.000 --> 00:35:14.000]  怎樣用酒洗我的肉體
[00:35:14.000 --> 00:35:16.000]  怎樣用酒洗我的肉體舒暢
[00:35:16.000 --> 00:35:18.000]  這個所羅門自己說
[00:35:18.000 --> 00:35:20.000]  剛才說我要用
[00:35:20.000 --> 00:35:22.000]  勞碌要得我的份
[00:35:22.000 --> 00:35:24.000]  我要的我一定得到
[00:35:24.000 --> 00:35:26.000]  於是他就想
[00:35:26.000 --> 00:35:28.000]  怎樣用酒洗我的肉體舒暢
[00:35:28.000 --> 00:35:30.000]  我心卻仍以智慧引導我
[00:35:30.000 --> 00:35:32.000]  他是智慧人
[00:35:32.000 --> 00:35:34.000]  就算我喝酒享受
[00:35:34.000 --> 00:35:36.000]  我喝得很有品味
[00:35:36.000 --> 00:35:38.000]  我都要享受得最好的
[00:35:38.000 --> 00:35:40.000]  優遇我自珠如梅
[00:35:40.000 --> 00:35:42.000]  不要做不好的事
[00:35:42.000 --> 00:35:44.000]  喝酒
[00:35:44.000 --> 00:35:46.000]  我不知道什麼酒最好
[00:35:46.000 --> 00:35:48.000]  讓我看明世人在天下
[00:35:48.000 --> 00:35:50.000]  一生當行何事為美
[00:35:50.000 --> 00:35:52.000]  追求最美好的東西
[00:35:52.000 --> 00:35:54.000]  這個所羅門
[00:35:54.000 --> 00:35:56.000]  我為自己動大工程
[00:35:56.000 --> 00:35:58.000]  建造房屋栽種葡萄園
[00:35:58.000 --> 00:36:00.000]  他建了很多宮殿
[00:36:00.000 --> 00:36:02.000]  他有很大的公園
[00:36:02.000 --> 00:36:04.000]  在他周圍大興土木
[00:36:04.000 --> 00:36:06.000]  收造原有
[00:36:06.000 --> 00:36:08.000]  再其中栽種各樣的果木樹
[00:36:08.000 --> 00:36:10.000]  給自己享受
[00:36:10.000 --> 00:36:12.000]  他有這樣的能力
[00:36:12.000 --> 00:36:14.000]  挖造水池
[00:36:14.000 --> 00:36:16.000]  用來灌溉亂小的樹木
[00:36:16.000 --> 00:36:18.000]  所以所羅門晚年
[00:36:18.000 --> 00:36:20.000]  為了自己原故
[00:36:20.000 --> 00:36:22.000]  大興土木
[00:36:22.000 --> 00:36:24.000]  勞民傷財
[00:36:24.000 --> 00:36:26.000]  他認為這是他的份
[00:36:26.000 --> 00:36:28.000]  他認為是他的份
[00:36:28.000 --> 00:36:30.000]  我買到的葡萄
[00:36:30.000 --> 00:36:32.000]  也有生在家中的葡萄
[00:36:32.000 --> 00:36:34.000]  又有去到牛群羊群
[00:36:34.000 --> 00:36:36.000]  勝過以前在耶路撒冷
[00:36:36.000 --> 00:36:38.000]  中人所有的
[00:36:38.000 --> 00:36:40.000]  我為自己積足金銀
[00:36:40.000 --> 00:36:42.000]  和君王的財富
[00:36:42.000 --> 00:36:44.000]  並各省的財富
[00:36:44.000 --> 00:36:46.000]  又有歌唱男女
[00:36:46.000 --> 00:36:48.000]  有埋私班
[00:36:48.000 --> 00:36:50.000]  世人所喜愛的
[00:36:50.000 --> 00:36:52.000]  很多妃嬪
[00:36:52.000 --> 00:36:54.000]  這樣我就日見昌盛
[00:36:54.000 --> 00:36:56.000]  勝過以前在耶路撒冷中人
[00:36:56.000 --> 00:36:58.000]  我智慧仍然存留
[00:36:58.000 --> 00:37:00.000]  他覺得沒問題
[00:37:00.000 --> 00:37:02.000]  我有本事
[00:37:02.000 --> 00:37:04.000]  我皇帝
[00:37:04.000 --> 00:37:06.000]  我要什麼就什麼
[00:37:06.000 --> 00:37:08.000]  後來
[00:37:08.000 --> 00:37:10.000]  我察看我手上
[00:37:10.000 --> 00:37:12.000]  所經營的一切事
[00:37:12.000 --> 00:37:14.000]  和我勞碌所成的功
[00:37:14.000 --> 00:37:16.000]  誰知都是虛空
[00:37:16.000 --> 00:37:18.000]  都是暴風
[00:37:18.000 --> 00:37:20.000]  在日光之下
[00:37:20.000 --> 00:37:22.000]  毫無益處
[00:37:22.000 --> 00:37:24.000]  當他寫這個傳道書的時候
[00:37:24.000 --> 00:37:26.000]  其實所羅門那時
[00:37:26.000 --> 00:37:28.000]  在晚年是很危險
[00:37:28.000 --> 00:37:30.000]  中叛親離
[00:37:30.000 --> 00:37:32.000]  他所得的東西
[00:37:32.000 --> 00:37:34.000]  並沒有帶給他安全感
[00:37:34.000 --> 00:37:36.000]  也沒有帶給他一絲快樂
[00:37:36.000 --> 00:37:38.000]  他認為他有能力
[00:37:38.000 --> 00:37:40.000]  取得很多東西
[00:37:40.000 --> 00:37:42.000]  這是上帝給他的
[00:37:42.000 --> 00:37:44.000]  他認為這是上帝給他的份
[00:37:44.000 --> 00:37:46.000]  我就說他看錯了
[00:37:46.000 --> 00:37:48.000]  一個帝王
[00:37:48.000 --> 00:37:50.000]  上帝未必給他很多東西
[00:37:50.000 --> 00:37:52.000]  一個很窮的人
[00:37:52.000 --> 00:37:54.000]  上帝未必
[00:37:54.000 --> 00:37:56.000]  一個平民
[00:37:56.000 --> 00:37:58.000]  一個卑鄙的人
[00:37:58.000 --> 00:38:00.000]  上帝未必給他很少的東西
[00:38:00.000 --> 00:38:02.000]  他說以後
[00:38:02.000 --> 00:38:04.000]  要義齊
[00:38:04.000 --> 00:38:06.000]  我們尋求神
[00:38:06.000 --> 00:38:08.000]  安靜在神面前
[00:38:08.000 --> 00:38:10.000]  讓聖靈幫助我們
[00:38:10.000 --> 00:38:12.000]  不貪
[00:38:12.000 --> 00:38:14.000]  不會為了自己
[00:38:14.000 --> 00:38:16.000]  然後我們就
[00:38:16.000 --> 00:38:18.000]  將神所給我們的
[00:38:18.000 --> 00:38:20.000]  按照了多少
[00:38:20.000 --> 00:38:22.000]  來盡量的在當中感恩的生活
[00:38:22.000 --> 00:38:24.000]  所以所羅門他得盡一切的東西
[00:38:24.000 --> 00:38:26.000]  都沒有帶給他
[00:38:26.000 --> 00:38:28.000]  他沒有帶給他
[00:38:28.000 --> 00:38:30.000]  他沒有帶給他
[00:38:30.000 --> 00:38:32.000]  他得盡一切的東西
[00:38:32.000 --> 00:38:34.000]  到晚年的時候
[00:38:34.000 --> 00:38:36.000]  他發現所有的東西都沒有為他帶來平安
[00:38:36.000 --> 00:38:38.000]  沒有為他帶來快樂
[00:38:38.000 --> 00:38:40.000]  其實
[00:38:40.000 --> 00:38:42.000]  這個不是他的份
