
[00:00:00.000 --> 00:00:08.000]  世歷年初一,都要用中國人的禮,恭喜大家新年快樂,萬事勝意。
[00:16:30.000 --> 00:16:32.000]  好像我們男士的年齡,
[00:16:32.000 --> 00:16:34.000]  不是秘密,
[00:16:34.000 --> 00:16:36.000]  我們過了70歲的人,
[00:16:36.000 --> 00:16:38.000]  回顧以前70多年,
[00:16:38.000 --> 00:16:40.000]  你真的覺得一條路走,
[00:16:40.000 --> 00:16:42.000]  絕不是自覺的,
[00:16:42.000 --> 00:16:44.000]  有些人說,
[00:16:44.000 --> 00:16:46.000]  回算的成份很少,
[00:16:46.000 --> 00:16:48.000]  真是人算不如天算,
[00:16:48.000 --> 00:16:50.000]  回顧以往幾十年,
[00:16:50.000 --> 00:16:52.000]  兜兜轉轉,
[00:16:52.000 --> 00:16:54.000]  離離合合,
[00:16:54.000 --> 00:16:56.000]  形形鬆鬆,
[00:16:56.000 --> 00:16:58.000]  很多東西在當時來說,
[00:16:58.000 --> 00:17:00.000]  是不得不如此,
[00:17:00.000 --> 00:17:02.000]  事後回顧,
[00:17:02.000 --> 00:17:04.000]  是本來可以不如此,
[00:17:04.000 --> 00:17:06.000]  有些俗語是很適合的,
[00:17:06.000 --> 00:17:08.000]  時時和大家說過,
[00:17:08.000 --> 00:17:10.000]  彼俗的說話就不要說,
[00:17:10.000 --> 00:17:12.000]  六個字,六個syllables,
[00:17:12.000 --> 00:17:14.000]  已經表現出一種人之一智慧,
[00:17:14.000 --> 00:17:16.000]  早知,早知我是李嘉誠,
[00:17:16.000 --> 00:17:18.000]  早知李嘉誠只有一個,
[00:17:18.000 --> 00:17:20.000]  而且是那個,同名同姓的不算,
[00:17:20.000 --> 00:17:22.000]  真是有早知就沒有黑衣,
[00:17:22.000 --> 00:17:24.000]  很多年前,
[00:17:24.000 --> 00:17:26.000]  香港發現街邊有個白衣婆婆,
[00:17:26.000 --> 00:17:28.000]  真是草草海來,
[00:17:28.000 --> 00:17:30.000]  有記者訪問她,
[00:17:30.000 --> 00:17:32.000]  原來當年是上海灘,
[00:17:32.000 --> 00:17:34.000]  鼎鼎大名,首席花旦,
[00:17:34.000 --> 00:17:36.000]  是誰?你都不知道,
[00:17:36.000 --> 00:17:38.000]  你也說不見,
[00:17:38.000 --> 00:17:40.000]  內媒,那些媒可以內著東雪,
[00:17:40.000 --> 00:17:42.000]  是當時的上海灘頭,
[00:17:42.000 --> 00:17:44.000]  和阮寧玉,周璇,
[00:17:44.000 --> 00:17:46.000]  那些齊名的,
[00:17:46.000 --> 00:17:48.000]  後來為何變成白衣婆婆呢?
[00:17:48.000 --> 00:17:50.000]  變成黑衣婆婆呢?
[00:17:50.000 --> 00:17:52.000]  沒甚麼的,不善理財,
[00:17:52.000 --> 00:17:54.000]  不信奸人,
[00:17:54.000 --> 00:17:56.000]  奸人當然是男人,
[00:17:56.000 --> 00:17:58.000]  男人就壞一點,又負心又甚麼的,
[00:17:58.000 --> 00:18:00.000]  女人到後來很不好,
[00:18:00.000 --> 00:18:02.000]  通常都是一半,
[00:18:02.000 --> 00:18:04.000]  由於不信男人,
[00:18:04.000 --> 00:18:06.000]  當然男人有時身敗名裂,
[00:18:06.000 --> 00:18:08.000]  互相雷鬥雷,
[00:18:08.000 --> 00:18:10.000]  早知就別過去,
[00:18:10.000 --> 00:18:12.000]  有早知就沒黑衣,
[00:18:12.000 --> 00:18:14.000]  如果早知後來變黑衣婆婆,
[00:18:14.000 --> 00:18:16.000]  她早早做女明星之前,
[00:18:16.000 --> 00:18:18.000]  儲些錢,
[00:18:18.000 --> 00:18:20.000]  不要像香港某大男明星,
[00:18:20.000 --> 00:18:22.000]  全盛時期賺多少錢,
[00:18:22.000 --> 00:18:24.000]  後來甚麼都沒清,
[00:18:24.000 --> 00:18:26.000]  全燒了,賭了,
[00:18:26.000 --> 00:18:28.000]  不良習慣,最主要是賭錢,
[00:18:28.000 --> 00:18:30.000]  一秒鐘之內,全副身家沒了,
[00:18:30.000 --> 00:18:32.000]  嫖賭飲吹,
[00:18:32.000 --> 00:18:34.000]  多大不良習慣,
[00:18:34.000 --> 00:18:36.000]  賭錢賺得快,賭錢賺得快,
[00:18:36.000 --> 00:18:38.000]  一下下去,一秒鐘,
[00:18:38.000 --> 00:18:40.000]  幾十年的努力沒清,
[00:18:40.000 --> 00:18:42.000]  早知我不下注,
[00:18:42.000 --> 00:18:44.000]  早知我不要買大開小,
[00:18:44.000 --> 00:18:46.000]  又早知沒黑衣,
[00:18:46.000 --> 00:18:48.000]  所以聖經說這句,
[00:18:48.000 --> 00:18:50.000]  人心多有計謀,人的腳步是夜後下所一定,
[00:18:50.000 --> 00:18:52.000]  所以為何有些人
[00:18:52.000 --> 00:18:54.000]  有自信,尖叫寸鳴,
[00:18:54.000 --> 00:18:56.000]  算下三世書,
[00:18:56.000 --> 00:18:58.000]  就是覺得人實在無法掌握自己的路,
[00:18:58.000 --> 00:19:00.000]  以往覺得
[00:19:00.000 --> 00:19:02.000]  都知行錯多少路,
[00:19:02.000 --> 00:19:04.000]  將來更加前路茫茫,
[00:19:04.000 --> 00:19:06.000]  如果你相信
[00:19:06.000 --> 00:19:08.000]  有真信仰,就交托給上帝,
[00:19:08.000 --> 00:19:10.000]  否則,就信這,
[00:19:10.000 --> 00:19:12.000]  又信密宗,又信什麼,
[00:19:12.000 --> 00:19:14.000]  又信黑派,
[00:19:14.000 --> 00:19:16.000]  全部都騙你的,
[00:19:16.000 --> 00:19:18.000]  我介紹你一本書,說易經的書,
[00:19:18.000 --> 00:19:20.000]  真是成千上萬,
[00:19:20.000 --> 00:19:22.000]  《周易江湖》,是陝西師範出版社出的,
[00:19:22.000 --> 00:19:24.000]  好到極,那本是什麼?
[00:19:24.000 --> 00:19:26.000]  就是叫你不要信周易的書,
[00:19:26.000 --> 00:19:28.000]  即是歷來都是江湖人,
[00:19:28.000 --> 00:19:30.000]  全部過後孔明,
[00:19:30.000 --> 00:19:32.000]  你試揭下左傳,
[00:19:32.000 --> 00:19:34.000]  中國另一部經典,
[00:19:34.000 --> 00:19:36.000]  左傳內的尖算全部都靈,
[00:19:36.000 --> 00:19:38.000]  事後說下去,人都靈,
[00:19:38.000 --> 00:19:40.000]  叫做過後孔明,
[00:19:40.000 --> 00:19:42.000]  不要那麼容易信那些東西,
[00:19:42.000 --> 00:19:44.000]  千萬不要以為
[00:19:44.000 --> 00:19:46.000]  這些是中國經典,
[00:19:46.000 --> 00:19:48.000]  很多後人作下去,
[00:19:48.000 --> 00:19:50.000]  事後當然,
[00:19:50.000 --> 00:19:52.000]  如果當初是那麼靈,
[00:19:52.000 --> 00:19:54.000]  真是有這樣的人,有這樣的食飯神仙,
[00:19:54.000 --> 00:19:56.000]  歷史就不用走法了,
[00:19:56.000 --> 00:19:58.000]  是不是?
[00:19:58.000 --> 00:20:00.000]  《尊賢書》,21章31節,
[00:20:00.000 --> 00:20:02.000]  馬是為
[00:20:02.000 --> 00:20:04.000]  打仗之日預備的,
[00:20:04.000 --> 00:20:06.000]  德性乃在乎耶和華,
[00:20:06.000 --> 00:20:08.000]  淺白生動,有形象化,
[00:20:08.000 --> 00:20:10.000]  馬,21章31節,
[00:20:10.000 --> 00:20:12.000]  為打仗之日準備,
[00:20:12.000 --> 00:20:14.000]  即是說,盡人事以安天命,
[00:20:14.000 --> 00:20:16.000]  你想打仗,
[00:20:16.000 --> 00:20:18.000]  你和我打,what man horse,
[00:20:18.000 --> 00:20:20.000]  你知道我們廣東話有個what man horse,
[00:20:20.000 --> 00:20:22.000]  what man horse,
[00:20:22.000 --> 00:20:24.000]  首先你要出man和出horse,
[00:20:24.000 --> 00:20:26.000]  man,由你自己去拍下胸口,
[00:20:26.000 --> 00:20:28.000]  你就是man,
[00:20:28.000 --> 00:20:30.000]  在manny出來,horse,
[00:20:30.000 --> 00:20:32.000]  你能夠準備的就是
[00:20:32.000 --> 00:20:34.000]  準備人,準備馬,
[00:20:34.000 --> 00:20:36.000]  我們一群人馬,在Penang Hill車站附近,
[00:20:36.000 --> 00:20:38.000]  決一死戰,
[00:20:38.000 --> 00:20:40.000]  什麼事?下棋而已,
[00:20:40.000 --> 00:20:42.000]  但是馬就為
[00:20:42.000 --> 00:20:44.000]  決勝之日準備,但是呢?
[00:20:44.000 --> 00:20:46.000]  德性乃在乎耶和華,
[00:20:46.000 --> 00:20:48.000]  贏贏,
[00:20:48.000 --> 00:20:50.000]  你出馬,人家出馬,
[00:20:50.000 --> 00:20:52.000]  人家出馬,人家出馬,
[00:20:52.000 --> 00:20:54.000]  是不是?下棋,
[00:20:54.000 --> 00:20:56.000]  你會炮二評五,
[00:20:56.000 --> 00:20:58.000]  人家都會馬八進七,
[00:20:58.000 --> 00:21:00.000]  你居一評二,他就居九評八,
[00:21:00.000 --> 00:21:02.000]  再做一人會下棋吧,
[00:21:02.000 --> 00:21:04.000]  女孩子通常下棋不是特別有興趣,
[00:21:04.000 --> 00:21:06.000]  不過有時候女棋王也很厲害,
[00:21:06.000 --> 00:21:08.000]  女孩子除非她不喜歡,
[00:21:08.000 --> 00:21:10.000]  一喜歡你就一定輸,
[00:21:10.000 --> 00:21:12.000]  我那天見到一個廣州來的,
[00:21:12.000 --> 00:21:14.000]  說很厲害,
[00:21:14.000 --> 00:21:16.000]  總之不管厲害不厲害也好,
[00:21:16.000 --> 00:21:18.000]  德性在乎耶和華,
[00:21:18.000 --> 00:21:20.000]  可見萬事如意
[00:21:20.000 --> 00:21:22.000]  是拿來講,
[00:21:22.000 --> 00:21:24.000]  所以我們中國人有時候恭喜新年,
[00:21:24.000 --> 00:21:26.000]  萬事如意,
[00:21:26.000 --> 00:21:28.000]  有什麼可能萬事如意?
[00:21:28.000 --> 00:21:30.000]  萬事如意,我希望你拿錯一封利是給我,
[00:21:30.000 --> 00:21:32.000]  你本來今天派利是,
[00:21:32.000 --> 00:21:34.000]  小朋友都會想,
[00:21:34.000 --> 00:21:36.000]  就弄一本硬的一毫子的給我,
[00:21:36.000 --> 00:21:38.000]  軟的一千元的給他,
[00:21:38.000 --> 00:21:40.000]  誰不知萬事如意,希望你神推鬼,
[00:21:40.000 --> 00:21:42.000]  拿錯利是封,一拿就拿給我,
[00:21:42.000 --> 00:21:44.000]  拿給我你沒得退回,
[00:21:44.000 --> 00:21:46.000]  那封軟的就給我,
[00:21:46.000 --> 00:21:48.000]  那封一千元的利是給我,
[00:21:48.000 --> 00:21:50.000]  鬥拿那封給他,
[00:21:50.000 --> 00:21:52.000]  那封錢你不夠賺,
[00:21:52.000 --> 00:21:54.000]  但最緊的又是硬的,
[00:21:54.000 --> 00:21:56.000]  原來真的不是萬事如意,
[00:21:56.000 --> 00:21:58.000]  所以萬事勝意,
[00:21:58.000 --> 00:22:00.000]  為什麼說基督徒
[00:22:00.000 --> 00:22:02.000]  特別應該講萬事勝意呢?
[00:22:02.000 --> 00:22:04.000]  《彝彩下書》55章8節,
[00:22:04.000 --> 00:22:06.000]  那段經文很出名,
[00:22:06.000 --> 00:22:08.000]  耶和華說,
[00:22:08.000 --> 00:22:10.000]  我的意念非同你們的意念,
[00:22:10.000 --> 00:22:12.000]  我的道路非同你們的道路,
[00:22:12.000 --> 00:22:14.000]  天怎樣高過地,
[00:22:14.000 --> 00:22:16.000]  照樣我的道路
[00:22:16.000 --> 00:22:18.000]  高過你們的道路,
[00:22:18.000 --> 00:22:20.000]  我的意念高過你們的意念,
[00:22:20.000 --> 00:22:22.000]  是不是很出名?
[00:22:22.000 --> 00:22:24.000]  55章8節,《彝彩下書》,
[00:22:24.000 --> 00:22:26.000]  耶和華說,
[00:22:26.000 --> 00:22:28.000]  我的意念非同你們的意念,
[00:22:28.000 --> 00:22:30.000]  剛才不是說,
[00:22:30.000 --> 00:22:32.000]  有些人說,我都幾乎想接受基督教,
[00:22:32.000 --> 00:22:34.000]  但我最不信,因為我很愛國,
[00:22:34.000 --> 00:22:36.000]  我很民族主義,
[00:22:36.000 --> 00:22:38.000]  我覺得上帝不給我們中國人面子,
[00:22:38.000 --> 00:22:40.000]  有什麼理由我們炎黃子孫,
[00:22:40.000 --> 00:22:42.000]  到現在十四五億,
[00:22:42.000 --> 00:22:44.000]  耶穌基督當初應該降生在
[00:22:44.000 --> 00:22:46.000]  不是山東就是山西,
[00:22:46.000 --> 00:22:48.000]  最多廣東或者廣西也好,
[00:22:48.000 --> 00:22:50.000]  才有面子,我們中國人,
[00:22:50.000 --> 00:22:52.000]  正如以色列,
[00:22:52.000 --> 00:22:54.000]  以色列看地圖,很小,
[00:22:54.000 --> 00:22:56.000]  你不要以為,所羅門王之時,
[00:22:56.000 --> 00:22:58.000]  很大很大,我們不用出唐太宗,
[00:22:58.000 --> 00:23:00.000]  出宋太祖,都已經贏過他,
[00:23:00.000 --> 00:23:02.000]  那個地方,那個疆域,
[00:23:02.000 --> 00:23:04.000]  是不是?但是耶和華的意念
[00:23:04.000 --> 00:23:06.000]  非同你們的意念,
[00:23:06.000 --> 00:23:08.000]  他降生的那個就在歐亞
[00:23:08.000 --> 00:23:10.000]  飛機的大陸的中間,
[00:23:10.000 --> 00:23:12.000]  他又不是亞歷山大大帝,
[00:23:12.000 --> 00:23:14.000]  又不是暴君尼祿,
[00:23:14.000 --> 00:23:16.000]  又不是漢武帝,又不是秦始皇,
[00:23:16.000 --> 00:23:18.000]  又不是這個
[00:23:18.000 --> 00:23:20.000]  是印度的
[00:23:20.000 --> 00:23:22.000]  那個那個那個戒日王阿蘇卡,
[00:23:22.000 --> 00:23:24.000]  就是一個小國寡民,
[00:23:24.000 --> 00:23:26.000]  還降生在一個
[00:23:26.000 --> 00:23:28.000]  貧窮的木匠家庭,
[00:23:28.000 --> 00:23:30.000]  有些佛教人,
[00:23:30.000 --> 00:23:32.000]  我們的教主厲害,
[00:23:32.000 --> 00:23:34.000]  王子來的,其實是尼泊爾,
[00:23:34.000 --> 00:23:36.000]  北印度一個小邦,
[00:23:36.000 --> 00:23:38.000]  不過有些人,當然是三分顏色當大紅,
[00:23:38.000 --> 00:23:40.000]  那又怎樣?你樣樣看法,
[00:23:40.000 --> 00:23:42.000]  就不在乎自己的教主是什麼出身,
[00:23:42.000 --> 00:23:44.000]  何必要說太子就誇耀別人,
[00:23:44.000 --> 00:23:46.000]  你們耶穌基督,
[00:23:46.000 --> 00:23:48.000]  喂,就是木頭,
[00:23:48.000 --> 00:23:50.000]  而且不出名,如果是跨國公司,
[00:23:50.000 --> 00:23:52.000]  這個木業的
[00:23:52.000 --> 00:23:54.000]  大經理,那就說而已,
[00:23:54.000 --> 00:23:56.000]  這個是神的主意,
[00:23:56.000 --> 00:23:58.000]  但是結果現在全世界,
[00:23:58.000 --> 00:24:00.000]  二千年來,
[00:24:00.000 --> 00:24:02.000]  多少有權勢,多少有學問的人,
[00:24:02.000 --> 00:24:04.000]  都低手苦心,
[00:24:04.000 --> 00:24:06.000]  所以最好,
[00:24:06.000 --> 00:24:08.000]  公祝新年,喜樂蒙福,
[00:24:08.000 --> 00:24:10.000]  萬事勝意,
[00:24:10.000 --> 00:24:12.000]  就比較對,
[00:24:12.000 --> 00:24:14.000]  怎樣萬事勝意呢?
[00:24:14.000 --> 00:24:16.000]  哥林多後書十二章九節,
[00:24:16.000 --> 00:24:18.000]  神的恩典救我們而用,
[00:24:18.000 --> 00:24:20.000]  祂的能力
[00:24:20.000 --> 00:24:22.000]  在人的軟弱上得到完全,
[00:24:22.000 --> 00:24:24.000]  這些經文,
[00:24:24.000 --> 00:24:26.000]  初看好像很淺淡,很平淡,
[00:24:26.000 --> 00:24:28.000]  越想越有意思,
[00:24:28.000 --> 00:24:30.000]  我們人的智慧窮的時候,
[00:24:30.000 --> 00:24:32.000]  人束手無策的時候,
[00:24:32.000 --> 00:24:34.000]  這個神的能力,
[00:24:34.000 --> 00:24:36.000]  恩典就完全,
[00:24:36.000 --> 00:24:38.000]  昨晚我們教會有個朋友
[00:24:38.000 --> 00:24:40.000]  金婚紀念,
[00:24:40.000 --> 00:24:42.000]  坐在旁邊,
[00:24:42.000 --> 00:24:44.000]  香港很著名的,
[00:24:44.000 --> 00:24:46.000]  我們都認識他,
[00:24:46.000 --> 00:24:48.000]  蘇榮銳牧師的一封家書,
[00:24:48.000 --> 00:24:50.000]  原來在電腦,
[00:24:50.000 --> 00:24:52.000]  認識電腦的,
[00:24:52.000 --> 00:24:54.000]  我們非電腦人物,
[00:24:54.000 --> 00:24:56.000]  最近有件不幸的事情,
[00:24:56.000 --> 00:24:58.000]  他的媳婦,
[00:24:58.000 --> 00:25:00.000]  去到美國,
[00:25:00.000 --> 00:25:02.000]  預備聽見第二個男孫出世,
[00:25:02.000 --> 00:25:04.000]  大家知道這件事,
[00:25:04.000 --> 00:25:06.000]  第二個男孫出世的好事,
[00:25:06.000 --> 00:25:08.000]  誰知電話前後兩三分鐘,
[00:25:08.000 --> 00:25:10.000]  兒子的電話打來,
[00:25:10.000 --> 00:25:12.000]  由歡喜到忽然哭,
[00:25:12.000 --> 00:25:14.000]  再打來,死了,
[00:25:14.000 --> 00:25:16.000]  你猜怎樣呢?
[00:25:16.000 --> 00:25:18.000]  一種六萬個產婦才有的情形,
[00:25:18.000 --> 00:25:20.000]  那種情形一出現,
[00:25:20.000 --> 00:25:22.000]  以現代美國那麼高科技,
[00:25:22.000 --> 00:25:24.000]  都無法救,都無法預防,
[00:25:24.000 --> 00:25:26.000]  就是嬰兒出世前,
[00:25:26.000 --> 00:25:28.000]  陽胎胎水都流入血管處,
[00:25:28.000 --> 00:25:30.000]  兩分鐘之內就死了,
[00:25:30.000 --> 00:25:32.000]  無法救,
[00:25:32.000 --> 00:25:34.000]  例如舊時陳伯姑,
[00:25:34.000 --> 00:25:36.000]  張祿姑節生,
[00:25:36.000 --> 00:25:38.000]  現在那麼高科技都無,
[00:25:38.000 --> 00:25:40.000]  但剛剛好就是她,
[00:25:40.000 --> 00:25:42.000]  本來滿懷高興,
[00:25:42.000 --> 00:25:44.000]  預備開車去到美國,
[00:25:44.000 --> 00:25:46.000]  在電話處聽下第二個男孫出世的訊息,
[00:25:46.000 --> 00:25:48.000]  誰知變了,
[00:25:48.000 --> 00:25:50.000]  那個男孫幾乎變了植物人,
[00:25:50.000 --> 00:25:52.000]  因為缺氧,現在急救,
[00:25:52.000 --> 00:25:54.000]  好似說救得回,
[00:25:54.000 --> 00:25:56.000]  但那個媳婦就無了,
[00:25:56.000 --> 00:25:58.000]  孫獲思後來還要港島,
[00:25:58.000 --> 00:26:00.000]  還要主持喪禮,
[00:26:00.000 --> 00:26:02.000]  主持喪禮,
[00:26:02.000 --> 00:26:04.000]  對一個傳道人來說,
[00:26:04.000 --> 00:26:06.000]  平時都是安慰人,帶領人,
[00:26:06.000 --> 00:26:08.000]  但這件事就離道,
[00:26:08.000 --> 00:26:10.000]  權承為主作公,
[00:26:10.000 --> 00:26:12.000]  主的忠祖,
[00:26:12.000 --> 00:26:14.000]  偏偏就這樣,
[00:26:14.000 --> 00:26:16.000]  兒子都說不公道,
[00:26:16.000 --> 00:26:18.000]  世事無人知,
[00:26:18.000 --> 00:26:20.000]  舊時韓語都說,
[00:26:20.000 --> 00:26:22.000]  天者成難測,神者成難明,
[00:26:22.000 --> 00:26:24.000]  理者不可推,受者不可知,
[00:26:24.000 --> 00:26:26.000]  世事無人知,
[00:26:26.000 --> 00:26:28.000]  有時可能神愛傳道,
[00:26:28.000 --> 00:26:30.000]  就是這樣,
[00:26:30.000 --> 00:26:32.000]  所以就通過祂的手做一個示範,
[00:26:32.000 --> 00:26:34.000]  唯有信服,唯有接受,
[00:26:34.000 --> 00:26:36.000]  唯有知道,凡事,
[00:26:36.000 --> 00:26:38.000]  他得這句說話都很對,
[00:26:38.000 --> 00:26:40.000]  很多人都聽過這句說話,
[00:26:40.000 --> 00:26:42.000]  不要問why,
[00:26:42.000 --> 00:26:44.000]  問what,問how,
[00:26:44.000 --> 00:26:46.000]  問why是無得問的,
[00:26:46.000 --> 00:26:48.000]  世事我們怎知,
[00:26:48.000 --> 00:26:50.000]  怎可萬事如意,甚至萬事勝意,
[00:26:50.000 --> 00:26:52.000]  不過意都是神的意思,不是我們的意思,
[00:26:52.000 --> 00:26:54.000]  唯有說,這件事這樣發生,
[00:26:54.000 --> 00:26:56.000]  我們怎樣維持信心,
[00:26:56.000 --> 00:26:58.000]  怎樣信服神的主意,
[00:26:58.000 --> 00:27:00.000]  怎樣做好動機,
[00:27:00.000 --> 00:27:02.000]  怎樣安心做好應該做的事,
[00:27:02.000 --> 00:27:04.000]  而不是甚麼都問,
[00:27:04.000 --> 00:27:06.000]  有得答案嗎?
[00:27:06.000 --> 00:27:08.000]  我們人的智慧有限,
[00:27:08.000 --> 00:27:10.000]  真正的奧秘亦無法知,
[00:27:10.000 --> 00:27:12.000]  我幾十年忠心事主,
[00:27:12.000 --> 00:27:14.000]  我講了那麼多道,
[00:27:14.000 --> 00:27:16.000]  為何這件事降身在我這裏?
[00:27:16.000 --> 00:27:18.000]  為何不讓我們呢?
[00:27:18.000 --> 00:27:20.000]  有時要這樣看,這樣想會心平氣和,
[00:27:20.000 --> 00:27:22.000]  否則一定像澳洲出世,
[00:27:22.000 --> 00:27:24.000]  十元錢,動不動就拍檯拍椅,
[00:27:24.000 --> 00:27:26.000]  unfair, unfair, unfair,
[00:27:26.000 --> 00:27:28.000]  甚麼是fair?
[00:27:28.000 --> 00:27:30.000]  你說unfair,
[00:27:30.000 --> 00:27:32.000]  為何我們自小幾百度近視,
[00:27:32.000 --> 00:27:34.000]  後來成千度,
[00:27:34.000 --> 00:27:36.000]  後來百內章,
[00:27:36.000 --> 00:27:38.000]  到現在甚麼甚麼,
[00:27:38.000 --> 00:27:40.000]  有些人不知多學問,半度近視都沒有,
[00:27:40.000 --> 00:27:42.000]  為何我們那麼辛苦捱,
[00:27:42.000 --> 00:27:44.000]  捱到甚麼程度,
[00:27:44.000 --> 00:27:46.000]  才能儲蓄,
[00:27:46.000 --> 00:27:48.000]  等於李嘉誠兒子的零頭,
[00:27:48.000 --> 00:27:50.000]  因為他懂得看地圖,
[00:27:50.000 --> 00:27:52.000]  就投胎,
[00:27:52.000 --> 00:27:54.000]  有投胎這回事,
[00:27:54.000 --> 00:27:56.000]  投胎前可以看地圖,
[00:27:56.000 --> 00:27:58.000]  懂得看地圖投胎,
[00:27:58.000 --> 00:28:00.000]  當然用比喻,
[00:28:00.000 --> 00:28:02.000]  看清楚,這家有錢,
[00:28:02.000 --> 00:28:04.000]  這家大富大貴,
[00:28:04.000 --> 00:28:06.000]  很多事,
[00:28:06.000 --> 00:28:08.000]  說來話長,
[00:28:08.000 --> 00:28:10.000]  所以說,
[00:28:10.000 --> 00:28:12.000]  神的道路,不同我們的道路,
[00:28:12.000 --> 00:28:14.000]  總之因典咎容,
[00:28:14.000 --> 00:28:16.000]  蘇牧師都引述這些說話,
[00:28:16.000 --> 00:28:18.000]  總之,
[00:28:18.000 --> 00:28:20.000]  有這種信念,
[00:28:20.000 --> 00:28:22.000]  當初羅馬的信徒,
[00:28:22.000 --> 00:28:24.000]  可以面對獅子坑的危險,
[00:28:24.000 --> 00:28:26.000]  一路一路,上帝
[00:28:26.000 --> 00:28:28.000]  假借我們每一個人,
[00:28:28.000 --> 00:28:30.000]  每一個人是神的工具,
[00:28:30.000 --> 00:28:32.000]  他的用意是怎樣,我們就不知,
[00:28:32.000 --> 00:28:34.000]  總之做好我們的信仰本份,
[00:28:34.000 --> 00:28:36.000]  唯有這樣互相勉勵,
[00:28:36.000 --> 00:28:38.000]  所以,肥立比書四章六至七節,
[00:28:38.000 --> 00:28:40.000]  大家都很熟悉,
[00:28:40.000 --> 00:28:42.000]  肥立比書四章六至七節,
[00:28:42.000 --> 00:28:44.000]  應當一無掛慮,只要凡事直著禱告,
[00:28:44.000 --> 00:28:46.000]  祈求,
[00:28:46.000 --> 00:28:48.000]  感謝,三樣東西,
[00:28:48.000 --> 00:28:50.000]  將所要的高騷神,
[00:28:50.000 --> 00:28:52.000]  神的
[00:28:52.000 --> 00:28:54.000]  這個呢,
[00:28:54.000 --> 00:28:56.000]  就會有出人意外的平安,
[00:28:56.000 --> 00:28:58.000]  神所給出人意外的平安,
[00:28:58.000 --> 00:29:00.000]  必在基督耶穌裡,保守你們的心懷意念,
[00:29:00.000 --> 00:29:02.000]  聖經文字很淺白,
[00:29:02.000 --> 00:29:04.000]  但是很深,
[00:29:04.000 --> 00:29:06.000]  即是很周密的,
[00:29:06.000 --> 00:29:08.000]  他不是說,應該一無掛慮,
[00:29:08.000 --> 00:29:10.000]  只要凡著禱告,
[00:29:10.000 --> 00:29:12.000]  上帝就自然成全你了,
[00:29:12.000 --> 00:29:14.000]  咦,這樣和黃大仙有什麼分別?
[00:29:14.000 --> 00:29:16.000]  我們很多人,
[00:29:16.000 --> 00:29:18.000]  有信徒,都很容易將上帝黃大仙化,
[00:29:18.000 --> 00:29:20.000]  為什麼黃大仙化呢?
[00:29:20.000 --> 00:29:22.000]  心想事成,
[00:29:22.000 --> 00:29:24.000]  祈禱那樣就那樣,
[00:29:24.000 --> 00:29:26.000]  你又祈禱你的小孩,
[00:29:26.000 --> 00:29:28.000]  HSC,
[00:29:28.000 --> 00:29:30.000]  很多優異,
[00:29:30.000 --> 00:29:32.000]  他又祈禱他的小孩,
[00:29:32.000 --> 00:29:34.000]  入雪大醫科,
[00:29:34.000 --> 00:29:36.000]  那麼上帝就誰了?
[00:29:36.000 --> 00:29:38.000]  而是怎樣呢?
[00:29:38.000 --> 00:29:40.000]  神所出人意料的平安,
[00:29:40.000 --> 00:29:42.000]  祂給的平安,
[00:29:42.000 --> 00:29:44.000]  祂不是說你求什麼就給什麼,
[00:29:44.000 --> 00:29:46.000]  而是給的平安,
[00:29:46.000 --> 00:29:48.000]  因為耶穌基督是一個標準,
[00:29:48.000 --> 00:29:50.000]  要符合神的主義,
[00:29:50.000 --> 00:29:52.000]  符合信仰的立場,
[00:29:52.000 --> 00:29:54.000]  保守你的心懷意念,
[00:29:54.000 --> 00:29:56.000]  祂並沒有說,
[00:29:56.000 --> 00:29:58.000]  求則得之,
[00:29:58.000 --> 00:30:00.000]  並沒有說,
[00:30:00.000 --> 00:30:02.000]  你求什麼就有什麼,
[00:30:02.000 --> 00:30:04.000]  求什麼就有什麼,
[00:30:04.000 --> 00:30:06.000]  你求打劫銀行得利,
[00:30:06.000 --> 00:30:08.000]  那時候引述過,
[00:30:08.000 --> 00:30:10.000]  很多年前和大家說過,
[00:30:10.000 --> 00:30:12.000]  我們布里斯本有個前輩,
[00:30:12.000 --> 00:30:14.000]  大約幾十年,
[00:30:14.000 --> 00:30:16.000]  他只是說民間信仰的好笑,
[00:30:16.000 --> 00:30:18.000]  讀給大家聽,
[00:30:18.000 --> 00:30:20.000]  拆佬拜關公,
[00:30:20.000 --> 00:30:22.000]  保佑他打劫成功,
[00:30:22.000 --> 00:30:24.000]  警察又拜關公,
[00:30:24.000 --> 00:30:26.000]  保佑他捉賊立大功,
[00:30:26.000 --> 00:30:28.000]  無論黑白兩道都拜,
[00:30:28.000 --> 00:30:30.000]  沒有關公,
[00:30:30.000 --> 00:30:32.000]  結果關公顯神通,
[00:30:32.000 --> 00:30:34.000]  警匪大戰,
[00:30:34.000 --> 00:30:36.000]  到現在都未收工,
[00:30:36.000 --> 00:30:38.000]  講到第七次都有,
[00:30:38.000 --> 00:30:40.000]  大家都還笑,可見是挺好笑的,
[00:30:40.000 --> 00:30:42.000]  即是說,
[00:30:42.000 --> 00:30:44.000]  求則得之,
[00:30:44.000 --> 00:30:46.000]  神通是誰?
[00:30:46.000 --> 00:30:48.000]  我又拜另一個民間故事,
[00:30:48.000 --> 00:30:50.000]  有個土地公,
