
[00:00:00.000 --> 00:00:06.000]  今晚真是一個很難得的研討機會
[00:15:20.000 --> 00:15:21.000]  這種信念背後就是一位
[00:15:21.000 --> 00:15:23.000]  最高的主宰者
[00:15:23.000 --> 00:15:27.000]  他又是干涉整個世界的事情的發生
[00:15:27.000 --> 00:15:29.000]  他又在人類的思想裡面
[00:15:29.000 --> 00:15:30.000]  要求人有道德的標準
[00:15:30.000 --> 00:15:33.000]  這兩樣東西都在這位最高的主宰上面
[00:15:33.000 --> 00:15:35.000]  既然必須要存在的話
[00:15:35.000 --> 00:15:36.000]  那這個就是上帝了
[00:15:36.000 --> 00:15:38.000]  所以老公人你不用擔心
[00:15:38.000 --> 00:15:39.000]  還有的
[00:15:39.000 --> 00:15:41.000]  理性找不到上帝了
[00:15:41.000 --> 00:15:42.000]  道德可以找到
[00:15:42.000 --> 00:15:45.000]  這個就在十九世紀的神學裡面
[00:15:45.000 --> 00:15:46.000]  就找他出路了
[00:15:46.000 --> 00:15:47.000]  哇 很高興
[00:15:47.000 --> 00:15:49.000]  很幸運可以繼續說下去
[00:15:49.000 --> 00:15:51.000]  其中有幾個人最出名的就是
[00:15:51.000 --> 00:15:53.000]  Albert Richel
[00:15:53.000 --> 00:15:56.000]  這個就叫做新康德主義的學派
[00:15:56.000 --> 00:15:58.000]  Albert Richel
[00:15:58.000 --> 00:16:01.000]  那麼Albert Richel就是從一個道德的角度來說
[00:16:01.000 --> 00:16:03.000]  所謂基督教之所以輝煌
[00:16:03.000 --> 00:16:05.000]  不是因為他理性上的好東西
[00:16:05.000 --> 00:16:07.000]  又不是因為他能夠論證什麼
[00:16:07.000 --> 00:16:09.000]  只是因為在信仰上面
[00:16:09.000 --> 00:16:13.000]  他可以找到最終極的道德上面的建立
[00:16:13.000 --> 00:16:15.000]  所以這個
[00:16:15.000 --> 00:16:18.000]  接著就是一些比較出名的神學家
[00:16:18.000 --> 00:16:20.000]  就是他的學派裡面
[00:16:20.000 --> 00:16:21.000]  William Herman
[00:16:21.000 --> 00:16:24.000]  William Herman其實就是巴特的老師
[00:16:24.000 --> 00:16:27.000]  Adolf von Hanach
[00:16:27.000 --> 00:16:29.000]  這個是很著名的歷史學家
[00:16:29.000 --> 00:16:31.000]  教會史學家
[00:16:31.000 --> 00:16:32.000]  教會神學史學家
[00:16:32.000 --> 00:16:34.000]  也是巴特的老師
[00:16:34.000 --> 00:16:35.000]  你開始看到了
[00:16:35.000 --> 00:16:36.000]  他開始就
[00:16:36.000 --> 00:16:39.000]  就埋身了到巴特了
[00:16:39.000 --> 00:16:40.000]  那麼這個von Hanach
[00:16:40.000 --> 00:16:42.000]  可以說是一個最有代表性的
[00:16:42.000 --> 00:16:44.000]  von Hanach的講法
[00:16:44.000 --> 00:16:45.000]  其實von Hanach
[00:16:45.000 --> 00:16:49.000]  就是他在1900年
[00:16:49.000 --> 00:16:50.000]  最重要的
[00:16:50.000 --> 00:16:52.000]  1900年他出版了一本書
[00:16:52.000 --> 00:16:54.000]  我們英文翻譯叫做
[00:16:54.000 --> 00:16:55.000]  Sammorsi基督教
[00:16:55.000 --> 00:16:57.000]  What is Christianity
[00:16:57.000 --> 00:16:58.000]  1900年
[00:16:58.000 --> 00:17:01.000]  可以說是標誌著20世紀的來臨的時候
[00:17:01.000 --> 00:17:02.000]  他就出版了這本書
[00:17:02.000 --> 00:17:05.000]  德文是Vesen den Christentum
[00:17:05.000 --> 00:17:07.000]  Vesen den Christentum這個意思就是
[00:17:07.000 --> 00:17:09.000]  基督教的essence
[00:17:09.000 --> 00:17:11.000]  就是基督教的本質是什麼呢
[00:17:11.000 --> 00:17:13.000]  在裡面就說基督教是四樣東西
[00:17:13.000 --> 00:17:15.000]  第一,the fatherhood of God
[00:17:15.000 --> 00:17:17.000]  第二,the brotherhood of man
[00:17:17.000 --> 00:17:20.000]  第三,the infinite worth of human souls
[00:17:20.000 --> 00:17:23.000]  第四樣是the ethical ideal of the kingdom of God
[00:17:23.000 --> 00:17:24.000]  你有沒有留意這四樣東西
[00:17:24.000 --> 00:17:29.000]  這四樣東西全部都是一個道德人性最高的表現
[00:17:29.000 --> 00:17:30.000]  基督教是什麼呢
[00:17:30.000 --> 00:17:31.000]  基督教的本質四樣東西
[00:17:31.000 --> 00:17:36.000]  第一,就是上帝是眾人的天父
[00:17:36.000 --> 00:17:37.000]  fatherhood of God
[00:17:37.000 --> 00:17:41.000]  第二,人類皆為兄弟姊妹
[00:17:41.000 --> 00:17:43.000]  the brotherhood of man
[00:17:43.000 --> 00:17:46.000]  用回今天比較political correct的兄弟姊妹
[00:17:46.000 --> 00:17:47.000]  當然了
[00:17:47.000 --> 00:17:49.000]  不只是兄弟
[00:17:49.000 --> 00:17:54.000]  第三,人類的心靈是有無窮的潛質
[00:17:54.000 --> 00:17:56.000]  the infinite worth of the human souls
[00:17:56.000 --> 00:17:59.000]  第四,就是the kingdom of God
[00:17:59.000 --> 00:18:04.000]  天國降臨的時候帶來人類最高的道德理想
[00:18:04.000 --> 00:18:06.000]  ethical ideal
[00:18:06.000 --> 00:18:07.000]  什麼是基督教
[00:18:07.000 --> 00:18:08.000]  就是這四樣東西
[00:18:08.000 --> 00:18:14.000]  整個基督教向著這個完全樂觀的人類的文明進發
[00:18:14.000 --> 00:18:18.000]  就是把基督教的本質壓在人類的文明
[00:18:18.000 --> 00:18:19.000]  人類越文明
[00:18:19.000 --> 00:18:23.000]  基督教就只會說出人類的偉大和文明之處
[00:18:23.000 --> 00:18:26.000]  所以基督教永遠有市場
[00:18:26.000 --> 00:18:28.000]  誰知道說完還不到十幾年
[00:18:28.000 --> 00:18:32.000]  就像第一次世界大戰,撐到都無功
[00:18:32.000 --> 00:18:34.000]  就是壓錯牌
[00:18:34.000 --> 00:18:35.000]  肯定是壓錯牌
[00:18:35.000 --> 00:18:36.000]  壓錯一場馬
[00:18:36.000 --> 00:18:40.000]  壓到人類的文明的無窮樂觀
[00:18:40.000 --> 00:18:41.000]  那是不是這班蠢的人
[00:18:41.000 --> 00:18:43.000]  這班完全不蠢的人
[00:18:43.000 --> 00:18:45.000]  但是他們是站在十九世紀
[00:18:45.000 --> 00:18:47.000]  可以說站在十六世紀
[00:18:47.000 --> 00:18:48.000]  剛才說的,一直走的
[00:18:48.000 --> 00:18:49.000]  走了幾百年
[00:18:49.000 --> 00:18:51.000]  走到高峰的二十世紀
[00:18:51.000 --> 00:18:53.000]  達爾文的進化論
[00:18:53.000 --> 00:18:56.000]  科技的發展到二十世紀的時候
[00:18:56.000 --> 00:18:57.000]  是不是最高峰
[00:18:57.000 --> 00:18:58.000]  最高峰的,真的
[00:18:58.000 --> 00:19:00.000]  當時十九世紀末的時候
[00:19:00.000 --> 00:19:02.000]  雖然還有世界的動盪
[00:19:02.000 --> 00:19:03.000]  但基本上都很平穩
[00:19:03.000 --> 00:19:06.000]  有錢的國家,好像美國這些
[00:19:06.000 --> 00:19:08.000]  德國、歐洲、英國
[00:19:08.000 --> 00:19:09.000]  全部都是日不落國
[00:19:09.000 --> 00:19:11.000]  全部都是可以說是
[00:19:11.000 --> 00:19:14.000]  無憂無慮的一個世界
[00:19:14.000 --> 00:19:15.000]  神學壓在這裡
[00:19:15.000 --> 00:19:17.000]  想著萬無一失
[00:19:17.000 --> 00:19:20.000]  這樣落貨當然是對的
[00:19:20.000 --> 00:19:22.000]  所以這個可以說是
[00:19:22.000 --> 00:19:24.000]  自從康德將理性主義打破之後
[00:19:24.000 --> 00:19:26.000]  新的出路
[00:19:26.000 --> 00:19:27.000]  當然不只是康德
[00:19:27.000 --> 00:19:29.000]  是另外一條出路的
[00:19:29.000 --> 00:19:30.000]  為什麼要壓在這裡呢
[00:19:30.000 --> 00:19:32.000]  還有一個很重要的
[00:19:32.000 --> 00:19:33.000]  就是十九世紀
[00:19:33.000 --> 00:19:36.000]  既然是理性主義
[00:19:36.000 --> 00:19:38.000]  抬頭的時候
[00:19:38.000 --> 00:19:40.000]  對聖經有一個很強烈的批判
[00:19:40.000 --> 00:19:43.000]  大家知道十九世紀對聖經開刀得很厲害
[00:19:43.000 --> 00:19:45.000]  尤其是發現了
[00:19:45.000 --> 00:19:47.000]  十九世紀的時候
[00:19:47.000 --> 00:19:50.000]  發現不只是歐洲人有高等的宗教
[00:19:50.000 --> 00:19:52.000]  印度有高等的佛教
[00:19:52.000 --> 00:19:53.000]  印度教
[00:19:53.000 --> 00:19:56.000]  在中國裏面有高等的道教
[00:19:56.000 --> 00:19:57.000]  儒學思想
[00:19:57.000 --> 00:19:59.000]  突然間發現原來
[00:19:59.000 --> 00:20:01.000]  所謂宗教絕不止於
[00:20:01.000 --> 00:20:03.000]  歐洲的基督教
[00:20:03.000 --> 00:20:05.000]  其他世界上很多偉大的宗教
[00:20:05.000 --> 00:20:07.000]  突然間在那裏的時候
[00:20:07.000 --> 00:20:09.000]  突然間將基督教的絕對性
[00:20:09.000 --> 00:20:11.000]  扔在一個相對的環境裏面
[00:20:11.000 --> 00:20:13.000]  全世界都有這麼多好的宗教
[00:20:13.000 --> 00:20:14.000]  那聖經為什麼呢
[00:20:14.000 --> 00:20:15.000]  為什麼要相信聖經
[00:20:15.000 --> 00:20:17.000]  重新將一個所謂歷史的批判
[00:20:17.000 --> 00:20:19.000]  將聖經逐個解剖
[00:20:19.000 --> 00:20:21.000]  逐章的解剖
[00:20:21.000 --> 00:20:22.000]  逐段的解剖
[00:20:22.000 --> 00:20:24.000]  最後將聖經拆到體無完膚
[00:20:24.000 --> 00:20:25.000]  聖經只不過是
[00:20:25.000 --> 00:20:27.000]  其中一個民族
[00:20:27.000 --> 00:20:30.000]  叫做猶太民族的古老的傳說
[00:20:30.000 --> 00:20:32.000]  裏面有一本神話著作
[00:20:32.000 --> 00:20:34.000]  你當它是真的
[00:20:34.000 --> 00:20:35.000]  信了這麼多年
[00:20:35.000 --> 00:20:37.000]  突然間在一個很嚴重的
[00:20:37.000 --> 00:20:38.000]  突然間散了
[00:20:38.000 --> 00:20:41.000]  好了 康德將理性拆散了
[00:20:41.000 --> 00:20:43.000]  基督教沒有理性可以支撐
[00:20:43.000 --> 00:20:46.000]  聖經說這個是最重要的
[00:20:46.000 --> 00:20:49.000]  這個是最重要的最後的防線
[00:20:49.000 --> 00:20:51.000]  又被它打散了
[00:20:51.000 --> 00:20:53.000]  那個城牆都被人推倒了
[00:20:53.000 --> 00:20:55.000]  那還有什麼可以抓呢
[00:20:55.000 --> 00:20:56.000]  你問
[00:20:56.000 --> 00:20:58.000]  老實說如果你真的還想要
[00:20:58.000 --> 00:20:59.000]  保住基督教的時候
[00:20:59.000 --> 00:21:01.000]  我覺得Herman、Hana這幫人
[00:21:01.000 --> 00:21:02.000]  是真的很偉大的了
[00:21:02.000 --> 00:21:05.000]  唯有一條路走就是道德
[00:21:05.000 --> 00:21:06.000]  你不再走這條路你還拿著什麼
[00:21:06.000 --> 00:21:08.000]  沒有路走的了
[00:21:08.000 --> 00:21:10.000]  那個新的出路在這裏
[00:21:10.000 --> 00:21:11.000]  好了
[00:21:11.000 --> 00:21:13.000]  剛才我們說的就是這個時間
[00:21:13.000 --> 00:21:15.000]  第一次世界大戰
[00:21:15.000 --> 00:21:18.000]  其實第一次世界大戰之前
[00:21:18.000 --> 00:21:20.000]  都有一些暗湧的了
[00:21:20.000 --> 00:21:22.000]  幾句就可以說完了
[00:21:22.000 --> 00:21:25.000]  那裏就報入20世紀的時候
[00:21:25.000 --> 00:21:27.000]  那個文化的蛻變
[00:21:27.000 --> 00:21:30.000]  當然1914至1918就是
[00:21:30.000 --> 00:21:32.000]  第一次歐戰的衝擊
[00:21:32.000 --> 00:21:35.000]  將19世紀那種樂觀進步的思想
[00:21:35.000 --> 00:21:36.000]  打到幻滅
[00:21:36.000 --> 00:21:37.000]  不用說了
[00:21:37.000 --> 00:21:40.000]  接著就興起第一個共產政權的國家
[00:21:40.000 --> 00:21:42.000]  就是蘇聯就是俄國
[00:21:42.000 --> 00:21:45.000]  那時候可以說是這個極權的國家
[00:21:45.000 --> 00:21:47.000]  突然發現極權的國家
[00:21:47.000 --> 00:21:50.000]  是可以勝過那些所謂民主
[00:21:50.000 --> 00:21:51.000]  這些國家
[00:21:51.000 --> 00:21:53.000]  那這種可以說是對人類那種樂觀
[00:21:53.000 --> 00:21:55.000]  Brotherhood of man
[00:21:55.000 --> 00:21:58.000]  兄弟姊妹是人類皆為兄弟姊妹
[00:21:58.000 --> 00:22:02.000]  這些夢幻可以說是一下子打到破碎了
[00:22:02.000 --> 00:22:05.000]  除了第一次世界大戰
[00:22:05.000 --> 00:22:08.000]  可以說是人人都感覺到的衝擊之外
[00:22:08.000 --> 00:22:10.000]  還有兩樣東西都可以說是
[00:22:10.000 --> 00:22:12.000]  還有一件事可以突出的就是
[00:22:12.000 --> 00:22:13.000]  這個科學的發展
[00:22:13.000 --> 00:22:15.000]  你留意如果在科學歷史裏面
[00:22:15.000 --> 00:22:17.000]  是20世紀前的10年
[00:22:17.000 --> 00:22:19.000]  有一個很重要的發展
[00:22:19.000 --> 00:22:21.000]  就是愛因斯坦的相對論
[00:22:21.000 --> 00:22:24.000]  Special Relativity
[00:22:24.000 --> 00:22:27.000]  以及量子的力學
[00:22:27.000 --> 00:22:28.000]  Quantum Mechanics
[00:22:28.000 --> 00:22:31.000]  Heisenberg或者是Schrullinger那些人
[00:22:31.000 --> 00:22:33.000]  這些人為什麼這麼重要
[00:22:33.000 --> 00:22:35.000]  因為愛因斯坦的相對論
[00:22:35.000 --> 00:22:36.000]  將時間空間打破
[00:22:36.000 --> 00:22:37.000]  大家知道的
[00:22:37.000 --> 00:22:39.000]  不是打破,就是將它相對化了
[00:22:39.000 --> 00:22:41.000]  我們以前以為理性上
[00:22:41.000 --> 00:22:43.000]  真是時間就是時間
[00:22:43.000 --> 00:22:44.000]  空間就是空間
[00:22:44.000 --> 00:22:46.000]  你喜歡不喜歡時間就這樣過的
[00:22:46.000 --> 00:22:48.000]  空間你喜歡不喜歡都是這麼遠的
[00:22:48.000 --> 00:22:49.000]  總之你走去那裏
[00:22:49.000 --> 00:22:52.000]  但是我們今天不是說科學
[00:22:52.000 --> 00:22:54.000]  有些人讀科學你都會明白
[00:22:54.000 --> 00:22:56.000]  相對論就是將這個時間空間
[00:22:56.000 --> 00:22:58.000]  廣義相對的最後
[00:22:58.000 --> 00:23:01.000]  甚至將我們的重力和幾何
[00:23:01.000 --> 00:23:02.000]  全部打破了
[00:23:02.000 --> 00:23:03.000]  打破的意思就是說
[00:23:03.000 --> 00:23:04.000]  時間是可以相對的
[00:23:04.000 --> 00:23:06.000]  空間也可以縮短的
[00:23:06.000 --> 00:23:07.000]  時間可以拉長的
[00:23:07.000 --> 00:23:09.000]  這些沒有一樣東西是可以
[00:23:09.000 --> 00:23:10.000]  完全是不變的
[00:23:10.000 --> 00:23:11.000]  沒有
[00:23:11.000 --> 00:23:13.000]  我們最基本的時空結構
[00:23:13.000 --> 00:23:16.000]  都可以被它打破改了
[00:23:16.000 --> 00:23:18.000]  量子理論大家都知道
[00:23:18.000 --> 00:23:20.000]  Principle Uncertainty
[00:23:20.000 --> 00:23:21.000]  就是說我們根本
[00:23:21.000 --> 00:23:27.000]  其實絕對是在原子的世界裏
[00:23:27.000 --> 00:23:29.000]  根本我們不能肯定某一個點在哪裏
[00:23:29.000 --> 00:23:32.000]  那粒質子那粒粒子
[00:23:32.000 --> 00:23:34.000]  在哪個位向哪個方向
[00:23:34.000 --> 00:23:35.000]  是完全不可能知道的
[00:23:35.000 --> 00:23:37.000]  之後那些我們所謂的根據
[00:23:37.000 --> 00:23:38.000]  最穩定的根據
[00:23:38.000 --> 00:23:41.000]  最基本的穩定根據都打破了
[00:23:41.000 --> 00:23:44.000]  對人類科學的信念
[00:23:44.000 --> 00:23:46.000]  是一個很大的震撼
[00:23:46.000 --> 00:23:49.000]  以前信了科學就是最基本的人類
[00:23:49.000 --> 00:23:53.000]  最真理的把握
[00:23:53.000 --> 00:23:55.000]  科學就是最後的把握
[00:23:55.000 --> 00:23:56.000]  甚至是科學主義
[00:23:56.000 --> 00:23:57.000]  科學解釋不了就不相信
[00:23:57.000 --> 00:23:59.000]  科學解釋到才相信
[00:23:59.000 --> 00:24:02.000]  大家科學本身都被人拆的基礎
[00:24:02.000 --> 00:24:04.000]  所以其實大家已經在震盪著
[00:24:04.000 --> 00:24:06.000]  當然再來一下
[00:24:06.000 --> 00:24:07.000]  第一次世界大戰的炸彈
[00:24:07.000 --> 00:24:09.000]  就全部炸散了
[00:24:09.000 --> 00:24:12.000]  所以我們可以說總結20世紀
[00:24:12.000 --> 00:24:14.000]  第一次世界大戰之後
[00:24:14.000 --> 00:24:16.000]  那個第二頁我跳到
[00:24:16.000 --> 00:24:18.000]  那個文化意識有幾個特色
[00:24:18.000 --> 00:24:20.000]  第一對人性的醜惡面
[00:24:20.000 --> 00:24:23.000]  有一種重新的肯定
[00:24:23.000 --> 00:24:28.000]  人類並不是潛能地這麼樂觀
[00:24:28.000 --> 00:24:30.000]  政治、社會、前途
[00:24:30.000 --> 00:24:31.000]  那種樂觀的態度
[00:24:31.000 --> 00:24:33.000]  開始是完全的動搖
[00:24:33.000 --> 00:24:35.000]  第二科學的新觀念
[00:24:35.000 --> 00:24:36.000]  和急速的進步
[00:24:36.000 --> 00:24:38.000]  對這個所謂的科學主義
[00:24:38.000 --> 00:24:40.000]  實證主義的懷疑
[00:24:40.000 --> 00:24:42.000]  所以在那段時間裏面
[00:24:42.000 --> 00:24:43.000]  第一次世界大戰
[00:24:43.000 --> 00:24:44.000]  第二次世界大戰之間
[00:24:44.000 --> 00:24:47.000]  很多很消極的虛無主義
[00:24:47.000 --> 00:24:51.000]  甚至是存在主義的產生
[00:24:51.000 --> 00:24:54.000]  其實就是重尋不在科學那裏
[00:24:54.000 --> 00:24:56.000]  究竟人還有什麼出路呢
[00:24:56.000 --> 00:24:58.000]  找了這麼多年科學以為可以
[00:24:58.000 --> 00:24:59.000]  科學是最後防戰
[00:24:59.000 --> 00:25:01.000]  怎知道一下子散了
[00:25:01.000 --> 00:25:03.000]  人性和人類的社會將來的美夢
[00:25:03.000 --> 00:25:05.000]  本來是他們一切的盼望
[00:25:05.000 --> 00:25:06.000]  一下子散了
[00:25:06.000 --> 00:25:07.000]  沒有了
[00:25:07.000 --> 00:25:08.000]  所以你看很多電影
[00:25:08.000 --> 00:25:09.000]  你都知道在那時候
[00:25:09.000 --> 00:25:11.000]  做回那段時間
[00:25:11.000 --> 00:25:12.000]  尤其是德國
[00:25:12.000 --> 00:25:14.000]  很糟糕的生活
[00:25:14.000 --> 00:25:16.000]  在舞廳、酒吧那裏喝酒
[00:25:16.000 --> 00:25:18.000]  其實他們全部都是聰明人
[00:25:18.000 --> 00:25:19.000]  但他們沒有方向
[00:25:19.000 --> 00:25:21.000]  他們全部都是藝術家、文學家的時候
[00:25:21.000 --> 00:25:22.000]  又自殺什麼
[00:25:22.000 --> 00:25:24.000]  其實當時是因為他們
[00:25:24.000 --> 00:25:27.000]  是感受到承擔整個人類文明島的地步
[00:25:27.000 --> 00:25:29.000]  他們沒有出路
[00:25:29.000 --> 00:25:31.000]  如何找到一條新的出路呢
[00:25:31.000 --> 00:25:34.000]  巴特在這個時間就說他自己
[00:25:34.000 --> 00:25:37.000]  曾經他自述當年就是這樣
[00:25:37.000 --> 00:25:39.000]  就是大家都在黑暗當中
[00:25:39.000 --> 00:25:40.000]  他就亂撒謊
[00:25:40.000 --> 00:25:41.000]  人又撒謊
[00:25:41.000 --> 00:25:43.000]  剛剛他就撒中了一條繩子
[00:25:43.000 --> 00:25:44.000]  一拔
[00:25:44.000 --> 00:25:45.000]  原來那條繩就是教堂的鐘
[00:25:45.000 --> 00:25:48.000]  那條繩子就是打響了整個城市
[00:25:48.000 --> 00:25:50.000]  他這樣形容他自己
[00:25:50.000 --> 00:25:52.000]  就覺得好像很幸運
[00:25:52.000 --> 00:25:53.000]  其實不是
[00:25:53.000 --> 00:25:55.000]  那也是有些幸運
[00:25:55.000 --> 00:25:57.000]  又不可以說是他完全預料到
[00:25:57.000 --> 00:25:59.000]  他自己預料不到這本書的震撼性
[00:25:59.000 --> 00:26:01.000]  因為剛剛我們今天比較逐一點說
[00:26:01.000 --> 00:26:03.000]  吃正那個思想潮流
[00:26:03.000 --> 00:26:04.000]  你明白嗎
[00:26:04.000 --> 00:26:05.000]  這些很難說的
[00:26:05.000 --> 00:26:08.000]  有時候這些人拍片一樣
[00:26:08.000 --> 00:26:10.000]  你以為那些片一定可以的
[00:26:10.000 --> 00:26:13.000]  所有又含蓄又刺激
[00:26:13.000 --> 00:26:15.000]  又有錢
[00:26:15.000 --> 00:26:17.000]  人類最喜歡的那些都在那裡了
[00:26:17.000 --> 00:26:18.000]  黃晶那些
[00:26:18.000 --> 00:26:19.000]  誰知道不可以賣的
[00:26:19.000 --> 00:26:21.000]  誰知道來到無間道
[00:26:21.000 --> 00:26:23.000]  那些人就去看了
[00:26:23.000 --> 00:26:24.000]  為什麼呢
[00:26:24.000 --> 00:26:26.000]  有時候沒有人能猜得到
[00:26:26.000 --> 00:26:28.000]  他剛剛不知道為什麼
[00:26:28.000 --> 00:26:30.000]  吃正那個心靈裡面某一下子
[00:26:30.000 --> 00:26:31.000]  他就來了
[00:26:31.000 --> 00:26:33.000]  巴特他自己也有些惡言
[00:26:33.000 --> 00:26:35.000]  就是突然間上榜
[00:26:35.000 --> 00:26:41.000]  突然間賣個行銷這麼厲害
[00:26:41.000 --> 00:26:43.000]  我相信他是摸正了
[00:26:43.000 --> 00:26:44.000]  是真的摸正了
[00:26:44.000 --> 00:26:45.000]  不過回頭看
[00:26:45.000 --> 00:26:49.000]  他也不是完全猜到他自己摸正了
[00:26:49.000 --> 00:26:52.000]  這個可以說是他的精彩之處
[00:26:52.000 --> 00:26:56.000]  看不到人類那種無可奈何
[00:26:56.000 --> 00:26:58.000]  和沒有能力的那種悲劇
[00:26:58.000 --> 00:27:01.000]  現在我們再進到
[00:27:01.000 --> 00:27:03.000]  羅馬斯一路一步一步收窄了
[00:27:03.000 --> 00:27:05.000]  羅馬斯出現了
[00:27:05.000 --> 00:27:06.000]  羅馬斯出現的時候
[00:27:06.000 --> 00:27:07.000]  我們不先看巴特
[00:27:07.000 --> 00:27:11.000]  我們先看他當時的背景是什麼
[00:27:11.000 --> 00:27:12.000]  這個就所謂
[00:27:12.000 --> 00:27:14.000]  第一次世界大戰的
[00:27:14.000 --> 00:27:15.000]  之前和之後的那種
[00:27:15.000 --> 00:27:17.000]  歐陸神學的發展
[00:27:17.000 --> 00:27:22.000]  就是羅馬斯適宜所寫作的時候
[00:27:22.000 --> 00:27:26.000]  那種的情景是怎樣
[00:27:26.000 --> 00:27:29.000]  我們現在開始鏡頭再收窄神學
[00:27:29.000 --> 00:27:32.000]  我們一路講講講講文化講到神學
[00:27:32.000 --> 00:27:33.000]  巴特為什麼在那個時間
[00:27:33.000 --> 00:27:35.000]  會寫出這些東西
[00:27:35.000 --> 00:27:38.000]  我們想看看自行做個案的研究
[00:27:38.000 --> 00:27:43.000]  就說在這個人類的大時代
[00:27:43.000 --> 00:27:45.000]  大時代的轉變裡面
[00:27:45.000 --> 00:27:49.000]  很多神學家都面對著很多不同的掙扎
[00:27:49.000 --> 00:27:51.000]  其中我想舉出兩個
[00:27:51.000 --> 00:27:53.000]  現在是我自己最熟悉的
[00:27:53.000 --> 00:27:55.000]  一個就是Tillich和巴特
[00:27:55.000 --> 00:27:59.000]  兩個人是真的可以說是同時代的人
[00:27:59.000 --> 00:28:03.000]  大家知道如果你看生平的歷史裡面
[00:28:03.000 --> 00:28:05.000]  兩個人是同一年出生
[00:28:05.000 --> 00:28:07.000]  1886年出生
[00:28:07.000 --> 00:28:08.000]  兩個人都是同一年出生
[00:28:08.000 --> 00:28:11.000]  但是兩個人他經驗的
[00:28:11.000 --> 00:28:13.000]  第一次世界大戰就很不同
[00:28:13.000 --> 00:28:17.000]  這個多多少少都和他自己的背景
[00:28:17.000 --> 00:28:19.000]  和他的民族有關
[00:28:19.000 --> 00:28:21.000]  Tillich一直是德國人
[00:28:21.000 --> 00:28:23.000]  德國是侵略者
[00:28:23.000 --> 00:28:25.000]  你記住這件事
[00:28:25.000 --> 00:28:27.000]  所以他愛國的情懷
[00:28:27.000 --> 00:28:29.000]  雖然他不能夠認同這些
[00:28:29.000 --> 00:28:31.000]  政府這樣侵略打人家
[00:28:31.000 --> 00:28:35.000]  他始終都不會有一種極端的厭惡
[00:28:35.000 --> 00:28:36.000]  巴特呢
[00:28:36.000 --> 00:28:38.000]  巴特是瑞士人
[00:28:38.000 --> 00:28:40.000]  瑞士是被侵略的
[00:28:40.000 --> 00:28:42.000]  所以他就不會一開始
[00:28:42.000 --> 00:28:44.000]  就不會站在德國那一面
[00:28:44.000 --> 00:28:48.000]  兩個之間產生了當然很不同的體會
[00:28:48.000 --> 00:28:50.000]  不過兩個都是很偉大的心靈
[00:28:50.000 --> 00:28:52.000]  他都經驗得到
[00:28:52.000 --> 00:28:55.000]  完全經驗得到那種打仗的震撼
[00:28:55.000 --> 00:28:57.000]  兩個經驗的又不同
[00:28:57.000 --> 00:28:59.000]  Tillich就真的經驗到打仗
[00:28:59.000 --> 00:29:03.000]  所謂的槍彈雨林
[00:29:03.000 --> 00:29:05.000]  這樣經驗到的
[00:29:05.000 --> 00:29:07.000]  因為他是做徐軍牧師
[00:29:07.000 --> 00:29:09.000]  他去到前線
[00:29:09.000 --> 00:29:11.000]  第一次實際上打到很容易
[00:29:11.000 --> 00:29:13.000]  不是自己這樣吊著炮彈過去
[00:29:13.000 --> 00:29:15.000]  不是的
[00:29:15.000 --> 00:29:17.000]  還說一站起來就有戰壕就衝過去
[00:29:17.000 --> 00:29:19.000]  血肉模糊的打到
[00:29:19.000 --> 00:29:21.000]  他做徐軍的牧師
[00:29:21.000 --> 00:29:23.000]  每天都看到他人死在他身邊
[00:29:23.000 --> 00:29:25.000]  他有幾次見到
[00:29:25.000 --> 00:29:27.000]  最後一次他就有一個最好的朋友
[00:29:27.000 --> 00:29:29.000]  就是和大家一起戰壕
[00:29:29.000 --> 00:29:31.000]  一槍就打到他的額頭
[00:29:31.000 --> 00:29:34.000]  血肉模糊就跌在他的傷臂
[00:29:34.000 --> 00:29:36.000]  看著他就死在他面前
[00:29:36.000 --> 00:29:38.000]  那一刻他就直接崩潰
[00:29:38.000 --> 00:29:42.000]  崩潰到後來要被人送回去後方療養院
[00:29:42.000 --> 00:29:44.000]  他受不了
[00:29:44.000 --> 00:29:47.000]  Tillich見到第一次世界大戰
[00:29:47.000 --> 00:29:49.000]  那種殘忍
[00:29:49.000 --> 00:29:52.000]  還說什麼人類的友愛
[00:29:52.000 --> 00:29:55.000]  還說什麼天國的道德理想
[00:29:55.000 --> 00:29:58.000]  他19世紀神學院教的那一套東西
[00:29:58.000 --> 00:30:00.000]  很詭異的
[00:30:00.000 --> 00:30:02.000]  完全破了
[00:30:02.000 --> 00:30:04.000]  他就要問一個問題
[00:30:04.000 --> 00:30:08.000]  他就問整個西方文化的理想和希望都破滅的時候
[00:30:08.000 --> 00:30:13.000]  神學可以怎樣重新去重建這個文化呢
[00:30:13.000 --> 00:30:15.000]  他的理想就是這樣
[00:30:15.000 --> 00:30:17.000]  怎樣可以用神學去重建文化
[00:30:17.000 --> 00:30:19.000]  所以他就說如果這樣的話
[00:30:19.000 --> 00:30:21.000]  我們不能夠再說以前那一套東西
[00:30:21.000 --> 00:30:26.000]  就是翻譯 將它轉化用學院式的神學背景
[00:30:26.000 --> 00:30:28.000]  扔掉它
[00:30:28.000 --> 00:30:30.000]  重新進入這個世界裡面
