
[00:00:00.000 --> 00:00:05.200]  領子會早晨 新年快樂
[00:16:43.120 --> 00:16:44.120]  疾病
[00:16:44.120 --> 00:16:46.120]  都願意愛他
[00:16:46.120 --> 00:16:47.120]  保護他
[00:16:47.120 --> 00:16:48.120]  跟他一生一世
[00:16:48.120 --> 00:16:49.120]  我想問問你
[00:16:49.120 --> 00:16:51.120]  當主持的人
[00:16:51.120 --> 00:16:53.120]  無論是律師
[00:16:53.120 --> 00:16:56.120]  還是牧師也好
[00:16:56.120 --> 00:16:58.120]  他問這個問題的時候
[00:16:58.120 --> 00:17:00.120]  究竟問他三件
[00:17:00.120 --> 00:17:01.120]  還是四件
[00:17:01.120 --> 00:17:03.120]  還是一件呢
[00:17:03.120 --> 00:17:05.120]  多少件
[00:17:05.120 --> 00:17:07.120]  不是啊
[00:17:07.120 --> 00:17:09.120]  剛才說健康
[00:17:09.120 --> 00:17:10.120]  疾病
[00:17:10.120 --> 00:17:11.120]  富貴
[00:17:11.120 --> 00:17:12.120]  貧窮
[00:17:12.120 --> 00:17:13.120]  順境
[00:17:13.120 --> 00:17:14.120]  逆境
[00:17:14.120 --> 00:17:15.120]  不是很多件嗎
[00:17:15.120 --> 00:17:16.120]  多少件
[00:17:16.120 --> 00:17:18.120]  都是一件
[00:17:18.120 --> 00:17:22.120]  你有沒有試過
[00:17:22.120 --> 00:17:24.120]  跟年青人
[00:17:24.120 --> 00:17:28.120]  如果家裏有年青人在讀書的話
[00:17:28.120 --> 00:17:30.120]  我都舉過這個例子
[00:17:30.120 --> 00:17:32.120]  現在年青人讀書
[00:17:32.120 --> 00:17:34.120]  跟我們以前是很不同的
[00:17:34.120 --> 00:17:35.120]  我們以前讀書
[00:17:35.120 --> 00:17:37.120]  是找一個安靜的自修室
[00:17:37.120 --> 00:17:39.120]  沒有人嘈我的
[00:17:39.120 --> 00:17:40.120]  沒有人騷擾的
[00:17:40.120 --> 00:17:41.120]  讀書
[00:17:41.120 --> 00:17:42.120]  你有沒有知道
[00:17:42.120 --> 00:17:44.120]  現在年青人不是這樣讀書的
[00:17:44.120 --> 00:17:46.120]  是怎樣呢
[00:17:46.120 --> 00:17:48.120]  開著手機
[00:17:48.120 --> 00:17:50.120]  開著電腦
[00:17:50.120 --> 00:17:53.120]  後面還有一個很大的喇叭
[00:17:53.120 --> 00:17:55.120]  在播音樂
[00:17:55.120 --> 00:17:59.120]  跟著跟別人講電話
[00:17:59.120 --> 00:18:00.120]  是不是
[00:18:00.120 --> 00:18:02.120]  如果你走過叫他
[00:18:02.120 --> 00:18:05.120]  你在做什麼
[00:18:05.120 --> 00:18:07.120]  他會怎樣回答你呢
[00:18:07.120 --> 00:18:08.120]  讀書
[00:18:08.120 --> 00:18:09.120]  他在讀書
[00:18:09.120 --> 00:18:10.120]  真是厲害
[00:18:10.120 --> 00:18:12.120]  我做父母
[00:18:12.120 --> 00:18:13.120]  我可能會跟他這樣說
[00:18:13.120 --> 00:18:17.120]  麻煩你關了手機
[00:18:17.120 --> 00:18:19.120]  關了音樂
[00:18:19.120 --> 00:18:23.120]  然後不要上網
[00:18:23.120 --> 00:18:26.120]  專心讀書
[00:18:26.120 --> 00:18:27.120]  我想問你
[00:18:27.120 --> 00:18:28.120]  我講了多少件呢
[00:18:28.120 --> 00:18:30.120]  其實我要求多少件呢
[00:18:30.120 --> 00:18:32.120]  多少件呢
[00:18:32.120 --> 00:18:34.120]  那件就是
[00:18:34.120 --> 00:18:36.120]  專心讀書
[00:18:36.120 --> 00:18:38.120]  回到這段經文
[00:18:38.120 --> 00:18:39.120]  我現在問你
[00:18:39.120 --> 00:18:40.120]  耶穌說
[00:18:40.120 --> 00:18:42.120]  你還缺少一件
[00:18:42.120 --> 00:18:44.120]  你將你所有的
[00:18:44.120 --> 00:18:46.120]  變賣了
[00:18:46.120 --> 00:18:48.120]  分給窮人
[00:18:48.120 --> 00:18:50.120]  你還要來跟從我
[00:18:50.120 --> 00:18:52.120]  那就是多少件呢
[00:18:52.120 --> 00:18:56.120]  答案一定是一件
[00:18:56.120 --> 00:18:58.120]  因為耶穌說的
[00:18:58.120 --> 00:19:00.120]  所以你的答案不應該和耶穌不同
[00:19:00.120 --> 00:19:02.120]  耶穌說你缺少一件
[00:19:02.120 --> 00:19:03.120]  一定是一件的
[00:19:03.120 --> 00:19:05.120]  但怎樣理解那三樣東西呢
[00:19:05.120 --> 00:19:07.120]  就正如我剛才講
[00:19:07.120 --> 00:19:10.120]  其他的富貴貧窮
[00:19:10.120 --> 00:19:11.120]  健康疾病等等
[00:19:11.120 --> 00:19:13.120]  你與愛他
[00:19:13.120 --> 00:19:15.120]  其他的富貴貧窮
[00:19:15.120 --> 00:19:17.120]  是形容你在什麼情況下
[00:19:17.120 --> 00:19:19.120]  都與愛他
[00:19:19.120 --> 00:19:21.120]  你關了電腦
[00:19:21.120 --> 00:19:23.120]  關了音樂
[00:19:23.120 --> 00:19:25.120]  手機等等
[00:19:25.120 --> 00:19:27.120]  是形容他或要求他
[00:19:27.120 --> 00:19:29.120]  或要求他
[00:19:29.120 --> 00:19:31.120]  要專心讀書
[00:19:31.120 --> 00:19:33.120]  耶穌說你變賣你所有的
[00:19:33.120 --> 00:19:35.120]  分給窮人就變成財寶到天上
[00:19:35.120 --> 00:19:37.120]  你還要來跟從我
[00:19:37.120 --> 00:19:39.120]  重點是跟從我
[00:19:39.120 --> 00:19:41.120]  你要變賣所有分給窮人
[00:19:41.120 --> 00:19:43.120]  這樣的條件下
[00:19:43.120 --> 00:19:45.120]  來跟從我
[00:19:45.120 --> 00:19:47.120]  聽不聽明白
[00:19:47.120 --> 00:19:49.120]  聽不聽明白
[00:19:49.120 --> 00:19:51.120]  這段英文還未解釋完
[00:19:51.120 --> 00:19:53.120]  還有第二個向度要解釋
[00:19:53.120 --> 00:19:55.120]  如果這樣的話
[00:19:55.120 --> 00:19:59.120]  我想我們大部分都跟從不了耶穌
[00:19:59.120 --> 00:20:01.120]  是不是
[00:20:01.120 --> 00:20:03.120]  你老老實實有沒有資產
[00:20:03.120 --> 00:20:07.120]  有沒有資產
[00:20:07.120 --> 00:20:09.120]  你有的
[00:20:09.120 --> 00:20:13.120]  你銀行總有的
[00:20:13.120 --> 00:20:15.120]  是不是
[00:20:15.120 --> 00:20:19.120]  跟從耶穌就像這個人一樣
[00:20:19.120 --> 00:20:21.120]  要變賣所有
[00:20:21.120 --> 00:20:23.120]  給窮人
[00:20:23.120 --> 00:20:25.120]  才有機會上天堂
[00:20:25.120 --> 00:20:27.120]  這個問題還未解決完
[00:20:27.120 --> 00:20:29.120]  還有第二個問題
[00:20:29.120 --> 00:20:31.120]  耶穌說你將你所有放下
[00:20:31.120 --> 00:20:33.120]  然後跟從我
[00:20:33.120 --> 00:20:35.120]  我明白意思是一件
[00:20:35.120 --> 00:20:37.120]  那一件怎樣應用到
[00:20:37.120 --> 00:20:39.120]  怎樣明白在我身上
[00:20:39.120 --> 00:20:41.120]  我發覺這段經文
[00:20:41.120 --> 00:20:43.120]  很多時候我們只要讀就算了
[00:20:43.120 --> 00:20:45.120]  他就要我不用
[00:20:45.120 --> 00:20:47.120]  我們會選擇性讀聖經
[00:20:47.120 --> 00:20:49.120]  你明白嗎
[00:20:49.120 --> 00:20:51.120]  神說我賜福你傾福
[00:20:51.120 --> 00:20:53.120]  我就是我有份
[00:20:53.120 --> 00:20:55.120]  變賣所有人
[00:20:55.120 --> 00:20:57.120]  我們選擇性讀經可能不是最好的方法
[00:20:57.120 --> 00:20:59.120]  但怎樣理解這件事呢
[00:20:59.120 --> 00:21:01.120]  首先我要解釋一下
[00:21:01.120 --> 00:21:03.120]  聖經裏面
[00:21:03.120 --> 00:21:05.120]  聖經裏面
[00:21:05.120 --> 00:21:07.120]  有很多無產階級
[00:21:07.120 --> 00:21:09.120]  有很多貧窮的人
[00:21:09.120 --> 00:21:11.120]  跟從耶穌
[00:21:11.120 --> 00:21:13.120]  乞子
[00:21:13.120 --> 00:21:15.120]  乞丐
[00:21:15.120 --> 00:21:17.120]  或者一些勞工階層
[00:21:17.120 --> 00:21:19.120]  打漁夫等等
[00:21:19.120 --> 00:21:21.120]  不過聖經裏面
[00:21:21.120 --> 00:21:23.120]  亦有些很有錢的人
[00:21:23.120 --> 00:21:25.120]  教會很特別
[00:21:25.120 --> 00:21:27.120]  包羅萬有什麼人都有
[00:21:27.120 --> 00:21:31.120]  我曾經舉個例子
[00:21:31.120 --> 00:21:33.120]  阿伯拉罕
[00:21:33.120 --> 00:21:35.120]  是一個富甲一方的當時的大地主
[00:21:35.120 --> 00:21:37.120]  一個很有錢的人
[00:21:37.120 --> 00:21:39.120]  阿伯拉罕被稱為信心之父
[00:21:39.120 --> 00:21:41.120]  上帝賜福給他
[00:21:41.120 --> 00:21:43.120]  大家記得一次嗎
[00:21:43.120 --> 00:21:45.120]  他的侄兒羅德
[00:21:45.120 --> 00:21:47.120]  被人抓了去
[00:21:47.120 --> 00:21:49.120]  產生了一場四王與五王戰
[00:21:49.120 --> 00:21:51.120]  你記得這段經文嗎
[00:21:51.120 --> 00:21:53.120]  很多時候我們讀的時候都忘記了
[00:21:53.120 --> 00:21:55.120]  四王和五王
[00:21:55.120 --> 00:21:57.120]  是四王打贏還是五王打贏
[00:21:57.120 --> 00:21:59.120]  老老實實
[00:21:59.120 --> 00:22:01.120]  你答不出
[00:22:01.120 --> 00:22:03.120]  就應該只有兩個選擇
[00:22:03.120 --> 00:22:05.120]  第一
[00:22:05.120 --> 00:22:07.120]  好好地上主一學
[00:22:07.120 --> 00:22:09.120]  第二
[00:22:09.120 --> 00:22:11.120]  參加播道神學院的校外課程
[00:22:11.120 --> 00:22:13.120]  四王還是五王打贏
[00:22:13.120 --> 00:22:15.120]  是四王打贏
[00:22:15.120 --> 00:22:17.120]  打贏後順手抓了羅德走
[00:22:17.120 --> 00:22:19.120]  當然
[00:22:19.120 --> 00:22:21.120]  皇帝不是一個國家皇帝
[00:22:21.120 --> 00:22:23.120]  是一個國家的皇帝
[00:22:23.120 --> 00:22:25.120]  當然
[00:22:25.120 --> 00:22:27.120]  皇帝不是一個國家皇帝
[00:22:27.120 --> 00:22:29.120]  是部族的尤長
[00:22:29.120 --> 00:22:31.120]  而
[00:22:31.120 --> 00:22:33.120]  阿伯拉罕聽到這個消息後
[00:22:33.120 --> 00:22:35.120]  就叫了家丁一起
[00:22:35.120 --> 00:22:37.120]  營救羅德
[00:22:37.120 --> 00:22:39.120]  即是和四王打
[00:22:39.120 --> 00:22:41.120]  五王都不夠他打
[00:22:41.120 --> 00:22:43.120]  阿伯拉罕一個家庭都不夠他打
[00:22:43.120 --> 00:22:45.120]  聖經說
[00:22:45.120 --> 00:22:47.120]  阿伯拉罕叫了他家裏
[00:22:47.120 --> 00:22:49.120]  可以出去打仗的家丁
[00:22:49.120 --> 00:22:51.120]  老老實實
[00:22:51.120 --> 00:22:53.120]  又只有兩個可能性
[00:22:53.120 --> 00:22:57.120]  多少人
[00:22:57.120 --> 00:22:59.120]  是否有可能
[00:22:59.120 --> 00:23:01.120]  318個
[00:23:01.120 --> 00:23:03.120]  出去打仗的家丁
[00:23:03.120 --> 00:23:05.120]  318個
[00:23:05.120 --> 00:23:07.120]  我認識一些人
[00:23:07.120 --> 00:23:09.120]  他家裏有三個飛俑
[00:23:09.120 --> 00:23:11.120]  我都覺得很厲害
[00:23:11.120 --> 00:23:13.120]  但我從未聽過有318個飛俑
[00:23:13.120 --> 00:23:17.120]  你可以看到
[00:23:17.120 --> 00:23:19.120]  阿伯拉罕相當
[00:23:19.120 --> 00:23:21.120]  打仗就不計其他
[00:23:21.120 --> 00:23:23.120]  不出去打仗的女士
[00:23:23.120 --> 00:23:25.120]  或其他傭人
[00:23:25.120 --> 00:23:27.120]  他一定是一個非常有錢的人
[00:23:27.120 --> 00:23:29.120]  所以問題不是
[00:23:29.120 --> 00:23:31.120]  每一個人
[00:23:31.120 --> 00:23:33.120]  是否都像
[00:23:33.120 --> 00:23:35.120]  少年官一樣
[00:23:35.120 --> 00:23:37.120]  耶穌要求我們變在一起
[00:23:37.120 --> 00:23:39.120]  分給窮人
[00:23:39.120 --> 00:23:41.120]  然後才有條件跟從神
[00:23:41.120 --> 00:23:43.120]  這是什麼意思呢
[00:23:43.120 --> 00:23:45.120]  但這裡寫著要求
[00:23:45.120 --> 00:23:47.120]  對這個少年官來說
[00:23:47.120 --> 00:23:49.120]  你見到後來
[00:23:49.120 --> 00:23:51.120]  他說
[00:23:51.120 --> 00:23:53.120]  他不願意接受
[00:23:53.120 --> 00:23:55.120]  因為他產業很多
[00:23:55.120 --> 00:23:57.120]  耶穌篤正他的死穴
[00:23:57.120 --> 00:23:59.120]  那個死穴就是
[00:23:59.120 --> 00:24:01.120]  他視財如命
[00:24:01.120 --> 00:24:03.120]  你見到在一個人裏
[00:24:03.120 --> 00:24:05.120]  他有兩種的心態
[00:24:05.120 --> 00:24:09.120]  一種很想追求
[00:24:09.120 --> 00:24:11.120]  怎樣得到永生
[00:24:11.120 --> 00:24:13.120]  我不滿意今生的生活
[00:24:13.120 --> 00:24:15.120]  不恥喊問
[00:24:15.120 --> 00:24:17.120]  這是一個生命的終極意義
[00:24:17.120 --> 00:24:21.120]  但另一方面就是
[00:24:21.120 --> 00:24:23.120]  他不想離開
[00:24:23.120 --> 00:24:25.120]  他很有把握
[00:24:25.120 --> 00:24:27.120]  可能他半生
[00:24:27.120 --> 00:24:29.120]  努力積蓄的成果
[00:24:29.120 --> 00:24:31.120]  很難放下
[00:24:31.120 --> 00:24:35.120]  但對阿巴拉罕來說
[00:24:35.120 --> 00:24:37.120]  上帝很知道他
[00:24:37.120 --> 00:24:39.120]  願意將一切給他
[00:24:39.120 --> 00:24:41.120]  他根本不需要這樣要求他
[00:24:43.120 --> 00:24:45.120]  對阿巴拉罕來說
[00:24:45.120 --> 00:24:47.120]  上帝要求他離開胡爾
[00:24:47.120 --> 00:24:49.120]  離開安書地方
[00:24:49.120 --> 00:24:53.120]  對彼得約翰來說
[00:24:53.120 --> 00:24:55.120]  你放下你的小船魚網
[00:24:55.120 --> 00:24:59.120]  對馬太來說
[00:24:59.120 --> 00:25:01.120]  你離開你的瑞麗關口
[00:25:01.120 --> 00:25:05.120]  對保羅來說
[00:25:05.120 --> 00:25:07.120]  你為什麼要堅持迫不及待
[00:25:07.120 --> 00:25:09.120]  為什麼要用腳踢刺
[00:25:09.120 --> 00:25:11.120]  你見到不同的人
[00:25:11.120 --> 00:25:13.120]  上帝對他們的要求可能都不同
[00:25:13.120 --> 00:25:15.120]  不過有共通點
[00:25:15.120 --> 00:25:17.120]  共通點就是
[00:25:17.120 --> 00:25:19.120]  你要將上帝
[00:25:19.120 --> 00:25:21.120]  放在你人生的第一位置
[00:25:21.120 --> 00:25:25.120]  如果
[00:25:25.120 --> 00:25:27.120]  錢財對你來說是第一位置的話
[00:25:27.120 --> 00:25:29.120]  可能這段經文對你說的
[00:25:29.120 --> 00:25:31.120]  你可以直接應用
[00:25:31.120 --> 00:25:33.120]  你要放下你的錢財
[00:25:33.120 --> 00:25:35.120]  以上帝為首
[00:25:35.120 --> 00:25:37.120]  如果你覺得
[00:25:37.120 --> 00:25:39.120]  你人生裏面
[00:25:39.120 --> 00:25:41.120]  最重要的是自己的安全感
[00:25:41.120 --> 00:25:45.120]  最重要的是自己的成就感
[00:25:45.120 --> 00:25:47.120]  最重要的是自己的工作
[00:25:47.120 --> 00:25:49.120]  最重要的是
[00:25:49.120 --> 00:25:51.120]  自己的面子
[00:25:51.120 --> 00:25:53.120]  最重要的是
[00:25:53.120 --> 00:25:55.120]  自己在別人面前得到的稱讚
[00:25:55.120 --> 00:25:59.120]  如果你跟從上帝的話
[00:25:59.120 --> 00:26:01.120]  你要將那些放下
[00:26:01.120 --> 00:26:03.120]  要將耶穌
[00:26:03.120 --> 00:26:05.120]  放在第一位
[00:26:05.120 --> 00:26:07.120]  無論對阿巴拉罕
[00:26:07.120 --> 00:26:09.120]  對保羅
[00:26:09.120 --> 00:26:11.120]  是完全一樣的
[00:26:11.120 --> 00:26:13.120]  耶穌是我們生命裏面的第一個人
[00:26:13.120 --> 00:26:19.120]  這個抉擇的關鍵就在這裏
[00:26:19.120 --> 00:26:21.120]  你還缺少一件
[00:26:21.120 --> 00:26:25.120]  是要百分之百跟從我
[00:26:25.120 --> 00:26:27.120]  就是那個核心的地方
[00:26:27.120 --> 00:26:31.120]  第三個我們來看看
[00:26:31.120 --> 00:26:33.120]  跟從耶穌的一個結果
[00:26:35.120 --> 00:26:37.120]  首先我們來看看反面
[00:26:37.120 --> 00:26:39.120]  第22節
[00:26:39.120 --> 00:26:41.120]  這個少年官聽到之後
[00:26:41.120 --> 00:26:43.120]  他聽見者說念上就變了色
[00:26:43.120 --> 00:26:47.120]  念上變了色
[00:26:47.120 --> 00:26:51.120]  聖經裏面
[00:26:51.120 --> 00:26:53.120]  有另外一處
[00:26:53.120 --> 00:26:55.120]  只有兩處
[00:26:55.120 --> 00:26:57.120]  除了這裏之外
[00:26:57.120 --> 00:26:59.120]  另外一處出現的就是變色這個字
[00:26:59.120 --> 00:27:01.120]  如果你聖經幫我打開
[00:27:01.120 --> 00:27:03.120]  請你翻開
[00:27:03.120 --> 00:27:05.120]  馬上翻開
[00:27:05.120 --> 00:27:07.120]  第16章
[00:27:07.120 --> 00:27:09.120]  第3節
[00:27:09.120 --> 00:27:11.120]  經文裏面又出現了
[00:27:11.120 --> 00:27:13.120]  變了色這個字
[00:27:13.120 --> 00:27:15.120]  當然有不同的翻譯
[00:27:15.120 --> 00:27:17.120]  你讀完這節聖經之後
[00:27:17.120 --> 00:27:19.120]  你猜猜哪個字在原本文字上
[00:27:19.120 --> 00:27:21.120]  都是變了色的
[00:27:21.120 --> 00:27:23.120]  哪個字是變了色的
[00:27:23.120 --> 00:27:25.120]  當然因為上文下理
[00:27:25.120 --> 00:27:27.120]  不是翻譯成變了色的
[00:27:27.120 --> 00:27:29.120]  是翻譯成中文的翻譯
[00:27:29.120 --> 00:27:31.120]  是甚麼呢? 又發黑
[00:27:31.120 --> 00:27:33.120]  我們廣東話說得很好
[00:27:33.120 --> 00:27:35.120]  面都黑了
[00:27:35.120 --> 00:27:37.120]  如果把馬太方十六章的翻譯方法
[00:27:37.120 --> 00:27:39.120]  放在馬可第十章
[00:27:39.120 --> 00:27:41.120]  他聽見者說
[00:27:41.120 --> 00:27:43.120]  念上就黑了
[00:27:43.120 --> 00:27:45.120]  變了色
[00:27:45.120 --> 00:27:47.120]  面都變了色
[00:27:47.120 --> 00:27:49.120]  然後聖經說他
[00:27:49.120 --> 00:27:51.120]  悠悠愁愁的走了
[00:27:51.120 --> 00:27:53.120]  要決定跟從耶穌
[00:27:53.120 --> 00:27:55.120]  要信耶穌都是一個很大的決定
[00:27:55.120 --> 00:27:59.120]  是一個很嚴肅的決定
[00:27:59.120 --> 00:28:01.120]  是要負上代價的決定
[00:28:01.120 --> 00:28:05.120]  但當說我決定不要這個救恩
[00:28:05.120 --> 00:28:07.120]  我不要相信耶穌
[00:28:07.120 --> 00:28:09.120]  一樣要負上
[00:28:09.120 --> 00:28:11.120]  或者更加要負上
[00:28:11.120 --> 00:28:13.120]  更大的代價
[00:28:13.120 --> 00:28:17.120]  我昨晚有機會跟一個認識了幾十年的朋友
[00:28:17.120 --> 00:28:19.120]  一對夫婦出去吃飯
[00:28:19.120 --> 00:28:21.120]  每次都是他請我吃飯
[00:28:21.120 --> 00:28:23.120]  所以我決定這次跟他慶祝生日
[00:28:23.120 --> 00:28:27.120]  決定這次無論如何都要我請他吃飯
[00:28:27.120 --> 00:28:29.120]  他最後答應了
[00:28:29.120 --> 00:28:31.120]  平時他都不肯的
[00:28:31.120 --> 00:28:33.120]  那次他答應了
[00:28:33.120 --> 00:28:35.120]  我請他吃飯
[00:28:35.120 --> 00:28:37.120]  在吃飯期間
[00:28:37.120 --> 00:28:39.120]  他外母病重
[00:28:39.120 --> 00:28:43.120]  在醫院
[00:28:43.120 --> 00:28:47.120]  我問他外母信耶穌嗎
[00:28:47.120 --> 00:28:49.120]  他說沒有
[00:28:49.120 --> 00:28:51.120]  一直都迷信
[00:28:51.120 --> 00:28:53.120]  我說他有沒有機會
[00:28:53.120 --> 00:28:55.120]  有人跟他說福音
[00:28:55.120 --> 00:28:57.120]  他沒有認識過福音
[00:28:57.120 --> 00:28:59.120]  當然他做女婿的有機會跟他說過
[00:28:59.120 --> 00:29:01.120]  但沒有很認真跟他說過
[00:29:01.120 --> 00:29:03.120]  很完整的福音
[00:29:03.120 --> 00:29:05.120]  我心裏面很焦慮
[00:29:05.120 --> 00:29:07.120]  病重
[00:29:07.120 --> 00:29:09.120]  老人家
[00:29:09.120 --> 00:29:11.120]  但沒有聽過福音
[00:29:11.120 --> 00:29:13.120]  沒有完整的福音
[00:29:13.120 --> 00:29:15.120]  沒有人表示過
[00:29:15.120 --> 00:29:17.120]  最近很有趣
[00:29:17.120 --> 00:29:19.120]  這兩天老人家在病床上
[00:29:19.120 --> 00:29:21.120]  就說
[00:29:21.120 --> 00:29:23.120]  如果我去世之後
[00:29:23.120 --> 00:29:25.120]  不要和我搞那麼多事
[00:29:25.120 --> 00:29:27.120]  怕這些叮叮叉叉很吵
[00:29:27.120 --> 00:29:29.120]  他們都覺得很奇怪
[00:29:29.120 --> 00:29:31.120]  因為他一直都拜神
[00:29:31.120 --> 00:29:33.120]  拜得很厲害
[00:29:33.120 --> 00:29:35.120]  為什麼突然間這樣說
[00:29:35.120 --> 00:29:37.120]  我問他為什麼這樣說
[00:29:37.120 --> 00:29:39.120]  他說沒有
[00:29:39.120 --> 00:29:41.120]  我心裏面不太舒服
[00:29:41.120 --> 00:29:47.120]  我一直默默祈禱
[00:29:47.120 --> 00:29:49.120]  跟著我就跟他說
[00:29:49.120 --> 00:29:51.120]  不如我們吃完飯
[00:29:51.120 --> 00:29:53.120]  當時是晚上
[00:29:53.120 --> 00:29:55.120]  因為他的情況比較特殊
[00:29:55.120 --> 00:29:57.120]  可以隨時探望
[00:29:57.120 --> 00:29:59.120]  所以就說好啊
[00:29:59.120 --> 00:30:01.120]  去探望他
[00:30:01.120 --> 00:30:03.120]  我們兩對夫婦去到醫院
[00:30:03.120 --> 00:30:05.120]  護士批准我們進去探望
[00:30:05.120 --> 00:30:07.120]  進去之後
[00:30:07.120 --> 00:30:09.120]  他都能說話
[00:30:09.120 --> 00:30:11.120]  頭都清醒
[00:30:11.120 --> 00:30:13.120]  我估不到
[00:30:13.120 --> 00:30:15.120]  我相信任何人
[00:30:15.120 --> 00:30:17.120]  不只是我牧師
[00:30:17.120 --> 00:30:19.120]  任何教徒去到跟他說
[00:30:19.120 --> 00:30:21.120]  對我來說很詫異
[00:30:21.120 --> 00:30:23.120]  我以為他一邊聽他們說
[00:30:23.120 --> 00:30:25.120]  一邊拜神
[00:30:25.120 --> 00:30:27.120]  都不相信這些
[00:30:27.120 --> 00:30:29.120]  然後反覆再問他
[00:30:29.120 --> 00:30:31.120]  再跟他說
[00:30:31.120 --> 00:30:33.120]  他很堅定地信耶穌
[00:30:33.120 --> 00:30:37.120]  當然他們的想法
[00:30:37.120 --> 00:30:39.120]  動機是什麼
[00:30:39.120 --> 00:30:41.120]  我不能判斷
[00:30:41.120 --> 00:30:43.120]  我不是上帝
[00:30:43.120 --> 00:30:45.120]  我不知道怎樣判斷
[00:30:45.120 --> 00:30:47.120]  但我看到的就是
[00:30:47.120 --> 00:30:49.120]  詳細我不方便說太多
[00:30:49.120 --> 00:30:51.120]  到他人生有需要的時間
[00:30:51.120 --> 00:30:53.120]  他做了一個很大的決定
[00:30:53.120 --> 00:30:55.120]  要跟從
[00:30:55.120 --> 00:30:57.120]  完了之後
[00:30:57.120 --> 00:30:59.120]  我和這對夫婦
[00:30:59.120 --> 00:31:01.120]  我去跟他們說
[00:31:01.120 --> 00:31:03.120]  他會不會洗禮
[00:31:03.120 --> 00:31:05.120]  會不會撞到教會墳場
[00:31:05.120 --> 00:31:07.120]  他們都需要考慮
[00:31:07.120 --> 00:31:09.120]  不過這不是最重要
[00:31:09.120 --> 00:31:11.120]  最重要的是他真心決定
[00:31:11.120 --> 00:31:13.120]  信耶穌
[00:31:13.120 --> 00:31:15.120]  我如果需要洗禮
[00:31:15.120 --> 00:31:17.120]  我會洗禮
[00:31:17.120 --> 00:31:19.120]  人生裏面有很多不同的決定
[00:31:19.120 --> 00:31:21.120]  我不知道你同不同意
[00:31:21.120 --> 00:31:23.120]  好像葛培利牧師
[00:31:23.120 --> 00:31:25.120]  我開始的時候所說
[00:31:25.120 --> 00:31:27.120]  可能最大的決定
[00:31:27.120 --> 00:31:29.120]  就是我們願不願意信耶穌
[00:31:29.120 --> 00:31:31.120]  因為信耶穌不是
[00:31:31.120 --> 00:31:33.120]  那麼多決定裏面的其中一個
[00:31:33.120 --> 00:31:35.120]  信耶穌是決定之後
[00:31:35.120 --> 00:31:37.120]  然後那些決定會影響
[00:31:37.120 --> 00:31:39.120]  你所有的決定
[00:31:39.120 --> 00:31:41.120]  你對錢的決定
[00:31:41.120 --> 00:31:43.120]  你對錢的決定
[00:31:43.120 --> 00:31:45.120]  你對錢的決定
[00:31:45.120 --> 00:31:47.120]  都是因為信耶穌這個核心的決定
[00:31:47.120 --> 00:31:49.120]  影響了人生其他所有的決定
[00:31:49.120 --> 00:31:51.120]  如果你真正信耶穌的話
[00:31:51.120 --> 00:31:53.120]  所以決定跟從主
[00:31:53.120 --> 00:31:55.120]  是決定當中的最大決定
[00:31:55.120 --> 00:31:57.120]  是決定當中的最大決定
[00:31:57.120 --> 00:31:59.120]  因此我想邀請我們當中
[00:31:59.120 --> 00:32:01.120]  如果當中還沒有信耶穌的朋友
[00:32:01.120 --> 00:32:03.120]  很想你能夠
[00:32:03.120 --> 00:32:05.120]  在新的一年開始
[00:32:05.120 --> 00:32:07.120]  你願意跟從主
[00:32:07.120 --> 00:32:09.120]  好像你經文所說的
[00:32:09.120 --> 00:32:11.120]  神要求你
[00:32:11.120 --> 00:32:13.120]  是全心全意
[00:32:13.120 --> 00:32:15.120]  跟從祂
[00:32:15.120 --> 00:32:17.120]  然後祂會住在你生命當中
[00:32:17.120 --> 00:32:19.120]  帶領你這一生
[00:32:19.120 --> 00:32:21.120]  並且會帶領你進入天堂
[00:32:21.120 --> 00:32:23.120]  這個是我們當中
[00:32:23.120 --> 00:32:25.120]  很多教徒
[00:32:25.120 --> 00:32:27.120]  曾經做過一個很重要的決定
[00:32:27.120 --> 00:32:29.120]  希望你如果你還沒有信耶穌的話
[00:32:29.120 --> 00:32:31.120]  你今天也可以做這個決定
[00:32:31.120 --> 00:32:33.120]  特別我們慶祝十四週年唐夜的時間
[00:32:33.120 --> 00:32:35.120]  你能夠做出這樣的決定
[00:32:35.120 --> 00:32:37.120]  不過更加重要
[00:32:37.120 --> 00:32:39.120]  我想對我們的弟兄姊妹說
[00:32:39.120 --> 00:32:41.120]  我們大部分人都相信耶穌
[00:32:41.120 --> 00:32:43.120]  你看到這個少年官
[00:32:43.120 --> 00:32:45.120]  很想跟從
[00:32:45.120 --> 00:32:47.120]  但最後
[00:32:47.120 --> 00:32:49.120]  悠悠愁愁地走了
[00:32:49.120 --> 00:32:51.120]  一個好的開始
[00:32:51.120 --> 00:32:53.120]  是一個憂愁的結束
[00:32:53.120 --> 00:32:55.120]  這個可以說是
[00:32:55.120 --> 00:32:57.120]  我們跟從主的人
[00:32:57.120 --> 00:32:59.120]  可以說是另一個縮影
[00:32:59.120 --> 00:33:01.120]  可能我們有
[00:33:01.120 --> 00:33:03.120]  跟從主的
[00:33:03.120 --> 00:33:05.120]  那種決心
