
[00:00:00.000 --> 00:00:06.000]  活在今日的香港社會 活在這個世界裏面
[00:25:14.000 --> 00:25:16.000]  互相勾結
[00:25:16.000 --> 00:25:18.000]  既得利益者
[00:25:18.000 --> 00:25:20.000]  自以為義
[00:25:20.000 --> 00:25:22.000]  假冒為善
[00:25:22.000 --> 00:25:25.000]  耶穌都在他們當中
[00:25:25.000 --> 00:25:28.000]  就是說耶穌和稅吏和罪人和法利賽人
[00:25:28.000 --> 00:25:30.000]  都有連結
[00:25:30.000 --> 00:25:32.000]  但是耶穌是耶穌
[00:25:32.000 --> 00:25:35.000]  耶穌去的時候
[00:25:35.000 --> 00:25:37.000]  就告訴他們
[00:25:37.000 --> 00:25:40.000]  我來不是要叫健康的人
[00:25:40.000 --> 00:25:44.000]  我來不是要治療沒病的人
[00:25:44.000 --> 00:25:47.000]  健康的人不用醫生
[00:25:47.000 --> 00:25:50.000]  病的人才需要醫生
[00:25:50.000 --> 00:25:54.000]  正直公義OK的人
[00:25:54.000 --> 00:25:56.000]  不是我找的
[00:25:56.000 --> 00:25:59.000]  我找的是那些好不好的人
[00:25:59.000 --> 00:26:02.000]  是那些滿身醉污的人
[00:26:02.000 --> 00:26:04.000]  或者這個提醒我們
[00:26:04.000 --> 00:26:07.000]  繼續要怎樣做人
[00:26:07.000 --> 00:26:09.000]  要學著耶穌
[00:26:09.000 --> 00:26:10.000]  要學著耶穌
[00:26:10.000 --> 00:26:15.000]  是去叫有病的人得著醫治
[00:26:15.000 --> 00:26:18.000]  他說我來
[00:26:18.000 --> 00:26:20.000]  就是要罪人
[00:26:20.000 --> 00:26:22.000]  這句話你們要去揣摩
[00:26:22.000 --> 00:26:24.000]  揣摩什麼說話
[00:26:24.000 --> 00:26:26.000]  我喜愛廉恤
[00:26:26.000 --> 00:26:28.000]  不喜愛制止
[00:26:28.000 --> 00:26:32.000]  耶穌沒有和任何人同流合污
[00:26:32.000 --> 00:26:36.000]  但是耶穌一定是去憐憫那些人
[00:26:36.000 --> 00:26:38.000]  你以為法利賽人不慘嗎
[00:26:38.000 --> 00:26:41.000]  背著這麼沉重的包袱
[00:26:41.000 --> 00:26:44.000]  外表好像很正直
[00:26:44.000 --> 00:26:45.000]  內心一片污穢
[00:26:45.000 --> 00:26:47.000]  他們不慘嗎
[00:26:47.000 --> 00:26:49.000]  你以為耶穌不想釋放他們嗎
[00:26:49.000 --> 00:26:51.000]  耶穌對他們這麼嚴厲
[00:26:51.000 --> 00:26:54.000]  是照著他們需要的方式去處理他們
[00:26:54.000 --> 00:26:56.000]  耶穌對那些稅利這麼憐憫
[00:26:56.000 --> 00:26:59.000]  是照著他們的方式去處理他們
[00:26:59.000 --> 00:27:02.000]  耶穌今天是處理我們每一個人
[00:27:02.000 --> 00:27:05.000]  都是要叫我們悔改吧
[00:27:05.000 --> 00:27:07.000]  悔改吧
[00:27:07.000 --> 00:27:09.000]  而悔改和憐憫
[00:27:09.000 --> 00:27:11.000]  是我們的社會
[00:27:11.000 --> 00:27:14.000]  是我們的生命不可少的一件事
[00:27:14.000 --> 00:27:16.000]  親愛的
[00:27:16.000 --> 00:27:17.000]  耶穌憐憫人
[00:27:17.000 --> 00:27:19.000]  看見人顛沛流離
[00:27:19.000 --> 00:27:22.000]  如同楊木人一樣
[00:27:22.000 --> 00:27:24.000]  今天他仍然是這樣
[00:27:24.000 --> 00:27:25.000]  他憐憫人
[00:27:25.000 --> 00:27:26.000]  說他們三天沒東西吃
[00:27:26.000 --> 00:27:28.000]  怕他們在路上暈倒
[00:27:28.000 --> 00:27:30.000]  憐憫他們
[00:27:30.000 --> 00:27:31.000]  他教導門徒
[00:27:31.000 --> 00:27:33.000]  你要學習
[00:27:33.000 --> 00:27:35.000]  好像好撒瑪利亞人一樣
[00:27:35.000 --> 00:27:37.000]  看見誰有需要
[00:27:37.000 --> 00:27:40.000]  那個人就是你的鄰舍
[00:27:40.000 --> 00:27:43.000]  我不知道
[00:27:43.000 --> 00:27:45.000]  前一晚我為什麼遭遇這件事
[00:27:45.000 --> 00:27:47.000]  很久都沒有遭遇
[00:27:47.000 --> 00:27:48.000]  不知道是不是因為
[00:27:48.000 --> 00:27:51.000]  在預備這個連環的講章
[00:27:51.000 --> 00:27:53.000]  那一晚講完這篇訊息
[00:27:53.000 --> 00:27:55.000]  在一個團契那裡
[00:27:55.000 --> 00:27:57.000]  出到尖沙咀口福街
[00:27:57.000 --> 00:27:59.000]  突然間有兩位
[00:27:59.000 --> 00:28:01.000]  超普通話的女子
[00:28:01.000 --> 00:28:04.000]  跑到我面前來
[00:28:04.000 --> 00:28:06.000]  先生
[00:28:06.000 --> 00:28:13.000]  我們肚子很餓
[00:28:13.000 --> 00:28:16.000]  給我一點錢
[00:28:16.000 --> 00:28:19.000]  我從來都不喜歡給錢人
[00:28:19.000 --> 00:28:20.000]  特別是不知道
[00:28:20.000 --> 00:28:24.000]  他拿了我的錢會做什麼
[00:28:24.000 --> 00:28:26.000]  肚子餓
[00:28:26.000 --> 00:28:27.000]  我又趁著這件惡戲
[00:28:27.000 --> 00:28:29.000]  想想怎麼辦
[00:28:29.000 --> 00:28:32.000]  又趕著回家
[00:28:32.000 --> 00:28:33.000]  我想
[00:28:33.000 --> 00:28:35.000]  糟糕
[00:28:35.000 --> 00:28:38.000]  如果他們這個年齡
[00:28:38.000 --> 00:28:40.000]  現在已經沒了錢
[00:28:40.000 --> 00:28:44.000]  女人在香港沒錢很危險
[00:28:44.000 --> 00:28:47.000]  我就動了持心
[00:28:47.000 --> 00:28:51.000]  那裡有一間酸辣麵店
[00:28:51.000 --> 00:28:52.000]  你們坐下
[00:28:52.000 --> 00:28:54.000]  我就跟老闆
[00:28:54.000 --> 00:28:56.000]  點了兩碗麵
[00:28:56.000 --> 00:28:58.000]  我其實說你們點什麼都無所謂
[00:28:58.000 --> 00:29:01.000]  因為知道那裡的東西不是太貴
[00:29:01.000 --> 00:29:03.000]  他點了
[00:29:03.000 --> 00:29:05.000]  點了兩碗之後
[00:29:05.000 --> 00:29:07.000]  他就說
[00:29:07.000 --> 00:29:08.000]  不好意思
[00:29:08.000 --> 00:29:11.000]  我們想喝一點東西可以嗎
[00:29:11.000 --> 00:29:14.000]  請你吃東西喝七喜無所謂
[00:29:14.000 --> 00:29:17.000]  沒事沒事
[00:29:17.000 --> 00:29:19.000]  就想著走
[00:29:19.000 --> 00:29:21.000]  你吃完東西
[00:29:21.000 --> 00:29:22.000]  你的事呢
[00:29:22.000 --> 00:29:24.000]  突然間他就站起來
[00:29:24.000 --> 00:29:29.000]  你不要生氣
[00:29:29.000 --> 00:29:34.000]  我們想坐火車回深圳
[00:29:34.000 --> 00:29:39.000]  我又不知道坐火車要多少錢
[00:29:39.000 --> 00:29:41.000]  我就問那個
[00:29:41.000 --> 00:29:44.000]  這次真的要給錢
[00:29:44.000 --> 00:29:46.000]  難道我帶他坐火車嗎
[00:29:46.000 --> 00:29:48.000]  送他回深圳
[00:29:48.000 --> 00:29:53.000]  結果就知道原來每人四十元可以去羅湖
[00:29:53.000 --> 00:29:55.000]  就多給八十元
[00:29:55.000 --> 00:29:57.000]  就這樣
[00:29:57.000 --> 00:29:59.000]  應該學習
[00:29:59.000 --> 00:30:02.000]  其實很少東西
[00:30:02.000 --> 00:30:06.000]  賣單都不夠二百元
[00:30:06.000 --> 00:30:08.000]  學習
[00:30:08.000 --> 00:30:11.000]  去表達一種
[00:30:11.000 --> 00:30:13.000]  尊重
[00:30:13.000 --> 00:30:14.000]  關心
[00:30:14.000 --> 00:30:16.000]  愛
[00:30:16.000 --> 00:30:18.000]  很小事
[00:30:18.000 --> 00:30:24.000]  有時候我們的心不一定是這樣
[00:30:24.000 --> 00:30:28.000]  我很刻骨銘心的一個門徒的心腸教導
[00:30:28.000 --> 00:30:30.000]  就是主耶穌自己說的
[00:30:30.000 --> 00:30:32.000]  我們不知道你有什麼心腸
[00:30:32.000 --> 00:30:34.000]  就是耶穌在耶路撒冷的時候
[00:30:34.000 --> 00:30:36.000]  要經過這個撒瑪利亞的村莊
[00:30:36.000 --> 00:30:38.000]  其中一條村的人
[00:30:38.000 --> 00:30:39.000]  本應是接待他
[00:30:39.000 --> 00:30:42.000]  但是整條村都趕他們走
[00:30:42.000 --> 00:30:46.000]  當你又走路又累又熱又肚餓的時候
[00:30:46.000 --> 00:30:48.000]  人家趕你走
[00:30:48.000 --> 00:30:50.000]  你就是生氣
[00:30:50.000 --> 00:30:54.000]  然後雅各和約翰
[00:30:54.000 --> 00:30:56.000]  這兩兄弟
[00:30:56.000 --> 00:30:58.000]  真的學到師
[00:30:58.000 --> 00:31:01.000]  他們真的很熟悉聖經
[00:31:01.000 --> 00:31:03.000]  他說主啊
[00:31:03.000 --> 00:31:05.000]  不如我們叫天降火
[00:31:05.000 --> 00:31:07.000]  燒死那些人
[00:31:07.000 --> 00:31:10.000]  因為他很記得伊利亞
[00:31:10.000 --> 00:31:12.000]  伊利亞對著巴黎先知
[00:31:12.000 --> 00:31:14.000]  燒死他們
[00:31:14.000 --> 00:31:16.000]  我們都再來一次
[00:31:16.000 --> 00:31:20.000]  所以讀聖經很危險
[00:31:20.000 --> 00:31:25.000]  主耶穌轉身給他們兩個
[00:31:25.000 --> 00:31:27.000]  人子來
[00:31:27.000 --> 00:31:29.000]  不是要滅人的性命
[00:31:29.000 --> 00:31:32.000]  人子來
[00:31:32.000 --> 00:31:34.000]  不是要滅人的性命
[00:31:34.000 --> 00:31:38.000]  讓我們學習一種賦予生命的憐憫
[00:31:38.000 --> 00:31:40.000]  不是是非不分的憐憫
[00:31:40.000 --> 00:31:43.000]  是忠於真理
[00:31:43.000 --> 00:31:46.000]  然後見證基督的那一種憐憫
[00:31:46.000 --> 00:31:50.000]  因為憐憫是向審判跨性
[00:31:50.000 --> 00:31:52.000]  讓上主憐憫我們
[00:31:52.000 --> 00:31:54.000]  幫助我們
[00:31:54.000 --> 00:31:57.000]  最後我將一句歌詞送給你
[00:31:57.000 --> 00:32:00.000]  是很感動
[00:32:00.000 --> 00:32:02.000]  很令我覺得
[00:32:02.000 --> 00:32:05.000]  為什麼我們不可以更加恩慈
[00:32:05.000 --> 00:32:07.000]  更加憐憫
[00:32:07.000 --> 00:32:09.000]  有一首歌叫Danny Boy
[00:32:09.000 --> 00:32:13.000]  (唱)
[00:32:13.000 --> 00:32:15.000]  那首歌
[00:32:15.000 --> 00:32:17.000]  有一個叫Dotty Rambo的
[00:32:17.000 --> 00:32:20.000]  這個
[00:32:20.000 --> 00:32:22.000]  Country Music的
[00:32:22.000 --> 00:32:24.000]  一個殿堂級的女士
[00:32:24.000 --> 00:32:27.000]  她改了歌詞
[00:32:27.000 --> 00:32:29.000]  最後一句
[00:32:29.000 --> 00:32:37.000]  (唱)
[00:32:37.000 --> 00:32:48.000]  (唱)
[00:32:49.000 --> 00:32:52.000]  無視過犯
[00:32:52.000 --> 00:32:56.000]  只見殘缺
[00:32:56.000 --> 00:33:00.000]  我的過犯擋在上帝的面前
[00:33:00.000 --> 00:33:03.000]  但是他竟然間
[00:33:03.000 --> 00:33:06.000]  看不見我的過犯
[00:33:06.000 --> 00:33:08.000]  只看見
[00:33:08.000 --> 00:33:12.000]  我一個需要憐憫的人
[00:33:12.000 --> 00:33:14.000]  我們祈禱
[00:33:14.000 --> 00:33:24.000]  願主施恩給我們
[00:33:24.000 --> 00:33:30.000]  以致我們不會徒受主的恩
[00:33:30.000 --> 00:33:36.000]  願主都開我們的心
[00:33:36.000 --> 00:33:39.000]  以致我們的怨毒
[00:33:39.000 --> 00:33:41.000]  我們的仇恨
[00:33:41.000 --> 00:33:44.000]  能夠消除
[00:33:44.000 --> 00:33:50.000]  以致我們的正義感
[00:33:50.000 --> 00:33:52.000]  不會凌駕
[00:33:52.000 --> 00:33:58.000]  凌駕於你
[00:33:58.000 --> 00:34:04.000]  凌駕於人的需要
[00:34:04.000 --> 00:34:09.000]  將我們的心繼續改造
[00:34:10.000 --> 00:34:14.000]  使我們真有基督耶穌的心腸
[00:34:14.000 --> 00:34:17.000]  可憐我們
[00:34:17.000 --> 00:34:20.000]  可憐今日香港的教會
[00:34:20.000 --> 00:34:23.000]  可憐今日香港的社會
[00:34:23.000 --> 00:34:26.000]  我們都是可憐人
[00:34:26.000 --> 00:34:30.000]  求你讓我們知道自己有多可憐
[00:34:30.000 --> 00:34:34.000]  以致我們所有的人
[00:34:34.000 --> 00:34:37.000]  都可以跪在你的面前
[00:34:37.000 --> 00:34:40.000]  將心歸你
[00:34:40.000 --> 00:34:42.000]  今日
[00:34:42.000 --> 00:34:48.000]  你再一次提醒我們
[00:34:48.000 --> 00:34:51.000]  你豈不應當
[00:34:51.000 --> 00:34:55.000]  連率你的靈性
[00:34:55.000 --> 00:34:57.000]  你的同伴
[00:34:57.000 --> 00:35:00.000]  將我連率你嗎
[00:35:00.000 --> 00:35:03.000]  開我們的眼
[00:35:03.000 --> 00:35:07.000]  讓我們有種超越的能力
[00:35:07.000 --> 00:35:13.000]  看見真正需要連吻的
[00:35:13.000 --> 00:35:15.000]  那一顆的心
[00:35:15.000 --> 00:35:17.000]  那一個的人
[00:35:17.000 --> 00:35:20.000]  超越一切的標籤
[00:35:20.000 --> 00:35:23.000]  超越一切的陣營
[00:35:23.000 --> 00:35:27.000]  求主耶穌施恩給我們
[00:35:27.000 --> 00:35:29.000]  奉耶穌基督的聖名

