
[00:00:00.000 --> 00:00:07.000]  各位姐妹大家好 主內平安
[00:22:16.000 --> 00:22:20.000]  10%是方派 寧人派
[00:22:20.000 --> 00:22:24.000]  90多個信徒 大量的人
[00:22:24.000 --> 00:22:28.000]  到了2008年
[00:22:28.000 --> 00:22:38.000]  WHO 世界衛生組織的調查
[00:22:38.000 --> 00:22:44.000]  就說烏干達的愛滋病減少80%
[00:22:44.000 --> 00:22:49.000]  800多萬的病者得到醫治
[00:22:49.000 --> 00:22:52.000]  當時的專家說他們不明白
[00:22:52.000 --> 00:22:54.000]  為何這麼多人得到醫治
[00:22:54.000 --> 00:22:58.000]  卻沒有這個病
[00:22:58.000 --> 00:23:04.000]  2014年 美國總統接見烏干達總統夫人
[00:23:04.000 --> 00:23:08.000]  這個時候烏干達總統已經信了耶穌
[00:23:08.000 --> 00:23:12.000]  他太太是很虔誠的基督徒
[00:23:12.000 --> 00:23:18.000]  總統問他們如何做到這麼好的成績
[00:23:18.000 --> 00:23:22.000]  烏干達總統夫人說她自己也不知道
[00:23:22.000 --> 00:23:28.000]  她說她知道全國的信徒不分宗派
[00:23:28.000 --> 00:23:33.000]  我們拼命禱告 上帝醫治大地
[00:23:33.000 --> 00:23:38.000]  人民得到醫治 國家得到醫治
[00:23:38.000 --> 00:23:42.000]  歷代之下七章十四節
[00:23:42.000 --> 00:23:46.000]  稱為我名下的子民 若是自卑禱告
[00:23:46.000 --> 00:23:49.000]  尋求我的面 主理他們的惡行
[00:23:49.000 --> 00:23:53.000]  我必從天上垂聽 赦免他們的罪
[00:23:53.000 --> 00:23:56.000]  醫治他們的地
[00:23:56.000 --> 00:24:04.000]  烏干達謙卑 與上帝同行
[00:24:04.000 --> 00:24:08.000]  上帝醫治他們
[00:24:08.000 --> 00:24:14.000]  在今天 甚至比我們很多科學 醫學都是神所給
[00:24:14.000 --> 00:24:17.000]  但不夠 需要的
[00:24:17.000 --> 00:24:22.000]  我們人放下我們的自尊 驕傲
[00:24:22.000 --> 00:24:25.000]  回歸上帝 與上帝同行
[00:24:25.000 --> 00:24:30.000]  懇求上帝 除去我們的恐懼
[00:24:30.000 --> 00:24:34.000]  與神同行 彼此安慰
[00:24:34.000 --> 00:24:39.000]  繼續勇於見證我們的主
[00:24:39.000 --> 00:24:41.000]  阿們
[00:24:42.000 --> 00:24:45.000]  字幕由 Amara.org 社群提供
[00:24:45.000 --> 00:24:48.000]  多謝您收睇時局新聞,再會!
[00:24:48.000 --> 00:24:51.000]  (字幕由 Amara.org 社群提供)
[00:24:51.000 --> 00:24:54.000]  (字幕由 Amara.org 社群提供)

