
[00:00:00.000 --> 00:00:05.600]  各位親愛的弟兄姐妹們 平安
[00:23:20.720 --> 00:23:23.720]  從頭到尾我們所看到
[00:23:23.720 --> 00:23:28.720]  歷史上那麼多曾經亡國的國家當中
[00:23:28.720 --> 00:23:32.720]  唯獨兩個多次亡國的國家
[00:23:32.720 --> 00:23:35.720]  仍然存在在這個世上
[00:23:35.720 --> 00:23:37.720]  這兩個國家
[00:23:37.720 --> 00:23:38.720]  如果我們數
[00:23:38.720 --> 00:23:42.720]  哪個國家亡國多?
[00:23:42.720 --> 00:23:44.720]  除了以色列
[00:23:44.720 --> 00:23:46.720]  除了中國
[00:23:46.720 --> 00:23:48.720]  還有哪個呢?
[00:23:48.720 --> 00:23:50.720]  但另一方面來說
[00:23:50.720 --> 00:23:52.720]  我們看到這兩個國家
[00:23:52.720 --> 00:23:54.720]  他們有共一的一樣東西
[00:23:54.720 --> 00:23:56.720]  就是孝敬父母
[00:23:56.720 --> 00:23:58.720]  一直以來在我們的倫理
[00:23:58.720 --> 00:24:00.720]  我們的道德上
[00:24:00.720 --> 00:24:02.720]  我們很清晰
[00:24:02.720 --> 00:24:04.720]  而神就是說
[00:24:04.720 --> 00:24:08.720]  這條戒令是大應許的
[00:24:08.720 --> 00:24:10.720]  是令到我們國家
[00:24:10.720 --> 00:24:14.720]  無論你亡給任何一個外族都好
[00:24:14.720 --> 00:24:16.720]  是我們去同化他們
[00:24:16.720 --> 00:24:19.720]  不是他們來同化我們
[00:24:19.720 --> 00:24:20.720]  而因爲這樣的緣故
[00:24:20.720 --> 00:24:23.720]  中華民族是繼續下去
[00:24:23.720 --> 00:24:24.720]  以色列也是一樣
[00:24:24.720 --> 00:24:27.720]  無論你經過多長時間亡國都好
[00:24:27.720 --> 00:24:29.720]  神叫他復國
[00:24:29.720 --> 00:24:30.720]  他就能夠復國
[00:24:30.720 --> 00:24:33.720]  這是神自己的應許
[00:24:33.720 --> 00:24:37.720]  第六
[00:24:37.720 --> 00:24:39.720]  第六戒
[00:24:39.720 --> 00:24:41.720]  他叫我們尊重別人的生命
[00:24:41.720 --> 00:24:43.720]  不可以殺人
[00:24:43.720 --> 00:24:49.720]  凡殺人的難免受審判
[00:24:49.720 --> 00:24:52.720]  但耶穌更進一步告訴我們
[00:24:52.720 --> 00:24:54.720]  你向人動怒
[00:24:54.720 --> 00:24:56.720]  你憎恨他
[00:24:56.720 --> 00:25:00.720]  其實這已經要受審判
[00:25:00.720 --> 00:25:06.720]  凡罵弟兄是叛徒或者是蠢蛋
[00:25:06.720 --> 00:25:09.720]  這也難以避免地獄的火
[00:25:09.720 --> 00:25:12.720]  這也是非常非常重要
[00:25:12.720 --> 00:25:14.720]  第七
[00:25:14.720 --> 00:25:16.720]  要尊重別人的精粹
[00:25:16.720 --> 00:25:18.720]  不可以姦淫
[00:25:18.720 --> 00:25:22.720]  在這個律例典章講得非常清楚
[00:25:22.720 --> 00:25:25.720]  有哪些性行爲是神不喜悅
[00:25:25.720 --> 00:25:27.720]  是我們要遵守的
[00:25:27.720 --> 00:25:30.720]  不單止不可以亂倫
[00:25:30.720 --> 00:25:34.720]  不單止不可以和未成年的人
[00:25:34.720 --> 00:25:36.720]  來做姦淫
[00:25:36.720 --> 00:25:39.720]  這是一個罪
[00:25:39.720 --> 00:25:42.720]  實際上今天我們看到國家的法律都是一樣
[00:25:42.720 --> 00:25:45.720]  不可以有這些行爲
[00:25:45.720 --> 00:25:49.720]  但耶穌更進一步告訴我們
[00:25:49.720 --> 00:25:53.720]  犯漢奸婦女就動淫念的
[00:25:53.720 --> 00:25:56.720]  這個人已經和他分界
[00:25:56.720 --> 00:25:59.720]  所以因爲這樣的緣故
[00:25:59.720 --> 00:26:01.720]  任何的人
[00:26:01.720 --> 00:26:05.720]  連皇帝都要受到審判
[00:26:05.720 --> 00:26:08.720]  這是神自己在聖經裏面
[00:26:08.720 --> 00:26:10.720]  講得非常清楚
[00:26:10.720 --> 00:26:18.720]  大衛的家爲什麼後來會有這麼多的問題產生出來
[00:26:18.720 --> 00:26:23.720]  聖經直接說是因爲大衛這些罪
[00:26:23.720 --> 00:26:28.720]  連累到家裏後面都有這些事發生
[00:26:28.720 --> 00:26:31.720]  放縱眼目的情慾
[00:26:31.720 --> 00:26:33.720]  思想上的淫蔑
[00:26:33.720 --> 00:26:35.720]  因私慾帶出來的行動
[00:26:35.720 --> 00:26:40.720]  甚至要毀滅證據帶來殺人滅口的行動
[00:26:40.720 --> 00:26:44.720]  這些全部都是神所不起源
[00:26:44.720 --> 00:26:47.720]  我今天和大家說這些
[00:26:47.720 --> 00:26:52.720]  是讓我們看看今天現今的世界有什麼
[00:26:52.720 --> 00:26:55.720]  我們需要刻意留意
[00:26:55.720 --> 00:26:57.720]  爲我們的國家
[00:26:57.720 --> 00:26:58.720]  爲我們的領導人
[00:26:58.720 --> 00:27:01.720]  爲我們的社會來禱告
[00:27:01.720 --> 00:27:05.720]  第八我們要尊重別人的財物
[00:27:05.720 --> 00:27:08.720]  千萬不要成爲財奴
[00:27:08.720 --> 00:27:10.720]  不可以偷渡
[00:27:10.720 --> 00:27:13.720]  但是新約聖經更加告訴我們
[00:27:13.720 --> 00:27:15.720]  貪財就是萬惡之根
[00:27:15.720 --> 00:27:18.720]  有人貪戀錢財
[00:27:18.720 --> 00:27:20.720]  就被引誘離了真道
[00:27:20.720 --> 00:27:23.720]  用很多的仇虎將自己刺頭
[00:27:23.720 --> 00:27:25.720]  春街急記
[00:27:25.720 --> 00:27:31.720]  選千夫長百夫長五十夫長十夫長的時候
[00:27:31.720 --> 00:27:33.720]  非常清楚
[00:27:33.720 --> 00:27:39.720]  是要講出資格和他們的素質
[00:27:39.720 --> 00:27:42.720]  他們的素質一定要敬畏神
[00:27:42.720 --> 00:27:44.720]  誠實無妄
[00:27:44.720 --> 00:27:46.720]  恨不以之才
[00:27:46.720 --> 00:27:50.720]  然後才讓他們做千夫長百夫長
[00:27:50.720 --> 00:27:54.720]  五十夫長十夫長去管理人
[00:27:54.720 --> 00:27:56.720]  任何一個國家
[00:27:56.720 --> 00:27:59.720]  你沒有這些要求的時候
[00:27:59.720 --> 00:28:02.720]  這個國家很難發展
[00:28:02.720 --> 00:28:05.720]  是很難得到人的心
[00:28:05.720 --> 00:28:10.720]  一定會有各種不同的叛亂會產生
[00:28:10.720 --> 00:28:13.720]  第九方面
[00:28:13.720 --> 00:28:17.720]  十大也要叫我們尊重別人的名聲
[00:28:17.720 --> 00:28:19.720]  誹謗人都是罪
[00:28:19.720 --> 00:28:23.720]  不可以作假見證去陷害人
[00:28:23.720 --> 00:28:27.720]  因爲這個是神憎惡的一個罪
[00:28:27.720 --> 00:28:30.720]  第十個方面
[00:28:30.720 --> 00:28:33.720]  他叫我們戒絕一切的貪戀
[00:28:33.720 --> 00:28:35.720]  是因爲這樣的緣故
[00:28:35.720 --> 00:28:39.720]  任何的假證件爲了得財物
[00:28:39.720 --> 00:28:43.720]  偽造文件爲了得到一個入學的資格
[00:28:43.720 --> 00:28:45.720]  或者某一個職位
[00:28:45.720 --> 00:28:47.720]  網騙要得錢財
[00:28:47.720 --> 00:28:49.720]  電話騙案得錢財
[00:28:49.720 --> 00:28:52.720]  誣陷某一個人爲了得到某一方面的利益
[00:28:52.720 --> 00:28:55.720]  全部是出於貪戀
[00:28:55.720 --> 00:29:00.720]  如果我們能夠從我們的心裏面
[00:29:00.720 --> 00:29:02.720]  戒絕這一切的東西
[00:29:02.720 --> 00:29:07.720]  我們就真真正正是有神保障我們
[00:29:07.720 --> 00:29:11.720]  能夠讓我們在世平安
[00:29:11.720 --> 00:29:15.720]  我們今天看一看
[00:29:15.720 --> 00:29:18.720]  以神的名笠撥的以色列
[00:29:18.720 --> 00:29:21.720]  美國是怎樣的呢?
[00:29:22.720 --> 00:29:25.720]  以色列信主的人雖然是多了
[00:29:25.720 --> 00:29:28.720]  但仍然是非常少數
[00:29:28.720 --> 00:29:31.720]  但我們擔心的就是國會
[00:29:31.720 --> 00:29:32.720]  他們要求的例子
[00:29:32.720 --> 00:29:37.720]  就是你不可以向猶太教的人傳教
[00:29:37.720 --> 00:29:39.720]  傳福音是不行的
[00:29:39.720 --> 00:29:40.720]  是不允許的
[00:29:40.720 --> 00:29:42.720]  是犯法的
[00:29:42.720 --> 00:29:48.720]  爲什麼他們信主的比例那麼少呢?
[00:29:48.720 --> 00:29:50.720]  甚至我們可以說
[00:29:50.720 --> 00:29:53.720]  連巴勒斯坦人信仰的比例
[00:29:53.720 --> 00:29:56.720]  信主的比例比他們還高
[00:29:56.720 --> 00:29:58.720]  爲什麼呢?
[00:29:58.720 --> 00:30:02.720]  我們看看美國又怎樣呢?
[00:30:02.720 --> 00:30:08.720]  王永信牧師在2016年
[00:30:08.720 --> 00:30:12.720]  出了一本雜誌《大使》
[00:30:12.720 --> 00:30:17.720]  其中有一期就講到美國歸向真實
[00:30:17.720 --> 00:30:20.720]  爲什麼呢?
[00:30:20.720 --> 00:30:25.720]  因爲他已經看到整個美國的敗壞
[00:30:25.720 --> 00:30:29.720]  越來越差
[00:30:29.720 --> 00:30:32.720]  在一九六幾年已經開始
[00:30:32.720 --> 00:30:35.720]  不可以慶祝聖誕
[00:30:35.720 --> 00:30:38.720]  只能夠說seasonal greetings
[00:30:38.720 --> 00:30:40.720]  甚至後來更加有gay pride day
[00:30:40.720 --> 00:30:43.720]  LGBT通過了
[00:30:43.720 --> 00:30:47.720]  大學校每年都有gay pride day
[00:30:47.720 --> 00:30:51.720]  是宣揚同性戀LGBT
[00:30:51.720 --> 00:30:52.720]  第三個方面
[00:30:52.720 --> 00:30:54.720]  我曾經講過
[00:30:54.720 --> 00:30:56.720]  要求老闆蛋糕上的裝飾
[00:30:56.720 --> 00:30:58.720]  如果有兩個男人要結婚
[00:30:58.720 --> 00:31:00.720]  你要弄兩個男人在那裏
[00:31:00.720 --> 00:31:02.720]  老闆不願意的話
[00:31:02.720 --> 00:31:05.720]  他就會被告是宗教歧視
[00:31:05.720 --> 00:31:07.720]  性別歧視
[00:31:07.720 --> 00:31:09.720]  而性別歧視
[00:31:09.720 --> 00:31:11.720]  他隨時不只是罰款
[00:31:11.720 --> 00:31:14.720]  是會坐牢
[00:31:14.720 --> 00:31:19.720]  難怪在去年年底
[00:31:19.720 --> 00:31:22.720]  紐約第一次選出
[00:31:22.720 --> 00:31:28.720]  一個手按可蘭經來宣誓上任的市長
[00:31:28.720 --> 00:31:30.720]  各位聽衆朋友
[00:31:30.720 --> 00:31:35.720]  這個實在給我們一個alarm的提醒
[00:31:35.720 --> 00:31:37.720]  美國已經失落了
[00:31:37.720 --> 00:31:46.720]  初期他們的先祖對神的那種信仰
[00:31:46.720 --> 00:31:50.720]  所以黃永順牧師主編的
[00:31:50.720 --> 00:31:54.720]  America Return to God
[00:31:54.720 --> 00:31:58.720]  這本書在2016年的時候
[00:31:58.720 --> 00:32:03.720]  提出一個語重心長的勸悼
[00:32:03.720 --> 00:32:07.720]  美國迴轉吧
[00:32:07.720 --> 00:32:09.720]  回到神那裏吧
[00:32:09.720 --> 00:32:12.720]  在我今天結論的時候
[00:32:12.720 --> 00:32:15.720]  我願意和大家分享
[00:32:15.720 --> 00:32:20.720]  願意美國以色列
[00:32:20.720 --> 00:32:25.720]  甚至整個世人都醒不過來
[00:32:25.720 --> 00:32:30.720]  現在的道德越來越沉淪
[00:32:30.720 --> 00:32:34.720]  人離開神越來越遠
[00:32:34.720 --> 00:32:38.720]  我們今天更加要清楚地看見神的呼召
[00:32:38.720 --> 00:32:42.720]  神所要的是憂傷的靈
[00:32:42.720 --> 00:32:46.720]  這句話是犯罪之後的大衛
[00:32:46.720 --> 00:32:50.720]  在他悔罪的時候說出來的
[00:32:50.720 --> 00:32:52.720]  除非有悔罪
[00:32:52.720 --> 00:32:56.720]  否則沒有辦法得到神的赦免
[00:32:56.720 --> 00:32:58.720]  他很清楚地說
[00:32:58.720 --> 00:33:00.720]  你詩篇我一篇
[00:33:00.720 --> 00:33:03.720]  神所要的是憂傷的靈
[00:33:03.720 --> 00:33:06.720]  神啊!憂傷痛悔的心
[00:33:06.720 --> 00:33:09.720]  你別不傾寒
[00:33:09.720 --> 00:33:13.720]  我願望這篇道
[00:33:13.720 --> 00:33:16.720]  能夠對我們每一個人都有所提醒
[00:33:16.720 --> 00:33:20.720]  另一方面也請大家繼續不斷
[00:33:20.720 --> 00:33:24.720]  爲今天的美國祈禱
[00:33:24.720 --> 00:33:26.720]  我們盼望有一天
[00:33:26.720 --> 00:33:28.720]  神帶來一個復興
[00:33:28.720 --> 00:33:32.720]  讓人看到原來已經是泥足深陷
[00:33:32.720 --> 00:33:36.720]  活在罪的裏面而不知是罪
[00:33:36.720 --> 00:33:41.720]  以至更多的人能夠迴轉過來
[00:33:41.720 --> 00:33:43.720]  歸回神那裏
[00:33:43.720 --> 00:33:45.720]  沒有一樣的罪
[00:33:45.720 --> 00:33:47.720]  神是赦免不了的
[00:33:47.720 --> 00:33:49.720]  最重要的一件事
[00:33:49.720 --> 00:33:52.720]  就是我們願不願意悔罪
[00:33:52.720 --> 00:33:55.720]  歸到神那裏去
[00:33:55.720 --> 00:33:57.720]  願神祝福你們
