
[00:00:00.000 --> 00:00:04.620]  各位網友 歡迎收看這條片子
[00:17:48.820 --> 00:17:50.020]  我們看看神怎麼說
[00:17:50.020 --> 00:17:54.820]  首先這個人生的際遇
[00:17:54.820 --> 00:17:56.420]  我不知道
[00:17:56.420 --> 00:17:57.340]  我六十多歲
[00:17:57.340 --> 00:17:59.940]  我不想老氣橫秋的說
[00:17:59.940 --> 00:18:01.700]  其實我想告訴你
[00:18:01.700 --> 00:18:03.420]  人生的際遇根本就是這樣
[00:18:03.420 --> 00:18:08.420]  充滿了令我們失望的時候
[00:18:08.420 --> 00:18:10.780]  如果有失望的時候
[00:18:10.780 --> 00:18:12.060]  你不要以為奇怪
[00:18:12.060 --> 00:18:13.140]  這個世界根本就是
[00:18:13.140 --> 00:18:15.060]  那你說為什麼會這樣
[00:18:15.060 --> 00:18:17.220]  因為很多時候我們有兩樣東西
[00:18:17.220 --> 00:18:17.740]  第一
[00:18:17.740 --> 00:18:20.620]  我們對這個世界有種期望
[00:18:20.620 --> 00:18:22.940]  有種錯誤的信念
[00:18:22.940 --> 00:18:25.300]  因為我們是應該這樣的
[00:18:25.300 --> 00:18:26.300]  我們從小到大
[00:18:26.300 --> 00:18:26.940]  我們的教育
[00:18:26.940 --> 00:18:27.820]  我們的父母
[00:18:27.820 --> 00:18:29.100]  這個社會都是教我們
[00:18:29.100 --> 00:18:30.620]  但事實上不是這樣的
[00:18:30.620 --> 00:18:32.340]  好心是有好報的
[00:18:32.340 --> 00:18:33.020]  你以為
[00:18:33.020 --> 00:18:35.780]  你好好心
[00:18:35.780 --> 00:18:38.220]  你以為對方就會有好報給你
[00:18:38.220 --> 00:18:39.180]  他才踩你兩腳
[00:18:39.180 --> 00:18:41.220]  突然間你發覺
[00:18:41.220 --> 00:18:42.620]  為什麼這個人會這樣做
[00:18:42.620 --> 00:18:43.940]  為什麼不會這樣做
[00:18:43.940 --> 00:18:45.420]  這是一個罪惡的世界
[00:18:45.420 --> 00:18:47.660]  這個就是這麼邪惡的世界
[00:18:47.660 --> 00:18:49.780]  有時候我們被這個邪惡世界
[00:18:49.780 --> 00:18:50.540]  我們不說
[00:18:50.540 --> 00:18:52.540]  我們教會的人很純情
[00:18:52.540 --> 00:18:54.540]  其實我們都不是很純情
[00:18:54.540 --> 00:18:56.100]  我們都知道這個世界不是這樣
[00:18:56.100 --> 00:18:57.620]  但是我們真的不知道
[00:18:57.620 --> 00:19:00.580]  或者不會接納到這個世界
[00:19:00.580 --> 00:19:02.260]  有些人是邪惡成這樣
[00:19:02.260 --> 00:19:04.620]  為什麼會這樣
[00:19:04.620 --> 00:19:08.700]  我們看回阿哈和耶駒別
[00:19:08.700 --> 00:19:10.060]  我們用這個個案
[00:19:10.060 --> 00:19:11.220]  你看看阿哈
[00:19:11.220 --> 00:19:13.100]  在整件事情裡面
[00:19:13.100 --> 00:19:14.180]  我相信
[00:19:14.180 --> 00:19:15.820]  伊利亞雖然不相信他
[00:19:15.820 --> 00:19:16.500]  這個皇帝
[00:19:16.500 --> 00:19:18.500]  不過起碼他在天上親眼
[00:19:18.500 --> 00:19:22.500]  他在山上起碼親眼看到所發生的事情
[00:19:23.540 --> 00:19:24.700]  按道理
[00:19:24.700 --> 00:19:26.740]  就算他不會說出所有
[00:19:26.740 --> 00:19:30.780]  起碼說出神怎麼在火上來
[00:19:30.780 --> 00:19:32.740]  這是一個最重要的時刻
[00:19:32.740 --> 00:19:34.580]  火一天上下來的時候
[00:19:34.580 --> 00:19:35.780]  就燒了他
[00:19:35.780 --> 00:19:38.140]  只是燒了伊利亞的祭物
[00:19:38.140 --> 00:19:39.620]  這個很清楚
[00:19:39.620 --> 00:19:40.460]  哪個是真神
[00:19:40.460 --> 00:19:41.100]  哪個是假神
[00:19:41.100 --> 00:19:42.020]  這是沒得說的
[00:19:42.020 --> 00:19:43.500]  這是最清楚的事件
[00:19:43.500 --> 00:19:46.420]  而群眾都明白這件事
[00:19:46.420 --> 00:19:48.060]  誰知道聖經告訴我們
[00:19:48.060 --> 00:19:49.500]  伊利亞回去的時候
[00:19:49.500 --> 00:19:52.060]  用了一個可圈可點的聖經描述
[00:19:52.060 --> 00:19:54.300]  他說回去的時候就和他太太
[00:19:54.300 --> 00:19:56.220]  最奸的耶駒別說
[00:19:56.220 --> 00:19:58.180]  伊利亞怎麼樣用刀殺了他
[00:19:58.180 --> 00:20:00.260]  眾先知一切事都告訴了
[00:20:00.260 --> 00:20:01.060]  Naga
[00:20:01.060 --> 00:20:02.540]  Naga這個字
[00:20:02.540 --> 00:20:06.980]  原文的意思是有一種不只是說
[00:20:06.980 --> 00:20:09.580]  只是解釋過
[00:20:09.580 --> 00:20:11.220]  就是說兜了
[00:20:11.220 --> 00:20:14.100]  不是真的這麼說
[00:20:14.100 --> 00:20:17.780]  我相信阿哈的意思就是
[00:20:17.780 --> 00:20:20.220]  伊利亞就在山上
[00:20:20.220 --> 00:20:24.420]  發動群眾殺了我們的先知
[00:20:24.420 --> 00:20:25.340]  就是說這些
[00:20:25.340 --> 00:20:26.820]  最重要的不說
[00:20:26.820 --> 00:20:27.740]  這樣都行
[00:20:27.740 --> 00:20:29.140]  我剛才告訴你
[00:20:29.140 --> 00:20:30.100]  就是這樣都行
[00:20:30.100 --> 00:20:31.700]  這個世間裡面
[00:20:31.700 --> 00:20:33.140]  就是有人可以這樣
[00:20:33.140 --> 00:20:35.060]  為什麼會這麼奸
[00:20:35.060 --> 00:20:37.100]  最重要的一句話不說
[00:20:37.100 --> 00:20:39.020]  就說了那些假的東西
[00:20:39.020 --> 00:20:40.260]  就是假的東西
[00:20:40.260 --> 00:20:41.260]  他才說
[00:20:41.260 --> 00:20:44.220]  令你覺得很不可能
[00:20:44.220 --> 00:20:45.860]  但是你接受不了這件事
[00:20:45.860 --> 00:20:47.180]  你很憤怒
[00:20:47.180 --> 00:20:48.300]  你就沒辦法
[00:20:48.300 --> 00:20:49.340]  你就很diverse
[00:20:50.140 --> 00:20:51.060]  就是這樣
[00:20:51.060 --> 00:20:52.420]  耶駒別也是這樣
[00:20:52.420 --> 00:20:54.220]  你看耶駒別
[00:20:54.220 --> 00:20:54.980]  很多時候
[00:20:54.980 --> 00:20:56.580]  有專家去研究
[00:20:56.580 --> 00:21:00.980]  為什麼耶駒別要找人告訴伊利亞
[00:21:00.980 --> 00:21:02.660]  我明天一定要殺你
[00:21:02.660 --> 00:21:04.380]  搞到明天而已
[00:21:04.380 --> 00:21:05.700]  如果找到人
[00:21:05.700 --> 00:21:07.300]  去找到伊利亞的話
[00:21:07.300 --> 00:21:09.340]  即時殺他
[00:21:09.340 --> 00:21:11.500]  很多人研究的時候就說
[00:21:11.500 --> 00:21:14.140]  應該那時候耶駒別自己都沒有把握
[00:21:14.140 --> 00:21:16.420]  因為他都不知道這個國家
[00:21:16.420 --> 00:21:18.300]  可能群眾已經開始動亂
[00:21:18.820 --> 00:21:21.420]  所以其實他自己都不敢怎麼動
[00:21:21.420 --> 00:21:23.580]  他就是想嚇伊利亞也好
[00:21:23.580 --> 00:21:25.980]  或者發洩來報仇也好
[00:21:25.980 --> 00:21:27.060]  嚇走他也好
[00:21:27.060 --> 00:21:29.380]  總之其實他自己都沒有實力
[00:21:29.380 --> 00:21:31.340]  你說如果伊利亞
[00:21:31.340 --> 00:21:32.820]  知不知道這件事
[00:21:32.820 --> 00:21:34.260]  如果他是頭腦清醒
[00:21:34.260 --> 00:21:35.380]  應該看到這件事
[00:21:35.380 --> 00:21:37.860]  他應該可以跟耶駒別說
[00:21:37.860 --> 00:21:39.260]  為什麼你現在不殺我
[00:21:39.260 --> 00:21:40.580]  表示你什麼都沒有
[00:21:40.580 --> 00:21:43.420]  於是如果他能夠這樣的時候
[00:21:43.420 --> 00:21:44.020]  他還好一點
[00:21:44.020 --> 00:21:44.780]  但是伊利亞
[00:21:44.780 --> 00:21:46.180]  你發覺他的反應如何
[00:21:46.180 --> 00:21:47.980]  走啊
[00:21:47.980 --> 00:21:49.100]  又要殺我
[00:21:49.100 --> 00:21:54.740]  其實這就是他當時整個人的情緒已經崩潰
[00:21:54.740 --> 00:21:58.380]  他面對他完全失望的那幅圖畫的時候
[00:21:58.380 --> 00:21:59.420]  已經失望了
[00:21:59.420 --> 00:21:59.940]  很有趣的
[00:21:59.940 --> 00:22:02.460]  當一個人情緒低落的時候
[00:22:02.460 --> 00:22:03.380]  會產生一件事
[00:22:03.380 --> 00:22:05.300]  他就開始遮掩了
[00:22:05.300 --> 00:22:07.020]  遮蓋了他應該看到的東西
[00:22:07.020 --> 00:22:08.660]  他的眼睛瞎了
[00:22:08.660 --> 00:22:10.380]  他只看到最不好的東西
[00:22:10.380 --> 00:22:13.060]  他看到最失敗的東西
[00:22:13.060 --> 00:22:14.340]  看到那幅圖畫
[00:22:14.340 --> 00:22:15.740]  他想著復興的圖畫
[00:22:15.740 --> 00:22:17.420]  變成一幅要殺他的圖畫
[00:22:17.660 --> 00:22:18.660]  他看不到
[00:22:18.660 --> 00:22:20.500]  人就是在這個時間裡面
[00:22:20.500 --> 00:22:24.100]  他的情緒令他被綑綁了
[00:22:24.100 --> 00:22:25.060]  鎖住了他
[00:22:25.060 --> 00:22:26.380]  OK
[00:22:26.380 --> 00:22:27.780]  他應該看到他看不到
[00:22:27.780 --> 00:22:29.380]  他應該做一個決定
[00:22:29.380 --> 00:22:33.860]  他沒有真正要做一個他可以做的決定
[00:22:33.860 --> 00:22:34.740]  他走啊
[00:22:34.740 --> 00:22:36.060]  立刻就走
[00:22:36.060 --> 00:22:37.100]  立刻決定走
[00:22:37.100 --> 00:22:40.780]  我不敢說我在這裡學到什麼
[00:22:40.780 --> 00:22:42.500]  不過我自己在過去的人生裡面
[00:22:42.500 --> 00:22:43.980]  我也經常提醒我自己一件事
[00:22:43.980 --> 00:22:45.460]  當我情緒最差的時候
[00:22:45.460 --> 00:22:47.100]  當我最depressed的時候
[00:22:47.100 --> 00:22:50.500]  或者當我最心情最崩潰的時候
[00:22:50.500 --> 00:22:52.620]  我絕對不做重要的決定
[00:22:52.620 --> 00:22:54.980]  為什麼呢?
[00:22:54.980 --> 00:22:56.540]  就算是對的
[00:22:56.540 --> 00:22:58.140]  我有一天也會後悔的
[00:22:58.140 --> 00:23:00.020]  我也不會告訴自己
[00:23:00.020 --> 00:23:00.500]  好吧
[00:23:00.500 --> 00:23:01.260]  我就這樣吧
[00:23:01.260 --> 00:23:01.860]  不要
[00:23:01.860 --> 00:23:03.460]  我要等一等
[00:23:03.460 --> 00:23:05.220]  要再過一點時間
[00:23:05.220 --> 00:23:06.140]  我看清楚一點
[00:23:06.140 --> 00:23:07.660]  我平復了一點
[00:23:07.660 --> 00:23:09.060]  想前想後
[00:23:09.060 --> 00:23:13.740]  可能最後還是做回本來我想做的決定
[00:23:13.740 --> 00:23:15.420]  不過這個有什麼分別呢?
[00:23:15.540 --> 00:23:17.420]  就是有一天如果我想後悔的時候
[00:23:17.420 --> 00:23:18.220]  我不會後悔
[00:23:18.220 --> 00:23:22.220]  不會以為我自己一時衝動就做了這樣的決定
[00:23:22.220 --> 00:23:23.620]  我要想清楚
[00:23:23.620 --> 00:23:25.020]  伊利亞不是了
[00:23:25.020 --> 00:23:25.820]  就走了
[00:23:25.820 --> 00:23:27.620]  一路走一路走一路走的時候
[00:23:27.620 --> 00:23:29.460]  腦子裡面已經轉了另外一幅圖畫
[00:23:29.460 --> 00:23:30.220]  沒有了
[00:23:30.220 --> 00:23:33.140]  好像伊利亞後來對耶華所說
[00:23:33.140 --> 00:23:33.780]  夠了
[00:23:33.780 --> 00:23:34.980]  我夠了
[00:23:34.980 --> 00:23:36.580]  沒有了這個世界
[00:23:36.580 --> 00:23:38.140]  要做就做盡吧
[00:23:38.140 --> 00:23:39.620]  伊利亞的意思就是說
[00:23:39.620 --> 00:23:40.900]  你看看
[00:23:40.900 --> 00:23:41.940]  我本來什麼都沒有
[00:23:41.940 --> 00:23:43.420]  但是神又特意叫我
[00:23:43.420 --> 00:23:44.860]  如果不是要叫我的時候
[00:23:44.860 --> 00:23:45.900]  為什麼要找我呢?
[00:23:45.900 --> 00:23:48.340]  找了我的時候還要這樣訓練我
[00:23:48.340 --> 00:23:49.180]  好了
[00:23:49.180 --> 00:23:50.900]  我願意預備好自己
[00:23:50.900 --> 00:23:52.220]  我連命都不要了
[00:23:52.220 --> 00:23:52.980]  我上山
[00:23:52.980 --> 00:23:54.060]  隨時都死的
[00:23:54.060 --> 00:23:54.660]  就算他
[00:23:54.660 --> 00:23:56.860]  根本他去見阿蝦的時候
[00:23:56.860 --> 00:24:00.100]  大家知道古代皇帝一不喜歡你就死了
[00:24:00.100 --> 00:24:01.660]  他連命都不要
[00:24:01.660 --> 00:24:02.940]  他上山上面
[00:24:02.940 --> 00:24:05.220]  他親眼看見神站在他那邊
[00:24:05.220 --> 00:24:06.220]  神的大能
[00:24:06.220 --> 00:24:08.300]  連周圍的百姓都看到了
[00:24:08.300 --> 00:24:10.220]  什麼都做盡了
[00:24:10.220 --> 00:24:11.460]  但是為什麼出來是什麼呢?
[00:24:11.460 --> 00:24:13.220]  他整個腦子都在
[00:24:13.940 --> 00:24:14.820]  逃走的時候
[00:24:14.820 --> 00:24:16.140]  他整個腦子就是這種
[00:24:16.140 --> 00:24:19.660]  很灰的一個很盼望的圖畫
[00:24:19.660 --> 00:24:20.860]  還有什麼可以做呢?
[00:24:20.860 --> 00:24:21.980]  沒有什麼可以做了
[00:24:21.980 --> 00:24:23.900]  在這個時間裡面
[00:24:23.900 --> 00:24:26.380]  我們發覺他不僅是對這個世界
[00:24:26.380 --> 00:24:29.060]  所期待的東西完全失望
[00:24:29.060 --> 00:24:31.020]  使得他整個人被打倒
[00:24:31.020 --> 00:24:33.140]  他對自己也失望
[00:24:33.140 --> 00:24:34.220]  這就是另外一個
[00:24:34.220 --> 00:24:34.980]  我相信
[00:24:34.980 --> 00:24:36.300]  大家都會知道
[00:24:36.300 --> 00:24:38.380]  在一個人的抑鬱裡面
[00:24:38.380 --> 00:24:40.900]  很多時候會同時出現的就是很自卑
[00:24:40.900 --> 00:24:42.620]  很自卑
[00:24:42.620 --> 00:24:43.380]  很自憐
[00:24:43.860 --> 00:24:44.780]  我什麼都沒有
[00:24:44.780 --> 00:24:46.940]  以利亞就是
[00:24:46.940 --> 00:24:49.340]  錯誤的估計了他
[00:24:49.340 --> 00:24:51.180]  那裡寫了
[00:24:51.180 --> 00:24:53.460]  就說以利亞高估了他自己
[00:24:53.460 --> 00:24:56.700]  然後以利亞又低估了他自己
[00:24:56.700 --> 00:24:57.980]  這個才要命
[00:24:57.980 --> 00:24:59.660]  就不是他自己
[00:24:59.660 --> 00:25:02.220]  聖經很好
[00:25:02.220 --> 00:25:03.580]  聖經提醒我們新約
[00:25:03.580 --> 00:25:04.900]  我們要看自己
[00:25:04.900 --> 00:25:06.180]  合乎中度
[00:25:06.180 --> 00:25:10.620]  保羅說連我自己都不批評我自己
[00:25:13.020 --> 00:25:14.940]  我也不管別人怎麼批評我
[00:25:14.940 --> 00:25:17.780]  唯一只有一位
[00:25:17.780 --> 00:25:19.420]  有資格批評我的
[00:25:19.420 --> 00:25:20.340]  就是神自己
[00:25:20.340 --> 00:25:21.820]  這個真是好
[00:25:21.820 --> 00:25:23.780]  但是以利亞當然不是這樣
[00:25:23.780 --> 00:25:24.740]  剛才我們說以利亞
[00:25:24.740 --> 00:25:26.140]  第一他高估自己
[00:25:26.140 --> 00:25:27.580]  他高估自己的時候
[00:25:27.580 --> 00:25:30.100]  他覺得他可以扭轉整個歷史
[00:25:30.100 --> 00:25:32.740]  他的努力去扭轉整個國家
[00:25:32.740 --> 00:25:34.220]  這個是他期待的
[00:25:34.220 --> 00:25:36.180]  但是終於結果
[00:25:36.180 --> 00:25:36.900]  他沒有了
[00:25:36.900 --> 00:25:38.060]  於是就噴了一聲
[00:25:38.060 --> 00:25:39.460]  倒過來180度
[00:25:39.460 --> 00:25:40.540]  就覺得我自己沒用
[00:25:40.540 --> 00:25:41.980]  我有什麼用呢?
[00:25:42.980 --> 00:25:44.220]  搞來搞去
[00:25:44.220 --> 00:25:46.500]  其實我一點都不重要
[00:25:46.500 --> 00:25:48.860]  在別人眼中我仍然是個鄉下人
[00:25:48.860 --> 00:25:50.660]  有什麼優秀呢?
[00:25:50.660 --> 00:25:53.700]  或者我還有什麼存在的意義呢?
[00:25:53.700 --> 00:25:56.140]  這個以利亞不想做下去
[00:25:56.140 --> 00:25:59.100]  完全放棄那個原因
[00:25:59.100 --> 00:26:02.780]  然後以利亞還有第三樣東西
[00:26:02.780 --> 00:26:05.540]  是對自己一個錯誤的
[00:26:05.540 --> 00:26:09.140]  估計也是一個錯誤的策略
[00:26:09.140 --> 00:26:11.020]  就是讓自己孤單
[00:26:11.260 --> 00:26:12.100]  留意
[00:26:12.100 --> 00:26:13.820]  覺得很孤單
[00:26:13.820 --> 00:26:15.780]  我好孤單
[00:26:15.780 --> 00:26:17.260]  他腦子裡告訴自己
[00:26:17.260 --> 00:26:18.020]  我很孤單
[00:26:18.020 --> 00:26:18.980]  只有我一個
[00:26:18.980 --> 00:26:20.260]  大家很熟悉
[00:26:20.260 --> 00:26:22.220]  一路他繼續
[00:26:22.220 --> 00:26:23.300]  天使叫醒他
[00:26:23.300 --> 00:26:23.940]  剛才我們說
[00:26:23.940 --> 00:26:26.980]  一路走到荷里山
[00:26:26.980 --> 00:26:28.660]  他進了一個山洞裡面
[00:26:28.660 --> 00:26:30.460]  神叫他出來
[00:26:30.460 --> 00:26:32.340]  問了他兩次
[00:26:32.340 --> 00:26:34.740]  以利亞
[00:26:34.740 --> 00:26:36.580]  你在做什麼?
[00:26:36.580 --> 00:26:40.180]  以利亞那段話就很經典
[00:26:40.180 --> 00:26:40.940]  很出名
[00:26:40.940 --> 00:26:42.340]  他說我為耶和華
[00:26:42.340 --> 00:26:43.820]  萬軍之神
[00:26:43.820 --> 00:26:45.220]  大發熱心
[00:26:45.220 --> 00:26:47.700]  因為以色列背棄了你
[00:26:47.700 --> 00:26:49.460]  拆毀你的壇
[00:26:49.460 --> 00:26:51.620]  用刀殺了你的眾善寺
[00:26:51.620 --> 00:26:53.540]  剩下我一個人
[00:26:53.540 --> 00:26:55.260]  現在都要殺了我
[00:26:55.260 --> 00:26:56.780]  還有什麼救呢?
[00:26:56.780 --> 00:26:57.580]  沒得救了
[00:26:57.580 --> 00:26:59.580]  好孤單啊
[00:26:59.580 --> 00:27:01.260]  天地間只有我一個
[00:27:01.260 --> 00:27:02.780]  連我也要死
[00:27:02.780 --> 00:27:07.260]  這就是以利亞的心
[00:27:07.260 --> 00:27:09.820]  以利亞當時的情緒
[00:27:10.580 --> 00:27:12.820]  孤單是一個很厲害
[00:27:12.820 --> 00:27:15.020]  很要命的傷害
[00:27:15.020 --> 00:27:16.420]  但是
[00:27:16.420 --> 00:27:18.900]  最慘就是當情緒低落的時候
[00:27:18.900 --> 00:27:20.380]  你很不想見人
[00:27:20.380 --> 00:27:22.300]  以利亞就是這樣
[00:27:22.300 --> 00:27:23.060]  躲在山洞裡
[00:27:23.060 --> 00:27:24.300]  但是神很有意思
[00:27:24.300 --> 00:27:24.980]  叫他出來
[00:27:24.980 --> 00:27:28.100]  聖經說以利亞躲在山洞裡
[00:27:28.100 --> 00:27:28.660]  神說你出來
[00:27:28.660 --> 00:27:29.420]  我想和你說話
[00:27:29.420 --> 00:27:30.060]  以利亞
[00:27:30.060 --> 00:27:30.820]  你留意
[00:27:30.820 --> 00:27:32.620]  如果你看那個場景
[00:27:32.620 --> 00:27:33.420]  那個描述
[00:27:33.420 --> 00:27:34.420]  以利亞根本沒有出來
[00:27:34.420 --> 00:27:35.540]  在山洞裡裝出來
[00:27:35.540 --> 00:27:37.300]  神在他前面
[00:27:37.300 --> 00:27:39.300]  我說我要向你顯然經過
[00:27:39.300 --> 00:27:40.460]  大家記得那個
[00:27:40.540 --> 00:27:44.940]  三個是一個很龐大很偉大的震撼場面
[00:27:44.940 --> 00:27:45.820]  是不是?
[00:27:45.820 --> 00:27:46.860]  有大風
[00:27:46.860 --> 00:27:48.820]  崩山碎石
[00:27:48.820 --> 00:27:50.060]  有地震
[00:27:50.060 --> 00:27:51.540]  有火
[00:27:51.540 --> 00:27:53.300]  神不在其中
[00:27:53.300 --> 00:27:56.540]  神要想以利亞看到什麼呢?
[00:27:56.540 --> 00:27:59.140]  你以為
[00:27:59.140 --> 00:28:00.380]  我在那裡
[00:28:00.380 --> 00:28:02.100]  因為這三樣東西
[00:28:02.100 --> 00:28:03.460]  在舊約聖經裡面
[00:28:03.460 --> 00:28:04.980]  神要出現的時候
[00:28:04.980 --> 00:28:06.220]  大顯權能的時候
[00:28:06.220 --> 00:28:07.180]  通常有的
[00:28:07.180 --> 00:28:10.340]  那個場面
[00:28:11.340 --> 00:28:12.620]  以利亞
[00:28:12.620 --> 00:28:13.620]  你知不知道
[00:28:13.620 --> 00:28:15.020]  你以為我在這裡
[00:28:15.020 --> 00:28:17.340]  其實我真的在這裡
[00:28:17.340 --> 00:28:18.780]  不過不是以為
[00:28:18.780 --> 00:28:20.620]  你以為那種在這裡
[00:28:20.620 --> 00:28:22.260]  出現的場面
[00:28:22.260 --> 00:28:25.980]  神在一個很小的聲音裡面
[00:28:25.980 --> 00:28:27.020]  跟著和他說
[00:28:27.020 --> 00:28:27.820]  再問他
[00:28:27.820 --> 00:28:28.540]  以利亞
[00:28:28.540 --> 00:28:30.180]  你在這裡做什麼?
[00:28:30.180 --> 00:28:32.940]  在整個過程中
[00:28:32.940 --> 00:28:34.740]  神真的很好地部署
[00:28:34.740 --> 00:28:36.660]  祂讓以利亞知道一件事
[00:28:36.660 --> 00:28:38.180]  神告訴他
[00:28:38.180 --> 00:28:39.460]  我一直在這裡
[00:28:40.460 --> 00:28:42.620]  整個過程中
[00:28:42.620 --> 00:28:43.820]  我一直在這裡
[00:28:43.820 --> 00:28:46.020]  不過我在這裡出現的方式
[00:28:46.020 --> 00:28:47.660]  跟你所期待
[00:28:47.660 --> 00:28:49.020]  以為我出現的方式不同
[00:28:49.020 --> 00:28:52.140]  你以為做了這麼多事情的時候
[00:28:52.140 --> 00:28:55.980]  以色列的復興就會來臨
[00:28:55.980 --> 00:28:57.140]  這是你的期待
[00:28:57.140 --> 00:28:59.300]  這是你認為邏輯上必然會有
[00:28:59.300 --> 00:29:01.420]  很多時候我們有這樣的邏輯
[00:29:01.420 --> 00:29:03.220]  這個邏輯其實不是錯的
[00:29:03.220 --> 00:29:03.940]  剛才說
[00:29:03.940 --> 00:29:05.820]  因為我們從小到大都是這樣教我們
[00:29:05.820 --> 00:29:07.580]  好人好報
[00:29:07.580 --> 00:29:09.380]  努力會成功
[00:29:09.380 --> 00:29:11.900]  但是這個世界其實很複雜
[00:29:11.900 --> 00:29:13.820]  這個複雜的世界
[00:29:13.820 --> 00:29:15.740]  是我們無法估計的
[00:29:15.740 --> 00:29:17.620]  不是一個數學的世界
[00:29:17.620 --> 00:29:20.100]  這個世界其實複雜到一個地步
[00:29:20.100 --> 00:29:22.100]  你和我都估計不到
[00:29:22.100 --> 00:29:23.780]  我們以為一定是這樣
[00:29:23.780 --> 00:29:25.380]  偏偏不是這樣
[00:29:25.380 --> 00:29:26.780]  就是說你知不知道
[00:29:26.780 --> 00:29:27.740]  還有一件事
[00:29:27.740 --> 00:29:29.180]  你以為我是這樣
[00:29:29.180 --> 00:29:33.580]  其實我偏偏不是像你想象的那樣
[00:29:33.580 --> 00:29:35.860]  我用的方法
[00:29:36.220 --> 00:29:39.380]  並不是像你以為我一定會用的方法
[00:29:39.380 --> 00:29:41.980]  以利亞所死的就是那幅圖畫
[00:29:41.980 --> 00:29:43.380]  現在我做了這些事情
[00:29:43.380 --> 00:29:44.140]  我見了皇帝
[00:29:44.140 --> 00:29:45.500]  然後三年不下雨
[00:29:45.500 --> 00:29:48.940]  然後就在山上這個偉大的場面
[00:29:48.940 --> 00:29:49.940]  然後呢
[00:29:49.940 --> 00:29:52.020]  邏輯上應該復興就來了
[00:29:52.020 --> 00:29:54.260]  這個是以利亞整幅圖畫
[00:29:54.260 --> 00:29:56.500]  但是神的圖畫是怎麼樣
[00:29:56.500 --> 00:29:58.740]  神的圖畫
[00:29:58.740 --> 00:30:01.140]  他沒有解釋給以利亞聽
[00:30:01.140 --> 00:30:03.100]  不過他和以利亞說了一些話
[00:30:03.100 --> 00:30:05.020]  很多人說為什麼神這麼特別
[00:30:05.020 --> 00:30:06.540]  然後他和大家說什麼
[00:30:06.540 --> 00:30:08.860]  神說我還有事情交給你做
[00:30:08.860 --> 00:30:10.700]  做三件事
[00:30:10.700 --> 00:30:13.260]  第一你要高立阿蘭王
[00:30:13.260 --> 00:30:13.940]  哈舌
[00:30:13.940 --> 00:30:15.420]  阿蘭呢
[00:30:15.420 --> 00:30:17.740]  就是當時以色列國的死敵
[00:30:17.740 --> 00:30:22.460]  就是說你要走去敵國高立他的皇帝
[00:30:22.460 --> 00:30:23.780]  第二
[00:30:23.780 --> 00:30:27.660]  你要高立以色列另外一個皇帝
[00:30:27.660 --> 00:30:28.860]  叫做耶護
[00:30:28.860 --> 00:30:32.340]  這個耶護根本不是皇朝的那條線路
[00:30:32.340 --> 00:30:34.380]  是一個叛變的將軍
[00:30:34.580 --> 00:30:37.500]  要取代這個亞哈王朝
[00:30:37.500 --> 00:30:39.180]  第三
[00:30:39.180 --> 00:30:42.340]  你要找一個叫做以利沙的人
[00:30:42.340 --> 00:30:45.220]  去承繼你祖先之
[00:30:45.220 --> 00:30:50.020]  還有當然有一句很出名的說話
[00:30:50.020 --> 00:30:52.580]  他說你說天下間只剩下你一個
[00:30:52.580 --> 00:30:53.980]  你是天下第一
[00:30:53.980 --> 00:30:54.940]  其實對不起
[00:30:54.940 --> 00:30:55.740]  不好意思
[00:30:55.740 --> 00:30:56.620]  還有七千人
[00:30:56.620 --> 00:30:57.780]  你是七千零一而已
[00:30:57.780 --> 00:30:59.500]  那麼就
[00:31:00.900 --> 00:31:03.580]  在這裡神究竟說這一段話
[00:31:03.580 --> 00:31:04.580]  想什麼呢
[00:31:04.580 --> 00:31:06.340]  他不是像我們估計的
[00:31:06.340 --> 00:31:07.660]  我和你做一些counseling
[00:31:07.660 --> 00:31:08.180]  神不是
[00:31:08.180 --> 00:31:09.260]  但是其實神在做
[00:31:09.260 --> 00:31:10.540]  神很有意思的
[00:31:10.540 --> 00:31:11.500]  神告訴你
[00:31:11.500 --> 00:31:13.940]  你知不知道這個世界
[00:31:13.940 --> 00:31:16.540]  那個不斷要發生的
[00:31:16.540 --> 00:31:18.940]  你以為這個世界結束了
[00:31:18.940 --> 00:31:22.500]  神說我在這個世界沒有結束
[00:31:22.500 --> 00:31:25.380]  你以為這個以色列都沒有復興
[00:31:25.380 --> 00:31:26.580]  搞來幹什麼
[00:31:26.580 --> 00:31:27.420]  沒意思的了
[00:31:27.420 --> 00:31:28.300]  死定了
[00:31:29.500 --> 00:31:32.900]  神說你知不知道我不僅是以色列的神
[00:31:32.900 --> 00:31:35.620]  我是以色列敵人的神
[00:31:35.620 --> 00:31:37.660]  那些不肯承認我的
[00:31:37.660 --> 00:31:39.900]  那些跑不掉我的計劃
[00:31:39.900 --> 00:31:41.260]  和掌握之中
[00:31:41.260 --> 00:31:43.580]  我的力量
[00:31:43.580 --> 00:31:44.780]  我的範圍
[00:31:44.780 --> 00:31:47.300]  我的掌控比你想象的遠得多
[00:31:47.300 --> 00:31:50.540]  其實如果你回頭看歷史
[00:31:50.540 --> 00:31:52.300]  是挺諷刺的
[00:31:52.300 --> 00:31:54.620]  神交給以利亞的東西
[00:31:54.620 --> 00:31:55.900]  你看回歷史發生
